Orthogroup	DMAU.longest_only	DALB.longest_only
OG0008753	LOC117140355|XP_033159101.1|DMAU	LOC117568435|XP_034104990.1|DALB
OG0008754	LOC117137709|XP_033155172.1|DMAU	LOC117567278|XP_034103035.1|DALB
OG0008756	LOC117144175|XP_033165111.1|DMAU	LOC117576306|XP_034116852.1|DALB
OG0008757	LOC117143673|XP_033164349.1|DMAU	LOC117576301|XP_034116846.1|DALB
OG0008758	LOC117150449|XP_033173226.1|DMAU	LOC117565950|XP_034101228.1|DALB
OG0008759	LOC117137928|XP_033155573.1|DMAU	LOC117563727|XP_034098086.1|DALB
OG0008760	LOC117150615|XP_033173472.1|DMAU	LOC117564385|XP_034098996.1|DALB
OG0008761	LOC117150221|XP_033172909.1|DMAU	LOC117578404|XP_034097283.1|DALB
OG0008762	LOC117137098|XP_033154274.1|DMAU	LOC117569599|XP_034106725.1|DALB
OG0008763	LOC117150255|XP_033172946.1|DMAU	LOC117564511|XP_034099221.1|DALB
OG0008764	LOC117141351|XP_033160652.1|DMAU	LOC117563793|XP_034098214.1|DALB
OG0008765	LOC117136425|XP_033153226.1|DMAU	LOC117570440|XP_034107988.1|DALB
OG0008766	LOC117145104|XP_033166518.1|DMAU	LOC117565761|XP_034100919.1|DALB
OG0008767	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU	LOC117568926|XP_034105728.1|DALB
OG0008768	LOC117138303|XP_033156195.1|DMAU	LOC117572388|XP_034111051.1|DALB
OG0008769	LOC117136749|XP_033153672.1|DMAU	LOC117569248|XP_034106213.1|DALB
OG0008770	LOC117136629|XP_033153508.1|DMAU	LOC117571196|XP_034109129.1|DALB
OG0008771	LOC117135707|XP_033152016.1|DMAU	LOC117567255|XP_034102995.1|DALB
OG0008772	LOC117136276|XP_033152998.1|DMAU	LOC117570599|XP_034108233.1|DALB
OG0008773	LOC117137184|XP_033154398.1|DMAU	LOC117572147|XP_034110678.1|DALB
OG0008774	LOC117137526|XP_033154905.1|DMAU	LOC117570843|XP_034108615.1|DALB
OG0008776	LOC117136759|XP_033153686.1|DMAU	LOC117570256|XP_034107660.1|DALB
OG0008777	LOC117135963|XP_033152456.1|DMAU	LOC117568104|XP_034104387.1|DALB
OG0008778	LOC117137208|XP_033154453.1|DMAU	LOC117567448|XP_034103351.1|DALB
OG0008779	LOC117148517|XP_033171815.1|DMAU	LOC117578151|XP_034119260.1|DALB
OG0008780	LOC117144135|XP_033165052.1|DMAU	LOC117571422|XP_034109456.1|DALB
OG0008781	LOC117147975|XP_033171015.1|DMAU	LOC117564817|XP_034099633.1|DALB, LOC117564776|XP_034099569.1|DALB
OG0008782	LOC117139885|XP_033158444.1|DMAU	LOC117572190|XP_034110735.1|DALB
OG0008783	LOC117136603|XP_033153477.1|DMAU	LOC117571735|XP_034109945.1|DALB
OG0008784	LOC117139207|XP_033157273.1|DMAU	LOC117570487|XP_034108067.1|DALB
OG0008785	LOC117141726|XP_033161235.1|DMAU	LOC117564632|XP_034099382.1|DALB
OG0008786	LOC117147979|XP_033171024.1|DMAU	LOC117564569|XP_034099295.1|DALB
OG0008787	LOC117140774|XP_033159751.1|DMAU	LOC117569216|XP_034106181.1|DALB
OG0008788	LOC117140854|XP_033159872.1|DMAU	LOC117568722|XP_034105431.1|DALB, LOC117569876|XP_034107105.1|DALB
OG0008789	LOC117140051|XP_033158679.1|DMAU	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB
OG0008790	LOC117135892|XP_033152330.1|DMAU	LOC117572776|XP_034111763.1|DALB
OG0008791	LOC117136484|XP_033153314.1|DMAU	LOC117571519|XP_034109582.1|DALB
OG0008792	LOC117135905|XP_033152359.1|DMAU	LOC117571536|XP_034109616.1|DALB
OG0008793	LOC117137304|XP_033154574.1|DMAU	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008794	LOC117148882|XP_033172476.1|DMAU	LOC117576016|XP_034116413.1|DALB, LOC117568189|XP_034104537.1|DALB
OG0008795	LOC117143026|XP_033163301.1|DMAU	LOC117575713|XP_034115939.1|DALB
OG0008796	LOC117144715|XP_033165945.1|DMAU	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB
OG0008797	LOC117143002|XP_033163258.1|DMAU	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB
OG0008805	LOC117147589|XP_033170427.1|DMAU	LOC117578197|XP_034119411.1|DALB
OG0008806	LOC117146710|XP_033169017.1|DMAU	LOC117564448|XP_034099120.1|DALB
OG0008807	LOC117147235|XP_033169938.1|DMAU	LOC117577661|XP_034118439.1|DALB
OG0008808	LOC117146769|XP_033169174.1|DMAU	LOC117577767|XP_034118569.1|DALB
OG0008809	LOC117145459|XP_033167021.1|DMAU	LOC117575556|XP_034115707.1|DALB
OG0008811	LOC117143271|XP_033163740.1|DMAU	LOC117575476|XP_034115600.1|DALB
OG0008813	LOC117145773|XP_033167441.1|DMAU	LOC117573797|XP_034113096.1|DALB
OG0008816	LOC117141093|XP_033160299.1|DMAU	LOC117572284|XP_034110881.1|DALB
OG0008819	LOC117137245|XP_033154497.1|DMAU	LOC117570814|XP_034108565.1|DALB
OG0008820	LOC117150463|XP_033173249.1|DMAU	LOC117565925|XP_034101189.1|DALB
OG0008823	LOC117146563|XP_033168752.1|DMAU	LOC117573861|XP_034113228.1|DALB
OG0008824	LOC117141303|XP_033160574.1|DMAU	LOC117566494|XP_034101924.1|DALB
OG0008825	LOC117140065|XP_033158702.1|DMAU	LOC117566533|XP_034101964.1|DALB
OG0008829	LOC117146630|XP_033168853.1|DMAU	LOC117574152|XP_034113725.1|DALB
OG0008830	LOC117147804|XP_033170746.1|DMAU	LOC117574005|XP_034113473.1|DALB
OG0008831	LOC117146732|XP_033169067.1|DMAU	LOC117569517|XP_034106604.1|DALB
OG0008832	LOC117146729|XP_033169062.1|DMAU	LOC117563852|XP_034098274.1|DALB
OG0008833	LOC117148336|XP_033171562.1|DMAU	LOC117572968|XP_034111820.1|DALB
OG0008834	LOC117143633|XP_033164300.1|DMAU	LOC117575489|XP_034115615.1|DALB
OG0008835	LOC117145895|XP_033167637.1|DMAU	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB
OG0008836	LOC117136890|XP_033153891.1|DMAU	LOC117570329|XP_034107768.1|DALB
OG0008837	LOC117136010|XP_033152517.1|DMAU	LOC117571964|XP_034110354.1|DALB
OG0008838	LOC117139972|XP_033158568.1|DMAU	LOC117565409|XP_034100385.1|DALB
OG0008839	LOC117137693|XP_033155153.1|DMAU	LOC117569830|XP_034107046.1|DALB
OG0008840	LOC117140109|XP_033158766.1|DMAU	LOC117565785|XP_034100952.1|DALB
OG0008841	LOC117141433|XP_033160765.1|DMAU	LOC117569099|XP_034106007.1|DALB
OG0008842	LOC117138078|XP_033155793.1|DMAU	LOC117566621|XP_034102052.1|DALB
OG0008843	LOC117141969|XP_033161658.1|DMAU	LOC117570058|XP_034107384.1|DALB
OG0008845	LOC117150203|XP_033172884.1|DMAU	LOC117565383|XP_034100351.1|DALB
OG0008846	LOC117139943|XP_033158521.1|DMAU	LOC117571388|XP_034109398.1|DALB
OG0008847	LOC117145722|XP_033167362.1|DMAU	LOC117575643|XP_034115814.1|DALB
OG0008848	LOC117136349|XP_033153106.1|DMAU	LOC117568188|XP_034104536.1|DALB
OG0008849	LOC117147333|XP_033170078.1|DMAU	LOC117576730|XP_034117648.1|DALB
OG0008850	LOC117138540|XP_033156569.1|DMAU	LOC117566562|XP_034101995.1|DALB
OG0008851	LOC117145623|XP_033167236.1|DMAU	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	LOC117137431|XP_033154754.1|DMAU	LOC117569571|XP_034106685.1|DALB
OG0008854	LOC117143388|XP_033163963.1|DMAU	LOC117565817|XP_034101008.1|DALB
OG0008855	LOC117146375|XP_033168426.1|DMAU, LOC117146374|XP_033168425.1|DMAU	LOC117565566|XP_034100633.1|DALB
OG0008856	LOC117146284|XP_033168182.1|DMAU	LOC117573099|XP_034111902.1|DALB
OG0008857	LOC117139889|XP_033158459.1|DMAU	LOC117571415|XP_034109446.1|DALB
OG0008858	LOC117145648|XP_033167268.1|DMAU	LOC117567538|XP_034103474.1|DALB
OG0008859	LOC117141004|XP_033160148.1|DMAU	LOC117567515|XP_034103450.1|DALB
OG0008860	LOC117142354|XP_033162167.1|DMAU	LOC117573309|XP_034112304.1|DALB
OG0008861	LOC117137404|XP_033154718.1|DMAU	LOC117568808|XP_034105560.1|DALB
OG0008862	LOC117144227|XP_033165182.1|DMAU	LOC117576644|XP_034117468.1|DALB
OG0008863	LOC117150405|XP_033173159.1|DMAU	LOC117564485|XP_034099181.1|DALB
OG0008864	LOC117136637|XP_033153518.1|DMAU	LOC117570889|XP_034108677.1|DALB
OG0008865	LOC117150673|XP_033173568.1|DMAU	LOC117565484|XP_034100477.1|DALB
OG0008866	LOC117144449|XP_033165537.1|DMAU	LOC117563679|XP_034097997.1|DALB
OG0008867	LOC117148344|XP_033171570.1|DMAU	LOC117566446|XP_034101871.1|DALB
OG0008868	LOC117136842|XP_033153817.1|DMAU	LOC117568306|XP_034104743.1|DALB
OG0008869	LOC117140894|XP_033159939.1|DMAU	LOC117568678|XP_034105373.1|DALB
OG0008870	LOC117139556|XP_033157842.1|DMAU	LOC117571356|XP_034109356.1|DALB
OG0008871	LOC117139568|XP_033157859.1|DMAU	LOC117567280|XP_034103037.1|DALB
OG0008872	LOC117141361|XP_033160662.1|DMAU	LOC117564257|XP_034098849.1|DALB
OG0008873	LOC117150348|XP_033173091.1|DMAU	LOC117563529|XP_034097799.1|DALB
OG0008874	LOC117138606|XP_033156705.1|DMAU	LOC117571514|XP_034109578.1|DALB
OG0008875	LOC117138035|XP_033155736.1|DMAU	LOC117572691|XP_034111633.1|DALB
OG0008876	LOC117146316|XP_033168261.1|DMAU	LOC117573206|XP_034112094.1|DALB
OG0008877	LOC117139387|XP_033157540.1|DMAU	LOC117568539|XP_034105148.1|DALB
OG0008878	LOC117149767|XP_033172712.1|DMAU	LOC117563440|XP_034097667.1|DALB
OG0008879	LOC117136348|XP_033153105.1|DMAU	LOC117569396|XP_034106423.1|DALB
OG0008880	LOC117143384|XP_033163956.1|DMAU	LOC117576567|XP_034117297.1|DALB
OG0008881	LOC117136053|XP_033152588.1|DMAU	LOC117570657|XP_034108333.1|DALB
OG0008882	LOC117151079|XP_033174215.1|DMAU	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB
OG0008883	LOC117142424|XP_033162276.1|DMAU	LOC117576442|XP_034117096.1|DALB
OG0008884	LOC117144391|XP_033165418.1|DMAU	LOC117574849|XP_034114739.1|DALB
OG0008885	LOC117150812|XP_033173763.1|DMAU	LOC117563596|XP_034097875.1|DALB
OG0008886	LOC117137062|XP_033154166.1|DMAU	LOC117568710|XP_034105415.1|DALB
OG0008887	LOC117137166|XP_033154370.1|DMAU	LOC117570567|XP_034108190.1|DALB
OG0008888	LOC117141124|XP_033160339.1|DMAU	LOC117567054|XP_034102673.1|DALB
OG0008889	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU	LOC117571535|XP_034109615.1|DALB
OG0008891	LOC117139860|XP_033158401.1|DMAU	LOC117567569|XP_034103527.1|DALB
OG0008892	LOC117137356|XP_033154646.1|DMAU	LOC117570826|XP_034108581.1|DALB
OG0008893	LOC117139247|XP_033157351.1|DMAU	LOC117567304|XP_034103080.1|DALB
OG0008895	LOC117143799|XP_033164533.1|DMAU	LOC117575804|XP_034116082.1|DALB
OG0008897	LOC117142342|XP_033162150.1|DMAU	LOC117576683|XP_034117570.1|DALB
OG0008898	LOC117138134|XP_033155894.1|DMAU	LOC117570274|XP_034107681.1|DALB
OG0008899	LOC117135261|XP_033151298.1|DMAU	LOC117566122|XP_034101489.1|DALB
OG0008900	LOC117139520|XP_033157775.1|DMAU	LOC117563234|XP_034097328.1|DALB
OG0008901	LOC117141010|XP_033160155.1|DMAU	LOC117569169|XP_034106126.1|DALB
OG0008902	LOC117146297|XP_033168205.1|DMAU	LOC117573151|XP_034111994.1|DALB
OG0008903	LOC117150807|XP_033173755.1|DMAU	LOC117565819|XP_034101010.1|DALB
OG0008904	LOC117137543|XP_033154931.1|DMAU	LOC117566545|XP_034101977.1|DALB
OG0008905	LOC117146343|XP_033168369.1|DMAU	LOC117573089|XP_034111877.1|DALB
OG0008906	LOC117141836|XP_033161382.1|DMAU	LOC117568880|XP_034105671.1|DALB
OG0008907	LOC117145975|XP_033167772.1|DMAU	LOC117573314|XP_034112313.1|DALB
OG0008908	LOC117144527|XP_033165640.1|DMAU	LOC117576243|XP_034116753.1|DALB
OG0008909	LOC117145092|XP_033166501.1|DMAU	LOC117573395|XP_034112489.1|DALB
OG0008910	LOC117145562|XP_033167155.1|DMAU	LOC117576318|XP_034116866.1|DALB
OG0008911	LOC117144225|XP_033165179.1|DMAU	LOC117574928|XP_034114870.1|DALB
OG0008912	LOC117143736|XP_033164436.1|DMAU	LOC117575216|XP_034115233.1|DALB
OG0008913	LOC117143191|XP_033163618.1|DMAU	LOC117574803|XP_034114659.1|DALB
OG0008914	LOC117144582|XP_033165748.1|DMAU	LOC117574757|XP_034114592.1|DALB
OG0008915	LOC117144701|XP_033165919.1|DMAU	LOC117576181|XP_034116661.1|DALB
OG0008916	LOC117150354|XP_033173101.1|DMAU	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB
OG0008917	LOC117150653|XP_033173530.1|DMAU	LOC117565330|XP_034100267.1|DALB
OG0008918	LOC117135255|XP_033151292.1|DMAU	LOC117565986|XP_034101290.1|DALB
OG0008919	LOC117145287|XP_033166771.1|DMAU	LOC117564142|XP_034098695.1|DALB
OG0008921	LOC117150967|XP_033174038.1|DMAU	LOC117565947|XP_034101225.1|DALB
OG0008923	LOC117137459|XP_033154795.1|DMAU	LOC117570116|XP_034107470.1|DALB
OG0008924	LOC117137633|XP_033155056.1|DMAU	LOC117569678|XP_034106817.1|DALB
OG0008925	LOC117136962|XP_033154018.1|DMAU	LOC117567092|XP_034102763.1|DALB
OG0008926	LOC117137830|XP_033155408.1|DMAU	LOC117570416|XP_034107933.1|DALB
OG0008927	LOC117138300|XP_033156191.1|DMAU	LOC117567631|XP_034103621.1|DALB
OG0008928	LOC117137443|XP_033154773.1|DMAU	LOC117569447|XP_034106501.1|DALB
OG0008929	LOC117138630|XP_033156735.1|DMAU	LOC117570405|XP_034107920.1|DALB
OG0008930	LOC117144831|XP_033166107.1|DMAU	LOC117573454|XP_034112567.1|DALB
OG0008931	LOC117136532|XP_033153372.1|DMAU	LOC117571546|XP_034109630.1|DALB
OG0008932	LOC117138065|XP_033155779.1|DMAU	LOC117568854|XP_034105625.1|DALB
OG0008933	LOC117136448|XP_033153256.1|DMAU	LOC117569189|XP_034106149.1|DALB
OG0008934	LOC117139053|XP_033157048.1|DMAU	LOC117571423|XP_034109453.1|DALB
OG0008935	LOC117137384|XP_033154688.1|DMAU	LOC117571468|XP_034109512.1|DALB
OG0008936	LOC117136218|XP_033152882.1|DMAU	LOC117571331|XP_034109313.1|DALB
OG0008937	LOC117138371|XP_033156330.1|DMAU	LOC117569203|XP_034106162.1|DALB
OG0008938	LOC117137144|XP_033154339.1|DMAU	LOC117571470|XP_034109514.1|DALB
OG0008939	LOC117136124|XP_033152716.1|DMAU	LOC117568945|XP_034105774.1|DALB
OG0008940	LOC117135901|XP_033152341.1|DMAU	LOC117567656|XP_034103659.1|DALB
OG0008941	LOC117146925|XP_033169451.1|DMAU	LOC117566119|XP_034101487.1|DALB
OG0008942	LOC117147276|XP_033170000.1|DMAU	LOC117572492|XP_034111237.1|DALB
OG0008943	LOC117147966|XP_033171007.1|DMAU	LOC117577558|XP_034118284.1|DALB
OG0008944	LOC117147044|XP_033169681.1|DMAU	LOC117577385|XP_034118188.1|DALB
OG0008945	LOC117148645|XP_033172037.1|DMAU	LOC117570055|XP_034107413.1|DALB
OG0008946	LOC117146638|XP_033168861.1|DMAU	LOC117575179|XP_034115183.1|DALB
OG0008947	LOC117147067|XP_033169718.1|DMAU	LOC117571126|XP_034109022.1|DALB
OG0008948	LOC117146418|XP_033168511.1|DMAU	LOC117578107|XP_034119178.1|DALB
OG0008949	LOC117139950|XP_033158528.1|DMAU	LOC117567836|XP_034103975.1|DALB
OG0008950	LOC117146828|XP_033169273.1|DMAU	LOC117576602|XP_034117393.1|DALB
OG0008951	LOC117140622|XP_033159532.1|DMAU	LOC117572076|XP_034110555.1|DALB
OG0008952	LOC117147070|XP_033169722.1|DMAU	LOC117570104|XP_034107454.1|DALB
OG0008953	LOC117139378|XP_033157527.1|DMAU	LOC117568206|XP_034104567.1|DALB
OG0008955	LOC117140714|XP_033159671.1|DMAU	LOC117570896|XP_034108690.1|DALB
OG0008956	LOC117136341|XP_033153095.1|DMAU	LOC117571696|XP_034109881.1|DALB
OG0008957	LOC117140932|XP_033160019.1|DMAU	LOC117568368|XP_034104858.1|DALB
OG0008958	LOC117139868|XP_033158415.1|DMAU	LOC117571023|XP_034108874.1|DALB
OG0008959	LOC117140027|XP_033158649.1|DMAU	LOC117569107|XP_034106016.1|DALB
OG0008960	LOC117139107|XP_033157134.1|DMAU	LOC117572464|XP_034111197.1|DALB
OG0008962	LOC117148343|XP_033171569.1|DMAU	LOC117568038|XP_034104278.1|DALB
OG0008963	LOC117147361|XP_033170116.1|DMAU	LOC117572474|XP_034111217.1|DALB
OG0008964	LOC117146423|XP_033168518.1|DMAU	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB
OG0008965	LOC117143884|XP_033164668.1|DMAU	LOC117563539|XP_034097809.1|DALB
OG0008966	LOC117143326|XP_033163877.1|DMAU	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB
OG0008967	LOC117141252|XP_033160511.1|DMAU	LOC117571027|XP_034108877.1|DALB
OG0008968	LOC117144211|XP_033165155.1|DMAU	LOC117564574|XP_034099306.1|DALB
OG0008969	LOC117150623|XP_033173484.1|DMAU	LOC117565402|XP_034100378.1|DALB
OG0008970	LOC117150740|XP_033173665.1|DMAU	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB
OG0008971	LOC117140363|XP_033159109.1|DMAU	LOC117571349|XP_034109348.1|DALB
OG0008972	LOC117139979|XP_033158573.1|DMAU	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB
OG0008973	LOC117141598|XP_033161003.1|DMAU	LOC117571373|XP_034109379.1|DALB
OG0008985	LOC117141686|XP_033161181.1|DMAU	LOC117568765|XP_034105494.1|DALB
OG0008989	LOC117146826|XP_033169270.1|DMAU	LOC117576590|XP_034117371.1|DALB
OG0008990	LOC117141518|XP_033160901.1|DMAU	LOC117571738|XP_034109946.1|DALB
OG0008991	LOC117139400|XP_033157558.1|DMAU	LOC117575950|XP_034116304.1|DALB
OG0008992	LOC117144760|XP_033166010.1|DMAU	LOC117575677|XP_034115856.1|DALB
OG0008993	LOC117140148|XP_033158808.1|DMAU	LOC117568343|XP_034104820.1|DALB
OG0008994	LOC117150553|XP_033173392.1|DMAU	LOC117565963|XP_034101250.1|DALB
OG0008995	LOC117137089|XP_033154261.1|DMAU	LOC117571364|XP_034109366.1|DALB
OG0008996	LOC117147376|XP_033170136.1|DMAU	LOC117574371|XP_034114099.1|DALB
OG0008997	LOC117148690|XP_033172124.1|DMAU	LOC117578006|XP_034118995.1|DALB
OG0008999	LOC117147532|XP_033170353.1|DMAU	LOC117573251|XP_034112214.1|DALB
OG0009000	LOC117148105|XP_033171214.1|DMAU	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB
OG0009002	LOC117142395|XP_033162233.1|DMAU	LOC117573639|XP_034112840.1|DALB
OG0009003	LOC117141599|XP_033161004.1|DMAU	LOC117571466|XP_034109510.1|DALB
OG0009005	LOC117135149|XP_033151098.1|DMAU	LOC117563329|XP_034097484.1|DALB
OG0009006	LOC117144856|XP_033166149.1|DMAU	LOC117573566|XP_034112744.1|DALB
OG0009007	LOC117141017|XP_033160171.1|DMAU	LOC117569637|XP_034106767.1|DALB
OG0009008	LOC117142246|XP_033161990.1|DMAU	LOC117576191|XP_034116674.1|DALB
OG0009009	LOC117139462|XP_033157665.1|DMAU	LOC117572752|XP_034111727.1|DALB
OG0009010	LOC117139453|XP_033157653.1|DMAU	LOC117569507|XP_034106581.1|DALB
OG0009011	LOC117141796|XP_033161328.1|DMAU	LOC117572112|XP_034110624.1|DALB
OG0009012	LOC117137014|XP_033154095.1|DMAU	LOC117569863|XP_034107087.1|DALB
OG0009013	LOC117146988|XP_033169547.1|DMAU	LOC117577242|XP_034118124.1|DALB
OG0009014	LOC117140292|XP_033159020.1|DMAU	LOC117571645|XP_034109771.1|DALB
OG0009015	LOC117141468|XP_033160821.1|DMAU	LOC117571417|XP_034109448.1|DALB
OG0009016	LOC117139824|XP_033158351.1|DMAU	LOC117568995|XP_034105861.1|DALB
OG0009017	LOC117150308|XP_033173024.1|DMAU	LOC117564666|XP_034099420.1|DALB
OG0009018	LOC117146289|XP_033168187.1|DMAU	LOC117573142|XP_034111969.1|DALB
OG0009019	LOC117146299|XP_033168209.1|DMAU	LOC117573098|XP_034111891.1|DALB
OG0009020	LOC117145546|XP_033167131.1|DMAU	LOC117574029|XP_034113513.1|DALB
OG0009021	LOC117142646|XP_033162643.1|DMAU	LOC117576612|XP_034117407.1|DALB
OG0009022	LOC117143915|XP_033164720.1|DMAU	LOC117575928|XP_034116278.1|DALB
OG0009023	LOC117143034|XP_033163318.1|DMAU	LOC117574962|XP_034114917.1|DALB
OG0009024	LOC117145457|XP_033167017.1|DMAU	LOC117576224|XP_034116726.1|DALB
OG0009025	LOC117142870|XP_033163029.1|DMAU	LOC117573738|XP_034113007.1|DALB
OG0009026	LOC117144646|XP_033165833.1|DMAU	LOC117575280|XP_034115312.1|DALB
OG0009027	LOC117135748|XP_033152094.1|DMAU	LOC117571315|XP_034109285.1|DALB
OG0009028	LOC117140440|XP_033159256.1|DMAU	LOC117569140|XP_034106061.1|DALB
OG0009029	LOC117147167|XP_033169854.1|DMAU	LOC117565381|XP_034100346.1|DALB
OG0009030	LOC117150394|XP_033173148.1|DMAU	LOC117565097|XP_034099946.1|DALB
OG0009031	LOC117144802|XP_033166068.1|DMAU	LOC117575618|XP_034115783.1|DALB
OG0009032	LOC117144803|XP_033166070.1|DMAU	LOC117575620|XP_034115785.1|DALB
OG0009033	LOC117150265|XP_033172962.1|DMAU	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC117150367|XP_033173117.1|DMAU	LOC117564858|XP_034099688.1|DALB
OG0009035	LOC117151076|XP_033174211.1|DMAU	LOC117564250|XP_034098845.1|DALB
OG0009036	LOC117137125|XP_033154314.1|DMAU	LOC117566863|XP_034102350.1|DALB
OG0009037	LOC117138444|XP_033156451.1|DMAU	LOC117564759|XP_034099546.1|DALB
OG0009038	LOC117144654|XP_033165845.1|DMAU	LOC117573624|XP_034112817.1|DALB
OG0009039	LOC117143181|XP_033163589.1|DMAU	LOC117575160|XP_034115154.1|DALB
OG0009040	LOC117135929|XP_033152388.1|DMAU	LOC117566752|XP_034102187.1|DALB
OG0009041	LOC117142783|XP_033162865.1|DMAU	LOC117573864|XP_034113227.1|DALB
OG0009042	LOC117137448|XP_033154783.1|DMAU	LOC117563601|XP_034097884.1|DALB
OG0009043	LOC117147255|XP_033169970.1|DMAU	LOC117564624|XP_034099371.1|DALB
OG0009044	LOC117150750|XP_033173675.1|DMAU	LOC117563264|XP_034097383.1|DALB
OG0009045	LOC117144566|XP_033165701.1|DMAU	LOC117574850|XP_034114740.1|DALB
OG0009046	LOC117142077|XP_033161848.1|DMAU	LOC117567068|XP_034102702.1|DALB
OG0009047	LOC117137297|XP_033154561.1|DMAU	LOC117566818|XP_034102270.1|DALB
OG0009048	LOC117150707|XP_033173614.1|DMAU	LOC117564683|XP_034099449.1|DALB
OG0009049	LOC117144965|XP_033166316.1|DMAU	LOC117574885|XP_034114808.1|DALB
OG0009050	LOC117140302|XP_033159040.1|DMAU	LOC117565746|XP_034100884.1|DALB
OG0009051	LOC117135413|XP_033151457.1|DMAU	LOC117572746|XP_034111714.1|DALB
OG0009052	LOC117145171|XP_033166611.1|DMAU	LOC117575641|XP_034115811.1|DALB
OG0009053	LOC117143402|XP_033163981.1|DMAU	LOC117576375|XP_034116961.1|DALB
OG0009054	LOC117144753|XP_033165999.1|DMAU	LOC117575039|XP_034115011.1|DALB
OG0009055	LOC117135219|XP_033151218.1|DMAU	LOC117566032|XP_034101368.1|DALB
OG0009056	LOC117150602|XP_033173451.1|DMAU	LOC117563304|XP_034097443.1|DALB
OG0009057	LOC117141651|XP_033161116.1|DMAU	LOC117566856|XP_034102340.1|DALB
OG0009058	LOC117146253|XP_033168087.1|DMAU	LOC117573078|XP_034111849.1|DALB
OG0009059	LOC117139315|XP_033157450.1|DMAU	LOC117568786|XP_034105515.1|DALB
OG0009060	LOC117144435|XP_033165472.1|DMAU	LOC117576918|XP_034117950.1|DALB
OG0009061	LOC117138247|XP_033156089.1|DMAU	LOC117567903|XP_034104067.1|DALB
OG0009062	LOC117136092|XP_033152662.1|DMAU	LOC117572212|XP_034110775.1|DALB
OG0009063	LOC117135298|XP_033151365.1|DMAU	LOC117564030|XP_034098524.1|DALB
OG0009064	LOC117138288|XP_033156157.1|DMAU	LOC117568729|XP_034105439.1|DALB
OG0009065	LOC117144777|XP_033166036.1|DMAU	LOC117573897|XP_034113296.1|DALB
OG0009066	LOC117141533|XP_033160914.1|DMAU	LOC117571912|XP_034110281.1|DALB
OG0009067	LOC117140484|XP_033159325.1|DMAU	LOC117566951|XP_034102474.1|DALB
OG0009068	LOC117136656|XP_033153547.1|DMAU	LOC117571296|XP_034109258.1|DALB
OG0009069	LOC117150439|XP_033173215.1|DMAU	LOC117565460|XP_034100454.1|DALB
OG0009070	LOC117135801|XP_033152188.1|DMAU	LOC117569130|XP_034106041.1|DALB
OG0009071	LOC117142313|XP_033162109.1|DMAU	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB
OG0009072	LOC117144781|XP_033166041.1|DMAU	LOC117576177|XP_034116652.1|DALB
OG0009073	LOC117144984|XP_033166344.1|DMAU	LOC117576294|XP_034116835.1|DALB
OG0009074	LOC117142457|XP_033162331.1|DMAU	LOC117574019|XP_034113498.1|DALB
OG0009075	LOC117142938|XP_033163142.1|DMAU	LOC117574108|XP_034113645.1|DALB
OG0009076	LOC117142259|XP_033162012.1|DMAU	LOC117573803|XP_034113103.1|DALB
OG0009077	LOC117145274|XP_033166752.1|DMAU	LOC117568347|XP_034104832.1|DALB
OG0009078	LOC117143219|XP_033163658.1|DMAU	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB
OG0009079	LOC117145678|XP_033167306.1|DMAU	LOC117576651|XP_034117479.1|DALB
