Orthogroup	DMAU.longest_only	SLEB.longest_only
OG0008867	LOC117148344|XP_033171570.1|DMAU	LOC115626999|XP_030378374.1|SLEB
OG0008868	LOC117136842|XP_033153817.1|DMAU	LOC115634108|XP_030387526.1|SLEB
OG0008869	LOC117140894|XP_033159939.1|DMAU	LOC115632154|XP_030385031.1|SLEB
OG0008870	LOC117139556|XP_033157842.1|DMAU	LOC115633669|XP_030386974.1|SLEB
OG0008871	LOC117139568|XP_033157859.1|DMAU	LOC115622592|XP_030372448.1|SLEB
OG0008872	LOC117141361|XP_033160662.1|DMAU	LOC115631826|XP_030384526.1|SLEB
OG0008873	LOC117150348|XP_033173091.1|DMAU	LOC115625922|XP_030377017.1|SLEB
OG0008874	LOC117138606|XP_033156705.1|DMAU	LOC115634548|XP_030388224.1|SLEB
OG0008875	LOC117138035|XP_033155736.1|DMAU	LOC115634050|XP_030387454.1|SLEB
OG0008876	LOC117146316|XP_033168261.1|DMAU	LOC115627868|XP_030379610.1|SLEB
OG0008877	LOC117139387|XP_033157540.1|DMAU	LOC115624591|XP_030375189.1|SLEB
OG0008878	LOC117149767|XP_033172712.1|DMAU	LOC115628505|XP_030380508.1|SLEB
OG0008879	LOC117136348|XP_033153105.1|DMAU	LOC115634326|XP_030387844.1|SLEB
OG0008880	LOC117143384|XP_033163956.1|DMAU	LOC115621839|XP_030371510.1|SLEB
OG0008881	LOC117136053|XP_033152588.1|DMAU	LOC115634233|XP_030387685.1|SLEB
OG0008882	LOC117151079|XP_033174215.1|DMAU	LOC115626058|XP_030377170.1|SLEB
OG0008883	LOC117142424|XP_033162276.1|DMAU	LOC115623634|XP_030373935.1|SLEB
OG0008884	LOC117144391|XP_033165418.1|DMAU	LOC115623946|XP_030374368.1|SLEB
OG0008885	LOC117150812|XP_033173763.1|DMAU	LOC115626228|XP_030377388.1|SLEB
OG0008886	LOC117137062|XP_033154166.1|DMAU	LOC115620240|XP_030369251.1|SLEB
OG0008887	LOC117137166|XP_033154370.1|DMAU	LOC115630787|XP_030383306.1|SLEB
OG0008888	LOC117141124|XP_033160339.1|DMAU	LOC115632226|XP_030385145.1|SLEB
OG0008889	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU	LOC115624996|XP_030375731.1|SLEB
OG0008891	LOC117139860|XP_033158401.1|DMAU	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB
OG0008892	LOC117137356|XP_033154646.1|DMAU	LOC115626563|XP_030377805.1|SLEB
OG0008893	LOC117139247|XP_033157351.1|DMAU	LOC115622309|XP_030372074.1|SLEB
OG0008894	LOC117143373|XP_033163940.1|DMAU	LOC115620853|XP_030370157.1|SLEB
OG0008895	LOC117143799|XP_033164533.1|DMAU	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB
OG0008896	LOC117138970|XP_033156906.1|DMAU	LOC115622974|XP_030372986.1|SLEB
OG0008897	LOC117142342|XP_033162150.1|DMAU	LOC115624137|XP_030374592.1|SLEB
OG0008898	LOC117138134|XP_033155894.1|DMAU	LOC115624662|XP_030375308.1|SLEB
OG0008899	LOC117135261|XP_033151298.1|DMAU	LOC115631965|XP_030384688.1|SLEB
OG0008900	LOC117139520|XP_033157775.1|DMAU	LOC115631314|XP_030383889.1|SLEB
OG0008901	LOC117141010|XP_033160155.1|DMAU	LOC115632958|XP_030386117.1|SLEB
OG0008902	LOC117146297|XP_033168205.1|DMAU	LOC115627815|XP_030379506.1|SLEB
OG0008903	LOC117150807|XP_033173755.1|DMAU	LOC115631898|XP_030384607.1|SLEB
OG0008904	LOC117137543|XP_033154931.1|DMAU	LOC115632089|XP_030384962.1|SLEB
OG0008905	LOC117146343|XP_033168369.1|DMAU	LOC115627727|XP_030379341.1|SLEB
OG0008906	LOC117141836|XP_033161382.1|DMAU	LOC115622857|XP_030372802.1|SLEB
OG0008907	LOC117145975|XP_033167772.1|DMAU	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB
OG0008908	LOC117144527|XP_033165640.1|DMAU	LOC115623854|XP_030374258.1|SLEB
OG0008909	LOC117145092|XP_033166501.1|DMAU	LOC115621383|XP_030370872.1|SLEB
OG0008910	LOC117145562|XP_033167155.1|DMAU	LOC115625160|XP_030375949.1|SLEB
OG0008911	LOC117144225|XP_033165179.1|DMAU	LOC115620652|XP_030369861.1|SLEB
OG0008912	LOC117143736|XP_033164436.1|DMAU	LOC115621722|XP_030371295.1|SLEB
OG0008913	LOC117143191|XP_033163618.1|DMAU	LOC115620362|XP_030369426.1|SLEB
OG0008914	LOC117144582|XP_033165748.1|DMAU	LOC115624242|XP_030374721.1|SLEB
OG0008915	LOC117144701|XP_033165919.1|DMAU	LOC115623882|XP_030374292.1|SLEB
OG0008916	LOC117150354|XP_033173101.1|DMAU	LOC115631507|XP_030384130.1|SLEB
OG0008917	LOC117150653|XP_033173530.1|DMAU	LOC115631650|XP_030384321.1|SLEB
OG0008918	LOC117135255|XP_033151292.1|DMAU	LOC115631194|XP_030383744.1|SLEB
OG0008919	LOC117145287|XP_033166771.1|DMAU	LOC115631248|XP_030383818.1|SLEB
OG0008920	LOC117140863|XP_033159891.1|DMAU	LOC115624851|XP_030375556.1|SLEB
OG0008921	LOC117150967|XP_033174038.1|DMAU	LOC115628473|XP_030380455.1|SLEB
OG0008922	LOC117149775|XP_033172713.1|DMAU	LOC115625937|XP_030377034.1|SLEB
OG0008923	LOC117137459|XP_033154795.1|DMAU	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB
OG0008924	LOC117137633|XP_033155056.1|DMAU	LOC115620004|XP_030368952.1|SLEB
OG0008925	LOC117136962|XP_033154018.1|DMAU	LOC115624856|XP_030375565.1|SLEB
OG0008926	LOC117137830|XP_033155408.1|DMAU	LOC115632034|XP_030384855.1|SLEB
OG0008927	LOC117138300|XP_033156191.1|DMAU	LOC115626633|XP_030377937.1|SLEB
OG0008928	LOC117137443|XP_033154773.1|DMAU	LOC115634178|XP_030387624.1|SLEB
OG0008929	LOC117138630|XP_033156735.1|DMAU	LOC115634509|XP_030388135.1|SLEB
OG0008930	LOC117144831|XP_033166107.1|DMAU	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB
OG0008931	LOC117136532|XP_033153372.1|DMAU	LOC115633805|XP_030387148.1|SLEB
OG0008932	LOC117138065|XP_033155779.1|DMAU	LOC115634479|XP_030388070.1|SLEB
OG0008933	LOC117136448|XP_033153256.1|DMAU	LOC115633774|XP_030387113.1|SLEB
OG0008934	LOC117139053|XP_033157048.1|DMAU	LOC115628382|XP_030380325.1|SLEB
OG0008935	LOC117137384|XP_033154688.1|DMAU	LOC115630017|XP_030382516.1|SLEB
OG0008936	LOC117136218|XP_033152882.1|DMAU	LOC115633764|XP_030387098.1|SLEB
OG0008937	LOC117138371|XP_033156330.1|DMAU	LOC115633834|XP_030387181.1|SLEB
OG0008938	LOC117137144|XP_033154339.1|DMAU	LOC115626165|XP_030377303.1|SLEB
OG0008939	LOC117136124|XP_033152716.1|DMAU	LOC115622567|XP_030372403.1|SLEB
OG0008940	LOC117135901|XP_033152341.1|DMAU	LOC115624661|XP_030375303.1|SLEB
OG0008941	LOC117146925|XP_033169451.1|DMAU	LOC115627475|XP_030379014.1|SLEB
OG0008942	LOC117147276|XP_033170000.1|DMAU	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB
OG0008943	LOC117147966|XP_033171007.1|DMAU	LOC115627028|XP_030378417.1|SLEB
OG0008944	LOC117147044|XP_033169681.1|DMAU	LOC115629901|XP_030382361.1|SLEB
OG0008945	LOC117148645|XP_033172037.1|DMAU	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB
OG0008946	LOC117146638|XP_033168861.1|DMAU	LOC115624274|XP_030374760.1|SLEB
OG0008947	LOC117147067|XP_033169718.1|DMAU	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB
OG0008948	LOC117146418|XP_033168511.1|DMAU	LOC115626674|XP_030377960.1|SLEB
OG0008949	LOC117139950|XP_033158528.1|DMAU	LOC115632995|XP_030386175.1|SLEB
OG0008950	LOC117146828|XP_033169273.1|DMAU	LOC115633377|XP_030386680.1|SLEB
OG0008951	LOC117140622|XP_033159532.1|DMAU	LOC115628425|XP_030380372.1|SLEB
OG0008952	LOC117147070|XP_033169722.1|DMAU	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB
OG0008953	LOC117139378|XP_033157527.1|DMAU	LOC115632870|XP_030385994.1|SLEB
OG0008954	LOC117150457|XP_033173239.1|DMAU, LOC117147421|XP_033170193.1|DMAU	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB
OG0008955	LOC117140714|XP_033159671.1|DMAU	LOC115632702|XP_030385798.1|SLEB
OG0008956	LOC117136341|XP_033153095.1|DMAU	LOC115632797|XP_030385909.1|SLEB
OG0008957	LOC117140932|XP_033160019.1|DMAU	LOC115622629|XP_030372496.1|SLEB
OG0008958	LOC117139868|XP_033158415.1|DMAU	LOC115632263|XP_030385201.1|SLEB
OG0008959	LOC117140027|XP_033158649.1|DMAU	LOC115623015|XP_030373045.1|SLEB
OG0008960	LOC117139107|XP_033157134.1|DMAU	LOC115622279|XP_030372041.1|SLEB
OG0008961	LOC117135438|XP_033151503.1|DMAU	LOC115630649|XP_030383151.1|SLEB
OG0008962	LOC117148343|XP_033171569.1|DMAU	LOC115626905|XP_030378274.1|SLEB
OG0008964	LOC117146423|XP_033168518.1|DMAU	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB
OG0008965	LOC117143884|XP_033164668.1|DMAU	LOC115626068|XP_030377181.1|SLEB
OG0008966	LOC117143326|XP_033163877.1|DMAU	LOC115624491|XP_030375054.1|SLEB
OG0008969	LOC117150623|XP_033173484.1|DMAU	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB
OG0008970	LOC117150740|XP_033173665.1|DMAU	LOC115631530|XP_030384160.1|SLEB
OG0008971	LOC117140363|XP_033159109.1|DMAU	LOC115622873|XP_030372823.1|SLEB
OG0008972	LOC117139979|XP_033158573.1|DMAU	LOC115622703|XP_030372593.1|SLEB
OG0008973	LOC117141598|XP_033161003.1|DMAU	LOC115631730|XP_030384427.1|SLEB
OG0008977	LOC117146155|XP_033168023.1|DMAU	LOC115626083|XP_030377195.1|SLEB
OG0008978	LOC117136797|XP_033153746.1|DMAU	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB
OG0008979	LOC117150935|XP_033173993.1|DMAU	LOC115626420|XP_030377648.1|SLEB
OG0008983	LOC117138519|XP_033156544.1|DMAU	LOC115633063|XP_030386283.1|SLEB
OG0008985	LOC117141686|XP_033161181.1|DMAU	LOC115632634|XP_030385723.1|SLEB
OG0008987	LOC117150760|XP_033173688.1|DMAU	LOC115631448|XP_030384052.1|SLEB
OG0008988	LOC117144230|XP_033165187.1|DMAU	LOC115620707|XP_030369942.1|SLEB
OG0008989	LOC117146826|XP_033169270.1|DMAU	LOC115633246|XP_030386502.1|SLEB
OG0008990	LOC117141518|XP_033160901.1|DMAU	LOC115632771|XP_030385879.1|SLEB
OG0008991	LOC117139400|XP_033157558.1|DMAU	LOC115621344|XP_030370823.1|SLEB
OG0008992	LOC117144760|XP_033166010.1|DMAU	LOC115620747|XP_030370001.1|SLEB
OG0008993	LOC117140148|XP_033158808.1|DMAU	LOC115623082|XP_030373142.1|SLEB
OG0008994	LOC117150553|XP_033173392.1|DMAU	LOC115632040|XP_030384867.1|SLEB
OG0008995	LOC117137089|XP_033154261.1|DMAU	LOC115624841|XP_030375545.1|SLEB
OG0008996	LOC117147376|XP_033170136.1|DMAU	LOC115627228|XP_030378711.1|SLEB
OG0008997	LOC117148690|XP_033172124.1|DMAU	LOC115626940|XP_030378316.1|SLEB
OG0008999	LOC117147532|XP_033170353.1|DMAU	LOC115633413|XP_030386717.1|SLEB
OG0009000	LOC117148105|XP_033171214.1|DMAU	LOC115627332|XP_030378837.1|SLEB
OG0009001	LOC117137513|XP_033154891.1|DMAU	LOC115625896|XP_030376984.1|SLEB
OG0009002	LOC117142395|XP_033162233.1|DMAU	LOC115620351|XP_030369412.1|SLEB
OG0009003	LOC117141599|XP_033161004.1|DMAU	LOC115622863|XP_030372808.1|SLEB
OG0009004	LOC117136446|XP_033153255.1|DMAU	LOC115626531|XP_030377771.1|SLEB
OG0009005	LOC117135149|XP_033151098.1|DMAU	LOC115631793|XP_030384491.1|SLEB
OG0009006	LOC117144856|XP_033166149.1|DMAU	LOC115621229|XP_030370678.1|SLEB
OG0009007	LOC117141017|XP_033160171.1|DMAU	LOC115622496|XP_030372302.1|SLEB
OG0009008	LOC117142246|XP_033161990.1|DMAU	LOC115624351|XP_030374869.1|SLEB
OG0009009	LOC117139462|XP_033157665.1|DMAU	LOC115632896|XP_030386047.1|SLEB
OG0009010	LOC117139453|XP_033157653.1|DMAU	LOC115622484|XP_030372290.1|SLEB
OG0009011	LOC117141796|XP_033161328.1|DMAU	LOC115628389|XP_030380332.1|SLEB
OG0009012	LOC117137014|XP_033154095.1|DMAU	LOC115627863|XP_030379600.1|SLEB
OG0009013	LOC117146988|XP_033169547.1|DMAU	LOC115629652|XP_030382022.1|SLEB
OG0009014	LOC117140292|XP_033159020.1|DMAU	LOC115628399|XP_030380348.1|SLEB
OG0009015	LOC117141468|XP_033160821.1|DMAU	LOC115628415|XP_030380362.1|SLEB
OG0009016	LOC117139824|XP_033158351.1|DMAU	LOC115632810|XP_030385922.1|SLEB
OG0009017	LOC117150308|XP_033173024.1|DMAU	LOC115626347|XP_030377556.1|SLEB
OG0009018	LOC117146289|XP_033168187.1|DMAU	LOC115627820|XP_030379513.1|SLEB
OG0009019	LOC117146299|XP_033168209.1|DMAU	LOC115627762|XP_030379409.1|SLEB
OG0009020	LOC117145546|XP_033167131.1|DMAU	LOC115621294|XP_030370757.1|SLEB
OG0009021	LOC117142646|XP_033162643.1|DMAU	LOC115623417|XP_030373595.1|SLEB
OG0009022	LOC117143915|XP_033164720.1|DMAU	LOC115620608|XP_030369782.1|SLEB
OG0009023	LOC117143034|XP_033163318.1|DMAU	LOC115621522|XP_030371047.1|SLEB
OG0009024	LOC117145457|XP_033167017.1|DMAU	LOC115625304|XP_030376183.1|SLEB
OG0009025	LOC117142870|XP_033163029.1|DMAU	LOC115621990|XP_030371704.1|SLEB
OG0009026	LOC117144646|XP_033165833.1|DMAU	LOC115625482|XP_030376390.1|SLEB
OG0009027	LOC117135748|XP_033152094.1|DMAU	LOC115621639|XP_030371598.1|SLEB
OG0009028	LOC117140440|XP_033159256.1|DMAU	LOC115628379|XP_030380320.1|SLEB
OG0009029	LOC117147167|XP_033169854.1|DMAU	LOC115626425|XP_030377656.1|SLEB
OG0009030	LOC117150394|XP_033173148.1|DMAU	LOC115630518|XP_030382980.1|SLEB
OG0009031	LOC117144802|XP_033166068.1|DMAU	LOC115623757|XP_030374152.1|SLEB
OG0009032	LOC117144803|XP_033166070.1|DMAU	LOC115623758|XP_030374153.1|SLEB
OG0009033	LOC117150265|XP_033172962.1|DMAU	LOC115628521|XP_030380534.1|SLEB
OG0009034	LOC117150367|XP_033173117.1|DMAU	LOC115631229|XP_030383797.1|SLEB
OG0009035	LOC117151076|XP_033174211.1|DMAU	LOC115626054|XP_030377165.1|SLEB
OG0009036	LOC117137125|XP_033154314.1|DMAU	LOC115634263|XP_030387744.1|SLEB
OG0009037	LOC117138444|XP_033156451.1|DMAU	LOC115631603|XP_030384264.1|SLEB
OG0009038	LOC117144654|XP_033165845.1|DMAU	LOC115621380|XP_030370869.1|SLEB
OG0009039	LOC117143181|XP_033163589.1|DMAU	LOC115623714|XP_030374055.1|SLEB
OG0009040	LOC117135929|XP_033152388.1|DMAU	LOC115634226|XP_030387681.1|SLEB
OG0009041	LOC117142783|XP_033162865.1|DMAU	LOC115620519|XP_030369645.1|SLEB
OG0009042	LOC117137448|XP_033154783.1|DMAU	LOC115630605|XP_030383085.1|SLEB
OG0009043	LOC117147255|XP_033169970.1|DMAU	LOC115625805|XP_030376847.1|SLEB
OG0009044	LOC117150750|XP_033173675.1|DMAU	LOC115631372|XP_030383953.1|SLEB
OG0009045	LOC117144566|XP_033165701.1|DMAU	LOC115623687|XP_030374017.1|SLEB
OG0009046	LOC117142077|XP_033161848.1|DMAU	LOC115629781|XP_030382199.1|SLEB
OG0009047	LOC117137297|XP_033154561.1|DMAU	LOC115631647|XP_030384322.1|SLEB
OG0009048	LOC117150707|XP_033173614.1|DMAU	LOC115626613|XP_030377866.1|SLEB
OG0009049	LOC117144965|XP_033166316.1|DMAU	LOC115625614|XP_030376611.1|SLEB
OG0009050	LOC117140302|XP_033159040.1|DMAU	LOC115626009|XP_030377117.1|SLEB
OG0009051	LOC117135413|XP_033151457.1|DMAU	LOC115634756|XP_030388508.1|SLEB
OG0009052	LOC117145171|XP_033166611.1|DMAU	LOC115623357|XP_030373501.1|SLEB
OG0009053	LOC117143402|XP_033163981.1|DMAU	LOC115625128|XP_030375902.1|SLEB
OG0009054	LOC117144753|XP_033165999.1|DMAU	LOC115623781|XP_030374181.1|SLEB
OG0009055	LOC117135219|XP_033151218.1|DMAU	LOC115625768|XP_030376794.1|SLEB
OG0009056	LOC117150602|XP_033173451.1|DMAU	LOC115632721|XP_030385827.1|SLEB
OG0009057	LOC117141651|XP_033161116.1|DMAU	LOC115633121|XP_030386371.1|SLEB
OG0009058	LOC117146253|XP_033168087.1|DMAU	LOC115628022|XP_030379813.1|SLEB
OG0009059	LOC117139315|XP_033157450.1|DMAU	LOC115632192|XP_030385096.1|SLEB
OG0009060	LOC117144435|XP_033165472.1|DMAU	LOC115624131|XP_030374587.1|SLEB
OG0009061	LOC117138247|XP_033156089.1|DMAU	LOC115634392|XP_030387942.1|SLEB
OG0009062	LOC117136092|XP_033152662.1|DMAU	LOC115631075|XP_030383584.1|SLEB
OG0009063	LOC117135298|XP_033151365.1|DMAU	LOC115631637|XP_030384306.1|SLEB
OG0009064	LOC117138288|XP_033156157.1|DMAU	LOC115627090|XP_030378506.1|SLEB
OG0009065	LOC117144777|XP_033166036.1|DMAU	LOC115621228|XP_030370677.1|SLEB
OG0009066	LOC117141533|XP_033160914.1|DMAU	LOC115624505|XP_030375074.1|SLEB
OG0009067	LOC117140484|XP_033159325.1|DMAU	LOC115623268|XP_030373399.1|SLEB
OG0009068	LOC117136656|XP_033153547.1|DMAU	LOC115634014|XP_030387398.1|SLEB
OG0009069	LOC117150439|XP_033173215.1|DMAU	LOC115631629|XP_030384296.1|SLEB
OG0009070	LOC117135801|XP_033152188.1|DMAU	LOC115621616|XP_030371172.1|SLEB
OG0009071	LOC117142313|XP_033162109.1|DMAU	LOC115625249|XP_030376102.1|SLEB
OG0009072	LOC117144781|XP_033166041.1|DMAU	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC117144984|XP_033166344.1|DMAU	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC117142457|XP_033162331.1|DMAU	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC117142938|XP_033163142.1|DMAU	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC117142259|XP_033162012.1|DMAU	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC117145274|XP_033166752.1|DMAU	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC117143219|XP_033163658.1|DMAU	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC117145678|XP_033167306.1|DMAU	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC117143621|XP_033164278.1|DMAU	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC117144397|XP_033165424.1|DMAU	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC117144205|XP_033165145.1|DMAU	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
OG0009083	LOC117148188|XP_033171347.1|DMAU	LOC115628274|XP_030380163.1|SLEB
OG0009084	LOC117143155|XP_033163550.1|DMAU	LOC115623624|XP_030373921.1|SLEB
OG0009086	LOC117143406|XP_033163991.1|DMAU	LOC115621290|XP_030370752.1|SLEB
OG0009087	LOC117142954|XP_033163170.1|DMAU	LOC115621943|XP_030371650.1|SLEB
OG0009088	LOC117144955|XP_033166301.1|DMAU	LOC115620258|XP_030369268.1|SLEB
OG0009089	LOC117146269|XP_033168153.1|DMAU	LOC115626839|XP_030378184.1|SLEB
OG0009090	LOC117144725|XP_033165956.1|DMAU	LOC115621823|XP_030371475.1|SLEB
OG0009091	LOC117144402|XP_033165429.1|DMAU	LOC115621036|XP_030370418.1|SLEB
OG0009092	LOC117144412|XP_033165443.1|DMAU	LOC115623877|XP_030374286.1|SLEB
OG0009093	LOC117142432|XP_033162284.1|DMAU	LOC115621129|XP_030370538.1|SLEB
OG0009094	LOC117145354|XP_033166863.1|DMAU	LOC115620669|XP_030369886.1|SLEB
OG0009095	LOC117145352|XP_033166860.1|DMAU	LOC115621048|XP_030370430.1|SLEB
OG0009096	LOC117144696|XP_033165912.1|DMAU	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB
OG0009097	LOC117144729|XP_033165964.1|DMAU	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB
OG0009098	LOC117144971|XP_033166323.1|DMAU	LOC115620549|XP_030369691.1|SLEB
OG0009099	LOC117142544|XP_033162485.1|DMAU	LOC115621076|XP_030370466.1|SLEB
OG0009100	LOC117150685|XP_033173588.1|DMAU	LOC115631342|XP_030383920.1|SLEB
OG0009101	LOC117148072|XP_033171164.1|DMAU	LOC115631220|XP_030383786.1|SLEB
OG0009102	LOC117135444|XP_033151516.1|DMAU	LOC115630973|XP_030383413.1|SLEB
OG0009103	LOC117151005|XP_033174102.1|DMAU	LOC115631741|XP_030384440.1|SLEB
OG0009104	LOC117150996|XP_033174092.1|DMAU	LOC115630958|XP_030383392.1|SLEB
OG0009105	LOC117150401|XP_033173156.1|DMAU	LOC115628571|XP_030380598.1|SLEB
OG0009106	LOC117150404|XP_033173158.1|DMAU	LOC115630612|XP_030383097.1|SLEB
OG0009107	LOC117150822|XP_033173783.1|DMAU	LOC115631525|XP_030384156.1|SLEB
OG0009108	LOC117145637|XP_033167247.1|DMAU	LOC115623504|XP_030373742.1|SLEB
OG0009109	LOC117150726|XP_033173639.1|DMAU	LOC115631753|XP_030384450.1|SLEB
OG0009110	LOC117150927|XP_033173979.1|DMAU	LOC115631171|XP_030383720.1|SLEB
OG0009111	LOC117141514|XP_033160896.1|DMAU	LOC115624768|XP_030375461.1|SLEB
OG0009112	LOC117150460|XP_033173245.1|DMAU	LOC115631097|XP_030383609.1|SLEB
OG0009113	LOC117150589|XP_033173436.1|DMAU	LOC115630743|XP_030383256.1|SLEB
OG0009114	LOC117142073|XP_033161847.1|DMAU	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB
OG0009115	LOC117135163|XP_033151115.1|DMAU	LOC115626338|XP_030377543.1|SLEB
OG0009116	LOC117141644|XP_033161122.1|DMAU	LOC115626464|XP_030377706.1|SLEB
OG0009117	LOC117144641|XP_033165831.1|DMAU	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB
OG0009118	LOC117148325|XP_033171549.1|DMAU	LOC115629773|XP_030382187.1|SLEB
OG0009119	LOC117140917|XP_033159998.1|DMAU	LOC115626029|XP_030377140.1|SLEB
OG0009120	LOC117139241|XP_033157342.1|DMAU	LOC115632764|XP_030385872.1|SLEB
OG0009121	LOC117137302|XP_033154570.1|DMAU	LOC115634702|XP_030388440.1|SLEB
OG0009122	LOC117136598|XP_033153471.1|DMAU	LOC115634643|XP_030388360.1|SLEB
OG0009123	LOC117137635|XP_033155057.1|DMAU	LOC115634188|XP_030387635.1|SLEB
OG0009124	LOC117142319|XP_033162120.1|DMAU	LOC115633719|XP_030387047.1|SLEB
OG0009125	LOC117136338|XP_033153089.1|DMAU	LOC115633986|XP_030387369.1|SLEB
OG0009126	LOC117138037|XP_033155740.1|DMAU	LOC115629906|XP_030382375.1|SLEB
OG0009127	LOC117136333|XP_033153085.1|DMAU	LOC115633821|XP_030387167.1|SLEB
OG0009128	LOC117136323|XP_033153068.1|DMAU	LOC115634070|XP_030387477.1|SLEB
OG0009129	LOC117137130|XP_033154320.1|DMAU	LOC115628570|XP_030380638.1|SLEB
OG0009130	LOC117138269|XP_033156125.1|DMAU	LOC115630413|XP_030382811.1|SLEB
OG0009131	LOC117136343|XP_033153097.1|DMAU	LOC115620041|XP_030369019.1|SLEB
OG0009132	LOC117137499|XP_033154871.1|DMAU	LOC115629296|XP_030381604.1|SLEB
OG0009133	LOC117136879|XP_033153875.1|DMAU	LOC115619970|XP_030368866.1|SLEB
OG0009134	LOC117135641|XP_033151909.1|DMAU	LOC115623723|XP_030374111.1|SLEB
OG0009135	LOC117136827|XP_033153792.1|DMAU	LOC115628107|XP_030379950.1|SLEB
OG0009136	LOC117138050|XP_033155757.1|DMAU	LOC115634753|XP_030388504.1|SLEB
OG0009137	LOC117137348|XP_033154635.1|DMAU	LOC115634808|XP_030388580.1|SLEB
OG0009138	LOC117136862|XP_033153852.1|DMAU	LOC115634809|XP_030388581.1|SLEB
OG0009139	LOC117136060|XP_033152600.1|DMAU	LOC115632167|XP_030385058.1|SLEB
OG0009140	LOC117137668|XP_033155119.1|DMAU	LOC115633991|XP_030387374.1|SLEB
OG0009141	LOC117135842|XP_033152247.1|DMAU	LOC115634061|XP_030387465.1|SLEB
OG0009142	LOC117137518|XP_033154893.1|DMAU	LOC115634368|XP_030387892.1|SLEB
OG0009143	LOC117136012|XP_033152518.1|DMAU	LOC115633913|XP_030387282.1|SLEB
OG0009144	LOC117136002|XP_033152507.1|DMAU	LOC115634510|XP_030388137.1|SLEB
OG0009145	LOC117138645|XP_033156752.1|DMAU	LOC115624815|XP_030375521.1|SLEB
OG0009146	LOC117137235|XP_033154485.1|DMAU	LOC115622191|XP_030371944.1|SLEB
OG0009147	LOC117136843|XP_033153818.1|DMAU	LOC115634630|XP_030388346.1|SLEB
OG0009148	LOC117135891|XP_033152329.1|DMAU	LOC115629544|XP_030381889.1|SLEB
OG0009149	LOC117137582|XP_033154978.1|DMAU	LOC115634332|XP_030387852.1|SLEB
OG0009150	LOC117137143|XP_033154338.1|DMAU	LOC115621428|XP_030370943.1|SLEB
OG0009151	LOC117137267|XP_033154522.1|DMAU	LOC115634046|XP_030387449.1|SLEB
OG0009152	LOC117137565|XP_033154961.1|DMAU	LOC115633711|XP_030387032.1|SLEB
OG0009153	LOC117136236|XP_033152911.1|DMAU	LOC115633887|XP_030387250.1|SLEB
OG0009154	LOC117144633|XP_033165818.1|DMAU	LOC115620382|XP_030369450.1|SLEB
OG0009155	LOC117137402|XP_033154715.1|DMAU	LOC115634333|XP_030387849.1|SLEB
OG0009156	LOC117150873|XP_033173883.1|DMAU	LOC115626455|XP_030377694.1|SLEB
OG0009157	LOC117143541|XP_033164172.1|DMAU	LOC115626222|XP_030377381.1|SLEB
OG0009158	LOC117141189|XP_033160418.1|DMAU	LOC115624793|XP_030375496.1|SLEB
