Orthogroup	DMAU.longest_only	BCOP.longest_only
OG0007104	LOC117149985|XP_033172766.1|DMAU	LOC119066322|XP_037024606.1|BCOP
OG0007105	LOC117150648|XP_033173521.1|DMAU	LOC119075292|XP_037037598.1|BCOP
OG0007106	LOC117150398|XP_033173151.1|DMAU	LOC119066490|XP_037024894.1|BCOP
OG0007107	LOC117142845|XP_033162972.1|DMAU	LOC119066040|XP_037024157.1|BCOP
OG0007108	LOC117148101|XP_033171212.1|DMAU	LOC119066665|XP_037025140.1|BCOP
OG0007109	LOC117138488|XP_033156512.1|DMAU	LOC119077057|XP_037040082.1|BCOP
OG0007110	LOC117135320|XP_033151409.1|DMAU	LOC119068109|XP_037027450.1|BCOP
OG0007111	LOC117135136|XP_033151081.1|DMAU	LOC119076960|XP_037039934.1|BCOP
OG0007112	LOC117145920|XP_033167672.1|DMAU	LOC119076958|XP_037039932.1|BCOP
OG0007113	LOC117143199|XP_033163634.1|DMAU	LOC119069871|XP_037029940.1|BCOP
OG0007114	LOC117150497|XP_033173295.1|DMAU	LOC119085973|XP_037052429.1|BCOP
OG0007115	LOC117151089|XP_033174229.1|DMAU	LOC119085972|XP_037052428.1|BCOP
OG0007116	LOC117139689|XP_033158081.1|DMAU	LOC119083392|XP_037049003.1|BCOP
OG0007117	LOC117150974|XP_033174052.1|DMAU	LOC119075618|XP_037037992.1|BCOP
OG0007118	LOC117143409|XP_033164392.1|DMAU	LOC119076240|XP_037038796.1|BCOP
OG0007119	LOC117146414|XP_033168505.1|DMAU	LOC119076707|XP_037039926.1|BCOP
OG0007120	LOC117146505|XP_033168651.1|DMAU	LOC119074839|XP_037037031.1|BCOP, LOC119067302|XP_037026102.1|BCOP
OG0007121	LOC117147049|XP_033169688.1|DMAU	LOC119084708|XP_037050711.1|BCOP
OG0007122	LOC117146767|XP_033169166.1|DMAU	LOC119076062|XP_037038594.1|BCOP
OG0007123	LOC117147704|XP_033170584.1|DMAU	LOC119069659|XP_037029675.1|BCOP
OG0007124	LOC117139776|XP_033158275.1|DMAU	LOC119076427|XP_037039067.1|BCOP
OG0007125	LOC117140072|XP_033158713.1|DMAU	LOC119073786|XP_037035395.1|BCOP
OG0007126	LOC117139856|XP_033158397.1|DMAU	LOC119077636|XP_037040752.1|BCOP
OG0007127	LOC117140026|XP_033158648.1|DMAU	LOC119076422|XP_037039059.1|BCOP
OG0007128	LOC117141291|XP_033160561.1|DMAU	LOC119076435|XP_037039080.1|BCOP
OG0007129	LOC117140073|XP_033158717.1|DMAU	LOC119070286|XP_037030451.1|BCOP
OG0007130	LOC117141540|XP_033160930.1|DMAU	LOC119070850|XP_037031260.1|BCOP
OG0007131	LOC117140804|XP_033159794.1|DMAU	LOC119070900|XP_037031324.1|BCOP
OG0007132	LOC117141166|XP_033160394.1|DMAU	LOC119071122|XP_037031669.1|BCOP
OG0007133	LOC117141348|XP_033160644.1|DMAU	LOC119071213|XP_037031913.1|BCOP
OG0007134	LOC117142091|XP_033161865.1|DMAU	LOC119077902|XP_037041168.1|BCOP
OG0007135	LOC117139339|XP_033157477.1|DMAU	LOC119071299|XP_037032072.1|BCOP
OG0007136	LOC117139223|XP_033157315.1|DMAU	LOC119074974|XP_037037269.1|BCOP
OG0007137	LOC117146349|XP_033168391.1|DMAU	LOC119072068|XP_037033101.1|BCOP
OG0007138	LOC117146369|XP_033168413.1|DMAU	LOC119071991|XP_037033014.1|BCOP
OG0007139	LOC117148036|XP_033171100.1|DMAU	LOC119072710|XP_037033878.1|BCOP
OG0007140	LOC117148681|XP_033172112.1|DMAU	LOC119075228|XP_037037513.1|BCOP
OG0007141	LOC117148584|XP_033171947.1|DMAU	LOC119073958|XP_037035745.1|BCOP
OG0007142	LOC117139989|XP_033158585.1|DMAU	LOC119075858|XP_037038310.1|BCOP
OG0007143	LOC117142303|XP_033162080.1|DMAU	LOC119081198|XP_037045809.1|BCOP
OG0007144	LOC117143387|XP_033163961.1|DMAU	LOC119074574|XP_037036699.1|BCOP
OG0007146	LOC117142759|XP_033162832.1|DMAU	LOC119073398|XP_037034727.1|BCOP
OG0007147	LOC117144007|XP_033164853.1|DMAU	LOC119075783|XP_037038238.1|BCOP
OG0007148	LOC117146640|XP_033168863.1|DMAU	LOC119077633|XP_037040741.1|BCOP
OG0007149	LOC117138677|XP_033156819.1|DMAU	LOC119073317|XP_037034600.1|BCOP
OG0007150	LOC117141352|XP_033160648.1|DMAU	LOC119077579|XP_037040684.1|BCOP
OG0007151	LOC117141517|XP_033160898.1|DMAU	LOC119082714|XP_037048183.1|BCOP
OG0007152	LOC117147536|XP_033170360.1|DMAU	LOC119074336|XP_037036322.1|BCOP
OG0007153	LOC117147541|XP_033170366.1|DMAU	LOC119074788|XP_037036962.1|BCOP
OG0007154	LOC117135808|XP_033152201.1|DMAU	LOC119069713|XP_037029732.1|BCOP
OG0007155	LOC117137546|XP_033154933.1|DMAU	LOC119069578|XP_037029557.1|BCOP
OG0007156	LOC117145096|XP_033166505.1|DMAU	LOC119075150|XP_037037439.1|BCOP
OG0007157	LOC117145717|XP_033167354.1|DMAU	LOC119078753|XP_037042350.1|BCOP
OG0007158	LOC117139478|XP_033157688.1|DMAU	LOC119078787|XP_037042393.1|BCOP
OG0007159	LOC117147256|XP_033169967.1|DMAU	LOC119067457|XP_037026338.1|BCOP
OG0007160	LOC117145334|XP_033166835.1|DMAU	LOC119074874|XP_037037105.1|BCOP
OG0007161	LOC117148857|XP_033172408.1|DMAU	LOC119074214|XP_037036111.1|BCOP
OG0007162	LOC117146928|XP_033169458.1|DMAU	LOC119074204|XP_037036099.1|BCOP
OG0007163	LOC117143542|XP_033164169.1|DMAU	LOC119077921|XP_037041197.1|BCOP
OG0007164	LOC117143540|XP_033164168.1|DMAU	LOC119073862|XP_037035622.1|BCOP
OG0007165	LOC117146739|XP_033169079.1|DMAU	LOC119074758|XP_037036919.1|BCOP
OG0007166	LOC117139736|XP_033158166.1|DMAU	LOC119074547|XP_037036611.1|BCOP
OG0007167	LOC117148774|XP_033172261.1|DMAU	LOC119074679|XP_037036858.1|BCOP
OG0007168	LOC117147540|XP_033170365.1|DMAU	LOC119074546|XP_037036608.1|BCOP
OG0007169	LOC117148302|XP_033171513.1|DMAU	LOC119074927|XP_037037217.1|BCOP
OG0007170	LOC117145958|XP_033167736.1|DMAU	LOC119076563|XP_037039241.1|BCOP
OG0007171	LOC117148318|XP_033171540.1|DMAU	LOC119075808|XP_037038270.1|BCOP
OG0007172	LOC117148550|XP_033171874.1|DMAU	LOC119076672|XP_037039462.1|BCOP
OG0007173	LOC117148404|XP_033171663.1|DMAU	LOC119066320|XP_037024608.1|BCOP
OG0007174	LOC117145298|XP_033166781.1|DMAU	LOC119074856|XP_037037063.1|BCOP
OG0007175	LOC117141228|XP_033160477.1|DMAU	LOC119082070|XP_037047304.1|BCOP
OG0007176	LOC117142986|XP_033163229.1|DMAU	LOC119076054|XP_037038584.1|BCOP
OG0007177	LOC117143703|XP_033164390.1|DMAU	LOC119084120|XP_037049868.1|BCOP
OG0007178	LOC117142843|XP_033162967.1|DMAU	LOC119070136|XP_037030358.1|BCOP
OG0007179	LOC117146094|XP_033167957.1|DMAU	LOC119077325|XP_037040432.1|BCOP
OG0007180	LOC117144381|XP_033165405.1|DMAU	LOC119077695|XP_037040862.1|BCOP
OG0007181	LOC117147031|XP_033169616.1|DMAU	LOC119075024|XP_037037331.1|BCOP
OG0007182	LOC117144024|XP_033164872.1|DMAU	LOC119084330|XP_037050156.1|BCOP
OG0007183	LOC117144257|XP_033165231.1|DMAU	LOC119085256|XP_037051488.1|BCOP
OG0007184	LOC117144022|XP_033164870.1|DMAU	LOC119074286|XP_037036201.1|BCOP
OG0007186	LOC117142410|XP_033162251.1|DMAU	LOC119076662|XP_037039442.1|BCOP
OG0007187	LOC117146086|XP_033167927.1|DMAU	LOC119075713|XP_037038131.1|BCOP
OG0007188	LOC117142270|XP_033162037.1|DMAU	LOC119076821|XP_037039710.1|BCOP
OG0007189	LOC117144438|XP_033165478.1|DMAU	LOC119075723|XP_037038154.1|BCOP
OG0007190	LOC117144143|XP_033165061.1|DMAU	LOC119085984|XP_037052447.1|BCOP
OG0007191	LOC117141085|XP_033160290.1|DMAU	LOC119081266|XP_037045903.1|BCOP
OG0007192	LOC117146692|XP_033168970.1|DMAU	LOC119077814|XP_037041020.1|BCOP
OG0007193	LOC117146691|XP_033168967.1|DMAU	LOC119074781|XP_037036950.1|BCOP
OG0007194	LOC117148204|XP_033171379.1|DMAU	LOC119075009|XP_037037308.1|BCOP
OG0007195	LOC117142939|XP_033163143.1|DMAU	LOC119076215|XP_037038761.1|BCOP
OG0007196	LOC117144907|XP_033166232.1|DMAU	LOC119067904|XP_037027088.1|BCOP
OG0007197	LOC117140470|XP_033159309.1|DMAU	LOC119074394|XP_037036408.1|BCOP
OG0007198	LOC117144023|XP_033164871.1|DMAU	LOC119076236|XP_037038790.1|BCOP
OG0007199	LOC117143810|XP_033164547.1|DMAU	LOC119076668|XP_037039456.1|BCOP
OG0007200	LOC117145657|XP_033167279.1|DMAU	LOC119074782|XP_037036951.1|BCOP
OG0007201	LOC117139281|XP_033157399.1|DMAU	LOC119070236|XP_037030405.1|BCOP
OG0007202	LOC117140291|XP_033159019.1|DMAU	LOC119084465|XP_037050344.1|BCOP
OG0007203	LOC117140288|XP_033159015.1|DMAU	LOC119072657|XP_037033811.1|BCOP
OG0007204	LOC117146574|XP_033168772.1|DMAU	LOC119066660|XP_037025132.1|BCOP
OG0007205	LOC117141043|XP_033160216.1|DMAU	LOC119072677|XP_037033850.1|BCOP
OG0007206	LOC117143009|XP_033163264.1|DMAU	LOC119077859|XP_037041083.1|BCOP
OG0007207	LOC117142987|XP_033163230.1|DMAU	LOC119067423|XP_037026289.1|BCOP
OG0007208	LOC117144440|XP_033165480.1|DMAU	LOC119075710|XP_037038127.1|BCOP
OG0007209	LOC117144441|XP_033165483.1|DMAU	LOC119085196|XP_037051403.1|BCOP
OG0007210	LOC117143903|XP_033164701.1|DMAU	LOC119082079|XP_037047329.1|BCOP
OG0007211	LOC117143008|XP_033163263.1|DMAU	LOC119076811|XP_037039693.1|BCOP
OG0007212	LOC117142774|XP_033162853.1|DMAU	LOC119076624|XP_037039384.1|BCOP
OG0007213	LOC117135927|XP_033152386.1|DMAU	LOC119082922|XP_037048475.1|BCOP
OG0007214	LOC117140275|XP_033158993.1|DMAU	LOC119074371|XP_037036372.1|BCOP
OG0007215	LOC117145341|XP_033166846.1|DMAU	LOC119076547|XP_037039238.1|BCOP
OG0007216	LOC117144939|XP_033166284.1|DMAU	LOC119083503|XP_037049152.1|BCOP
OG0007217	LOC117136582|XP_033153446.1|DMAU	LOC119084472|XP_037050352.1|BCOP
OG0007218	LOC117142299|XP_033162077.1|DMAU	LOC119075670|XP_037038082.1|BCOP, LOC119074844|XP_037037054.1|BCOP
OG0007219	LOC117142887|XP_033163053.1|DMAU	LOC119067631|XP_037026627.1|BCOP
OG0007220	LOC117143123|XP_033163503.1|DMAU	LOC119068981|XP_037028747.1|BCOP
OG0007221	LOC117142361|XP_033162179.1|DMAU	LOC119077864|XP_037041104.1|BCOP
OG0007222	LOC117145866|XP_033167577.1|DMAU	LOC119074554|XP_037036635.1|BCOP
OG0007223	LOC117146025|XP_033167847.1|DMAU	LOC119084083|XP_037049814.1|BCOP
OG0007224	LOC117143051|XP_033163391.1|DMAU	LOC119066570|XP_037025014.1|BCOP
OG0007225	LOC117142700|XP_033162748.1|DMAU	LOC119078015|XP_037041301.1|BCOP
OG0007226	LOC117144347|XP_033165350.1|DMAU	LOC119074823|XP_037037008.1|BCOP
OG0007227	LOC117140925|XP_033160010.1|DMAU	LOC119072072|XP_037033115.1|BCOP
OG0007228	LOC117139500|XP_033157719.1|DMAU	LOC119070998|XP_037031491.1|BCOP
OG0007229	LOC117142603|XP_033162573.1|DMAU	LOC119068418|XP_037027882.1|BCOP
OG0007230	LOC117144003|XP_033164848.1|DMAU	LOC119076160|XP_037038739.1|BCOP
OG0007231	LOC117143656|XP_033164327.1|DMAU	LOC119076022|XP_037038518.1|BCOP
OG0007232	LOC117139696|XP_033158097.1|DMAU	LOC119075142|XP_037037425.1|BCOP
OG0007233	LOC117139697|XP_033158101.1|DMAU	LOC119075013|XP_037037316.1|BCOP
OG0007234	LOC117140207|XP_033158885.1|DMAU	LOC119075004|XP_037037301.1|BCOP
OG0007235	LOC117140806|XP_033159796.1|DMAU	LOC119075005|XP_037037303.1|BCOP
OG0007236	LOC117144036|XP_033164893.1|DMAU	LOC119074694|XP_037036875.1|BCOP
OG0007237	LOC117145583|XP_033167181.1|DMAU	LOC119076872|XP_037039776.1|BCOP
OG0007238	LOC117146318|XP_033168268.1|DMAU	LOC119078641|XP_037042134.1|BCOP
OG0007239	LOC117144837|XP_033166120.1|DMAU	LOC119076045|XP_037038568.1|BCOP, LOC119072269|XP_037033355.1|BCOP
OG0007240	LOC117144108|XP_033165018.1|DMAU	LOC119071746|XP_037032678.1|BCOP
OG0007241	LOC117148651|XP_033172049.1|DMAU	LOC119072238|XP_037033311.1|BCOP
OG0007242	LOC117148650|XP_033172043.1|DMAU	LOC119068101|XP_037027464.1|BCOP
OG0007243	LOC117148126|XP_033171241.1|DMAU	LOC119077856|XP_037041079.1|BCOP
OG0007244	LOC117143504|XP_033164117.1|DMAU	LOC119076676|XP_037039467.1|BCOP
OG0007245	LOC117143348|XP_033163910.1|DMAU	LOC119075786|XP_037038243.1|BCOP
OG0007246	LOC117145469|XP_033167033.1|DMAU	LOC119070456|XP_037030706.1|BCOP
OG0007247	LOC117135476|XP_033151582.1|DMAU	LOC119078952|XP_037042592.1|BCOP
OG0007248	LOC117147713|XP_033170601.1|DMAU	LOC119075918|XP_037038399.1|BCOP
OG0007249	LOC117148653|XP_033172051.1|DMAU	LOC119075865|XP_037038318.1|BCOP
OG0007250	LOC117146377|XP_033168429.1|DMAU	LOC119074647|XP_037036819.1|BCOP
OG0007251	LOC117142219|XP_033161948.1|DMAU	LOC119075237|XP_037037525.1|BCOP
OG0007252	LOC117144800|XP_033166067.1|DMAU	LOC119067761|XP_037026792.1|BCOP
OG0007253	LOC117142090|XP_033161864.1|DMAU	LOC119074853|XP_037037061.1|BCOP
OG0007254	LOC117143977|XP_033164805.1|DMAU	LOC119074409|XP_037036426.1|BCOP
OG0007255	LOC117148839|XP_033172384.1|DMAU	LOC119075801|XP_037038263.1|BCOP
OG0007256	LOC117143704|XP_033164391.1|DMAU	LOC119074644|XP_037036816.1|BCOP
OG0007257	LOC117142912|XP_033163088.1|DMAU	LOC119076664|XP_037039453.1|BCOP
OG0007258	LOC117142915|XP_033163091.1|DMAU	LOC119075956|XP_037038418.1|BCOP
OG0007259	LOC117146459|XP_033168579.1|DMAU	LOC119070980|XP_037031470.1|BCOP
OG0007260	LOC117141470|XP_033160824.1|DMAU	LOC119077909|XP_037041179.1|BCOP
OG0007261	LOC117136362|XP_033153124.1|DMAU	LOC119071692|XP_037032575.1|BCOP
OG0007262	LOC117146733|XP_033169070.1|DMAU	LOC119072050|XP_037033073.1|BCOP
OG0007263	LOC117141152|XP_033160382.1|DMAU	LOC119081014|XP_037045592.1|BCOP
OG0007264	LOC117141910|XP_033161520.1|DMAU	LOC119072239|XP_037033309.1|BCOP
OG0007265	LOC117148626|XP_033172010.1|DMAU	LOC119071975|XP_037033005.1|BCOP
OG0007266	LOC117142455|XP_033162322.1|DMAU	LOC119076016|XP_037038503.1|BCOP
OG0007267	LOC117143793|XP_033164526.1|DMAU	LOC119077917|XP_037041191.1|BCOP
OG0007268	LOC117138351|XP_033156287.1|DMAU	LOC119077055|XP_037040080.1|BCOP
OG0007269	LOC117146466|XP_033168593.1|DMAU	LOC119074596|XP_037036733.1|BCOP
OG0007270	LOC117143499|XP_033164107.1|DMAU	LOC119077655|XP_037040767.1|BCOP
OG0007271	LOC117144690|XP_033165905.1|DMAU	LOC119076826|XP_037039719.1|BCOP
OG0007272	LOC117140930|XP_033160016.1|DMAU	LOC119074957|XP_037037242.1|BCOP
OG0007273	LOC117145810|XP_033167503.1|DMAU	LOC119083981|XP_037049687.1|BCOP
OG0007274	LOC117145087|XP_033166494.1|DMAU	LOC119077929|XP_037041204.1|BCOP
OG0007275	LOC117140576|XP_033159466.1|DMAU	LOC119070337|XP_037030520.1|BCOP
OG0007276	LOC117140493|XP_033159346.1|DMAU	LOC119084115|XP_037049862.1|BCOP
OG0007277	LOC117140112|XP_033158765.1|DMAU	LOC119073573|XP_037035031.1|BCOP
OG0007278	LOC117139646|XP_033157999.1|DMAU	LOC119075229|XP_037037514.1|BCOP
OG0007279	LOC117140903|XP_033159964.1|DMAU	LOC119075223|XP_037037504.1|BCOP
OG0007280	LOC117139581|XP_033157881.1|DMAU	LOC119084184|XP_037049944.1|BCOP
OG0007281	LOC117143263|XP_033163724.1|DMAU	LOC119072767|XP_037033956.1|BCOP
OG0007282	LOC117143261|XP_033163723.1|DMAU	LOC119072751|XP_037033932.1|BCOP
OG0007283	LOC117145110|XP_033166521.1|DMAU	LOC119067049|XP_037025689.1|BCOP
OG0007284	LOC117142615|XP_033162591.1|DMAU	LOC119079433|XP_037043241.1|BCOP
OG0007285	LOC117148121|XP_033171234.1|DMAU	LOC119084474|XP_037050354.1|BCOP
OG0007286	LOC117148119|XP_033171229.1|DMAU	LOC119078057|XP_037041379.1|BCOP
OG0007287	LOC117141909|XP_033161519.1|DMAU	LOC119066214|XP_037024431.1|BCOP
OG0007288	LOC117146887|XP_033169375.1|DMAU	LOC119078063|XP_037041395.1|BCOP
OG0007289	LOC117148053|XP_033171128.1|DMAU	LOC119071306|XP_037032083.1|BCOP
OG0007290	LOC117144709|XP_033165940.1|DMAU	LOC119067847|XP_037026974.1|BCOP
OG0007291	LOC117147072|XP_033169724.1|DMAU	LOC119067254|XP_037026025.1|BCOP
OG0007292	LOC117147888|XP_033170863.1|DMAU	LOC119076467|XP_037039129.1|BCOP
OG0007293	LOC117144520|XP_033165630.1|DMAU	LOC119074334|XP_037036315.1|BCOP
OG0007294	LOC117143025|XP_033163298.1|DMAU	LOC119074199|XP_037036090.1|BCOP
OG0007295	LOC117143667|XP_033164339.1|DMAU	LOC119069103|XP_037028890.1|BCOP
OG0007296	LOC117145846|XP_033167550.1|DMAU	LOC119075851|XP_037038298.1|BCOP
OG0007297	LOC117145877|XP_033167593.1|DMAU	LOC119075722|XP_037038153.1|BCOP
OG0007298	LOC117144935|XP_033166278.1|DMAU	LOC119069432|XP_037029388.1|BCOP
OG0007299	LOC117144598|XP_033165778.1|DMAU	LOC119084033|XP_037049754.1|BCOP
OG0007300	LOC117142914|XP_033163090.1|DMAU	LOC119077672|XP_037040815.1|BCOP
OG0007301	LOC117145435|XP_033166974.1|DMAU	LOC119074952|XP_037037236.1|BCOP
OG0007302	LOC117142251|XP_033161999.1|DMAU	LOC119076809|XP_037039688.1|BCOP
OG0007303	LOC117146822|XP_033169267.1|DMAU	LOC119073664|XP_037035167.1|BCOP
OG0007304	LOC117149287|XP_033172654.1|DMAU	LOC119073767|XP_037035328.1|BCOP
OG0007305	LOC117139067|XP_033157068.1|DMAU	LOC119076147|XP_037038724.1|BCOP
OG0007306	LOC117139062|XP_033157062.1|DMAU	LOC119076105|XP_037038660.1|BCOP
OG0007307	LOC117143768|XP_033164487.1|DMAU	LOC119076679|XP_037039471.1|BCOP
OG0007308	LOC117145101|XP_033166512.1|DMAU	LOC119074645|XP_037036817.1|BCOP
OG0007309	LOC117143316|XP_033163850.1|DMAU	LOC119076640|XP_037039405.1|BCOP
OG0007310	LOC117144430|XP_033165466.1|DMAU	LOC119073520|XP_037034952.1|BCOP
OG0007311	LOC117145037|XP_033166435.1|DMAU	LOC119073432|XP_037034807.1|BCOP
OG0007312	LOC117136977|XP_033154043.1|DMAU	LOC119075778|XP_037038227.1|BCOP
OG0007313	LOC117148330|XP_033171555.1|DMAU	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP
OG0007314	LOC117148157|XP_033171282.1|DMAU	LOC119078072|XP_037041418.1|BCOP
OG0007315	LOC117147260|XP_033169972.1|DMAU	LOC119078050|XP_037041359.1|BCOP
OG0007316	LOC117145924|XP_033167675.1|DMAU	LOC119067660|XP_037026657.1|BCOP
OG0007317	LOC117143874|XP_033164650.1|DMAU	LOC119074785|XP_037036958.1|BCOP
OG0007318	LOC117143872|XP_033164645.1|DMAU	LOC119074335|XP_037036318.1|BCOP
OG0007319	LOC117141855|XP_033161422.1|DMAU	LOC119070085|XP_037030297.1|BCOP
OG0007320	LOC117144688|XP_033165903.1|DMAU	LOC119073773|XP_037035339.1|BCOP
OG0007321	LOC117148680|XP_033172110.1|DMAU	LOC119084259|XP_037050063.1|BCOP
OG0007322	LOC117146474|XP_033168604.1|DMAU	LOC119076710|XP_037039521.1|BCOP
OG0007323	LOC117148886|XP_033172479.1|DMAU	LOC119076704|XP_037039512.1|BCOP
OG0007324	LOC117144161|XP_033165087.1|DMAU	LOC119075174|XP_037037466.1|BCOP
OG0007325	LOC117142453|XP_033162319.1|DMAU	LOC119074432|XP_037036456.1|BCOP
OG0007326	LOC117144160|XP_033165083.1|DMAU	LOC119074431|XP_037036453.1|BCOP
OG0007327	LOC117139898|XP_033158469.1|DMAU	LOC119076089|XP_037038638.1|BCOP
OG0007328	LOC117143577|XP_033164212.1|DMAU	LOC119074438|XP_037036461.1|BCOP
OG0007330	LOC117147003|XP_033169574.1|DMAU	LOC119077726|XP_037040897.1|BCOP
OG0007331	LOC117148657|XP_033172056.1|DMAU	LOC119084248|XP_037050044.1|BCOP
OG0007332	LOC117146513|XP_033168665.1|DMAU	LOC119084258|XP_037050059.1|BCOP
OG0007333	LOC117146053|XP_033167883.1|DMAU	LOC119072914|XP_037034131.1|BCOP
OG0007334	LOC117139439|XP_033157634.1|DMAU	LOC119076125|XP_037038689.1|BCOP
OG0007335	LOC117140000|XP_033158598.1|DMAU	LOC119074881|XP_037037113.1|BCOP
OG0007336	LOC117148303|XP_033171514.1|DMAU	LOC119085958|XP_037052413.1|BCOP
OG0007337	LOC117140607|XP_033159508.1|DMAU	LOC119066592|XP_037025046.1|BCOP
OG0007338	LOC117141965|XP_033161653.1|DMAU	LOC119074316|XP_037036265.1|BCOP
OG0007339	LOC117142767|XP_033162840.1|DMAU	LOC119073627|XP_037035115.1|BCOP
OG0007340	LOC117142233|XP_033161976.1|DMAU	LOC119081886|XP_037047011.1|BCOP
OG0007341	LOC117143066|XP_033163414.1|DMAU	LOC119074838|XP_037037028.1|BCOP
OG0007342	LOC117145217|XP_033166677.1|DMAU	LOC119084433|XP_037050306.1|BCOP
OG0007343	LOC117144325|XP_033165329.1|DMAU	LOC119069687|XP_037029738.1|BCOP
OG0007344	LOC117150357|XP_033173107.1|DMAU	LOC119086023|XP_037052490.1|BCOP
OG0007345	LOC117142240|XP_033161984.1|DMAU	LOC119070348|XP_037030572.1|BCOP
OG0007346	LOC117140818|XP_033159814.1|DMAU	LOC119072885|XP_037034100.1|BCOP
OG0007347	LOC117146396|XP_033168463.1|DMAU	LOC119074885|XP_037037121.1|BCOP
OG0007348	LOC117146388|XP_033168452.1|DMAU	LOC119074872|XP_037037093.1|BCOP
OG0007349	LOC117146384|XP_033168446.1|DMAU	LOC119074867|XP_037037085.1|BCOP
OG0007350	LOC117148933|XP_033172547.1|DMAU	LOC119077907|XP_037041174.1|BCOP
OG0007351	LOC117139628|XP_033157974.1|DMAU	LOC119084418|XP_037050280.1|BCOP
OG0007352	LOC117138036|XP_033155739.1|DMAU	LOC119084447|XP_037050322.1|BCOP
OG0007353	LOC117143285|XP_033163755.1|DMAU	LOC119074397|XP_037036412.1|BCOP
OG0007354	LOC117148421|XP_033171681.1|DMAU	LOC119076103|XP_037038657.1|BCOP
OG0007355	LOC117142481|XP_033162391.1|DMAU	LOC119083976|XP_037049675.1|BCOP
OG0007356	LOC117138150|XP_033155918.1|DMAU	LOC119080145|XP_037044257.1|BCOP
OG0007357	LOC117145240|XP_033166707.1|DMAU	LOC119084023|XP_037049736.1|BCOP
OG0007358	LOC117144731|XP_033165966.1|DMAU	LOC119074813|XP_037036994.1|BCOP
OG0007359	LOC117144904|XP_033166226.1|DMAU	LOC119078118|XP_037041466.1|BCOP
OG0007360	LOC117142527|XP_033162463.1|DMAU	LOC119076115|XP_037038672.1|BCOP
OG0007361	LOC117148881|XP_033172460.1|DMAU	LOC119074385|XP_037036395.1|BCOP
OG0007362	LOC117137494|XP_033154867.1|DMAU	LOC119082624|XP_037048081.1|BCOP
OG0007363	LOC117147739|XP_033170629.1|DMAU	LOC119078086|XP_037041443.1|BCOP
OG0007364	LOC117147737|XP_033170625.1|DMAU	LOC119078058|XP_037041380.1|BCOP
OG0007365	LOC117147382|XP_033170145.1|DMAU	LOC119071859|XP_037032816.1|BCOP
OG0007366	LOC117143052|XP_033163392.1|DMAU	LOC119073277|XP_037034590.1|BCOP
OG0007367	LOC117139030|XP_033157021.1|DMAU	LOC119076606|XP_037039357.1|BCOP
OG0007368	LOC117142731|XP_033162792.1|DMAU	LOC119074060|XP_037035908.1|BCOP
OG0007369	LOC117143154|XP_033163546.1|DMAU	LOC119084247|XP_037050083.1|BCOP
OG0007370	LOC117137990|XP_033155665.1|DMAU	LOC119072415|XP_037033559.1|BCOP
OG0007371	LOC117142364|XP_033162182.1|DMAU	LOC119067799|XP_037026841.1|BCOP
OG0007372	LOC117143391|XP_033163967.1|DMAU	LOC119084032|XP_037049752.1|BCOP
OG0007373	LOC117147854|XP_033170820.1|DMAU	LOC119072047|XP_037033069.1|BCOP
OG0007374	LOC117146960|XP_033169513.1|DMAU	LOC119083299|XP_037048888.1|BCOP
OG0007375	LOC117147261|XP_033169973.1|DMAU	LOC119076404|XP_037039025.1|BCOP
OG0007376	LOC117146394|XP_033168459.1|DMAU	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP
OG0007377	LOC117147118|XP_033169777.1|DMAU	LOC119075818|XP_037038281.1|BCOP
OG0007378	LOC117146525|XP_033168682.1|DMAU	LOC119075775|XP_037038224.1|BCOP
OG0007379	LOC117148776|XP_033172263.1|DMAU	LOC119072858|XP_037034060.1|BCOP
OG0007380	LOC117146615|XP_033168835.1|DMAU	LOC119072271|XP_037033360.1|BCOP
OG0007381	LOC117148772|XP_033172260.1|DMAU	LOC119076792|XP_037039649.1|BCOP
OG0007382	LOC117148297|XP_033171509.1|DMAU	LOC119077898|XP_037041161.1|BCOP
OG0007383	LOC117147036|XP_033169623.1|DMAU	LOC119074915|XP_037037165.1|BCOP
OG0007384	LOC117148300|XP_033171512.1|DMAU	LOC119078651|XP_037042141.1|BCOP
OG0007385	LOC117146893|XP_033169389.1|DMAU	LOC119076512|XP_037039192.1|BCOP
OG0007386	LOC117148030|XP_033171095.1|DMAU	LOC119085707|XP_037052054.1|BCOP
OG0007387	LOC117147760|XP_033170671.1|DMAU	LOC119073667|XP_037035197.1|BCOP
OG0007388	LOC117148536|XP_033171847.1|DMAU	LOC119067006|XP_037025665.1|BCOP
OG0007389	LOC117144761|XP_033166014.1|DMAU	LOC119070825|XP_037031220.1|BCOP
OG0007390	LOC117147025|XP_033169610.1|DMAU	LOC119084484|XP_037050369.1|BCOP
OG0007391	LOC117145899|XP_033167641.1|DMAU	LOC119068974|XP_037028739.1|BCOP
OG0007392	LOC117148856|XP_033172406.1|DMAU	LOC119084487|XP_037050385.1|BCOP
OG0007393	LOC117142710|XP_033162760.1|DMAU	LOC119078129|XP_037041486.1|BCOP
OG0007394	LOC117146727|XP_033169057.1|DMAU	LOC119067163|XP_037025901.1|BCOP
