Orthogroup	DMAU.longest_only	DSUP.longest_only
OG0010322	LOC117141205|XP_033160449.1|DMAU	LOC119554204|XP_037720932.1|DSUP
OG0010323	LOC117142127|XP_033161917.1|DMAU	LOC119552599|XP_037718184.1|DSUP
OG0010324	LOC117140612|XP_033159516.1|DMAU	LOC119554292|XP_037721079.1|DSUP
OG0010326	LOC117141889|XP_033161476.1|DMAU	LOC119555280|XP_037722511.1|DSUP
OG0010327	LOC117139190|XP_033157250.1|DMAU	LOC119552547|XP_037718094.1|DSUP
OG0010328	LOC117140920|XP_033160002.1|DMAU	LOC119554637|XP_037721562.1|DSUP
OG0010329	LOC117141426|XP_033160755.1|DMAU	LOC119554290|XP_037721075.1|DSUP
OG0010330	LOC117141616|XP_033161027.1|DMAU	LOC119553910|XP_037720514.1|DSUP
OG0010331	LOC117141174|XP_033160401.1|DMAU	LOC119554799|XP_037721776.1|DSUP
OG0010332	LOC117146386|XP_033168450.1|DMAU	LOC119558227|XP_037727473.1|DSUP
OG0010333	LOC117135336|XP_033151428.1|DMAU	LOC119547705|XP_037710608.1|DSUP
OG0010334	LOC117151067|XP_033174200.1|DMAU	LOC119548689|XP_037712079.1|DSUP
OG0010335	LOC117147718|XP_033170610.1|DMAU	LOC119556980|XP_037725427.1|DSUP
OG0010336	LOC117147641|XP_033170500.1|DMAU	LOC119558104|XP_037727245.1|DSUP
OG0010337	LOC117147697|XP_033170574.1|DMAU	LOC119556458|XP_037724632.1|DSUP
OG0010338	LOC117147375|XP_033170135.1|DMAU	LOC119557937|XP_037726874.1|DSUP
OG0010339	LOC117143732|XP_033164433.1|DMAU	LOC119559199|XP_037728195.1|DSUP
OG0010340	LOC117147982|XP_033171023.1|DMAU	LOC119557596|XP_037726326.1|DSUP
OG0010341	LOC117147981|XP_033171022.1|DMAU	LOC119557595|XP_037726325.1|DSUP
OG0010342	LOC117147600|XP_033170441.1|DMAU	LOC119556854|XP_037725254.1|DSUP
OG0010343	LOC117143004|XP_033163260.1|DMAU	LOC119559979|XP_037729150.1|DSUP
OG0010344	LOC117147496|XP_033170289.1|DMAU	LOC119557212|XP_037725795.1|DSUP
OG0010345	LOC117148040|XP_033171108.1|DMAU	LOC119556103|XP_037723900.1|DSUP
OG0010346	LOC117146468|XP_033168595.1|DMAU	LOC119557421|XP_037726101.1|DSUP
OG0010347	LOC117148629|XP_033172015.1|DMAU	LOC119555905|XP_037723523.1|DSUP
OG0010348	LOC117135699|XP_033151999.1|DMAU	LOC119552165|XP_037717917.1|DSUP
OG0010349	LOC117147954|XP_033170988.1|DMAU	LOC119556826|XP_037725210.1|DSUP
OG0010350	LOC117147017|XP_033169592.1|DMAU	LOC119557164|XP_037725692.1|DSUP
OG0010351	LOC117148209|XP_033171388.1|DMAU	LOC119556942|XP_037725362.1|DSUP
OG0010352	LOC117147552|XP_033170385.1|DMAU	LOC119558055|XP_037727133.1|DSUP
OG0010353	LOC117147085|XP_033169740.1|DMAU	LOC119556722|XP_037725048.1|DSUP
OG0010354	LOC117148079|XP_033171177.1|DMAU	LOC119556410|XP_037724534.1|DSUP
OG0010355	LOC117148411|XP_033171671.1|DMAU	LOC119557795|XP_037726626.1|DSUP
OG0010356	LOC117147281|XP_033170014.1|DMAU	LOC119557135|XP_037725646.1|DSUP
OG0010357	LOC117146869|XP_033169350.1|DMAU	LOC119557677|XP_037726474.1|DSUP
OG0010358	LOC117148744|XP_033172212.1|DMAU	LOC119556533|XP_037724741.1|DSUP
OG0010359	LOC117146475|XP_033168605.1|DMAU	LOC119555994|XP_037723652.1|DSUP
OG0010360	LOC117146483|XP_033168614.1|DMAU	LOC119557425|XP_037726104.1|DSUP
OG0010361	LOC117146463|XP_033168588.1|DMAU	LOC119557418|XP_037726095.1|DSUP
OG0010362	LOC117146476|XP_033168607.1|DMAU	LOC119558205|XP_037727430.1|DSUP
OG0010363	LOC117147511|XP_033170313.1|DMAU	LOC119555961|XP_037723607.1|DSUP
OG0010364	LOC117146927|XP_033169457.1|DMAU	LOC119556850|XP_037725248.1|DSUP
OG0010365	LOC117147930|XP_033170964.1|DMAU	LOC119546855|XP_037709381.1|DSUP
OG0010366	LOC117147858|XP_033170824.1|DMAU	LOC119557311|XP_037725951.1|DSUP
OG0010367	LOC117146792|XP_033169222.1|DMAU	LOC119557750|XP_037726564.1|DSUP
OG0010368	LOC117146809|XP_033169244.1|DMAU	LOC119555896|XP_037723490.1|DSUP
OG0010369	LOC117148669|XP_033172076.1|DMAU	LOC119557188|XP_037725765.1|DSUP
OG0010370	LOC117148312|XP_033171532.1|DMAU	LOC119556551|XP_037724763.1|DSUP
OG0010371	LOC117146816|XP_033169260.1|DMAU	LOC119557623|XP_037726378.1|DSUP
OG0010372	LOC117148676|XP_033172105.1|DMAU	LOC119558373|XP_037727817.1|DSUP
OG0010373	LOC117147156|XP_033169830.1|DMAU	LOC119557483|XP_037726180.1|DSUP
OG0010374	LOC117147424|XP_033170195.1|DMAU	LOC119555932|XP_037723560.1|DSUP
OG0010375	LOC117147425|XP_033170196.1|DMAU	LOC119555931|XP_037723559.1|DSUP
OG0010376	LOC117146904|XP_033169405.1|DMAU	LOC119556448|XP_037724615.1|DSUP
OG0010377	LOC117147784|XP_033170718.1|DMAU	LOC119558264|XP_037727543.1|DSUP
OG0010378	LOC117146916|XP_033169434.1|DMAU	LOC119557733|XP_037726546.1|DSUP
OG0010379	LOC117148241|XP_033171436.1|DMAU	LOC119556561|XP_037724783.1|DSUP
OG0010380	LOC117148479|XP_033171746.1|DMAU	LOC119556770|XP_037725123.1|DSUP
OG0010381	LOC117146986|XP_033169545.1|DMAU	LOC119557820|XP_037726688.1|DSUP
OG0010382	LOC117146983|XP_033169542.1|DMAU	LOC119557001|XP_037725460.1|DSUP
OG0010383	LOC117146975|XP_033169535.1|DMAU	LOC119557004|XP_037725463.1|DSUP
OG0010384	LOC117148134|XP_033171251.1|DMAU	LOC119557913|XP_037726848.1|DSUP
OG0010385	LOC117144045|XP_033164909.1|DMAU	LOC119547463|XP_037710276.1|DSUP
OG0010386	LOC117144289|XP_033165287.1|DMAU	LOC119547484|XP_037710300.1|DSUP
OG0010387	LOC117145041|XP_033166822.1|DMAU	LOC119547425|XP_037710210.1|DSUP
OG0010388	LOC117150152|XP_033172860.1|DMAU	LOC119547618|XP_037710471.1|DSUP
OG0010389	LOC117142231|XP_033161978.1|DMAU	LOC119548065|XP_037711079.1|DSUP
OG0010390	LOC117146090|XP_033167955.1|DMAU	LOC119548012|XP_037711009.1|DSUP
OG0010391	LOC117151035|XP_033174140.1|DMAU	LOC119546957|XP_037709530.1|DSUP
OG0010392	LOC117150708|XP_033173613.1|DMAU	LOC119547738|XP_037710653.1|DSUP
OG0010393	LOC117150359|XP_033173110.1|DMAU	LOC119547403|XP_037710180.1|DSUP
OG0010394	LOC117135187|XP_033151145.1|DMAU	LOC119548711|XP_037712104.1|DSUP
OG0010395	LOC117150536|XP_033173353.1|DMAU	LOC119546323|XP_037708450.1|DSUP
OG0010396	LOC117141835|XP_033161386.1|DMAU	LOC119547414|XP_037710191.1|DSUP
OG0010397	LOC117150132|XP_033172835.1|DMAU	LOC119547621|XP_037710476.1|DSUP
OG0010398	LOC117143479|XP_033164086.1|DMAU	LOC119547198|XP_037709866.1|DSUP
OG0010399	LOC117150688|XP_033173594.1|DMAU	LOC119546680|XP_037709075.1|DSUP
OG0010400	LOC117150938|XP_033173997.1|DMAU	LOC119546932|XP_037709497.1|DSUP
OG0010401	LOC117150936|XP_033173995.1|DMAU	LOC119546929|XP_037709493.1|DSUP
OG0010402	LOC117148183|XP_033171384.1|DMAU	LOC119546120|XP_037708139.1|DSUP
OG0010403	LOC117136335|XP_033153090.1|DMAU	LOC119546209|XP_037708272.1|DSUP
OG0010404	LOC117146637|XP_033168865.1|DMAU	LOC119548333|XP_037711451.1|DSUP
OG0010405	LOC117140556|XP_033159446.1|DMAU	LOC119548539|XP_037711761.1|DSUP
OG0010406	LOC117140566|XP_033159458.1|DMAU	LOC119547072|XP_037709687.1|DSUP
OG0010408	LOC117150660|XP_033173540.1|DMAU	LOC119547722|XP_037710628.1|DSUP
OG0010409	LOC117148309|XP_033171527.1|DMAU	LOC119547320|XP_037710047.1|DSUP
OG0010410	LOC117150543|XP_033173365.1|DMAU	LOC119548435|XP_037711612.1|DSUP
OG0010411	LOC117140471|XP_033159311.1|DMAU	LOC119555524|XP_037722877.1|DSUP
OG0010412	LOC117146512|XP_033168670.1|DMAU	LOC119547492|XP_037710310.1|DSUP
OG0010413	LOC117151051|XP_033174160.1|DMAU	LOC119548385|XP_037711538.1|DSUP
OG0010414	LOC117151055|XP_033174165.1|DMAU	LOC119548390|XP_037711543.1|DSUP
OG0010415	LOC117148587|XP_033171955.1|DMAU	LOC119548543|XP_037711766.1|DSUP
OG0010416	LOC117145231|XP_033166700.1|DMAU	LOC119547691|XP_037710587.1|DSUP
OG0010417	LOC117148932|XP_033172551.1|DMAU	LOC119547447|XP_037710235.1|DSUP
OG0010418	LOC117144467|XP_033165528.1|DMAU	LOC119546266|XP_037708367.1|DSUP
OG0010419	LOC117150718|XP_033173626.1|DMAU	LOC119546989|XP_037709572.1|DSUP
OG0010420	LOC117150350|XP_033173092.1|DMAU	LOC119547106|XP_037709740.1|DSUP
OG0010421	LOC117145318|XP_033166807.1|DMAU	LOC119548243|XP_037711311.1|DSUP
OG0010422	LOC117141781|XP_033161308.1|DMAU	LOC119548707|XP_037712098.1|DSUP
OG0010423	LOC117135198|XP_033151164.1|DMAU	LOC119547938|XP_037710914.1|DSUP
OG0010424	LOC117142899|XP_033163075.1|DMAU	LOC119548446|XP_037711636.1|DSUP
OG0010425	LOC117150268|XP_033172965.1|DMAU	LOC119546341|XP_037708471.1|DSUP
OG0010426	LOC117147130|XP_033169793.1|DMAU	LOC119547809|XP_037710755.1|DSUP
OG0010427	LOC117143676|XP_033164393.1|DMAU	LOC119547656|XP_037710531.1|DSUP
OG0010428	LOC117150372|XP_033173125.1|DMAU	LOC119548700|XP_037712092.1|DSUP
OG0010429	LOC117148843|XP_033172392.1|DMAU	LOC119547950|XP_037710927.1|DSUP
OG0010430	LOC117148941|XP_033172561.1|DMAU	LOC119548030|XP_037711032.1|DSUP
OG0010431	LOC117149016|XP_033172594.1|DMAU	LOC119546654|XP_037709037.1|DSUP
OG0010432	LOC117150990|XP_033174085.1|DMAU	LOC119546604|XP_037708970.1|DSUP
OG0010433	LOC117151003|XP_033174100.1|DMAU	LOC119547244|XP_037709951.1|DSUP
OG0010434	LOC117141632|XP_033161075.1|DMAU	LOC119547654|XP_037710525.1|DSUP
OG0010435	LOC117135212|XP_033151192.1|DMAU	LOC119546609|XP_037708974.1|DSUP
OG0010436	LOC117146723|XP_033169055.1|DMAU	LOC119548745|XP_037712188.1|DSUP
OG0010437	LOC117143787|XP_033164522.1|DMAU	LOC119548040|XP_037711043.1|DSUP
OG0010438	LOC117148051|XP_033171130.1|DMAU	LOC119547759|XP_037710693.1|DSUP
OG0010439	LOC117148176|XP_033171339.1|DMAU	LOC119547821|XP_037710772.1|DSUP
OG0010440	LOC117145643|XP_033167261.1|DMAU	LOC119547737|XP_037710652.1|DSUP
OG0010441	LOC117150442|XP_033173218.1|DMAU	LOC119547907|XP_037710873.1|DSUP
OG0010442	LOC117145573|XP_033167170.1|DMAU	LOC119556435|XP_037724596.1|DSUP
OG0010443	LOC117147184|XP_033169879.1|DMAU	LOC119547780|XP_037710719.1|DSUP
OG0010444	LOC117147063|XP_033169717.1|DMAU	LOC119547778|XP_037710717.1|DSUP
OG0010445	LOC117145822|XP_033167518.1|DMAU	LOC119547781|XP_037710720.1|DSUP
OG0010446	LOC117144700|XP_033165922.1|DMAU	LOC119545986|XP_037707899.1|DSUP
OG0010447	LOC117140124|XP_033158779.1|DMAU	LOC119553912|XP_037720516.1|DSUP
OG0010448	LOC117141845|XP_033161411.1|DMAU	LOC119554545|XP_037721434.1|DSUP
OG0010449	LOC117140137|XP_033158794.1|DMAU	LOC119555688|XP_037723263.1|DSUP
OG0010450	LOC117140199|XP_033158875.1|DMAU	LOC119553579|XP_037719955.1|DSUP
OG0010451	LOC117141553|XP_033160950.1|DMAU	LOC119553166|XP_037719329.1|DSUP
OG0010452	LOC117139562|XP_033157849.1|DMAU	LOC119554289|XP_037721074.1|DSUP
OG0010453	LOC117141896|XP_033161488.1|DMAU	LOC119553181|XP_037719350.1|DSUP
OG0010454	LOC117142011|XP_033161755.1|DMAU	LOC119552589|XP_037718151.1|DSUP
OG0010455	LOC117141571|XP_033160975.1|DMAU	LOC119552508|XP_037718050.1|DSUP
OG0010456	LOC117139755|XP_033158212.1|DMAU	LOC119553853|XP_037720428.1|DSUP
OG0010457	LOC117140217|XP_033158898.1|DMAU	LOC119554500|XP_037721361.1|DSUP
OG0010458	LOC117141848|XP_033161413.1|DMAU	LOC119554364|XP_037721166.1|DSUP
OG0010459	LOC117141627|XP_033161048.1|DMAU	LOC119555013|XP_037722084.1|DSUP
OG0010460	LOC117141223|XP_033160473.1|DMAU	LOC119554333|XP_037721126.1|DSUP
OG0010461	LOC117140248|XP_033158942.1|DMAU	LOC119553236|XP_037719433.1|DSUP
OG0010462	LOC117141638|XP_033161084.1|DMAU	LOC119553392|XP_037719680.1|DSUP
OG0010463	LOC117140503|XP_033159361.1|DMAU	LOC119554586|XP_037721496.1|DSUP
OG0010464	LOC117140443|XP_033159258.1|DMAU	LOC119553952|XP_037720574.1|DSUP
OG0010465	LOC117140943|XP_033160031.1|DMAU	LOC119553990|XP_037720625.1|DSUP
OG0010466	LOC117140236|XP_033158926.1|DMAU	LOC119554002|XP_037720637.1|DSUP
OG0010467	LOC117141665|XP_033161145.1|DMAU	LOC119554615|XP_037721537.1|DSUP
OG0010468	LOC117139814|XP_033158336.1|DMAU	LOC119552741|XP_037718434.1|DSUP
OG0010469	LOC117142121|XP_033161908.1|DMAU	LOC119554653|XP_037721581.1|DSUP
OG0010470	LOC117140264|XP_033158980.1|DMAU	LOC119553843|XP_037720415.1|DSUP
OG0010471	LOC117139826|XP_033158353.1|DMAU	LOC119553621|XP_037720014.1|DSUP
OG0010472	LOC117140346|XP_033159085.1|DMAU	LOC119554644|XP_037721572.1|DSUP
OG0010473	LOC117140458|XP_033159288.1|DMAU	LOC119554562|XP_037721461.1|DSUP
OG0010474	LOC117140830|XP_033159829.1|DMAU	LOC119554402|XP_037721218.1|DSUP
OG0010475	LOC117142061|XP_033161830.1|DMAU	LOC119552490|XP_037718018.1|DSUP
OG0010476	LOC117140697|XP_033159652.1|DMAU	LOC119554525|XP_037721399.1|DSUP
OG0010477	LOC117141480|XP_033160849.1|DMAU	LOC119554436|XP_037721275.1|DSUP
OG0010478	LOC117141375|XP_033160674.1|DMAU	LOC119554885|XP_037721902.1|DSUP
OG0010479	LOC117141525|XP_033160907.1|DMAU	LOC119553596|XP_037719978.1|DSUP
OG0010480	LOC117140341|XP_033159081.1|DMAU	LOC119554096|XP_037720773.1|DSUP
OG0010481	LOC117139862|XP_033158409.1|DMAU	LOC119553506|XP_037719857.1|DSUP
OG0010482	LOC117140781|XP_033159758.1|DMAU	LOC119554446|XP_037721286.1|DSUP
OG0010483	LOC117141816|XP_033161360.1|DMAU	LOC119553864|XP_037720445.1|DSUP
OG0010484	LOC117141236|XP_033160490.1|DMAU	LOC119553904|XP_037720503.1|DSUP
OG0010485	LOC117141502|XP_033160879.1|DMAU	LOC119553197|XP_037719376.1|DSUP
OG0010486	LOC117141486|XP_033160854.1|DMAU	LOC119554823|XP_037721825.1|DSUP
OG0010487	LOC117139111|XP_033157139.1|DMAU	LOC119552500|XP_037718033.1|DSUP
OG0010488	LOC117140686|XP_033159632.1|DMAU	LOC119555520|XP_037722873.1|DSUP
OG0010489	LOC117139980|XP_033158574.1|DMAU	LOC119553704|XP_037720193.1|DSUP
OG0010490	LOC117136369|XP_033153143.1|DMAU	LOC119549406|XP_037713390.1|DSUP
OG0010491	LOC117136707|XP_033153617.1|DMAU	LOC119551144|XP_037716263.1|DSUP
OG0010492	LOC117139319|XP_033157454.1|DMAU	LOC119553935|XP_037720553.1|DSUP
OG0010493	LOC117140058|XP_033158689.1|DMAU	LOC119553668|XP_037720108.1|DSUP
OG0010494	LOC117140098|XP_033158744.1|DMAU	LOC119552611|XP_037718203.1|DSUP
OG0010495	LOC117139668|XP_033158036.1|DMAU	LOC119553119|XP_037719234.1|DSUP
OG0010496	LOC117139352|XP_033157491.1|DMAU	LOC119552868|XP_037718691.1|DSUP
OG0010497	LOC117139901|XP_033158472.1|DMAU	LOC119555495|XP_037722836.1|DSUP
OG0010498	LOC117137019|XP_033154107.1|DMAU	LOC119550521|XP_037715159.1|DSUP
OG0010499	LOC117136873|XP_033153866.1|DMAU	LOC119551226|XP_037716391.1|DSUP
OG0010500	LOC117138518|XP_033156543.1|DMAU	LOC119551933|XP_037717512.1|DSUP
OG0010501	LOC117138485|XP_033156506.1|DMAU	LOC119551965|XP_037717594.1|DSUP
OG0010502	LOC117141786|XP_033161311.1|DMAU	LOC119552774|XP_037718511.1|DSUP
OG0010503	LOC117136821|XP_033153782.1|DMAU	LOC119550731|XP_037715563.1|DSUP
OG0010504	LOC117137966|XP_033155628.1|DMAU	LOC119550986|XP_037715949.1|DSUP
OG0010505	LOC117138276|XP_033156134.1|DMAU	LOC119549590|XP_037713677.1|DSUP
OG0010506	LOC117135527|XP_033151681.1|DMAU	LOC119549135|XP_037712834.1|DSUP
OG0010508	LOC117138557|XP_033156608.1|DMAU	LOC119550796|XP_037715656.1|DSUP
OG0010509	LOC117135557|XP_033151749.1|DMAU	LOC119549172|XP_037712900.1|DSUP
OG0010510	LOC117137726|XP_033155192.1|DMAU	LOC119550288|XP_037714807.1|DSUP
OG0010511	LOC117135649|XP_033151924.1|DMAU	LOC119549858|XP_037714082.1|DSUP
OG0010512	LOC117137648|XP_033155076.1|DMAU	LOC119551272|XP_037716463.1|DSUP
OG0010513	LOC117136820|XP_033153781.1|DMAU	LOC119550803|XP_037715665.1|DSUP
OG0010514	LOC117136254|XP_033152952.1|DMAU	LOC119549562|XP_037713642.1|DSUP
OG0010515	LOC117137778|XP_033155293.1|DMAU	LOC119550320|XP_037714854.1|DSUP
OG0010516	LOC117138091|XP_033155831.1|DMAU	LOC119550662|XP_037715436.1|DSUP
OG0010517	LOC117137596|XP_033154998.1|DMAU	LOC119551906|XP_037717447.1|DSUP
OG0010518	LOC117135592|XP_033151818.1|DMAU	LOC119550942|XP_037715895.1|DSUP
OG0010519	LOC117137294|XP_033154557.1|DMAU	LOC119551481|XP_037716772.1|DSUP
OG0010520	LOC117138126|XP_033155881.1|DMAU	LOC119550590|XP_037715322.1|DSUP
OG0010521	LOC117136430|XP_033153235.1|DMAU	LOC119549121|XP_037712812.1|DSUP
OG0010522	LOC117137980|XP_033155646.1|DMAU	LOC119550294|XP_037714816.1|DSUP
OG0010523	LOC117136893|XP_033153897.1|DMAU	LOC119551217|XP_037716382.1|DSUP
OG0010524	LOC117138643|XP_033156749.1|DMAU	LOC119551739|XP_037717168.1|DSUP
OG0010525	LOC117138083|XP_033155799.1|DMAU	LOC119549530|XP_037713579.1|DSUP
OG0010526	LOC117137478|XP_033154846.1|DMAU	LOC119550255|XP_037714759.1|DSUP
OG0010527	LOC117137407|XP_033154722.1|DMAU	LOC119550813|XP_037715682.1|DSUP
OG0010528	LOC117137804|XP_033155369.1|DMAU	LOC119551066|XP_037716116.1|DSUP
OG0010529	LOC117137309|XP_033154580.1|DMAU	LOC119551618|XP_037716959.1|DSUP
OG0010530	LOC117136921|XP_033153948.1|DMAU	LOC119551978|XP_037717621.1|DSUP
OG0010531	LOC117143210|XP_033163647.1|DMAU	LOC119546950|XP_037709522.1|DSUP
OG0010532	LOC117145890|XP_033167622.1|DMAU	LOC119562917|XP_037731993.1|DSUP
OG0010533	LOC117139065|XP_033157065.1|DMAU	LOC119554835|XP_037721837.1|DSUP
OG0010534	LOC117143911|XP_033164716.1|DMAU	LOC119560138|XP_037729418.1|DSUP
OG0010535	LOC117142611|XP_033162584.1|DMAU	LOC119559823|XP_037728842.1|DSUP
OG0010536	LOC117144131|XP_033165046.1|DMAU	LOC119559856|XP_037728889.1|DSUP
OG0010537	LOC117144208|XP_033165149.1|DMAU	LOC119562882|XP_037731924.1|DSUP
OG0010538	LOC117142490|XP_033162406.1|DMAU	LOC119550565|XP_037715286.1|DSUP
OG0010540	LOC117143825|XP_033164562.1|DMAU	LOC119553044|XP_037719054.1|DSUP
OG0010541	LOC117141710|XP_033161215.1|DMAU	LOC119553265|XP_037719483.1|DSUP
OG0010542	LOC117143662|XP_033164333.1|DMAU	LOC119560621|XP_037730088.1|DSUP
OG0010543	LOC117143419|XP_033164013.1|DMAU	LOC119545806|XP_037707621.1|DSUP
OG0010544	LOC117143963|XP_033164787.1|DMAU	LOC119560561|XP_037730010.1|DSUP
OG0010545	LOC117143708|XP_033164396.1|DMAU	LOC119563124|XP_037732300.1|DSUP
OG0010546	LOC117143510|XP_033164124.1|DMAU	LOC119559826|XP_037728845.1|DSUP
OG0010547	LOC117143513|XP_033164127.1|DMAU	LOC119560233|XP_037729523.1|DSUP
OG0010548	LOC117146002|XP_033167812.1|DMAU	LOC119553905|XP_037720508.1|DSUP
OG0010549	LOC117145311|XP_033166797.1|DMAU	LOC119560005|XP_037729207.1|DSUP
OG0010550	LOC117145627|XP_033167237.1|DMAU	LOC119553365|XP_037719642.1|DSUP
OG0010551	LOC117145754|XP_033167410.1|DMAU	LOC119545639|XP_037707279.1|DSUP
OG0010552	LOC117144236|XP_033165196.1|DMAU	LOC119561010|XP_037730762.1|DSUP
OG0010553	LOC117145628|XP_033167238.1|DMAU	LOC119556167|XP_037724016.1|DSUP
OG0010554	LOC117144120|XP_033165032.1|DMAU	LOC119552711|XP_037718392.1|DSUP
OG0010555	LOC117144432|XP_033165470.1|DMAU	LOC119551373|XP_037716626.1|DSUP
OG0010556	LOC117143635|XP_033164303.1|DMAU	LOC119557098|XP_037725603.1|DSUP
OG0010557	LOC117144127|XP_033165042.1|DMAU	LOC119561038|XP_037730796.1|DSUP
OG0010558	LOC117144889|XP_033166201.1|DMAU	LOC119545798|XP_037707610.1|DSUP
OG0010559	LOC117144859|XP_033166153.1|DMAU	LOC119545667|XP_037707322.1|DSUP
OG0010560	LOC117145164|XP_033166601.1|DMAU	LOC119560841|XP_037730420.1|DSUP
OG0010561	LOC117142235|XP_033161979.1|DMAU	LOC119563025|XP_037732151.1|DSUP
OG0010562	LOC117144612|XP_033165795.1|DMAU	LOC119560061|XP_037729299.1|DSUP
OG0010563	LOC117144613|XP_033165796.1|DMAU	LOC119560072|XP_037729311.1|DSUP
OG0010564	LOC117145732|XP_033167383.1|DMAU	LOC119556737|XP_037725078.1|DSUP
OG0010565	LOC117143823|XP_033164560.1|DMAU	LOC119553032|XP_037719026.1|DSUP
OG0010566	LOC117145800|XP_033167489.1|DMAU	LOC119562746|XP_037731881.1|DSUP
OG0010567	LOC117143648|XP_033164318.1|DMAU	LOC119558331|XP_037727687.1|DSUP
OG0010568	LOC117145691|XP_033167323.1|DMAU	LOC119557276|XP_037725893.1|DSUP
OG0010569	LOC117144027|XP_033164878.1|DMAU	LOC119554995|XP_037722066.1|DSUP
OG0010570	LOC117143611|XP_033164256.1|DMAU	LOC119553503|XP_037719856.1|DSUP
OG0010571	LOC117142643|XP_033162640.1|DMAU	LOC119547831|XP_037710790.1|DSUP
OG0010572	LOC117143166|XP_033163568.1|DMAU	LOC119560950|XP_037730616.1|DSUP
OG0010573	LOC117144822|XP_033166095.1|DMAU	LOC119557106|XP_037725614.1|DSUP
OG0010574	LOC117143424|XP_033164021.1|DMAU	LOC119561502|XP_037731084.1|DSUP
OG0010575	LOC117145475|XP_033167042.1|DMAU	LOC119557369|XP_037726042.1|DSUP
OG0010576	LOC117143225|XP_033163665.1|DMAU	LOC119559999|XP_037729198.1|DSUP
OG0010577	LOC117144063|XP_033164963.1|DMAU	LOC119563292|XP_037732548.1|DSUP
OG0010578	LOC117142355|XP_033162168.1|DMAU	LOC119563084|XP_037732238.1|DSUP
OG0010579	LOC117143715|XP_033164405.1|DMAU	LOC119558234|XP_037727486.1|DSUP
OG0010580	LOC117144132|XP_033165047.1|DMAU	LOC119562943|XP_037732028.1|DSUP
OG0010581	LOC117145997|XP_033167802.1|DMAU	LOC119560212|XP_037729499.1|DSUP
OG0010582	LOC117144535|XP_033165657.1|DMAU	LOC119556589|XP_037724822.1|DSUP
OG0010583	LOC117144110|XP_033165021.1|DMAU	LOC119556164|XP_037724004.1|DSUP
OG0010584	LOC117143382|XP_033163953.1|DMAU	LOC119546224|XP_037708295.1|DSUP
OG0010585	LOC117144334|XP_033165337.1|DMAU	LOC119560264|XP_037729559.1|DSUP
OG0010586	LOC117144192|XP_033165131.1|DMAU	LOC119560629|XP_037730100.1|DSUP
OG0010587	LOC117144997|XP_033166368.1|DMAU	LOC119554135|XP_037720842.1|DSUP
OG0010588	LOC117144665|XP_033165873.1|DMAU	LOC119561354|XP_037730987.1|DSUP
OG0010589	LOC117137123|XP_033154312.1|DMAU	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP
OG0010590	LOC117150642|XP_033173508.1|DMAU	LOC119546088|XP_037708096.1|DSUP
OG0010591	LOC117136619|XP_033153502.1|DMAU	LOC119547921|XP_037710890.1|DSUP, LOC119547919|XP_037710888.1|DSUP
OG0010592	LOC117150835|XP_033173793.1|DMAU	LOC119547115|XP_037709752.1|DSUP
OG0010593	LOC117139392|XP_033157549.1|DMAU	LOC119552724|XP_037718403.1|DSUP
OG0010594	LOC117139058|XP_033157059.1|DMAU	LOC119552920|XP_037718788.1|DSUP
OG0010595	LOC117141436|XP_033160779.1|DMAU	LOC119554679|XP_037721608.1|DSUP
OG0010596	LOC117141744|XP_033161258.1|DMAU	LOC119555402|XP_037722685.1|DSUP
OG0010597	LOC117141872|XP_033161450.1|DMAU	LOC119555396|XP_037722674.1|DSUP
OG0010598	LOC117141500|XP_033160878.1|DMAU	LOC119552618|XP_037718211.1|DSUP
OG0010599	LOC117145404|XP_033166937.1|DMAU	LOC119547758|XP_037710692.1|DSUP
OG0010600	LOC117136732|XP_033153657.1|DMAU	LOC119547208|XP_037709884.1|DSUP
OG0010601	LOC117150940|XP_033174000.1|DMAU	LOC119546934|XP_037709499.1|DSUP
OG0010602	LOC117147403|XP_033170166.1|DMAU, LOC117147409|XP_033170176.1|DMAU, LOC117147012|XP_033169588.1|DMAU, LOC117148358|XP_033171607.1|DMAU, LOC117148395|XP_033171650.1|DMAU, LOC117147011|XP_033169587.1|DMAU	LOC119557262|XP_037725875.1|DSUP
OG0010603	LOC117144522|XP_033165634.1|DMAU	LOC119556002|XP_037723669.1|DSUP
OG0010610	LOC117137708|XP_033155175.1|DMAU	LOC119559593|XP_037728535.1|DSUP
OG0010619	LOC117140876|XP_033159910.1|DMAU	LOC119552781|XP_037718528.1|DSUP
OG0010621	LOC117150631|XP_033173491.1|DMAU	LOC119546583|XP_037708917.1|DSUP
OG0010622	LOC117143187|XP_033163611.1|DMAU	LOC119562952|XP_037732053.1|DSUP
OG0010624	LOC117146124|XP_033168019.1|DMAU	LOC119559913|XP_037729023.1|DSUP
OG0010626	LOC117143149|XP_033163538.1|DMAU	LOC119559828|XP_037728849.1|DSUP
OG0010627	LOC117143458|XP_033164061.1|DMAU	LOC119553118|XP_037719233.1|DSUP
OG0010628	LOC117144072|XP_033164973.1|DMAU	LOC119560118|XP_037729396.1|DSUP
OG0010629	LOC117143130|XP_033163511.1|DMAU	LOC119560249|XP_037729542.1|DSUP
OG0010630	LOC117144676|XP_033165890.1|DMAU	LOC119559762|XP_037728768.1|DSUP
