Orthogroup	DMAU.longest_only	DANA.longest_only
OG0010065	LOC117140208|XP_033158886.1|DMAU	LOC6493331|XP_001957537.1|DANA
OG0010066	LOC117140465|XP_033159300.1|DMAU	LOC6507599|XP_001955978.2|DANA
OG0010067	LOC117141997|XP_033161736.1|DMAU	LOC6507494|XP_001955891.2|DANA
OG0010068	LOC117140514|XP_033159382.1|DMAU	LOC6493056|XP_001956962.1|DANA
OG0010069	LOC117141246|XP_033160503.1|DMAU	LOC6507583|XP_001955949.1|DANA
OG0010070	LOC117140170|XP_033158838.1|DMAU	LOC26515410|XP_014765727.1|DANA
OG0010071	LOC117139758|XP_033158216.1|DMAU	LOC116655776|XP_032309936.1|DANA
OG0010072	LOC117139249|XP_033157354.1|DMAU	LOC6493346|XP_032310698.1|DANA
OG0010073	LOC117141161|XP_033160390.1|DMAU	LOC6493348|XP_001957571.1|DANA
OG0010074	LOC117148106|XP_033171215.1|DMAU	LOC6504019|XP_001964016.1|DANA
OG0010075	LOC117141276|XP_033160536.1|DMAU	LOC26515307|XP_014765718.2|DANA
OG0010076	LOC117140823|XP_033159820.1|DMAU	LOC6493302|XP_001957483.1|DANA
OG0010077	LOC117141089|XP_033160296.1|DMAU	LOC6506816|XP_001957181.1|DANA
OG0010078	LOC117140707|XP_033159664.1|DMAU	LOC6493164|XP_001957182.1|DANA
OG0010079	LOC117141359|XP_033160657.1|DMAU	LOC6493174|XP_001957199.2|DANA
OG0010080	LOC117140044|XP_033158667.1|DMAU	LOC6507329|XP_001956232.1|DANA
OG0010081	LOC117139573|XP_033157870.1|DMAU	LOC26513834|XP_032310820.1|DANA
OG0010082	LOC117140565|XP_033159454.1|DMAU	LOC6493138|XP_001957128.1|DANA
OG0010083	LOC117139549|XP_033157831.1|DMAU	LOC6507822|XP_001956416.1|DANA
OG0010084	LOC117141811|XP_033161353.1|DMAU	LOC6507812|XP_001956393.1|DANA
OG0010085	LOC117141499|XP_033160877.1|DMAU	LOC6506099|XP_001958553.2|DANA
OG0010086	LOC117141234|XP_033160487.1|DMAU	LOC6507820|XP_001956413.1|DANA
OG0010087	LOC117139771|XP_033158268.1|DMAU	LOC6506680|XP_001957427.1|DANA
OG0010088	LOC117141218|XP_033160468.1|DMAU	LOC6507271|XP_001956351.1|DANA
OG0010089	LOC117141256|XP_033160515.1|DMAU	LOC6507895|XP_001956542.1|DANA
OG0010090	LOC117146274|XP_033168155.1|DMAU	LOC6505471|XP_001966246.1|DANA
OG0010091	LOC117137832|XP_033155412.1|DMAU	LOC6500280|XP_001952881.1|DANA
OG0010092	LOC117141418|XP_033160736.1|DMAU	LOC26514956|XP_014760184.1|DANA
OG0010093	LOC117135978|XP_033152482.1|DMAU	LOC6495848|XP_001959706.2|DANA
OG0010094	LOC117144548|XP_033165681.1|DMAU	LOC6501061|XP_001954485.1|DANA
OG0010095	LOC117142947|XP_033163156.1|DMAU	LOC26514989|XP_032312170.1|DANA
OG0010096	LOC117147351|XP_033170105.1|DMAU	LOC6503020|XP_001963393.2|DANA
OG0010097	LOC117146355|XP_033168396.1|DMAU	LOC6504726|XP_001966322.2|DANA
OG0010098	LOC117141275|XP_033160539.1|DMAU	LOC6497120|XP_001962717.1|DANA
OG0010099	LOC117135263|XP_033151304.1|DMAU	LOC6497468|XP_001962019.1|DANA
OG0010100	LOC117139068|XP_033157069.1|DMAU	LOC6506619|XP_001957530.1|DANA
OG0010101	LOC117141170|XP_033160396.1|DMAU	LOC6506145|XP_001958461.1|DANA
OG0010102	LOC117140578|XP_033159473.1|DMAU	LOC6507794|XP_001956359.1|DANA
OG0010103	LOC117141217|XP_033160466.1|DMAU	LOC6507272|XP_001956350.1|DANA
OG0010104	LOC117138967|XP_033156903.1|DMAU	LOC6507299|XP_001956291.2|DANA
OG0010105	LOC117135193|XP_033151154.1|DMAU	LOC6498042|XP_001961954.2|DANA
OG0010106	LOC117137587|XP_033154986.1|DMAU	LOC6495687|XP_001959381.2|DANA
OG0010107	LOC117138077|XP_033155791.1|DMAU	LOC6494701|XP_001959828.1|DANA
OG0010108	LOC117135862|XP_033152280.1|DMAU	LOC6496047|XP_001960113.1|DANA
OG0010110	LOC117139508|XP_033157755.1|DMAU	LOC6493795|XP_001958448.1|DANA
OG0010111	LOC117145218|XP_033166680.1|DMAU	LOC6499063|XP_014765889.1|DANA
OG0010112	LOC117144564|XP_033165700.1|DMAU	LOC6500178|XP_001953077.1|DANA
OG0010113	LOC117148248|XP_033171442.1|DMAU	LOC6504734|XP_001966300.1|DANA
OG0010114	LOC117146680|XP_033168936.1|DMAU	LOC6503044|XP_001963353.1|DANA
OG0010115	LOC117147528|XP_033170348.1|DMAU	LOC6503647|XP_001964005.1|DANA
OG0010116	LOC117148468|XP_033171732.1|DMAU	LOC6503929|XP_032308474.1|DANA
OG0010117	LOC117147306|XP_033170045.1|DMAU	LOC6502248|XP_001966080.1|DANA
OG0010118	LOC117148709|XP_033172148.1|DMAU	LOC6504764|XP_001966307.1|DANA
OG0010119	LOC117147549|XP_033170381.1|DMAU	LOC6501868|XP_032308242.1|DANA
OG0010120	LOC117146958|XP_033169511.1|DMAU	LOC6501848|XP_001966806.1|DANA
OG0010121	LOC117147315|XP_033170055.1|DMAU	LOC6505178|XP_001965487.2|DANA
OG0010122	LOC117146755|XP_033169141.1|DMAU	LOC6501854|XP_001966794.1|DANA
OG0010123	LOC117146807|XP_033169242.1|DMAU	LOC6501827|XP_001966852.2|DANA
OG0010125	LOC117148472|XP_033171737.1|DMAU	LOC6501931|XP_001966710.1|DANA
OG0010126	LOC117135140|XP_033151088.1|DMAU	LOC6492908|XP_001961521.1|DANA
OG0010127	LOC117148397|XP_033171657.1|DMAU	LOC6505439|XP_001964905.2|DANA
OG0010128	LOC117150638|XP_033173502.1|DMAU	LOC6505432|XP_001964900.1|DANA
OG0010129	LOC117150675|XP_033173571.1|DMAU	LOC6505763|XP_001965012.1|DANA
OG0010130	LOC117150420|XP_033173181.1|DMAU	LOC6505336|XP_001964840.1|DANA
OG0010131	LOC117140730|XP_033159699.1|DMAU	LOC26515017|XP_014762397.1|DANA
OG0010132	LOC117141975|XP_033161669.1|DMAU	LOC6497066|XP_001962818.1|DANA
OG0010133	LOC117148805|XP_033172317.1|DMAU	LOC6498437|XP_001962819.2|DANA
OG0010134	LOC117136328|XP_033153077.1|DMAU	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA
OG0010135	LOC117150849|XP_033173810.1|DMAU	LOC6498381|XP_001962678.1|DANA
OG0010136	LOC117142605|XP_033162578.1|DMAU	LOC6497141|XP_001962676.1|DANA
OG0010137	LOC117141664|XP_033161148.1|DMAU	LOC6498207|XP_001962297.3|DANA
OG0010138	LOC117135248|XP_033151287.1|DMAU	LOC26515279|XP_014759278.1|DANA
OG0010139	LOC117143193|XP_033163625.1|DMAU	LOC6497381|XP_001962201.1|DANA
OG0010140	LOC117151050|XP_033174159.1|DMAU	LOC6498101|XP_001962079.1|DANA
OG0010141	LOC117143631|XP_033164302.1|DMAU	LOC6496882|XP_001963214.1|DANA
OG0010142	LOC117146617|XP_033168842.1|DMAU	LOC6497995|XP_001961862.1|DANA
OG0010143	LOC117150798|XP_033173747.1|DMAU	LOC6502456|XP_014762252.1|DANA
OG0010144	LOC117148910|XP_033172517.1|DMAU	LOC6497910|XP_001961697.1|DANA
OG0010145	LOC117143244|XP_033163733.1|DMAU	LOC6497566|XP_001961802.1|DANA
OG0010146	LOC117150373|XP_033173126.1|DMAU	LOC6497564|XP_001961808.1|DANA
OG0010147	LOC117148084|XP_033171187.1|DMAU	LOC6503381|XP_001965334.1|DANA
OG0010148	LOC117135661|XP_033151947.1|DMAU	LOC6498687|XP_014762245.1|DANA
OG0010149	LOC117145679|XP_033167313.1|DMAU	LOC6498675|XP_001963299.2|DANA
OG0010150	LOC117146338|XP_033168358.1|DMAU	LOC6497668|XP_001961604.1|DANA
OG0010151	LOC117148215|XP_033171399.1|DMAU	LOC26513694|XP_014760621.1|DANA
OG0010153	LOC117150805|XP_033173754.1|DMAU	LOC6498192|XP_001962270.1|DANA
OG0010154	LOC117143781|XP_033164510.1|DMAU	LOC6498189|XP_032307352.1|DANA
OG0010155	LOC117150621|XP_033173482.1|DMAU	LOC6497356|XP_001962256.1|DANA
OG0010156	LOC117139881|XP_033158440.1|DMAU	LOC6493006|XP_001956840.1|DANA
OG0010157	LOC117140877|XP_033159911.1|DMAU	LOC6506464|XP_001957819.1|DANA
OG0010158	LOC117141846|XP_033161412.1|DMAU	LOC6493459|XP_001957797.2|DANA
OG0010159	LOC117138954|XP_033156886.1|DMAU	LOC6507347|XP_001956198.1|DANA
OG0010160	LOC117140858|XP_033159880.1|DMAU	LOC6507010|XP_001956831.2|DANA
OG0010161	LOC117140096|XP_033158742.1|DMAU	LOC6493166|XP_001957184.1|DANA
OG0010162	LOC117141115|XP_033160329.1|DMAU	LOC6506552|XP_001957660.1|DANA
OG0010163	LOC117141667|XP_033161152.1|DMAU	LOC6502722|XP_001964365.2|DANA, LOC6506924|XP_001956981.1|DANA
OG0010164	LOC117140144|XP_033158802.1|DMAU	LOC6493419|XP_001957713.1|DANA
OG0010165	LOC117139949|XP_033158527.1|DMAU	LOC6493775|XP_001958410.1|DANA
OG0010166	LOC117141033|XP_033160206.1|DMAU	LOC6507282|XP_001956320.1|DANA
OG0010167	LOC117141943|XP_033161587.1|DMAU	LOC6502808|XP_001956310.1|DANA, LOC26514656|XP_014765650.1|DANA
OG0010168	LOC117140099|XP_033158745.1|DMAU	LOC26514125|XP_014765578.1|DANA
OG0010169	LOC117141101|XP_033160314.1|DMAU	LOC6507164|XP_001956560.2|DANA
OG0010170	LOC117139976|XP_033158569.1|DMAU	LOC6493687|XP_001958240.1|DANA
OG0010171	LOC117141513|XP_033160895.1|DMAU	LOC6493688|XP_001958241.1|DANA
OG0010172	LOC117140738|XP_033159706.1|DMAU	LOC6506338|XP_001958074.1|DANA
OG0010173	LOC117136452|XP_033153262.1|DMAU	LOC6495764|XP_001959526.1|DANA
OG0010174	LOC117135960|XP_033152448.1|DMAU	LOC6496108|XP_001960243.1|DANA
OG0010175	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU	LOC6494471|XP_001960267.1|DANA
OG0010176	LOC117136994|XP_033154062.1|DMAU	LOC6494482|XP_001960249.1|DANA
OG0010177	LOC117136651|XP_033153538.1|DMAU	LOC6496026|XP_001960071.1|DANA
OG0010178	LOC117136933|XP_033153968.1|DMAU	LOC6494127|XP_001960912.1|DANA
OG0010179	LOC117139534|XP_033157798.1|DMAU	LOC6493718|XP_001958298.1|DANA
OG0010180	LOC117138984|XP_033156944.1|DMAU	LOC6493659|XP_001958174.2|DANA
OG0010181	LOC117141594|XP_033160999.1|DMAU	LOC6506139|XP_001958476.1|DANA
OG0010182	LOC117136037|XP_033152558.1|DMAU	LOC116654705|XP_032306536.1|DANA
OG0010183	LOC117136915|XP_033153940.1|DMAU	LOC6495585|XP_001959150.3|DANA
OG0010184	LOC117138216|XP_033156047.1|DMAU	LOC26515009|XP_014764072.1|DANA
OG0010185	LOC117138018|XP_033155716.1|DMAU	LOC6494218|XP_014762672.1|DANA
OG0010186	LOC117139975|XP_033158567.1|DMAU	LOC6507804|XP_001956382.1|DANA
OG0010187	LOC117137918|XP_033155556.1|DMAU	LOC6495294|XP_032306468.1|DANA
OG0010188	LOC117135746|XP_033152087.1|DMAU	LOC6502510|XP_001960899.2|DANA
OG0010189	LOC117136796|XP_033153744.1|DMAU	LOC6494670|XP_001959895.2|DANA
OG0010190	LOC117137314|XP_033154590.1|DMAU	LOC6495265|XP_001958736.1|DANA
OG0010191	LOC117136795|XP_033153743.1|DMAU	LOC6495279|XP_001958712.1|DANA
OG0010192	LOC117149089|XP_033172628.1|DMAU, LOC117136925|XP_033153952.1|DMAU	LOC26514985|XP_014764068.1|DANA
OG0010193	LOC117137347|XP_033154634.1|DMAU	LOC6496514|XP_032306346.1|DANA
OG0010194	LOC117141587|XP_033160991.1|DMAU	LOC6507888|XP_001956530.1|DANA
OG0010195	LOC117140337|XP_033159077.1|DMAU	LOC6507185|XP_001956526.2|DANA
OG0010196	LOC117135536|XP_033151698.1|DMAU	LOC6494779|XP_001959686.1|DANA
OG0010197	LOC117137705|XP_033155168.1|DMAU	LOC6494851|XP_001959552.2|DANA
OG0010198	LOC117137473|XP_033154838.1|DMAU	LOC6495976|XP_014763570.1|DANA
OG0010199	LOC117137117|XP_033154300.1|DMAU	LOC6495819|XP_001959652.1|DANA
OG0010200	LOC117137035|XP_033154131.1|DMAU	LOC6494310|XP_001960560.2|DANA
OG0010201	LOC117137647|XP_033155075.1|DMAU	LOC6496452|XP_032306494.1|DANA
OG0010202	LOC117137592|XP_033154994.1|DMAU	LOC6495111|XP_001959029.1|DANA
OG0010203	LOC117138415|XP_033156401.1|DMAU	LOC6494950|XP_014763083.1|DANA
OG0010204	LOC117136151|XP_033152761.1|DMAU	LOC6495161|XP_001958934.1|DANA
OG0010205	LOC117135454|XP_033151531.1|DMAU	LOC6494513|XP_001960196.1|DANA
OG0010206	LOC117137728|XP_033155195.1|DMAU	LOC6494453|XP_032306063.1|DANA
OG0010207	LOC117137916|XP_033155553.1|DMAU	LOC6494200|XP_001960766.1|DANA
OG0010208	LOC117136572|XP_033153420.1|DMAU	LOC6496229|XP_001960496.1|DANA
OG0010209	LOC117136575|XP_033153424.1|DMAU	LOC6496230|XP_001960497.3|DANA
OG0010210	LOC117138372|XP_033156332.1|DMAU	LOC6494338|XP_001960504.1|DANA
OG0010211	LOC117135811|XP_033152205.1|DMAU	LOC6496277|XP_001960592.1|DANA
OG0010212	LOC117137000|XP_033154076.1|DMAU	LOC6494468|XP_001960274.1|DANA
OG0010213	LOC117136984|XP_033154051.1|DMAU	LOC6496124|XP_001960277.2|DANA
OG0010214	LOC117138644|XP_033156750.1|DMAU	LOC6494463|XP_001960282.1|DANA
OG0010215	LOC117138022|XP_033155720.1|DMAU	LOC6496014|XP_001960041.1|DANA
OG0010216	LOC117136531|XP_033153371.1|DMAU	LOC6495680|XP_001959372.1|DANA
OG0010217	LOC117136644|XP_033153528.1|DMAU	LOC6496142|XP_001960328.2|DANA
OG0010218	LOC117137956|XP_033155609.1|DMAU	LOC6496146|XP_001960332.1|DANA
OG0010219	LOC117136609|XP_033153485.1|DMAU	LOC6494424|XP_001960347.1|DANA
OG0010220	LOC117136920|XP_033153947.1|DMAU	LOC6494282|XP_001960609.1|DANA
OG0010221	LOC117136919|XP_033153946.1|DMAU	LOC6494284|XP_001960607.1|DANA
OG0010222	LOC117138041|XP_033155746.1|DMAU	LOC6494880|XP_001959499.2|DANA
OG0010223	LOC117138045|XP_033155751.1|DMAU	LOC26514212|XP_014763989.1|DANA
OG0010224	LOC117136770|XP_033153708.1|DMAU	LOC6495497|XP_001958979.1|DANA
OG0010225	LOC117143524|XP_033164140.1|DMAU	LOC6500018|XP_001953391.2|DANA
OG0010226	LOC117143861|XP_033164618.1|DMAU	LOC6500454|XP_032305492.1|DANA
OG0010227	LOC117142792|XP_033162883.1|DMAU	LOC26513947|XP_032312252.1|DANA
OG0010228	LOC117144876|XP_033166177.1|DMAU	LOC6500118|XP_001953187.1|DANA
OG0010229	LOC117143764|XP_033164473.1|DMAU	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA
OG0010230	LOC117143733|XP_033164434.1|DMAU	LOC6501242|XP_001954836.1|DANA
OG0010232	LOC117142893|XP_033163061.1|DMAU	LOC26515303|XP_014767411.1|DANA
OG0010233	LOC117143190|XP_033163617.1|DMAU	LOC6506020|XP_001964787.1|DANA
OG0010234	LOC117144805|XP_033166071.1|DMAU	LOC26515464|XP_014767428.1|DANA
OG0010235	LOC117145343|XP_033166849.1|DMAU	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA
OG0010236	LOC117142857|XP_033162995.1|DMAU	LOC6499022|XP_001955496.2|DANA
OG0010237	LOC117142625|XP_033162615.1|DMAU	LOC26514288|XP_032310147.1|DANA
OG0010238	LOC117145266|XP_033166743.1|DMAU	LOC6501010|XP_001954371.2|DANA
OG0010239	LOC117145302|XP_033166787.1|DMAU	LOC6500847|XP_001954028.2|DANA
OG0010240	LOC117148341|XP_033171571.1|DMAU	LOC6502418|XP_001962762.1|DANA
OG0010241	LOC117144009|XP_033164855.1|DMAU	LOC116655331|XP_032308947.1|DANA
OG0010242	LOC117144824|XP_033166099.1|DMAU	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA
OG0010243	LOC117144416|XP_033165448.1|DMAU	LOC6500569|XP_032305460.1|DANA
OG0010244	LOC117145060|XP_033166466.1|DMAU	LOC6500646|XP_001953640.1|DANA
OG0010245	LOC117144468|XP_033165524.1|DMAU	LOC6500602|XP_001953544.1|DANA
OG0010246	LOC117143351|XP_033163912.1|DMAU	LOC6500160|XP_001953111.1|DANA
OG0010247	LOC117145655|XP_033167276.1|DMAU	LOC6502686|XP_001955425.1|DANA
OG0010248	LOC117144188|XP_033165127.1|DMAU	LOC6499675|XP_032312090.1|DANA
OG0010249	LOC117145508|XP_033167086.1|DMAU	LOC6501167|XP_001954684.2|DANA
OG0010250	LOC117142695|XP_033162743.1|DMAU	LOC6500869|XP_001954073.2|DANA
OG0010251	LOC117144059|XP_033164959.1|DMAU	LOC6501093|XP_001954539.1|DANA
OG0010252	LOC117143012|XP_033163270.1|DMAU	LOC6501158|XP_001954661.1|DANA
OG0010253	LOC117138638|XP_033156741.1|DMAU	LOC6495909|XP_001959837.1|DANA
OG0010254	LOC117137418|XP_033154738.1|DMAU	LOC6494706|XP_001959818.2|DANA
OG0010255	LOC117147687|XP_033170562.1|DMAU	LOC6505245|XP_032307970.1|DANA
OG0010255	LOC117148471|XP_033171736.1|DMAU	LOC6505022|XP_001965615.1|DANA
OG0010256	LOC117143649|XP_033164320.1|DMAU	LOC6503779|XP_001963762.2|DANA
OG0010257	LOC117140759|XP_033159731.1|DMAU, LOC117140758|XP_033159730.1|DMAU	LOC26513956|XP_014765554.1|DANA, LOC26515187|XP_032310072.1|DANA, LOC26513812|XP_032310073.1|DANA, LOC26515537|XP_014765739.1|DANA
OG0010258	LOC117140345|XP_033159084.1|DMAU	LOC6506696|XP_001957399.1|DANA
OG0010259	LOC117140921|XP_033160003.1|DMAU	LOC26514829|XP_014765669.1|DANA
OG0010260	LOC117150870|XP_033173880.1|DMAU	LOC6498355|XP_001962615.2|DANA
OG0010267	LOC117139321|XP_033157455.1|DMAU	LOC6507562|XP_032309965.1|DANA
OG0010272	LOC117137265|XP_033154519.1|DMAU	LOC6494032|XP_001961112.1|DANA
OG0010275	LOC117142957|XP_033163174.1|DMAU	LOC6501399|XP_032309563.1|DANA
OG0010276	LOC117147821|XP_033170765.1|DMAU	LOC6501990|XP_001966828.2|DANA
OG0010277	LOC117142820|XP_033162929.1|DMAU	LOC6499813|XP_001953859.1|DANA
OG0010280	LOC117148865|XP_033172427.1|DMAU	LOC6505030|XP_001965600.1|DANA
OG0010281	LOC117139723|XP_033158148.1|DMAU	LOC6493107|XP_001957059.2|DANA
OG0010282	LOC117144909|XP_033166235.1|DMAU	LOC6499077|XP_001955351.1|DANA
OG0010283	LOC117143184|XP_033163592.1|DMAU	LOC6499262|XP_001954999.1|DANA
OG0010284	LOC117143946|XP_033164771.1|DMAU	LOC6505918|XP_001964616.1|DANA
OG0010285	LOC117144549|XP_033165682.1|DMAU	LOC6501060|XP_001954484.1|DANA
OG0010286	LOC117143385|XP_033163957.1|DMAU	LOC6506004|XP_001964763.1|DANA
OG0010287	LOC117143169|XP_033163573.1|DMAU	LOC6501215|XP_001954779.1|DANA
OG0010288	LOC117145966|XP_033167759.1|DMAU	LOC6500650|XP_001953650.1|DANA
OG0010289	LOC117144916|XP_033166253.1|DMAU	LOC6499246|XP_001955033.1|DANA
OG0010290	LOC117142285|XP_033162059.1|DMAU	LOC26514753|XP_014767334.1|DANA
OG0010291	LOC117145738|XP_033167390.1|DMAU	LOC6505970|XP_001964702.1|DANA
OG0010292	LOC117144534|XP_033165656.1|DMAU	LOC6500769|XP_001953885.1|DANA
OG0010293	LOC117138650|XP_033156764.1|DMAU	LOC6498092|XP_001962065.2|DANA
OG0010294	LOC117137017|XP_033154109.1|DMAU	LOC6497150|XP_001962661.2|DANA
OG0010295	LOC117140031|XP_033158657.1|DMAU	LOC6498380|XP_032311379.1|DANA
OG0010296	LOC117136248|XP_033152943.1|DMAU	LOC6496496|XP_032306213.1|DANA
OG0010297	LOC117137831|XP_033155411.1|DMAU	LOC116654754|XP_032307007.1|DANA
OG0010298	LOC117136901|XP_033153908.1|DMAU	LOC6494549|XP_001960125.1|DANA
OG0010299	LOC117138281|XP_033156141.1|DMAU	LOC6496484|XP_014763855.2|DANA
OG0010300	LOC117137968|XP_033155631.1|DMAU	LOC6495282|XP_001958709.2|DANA
OG0010301	LOC117143797|XP_033164531.1|DMAU	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA
OG0010303	LOC117135743|XP_033152082.1|DMAU	LOC6494909|XP_001959443.1|DANA
OG0010304	LOC117147446|XP_033170219.1|DMAU	LOC6504427|XP_032308228.1|DANA
OG0010306	LOC117147722|XP_033170612.1|DMAU	LOC6505313|XP_001965744.1|DANA
OG0010307	LOC117148832|XP_033172375.1|DMAU	LOC6504748|XP_014759797.1|DANA
OG0010308	LOC117148867|XP_033172430.1|DMAU	LOC6505033|XP_001965597.1|DANA
OG0010309	LOC117141479|XP_033160848.1|DMAU	LOC26514311|XP_014765603.1|DANA
OG0010310	LOC117147791|XP_033170723.1|DMAU	LOC6503959|XP_001963921.1|DANA
OG0010311	LOC117148253|XP_033171446.1|DMAU	LOC6498796|XP_032308088.1|DANA
OG0010312	LOC117148564|XP_033171909.1|DMAU	LOC6498746|XP_032308165.1|DANA
OG0010313	LOC117140414|XP_033159179.1|DMAU	LOC6506363|XP_001958022.2|DANA
OG0010314	LOC117148349|XP_033171578.1|DMAU	LOC6505229|XP_001965584.2|DANA
OG0010315	LOC117148175|XP_033171335.1|DMAU	LOC6501901|XP_001966703.1|DANA
OG0010316	LOC117137637|XP_033155059.1|DMAU	LOC6496422|XP_001960884.2|DANA
OG0010317	LOC117148829|XP_033172370.1|DMAU	LOC6504055|XP_001964090.1|DANA
OG0010318	LOC117148315|XP_033171535.1|DMAU	LOC6504073|XP_001964122.2|DANA
OG0010319	LOC117148299|XP_033171511.1|DMAU	LOC6504866|XP_001966477.1|DANA
OG0010320	LOC117147268|XP_033169984.1|DMAU	LOC6502999|XP_032308955.1|DANA
OG0010321	LOC117141588|XP_033160992.1|DMAU	LOC6507363|XP_032310181.1|DANA
OG0010322	LOC117141205|XP_033160449.1|DMAU	LOC6507361|XP_001956176.1|DANA
OG0010323	LOC117142127|XP_033161917.1|DMAU	LOC6507379|XP_014765192.1|DANA
OG0010324	LOC117140612|XP_033159516.1|DMAU	LOC6506515|XP_001957736.1|DANA
OG0010325	LOC117141376|XP_033160675.1|DMAU	LOC6493517|XP_001957906.2|DANA
OG0010326	LOC117141889|XP_033161476.1|DMAU	LOC6507645|XP_001956065.1|DANA
OG0010327	LOC117139190|XP_033157250.1|DMAU	LOC6506600|XP_001957567.1|DANA
OG0010328	LOC117140920|XP_033160002.1|DMAU	LOC6506821|XP_001957177.1|DANA
OG0010329	LOC117141426|XP_033160755.1|DMAU	LOC6493175|XP_032310761.1|DANA
OG0010330	LOC117141616|XP_033161027.1|DMAU	LOC6493689|XP_001958242.1|DANA
OG0010331	LOC117141174|XP_033160401.1|DMAU	LOC6507208|XP_032309925.1|DANA
OG0010332	LOC117146386|XP_033168450.1|DMAU	LOC6502182|XP_001966068.3|DANA
OG0010333	LOC117135336|XP_033151428.1|DMAU	LOC6496999|XP_001962959.1|DANA
OG0010334	LOC117151067|XP_033174200.1|DMAU	LOC6506043|XP_001965089.1|DANA
OG0010335	LOC117147718|XP_033170610.1|DMAU	LOC6505312|XP_001965741.2|DANA
OG0010336	LOC117147641|XP_033170500.1|DMAU	LOC6504124|XP_001964234.2|DANA
OG0010337	LOC117147697|XP_033170574.1|DMAU	LOC6503570|XP_001964139.1|DANA
OG0010338	LOC117147375|XP_033170135.1|DMAU	LOC6504594|XP_001966563.1|DANA
OG0010339	LOC117143732|XP_033164433.1|DMAU	LOC6506799|XP_001957219.2|DANA
OG0010340	LOC117147982|XP_033171023.1|DMAU	LOC6503661|XP_001963980.1|DANA
OG0010341	LOC117147981|XP_033171022.1|DMAU	LOC6503660|XP_001963982.1|DANA
OG0010342	LOC117147600|XP_033170441.1|DMAU	LOC6502171|XP_032309373.1|DANA
OG0010343	LOC117143004|XP_033163260.1|DMAU	LOC6502255|XP_001966091.1|DANA
OG0010344	LOC117147496|XP_033170289.1|DMAU	LOC6502154|XP_001966113.1|DANA
OG0010345	LOC117148040|XP_033171108.1|DMAU	LOC6503122|XP_001963463.2|DANA
OG0010346	LOC117146468|XP_033168595.1|DMAU	LOC6504810|XP_001966381.1|DANA
OG0010347	LOC117148629|XP_033172015.1|DMAU	LOC6503848|XP_001963711.1|DANA
OG0010348	LOC117135699|XP_033151999.1|DMAU	LOC6495421|XP_001958812.1|DANA
OG0010349	LOC117147954|XP_033170988.1|DMAU	LOC6504169|XP_001964307.3|DANA
OG0010350	LOC117147017|XP_033169592.1|DMAU	LOC6503471|XP_032308696.1|DANA
OG0010351	LOC117148209|XP_033171388.1|DMAU	LOC6503073|XP_001963377.1|DANA
OG0010352	LOC117147552|XP_033170385.1|DMAU	LOC6504057|XP_001964093.3|DANA
OG0010353	LOC117147085|XP_033169740.1|DMAU	LOC6501870|XP_001966773.1|DANA
OG0010354	LOC117148079|XP_033171177.1|DMAU	LOC6502353|XP_001967544.1|DANA
OG0010355	LOC117148411|XP_033171671.1|DMAU	LOC6503894|XP_001963799.3|DANA
OG0010356	LOC117147281|XP_033170014.1|DMAU	LOC6505092|XP_032308000.1|DANA
OG0010357	LOC117146869|XP_033169350.1|DMAU	LOC6504464|XP_001966953.1|DANA
OG0010358	LOC117148744|XP_033172212.1|DMAU	LOC6504988|XP_001965681.1|DANA
OG0010359	LOC117146475|XP_033168605.1|DMAU	LOC6504807|XP_032309091.1|DANA
OG0010360	LOC117146483|XP_033168614.1|DMAU	LOC6504804|XP_001966376.1|DANA
OG0010361	LOC117146463|XP_033168588.1|DMAU	LOC6504698|XP_001966375.1|DANA
OG0010362	LOC117146476|XP_033168607.1|DMAU	LOC6504797|XP_001966361.1|DANA
OG0010363	LOC117147511|XP_033170313.1|DMAU	LOC6501968|XP_001966783.1|DANA
OG0010364	LOC117146927|XP_033169457.1|DMAU	LOC6502740|XP_032311943.1|DANA
OG0010365	LOC117147930|XP_033170964.1|DMAU	LOC6504394|XP_001967058.1|DANA
OG0010366	LOC117147858|XP_033170824.1|DMAU	LOC6504961|XP_001965730.1|DANA
OG0010367	LOC117146792|XP_033169222.1|DMAU	LOC6501998|XP_032308168.1|DANA
OG0010368	LOC117146809|XP_033169244.1|DMAU	LOC6502003|XP_001966850.1|DANA
OG0010369	LOC117148669|XP_033172076.1|DMAU	LOC6505117|XP_001965425.1|DANA
OG0010370	LOC117148312|XP_033171532.1|DMAU	LOC6501899|XP_001966705.3|DANA
OG0010371	LOC117146816|XP_033169260.1|DMAU	LOC6501913|XP_001966681.3|DANA
OG0010372	LOC117148676|XP_033172105.1|DMAU	LOC6505231|XP_001965586.1|DANA
OG0010373	LOC117147156|XP_033169830.1|DMAU	LOC6505227|XP_001965583.1|DANA
OG0010374	LOC117147424|XP_033170195.1|DMAU	LOC6505308|XP_001965735.1|DANA
