Orthogroup	DMAU.longest_only	CCAP.longest_only
OG0007826	LOC117144575|XP_033165720.1|DMAU	CCAP1982_LOCUS1911|CAD6993081.1|CCAP
OG0007828	LOC117140926|XP_033160011.1|DMAU	CCAP1982_LOCUS14905|CAD7006594.1|CCAP
OG0007829	LOC117143282|XP_033163751.1|DMAU	CCAP1982_LOCUS1661|CAD6992823.1|CCAP
OG0007830	LOC117145510|XP_033167090.1|DMAU	CCAP1982_LOCUS1152|CAD6992284.1|CCAP
OG0007835	LOC117142994|XP_033163239.1|DMAU	CCAP1982_LOCUS3471|CAD6994738.1|CCAP
OG0007836	LOC117145089|XP_033166498.1|DMAU	CCAP1982_LOCUS1279|CAD6992415.1|CCAP
OG0007838	LOC117145189|XP_033166637.1|DMAU	CCAP1982_LOCUS2060|CAD6993243.1|CCAP
OG0007840	LOC117145193|XP_033166645.1|DMAU	CCAP1982_LOCUS1667|CAD6992830.1|CCAP
OG0007842	LOC117144471|XP_033165531.1|DMAU	CCAP1982_LOCUS2723|CAD6993937.1|CCAP
OG0007843	LOC117144106|XP_033165015.1|DMAU	CCAP1982_LOCUS2722|CAD6993935.1|CCAP
OG0007844	LOC117137899|XP_033155530.1|DMAU	CCAP1982_LOCUS22686|CAD7014704.1|CCAP
OG0007845	LOC117145392|XP_033166919.1|DMAU	CCAP1982_LOCUS2347|CAD6993535.1|CCAP
OG0007847	LOC117144198|XP_033165138.1|DMAU	CCAP1982_LOCUS2685|CAD6993892.1|CCAP
OG0007848	LOC117143993|XP_033164831.1|DMAU	CCAP1982_LOCUS2692|CAD6993899.1|CCAP
OG0007849	LOC117145772|XP_033167440.1|DMAU	CCAP1982_LOCUS1593|CAD6992750.1|CCAP
OG0007850	LOC117145771|XP_033167439.1|DMAU	CCAP1982_LOCUS1591|CAD6992747.1|CCAP
OG0007851	LOC117144942|XP_033166287.1|DMAU	CCAP1982_LOCUS3811|CAD6995087.1|CCAP
OG0007852	LOC117145135|XP_033166547.1|DMAU	CCAP1982_LOCUS3826|CAD6995103.1|CCAP
OG0007853	LOC117143882|XP_033164659.1|DMAU	CCAP1982_LOCUS1394|CAD6992546.1|CCAP
OG0007854	LOC117142561|XP_033162502.1|DMAU	CCAP1982_LOCUS1478|CAD6992630.1|CCAP
OG0007855	LOC117143859|XP_033164614.1|DMAU	CCAP1982_LOCUS3101|CAD6994345.1|CCAP
OG0007856	LOC117143994|XP_033164832.1|DMAU	CCAP1982_LOCUS2693|CAD6993900.1|CCAP
OG0007857	LOC117143560|XP_033164192.1|DMAU	CCAP1982_LOCUS1820|CAD6992989.1|CCAP
OG0007858	LOC117150552|XP_033173390.1|DMAU	CCAP1982_LOCUS6731|CAD6998119.1|CCAP
OG0007860	LOC117146063|XP_033167893.1|DMAU	CCAP1982_LOCUS3508|CAD6994777.1|CCAP
OG0007861	LOC117143868|XP_033164624.1|DMAU	CCAP1982_LOCUS3497|CAD6994766.1|CCAP
OG0007862	LOC117145478|XP_033167044.1|DMAU	CCAP1982_LOCUS1077|CAD6992205.1|CCAP
OG0007863	LOC117143950|XP_033164779.1|DMAU	CCAP1982_LOCUS7597|CAD6999050.1|CCAP
OG0007864	LOC117144147|XP_033165066.1|DMAU	CCAP1982_LOCUS1312|CAD6992455.1|CCAP
OG0007866	LOC117143307|XP_033163808.1|DMAU	CCAP1982_LOCUS2468|CAD6993661.1|CCAP
OG0007867	LOC117143987|XP_033164819.1|DMAU	CCAP1982_LOCUS2932|CAD6994167.1|CCAP
OG0007868	LOC117142273|XP_033162042.1|DMAU	CCAP1982_LOCUS2432|CAD6993623.1|CCAP
OG0007870	LOC117139965|XP_033158555.1|DMAU	CCAP1982_LOCUS11052|CAD7002564.1|CCAP
OG0007873	LOC117141080|XP_033160269.1|DMAU	CCAP1982_LOCUS11840|CAD7003381.1|CCAP
OG0007875	LOC117135608|XP_033151858.1|DMAU	CCAP1982_LOCUS22696|CAD7014715.1|CCAP
OG0007878	LOC117137153|XP_033154354.1|DMAU	CCAP1982_LOCUS22637|CAD7014648.1|CCAP
OG0007879	LOC117139019|XP_033157004.1|DMAU	CCAP1982_LOCUS11905|CAD7003451.1|CCAP
OG0007880	LOC117146934|XP_033169470.1|DMAU	CCAP1982_LOCUS21795|CAD7013772.1|CCAP
OG0007881	LOC117141388|XP_033160693.1|DMAU	CCAP1982_LOCUS13044|CAD7004649.1|CCAP
OG0007882	LOC117139407|XP_033157571.1|DMAU	CCAP1982_LOCUS10785|CAD7002293.1|CCAP
OG0007883	LOC117139406|XP_033157565.1|DMAU	CCAP1982_LOCUS10786|CAD7002294.1|CCAP
OG0007884	LOC117141091|XP_033160298.1|DMAU	CCAP1982_LOCUS12922|CAD7004525.1|CCAP
OG0007885	LOC117135610|XP_033151863.1|DMAU	CCAP1982_LOCUS22695|CAD7014714.1|CCAP
OG0007887	LOC117139404|XP_033157563.1|DMAU	CCAP1982_LOCUS19461|CAD7011359.1|CCAP
OG0007888	LOC117140139|XP_033158798.1|DMAU	CCAP1982_LOCUS12706|CAD7004286.1|CCAP
OG0007889	LOC117141118|XP_033160330.1|DMAU	CCAP1982_LOCUS10796|CAD7002306.1|CCAP
OG0007890	LOC117139176|XP_033157230.1|DMAU	CCAP1982_LOCUS13035|CAD7004640.1|CCAP
OG0007892	LOC117137263|XP_033154517.1|DMAU	CCAP1982_LOCUS21865|CAD7013846.1|CCAP
OG0007893	LOC117136482|XP_033153309.1|DMAU	CCAP1982_LOCUS22382|CAD7014387.1|CCAP
OG0007894	LOC117140912|XP_033159977.1|DMAU	CCAP1982_LOCUS14992|CAD7006693.1|CCAP
OG0007895	LOC117141186|XP_033160415.1|DMAU	CCAP1982_LOCUS12575|CAD7004155.1|CCAP
OG0007897	LOC117140977|XP_033160116.1|DMAU	CCAP1982_LOCUS13296|CAD7004913.1|CCAP
OG0007898	LOC117141369|XP_033160666.1|DMAU	CCAP1982_LOCUS11495|CAD7003032.1|CCAP
OG0007899	LOC117140272|XP_033158988.1|DMAU	CCAP1982_LOCUS12817|CAD7004406.1|CCAP
OG0007901	LOC117140276|XP_033158995.1|DMAU	CCAP1982_LOCUS11101|CAD7002617.1|CCAP
OG0007903	LOC117139336|XP_033157474.1|DMAU	CCAP1982_LOCUS10966|CAD7002477.1|CCAP
OG0007904	LOC117139806|XP_033158323.1|DMAU	CCAP1982_LOCUS13292|CAD7004908.1|CCAP
OG0007907	LOC117140879|XP_033159912.1|DMAU	CCAP1982_LOCUS11579|CAD7003117.1|CCAP
OG0007908	LOC117140880|XP_033159913.1|DMAU	CCAP1982_LOCUS11580|CAD7003118.1|CCAP
OG0007910	LOC117140359|XP_033159105.1|DMAU	CCAP1982_LOCUS14592|CAD7006268.1|CCAP
OG0007911	LOC117141070|XP_033160258.1|DMAU	CCAP1982_LOCUS11252|CAD7002779.1|CCAP
OG0007912	LOC117141832|XP_033161378.1|DMAU	CCAP1982_LOCUS11257|CAD7002784.1|CCAP
OG0007913	LOC117141071|XP_033160259.1|DMAU	CCAP1982_LOCUS11253|CAD7002780.1|CCAP
OG0007914	LOC117139103|XP_033157128.1|DMAU	CCAP1982_LOCUS14822|CAD7006506.1|CCAP
OG0007915	LOC117141268|XP_033160529.1|DMAU	CCAP1982_LOCUS12412|CAD7003990.1|CCAP
OG0007916	LOC117140952|XP_033160107.1|DMAU	CCAP1982_LOCUS5432|CAD6996753.1|CCAP
OG0007918	LOC117135528|XP_033151682.1|DMAU	CCAP1982_LOCUS22289|CAD7014287.1|CCAP
OG0007919	LOC117136632|XP_033153512.1|DMAU	CCAP1982_LOCUS21854|CAD7013834.1|CCAP
OG0007920	LOC117137274|XP_033154533.1|DMAU	CCAP1982_LOCUS22878|CAD7014914.1|CCAP
OG0007921	LOC117136773|XP_033153712.1|DMAU	CCAP1982_LOCUS22488|CAD7014486.1|CCAP
OG0007922	LOC117144866|XP_033166161.1|DMAU	CCAP1982_LOCUS797|CAD6991907.1|CCAP
OG0007924	LOC117137149|XP_033154347.1|DMAU	CCAP1982_LOCUS21591|CAD7013532.1|CCAP
OG0007925	LOC117137809|XP_033155379.1|DMAU	CCAP1982_LOCUS7251|CAD6998694.1|CCAP
OG0007926	LOC117137742|XP_033155216.1|DMAU	CCAP1982_LOCUS22263|CAD7014260.1|CCAP
OG0007927	LOC117138250|XP_033156100.1|DMAU	CCAP1982_LOCUS6399|CAD6997770.1|CCAP
OG0007928	LOC117135327|XP_033151416.1|DMAU	CCAP1982_LOCUS5580|CAD6996907.1|CCAP
OG0007929	LOC117148749|XP_033172233.1|DMAU	CCAP1982_LOCUS6497|CAD6997878.1|CCAP
OG0007930	LOC117138695|XP_033156846.1|DMAU	CCAP1982_LOCUS19856|CAD7011744.1|CCAP
OG0007931	LOC117142624|XP_033162618.1|DMAU	CCAP1982_LOCUS6141|CAD6997501.1|CCAP
OG0007933	LOC117143922|XP_033164727.1|DMAU	CCAP1982_LOCUS402|CAD6991477.1|CCAP
OG0007934	LOC117143788|XP_033164520.1|DMAU	CCAP1982_LOCUS9009|CAD7000531.1|CCAP
OG0007935	LOC117135259|XP_033151295.1|DMAU	CCAP1982_LOCUS6256|CAD6997620.1|CCAP
OG0007938	LOC117136762|XP_033153693.1|DMAU	CCAP1982_LOCUS7928|CAD6999402.1|CCAP
OG0007939	LOC117135457|XP_033151538.1|DMAU	CCAP1982_LOCUS7277|CAD6998720.1|CCAP
OG0007940	LOC117139028|XP_033157053.1|DMAU	CCAP1982_LOCUS7275|CAD6998718.1|CCAP
OG0007941	LOC117135882|XP_033152319.1|DMAU	CCAP1982_LOCUS7179|CAD6998604.1|CCAP
OG0007943	LOC117137308|XP_033154583.1|DMAU	CCAP1982_LOCUS6542|CAD6997924.1|CCAP
OG0007944	LOC117141826|XP_033161370.1|DMAU	CCAP1982_LOCUS11254|CAD7002781.1|CCAP
OG0007945	LOC117146080|XP_033167964.1|DMAU	CCAP1982_LOCUS8334|CAD6999822.1|CCAP
OG0007946	LOC117135576|XP_033151792.1|DMAU	CCAP1982_LOCUS6560|CAD6997943.1|CCAP
OG0007947	LOC117148476|XP_033171745.1|DMAU	CCAP1982_LOCUS7869|CAD6999342.1|CCAP
OG0007948	LOC117136630|XP_033153513.1|DMAU	CCAP1982_LOCUS6221|CAD6997582.1|CCAP
OG0007950	LOC117144054|XP_033164923.1|DMAU	CCAP1982_LOCUS8000|CAD6999476.1|CCAP
OG0007951	LOC117150752|XP_033173678.1|DMAU	CCAP1982_LOCUS8465|CAD6999958.1|CCAP
OG0007952	LOC117137579|XP_033154979.1|DMAU	CCAP1982_LOCUS8845|CAD7000365.1|CCAP
OG0007953	LOC117141335|XP_033160633.1|DMAU	CCAP1982_LOCUS6138|CAD6997497.1|CCAP
OG0007954	LOC117150309|XP_033173026.1|DMAU	CCAP1982_LOCUS6411|CAD6997786.1|CCAP
OG0007955	LOC117148654|XP_033172058.1|DMAU	CCAP1982_LOCUS5745|CAD6997092.1|CCAP
OG0007956	LOC117140685|XP_033159636.1|DMAU	CCAP1982_LOCUS7699|CAD6999162.1|CCAP
OG0007959	LOC117147091|XP_033169751.1|DMAU	CCAP1982_LOCUS8266|CAD6999740.1|CCAP
OG0007961	LOC117144369|XP_033165383.1|DMAU	CCAP1982_LOCUS590|CAD6991677.1|CCAP
OG0007963	LOC117140746|XP_033159722.1|DMAU	CCAP1982_LOCUS5560|CAD6996886.1|CCAP
OG0007964	LOC117135333|XP_033151425.1|DMAU	CCAP1982_LOCUS6172|CAD6997533.1|CCAP
OG0007965	LOC117150856|XP_033173846.1|DMAU	CCAP1982_LOCUS9241|CAD7000766.1|CCAP
OG0007966	LOC117151070|XP_033174203.1|DMAU	CCAP1982_LOCUS7028|CAD6998428.1|CCAP
OG0007968	LOC117150946|XP_033174005.1|DMAU	CCAP1982_LOCUS7883|CAD6999356.1|CCAP
OG0007970	LOC117135547|XP_033151731.1|DMAU	CCAP1982_LOCUS20492|CAD7012404.1|CCAP
OG0007972	LOC117136353|XP_033153110.1|DMAU	CCAP1982_LOCUS21259|CAD7013188.1|CCAP
OG0007973	LOC117150399|XP_033173154.1|DMAU	CCAP1982_LOCUS8370|CAD6999858.1|CCAP
OG0007975	LOC117142482|XP_033162397.1|DMAU	CCAP1982_LOCUS559|CAD6991645.1|CCAP
OG0007977	LOC117150617|XP_033173481.1|DMAU	CCAP1982_LOCUS8384|CAD6999874.1|CCAP
OG0007978	LOC117139097|XP_033157119.1|DMAU	CCAP1982_LOCUS7842|CAD6999315.1|CCAP
OG0007979	LOC117140544|XP_033159430.1|DMAU	CCAP1982_LOCUS6340|CAD6997708.1|CCAP
OG0007980	LOC117140119|XP_033158777.1|DMAU	CCAP1982_LOCUS7607|CAD6999061.1|CCAP
OG0007983	LOC117146696|XP_033168981.1|DMAU	CCAP1982_LOCUS7870|CAD6999343.1|CCAP
OG0007984	LOC117144579|XP_033165733.1|DMAU	CCAP1982_LOCUS6110|CAD6997467.1|CCAP
OG0007985	LOC117136639|XP_033153521.1|DMAU	CCAP1982_LOCUS6495|CAD6997876.1|CCAP
OG0007986	LOC117135182|XP_033151139.1|DMAU	CCAP1982_LOCUS8337|CAD6999826.1|CCAP
OG0007987	LOC117136050|XP_033152589.1|DMAU	CCAP1982_LOCUS8176|CAD6999644.1|CCAP
OG0007988	LOC117150535|XP_033173350.1|DMAU	CCAP1982_LOCUS5792|CAD6997147.1|CCAP
OG0007990	LOC117151039|XP_033174143.1|DMAU	CCAP1982_LOCUS5616|CAD6996948.1|CCAP
OG0007991	LOC117150982|XP_033174067.1|DMAU	CCAP1982_LOCUS8730|CAD7000238.1|CCAP
OG0007993	LOC117146076|XP_033167911.1|DMAU	CCAP1982_LOCUS3399|CAD6994664.1|CCAP
OG0007994	LOC117135269|XP_033151321.1|DMAU	CCAP1982_LOCUS6289|CAD6997659.1|CCAP
OG0007998	LOC117141117|XP_033160332.1|DMAU	CCAP1982_LOCUS8804|CAD7000319.1|CCAP
OG0007999	LOC117149517|XP_033172680.1|DMAU	CCAP1982_LOCUS7924|CAD6999398.1|CCAP
OG0008000	LOC117136516|XP_033153355.1|DMAU	CCAP1982_LOCUS7923|CAD6999397.1|CCAP
OG0008001	LOC117135130|XP_033151077.1|DMAU	CCAP1982_LOCUS8043|CAD6999518.1|CCAP
OG0008002	LOC117145927|XP_033167686.1|DMAU	CCAP1982_LOCUS7500|CAD6998953.1|CCAP
OG0008003	LOC117135157|XP_033151112.1|DMAU	CCAP1982_LOCUS8260|CAD6999734.1|CCAP
OG0008008	LOC117140306|XP_033159042.1|DMAU	CCAP1982_LOCUS11656|CAD7003194.1|CCAP
OG0008012	LOC117136902|XP_033153909.1|DMAU	CCAP1982_LOCUS20280|CAD7012178.1|CCAP
OG0008013	LOC117137336|XP_033154617.1|DMAU	CCAP1982_LOCUS20004|CAD7011893.1|CCAP
OG0008014	LOC117143789|XP_033164521.1|DMAU	CCAP1982_LOCUS435|CAD6991515.1|CCAP
OG0008015	LOC117140401|XP_033159162.1|DMAU	CCAP1982_LOCUS13361|CAD7004984.1|CCAP
OG0008022	LOC117143228|XP_033163668.1|DMAU	CCAP1982_LOCUS3423|CAD6994688.1|CCAP
OG0008029	LOC117145040|XP_033166442.1|DMAU	CCAP1982_LOCUS303|CAD6991374.1|CCAP
OG0008030	LOC117144200|XP_033165140.1|DMAU	CCAP1982_LOCUS677|CAD6991770.1|CCAP
OG0008032	LOC117146083|XP_033167922.1|DMAU	CCAP1982_LOCUS900|CAD6992016.1|CCAP
OG0008033	LOC117143005|XP_033163261.1|DMAU	CCAP1982_LOCUS710|CAD6991808.1|CCAP
OG0008036	LOC117144322|XP_033165325.1|DMAU	CCAP1982_LOCUS689|CAD6991784.1|CCAP
OG0008037	LOC117145707|XP_033167344.1|DMAU	CCAP1982_LOCUS701|CAD6991797.1|CCAP
OG0008039	LOC117142456|XP_033162330.1|DMAU	CCAP1982_LOCUS22|CAD6991074.1|CCAP
OG0008040	LOC117146026|XP_033167848.1|DMAU	CCAP1982_LOCUS153|CAD6991215.1|CCAP
OG0008042	LOC117144840|XP_033166127.1|DMAU	CCAP1982_LOCUS164|CAD6991227.1|CCAP
OG0008046	LOC117142634|XP_033162629.1|DMAU	CCAP1982_LOCUS24|CAD6991076.1|CCAP
OG0008047	LOC117143063|XP_033163411.1|DMAU	CCAP1982_LOCUS5022|CAD6996344.1|CCAP
OG0008048	LOC117142633|XP_033162628.1|DMAU	CCAP1982_LOCUS25|CAD6991077.1|CCAP
OG0008049	LOC117143062|XP_033163410.1|DMAU	CCAP1982_LOCUS1019|CAD6992140.1|CCAP
OG0008050	LOC117143100|XP_033163472.1|DMAU	CCAP1982_LOCUS4834|CAD6996141.1|CCAP
OG0008051	LOC117143078|XP_033163439.1|DMAU	CCAP1982_LOCUS4237|CAD6995525.1|CCAP
OG0008052	LOC117142660|XP_033162679.1|DMAU	CCAP1982_LOCUS605|CAD6991692.1|CCAP
OG0008053	LOC117141679|XP_033161166.1|DMAU	CCAP1982_LOCUS5665|CAD6997004.1|CCAP
OG0008057	LOC117144159|XP_033165082.1|DMAU	CCAP1982_LOCUS4830|CAD6996136.1|CCAP
OG0008059	LOC117144162|XP_033165088.1|DMAU	CCAP1982_LOCUS17|CAD6991068.1|CCAP
OG0008060	LOC117143217|XP_033163657.1|DMAU	CCAP1982_LOCUS125|CAD6991187.1|CCAP
OG0008063	LOC117144841|XP_033166128.1|DMAU	CCAP1982_LOCUS163|CAD6991225.1|CCAP
OG0008069	LOC117143576|XP_033164211.1|DMAU	CCAP1982_LOCUS854|CAD6991967.1|CCAP
OG0008070	LOC117142636|XP_033162632.1|DMAU	CCAP1982_LOCUS4919|CAD6996234.1|CCAP
OG0008075	LOC117136993|XP_033154060.1|DMAU	CCAP1982_LOCUS19935|CAD7011825.1|CCAP
OG0008082	LOC117144941|XP_033166286.1|DMAU	CCAP1982_LOCUS4885|CAD6996195.1|CCAP
OG0008083	LOC117145763|XP_033167420.1|DMAU	CCAP1982_LOCUS771|CAD6991880.1|CCAP
OG0008084	LOC117145277|XP_033166756.1|DMAU	CCAP1982_LOCUS3892|CAD6995171.1|CCAP
OG0008085	LOC117143820|XP_033164556.1|DMAU	CCAP1982_LOCUS3982|CAD6995261.1|CCAP
OG0008086	LOC117145760|XP_033167415.1|DMAU	CCAP1982_LOCUS4826|CAD6996132.1|CCAP
OG0008091	LOC117145950|XP_033167724.1|DMAU	CCAP1982_LOCUS2678|CAD6993884.1|CCAP
OG0008092	LOC117142610|XP_033162583.1|DMAU	CCAP1982_LOCUS186|CAD6991251.1|CCAP
OG0008094	LOC117140167|XP_033158868.1|DMAU	CCAP1982_LOCUS6811|CAD6998195.1|CCAP
OG0008098	LOC117140770|XP_033159743.1|DMAU	CCAP1982_LOCUS13603|CAD7005246.1|CCAP
OG0008099	LOC117139644|XP_033157994.1|DMAU	CCAP1982_LOCUS13383|CAD7005010.1|CCAP
OG0008100	LOC117143142|XP_033163527.1|DMAU	CCAP1982_LOCUS536|CAD6991621.1|CCAP
OG0008102	LOC117143182|XP_033163591.1|DMAU	CCAP1982_LOCUS4798|CAD6996098.1|CCAP
OG0008104	LOC117141108|XP_033160320.1|DMAU	CCAP1982_LOCUS13968|CAD7005609.1|CCAP
OG0008105	LOC117142526|XP_033162462.1|DMAU	CCAP1982_LOCUS1889|CAD6993059.1|CCAP
OG0008107	LOC117145253|XP_033166726.1|DMAU	CCAP1982_LOCUS846|CAD6991958.1|CCAP
OG0008132	LOC117145444|XP_033166994.1|DMAU	CCAP1982_LOCUS5058|CAD6996379.1|CCAP
OG0008136	LOC117150277|XP_033172979.1|DMAU	CCAP1982_LOCUS7013|CAD6998413.1|CCAP
OG0008138	LOC117140606|XP_033159507.1|DMAU	CCAP1982_LOCUS14890|CAD7006576.1|CCAP
OG0008153	LOC117136312|XP_033153051.1|DMAU	CCAP1982_LOCUS7157|CAD6998579.1|CCAP
OG0008154	LOC117141812|XP_033161356.1|DMAU	CCAP1982_LOCUS13782|CAD7005419.1|CCAP
OG0008156	LOC117146075|XP_033167910.1|DMAU	CCAP1982_LOCUS262|CAD6991333.1|CCAP
OG0008157	LOC117144684|XP_033165898.1|DMAU	CCAP1982_LOCUS1671|CAD6992834.1|CCAP
OG0008159	LOC117141737|XP_033161248.1|DMAU	CCAP1982_LOCUS14131|CAD7005782.1|CCAP
OG0008160	LOC117135436|XP_033151493.1|DMAU	CCAP1982_LOCUS20519|CAD7012437.1|CCAP
OG0008163	LOC117141879|XP_033161459.1|DMAU	CCAP1982_LOCUS14911|CAD7006600.1|CCAP
OG0008172	LOC117144327|XP_033165331.1|DMAU	CCAP1982_LOCUS2600|CAD6993804.1|CCAP
OG0008182	LOC117137403|XP_033154717.1|DMAU	CCAP1982_LOCUS19443|CAD7011338.1|CCAP
OG0008183	LOC117138465|XP_033156482.1|DMAU	CCAP1982_LOCUS19493|CAD7011393.1|CCAP
OG0008184	LOC117144926|XP_033166271.1|DMAU	CCAP1982_LOCUS19714|CAD7011625.1|CCAP
OG0008185	LOC117143248|XP_033163700.1|DMAU	CCAP1982_LOCUS3685|CAD6994952.1|CCAP
OG0008186	LOC117136192|XP_033152829.1|DMAU	CCAP1982_LOCUS22846|CAD7014882.1|CCAP
OG0008187	LOC117136197|XP_033152834.1|DMAU	CCAP1982_LOCUS22847|CAD7014883.1|CCAP
OG0008189	LOC117150654|XP_033173531.1|DMAU	CCAP1982_LOCUS6511|CAD6997892.1|CCAP
OG0008190	LOC117141293|XP_033160563.1|DMAU	CCAP1982_LOCUS10923|CAD7002432.1|CCAP
OG0008195	LOC117137531|XP_033154908.1|DMAU	CCAP1982_LOCUS19870|CAD7011758.1|CCAP
OG0008197	LOC117140387|XP_033159145.1|DMAU	CCAP1982_LOCUS11615|CAD7003154.1|CCAP
OG0008201	LOC117139685|XP_033158062.1|DMAU	CCAP1982_LOCUS14008|CAD7005651.1|CCAP
OG0008202	LOC117139128|XP_033157167.1|DMAU	CCAP1982_LOCUS13425|CAD7005055.1|CCAP
OG0008207	LOC117141230|XP_033160481.1|DMAU	CCAP1982_LOCUS14253|CAD7005914.1|CCAP
OG0008208	LOC117137586|XP_033154983.1|DMAU	CCAP1982_LOCUS19592|CAD7011494.1|CCAP
OG0008209	LOC117140257|XP_033158954.1|DMAU	CCAP1982_LOCUS13090|CAD7004697.1|CCAP
OG0008210	LOC117141522|XP_033160904.1|DMAU	CCAP1982_LOCUS21155|CAD7013078.1|CCAP
OG0008211	LOC117135474|XP_033151584.1|DMAU	CCAP1982_LOCUS5555|CAD6996882.1|CCAP
OG0008212	LOC117140225|XP_033158914.1|DMAU	CCAP1982_LOCUS13377|CAD7005001.1|CCAP
OG0008222	LOC117139172|XP_033157224.1|DMAU	CCAP1982_LOCUS13754|CAD7005394.1|CCAP
OG0008223	LOC117141788|XP_033161313.1|DMAU	CCAP1982_LOCUS13974|CAD7005616.1|CCAP
OG0008227	LOC117145687|XP_033167320.1|DMAU	CCAP1982_LOCUS3812|CAD6995088.1|CCAP
OG0008228	LOC117145619|XP_033167226.1|DMAU	CCAP1982_LOCUS2358|CAD6993546.1|CCAP
OG0008229	LOC117142229|XP_033161971.1|DMAU	CCAP1982_LOCUS2175|CAD6993357.1|CCAP
OG0008230	LOC117142879|XP_033163041.1|DMAU	CCAP1982_LOCUS643|CAD6991732.1|CCAP
OG0008232	LOC117141833|XP_033161379.1|DMAU	CCAP1982_LOCUS11916|CAD7003463.1|CCAP
OG0008233	LOC117140234|XP_033158928.1|DMAU	CCAP1982_LOCUS5478|CAD6996805.1|CCAP
OG0008234	LOC117137191|XP_033154407.1|DMAU	CCAP1982_LOCUS22924|CAD7014962.1|CCAP
OG0008237	LOC117136788|XP_033153735.1|DMAU	CCAP1982_LOCUS21190|CAD7013117.1|CCAP
OG0008238	LOC117140018|XP_033158640.1|DMAU	CCAP1982_LOCUS12216|CAD7003780.1|CCAP
OG0008239	LOC117141054|XP_033160231.1|DMAU	CCAP1982_LOCUS13295|CAD7004911.1|CCAP
OG0008240	LOC117136832|XP_033153802.1|DMAU	CCAP1982_LOCUS21666|CAD7013615.1|CCAP
OG0008243	LOC117135770|XP_033152127.1|DMAU	CCAP1982_LOCUS21722|CAD7013681.1|CCAP
OG0008244	LOC117144300|XP_033165297.1|DMAU	CCAP1982_LOCUS3012|CAD6994251.1|CCAP, CCAP1982_LOCUS3014|CAD6994253.1|CCAP, CCAP1982_LOCUS3013|CAD6994252.1|CCAP
OG0008245	LOC117136361|XP_033153123.1|DMAU	CCAP1982_LOCUS20759|CAD7012652.1|CCAP, CCAP1982_LOCUS20761|CAD7012654.1|CCAP, CCAP1982_LOCUS20752|CAD7012649.1|CCAP
OG0008246	LOC117136451|XP_033153261.1|DMAU	CCAP1982_LOCUS20115|CAD7012004.1|CCAP
OG0008247	LOC117135321|XP_033151410.1|DMAU	CCAP1982_LOCUS3065|CAD6994307.1|CCAP
OG0008248	LOC117143547|XP_033164178.1|DMAU	CCAP1982_LOCUS7940|CAD6999414.1|CCAP, CCAP1982_LOCUS3813|CAD6995089.1|CCAP
OG0008249	LOC117144454|XP_033165501.1|DMAU	CCAP1982_LOCUS1862|CAD6993026.1|CCAP, CCAP1982_LOCUS1863|CAD6993027.1|CCAP
OG0008250	LOC117138020|XP_033155718.1|DMAU	CCAP1982_LOCUS23131|CAD7015179.1|CCAP, CCAP1982_LOCUS23132|CAD7015180.1|CCAP
OG0008251	LOC117138687|XP_033156835.1|DMAU	CCAP1982_LOCUS23380|CAD7015438.1|CCAP
OG0008252	LOC117137018|XP_033154105.1|DMAU	CCAP1982_LOCUS22375|CAD7014380.1|CCAP, CCAP1982_LOCUS22374|CAD7014379.1|CCAP
OG0008253	LOC117137097|XP_033154273.1|DMAU	CCAP1982_LOCUS20951|CAD7012852.1|CCAP, CCAP1982_LOCUS20795|CAD7012688.1|CCAP, CCAP1982_LOCUS20796|CAD7012689.1|CCAP, CCAP1982_LOCUS20797|CAD7012690.1|CCAP, CCAP1982_LOCUS20794|CAD7012687.1|CCAP, CCAP1982_LOCUS20793|CAD7012686.1|CCAP, CCAP1982_LOCUS20958|CAD7012859.1|CCAP
OG0008254	LOC117139919|XP_033158492.1|DMAU	CCAP1982_LOCUS14756|CAD7006437.1|CCAP
OG0008255	LOC117141701|XP_033161203.1|DMAU	CCAP1982_LOCUS22856|CAD7014892.1|CCAP, CCAP1982_LOCUS12510|CAD7004087.1|CCAP
OG0008256	LOC117137517|XP_033154892.1|DMAU	CCAP1982_LOCUS21502|CAD7013437.1|CCAP
OG0008266	LOC117145437|XP_033166983.1|DMAU	CCAP1982_LOCUS2422|CAD6993612.1|CCAP
OG0008267	LOC117143256|XP_033163712.1|DMAU	CCAP1982_LOCUS3067|CAD6994310.1|CCAP
OG0008271	LOC117141461|XP_033160808.1|DMAU	CCAP1982_LOCUS14909|CAD7006598.1|CCAP
OG0008273	LOC117143013|XP_033163271.1|DMAU	CCAP1982_LOCUS120|CAD6991182.1|CCAP
OG0008284	LOC117146340|XP_033168360.1|DMAU	CCAP1982_LOCUS9611|CAD7001139.1|CCAP
OG0008288	LOC117142394|XP_033162232.1|DMAU	CCAP1982_LOCUS1825|CAD6992994.1|CCAP
OG0008289	LOC117142898|XP_033163071.1|DMAU	CCAP1982_LOCUS1206|CAD6992342.1|CCAP
OG0008294	LOC117142821|XP_033162931.1|DMAU	CCAP1982_LOCUS3185|CAD6994434.1|CCAP
OG0008299	LOC117143890|XP_033164682.1|DMAU	CCAP1982_LOCUS3440|CAD6994705.1|CCAP
OG0008301	LOC117146056|XP_033167887.1|DMAU	CCAP1982_LOCUS1728|CAD6992893.1|CCAP
OG0008308	LOC117142333|XP_033162140.1|DMAU	CCAP1982_LOCUS3483|CAD6994750.1|CCAP
