Orthogroup	DMAU.longest_only	AALB.longest_only
OG0008026	LOC117146608|XP_033168825.1|DMAU	LOC118458966|XP_035777842.1|AALB
OG0008027	LOC117147993|XP_033171039.1|DMAU	LOC118456473|XP_035773166.1|AALB
OG0008028	LOC117145415|XP_033166947.1|DMAU	LOC118459482|XP_035778787.1|AALB
OG0008029	LOC117145040|XP_033166442.1|DMAU	LOC118461348|XP_035782460.1|AALB
OG0008030	LOC117144200|XP_033165140.1|DMAU	LOC118459855|XP_035779519.1|AALB
OG0008031	LOC117144864|XP_033166164.1|DMAU	LOC118459859|XP_035779525.1|AALB
OG0008032	LOC117146083|XP_033167922.1|DMAU	LOC118457261|XP_035774543.1|AALB
OG0008034	LOC117143242|XP_033163685.1|DMAU	LOC118462062|XP_035783943.1|AALB
OG0008035	LOC117147009|XP_033169582.1|DMAU	LOC118456606|XP_035773402.1|AALB
OG0008036	LOC117144322|XP_033165325.1|DMAU	LOC118460260|XP_035780325.1|AALB
OG0008037	LOC117145707|XP_033167344.1|DMAU	LOC118460265|XP_035780331.1|AALB
OG0008038	LOC117147872|XP_033170843.1|DMAU	LOC118458691|XP_035777322.1|AALB
OG0008039	LOC117142456|XP_033162330.1|DMAU	LOC118457089|XP_035774270.1|AALB
OG0008040	LOC117146026|XP_033167848.1|DMAU	LOC118460588|XP_035780902.1|AALB
OG0008042	LOC117144840|XP_033166127.1|DMAU	LOC118467048|XP_035792933.1|AALB
OG0008043	LOC117147213|XP_033169918.1|DMAU	LOC118457459|XP_035774957.1|AALB
OG0008044	LOC117148827|XP_033172366.1|DMAU	LOC118460335|XP_035780444.1|AALB
OG0008045	LOC117148761|XP_033172248.1|DMAU	LOC118468997|XP_035796319.1|AALB
OG0008046	LOC117142634|XP_033162629.1|DMAU	LOC118468993|XP_035796312.1|AALB
OG0008047	LOC117143063|XP_033163411.1|DMAU	LOC118468500|XP_035795227.1|AALB
OG0008048	LOC117142633|XP_033162628.1|DMAU	LOC118468493|XP_035795214.1|AALB
OG0008049	LOC117143062|XP_033163410.1|DMAU	LOC118468497|XP_035795221.1|AALB
OG0008050	LOC117143100|XP_033163472.1|DMAU	LOC118468486|XP_035795202.1|AALB
OG0008051	LOC117143078|XP_033163439.1|DMAU	LOC118459928|XP_035779683.1|AALB
OG0008052	LOC117142660|XP_033162679.1|DMAU	LOC118461099|XP_035781906.1|AALB
OG0008053	LOC117141679|XP_033161166.1|DMAU	LOC118459346|XP_035778514.1|AALB
OG0008054	LOC117147708|XP_033170589.1|DMAU	LOC118457591|XP_035775174.1|AALB
OG0008055	LOC117147651|XP_033170516.1|DMAU	LOC118457592|XP_035775178.1|AALB
OG0008056	LOC117148049|XP_033171125.1|DMAU	LOC118461826|XP_035783476.1|AALB
OG0008057	LOC117144159|XP_033165082.1|DMAU	LOC118459973|XP_035779761.1|AALB
OG0008058	LOC117145970|XP_033167762.1|DMAU	LOC118458549|XP_035777077.1|AALB
OG0008059	LOC117144162|XP_033165088.1|DMAU	LOC118461717|XP_035783269.1|AALB
OG0008060	LOC117143217|XP_033163657.1|DMAU	LOC118456669|XP_035773534.1|AALB
OG0008061	LOC117146413|XP_033168504.1|DMAU	LOC118460194|XP_035780192.1|AALB
OG0008062	LOC117147659|XP_033170527.1|DMAU	LOC118459799|XP_035779427.1|AALB
OG0008063	LOC117144841|XP_033166128.1|DMAU	LOC118457210|XP_035774469.1|AALB
OG0008064	LOC117147984|XP_033171026.1|DMAU	LOC118460131|XP_035780075.1|AALB
OG0008065	LOC117147136|XP_033169805.1|DMAU	LOC118459715|XP_035779268.1|AALB
OG0008066	LOC117148726|XP_033172169.1|DMAU	LOC118461956|XP_035783744.1|AALB
OG0008067	LOC117146527|XP_033168686.1|DMAU	LOC118458908|XP_035777763.1|AALB
OG0008068	LOC117148219|XP_033171400.1|DMAU	LOC118457343|XP_035774734.1|AALB
OG0008069	LOC117143576|XP_033164211.1|DMAU	LOC118461591|XP_035782987.1|AALB
OG0008070	LOC117142636|XP_033162632.1|DMAU	LOC118459974|XP_035779762.1|AALB
OG0008071	LOC117147145|XP_033169814.1|DMAU	LOC118458132|XP_035776211.1|AALB
OG0008072	LOC117146652|XP_033168878.1|DMAU	LOC118461611|XP_035783041.1|AALB
OG0008073	LOC117148863|XP_033172423.1|DMAU	LOC118458535|XP_035777009.1|AALB
OG0008074	LOC117148864|XP_033172426.1|DMAU	LOC118458425|XP_035776773.1|AALB
OG0008075	LOC117136993|XP_033154060.1|DMAU	LOC118461393|XP_035782549.1|AALB
OG0008076	LOC117148678|XP_033172107.1|DMAU	LOC118459072|XP_035778005.1|AALB
OG0008077	LOC117145159|XP_033166597.1|DMAU	LOC118468546|XP_035795333.1|AALB
OG0008078	LOC117147061|XP_033169709.1|DMAU	LOC118468545|XP_035795331.1|AALB
OG0008079	LOC117148481|XP_033171748.1|DMAU	LOC118457268|XP_035774553.1|AALB
OG0008080	LOC117148682|XP_033172113.1|DMAU	LOC118460651|XP_035781008.1|AALB
OG0008081	LOC117148160|XP_033171285.1|DMAU	LOC118460655|XP_035781011.1|AALB
OG0008082	LOC117144941|XP_033166286.1|DMAU	LOC118457215|XP_035774483.1|AALB
OG0008083	LOC117145763|XP_033167420.1|DMAU	LOC118460054|XP_035779928.1|AALB
OG0008086	LOC117145760|XP_033167415.1|DMAU	LOC118459972|XP_035779755.1|AALB
OG0008087	LOC117147451|XP_033170224.1|DMAU	LOC118458504|XP_035776964.1|AALB
OG0008088	LOC117146825|XP_033169269.1|DMAU	LOC118459512|XP_035778848.1|AALB
OG0008089	LOC117141930|XP_033161559.1|DMAU	LOC118461715|XP_035783266.1|AALB
OG0008090	LOC117146484|XP_033168615.1|DMAU	LOC118459011|XP_035777909.1|AALB
OG0008091	LOC117145950|XP_033167724.1|DMAU	LOC118458511|XP_035776972.1|AALB
OG0008092	LOC117142610|XP_033162583.1|DMAU	LOC118460187|XP_035780185.1|AALB
OG0008093	LOC117146930|XP_033169465.1|DMAU	LOC118461069|XP_035781854.1|AALB
OG0008094	LOC117140167|XP_033158868.1|DMAU	LOC118461067|XP_035781852.1|AALB
OG0008095	LOC117143246|XP_033163698.1|DMAU	LOC118459333|XP_035778493.1|AALB
OG0008096	LOC117148474|XP_033171740.1|DMAU	LOC118459866|XP_035779540.1|AALB
OG0008097	LOC117148754|XP_033172236.1|DMAU	LOC118459870|XP_035779548.1|AALB
OG0008098	LOC117140770|XP_033159743.1|DMAU	LOC118460432|XP_035780617.1|AALB
OG0008099	LOC117139644|XP_033157994.1|DMAU	LOC118458693|XP_035777325.1|AALB
OG0008100	LOC117143142|XP_033163527.1|DMAU	LOC118460829|XP_035781370.1|AALB
OG0008101	LOC117146785|XP_033169210.1|DMAU	LOC118461024|XP_035781772.1|AALB
OG0008102	LOC117143182|XP_033163591.1|DMAU	LOC118458462|XP_035776873.1|AALB
OG0008103	LOC117148063|XP_033171145.1|DMAU	LOC118460157|XP_035780147.1|AALB
OG0008104	LOC117141108|XP_033160320.1|DMAU	LOC118459828|XP_035779483.1|AALB
OG0008105	LOC117142526|XP_033162462.1|DMAU	LOC118461519|XP_035782845.1|AALB
OG0008106	LOC117140550|XP_033159436.1|DMAU	LOC118460496|XP_035780741.1|AALB
OG0008107	LOC117145253|XP_033166726.1|DMAU	LOC118457966|XP_035775898.1|AALB
OG0008108	LOC117147707|XP_033170587.1|DMAU	LOC118459677|XP_035779178.1|AALB
OG0008109	LOC117147468|XP_033170249.1|DMAU	LOC118460096|XP_035780014.1|AALB
OG0008110	LOC117147181|XP_033169873.1|DMAU	LOC118468757|XP_035795822.1|AALB
OG0008111	LOC117148660|XP_033172064.1|DMAU	LOC118461022|XP_035781766.1|AALB
OG0008112	LOC117146725|XP_033169053.1|DMAU	LOC118461020|XP_035781763.1|AALB
OG0008113	LOC117147908|XP_033170908.1|DMAU	LOC118456407|XP_035773013.1|AALB
OG0008114	LOC117147907|XP_033170907.1|DMAU	LOC118456406|XP_035773012.1|AALB
OG0008115	LOC117148561|XP_033171895.1|DMAU	LOC118456399|XP_035772982.1|AALB
OG0008116	LOC117146547|XP_033168734.1|DMAU	LOC118459334|XP_035778495.1|AALB
OG0008117	LOC117148011|XP_033171062.1|DMAU	LOC118461213|XP_035782167.1|AALB
OG0008118	LOC117148664|XP_033172068.1|DMAU	LOC118460273|XP_035780350.1|AALB
OG0008119	LOC117148269|XP_033171474.1|DMAU	LOC118460272|XP_035780349.1|AALB
OG0008120	LOC117146632|XP_033168855.1|DMAU	LOC118460182|XP_035780178.1|AALB
OG0008122	LOC117148505|XP_033171799.1|DMAU	LOC118460174|XP_035780171.1|AALB
OG0008123	LOC117147616|XP_033170464.1|DMAU	LOC118456426|XP_035773074.1|AALB
OG0008124	LOC117147039|XP_033169658.1|DMAU	LOC118456427|XP_035773075.1|AALB
OG0008125	LOC117147455|XP_033170231.1|DMAU	LOC118460540|XP_035780823.1|AALB
OG0008126	LOC117148212|XP_033171392.1|DMAU	LOC118456405|XP_035773009.1|AALB
OG0008127	LOC117148623|XP_033172005.1|DMAU	LOC118459336|XP_035778499.1|AALB
OG0008128	LOC117148714|XP_033172154.1|DMAU	LOC118457324|XP_035774710.1|AALB
OG0008129	LOC117148641|XP_033172032.1|DMAU	LOC118458200|XP_035776337.1|AALB
OG0008130	LOC117147523|XP_033170331.1|DMAU	LOC118458196|XP_035776334.1|AALB
OG0008131	LOC117147847|XP_033170812.1|DMAU	LOC118461859|XP_035783556.1|AALB
OG0008132	LOC117145444|XP_033166994.1|DMAU	LOC118458145|XP_035776232.1|AALB
OG0008133	LOC117148127|XP_033171242.1|DMAU	LOC118458114|XP_035776181.1|AALB
OG0008135	LOC117142844|XP_033162968.1|DMAU	LOC118457991|XP_035775951.1|AALB
OG0008136	LOC117150277|XP_033172979.1|DMAU	LOC118461483|XP_035782746.1|AALB
OG0008137	LOC117148378|XP_033171626.1|DMAU	LOC118463501|XP_035785993.1|AALB
OG0008138	LOC117140606|XP_033159507.1|DMAU	LOC118462483|XP_035784084.1|AALB
OG0008139	LOC117137133|XP_033154323.1|DMAU	LOC118462481|XP_035784080.1|AALB
OG0008140	LOC117147458|XP_033170239.1|DMAU	LOC118462480|XP_035784073.1|AALB
OG0008141	LOC117146948|XP_033169494.1|DMAU	LOC118466169|XP_035791044.1|AALB
OG0008142	LOC117147977|XP_033171018.1|DMAU	LOC118465877|XP_035790408.1|AALB
OG0008143	LOC117148537|XP_033171852.1|DMAU	LOC118466372|XP_035791489.1|AALB
OG0008144	LOC117138503|XP_033156526.1|DMAU	LOC118466375|XP_035791493.1|AALB
OG0008145	LOC117147075|XP_033169726.1|DMAU	LOC118467945|XP_035794806.1|AALB
OG0008146	LOC117146973|XP_033169533.1|DMAU	LOC118467947|XP_035794809.1|AALB
OG0008147	LOC117146964|XP_033169520.1|DMAU	LOC118464223|XP_035787288.1|AALB
OG0008148	LOC117148786|XP_033172288.1|DMAU	LOC118466552|XP_035791967.1|AALB
OG0008149	LOC117147245|XP_033169954.1|DMAU	LOC118462951|XP_035784986.1|AALB
OG0008150	LOC117147307|XP_033170046.1|DMAU	LOC118463891|XP_035786715.1|AALB
OG0008151	LOC117148628|XP_033172012.1|DMAU	LOC118465363|XP_035789432.1|AALB
OG0008152	LOC117148704|XP_033172137.1|DMAU	LOC118464504|XP_035787832.1|AALB
OG0008153	LOC117136312|XP_033153051.1|DMAU	LOC118462728|XP_035784565.1|AALB
OG0008154	LOC117141812|XP_033161356.1|DMAU	LOC118462746|XP_035784600.1|AALB
OG0008156	LOC117146075|XP_033167910.1|DMAU	LOC118466888|XP_035792634.1|AALB
OG0008157	LOC117144684|XP_033165898.1|DMAU	LOC118462667|XP_035784457.1|AALB
OG0008158	LOC117147239|XP_033169944.1|DMAU	LOC118464133|XP_035787124.1|AALB
OG0008159	LOC117141737|XP_033161248.1|DMAU	LOC118465083|XP_035788880.1|AALB
OG0008160	LOC117135436|XP_033151493.1|DMAU	LOC118464224|XP_035787291.1|AALB
OG0008161	LOC117140122|XP_033158776.1|DMAU	LOC118463056|XP_035785199.1|AALB
OG0008162	LOC117148113|XP_033171223.1|DMAU	LOC118464950|XP_035788633.1|AALB
OG0008163	LOC117141879|XP_033161459.1|DMAU	LOC118463226|XP_035785569.1|AALB
OG0008164	LOC117148263|XP_033171460.1|DMAU	LOC118464873|XP_035788500.1|AALB
OG0008165	LOC117147477|XP_033170264.1|DMAU	LOC118467124|XP_035793098.1|AALB
OG0008166	LOC117146771|XP_033169180.1|DMAU	LOC118465090|XP_035788888.1|AALB
OG0008167	LOC117147448|XP_033170222.1|DMAU	LOC118465204|XP_035789082.1|AALB
OG0008168	LOC117147654|XP_033170520.1|DMAU	LOC118466196|XP_035791106.1|AALB
OG0008169	LOC117146357|XP_033168399.1|DMAU	LOC118466198|XP_035791109.1|AALB
OG0008170	LOC117137154|XP_033154355.1|DMAU	LOC118467668|XP_035794316.1|AALB
OG0008171	LOC117148795|XP_033172299.1|DMAU	LOC118466328|XP_035791338.1|AALB
OG0008172	LOC117144327|XP_033165331.1|DMAU	LOC118467823|XP_035794605.1|AALB
OG0008173	LOC117137797|XP_033155363.1|DMAU	LOC118466064|XP_035790820.1|AALB
OG0008174	LOC117136076|XP_033152620.1|DMAU	LOC118465975|XP_035790628.1|AALB
OG0008175	LOC117147822|XP_033170768.1|DMAU	LOC118465851|XP_035790372.1|AALB
OG0008176	LOC117148475|XP_033171741.1|DMAU	LOC118467891|XP_035794701.1|AALB
OG0008177	LOC117148934|XP_033172550.1|DMAU	LOC118467747|XP_035794450.1|AALB
OG0008178	LOC117147373|XP_033170133.1|DMAU	LOC118467741|XP_035794440.1|AALB
OG0008179	LOC117147661|XP_033170528.1|DMAU	LOC118463449|XP_035785926.1|AALB
OG0008180	LOC117146464|XP_033168589.1|DMAU	LOC118463921|XP_035786771.1|AALB
OG0008181	LOC117146473|XP_033168602.1|DMAU	LOC118463924|XP_035786775.1|AALB
OG0008183	LOC117138465|XP_033156482.1|DMAU	LOC118462766|XP_035784621.1|AALB
OG0008184	LOC117144926|XP_033166271.1|DMAU	LOC118465331|XP_035789369.1|AALB
OG0008185	LOC117143248|XP_033163700.1|DMAU	LOC118464180|XP_035787215.1|AALB
OG0008186	LOC117136192|XP_033152829.1|DMAU	LOC118467840|XP_035794630.1|AALB
OG0008187	LOC117136197|XP_033152834.1|DMAU	LOC118467846|XP_035794644.1|AALB
OG0008188	LOC117142770|XP_033162851.1|DMAU	LOC118465082|XP_035788878.1|AALB
OG0008189	LOC117150654|XP_033173531.1|DMAU	LOC118466048|XP_035790779.1|AALB
OG0008190	LOC117141293|XP_033160563.1|DMAU	LOC118465112|XP_035788951.1|AALB
OG0008191	LOC117146421|XP_033168515.1|DMAU	LOC118462539|XP_035784198.1|AALB
OG0008192	LOC117148268|XP_033171472.1|DMAU	LOC118465366|XP_035789452.1|AALB
OG0008193	LOC117148199|XP_033171371.1|DMAU	LOC118467677|XP_035794340.1|AALB
OG0008194	LOC117143661|XP_033164336.1|DMAU	LOC118464006|XP_035786947.1|AALB
OG0008195	LOC117137531|XP_033154908.1|DMAU	LOC118465499|XP_035789697.1|AALB
OG0008196	LOC117136523|XP_033153359.1|DMAU	LOC118466897|XP_035792646.1|AALB
OG0008197	LOC117140387|XP_033159145.1|DMAU	LOC118464267|XP_035787405.1|AALB
OG0008198	LOC117146351|XP_033168393.1|DMAU	LOC118460270|XP_035780343.1|AALB
OG0008199	LOC117147823|XP_033170770.1|DMAU	LOC118467726|XP_035794423.1|AALB
OG0008200	LOC117136511|XP_033153346.1|DMAU	LOC118465850|XP_035790370.1|AALB
OG0008201	LOC117139685|XP_033158062.1|DMAU	LOC118466542|XP_035791950.1|AALB
OG0008202	LOC117139128|XP_033157167.1|DMAU	LOC118466539|XP_035791947.1|AALB
OG0008203	LOC117142123|XP_033161910.1|DMAU	LOC118467498|XP_035793942.1|AALB
OG0008204	LOC117148191|XP_033171352.1|DMAU	LOC118463203|XP_035785539.1|AALB
OG0008205	LOC117146614|XP_033168833.1|DMAU	LOC118465080|XP_035788876.1|AALB
OG0008206	LOC117139084|XP_033157091.1|DMAU	LOC118465353|XP_035789417.1|AALB
OG0008207	LOC117141230|XP_033160481.1|DMAU	LOC118463177|XP_035785477.1|AALB
OG0008208	LOC117137586|XP_033154983.1|DMAU	LOC118463459|XP_035785942.1|AALB
OG0008209	LOC117140257|XP_033158954.1|DMAU	LOC118463462|XP_035785944.1|AALB
OG0008210	LOC117141522|XP_033160904.1|DMAU	LOC118465167|XP_035789020.1|AALB
OG0008211	LOC117135474|XP_033151584.1|DMAU	LOC118465037|XP_035788796.1|AALB
OG0008212	LOC117140225|XP_033158914.1|DMAU	LOC118466461|XP_035791711.1|AALB
OG0008213	LOC117148883|XP_033172474.1|DMAU	LOC118467619|XP_035794221.1|AALB
OG0008214	LOC117142110|XP_033161887.1|DMAU	LOC118467019|XP_035792861.1|AALB
OG0008215	LOC117148116|XP_033171227.1|DMAU	LOC118467280|XP_035793476.1|AALB
OG0008216	LOC117141941|XP_033161583.1|DMAU	LOC118467309|XP_035793530.1|AALB
OG0008217	LOC117148821|XP_033172359.1|DMAU	LOC118462719|XP_035784555.1|AALB
OG0008218	LOC117138254|XP_033156106.1|DMAU	LOC118465026|XP_035788784.1|AALB
OG0008219	LOC117148807|XP_033172342.1|DMAU	LOC118464937|XP_035788603.1|AALB
OG0008220	LOC117146768|XP_033169173.1|DMAU	LOC118464938|XP_035788615.1|AALB
OG0008221	LOC117150720|XP_033173628.1|DMAU	LOC118462507|XP_035784124.1|AALB
OG0008222	LOC117139172|XP_033157224.1|DMAU	LOC118465830|XP_035790312.1|AALB
OG0008223	LOC117141788|XP_033161313.1|DMAU	LOC118466318|XP_035791324.1|AALB
OG0008224	LOC117138960|XP_033156891.1|DMAU	LOC118466971|XP_035792775.1|AALB
OG0008225	LOC117146998|XP_033169568.1|DMAU	LOC118462877|XP_035784841.1|AALB
OG0008226	LOC117148207|XP_033171383.1|DMAU	LOC118462735|XP_035784576.1|AALB
OG0008227	LOC117145687|XP_033167320.1|DMAU	LOC118456240|XP_035772730.1|AALB
OG0008228	LOC117145619|XP_033167226.1|DMAU	LOC118461264|XP_035782287.1|AALB
OG0008229	LOC117142229|XP_033161971.1|DMAU	LOC118456770|XP_035773738.1|AALB
OG0008230	LOC117142879|XP_033163041.1|DMAU	LOC118457358|XP_035774763.1|AALB
OG0008232	LOC117141833|XP_033161379.1|DMAU	LOC118461849|XP_035783529.1|AALB
OG0008233	LOC117140234|XP_033158928.1|DMAU	LOC118460975|XP_035781681.1|AALB
OG0008234	LOC117137191|XP_033154407.1|DMAU	LOC118465509|XP_035789721.1|AALB
OG0008235	LOC117146380|XP_033168432.1|DMAU	LOC118465014|XP_035788760.1|AALB
OG0008236	LOC117137176|XP_033154381.1|DMAU	LOC118462486|XP_035784086.1|AALB
OG0008237	LOC117136788|XP_033153735.1|DMAU	LOC118464401|XP_035787649.1|AALB
OG0008238	LOC117140018|XP_033158640.1|DMAU	LOC118466227|XP_035791159.1|AALB
OG0008239	LOC117141054|XP_033160231.1|DMAU	LOC118464847|XP_035788436.1|AALB
OG0008240	LOC117136832|XP_033153802.1|DMAU	LOC118466963|XP_035792758.1|AALB
OG0008267	LOC117143256|XP_033163712.1|DMAU	LOC118458361|XP_035776613.1|AALB
OG0008269	LOC117150571|XP_033173414.1|DMAU	LOC118463496|XP_035786025.1|AALB
OG0008270	LOC117148514|XP_033171811.1|DMAU	LOC118458598|XP_035777169.1|AALB
OG0008272	LOC117148949|XP_033172580.1|DMAU	LOC118460690|XP_035781096.1|AALB
OG0008274	LOC117146995|XP_033169563.1|DMAU	LOC118460154|XP_035780148.1|AALB
OG0008275	LOC117147298|XP_033170036.1|DMAU	LOC118468768|XP_035795842.1|AALB, LOC118465862|XP_035790387.1|AALB
OG0008276	LOC117147155|XP_033169829.1|DMAU	LOC118456666|XP_035773529.1|AALB
OG0008277	LOC117146815|XP_033169255.1|DMAU	LOC118466263|XP_035791222.1|AALB
OG0008278	LOC117151040|XP_033174144.1|DMAU	LOC118461645|XP_035783113.1|AALB
OG0008279	LOC117147688|XP_033170563.1|DMAU	LOC118458083|XP_035776139.1|AALB
OG0008280	LOC117148531|XP_033171836.1|DMAU	LOC118458911|XP_035777771.1|AALB
OG0008281	LOC117147799|XP_033170739.1|DMAU	LOC118464807|XP_035788367.1|AALB
OG0008282	LOC117147286|XP_033170021.1|DMAU	LOC118466587|XP_035792043.1|AALB
OG0008283	LOC117147717|XP_033170608.1|DMAU	LOC118467884|XP_035794730.1|AALB
OG0008285	LOC117147176|XP_033169863.1|DMAU	LOC118461087|XP_035781882.1|AALB
OG0008286	LOC117146898|XP_033169395.1|DMAU	LOC118466530|XP_035791932.1|AALB
OG0008287	LOC117146577|XP_033168777.1|DMAU	LOC118465757|XP_035790156.1|AALB
OG0008289	LOC117142898|XP_033163071.1|DMAU	LOC118460288|XP_035780413.1|AALB
OG0008290	LOC117146871|XP_033169352.1|DMAU	LOC118466401|XP_035791563.1|AALB
OG0008291	LOC117146365|XP_033168407.1|DMAU	LOC118466410|XP_035791574.1|AALB
OG0008293	LOC117142798|XP_033162895.1|DMAU	LOC118459500|XP_035778822.1|AALB
OG0008295	LOC117146794|XP_033169225.1|DMAU	LOC118459623|XP_035779097.1|AALB
OG0008296	LOC117147007|XP_033169580.1|DMAU	LOC118461030|XP_035781803.1|AALB
OG0008297	LOC117146578|XP_033168778.1|DMAU	LOC118457584|XP_035775169.1|AALB
OG0008300	LOC117147278|XP_033170008.1|DMAU	LOC118457452|XP_035774946.1|AALB
OG0008302	LOC117147811|XP_033170755.1|DMAU	LOC118461430|XP_035782633.1|AALB
OG0008303	LOC117147021|XP_033169600.1|DMAU	LOC118458479|XP_035776919.1|AALB
OG0008304	LOC117148326|XP_033171550.1|DMAU	LOC118458719|XP_035777361.1|AALB
OG0008305	LOC117146711|XP_033169018.1|DMAU	LOC118468317|XP_035794954.1|AALB
OG0008306	LOC117148764|XP_033172251.1|DMAU	LOC118457821|XP_035775589.1|AALB
OG0008308	LOC117142333|XP_033162140.1|DMAU	LOC118460267|XP_035780333.1|AALB
OG0008309	LOC117136743|XP_033153669.1|DMAU	LOC118457827|XP_035775594.1|AALB
OG0008311	LOC117147013|XP_033169589.1|DMAU	LOC118457722|XP_035775406.1|AALB
OG0008313	LOC117148591|XP_033171960.1|DMAU	LOC118456493|XP_035773211.1|AALB
OG0008314	LOC117137694|XP_033155154.1|DMAU	LOC118469015|XP_035796351.1|AALB
OG0008315	LOC117139816|XP_033158338.1|DMAU	LOC118460160|XP_035780153.1|AALB
OG0008317	LOC117145012|XP_033166395.1|DMAU	LOC118468570|XP_035795392.1|AALB
OG0008318	LOC117147628|XP_033170484.1|DMAU	LOC118460909|XP_035781552.1|AALB
OG0008319	LOC117136856|XP_033153847.1|DMAU	LOC118458670|XP_035777269.1|AALB
OG0008320	LOC117148718|XP_033172158.1|DMAU	LOC118468687|XP_035795694.1|AALB
OG0008321	LOC117145776|XP_033167444.1|DMAU	LOC118468669|XP_035795622.1|AALB
OG0008322	LOC117135224|XP_033151231.1|DMAU	LOC118457977|XP_035775918.1|AALB
OG0008323	LOC117146066|XP_033167898.1|DMAU	LOC118468572|XP_035795397.1|AALB
OG0008324	LOC117147292|XP_033170030.1|DMAU	LOC118457927|XP_035775830.1|AALB
OG0008325	LOC117148648|XP_033172041.1|DMAU	LOC118456578|XP_035773361.1|AALB
OG0008326	LOC117143686|XP_033164363.1|DMAU	LOC118459439|XP_035778678.1|AALB
OG0008327	LOC117138522|XP_033156548.1|DMAU	LOC118466118|XP_035790948.1|AALB
OG0008328	LOC117148184|XP_033171345.1|DMAU	LOC118463331|XP_035785721.1|AALB
OG0008329	LOC117146878|XP_033169359.1|DMAU	LOC118463791|XP_035786518.1|AALB
OG0008330	LOC117136621|XP_033153500.1|DMAU	LOC118464624|XP_035787963.1|AALB
OG0008331	LOC117141185|XP_033160414.1|DMAU	LOC118463042|XP_035785180.1|AALB
OG0008332	LOC117140473|XP_033159313.1|DMAU	LOC118463052|XP_035785195.1|AALB
OG0008333	LOC117139819|XP_033158341.1|DMAU	LOC118466270|XP_035791230.1|AALB
OG0008334	LOC117140265|XP_033158982.1|DMAU	LOC118466264|XP_035791218.1|AALB
OG0008336	LOC117140963|XP_033160077.1|DMAU	LOC118465243|XP_035789156.1|AALB
OG0008337	LOC117136535|XP_033153375.1|DMAU	LOC118463064|XP_035785212.1|AALB
OG0008338	LOC117139538|XP_033157802.1|DMAU	LOC118462708|XP_035784541.1|AALB
OG0008339	LOC117146954|XP_033169507.1|DMAU	LOC118467016|XP_035792860.1|AALB
OG0008340	LOC117138673|XP_033156815.1|DMAU	LOC118466226|XP_035791155.1|AALB
OG0008342	LOC117142005|XP_033161745.1|DMAU	LOC118467815|XP_035794593.1|AALB
OG0008343	LOC117144977|XP_033166335.1|DMAU	LOC118464109|XP_035787090.1|AALB
OG0008345	LOC117139837|XP_033158375.1|DMAU	LOC118465956|XP_035790590.1|AALB
OG0008346	LOC117147381|XP_033170143.1|DMAU	LOC118463663|XP_035786309.1|AALB
OG0008347	LOC117150447|XP_033173224.1|DMAU	LOC118463665|XP_035786311.1|AALB
OG0008348	LOC117139833|XP_033158365.1|DMAU	LOC118463426|XP_035785883.1|AALB
OG0008349	LOC117141628|XP_033161049.1|DMAU	LOC118466210|XP_035791119.1|AALB
OG0008350	LOC117146831|XP_033169276.1|DMAU	LOC118463718|XP_035786403.1|AALB
OG0008355	LOC117136702|XP_033153611.1|DMAU	LOC118465017|XP_035788764.1|AALB
OG0008356	LOC117142107|XP_033161884.1|DMAU	LOC118467914|XP_035794742.1|AALB
OG0008357	LOC117142396|XP_033162234.1|DMAU	LOC118456788|XP_035773761.1|AALB
OG0008358	LOC117150644|XP_033173510.1|DMAU	LOC118457938|XP_035775845.1|AALB
OG0008359	LOC117137807|XP_033155372.1|DMAU	LOC118464397|XP_035787641.1|AALB
OG0008360	LOC117137252|XP_033154506.1|DMAU	LOC118468522|XP_035795278.1|AALB
OG0008361	LOC117150539|XP_033173356.1|DMAU	LOC118456836|XP_035773825.1|AALB
OG0008362	LOC117147028|XP_033169612.1|DMAU	LOC118461391|XP_035782546.1|AALB
OG0008363	LOC117136283|XP_033153009.1|DMAU	LOC118461390|XP_035782545.1|AALB
OG0008364	LOC117141905|XP_033161508.1|DMAU	LOC118461396|XP_035782552.1|AALB
OG0008365	LOC117136798|XP_033153747.1|DMAU	LOC118465896|XP_035790442.1|AALB
OG0008366	LOC117143712|XP_033164402.1|DMAU	LOC118458935|XP_035777807.1|AALB
OG0008368	LOC117150764|XP_033173695.1|DMAU	LOC118459534|XP_035778887.1|AALB
OG0008369	LOC117148872|XP_033172434.1|DMAU	LOC118457670|XP_035775319.1|AALB
OG0008370	LOC117145990|XP_033167795.1|DMAU	LOC118461543|XP_035782882.1|AALB
OG0008371	LOC117142288|XP_033162065.1|DMAU	LOC118459924|XP_035779667.1|AALB
OG0008372	LOC117135676|XP_033151964.1|DMAU	LOC118460439|XP_035780629.1|AALB
OG0008373	LOC117146489|XP_033168622.1|DMAU	LOC118457632|XP_035775244.1|AALB
OG0008374	LOC117136740|XP_033153663.1|DMAU	LOC118460973|XP_035781679.1|AALB
OG0008375	LOC117136462|XP_033153285.1|DMAU	LOC118468590|XP_035795467.1|AALB
OG0008377	LOC117147614|XP_033170466.1|DMAU	LOC118461628|XP_035783070.1|AALB
OG0008378	LOC117147604|XP_033170454.1|DMAU	LOC118468575|XP_035795400.1|AALB
