Orthogroup	DMAU.longest_only	HILL.longest_only
OG0008387	LOC117142855|XP_033162987.1|DMAU	LOC119647133|XP_037903852.1|HILL
OG0008388	LOC117150826|XP_033173784.1|DMAU	LOC119647327|XP_037904193.1|HILL
OG0008389	LOC117150510|XP_033173308.1|DMAU	LOC119646633|XP_037903073.1|HILL
OG0008390	LOC117138878|XP_033156868.1|DMAU	LOC119659095|XP_037922944.1|HILL
OG0008391	LOC117148619|XP_033172002.1|DMAU	LOC119652222|XP_037912098.1|HILL
OG0008392	LOC117139393|XP_033157550.1|DMAU	LOC119653422|XP_037913927.1|HILL
OG0008394	LOC117139515|XP_033157764.1|DMAU	LOC119647559|XP_037904480.1|HILL
OG0008395	LOC117148618|XP_033171997.1|DMAU	LOC119658707|XP_037922245.1|HILL
OG0008396	LOC117146900|XP_033169398.1|DMAU	LOC119659220|XP_037923123.1|HILL
OG0008397	LOC117146971|XP_033169531.1|DMAU	LOC119653462|XP_037914001.1|HILL
OG0008398	LOC117148365|XP_033171613.1|DMAU	LOC119653763|XP_037914672.1|HILL
OG0008399	LOC117148257|XP_033171453.1|DMAU	LOC119654489|XP_037915840.1|HILL
OG0008400	LOC117141765|XP_033161285.1|DMAU	LOC119659902|XP_037924155.1|HILL
OG0008401	LOC117138019|XP_033155721.1|DMAU	LOC119646477|XP_037902859.1|HILL
OG0008402	LOC117145170|XP_033166610.1|DMAU	LOC119658664|XP_037922146.1|HILL
OG0008403	LOC117146821|XP_033169266.1|DMAU	LOC119655441|XP_037917263.1|HILL
OG0008404	LOC117143930|XP_033164737.1|DMAU	LOC119659299|XP_037923240.1|HILL
OG0008405	LOC117148243|XP_033171438.1|DMAU	LOC119654757|XP_037916226.1|HILL
OG0008406	LOC117147000|XP_033169571.1|DMAU	LOC119651075|XP_037910344.1|HILL
OG0008407	LOC117142658|XP_033162674.1|DMAU	LOC119659976|XP_037924270.1|HILL
OG0008409	LOC117139846|XP_033158383.1|DMAU	LOC119660967|XP_037925951.1|HILL
OG0008410	LOC117143014|XP_033163272.1|DMAU	LOC119647490|XP_037904377.1|HILL, LOC119647491|XP_037904378.1|HILL
OG0008411	LOC117143805|XP_033164540.1|DMAU	LOC119659741|XP_037923931.1|HILL
OG0008412	LOC117148317|XP_033171538.1|DMAU	LOC119649391|XP_037907444.1|HILL
OG0008413	LOC117140673|XP_033159615.1|DMAU	LOC119647423|XP_037904248.1|HILL
OG0008414	LOC117146618|XP_033168838.1|DMAU	LOC119654340|XP_037915608.1|HILL
OG0008415	LOC117146449|XP_033168567.1|DMAU	LOC119658392|XP_037921707.1|HILL
OG0008417	LOC117148679|XP_033172109.1|DMAU	LOC119654935|XP_037916515.1|HILL
OG0008418	LOC117146852|XP_033169308.1|DMAU	LOC119654193|XP_037915316.1|HILL
OG0008419	LOC117148823|XP_033172361.1|DMAU	LOC119655546|XP_037917389.1|HILL
OG0008420	LOC117148124|XP_033171237.1|DMAU	LOC119655458|XP_037917287.1|HILL
OG0008421	LOC117146938|XP_033169477.1|DMAU	LOC119654170|XP_037915270.1|HILL
OG0008422	LOC117146877|XP_033169357.1|DMAU	LOC119654194|XP_037915318.1|HILL
OG0008423	LOC117136976|XP_033154042.1|DMAU	LOC119654987|XP_037916579.1|HILL
OG0008424	LOC117147046|XP_033169684.1|DMAU	LOC119659658|XP_037923796.1|HILL
OG0008425	LOC117143691|XP_033164370.1|DMAU	LOC119659896|XP_037924148.1|HILL
OG0008426	LOC117138564|XP_033156615.1|DMAU	LOC119654067|XP_037915158.1|HILL
OG0008427	LOC117147132|XP_033169801.1|DMAU	LOC119654509|XP_037915874.1|HILL
OG0008428	LOC117146814|XP_033169254.1|DMAU	LOC119656163|XP_037918434.1|HILL
OG0008429	LOC117144959|XP_033166306.1|DMAU	LOC119658929|XP_037922685.1|HILL
OG0008430	LOC117147466|XP_033170248.1|DMAU	LOC119653906|XP_037914971.1|HILL
OG0008431	LOC117142089|XP_033161863.1|DMAU	LOC119656132|XP_037918392.1|HILL
OG0008432	LOC117145944|XP_033167715.1|DMAU	LOC119654296|XP_037915529.1|HILL
OG0008433	LOC117141584|XP_033160988.1|DMAU	LOC119649810|XP_037908068.1|HILL
OG0008434	LOC117143615|XP_033164264.1|DMAU	LOC119655234|XP_037916943.1|HILL
OG0008435	LOC117150489|XP_033173282.1|DMAU	LOC119655831|XP_037917867.1|HILL
OG0008436	LOC117136198|XP_033152835.1|DMAU	LOC119656057|XP_037918258.1|HILL
OG0008438	LOC117144728|XP_033165962.1|DMAU	LOC119660408|XP_037924872.1|HILL
OG0008440	LOC117145761|XP_033167417.1|DMAU	LOC119655943|XP_037918060.1|HILL
OG0008442	LOC117138549|XP_033156597.1|DMAU	LOC119653907|XP_037914972.1|HILL
OG0008443	LOC117139482|XP_033157693.1|DMAU	LOC119649330|XP_037907363.1|HILL
OG0008444	LOC117141735|XP_033161244.1|DMAU	LOC119647406|XP_037904210.1|HILL
OG0008445	LOC117147972|XP_033171012.1|DMAU	LOC119651387|XP_037910893.1|HILL
OG0008446	LOC117147877|XP_033170848.1|DMAU	LOC119649052|XP_037906963.1|HILL
OG0008447	LOC117146649|XP_033168873.1|DMAU	LOC119656499|XP_037918765.1|HILL
OG0008448	LOC117148735|XP_033172194.1|DMAU	LOC119656739|XP_037919214.1|HILL
OG0008449	LOC117147016|XP_033169591.1|DMAU	LOC119658307|XP_037921542.1|HILL, LOC119656997|XP_037919663.1|HILL
OG0008450	LOC117147433|XP_033170204.1|DMAU	LOC119656990|XP_037919653.1|HILL
OG0008451	LOC117145517|XP_033167099.1|DMAU	LOC119658424|XP_037922133.1|HILL
OG0008452	LOC117150679|XP_033173576.1|DMAU	LOC119657292|XP_037920066.1|HILL
OG0008453	LOC117138278|XP_033156138.1|DMAU	LOC119661580|XP_037926907.1|HILL
OG0008454	LOC117146726|XP_033169054.1|DMAU	LOC119654526|XP_037915894.1|HILL, LOC119648624|XP_037906322.1|HILL
OG0008455	LOC117141798|XP_033161331.1|DMAU	LOC119647675|XP_037904680.1|HILL
OG0008456	LOC117145658|XP_033167280.1|DMAU	LOC119660776|XP_037925480.1|HILL
OG0008457	LOC117142423|XP_033162274.1|DMAU	LOC119658986|XP_037922796.1|HILL
OG0008458	LOC117136116|XP_033152703.1|DMAU	LOC119654864|XP_037916381.1|HILL
OG0008459	LOC117147498|XP_033170291.1|DMAU	LOC119655755|XP_037917740.1|HILL
OG0008460	LOC117135283|XP_033151342.1|DMAU	LOC119650750|XP_037909768.1|HILL
OG0008461	LOC117137950|XP_033155606.1|DMAU	LOC119652350|XP_037912380.1|HILL
OG0008462	LOC117150366|XP_033173120.1|DMAU	LOC119660516|XP_037925064.1|HILL
OG0008463	LOC117137988|XP_033155667.1|DMAU	LOC119661749|XP_037927147.1|HILL
OG0008464	LOC117137506|XP_033154877.1|DMAU	LOC119647129|XP_037903846.1|HILL
OG0008465	LOC117135622|XP_033151875.1|DMAU	LOC119654772|XP_037916240.1|HILL
OG0008466	LOC117135561|XP_033151758.1|DMAU	LOC119659445|XP_037923461.1|HILL
OG0008468	LOC117150869|XP_033173879.1|DMAU	LOC119647453|XP_037904310.1|HILL
OG0008469	LOC117148451|XP_033171716.1|DMAU	LOC119656193|XP_037918479.1|HILL
OG0008470	LOC117135535|XP_033151697.1|DMAU	LOC119647064|XP_037903750.1|HILL
OG0008472	LOC117138240|XP_033156080.1|DMAU	LOC119652164|XP_037912037.1|HILL
OG0008473	LOC117146346|XP_033168377.1|DMAU	LOC119650546|XP_037909293.1|HILL
OG0008474	LOC117146050|XP_033167881.1|DMAU	LOC119658721|XP_037922298.1|HILL, LOC119660489|XP_037925005.1|HILL
OG0008476	LOC117145029|XP_033166422.1|DMAU	LOC119659389|XP_037923378.1|HILL, LOC119659427|XP_037923435.1|HILL, LOC119660379|XP_037924826.1|HILL
OG0008477	LOC117137480|XP_033154851.1|DMAU	LOC119651482|XP_037911021.1|HILL
OG0008478	LOC117142995|XP_033163240.1|DMAU	LOC119650952|XP_037910116.1|HILL
OG0008479	LOC117135682|XP_033151975.1|DMAU	LOC119651481|XP_037911020.1|HILL
OG0008480	LOC117141607|XP_033161013.1|DMAU	LOC119649602|XP_037907744.1|HILL
OG0008481	LOC117147092|XP_033169747.1|DMAU	LOC119649501|XP_037907597.1|HILL
OG0008482	LOC117147412|XP_033170179.1|DMAU, LOC117139960|XP_033158544.1|DMAU	LOC119660779|XP_037925482.1|HILL
OG0008483	LOC117150948|XP_033174012.1|DMAU	LOC119661260|XP_037926441.1|HILL, LOC119651077|XP_037910346.1|HILL
OG0008484	LOC117143669|XP_033164341.1|DMAU	LOC119661176|XP_037926321.1|HILL, LOC119659816|XP_037924027.1|HILL, LOC119658920|XP_037922672.1|HILL, LOC119659242|XP_037923150.1|HILL
OG0008485	LOC117135153|XP_033151104.1|DMAU	LOC119653213|XP_037913710.1|HILL
OG0008486	LOC117146337|XP_033168345.1|DMAU	LOC119660883|XP_037925726.1|HILL
OG0008487	LOC117147124|XP_033169782.1|DMAU	LOC119653734|XP_037914584.1|HILL
OG0008488	LOC117142732|XP_033162793.1|DMAU	LOC119649935|XP_037908282.1|HILL, LOC119649152|XP_037907091.1|HILL, LOC119649397|XP_037907450.1|HILL, LOC119649987|XP_037908368.1|HILL, LOC119659892|XP_037924143.1|HILL
OG0008496	LOC117135621|XP_033151874.1|DMAU	LOC119654774|XP_037916244.1|HILL
OG0008498	LOC117137851|XP_033155450.1|DMAU	LOC119654591|XP_037915980.1|HILL, LOC119655781|XP_037917795.1|HILL, LOC119654852|XP_037916360.1|HILL
OG0008500	LOC117137401|XP_033154713.1|DMAU	LOC119655028|XP_037916630.1|HILL
OG0008505	LOC117140516|XP_033159386.1|DMAU	LOC119649383|XP_037907429.1|HILL
OG0008508	LOC117148542|XP_033171865.1|DMAU	LOC119646514|XP_037902903.1|HILL, LOC119646692|XP_037903184.1|HILL, LOC119646546|XP_037902952.1|HILL, LOC119647099|XP_037903798.1|HILL, LOC119646700|XP_037903194.1|HILL, LOC119647102|XP_037903806.1|HILL, LOC119646816|XP_037903358.1|HILL, LOC119646555|XP_037902964.1|HILL, LOC119647122|XP_037903836.1|HILL, LOC119646211|XP_037902522.1|HILL
OG0008527	LOC117148287|XP_033171498.1|DMAU	LOC119658475|XP_037921839.1|HILL
OG0008528	LOC117141649|XP_033161113.1|DMAU	LOC119651201|XP_037910571.1|HILL
OG0008529	LOC117147205|XP_033169910.1|DMAU	LOC119658351|XP_037921636.1|HILL
OG0008530	LOC117146404|XP_033168479.1|DMAU	LOC119657299|XP_037920073.1|HILL
OG0008531	LOC117148427|XP_033171689.1|DMAU	LOC119657125|XP_037919817.1|HILL
OG0008532	LOC117148398|XP_033171653.1|DMAU	LOC119658066|XP_037921251.1|HILL
OG0008534	LOC117147444|XP_033170217.1|DMAU	LOC119657089|XP_037919772.1|HILL
OG0008535	LOC117147980|XP_033171021.1|DMAU	LOC119658522|XP_037921926.1|HILL
OG0008536	LOC117147152|XP_033169824.1|DMAU	LOC119656731|XP_037919195.1|HILL
OG0008537	LOC117142522|XP_033162456.1|DMAU	LOC119651053|XP_037910310.1|HILL
OG0008538	LOC117146562|XP_033168751.1|DMAU	LOC119656958|XP_037919605.1|HILL
OG0008540	LOC117143086|XP_033163453.1|DMAU	LOC119653019|XP_037913386.1|HILL
OG0008541	LOC117137986|XP_033155661.1|DMAU	LOC119653135|XP_037913597.1|HILL
OG0008542	LOC117141119|XP_033160331.1|DMAU	LOC119649841|XP_037908113.1|HILL
OG0008544	LOC117138003|XP_033155695.1|DMAU	LOC119652767|XP_037913006.1|HILL
OG0008545	LOC117135447|XP_033151517.1|DMAU	LOC119661353|XP_037926587.1|HILL
OG0008547	LOC117147139|XP_033169809.1|DMAU	LOC119657476|XP_037920325.1|HILL
OG0008550	LOC117147090|XP_033169746.1|DMAU	LOC119656706|XP_037919144.1|HILL
OG0008551	LOC117140630|XP_033159541.1|DMAU	LOC119649435|XP_037907513.1|HILL
OG0008552	LOC117139471|XP_033157679.1|DMAU	LOC119649916|XP_037908246.1|HILL
OG0008554	LOC117146422|XP_033168516.1|DMAU	LOC119654641|XP_037916044.1|HILL
OG0008555	LOC117147895|XP_033170889.1|DMAU	LOC119654383|XP_037915679.1|HILL
OG0008556	LOC117136570|XP_033153417.1|DMAU	LOC119654250|XP_037915421.1|HILL
OG0008557	LOC117145195|XP_033166648.1|DMAU	LOC119653004|XP_037913360.1|HILL
OG0008558	LOC117147527|XP_033170342.1|DMAU	LOC119651726|XP_037911378.1|HILL
OG0008560	LOC117146300|XP_033168227.1|DMAU	LOC119651038|XP_037910283.1|HILL
OG0008562	LOC117150241|XP_033172926.1|DMAU	LOC119651236|XP_037910642.1|HILL
OG0008563	LOC117142825|XP_033162938.1|DMAU	LOC119647201|XP_037903945.1|HILL
OG0008564	LOC117150286|XP_033172996.1|DMAU	LOC119652179|XP_037912051.1|HILL
OG0008565	LOC117141852|XP_033161419.1|DMAU	LOC119659222|XP_037923126.1|HILL
OG0008567	LOC117137535|XP_033154924.1|DMAU	LOC119661497|XP_037926791.1|HILL
OG0008569	LOC117148298|XP_033171510.1|DMAU	LOC119653537|XP_037914142.1|HILL
OG0008570	LOC117146662|XP_033168895.1|DMAU	LOC119654622|XP_037916022.1|HILL
OG0008571	LOC117139470|XP_033157678.1|DMAU	LOC119649231|XP_037907220.1|HILL
OG0008573	LOC117147215|XP_033169920.1|DMAU	LOC119654214|XP_037915354.1|HILL
OG0008574	LOC117140301|XP_033159037.1|DMAU	LOC119648701|XP_037906437.1|HILL
OG0008575	LOC117142788|XP_033162871.1|DMAU	LOC119659043|XP_037922872.1|HILL
OG0008576	LOC117148915|XP_033172525.1|DMAU	LOC119654176|XP_037915289.1|HILL
OG0008579	LOC117140003|XP_033158605.1|DMAU	LOC119648986|XP_037906837.1|HILL
OG0008581	LOC117140226|XP_033158915.1|DMAU	LOC119659924|XP_037924189.1|HILL
OG0008583	LOC117147846|XP_033170806.1|DMAU	LOC119656058|XP_037918259.1|HILL
OG0008584	LOC117146728|XP_033169061.1|DMAU	LOC119655742|XP_037917723.1|HILL
OG0008585	LOC117147968|XP_033171009.1|DMAU	LOC119655897|XP_037917976.1|HILL
OG0008586	LOC117147965|XP_033171005.1|DMAU	LOC119655642|XP_037917547.1|HILL
OG0008587	LOC117142723|XP_033162775.1|DMAU	LOC119658942|XP_037922726.1|HILL
OG0008588	LOC117143268|XP_033163738.1|DMAU	LOC119658908|XP_037922642.1|HILL
OG0008589	LOC117146659|XP_033168892.1|DMAU	LOC119654185|XP_037915308.1|HILL
OG0008590	LOC117142763|XP_033162835.1|DMAU	LOC119655852|XP_037917898.1|HILL
OG0008592	LOC117135800|XP_033152187.1|DMAU	LOC119654260|XP_037915453.1|HILL
OG0008593	LOC117141840|XP_033161391.1|DMAU	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL
OG0008594	LOC117144857|XP_033166150.1|DMAU	LOC119651649|XP_037911253.1|HILL
OG0008595	LOC117137738|XP_033155212.1|DMAU	LOC119661579|XP_037926906.1|HILL
OG0008596	LOC117138182|XP_033155971.1|DMAU	LOC119661663|XP_037927025.1|HILL
OG0008597	LOC117143403|XP_033163987.1|DMAU	LOC119659496|XP_037923542.1|HILL
OG0008598	LOC117147841|XP_033170790.1|DMAU	LOC119655847|XP_037917890.1|HILL
OG0008599	LOC117148508|XP_033171804.1|DMAU	LOC119654310|XP_037915561.1|HILL
OG0008600	LOC117142963|XP_033163181.1|DMAU	LOC119652068|XP_037911934.1|HILL
OG0008601	LOC117150224|XP_033172911.1|DMAU	LOC119659540|XP_037923612.1|HILL
OG0008602	LOC117142284|XP_033162058.1|DMAU	LOC119652694|XP_037912899.1|HILL
OG0008603	LOC117145375|XP_033166890.1|DMAU	LOC119652884|XP_037913179.1|HILL
OG0008604	LOC117135717|XP_033152040.1|DMAU	LOC119647128|XP_037903843.1|HILL
OG0008605	LOC117135277|XP_033151335.1|DMAU	LOC119654333|XP_037915592.1|HILL
OG0008606	LOC117150494|XP_033173289.1|DMAU	LOC119652360|XP_037912374.1|HILL
OG0008607	LOC117143875|XP_033164651.1|DMAU	LOC119659335|XP_037923305.1|HILL
OG0008608	LOC117147987|XP_033171028.1|DMAU	LOC119653630|XP_037914334.1|HILL
OG0008609	LOC117143215|XP_033163655.1|DMAU	LOC119658860|XP_037922541.1|HILL
OG0008610	LOC117137721|XP_033155184.1|DMAU	LOC119646361|XP_037902726.1|HILL
OG0008615	LOC117144233|XP_033165192.1|DMAU	LOC119660332|XP_037924743.1|HILL
OG0008616	LOC117144103|XP_033165013.1|DMAU	LOC119646548|XP_037902951.1|HILL
OG0008619	LOC117150797|XP_033173746.1|DMAU	LOC119661363|XP_037926600.1|HILL
OG0008620	LOC117137995|XP_033155673.1|DMAU	LOC119651578|XP_037911144.1|HILL
OG0008621	LOC117146055|XP_033167886.1|DMAU	LOC119651459|XP_037910993.1|HILL
OG0008622	LOC117137135|XP_033154326.1|DMAU	LOC119655405|XP_037917216.1|HILL
OG0008623	LOC117137710|XP_033155173.1|DMAU	LOC119655278|XP_037917025.1|HILL
OG0008624	LOC117138363|XP_033156321.1|DMAU	LOC119648961|XP_037906812.1|HILL
OG0008626	LOC117136189|XP_033152827.1|DMAU	LOC119660175|XP_037924511.1|HILL
OG0008627	LOC117141137|XP_033160353.1|DMAU	LOC119661010|XP_037926080.1|HILL
OG0008629	LOC117150384|XP_033173137.1|DMAU	LOC119646898|XP_037903484.1|HILL
OG0008631	LOC117143159|XP_033163558.1|DMAU	LOC119651864|XP_037911599.1|HILL
OG0008632	LOC117145787|XP_033167458.1|DMAU	LOC119647306|XP_037904144.1|HILL
OG0008633	LOC117135598|XP_033151832.1|DMAU	LOC119653603|XP_037914285.1|HILL
OG0008634	LOC117135981|XP_033152489.1|DMAU	LOC119651860|XP_037911595.1|HILL
OG0008635	LOC117137987|XP_033155662.1|DMAU	LOC119652745|XP_037912972.1|HILL
OG0008636	LOC117145808|XP_033167500.1|DMAU	LOC119659458|XP_037923470.1|HILL, LOC119660038|XP_037924345.1|HILL, LOC119660354|XP_037924781.1|HILL, LOC119659719|XP_037923902.1|HILL, LOC119659753|XP_037923943.1|HILL
OG0008638	LOC117143098|XP_033163468.1|DMAU	LOC119649500|XP_037907596.1|HILL, LOC119649892|XP_037908210.1|HILL, LOC119648824|XP_037906611.1|HILL, LOC119649659|XP_037907843.1|HILL
OG0008639	LOC117143032|XP_033163313.1|DMAU	LOC119653912|XP_037914998.1|HILL
OG0008644	LOC117145243|XP_033166714.1|DMAU	LOC119661311|XP_037926531.1|HILL
OG0008645	LOC117145976|XP_033167777.1|DMAU	LOC119651500|XP_037911050.1|HILL
OG0008646	LOC117150894|XP_033173922.1|DMAU	LOC119661294|XP_037926508.1|HILL
OG0008647	LOC117150994|XP_033174090.1|DMAU	LOC119652432|XP_037912489.1|HILL, LOC119651435|XP_037910963.1|HILL
OG0008648	LOC117139612|XP_033157953.1|DMAU	LOC119661642|XP_037927001.1|HILL, LOC119650789|XP_037909841.1|HILL
OG0008650	LOC117143702|XP_033164389.1|DMAU	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL
OG0008651	LOC117135502|XP_033151616.1|DMAU	LOC119661505|XP_037926800.1|HILL
OG0008653	LOC117137289|XP_033154554.1|DMAU	LOC119654871|XP_037916394.1|HILL
OG0008660	LOC117139861|XP_033158406.1|DMAU	LOC119651738|XP_037911393.1|HILL
OG0008661	LOC117139925|XP_033158500.1|DMAU	LOC119651426|XP_037910951.1|HILL
OG0008665	LOC117150435|XP_033173208.1|DMAU	LOC119648579|XP_037906277.1|HILL
OG0008667	LOC117139285|XP_033157407.1|DMAU	LOC119647590|XP_037904532.1|HILL, LOC119647588|XP_037904525.1|HILL, LOC119647591|XP_037904533.1|HILL
OG0008669	LOC117150618|XP_033173478.1|DMAU	LOC119651956|XP_037911740.1|HILL, LOC119647317|XP_037904172.1|HILL
OG0008677	LOC117143610|XP_033164255.1|DMAU	LOC119653088|XP_037913514.1|HILL
OG0008681	LOC117147610|XP_033170459.1|DMAU	LOC119657738|XP_037920708.1|HILL
OG0008682	LOC117147428|XP_033170199.1|DMAU	LOC119656988|XP_037919650.1|HILL
OG0008683	LOC117146619|XP_033168839.1|DMAU	LOC119657037|XP_037919719.1|HILL
OG0008684	LOC117146800|XP_033169231.1|DMAU	LOC119657286|XP_037920060.1|HILL
OG0008685	LOC117137323|XP_033154602.1|DMAU	LOC119651979|XP_037911814.1|HILL
OG0008687	LOC117136234|XP_033152908.1|DMAU	LOC119648628|XP_037906329.1|HILL
OG0008688	LOC117147644|XP_033170505.1|DMAU	LOC119661651|XP_037927011.1|HILL
OG0008689	LOC117143800|XP_033164535.1|DMAU	LOC119659228|XP_037923130.1|HILL
OG0008694	LOC117147556|XP_033170389.1|DMAU	LOC119647760|XP_037904807.1|HILL
OG0008696	LOC117142307|XP_033162089.1|DMAU	LOC119660568|XP_037925146.1|HILL
OG0008697	LOC117139173|XP_033157226.1|DMAU	LOC119647676|XP_037904681.1|HILL
OG0008698	LOC117147356|XP_033170110.1|DMAU	LOC119653864|XP_037914849.1|HILL
OG0008699	LOC117140568|XP_033159456.1|DMAU	LOC119647603|XP_037904559.1|HILL
OG0008700	LOC117142728|XP_033162788.1|DMAU	LOC119660060|XP_037924367.1|HILL, LOC119658676|XP_037922166.1|HILL, LOC119660313|XP_037924715.1|HILL
OG0008701	LOC117138628|XP_033156731.1|DMAU	LOC119654395|XP_037915704.1|HILL
OG0008703	LOC117141493|XP_033160869.1|DMAU	LOC119655914|XP_037918007.1|HILL
OG0008704	LOC117135292|XP_033151353.1|DMAU	LOC119646957|XP_037903582.1|HILL
OG0008705	LOC117150355|XP_033173104.1|DMAU	LOC119652801|XP_037913052.1|HILL
OG0008706	LOC117146028|XP_033167850.1|DMAU	LOC119658902|XP_037922635.1|HILL
OG0008707	LOC117146541|XP_033168721.1|DMAU	LOC119658237|XP_037921442.1|HILL
OG0008708	LOC117147576|XP_033170412.1|DMAU	LOC119649332|XP_037907367.1|HILL
OG0008709	LOC117144900|XP_033166221.1|DMAU	LOC119660146|XP_037924474.1|HILL
OG0008710	LOC117144947|XP_033166293.1|DMAU	LOC119651226|XP_037910624.1|HILL
OG0008711	LOC117143148|XP_033163536.1|DMAU	LOC119658610|XP_037922019.1|HILL
OG0008712	LOC117137740|XP_033155214.1|DMAU	LOC119661789|XP_037927201.1|HILL
OG0008714	LOC117150375|XP_033173131.1|DMAU	LOC119660523|XP_037925077.1|HILL
OG0008716	LOC117142244|XP_033161987.1|DMAU	LOC119659307|XP_037923248.1|HILL
OG0008717	LOC117139620|XP_033157964.1|DMAU	LOC119659717|XP_037923900.1|HILL
OG0008719	LOC117143538|XP_033164162.1|DMAU	LOC119660257|XP_037924639.1|HILL
OG0008720	LOC117135604|XP_033151845.1|DMAU	LOC119648635|XP_037906333.1|HILL, LOC119646922|XP_037903531.1|HILL, LOC119647195|XP_037903934.1|HILL, LOC119659115|XP_037922966.1|HILL, LOC119646129|XP_037902407.1|HILL, LOC119650855|XP_037909933.1|HILL, LOC119650800|XP_037909866.1|HILL, LOC119659091|XP_037922931.1|HILL, LOC119653935|XP_037915023.1|HILL
OG0008721	LOC117148223|XP_033171404.1|DMAU	LOC119658130|XP_037921327.1|HILL
OG0008723	LOC117140650|XP_033159580.1|DMAU	LOC119648752|XP_037906504.1|HILL
OG0008725	LOC117138393|XP_033156356.1|DMAU	LOC119652896|XP_037913196.1|HILL, LOC119652672|XP_037912866.1|HILL
OG0008726	LOC117136559|XP_033153403.1|DMAU	LOC119652874|XP_037913167.1|HILL
OG0008728	LOC117142498|XP_033162423.1|DMAU	LOC119651993|XP_037911841.1|HILL
OG0008729	LOC117148153|XP_033171276.1|DMAU	LOC119658474|XP_037921837.1|HILL
OG0008730	LOC117148794|XP_033172298.1|DMAU	LOC119657477|XP_037920326.1|HILL
OG0008731	LOC117145576|XP_033167173.1|DMAU	LOC119652835|XP_037913097.1|HILL
OG0008732	LOC117150261|XP_033172959.1|DMAU	LOC119661042|XP_037926161.1|HILL, LOC119658333|XP_037921600.1|HILL
OG0008734	LOC117144666|XP_033165874.1|DMAU	LOC119652484|XP_037912593.1|HILL
OG0008735	LOC117136706|XP_033153616.1|DMAU	LOC119659632|XP_037923759.1|HILL
OG0008736	LOC117135731|XP_033152066.1|DMAU	LOC119646665|XP_037903123.1|HILL, LOC119655995|XP_037918161.1|HILL
OG0008737	LOC117142941|XP_033163146.1|DMAU	LOC119659112|XP_037922962.1|HILL, LOC119650913|XP_037910066.1|HILL, LOC119652054|XP_037911917.1|HILL
OG0008738	LOC117141327|XP_033160622.1|DMAU	LOC119650897|XP_037910004.1|HILL
OG0008739	LOC117139044|XP_033157038.1|DMAU	LOC119660717|XP_037925288.1|HILL
OG0008740	LOC117137159|XP_033154361.1|DMAU	LOC119654783|XP_037916254.1|HILL
OG0008741	LOC117136456|XP_033153271.1|DMAU	LOC119660921|XP_037925824.1|HILL
OG0008742	LOC117139845|XP_033158382.1|DMAU	LOC119649509|XP_037907608.1|HILL
OG0008743	LOC117136275|XP_033152997.1|DMAU	LOC119659149|XP_037923025.1|HILL
OG0008745	LOC117148724|XP_033172167.1|DMAU	LOC119652723|XP_037912944.1|HILL, LOC119651758|XP_037911424.1|HILL
OG0008746	LOC117142724|XP_033162780.1|DMAU	LOC119660160|XP_037924492.1|HILL
OG0008747	LOC117141902|XP_033161495.1|DMAU	LOC119648496|XP_037906190.1|HILL, LOC119649072|XP_037906993.1|HILL
OG0008748	LOC117150933|XP_033173994.1|DMAU	LOC119652918|XP_037913232.1|HILL
OG0008750	LOC117139184|XP_033157246.1|DMAU	LOC119654153|XP_037915245.1|HILL, LOC119646967|XP_037903596.1|HILL
OG0008751	LOC117144318|XP_033165321.1|DMAU	LOC119651705|XP_037911346.1|HILL
OG0008752	LOC117145888|XP_033167621.1|DMAU	LOC119659709|XP_037923891.1|HILL
OG0008753	LOC117140355|XP_033159101.1|DMAU	LOC119655884|XP_037917957.1|HILL
OG0008756	LOC117144175|XP_033165111.1|DMAU	LOC119648773|XP_037906534.1|HILL, LOC119648252|XP_037905823.1|HILL, LOC119650144|XP_037908608.1|HILL, LOC119648374|XP_037906030.1|HILL
OG0008757	LOC117143673|XP_033164349.1|DMAU	LOC119652413|XP_037912458.1|HILL
OG0008758	LOC117150449|XP_033173226.1|DMAU	LOC119647030|XP_037903703.1|HILL, LOC119660917|XP_037925821.1|HILL
OG0008759	LOC117137928|XP_033155573.1|DMAU	LOC119661245|XP_037926411.1|HILL
OG0008765	LOC117136425|XP_033153226.1|DMAU	LOC119647084|XP_037903773.1|HILL
OG0008766	LOC117145104|XP_033166518.1|DMAU	LOC119646230|XP_037902548.1|HILL
OG0008770	LOC117136629|XP_033153508.1|DMAU	LOC119661763|XP_037927161.1|HILL
OG0008773	LOC117137184|XP_033154398.1|DMAU	LOC119646200|XP_037902511.1|HILL
OG0008774	LOC117137526|XP_033154905.1|DMAU	LOC119655518|XP_037917356.1|HILL
OG0008777	LOC117135963|XP_033152456.1|DMAU	LOC119653606|XP_037914294.1|HILL
OG0008781	LOC117147975|XP_033171015.1|DMAU	LOC119661729|XP_037927124.1|HILL
OG0008782	LOC117139885|XP_033158444.1|DMAU	LOC119648896|XP_037906723.1|HILL
OG0008783	LOC117136603|XP_033153477.1|DMAU	LOC119649405|XP_037907468.1|HILL, LOC119658910|XP_037922647.1|HILL
