Orthogroup	DMAU.longest_only	DPSE.longest_only
OG0009982	LOC117136587|XP_033153450.1|DMAU	LOC6898369|XP_033234896.1|DPSE
OG0009983	LOC117136027|XP_033152536.1|DMAU	LOC6898817|XP_002138791.1|DPSE
OG0009984	LOC117136158|XP_033152772.1|DMAU	LOC4805468|XP_001361863.3|DPSE
OG0009985	LOC117137451|XP_033154782.1|DMAU	LOC26532494|XP_015039718.1|DPSE
OG0009986	LOC117135841|XP_033152245.1|DMAU	LOC6903853|XP_033234493.1|DPSE
OG0009987	LOC117136000|XP_033152506.1|DMAU	LOC6898261|XP_002138327.1|DPSE
OG0009988	LOC117136028|XP_033152537.1|DMAU	LOC4803834|XP_001360488.1|DPSE
OG0009989	LOC117138428|XP_033156428.1|DMAU	LOC4803704|XP_001360379.2|DPSE
OG0009990	LOC117137527|XP_033154906.1|DMAU	LOC4804627|XP_001361159.2|DPSE
OG0009991	LOC117138346|XP_033156278.1|DMAU	LOC4803962|XP_001360600.4|DPSE
OG0009992	LOC117147557|XP_033170390.1|DMAU	LOC4815626|XP_001355308.2|DPSE
OG0009993	LOC117148630|XP_033172016.1|DMAU	LOC6901678|XP_015041982.2|DPSE
OG0009994	LOC117147383|XP_033170146.1|DMAU	LOC26533778|XP_015041662.2|DPSE
OG0009995	LOC117147141|XP_033169811.1|DMAU	LOC6901990|XP_002133524.3|DPSE
OG0009996	LOC117146366|XP_033168409.1|DMAU	LOC4814377|XP_033239315.1|DPSE
OG0009997	LOC117147546|XP_033170374.1|DMAU	LOC4815223|XP_001355125.3|DPSE
OG0009998	LOC117148525|XP_033171830.1|DMAU	LOC4815281|XP_001354756.3|DPSE
OG0009999	LOC117148903|XP_033172501.1|DMAU	LOC4814839|XP_033240320.1|DPSE
OG0010000	LOC117148810|XP_033172346.1|DMAU	LOC6901602|XP_002134273.2|DPSE
OG0010001	LOC117147814|XP_033170758.1|DMAU	LOC6901709|XP_002134377.2|DPSE
OG0010002	LOC117139157|XP_033157207.1|DMAU	LOC26533223|XP_015043628.1|DPSE
OG0010003	LOC117135107|XP_033155110.1|DMAU	LOC4811741|XP_001352313.3|DPSE
OG0010004	LOC117147880|XP_033170854.1|DMAU	LOC4815434|XP_001355260.2|DPSE
OG0010005	LOC117141972|XP_033161662.1|DMAU	LOC6901246|XP_002133947.1|DPSE
OG0010006	LOC117148071|XP_033171159.1|DMAU	LOC4814654|XP_001354609.3|DPSE
OG0010007	LOC117147741|XP_033170632.1|DMAU	LOC6901463|XP_033237653.1|DPSE
OG0010008	LOC117148434|XP_033171698.1|DMAU	LOC4814305|XP_001354356.3|DPSE
OG0010009	LOC117140675|XP_033159624.1|DMAU	LOC4816200|XP_001355847.4|DPSE
OG0010010	LOC117146950|XP_033169498.1|DMAU	LOC4814787|XP_001355042.1|DPSE
OG0010011	LOC117147461|XP_033170243.1|DMAU	LOC4815433|XP_033239079.1|DPSE
OG0010012	LOC117146796|XP_033169227.1|DMAU	LOC117184707|XP_033239269.1|DPSE
OG0010013	LOC117147605|XP_033170445.1|DMAU	LOC4814529|XP_001354557.2|DPSE
OG0010014	LOC117148306|XP_033171521.1|DMAU	LOC4811662|XP_001352252.2|DPSE
OG0010015	LOC117147437|XP_033170209.1|DMAU	LOC6901193|XP_033239956.1|DPSE
OG0010016	LOC117147565|XP_033170399.1|DMAU	LOC4814519|XP_001355077.2|DPSE
OG0010017	LOC117147516|XP_033170324.1|DMAU	LOC4815286|XP_001354558.4|DPSE
OG0010018	LOC117147099|XP_033169756.1|DMAU	LOC4815751|XP_001355230.2|DPSE
OG0010019	LOC117146551|XP_033168739.1|DMAU	LOC6901427|XP_002134113.3|DPSE
OG0010020	LOC117146846|XP_033169298.1|DMAU	LOC4815142|XP_015041893.2|DPSE
OG0010021	LOC117147423|XP_033170194.1|DMAU	LOC4815774|XP_001355600.2|DPSE
OG0010022	LOC117148252|XP_033171445.1|DMAU	LOC6902321|XP_002133848.2|DPSE
OG0010023	LOC117148289|XP_033171501.1|DMAU	LOC6901403|XP_002134089.3|DPSE
OG0010024	LOC117148413|XP_033171674.1|DMAU	LOC4815372|XP_001354784.2|DPSE
OG0010025	LOC117147896|XP_033170891.1|DMAU	LOC4816037|XP_001355422.3|DPSE
OG0010026	LOC117148250|XP_033171444.1|DMAU	LOC4814201|XP_001354324.1|DPSE
OG0010027	LOC117146592|XP_033168804.1|DMAU	LOC6901007|XP_002134634.2|DPSE
OG0010028	LOC117148818|XP_033172353.1|DMAU	LOC4814588|XP_001354873.3|DPSE
OG0010029	LOC117147303|XP_033170040.1|DMAU	LOC6901574|XP_002134247.1|DPSE
OG0010030	LOC117148401|XP_033171659.1|DMAU	LOC4814749|XP_001354729.4|DPSE
OG0010031	LOC117148674|XP_033172103.1|DMAU	LOC4814970|XP_001354728.4|DPSE
OG0010032	LOC117147134|XP_033169806.1|DMAU	LOC4816293|XP_001356013.3|DPSE
OG0010033	LOC117148403|XP_033171662.1|DMAU	LOC4814820|XP_001354660.3|DPSE
OG0010034	LOC117147591|XP_033170432.1|DMAU	LOC4815060|XP_033239502.1|DPSE
OG0010035	LOC117147342|XP_033170092.1|DMAU	LOC6901279|XP_033239202.1|DPSE
OG0010036	LOC117148455|XP_033171718.1|DMAU	LOC6901278|XP_002133979.3|DPSE
OG0010037	LOC117147076|XP_033169730.1|DMAU	LOC4814967|XP_001354655.2|DPSE
OG0010038	LOC117147530|XP_033170350.1|DMAU	LOC4816049|XP_033238938.1|DPSE
OG0010039	LOC117137975|XP_033155639.1|DMAU	LOC4803678|XP_001360356.3|DPSE
OG0010040	LOC117150310|XP_033173028.1|DMAU	LOC4818168|XP_001357409.3|DPSE
OG0010041	LOC117146604|XP_033168820.1|DMAU	LOC6901945|XP_002133479.3|DPSE
OG0010042	LOC117148313|XP_033171533.1|DMAU	LOC4814306|XP_001354403.1|DPSE
OG0010043	LOC117147114|XP_033169774.1|DMAU	LOC4814387|XP_001354404.2|DPSE
OG0010044	LOC117147481|XP_033170268.1|DMAU	LOC6901843|XP_002133381.3|DPSE
OG0010045	LOC117147525|XP_033170335.1|DMAU	LOC4816057|XP_001355621.3|DPSE
OG0010046	LOC117147500|XP_033170295.1|DMAU	LOC4815713|XP_001355622.3|DPSE
OG0010047	LOC117146754|XP_033169140.1|DMAU	LOC4814618|XP_001354603.1|DPSE
OG0010048	LOC117147997|XP_033171042.1|DMAU	LOC6901928|XP_015041006.1|DPSE
OG0010049	LOC117148715|XP_033172155.1|DMAU	LOC4815041|XP_001354904.1|DPSE
OG0010050	LOC117148712|XP_033172151.1|DMAU	LOC4815020|XP_001354905.3|DPSE
OG0010051	LOC117148371|XP_033171618.1|DMAU	LOC6901131|XP_002134606.2|DPSE
OG0010052	LOC117148919|XP_033172531.1|DMAU	LOC6901175|XP_002133876.2|DPSE
OG0010053	LOC117148558|XP_033171892.1|DMAU	LOC4815959|XP_001355618.2|DPSE
OG0010054	LOC117148331|XP_033171556.1|DMAU	LOC4815047|XP_001354762.4|DPSE
OG0010055	LOC117148345|XP_033171572.1|DMAU	LOC4815053|XP_001354769.2|DPSE
OG0010056	LOC117146999|XP_033169569.1|DMAU	LOC4815426|XP_001355648.3|DPSE
OG0010057	LOC117146472|XP_033168601.1|DMAU	LOC6902106|XP_002133637.1|DPSE
OG0010058	LOC117148255|XP_033171451.1|DMAU	LOC4814547|XP_001355086.3|DPSE
OG0010059	LOC117146674|XP_033168913.1|DMAU	LOC4816046|XP_001355397.2|DPSE
OG0010060	LOC117147901|XP_033170899.1|DMAU	LOC4815613|XP_001355374.2|DPSE
OG0010061	LOC117140074|XP_033158718.1|DMAU	LOC4812203|XP_001352642.3|DPSE
OG0010062	LOC117140809|XP_033159802.1|DMAU	LOC6900709|XP_002135072.2|DPSE
OG0010063	LOC117141557|XP_033160955.1|DMAU	LOC4813737|XP_033240209.1|DPSE
OG0010064	LOC117140608|XP_033159510.1|DMAU	LOC4813901|XP_001353794.3|DPSE
OG0010065	LOC117140208|XP_033158886.1|DMAU	LOC26532264|XP_015043111.2|DPSE
OG0010066	LOC117140465|XP_033159300.1|DMAU	LOC4813164|XP_001353733.3|DPSE
OG0010067	LOC117141997|XP_033161736.1|DMAU	LOC4813633|XP_033241119.1|DPSE
OG0010068	LOC117140514|XP_033159382.1|DMAU	LOC4812936|XP_033239984.1|DPSE
OG0010069	LOC117141246|XP_033160503.1|DMAU	LOC4812885|XP_001353559.1|DPSE
OG0010070	LOC117140170|XP_033158838.1|DMAU	LOC26532034|XP_015043780.2|DPSE
OG0010071	LOC117139758|XP_033158216.1|DMAU	LOC117184418|XP_033237550.1|DPSE
OG0010072	LOC117139249|XP_033157354.1|DMAU	LOC4814149|XP_001354272.2|DPSE
OG0010073	LOC117141161|XP_033160390.1|DMAU	LOC6900987|XP_002134683.1|DPSE
OG0010074	LOC117148106|XP_033171215.1|DMAU	LOC4815637|XP_001355408.3|DPSE
OG0010075	LOC117141276|XP_033160536.1|DMAU	LOC26533666|XP_015042864.2|DPSE
OG0010076	LOC117140823|XP_033159820.1|DMAU	LOC4813807|XP_001353405.3|DPSE
OG0010077	LOC117141089|XP_033160296.1|DMAU	LOC6900022|XP_002135387.2|DPSE
OG0010078	LOC117140707|XP_033159664.1|DMAU	LOC6900021|XP_015043685.2|DPSE
OG0010079	LOC117141359|XP_033160657.1|DMAU	LOC6900016|XP_002135381.4|DPSE
OG0010080	LOC117140044|XP_033158667.1|DMAU	LOC4814139|XP_001354204.3|DPSE
OG0010081	LOC117139573|XP_033157870.1|DMAU	LOC6900997|XP_002134693.3|DPSE
OG0010082	LOC117140565|XP_033159454.1|DMAU	LOC4812267|XP_001352864.1|DPSE
OG0010083	LOC117139549|XP_033157831.1|DMAU	LOC4813499|XP_001353694.3|DPSE
OG0010084	LOC117141811|XP_033161353.1|DMAU	LOC6900369|XP_033238235.1|DPSE
OG0010085	LOC117141499|XP_033160877.1|DMAU	LOC26533890|XP_033237401.1|DPSE
OG0010086	LOC117141234|XP_033160487.1|DMAU	LOC4813809|XP_001353697.3|DPSE
OG0010087	LOC117139771|XP_033158268.1|DMAU	LOC4813093|XP_033238200.1|DPSE
OG0010088	LOC117141218|XP_033160468.1|DMAU	LOC4813044|XP_001353516.3|DPSE
OG0010089	LOC117141256|XP_033160515.1|DMAU	LOC6900757|XP_015043317.2|DPSE
OG0010090	LOC117146274|XP_033168155.1|DMAU	LOC4811806|XP_033237225.1|DPSE
OG0010091	LOC117137832|XP_033155412.1|DMAU	LOC6897405|XP_002137557.1|DPSE
OG0010092	LOC117141418|XP_033160736.1|DMAU	LOC13036438|XP_003736826.2|DPSE
OG0010093	LOC117135978|XP_033152482.1|DMAU	LOC6903244|XP_015036445.2|DPSE
OG0010094	LOC117144548|XP_033165681.1|DMAU	LOC4800927|XP_001358115.3|DPSE
OG0010095	LOC117142947|XP_033163156.1|DMAU	LOC4801791|XP_003736605.2|DPSE
OG0010096	LOC117147351|XP_033170105.1|DMAU	LOC6901719|XP_002134387.2|DPSE
OG0010097	LOC117146355|XP_033168396.1|DMAU	LOC26533384|XP_015042367.1|DPSE
OG0010098	LOC117141275|XP_033160539.1|DMAU	LOC6903337|XP_002132218.2|DPSE
OG0010099	LOC117135263|XP_033151304.1|DMAU	LOC4816950|XP_001356892.2|DPSE
OG0010100	LOC117139068|XP_033157069.1|DMAU	LOC6900659|XP_002135027.2|DPSE
OG0010101	LOC117141170|XP_033160396.1|DMAU	LOC4812834|XP_001353582.2|DPSE
OG0010102	LOC117140578|XP_033159473.1|DMAU	LOC4812812|XP_001353509.2|DPSE
OG0010103	LOC117141217|XP_033160466.1|DMAU	LOC4813058|XP_001353517.3|DPSE
OG0010104	LOC117138967|XP_033156903.1|DMAU	LOC6900035|XP_002135400.2|DPSE
OG0010105	LOC117135193|XP_033151154.1|DMAU	LOC6903283|XP_033236404.1|DPSE
OG0010106	LOC117137587|XP_033154986.1|DMAU	LOC4803668|XP_001360351.2|DPSE
OG0010107	LOC117138077|XP_033155791.1|DMAU	LOC4804555|XP_001361098.3|DPSE
OG0010108	LOC117135862|XP_033152280.1|DMAU	LOC6898371|XP_002138424.2|DPSE
OG0010110	LOC117139508|XP_033157755.1|DMAU	LOC4813060|XP_001353838.4|DPSE
OG0010111	LOC117145218|XP_033166680.1|DMAU	LOC6897273|XP_002137433.4|DPSE
OG0010112	LOC117144564|XP_033165700.1|DMAU	LOC4801279|XP_001358399.3|DPSE
OG0010113	LOC117148248|XP_033171442.1|DMAU	LOC4814932|XP_001354846.3|DPSE
OG0010114	LOC117146680|XP_033168936.1|DMAU	LOC4814913|XP_001354912.4|DPSE
OG0010115	LOC117147528|XP_033170348.1|DMAU	LOC4815771|XP_001355417.3|DPSE
OG0010116	LOC117148468|XP_033171732.1|DMAU	LOC4815133|XP_001355210.4|DPSE
OG0010117	LOC117147306|XP_033170045.1|DMAU	LOC4815960|XP_001355624.2|DPSE
OG0010118	LOC117148709|XP_033172148.1|DMAU	LOC4814617|XP_033238227.1|DPSE
OG0010119	LOC117147549|XP_033170381.1|DMAU	LOC6903643|XP_002136831.2|DPSE
OG0010120	LOC117146958|XP_033169511.1|DMAU	LOC4815364|XP_001354925.1|DPSE
OG0010121	LOC117147315|XP_033170055.1|DMAU	LOC4814413|XP_001354346.3|DPSE
OG0010122	LOC117146755|XP_033169141.1|DMAU	LOC6901415|XP_002134101.2|DPSE
OG0010123	LOC117146807|XP_033169242.1|DMAU	LOC4814706|XP_001354887.3|DPSE
OG0010125	LOC117148472|XP_033171737.1|DMAU	LOC4814385|XP_001354399.3|DPSE
OG0010126	LOC117135140|XP_033151088.1|DMAU	LOC6903503|XP_002132382.2|DPSE
OG0010127	LOC117148397|XP_033171657.1|DMAU	LOC6902786|XP_033235144.1|DPSE
OG0010128	LOC117150638|XP_033173502.1|DMAU	LOC4816877|XP_015035754.2|DPSE
OG0010129	LOC117150675|XP_033173571.1|DMAU	LOC4816138|XP_033236069.1|DPSE
OG0010130	LOC117150420|XP_033173181.1|DMAU	LOC4816257|XP_001355830.1|DPSE
OG0010131	LOC117140730|XP_033159699.1|DMAU	LOC117184152|XP_033236481.1|DPSE
OG0010132	LOC117141975|XP_033161669.1|DMAU	LOC4816536|XP_001356259.3|DPSE
OG0010133	LOC117148805|XP_033172317.1|DMAU	LOC6902726|XP_002133240.2|DPSE
OG0010134	LOC117136328|XP_033153077.1|DMAU	LOC4817057|XP_001356364.2|DPSE
OG0010135	LOC117150849|XP_033173810.1|DMAU	LOC4816524|XP_001356079.3|DPSE
OG0010136	LOC117142605|XP_033162578.1|DMAU	LOC4816492|XP_001356080.2|DPSE
OG0010137	LOC117141664|XP_033161148.1|DMAU	LOC4816155|XP_001355872.4|DPSE
OG0010138	LOC117135248|XP_033151287.1|DMAU	LOC6902408|XP_002133342.2|DPSE
OG0010139	LOC117143193|XP_033163625.1|DMAU	LOC6903093|XP_033235853.1|DPSE
OG0010140	LOC117151050|XP_033174159.1|DMAU	LOC6902928|XP_002132654.3|DPSE
OG0010141	LOC117143631|XP_033164302.1|DMAU	LOC4811729|XP_015044340.2|DPSE
OG0010142	LOC117146617|XP_033168842.1|DMAU	LOC4817629|XP_001357025.2|DPSE
OG0010143	LOC117150798|XP_033173747.1|DMAU	LOC6902866|XP_002132602.2|DPSE
OG0010144	LOC117148910|XP_033172517.1|DMAU	LOC4817677|XP_001357063.3|DPSE
OG0010145	LOC117143244|XP_033163733.1|DMAU	LOC4817880|XP_001357486.3|DPSE
OG0010146	LOC117150373|XP_033173126.1|DMAU	LOC4818178|XP_001357492.3|DPSE
OG0010147	LOC117148084|XP_033171187.1|DMAU	LOC4817271|XP_001356487.2|DPSE
OG0010148	LOC117135661|XP_033151947.1|DMAU	LOC4817491|XP_015036295.2|DPSE
OG0010149	LOC117145679|XP_033167313.1|DMAU	LOC6903137|XP_002132844.2|DPSE
OG0010150	LOC117146338|XP_033168358.1|DMAU	LOC4816826|XP_001356653.2|DPSE
OG0010151	LOC117148215|XP_033171399.1|DMAU	LOC117184023|XP_033235864.1|DPSE
OG0010152	LOC117142576|XP_033162538.1|DMAU	LOC4816785|XP_001356556.2|DPSE
OG0010153	LOC117150805|XP_033173754.1|DMAU	LOC4816287|XP_033236371.1|DPSE
OG0010154	LOC117143781|XP_033164510.1|DMAU	LOC4816277|XP_001356022.4|DPSE
OG0010155	LOC117150621|XP_033173482.1|DMAU	LOC4816470|XP_001356029.2|DPSE
OG0010156	LOC117139881|XP_033158440.1|DMAU	LOC6897093|XP_015037072.2|DPSE
OG0010157	LOC117140877|XP_033159911.1|DMAU	LOC6900688|XP_002135052.2|DPSE
OG0010158	LOC117141846|XP_033161412.1|DMAU	LOC4813362|XP_001353764.3|DPSE
OG0010159	LOC117138954|XP_033156886.1|DMAU	LOC4812081|XP_001352657.3|DPSE
OG0010160	LOC117140858|XP_033159880.1|DMAU	LOC6902884|XP_002132618.2|DPSE
OG0010161	LOC117140096|XP_033158742.1|DMAU	LOC4811992|XP_001352557.1|DPSE
OG0010162	LOC117141115|XP_033160329.1|DMAU	LOC6901534|XP_002134208.1|DPSE, LOC117184823|XP_033239672.1|DPSE
OG0010163	LOC117141667|XP_033161152.1|DMAU	LOC4813650|XP_001353215.4|DPSE
OG0010164	LOC117140144|XP_033158802.1|DMAU	LOC4813757|XP_001353436.2|DPSE
OG0010165	LOC117139949|XP_033158527.1|DMAU	LOC4814093|XP_001354220.2|DPSE
OG0010166	LOC117141033|XP_033160206.1|DMAU	LOC4812748|XP_001353126.1|DPSE
OG0010167	LOC117141943|XP_033161587.1|DMAU	LOC6900330|XP_033237415.1|DPSE
OG0010168	LOC117140099|XP_033158745.1|DMAU	LOC6899901|XP_033239468.1|DPSE, LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC117141101|XP_033160314.1|DMAU	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC117139976|XP_033158569.1|DMAU	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC117141513|XP_033160895.1|DMAU	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC117140738|XP_033159706.1|DMAU	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC117136452|XP_033153262.1|DMAU	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC117135960|XP_033152448.1|DMAU	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC117136994|XP_033154062.1|DMAU	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC117136651|XP_033153538.1|DMAU	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC117136933|XP_033153968.1|DMAU	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC117139534|XP_033157798.1|DMAU	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC117138984|XP_033156944.1|DMAU	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC117141594|XP_033160999.1|DMAU	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC117136037|XP_033152558.1|DMAU	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC117136915|XP_033153940.1|DMAU	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC117138216|XP_033156047.1|DMAU	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC117138018|XP_033155716.1|DMAU	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC117139975|XP_033158567.1|DMAU	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC117137918|XP_033155556.1|DMAU	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC117135746|XP_033152087.1|DMAU	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC117136796|XP_033153744.1|DMAU	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC117137314|XP_033154590.1|DMAU	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC117136795|XP_033153743.1|DMAU	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC117149089|XP_033172628.1|DMAU, LOC117136925|XP_033153952.1|DMAU	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC117137347|XP_033154634.1|DMAU	LOC4804923|XP_001361407.3|DPSE
OG0010194	LOC117141587|XP_033160991.1|DMAU	LOC4813134|XP_015043323.2|DPSE
OG0010195	LOC117140337|XP_033159077.1|DMAU	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC117135536|XP_033151698.1|DMAU	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC117137705|XP_033155168.1|DMAU	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC117137473|XP_033154838.1|DMAU	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC117137117|XP_033154300.1|DMAU	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC117137035|XP_033154131.1|DMAU	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC117137647|XP_033155075.1|DMAU	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC117137592|XP_033154994.1|DMAU	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC117138415|XP_033156401.1|DMAU	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC117136151|XP_033152761.1|DMAU	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC117135454|XP_033151531.1|DMAU	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC117137728|XP_033155195.1|DMAU	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC117137916|XP_033155553.1|DMAU	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC117136572|XP_033153420.1|DMAU	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC117136575|XP_033153424.1|DMAU	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC117138372|XP_033156332.1|DMAU	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC117135811|XP_033152205.1|DMAU	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC117137000|XP_033154076.1|DMAU	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC117136984|XP_033154051.1|DMAU	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC117138644|XP_033156750.1|DMAU	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC117138022|XP_033155720.1|DMAU	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC117136531|XP_033153371.1|DMAU	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC117136644|XP_033153528.1|DMAU	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC117137956|XP_033155609.1|DMAU	LOC4803715|XP_001360389.3|DPSE
OG0010219	LOC117136609|XP_033153485.1|DMAU	LOC4803723|XP_001360396.2|DPSE
OG0010220	LOC117136920|XP_033153947.1|DMAU	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC117136919|XP_033153946.1|DMAU	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC117138041|XP_033155746.1|DMAU	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC117138045|XP_033155751.1|DMAU	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC117136770|XP_033153708.1|DMAU	LOC4804145|XP_001360751.2|DPSE
OG0010225	LOC117143524|XP_033164140.1|DMAU	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC117143861|XP_033164618.1|DMAU	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC117142792|XP_033162883.1|DMAU	LOC13036428|XP_003736745.2|DPSE
OG0010228	LOC117144876|XP_033166177.1|DMAU	LOC4803060|XP_001359861.3|DPSE
OG0010229	LOC117143764|XP_033164473.1|DMAU	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC117143733|XP_033164434.1|DMAU	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC117144366|XP_033165379.1|DMAU	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC117142893|XP_033163061.1|DMAU	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC117143190|XP_033163617.1|DMAU	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC117144805|XP_033166071.1|DMAU	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC117145343|XP_033166849.1|DMAU	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC117142857|XP_033162995.1|DMAU	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC117142625|XP_033162615.1|DMAU	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC117145266|XP_033166743.1|DMAU	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC117145302|XP_033166787.1|DMAU	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC117148341|XP_033171571.1|DMAU	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC117144009|XP_033164855.1|DMAU	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC117144824|XP_033166099.1|DMAU	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC117144416|XP_033165448.1|DMAU	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC117145060|XP_033166466.1|DMAU	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC117144468|XP_033165524.1|DMAU	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC117143351|XP_033163912.1|DMAU	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC117145655|XP_033167276.1|DMAU	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC117144188|XP_033165127.1|DMAU	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC117145508|XP_033167086.1|DMAU	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC117142695|XP_033162743.1|DMAU	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC117144059|XP_033164959.1|DMAU	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC117143012|XP_033163270.1|DMAU	LOC4802369|XP_001359298.3|DPSE, LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC117138638|XP_033156741.1|DMAU	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC117137418|XP_033154738.1|DMAU	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC117147687|XP_033170562.1|DMAU, LOC117148471|XP_033171736.1|DMAU	LOC4815333|XP_001354706.3|DPSE
OG0010256	LOC117143649|XP_033164320.1|DMAU	LOC4800549|XP_001357809.3|DPSE
OG0010258	LOC117140345|XP_033159084.1|DMAU	LOC6900595|XP_002134968.1|DPSE, LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC117140921|XP_033160003.1|DMAU	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC117150870|XP_033173880.1|DMAU	LOC6902366|XP_002133312.2|DPSE
OG0010267	LOC117139321|XP_033157455.1|DMAU	LOC4812963|XP_015043421.2|DPSE
OG0010275	LOC117142957|XP_033163174.1|DMAU	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC117147821|XP_033170765.1|DMAU	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC117142820|XP_033162929.1|DMAU	LOC117184915|XP_033239976.1|DPSE
OG0010279	LOC117144153|XP_033165077.1|DMAU	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC117148865|XP_033172427.1|DMAU	LOC4815200|XP_001354720.4|DPSE
OG0010281	LOC117139723|XP_033158148.1|DMAU	LOC117184462|XP_033238053.1|DPSE
OG0010282	LOC117144909|XP_033166235.1|DMAU	LOC4801242|XP_001358365.2|DPSE
OG0010283	LOC117143184|XP_033163592.1|DMAU	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC117143946|XP_033164771.1|DMAU	LOC6897072|XP_002137256.2|DPSE
