Orthogroup	DMAU.longest_only	DEUG.longest_only
OG0011381	LOC117147622|XP_033170470.1|DMAU	LOC108104968|XP_017066827.1|DEUG
OG0011382	LOC117147347|XP_033170097.1|DMAU	LOC108110109|XP_017074495.1|DEUG
OG0011383	LOC117148169|XP_033171326.1|DMAU	LOC108104948|XP_017066802.1|DEUG
OG0011384	LOC117148555|XP_033171884.1|DMAU	LOC108103813|XP_017064988.1|DEUG
OG0011385	LOC117146292|XP_033168198.1|DMAU	LOC108105155|XP_017067080.1|DEUG
OG0011386	LOC117146910|XP_033169422.1|DMAU, LOC117146553|XP_033168741.1|DMAU	LOC108103823|XP_017064998.1|DEUG
OG0011387	LOC117148444|XP_033171708.1|DMAU	LOC108103847|XP_017065033.1|DEUG
OG0011388	LOC117140488|XP_033159338.1|DMAU	LOC108107512|XP_017070543.1|DEUG
OG0011389	LOC117140249|XP_033158943.1|DMAU	LOC108107758|XP_017070920.1|DEUG
OG0011390	LOC117139904|XP_033158476.1|DMAU	LOC108104256|XP_017065694.1|DEUG
OG0011391	LOC117140162|XP_033158826.1|DMAU	LOC108105923|XP_017068192.1|DEUG
OG0011392	LOC117141581|XP_033160985.1|DMAU	LOC108114285|XP_017080670.1|DEUG
OG0011393	LOC117139291|XP_033157412.1|DMAU	LOC108105915|XP_017068185.1|DEUG
OG0011394	LOC117141347|XP_033160642.1|DMAU	LOC108114496|XP_017081005.1|DEUG
OG0011395	LOC117141088|XP_033160295.1|DMAU	LOC108108500|XP_017072055.1|DEUG
OG0011396	LOC117141802|XP_033161338.1|DMAU	LOC108107833|XP_017071075.1|DEUG
OG0011397	LOC117140090|XP_033158738.1|DMAU	LOC108113937|XP_017080133.1|DEUG
OG0011398	LOC117140034|XP_033158658.1|DMAU	LOC108104264|XP_017065703.1|DEUG
OG0011399	LOC117140795|XP_033159780.1|DMAU	LOC108108487|XP_017072030.1|DEUG
OG0011400	LOC117140690|XP_033159640.1|DMAU	LOC108107890|XP_017071174.1|DEUG
OG0011401	LOC117141279|XP_033160540.1|DMAU	LOC108107592|XP_017070644.1|DEUG
OG0011402	LOC117142930|XP_033163125.1|DMAU	LOC108110642|XP_017075232.1|DEUG
OG0011403	LOC117149659|XP_033172700.1|DMAU	LOC108105796|XP_017068016.1|DEUG
OG0011404	LOC117149303|XP_033172655.1|DMAU	LOC108114802|XP_017081405.1|DEUG
OG0011405	LOC117143401|XP_033163985.1|DMAU	LOC108114784|XP_017081385.1|DEUG
OG0011406	LOC117139477|XP_033157691.1|DMAU	LOC108114771|XP_017081371.1|DEUG
OG0011407	LOC117149706|XP_033172704.1|DMAU	LOC108115555|XP_017082550.1|DEUG
OG0011408	LOC117144075|XP_033164981.1|DMAU	LOC108115540|XP_017082533.1|DEUG
OG0011409	LOC117148407|XP_033171669.1|DMAU	LOC108110600|XP_017075186.1|DEUG
OG0011410	LOC117149824|XP_033172716.1|DMAU	LOC108110632|XP_017075220.1|DEUG
OG0011411	LOC117150970|XP_033174042.1|DMAU	LOC108111238|XP_017076133.1|DEUG
OG0011412	LOC117137614|XP_033155067.1|DMAU	LOC108102501|XP_017063013.1|DEUG
OG0011413	LOC117136731|XP_033153653.1|DMAU	LOC108108965|XP_017072709.1|DEUG
OG0011414	LOC117137039|XP_033154135.1|DMAU	LOC108113315|XP_017079360.1|DEUG, LOC108113316|XP_017079361.1|DEUG
OG0011415	LOC117141044|XP_033160217.1|DMAU	LOC108116791|XP_017084329.1|DEUG
OG0011416	LOC117151097|XP_033174240.1|DMAU	LOC108105677|XP_017067870.1|DEUG
OG0011435	ND4|NP_987115.1|DMAU	LOC108117906|XP_017085941.1|DEUG
OG0011440	LOC117147912|XP_033170915.1|DMAU	LOC108109966|XP_017074273.1|DEUG
OG0011444	LOC117136988|XP_033154053.1|DMAU	LOC108112397|XP_017077728.1|DEUG
OG0011445	LOC117148296|XP_033171508.1|DMAU	LOC108103642|XP_017064683.1|DEUG
OG0011446	LOC117142472|XP_033162378.1|DMAU	LOC108115045|XP_017081781.1|DEUG
OG0011447	LOC117146298|XP_033168212.1|DMAU	LOC108108300|XP_017071802.1|DEUG
OG0011450	LOC117146370|XP_033168416.1|DMAU	LOC108103531|XP_017064548.1|DEUG
OG0011451	LOC117147314|XP_033170054.1|DMAU	LOC108104946|XP_017066799.1|DEUG
OG0011452	LOC117148594|XP_033171963.1|DMAU	LOC108109639|XP_017073705.1|DEUG
OG0011453	LOC117147620|XP_033170469.1|DMAU	LOC108103562|XP_017064578.1|DEUG
OG0011454	LOC117147837|XP_033170791.1|DMAU	LOC108106917|XP_017069657.1|DEUG
OG0011455	LOC117136344|XP_033153103.1|DMAU	LOC108113426|XP_017079473.1|DEUG
OG0011456	LOC117148163|XP_033171299.1|DMAU	LOC108103513|XP_017064513.1|DEUG
OG0011457	LOC117144489|XP_033165567.1|DMAU	LOC108110576|XP_017075162.1|DEUG
OG0011459	LOC117136499|XP_033153333.1|DMAU	LOC108112463|XP_017077805.1|DEUG
OG0011461	LOC117138130|XP_033155887.1|DMAU	LOC108108960|XP_017072704.1|DEUG
OG0011462	LOC117136891|XP_033153895.1|DMAU	LOC108105398|XP_017067432.1|DEUG
OG0011463	LOC117137091|XP_033154264.1|DMAU	LOC108112207|XP_017077512.1|DEUG
OG0011464	LOC117145696|XP_033167328.1|DMAU	LOC108116327|XP_017083627.1|DEUG
OG0011465	LOC117144273|XP_033165267.1|DMAU	LOC108115381|XP_017082306.1|DEUG
OG0011467	LOC117146042|XP_033167872.1|DMAU	LOC108108389|XP_017071931.1|DEUG
OG0011468	LOC117145263|XP_033166738.1|DMAU	LOC108113560|XP_017079642.1|DEUG
OG0011469	LOC117145586|XP_033167185.1|DMAU	LOC108115766|XP_017082824.1|DEUG
OG0011470	LOC117145501|XP_033167073.1|DMAU	LOC108115942|XP_017083068.1|DEUG
OG0011471	LOC117137770|XP_033155281.1|DMAU	LOC108112008|XP_017077235.1|DEUG
OG0011472	LOC117137502|XP_033154874.1|DMAU	LOC108111900|XP_017077026.1|DEUG
OG0011473	LOC117136424|XP_033153225.1|DMAU	LOC108106444|XP_017068966.1|DEUG
OG0011474	LOC117138147|XP_033155916.1|DMAU	LOC108112751|XP_017078487.1|DEUG
OG0011475	LOC117137043|XP_033154143.1|DMAU	LOC108106766|XP_017069495.1|DEUG
OG0011476	LOC117145883|XP_033167607.1|DMAU	LOC108116379|XP_017083721.1|DEUG
OG0011477	LOC117138440|XP_033156442.1|DMAU	LOC108106327|XP_017068787.1|DEUG
OG0011478	LOC117138598|XP_033156671.1|DMAU	LOC108108919|XP_017072659.1|DEUG
OG0011479	LOC117138533|XP_033156561.1|DMAU	LOC108108922|XP_017072662.1|DEUG
OG0011480	LOC117137641|XP_033155066.1|DMAU	LOC108105404|XP_017067439.1|DEUG
OG0011481	LOC117138233|XP_033156072.1|DMAU	LOC108113462|XP_017079535.1|DEUG
OG0011482	LOC117142524|XP_033162464.1|DMAU	LOC108115435|XP_017082360.1|DEUG
OG0011483	LOC117150691|XP_033173595.1|DMAU	LOC108106083|XP_017068429.1|DEUG
OG0011484	LOC117150249|XP_033172940.1|DMAU	LOC108106851|XP_017069582.1|DEUG
OG0011485	LOC117146506|XP_033168655.1|DMAU	LOC108105735|XP_017067939.1|DEUG
OG0011486	LOC117144403|XP_033165433.1|DMAU	LOC108105182|XP_017067123.1|DEUG
OG0011487	LOC117148745|XP_033172213.1|DMAU	LOC108105347|XP_017067342.1|DEUG
OG0011488	LOC117148085|XP_033171183.1|DMAU	LOC108118138|XP_017086187.1|DEUG
OG0011489	LOC117147933|XP_033170969.1|DMAU	LOC108117697|XP_017085723.1|DEUG
OG0011490	LOC117146584|XP_033168788.1|DMAU, LOC117149050|XP_033172606.1|DMAU	LOC108109980|XP_017074295.1|DEUG
OG0011491	LOC117148372|XP_033171619.1|DMAU	LOC108110015|XP_017074341.1|DEUG
OG0011492	LOC117147640|XP_033170499.1|DMAU	LOC108103721|XP_017064809.1|DEUG
OG0011493	LOC117146985|XP_033169544.1|DMAU	LOC108104961|XP_017066816.1|DEUG
OG0011494	LOC117148556|XP_033171885.1|DMAU	LOC108103818|XP_017064994.1|DEUG
OG0011495	LOC117136561|XP_033153408.1|DMAU	LOC108112092|XP_017077331.1|DEUG
OG0011496	LOC117139759|XP_033158217.1|DMAU	LOC108106009|XP_017068343.1|DEUG
OG0011497	LOC117141745|XP_033161259.1|DMAU	LOC108105970|XP_017068262.1|DEUG
OG0011498	LOC117140256|XP_033158953.1|DMAU	LOC108114014|XP_017080250.1|DEUG
OG0011499	LOC117140040|XP_033158664.1|DMAU	LOC108104266|XP_017065705.1|DEUG
OG0011500	LOC117139304|XP_033157436.1|DMAU	LOC108108705|XP_017072299.1|DEUG
OG0011501	LOC117141478|XP_033160846.1|DMAU	LOC108117819|XP_017085883.1|DEUG
OG0011502	LOC117148613|XP_033171989.1|DMAU	LOC108110949|XP_017075733.1|DEUG
OG0011503	LOC117143856|XP_033164615.1|DMAU	LOC108110928|XP_017075698.1|DEUG
OG0011504	LOC117150702|XP_033173605.1|DMAU	LOC108102468|XP_017062966.1|DEUG
OG0011505	LOC117144021|XP_033164869.1|DMAU	LOC108116853|XP_017084397.1|DEUG
OG0011506	LOC117140733|XP_033159702.1|DMAU	LOC108104670|XP_017066349.1|DEUG
OG0011508	LOC117136718|XP_033153633.1|DMAU	LOC108107190|XP_017070097.1|DEUG
OG0011509	LOC117136024|XP_033152532.1|DMAU	LOC108112431|XP_017077763.1|DEUG
OG0011510	LOC117140407|XP_033159170.1|DMAU	LOC108114072|XP_017080315.1|DEUG
OG0011511	LOC117142026|XP_033161781.1|DMAU	LOC108114101|XP_017080348.1|DEUG
OG0011542	LOC117149271|XP_033172653.1|DMAU	LOC108105115|XP_017067038.1|DEUG
OG0011544	LOC117145560|XP_033167157.1|DMAU	LOC108115432|XP_017082358.1|DEUG
OG0011545	LOC117140475|XP_033159315.1|DMAU	LOC108114713|XP_017081304.1|DEUG
OG0011548	LOC117144339|XP_033165343.1|DMAU	LOC108110045|XP_017074410.1|DEUG
OG0011549	LOC117145323|XP_033166811.1|DMAU	LOC108113706|XP_017079874.1|DEUG
OG0011550	LOC117142223|XP_033161956.1|DMAU	LOC108115123|XP_017081863.1|DEUG
OG0011551	LOC117143706|XP_033164394.1|DMAU	LOC108115311|XP_017082202.1|DEUG
OG0011552	LOC117142444|XP_033162298.1|DMAU	LOC108109850|XP_017074104.1|DEUG
OG0011553	LOC117144871|XP_033166171.1|DMAU	LOC108116181|XP_017083411.1|DEUG
OG0011554	LOC117143283|XP_033163752.1|DMAU	LOC108114938|XP_017081612.1|DEUG
OG0011555	LOC117145229|XP_033166695.1|DMAU	LOC108116294|XP_017083571.1|DEUG
OG0011556	LOC117144743|XP_033165987.1|DMAU	LOC108111578|XP_017076586.1|DEUG
OG0011557	LOC117143692|XP_033164375.1|DMAU	LOC108114946|XP_017081620.1|DEUG
OG0011559	LOC117136871|XP_033153864.1|DMAU	LOC108112489|XP_017077847.1|DEUG
OG0011560	LOC117135465|XP_033151552.1|DMAU	LOC108112326|XP_017077644.1|DEUG
OG0011561	LOC117138691|XP_033156841.1|DMAU	LOC108107207|XP_017070112.1|DEUG
OG0011562	LOC117135775|XP_033152135.1|DMAU	LOC108112872|XP_017078691.1|DEUG
OG0011563	LOC117138671|XP_033156814.1|DMAU	LOC108112526|XP_017077941.1|DEUG
OG0011564	LOC117138591|XP_033156663.1|DMAU	LOC108108880|XP_017072587.1|DEUG
OG0011565	LOC117138639|XP_033156743.1|DMAU	LOC108109212|XP_017073146.1|DEUG
OG0011566	LOC117136102|XP_033152690.1|DMAU	LOC108106477|XP_017069044.1|DEUG
OG0011567	LOC117138092|XP_033155833.1|DMAU	LOC108105402|XP_017067435.1|DEUG
OG0011568	LOC117135923|XP_033152382.1|DMAU	LOC108104541|XP_017066164.1|DEUG
OG0011569	LOC117136991|XP_033154058.1|DMAU	LOC108106345|XP_017068814.1|DEUG
OG0011571	LOC117150838|XP_033173797.1|DMAU	LOC108103509|XP_017064510.1|DEUG
OG0011572	LOC117150837|XP_033173796.1|DMAU	LOC108103508|XP_017064509.1|DEUG
OG0011573	LOC117150575|XP_033173418.1|DMAU	LOC108105653|XP_017067830.1|DEUG
OG0011574	LOC117150722|XP_033173633.1|DMAU	LOC108105662|XP_017067843.1|DEUG
OG0011575	LOC117147106|XP_033169767.1|DMAU	LOC108109671|XP_017073743.1|DEUG
OG0011576	LOC117147103|XP_033169760.1|DMAU	LOC108104928|XP_017066769.1|DEUG
OG0011577	LOC117148001|XP_033171049.1|DMAU	LOC108105422|XP_017067460.1|DEUG
OG0011578	LOC117146693|XP_033168974.1|DMAU	LOC108105045|XP_017066939.1|DEUG
OG0011580	LOC117140428|XP_033159233.1|DMAU	LOC108113643|XP_017079805.1|DEUG
OG0011581	LOC117140595|XP_033159495.1|DMAU	LOC108102864|XP_017063557.1|DEUG
OG0011582	LOC117140699|XP_033159653.1|DMAU	LOC108114623|XP_017081179.1|DEUG
OG0011583	LOC117141818|XP_033161362.1|DMAU	LOC108105946|XP_017068231.1|DEUG
OG0011585	LOC117140881|XP_033159914.1|DMAU	LOC108107703|XP_017070798.1|DEUG
OG0011586	LOC117140068|XP_033158704.1|DMAU	LOC108114259|XP_017080645.1|DEUG
OG0011587	LOC117150664|XP_033173545.1|DMAU	LOC108114758|XP_017081360.1|DEUG
OG0011588	LOC117143501|XP_033164150.1|DMAU	LOC108103407|XP_017064354.1|DEUG
OG0011589	LOC117141460|XP_033160809.1|DMAU	LOC108102760|XP_017063446.1|DEUG, LOC108102843|XP_017063565.1|DEUG
OG0011590	LOC117147953|XP_033170987.1|DMAU	LOC108103543|XP_017064560.1|DEUG
OG0011591	LOC117148652|XP_033172050.1|DMAU	LOC108117106|XP_017084816.1|DEUG
OG0011592	LOC117147246|XP_033169958.1|DMAU	LOC108110858|XP_017075597.1|DEUG
OG0011593	LOC117135490|XP_033151603.1|DMAU	LOC108106236|XP_017068651.1|DEUG
OG0011594	LOC117138234|XP_033156073.1|DMAU	LOC108113471|XP_017079547.1|DEUG
OG0011595	LOC117145284|XP_033166765.1|DMAU	LOC108111681|XP_017076710.1|DEUG
OG0011596	LOC117143816|XP_033164553.1|DMAU	LOC108111704|XP_017076742.1|DEUG, LOC108108995|XP_017072786.1|DEUG
OG0011608	ND1|NP_987119.1|DMAU	LOC108106527|XP_017069147.1|DEUG
OG0011622	LOC117142959|XP_033163177.1|DMAU	LOC108115393|XP_017082318.1|DEUG
OG0011630	LOC117146866|XP_033169345.1|DMAU	LOC108103103|XP_017063961.1|DEUG
OG0011631	LOC117147100|XP_033169757.1|DMAU	LOC108103629|XP_017064665.1|DEUG
OG0011633	LOC117139170|XP_033157220.1|DMAU	LOC108116775|XP_017084296.1|DEUG
OG0011635	LOC117141537|XP_033160923.1|DMAU	LOC108114600|XP_017081149.1|DEUG
OG0011638	LOC117147706|XP_033170590.1|DMAU	LOC108110592|XP_017075179.1|DEUG
OG0011639	LOC117144155|XP_033165079.1|DMAU	LOC108115277|XP_017082124.1|DEUG
OG0011640	LOC117145587|XP_033167186.1|DMAU	LOC108115767|XP_017082825.1|DEUG
OG0011641	LOC117144766|XP_033166020.1|DMAU	LOC108115161|XP_017081961.1|DEUG
OG0011642	LOC117141677|XP_033161164.1|DMAU	LOC108116735|XP_017084242.1|DEUG
OG0011643	LOC117135466|XP_033151553.1|DMAU	LOC108112440|XP_017077774.1|DEUG
OG0011644	LOC117138640|XP_033156744.1|DMAU	LOC108109213|XP_017073147.1|DEUG
OG0011645	LOC117135749|XP_033152095.1|DMAU	LOC108111973|XP_017077171.1|DEUG
OG0011646	LOC117138237|XP_033156076.1|DMAU	LOC108113502|XP_017079582.1|DEUG
OG0011647	LOC117146648|XP_033168876.1|DMAU	LOC108114764|XP_017081365.1|DEUG
OG0011649	LOC117148362|XP_033171609.1|DMAU	LOC108109667|XP_017073735.1|DEUG
OG0011650	LOC117148385|XP_033171638.1|DMAU	LOC108109675|XP_017073751.1|DEUG
OG0011651	LOC117148099|XP_033171205.1|DMAU	LOC108103720|XP_017064808.1|DEUG, LOC108103719|XP_017064804.1|DEUG, LOC108103664|XP_017064710.1|DEUG
OG0011652	LOC117146606|XP_033168823.1|DMAU	LOC108103342|XP_017064267.1|DEUG
OG0011653	LOC117147251|XP_033169960.1|DMAU	LOC108105495|XP_017067602.1|DEUG
OG0011656	LOC117139932|XP_033158508.1|DMAU	LOC108104617|XP_017066279.1|DEUG
OG0011657	LOC117139231|XP_033157327.1|DMAU	LOC108108022|XP_017071374.1|DEUG
OG0011658	LOC117140444|XP_033159259.1|DMAU	LOC108114280|XP_017080666.1|DEUG
OG0011660	LOC117140043|XP_033158666.1|DMAU	LOC108104272|XP_017065712.1|DEUG
OG0011661	LOC117140658|XP_033159593.1|DMAU	LOC108108476|XP_017072023.1|DEUG
OG0011662	LOC117139237|XP_033157334.1|DMAU	LOC108107970|XP_017071300.1|DEUG
OG0011663	LOC117141463|XP_033160811.1|DMAU	LOC108108183|XP_017071617.1|DEUG
OG0011664	LOC117140100|XP_033158746.1|DMAU	LOC108116723|XP_017084229.1|DEUG
OG0011665	LOC117151063|XP_033174186.1|DMAU	LOC108110725|XP_017075399.1|DEUG
OG0011667	LOC117140527|XP_033159402.1|DMAU	LOC108104667|XP_017066345.1|DEUG
OG0011670	LOC117148195|XP_033171361.1|DMAU	LOC108108028|XP_017071387.1|DEUG
OG0011671	LOC117137005|XP_033154082.1|DMAU	LOC108107236|XP_017070144.1|DEUG
OG0011672	LOC117137520|XP_033154895.1|DMAU	LOC108112492|XP_017077849.1|DEUG
OG0011673	LOC117148480|XP_033171747.1|DMAU	LOC108105441|XP_017067515.1|DEUG
OG0011674	LOC117143346|XP_033163904.1|DMAU	LOC108111316|XP_017076199.1|DEUG
OG0011675	LOC117147655|XP_033170522.1|DMAU	LOC108103571|XP_017064585.1|DEUG
OG0011676	LOC117139052|XP_033157047.1|DMAU, LOC117139050|XP_033157045.1|DMAU	LOC108102734|XP_017063370.1|DEUG
OG0011678	LOC117144553|XP_033165688.1|DMAU	LOC108115568|XP_017082564.1|DEUG
OG0011679	LOC117145211|XP_033166670.1|DMAU	LOC108110265|XP_017074741.1|DEUG
OG0011680	LOC117145589|XP_033167190.1|DMAU, LOC117145579|XP_033167180.1|DMAU	LOC108105774|XP_017067986.1|DEUG, LOC108105725|XP_017067929.1|DEUG
OG0011681	LOC117145713|XP_033167350.1|DMAU	LOC108106735|XP_017069499.1|DEUG
OG0011715	LOC117142869|XP_033163028.1|DMAU	LOC108109518|XP_017073561.1|DEUG
OG0011722	LOC117146676|XP_033168923.1|DMAU	LOC108114788|XP_017081389.1|DEUG
OG0011725	LOC117141697|XP_033161195.1|DMAU	LOC108108012|XP_017071357.1|DEUG
OG0011726	LOC117141592|XP_033160997.1|DMAU	LOC108118178|XP_017086226.1|DEUG
OG0011727	LOC117140056|XP_033158685.1|DMAU	LOC108113834|XP_017080031.1|DEUG
OG0011728	LOC117145399|XP_033166928.1|DMAU	LOC108110269|XP_017074748.1|DEUG
OG0011729	LOC117144049|XP_033164910.1|DMAU	LOC108117078|XP_017084740.1|DEUG
OG0011731	LOC117144398|XP_033165425.1|DMAU	LOC108117055|XP_017084717.1|DEUG
OG0011732	LOC117142301|XP_033162079.1|DMAU	LOC108117096|XP_017084784.1|DEUG
OG0011733	LOC117144686|XP_033165901.1|DMAU	LOC108116296|XP_017083575.1|DEUG
OG0011734	LOC117144618|XP_033165804.1|DMAU	LOC108115273|XP_017082121.1|DEUG
OG0011735	LOC117144450|XP_033165497.1|DMAU	LOC108115345|XP_017082256.1|DEUG
OG0011737	LOC117137216|XP_033154463.1|DMAU	LOC108111924|XP_017077055.1|DEUG
OG0011738	LOC117135491|XP_033151604.1|DMAU	LOC108106712|XP_017069433.1|DEUG
OG0011739	LOC117137879|XP_033155499.1|DMAU	LOC108112047|XP_017077289.1|DEUG
OG0011740	LOC117138438|XP_033156439.1|DMAU	LOC108106349|XP_017068818.1|DEUG
OG0011741	LOC117138381|XP_033156341.1|DMAU	LOC108112102|XP_017077341.1|DEUG
OG0011742	LOC117138232|XP_033156070.1|DMAU	LOC108113301|XP_017079345.1|DEUG
OG0011743	LOC117136990|XP_033154057.1|DMAU	LOC108106321|XP_017068781.1|DEUG
OG0011744	LOC117151044|XP_033174149.1|DMAU	LOC108110556|XP_017075135.1|DEUG
OG0011745	LOC117151046|XP_033174153.1|DMAU	LOC108110452|XP_017075009.1|DEUG
OG0011746	LOC117142326|XP_033162133.1|DMAU	LOC108118413|XP_017086578.1|DEUG
OG0011747	LOC117150368|XP_033173121.1|DMAU	LOC108118420|XP_017086585.1|DEUG
OG0011748	LOC117150474|XP_033173263.1|DMAU	LOC108105655|XP_017067833.1|DEUG
OG0011749	LOC117147636|XP_033170497.1|DMAU	LOC108105669|XP_017067858.1|DEUG
OG0011751	LOC117150611|XP_033173466.1|DMAU	LOC108110514|XP_017075082.1|DEUG
OG0011752	LOC117147995|XP_033171040.1|DMAU	LOC108103572|XP_017064586.1|DEUG
OG0011753	LOC117147882|XP_033170856.1|DMAU	LOC108105429|XP_017067488.1|DEUG
OG0011755	LOC117147095|XP_033169752.1|DMAU, LOC117147923|XP_033170937.1|DMAU	LOC108103206|XP_017064085.1|DEUG
OG0011756	LOC117146361|XP_033168403.1|DMAU	LOC108105476|XP_017067577.1|DEUG
OG0011757	LOC117148778|XP_033172266.1|DMAU	LOC108105475|XP_017067576.1|DEUG
OG0011758	LOC117139483|XP_033157694.1|DMAU	LOC108118168|XP_017086215.1|DEUG
OG0011759	LOC117147852|XP_033170817.1|DMAU	LOC108103838|XP_017065016.1|DEUG
OG0011760	LOC117140086|XP_033158730.1|DMAU	LOC108118179|XP_017086227.1|DEUG
OG0011761	LOC117139270|XP_033157384.1|DMAU	LOC108102770|XP_017063416.1|DEUG
OG0011762	LOC117141722|XP_033161230.1|DMAU	LOC108114003|XP_017080240.1|DEUG
OG0011764	LOC117142191|XP_033161932.1|DMAU	LOC108110935|XP_017075721.1|DEUG
OG0011765	LOC117137201|XP_033154448.1|DMAU	LOC108111015|XP_017075817.1|DEUG
OG0011766	LOC117147828|XP_033170781.1|DMAU	LOC108108021|XP_017071375.1|DEUG
OG0011767	LOC117142517|XP_033162452.1|DMAU	LOC108105739|XP_017067942.1|DEUG
OG0011768	LOC117147669|XP_033170536.1|DMAU	LOC108103230|XP_017064119.1|DEUG
OG0011769	LOC117150875|XP_033173902.1|DMAU	LOC108106080|XP_017068427.1|DEUG
OG0011771	LOC117136543|XP_033153387.1|DMAU	LOC108109052|XP_017072859.1|DEUG
OG0011772	LOC117146951|XP_033169499.1|DMAU	LOC108109655|XP_017073723.1|DEUG
OG0011773	LOC117136711|XP_033153623.1|DMAU	LOC108111919|XP_017077048.1|DEUG
OG0011774	LOC117137344|XP_033154629.1|DMAU	LOC108108875|XP_017072581.1|DEUG
OG0011775	LOC117136815|XP_033153776.1|DMAU, LOC117136392|XP_033153175.1|DMAU	LOC108112439|XP_017077773.1|DEUG
OG0011776	LOC117144476|XP_033165543.1|DMAU	LOC108108832|XP_017072524.1|DEUG
OG0011777	LOC117135124|XP_033151037.1|DMAU	LOC108106070|XP_017068417.1|DEUG
OG0011778	LOC117150417|XP_033173177.1|DMAU	LOC108103056|XP_017063858.1|DEUG
OG0011779	LOC117141813|XP_033161357.1|DMAU	LOC108105940|XP_017068225.1|DEUG
OG0011828	LOC117148589|XP_033171958.1|DMAU	LOC108110135|XP_017074534.1|DEUG
OG0011830	LOC117139034|XP_033157026.1|DMAU	LOC108107540|XP_017070570.1|DEUG
OG0011833	LOC117144144|XP_033165063.1|DMAU	LOC108116262|XP_017083540.1|DEUG
OG0011834	LOC117144570|XP_033165715.1|DMAU	LOC108116227|XP_017083507.1|DEUG
OG0011835	LOC117144165|XP_033165091.1|DMAU	LOC108115101|XP_017081837.1|DEUG
OG0011836	LOC117142513|XP_033162442.1|DMAU	LOC108111740|XP_017076782.1|DEUG
OG0011837	LOC117144352|XP_033165358.1|DMAU	LOC108109439|XP_017073429.1|DEUG
OG0011838	LOC117144295|XP_033165290.1|DMAU	LOC108111547|XP_017076555.1|DEUG
OG0011839	LOC117143567|XP_033164203.1|DMAU	LOC108109405|XP_017073391.1|DEUG
OG0011840	LOC117146087|XP_033167930.1|DMAU	LOC108113568|XP_017079649.1|DEUG
OG0011841	LOC117144662|XP_033165854.1|DMAU	LOC108113565|XP_017079646.1|DEUG
OG0011842	LOC117144073|XP_033164974.1|DMAU	LOC108116279|XP_017083555.1|DEUG
OG0011843	LOC117143529|XP_033164149.1|DMAU	LOC108115580|XP_017082581.1|DEUG
OG0011844	LOC117145349|XP_033166855.1|DMAU	LOC108110419|XP_017074978.1|DEUG
OG0011845	LOC117145246|XP_033166719.1|DMAU	LOC108113243|XP_017079282.1|DEUG, LOC108117029|XP_017084686.1|DEUG
OG0011846	LOC117141676|XP_033161163.1|DMAU	LOC108116734|XP_017084241.1|DEUG
OG0011847	LOC117136818|XP_033153778.1|DMAU	LOC108112022|XP_017077252.1|DEUG
OG0011848	LOC117135696|XP_033151990.1|DMAU	LOC108107224|XP_017070130.1|DEUG
OG0011849	LOC117137607|XP_033155018.1|DMAU	LOC108106259|XP_017068713.1|DEUG
OG0011850	LOC117137079|XP_033154199.1|DMAU	LOC108112349|XP_017077665.1|DEUG
OG0011851	LOC117137777|XP_033155292.1|DMAU	LOC108112412|XP_017077742.1|DEUG
OG0011852	LOC117135618|XP_033151870.1|DMAU	LOC108112417|XP_017077749.1|DEUG
OG0011853	LOC117138111|XP_033155864.1|DMAU	LOC108112069|XP_017077307.1|DEUG
OG0011854	LOC117138592|XP_033156664.1|DMAU	LOC108108967|XP_017072711.1|DEUG
OG0011855	LOC117137626|XP_033155047.1|DMAU	LOC108109024|XP_017072787.1|DEUG
OG0011856	LOC117136722|XP_033153640.1|DMAU	LOC108111968|XP_017077162.1|DEUG
OG0011857	LOC117137554|XP_033154945.1|DMAU	LOC108106350|XP_017068819.1|DEUG
OG0011858	LOC117138603|XP_033156702.1|DMAU	LOC108109017|XP_017072778.1|DEUG
OG0011859	LOC117137251|XP_033154503.1|DMAU	LOC108109022|XP_017072784.1|DEUG
OG0011860	LOC117135653|XP_033151928.1|DMAU	LOC108106584|XP_017069254.1|DEUG
OG0011861	LOC117137257|XP_033154510.1|DMAU	LOC108105397|XP_017067431.1|DEUG
OG0011862	LOC117138229|XP_033156067.1|DMAU	LOC108113438|XP_017079499.1|DEUG
OG0011863	LOC117138238|XP_033156077.1|DMAU	LOC108113511|XP_017079595.1|DEUG
OG0011864	LOC117138490|XP_033156510.1|DMAU	LOC108106379|XP_017068857.1|DEUG
OG0011865	LOC117136610|XP_033153486.1|DMAU	LOC108107227|XP_017070134.1|DEUG
OG0011866	LOC117150304|XP_033173020.1|DMAU	LOC108106118|XP_017068487.1|DEUG
OG0011867	LOC117146424|XP_033168522.1|DMAU	LOC108107087|XP_017069953.1|DEUG
OG0011868	LOC117150997|XP_033174093.1|DMAU	LOC108110986|XP_017075784.1|DEUG
OG0011869	LOC117144181|XP_033165121.1|DMAU	LOC108106088|XP_017068437.1|DEUG
OG0011871	LOC117135566|XP_033151770.1|DMAU	LOC108110442|XP_017074999.1|DEUG
OG0011873	LOC117148467|XP_033171731.1|DMAU	LOC108105332|XP_017067314.1|DEUG
OG0011874	LOC117148165|XP_033171322.1|DMAU	LOC108116931|XP_017084577.1|DEUG
OG0011875	LOC117147499|XP_033170294.1|DMAU	LOC108109928|XP_017074216.1|DEUG
OG0011876	LOC117147878|XP_033170852.1|DMAU	LOC108103465|XP_017064449.1|DEUG
