Orthogroup	DMAU.longest_only	DSIM.longest_only
OG0008914	LOC117144582|XP_033165748.1|DMAU	LOC6728108|XP_002103459.1|DSIM
OG0008915	LOC117144701|XP_033165919.1|DMAU	LOC6727010|XP_016033500.1|DSIM
OG0008916	LOC117150354|XP_033173101.1|DMAU	LOC6731382|XP_016024004.1|DSIM
OG0008917	LOC117150653|XP_033173530.1|DMAU	LOC6731407|XP_016024025.1|DSIM
OG0008918	LOC117135255|XP_033151292.1|DMAU	LOC6732725|XP_016025456.1|DSIM
OG0008919	LOC117145287|XP_033166771.1|DMAU	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC117140863|XP_033159891.1|DMAU	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC117150967|XP_033174038.1|DMAU	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC117149775|XP_033172713.1|DMAU	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC117137459|XP_033154795.1|DMAU	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC117137633|XP_033155056.1|DMAU	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC117136962|XP_033154018.1|DMAU	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC117137830|XP_033155408.1|DMAU	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC117138300|XP_033156191.1|DMAU	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC117137443|XP_033154773.1|DMAU	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC117138630|XP_033156735.1|DMAU	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC117144831|XP_033166107.1|DMAU	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC117136532|XP_033153372.1|DMAU	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC117138065|XP_033155779.1|DMAU	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC117136448|XP_033153256.1|DMAU	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC117139053|XP_033157048.1|DMAU	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC117137384|XP_033154688.1|DMAU	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC117136218|XP_033152882.1|DMAU	LOC6735608|XP_016028968.1|DSIM
OG0008937	LOC117138371|XP_033156330.1|DMAU	LOC27206950|XP_039147982.1|DSIM
OG0008938	LOC117137144|XP_033154339.1|DMAU	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC117136124|XP_033152716.1|DMAU	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC117135901|XP_033152341.1|DMAU	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC117146925|XP_033169451.1|DMAU	LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC117147276|XP_033170000.1|DMAU	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC117147966|XP_033171007.1|DMAU	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC117147044|XP_033169681.1|DMAU	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC117148645|XP_033172037.1|DMAU	LOC6725275|XP_002106297.1|DSIM
OG0008946	LOC117146638|XP_033168861.1|DMAU	LOC6725653|XP_002106660.1|DSIM
OG0008947	LOC117147067|XP_033169718.1|DMAU	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC117146418|XP_033168511.1|DMAU	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC117139950|XP_033158528.1|DMAU	LOC27207640|XP_039150335.1|DSIM
OG0008950	LOC117146828|XP_033169273.1|DMAU	LOC27207178|XP_016037923.1|DSIM
OG0008951	LOC117140622|XP_033159532.1|DMAU	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC117147070|XP_033169722.1|DMAU	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC117139378|XP_033157527.1|DMAU	LOC6739151|XP_039149832.1|DSIM
OG0008954	LOC117150457|XP_033173239.1|DMAU	LOC27206672|XP_016025059.1|DSIM
OG0008954	LOC117147421|XP_033170193.1|DMAU	LOC27209187|XP_016023664.1|DSIM
OG0008955	LOC117140714|XP_033159671.1|DMAU	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC117136341|XP_033153095.1|DMAU	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC117140932|XP_033160019.1|DMAU	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC117139868|XP_033158415.1|DMAU	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC117140027|XP_033158649.1|DMAU	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC117139107|XP_033157134.1|DMAU	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC117135438|XP_033151503.1|DMAU	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC117148343|XP_033171569.1|DMAU	LOC6740021|XP_002076906.1|DSIM
OG0008963	LOC117147361|XP_033170116.1|DMAU	LOC6726251|XP_002107214.1|DSIM
OG0008964	LOC117146423|XP_033168518.1|DMAU	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC117143884|XP_033164668.1|DMAU	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC117143326|XP_033163877.1|DMAU	LOC6732469|XP_016025105.1|DSIM
OG0008967	LOC117141252|XP_033160511.1|DMAU	LOC6737767|XP_016031553.1|DSIM
OG0008968	LOC117144211|XP_033165155.1|DMAU	LOC6730576|XP_002077755.1|DSIM
OG0008969	LOC117150623|XP_033173484.1|DMAU	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC117150740|XP_033173665.1|DMAU	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC117140363|XP_033159109.1|DMAU	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC117139979|XP_033158573.1|DMAU	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC117141598|XP_033161003.1|DMAU	LOC6738132|XP_002084945.1|DSIM
OG0008974	LOC117143362|XP_033163926.1|DMAU	LOC6730137|XP_002105428.1|DSIM
OG0008974	LOC117143363|XP_033163928.1|DMAU	LOC6730136|XP_002105427.3|DSIM
OG0008975	LOC117135567|XP_033151773.1|DMAU	LOC6733717|XP_016026687.1|DSIM
OG0008975	LOC117135568|XP_033151774.1|DMAU	LOC27209073|XP_039148557.1|DSIM
OG0008976	LOC117141704|XP_033161205.1|DMAU	LOC6738640|XP_002085442.1|DSIM
OG0008976	LOC117140127|XP_033158782.1|DMAU	LOC6738651|XP_002085453.2|DSIM
OG0008977	LOC117146155|XP_033168023.1|DMAU	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC117136797|XP_033153746.1|DMAU	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC117150935|XP_033173993.1|DMAU	LOC6732228|XP_002079357.1|DSIM
OG0008983	LOC117138519|XP_033156544.1|DMAU	LOC6735987|XP_002082896.1|DSIM
OG0008985	LOC117141686|XP_033161181.1|DMAU	LOC6738318|XP_002085128.1|DSIM
OG0008986	LOC117144244|XP_033165214.1|DMAU	LOC6726962|XP_002102364.1|DSIM
OG0008987	LOC117150760|XP_033173688.1|DMAU	LOC6731041|XP_002078202.1|DSIM
OG0008988	LOC117144230|XP_033165187.1|DMAU	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC117146826|XP_033169270.1|DMAU	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC117141518|XP_033160901.1|DMAU	LOC6737439|XP_002084276.1|DSIM
OG0008991	LOC117139400|XP_033157558.1|DMAU	LOC27208669|XP_039154250.1|DSIM
OG0008992	LOC117144760|XP_033166010.1|DMAU	LOC6728597|XP_016035228.1|DSIM
OG0008993	LOC117140148|XP_033158808.1|DMAU	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC117150553|XP_033173392.1|DMAU	LOC6731461|XP_002078612.1|DSIM
OG0008995	LOC117137089|XP_033154261.1|DMAU	LOC6737526|XP_039148045.1|DSIM
OG0008996	LOC117147376|XP_033170136.1|DMAU	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC117148690|XP_033172124.1|DMAU	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC117147532|XP_033170353.1|DMAU	LOC6740222|XP_002077103.1|DSIM
OG0009000	LOC117148105|XP_033171214.1|DMAU	LOC6739987|XP_016038146.1|DSIM
OG0009001	LOC117137513|XP_033154891.1|DMAU	LOC6732767|XP_016025485.1|DSIM
OG0009002	LOC117142395|XP_033162233.1|DMAU	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC117141599|XP_033161004.1|DMAU	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC117136446|XP_033153255.1|DMAU	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC117135149|XP_033151098.1|DMAU	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC117144856|XP_033166149.1|DMAU	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC117141017|XP_033160171.1|DMAU	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC117142246|XP_033161990.1|DMAU	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC117139462|XP_033157665.1|DMAU	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC117139453|XP_033157653.1|DMAU	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC117141796|XP_033161328.1|DMAU	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC117137014|XP_033154095.1|DMAU	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC117146988|XP_033169547.1|DMAU	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC117140292|XP_033159020.1|DMAU	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC117141468|XP_033160821.1|DMAU	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC117139824|XP_033158351.1|DMAU	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC117150308|XP_033173024.1|DMAU	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC117146289|XP_033168187.1|DMAU	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC117146299|XP_033168209.1|DMAU	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC117145546|XP_033167131.1|DMAU	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC117142646|XP_033162643.1|DMAU	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC117143915|XP_033164720.1|DMAU	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC117143034|XP_033163318.1|DMAU	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC117145457|XP_033167017.1|DMAU	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC117142870|XP_033163029.1|DMAU	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC117144646|XP_033165833.1|DMAU	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC117135748|XP_033152094.1|DMAU	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC117140440|XP_033159256.1|DMAU	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC117147167|XP_033169854.1|DMAU	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC117150394|XP_033173148.1|DMAU	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC117144802|XP_033166068.1|DMAU	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC117144803|XP_033166070.1|DMAU	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC117150265|XP_033172962.1|DMAU	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC117150367|XP_033173117.1|DMAU	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC117151076|XP_033174211.1|DMAU	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC117137125|XP_033154314.1|DMAU	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC117138444|XP_033156451.1|DMAU	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC117144654|XP_033165845.1|DMAU	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC117143181|XP_033163589.1|DMAU	LOC6727890|XP_016034499.1|DSIM
OG0009040	LOC117135929|XP_033152388.1|DMAU	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC117142783|XP_033162865.1|DMAU	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC117137448|XP_033154783.1|DMAU	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC117147255|XP_033169970.1|DMAU	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC117150750|XP_033173675.1|DMAU	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC117144566|XP_033165701.1|DMAU	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC117142077|XP_033161848.1|DMAU	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC117137297|XP_033154561.1|DMAU	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC117150707|XP_033173614.1|DMAU	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC117144965|XP_033166316.1|DMAU	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC117140302|XP_033159040.1|DMAU	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC117135413|XP_033151457.1|DMAU	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC117145171|XP_033166611.1|DMAU	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC117143402|XP_033163981.1|DMAU	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC117144753|XP_033165999.1|DMAU	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC117135219|XP_033151218.1|DMAU	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC117150602|XP_033173451.1|DMAU	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC117141651|XP_033161116.1|DMAU	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC117146253|XP_033168087.1|DMAU	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC117139315|XP_033157450.1|DMAU	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC117144435|XP_033165472.1|DMAU	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC117138247|XP_033156089.1|DMAU	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC117136092|XP_033152662.1|DMAU	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC117135298|XP_033151365.1|DMAU	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC117138288|XP_033156157.1|DMAU	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC117144777|XP_033166036.1|DMAU	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC117141533|XP_033160914.1|DMAU	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC117140484|XP_033159325.1|DMAU	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC117136656|XP_033153547.1|DMAU	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC117150439|XP_033173215.1|DMAU	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC117135801|XP_033152188.1|DMAU	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC117142313|XP_033162109.1|DMAU	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC117144781|XP_033166041.1|DMAU	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC117144984|XP_033166344.1|DMAU	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC117142457|XP_033162331.1|DMAU	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC117142938|XP_033163142.1|DMAU	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC117142259|XP_033162012.1|DMAU	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC117145274|XP_033166752.1|DMAU	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC117143219|XP_033163658.1|DMAU	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC117145678|XP_033167306.1|DMAU	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC117143621|XP_033164278.1|DMAU	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC117144397|XP_033165424.1|DMAU	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC117144205|XP_033165145.1|DMAU	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC117148188|XP_033171347.1|DMAU	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC117143155|XP_033163550.1|DMAU	LOC6728615|XP_016035249.1|DSIM
OG0009085	LOC117143569|XP_033164204.1|DMAU	LOC6728569|XP_002103910.1|DSIM
OG0009086	LOC117143406|XP_033163991.1|DMAU	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC117142954|XP_033163170.1|DMAU	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC117144955|XP_033166301.1|DMAU	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC117146269|XP_033168153.1|DMAU	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC117144725|XP_033165956.1|DMAU	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC117144402|XP_033165429.1|DMAU	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC117144412|XP_033165443.1|DMAU	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC117142432|XP_033162284.1|DMAU	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC117145354|XP_033166863.1|DMAU	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC117145352|XP_033166860.1|DMAU	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC117144696|XP_033165912.1|DMAU	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC117144729|XP_033165964.1|DMAU	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC117144971|XP_033166323.1|DMAU	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC117142544|XP_033162485.1|DMAU	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC117150685|XP_033173588.1|DMAU	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC117148072|XP_033171164.1|DMAU	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC117135444|XP_033151516.1|DMAU	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC117151005|XP_033174102.1|DMAU	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC117150996|XP_033174092.1|DMAU	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC117150401|XP_033173156.1|DMAU	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC117150404|XP_033173158.1|DMAU	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC117150822|XP_033173783.1|DMAU	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC117145637|XP_033167247.1|DMAU	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC117150726|XP_033173639.1|DMAU	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC117150927|XP_033173979.1|DMAU	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC117141514|XP_033160896.1|DMAU	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC117150460|XP_033173245.1|DMAU	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC117150589|XP_033173436.1|DMAU	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC117142073|XP_033161847.1|DMAU	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC117135163|XP_033151115.1|DMAU	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC117141644|XP_033161122.1|DMAU	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC117144641|XP_033165831.1|DMAU	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC117148325|XP_033171549.1|DMAU	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC117140917|XP_033159998.1|DMAU	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC117139241|XP_033157342.1|DMAU	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC117137302|XP_033154570.1|DMAU	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC117136598|XP_033153471.1|DMAU	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC117137635|XP_033155057.1|DMAU	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC117142319|XP_033162120.1|DMAU	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC117136338|XP_033153089.1|DMAU	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC117138037|XP_033155740.1|DMAU	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC117136333|XP_033153085.1|DMAU	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC117136323|XP_033153068.1|DMAU	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC117137130|XP_033154320.1|DMAU	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC117138269|XP_033156125.1|DMAU	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC117136343|XP_033153097.1|DMAU	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC117137499|XP_033154871.1|DMAU	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC117136879|XP_033153875.1|DMAU	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC117135641|XP_033151909.1|DMAU	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC117136827|XP_033153792.1|DMAU	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC117138050|XP_033155757.1|DMAU	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC117137348|XP_033154635.1|DMAU	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC117136862|XP_033153852.1|DMAU	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC117136060|XP_033152600.1|DMAU	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC117137668|XP_033155119.1|DMAU	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC117135842|XP_033152247.1|DMAU	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC117137518|XP_033154893.1|DMAU	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC117136012|XP_033152518.1|DMAU	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC117136002|XP_033152507.1|DMAU	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC117138645|XP_033156752.1|DMAU	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC117137235|XP_033154485.1|DMAU	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC117136843|XP_033153818.1|DMAU	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC117135891|XP_033152329.1|DMAU	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC117137582|XP_033154978.1|DMAU	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC117137143|XP_033154338.1|DMAU	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC117137267|XP_033154522.1|DMAU	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC117137565|XP_033154961.1|DMAU	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC117136236|XP_033152911.1|DMAU	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC117144633|XP_033165818.1|DMAU	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC117137402|XP_033154715.1|DMAU	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC117150873|XP_033173883.1|DMAU	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC117143541|XP_033164172.1|DMAU	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC117141189|XP_033160418.1|DMAU	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC117148605|XP_033171976.1|DMAU	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC117144201|XP_033165144.1|DMAU	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC117146889|XP_033169379.1|DMAU	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC117140135|XP_033158792.1|DMAU	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC117139595|XP_033157902.1|DMAU	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC117141829|XP_033161374.1|DMAU	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC117140664|XP_033159602.1|DMAU	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC117140357|XP_033159103.1|DMAU	LOC6737771|XP_002084599.2|DSIM
OG0009167	LOC117140252|XP_033158945.1|DMAU	LOC6738988|XP_002085783.2|DSIM
OG0009168	LOC117140254|XP_033158948.1|DMAU	LOC6738989|XP_016032815.1|DSIM
OG0009169	LOC117141570|XP_033160973.1|DMAU	LOC6739629|XP_016031208.1|DSIM
OG0009170	LOC117140605|XP_033159506.1|DMAU	LOC6738266|XP_002085077.1|DSIM
OG0009171	LOC117141008|XP_033160153.1|DMAU	LOC6738419|XP_002085228.2|DSIM
OG0009172	LOC117139101|XP_033157124.1|DMAU	LOC6737718|XP_016031493.1|DSIM
OG0009173	LOC117139181|XP_033157241.1|DMAU	LOC6736506|XP_016030082.1|DSIM
OG0009174	LOC117148369|XP_033171617.1|DMAU	LOC6725016|XP_002106048.1|DSIM
OG0009175	LOC117146041|XP_033167874.1|DMAU	LOC6731546|XP_039154528.1|DSIM
OG0009176	LOC117142130|XP_033161926.1|DMAU	LOC6738012|XP_039150274.1|DSIM
OG0009178	LOC117140328|XP_033159069.1|DMAU	LOC6738195|XP_002085008.1|DSIM
OG0009179	LOC117140080|XP_033158724.1|DMAU	LOC6739163|XP_039149849.1|DSIM
OG0009180	LOC117141623|XP_033161043.1|DMAU	LOC6738028|XP_002084843.1|DSIM
OG0009181	LOC117140320|XP_033159059.1|DMAU	LOC6738836|XP_016032657.1|DSIM
OG0009182	LOC117141784|XP_033161307.1|DMAU	LOC6738117|XP_016031957.1|DSIM
OG0009183	LOC117139288|XP_033157409.1|DMAU	LOC6737951|XP_002084770.1|DSIM
OG0009184	LOC117141981|XP_033161681.1|DMAU	LOC6739127|XP_002085920.1|DSIM
OG0009185	LOC117139909|XP_033158481.1|DMAU	LOC27207179|XP_016032876.1|DSIM
OG0009186	LOC117141473|XP_033160834.1|DMAU	LOC6738894|XP_016032715.1|DSIM
OG0009187	LOC117144624|XP_033165810.1|DMAU	LOC6727754|XP_002103116.1|DSIM
OG0009188	LOC117136859|XP_033153849.1|DMAU	LOC6735002|XP_002081984.1|DSIM
OG0009189	LOC117139618|XP_033157962.1|DMAU	LOC6738328|XP_002085138.1|DSIM
OG0009190	LOC117141368|XP_033160665.1|DMAU	LOC6736474|XP_002083345.2|DSIM
OG0009191	LOC117137715|XP_033155179.1|DMAU	LOC6733847|XP_002080891.2|DSIM
OG0009192	LOC117146872|XP_033169353.1|DMAU	LOC6740043|XP_002076927.1|DSIM
OG0009193	LOC117137903|XP_033155537.1|DMAU	LOC27207254|XP_016024979.1|DSIM
OG0009194	LOC117138315|XP_033156223.1|DMAU	LOC6739300|XP_002076208.1|DSIM
OG0009195	LOC117140559|XP_033159447.1|DMAU	LOC6737551|XP_002084384.1|DSIM
OG0009196	LOC117141547|XP_033160942.1|DMAU	LOC6737537|XP_002084372.1|DSIM
OG0009197	LOC117140722|XP_033159679.1|DMAU	LOC6739665|XP_002076560.2|DSIM
OG0009198	LOC117140084|XP_033158728.1|DMAU	LOC6738194|XP_016032023.1|DSIM
OG0009199	LOC117140793|XP_033159778.1|DMAU	LOC6738577|XP_002085382.2|DSIM
OG0009200	LOC117136215|XP_033152875.1|DMAU	LOC6733836|XP_016026845.1|DSIM
OG0009201	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU	LOC6735098|XP_002082075.1|DSIM
OG0009202	LOC117136965|XP_033154019.1|DMAU	LOC6736057|XP_002082958.1|DSIM
OG0009203	LOC117137654|XP_033155081.1|DMAU	LOC6733216|XP_002080279.2|DSIM
OG0009204	LOC117136982|XP_033154049.1|DMAU	LOC6735386|XP_002082333.1|DSIM
OG0009205	LOC117137781|XP_033155297.1|DMAU	LOC6735391|XP_002082338.2|DSIM
