Orthogroup	DMAU.longest_only	AAEG.longest_only
OG0007770	LOC117151032|XP_033174137.1|DMAU	LOC5577258|XP_001656361.1|AAEG
OG0007771	LOC117143651|XP_033164325.1|DMAU	LOC5579197|XP_021705065.1|AAEG
OG0007772	LOC117146623|XP_033168846.1|DMAU	LOC5579196|XP_001657325.2|AAEG
OG0007773	LOC117147160|XP_033169836.1|DMAU	LOC5565066|XP_001649403.2|AAEG
OG0007774	LOC117141506|XP_033160885.1|DMAU	LOC5576009|XP_001662352.2|AAEG
OG0007775	LOC117146791|XP_033169221.1|DMAU	LOC5575290|XP_021706199.1|AAEG
OG0007776	LOC117148021|XP_033171082.1|DMAU	LOC5575288|XP_021706251.1|AAEG
OG0007777	LOC117146762|XP_033169153.1|DMAU	LOC5575432|XP_001655750.2|AAEG
OG0007778	LOC117147921|XP_033170931.1|DMAU	LOC5575428|XP_001655746.1|AAEG
OG0007779	LOC117139671|XP_033158039.1|DMAU	LOC5569994|XP_021707172.1|AAEG
OG0007780	LOC117148667|XP_033172073.1|DMAU	LOC5575471|XP_001661986.1|AAEG
OG0007781	LOC117146843|XP_033169290.1|DMAU	LOC5568545|XP_021707578.1|AAEG
OG0007782	LOC117146932|XP_033169468.1|DMAU	LOC5568541|XP_001652367.1|AAEG
OG0007783	LOC117148050|XP_033171126.1|DMAU	LOC5568538|XP_021707687.1|AAEG
OG0007784	LOC117142598|XP_033162568.1|DMAU	LOC5568537|XP_001652371.2|AAEG
OG0007785	LOC117148798|XP_033172301.1|DMAU	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG
OG0007786	LOC117150434|XP_033173206.1|DMAU	LOC5568534|XP_021707765.1|AAEG
OG0007787	LOC117143319|XP_033163855.1|DMAU	LOC5568532|XP_001652376.3|AAEG
OG0007788	LOC117142805|XP_033162904.1|DMAU	LOC5572776|XP_001654175.2|AAEG
OG0007789	LOC117145172|XP_033166612.1|DMAU	LOC5579261|XP_021708436.1|AAEG
OG0007790	LOC117142399|XP_033162236.1|DMAU	LOC23687431|XP_021709172.1|AAEG
OG0007791	LOC117143072|XP_033163429.1|DMAU	LOC110679370|XP_021709494.1|AAEG
OG0007792	LOC117148573|XP_033171928.1|DMAU	LOC5574606|XP_001655220.2|AAEG
OG0007793	LOC117144609|XP_033165793.1|DMAU	LOC5567424|XP_001657398.1|AAEG
OG0007794	LOC117146653|XP_033168879.1|DMAU	LOC5567421|XP_021710553.1|AAEG
OG0007795	LOC117147415|XP_033170184.1|DMAU	LOC5567404|XP_021710666.1|AAEG
OG0007796	LOC117142978|XP_033163221.1|DMAU	LOC5568342|XP_001657996.1|AAEG
OG0007797	LOC117142293|XP_033162070.1|DMAU	LOC5578684|XP_001657083.2|AAEG
OG0007798	LOC117142294|XP_033162071.1|DMAU	LOC5578682|XP_001657081.2|AAEG
OG0007799	LOC117145134|XP_033166546.1|DMAU	LOC5577510|XP_001656531.1|AAEG
OG0007800	LOC117145221|XP_033166685.1|DMAU	LOC5577525|XP_001656527.2|AAEG
OG0007801	LOC117145991|XP_033167796.1|DMAU	LOC5569263|XP_021712559.1|AAEG
OG0007802	LOC117142445|XP_033162299.1|DMAU	LOC110681343|XP_021712786.1|AAEG
OG0007803	LOC117145254|XP_033166728.1|DMAU	LOC5573378|XP_021713002.1|AAEG
OG0007804	LOC117148816|XP_033172351.1|DMAU	LOC5577980|XP_021713024.1|AAEG
OG0007805	LOC117147402|XP_033170165.1|DMAU	LOC5572600|XP_001654110.2|AAEG
OG0007806	LOC117147401|XP_033170164.1|DMAU	LOC5572599|XP_001654109.2|AAEG
OG0007808	LOC117145305|XP_033166789.1|DMAU	LOC5568727|XP_021713155.1|AAEG
OG0007809	LOC117148502|XP_033171795.1|DMAU	LOC5576287|XP_001662577.2|AAEG
OG0007810	LOC117150953|XP_033174017.1|DMAU	LOC5576284|XP_021713185.1|AAEG
OG0007811	LOC117144815|XP_033166082.1|DMAU	LOC5576283|XP_021713187.1|AAEG
OG0007812	LOC117148755|XP_033172239.1|DMAU	LOC5572169|XP_001660244.1|AAEG
OG0007813	LOC117142314|XP_033162110.1|DMAU	LOC5574622|XP_021713239.1|AAEG
OG0007814	LOC117148799|XP_033172302.1|DMAU	LOC5574050|XP_001655028.1|AAEG
OG0007815	LOC117147771|XP_033170697.1|DMAU	LOC5564605|XP_001648953.1|AAEG
OG0007816	LOC117139847|XP_033158385.1|DMAU	LOC5580205|XP_001655617.2|AAEG
OG0007817	LOC117143022|XP_033163293.1|DMAU	LOC5580204|XP_001655616.2|AAEG
OG0007818	LOC117143917|XP_033164723.1|DMAU	LOC5580187|XP_021713409.1|AAEG
OG0007819	LOC117147574|XP_033170411.1|DMAU	LOC5580186|XP_021713411.1|AAEG
OG0007820	LOC117143543|XP_033164170.1|DMAU	LOC5580164|XP_021692931.1|AAEG
OG0007821	LOC117144568|XP_033165713.1|DMAU	LOC5580172|XP_021692938.1|AAEG
OG0007822	LOC117144567|XP_033165712.1|DMAU	LOC5580169|XP_021692934.1|AAEG
OG0007823	LOC117143968|XP_033164794.1|DMAU	LOC5580174|XP_001655579.2|AAEG
OG0007824	LOC117145379|XP_033166900.1|DMAU	LOC5578277|XP_001663805.2|AAEG
OG0007825	LOC117144911|XP_033166238.1|DMAU	LOC5570839|XP_001653346.2|AAEG
OG0007826	LOC117144575|XP_033165720.1|DMAU	LOC5564810|XP_001649155.2|AAEG
OG0007827	LOC117148898|XP_033172498.1|DMAU	LOC5578942|XP_001657231.1|AAEG
OG0007828	LOC117140926|XP_033160011.1|DMAU	LOC5578935|XP_001657223.1|AAEG
OG0007829	LOC117143282|XP_033163751.1|DMAU	LOC5578928|XP_021693203.1|AAEG
OG0007830	LOC117145510|XP_033167090.1|DMAU	LOC5578921|XP_001657207.1|AAEG
OG0007831	LOC117148775|XP_033172262.1|DMAU	LOC5563711|XP_001648009.2|AAEG
OG0007832	LOC117147702|XP_033170581.1|DMAU	LOC5576351|XP_021693308.1|AAEG
OG0007833	LOC117147618|XP_033170467.1|DMAU	LOC5576345|XP_001656083.2|AAEG
OG0007834	LOC117143207|XP_033163643.1|DMAU	LOC5576734|XP_021693352.1|AAEG
OG0007835	LOC117142994|XP_033163239.1|DMAU	LOC5576739|XP_001656235.1|AAEG
OG0007836	LOC117145089|XP_033166498.1|DMAU	LOC5576721|XP_001656228.2|AAEG
OG0007837	LOC117143637|XP_033164306.1|DMAU	LOC5564511|XP_001648825.2|AAEG
OG0007838	LOC117145189|XP_033166637.1|DMAU	LOC5573635|XP_001660962.2|AAEG
OG0007839	LOC117146685|XP_033168949.1|DMAU	LOC5573310|XP_001654530.1|AAEG
OG0007840	LOC117145193|XP_033166645.1|DMAU	LOC5573056|XP_001654378.1|AAEG
OG0007841	LOC117144353|XP_033165360.1|DMAU	LOC5577932|XP_021694422.1|AAEG
OG0007842	LOC117144471|XP_033165531.1|DMAU	LOC5575947|XP_021693726.1|AAEG
OG0007843	LOC117144106|XP_033165015.1|DMAU	LOC5576515|XP_001662708.2|AAEG
OG0007844	LOC117137899|XP_033155530.1|DMAU	LOC5565598|XP_021693787.1|AAEG
OG0007845	LOC117145392|XP_033166919.1|DMAU	LOC5565599|XP_021693790.1|AAEG
OG0007846	LOC117148931|XP_033172543.1|DMAU	LOC5565605|XP_021693796.1|AAEG
OG0007847	LOC117144198|XP_033165138.1|DMAU	LOC5565602|XP_021693797.1|AAEG
OG0007848	LOC117143993|XP_033164831.1|DMAU	LOC5565926|XP_001650302.2|AAEG
OG0007849	LOC117145772|XP_033167440.1|DMAU	LOC5565958|XP_001650298.2|AAEG
OG0007850	LOC117145771|XP_033167439.1|DMAU	LOC5565936|XP_001650296.2|AAEG
OG0007851	LOC117144942|XP_033166287.1|DMAU	LOC5565961|XP_021693928.1|AAEG
OG0007852	LOC117145135|XP_033166547.1|DMAU	LOC110674691|XP_021694427.1|AAEG
OG0007853	LOC117143882|XP_033164659.1|DMAU	LOC5573537|XP_001654672.2|AAEG
OG0007854	LOC117142561|XP_033162502.1|DMAU	LOC5573534|XP_021693955.1|AAEG
OG0007855	LOC117143859|XP_033164614.1|DMAU	LOC5579957|XP_001658473.2|AAEG
OG0007856	LOC117143994|XP_033164832.1|DMAU	LOC110674221|XP_021694064.1|AAEG
OG0007857	LOC117143560|XP_033164192.1|DMAU	LOC5565635|XP_021694071.1|AAEG
OG0007858	LOC117150552|XP_033173390.1|DMAU	LOC5578918|XP_021694074.1|AAEG
OG0007859	LOC117146955|XP_033169508.1|DMAU	LOC5576111|XP_001662456.2|AAEG
OG0007860	LOC117146063|XP_033167893.1|DMAU	LOC5576119|XP_001662466.1|AAEG
OG0007861	LOC117143868|XP_033164624.1|DMAU	LOC5576129|XP_001662475.2|AAEG
OG0007862	LOC117145478|XP_033167044.1|DMAU	LOC5576130|XP_001662476.2|AAEG
OG0007863	LOC117143950|XP_033164779.1|DMAU	LOC5576133|XP_001662481.2|AAEG
OG0007864	LOC117144147|XP_033165066.1|DMAU	LOC5565140|XP_021694141.1|AAEG
OG0007865	LOC117139123|XP_033157161.1|DMAU	LOC110674239|XP_021694150.1|AAEG
OG0007866	LOC117143307|XP_033163808.1|DMAU	LOC5577584|XP_021694151.1|AAEG
OG0007867	LOC117143987|XP_033164819.1|DMAU	LOC5565083|XP_021694163.1|AAEG
OG0007868	LOC117142273|XP_033162042.1|DMAU	LOC5572607|XP_021694173.1|AAEG
OG0007869	LOC117148837|XP_033172382.1|DMAU	LOC5566104|XP_021695322.1|AAEG
OG0007870	LOC117139965|XP_033158555.1|DMAU	LOC5571441|XP_001659693.2|AAEG
OG0007871	LOC117147201|XP_033169900.1|DMAU	LOC5579864|XP_001664326.2|AAEG
OG0007872	LOC117141259|XP_033160518.1|DMAU	LOC5575755|XP_021695607.1|AAEG
OG0007873	LOC117141080|XP_033160269.1|DMAU	LOC110675366|XP_021695788.1|AAEG
OG0007874	LOC117147073|XP_033169725.1|DMAU	LOC110675408|XP_021696036.1|AAEG
OG0007875	LOC117135608|XP_033151858.1|DMAU	LOC5575910|XP_021696043.1|AAEG
OG0007876	LOC117148182|XP_033171343.1|DMAU	LOC5572896|XP_021696216.1|AAEG
OG0007877	LOC117146857|XP_033169320.1|DMAU	LOC5579996|XP_021696288.1|AAEG
OG0007878	LOC117137153|XP_033154354.1|DMAU	LOC5570510|XP_001659197.1|AAEG
OG0007879	LOC117139019|XP_033157004.1|DMAU	LOC5566265|XP_021696579.1|AAEG
OG0007880	LOC117146934|XP_033169470.1|DMAU	LOC5574281|XP_001661332.1|AAEG
OG0007881	LOC117141388|XP_033160693.1|DMAU	LOC5572344|XP_021696820.1|AAEG
OG0007882	LOC117139407|XP_033157571.1|DMAU	LOC110675667|XP_021696955.1|AAEG
OG0007883	LOC117139406|XP_033157565.1|DMAU	LOC5576419|XP_021696957.1|AAEG
OG0007884	LOC117141091|XP_033160298.1|DMAU	LOC110675711|XP_021697101.1|AAEG
OG0007885	LOC117135610|XP_033151863.1|DMAU	LOC5572689|XP_001660508.1|AAEG
OG0007886	LOC117143462|XP_033164068.1|DMAU	LOC5578537|XP_021697271.1|AAEG
OG0007887	LOC117139404|XP_033157563.1|DMAU	LOC5575897|XP_021697300.1|AAEG
OG0007888	LOC117140139|XP_033158798.1|DMAU	LOC5579977|XP_001658604.1|AAEG
OG0007889	LOC117141118|XP_033160330.1|DMAU	LOC5579978|XP_021697400.1|AAEG
OG0007890	LOC117139176|XP_033157230.1|DMAU	LOC5579058|XP_001657258.1|AAEG
OG0007891	LOC117145871|XP_033167584.1|DMAU	LOC5567753|XP_001657653.1|AAEG
OG0007892	LOC117137263|XP_033154517.1|DMAU	LOC5572762|XP_001660583.2|AAEG
OG0007893	LOC117136482|XP_033153309.1|DMAU	LOC5572767|XP_021697644.1|AAEG
OG0007894	LOC117140912|XP_033159977.1|DMAU	LOC5571563|XP_021697737.1|AAEG
OG0007895	LOC117141186|XP_033160415.1|DMAU	LOC5565534|XP_021697739.1|AAEG
OG0007896	LOC117140625|XP_033159536.1|DMAU	LOC5565541|XP_001649896.2|AAEG
OG0007897	LOC117140977|XP_033160116.1|DMAU	LOC5573998|XP_001661085.2|AAEG
OG0007898	LOC117141369|XP_033160666.1|DMAU	LOC5568731|XP_001658111.1|AAEG
OG0007899	LOC117140272|XP_033158988.1|DMAU	LOC5566834|XP_021698107.1|AAEG
OG0007900	LOC117135762|XP_033152115.1|DMAU	LOC5573667|XP_001660989.2|AAEG
OG0007901	LOC117140276|XP_033158995.1|DMAU	LOC5574161|XP_001655070.1|AAEG
OG0007902	LOC117147348|XP_033170100.1|DMAU	LOC5579153|XP_001664248.2|AAEG
OG0007903	LOC117139336|XP_033157474.1|DMAU	LOC5571408|XP_021698668.1|AAEG
OG0007904	LOC117139806|XP_033158323.1|DMAU	LOC5571406|XP_021698670.1|AAEG
OG0007905	LOC117148360|XP_033171611.1|DMAU	LOC5569668|XP_001652932.1|AAEG
OG0007906	LOC117141148|XP_033160375.1|DMAU	LOC5564155|XP_021698763.1|AAEG
OG0007907	LOC117140879|XP_033159912.1|DMAU	LOC5567319|XP_021698800.1|AAEG
OG0007908	LOC117140880|XP_033159913.1|DMAU	LOC5572190|XP_001653860.2|AAEG
OG0007909	LOC117146734|XP_033169071.1|DMAU	LOC5572189|XP_001653847.2|AAEG
OG0007910	LOC117140359|XP_033159105.1|DMAU	LOC5575606|XP_001662092.2|AAEG
OG0007911	LOC117141070|XP_033160258.1|DMAU	LOC5572502|XP_001660442.2|AAEG
OG0007912	LOC117141832|XP_033161378.1|DMAU	LOC5572504|XP_001660444.2|AAEG
OG0007913	LOC117141071|XP_033160259.1|DMAU	LOC110676274|XP_021699205.1|AAEG
OG0007914	LOC117139103|XP_033157128.1|DMAU	LOC110676292|XP_021699291.1|AAEG
OG0007915	LOC117141268|XP_033160529.1|DMAU	LOC5571046|XP_001659483.1|AAEG
OG0007916	LOC117140952|XP_033160107.1|DMAU	LOC110676318|XP_021699420.1|AAEG
OG0007917	LOC117137817|XP_033155386.1|DMAU	LOC110676370|XP_021699636.1|AAEG
OG0007918	LOC117135528|XP_033151682.1|DMAU	LOC5575622|XP_021699697.1|AAEG
OG0007919	LOC117136632|XP_033153512.1|DMAU	LOC5567705|XP_001651871.2|AAEG
OG0007920	LOC117137274|XP_033154533.1|DMAU	LOC5567703|XP_001651869.2|AAEG
OG0007921	LOC117136773|XP_033153712.1|DMAU	LOC5567694|XP_001651855.1|AAEG
OG0007922	LOC117144866|XP_033166161.1|DMAU	LOC5575902|XP_021699835.1|AAEG
OG0007923	LOC117148790|XP_033172291.1|DMAU	LOC5574835|XP_021699842.1|AAEG
OG0007924	LOC117137149|XP_033154347.1|DMAU	LOC5574644|XP_021699901.1|AAEG
OG0007925	LOC117137809|XP_033155379.1|DMAU	LOC5572043|XP_021699922.1|AAEG
OG0007926	LOC117137742|XP_033155216.1|DMAU	LOC5569988|XP_001658877.1|AAEG
OG0007927	LOC117138250|XP_033156100.1|DMAU	LOC5569985|XP_021700016.1|AAEG
OG0007928	LOC117135327|XP_033151416.1|DMAU	LOC5574683|XP_021700061.1|AAEG
OG0007929	LOC117148749|XP_033172233.1|DMAU	LOC5564085|XP_021700070.1|AAEG
OG0007930	LOC117138695|XP_033156846.1|DMAU	LOC110676455|XP_021700084.1|AAEG
OG0007931	LOC117142624|XP_033162618.1|DMAU	LOC5571144|XP_001653457.2|AAEG
OG0007932	LOC117148633|XP_033172025.1|DMAU	LOC5568633|XP_021700315.1|AAEG
OG0007933	LOC117143922|XP_033164727.1|DMAU	LOC5568631|XP_021700324.1|AAEG
OG0007934	LOC117143788|XP_033164520.1|DMAU	LOC110675597|XP_021696704.1|AAEG
OG0007935	LOC117135259|XP_033151295.1|DMAU	LOC5575448|XP_001661964.1|AAEG
OG0007936	LOC117137060|XP_033154168.1|DMAU	LOC5578156|XP_021700404.1|AAEG
OG0007937	LOC117141808|XP_033161355.1|DMAU	LOC5580325|XP_021700499.1|AAEG
OG0007938	LOC117136762|XP_033153693.1|DMAU	LOC5577419|XP_001656499.1|AAEG
OG0007939	LOC117135457|XP_033151538.1|DMAU	LOC5564446|XP_021700503.1|AAEG
OG0007940	LOC117139028|XP_033157053.1|DMAU	LOC5577415|XP_021700508.1|AAEG
OG0007941	LOC117135882|XP_033152319.1|DMAU	LOC5578356|XP_001656926.2|AAEG
OG0007942	LOC117148461|XP_033171724.1|DMAU	LOC5566445|XP_001650816.1|AAEG
OG0007943	LOC117137308|XP_033154583.1|DMAU	LOC5566425|XP_021700554.1|AAEG
OG0007944	LOC117141826|XP_033161370.1|DMAU	LOC5565687|XP_021700587.1|AAEG
OG0007945	LOC117146080|XP_033167964.1|DMAU	LOC5570921|XP_001653400.2|AAEG
OG0007946	LOC117135576|XP_033151792.1|DMAU	LOC5572920|XP_001654253.2|AAEG
OG0007947	LOC117148476|XP_033171745.1|DMAU	LOC5571730|XP_001659882.2|AAEG
OG0007948	LOC117136630|XP_033153513.1|DMAU	LOC5571432|XP_021700743.1|AAEG
OG0007949	LOC117147143|XP_033169813.1|DMAU	LOC5570422|XP_001659133.3|AAEG
OG0007950	LOC117144054|XP_033164923.1|DMAU	LOC5574308|XP_021700852.1|AAEG
OG0007951	LOC117150752|XP_033173678.1|DMAU	LOC5564717|XP_021700853.1|AAEG
OG0007952	LOC117137579|XP_033154979.1|DMAU	LOC5574304|XP_001655089.1|AAEG
OG0007953	LOC117141335|XP_033160633.1|DMAU	LOC5564304|XP_021700920.1|AAEG
OG0007954	LOC117150309|XP_033173026.1|DMAU	LOC5576296|XP_021700956.1|AAEG
OG0007955	LOC117148654|XP_033172058.1|DMAU	LOC5565359|XP_021700980.1|AAEG
OG0007956	LOC117140685|XP_033159636.1|DMAU	LOC5565369|XP_001649728.1|AAEG
OG0007957	LOC117148562|XP_033171911.1|DMAU	LOC5566514|XP_021701158.1|AAEG
OG0007958	LOC117146810|XP_033169245.1|DMAU	LOC5571663|XP_001653749.1|AAEG
OG0007959	LOC117147091|XP_033169751.1|DMAU	LOC5571659|XP_021701191.1|AAEG
OG0007960	LOC117151041|XP_033174146.1|DMAU	LOC5574494|XP_001655156.1|AAEG
OG0007961	LOC117144369|XP_033165383.1|DMAU	LOC5568818|XP_021701330.1|AAEG
OG0007962	LOC117147029|XP_033169613.1|DMAU	LOC5578792|XP_001657162.2|AAEG
OG0007963	LOC117140746|XP_033159722.1|DMAU	LOC5578765|XP_001657135.1|AAEG
OG0007964	LOC117135333|XP_033151425.1|DMAU	LOC5578754|XP_021701460.1|AAEG
OG0007965	LOC117150856|XP_033173846.1|DMAU	LOC5576861|XP_001662959.1|AAEG
OG0007966	LOC117151070|XP_033174203.1|DMAU	LOC5577209|XP_001663303.2|AAEG
OG0007967	LOC117142535|XP_033162476.1|DMAU	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG
OG0007968	LOC117150946|XP_033174005.1|DMAU	LOC5573094|XP_001654401.2|AAEG
OG0007969	LOC117135225|XP_033151232.1|DMAU	LOC5569035|XP_021701854.1|AAEG
OG0007970	LOC117135547|XP_033151731.1|DMAU	LOC23687839|XP_021702045.1|AAEG
OG0007971	LOC117146607|XP_033168824.1|DMAU	LOC5576502|XP_001662694.2|AAEG
OG0007972	LOC117136353|XP_033153110.1|DMAU	LOC5577611|XP_001656605.1|AAEG
OG0007973	LOC117150399|XP_033173154.1|DMAU	LOC5573509|XP_021702247.1|AAEG
OG0007974	LOC117146688|XP_033168953.1|DMAU	LOC5575167|XP_001655545.1|AAEG
OG0007975	LOC117142482|XP_033162397.1|DMAU	LOC5566384|XP_021702372.1|AAEG
OG0007976	LOC117147599|XP_033170440.1|DMAU	LOC5572446|XP_001660390.1|AAEG
OG0007977	LOC117150617|XP_033173481.1|DMAU	LOC5576030|XP_001655971.2|AAEG
OG0007978	LOC117139097|XP_033157119.1|DMAU	LOC5576031|XP_001655972.2|AAEG
OG0007979	LOC117140544|XP_033159430.1|DMAU	LOC5564562|XP_021702657.1|AAEG
OG0007980	LOC117140119|XP_033158777.1|DMAU	LOC5572799|XP_001654200.1|AAEG
OG0007981	LOC117148777|XP_033172265.1|DMAU	LOC5572801|XP_001654202.2|AAEG
OG0007982	LOC117149781|XP_033172717.1|DMAU	LOC5572804|XP_021702687.1|AAEG
OG0007983	LOC117146696|XP_033168981.1|DMAU	LOC5577546|XP_001656562.1|AAEG
OG0007984	LOC117144579|XP_033165733.1|DMAU	LOC110676981|XP_021702895.1|AAEG
OG0007985	LOC117136639|XP_033153521.1|DMAU	LOC5573242|XP_001654451.1|AAEG
OG0007986	LOC117135182|XP_033151139.1|DMAU	LOC5573250|XP_001654460.1|AAEG
OG0007987	LOC117136050|XP_033152589.1|DMAU	LOC5573813|XP_021702973.1|AAEG
OG0007988	LOC117150535|XP_033173350.1|DMAU	LOC110677009|XP_021703024.1|AAEG
OG0007989	LOC117146689|XP_033168958.1|DMAU	LOC5569070|XP_021703037.1|AAEG
OG0007990	LOC117151039|XP_033174143.1|DMAU	LOC5569085|XP_001658314.1|AAEG
OG0007991	LOC117150982|XP_033174067.1|DMAU	LOC5571319|XP_021703124.1|AAEG
OG0007992	LOC117150969|XP_033174041.1|DMAU	LOC5568943|XP_001658265.1|AAEG
OG0007993	LOC117146076|XP_033167911.1|DMAU	LOC110677031|XP_021703192.1|AAEG
OG0007994	LOC117135269|XP_033151321.1|DMAU	LOC5573951|XP_001654989.2|AAEG
OG0007995	LOC117150352|XP_033173094.1|DMAU	LOC5567004|XP_021703504.1|AAEG
OG0007996	LOC117148029|XP_033171091.1|DMAU	LOC5568002|XP_021703553.1|AAEG
OG0007997	LOC117140827|XP_033159825.1|DMAU	LOC5565908|XP_001650252.1|AAEG
OG0007998	LOC117141117|XP_033160332.1|DMAU	LOC5565889|XP_001650247.2|AAEG
OG0007999	LOC117149517|XP_033172680.1|DMAU	LOC5568195|XP_021703926.1|AAEG
OG0008000	LOC117136516|XP_033153355.1|DMAU	LOC5579520|XP_021703929.1|AAEG
OG0008001	LOC117135130|XP_033151077.1|DMAU	LOC5569514|XP_001652824.1|AAEG
OG0008002	LOC117145927|XP_033167686.1|DMAU	LOC5564871|XP_021704062.1|AAEG
OG0008003	LOC117135157|XP_033151112.1|DMAU	LOC23687575|XP_011493142.2|AAEG
OG0008004	LOC117147705|XP_033170585.1|DMAU	LOC5568569|XP_021710094.1|AAEG
OG0008005	LOC117148588|XP_033171951.1|DMAU	LOC5568568|XP_021710682.1|AAEG
OG0008006	LOC117147538|XP_033170363.1|DMAU	LOC5567855|XP_021705078.1|AAEG
OG0008007	LOC117147462|XP_033170244.1|DMAU	LOC5567869|XP_001651889.2|AAEG
OG0008008	LOC117140306|XP_033159042.1|DMAU	LOC5570316|XP_021708317.1|AAEG
OG0008009	LOC117147018|XP_033169597.1|DMAU	LOC5579023|XP_001664204.1|AAEG
OG0008010	LOC117147623|XP_033170472.1|DMAU	LOC5564303|XP_021710601.1|AAEG
OG0008011	LOC117136020|XP_033152528.1|DMAU	LOC5564310|XP_021707947.1|AAEG
OG0008012	LOC117136902|XP_033153909.1|DMAU	LOC5564320|XP_001648668.1|AAEG
OG0008013	LOC117137336|XP_033154617.1|DMAU	LOC5570141|XP_001653124.2|AAEG
OG0008014	LOC117143789|XP_033164521.1|DMAU	LOC5570138|XP_001653120.1|AAEG
OG0008015	LOC117140401|XP_033159162.1|DMAU	LOC5570134|XP_021706328.1|AAEG
OG0008016	LOC117140403|XP_033159165.1|DMAU	LOC5570132|XP_021706329.1|AAEG
OG0008017	LOC117147563|XP_033170397.1|DMAU	LOC5568052|XP_021707945.1|AAEG
OG0008018	LOC117146419|XP_033168512.1|DMAU	LOC5572519|XP_021710788.1|AAEG
OG0008019	LOC117147642|XP_033170501.1|DMAU	LOC5575110|XP_021706695.1|AAEG
OG0008020	LOC117143954|XP_033164780.1|DMAU	LOC5575098|XP_021708828.1|AAEG
OG0008021	LOC117148075|XP_033171174.1|DMAU	LOC5563788|XP_001648063.1|AAEG
OG0008022	LOC117143228|XP_033163668.1|DMAU	LOC5571713|XP_021705831.1|AAEG
OG0008023	LOC117148548|XP_033171872.1|DMAU	LOC5571135|XP_001659577.1|AAEG
OG0008024	LOC117148549|XP_033171873.1|DMAU	LOC5571134|XP_001659575.2|AAEG
OG0008025	LOC117146420|XP_033168514.1|DMAU	LOC5567369|XP_001657384.1|AAEG, LOC110681218|XP_021712680.1|AAEG
OG0008026	LOC117146608|XP_033168825.1|DMAU	LOC5575391|XP_001661916.1|AAEG
OG0008027	LOC117147993|XP_033171039.1|DMAU	LOC5575396|XP_001661913.1|AAEG
OG0008028	LOC117145415|XP_033166947.1|DMAU	LOC5574404|XP_001655111.1|AAEG
OG0008029	LOC117145040|XP_033166442.1|DMAU	LOC5574414|XP_021704944.1|AAEG
OG0008030	LOC117144200|XP_033165140.1|DMAU	LOC5570065|XP_021705981.1|AAEG
OG0008031	LOC117144864|XP_033166164.1|DMAU	LOC5570069|XP_001653055.1|AAEG
OG0008032	LOC117146083|XP_033167922.1|DMAU	LOC5570244|XP_021704947.1|AAEG
OG0008033	LOC117143005|XP_033163261.1|DMAU	LOC5579888|XP_021706307.1|AAEG
OG0008034	LOC117143242|XP_033163685.1|DMAU	LOC5566562|XP_021708872.1|AAEG
OG0008035	LOC117147009|XP_033169582.1|DMAU	LOC5569835|XP_021706983.1|AAEG
OG0008036	LOC117144322|XP_033165325.1|DMAU	LOC5578747|XP_001657114.1|AAEG
OG0008037	LOC117145707|XP_033167344.1|DMAU	LOC5578803|XP_021709692.1|AAEG
OG0008038	LOC117147872|XP_033170843.1|DMAU	LOC5573340|XP_001660820.1|AAEG
OG0008039	LOC117142456|XP_033162330.1|DMAU	LOC5567526|XP_021707577.1|AAEG
OG0008040	LOC117146026|XP_033167848.1|DMAU	LOC5567530|XP_021705845.1|AAEG
OG0008041	LOC117148412|XP_033171672.1|DMAU	LOC5567545|XP_021708893.1|AAEG
OG0008042	LOC117144840|XP_033166127.1|DMAU	LOC5567385|XP_001651787.2|AAEG
OG0008043	LOC117147213|XP_033169918.1|DMAU	LOC23687683|XP_011493168.2|AAEG
OG0008044	LOC117148827|XP_033172366.1|DMAU	LOC5570169|XP_021710526.1|AAEG
OG0008045	LOC117148761|XP_033172248.1|DMAU	LOC5578016|XP_001656754.1|AAEG
OG0008046	LOC117142634|XP_033162629.1|DMAU	LOC5578012|XP_021711098.1|AAEG, LOC110678092|XP_021706379.1|AAEG
OG0008047	LOC117143063|XP_033163411.1|DMAU	LOC5578010|XP_001656748.2|AAEG
OG0008048	LOC117142633|XP_033162628.1|DMAU	LOC5578008|XP_021704856.1|AAEG
OG0008049	LOC117143062|XP_033163410.1|DMAU	LOC5578007|XP_021709483.1|AAEG
OG0008050	LOC117143100|XP_033163472.1|DMAU	LOC5578003|XP_021708496.1|AAEG
OG0008051	LOC117143078|XP_033163439.1|DMAU	LOC5578000|XP_001656738.1|AAEG
OG0008052	LOC117142660|XP_033162679.1|DMAU	LOC5577449|XP_021710136.1|AAEG
OG0008053	LOC117141679|XP_033161166.1|DMAU	LOC5579184|XP_001664280.1|AAEG
OG0008054	LOC117147708|XP_033170589.1|DMAU	LOC5570299|XP_021705511.1|AAEG
OG0008055	LOC117147651|XP_033170516.1|DMAU	LOC5570297|XP_021709132.1|AAEG
OG0008056	LOC117148049|XP_033171125.1|DMAU	LOC5566177|XP_001650527.1|AAEG
OG0008057	LOC117144159|XP_033165082.1|DMAU	LOC5564663|XP_001649002.2|AAEG
OG0008058	LOC117145970|XP_033167762.1|DMAU	LOC5576334|XP_001656072.1|AAEG
OG0008059	LOC117144162|XP_033165088.1|DMAU	LOC5577679|XP_001663462.2|AAEG
