Orthogroup	DMAU.longest_only	DVIR.longest_only
OG0008291	LOC117146365|XP_033168407.1|DMAU	LOC6633313|XP_002056890.1|DVIR
OG0008292	LOC117146993|XP_033169560.1|DMAU	LOC6631466|XP_002055006.2|DVIR
OG0008293	LOC117142798|XP_033162895.1|DMAU	LOC6629463|XP_002053880.3|DVIR
OG0008294	LOC117142821|XP_033162931.1|DMAU	LOC6630913|XP_002053772.1|DVIR
OG0008295	LOC117146794|XP_033169225.1|DMAU	LOC6632200|XP_032295353.1|DVIR
OG0008296	LOC117147007|XP_033169580.1|DMAU	LOC6631405|XP_002055003.1|DVIR
OG0008297	LOC117146578|XP_033168778.1|DMAU	LOC6632195|XP_002055022.1|DVIR
OG0008298	LOC117148572|XP_033171927.1|DMAU	LOC6634425|XP_002057937.1|DVIR
OG0008299	LOC117143890|XP_033164682.1|DMAU	LOC6630575|XP_015027059.1|DVIR
OG0008300	LOC117147278|XP_033170008.1|DMAU	LOC6631990|XP_032296166.1|DVIR
OG0008301	LOC117146056|XP_033167887.1|DMAU	LOC6629923|XP_002054557.2|DVIR
OG0008302	LOC117147811|XP_033170755.1|DMAU	LOC6631503|XP_032295856.1|DVIR
OG0008303	LOC117147021|XP_033169600.1|DMAU	LOC6633770|XP_002057302.1|DVIR
OG0008304	LOC117148326|XP_033171550.1|DMAU	LOC6631580|XP_032295546.1|DVIR
OG0008305	LOC117146711|XP_033169018.1|DMAU	LOC6636717|XP_002060190.1|DVIR
OG0008306	LOC117148764|XP_033172251.1|DMAU	LOC6631831|XP_002055473.1|DVIR
OG0008307	LOC117145034|XP_033166430.1|DMAU	LOC6629668|XP_002054762.1|DVIR
OG0008308	LOC117142333|XP_033162140.1|DMAU	LOC6630858|XP_015027280.1|DVIR
OG0008309	LOC117136743|XP_033153669.1|DMAU	LOC6634326|XP_002057679.1|DVIR
OG0008310	LOC117139077|XP_033157079.1|DMAU	LOC6624338|XP_002047590.1|DVIR
OG0008312	LOC117145965|XP_033167758.1|DMAU	LOC6634978|XP_002058426.1|DVIR
OG0008313	LOC117148591|XP_033171960.1|DMAU	LOC6632182|XP_002055280.1|DVIR
OG0008314	LOC117137694|XP_033155154.1|DMAU	LOC6626372|XP_002049395.1|DVIR
OG0008315	LOC117139816|XP_033158338.1|DMAU	LOC6623964|XP_002047386.1|DVIR
OG0008317	LOC117145012|XP_033166395.1|DMAU	LOC6630069|XP_015027682.1|DVIR
OG0008318	LOC117147628|XP_033170484.1|DMAU	LOC6636668|XP_032295790.1|DVIR
OG0008319	LOC117136856|XP_033153847.1|DMAU	LOC6626619|XP_002050603.1|DVIR
OG0008320	LOC117148718|XP_033172158.1|DMAU	LOC6631544|XP_015026610.1|DVIR
OG0008321	LOC117145776|XP_033167444.1|DMAU	LOC6629917|XP_002054551.1|DVIR
OG0008322	LOC117135224|XP_033151231.1|DMAU	LOC6634073|XP_002057415.1|DVIR
OG0008323	LOC117146066|XP_033167898.1|DMAU	LOC6632417|XP_002055798.1|DVIR
OG0008324	LOC117147292|XP_033170030.1|DMAU	LOC6633682|XP_002057287.1|DVIR
OG0008325	LOC117148648|XP_033172041.1|DMAU	LOC6631660|XP_002055011.2|DVIR
OG0008326	LOC117143686|XP_033164363.1|DMAU	LOC6632376|XP_032296731.1|DVIR
OG0008328	LOC117148184|XP_033171345.1|DMAU	LOC6633641|XP_002056835.1|DVIR
OG0008329	LOC117146878|XP_033169359.1|DMAU	LOC6634802|XP_032289259.1|DVIR
OG0008330	LOC117136621|XP_033153500.1|DMAU	LOC6627107|XP_002050847.1|DVIR
OG0008331	LOC117141185|XP_033160414.1|DMAU	LOC6622279|XP_002047122.1|DVIR
OG0008332	LOC117140473|XP_033159313.1|DMAU	LOC6622682|XP_032290386.1|DVIR
OG0008333	LOC117139819|XP_033158341.1|DMAU	LOC6623533|XP_002047133.1|DVIR
OG0008334	LOC117140265|XP_033158982.1|DMAU	LOC6624665|XP_032290958.1|DVIR
OG0008335	LOC117139518|XP_033157770.1|DMAU	LOC6623175|XP_002047754.1|DVIR
OG0008336	LOC117140963|XP_033160077.1|DMAU	LOC6622364|XP_002047501.2|DVIR
OG0008337	LOC117136535|XP_033153375.1|DMAU	LOC6626392|XP_002048731.1|DVIR
OG0008338	LOC117139538|XP_033157802.1|DMAU	LOC6623056|XP_002048499.1|DVIR
OG0008339	LOC117146954|XP_033169507.1|DMAU	LOC6636038|XP_002059643.3|DVIR
OG0008340	LOC117138673|XP_033156815.1|DMAU	LOC6624957|XP_002050612.1|DVIR
OG0008341	LOC117140626|XP_033159537.1|DMAU	LOC6624067|XP_002046277.2|DVIR
OG0008342	LOC117142005|XP_033161745.1|DMAU	LOC6624116|XP_002046622.1|DVIR
OG0008343	LOC117144977|XP_033166335.1|DMAU	LOC6630226|XP_002054800.1|DVIR
OG0008344	LOC117141831|XP_033161377.1|DMAU	LOC6624006|XP_002046555.2|DVIR
OG0008345	LOC117139837|XP_033158375.1|DMAU	LOC6624171|XP_002046900.2|DVIR
OG0008346	LOC117147381|XP_033170143.1|DMAU	LOC6631401|XP_015026340.1|DVIR
OG0008347	LOC117150447|XP_033173224.1|DMAU	LOC6627537|XP_002051706.1|DVIR
OG0008348	LOC117139833|XP_033158365.1|DMAU	LOC6622537|XP_002046703.1|DVIR
OG0008349	LOC117141628|XP_033161049.1|DMAU	LOC6622252|XP_002047477.3|DVIR
OG0008350	LOC117146831|XP_033169276.1|DMAU	LOC6632129|XP_002055102.1|DVIR
OG0008351	LOC117141822|XP_033161366.1|DMAU	LOC6622109|XP_002046541.2|DVIR
OG0008352	LOC117139676|XP_033158045.1|DMAU	LOC6623851|XP_002046230.1|DVIR
OG0008353	LOC117141371|XP_033160668.1|DMAU	LOC6622835|XP_002046696.1|DVIR
OG0008354	LOC117147358|XP_033170113.1|DMAU	LOC6632177|XP_002055275.1|DVIR
OG0008355	LOC117136702|XP_033153611.1|DMAU	LOC6625400|XP_002050141.2|DVIR
OG0008356	LOC117142107|XP_033161884.1|DMAU	LOC6633339|XP_002056867.1|DVIR
OG0008357	LOC117142396|XP_033162234.1|DMAU	LOC6632614|XP_002056314.1|DVIR
OG0008358	LOC117150644|XP_033173510.1|DMAU	LOC6627576|XP_032293565.1|DVIR
OG0008359	LOC117137807|XP_033155372.1|DMAU	LOC6625209|XP_002050625.2|DVIR
OG0008360	LOC117137252|XP_033154506.1|DMAU	LOC6624879|XP_002050883.2|DVIR
OG0008361	LOC117150539|XP_033173356.1|DMAU	LOC6634374|XP_015025281.1|DVIR
OG0008362	LOC117147028|XP_033169612.1|DMAU	LOC6634635|XP_002058034.1|DVIR
OG0008363	LOC117136283|XP_033153009.1|DMAU	LOC6627182|XP_002049747.1|DVIR
OG0008364	LOC117141905|XP_033161508.1|DMAU	LOC6622517|XP_002048432.1|DVIR
OG0008365	LOC117136798|XP_033153747.1|DMAU	LOC6625410|XP_032292734.1|DVIR
OG0008366	LOC117143712|XP_033164402.1|DMAU	LOC6633143|XP_002056382.1|DVIR
OG0008367	LOC117146453|XP_033168572.1|DMAU	LOC6635501|XP_002059041.3|DVIR
OG0008368	LOC117150764|XP_033173695.1|DMAU	LOC6627823|XP_002051136.1|DVIR
OG0008369	LOC117148872|XP_033172434.1|DMAU	LOC116652050|XP_032295703.1|DVIR
OG0008370	LOC117145990|XP_033167795.1|DMAU	LOC26530678|XP_015024793.1|DVIR
OG0008371	LOC117142288|XP_033162065.1|DMAU	LOC6630661|XP_015027433.1|DVIR
OG0008372	LOC117135676|XP_033151964.1|DMAU	LOC6622185|XP_002048302.1|DVIR
OG0008373	LOC117146489|XP_033168622.1|DMAU	LOC6627423|XP_032293880.1|DVIR
OG0008374	LOC117136740|XP_033153663.1|DMAU	LOC6627305|XP_002051286.1|DVIR
OG0008375	LOC117136462|XP_033153285.1|DMAU	LOC6635633|XP_002059238.1|DVIR
OG0008376	LOC117150758|XP_033173686.1|DMAU	LOC6628541|XP_002051853.1|DVIR
OG0008377	LOC117147614|XP_033170466.1|DMAU	LOC26531560|XP_032294309.1|DVIR
OG0008378	LOC117147604|XP_033170454.1|DMAU	LOC6627504|XP_032294307.1|DVIR
OG0008379	LOC117137004|XP_033154084.1|DMAU	LOC6634056|XP_002057889.1|DVIR
OG0008380	LOC117142345|XP_033162156.1|DMAU	LOC6628090|XP_015028081.1|DVIR
OG0008381	LOC117139060|XP_033157063.1|DMAU	LOC6628825|XP_002052590.1|DVIR
OG0008383	LOC117140126|XP_033158785.1|DMAU	LOC6628836|XP_002052744.1|DVIR
OG0008384	LOC117144944|XP_033166292.1|DMAU	LOC6627520|XP_002051629.1|DVIR
OG0008385	LOC117137221|XP_033154470.1|DMAU	LOC6628098|XP_002052422.1|DVIR
OG0008386	LOC117146943|XP_033169484.1|DMAU	LOC6631984|XP_002055609.1|DVIR
OG0008387	LOC117142855|XP_033162987.1|DMAU	LOC6633058|XP_032289701.1|DVIR
OG0008388	LOC117150826|XP_033173784.1|DMAU	LOC6634311|XP_002057561.1|DVIR
OG0008389	LOC117150510|XP_033173308.1|DMAU	LOC6628932|XP_032294388.1|DVIR
OG0008390	LOC117138878|XP_033156868.1|DMAU	LOC6628403|XP_002052046.1|DVIR
OG0008391	LOC117148619|XP_033172002.1|DMAU	LOC6628462|XP_002051834.2|DVIR
OG0008392	LOC117139393|XP_033157550.1|DMAU	LOC6624220|XP_002048073.1|DVIR
OG0008393	LOC117141756|XP_033161269.1|DMAU	LOC6622781|XP_032290926.1|DVIR
OG0008394	LOC117139515|XP_033157764.1|DMAU	LOC6624350|XP_002047464.1|DVIR
OG0008395	LOC117148618|XP_033171997.1|DMAU	LOC6631654|XP_015026447.1|DVIR
OG0008396	LOC117146900|XP_033169398.1|DMAU	LOC6633614|XP_032294955.1|DVIR
OG0008397	LOC117146971|XP_033169531.1|DMAU	LOC6631498|XP_002055132.2|DVIR
OG0008398	LOC117148365|XP_033171613.1|DMAU	LOC6633295|XP_002056878.3|DVIR
OG0008399	LOC117148257|XP_033171453.1|DMAU	LOC6633617|XP_032296654.1|DVIR
OG0008400	LOC117141765|XP_033161285.1|DMAU	LOC6624174|XP_002047423.1|DVIR
OG0008401	LOC117138019|XP_033155721.1|DMAU	LOC6628637|XP_002051881.1|DVIR
OG0008402	LOC117145170|XP_033166610.1|DMAU	LOC6629845|XP_002054466.1|DVIR
OG0008403	LOC117146821|XP_033169266.1|DMAU	LOC6635578|XP_002058992.2|DVIR
OG0008404	LOC117143930|XP_033164737.1|DMAU	LOC6630764|XP_002054623.2|DVIR
OG0008405	LOC117148243|XP_033171438.1|DMAU	LOC6633291|XP_002056874.1|DVIR
OG0008406	LOC117147000|XP_033169571.1|DMAU	LOC6634798|XP_032296452.1|DVIR
OG0008407	LOC117142658|XP_033162674.1|DMAU	LOC6632927|XP_002056562.3|DVIR
OG0008408	LOC117148897|XP_033172494.1|DMAU	LOC6633550|XP_032296214.1|DVIR
OG0008409	LOC117139846|XP_033158383.1|DMAU	LOC6624217|XP_032291079.1|DVIR
OG0008410	LOC117143014|XP_033163272.1|DMAU	LOC6629577|XP_002054869.1|DVIR
OG0008411	LOC117143805|XP_033164540.1|DMAU	LOC6633227|XP_002056285.2|DVIR
OG0008412	LOC117148317|XP_033171538.1|DMAU	LOC6633284|XP_032296590.1|DVIR
OG0008413	LOC117140673|XP_033159615.1|DMAU	LOC6623012|XP_015030426.1|DVIR
OG0008414	LOC117146618|XP_033168838.1|DMAU	LOC6634663|XP_002058116.1|DVIR
OG0008415	LOC117146449|XP_033168567.1|DMAU	LOC6636158|XP_002059665.1|DVIR
OG0008416	LOC117148218|XP_033171398.1|DMAU	LOC6631970|XP_002054974.1|DVIR
OG0008417	LOC117148679|XP_033172109.1|DMAU	LOC6634668|XP_002057984.1|DVIR
OG0008418	LOC117146852|XP_033169308.1|DMAU	LOC6631759|XP_032295601.1|DVIR
OG0008419	LOC117148823|XP_033172361.1|DMAU	LOC6634779|XP_032296441.1|DVIR
OG0008420	LOC117148124|XP_033171237.1|DMAU	LOC6633653|XP_002056847.1|DVIR
OG0008421	LOC117146938|XP_033169477.1|DMAU	LOC6631392|XP_015026402.1|DVIR
OG0008422	LOC117146877|XP_033169357.1|DMAU	LOC6634803|XP_002057916.1|DVIR
OG0008423	LOC117136976|XP_033154042.1|DMAU	LOC6624937|XP_002049036.1|DVIR
OG0008424	LOC117147046|XP_033169684.1|DMAU	LOC6633453|XP_002057336.1|DVIR
OG0008425	LOC117143691|XP_033164370.1|DMAU	LOC6629506|XP_032289405.1|DVIR
OG0008426	LOC117138564|XP_033156615.1|DMAU	LOC6625959|XP_002049590.1|DVIR
OG0008427	LOC117147132|XP_033169801.1|DMAU	LOC6633242|XP_032296070.1|DVIR
OG0008428	LOC117146814|XP_033169254.1|DMAU	LOC6628015|XP_002051319.1|DVIR
OG0008429	LOC117144959|XP_033166306.1|DMAU	LOC6629348|XP_002053264.1|DVIR
OG0008430	LOC117147466|XP_033170248.1|DMAU	LOC6636162|XP_002059491.1|DVIR
OG0008431	LOC117142089|XP_033161863.1|DMAU	LOC6626403|XP_002050011.1|DVIR
OG0008432	LOC117145944|XP_033167715.1|DMAU	LOC6633213|XP_032289767.1|DVIR
OG0008433	LOC117141584|XP_033160988.1|DMAU	LOC6622589|XP_015030555.1|DVIR
OG0008434	LOC117143615|XP_033164264.1|DMAU	LOC6629488|XP_002054083.1|DVIR
OG0008435	LOC117150489|XP_033173282.1|DMAU	LOC6628086|XP_002051146.1|DVIR
OG0008436	LOC117136198|XP_033152835.1|DMAU	LOC26531916|XP_015023626.1|DVIR
OG0008438	LOC117144728|XP_033165962.1|DMAU	LOC6629267|XP_032294939.1|DVIR
OG0008439	LOC117136366|XP_033153137.1|DMAU	LOC6625210|XP_015029806.1|DVIR
OG0008440	LOC117145761|XP_033167417.1|DMAU	LOC6632400|XP_032289616.1|DVIR
OG0008441	LOC117140549|XP_033159434.1|DMAU	LOC6622673|XP_002047668.2|DVIR
OG0008442	LOC117138549|XP_033156597.1|DMAU	LOC6635368|XP_002058892.1|DVIR
OG0008443	LOC117139482|XP_033157693.1|DMAU	LOC6623712|XP_002048254.1|DVIR
OG0008444	LOC117141735|XP_033161244.1|DMAU	LOC6623897|XP_002048638.1|DVIR
OG0008445	LOC117147972|XP_033171012.1|DMAU	LOC6634436|XP_002057910.2|DVIR
OG0008446	LOC117147877|XP_033170848.1|DMAU	LOC6632064|XP_002055619.3|DVIR
OG0008447	LOC117146649|XP_033168873.1|DMAU	LOC6633500|XP_002056824.1|DVIR
OG0008448	LOC117148735|XP_033172194.1|DMAU	LOC6633840|XP_032296648.1|DVIR
OG0008449	LOC117147016|XP_033169591.1|DMAU	LOC6631878|XP_002054951.1|DVIR
OG0008450	LOC117147433|XP_033170204.1|DMAU	LOC6636791|XP_032289296.1|DVIR
OG0008451	LOC117145517|XP_033167099.1|DMAU	LOC6632518|XP_002056528.1|DVIR
OG0008452	LOC117150679|XP_033173576.1|DMAU	LOC6628304|XP_002052858.2|DVIR
OG0008453	LOC117138278|XP_033156138.1|DMAU	LOC6636330|XP_002059929.2|DVIR
OG0008454	LOC117146726|XP_033169054.1|DMAU	LOC6633537|XP_002057365.2|DVIR
OG0008455	LOC117141798|XP_033161331.1|DMAU	LOC6622204|XP_002046321.2|DVIR
OG0008456	LOC117145658|XP_033167280.1|DMAU	LOC6632925|XP_002056560.1|DVIR
OG0008457	LOC117142423|XP_033162274.1|DMAU	LOC6629801|XP_002053377.1|DVIR
OG0008458	LOC117136116|XP_033152703.1|DMAU	LOC6627194|XP_002049439.1|DVIR
OG0008459	LOC117147498|XP_033170291.1|DMAU	LOC6631358|XP_002055662.1|DVIR
OG0008460	LOC117135283|XP_033151342.1|DMAU	LOC6627738|XP_002051122.2|DVIR
OG0008461	LOC117137950|XP_033155606.1|DMAU	LOC6627372|XP_015028625.1|DVIR
OG0008462	LOC117150366|XP_033173120.1|DMAU	LOC6628455|XP_002051827.1|DVIR
OG0008463	LOC117137988|XP_033155667.1|DMAU	LOC26530741|XP_015028846.2|DVIR
OG0008464	LOC117137506|XP_033154877.1|DMAU	LOC6626602|XP_002050636.1|DVIR
OG0008465	LOC117135622|XP_033151875.1|DMAU	LOC26530585|XP_015024744.1|DVIR
OG0008466	LOC117135561|XP_033151758.1|DMAU	LOC6625044|XP_002048815.2|DVIR
OG0008467	LOC117137262|XP_033154516.1|DMAU	LOC6625204|XP_002050300.1|DVIR
OG0008468	LOC117150869|XP_033173879.1|DMAU	LOC6627896|XP_002051810.1|DVIR
OG0008469	LOC117148451|XP_033171716.1|DMAU	LOC26531430|XP_015024749.1|DVIR
OG0008472	LOC117138240|XP_033156080.1|DMAU	LOC6625852|XP_032291678.1|DVIR
OG0008473	LOC117146346|XP_033168377.1|DMAU	LOC6631486|XP_002055431.2|DVIR
OG0008474	LOC117146050|XP_033167881.1|DMAU	LOC6629854|XP_002053177.3|DVIR
OG0008475	LOC117142866|XP_033163023.1|DMAU	LOC6634358|XP_002057699.1|DVIR
OG0008476	LOC117145029|XP_033166422.1|DMAU	LOC6630205|XP_002053708.1|DVIR
OG0008477	LOC117137480|XP_033154851.1|DMAU	LOC6627150|XP_015029572.1|DVIR
OG0008478	LOC117142995|XP_033163240.1|DMAU	LOC26531866|XP_032288952.1|DVIR
OG0008479	LOC117135682|XP_033151975.1|DMAU	LOC6626449|XP_002049806.1|DVIR
OG0008480	LOC117141607|XP_033161013.1|DMAU	LOC6622158|XP_032290034.1|DVIR
OG0008481	LOC117147092|XP_033169747.1|DMAU	LOC6633547|XP_002057244.1|DVIR
OG0008482	LOC117147412|XP_033170179.1|DMAU, LOC117139960|XP_033158544.1|DMAU	LOC6623222|XP_002046715.1|DVIR
OG0008483	LOC117150948|XP_033174012.1|DMAU	LOC6627979|XP_002051785.2|DVIR
OG0008484	LOC117143669|XP_033164341.1|DMAU	LOC6632658|XP_002056464.1|DVIR
OG0008485	LOC117135153|XP_033151104.1|DMAU	LOC6628244|XP_015028190.1|DVIR
OG0008486	LOC117146337|XP_033168345.1|DMAU	LOC6636249|XP_015023970.1|DVIR
OG0008487	LOC117147124|XP_033169782.1|DMAU	LOC6632045|XP_002055242.1|DVIR
OG0008488	LOC117142732|XP_033162793.1|DMAU	LOC6632649|XP_002056548.1|DVIR
OG0008489	LOC117144338|XP_033165341.1|DMAU	LOC26531623|XP_015026298.1|DVIR
OG0008490	LOC117145900|XP_033167642.1|DMAU	LOC6629536|XP_002053664.1|DVIR
OG0008491	LOC117145431|XP_033166970.1|DMAU	LOC6629412|XP_002053068.2|DVIR
OG0008492	LOC117150295|XP_033173008.1|DMAU	LOC6627766|XP_002052655.1|DVIR
OG0008493	LOC117150253|XP_033172944.1|DMAU	LOC6634051|XP_032289040.1|DVIR
OG0008494	LOC117136716|XP_033153630.1|DMAU	LOC6626428|XP_002050268.1|DVIR
OG0008495	LOC117137609|XP_033155022.1|DMAU	LOC6625279|XP_002049864.2|DVIR
OG0008496	LOC117135621|XP_033151874.1|DMAU	LOC116649980|XP_032289193.1|DVIR, LOC26530826|XP_015024746.1|DVIR
OG0008497	LOC117138025|XP_033155724.1|DMAU	LOC26530492|XP_015030211.1|DVIR
OG0008498	LOC117137851|XP_033155450.1|DMAU	LOC6626778|XP_032292392.1|DVIR
OG0008499	LOC117136698|XP_033153607.1|DMAU	LOC6624917|XP_002049112.1|DVIR
OG0008500	LOC117137401|XP_033154713.1|DMAU	LOC6626518|XP_002048916.2|DVIR
OG0008501	LOC117139317|XP_033157452.1|DMAU	LOC6623280|XP_002046955.1|DVIR
OG0008502	LOC117146849|XP_033169300.1|DMAU	LOC6631610|XP_002055068.1|DVIR
OG0008503	LOC117146740|XP_033169087.1|DMAU	LOC6634810|XP_002058136.3|DVIR
OG0008504	LOC117141992|XP_033161723.1|DMAU	LOC26530543|XP_015023729.1|DVIR
OG0008505	LOC117140516|XP_033159386.1|DMAU	LOC6623632|XP_032291369.1|DVIR
OG0008506	LOC117139593|XP_033157899.1|DMAU	LOC6624008|XP_002046293.1|DVIR
OG0008507	LOC117139064|XP_033157064.1|DMAU	LOC6624207|XP_002048350.1|DVIR
OG0008508	LOC117148542|XP_033171865.1|DMAU	LOC6636685|XP_032295670.1|DVIR
OG0008509	LOC117146935|XP_033169471.1|DMAU, LOC117143808|XP_033164544.1|DMAU, LOC117147080|XP_033169734.1|DMAU	LOC6633776|XP_002057308.1|DVIR
OG0008510	LOC117147743|XP_033170635.1|DMAU, LOC117148875|XP_033172438.1|DMAU, LOC117148874|XP_033172437.1|DMAU	LOC6631867|XP_002055728.2|DVIR
OG0008512	LOC117147807|XP_033170750.1|DMAU, LOC117147608|XP_033170456.1|DMAU	LOC6627909|XP_002051402.2|DVIR, LOC6627601|XP_002051403.1|DVIR
OG0008513	LOC117150762|XP_033173690.1|DMAU	LOC116651641|XP_032294320.1|DVIR
OG0008514	LOC117144426|XP_033165464.1|DMAU	LOC6629044|XP_002052190.1|DVIR
OG0008515	LOC117138158|XP_033155931.1|DMAU	LOC6629037|XP_002052183.1|DVIR
OG0008516	LOC117140230|XP_033158920.1|DMAU	LOC6624177|XP_002047452.1|DVIR
OG0008517	LOC117140001|XP_033158602.1|DMAU	LOC6623716|XP_002047347.1|DVIR
OG0008518	LOC117140200|XP_033158876.1|DMAU	LOC6624691|XP_002048125.1|DVIR
OG0008519	LOC117138034|XP_033155735.1|DMAU	LOC26530688|XP_015024374.2|DVIR
OG0008520	LOC117142552|XP_033162492.1|DMAU	LOC6630347|XP_002054596.2|DVIR
OG0008523	LOC117147074|XP_033169729.1|DMAU	LOC6634167|XP_002057534.1|DVIR
OG0008524	LOC117148568|XP_033171917.1|DMAU, LOC117148047|XP_033171123.1|DMAU	LOC6633803|XP_032296643.1|DVIR
OG0008527	LOC117148287|XP_033171498.1|DMAU	LOC6631840|XP_032295443.1|DVIR
OG0008528	LOC117141649|XP_033161113.1|DMAU	LOC26531816|XP_032294445.1|DVIR
OG0008529	LOC117147205|XP_033169910.1|DMAU	LOC6634724|XP_002058323.1|DVIR
OG0008530	LOC117146404|XP_033168479.1|DMAU	LOC6631538|XP_002055062.1|DVIR
OG0008531	LOC117148427|XP_033171689.1|DMAU	LOC6634585|XP_015025072.1|DVIR
OG0008532	LOC117148398|XP_033171653.1|DMAU	LOC6631505|XP_002055324.3|DVIR
OG0008534	LOC117147444|XP_033170217.1|DMAU	LOC6631432|XP_002055540.2|DVIR
OG0008535	LOC117147980|XP_033171021.1|DMAU	LOC6633244|XP_032289258.1|DVIR
OG0008536	LOC117147152|XP_033169824.1|DMAU	LOC6633526|XP_002057074.1|DVIR
OG0008537	LOC117142522|XP_033162456.1|DMAU	LOC6632475|XP_032289420.1|DVIR
OG0008538	LOC117146562|XP_033168751.1|DMAU	LOC6636660|XP_002060138.1|DVIR
OG0008540	LOC117143086|XP_033163453.1|DMAU	LOC6630335|XP_002053010.1|DVIR
OG0008541	LOC117137986|XP_033155661.1|DMAU	LOC6627177|XP_002050395.3|DVIR
OG0008542	LOC117141119|XP_033160331.1|DMAU	LOC6622413|XP_002046977.1|DVIR
OG0008544	LOC117138003|XP_033155695.1|DMAU	LOC26531697|XP_015030354.1|DVIR
OG0008546	LOC117140094|XP_033158740.1|DMAU	LOC6624070|XP_002047431.2|DVIR
OG0008547	LOC117147139|XP_033169809.1|DMAU	LOC6633496|XP_032296399.1|DVIR
OG0008548	LOC117143821|XP_033164558.1|DMAU	LOC26531687|XP_032293863.1|DVIR
OG0008549	LOC117143984|XP_033164816.1|DMAU	LOC6629325|XP_032288815.1|DVIR
OG0008550	LOC117147090|XP_033169746.1|DMAU	LOC6622629|XP_002048445.1|DVIR, LOC116650458|XP_032290006.1|DVIR, LOC116649855|XP_032288958.1|DVIR, LOC6622662|XP_002048448.3|DVIR
OG0008552	LOC117139471|XP_033157679.1|DMAU	LOC6623489|XP_002046767.1|DVIR
OG0008553	LOC117137923|XP_033155564.1|DMAU	LOC6635974|XP_002059403.1|DVIR
OG0008554	LOC117146422|XP_033168516.1|DMAU	LOC6635477|XP_032295544.1|DVIR
OG0008555	LOC117147895|XP_033170889.1|DMAU	LOC6634691|XP_002058344.1|DVIR
OG0008556	LOC117136570|XP_033153417.1|DMAU	LOC6626652|XP_002049882.1|DVIR
OG0008558	LOC117147527|XP_033170342.1|DMAU	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR
OG0008560	LOC117146300|XP_033168227.1|DMAU	LOC6627638|XP_002051112.2|DVIR
OG0008561	LOC117143183|XP_033163596.1|DMAU	LOC6627492|XP_002052200.1|DVIR
OG0008562	LOC117150241|XP_033172926.1|DMAU	LOC6627804|XP_002051314.1|DVIR
OG0008563	LOC117142825|XP_033162938.1|DMAU	LOC6630959|XP_002054736.1|DVIR
OG0008564	LOC117150286|XP_033172996.1|DMAU	LOC6628856|XP_002051242.2|DVIR
OG0008565	LOC117141852|XP_033161419.1|DMAU	LOC6632151|XP_032296085.1|DVIR
OG0008566	LOC117146254|XP_033168095.1|DMAU	LOC6634022|XP_002057486.1|DVIR
OG0008567	LOC117137535|XP_033154924.1|DMAU	LOC6627866|XP_032294372.1|DVIR
OG0008569	LOC117148298|XP_033171510.1|DMAU	LOC6633491|XP_002057350.1|DVIR
OG0008570	LOC117146662|XP_033168895.1|DMAU	LOC26530618|XP_032289194.1|DVIR
OG0008571	LOC117139470|XP_033157678.1|DMAU	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC117143281|XP_033163750.1|DMAU	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC117147215|XP_033169920.1|DMAU	LOC6633508|XP_002057226.2|DVIR
OG0008574	LOC117140301|XP_033159037.1|DMAU	LOC26530963|XP_015031672.1|DVIR
OG0008575	LOC117142788|XP_033162871.1|DMAU	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC117148915|XP_033172525.1|DMAU	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC117141858|XP_033161428.1|DMAU	LOC6622225|XP_002046918.1|DVIR
OG0008579	LOC117140003|XP_033158605.1|DMAU	LOC6623701|XP_002047350.1|DVIR
OG0008581	LOC117140226|XP_033158915.1|DMAU	LOC6622126|XP_002047541.3|DVIR
OG0008582	LOC117147138|XP_033169808.1|DMAU	LOC26531063|XP_015025723.1|DVIR
OG0008583	LOC117147846|XP_033170806.1|DMAU	LOC6636065|XP_032295497.1|DVIR
OG0008584	LOC117146728|XP_033169061.1|DMAU	LOC6633561|XP_002057366.1|DVIR
OG0008585	LOC117147968|XP_033171009.1|DMAU	LOC6634501|XP_002057913.1|DVIR
OG0008586	LOC117147965|XP_033171005.1|DMAU	LOC6634801|XP_002057914.2|DVIR
OG0008587	LOC117142723|XP_033162775.1|DMAU	LOC6630213|XP_015027731.1|DVIR
OG0008588	LOC117143268|XP_033163738.1|DMAU	LOC6630541|XP_002054606.1|DVIR
OG0008589	LOC117146659|XP_033168892.1|DMAU	LOC6633865|XP_032296653.1|DVIR
OG0008590	LOC117142763|XP_033162835.1|DMAU	LOC26531206|XP_015027871.1|DVIR
OG0008593	LOC117141840|XP_033161391.1|DMAU	LOC6623735|XP_002047820.1|DVIR
OG0008594	LOC117144857|XP_033166150.1|DMAU	LOC6629895|XP_002053990.1|DVIR
OG0008595	LOC117137738|XP_033155212.1|DMAU	LOC6626814|XP_002050648.1|DVIR
OG0008596	LOC117138182|XP_033155971.1|DMAU	LOC6626649|XP_002050643.2|DVIR
OG0008597	LOC117143403|XP_033163987.1|DMAU	LOC6630627|XP_002053301.1|DVIR
OG0008598	LOC117147841|XP_033170790.1|DMAU	LOC116652176|XP_032296079.1|DVIR
OG0008599	LOC117148508|XP_033171804.1|DMAU	LOC6633558|XP_002057255.1|DVIR
