Orthogroup	DMAU.longest_only	DBUS.longest_only
OG0009853	LOC117148057|XP_033171137.1|DMAU	LOC108606153|XP_017851494.1|DBUS
OG0009854	LOC117147753|XP_033170655.1|DMAU	LOC108605411|XP_017850569.1|DBUS, LOC108606579|XP_017852293.1|DBUS
OG0009855	LOC117146598|XP_033168817.1|DMAU	LOC117134957|XP_033150490.1|DBUS
OG0009856	LOC117142252|XP_033162001.1|DMAU	LOC108601043|XP_017844427.1|DBUS
OG0009857	LOC117136782|XP_033153767.1|DMAU	LOC108608310|XP_017855130.1|DBUS
OG0009858	LOC117151080|XP_033174216.1|DMAU	LOC108607724|XP_017854238.1|DBUS, LOC108607711|XP_033149473.1|DBUS
OG0009860	LOC117150891|XP_033173918.1|DMAU	LOC108598108|XP_017840217.1|DBUS
OG0009861	LOC117146314|XP_033168262.1|DMAU	LOC108608332|XP_017855162.1|DBUS
OG0009862	LOC117150453|XP_033173233.1|DMAU	LOC108600941|XP_017844273.1|DBUS
OG0009863	LOC117135342|XP_033151432.1|DMAU	LOC108608349|XP_017855183.1|DBUS
OG0009864	LOC117143137|XP_033163525.1|DMAU	LOC108602802|XP_017846518.2|DBUS
OG0009865	LOC117150814|XP_033173766.1|DMAU	LOC108594490|XP_017835168.1|DBUS
OG0009866	LOC117140802|XP_033159792.1|DMAU	LOC108599219|XP_017841502.1|DBUS
OG0009867	LOC117138957|XP_033156888.1|DMAU	LOC108597945|XP_017840050.1|DBUS
OG0009868	LOC117141311|XP_033160588.1|DMAU	LOC108598622|XP_017840809.1|DBUS
OG0009870	LOC117140819|XP_033159817.1|DMAU	LOC108598112|XP_017840218.2|DBUS
OG0009871	LOC117136346|XP_033153100.1|DMAU	LOC108595730|XP_017836502.1|DBUS
OG0009872	LOC117135684|XP_033151977.1|DMAU	LOC108597127|XP_017839000.1|DBUS
OG0009873	LOC117138380|XP_033156340.1|DMAU	LOC108598048|XP_017840152.1|DBUS
OG0009874	LOC117141175|XP_033160404.1|DMAU	LOC108598196|XP_017840301.1|DBUS, LOC108598376|XP_033149631.1|DBUS
OG0009875	LOC117139894|XP_033158463.1|DMAU	LOC108598934|XP_017841188.1|DBUS
OG0009876	LOC117138305|XP_033156199.1|DMAU	LOC108597656|XP_017839801.1|DBUS, LOC108594800|XP_033149219.1|DBUS
OG0009877	LOC117138005|XP_033155697.1|DMAU	LOC108596272|XP_017837329.1|DBUS
OG0009878	LOC117138311|XP_033156210.1|DMAU	LOC108596932|XP_017838644.1|DBUS
OG0009879	LOC117136733|XP_033153654.1|DMAU	LOC108597542|XP_017839636.1|DBUS
OG0009880	LOC117136358|XP_033153116.1|DMAU	LOC108596182|XP_017837182.1|DBUS
OG0009881	LOC117137200|XP_033154441.1|DMAU	LOC108595747|XP_017836525.1|DBUS, LOC108597094|XP_017838946.1|DBUS
OG0009882	LOC117136730|XP_033153652.1|DMAU	LOC108595159|XP_017835818.1|DBUS
OG0009883	LOC117137779|XP_033155295.1|DMAU	LOC108595357|XP_017836070.1|DBUS
OG0009884	LOC117137780|XP_033155296.1|DMAU	LOC108595761|XP_017836538.1|DBUS
OG0009885	LOC117136929|XP_033153960.1|DMAU	LOC108597333|XP_017836889.1|DBUS
OG0009886	LOC117135809|XP_033152203.1|DMAU	LOC108596053|XP_017836935.1|DBUS
OG0009887	LOC117136892|XP_033153896.1|DMAU	LOC108595253|XP_017835947.1|DBUS
OG0009888	LOC117137409|XP_033154726.1|DMAU	LOC108595814|XP_017836593.1|DBUS
OG0009889	LOC117136826|XP_033153791.1|DMAU	LOC108595547|XP_017836295.1|DBUS
OG0009890	LOC117137061|XP_033154165.1|DMAU	LOC108596467|XP_017837714.1|DBUS
OG0009891	LOC117143958|XP_033164784.1|DMAU	LOC108596897|XP_017838576.1|DBUS
OG0009892	LOC117146429|XP_033168527.1|DMAU	LOC108605993|XP_017851305.1|DBUS
OG0009893	LOC117137759|XP_033155264.1|DMAU	LOC108595401|XP_017836116.1|DBUS
OG0009894	LOC117142778|XP_033162858.1|DMAU	LOC108601319|XP_017844707.1|DBUS, LOC108602083|XP_017845596.1|DBUS, LOC108601293|XP_017844681.1|DBUS
OG0009895	LOC117142918|XP_033163107.1|DMAU	LOC108604027|XP_017848767.2|DBUS
OG0009896	LOC117145499|XP_033167070.1|DMAU	LOC108602276|XP_017845822.1|DBUS
OG0009897	LOC117145148|XP_033166579.1|DMAU	LOC108602453|XP_017846065.1|DBUS, LOC108602374|XP_017845968.1|DBUS
OG0009898	LOC117143027|XP_033163303.1|DMAU	LOC108601696|XP_017845097.1|DBUS
OG0009899	LOC117143626|XP_033164291.1|DMAU	LOC108602556|XP_017846180.1|DBUS
OG0009900	LOC117145177|XP_033166618.1|DMAU	LOC108601970|XP_017845451.1|DBUS
OG0009901	LOC117143315|XP_033163849.1|DMAU	LOC108604474|XP_017849450.1|DBUS
OG0009902	LOC117143869|XP_033164625.1|DMAU	LOC108602379|XP_017845972.1|DBUS, LOC108597461|XP_017839521.1|DBUS, LOC108602247|XP_017845785.1|DBUS
OG0009903	LOC117142387|XP_033162220.1|DMAU	LOC108608027|XP_017854692.1|DBUS
OG0009904	LOC117143001|XP_033163256.1|DMAU	LOC108604730|XP_017849801.1|DBUS
OG0009905	LOC117142907|XP_033163081.1|DMAU	LOC108603986|XP_017848704.1|DBUS
OG0009907	LOC117144058|XP_033164957.1|DMAU	LOC108602227|XP_017845762.1|DBUS
OG0009909	LOC117142632|XP_033162627.1|DMAU	LOC108604513|XP_017849506.1|DBUS
OG0009910	LOC117142865|XP_033163019.1|DMAU	LOC108601264|XP_017844653.1|DBUS
OG0009911	LOC117137124|XP_033154313.1|DMAU	LOC108595817|XP_017836597.1|DBUS
OG0009912	LOC117147790|XP_033170726.1|DMAU	LOC108607675|XP_017854120.2|DBUS
OG0009913	LOC117135553|XP_033151744.1|DMAU	LOC108594267|XP_017834886.2|DBUS
OG0009916	LOC117135597|XP_033151828.1|DMAU	LOC108608532|XP_017855439.2|DBUS
OG0009925	LOC117143011|XP_033163269.1|DMAU	LOC108603820|XP_017848438.1|DBUS
OG0009926	LOC117142099|XP_033161875.1|DMAU	LOC108606365|XP_017851903.1|DBUS
OG0009930	LOC117147988|XP_033171029.1|DMAU	LOC108605389|XP_017850547.1|DBUS
OG0009931	LOC117138427|XP_033156427.1|DMAU	LOC108596164|XP_017837159.1|DBUS
OG0009932	LOC117136064|XP_033152605.1|DMAU	LOC108596729|XP_017838263.1|DBUS
OG0009933	LOC117138184|XP_033155974.1|DMAU	LOC108596023|XP_017836869.1|DBUS
OG0009937	LOC117141049|XP_033160221.1|DMAU	LOC108602742|XP_017846385.1|DBUS
OG0009938	LOC117148478|XP_033171744.1|DMAU	LOC108607225|XP_017853388.1|DBUS
OG0009941	LOC117135113|XP_033151021.1|DMAU	LOC108604744|XP_017849823.2|DBUS
OG0009942	LOC117135658|XP_033151932.1|DMAU	LOC108597119|XP_017838987.1|DBUS
OG0009943	LOC117135843|XP_033152658.1|DMAU	LOC108600793|XP_017844060.1|DBUS
OG0009945	LOC117146912|XP_033169427.1|DMAU	LOC108605581|XP_017850840.1|DBUS
OG0009946	LOC117145937|XP_033167705.1|DMAU	LOC108603752|XP_017848315.1|DBUS
OG0009947	LOC117140159|XP_033158822.1|DMAU	LOC108599597|XP_017842037.1|DBUS
OG0009948	LOC117146480|XP_033168610.1|DMAU	LOC108606623|XP_017852398.1|DBUS
OG0009949	LOC117145052|XP_033166450.1|DMAU	LOC108602701|XP_017846341.1|DBUS
OG0009950	LOC117143934|XP_033164742.1|DMAU	LOC108601597|XP_017844986.1|DBUS
OG0009951	LOC117145518|XP_033167101.1|DMAU	LOC108602510|XP_017846129.1|DBUS
OG0009952	LOC117145416|XP_033166952.1|DMAU	LOC108602240|XP_017845778.1|DBUS
OG0009953	LOC117144390|XP_033165416.1|DMAU	LOC108602229|XP_017845764.1|DBUS
OG0009957	LOC117145839|XP_033167537.1|DMAU	LOC108604315|XP_017849226.1|DBUS
OG0009958	LOC117144868|XP_033166167.1|DMAU	LOC108601904|XP_017845369.1|DBUS
OG0009960	LOC117145914|XP_033167660.1|DMAU	LOC108603211|XP_017847288.1|DBUS
OG0009961	LOC117144070|XP_033164971.1|DMAU	LOC108602526|XP_017846148.1|DBUS
OG0009962	LOC117143536|XP_033164160.1|DMAU	LOC108603205|XP_017847279.1|DBUS
OG0009963	LOC117143170|XP_033163575.1|DMAU	LOC108603909|XP_017848582.1|DBUS
OG0009964	LOC117145321|XP_033166808.1|DMAU	LOC108601792|XP_017845217.1|DBUS
OG0009965	LOC117145613|XP_033167219.1|DMAU	LOC108602599|XP_017846225.1|DBUS
OG0009966	LOC117146979|XP_033169541.1|DMAU	LOC108607847|XP_017854412.1|DBUS
OG0009967	LOC117150712|XP_033173618.1|DMAU	LOC108600023|XP_017842237.2|DBUS
OG0009968	LOC117150928|XP_033173980.1|DMAU	LOC108607535|XP_017853904.1|DBUS
OG0009969	LOC117150364|XP_033173115.1|DMAU	LOC108594270|XP_017834891.1|DBUS
OG0009970	LOC117150565|XP_033173407.1|DMAU	LOC108599690|XP_017842178.1|DBUS
OG0009971	LOC117136857|XP_033153851.1|DMAU	LOC108606165|XP_017851509.1|DBUS
OG0009972	LOC117135244|XP_033151322.1|DMAU	LOC108596703|XP_017838218.2|DBUS
OG0009973	LOC117137993|XP_033155671.1|DMAU	LOC108596398|XP_017837573.1|DBUS
OG0009974	LOC117137662|XP_033155112.1|DMAU	LOC108607960|XP_017854580.1|DBUS
OG0009975	LOC117143039|XP_033163407.1|DMAU	LOC108596830|XP_017838445.1|DBUS
OG0009976	LOC117135335|XP_033151427.1|DMAU	LOC108607739|XP_017854252.1|DBUS
OG0009977	LOC117150690|XP_033173591.1|DMAU	LOC108607130|XP_017853259.2|DBUS
OG0009978	LOC117147585|XP_033170425.1|DMAU	LOC108607147|XP_017853271.1|DBUS
OG0009979	LOC117145395|XP_033166925.1|DMAU	LOC108599567|XP_017841958.2|DBUS
OG0009981	LOC117138117|XP_033155868.1|DMAU	LOC108595561|XP_017836310.1|DBUS
OG0009983	LOC117136027|XP_033152536.1|DMAU	LOC108595922|XP_017836701.1|DBUS
OG0009984	LOC117136158|XP_033152772.1|DMAU	LOC108601147|XP_017844565.1|DBUS
OG0009985	LOC117137451|XP_033154782.1|DMAU	LOC108597157|XP_017839053.1|DBUS
OG0009986	LOC117135841|XP_033152245.1|DMAU	LOC108597061|XP_017838874.1|DBUS
OG0009989	LOC117138428|XP_033156428.1|DMAU	LOC108596163|XP_017837158.1|DBUS
OG0009990	LOC117137527|XP_033154906.1|DMAU	LOC108595806|XP_017836586.1|DBUS
OG0009991	LOC117138346|XP_033156278.1|DMAU	LOC108596984|XP_017838729.1|DBUS
OG0009992	LOC117147557|XP_033170390.1|DMAU	LOC108605886|XP_017851188.1|DBUS
OG0009993	LOC117148630|XP_033172016.1|DMAU	LOC108606871|XP_017852872.2|DBUS
OG0009994	LOC117147383|XP_033170146.1|DMAU	LOC108606061|XP_017851397.1|DBUS
OG0009995	LOC117147141|XP_033169811.1|DMAU	LOC108605088|XP_033150416.1|DBUS
OG0009996	LOC117146366|XP_033168409.1|DMAU	LOC108606779|XP_017852691.1|DBUS
OG0009997	LOC117147546|XP_033170374.1|DMAU	LOC108605995|XP_017851307.1|DBUS
OG0009998	LOC117148525|XP_033171830.1|DMAU	LOC108605799|XP_017851091.1|DBUS
OG0009999	LOC117148903|XP_033172501.1|DMAU	LOC108605650|XP_017850923.1|DBUS
OG0010000	LOC117148810|XP_033172346.1|DMAU	LOC108606201|XP_017851554.1|DBUS
OG0010001	LOC117147814|XP_033170758.1|DMAU	LOC108607113|XP_017853233.1|DBUS
OG0010002	LOC117139157|XP_033157207.1|DMAU	LOC108599290|XP_017841578.1|DBUS
OG0010003	LOC117135107|XP_033155110.1|DMAU	LOC108608536|XP_017855440.2|DBUS
OG0010004	LOC117147880|XP_033170854.1|DMAU	LOC108605761|XP_017851053.1|DBUS
OG0010005	LOC117141972|XP_033161662.1|DMAU	LOC108607144|XP_017853275.1|DBUS
OG0010006	LOC117148071|XP_033171159.1|DMAU	LOC108606896|XP_017852912.1|DBUS
OG0010007	LOC117147741|XP_033170632.1|DMAU	LOC108605810|XP_017851103.1|DBUS
OG0010008	LOC117148434|XP_033171698.1|DMAU	LOC108605571|XP_017850828.1|DBUS
OG0010009	LOC117140675|XP_033159624.1|DMAU	LOC108601017|XP_017843564.2|DBUS
OG0010010	LOC117146950|XP_033169498.1|DMAU	LOC108607055|XP_017853156.1|DBUS
OG0010011	LOC117147461|XP_033170243.1|DMAU	LOC108604981|XP_017850040.1|DBUS
OG0010012	LOC117146796|XP_033169227.1|DMAU	LOC108605935|XP_017851245.1|DBUS
OG0010013	LOC117147605|XP_033170445.1|DMAU	LOC108606069|XP_017851404.1|DBUS
OG0010014	LOC117148306|XP_033171521.1|DMAU	LOC108606122|XP_017851465.1|DBUS
OG0010015	LOC117147437|XP_033170209.1|DMAU	LOC108605925|XP_017851232.1|DBUS
OG0010016	LOC117147565|XP_033170399.1|DMAU	LOC108605368|XP_017850525.2|DBUS
OG0010017	LOC117147516|XP_033170324.1|DMAU	LOC108605923|XP_017851229.1|DBUS
OG0010018	LOC117147099|XP_033169756.1|DMAU	LOC108606886|XP_017852901.1|DBUS
OG0010019	LOC117146551|XP_033168739.1|DMAU	LOC108605922|XP_033150314.1|DBUS
OG0010020	LOC117146846|XP_033169298.1|DMAU	LOC108607200|XP_017853352.1|DBUS
OG0010021	LOC117147423|XP_033170194.1|DMAU	LOC108606527|XP_017852191.1|DBUS
OG0010022	LOC117148252|XP_033171445.1|DMAU	LOC108606106|XP_017851440.1|DBUS
OG0010023	LOC117148289|XP_033171501.1|DMAU	LOC108606146|XP_017851486.1|DBUS
OG0010024	LOC117148413|XP_033171674.1|DMAU	LOC108605019|XP_017850074.1|DBUS
OG0010025	LOC117147896|XP_033170891.1|DMAU	LOC108606293|XP_017851767.1|DBUS
OG0010026	LOC117148250|XP_033171444.1|DMAU	LOC108605173|XP_017850248.1|DBUS
OG0010027	LOC117146592|XP_033168804.1|DMAU	LOC108605139|XP_033150242.1|DBUS
OG0010028	LOC117148818|XP_033172353.1|DMAU	LOC108606490|XP_017852122.1|DBUS
OG0010029	LOC117147303|XP_033170040.1|DMAU	LOC108606138|XP_017851481.1|DBUS
OG0010030	LOC117148401|XP_033171659.1|DMAU	LOC108606175|XP_017851515.1|DBUS
OG0010031	LOC117148674|XP_033172103.1|DMAU	LOC108605115|XP_033150243.1|DBUS
OG0010032	LOC117147134|XP_033169806.1|DMAU	LOC108604133|XP_017848932.1|DBUS
OG0010033	LOC117148403|XP_033171662.1|DMAU	LOC108604929|XP_033150304.1|DBUS
OG0010034	LOC117147591|XP_033170432.1|DMAU	LOC108605049|XP_017850106.1|DBUS
OG0010035	LOC117147342|XP_033170092.1|DMAU	LOC108605385|XP_017850544.1|DBUS
OG0010036	LOC117148455|XP_033171718.1|DMAU	LOC108605048|XP_017850105.1|DBUS
OG0010037	LOC117147076|XP_033169730.1|DMAU	LOC108605047|XP_017850104.1|DBUS
OG0010038	LOC117147530|XP_033170350.1|DMAU	LOC108606196|XP_033150365.1|DBUS
OG0010039	LOC117137975|XP_033155639.1|DMAU	LOC108597701|XP_017839875.1|DBUS
OG0010040	LOC117150310|XP_033173028.1|DMAU	LOC108594509|XP_017835199.1|DBUS
OG0010041	LOC117146604|XP_033168820.1|DMAU	LOC108604918|XP_017849977.1|DBUS
OG0010042	LOC117148313|XP_033171533.1|DMAU	LOC108605553|XP_017850803.1|DBUS
OG0010043	LOC117147114|XP_033169774.1|DMAU	LOC108605859|XP_017851159.1|DBUS
OG0010044	LOC117147481|XP_033170268.1|DMAU	LOC108605445|XP_017850616.1|DBUS
OG0010045	LOC117147525|XP_033170335.1|DMAU	LOC108606916|XP_017852946.1|DBUS
OG0010046	LOC117147500|XP_033170295.1|DMAU	LOC108606917|XP_017852947.1|DBUS
OG0010047	LOC117146754|XP_033169140.1|DMAU	LOC108605933|XP_017851241.1|DBUS
OG0010048	LOC117147997|XP_033171042.1|DMAU	LOC108607085|XP_017853196.1|DBUS
OG0010049	LOC117148715|XP_033172155.1|DMAU	LOC108607046|XP_017853141.1|DBUS
OG0010050	LOC117148712|XP_033172151.1|DMAU	LOC108607282|XP_017853468.1|DBUS
OG0010051	LOC117148371|XP_033171618.1|DMAU	LOC117134907|XP_033150247.1|DBUS
OG0010052	LOC117148919|XP_033172531.1|DMAU	LOC108606763|XP_017852664.1|DBUS
OG0010053	LOC117148558|XP_033171892.1|DMAU	LOC108605808|XP_017851101.1|DBUS
OG0010054	LOC117148331|XP_033171556.1|DMAU	LOC108606745|XP_017852632.1|DBUS
OG0010055	LOC117148345|XP_033171572.1|DMAU	LOC108607221|XP_017853382.1|DBUS
OG0010056	LOC117146999|XP_033169569.1|DMAU	LOC108606614|XP_017852373.1|DBUS
OG0010057	LOC117146472|XP_033168601.1|DMAU	LOC108606524|XP_017852186.1|DBUS
OG0010058	LOC117148255|XP_033171451.1|DMAU	LOC108604982|XP_033150399.1|DBUS
OG0010059	LOC117146674|XP_033168913.1|DMAU	LOC108606454|XP_017852055.1|DBUS
OG0010060	LOC117147901|XP_033170899.1|DMAU	LOC108605182|XP_017850263.1|DBUS
OG0010061	LOC117140074|XP_033158718.1|DMAU	LOC108597998|XP_017840103.1|DBUS
OG0010062	LOC117140809|XP_033159802.1|DMAU	LOC108598043|XP_017840147.1|DBUS
OG0010063	LOC117141557|XP_033160955.1|DMAU	LOC108598288|XP_033149366.1|DBUS
OG0010064	LOC117140608|XP_033159510.1|DMAU	LOC108599588|XP_017842022.2|DBUS
OG0010065	LOC117140208|XP_033158886.1|DMAU	LOC108599086|XP_017841363.1|DBUS
OG0010067	LOC117141997|XP_033161736.1|DMAU	LOC108599433|XP_017841747.1|DBUS
OG0010068	LOC117140514|XP_033159382.1|DMAU	LOC108600593|XP_017843760.1|DBUS
OG0010069	LOC117141246|XP_033160503.1|DMAU	LOC108598503|XP_017840663.1|DBUS
OG0010070	LOC117140170|XP_033158838.1|DMAU	LOC108599544|XP_017841917.1|DBUS
OG0010071	LOC117139758|XP_033158216.1|DMAU	LOC108600300|XP_017843271.1|DBUS
OG0010072	LOC117139249|XP_033157354.1|DMAU	LOC108599363|XP_017841656.1|DBUS
OG0010073	LOC117141161|XP_033160390.1|DMAU	LOC108598765|XP_017840994.1|DBUS
OG0010074	LOC117148106|XP_033171215.1|DMAU	LOC108606793|XP_017852741.1|DBUS
OG0010075	LOC117141276|XP_033160536.1|DMAU	LOC108600270|XP_033149318.1|DBUS
OG0010078	LOC117140707|XP_033159664.1|DMAU	LOC108599161|XP_017841437.1|DBUS
OG0010079	LOC117141359|XP_033160657.1|DMAU	LOC108598100|XP_017840205.1|DBUS
OG0010080	LOC117140044|XP_033158667.1|DMAU	LOC108599351|XP_017841643.2|DBUS
OG0010082	LOC117140565|XP_033159454.1|DMAU	LOC108599751|XP_017842253.1|DBUS
OG0010083	LOC117139549|XP_033157831.1|DMAU	LOC108598223|XP_017840406.2|DBUS
OG0010084	LOC117141811|XP_033161353.1|DMAU	LOC108600427|XP_017843484.2|DBUS
OG0010086	LOC117141234|XP_033160487.1|DMAU	LOC108600907|XP_017844225.1|DBUS
OG0010087	LOC117139771|XP_033158268.1|DMAU	LOC108600230|XP_017843147.2|DBUS
OG0010088	LOC117141218|XP_033160468.1|DMAU	LOC108599410|XP_017841709.1|DBUS
OG0010089	LOC117141256|XP_033160515.1|DMAU	LOC108600188|XP_017843084.1|DBUS
OG0010090	LOC117146274|XP_033168155.1|DMAU	LOC108607418|XP_017853702.1|DBUS
OG0010091	LOC117137832|XP_033155412.1|DMAU	LOC108601844|XP_017845280.1|DBUS
OG0010092	LOC117141418|XP_033160736.1|DMAU	LOC108604225|XP_017849079.1|DBUS
OG0010093	LOC117135978|XP_033152482.1|DMAU	LOC108597575|XP_017839676.1|DBUS
OG0010094	LOC117144548|XP_033165681.1|DMAU	LOC108602909|XP_017846710.1|DBUS
OG0010095	LOC117142947|XP_033163156.1|DMAU	LOC108603664|XP_017848145.1|DBUS
OG0010096	LOC117147351|XP_033170105.1|DMAU	LOC108605613|XP_017850883.1|DBUS
OG0010097	LOC117146355|XP_033168396.1|DMAU	LOC108606148|XP_017851490.1|DBUS
OG0010098	LOC117141275|XP_033160539.1|DMAU	LOC108599864|XP_033150732.1|DBUS
OG0010100	LOC117139068|XP_033157069.1|DMAU	LOC108600357|XP_017843372.2|DBUS
OG0010101	LOC117141170|XP_033160396.1|DMAU	LOC108598847|XP_017841092.1|DBUS
OG0010102	LOC117140578|XP_033159473.1|DMAU	LOC108600952|XP_017844289.2|DBUS
OG0010103	LOC117141217|XP_033160466.1|DMAU	LOC117134801|XP_033149618.1|DBUS
OG0010104	LOC117138967|XP_033156903.1|DMAU	LOC108599191|XP_017841476.1|DBUS
OG0010105	LOC117135193|XP_033151154.1|DMAU	LOC108600574|XP_017843732.2|DBUS
OG0010106	LOC117137587|XP_033154986.1|DMAU	LOC108595145|XP_017835800.1|DBUS
OG0010108	LOC117135862|XP_033152280.1|DMAU	LOC108594878|XP_017835504.1|DBUS
OG0010110	LOC117139508|XP_033157755.1|DMAU	LOC108598040|XP_017840143.1|DBUS
OG0010111	LOC117145218|XP_033166680.1|DMAU	LOC108603240|XP_017847356.1|DBUS
OG0010112	LOC117144564|XP_033165700.1|DMAU	LOC108602732|XP_017846372.1|DBUS
OG0010113	LOC117148248|XP_033171442.1|DMAU	LOC108606403|XP_017851977.1|DBUS
OG0010114	LOC117146680|XP_033168936.1|DMAU	LOC108606027|XP_017851343.1|DBUS
OG0010115	LOC117147528|XP_033170348.1|DMAU	LOC108605657|XP_017850933.1|DBUS
OG0010117	LOC117147306|XP_033170045.1|DMAU	LOC117134952|XP_033150466.1|DBUS
OG0010118	LOC117148709|XP_033172148.1|DMAU	LOC108606501|XP_017852158.1|DBUS
OG0010119	LOC117147549|XP_033170381.1|DMAU	LOC108604994|XP_017850050.1|DBUS
OG0010120	LOC117146958|XP_033169511.1|DMAU	LOC108605683|XP_017850964.1|DBUS
OG0010121	LOC117147315|XP_033170055.1|DMAU	LOC108605358|XP_017850515.1|DBUS
OG0010122	LOC117146755|XP_033169141.1|DMAU	LOC108606792|XP_017852740.1|DBUS
OG0010123	LOC117146807|XP_033169242.1|DMAU	LOC108605954|XP_017851263.1|DBUS
OG0010125	LOC117148472|XP_033171737.1|DMAU	LOC108605508|XP_017850745.1|DBUS
OG0010126	LOC117135140|XP_033151088.1|DMAU	LOC108595220|XP_017835112.2|DBUS
OG0010128	LOC117150638|XP_033173502.1|DMAU	LOC108600578|XP_017843740.1|DBUS
OG0010129	LOC117150675|XP_033173571.1|DMAU	LOC108594506|XP_017835193.2|DBUS
OG0010130	LOC117150420|XP_033173181.1|DMAU	LOC108608274|XP_017855070.1|DBUS
OG0010131	LOC117140730|XP_033159699.1|DMAU	LOC108607571|XP_017853951.1|DBUS
OG0010132	LOC117141975|XP_033161669.1|DMAU	LOC108608320|XP_017855143.2|DBUS
OG0010133	LOC117148805|XP_033172317.1|DMAU	LOC108607678|XP_017854124.2|DBUS
OG0010134	LOC117136328|XP_033153077.1|DMAU	LOC108607519|XP_017853878.1|DBUS
OG0010135	LOC117150849|XP_033173810.1|DMAU	LOC108599408|XP_017841710.1|DBUS
OG0010136	LOC117142605|XP_033162578.1|DMAU	LOC108601038|XP_017844413.1|DBUS
OG0010137	LOC117141664|XP_033161148.1|DMAU	LOC108600934|XP_017844302.1|DBUS
OG0010138	LOC117135248|XP_033151287.1|DMAU	LOC108607684|XP_017854134.1|DBUS
OG0010139	LOC117143193|XP_033163625.1|DMAU	LOC108608311|XP_017855127.2|DBUS
OG0010140	LOC117151050|XP_033174159.1|DMAU	LOC108606273|XP_017851743.1|DBUS
OG0010141	LOC117143631|XP_033164302.1|DMAU	LOC108603720|XP_017848252.1|DBUS
OG0010142	LOC117146617|XP_033168842.1|DMAU	LOC108603446|XP_017847769.1|DBUS
OG0010143	LOC117150798|XP_033173747.1|DMAU	LOC108600514|XP_017843647.2|DBUS
OG0010144	LOC117148910|XP_033172517.1|DMAU	LOC108603918|XP_017848601.1|DBUS
OG0010145	LOC117143244|XP_033163733.1|DMAU	LOC108596185|XP_017837192.1|DBUS
OG0010146	LOC117150373|XP_033173126.1|DMAU	LOC108608246|XP_017855022.2|DBUS
OG0010147	LOC117148084|XP_033171187.1|DMAU	LOC108604093|XP_017848867.1|DBUS
OG0010148	LOC117135661|XP_033151947.1|DMAU	LOC108608036|XP_017854704.2|DBUS
OG0010149	LOC117145679|XP_033167313.1|DMAU	LOC108604612|XP_017849644.1|DBUS
OG0010150	LOC117146338|XP_033168358.1|DMAU	LOC108603687|XP_017848202.2|DBUS
OG0010151	LOC117148215|XP_033171399.1|DMAU	LOC108605638|XP_017850913.1|DBUS
OG0010152	LOC117142576|XP_033162538.1|DMAU	LOC108608053|XP_017854724.2|DBUS
OG0010153	LOC117150805|XP_033173754.1|DMAU	LOC108600058|XP_017842896.1|DBUS
OG0010154	LOC117143781|XP_033164510.1|DMAU	LOC108598861|XP_017841111.2|DBUS
OG0010155	LOC117150621|XP_033173482.1|DMAU	LOC108604484|XP_017849467.1|DBUS
OG0010156	LOC117139881|XP_033158440.1|DMAU	LOC108599190|XP_017841475.1|DBUS
OG0010157	LOC117140877|XP_033159911.1|DMAU	LOC108599089|XP_017841366.1|DBUS
OG0010158	LOC117141846|XP_033161412.1|DMAU	LOC108600130|XP_017843009.1|DBUS
OG0010159	LOC117138954|XP_033156886.1|DMAU	LOC108601174|XP_017844596.1|DBUS
OG0010160	LOC117140858|XP_033159880.1|DMAU	LOC108601170|XP_017844592.1|DBUS
OG0010161	LOC117140096|XP_033158742.1|DMAU	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS
OG0010163	LOC117141667|XP_033161152.1|DMAU	LOC108599033|XP_017841303.2|DBUS
OG0010164	LOC117140144|XP_033158802.1|DMAU	LOC108600721|XP_017843948.1|DBUS
OG0010165	LOC117139949|XP_033158527.1|DMAU	LOC108599421|XP_017841723.1|DBUS
OG0010166	LOC117141033|XP_033160206.1|DMAU	LOC108599241|XP_017841527.2|DBUS
OG0010167	LOC117141943|XP_033161587.1|DMAU	LOC108598117|XP_017840223.1|DBUS
OG0010169	LOC117141101|XP_033160314.1|DMAU	LOC108600755|XP_033150648.1|DBUS
OG0010170	LOC117139976|XP_033158569.1|DMAU	LOC108599227|XP_017841512.2|DBUS
OG0010171	LOC117141513|XP_033160895.1|DMAU	LOC108599006|XP_017841271.1|DBUS
OG0010172	LOC117140738|XP_033159706.1|DMAU	LOC108599315|XP_017841607.1|DBUS
OG0010173	LOC117136452|XP_033153262.1|DMAU	LOC108597765|XP_017839966.1|DBUS
OG0010174	LOC117135960|XP_033152448.1|DMAU	LOC108596399|XP_017837571.1|DBUS
OG0010175	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU	LOC108595825|XP_017836604.1|DBUS
OG0010176	LOC117136994|XP_033154062.1|DMAU	LOC117134702|XP_033149098.1|DBUS
OG0010177	LOC117136651|XP_033153538.1|DMAU	LOC108597501|XP_017839576.1|DBUS
OG0010178	LOC117136933|XP_033153968.1|DMAU	LOC108594813|XP_017835441.1|DBUS
OG0010179	LOC117139534|XP_033157798.1|DMAU	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS
OG0010180	LOC117138984|XP_033156944.1|DMAU	LOC108599359|XP_017841652.1|DBUS
OG0010181	LOC117141594|XP_033160999.1|DMAU	LOC108598830|XP_017841076.2|DBUS
