Orthogroup	DMAU.longest_only	BTRY.longest_only
OG0008887	LOC117137166|XP_033154370.1|DMAU	LOC120771070|XP_039954815.1|BTRY
OG0008888	LOC117141124|XP_033160339.1|DMAU	LOC120776906|XP_039963911.1|BTRY
OG0008889	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU	LOC120771667|XP_039955717.1|BTRY
OG0008890	LOC117144018|XP_033164865.1|DMAU	LOC120779538|XP_039967819.1|BTRY
OG0008891	LOC117139860|XP_033158401.1|DMAU	LOC120771576|XP_039955575.1|BTRY
OG0008892	LOC117137356|XP_033154646.1|DMAU	LOC120771649|XP_039955695.1|BTRY
OG0008893	LOC117139247|XP_033157351.1|DMAU	LOC120778188|XP_039965860.1|BTRY
OG0008894	LOC117143373|XP_033163940.1|DMAU	LOC120772683|XP_039957359.1|BTRY
OG0008895	LOC117143799|XP_033164533.1|DMAU	LOC120768625|XP_039951328.1|BTRY
OG0008897	LOC117142342|XP_033162150.1|DMAU	LOC120782462|XP_039970688.1|BTRY
OG0008898	LOC117138134|XP_033155894.1|DMAU	LOC120771423|XP_039955344.1|BTRY
OG0008899	LOC117135261|XP_033151298.1|DMAU	LOC120767243|XP_039949019.1|BTRY
OG0008900	LOC117139520|XP_033157775.1|DMAU	LOC120767837|XP_039950061.1|BTRY
OG0008901	LOC117141010|XP_033160155.1|DMAU	LOC120777592|XP_039964959.1|BTRY
OG0008902	LOC117146297|XP_033168205.1|DMAU	LOC120779662|XP_039967952.1|BTRY
OG0008903	LOC117150807|XP_033173755.1|DMAU	LOC120768321|XP_039950893.1|BTRY
OG0008904	LOC117137543|XP_033154931.1|DMAU	LOC120772869|XP_039957639.1|BTRY
OG0008905	LOC117146343|XP_033168369.1|DMAU	LOC120779590|XP_039967867.1|BTRY
OG0008906	LOC117141836|XP_033161382.1|DMAU	LOC120778782|XP_039966701.1|BTRY
OG0008907	LOC117145975|XP_033167772.1|DMAU	LOC120766306|XP_039947657.1|BTRY
OG0008908	LOC117144527|XP_033165640.1|DMAU	LOC120766370|XP_039947737.1|BTRY
OG0008909	LOC117145092|XP_033166501.1|DMAU	LOC120777704|XP_039965120.1|BTRY
OG0008910	LOC117145562|XP_033167155.1|DMAU	LOC120771624|XP_039955692.1|BTRY
OG0008911	LOC117144225|XP_033165179.1|DMAU	LOC120778779|XP_039966700.1|BTRY
OG0008912	LOC117143736|XP_033164436.1|DMAU	LOC120774524|XP_039960204.1|BTRY, LOC120767005|XP_039948748.1|BTRY
OG0008913	LOC117143191|XP_033163618.1|DMAU	LOC120769769|XP_039953167.1|BTRY, LOC120772547|XP_039957554.1|BTRY, LOC120766369|XP_039947736.1|BTRY
OG0008914	LOC117144582|XP_033165748.1|DMAU	LOC120781812|XP_039969968.1|BTRY
OG0008915	LOC117144701|XP_033165919.1|DMAU	LOC120781646|XP_039969810.1|BTRY
OG0008916	LOC117150354|XP_033173101.1|DMAU	LOC120768041|XP_039950476.1|BTRY
OG0008917	LOC117150653|XP_033173530.1|DMAU	LOC120769121|XP_039951916.1|BTRY
OG0008918	LOC117135255|XP_033151292.1|DMAU	LOC120767959|XP_039950284.1|BTRY
OG0008919	LOC117145287|XP_033166771.1|DMAU	LOC120769639|XP_039952678.1|BTRY
OG0008920	LOC117140863|XP_033159891.1|DMAU	LOC120768831|XP_039951517.1|BTRY, LOC120768832|XP_039951518.1|BTRY
OG0008921	LOC117150967|XP_033174038.1|DMAU	LOC120769444|XP_039952366.1|BTRY
OG0008922	LOC117149775|XP_033172713.1|DMAU	LOC120769346|XP_039952240.1|BTRY
OG0008923	LOC117137459|XP_033154795.1|DMAU	LOC120772275|XP_039956713.1|BTRY
OG0008924	LOC117137633|XP_033155056.1|DMAU	LOC120770837|XP_039954362.1|BTRY
OG0008925	LOC117136962|XP_033154018.1|DMAU	LOC120771993|XP_039956284.1|BTRY
OG0008926	LOC117137830|XP_033155408.1|DMAU	LOC120771591|XP_039955597.1|BTRY
OG0008927	LOC117138300|XP_033156191.1|DMAU	LOC120771608|XP_039955626.1|BTRY
OG0008928	LOC117137443|XP_033154773.1|DMAU	LOC120771297|XP_039955166.1|BTRY, LOC120773070|XP_039957946.1|BTRY
OG0008929	LOC117138630|XP_033156735.1|DMAU	LOC120772554|XP_039957172.1|BTRY, LOC120772553|XP_039957171.1|BTRY
OG0008930	LOC117144831|XP_033166107.1|DMAU	LOC120770305|XP_039953607.1|BTRY
OG0008931	LOC117136532|XP_033153372.1|DMAU	LOC120772830|XP_039957571.1|BTRY
OG0008932	LOC117138065|XP_033155779.1|DMAU	LOC120772422|XP_039956967.1|BTRY, LOC120770089|XP_039953172.1|BTRY
OG0008933	LOC117136448|XP_033153256.1|DMAU	LOC120773021|XP_039957884.1|BTRY, LOC120771437|XP_039955374.1|BTRY
OG0008934	LOC117139053|XP_033157048.1|DMAU	LOC120772676|XP_039957347.1|BTRY
OG0008935	LOC117137384|XP_033154688.1|DMAU	LOC120771376|XP_039955271.1|BTRY
OG0008936	LOC117136218|XP_033152882.1|DMAU	LOC120770008|XP_039953035.1|BTRY
OG0008937	LOC117138371|XP_033156330.1|DMAU	LOC120770962|XP_039954626.1|BTRY
OG0008938	LOC117137144|XP_033154339.1|DMAU	LOC120771430|XP_039955360.1|BTRY
OG0008939	LOC117136124|XP_033152716.1|DMAU	LOC120771093|XP_039954854.1|BTRY
OG0008940	LOC117135901|XP_033152341.1|DMAU	LOC120770094|XP_039953178.1|BTRY
OG0008941	LOC117146925|XP_033169451.1|DMAU	LOC120773429|XP_039958243.1|BTRY
OG0008942	LOC117147276|XP_033170000.1|DMAU	LOC120775096|XP_039961037.1|BTRY
OG0008943	LOC117147966|XP_033171007.1|DMAU	LOC120775797|XP_039962075.1|BTRY, LOC120774734|XP_039960421.1|BTRY
OG0008944	LOC117147044|XP_033169681.1|DMAU	LOC120774440|XP_039960015.1|BTRY, LOC120775988|XP_039962352.1|BTRY, LOC120775894|XP_039962220.1|BTRY, LOC120775911|XP_039962237.1|BTRY
OG0008945	LOC117148645|XP_033172037.1|DMAU	LOC120773455|XP_039958282.1|BTRY
OG0008946	LOC117146638|XP_033168861.1|DMAU	LOC120773365|XP_039958124.1|BTRY, LOC120775071|XP_039960994.1|BTRY
OG0008947	LOC117147067|XP_033169718.1|DMAU	LOC120774697|XP_039960359.1|BTRY, LOC120774698|XP_039960361.1|BTRY, LOC120774696|XP_039960358.1|BTRY
OG0008948	LOC117146418|XP_033168511.1|DMAU	LOC120774748|XP_039960440.1|BTRY
OG0008949	LOC117139950|XP_033158528.1|DMAU	LOC120777813|XP_039965284.1|BTRY
OG0008950	LOC117146828|XP_033169273.1|DMAU	LOC120776909|XP_039963914.1|BTRY
OG0008951	LOC117140622|XP_033159532.1|DMAU	LOC120776913|XP_039963917.1|BTRY
OG0008952	LOC117147070|XP_033169722.1|DMAU	LOC120776684|XP_039963496.1|BTRY, LOC120778028|XP_039965635.1|BTRY
OG0008953	LOC117139378|XP_033157527.1|DMAU	LOC120778478|XP_039966228.1|BTRY
OG0008954	LOC117150457|XP_033173239.1|DMAU, LOC117147421|XP_033170193.1|DMAU	LOC120777150|XP_039964229.1|BTRY
OG0008955	LOC117140714|XP_033159671.1|DMAU	LOC120777167|XP_039964256.1|BTRY
OG0008956	LOC117136341|XP_033153095.1|DMAU	LOC120777687|XP_039965095.1|BTRY
OG0008957	LOC117140932|XP_033160019.1|DMAU	LOC120778877|XP_039966855.1|BTRY
OG0008958	LOC117139868|XP_033158415.1|DMAU	LOC120779010|XP_039967063.1|BTRY
OG0008959	LOC117140027|XP_033158649.1|DMAU	LOC120776425|XP_039963011.1|BTRY, LOC120778430|XP_039966145.1|BTRY
OG0008960	LOC117139107|XP_033157134.1|DMAU	LOC120776605|XP_039963327.1|BTRY
OG0008985	LOC117141686|XP_033161181.1|DMAU	LOC120778924|XP_039966904.1|BTRY
OG0008986	LOC117144244|XP_033165214.1|DMAU	LOC120769139|XP_039951946.1|BTRY
OG0008991	LOC117139400|XP_033157558.1|DMAU	LOC120780295|XP_039968519.1|BTRY
OG0008992	LOC117144760|XP_033166010.1|DMAU	LOC120780461|XP_039968668.1|BTRY
OG0008993	LOC117140148|XP_033158808.1|DMAU	LOC120776666|XP_039963475.1|BTRY
OG0008994	LOC117150553|XP_033173392.1|DMAU	LOC120767840|XP_039950067.1|BTRY
OG0008995	LOC117137089|XP_033154261.1|DMAU	LOC120772977|XP_039957823.1|BTRY
OG0008997	LOC117148690|XP_033172124.1|DMAU	LOC120773447|XP_039958271.1|BTRY
OG0008999	LOC117147532|XP_033170353.1|DMAU	LOC120782791|XP_039971197.1|BTRY
OG0009001	LOC117137513|XP_033154891.1|DMAU	LOC120774896|XP_039960697.1|BTRY
OG0009003	LOC117141599|XP_033161004.1|DMAU	LOC120778052|XP_039965666.1|BTRY
OG0009004	LOC117136446|XP_033153255.1|DMAU	LOC120782373|XP_039970547.1|BTRY
OG0009005	LOC117135149|XP_033151098.1|DMAU	LOC120769245|XP_039952079.1|BTRY
OG0009006	LOC117144856|XP_033166149.1|DMAU	LOC120782595|XP_039970882.1|BTRY
OG0009007	LOC117141017|XP_033160171.1|DMAU	LOC120776855|XP_039963831.1|BTRY
OG0009008	LOC117142246|XP_033161990.1|DMAU	LOC120771843|XP_039956022.1|BTRY
OG0009009	LOC117139462|XP_033157665.1|DMAU	LOC120776712|XP_039963543.1|BTRY
OG0009010	LOC117139453|XP_033157653.1|DMAU	LOC120776714|XP_039963545.1|BTRY
OG0009011	LOC117141796|XP_033161328.1|DMAU	LOC120777345|XP_039964530.1|BTRY
OG0009012	LOC117137014|XP_033154095.1|DMAU	LOC120775496|XP_039961637.1|BTRY
OG0009013	LOC117146988|XP_033169547.1|DMAU	LOC120773484|XP_039958349.1|BTRY
OG0009014	LOC117140292|XP_033159020.1|DMAU	LOC120777082|XP_039964144.1|BTRY
OG0009015	LOC117141468|XP_033160821.1|DMAU	LOC120778111|XP_039965748.1|BTRY
OG0009016	LOC117139824|XP_033158351.1|DMAU	LOC120778207|XP_039965897.1|BTRY
OG0009017	LOC117150308|XP_033173024.1|DMAU	LOC120769661|XP_039952703.1|BTRY
OG0009018	LOC117146289|XP_033168187.1|DMAU	LOC120782070|XP_039970156.1|BTRY
OG0009019	LOC117146299|XP_033168209.1|DMAU	LOC120779765|XP_039968079.1|BTRY
OG0009020	LOC117145546|XP_033167131.1|DMAU	LOC120782182|XP_039970255.1|BTRY
OG0009021	LOC117142646|XP_033162643.1|DMAU	LOC120774788|XP_039960508.1|BTRY
OG0009022	LOC117143915|XP_033164720.1|DMAU	LOC120767782|XP_039950007.1|BTRY
OG0009023	LOC117143034|XP_033163318.1|DMAU	LOC120768072|XP_039950536.1|BTRY
OG0009024	LOC117145457|XP_033167017.1|DMAU	LOC120766396|XP_039947777.1|BTRY
OG0009025	LOC117142870|XP_033163029.1|DMAU	LOC120779649|XP_039967935.1|BTRY
OG0009026	LOC117144646|XP_033165833.1|DMAU	LOC120770356|XP_039953695.1|BTRY
OG0009027	LOC117135748|XP_033152094.1|DMAU	LOC120781212|XP_039969269.1|BTRY
OG0009028	LOC117140440|XP_033159256.1|DMAU	LOC120776497|XP_039963114.1|BTRY
OG0009029	LOC117147167|XP_033169854.1|DMAU	LOC120769058|XP_039951845.1|BTRY
OG0009030	LOC117150394|XP_033173148.1|DMAU	LOC120768191|XP_039950694.1|BTRY
OG0009031	LOC117144802|XP_033166068.1|DMAU	LOC120782668|XP_039970984.1|BTRY
OG0009032	LOC117144803|XP_033166070.1|DMAU	LOC120782669|XP_039970985.1|BTRY
OG0009033	LOC117150265|XP_033172962.1|DMAU	LOC120768243|XP_039950766.1|BTRY
OG0009034	LOC117150367|XP_033173117.1|DMAU	LOC120768219|XP_039950726.1|BTRY
OG0009035	LOC117151076|XP_033174211.1|DMAU	LOC120768395|XP_039951002.1|BTRY
OG0009036	LOC117137125|XP_033154314.1|DMAU	LOC120771957|XP_039956203.1|BTRY
OG0009037	LOC117138444|XP_033156451.1|DMAU	LOC120767682|XP_039949800.1|BTRY
OG0009038	LOC117144654|XP_033165845.1|DMAU	LOC120777912|XP_039965432.1|BTRY
OG0009039	LOC117143181|XP_033163589.1|DMAU	LOC120782763|XP_039971159.1|BTRY
OG0009040	LOC117135929|XP_033152388.1|DMAU	LOC120770793|XP_039954306.1|BTRY
OG0009041	LOC117142783|XP_033162865.1|DMAU	LOC120782234|XP_039970335.1|BTRY
OG0009042	LOC117137448|XP_033154783.1|DMAU	LOC120768606|XP_039951303.1|BTRY
OG0009043	LOC117147255|XP_033169970.1|DMAU	LOC120766792|XP_039948426.1|BTRY
OG0009044	LOC117150750|XP_033173675.1|DMAU	LOC120768934|XP_039951650.1|BTRY
OG0009045	LOC117144566|XP_033165701.1|DMAU	LOC120782526|XP_039970770.1|BTRY
OG0009046	LOC117142077|XP_033161848.1|DMAU	LOC120777618|XP_039965001.1|BTRY
OG0009047	LOC117137297|XP_033154561.1|DMAU	LOC120772592|XP_039957236.1|BTRY
OG0009048	LOC117150707|XP_033173614.1|DMAU	LOC120781420|XP_039969568.1|BTRY
OG0009049	LOC117144965|XP_033166316.1|DMAU	LOC120770361|XP_039953710.1|BTRY
OG0009050	LOC117140302|XP_033159040.1|DMAU	LOC120769112|XP_039951908.1|BTRY
OG0009051	LOC117135413|XP_033151457.1|DMAU	LOC120772821|XP_039957551.1|BTRY
OG0009052	LOC117145171|XP_033166611.1|DMAU	LOC120782878|XP_039971358.1|BTRY
OG0009053	LOC117143402|XP_033163981.1|DMAU	LOC120780242|XP_039968434.1|BTRY
OG0009054	LOC117144753|XP_033165999.1|DMAU	LOC120773628|XP_039958571.1|BTRY
OG0009055	LOC117135219|XP_033151218.1|DMAU	LOC120767971|XP_039950315.1|BTRY
OG0009056	LOC117150602|XP_033173451.1|DMAU	LOC120776562|XP_039963256.1|BTRY
OG0009057	LOC117141651|XP_033161116.1|DMAU	LOC120770432|XP_039953828.1|BTRY
OG0009058	LOC117146253|XP_033168087.1|DMAU	LOC120779502|XP_039967730.1|BTRY
OG0009059	LOC117139315|XP_033157450.1|DMAU	LOC120776680|XP_039963488.1|BTRY
OG0009060	LOC117144435|XP_033165472.1|DMAU	LOC120779088|XP_039967178.1|BTRY
OG0009061	LOC117138247|XP_033156089.1|DMAU	LOC120770186|XP_039953346.1|BTRY
OG0009063	LOC117135298|XP_033151365.1|DMAU	LOC120769010|XP_039951782.1|BTRY
OG0009065	LOC117144777|XP_033166036.1|DMAU	LOC120782452|XP_039970674.1|BTRY
OG0009066	LOC117141533|XP_033160914.1|DMAU	LOC120778812|XP_039966752.1|BTRY
OG0009067	LOC117140484|XP_033159325.1|DMAU	LOC120776608|XP_039963330.1|BTRY
OG0009068	LOC117136656|XP_033153547.1|DMAU	LOC120771277|XP_039955135.1|BTRY
OG0009069	LOC117150439|XP_033173215.1|DMAU	LOC120769174|XP_039951991.1|BTRY
OG0009070	LOC117135801|XP_033152188.1|DMAU	LOC120770517|XP_039953989.1|BTRY
OG0009071	LOC117142313|XP_033162109.1|DMAU	LOC120775674|XP_039961894.1|BTRY
OG0009072	LOC117144781|XP_033166041.1|DMAU	LOC120782741|XP_039971108.1|BTRY
OG0009073	LOC117144984|XP_033166344.1|DMAU	LOC120782466|XP_039970691.1|BTRY
OG0009074	LOC117142457|XP_033162331.1|DMAU	LOC120772000|XP_039956294.1|BTRY
OG0009075	LOC117142938|XP_033163142.1|DMAU	LOC120776522|XP_039963184.1|BTRY
OG0009076	LOC117142259|XP_033162012.1|DMAU	LOC120779413|XP_039967547.1|BTRY, LOC120781216|XP_039969278.1|BTRY
OG0009077	LOC117145274|XP_033166752.1|DMAU	LOC120766916|XP_039948596.1|BTRY
OG0009078	LOC117143219|XP_033163658.1|DMAU	LOC120782469|XP_039970696.1|BTRY
OG0009079	LOC117145678|XP_033167306.1|DMAU	LOC120778338|XP_039966067.1|BTRY
OG0009080	LOC117143621|XP_033164278.1|DMAU	LOC120767276|XP_039949085.1|BTRY
OG0009081	LOC117144397|XP_033165424.1|DMAU	LOC120782637|XP_039970939.1|BTRY
OG0009082	LOC117144205|XP_033165145.1|DMAU	LOC120778139|XP_039965800.1|BTRY
OG0009083	LOC117148188|XP_033171347.1|DMAU	LOC120777959|XP_039965522.1|BTRY
OG0009084	LOC117143155|XP_033163550.1|DMAU	LOC120766800|XP_039948437.1|BTRY
OG0009085	LOC117143569|XP_033164204.1|DMAU	LOC120766970|XP_039948695.1|BTRY
OG0009086	LOC117143406|XP_033163991.1|DMAU	LOC120782221|XP_039970317.1|BTRY
OG0009087	LOC117142954|XP_033163170.1|DMAU	LOC120782233|XP_039970334.1|BTRY, LOC120769951|XP_039952973.1|BTRY
OG0009088	LOC117144955|XP_033166301.1|DMAU	LOC120776154|XP_039962641.1|BTRY, LOC120771980|XP_039956307.1|BTRY
OG0009089	LOC117146269|XP_033168153.1|DMAU	LOC120772283|XP_039956730.1|BTRY
OG0009090	LOC117144725|XP_033165956.1|DMAU	LOC120775962|XP_039962310.1|BTRY
OG0009091	LOC117144402|XP_033165429.1|DMAU	LOC120766439|XP_039947882.1|BTRY
OG0009092	LOC117144412|XP_033165443.1|DMAU	LOC120766671|XP_039948244.1|BTRY
OG0009093	LOC117142432|XP_033162284.1|DMAU	LOC120780522|XP_039968726.1|BTRY
OG0009094	LOC117145354|XP_033166863.1|DMAU	LOC120776869|XP_039963898.1|BTRY
OG0009095	LOC117145352|XP_033166860.1|DMAU	LOC120782342|XP_039970509.1|BTRY
OG0009096	LOC117144696|XP_033165912.1|DMAU	LOC120766290|XP_039947627.1|BTRY
OG0009097	LOC117144729|XP_033165964.1|DMAU	LOC120782331|XP_039970491.1|BTRY
OG0009098	LOC117144971|XP_033166323.1|DMAU	LOC120766977|XP_039948704.1|BTRY, LOC120782336|XP_039970501.1|BTRY
OG0009099	LOC117142544|XP_033162485.1|DMAU	LOC120782622|XP_039970923.1|BTRY
OG0009100	LOC117150685|XP_033173588.1|DMAU	LOC120767604|XP_039949687.1|BTRY
OG0009101	LOC117148072|XP_033171164.1|DMAU	LOC120769583|XP_039952576.1|BTRY, LOC120769498|XP_039952462.1|BTRY
OG0009102	LOC117135444|XP_033151516.1|DMAU	LOC120768456|XP_039951091.1|BTRY
OG0009103	LOC117151005|XP_033174102.1|DMAU	LOC120769797|XP_039952919.1|BTRY
OG0009104	LOC117150996|XP_033174092.1|DMAU	LOC120769792|XP_039952914.1|BTRY, LOC120768228|XP_039950747.1|BTRY
OG0009105	LOC117150401|XP_033173156.1|DMAU	LOC120768176|XP_039950675.1|BTRY
OG0009107	LOC117150822|XP_033173783.1|DMAU	LOC120767202|XP_039948940.1|BTRY
OG0009108	LOC117145637|XP_033167247.1|DMAU	LOC120767409|XP_039949385.1|BTRY
OG0009109	LOC117150726|XP_033173639.1|DMAU	LOC120768620|XP_039951321.1|BTRY
OG0009110	LOC117150927|XP_033173979.1|DMAU	LOC120767287|XP_039949098.1|BTRY
OG0009111	LOC117141514|XP_033160896.1|DMAU	LOC120769396|XP_039952301.1|BTRY
OG0009112	LOC117150460|XP_033173245.1|DMAU	LOC120768527|XP_039951190.1|BTRY
OG0009113	LOC117150589|XP_033173436.1|DMAU	LOC120769665|XP_039952713.1|BTRY
OG0009114	LOC117142073|XP_033161847.1|DMAU	LOC120769040|XP_039951818.1|BTRY
OG0009115	LOC117135163|XP_033151115.1|DMAU	LOC120769773|XP_039952888.1|BTRY
OG0009116	LOC117141644|XP_033161122.1|DMAU	LOC120768393|XP_039950999.1|BTRY, LOC120769650|XP_039952689.1|BTRY
OG0009117	LOC117144641|XP_033165831.1|DMAU	LOC120769317|XP_039952198.1|BTRY
OG0009118	LOC117148325|XP_033171549.1|DMAU	LOC120769575|XP_039952564.1|BTRY, LOC120768883|XP_039951571.1|BTRY
OG0009119	LOC117140917|XP_033159998.1|DMAU	LOC120768099|XP_039950576.1|BTRY
OG0009120	LOC117139241|XP_033157342.1|DMAU	LOC120773000|XP_039957851.1|BTRY
OG0009121	LOC117137302|XP_033154570.1|DMAU	LOC120772360|XP_039956859.1|BTRY
OG0009122	LOC117136598|XP_033153471.1|DMAU	LOC120771331|XP_039955210.1|BTRY
OG0009123	LOC117137635|XP_033155057.1|DMAU	LOC120771273|XP_039955131.1|BTRY
OG0009124	LOC117142319|XP_033162120.1|DMAU	LOC120772582|XP_039957218.1|BTRY
OG0009125	LOC117136338|XP_033153089.1|DMAU	LOC120772693|XP_039957366.1|BTRY
OG0009126	LOC117138037|XP_033155740.1|DMAU	LOC120772739|XP_039957434.1|BTRY, LOC120772870|XP_039957640.1|BTRY
OG0009127	LOC117136333|XP_033153085.1|DMAU	LOC120771528|XP_039955520.1|BTRY
OG0009128	LOC117136323|XP_033153068.1|DMAU	LOC120772403|XP_039956932.1|BTRY
OG0009129	LOC117137130|XP_033154320.1|DMAU	LOC120770104|XP_039953208.1|BTRY
OG0009130	LOC117138269|XP_033156125.1|DMAU	LOC120772425|XP_039956970.1|BTRY
OG0009131	LOC117136343|XP_033153097.1|DMAU	LOC120773089|XP_039957992.1|BTRY
OG0009132	LOC117137499|XP_033154871.1|DMAU	LOC120772469|XP_039957042.1|BTRY
OG0009133	LOC117136879|XP_033153875.1|DMAU	LOC120769973|XP_039952977.1|BTRY, LOC120769972|XP_039952976.1|BTRY
OG0009134	LOC117135641|XP_033151909.1|DMAU	LOC120772080|XP_039956411.1|BTRY
OG0009135	LOC117136827|XP_033153792.1|DMAU	LOC120770996|XP_039954677.1|BTRY
OG0009136	LOC117138050|XP_033155757.1|DMAU	LOC120772740|XP_039957435.1|BTRY
OG0009137	LOC117137348|XP_033154635.1|DMAU	LOC120772579|XP_039957217.1|BTRY
OG0009138	LOC117136862|XP_033153852.1|DMAU	LOC120772815|XP_039957540.1|BTRY, LOC120772814|XP_039957538.1|BTRY
OG0009139	LOC117136060|XP_033152600.1|DMAU	LOC120771726|XP_039955815.1|BTRY
OG0009140	LOC117137668|XP_033155119.1|DMAU	LOC120771334|XP_039955213.1|BTRY
OG0009141	LOC117135842|XP_033152247.1|DMAU	LOC120771670|XP_039955719.1|BTRY
OG0009142	LOC117137518|XP_033154893.1|DMAU	LOC120770352|XP_039953689.1|BTRY
OG0009143	LOC117136012|XP_033152518.1|DMAU	LOC120772496|XP_039957077.1|BTRY
OG0009144	LOC117136002|XP_033152507.1|DMAU	LOC120770231|XP_039953450.1|BTRY
OG0009145	LOC117138645|XP_033156752.1|DMAU	LOC120772278|XP_039956722.1|BTRY
OG0009146	LOC117137235|XP_033154485.1|DMAU	LOC120772818|XP_039957544.1|BTRY
OG0009147	LOC117136843|XP_033153818.1|DMAU	LOC120772213|XP_039956627.1|BTRY
OG0009148	LOC117135891|XP_033152329.1|DMAU	LOC120770767|XP_039954283.1|BTRY
OG0009149	LOC117137582|XP_033154978.1|DMAU	LOC120770772|XP_039954288.1|BTRY
OG0009150	LOC117137143|XP_033154338.1|DMAU	LOC120772435|XP_039956985.1|BTRY
OG0009151	LOC117137267|XP_033154522.1|DMAU	LOC120771132|XP_039954930.1|BTRY
OG0009152	LOC117137565|XP_033154961.1|DMAU	LOC120771346|XP_039955228.1|BTRY
OG0009153	LOC117136236|XP_033152911.1|DMAU	LOC120771139|XP_039954940.1|BTRY
OG0009154	LOC117144633|XP_033165818.1|DMAU	LOC120776075|XP_039962478.1|BTRY
OG0009155	LOC117137402|XP_033154715.1|DMAU	LOC120773354|XP_039958109.1|BTRY, LOC120776188|XP_039962747.1|BTRY
OG0009156	LOC117150873|XP_033173883.1|DMAU	LOC120775385|XP_039961480.1|BTRY
OG0009157	LOC117143541|XP_033164172.1|DMAU	LOC120775488|XP_039961625.1|BTRY, LOC120775475|XP_039961609.1|BTRY, LOC120775553|XP_039961715.1|BTRY
OG0009158	LOC117141189|XP_033160418.1|DMAU	LOC120774740|XP_039960428.1|BTRY, LOC120776013|XP_039962391.1|BTRY, LOC120773681|XP_039958646.1|BTRY
OG0009159	LOC117148605|XP_033171976.1|DMAU	LOC120774478|XP_039960071.1|BTRY
OG0009160	LOC117144201|XP_033165144.1|DMAU	LOC120774481|XP_039960075.1|BTRY
OG0009161	LOC117146889|XP_033169379.1|DMAU	LOC120774031|XP_039959263.1|BTRY
OG0009162	LOC117140135|XP_033158792.1|DMAU	LOC120776368|XP_039962881.1|BTRY
OG0009163	LOC117139595|XP_033157902.1|DMAU	LOC120778654|XP_039966505.1|BTRY
OG0009164	LOC117141829|XP_033161374.1|DMAU	LOC120778648|XP_039966493.1|BTRY
OG0009165	LOC117140664|XP_033159602.1|DMAU, LOC117139212|XP_033157280.1|DMAU	LOC120776967|XP_039963993.1|BTRY
OG0009166	LOC117140357|XP_033159103.1|DMAU	LOC120776876|XP_039963869.1|BTRY
OG0009167	LOC117140252|XP_033158945.1|DMAU	LOC120777405|XP_039964638.1|BTRY
OG0009168	LOC117140254|XP_033158948.1|DMAU	LOC120777407|XP_039964639.1|BTRY
OG0009169	LOC117141570|XP_033160973.1|DMAU	LOC120776815|XP_039963765.1|BTRY
OG0009170	LOC117140605|XP_033159506.1|DMAU	LOC120777484|XP_039964755.1|BTRY
OG0009171	LOC117141008|XP_033160153.1|DMAU	LOC120778980|XP_039967005.1|BTRY
OG0009172	LOC117139101|XP_033157124.1|DMAU	LOC120777384|XP_039964609.1|BTRY
OG0009173	LOC117139181|XP_033157241.1|DMAU	LOC120777863|XP_039965346.1|BTRY
OG0009174	LOC117148369|XP_033171617.1|DMAU	LOC120778629|XP_039966448.1|BTRY
OG0009175	LOC117146041|XP_033167874.1|DMAU	LOC120777531|XP_039964848.1|BTRY
OG0009176	LOC117142130|XP_033161926.1|DMAU	LOC120782111|XP_039970189.1|BTRY, LOC120778191|XP_039965863.1|BTRY
OG0009178	LOC117140328|XP_033159069.1|DMAU	LOC120777651|XP_039965037.1|BTRY
OG0009179	LOC117140080|XP_033158724.1|DMAU	LOC120778374|XP_039966094.1|BTRY
OG0009180	LOC117141623|XP_033161043.1|DMAU	LOC120778405|XP_039966123.1|BTRY, LOC120778404|XP_039966122.1|BTRY, LOC120776492|XP_039963108.1|BTRY
OG0009181	LOC117140320|XP_033159059.1|DMAU	LOC120776881|XP_039963873.1|BTRY
OG0009182	LOC117141784|XP_033161307.1|DMAU	LOC120778590|XP_039966392.1|BTRY
OG0009183	LOC117139288|XP_033157409.1|DMAU	LOC120778409|XP_039966126.1|BTRY, LOC120778583|XP_039966384.1|BTRY
OG0009184	LOC117141981|XP_033161681.1|DMAU	LOC120778412|XP_039966130.1|BTRY
OG0009185	LOC117139909|XP_033158481.1|DMAU	LOC120779007|XP_039967060.1|BTRY
OG0009186	LOC117141473|XP_033160834.1|DMAU	LOC120777423|XP_039964660.1|BTRY
OG0009187	LOC117144624|XP_033165810.1|DMAU	LOC120780903|XP_039969074.1|BTRY
OG0009188	LOC117136859|XP_033153849.1|DMAU	LOC120781240|XP_039969314.1|BTRY
OG0009219	LOC117144105|XP_033165014.1|DMAU	LOC120766455|XP_039947911.1|BTRY
OG0009220	LOC117148497|XP_033171770.1|DMAU	LOC120775788|XP_039962059.1|BTRY
OG0009221	LOC117150649|XP_033173522.1|DMAU	LOC120782414|XP_039970597.1|BTRY
OG0009222	LOC117147801|XP_033170743.1|DMAU	LOC120775607|XP_039961782.1|BTRY
OG0009226	LOC117148677|XP_033172106.1|DMAU	LOC120773786|XP_039958811.1|BTRY
OG0009228	LOC117148337|XP_033171563.1|DMAU	LOC120774901|XP_039960703.1|BTRY
OG0009232	LOC117148847|XP_033172397.1|DMAU	LOC120776182|XP_039962734.1|BTRY
OG0009235	LOC117149137|XP_033172640.1|DMAU	LOC120779984|XP_039968212.1|BTRY
