Orthogroup	DMAU.longest_only	DSUZ.longest_only
OG0011490	LOC117146584|XP_033168788.1|DMAU, LOC117149050|XP_033172606.1|DMAU	LOC108005340|XP_016924065.1|DSUZ
OG0011491	LOC117148372|XP_033171619.1|DMAU	LOC108005245|XP_016923927.2|DSUZ, LOC108005244|XP_016923926.1|DSUZ
OG0011492	LOC117147640|XP_033170499.1|DMAU	LOC108014926|XP_036676095.1|DSUZ
OG0011493	LOC117146985|XP_033169544.1|DMAU	LOC108004626|XP_016923054.1|DSUZ
OG0011494	LOC117148556|XP_033171885.1|DMAU	LOC108005355|XP_016924090.1|DSUZ
OG0011495	LOC117136561|XP_033153408.1|DMAU	LOC108009335|XP_016929102.1|DSUZ
OG0011496	LOC117139759|XP_033158217.1|DMAU	LOC108013524|XP_016934909.1|DSUZ
OG0011497	LOC117141745|XP_033161259.1|DMAU	LOC108012272|XP_016933062.1|DSUZ
OG0011498	LOC117140256|XP_033158953.1|DMAU	LOC108012651|XP_016933565.1|DSUZ
OG0011499	LOC117140040|XP_033158664.1|DMAU	LOC108013370|XP_016934679.1|DSUZ
OG0011500	LOC117139304|XP_033157436.1|DMAU	LOC108007763|XP_016927007.1|DSUZ
OG0011501	LOC117141478|XP_033160846.1|DMAU	LOC108021731|XP_016946058.1|DSUZ
OG0011502	LOC117148613|XP_033171989.1|DMAU	LOC108009187|XP_016928831.1|DSUZ
OG0011503	LOC117143856|XP_033164615.1|DMAU	LOC108021268|XP_016945387.1|DSUZ
OG0011504	LOC117150702|XP_033173605.1|DMAU	LOC108008575|XP_016927942.1|DSUZ
OG0011505	LOC117144021|XP_033164869.1|DMAU	LOC108020293|XP_016943910.2|DSUZ
OG0011506	LOC117140733|XP_033159702.1|DMAU	LOC108012897|XP_016933892.1|DSUZ
OG0011508	LOC117136718|XP_033153633.1|DMAU	LOC108010459|XP_016930816.1|DSUZ, LOC108008857|XP_016928250.1|DSUZ
OG0011509	LOC117136024|XP_033152532.1|DMAU	LOC108008394|XP_016927727.2|DSUZ, LOC108008118|XP_016927397.1|DSUZ
OG0011510	LOC117140407|XP_033159170.1|DMAU	LOC108012767|XP_016933688.1|DSUZ
OG0011511	LOC117142026|XP_033161781.1|DMAU	LOC108012247|XP_016933035.1|DSUZ
OG0011538	LOC117138966|XP_033156902.1|DMAU	LOC108012980|XP_016934035.1|DSUZ
OG0011540	LOC117147842|XP_033170796.1|DMAU	LOC108004618|XP_016923047.1|DSUZ
OG0011544	LOC117145560|XP_033167157.1|DMAU	LOC108013013|XP_016934094.1|DSUZ
OG0011548	LOC117144339|XP_033165343.1|DMAU	LOC108016213|XP_036674109.1|DSUZ
OG0011549	LOC117145323|XP_033166811.1|DMAU	LOC108012095|XP_016932861.2|DSUZ
OG0011550	LOC117142223|XP_033161956.1|DMAU	LOC108011274|XP_016931871.2|DSUZ
OG0011551	LOC117143706|XP_033164394.1|DMAU	LOC108016268|XP_016938381.1|DSUZ
OG0011552	LOC117142444|XP_033162298.1|DMAU	LOC108015845|XP_016937902.2|DSUZ
OG0011553	LOC117144871|XP_033166171.1|DMAU	LOC108014111|XP_036675003.1|DSUZ
OG0011554	LOC117143283|XP_033163752.1|DMAU	LOC108011653|XP_036673686.1|DSUZ
OG0011555	LOC117145229|XP_033166695.1|DMAU	LOC108014559|XP_016936195.2|DSUZ
OG0011556	LOC117144743|XP_033165987.1|DMAU	LOC108020806|XP_016944676.2|DSUZ
OG0011557	LOC117143692|XP_033164375.1|DMAU	LOC108019440|XP_036675247.1|DSUZ
OG0011559	LOC117136871|XP_033153864.1|DMAU	LOC108009423|XP_036669300.1|DSUZ
OG0011560	LOC117135465|XP_033151552.1|DMAU	LOC108008244|XP_016927524.2|DSUZ
OG0011562	LOC117135775|XP_033152135.1|DMAU	LOC108009504|XP_016929394.1|DSUZ
OG0011563	LOC117138671|XP_033156814.1|DMAU	LOC108009173|XP_016928794.1|DSUZ
OG0011564	LOC117138591|XP_033156663.1|DMAU	LOC108008107|XP_036669415.1|DSUZ
OG0011565	LOC117138639|XP_033156743.1|DMAU	LOC108009584|XP_016929543.1|DSUZ
OG0011566	LOC117136102|XP_033152690.1|DMAU	LOC108009212|XP_016928861.1|DSUZ
OG0011567	LOC117138092|XP_033155833.1|DMAU	LOC108019701|XP_016943084.1|DSUZ
OG0011568	LOC117135923|XP_033152382.1|DMAU	LOC108019862|XP_016943396.1|DSUZ
OG0011569	LOC117136991|XP_033154058.1|DMAU	LOC108009022|XP_016928483.1|DSUZ
OG0011571	LOC117150838|XP_033173797.1|DMAU	LOC108019686|XP_016943066.1|DSUZ
OG0011572	LOC117150837|XP_033173796.1|DMAU	LOC108009818|XP_016929993.1|DSUZ
OG0011573	LOC117150575|XP_033173418.1|DMAU	LOC108013245|XP_016934484.1|DSUZ
OG0011574	LOC117150722|XP_033173633.1|DMAU	LOC108018913|XP_016941997.1|DSUZ
OG0011575	LOC117147106|XP_033169767.1|DMAU	LOC108015280|XP_016937137.1|DSUZ
OG0011576	LOC117147103|XP_033169760.1|DMAU	LOC108021801|XP_016946092.1|DSUZ
OG0011577	LOC117148001|XP_033171049.1|DMAU	LOC108016757|XP_016938992.1|DSUZ
OG0011579	LOC117137774|XP_033155287.1|DMAU	LOC108017573|XP_016940150.2|DSUZ
OG0011580	LOC117140428|XP_033159233.1|DMAU	LOC108012721|XP_016933640.1|DSUZ
OG0011582	LOC117140699|XP_033159653.1|DMAU	LOC108013478|XP_016934850.1|DSUZ
OG0011583	LOC117141818|XP_033161362.1|DMAU	LOC108013170|XP_016934355.1|DSUZ
OG0011585	LOC117140881|XP_033159914.1|DMAU	LOC118877402|XP_036671974.1|DSUZ
OG0011586	LOC117140068|XP_033158704.1|DMAU	LOC108019382|XP_016942695.2|DSUZ
OG0011587	LOC117150664|XP_033173545.1|DMAU	LOC108008317|XP_016927627.1|DSUZ
OG0011588	LOC117143501|XP_033164150.1|DMAU	LOC108021714|XP_016946039.1|DSUZ
OG0011589	LOC117141460|XP_033160809.1|DMAU	LOC108021697|XP_016946013.1|DSUZ
OG0011590	LOC117147953|XP_033170987.1|DMAU	LOC108016745|XP_016938975.1|DSUZ
OG0011591	LOC117148652|XP_033172050.1|DMAU	LOC108016538|XP_036676582.1|DSUZ
OG0011592	LOC117147246|XP_033169958.1|DMAU	LOC108009996|XP_016930307.1|DSUZ
OG0011593	LOC117135490|XP_033151603.1|DMAU	LOC108019773|XP_016943231.1|DSUZ
OG0011594	LOC117138234|XP_033156073.1|DMAU	LOC108019769|XP_016943223.2|DSUZ
OG0011595	LOC117145284|XP_033166765.1|DMAU	LOC108016419|XP_016938557.1|DSUZ
OG0011596	LOC117143816|XP_033164553.1|DMAU	LOC118877812|XP_036673852.1|DSUZ
OG0011622	LOC117142959|XP_033163177.1|DMAU	LOC108016494|XP_016938650.1|DSUZ
OG0011623	LOC117136121|XP_033152713.1|DMAU	LOC118876945|XP_036669379.1|DSUZ
OG0011630	LOC117146866|XP_033169345.1|DMAU	LOC108015264|XP_016937109.1|DSUZ
OG0011633	LOC117139170|XP_033157220.1|DMAU	LOC108007696|XP_016926920.2|DSUZ
OG0011635	LOC117141537|XP_033160923.1|DMAU	LOC108014591|XP_016936243.2|DSUZ
OG0011636	LOC117137370|XP_033154664.1|DMAU	LOC108008451|XP_016927794.1|DSUZ
OG0011639	LOC117144155|XP_033165079.1|DMAU	LOC108015996|XP_036674830.1|DSUZ
OG0011641	LOC117144766|XP_033166020.1|DMAU	LOC108013964|XP_016935469.1|DSUZ
OG0011642	LOC117141677|XP_033161164.1|DMAU	LOC108007673|XP_016926884.1|DSUZ
OG0011644	LOC117138640|XP_033156744.1|DMAU	LOC108009586|XP_016929545.1|DSUZ
OG0011645	LOC117135749|XP_033152095.1|DMAU	LOC108019806|XP_016943303.1|DSUZ
OG0011646	LOC117138237|XP_033156076.1|DMAU	LOC108019765|XP_016943219.1|DSUZ
OG0011649	LOC117148362|XP_033171609.1|DMAU	LOC108015128|XP_016936879.1|DSUZ
OG0011650	LOC117148385|XP_033171638.1|DMAU	LOC108015219|XP_016937049.1|DSUZ
OG0011651	LOC117148099|XP_033171205.1|DMAU	LOC108015396|XP_016937304.1|DSUZ
OG0011652	LOC117146606|XP_033168823.1|DMAU	LOC108011147|XP_016931721.1|DSUZ
OG0011653	LOC117147251|XP_033169960.1|DMAU	LOC108016671|XP_016938877.1|DSUZ
OG0011656	LOC117139932|XP_033158508.1|DMAU	LOC108012784|XP_016933707.1|DSUZ
OG0011657	LOC117139231|XP_033157327.1|DMAU	LOC108007101|XP_036672141.1|DSUZ
OG0011658	LOC117140444|XP_033159259.1|DMAU	LOC118877381|XP_036671845.1|DSUZ
OG0011660	LOC117140043|XP_033158666.1|DMAU	LOC108013372|XP_016934681.1|DSUZ
OG0011661	LOC117140658|XP_033159593.1|DMAU	LOC108017364|XP_016939877.1|DSUZ
OG0011662	LOC117139237|XP_033157334.1|DMAU	LOC118877202|XP_036670439.1|DSUZ, LOC108007275|XP_036670441.1|DSUZ
OG0011663	LOC117141463|XP_033160811.1|DMAU	LOC118877201|XP_036670434.1|DSUZ
OG0011664	LOC117140100|XP_033158746.1|DMAU	LOC108007446|XP_016926597.1|DSUZ, LOC118877505|XP_036672429.1|DSUZ
OG0011665	LOC117151063|XP_033174186.1|DMAU	LOC108010903|XP_016931397.1|DSUZ
OG0011667	LOC117140527|XP_033159402.1|DMAU	LOC108012806|XP_016933733.1|DSUZ
OG0011668	LOC117139923|XP_033158498.1|DMAU	LOC108013514|XP_016934895.1|DSUZ
OG0011669	LOC117135689|XP_033151981.1|DMAU	LOC108009356|XP_016929145.1|DSUZ
OG0011670	LOC117148195|XP_033171361.1|DMAU	LOC108011948|XP_016932689.1|DSUZ
OG0011671	LOC117137005|XP_033154082.1|DMAU	LOC108008924|XP_016928321.1|DSUZ
OG0011672	LOC117137520|XP_033154895.1|DMAU	LOC108009027|XP_016928487.1|DSUZ
OG0011673	LOC117148480|XP_033171747.1|DMAU	LOC108016548|XP_016938711.1|DSUZ
OG0011674	LOC117143346|XP_033163904.1|DMAU	LOC118878139|XP_036675662.1|DSUZ
OG0011676	LOC117139052|XP_033157047.1|DMAU, LOC117139050|XP_033157045.1|DMAU	LOC108005833|XP_016924663.1|DSUZ
OG0011678	LOC117144553|XP_033165688.1|DMAU	LOC108005974|XP_036672996.1|DSUZ
OG0011679	LOC117145211|XP_033166670.1|DMAU	LOC108017390|XP_016939901.2|DSUZ
OG0011680	LOC117145589|XP_033167190.1|DMAU, LOC117145579|XP_033167180.1|DMAU	LOC108011814|XP_016932576.1|DSUZ, LOC108012874|XP_016933855.1|DSUZ
OG0011681	LOC117145713|XP_033167350.1|DMAU	LOC108017346|XP_016939866.2|DSUZ
OG0011715	LOC117142869|XP_033163028.1|DMAU	LOC118877637|XP_036673037.1|DSUZ, LOC108018516|XP_016941559.2|DSUZ
OG0011722	LOC117146676|XP_033168923.1|DMAU	LOC118879763|XP_036678617.1|DSUZ
OG0011725	LOC117141697|XP_033161195.1|DMAU	LOC108012613|XP_016933522.1|DSUZ
OG0011726	LOC117141592|XP_033160997.1|DMAU	LOC108007528|XP_016926703.2|DSUZ
OG0011728	LOC117145399|XP_033166928.1|DMAU	LOC108013853|XP_016935330.1|DSUZ
OG0011729	LOC117144049|XP_033164910.1|DMAU	LOC108018732|XP_016941794.2|DSUZ, LOC118877562|XP_036672643.1|DSUZ
OG0011731	LOC117144398|XP_033165425.1|DMAU	LOC118878593|XP_036677535.1|DSUZ, LOC108020226|XP_036673859.1|DSUZ
OG0011732	LOC117142301|XP_033162079.1|DMAU	LOC108020822|XP_016944690.1|DSUZ
OG0011733	LOC117144686|XP_033165901.1|DMAU	LOC118877695|XP_036673404.1|DSUZ
OG0011734	LOC117144618|XP_033165804.1|DMAU	LOC108014370|XP_016935951.1|DSUZ
OG0011735	LOC117144450|XP_033165497.1|DMAU	LOC108006731|XP_016925763.1|DSUZ
OG0011736	LOC117145963|XP_033167755.1|DMAU	LOC118877911|XP_036674344.1|DSUZ, LOC108020847|XP_016944723.2|DSUZ
OG0011737	LOC117137216|XP_033154463.1|DMAU	LOC108017911|XP_016940569.1|DSUZ
OG0011738	LOC117135491|XP_033151604.1|DMAU	LOC108019772|XP_016943230.1|DSUZ
OG0011739	LOC117137879|XP_033155499.1|DMAU	LOC108019647|XP_016943020.1|DSUZ
OG0011740	LOC117138438|XP_033156439.1|DMAU	LOC108009048|XP_016928540.1|DSUZ
OG0011741	LOC117138381|XP_033156341.1|DMAU	LOC108017725|XP_016940323.1|DSUZ
OG0011742	LOC117138232|XP_033156070.1|DMAU	LOC108019763|XP_016943216.1|DSUZ
OG0011743	LOC117136990|XP_033154057.1|DMAU	LOC108008982|XP_016928414.1|DSUZ
OG0011744	LOC117151044|XP_033174149.1|DMAU	LOC108005789|XP_016924645.1|DSUZ
OG0011745	LOC117151046|XP_033174153.1|DMAU	LOC108013203|XP_016934408.1|DSUZ
OG0011746	LOC117142326|XP_033162133.1|DMAU	LOC108009526|XP_016929451.1|DSUZ
OG0011747	LOC117150368|XP_033173121.1|DMAU	LOC108013095|XP_016934232.1|DSUZ
OG0011748	LOC117150474|XP_033173263.1|DMAU	LOC108012619|XP_016933531.1|DSUZ
OG0011749	LOC117147636|XP_033170497.1|DMAU	LOC108019153|XP_016942395.1|DSUZ
OG0011751	LOC117150611|XP_033173466.1|DMAU	LOC108008473|XP_016927821.1|DSUZ
OG0011752	LOC117147995|XP_033171040.1|DMAU	LOC108015105|XP_016936839.1|DSUZ
OG0011753	LOC117147882|XP_033170856.1|DMAU	LOC108016716|XP_016938932.1|DSUZ
OG0011755	LOC117147095|XP_033169752.1|DMAU, LOC117147923|XP_033170937.1|DMAU	LOC108004641|XP_016923080.1|DSUZ
OG0011756	LOC117146361|XP_033168403.1|DMAU	LOC108015126|XP_016936876.1|DSUZ
OG0011757	LOC117148778|XP_033172266.1|DMAU	LOC118878340|XP_036676724.1|DSUZ
OG0011758	LOC117139483|XP_033157694.1|DMAU	LOC108011358|XP_036671063.1|DSUZ
OG0011759	LOC117147852|XP_033170817.1|DMAU	LOC108005218|XP_016923897.2|DSUZ, LOC108005217|XP_016923896.2|DSUZ
OG0011760	LOC117140086|XP_033158730.1|DMAU	LOC108007540|XP_016926719.2|DSUZ
OG0011761	LOC117139270|XP_033157384.1|DMAU	LOC108012824|XP_016933761.1|DSUZ
OG0011762	LOC117141722|XP_033161230.1|DMAU	LOC108012695|XP_016933611.1|DSUZ
OG0011764	LOC117142191|XP_033161932.1|DMAU	LOC108012917|XP_016933932.1|DSUZ
OG0011765	LOC117137201|XP_033154448.1|DMAU	LOC108011310|XP_016931909.1|DSUZ
OG0011766	LOC117147828|XP_033170781.1|DMAU	LOC108011943|XP_016932681.1|DSUZ
OG0011767	LOC117142517|XP_033162452.1|DMAU	LOC108021004|XP_016944962.1|DSUZ
OG0011768	LOC117147669|XP_033170536.1|DMAU	LOC108011128|XP_016931689.1|DSUZ
OG0011769	LOC117150875|XP_033173902.1|DMAU	LOC108009257|XP_016928933.1|DSUZ
OG0011770	LOC117148081|XP_033171180.1|DMAU	LOC118878180|XP_036675809.1|DSUZ
OG0011771	LOC117136543|XP_033153387.1|DMAU	LOC108009406|XP_016929215.1|DSUZ
OG0011772	LOC117146951|XP_033169499.1|DMAU	LOC108015062|XP_016936790.1|DSUZ
OG0011773	LOC117136711|XP_033153623.1|DMAU	LOC108019689|XP_016943070.1|DSUZ
OG0011774	LOC117137344|XP_033154629.1|DMAU	LOC118877058|XP_036669816.1|DSUZ
OG0011776	LOC117144476|XP_033165543.1|DMAU	LOC118877845|XP_036673989.1|DSUZ
OG0011777	LOC117135124|XP_033151037.1|DMAU	LOC108021022|XP_016944991.1|DSUZ
OG0011778	LOC117150417|XP_033173177.1|DMAU	LOC108013210|XP_016934420.2|DSUZ
OG0011779	LOC117141813|XP_033161357.1|DMAU	LOC108013164|XP_016934350.1|DSUZ
OG0011782	LOC117141272|XP_033160533.1|DMAU	LOC108007134|XP_016926228.1|DSUZ
OG0011828	LOC117148589|XP_033171958.1|DMAU	LOC108019083|XP_016942246.1|DSUZ
OG0011833	LOC117144144|XP_033165063.1|DMAU	LOC108017038|XP_016939480.1|DSUZ
OG0011834	LOC117144570|XP_033165715.1|DMAU	LOC108014113|XP_016935627.2|DSUZ
OG0011835	LOC117144165|XP_033165091.1|DMAU	LOC108011286|XP_016931882.2|DSUZ
OG0011836	LOC117142513|XP_033162442.1|DMAU	LOC108018670|XP_036672724.1|DSUZ
OG0011837	LOC117144352|XP_033165358.1|DMAU	LOC108016185|XP_036673074.1|DSUZ
OG0011838	LOC117144295|XP_033165290.1|DMAU	LOC108007386|XP_036675472.1|DSUZ
OG0011839	LOC117143567|XP_033164203.1|DMAU	LOC108007950|XP_036673003.1|DSUZ
OG0011840	LOC117146087|XP_033167930.1|DMAU	LOC118878141|XP_036675669.1|DSUZ
OG0011841	LOC117144662|XP_033165854.1|DMAU	LOC108007578|XP_016926760.1|DSUZ
OG0011842	LOC117144073|XP_033164974.1|DMAU	LOC108006021|XP_016924954.1|DSUZ
OG0011844	LOC117145349|XP_033166855.1|DMAU	LOC108010596|XP_016930972.2|DSUZ
OG0011845	LOC117145246|XP_033166719.1|DMAU	LOC108010743|XP_016931158.1|DSUZ
OG0011846	LOC117141676|XP_033161163.1|DMAU	LOC118879443|XP_036678212.1|DSUZ, LOC108007672|XP_016926882.2|DSUZ
OG0011847	LOC117136818|XP_033153778.1|DMAU	LOC108017912|XP_016940570.1|DSUZ
OG0011848	LOC117135696|XP_033151990.1|DMAU	LOC108008832|XP_016928228.1|DSUZ
OG0011849	LOC117137607|XP_033155018.1|DMAU	LOC108009018|XP_016928479.2|DSUZ
OG0011850	LOC117137079|XP_033154199.1|DMAU	LOC108008819|XP_016928214.1|DSUZ
OG0011851	LOC117137777|XP_033155292.1|DMAU	LOC118876972|XP_036669568.1|DSUZ
OG0011852	LOC117135618|XP_033151870.1|DMAU	LOC108008847|XP_016928242.1|DSUZ
OG0011853	LOC117138111|XP_033155864.1|DMAU	LOC108008100|XP_016927378.1|DSUZ
OG0011854	LOC117138592|XP_033156664.1|DMAU	LOC108008773|XP_016928160.1|DSUZ
OG0011855	LOC117137626|XP_033155047.1|DMAU	LOC108008956|XP_016928356.1|DSUZ
OG0011856	LOC117136722|XP_033153640.1|DMAU	LOC108019909|XP_036669735.1|DSUZ
OG0011857	LOC117137554|XP_033154945.1|DMAU	LOC108008166|XP_016927445.1|DSUZ
OG0011858	LOC117138603|XP_033156702.1|DMAU	LOC108008904|XP_016928298.1|DSUZ
OG0011859	LOC117137251|XP_033154503.1|DMAU	LOC108008907|XP_016928302.1|DSUZ
OG0011860	LOC117135653|XP_033151928.1|DMAU	LOC108008777|XP_016928163.1|DSUZ
OG0011861	LOC117137257|XP_033154510.1|DMAU	LOC108019700|XP_016943083.1|DSUZ
OG0011862	LOC117138229|XP_033156067.1|DMAU	LOC108019760|XP_016943212.1|DSUZ
OG0011863	LOC117138238|XP_033156077.1|DMAU	LOC108019766|XP_016943220.1|DSUZ
OG0011864	LOC117138490|XP_033156510.1|DMAU	LOC108010129|XP_036669162.1|DSUZ
OG0011865	LOC117136610|XP_033153486.1|DMAU	LOC108008805|XP_016928199.1|DSUZ
OG0011866	LOC117150304|XP_033173020.1|DMAU	LOC108009135|XP_036669380.1|DSUZ
OG0011867	LOC117146424|XP_033168522.1|DMAU	LOC108020956|XP_016944887.2|DSUZ
OG0011868	LOC117150997|XP_033174093.1|DMAU	LOC108021630|XP_016945964.1|DSUZ
OG0011869	LOC117144181|XP_033165121.1|DMAU	LOC108009512|XP_016929424.1|DSUZ
OG0011870	LOC117143175|XP_033163584.1|DMAU	LOC108007287|XP_036678567.1|DSUZ, LOC108021649|XP_016945951.1|DSUZ
OG0011871	LOC117135566|XP_033151770.1|DMAU	LOC108021365|XP_016945543.1|DSUZ
OG0011873	LOC117148467|XP_033171731.1|DMAU	LOC108021779|XP_016946071.1|DSUZ
OG0011874	LOC117148165|XP_033171322.1|DMAU	LOC108016686|XP_016938898.1|DSUZ
OG0011875	LOC117147499|XP_033170294.1|DMAU	LOC108010438|XP_016930787.1|DSUZ
OG0011876	LOC117147878|XP_033170852.1|DMAU	LOC108005129|XP_016923792.1|DSUZ
OG0011877	LOC117147935|XP_033170971.1|DMAU	LOC108015076|XP_016936803.1|DSUZ
OG0011878	LOC117148494|XP_033171766.1|DMAU	LOC108015064|XP_016936792.1|DSUZ
OG0011879	LOC117148240|XP_033171435.1|DMAU	LOC108014944|XP_036676211.1|DSUZ
OG0011880	LOC117148168|XP_033171325.1|DMAU	LOC108004774|XP_016923312.1|DSUZ
OG0011881	LOC117148734|XP_033172193.1|DMAU	LOC108004611|XP_016923040.1|DSUZ
OG0011883	LOC117150498|XP_033173292.1|DMAU	LOC108021725|XP_016946049.1|DSUZ
OG0011884	LOC117142008|XP_033161747.1|DMAU	LOC108011819|XP_016932545.2|DSUZ
OG0011885	LOC117141001|XP_033160144.1|DMAU	LOC118877408|XP_036671998.1|DSUZ
OG0011886	LOC117136563|XP_033153410.1|DMAU	LOC108009333|XP_016929098.1|DSUZ
OG0011887	LOC117139126|XP_033157163.1|DMAU	LOC108018659|XP_016941720.2|DSUZ
OG0011888	LOC117139130|XP_033157171.1|DMAU	LOC108014677|XP_016936333.1|DSUZ
OG0011889	LOC117139724|XP_033158151.1|DMAU	LOC108012317|XP_016933106.1|DSUZ
OG0011890	LOC117141133|XP_033160350.1|DMAU	LOC108012779|XP_016933701.1|DSUZ
OG0011891	LOC117141984|XP_033161684.1|DMAU	LOC108007538|XP_036671455.1|DSUZ
OG0011892	LOC117140397|XP_033159155.1|DMAU	LOC108004801|XP_016923342.2|DSUZ
OG0011893	LOC117137342|XP_033154628.1|DMAU	LOC108018779|XP_016941853.1|DSUZ
OG0011895	LOC117140036|XP_033158660.1|DMAU	LOC108010911|XP_016931400.1|DSUZ
OG0011896	LOC117150716|XP_033173625.1|DMAU	LOC108017075|XP_016939525.1|DSUZ
OG0011897	LOC117150920|XP_033173966.1|DMAU	LOC108021050|XP_016945045.1|DSUZ
OG0011898	LOC117144020|XP_033164867.1|DMAU	LOC108020292|XP_016943909.1|DSUZ
OG0011899	LOC117144639|XP_033165826.1|DMAU	LOC108007621|XP_016926817.1|DSUZ
OG0011900	LOC117144191|XP_033165130.1|DMAU	LOC108020834|XP_016944706.2|DSUZ
OG0011901	LOC117144362|XP_033165371.1|DMAU	LOC108016463|XP_036677673.1|DSUZ, LOC118878136|XP_036675633.1|DSUZ
OG0011902	LOC117145418|XP_033166954.1|DMAU	LOC108015986|XP_016938064.1|DSUZ
OG0011903	LOC117150495|XP_033173290.1|DMAU	LOC108021569|XP_036668597.1|DSUZ
OG0011904	LOC117139651|XP_033158004.1|DMAU	LOC108013623|XP_016935055.1|DSUZ
OG0011905	LOC117140828|XP_033159826.1|DMAU	LOC108012761|XP_016933682.1|DSUZ
OG0011906	LOC117139935|XP_033158511.1|DMAU	LOC108019695|XP_016943078.1|DSUZ
OG0011908	LOC117143528|XP_033164148.1|DMAU	LOC108017329|XP_036673076.1|DSUZ
OG0011909	LOC117140813|XP_033159808.1|DMAU	LOC108012684|XP_016933599.1|DSUZ
OG0011942	LOC117145327|XP_033166819.1|DMAU	LOC108017441|XP_016939960.2|DSUZ
OG0011960	LOC117142471|XP_033162377.1|DMAU	LOC108017175|XP_016939658.1|DSUZ
OG0011969	LOC117143291|XP_033163777.1|DMAU	LOC118877603|XP_036672820.1|DSUZ
OG0011986	LOC117148391|XP_033171644.1|DMAU	LOC108005111|XP_016923773.1|DSUZ
OG0011992	LOC117144099|XP_033165006.1|DMAU	LOC118877932|XP_036674455.1|DSUZ
OG0011993	LOC117144663|XP_033165855.1|DMAU	LOC118877801|XP_036673822.1|DSUZ
OG0011995	LOC117142414|XP_033162257.1|DMAU	LOC118877779|XP_036673725.1|DSUZ
OG0011997	LOC117144016|XP_033164862.1|DMAU	LOC108012179|XP_036673100.1|DSUZ
OG0011998	LOC117145706|XP_033167341.1|DMAU	LOC108007193|XP_036674330.1|DSUZ
OG0011999	LOC117136421|XP_033153223.1|DMAU	LOC108019823|XP_016943329.1|DSUZ
OG0012000	LOC117136422|XP_033153224.1|DMAU	LOC108019825|XP_016943331.1|DSUZ
OG0012001	LOC117137972|XP_033155635.1|DMAU	LOC108008768|XP_016928154.2|DSUZ
OG0012002	LOC117138358|XP_033156315.1|DMAU	LOC108009046|XP_016928537.1|DSUZ
OG0012003	LOC117137802|XP_033155365.1|DMAU	LOC108018069|XP_016940955.2|DSUZ
OG0012004	LOC117137278|XP_033154540.1|DMAU	LOC108008158|XP_016927436.1|DSUZ
OG0012005	LOC117137319|XP_033154594.1|DMAU	LOC108019705|XP_016943089.1|DSUZ
OG0012006	LOC117137440|XP_033154771.1|DMAU	LOC108004973|XP_016923615.2|DSUZ
OG0012007	LOC117148769|XP_033172258.1|DMAU	LOC108019228|XP_016942514.1|DSUZ
OG0012008	LOC117146946|XP_033169491.1|DMAU	LOC108005249|XP_016923930.1|DSUZ
OG0012009	LOC117138157|XP_033155926.1|DMAU	LOC108008652|XP_016928027.1|DSUZ
OG0012011	LOC117148570|XP_033171919.1|DMAU	LOC108004632|XP_016923061.1|DSUZ
OG0012012	LOC117146980|XP_033169538.1|DMAU	LOC108004625|XP_016923053.1|DSUZ
OG0012013	LOC117146586|XP_033168798.1|DMAU	LOC108019229|XP_036675849.1|DSUZ
OG0012014	LOC117146588|XP_033168800.1|DMAU	LOC108019077|XP_016942228.1|DSUZ
OG0012015	LOC117146679|XP_033168935.1|DMAU	LOC108016859|XP_016939218.1|DSUZ
OG0012017	LOC117146356|XP_033168398.1|DMAU	LOC108015123|XP_016936873.1|DSUZ
OG0012018	LOC117147831|XP_033170780.1|DMAU	LOC108020473|XP_016944284.1|DSUZ
OG0012019	LOC117148208|XP_033171389.1|DMAU	LOC108012483|XP_016933380.2|DSUZ
OG0012020	LOC117148608|XP_033171980.1|DMAU	LOC108005365|XP_016924104.1|DSUZ
OG0012021	LOC117141013|XP_033160164.1|DMAU	LOC108005748|XP_036671320.1|DSUZ
OG0012022	LOC117142042|XP_033161804.1|DMAU	LOC108014486|XP_036670383.1|DSUZ
OG0012023	LOC117140173|XP_033158841.1|DMAU	LOC108006250|XP_016925190.1|DSUZ
OG0012024	LOC117141308|XP_033160586.1|DMAU	LOC108012546|XP_016933449.1|DSUZ
OG0012025	LOC117150234|XP_033172921.1|DMAU	LOC118876796|XP_036668585.1|DSUZ
OG0012026	LOC117142816|XP_033162928.1|DMAU	LOC108009635|XP_016929664.1|DSUZ
OG0012028	LOC117148316|XP_033171537.1|DMAU	LOC108005332|XP_016924048.1|DSUZ
OG0012030	LOC117146884|XP_033169370.1|DMAU	LOC108010446|XP_036676003.1|DSUZ
OG0012032	LOC117143313|XP_033163847.1|DMAU	LOC108017093|XP_036674998.1|DSUZ
OG0012033	LOC117146952|XP_033169501.1|DMAU	LOC108015093|XP_016936824.1|DSUZ
OG0012034	LOC117138835|XP_033156862.1|DMAU	LOC108015347|XP_016937249.1|DSUZ
OG0012035	LOC117135577|XP_033151796.1|DMAU	LOC108008239|XP_016927522.2|DSUZ
OG0012036	LOC117140171|XP_033158839.1|DMAU	LOC108013079|XP_016934189.2|DSUZ
OG0012037	LOC117140172|XP_033158840.1|DMAU	LOC108013080|XP_016934190.2|DSUZ
OG0012038	LOC117146627|XP_033168854.1|DMAU	LOC108011545|XP_016932203.1|DSUZ
OG0012039	LOC117135779|XP_033152141.1|DMAU	LOC108019916|XP_036669803.1|DSUZ
OG0012040	LOC117137760|XP_033155265.1|DMAU	LOC108008422|XP_016927759.1|DSUZ
