Orthogroup	DMAU.longest_only	DYAK.longest_only
OG0011767	LOC117142517|XP_033162452.1|DMAU	LOC6527551|XP_002088641.1|DYAK
OG0011768	LOC117147669|XP_033170536.1|DMAU	LOC6524091|XP_002099955.1|DYAK
OG0011769	LOC117150875|XP_033173902.1|DMAU	LOC6527735|XP_015053793.2|DYAK
OG0011770	LOC117148081|XP_033171180.1|DMAU	LOC6524330|XP_002100188.2|DYAK
OG0011771	LOC117136543|XP_033153387.1|DMAU	LOC6530610|XP_002091523.3|DYAK
OG0011772	LOC117146951|XP_033169499.1|DMAU	LOC6526106|XP_002101923.2|DYAK
OG0011773	LOC117136711|XP_033153623.1|DMAU	LOC6531047|XP_002091883.1|DYAK
OG0011774	LOC117137344|XP_033154629.1|DMAU	LOC26535497|XP_039228807.1|DYAK
OG0011775	LOC117136815|XP_033153776.1|DMAU	LOC6528415|XP_002089461.2|DYAK
OG0011775	LOC117136392|XP_033153175.1|DMAU	LOC26535026|XP_015054572.1|DYAK
OG0011776	LOC117144476|XP_033165543.1|DMAU	LOC26535935|XP_015048552.1|DYAK
OG0011777	LOC117135124|XP_033151037.1|DMAU	LOC6527748|XP_002088828.3|DYAK
OG0011778	LOC117150417|XP_033173177.1|DMAU	LOC26535960|XP_015052943.2|DYAK
OG0011779	LOC117141813|XP_033161357.1|DMAU	LOC6534123|XP_002094807.1|DYAK
OG0011782	LOC117141272|XP_033160533.1|DMAU	LOC6532781|XP_002093523.1|DYAK
OG0011783	LOC117145896|XP_033167638.1|DMAU	LOC6538387|XP_002098911.2|DYAK
OG0011828	LOC117148589|XP_033171958.1|DMAU	LOC26536300|XP_015046603.1|DYAK
OG0011830	LOC117139034|XP_033157026.1|DMAU	LOC120321431|XP_039229780.1|DYAK
OG0011833	LOC117144144|XP_033165063.1|DMAU	LOC6536541|XP_002097117.1|DYAK
OG0011834	LOC117144570|XP_033165715.1|DMAU	LOC6536107|XP_002096715.3|DYAK
OG0011835	LOC117144165|XP_033165091.1|DMAU	LOC6539854|XP_002086737.3|DYAK
OG0011836	LOC117142513|XP_033162442.1|DMAU	LOC6536828|XP_002097398.1|DYAK
OG0011837	LOC117144352|XP_033165358.1|DMAU	LOC6537658|XP_002098203.3|DYAK
OG0011838	LOC117144295|XP_033165290.1|DMAU	LOC6535488|XP_039232343.1|DYAK
OG0011839	LOC117143567|XP_033164203.1|DMAU	LOC6536252|XP_002096838.2|DYAK
OG0011840	LOC117146087|XP_033167930.1|DMAU	LOC6538437|XP_002098961.2|DYAK
OG0011841	LOC117144662|XP_033165854.1|DMAU	LOC26534709|XP_015048860.1|DYAK
OG0011842	LOC117144073|XP_033164974.1|DMAU	LOC26535485|XP_015047844.1|DYAK
OG0011843	LOC117143529|XP_033164149.1|DMAU	LOC6537820|XP_002098361.1|DYAK
OG0011844	LOC117145349|XP_033166855.1|DMAU	LOC6536399|XP_015047730.1|DYAK
OG0011845	LOC117145246|XP_033166719.1|DMAU	LOC120321742|XP_039231350.1|DYAK
OG0011846	LOC117141676|XP_033161163.1|DMAU	LOC6535188|XP_002095850.1|DYAK
OG0011847	LOC117136818|XP_033153778.1|DMAU	LOC26535033|XP_015052862.1|DYAK
OG0011848	LOC117135696|XP_033151990.1|DMAU	LOC6532066|XP_002092843.1|DYAK
OG0011849	LOC117137607|XP_033155018.1|DMAU	LOC6530406|XP_039229138.1|DYAK
OG0011850	LOC117137079|XP_033154199.1|DMAU	LOC6531668|XP_002092463.1|DYAK
OG0011851	LOC117137777|XP_033155292.1|DMAU	LOC120321110|XP_039228587.1|DYAK
OG0011852	LOC117135618|XP_033151870.1|DMAU	LOC26536373|XP_015052971.2|DYAK
OG0011853	LOC117138111|XP_033155864.1|DMAU	LOC120320987|XP_039228014.1|DYAK
OG0011854	LOC117138592|XP_033156664.1|DMAU	LOC6530916|XP_015051817.2|DYAK
OG0011855	LOC117137626|XP_033155047.1|DMAU	LOC26536223|XP_015051581.1|DYAK
OG0011856	LOC117136722|XP_033153640.1|DMAU	LOC6529997|XP_002090943.1|DYAK
OG0011857	LOC117137554|XP_033154945.1|DMAU	LOC6530162|XP_002091104.1|DYAK
OG0011858	LOC117138603|XP_033156702.1|DMAU	LOC6530811|XP_002091694.1|DYAK
OG0011859	LOC117137251|XP_033154503.1|DMAU	LOC6530802|XP_002091685.2|DYAK
OG0011860	LOC117135653|XP_033151928.1|DMAU	LOC6530183|XP_002091121.1|DYAK
OG0011861	LOC117137257|XP_033154510.1|DMAU	LOC6528561|XP_002089605.1|DYAK
OG0011862	LOC117138229|XP_033156067.1|DMAU	LOC6528572|XP_002089615.2|DYAK
OG0011863	LOC117138238|XP_033156077.1|DMAU	LOC6528578|XP_002089621.1|DYAK
OG0011864	LOC117138490|XP_033156510.1|DMAU	LOC26534618|XP_015052829.1|DYAK
OG0011865	LOC117136610|XP_033153486.1|DMAU	LOC6531891|XP_002092678.1|DYAK
OG0011866	LOC117150304|XP_033173020.1|DMAU	LOC6527659|XP_039226647.1|DYAK
OG0011867	LOC117146424|XP_033168522.1|DMAU	LOC6527056|XP_002088149.1|DYAK
OG0011868	LOC117150997|XP_033174093.1|DMAU	LOC26534534|XP_015054518.1|DYAK
OG0011869	LOC117144181|XP_033165121.1|DMAU	LOC6527722|XP_002088805.1|DYAK
OG0011870	LOC117143175|XP_033163584.1|DMAU	LOC6529868|XP_002090825.1|DYAK
OG0011871	LOC117135566|XP_033151770.1|DMAU	LOC6526634|XP_002087742.1|DYAK
OG0011873	LOC117148467|XP_033171731.1|DMAU	LOC6525654|XP_002101476.3|DYAK
OG0011874	LOC117148165|XP_033171322.1|DMAU	LOC6525031|XP_002100870.1|DYAK
OG0011875	LOC117147499|XP_033170294.1|DMAU	LOC6525762|XP_002101583.1|DYAK
OG0011876	LOC117147878|XP_033170852.1|DMAU	LOC6525613|XP_002101448.2|DYAK
OG0011877	LOC117147935|XP_033170971.1|DMAU	LOC6526150|XP_002101964.1|DYAK
OG0011878	LOC117148494|XP_033171766.1|DMAU	LOC6526109|XP_002101926.1|DYAK
OG0011879	LOC117148240|XP_033171435.1|DMAU	LOC6525869|XP_039230176.1|DYAK
OG0011880	LOC117148168|XP_033171325.1|DMAU	LOC26535967|XP_015046286.1|DYAK
OG0011881	LOC117148734|XP_033172193.1|DMAU	LOC26536013|XP_015046289.1|DYAK
OG0011883	LOC117150498|XP_033173292.1|DMAU	LOC6526595|XP_002087703.2|DYAK
OG0011884	LOC117142008|XP_033161747.1|DMAU	LOC26535457|XP_015049673.2|DYAK
OG0011885	LOC117141001|XP_033160144.1|DMAU	LOC6532980|XP_002093715.2|DYAK
OG0011886	LOC117136563|XP_033153410.1|DMAU	LOC6531177|XP_002092006.1|DYAK
OG0011887	LOC117139126|XP_033157163.1|DMAU	LOC26536224|XP_039230892.1|DYAK
OG0011888	LOC117139130|XP_033157171.1|DMAU	LOC6533809|XP_002094510.1|DYAK
OG0011889	LOC117139724|XP_033158151.1|DMAU	LOC6533456|XP_039230589.1|DYAK
OG0011890	LOC117141133|XP_033160350.1|DMAU	LOC26534524|XP_015049583.1|DYAK
OG0011891	LOC117141984|XP_033161684.1|DMAU	LOC26534637|XP_039230444.1|DYAK
OG0011892	LOC117140397|XP_033159155.1|DMAU	LOC6534323|XP_002095003.1|DYAK
OG0011893	LOC117137342|XP_033154628.1|DMAU	LOC26536162|XP_039228806.1|DYAK
OG0011894	LOC117142009|XP_033161748.1|DMAU	LOC26535747|XP_015050190.1|DYAK
OG0011895	LOC117140036|XP_033158660.1|DMAU	LOC6534157|XP_002094841.1|DYAK
OG0011896	LOC117150716|XP_033173625.1|DMAU	LOC6527515|XP_002088605.2|DYAK
OG0011897	LOC117150920|XP_033173966.1|DMAU	LOC6527230|XP_002088324.1|DYAK
OG0011898	LOC117144020|XP_033164867.1|DMAU	LOC26536405|XP_015047226.1|DYAK
OG0011899	LOC117144639|XP_033165826.1|DMAU	LOC6538152|XP_002098686.1|DYAK
OG0011900	LOC117144191|XP_033165130.1|DMAU	LOC26536096|XP_015048364.1|DYAK
OG0011901	LOC117144362|XP_033165371.1|DMAU	LOC6538872|XP_002099376.2|DYAK
OG0011902	LOC117145418|XP_033166954.1|DMAU	LOC6537635|XP_002098180.2|DYAK, LOC26535981|XP_015048447.1|DYAK
OG0011903	LOC117150495|XP_033173290.1|DMAU	LOC120320628|XP_039226803.1|DYAK
OG0011904	LOC117139651|XP_033158004.1|DMAU	LOC120321447|XP_039229868.1|DYAK
OG0011905	LOC117140828|XP_033159826.1|DMAU	LOC120321501|XP_039230039.1|DYAK
OG0011906	LOC117139935|XP_033158511.1|DMAU	LOC6532275|XP_002093044.1|DYAK
OG0011908	LOC117143528|XP_033164148.1|DMAU	LOC6535440|XP_002096089.1|DYAK
OG0011909	LOC117140813|XP_033159808.1|DMAU	LOC6534039|XP_002094725.1|DYAK
OG0011912	LOC117150635|XP_033173500.1|DMAU	LOC120322164|XP_039233149.1|DYAK, LOC120321831|XP_039231747.1|DYAK, LOC26534610|XP_039233236.1|DYAK
OG0011949	ATP6|NP_987111.1|DMAU	ATP6|NP_006906.1|DYAK
OG0011950	COX3|NP_987112.1|DMAU	COX3|NP_006907.1|DYAK
OG0011960	LOC117142471|XP_033162377.1|DMAU	LOC6535938|XP_002096554.2|DYAK
OG0011969	LOC117143291|XP_033163777.1|DMAU	LOC26535278|XP_015044693.2|DYAK
OG0011986	LOC117148391|XP_033171644.1|DMAU	LOC6524833|XP_039233607.1|DYAK
OG0011992	LOC117144099|XP_033165006.1|DMAU	LOC6538460|XP_002098984.1|DYAK
OG0011993	LOC117144663|XP_033165855.1|DMAU	LOC120321940|XP_039232181.1|DYAK
OG0011994	LOC117142993|XP_033163238.1|DMAU	LOC120321902|XP_039232006.1|DYAK
OG0011995	LOC117142414|XP_033162257.1|DMAU	LOC6537059|XP_002097624.1|DYAK
OG0011997	LOC117144016|XP_033164862.1|DMAU	LOC6537764|XP_002098305.1|DYAK
OG0011998	LOC117145706|XP_033167341.1|DMAU	LOC120321785|XP_039231628.1|DYAK
OG0011999	LOC117136421|XP_033153223.1|DMAU	LOC26536372|XP_039229313.1|DYAK
OG0012000	LOC117136422|XP_033153224.1|DMAU	LOC6529917|XP_002090874.2|DYAK
OG0012001	LOC117137972|XP_033155635.1|DMAU	LOC6531750|XP_002092540.1|DYAK
OG0012002	LOC117138358|XP_033156315.1|DMAU	LOC6531662|XP_002092457.1|DYAK
OG0012003	LOC117137802|XP_033155365.1|DMAU	LOC6531541|XP_002092340.2|DYAK
OG0012004	LOC117137278|XP_033154540.1|DMAU	LOC6530017|XP_039228891.1|DYAK
OG0012005	LOC117137319|XP_033154594.1|DMAU	LOC6528560|XP_002089604.1|DYAK
OG0012006	LOC117137440|XP_033154771.1|DMAU	LOC120320641|XP_039226837.1|DYAK
OG0012007	LOC117148769|XP_033172258.1|DMAU	LOC6524310|XP_002100169.1|DYAK
OG0012008	LOC117146946|XP_033169491.1|DMAU	LOC6525563|XP_002101398.1|DYAK
OG0012009	LOC117138157|XP_033155926.1|DMAU	LOC6531666|XP_039228749.1|DYAK
OG0012010	LOC117146799|XP_033169230.1|DMAU	LOC6524699|XP_002100543.3|DYAK
OG0012011	LOC117148570|XP_033171919.1|DMAU	LOC6525371|XP_002101207.1|DYAK
OG0012012	LOC117146980|XP_033169538.1|DMAU	LOC6525429|XP_002101264.1|DYAK
OG0012013	LOC117146586|XP_033168798.1|DMAU	LOC6526030|XP_002101847.3|DYAK
OG0012014	LOC117146588|XP_033168800.1|DMAU	LOC6526032|XP_002101849.1|DYAK
OG0012015	LOC117146679|XP_033168935.1|DMAU	LOC6524183|XP_002100046.1|DYAK
OG0012016	LOC117147873|XP_033170844.1|DMAU	LOC6524203|XP_002100066.1|DYAK
OG0012017	LOC117146356|XP_033168398.1|DMAU	LOC6523852|XP_002099725.1|DYAK
OG0012018	LOC117147831|XP_033170780.1|DMAU	LOC26535630|XP_015046715.1|DYAK
OG0012019	LOC117148208|XP_033171389.1|DMAU	LOC6528996|XP_002090028.1|DYAK
OG0012020	LOC117148608|XP_033171980.1|DMAU	LOC6524829|XP_002100671.1|DYAK
OG0012021	LOC117141013|XP_033160164.1|DMAU	LOC6533261|XP_039229770.1|DYAK
OG0012022	LOC117142042|XP_033161804.1|DMAU	LOC6533751|XP_002094456.2|DYAK
OG0012023	LOC117140173|XP_033158841.1|DMAU	LOC26534722|XP_015044982.1|DYAK
OG0012024	LOC117141308|XP_033160586.1|DMAU	LOC6533393|XP_002094111.2|DYAK
OG0012025	LOC117150234|XP_033172921.1|DMAU	LOC6526849|XP_002087949.1|DYAK
OG0012026	LOC117142816|XP_033162928.1|DMAU	LOC26535712|XP_015054655.1|DYAK
OG0012028	LOC117148316|XP_033171537.1|DMAU	LOC6524536|XP_002100393.2|DYAK
OG0012030	LOC117146884|XP_033169370.1|DMAU	LOC26535581|XP_039231045.1|DYAK
OG0012032	LOC117143313|XP_033163847.1|DMAU	LOC26535206|XP_015044919.2|DYAK
OG0012033	LOC117146952|XP_033169501.1|DMAU	LOC6526105|XP_002101922.1|DYAK
OG0012034	LOC117138835|XP_033156862.1|DMAU	LOC26535207|XP_015054598.1|DYAK
OG0012035	LOC117135577|XP_033151796.1|DMAU	LOC6526632|XP_002087740.1|DYAK
OG0012036	LOC117140171|XP_033158839.1|DMAU	LOC6534700|XP_002095375.3|DYAK
OG0012037	LOC117140172|XP_033158840.1|DMAU	LOC26536070|XP_039229694.1|DYAK
OG0012038	LOC117146627|XP_033168854.1|DMAU	LOC6526333|XP_015053341.1|DYAK
OG0012039	LOC117135779|XP_033152141.1|DMAU	LOC6530075|XP_015052815.2|DYAK
OG0012040	LOC117137760|XP_033155265.1|DMAU	LOC120320447|XP_039228408.1|DYAK
OG0012041	LOC117136591|XP_033153455.1|DMAU	LOC26535049|XP_015054576.1|DYAK
OG0012042	LOC117140235|XP_033158925.1|DMAU	LOC120321448|XP_039229875.1|DYAK
OG0012043	LOC117143168|XP_033163570.1|DMAU	LOC6537730|XP_002098275.1|DYAK
OG0012044	LOC117145660|XP_033167283.1|DMAU	LOC6539841|XP_002086723.2|DYAK
OG0012045	LOC117145968|XP_033167764.1|DMAU	LOC26534627|XP_015054529.2|DYAK
OG0012046	LOC117143726|XP_033164421.1|DMAU	LOC6535369|XP_002096019.1|DYAK
OG0012047	LOC117148435|XP_033171702.1|DMAU	LOC26535696|XP_015054654.1|DYAK
OG0012048	LOC117136564|XP_033153414.1|DMAU	LOC26535202|XP_015052882.1|DYAK
OG0012049	LOC117140859|XP_033159881.1|DMAU	LOC26535606|XP_039230196.1|DYAK
OG0012050	LOC117140037|XP_033158661.1|DMAU	LOC26535406|XP_015050472.1|DYAK
OG0012051	LOC117140769|XP_033159742.1|DMAU	LOC6534112|XP_002094798.1|DYAK
OG0012053	LOC117146360|XP_033168402.1|DMAU	LOC6523850|XP_002099723.1|DYAK
OG0012055	LOC117137528|XP_033154948.1|DMAU	LOC26536095|XP_015054693.1|DYAK
OG0012091	ND3|NP_987113.1|DMAU	ND3|NP_006908.1|DYAK
OG0012110	LOC117148432|XP_033171696.1|DMAU	LOC6524494|XP_002100351.1|DYAK
OG0012112	LOC117140197|XP_033158871.1|DMAU	LOC6533524|XP_002094234.2|DYAK
OG0012113	LOC117138543|XP_033156585.1|DMAU	LOC6529226|XP_002090233.2|DYAK
OG0012114	LOC117139305|XP_033157438.1|DMAU	LOC26536391|XP_015050553.1|DYAK, LOC26535852|XP_015050554.1|DYAK
OG0012128	LOC117137343|XP_033154632.1|DMAU	LOC6526983|XP_002088079.1|DYAK
OG0012131	LOC117145377|XP_033166893.1|DMAU	LOC6536974|XP_002097543.1|DYAK
OG0012132	LOC117139590|XP_033157896.1|DMAU	LOC6534959|XP_015050959.1|DYAK
OG0012133	LOC117143925|XP_033164732.1|DMAU	LOC6537623|XP_002098168.1|DYAK
OG0012134	LOC117143318|XP_033163853.1|DMAU	LOC6538390|XP_002098914.2|DYAK
OG0012135	LOC117143512|XP_033164126.1|DMAU	LOC6535618|XP_002096246.2|DYAK
OG0012136	LOC117136819|XP_033153779.1|DMAU	LOC6531008|XP_002091845.1|DYAK
OG0012138	LOC117135461|XP_033151546.1|DMAU	LOC6531364|XP_002092167.2|DYAK
OG0012139	LOC117138587|XP_033156658.1|DMAU	LOC26536248|XP_015052963.2|DYAK
OG0012140	LOC117137108|XP_033154286.1|DMAU	LOC6528605|XP_002089648.1|DYAK
OG0012141	LOC117143007|XP_033163268.1|DMAU	LOC26535148|XP_015054588.1|DYAK
OG0012142	LOC117150844|XP_033173804.1|DMAU	LOC6529016|XP_002090048.2|DYAK
OG0012143	LOC117150455|XP_033173237.1|DMAU	LOC6527289|XP_002088383.2|DYAK
OG0012144	LOC117151048|XP_033174154.1|DMAU	LOC6526543|XP_002087653.1|DYAK
OG0012145	LOC117144392|XP_033165422.1|DMAU	LOC120320536|XP_039226319.1|DYAK
OG0012147	LOC117148361|XP_033171608.1|DMAU	LOC26536109|XP_015046486.2|DYAK
OG0012148	LOC117147864|XP_033170833.1|DMAU	LOC6526128|XP_002101945.1|DYAK
OG0012149	LOC117141637|XP_033161082.1|DMAU	LOC6532214|XP_039229589.1|DYAK
OG0012150	LOC117137957|XP_033155611.1|DMAU	LOC6531796|XP_002092583.2|DYAK
OG0012151	LOC117146354|XP_033168395.1|DMAU	LOC26536308|XP_015044669.1|DYAK
OG0012152	LOC117148783|XP_033172283.1|DMAU	LOC6523950|XP_015045401.1|DYAK
OG0012153	LOC117146737|XP_033169075.1|DMAU	LOC6524463|XP_002100320.1|DYAK
OG0012154	LOC117147300|XP_033170041.1|DMAU	LOC6526596|XP_002087704.1|DYAK
OG0012155	LOC117147597|XP_033170438.1|DMAU	LOC6524554|XP_002100411.1|DYAK
OG0012156	LOC117141593|XP_033160998.1|DMAU	LOC6539606|XP_002086494.3|DYAK
OG0012157	LOC117141439|XP_033160783.1|DMAU	LOC6533835|XP_002094535.1|DYAK
OG0012158	LOC117141440|XP_033160784.1|DMAU	LOC26534731|XP_015050283.1|DYAK
OG0012159	LOC117141732|XP_033161240.1|DMAU	LOC6533606|XP_002094314.1|DYAK
OG0012160	LOC117139958|XP_033158542.1|DMAU	LOC6539576|XP_002086464.2|DYAK
OG0012161	LOC117139066|XP_033157067.1|DMAU	LOC26535374|XP_015050519.1|DYAK
OG0012162	LOC117140597|XP_033159497.1|DMAU	LOC26534806|XP_015044952.1|DYAK
OG0012163	LOC117150184|XP_033172862.1|DMAU	LOC6527320|XP_002088413.1|DYAK
OG0012164	LOC117150782|XP_033173719.1|DMAU	LOC26535386|XP_015054617.1|DYAK
OG0012165	LOC117148740|XP_033172205.1|DMAU	LOC26536137|XP_015054701.1|DYAK
OG0012167	LOC117146820|XP_033169265.1|DMAU	LOC6525041|XP_002100880.1|DYAK
OG0012168	LOC117150596|XP_033173444.1|DMAU	LOC26536442|XP_015054738.1|DYAK
OG0012170	LOC117138319|XP_033156241.1|DMAU	LOC6530342|XP_002091269.1|DYAK
OG0012171	LOC117136106|XP_033152694.1|DMAU	LOC26535146|XP_015054587.1|DYAK
OG0012172	LOC117136616|XP_033153493.1|DMAU	LOC6531839|XP_002092626.1|DYAK
OG0012174	LOC117145355|XP_033166865.1|DMAU	LOC26535239|XP_015048698.1|DYAK
OG0012175	LOC117148441|XP_033171705.1|DMAU	LOC6525096|XP_002100935.1|DYAK
OG0012176	LOC117137364|XP_033154657.1|DMAU	LOC6531997|XP_039228527.1|DYAK
OG0012177	LOC117150561|XP_033173401.1|DMAU	LOC26534570|XP_015054521.1|DYAK
OG0012178	LOC117137925|XP_033155566.1|DMAU	LOC120321127|XP_039228717.1|DYAK
OG0012179	LOC117136034|XP_033152543.1|DMAU	LOC6530029|XP_002090975.1|DYAK
OG0012180	LOC117136592|XP_033153456.1|DMAU	LOC26536314|XP_015054728.1|DYAK
OG0012182	LOC117139911|XP_033158484.1|DMAU	LOC26535276|XP_015045191.2|DYAK
OG0012183	LOC117145777|XP_033167446.1|DMAU	LOC6536418|XP_002097000.1|DYAK
OG0012184	LOC117145498|XP_033167069.1|DMAU	LOC26535440|XP_015047948.1|DYAK
OG0012185	LOC117136133|XP_033152730.1|DMAU	LOC6526483|XP_002087600.2|DYAK
OG0012186	LOC117144481|XP_033165554.1|DMAU	LOC6528972|XP_002090004.1|DYAK
OG0012187	LOC117140904|XP_033159969.1|DMAU	LOC26535751|XP_015054662.1|DYAK
OG0012188	LOC117144953|XP_033166303.1|DMAU	LOC6527282|XP_002088376.1|DYAK
OG0012189	LOC117140039|XP_033158663.1|DMAU	LOC26535643|XP_015050474.1|DYAK
OG0012190	LOC117140619|XP_033159529.1|DMAU	LOC26535867|XP_015050944.2|DYAK
OG0012191	LOC117147652|XP_033170517.1|DMAU	LOC6525873|XP_015046523.1|DYAK
OG0012192	LOC117140691|XP_033159644.1|DMAU	LOC26535888|XP_015050886.2|DYAK
OG0012245	ND4L|NP_987116.1|DMAU	ND4L|NP_006911.1|DYAK
OG0012246	LOC117146399|XP_033168473.1|DMAU	LOC6524760|XP_002100604.2|DYAK
OG0012281	LOC117141648|XP_033161112.1|DMAU	LOC26535347|XP_015050165.1|DYAK
OG0012282	LOC117142501|XP_033162426.1|DMAU	LOC6537296|XP_002097854.3|DYAK
OG0012284	LOC117143953|XP_033164778.1|DMAU	LOC6535833|XP_002096454.2|DYAK
OG0012285	LOC117138156|XP_033155924.1|DMAU	LOC6531800|XP_002092587.1|DYAK
OG0012286	LOC117138379|XP_033156339.1|DMAU	LOC6531608|XP_002092405.1|DYAK
OG0012287	LOC117145031|XP_033166425.1|DMAU	LOC120322042|XP_039232790.1|DYAK
OG0012288	LOC117136389|XP_033153173.1|DMAU	LOC6528414|XP_002089460.2|DYAK
OG0012289	LOC117137625|XP_033155048.1|DMAU	LOC26535765|XP_039228870.1|DYAK
OG0012290	LOC117150544|XP_033173366.1|DMAU	LOC26535749|XP_015054661.1|DYAK
OG0012291	LOC117147588|XP_033170426.1|DMAU	LOC6524802|XP_002100644.1|DYAK
OG0012292	LOC117146962|XP_033169516.1|DMAU	LOC120321164|XP_039228881.1|DYAK
OG0012294	LOC117140055|XP_033158684.1|DMAU	LOC6533195|XP_002093921.3|DYAK
OG0012295	LOC117141355|XP_033160654.1|DMAU	LOC26535536|XP_015049777.1|DYAK
OG0012297	LOC117141660|XP_033161141.1|DMAU	LOC6539598|XP_002086486.2|DYAK
OG0012298	LOC117141608|XP_033161015.1|DMAU	LOC26535350|XP_039229811.1|DYAK
OG0012299	LOC117141078|XP_033160310.1|DMAU	LOC6528097|XP_002089164.1|DYAK
OG0012300	LOC117150701|XP_033173604.1|DMAU	LOC6528101|XP_002089168.1|DYAK
OG0012302	LOC117142616|XP_033162592.1|DMAU	LOC26535520|XP_039231305.1|DYAK
OG0012303	LOC117147770|XP_033170696.1|DMAU	LOC6525055|XP_002100894.1|DYAK
OG0012304	LOC117148389|XP_033171642.1|DMAU	LOC26534665|XP_039231458.1|DYAK
OG0012305	LOC117135737|XP_033152073.1|DMAU	LOC120321002|XP_039228080.1|DYAK
OG0012306	LOC117137541|XP_033154929.1|DMAU	LOC6531774|XP_002092561.1|DYAK
OG0012307	LOC117144783|XP_033166043.1|DMAU	LOC6539031|XP_002099533.1|DYAK
OG0012309	LOC117145272|XP_033166750.1|DMAU	LOC26535854|XP_015048366.1|DYAK
OG0012310	LOC117143241|XP_033163684.1|DMAU	LOC26535351|XP_039231627.1|DYAK
OG0012311	LOC117143774|XP_033164493.1|DMAU	LOC6537920|XP_002098460.1|DYAK
OG0012312	LOC117144689|XP_033165904.1|DMAU	LOC26535530|XP_015048801.1|DYAK
OG0012313	LOC117145983|XP_033167783.1|DMAU	LOC26535403|XP_015048328.1|DYAK
OG0012314	LOC117142968|XP_033163205.1|DMAU	LOC26534515|XP_039232155.1|DYAK
OG0012315	LOC117147182|XP_033169874.1|DMAU	LOC6524927|XP_039229508.1|DYAK
OG0012316	LOC117137707|XP_033155171.1|DMAU	LOC26535281|XP_015052893.2|DYAK
OG0012317	LOC117140210|XP_033158892.1|DMAU	LOC26536380|XP_015054731.1|DYAK
OG0012318	LOC117139214|XP_033157291.1|DMAU	LOC6526681|XP_039227158.1|DYAK, LOC26535438|XP_015054621.1|DYAK
OG0012319	LOC117141560|XP_033160958.1|DMAU	LOC6533977|XP_002094672.2|DYAK
OG0012320	LOC117140580|XP_033159475.1|DMAU	LOC26534730|XP_039229743.1|DYAK
OG0012321	LOC117151014|XP_033174111.1|DMAU	LOC26535454|XP_015054625.2|DYAK
OG0012322	LOC117150843|XP_033173803.1|DMAU	LOC6526334|XP_002087456.1|DYAK
OG0012323	LOC117136678|XP_033153577.1|DMAU	LOC6529050|XP_002090081.1|DYAK
OG0012324	LOC117135479|XP_033151586.1|DMAU	LOC120320867|XP_039227747.1|DYAK
OG0012325	LOC117137713|XP_033155177.1|DMAU	LOC26536215|XP_015052958.1|DYAK
OG0012326	LOC117142828|XP_033162945.1|DMAU	LOC6537234|XP_002097792.3|DYAK
OG0012327	LOC117144554|XP_033165689.1|DMAU	LOC26535121|XP_015048531.1|DYAK
OG0012328	LOC117150306|XP_033173022.1|DMAU	LOC26534980|XP_015054569.1|DYAK
OG0012329	LOC117147879|XP_033170853.1|DMAU	LOC26535902|XP_015046388.1|DYAK
OG0012330	LOC117137775|XP_033155291.1|DMAU	LOC26534641|XP_039227241.1|DYAK
OG0012332	LOC117148076|XP_033171178.1|DMAU	LOC120321031|XP_039228215.1|DYAK
OG0012333	LOC117150574|XP_033173417.1|DMAU	LOC6529853|XP_039228161.1|DYAK
OG0012334	LOC117140944|XP_033160032.1|DMAU	LOC26536263|XP_015045056.1|DYAK
OG0012335	LOC117140745|XP_033159718.1|DMAU	LOC26535001|XP_015050394.1|DYAK
OG0012336	LOC117141654|XP_033161118.1|DMAU	LOC26535645|XP_015050188.1|DYAK
OG0012337	LOC117140445|XP_033159260.1|DMAU	LOC26534845|XP_015050178.1|DYAK
OG0012338	LOC117139333|XP_033157471.1|DMAU	LOC26535191|XP_039229814.1|DYAK
OG0012339	LOC117149045|XP_033172604.1|DMAU	LOC120320464|XP_039226116.1|DYAK, LOC120320685|XP_039226994.1|DYAK, LOC120321142|XP_039228794.1|DYAK, LOC26535197|XP_039228540.1|DYAK, LOC120321069|XP_039228323.1|DYAK
OG0012343	LOC117139038|XP_033157031.1|DMAU	LOC6532178|XP_002092952.1|DYAK
OG0012344	LOC117140220|XP_033158909.1|DMAU	LOC120321508|XP_039230098.1|DYAK
OG0012345	LOC117145741|XP_033167393.1|DMAU	LOC6538929|XP_002099433.1|DYAK
OG0012346	LOC117145256|XP_033166730.1|DMAU	LOC120321699|XP_039231017.1|DYAK
OG0012347	LOC117140431|XP_033159239.1|DMAU	LOC6535178|XP_002095840.2|DYAK
OG0012348	LOC117147869|XP_033170838.1|DMAU, LOC117147107|XP_033169768.1|DMAU	LOC26536216|XP_039233504.1|DYAK
OG0012354	LOC117140791|XP_033159777.1|DMAU, LOC117141950|XP_033161598.1|DMAU	LOC6533675|XP_002094381.1|DYAK, LOC6533674|XP_002094380.1|DYAK
OG0012419	ATP8|NP_987110.1|DMAU	ATP8|NP_006905.1|DYAK
OG0012460	LOC117144482|XP_033165553.1|DMAU	LOC6537356|XP_002097913.1|DYAK
OG0012462	LOC117136419|XP_033153220.1|DMAU	LOC26534619|XP_039229311.1|DYAK
OG0012463	LOC117138501|XP_033156521.1|DMAU	LOC26536141|XP_015052952.1|DYAK
OG0012465	LOC117137271|XP_033154529.1|DMAU	LOC6528333|XP_002089386.2|DYAK
OG0012466	LOC117150993|XP_033174089.1|DMAU	LOC26536126|XP_015054700.1|DYAK
