Orthogroup	DMAU.longest_only	DSER.longest_only
OG0011047	LOC117146401|XP_033168476.1|DMAU	LOC110187135|XP_020812208.1|DSER
OG0011048	LOC117148266|XP_033171469.1|DMAU	LOC110184170|XP_020808238.1|DSER
OG0011049	LOC117148087|XP_033171185.1|DMAU	LOC110180104|XP_020803393.1|DSER
OG0011050	LOC117146735|XP_033169073.1|DMAU	LOC110181816|XP_020805367.1|DSER
OG0011051	LOC117139505|XP_033157746.1|DMAU	LOC110187729|XP_020812846.1|DSER
OG0011052	LOC117141585|XP_033160990.1|DMAU	LOC110181236|XP_020804599.1|DSER, LOC110180400|XP_020803714.1|DSER
OG0011053	LOC117142012|XP_033161756.1|DMAU	LOC110183552|XP_020807511.1|DSER
OG0011054	LOC117139224|XP_033157316.1|DMAU	LOC110178722|XP_020801586.1|DSER
OG0011055	LOC117141911|XP_033161522.1|DMAU	LOC110190336|XP_020816392.1|DSER
OG0011056	LOC117141485|XP_033160857.1|DMAU	LOC110181182|XP_020804519.1|DSER
OG0011057	LOC117138608|XP_033156708.1|DMAU	LOC110177816|XP_020800364.1|DSER
OG0011058	LOC117150871|XP_033173882.1|DMAU	LOC110183037|XP_020806883.1|DSER
OG0011059	LOC117138080|XP_033155796.1|DMAU	LOC110189755|XP_020815625.1|DSER
OG0011061	LOC117144655|XP_033165846.1|DMAU	LOC110176552|XP_020798601.1|DSER
OG0011062	LOC117140548|XP_033159433.1|DMAU	LOC110190315|XP_020816362.1|DSER
OG0011063	LOC117146273|XP_033168159.1|DMAU	LOC110185730|XP_020810374.1|DSER
OG0011077	LOC117138125|XP_033155878.1|DMAU	LOC110191525|XP_020818053.1|DSER
OG0011078	LOC117140634|XP_033159550.1|DMAU	LOC110183578|XP_020807549.1|DSER
OG0011079	LOC117144957|XP_033166304.1|DMAU	LOC110186456|XP_020811303.1|DSER
OG0011080	LOC117144922|XP_033166263.1|DMAU	LOC110188076|XP_020813286.1|DSER
OG0011081	LOC117150855|XP_033173842.1|DMAU	LOC110187446|XP_020812493.1|DSER
OG0011082	LOC117137389|XP_033154696.1|DMAU	LOC110177742|XP_020800258.1|DSER
OG0011086	LOC117148139|XP_033171257.1|DMAU	LOC110179589|XP_020802848.1|DSER
OG0011088	LOC117147350|XP_033170102.1|DMAU	LOC110181743|XP_020805261.1|DSER
OG0011090	LOC117136134|XP_033152729.1|DMAU	LOC110180264|XP_020803578.1|DSER
OG0011091	LOC117147909|XP_033170909.1|DMAU	LOC110184596|XP_020808846.1|DSER
OG0011092	LOC117146775|XP_033169187.1|DMAU	LOC110180562|XP_020803917.1|DSER, LOC110180561|XP_020803914.1|DSER, LOC110180422|XP_020803752.1|DSER
OG0011093	LOC117147475|XP_033170259.1|DMAU	LOC110180459|XP_020803794.1|DSER
OG0011094	LOC117148138|XP_033171256.1|DMAU	LOC110179494|XP_020802727.1|DSER
OG0011096	LOC117141629|XP_033161051.1|DMAU	LOC110178927|XP_020801876.1|DSER
OG0011098	LOC117139232|XP_033157328.1|DMAU	LOC110182795|XP_020806587.1|DSER
OG0011099	LOC117139473|XP_033157682.1|DMAU	LOC110190141|XP_020816128.1|DSER
OG0011100	LOC117140214|XP_033158894.1|DMAU	LOC110190142|XP_020816129.1|DSER
OG0011102	LOC117140227|XP_033158917.1|DMAU	LOC110190144|XP_020816132.1|DSER
OG0011103	LOC117138979|XP_033156937.1|DMAU	LOC110185325|XP_020809755.1|DSER
OG0011106	LOC117137038|XP_033154134.1|DMAU	LOC110191191|XP_020817622.1|DSER
OG0011110	LOC117143941|XP_033164763.1|DMAU	LOC110177126|XP_020799353.1|DSER
OG0011111	LOC117143122|XP_033163502.1|DMAU	LOC110191908|XP_020818553.1|DSER
OG0011113	LOC117144109|XP_033165020.1|DMAU	LOC110186685|XP_020811612.1|DSER
OG0011114	LOC117143785|XP_033164517.1|DMAU	LOC110187928|XP_020813098.1|DSER
OG0011115	LOC117145977|XP_033167773.1|DMAU	LOC110188007|XP_020813189.1|DSER
OG0011116	LOC117143678|XP_033164354.1|DMAU	LOC110184943|XP_020809253.1|DSER
OG0011117	LOC117144154|XP_033165078.1|DMAU	LOC110185440|XP_020809926.1|DSER
OG0011118	LOC117149026|XP_033172597.1|DMAU, LOC117145424|XP_033166961.1|DMAU, LOC117149941|XP_033172733.1|DMAU	LOC110185983|XP_020810669.1|DSER
OG0011119	LOC117145923|XP_033167674.1|DMAU	LOC110188256|XP_020813601.1|DSER
OG0011121	LOC117143999|XP_033164836.1|DMAU	LOC110176655|XP_020798748.1|DSER
OG0011122	LOC117143003|XP_033163259.1|DMAU	LOC110187824|XP_020812960.1|DSER
OG0011123	LOC117143417|XP_033164011.1|DMAU	LOC110191893|XP_020818537.1|DSER
OG0011124	LOC117144237|XP_033165197.1|DMAU	LOC110177213|XP_020799491.1|DSER
OG0011125	LOC117145233|XP_033166698.1|DMAU	LOC110191834|XP_020818458.1|DSER
OG0011126	LOC117144111|XP_033165022.1|DMAU	LOC110187984|XP_020813164.1|DSER
OG0011127	LOC117140146|XP_033158805.1|DMAU, LOC117135640|XP_033151908.1|DMAU	LOC110178252|XP_020800962.1|DSER
OG0011128	LOC117138610|XP_033156710.1|DMAU	LOC110180072|XP_020803355.1|DSER
OG0011129	LOC117137283|XP_033154546.1|DMAU	LOC110179630|XP_020802904.1|DSER
OG0011130	LOC117137703|XP_033155166.1|DMAU	LOC110177806|XP_020800354.1|DSER, LOC110177710|XP_020800209.1|DSER
OG0011131	LOC117138486|XP_033156507.1|DMAU	LOC110178760|XP_020801658.1|DSER
OG0011132	LOC117147208|XP_033169916.1|DMAU	LOC110183123|XP_020806973.1|DSER
OG0011133	LOC117150454|XP_033173235.1|DMAU	LOC110179925|XP_020803181.1|DSER, LOC110183996|XP_020808012.1|DSER
OG0011134	LOC117151052|XP_033174161.1|DMAU	LOC110178440|XP_020801232.1|DSER, LOC110182290|XP_020805968.1|DSER
OG0011135	LOC117150725|XP_033173638.1|DMAU	LOC110183099|XP_020806950.1|DSER
OG0011136	LOC117145532|XP_033167121.1|DMAU	LOC110183093|XP_020806945.1|DSER
OG0011137	LOC117150790|XP_033173726.1|DMAU	LOC110185586|XP_020810177.1|DSER
OG0011138	LOC117145759|XP_033167419.1|DMAU	LOC110185873|XP_020810544.1|DSER
OG0011139	LOC117144368|XP_033165385.1|DMAU	LOC110185827|XP_020810493.1|DSER
OG0011140	LOC117148018|XP_033171074.1|DMAU	LOC110184653|XP_020808912.1|DSER
OG0011143	LOC117146981|XP_033169539.1|DMAU	LOC110178454|XP_020801248.1|DSER
OG0011145	LOC117147200|XP_033169904.1|DMAU	LOC110187197|XP_020812256.1|DSER, LOC110182171|XP_020805831.1|DSER, LOC110187199|XP_020812258.1|DSER
OG0011146	LOC117147194|XP_033169890.1|DMAU	LOC110187219|XP_020812279.1|DSER, LOC110182169|XP_020805829.1|DSER, LOC110187198|XP_020812257.1|DSER
OG0011148	LOC117148737|XP_033172198.1|DMAU	LOC110180653|XP_020804006.1|DSER
OG0011149	LOC117147305|XP_033170044.1|DMAU	LOC110181884|XP_020805472.1|DSER
OG0011150	LOC117142033|XP_033161789.1|DMAU	LOC110188806|XP_020814340.1|DSER
OG0011151	LOC117140463|XP_033159297.1|DMAU	LOC110177567|XP_020799998.1|DSER
OG0011152	LOC117142100|XP_033161876.1|DMAU	LOC110177489|XP_020799900.1|DSER
OG0011154	LOC117141617|XP_033161028.1|DMAU	LOC110184698|XP_020808969.1|DSER
OG0011155	LOC117141695|XP_033161196.1|DMAU	LOC110183774|XP_020807790.1|DSER
OG0011156	LOC117151078|XP_033174213.1|DMAU	LOC110177871|XP_020800486.1|DSER
OG0011157	LOC117148809|XP_033172347.1|DMAU	LOC110186084|XP_020810781.1|DSER
OG0011158	LOC117148141|XP_033171263.1|DMAU	LOC110186041|XP_020810739.1|DSER
OG0011159	LOC117150696|XP_033173602.1|DMAU	LOC110185064|XP_020809399.1|DSER
OG0011160	LOC117148710|XP_033172191.1|DMAU	LOC110183460|XP_020807399.1|DSER
OG0011162	LOC117150781|XP_033173718.1|DMAU	LOC110183113|XP_020806961.1|DSER
OG0011163	LOC117137292|XP_033154556.1|DMAU	LOC110189577|XP_020815369.1|DSER
OG0011165	LOC117141738|XP_033161249.1|DMAU	LOC110190728|XP_020817009.1|DSER
OG0011172	CYTB|NP_987118.1|DMAU	LOC110180877|XP_020804211.1|DSER, LOC110181010|XP_020804344.1|DSER
OG0011174	LOC117141684|XP_033161180.1|DMAU	LOC110178692|XP_020801554.1|DSER
OG0011185	LOC117143525|XP_033164143.1|DMAU	LOC110187735|XP_020812850.1|DSER
OG0011187	LOC117147413|XP_033170181.1|DMAU	LOC110181574|XP_020805025.1|DSER
OG0011189	LOC117146437|XP_033168541.1|DMAU	LOC110180131|XP_020803434.1|DSER
OG0011190	LOC117137854|XP_033155455.1|DMAU	LOC110177862|XP_020800466.1|DSER
OG0011191	LOC117150130|XP_033172833.1|DMAU	LOC110187192|XP_020812251.1|DSER
OG0011193	LOC117144714|XP_033165944.1|DMAU	LOC110191405|XP_020817922.1|DSER
OG0011195	LOC117148636|XP_033172028.1|DMAU	LOC110184587|XP_020808832.1|DSER
OG0011196	LOC117148348|XP_033171575.1|DMAU	LOC110184549|XP_020808782.1|DSER
OG0011197	LOC117146818|XP_033169263.1|DMAU	LOC110182219|XP_020805904.1|DSER
OG0011199	LOC117146823|XP_033169268.1|DMAU	LOC110181785|XP_020805324.1|DSER
OG0011200	LOC117138356|XP_033156314.1|DMAU	LOC110185701|XP_020810329.1|DSER
OG0011201	LOC117141687|XP_033161185.1|DMAU	LOC110185670|XP_020810290.1|DSER
OG0011202	LOC117150763|XP_033173691.1|DMAU	LOC110182285|XP_020805962.1|DSER
OG0011204	LOC117139763|XP_033158229.1|DMAU	LOC110176921|XP_020799073.1|DSER
OG0011206	LOC117141274|XP_033160535.1|DMAU	LOC110182807|XP_020806604.1|DSER
OG0011207	LOC117141340|XP_033160634.1|DMAU	LOC110190094|XP_020816059.1|DSER
OG0011209	LOC117141253|XP_033160512.1|DMAU	LOC110179996|XP_020803245.1|DSER
OG0011211	LOC117140898|XP_033159946.1|DMAU	LOC110176232|XP_020798177.1|DSER
OG0011212	LOC117136537|XP_033153377.1|DMAU	LOC110189006|XP_020814619.1|DSER
OG0011213	LOC117135657|XP_033151931.1|DMAU	LOC110188929|XP_020814513.1|DSER
OG0011214	LOC117138112|XP_033155865.1|DMAU	LOC110180426|XP_020803759.1|DSER
OG0011215	LOC117138170|XP_033155943.1|DMAU	LOC110189571|XP_020815361.1|DSER
OG0011217	LOC117146237|XP_033168036.1|DMAU	LOC110185427|XP_020809900.1|DSER
OG0011218	LOC117144626|XP_033165812.1|DMAU	LOC110188034|XP_020813230.1|DSER
OG0011219	LOC117144274|XP_033165268.1|DMAU	LOC110177107|XP_020799311.1|DSER
OG0011220	LOC117145955|XP_033167733.1|DMAU	LOC110177293|XP_020799614.1|DSER
OG0011221	LOC117144509|XP_033165591.1|DMAU	LOC110186418|XP_020811253.1|DSER
OG0011222	LOC117144679|XP_033165893.1|DMAU	LOC110176477|XP_020798497.1|DSER
OG0011223	LOC117144923|XP_033166264.1|DMAU	LOC110187969|XP_020813148.1|DSER
OG0011224	LOC117144541|XP_033165667.1|DMAU	LOC110188745|XP_020814246.1|DSER
OG0011225	LOC117142253|XP_033162003.1|DMAU	LOC110177271|XP_020799583.1|DSER
OG0011226	LOC117142823|XP_033162933.1|DMAU	LOC110191345|XP_020817851.1|DSER
OG0011227	LOC117144545|XP_033165672.1|DMAU	LOC110190979|XP_020817346.1|DSER
OG0011228	LOC117145208|XP_033166664.1|DMAU	LOC110187978|XP_020813157.1|DSER
OG0011229	LOC117143093|XP_033163461.1|DMAU	LOC110187804|XP_020812938.1|DSER
OG0011230	LOC117143216|XP_033163656.1|DMAU	LOC110177419|XP_020799796.1|DSER
OG0011231	LOC117142967|XP_033163204.1|DMAU	LOC110191259|XP_020817709.1|DSER
OG0011232	LOC117144794|XP_033166061.1|DMAU	LOC110191286|XP_020817752.1|DSER
OG0011233	LOC117146047|XP_033167878.1|DMAU	LOC110184991|XP_020809305.1|DSER
OG0011234	LOC117144037|XP_033164895.1|DMAU	LOC110186776|XP_020811706.1|DSER
OG0011236	LOC117136854|XP_033153844.1|DMAU	LOC110184081|XP_020808125.1|DSER
OG0011237	LOC117136075|XP_033152619.1|DMAU	LOC110178235|XP_020800945.1|DSER
OG0011238	LOC117135495|XP_033151607.1|DMAU	LOC110189639|XP_020815444.1|DSER
OG0011239	LOC117137946|XP_033155599.1|DMAU	LOC110190801|XP_020817144.1|DSER, LOC110187178|XP_020812238.1|DSER
OG0011240	LOC117135448|XP_033151518.1|DMAU	LOC110191691|XP_020818266.1|DSER
OG0011241	LOC117136187|XP_033152823.1|DMAU	LOC110191693|XP_020818267.1|DSER
OG0011242	LOC117138243|XP_033156084.1|DMAU	LOC110177820|XP_020800369.1|DSER
OG0011243	LOC117136442|XP_033153250.1|DMAU	LOC110180061|XP_020803342.1|DSER
OG0011244	LOC117137076|XP_033154194.1|DMAU	LOC110189000|XP_020814611.1|DSER
OG0011245	LOC117138568|XP_033156619.1|DMAU	LOC110182990|XP_020806841.1|DSER
OG0011246	LOC117136357|XP_033153115.1|DMAU	LOC110182537|XP_020806248.1|DSER
OG0011247	LOC117137969|XP_033155632.1|DMAU	LOC110191528|XP_020818056.1|DSER
OG0011248	LOC117137970|XP_033155633.1|DMAU	LOC110191529|XP_020818058.1|DSER
OG0011249	LOC117137967|XP_033155630.1|DMAU	LOC110191531|XP_020818061.1|DSER
OG0011250	LOC117144573|XP_033165717.1|DMAU	LOC110183018|XP_020806865.1|DSER
OG0011251	LOC117150853|XP_033173834.1|DMAU	LOC110185612|XP_020810218.1|DSER
OG0011253	LOC117148445|XP_033171712.1|DMAU	LOC110184003|XP_020808020.1|DSER
OG0011254	LOC117147917|XP_033170929.1|DMAU	LOC110183783|XP_020807798.1|DSER
OG0011255	LOC117144031|XP_033164884.1|DMAU	LOC110184414|XP_020808607.1|DSER
OG0011256	LOC117147494|XP_033170287.1|DMAU	LOC110176113|XP_020798008.1|DSER
OG0011257	LOC117145383|XP_033166908.1|DMAU	LOC110176577|XP_020798648.1|DSER
OG0011258	LOC117148089|XP_033171193.1|DMAU	LOC110182547|XP_020806253.1|DSER
OG0011259	LOC117148091|XP_033171195.1|DMAU	LOC110182546|XP_020806252.1|DSER
OG0011260	LOC117146651|XP_033168877.1|DMAU	LOC110175935|XP_020797774.1|DSER
OG0011262	LOC117148174|XP_033171334.1|DMAU	LOC110179099|XP_020802145.1|DSER
OG0011264	LOC117146398|XP_033168472.1|DMAU	LOC110187134|XP_020812207.1|DSER
OG0011265	LOC117140775|XP_033159752.1|DMAU	LOC110190614|XP_020816869.1|DSER
OG0011266	LOC117140358|XP_033159104.1|DMAU	LOC110181247|XP_020804610.1|DSER
OG0011267	LOC117139115|XP_033157146.1|DMAU	LOC110179015|XP_020802016.1|DSER
OG0011268	LOC117139711|XP_033158119.1|DMAU	LOC110188862|XP_020814429.1|DSER, LOC110188865|XP_020814434.1|DSER
OG0011269	LOC117141111|XP_033160325.1|DMAU	LOC110190742|XP_020817024.1|DSER
OG0011270	LOC117140623|XP_033159533.1|DMAU	LOC110190741|XP_020817022.1|DSER
OG0011271	LOC117140469|XP_033159307.1|DMAU	LOC110179695|XP_020802965.1|DSER
OG0011272	LOC117140336|XP_033159076.1|DMAU	LOC110179987|XP_020803236.1|DSER
OG0011273	LOC117141647|XP_033161111.1|DMAU	LOC110184680|XP_020808952.1|DSER
OG0011274	LOC117140033|XP_033158655.1|DMAU	LOC110176291|XP_020798271.1|DSER
OG0011275	LOC117141123|XP_033160338.1|DMAU	LOC110190378|XP_020816467.1|DSER
OG0011276	LOC117141696|XP_033161194.1|DMAU	LOC110177470|XP_020799870.1|DSER
OG0011277	LOC117145840|XP_033167542.1|DMAU	LOC110190271|XP_020816303.1|DSER
OG0011278	LOC117139599|XP_033157925.1|DMAU	LOC110181168|XP_020804500.1|DSER
OG0011279	LOC117141006|XP_033160154.1|DMAU	LOC110183289|XP_020807179.1|DSER
OG0011280	LOC117135147|XP_033151101.1|DMAU	LOC110183928|XP_020807951.1|DSER
OG0011281	LOC117135611|XP_033151864.1|DMAU	LOC110189638|XP_020815442.1|DSER
OG0011282	LOC117147951|XP_033170986.1|DMAU	LOC110181887|XP_020805475.1|DSER
OG0011283	LOC117136908|XP_033153921.1|DMAU	LOC110184105|XP_020808154.1|DSER, LOC110182046|XP_020805658.1|DSER
OG0011284	LOC117136686|XP_033153588.1|DMAU	LOC110182739|XP_020806500.1|DSER, LOC110180609|XP_020803952.1|DSER
OG0011313	LOC117135723|XP_033152057.1|DMAU	LOC110186082|XP_020810778.1|DSER
OG0011314	LOC117139356|XP_033157499.1|DMAU	LOC110176746|XP_020798849.1|DSER
OG0011318	LOC117147974|XP_033171014.1|DMAU	LOC110183507|XP_020807451.1|DSER
OG0011320	LOC117147947|XP_033170982.1|DMAU	LOC110181921|XP_020805515.1|DSER
OG0011321	LOC117144707|XP_033165938.1|DMAU	LOC110179091|XP_020802136.1|DSER, LOC110184544|XP_020808777.1|DSER, LOC110177171|XP_020799416.1|DSER
OG0011322	LOC117147673|XP_033170540.1|DMAU	LOC110176076|XP_020797957.1|DSER
OG0011323	LOC117147442|XP_033170214.1|DMAU	LOC110190808|XP_020817116.1|DSER
OG0011324	LOC117148813|XP_033172350.1|DMAU	LOC110191248|XP_020817687.1|DSER
OG0011327	LOC117135270|XP_033151323.1|DMAU	LOC110183216|XP_020807090.1|DSER
OG0011328	LOC117137316|XP_033154595.1|DMAU	LOC110185118|XP_020809469.1|DSER
OG0011329	LOC117146309|XP_033168249.1|DMAU	LOC110185990|XP_020810676.1|DSER
OG0011331	LOC117138992|XP_033156958.1|DMAU	LOC110182712|XP_020806470.1|DSER
OG0011333	LOC117139139|XP_033157181.1|DMAU	LOC110179036|XP_020802049.1|DSER
OG0011334	LOC117141809|XP_033161351.1|DMAU	LOC110176133|XP_020798027.1|DSER
OG0011335	LOC117141002|XP_033160146.1|DMAU	LOC110191249|XP_020817688.1|DSER
OG0011336	LOC117137349|XP_033154639.1|DMAU	LOC110189701|XP_020815535.1|DSER
OG0011338	LOC117144648|XP_033165837.1|DMAU	LOC110188631|XP_020814065.1|DSER
OG0011339	LOC117142474|XP_033162380.1|DMAU	LOC110188206|XP_020813493.1|DSER
OG0011340	LOC117143923|XP_033164729.1|DMAU	LOC110191804|XP_020818414.1|DSER
OG0011342	LOC117144062|XP_033164962.1|DMAU	LOC110189602|XP_020815398.1|DSER
OG0011343	LOC117144266|XP_033165260.1|DMAU	LOC110190857|XP_020817166.1|DSER
OG0011344	LOC117145362|XP_033166876.1|DMAU	LOC110187902|XP_020813060.1|DSER
OG0011345	LOC117145267|XP_033166744.1|DMAU	LOC110186897|XP_020811875.1|DSER, LOC110186296|XP_020811070.1|DSER, LOC110186900|XP_020811877.1|DSER
OG0011346	LOC117144599|XP_033165781.1|DMAU	LOC110191239|XP_020817676.1|DSER
OG0011347	LOC117143370|XP_033163936.1|DMAU	LOC110186985|XP_020811999.1|DSER
OG0011348	LOC117144486|XP_033165557.1|DMAU	LOC110186549|XP_020811412.1|DSER
OG0011349	LOC117144691|XP_033165906.1|DMAU	LOC110191848|XP_020818483.1|DSER
OG0011351	LOC117145261|XP_033166735.1|DMAU	LOC110188061|XP_020813270.1|DSER
OG0011352	LOC117146003|XP_033167813.1|DMAU	LOC110176584|XP_020798658.1|DSER
OG0011353	LOC117144014|XP_033164859.1|DMAU	LOC110188558|XP_020813976.1|DSER
OG0011354	LOC117144526|XP_033165639.1|DMAU	LOC110186291|XP_020811064.1|DSER
OG0011355	LOC117136700|XP_033153609.1|DMAU	LOC110184083|XP_020808128.1|DSER
OG0011357	LOC117135930|XP_033152394.1|DMAU	LOC110191037|XP_020817421.1|DSER
OG0011358	LOC117135462|XP_033151548.1|DMAU	LOC110178314|XP_020801079.1|DSER
OG0011359	LOC117137136|XP_033154327.1|DMAU	LOC110181679|XP_020805180.1|DSER
OG0011360	LOC117138149|XP_033155917.1|DMAU	LOC110181196|XP_020804538.1|DSER
OG0011361	LOC117138360|XP_033156318.1|DMAU	LOC110185573|XP_020810158.1|DSER
OG0011363	LOC117136026|XP_033152535.1|DMAU	LOC110181638|XP_020805108.1|DSER
OG0011364	LOC117135512|XP_033151639.1|DMAU	LOC110189616|XP_020815413.1|DSER
OG0011366	LOC117138056|XP_033155766.1|DMAU	LOC110178371|XP_020801167.1|DSER
OG0011367	LOC117138474|XP_033156496.1|DMAU	LOC110191598|XP_020818143.1|DSER
OG0011368	LOC117137385|XP_033154689.1|DMAU	LOC110189529|XP_020815318.1|DSER
OG0011369	LOC117140839|XP_033159855.1|DMAU	LOC110185646|XP_020810263.1|DSER
OG0011370	LOC117150429|XP_033173197.1|DMAU	LOC110182251|XP_020805929.1|DSER
OG0011371	LOC117150827|XP_033173785.1|DMAU	LOC110183845|XP_020807855.1|DSER
OG0011372	LOC117149840|XP_033172718.1|DMAU	LOC110185875|XP_020810546.1|DSER
OG0011373	LOC117144374|XP_033165397.1|DMAU	LOC110185829|XP_020810494.1|DSER
OG0011374	LOC117148307|XP_033171522.1|DMAU	LOC110184408|XP_020808598.1|DSER
OG0011375	LOC117139787|XP_033158292.1|DMAU	LOC110176099|XP_020797997.1|DSER
OG0011376	LOC117147343|XP_033170093.1|DMAU	LOC110179760|XP_020803036.1|DSER
OG0011378	LOC117147876|XP_033170846.1|DMAU	LOC110179395|XP_020802579.1|DSER
OG0011379	LOC117147432|XP_033170203.1|DMAU	LOC110181668|XP_020805151.1|DSER
OG0011380	LOC117147443|XP_033170215.1|DMAU	LOC110184599|XP_020808849.1|DSER
OG0011381	LOC117147622|XP_033170470.1|DMAU	LOC110178504|XP_020801313.1|DSER
OG0011382	LOC117147347|XP_033170097.1|DMAU	LOC110185513|XP_020810067.1|DSER
OG0011383	LOC117148169|XP_033171326.1|DMAU	LOC110178027|XP_020800702.1|DSER
OG0011385	LOC117146292|XP_033168198.1|DMAU	LOC110182373|XP_020806072.1|DSER
OG0011387	LOC117148444|XP_033171708.1|DMAU	LOC110181726|XP_020805243.1|DSER
OG0011388	LOC117140488|XP_033159338.1|DMAU	LOC110190090|XP_020816055.1|DSER
OG0011389	LOC117140249|XP_033158943.1|DMAU	LOC110185146|XP_020809507.1|DSER
OG0011390	LOC117139904|XP_033158476.1|DMAU	LOC110176279|XP_020798254.1|DSER
OG0011391	LOC117140162|XP_033158826.1|DMAU	LOC110185291|XP_020809699.1|DSER
OG0011392	LOC117141581|XP_033160985.1|DMAU	LOC110190461|XP_020816621.1|DSER
OG0011393	LOC117139291|XP_033157412.1|DMAU	LOC110190966|XP_020817316.1|DSER
OG0011394	LOC117141347|XP_033160642.1|DMAU	LOC110177571|XP_020800006.1|DSER
OG0011395	LOC117141088|XP_033160295.1|DMAU	LOC110185191|XP_020809573.1|DSER
OG0011396	LOC117141802|XP_033161338.1|DMAU	LOC110183688|XP_020807687.1|DSER
OG0011397	LOC117140090|XP_033158738.1|DMAU	LOC110177496|XP_020799908.1|DSER
OG0011398	LOC117140034|XP_033158658.1|DMAU	LOC110176290|XP_020798270.1|DSER
OG0011400	LOC117140690|XP_033159640.1|DMAU	LOC110189924|XP_020815860.1|DSER
OG0011401	LOC117141279|XP_033160540.1|DMAU	LOC110178918|XP_020801859.1|DSER
OG0011403	LOC117149659|XP_033172700.1|DMAU	LOC110185081|XP_020809420.1|DSER
OG0011404	LOC117149303|XP_033172655.1|DMAU	LOC110185111|XP_020809464.1|DSER
OG0011405	LOC117143401|XP_033163985.1|DMAU	LOC110185065|XP_020809400.1|DSER
OG0011406	LOC117139477|XP_033157691.1|DMAU	LOC110185052|XP_020809378.1|DSER
OG0011407	LOC117149706|XP_033172704.1|DMAU	LOC110187267|XP_020812314.1|DSER
OG0011408	LOC117144075|XP_033164981.1|DMAU	LOC110187279|XP_020812326.1|DSER
OG0011409	LOC117148407|XP_033171669.1|DMAU	LOC110187525|XP_020812579.1|DSER
OG0011410	LOC117149824|XP_033172716.1|DMAU	LOC110183801|XP_020807813.1|DSER
OG0011411	LOC117150970|XP_033174042.1|DMAU	LOC110183143|XP_020806993.1|DSER
OG0011412	LOC117137614|XP_033155067.1|DMAU	LOC110185889|XP_020810560.1|DSER
OG0011413	LOC117136731|XP_033153653.1|DMAU	LOC110181112|XP_020804442.1|DSER
OG0011414	LOC117137039|XP_033154135.1|DMAU	LOC110180123|XP_020803427.1|DSER
OG0011415	LOC117141044|XP_033160217.1|DMAU	LOC110189990|XP_020815947.1|DSER, LOC110189991|XP_020815948.1|DSER
OG0011416	LOC117151097|XP_033174240.1|DMAU	LOC110187467|XP_020812513.1|DSER
OG0011445	LOC117148296|XP_033171508.1|DMAU	LOC110180155|XP_020803467.1|DSER
OG0011446	LOC117142472|XP_033162378.1|DMAU	LOC110188205|XP_020813492.1|DSER
OG0011451	LOC117147314|XP_033170054.1|DMAU	LOC110184538|XP_020808773.1|DSER
OG0011452	LOC117148594|XP_033171963.1|DMAU	LOC110179391|XP_020802577.1|DSER
OG0011453	LOC117147620|XP_033170469.1|DMAU	LOC110182042|XP_020805631.1|DSER
OG0011454	LOC117147837|XP_033170791.1|DMAU	LOC110186059|XP_020810755.1|DSER
OG0011456	LOC117148163|XP_033171299.1|DMAU	LOC110187479|XP_020812524.1|DSER
OG0011459	LOC117136499|XP_033153333.1|DMAU	LOC110180018|XP_020803275.1|DSER
OG0011466	LOC117145563|XP_033167158.1|DMAU	LOC110190981|XP_020817348.1|DSER
OG0011468	LOC117145263|XP_033166738.1|DMAU	LOC110186904|XP_020811882.1|DSER
OG0011469	LOC117145586|XP_033167185.1|DMAU	LOC110177372|XP_020799729.1|DSER
OG0011470	LOC117145501|XP_033167073.1|DMAU	LOC110184339|XP_020808496.1|DSER
OG0011471	LOC117137770|XP_033155281.1|DMAU	LOC110184076|XP_020808120.1|DSER
OG0011472	LOC117137502|XP_033154874.1|DMAU	LOC110184047|XP_020808081.1|DSER
OG0011473	LOC117136424|XP_033153225.1|DMAU	LOC110189693|XP_020815527.1|DSER
OG0011474	LOC117138147|XP_033155916.1|DMAU	LOC110181186|XP_020804527.1|DSER
OG0011475	LOC117137043|XP_033154143.1|DMAU	LOC110177992|XP_020800649.1|DSER
OG0011477	LOC117138440|XP_033156442.1|DMAU	LOC110178338|XP_020801114.1|DSER
OG0011479	LOC117138533|XP_033156561.1|DMAU	LOC110182989|XP_020806840.1|DSER
OG0011480	LOC117137641|XP_033155066.1|DMAU	LOC110185183|XP_020809599.1|DSER
OG0011482	LOC117142524|XP_033162464.1|DMAU	LOC110187315|XP_020812363.1|DSER
OG0011485	LOC117146506|XP_033168655.1|DMAU	LOC110186072|XP_020810766.1|DSER
OG0011486	LOC117144403|XP_033165433.1|DMAU	LOC110185831|XP_020810496.1|DSER
OG0011487	LOC117148745|XP_033172213.1|DMAU	LOC110184327|XP_020808482.1|DSER
OG0011488	LOC117148085|XP_033171183.1|DMAU	LOC110184360|XP_020808512.1|DSER
OG0011489	LOC117147933|XP_033170969.1|DMAU	LOC110191971|XP_020818647.1|DSER
OG0011490	LOC117146584|XP_033168788.1|DMAU, LOC117149050|XP_033172606.1|DMAU	LOC110182182|XP_020805845.1|DSER
OG0011491	LOC117148372|XP_033171619.1|DMAU	LOC110187048|XP_020812083.1|DSER
OG0011492	LOC117147640|XP_033170499.1|DMAU	LOC110182470|XP_020806169.1|DSER
