Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0009251	LOC117148917|XP_033172528.1|DMAU	LOC117897620|XP_034662480.1|DSUB
OG0009252	LOC117146455|XP_033168574.1|DMAU	LOC117903348|XP_034671189.1|DSUB
OG0009253	LOC117147545|XP_033170372.1|DMAU	LOC117899965|XP_034666016.1|DSUB
OG0009254	LOC117147562|XP_033170394.1|DMAU	LOC117892304|XP_034654345.1|DSUB
OG0009255	LOC117146994|XP_033169562.1|DMAU	LOC117903054|XP_034670688.1|DSUB
OG0009256	LOC117147553|XP_033170386.1|DMAU	LOC117898291|XP_034663441.1|DSUB
OG0009257	LOC117146568|XP_033168759.1|DMAU	LOC117903312|XP_034671137.1|DSUB
OG0009258	LOC117148198|XP_033171370.1|DMAU	LOC117900389|XP_034666637.1|DSUB
OG0009259	LOC117146580|XP_033168781.1|DMAU	LOC117889606|XP_034649916.1|DSUB
OG0009260	LOC117147657|XP_033170524.1|DMAU	LOC117890607|XP_034651441.1|DSUB
OG0009261	LOC117147537|XP_033170361.1|DMAU	LOC117903694|XP_034671924.1|DSUB
OG0009262	LOC117148003|XP_033171053.1|DMAU	LOC117903598|XP_034671730.1|DSUB
OG0009263	LOC117148062|XP_033171144.1|DMAU	LOC117890799|XP_034651800.1|DSUB
OG0009264	LOC117147583|XP_033170418.1|DMAU	LOC117898685|XP_034664183.1|DSUB
OG0009265	LOC117148469|XP_033171733.1|DMAU	LOC117898706|XP_034664217.1|DSUB
OG0009266	LOC117146978|XP_033169579.1|DMAU	LOC117900662|XP_034666988.1|DSUB
OG0009267	LOC117135151|XP_033151102.1|DMAU	LOC117901713|XP_034668478.1|DSUB
OG0009268	LOC117135802|XP_033152191.1|DMAU	LOC117890169|XP_034650758.1|DSUB
OG0009269	LOC117145411|XP_033166941.1|DMAU	LOC117898363|XP_034663591.1|DSUB
OG0009270	LOC117138241|XP_033156081.1|DMAU	LOC117892702|XP_034655004.1|DSUB
OG0009271	LOC117148495|XP_033171767.1|DMAU	LOC117903389|XP_034671263.1|DSUB
OG0009272	LOC117141591|XP_033160996.1|DMAU	LOC117894655|XP_034657722.1|DSUB
OG0009273	LOC117148806|XP_033172333.1|DMAU	LOC117902711|XP_034670165.1|DSUB
OG0009274	LOC117139835|XP_033158368.1|DMAU	LOC117894047|XP_034656788.1|DSUB
OG0009275	LOC117147271|XP_033169993.1|DMAU	LOC117903368|XP_034671230.1|DSUB
OG0009276	LOC117137746|XP_033155221.1|DMAU	LOC117890211|XP_034650834.1|DSUB
OG0009277	LOC117146479|XP_033168609.1|DMAU	LOC117900354|XP_034666596.1|DSUB
OG0009278	LOC117146616|XP_033168836.1|DMAU	LOC117896541|XP_034660819.1|DSUB
OG0009279	LOC117150486|XP_033173276.1|DMAU	LOC117900295|XP_034666498.1|DSUB
OG0009280	LOC117147871|XP_033170840.1|DMAU	LOC117903705|XP_034671940.1|DSUB
OG0009281	LOC117147905|XP_033170904.1|DMAU	LOC117898135|XP_034663223.1|DSUB
OG0009282	LOC117142093|XP_033161870.1|DMAU	LOC117902009|XP_034668948.1|DSUB
OG0009284	LOC117140305|XP_033159041.1|DMAU	LOC117893226|XP_034655654.1|DSUB
OG0009285	LOC117146310|XP_033168248.1|DMAU	LOC117902940|XP_034670438.1|DSUB
OG0009286	LOC117140048|XP_033158676.1|DMAU	LOC117895270|XP_034658686.1|DSUB
OG0009287	LOC117141319|XP_033160604.1|DMAU	LOC117893066|XP_034655364.1|DSUB
OG0009288	LOC117147740|XP_033170630.1|DMAU	LOC117893728|XP_034656344.1|DSUB
OG0009289	LOC117146260|XP_033168113.1|DMAU	LOC117902963|XP_034670505.1|DSUB
OG0009290	LOC117137649|XP_033155077.1|DMAU	LOC117890795|XP_034651762.1|DSUB
OG0009291	LOC117146261|XP_033168118.1|DMAU	LOC117902965|XP_034670508.1|DSUB
OG0009292	LOC117148338|XP_033171564.1|DMAU	LOC117896235|XP_034660275.1|DSUB
OG0009293	LOC117148333|XP_033171557.1|DMAU	LOC117896351|XP_034660515.1|DSUB
OG0009294	LOC117137790|XP_033155337.1|DMAU	LOC117890844|XP_034651819.1|DSUB
OG0009295	LOC117147631|XP_033170488.1|DMAU	LOC117903168|XP_034670904.1|DSUB
OG0009296	LOC117144306|XP_033165309.1|DMAU	LOC117896667|XP_034661005.1|DSUB
OG0009297	LOC117145538|XP_033167124.1|DMAU	LOC117898172|XP_034663272.1|DSUB
OG0009298	LOC117143461|XP_033164064.1|DMAU	LOC117899101|XP_034664772.1|DSUB
OG0009299	LOC117142409|XP_033162249.1|DMAU	LOC117896742|XP_034661098.1|DSUB
OG0009300	LOC117142405|XP_033162243.1|DMAU	LOC117898721|XP_034664230.1|DSUB
OG0009301	LOC117142311|XP_033162101.1|DMAU	LOC117897739|XP_034662666.1|DSUB
OG0009302	LOC117144772|XP_033166028.1|DMAU	LOC117899407|XP_034665284.1|DSUB
OG0009303	LOC117144851|XP_033166145.1|DMAU	LOC117899089|XP_034664757.1|DSUB
OG0009304	LOC117143505|XP_033164118.1|DMAU	LOC117896724|XP_034661079.1|DSUB
OG0009305	LOC117143806|XP_033164541.1|DMAU	LOC117896099|XP_034660041.1|DSUB
OG0009306	LOC117148008|XP_033171059.1|DMAU	LOC117898572|XP_034663956.1|DSUB
OG0009307	LOC117142287|XP_033162064.1|DMAU	LOC117899776|XP_034665940.1|DSUB
OG0009308	LOC117144246|XP_033165216.1|DMAU	LOC117897426|XP_034662155.1|DSUB
OG0009309	LOC117145363|XP_033166877.1|DMAU	LOC117895996|XP_034659874.1|DSUB
OG0009310	LOC117142234|XP_033161977.1|DMAU	LOC117897779|XP_034662718.1|DSUB
OG0009311	LOC117145351|XP_033166858.1|DMAU	LOC117896481|XP_034660712.1|DSUB
OG0009312	LOC117143935|XP_033164743.1|DMAU	LOC117896107|XP_034660052.1|DSUB
OG0009313	LOC117145851|XP_033167559.1|DMAU	LOC117896108|XP_034660053.1|DSUB
OG0009314	LOC117142491|XP_033162410.1|DMAU	LOC117898519|XP_034663876.1|DSUB
OG0009315	LOC117144542|XP_033165669.1|DMAU	LOC117897827|XP_034662781.1|DSUB
OG0009316	LOC117142216|XP_033161943.1|DMAU	LOC117898378|XP_034663612.1|DSUB
OG0009317	LOC117145100|XP_033166511.1|DMAU	LOC117898549|XP_034663921.1|DSUB
OG0009318	LOC117143783|XP_033164515.1|DMAU	LOC117898837|XP_034664403.1|DSUB
OG0009319	LOC117142531|XP_033162468.1|DMAU	LOC117898975|XP_034664607.1|DSUB
OG0009320	LOC117143286|XP_033163758.1|DMAU	LOC117896551|XP_034660828.1|DSUB
OG0009321	LOC117144937|XP_033166280.1|DMAU	LOC117896549|XP_034660825.1|DSUB
OG0009322	LOC117143737|XP_033164437.1|DMAU	LOC117897698|XP_034662610.1|DSUB
OG0009323	LOC117145001|XP_033166380.1|DMAU	LOC117897978|XP_034662981.1|DSUB
OG0009324	LOC117143853|XP_033164606.1|DMAU	LOC117896637|XP_034660974.1|DSUB
OG0009325	LOC117145466|XP_033167028.1|DMAU	LOC117896853|XP_034661271.1|DSUB
OG0009326	LOC117144671|XP_033165882.1|DMAU	LOC117896715|XP_034661066.1|DSUB
OG0009327	LOC117142547|XP_033162488.1|DMAU	LOC117898885|XP_034664459.1|DSUB
OG0009328	LOC117145194|XP_033166646.1|DMAU	LOC117898614|XP_034664057.1|DSUB
OG0009329	LOC117142595|XP_033162561.1|DMAU	LOC117897943|XP_034662927.1|DSUB
OG0009330	LOC117142750|XP_033162822.1|DMAU	LOC117896680|XP_034661019.1|DSUB
OG0009331	LOC117143511|XP_033164125.1|DMAU	LOC117899746|XP_034665882.1|DSUB
OG0009332	LOC117145428|XP_033166966.1|DMAU	LOC117897665|XP_034662554.1|DSUB
OG0009333	LOC117144744|XP_033165988.1|DMAU	LOC117899676|XP_034665755.1|DSUB
OG0009334	LOC117143622|XP_033164279.1|DMAU	LOC117896811|XP_034661207.1|DSUB
OG0009335	LOC117143880|XP_033164657.1|DMAU	LOC117897121|XP_034661665.1|DSUB
OG0009336	LOC117144418|XP_033165451.1|DMAU	LOC117897702|XP_034662614.1|DSUB
OG0009337	LOC117148261|XP_033171457.1|DMAU	LOC117898958|XP_034664590.1|DSUB
OG0009338	LOC117145373|XP_033166888.1|DMAU	LOC117897683|XP_034662585.1|DSUB
OG0009339	LOC117145684|XP_033167317.1|DMAU	LOC117898294|XP_034663440.1|DSUB
OG0009340	LOC117143131|XP_033163512.1|DMAU	LOC117896510|XP_034660755.1|DSUB
OG0009341	LOC117145986|XP_033167791.1|DMAU	LOC117899159|XP_034664907.1|DSUB
OG0009342	LOC117145178|XP_033166619.1|DMAU	LOC117899671|XP_034665749.1|DSUB
OG0009343	LOC117143924|XP_033164730.1|DMAU	LOC117899670|XP_034665748.1|DSUB
OG0009344	LOC117143748|XP_033164452.1|DMAU	LOC117899103|XP_034664774.1|DSUB
OG0009345	LOC117143060|XP_033163406.1|DMAU	LOC117896189|XP_034660168.1|DSUB
OG0009346	LOC117143602|XP_033164245.1|DMAU	LOC117897563|XP_034662396.1|DSUB
OG0009347	LOC117143897|XP_033164693.1|DMAU	LOC117896668|XP_034661006.1|DSUB
OG0009348	LOC117143841|XP_033164584.1|DMAU	LOC117899038|XP_034664690.1|DSUB
OG0009349	LOC117142496|XP_033162418.1|DMAU	LOC117899191|XP_034664944.1|DSUB
OG0009350	LOC117143677|XP_033164353.1|DMAU	LOC117898366|XP_034663593.1|DSUB
OG0009351	LOC117143758|XP_033164465.1|DMAU	LOC117897772|XP_034662709.1|DSUB
OG0009352	LOC117143532|XP_033164155.1|DMAU	LOC117898173|XP_034663273.1|DSUB
OG0009353	LOC117145118|XP_033166527.1|DMAU	LOC117896646|XP_034660984.1|DSUB
OG0009354	LOC117146371|XP_033168461.1|DMAU	LOC117902324|XP_034669504.1|DSUB
OG0009355	LOC117150502|XP_033173299.1|DMAU	LOC117901648|XP_034668376.1|DSUB
OG0009356	LOC117150973|XP_033174046.1|DMAU	LOC117901813|XP_034668618.1|DSUB
OG0009357	LOC117140253|XP_033158990.1|DMAU	LOC117902646|XP_034670062.1|DSUB
OG0009358	LOC117151002|XP_033174099.1|DMAU	LOC117901416|XP_034668043.1|DSUB
OG0009359	LOC117150988|XP_033174081.1|DMAU	LOC117901415|XP_034668042.1|DSUB
OG0009360	LOC117150665|XP_033173552.1|DMAU	LOC117901478|XP_034668133.1|DSUB
OG0009361	LOC117150630|XP_033173490.1|DMAU	LOC117901608|XP_034668318.1|DSUB
OG0009362	LOC117146494|XP_033168637.1|DMAU	LOC117900418|XP_034666671.1|DSUB
OG0009363	LOC117135214|XP_033151194.1|DMAU	LOC117902228|XP_034669353.1|DSUB
OG0009364	LOC117150216|XP_033172904.1|DMAU	LOC117901545|XP_034668227.1|DSUB
OG0009365	LOC117150731|XP_033173649.1|DMAU	LOC117900725|XP_034667087.1|DSUB
OG0009366	LOC117142263|XP_033162021.1|DMAU	LOC117900506|XP_034666791.1|DSUB
OG0009367	LOC117144148|XP_033165072.1|DMAU	LOC117901541|XP_034668223.1|DSUB
OG0009368	LOC117150926|XP_033173978.1|DMAU	LOC117901157|XP_034667699.1|DSUB
OG0009369	LOC117142063|XP_033161835.1|DMAU	LOC117902559|XP_034669892.1|DSUB
OG0009370	LOC117135216|XP_033151210.1|DMAU	LOC117902486|XP_034669797.1|DSUB
OG0009371	LOC117140847|XP_033159867.1|DMAU	LOC117902487|XP_034669800.1|DSUB
OG0009372	LOC117135343|XP_033151435.1|DMAU	LOC117900001|XP_034666063.1|DSUB
OG0009373	LOC117150267|XP_033172964.1|DMAU	LOC117899990|XP_034666050.1|DSUB
OG0009374	LOC117143940|XP_033164767.1|DMAU	LOC117900950|XP_034667414.1|DSUB
OG0009376	LOC117135324|XP_033151413.1|DMAU	LOC117901361|XP_034667962.1|DSUB
OG0009377	LOC117144303|XP_033165308.1|DMAU	LOC117901591|XP_034668291.1|DSUB
OG0009378	LOC117150800|XP_033173749.1|DMAU	LOC117901782|XP_034668582.1|DSUB
OG0009379	LOC117135538|XP_033151708.1|DMAU	LOC117902146|XP_034669174.1|DSUB
OG0009380	LOC117148574|XP_033171933.1|DMAU	LOC117900304|XP_034666509.1|DSUB
OG0009381	LOC117150456|XP_033173238.1|DMAU	LOC117901901|XP_034668756.1|DSUB
OG0009382	LOC117135285|XP_033151345.1|DMAU	LOC117900133|XP_034666250.1|DSUB
OG0009383	LOC117140959|XP_033160074.1|DMAU	LOC117900470|XP_034666741.1|DSUB
OG0009384	LOC117147037|XP_033169638.1|DMAU	LOC117899976|XP_034666026.1|DSUB
OG0009385	LOC117148510|XP_033171809.1|DMAU	LOC117900066|XP_034666161.1|DSUB
OG0009386	LOC117140333|XP_033159075.1|DMAU	LOC117902133|XP_034669153.1|DSUB
OG0009387	LOC117138700|XP_033156850.1|DMAU	LOC117890039|XP_034650549.1|DSUB
OG0009388	LOC117137863|XP_033155469.1|DMAU	LOC117891255|XP_034652515.1|DSUB
OG0009389	LOC117137332|XP_033154614.1|DMAU	LOC117890821|XP_034651783.1|DSUB
OG0009390	LOC117138537|XP_033156566.1|DMAU	LOC117889758|XP_034650094.1|DSUB
OG0009391	LOC117150138|XP_033172838.1|DMAU	LOC117900152|XP_034666278.1|DSUB
OG0009392	LOC117137482|XP_033154853.1|DMAU	LOC117892321|XP_034654365.1|DSUB
OG0009393	LOC117144928|XP_033166272.1|DMAU	LOC117898791|XP_034664319.1|DSUB
OG0009394	LOC117136339|XP_033153091.1|DMAU	LOC117889723|XP_034650035.1|DSUB
OG0009395	LOC117138033|XP_033155734.1|DMAU	LOC117889896|XP_034650298.1|DSUB
OG0009396	LOC117135733|XP_033152068.1|DMAU	LOC117890182|XP_034650772.1|DSUB
OG0009397	LOC117137205|XP_033154450.1|DMAU	LOC117892185|XP_034654163.1|DSUB
OG0009398	LOC117135752|XP_033152099.1|DMAU	LOC117891046|XP_034652106.1|DSUB
OG0009399	LOC117136811|XP_033153766.1|DMAU	LOC117889709|XP_034650020.1|DSUB
OG0009400	LOC117136520|XP_033153356.1|DMAU	LOC117891673|XP_034653135.1|DSUB
OG0009401	LOC117150585|XP_033173434.1|DMAU	LOC117900465|XP_034666731.1|DSUB
OG0009402	LOC117143588|XP_033164227.1|DMAU	LOC117896862|XP_034661282.1|DSUB
OG0009403	LOC117138116|XP_033155867.1|DMAU	LOC117892395|XP_034654501.1|DSUB
OG0009404	LOC117135525|XP_033151680.1|DMAU	LOC117890097|XP_034650651.1|DSUB
OG0009405	LOC117137880|XP_033155500.1|DMAU	LOC117890057|XP_034650580.1|DSUB
OG0009406	LOC117136895|XP_033153900.1|DMAU	LOC117892755|XP_034655072.1|DSUB
OG0009407	LOC117137481|XP_033154852.1|DMAU	LOC117892753|XP_034655069.1|DSUB
OG0009408	LOC117135718|XP_033152041.1|DMAU	LOC117891965|XP_034653728.1|DSUB
OG0009409	LOC117138210|XP_033156036.1|DMAU	LOC117890683|XP_034651557.1|DSUB
OG0009410	LOC117136824|XP_033153790.1|DMAU	LOC117890769|XP_034651729.1|DSUB
OG0009411	LOC117136974|XP_033154035.1|DMAU	LOC117890524|XP_034651323.1|DSUB
OG0009412	LOC117136912|XP_033153925.1|DMAU	LOC117889974|XP_034650431.1|DSUB
OG0009413	LOC117135839|XP_033152243.1|DMAU	LOC117892325|XP_034654368.1|DSUB
OG0009414	LOC117135838|XP_033152242.1|DMAU	LOC117890139|XP_034650716.1|DSUB
OG0009415	LOC117137583|XP_033154980.1|DMAU	LOC117892218|XP_034654210.1|DSUB
OG0009416	LOC117136004|XP_033152511.1|DMAU	LOC117890119|XP_034650683.1|DSUB
OG0009417	LOC117136025|XP_033152534.1|DMAU	LOC117890565|XP_034651390.1|DSUB
OG0009418	LOC117136006|XP_033152513.1|DMAU	LOC117890839|XP_034651814.1|DSUB
OG0009419	LOC117136009|XP_033152516.1|DMAU	LOC117889916|XP_034650332.1|DSUB
OG0009420	LOC117136017|XP_033152525.1|DMAU	LOC117889919|XP_034650336.1|DSUB
OG0009421	LOC117137430|XP_033154752.1|DMAU	LOC117890200|XP_034650798.1|DSUB
OG0009422	LOC117135819|XP_033152217.1|DMAU	LOC117890123|XP_034650693.1|DSUB
OG0009423	LOC117135703|XP_033152009.1|DMAU	LOC117892129|XP_034654052.1|DSUB
OG0009424	LOC117135616|XP_033151869.1|DMAU	LOC117889992|XP_034650467.1|DSUB
OG0009425	LOC117137653|XP_033155080.1|DMAU	LOC117891399|XP_034652733.1|DSUB
OG0009426	LOC117136661|XP_033153553.1|DMAU	LOC117891511|XP_034652896.1|DSUB
OG0009427	LOC117136884|XP_033153884.1|DMAU	LOC117892467|XP_034654610.1|DSUB
OG0009428	LOC117137580|XP_033154976.1|DMAU	LOC117890971|XP_034652001.1|DSUB
OG0009429	LOC117136463|XP_033153281.1|DMAU	LOC117890624|XP_034651462.1|DSUB
OG0009430	LOC117138145|XP_033155914.1|DMAU	LOC117892123|XP_034654046.1|DSUB
OG0009431	LOC117136436|XP_033153241.1|DMAU	LOC117890442|XP_034651163.1|DSUB
OG0009432	LOC117137466|XP_033154804.1|DMAU	LOC117891318|XP_034652624.1|DSUB
OG0009433	LOC117135996|XP_033152502.1|DMAU	LOC117891732|XP_034653216.1|DSUB
OG0009434	LOC117135985|XP_033152491.1|DMAU	LOC117891729|XP_034653212.1|DSUB
OG0009435	LOC117135988|XP_033152494.1|DMAU	LOC117891727|XP_034653209.1|DSUB
OG0009436	LOC117137145|XP_033154340.1|DMAU	LOC117890833|XP_034651807.1|DSUB
OG0009437	LOC117137569|XP_033154965.1|DMAU	LOC117891386|XP_034652718.1|DSUB
OG0009438	LOC117137330|XP_033154611.1|DMAU	LOC117892073|XP_034653952.1|DSUB
OG0009439	LOC117137300|XP_033154568.1|DMAU	LOC117890884|XP_034651868.1|DSUB
OG0009440	LOC117135518|XP_033151669.1|DMAU	LOC117892386|XP_034654487.1|DSUB
OG0009441	LOC117146906|XP_033169407.1|DMAU	LOC117895203|XP_034658591.1|DSUB
OG0009442	LOC117148013|XP_033171065.1|DMAU	LOC117903715|XP_034671953.1|DSUB
OG0009443	LOC117137281|XP_033154543.1|DMAU	LOC117890517|XP_034651312.1|DSUB
OG0009444	LOC117147992|XP_033171036.1|DMAU	LOC117900314|XP_034666538.1|DSUB
OG0009445	LOC117148272|XP_033171477.1|DMAU	LOC117903893|XP_034672286.1|DSUB
OG0009446	LOC117146682|XP_033168938.1|DMAU	LOC117897219|XP_034661863.1|DSUB
OG0009448	LOC117147613|XP_033170462.1|DMAU	LOC117901186|XP_034667734.1|DSUB
OG0009449	LOC117148721|XP_033172163.1|DMAU	LOC117901234|XP_034667801.1|DSUB
OG0009450	LOC117148066|XP_033171147.1|DMAU	LOC117889743|XP_034650073.1|DSUB
OG0009451	LOC117146544|XP_033168731.1|DMAU	LOC117900736|XP_034667102.1|DSUB
OG0009452	LOC117148876|XP_033172439.1|DMAU	LOC117896518|XP_034660781.1|DSUB, LOC117903776|XP_034672091.1|DSUB
OG0009453	LOC117142451|XP_033162312.1|DMAU	LOC117892028|XP_034653827.1|DSUB, LOC117898819|XP_034664372.1|DSUB
OG0009454	LOC117140826|XP_033159824.1|DMAU	LOC117894018|XP_034656743.1|DSUB
OG0009455	LOC117147459|XP_033170240.1|DMAU	LOC117898220|XP_034663347.1|DSUB
OG0009456	LOC117147453|XP_033170229.1|DMAU	LOC117902001|XP_034668909.1|DSUB
OG0009457	LOC117147020|XP_033169599.1|DMAU	LOC117895641|XP_034659312.1|DSUB
OG0009458	LOC117147272|XP_033169994.1|DMAU	LOC117903370|XP_034671232.1|DSUB
OG0009459	LOC117139426|XP_033157608.1|DMAU	LOC117893960|XP_034656644.1|DSUB
OG0009460	LOC117140985|XP_033160126.1|DMAU	LOC117894832|XP_034657970.1|DSUB
OG0009461	LOC117141404|XP_033160717.1|DMAU	LOC117894930|XP_034658123.1|DSUB
OG0009462	LOC117140750|XP_033159723.1|DMAU	LOC117895699|XP_034659438.1|DSUB
OG0009463	LOC117139022|XP_033157009.1|DMAU	LOC117893968|XP_034656659.1|DSUB
OG0009464	LOC117141496|XP_033160874.1|DMAU	LOC117894327|XP_034657202.1|DSUB
OG0009465	LOC117141163|XP_033160391.1|DMAU	LOC117894000|XP_034656705.1|DSUB
OG0009466	LOC117140960|XP_033160071.1|DMAU	LOC117894991|XP_034658230.1|DSUB
OG0009467	LOC117140667|XP_033159605.1|DMAU	LOC117894969|XP_034658195.1|DSUB
OG0009468	LOC117140848|XP_033159864.1|DMAU	LOC117894274|XP_034657120.1|DSUB
OG0009469	LOC117142066|XP_033161834.1|DMAU	LOC117894575|XP_034657606.1|DSUB
OG0009470	LOC117140451|XP_033159270.1|DMAU	LOC117895026|XP_034658287.1|DSUB
OG0009471	LOC117148559|XP_033171897.1|DMAU	LOC117901847|XP_034668685.1|DSUB
OG0009472	LOC117141994|XP_033161730.1|DMAU	LOC117895590|XP_034659230.1|DSUB
OG0009473	LOC117140713|XP_033159670.1|DMAU	LOC117898642|XP_034664096.1|DSUB, LOC117895814|XP_034659630.1|DSUB
OG0009474	LOC117139718|XP_033158127.1|DMAU	LOC117895633|XP_034659279.1|DSUB
OG0009475	LOC117141524|XP_033160906.1|DMAU	LOC117893550|XP_034656091.1|DSUB
OG0009476	LOC117140420|XP_033159196.1|DMAU	LOC117895232|XP_034658629.1|DSUB
OG0009477	LOC117140517|XP_033159387.1|DMAU	LOC117894526|XP_034657531.1|DSUB
OG0009478	LOC117140054|XP_033158683.1|DMAU	LOC117894535|XP_034657543.1|DSUB
OG0009479	LOC117137284|XP_033154551.1|DMAU	LOC117900508|XP_034666792.1|DSUB
OG0009480	LOC117141199|XP_033160440.1|DMAU	LOC117894383|XP_034657277.1|DSUB
OG0009481	LOC117140308|XP_033159044.1|DMAU	LOC117894497|XP_034657497.1|DSUB
OG0009482	LOC117138980|XP_033156939.1|DMAU	LOC117893095|XP_034655416.1|DSUB
OG0009483	LOC117138981|XP_033156942.1|DMAU	LOC117893693|XP_034656274.1|DSUB
OG0009484	LOC117145365|XP_033166880.1|DMAU	LOC117896598|XP_034660915.1|DSUB
OG0009485	LOC117139661|XP_033158016.1|DMAU	LOC117895148|XP_034658472.1|DSUB
OG0009486	LOC117139664|XP_033158025.1|DMAU	LOC117895151|XP_034658479.1|DSUB
OG0009487	LOC117139417|XP_033157586.1|DMAU	LOC117893824|XP_034656469.1|DSUB
OG0009488	LOC117141370|XP_033160667.1|DMAU	LOC117893593|XP_034656158.1|DSUB
OG0009489	LOC117140067|XP_033158703.1|DMAU	LOC117893710|XP_034656287.1|DSUB
OG0009490	LOC117136291|XP_033153018.1|DMAU	LOC117891522|XP_034652910.1|DSUB
OG0009491	LOC117141441|XP_033160785.1|DMAU	LOC117894789|XP_034657909.1|DSUB
OG0009492	LOC117140211|XP_033158890.1|DMAU	LOC117895619|XP_034659264.1|DSUB
OG0009493	LOC117141349|XP_033160645.1|DMAU	LOC117892998|XP_034655244.1|DSUB
OG0009494	LOC117140682|XP_033159629.1|DMAU	LOC117893001|XP_034655246.1|DSUB
OG0009495	LOC117138991|XP_033156953.1|DMAU	LOC117894091|XP_034656850.1|DSUB
OG0009496	LOC117139296|XP_033157419.1|DMAU	LOC117893926|XP_034656600.1|DSUB
OG0009497	LOC117143892|XP_033164685.1|DMAU	LOC117898315|XP_034663490.1|DSUB
OG0009498	LOC117140313|XP_033159050.1|DMAU	LOC117894649|XP_034657712.1|DSUB
OG0009499	LOC117140467|XP_033159303.1|DMAU	LOC117895206|XP_034658585.1|DSUB
OG0009500	LOC117140412|XP_033159177.1|DMAU	LOC117894992|XP_034658231.1|DSUB
OG0009501	LOC117141658|XP_033161139.1|DMAU	LOC117895550|XP_034659144.1|DSUB
OG0009502	LOC117144557|XP_033165692.1|DMAU	LOC117896386|XP_034660582.1|DSUB
OG0009503	LOC117150840|XP_033173799.1|DMAU	LOC117901799|XP_034668601.1|DSUB
OG0009504	LOC117143643|XP_033164312.1|DMAU	LOC117898006|XP_034663026.1|DSUB
OG0009505	LOC117150676|XP_033173572.1|DMAU	LOC117901229|XP_034667792.1|DSUB
OG0009506	LOC117140046|XP_033158674.1|DMAU	LOC117895382|XP_034658893.1|DSUB
OG0009507	LOC117139917|XP_033158490.1|DMAU	LOC117892941|XP_034655155.1|DSUB
OG0009508	LOC117150580|XP_033173425.1|DMAU	LOC117901492|XP_034668151.1|DSUB
OG0009509	LOC117137999|XP_033155676.1|DMAU	LOC117891539|XP_034652941.1|DSUB
OG0009510	LOC117147045|XP_033169682.1|DMAU	LOC117903600|XP_034671732.1|DSUB
OG0009511	LOC117145463|XP_033167025.1|DMAU	LOC117891448|XP_034652822.1|DSUB
OG0009512	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU	LOC117903100|XP_034670803.1|DSUB
OG0009513	LOC117148703|XP_033172136.1|DMAU	LOC117895931|XP_034659791.1|DSUB
OG0009515	LOC117150294|XP_033173005.1|DMAU	LOC117900118|XP_034666235.1|DSUB
OG0009517	LOC117135303|XP_033151380.1|DMAU	LOC117902705|XP_034670150.1|DSUB
OG0009518	LOC117140406|XP_033159169.1|DMAU	LOC117893357|XP_034655839.1|DSUB
OG0009519	LOC117141689|XP_033161183.1|DMAU	LOC117894793|XP_034657913.1|DSUB
OG0009520	LOC117145212|XP_033166671.1|DMAU	LOC117898034|XP_034663064.1|DSUB
OG0009521	LOC117140081|XP_033158725.1|DMAU	LOC117893275|XP_034655732.1|DSUB
OG0009522	LOC117136713|XP_033153627.1|DMAU	LOC117890580|XP_034651409.1|DSUB
OG0009523	LOC117135999|XP_033152505.1|DMAU	LOC117889878|XP_034650277.1|DSUB
OG0009524	LOC117136196|XP_033152832.1|DMAU	LOC117892397|XP_034654504.1|DSUB
OG0009525	LOC117136784|XP_033153730.1|DMAU	LOC117890791|XP_034651756.1|DSUB
OG0009526	LOC117137446|XP_033154776.1|DMAU	LOC117890605|XP_034651435.1|DSUB
OG0009527	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU	LOC117891358|XP_034652684.1|DSUB
OG0009528	LOC117137525|XP_033154904.1|DMAU	LOC117890202|XP_034650800.1|DSUB
OG0009529	LOC117138370|XP_033156328.1|DMAU	LOC117890772|XP_034651734.1|DSUB
OG0009530	LOC117137193|XP_033154410.1|DMAU	LOC117892645|XP_034654890.1|DSUB
OG0009531	LOC117137030|XP_033154126.1|DMAU	LOC117891653|XP_034653096.1|DSUB
OG0009532	LOC117138391|XP_033156354.1|DMAU	LOC117890406|XP_034651108.1|DSUB
OG0009533	LOC117138131|XP_033155891.1|DMAU	LOC117891434|XP_034652797.1|DSUB
OG0009534	LOC117136695|XP_033153604.1|DMAU	LOC117890270|XP_034650920.1|DSUB
OG0009535	LOC117137406|XP_033154721.1|DMAU	LOC117891176|XP_034652391.1|DSUB
OG0009536	LOC117143329|XP_033163876.1|DMAU	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB
OG0009537	LOC117142931|XP_033163122.1|DMAU	LOC117898319|XP_034663518.1|DSUB
OG0009538	LOC117143989|XP_033164823.1|DMAU	LOC117896794|XP_034661181.1|DSUB
OG0009539	LOC117143483|XP_033164087.1|DMAU	LOC117897690|XP_034662601.1|DSUB
OG0009540	LOC117145353|XP_033166862.1|DMAU	LOC117896933|XP_034661364.1|DSUB
OG0009541	LOC117143084|XP_033163449.1|DMAU	LOC117897110|XP_034661645.1|DSUB
OG0009542	LOC117145242|XP_033166709.1|DMAU	LOC117898078|XP_034663145.1|DSUB
OG0009543	LOC117144622|XP_033165807.1|DMAU	LOC117896748|XP_034661105.1|DSUB
