Orthogroup	SLEB.longest_only	DBIA.longest_only
OG0008641	LOC115621916|XP_030371617.1|SLEB	LOC108025189|XP_016950987.1|DBIA
OG0008642	LOC115628984|XP_030381123.1|SLEB	LOC108024501|XP_016949937.1|DBIA
OG0008643	LOC115620511|XP_030369634.1|SLEB	LOC108036892|XP_016968758.1|DBIA
OG0008644	LOC115620934|XP_030370302.1|SLEB	LOC108025133|XP_016950894.1|DBIA
OG0008645	LOC115626142|XP_030377264.1|SLEB	LOC108033691|XP_016963677.1|DBIA
OG0008646	LOC115630807|XP_030383331.1|SLEB	LOC108033346|XP_016963144.1|DBIA
OG0008647	LOC115630957|XP_030383391.1|SLEB	LOC108029265|XP_016956953.1|DBIA
OG0008648	LOC115631878|XP_030384586.1|SLEB	LOC108033686|XP_016963647.1|DBIA
OG0008649	LOC115630948|XP_030383418.1|SLEB	LOC108022344|XP_016946696.1|DBIA
OG0008650	LOC115624075|XP_030374524.1|SLEB	LOC108026046|XP_016952230.1|DBIA
OG0008651	LOC115633025|XP_030386213.1|SLEB	LOC108023128|XP_016947887.1|DBIA
OG0008652	LOC115629101|XP_030381285.1|SLEB	LOC108030450|XP_016958831.1|DBIA
OG0008653	LOC115634317|XP_030387837.1|SLEB	LOC108022372|XP_016946742.1|DBIA
OG0008654	LOC115633830|XP_030387178.1|SLEB	LOC108026895|XP_016953593.1|DBIA
OG0008655	LOC115633689|XP_030387006.1|SLEB	LOC108029364|XP_016957081.1|DBIA
OG0008656	LOC115628934|XP_030381066.1|SLEB	LOC108024081|XP_016949345.1|DBIA
OG0008657	LOC115626697|XP_030377985.1|SLEB	LOC108025822|XP_016951966.1|DBIA
OG0008658	LOC115629894|XP_030382350.1|SLEB	LOC108023332|XP_016948143.1|DBIA
OG0008659	LOC115630540|XP_030383006.1|SLEB	LOC108022113|XP_016946444.1|DBIA, LOC108030539|XP_016958920.1|DBIA
OG0008660	LOC115632340|XP_030385304.1|SLEB	LOC108027971|XP_016955085.1|DBIA
OG0008661	LOC115622889|XP_030372852.1|SLEB	LOC108028241|XP_016955399.1|DBIA
OG0008662	LOC115632683|XP_030385779.1|SLEB	LOC108031528|XP_016960551.1|DBIA
OG0008663	LOC115620030|XP_030368995.1|SLEB	LOC108030908|XP_016959581.1|DBIA
OG0008664	LOC115632394|XP_030385384.1|SLEB, LOC115632283|XP_030385232.1|SLEB	LOC108030108|XP_016958291.1|DBIA
OG0008665	LOC115622631|XP_030372497.1|SLEB	LOC108032795|XP_016962290.1|DBIA
OG0008666	LOC115624942|XP_030375652.1|SLEB	LOC108030758|XP_016959298.1|DBIA
OG0008667	LOC115622272|XP_030372034.1|SLEB	LOC108035466|XP_016966603.1|DBIA
OG0008668	LOC115628340|XP_030380263.1|SLEB	LOC108028406|XP_016955714.1|DBIA
OG0008669	LOC115631781|XP_030384475.1|SLEB, LOC115625980|XP_030377086.1|SLEB	LOC108032410|XP_016961719.1|DBIA
OG0008670	LOC115621747|XP_030371340.1|SLEB, LOC115621743|XP_030371336.1|SLEB, LOC115620203|XP_030369198.1|SLEB, LOC115621348|XP_030370828.1|SLEB	LOC108031876|XP_016961129.1|DBIA
OG0008672	LOC115630967|XP_030383406.1|SLEB	LOC108033827|XP_016963946.1|DBIA
OG0008673	LOC115631991|XP_030384781.1|SLEB	LOC108036075|XP_016967511.1|DBIA
OG0008677	LOC115621271|XP_030370731.1|SLEB	LOC108031973|XP_016961256.1|DBIA
OG0008679	LOC115627966|XP_030379720.1|SLEB	LOC108027612|XP_016954622.1|DBIA
OG0008680	LOC115628725|XP_030380785.1|SLEB	LOC108025619|XP_016951643.1|DBIA
OG0008681	LOC115629646|XP_030382017.1|SLEB	LOC108033145|XP_016962858.1|DBIA
OG0008682	LOC115629623|XP_030381982.1|SLEB	LOC108035777|XP_016966977.1|DBIA
OG0008683	LOC115628676|XP_030380710.1|SLEB	LOC108023655|XP_016948764.1|DBIA
OG0008684	LOC115629774|XP_030382189.1|SLEB	LOC108023907|XP_016949080.1|DBIA
OG0008685	LOC115619953|XP_030368842.1|SLEB	LOC108022560|XP_016947045.1|DBIA
OG0008686	LOC115620630|XP_030369820.1|SLEB	LOC108031906|XP_016961163.1|DBIA
OG0008687	LOC115634581|XP_030388274.1|SLEB	LOC108026837|XP_016953501.1|DBIA
OG0008688	LOC115628008|XP_030379791.1|SLEB	LOC108023298|XP_016948088.1|DBIA
OG0008689	LOC115624384|XP_030374955.1|SLEB	LOC108031623|XP_016960718.1|DBIA
OG0008691	LOC115633110|XP_030386355.1|SLEB	LOC108028308|XP_016955520.1|DBIA
OG0008694	LOC115629573|XP_030381924.1|SLEB	LOC108035808|XP_016967043.1|DBIA
OG0008695	LOC115626143|XP_030377266.1|SLEB	LOC108029431|XP_016957165.1|DBIA
OG0008697	LOC115628427|XP_030380374.1|SLEB	LOC108034390|XP_016964761.1|DBIA
OG0008698	LOC115627487|XP_030379030.1|SLEB	LOC108032475|XP_016961790.1|DBIA
OG0008699	LOC115624700|XP_030375376.1|SLEB	LOC108030846|XP_016959472.1|DBIA
OG0008700	LOC115623934|XP_030374354.1|SLEB	LOC108031545|XP_016960570.1|DBIA
OG0008701	LOC115633940|XP_030387318.1|SLEB	LOC108036428|XP_016968046.1|DBIA
OG0008702	LOC115626524|XP_030377763.1|SLEB	LOC108031130|XP_016959833.1|DBIA
OG0008704	LOC115631289|XP_030383863.1|SLEB	LOC108032818|XP_016962321.1|DBIA
OG0008705	LOC115625931|XP_030377027.1|SLEB	LOC108034108|XP_016964374.1|DBIA
OG0008706	LOC115620450|XP_030369540.1|SLEB	LOC108023856|XP_016948992.1|DBIA
OG0008707	LOC115627380|XP_030378893.1|SLEB	LOC108025675|XP_016951701.1|DBIA
OG0008708	LOC115627245|XP_030378726.1|SLEB	LOC108023979|XP_016949196.1|DBIA
OG0008709	LOC115620584|XP_030369749.1|SLEB	LOC108024592|XP_016950088.1|DBIA
OG0008710	LOC115620387|XP_030369455.1|SLEB	LOC108025065|XP_016950815.1|DBIA
OG0008711	LOC115623542|XP_030373785.1|SLEB	LOC108027272|XP_016954136.1|DBIA
OG0008712	LOC115634211|XP_030387663.1|SLEB	LOC108029944|XP_016957935.1|DBIA
OG0008714	LOC115631738|XP_030384437.1|SLEB	LOC108036123|XP_016967597.1|DBIA
OG0008715	LOC115620817|XP_030370104.1|SLEB	LOC108031797|XP_016961004.1|DBIA
OG0008716	LOC115625402|XP_030376300.1|SLEB	LOC108026022|XP_016952203.1|DBIA
OG0008717	LOC115632391|XP_030385381.1|SLEB	LOC108034969|XP_016965770.1|DBIA
OG0008718	LOC115634161|XP_030387601.1|SLEB	LOC108022643|XP_016947187.1|DBIA
OG0008719	LOC115620398|XP_030369470.1|SLEB	LOC108023865|XP_016949015.1|DBIA
OG0008721	LOC115633382|XP_030386686.1|SLEB	LOC108035933|XP_016967253.1|DBIA
OG0008722	LOC115624478|XP_030375040.1|SLEB, LOC115623748|XP_030374143.1|SLEB	LOC108031428|XP_016960320.1|DBIA
OG0008723	LOC115622219|XP_030371976.1|SLEB	LOC108035307|XP_016966366.1|DBIA
OG0008724	LOC115626042|XP_030377153.1|SLEB	LOC108033863|XP_016963995.1|DBIA
OG0008725	LOC115634685|XP_030388408.1|SLEB	LOC108022397|XP_016946771.1|DBIA
OG0008726	LOC115621851|XP_030371526.1|SLEB	LOC108030283|XP_016958601.1|DBIA
OG0008727	LOC115631830|XP_030384528.1|SLEB, LOC115621255|XP_030370711.1|SLEB	LOC108023388|XP_016948289.1|DBIA, LOC108027570|XP_016954554.1|DBIA
OG0008728	LOC115620780|XP_030370049.1|SLEB	LOC108023363|XP_016948246.1|DBIA
OG0008729	LOC115627682|XP_030379285.1|SLEB	LOC108033227|XP_016962980.1|DBIA
OG0008730	LOC115627140|XP_030378577.1|SLEB	LOC108023674|XP_016948784.1|DBIA
OG0008731	LOC115621876|XP_030371562.1|SLEB	LOC108024522|XP_016949966.1|DBIA
OG0008732	LOC115628542|XP_030380563.1|SLEB	LOC108036778|XP_016968607.1|DBIA
OG0008734	LOC115621802|XP_030371443.1|SLEB	LOC108024989|XP_016950733.1|DBIA
OG0008735	LOC115634542|XP_030388212.1|SLEB, LOC115634543|XP_030388213.1|SLEB	LOC108029421|XP_016957153.1|DBIA
OG0008736	LOC115633756|XP_030387091.1|SLEB	LOC108022586|XP_016947102.1|DBIA
OG0008738	LOC115625671|XP_030376667.1|SLEB	LOC108036141|XP_016967653.1|DBIA
OG0008739	LOC115626366|XP_030377583.1|SLEB	LOC108028690|XP_016956123.1|DBIA
OG0008740	LOC115630611|XP_030383099.1|SLEB	LOC108036433|XP_016968062.1|DBIA
OG0008741	LOC115627190|XP_030378657.1|SLEB	LOC108036332|XP_016967856.1|DBIA
OG0008742	LOC115632461|XP_030385477.1|SLEB	LOC108035660|XP_016966857.1|DBIA
OG0008743	LOC115630495|XP_030382947.1|SLEB	LOC108022854|XP_016947517.1|DBIA
OG0008744	LOC115634653|XP_030388370.1|SLEB	LOC108029986|XP_016957984.1|DBIA
OG0008745	LOC115633407|XP_030386710.1|SLEB	LOC108023635|XP_016948740.1|DBIA
OG0008746	LOC115623370|XP_030373515.1|SLEB	LOC108031921|XP_016961182.1|DBIA
OG0008747	LOC115622403|XP_030372193.1|SLEB	LOC108028314|XP_016955526.1|DBIA
OG0008748	LOC115631630|XP_030384297.1|SLEB	LOC108027943|XP_016955060.1|DBIA
OG0008749	LOC115631646|XP_030384317.1|SLEB	LOC108033723|XP_016963749.1|DBIA
OG0008750	LOC115625682|XP_030376679.1|SLEB	LOC108034644|XP_016965075.1|DBIA
OG0008751	LOC115624269|XP_030374755.1|SLEB	LOC108027110|XP_016953817.1|DBIA, LOC108027120|XP_016953825.1|DBIA
OG0008752	LOC115623648|XP_030373954.1|SLEB	LOC108031424|XP_016960314.1|DBIA
OG0008753	LOC115623051|XP_030373090.1|SLEB	LOC108028077|XP_016955206.1|DBIA
OG0008756	LOC115621932|XP_030371640.1|SLEB	LOC108030954|XP_016959642.1|DBIA
OG0008757	LOC115621624|XP_030371180.1|SLEB	LOC108031319|XP_016960055.1|DBIA
OG0008758	LOC115631593|XP_030384254.1|SLEB	LOC108029238|XP_016956921.1|DBIA
OG0008759	LOC115631550|XP_030384187.1|SLEB	LOC108034048|XP_016964286.1|DBIA
OG0008760	LOC115630691|XP_030383202.1|SLEB, LOC115630685|XP_030383192.1|SLEB, LOC115630696|XP_030383208.1|SLEB	LOC108033365|XP_016963164.1|DBIA
OG0008761	LOC115626426|XP_030377658.1|SLEB	LOC108032765|XP_016962250.1|DBIA
OG0008762	LOC115632108|XP_030384957.1|SLEB	LOC108029363|XP_016957080.1|DBIA
OG0008763	LOC115625718|XP_030376724.1|SLEB	LOC108035744|XP_016966929.1|DBIA
OG0008764	LOC115626038|XP_030377148.1|SLEB	LOC108033576|XP_016963411.1|DBIA
OG0008765	LOC115633627|XP_030386926.1|SLEB	LOC108029340|XP_016957022.1|DBIA
OG0008766	LOC115631879|XP_030384587.1|SLEB	LOC108032389|XP_016961700.1|DBIA
OG0008767	LOC115632388|XP_030385380.1|SLEB	LOC108029936|XP_016957920.1|DBIA
OG0008768	LOC115620213|XP_030369215.1|SLEB	LOC108022872|XP_016947551.1|DBIA
OG0008769	LOC115628546|XP_030380571.1|SLEB	LOC108026673|XP_016953231.1|DBIA
OG0008770	LOC115628178|XP_030380025.1|SLEB	LOC108030381|XP_016958739.1|DBIA
OG0008771	LOC115633895|XP_030387263.1|SLEB	LOC108022801|XP_016947423.1|DBIA
OG0008772	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB	LOC108022855|XP_016947518.1|DBIA
OG0008773	LOC115624535|XP_030375119.1|SLEB	LOC108022515|XP_016946973.1|DBIA
OG0008774	LOC115633903|XP_030387267.1|SLEB	LOC108029400|XP_016957120.1|DBIA
OG0008775	LOC115634693|XP_030388433.1|SLEB	LOC108022575|XP_016947082.1|DBIA
OG0008776	LOC115634657|XP_030388375.1|SLEB	LOC108023091|XP_016947840.1|DBIA
OG0008777	LOC115619977|XP_030368873.1|SLEB	LOC108026749|XP_016953364.1|DBIA
OG0008778	LOC115624510|XP_030375082.1|SLEB	LOC108030413|XP_016958787.1|DBIA
OG0008779	LOC115627126|XP_030378557.1|SLEB	LOC108025812|XP_016951949.1|DBIA
OG0008780	LOC115628374|XP_030380312.1|SLEB	LOC108032928|XP_016962487.1|DBIA
OG0008781	LOC115628715|XP_030380769.1|SLEB	LOC108023705|XP_016948822.1|DBIA
OG0008782	LOC115623238|XP_030373353.1|SLEB	LOC108030538|XP_016958923.1|DBIA
OG0008783	LOC115634019|XP_030387405.1|SLEB	LOC108022276|XP_016946623.1|DBIA
OG0008784	LOC115625633|XP_030376625.1|SLEB	LOC108028693|XP_016956126.1|DBIA
OG0008785	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB	LOC108035239|XP_016966260.1|DBIA
OG0008786	LOC115622110|XP_030371811.1|SLEB	LOC108033531|XP_016963365.1|DBIA
OG0008788	LOC115622354|XP_030372129.1|SLEB	LOC108028207|XP_016955361.1|DBIA
OG0008789	LOC115628346|XP_030380272.1|SLEB	LOC108028369|XP_016955650.1|DBIA
OG0008791	LOC115634193|XP_030387641.1|SLEB	LOC108022196|XP_016946537.1|DBIA
OG0008792	LOC115624763|XP_030375456.1|SLEB	LOC108022844|XP_016947505.1|DBIA
OG0008793	LOC115624544|XP_030375130.1|SLEB	LOC108029758|XP_016957747.1|DBIA
OG0008795	LOC115623944|XP_030374366.1|SLEB	LOC108031100|XP_016959799.1|DBIA
OG0008797	LOC115621600|XP_030371152.1|SLEB	LOC108031122|XP_016959823.1|DBIA
OG0008799	LOC115622440|XP_030372242.1|SLEB, LOC115634335|XP_030387851.1|SLEB, LOC115634229|XP_030387680.1|SLEB, LOC115622439|XP_030372241.1|SLEB	LOC108036558|XP_016968286.1|DBIA
OG0008805	LOC115628687|XP_030380721.1|SLEB	LOC108023562|XP_016948637.1|DBIA
OG0008806	LOC115629230|XP_030381500.1|SLEB	LOC108025905|XP_016952079.1|DBIA
OG0008807	LOC115629769|XP_030382181.1|SLEB	LOC108024614|XP_016950128.1|DBIA
OG0008808	LOC115629654|XP_030382028.1|SLEB	LOC108035977|XP_016967295.1|DBIA
OG0008809	LOC115625597|XP_030376579.1|SLEB	LOC108032225|XP_016961576.1|DBIA
OG0008811	LOC115621577|XP_030371127.1|SLEB	LOC108026195|XP_016952475.1|DBIA
OG0008814	LOC115634582|XP_030388275.1|SLEB	LOC108026565|XP_016953005.1|DBIA
OG0008815	LOC115632879|XP_030386017.1|SLEB	LOC108034508|XP_016964918.1|DBIA
OG0008816	LOC115632718|XP_030385823.1|SLEB	LOC108034412|XP_016964784.1|DBIA
OG0008819	LOC115634394|XP_030387946.1|SLEB	LOC108029765|XP_016957760.1|DBIA
OG0008820	LOC115626041|XP_030377152.1|SLEB	LOC108032396|XP_016961705.1|DBIA
OG0008823	LOC115629145|XP_030381360.1|SLEB	LOC108023176|XP_016947907.1|DBIA
OG0008824	LOC115630449|XP_030382912.1|SLEB	LOC108028237|XP_016955391.1|DBIA
OG0008825	LOC115634136|XP_030387566.1|SLEB	LOC108028195|XP_016955344.1|DBIA
OG0008829	LOC115628825|XP_030380917.1|SLEB	LOC108023438|XP_016948417.1|DBIA
OG0008830	LOC115627688|XP_030379291.1|SLEB	LOC108035764|XP_016966953.1|DBIA
OG0008831	LOC115629313|XP_030381619.1|SLEB	LOC108023533|XP_016948588.1|DBIA
OG0008832	LOC115629215|XP_030381478.1|SLEB	LOC108023279|XP_016948057.1|DBIA
OG0008833	LOC115626743|XP_030378054.1|SLEB	LOC108024015|XP_016949263.1|DBIA
OG0008834	LOC115628202|XP_030380055.1|SLEB	LOC108026340|XP_016952733.1|DBIA
OG0008836	LOC115634116|XP_030387540.1|SLEB	LOC108030354|XP_016958710.1|DBIA
OG0008837	LOC115634357|XP_030387877.1|SLEB	LOC108026724|XP_016953323.1|DBIA
OG0008838	LOC115625722|XP_030376730.1|SLEB	LOC108032710|XP_016962178.1|DBIA
OG0008839	LOC115622470|XP_030372274.1|SLEB	LOC108023029|XP_016947758.1|DBIA
OG0008840	LOC115631523|XP_030384154.1|SLEB	LOC108033925|XP_016964087.1|DBIA
OG0008841	LOC115628406|XP_030380355.1|SLEB	LOC108035584|XP_016966744.1|DBIA
OG0008843	LOC115632829|XP_030385944.1|SLEB	LOC108035511|XP_016966662.1|DBIA
OG0008845	LOC115631227|XP_030383794.1|SLEB	LOC108028958|XP_016956486.1|DBIA
OG0008846	LOC115622568|XP_030372399.1|SLEB	LOC108035880|XP_016967119.1|DBIA
OG0008847	LOC115624232|XP_030374708.1|SLEB	LOC108027440|XP_016954378.1|DBIA
OG0008848	LOC115624086|XP_030374575.1|SLEB	LOC108036197|XP_016967677.1|DBIA
OG0008849	LOC115628875|XP_030380989.1|SLEB	LOC108023790|XP_016948917.1|DBIA
OG0008850	LOC115634327|XP_030387845.1|SLEB	LOC108022364|XP_016946734.1|DBIA
OG0008851	LOC115630609|XP_030383092.1|SLEB	LOC108033369|XP_016963173.1|DBIA
OG0008852	LOC115634520|XP_030388186.1|SLEB	LOC108029433|XP_016957168.1|DBIA
OG0008854	LOC115631179|XP_030383728.1|SLEB	LOC108029184|XP_016956843.1|DBIA
OG0008855	LOC115629496|XP_030381833.1|SLEB	LOC108025935|XP_016952122.1|DBIA
OG0008856	LOC115627830|XP_030379530.1|SLEB	LOC108024893|XP_016950524.1|DBIA, LOC108024904|XP_016950559.1|DBIA
OG0008857	LOC115628414|XP_030380361.1|SLEB	LOC108028509|XP_016955881.1|DBIA
OG0008858	LOC115622435|XP_030372236.1|SLEB	LOC108025536|XP_016951554.1|DBIA
OG0008859	LOC115623252|XP_030373380.1|SLEB	LOC108035629|XP_016966814.1|DBIA
OG0008860	LOC115621818|XP_030371468.1|SLEB	LOC108025525|XP_016951539.1|DBIA
OG0008861	LOC115634403|XP_030387956.1|SLEB	LOC108029550|XP_016957357.1|DBIA
OG0008862	LOC115620492|XP_030369593.1|SLEB	LOC108031461|XP_016960389.1|DBIA
OG0008863	LOC115624490|XP_030375053.1|SLEB	LOC108032718|XP_016962188.1|DBIA
OG0008864	LOC115624894|XP_030375602.1|SLEB	LOC108022259|XP_016946607.1|DBIA
OG0008865	LOC115631488|XP_030384104.1|SLEB	LOC108034306|XP_016964665.1|DBIA
OG0008866	LOC115628508|XP_030380511.1|SLEB	LOC108036859|XP_016968721.1|DBIA
OG0008867	LOC115626999|XP_030378374.1|SLEB	LOC108023995|XP_016949220.1|DBIA
OG0008868	LOC115634108|XP_030387526.1|SLEB	LOC108036280|XP_016967780.1|DBIA
OG0008869	LOC115632154|XP_030385031.1|SLEB	LOC108030740|XP_016959276.1|DBIA
OG0008870	LOC115633669|XP_030386974.1|SLEB	LOC108035954|XP_016967246.1|DBIA
OG0008871	LOC115622592|XP_030372448.1|SLEB	LOC108035312|XP_016966374.1|DBIA
OG0008872	LOC115631826|XP_030384526.1|SLEB	LOC108034116|XP_016964385.1|DBIA
OG0008873	LOC115625922|XP_030377017.1|SLEB	LOC108034294|XP_016964644.1|DBIA
OG0008874	LOC115634548|XP_030388224.1|SLEB	LOC108022427|XP_016946802.1|DBIA
OG0008875	LOC115634050|XP_030387454.1|SLEB	LOC108029386|XP_016957103.1|DBIA
OG0008876	LOC115627868|XP_030379610.1|SLEB	LOC108036015|XP_016967423.1|DBIA
OG0008877	LOC115624591|XP_030375189.1|SLEB	LOC108035897|XP_016967144.1|DBIA
OG0008878	LOC115628505|XP_030380508.1|SLEB	LOC108036130|XP_016967603.1|DBIA
OG0008879	LOC115634326|XP_030387844.1|SLEB	LOC108036234|XP_016967731.1|DBIA
OG0008880	LOC115621839|XP_030371510.1|SLEB	LOC108024652|XP_016950201.1|DBIA
OG0008881	LOC115634233|XP_030387685.1|SLEB	LOC108022334|XP_016946686.1|DBIA
OG0008882	LOC115626058|XP_030377170.1|SLEB	LOC108032354|XP_016961654.1|DBIA
OG0008883	LOC115623634|XP_030373935.1|SLEB	LOC108024578|XP_016950066.1|DBIA
OG0008884	LOC115623946|XP_030374368.1|SLEB	LOC108026003|XP_016952182.1|DBIA
OG0008885	LOC115626228|XP_030377388.1|SLEB	LOC108034082|XP_016964337.1|DBIA
OG0008886	LOC115620240|XP_030369251.1|SLEB	LOC108036533|XP_016968246.1|DBIA
OG0008887	LOC115630787|XP_030383306.1|SLEB	LOC108030194|XP_016958438.1|DBIA
OG0008888	LOC115632226|XP_030385145.1|SLEB	LOC108035558|XP_016966715.1|DBIA
OG0008889	LOC115624996|XP_030375731.1|SLEB	LOC108022557|XP_016947040.1|DBIA
OG0008891	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB	LOC108035217|XP_016966231.1|DBIA
OG0008892	LOC115626563|XP_030377805.1|SLEB	LOC108026747|XP_016953361.1|DBIA
OG0008893	LOC115622309|XP_030372074.1|SLEB	LOC108035301|XP_016966359.1|DBIA
OG0008894	LOC115620853|XP_030370157.1|SLEB	LOC108031562|XP_016960597.1|DBIA
OG0008895	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB	LOC108031627|XP_016960721.1|DBIA
OG0008896	LOC115622974|XP_030372986.1|SLEB	LOC108030598|XP_016959068.1|DBIA
OG0008897	LOC115624137|XP_030374592.1|SLEB	LOC108024531|XP_016949991.1|DBIA
OG0008898	LOC115624662|XP_030375308.1|SLEB	LOC108029671|XP_016957602.1|DBIA
OG0008899	LOC115631965|XP_030384688.1|SLEB	LOC108033720|XP_016963741.1|DBIA
OG0008900	LOC115631314|XP_030383889.1|SLEB	LOC108033993|XP_016964207.1|DBIA
OG0008901	LOC115632958|XP_030386117.1|SLEB	LOC108028662|XP_016956079.1|DBIA
OG0008902	LOC115627815|XP_030379506.1|SLEB	LOC108035990|XP_016967332.1|DBIA
OG0008903	LOC115631898|XP_030384607.1|SLEB	LOC108029273|XP_016956961.1|DBIA
OG0008904	LOC115632089|XP_030384962.1|SLEB	LOC108023101|XP_016947854.1|DBIA
OG0008905	LOC115627727|XP_030379341.1|SLEB	LOC108035826|XP_016967066.1|DBIA
OG0008906	LOC115622857|XP_030372802.1|SLEB	LOC108035457|XP_016966585.1|DBIA
OG0008907	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB	LOC108025972|XP_016952154.1|DBIA
OG0008908	LOC115623854|XP_030374258.1|SLEB	LOC108027420|XP_016954351.1|DBIA
OG0008909	LOC115621383|XP_030370872.1|SLEB	LOC108024851|XP_016950481.1|DBIA
OG0008910	LOC115625160|XP_030375949.1|SLEB	LOC108032051|XP_016961352.1|DBIA
OG0008911	LOC115620652|XP_030369861.1|SLEB	LOC108024362|XP_016949754.1|DBIA, LOC108024791|XP_016950399.1|DBIA
OG0008912	LOC115621722|XP_030371295.1|SLEB	LOC108024933|XP_016950620.1|DBIA
OG0008913	LOC115620362|XP_030369426.1|SLEB	LOC108031929|XP_016961195.1|DBIA
OG0008914	LOC115624242|XP_030374721.1|SLEB	LOC108031256|XP_016959984.1|DBIA
OG0008915	LOC115623882|XP_030374292.1|SLEB	LOC108027041|XP_016953729.1|DBIA
OG0008916	LOC115631507|XP_030384130.1|SLEB	LOC108034226|XP_016964560.1|DBIA
OG0008917	LOC115631650|XP_030384321.1|SLEB	LOC108036803|XP_016968639.1|DBIA
OG0008918	LOC115631194|XP_030383744.1|SLEB	LOC108033463|XP_016963288.1|DBIA, LOC108033026|XP_016962642.1|DBIA
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC108029157|XP_016956785.1|DBIA
OG0008920	LOC115624851|XP_030375556.1|SLEB	LOC108030707|XP_016959236.1|DBIA
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC108036786|XP_016968621.1|DBIA
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC108036090|XP_016967530.1|DBIA
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC108030434|XP_016958809.1|DBIA
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC108022846|XP_016947507.1|DBIA
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC108030437|XP_016958815.1|DBIA
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC108036421|XP_016968037.1|DBIA
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC108022108|XP_016946440.1|DBIA
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC108029993|XP_016957996.1|DBIA
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC108030120|XP_016958310.1|DBIA
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC108031316|XP_016960052.1|DBIA
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC108036236|XP_016967733.1|DBIA
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC108022403|XP_016946778.1|DBIA
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC108022380|XP_016946751.1|DBIA
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC108028087|XP_016955218.1|DBIA
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC108029923|XP_016957907.1|DBIA
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC108023012|XP_016947734.1|DBIA
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC108036515|XP_016968209.1|DBIA
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC108029472|XP_016957215.1|DBIA
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC108029652|XP_016957565.1|DBIA
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC108022713|XP_016947278.1|DBIA
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC108021956|XP_016946275.1|DBIA
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC108023608|XP_016948704.1|DBIA
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC108023755|XP_016948882.1|DBIA
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC108026223|XP_016952540.1|DBIA
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC108023744|XP_016948871.1|DBIA
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC108025894|XP_016952065.1|DBIA
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC108024084|XP_016949347.1|DBIA
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC108023555|XP_016948627.1|DBIA
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC108028538|XP_016955924.1|DBIA
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC108025674|XP_016951700.1|DBIA
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC108034669|XP_016965096.1|DBIA
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC108033018|XP_016962634.1|DBIA
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC108030762|XP_016959302.1|DBIA
OG0008954	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB	LOC108029007|XP_016956540.1|DBIA
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC108028177|XP_016955328.1|DBIA
