Orthogroup	SLEB.longest_only	DSUB.longest_only
OG0010533	LOC115622635|XP_030372502.1|SLEB	LOC117892964|XP_034655188.1|DSUB
OG0010534	LOC115624303|XP_030374786.1|SLEB	LOC117897693|XP_034662603.1|DSUB
OG0010536	LOC115623800|XP_030374202.1|SLEB	LOC117896858|XP_034661278.1|DSUB
OG0010537	LOC115624129|XP_030374585.1|SLEB	LOC117899498|XP_034665438.1|DSUB
OG0010538	LOC115625098|XP_030375856.1|SLEB	LOC117898514|XP_034663863.1|DSUB
OG0010539	LOC115625063|XP_030375797.1|SLEB	LOC117898499|XP_034663832.1|DSUB
OG0010540	LOC115621560|XP_030371093.1|SLEB	LOC117899560|XP_034665543.1|DSUB
OG0010541	LOC115627243|XP_030378765.1|SLEB	LOC117895176|XP_034658529.1|DSUB
OG0010542	LOC115622006|XP_030371721.1|SLEB	LOC117896848|XP_034661263.1|DSUB
OG0010543	LOC115621194|XP_030370630.1|SLEB	LOC117899106|XP_034664781.1|DSUB
OG0010544	LOC115621531|XP_030371056.1|SLEB	LOC117898874|XP_034664446.1|DSUB
OG0010545	LOC115621001|XP_030370382.1|SLEB	LOC117898285|XP_034663431.1|DSUB
OG0010546	LOC115620494|XP_030369597.1|SLEB	LOC117899745|XP_034665881.1|DSUB
OG0010547	LOC115621410|XP_030370917.1|SLEB	LOC117899747|XP_034665883.1|DSUB
OG0010548	LOC115620359|XP_030369423.1|SLEB	LOC117899437|XP_034665332.1|DSUB
OG0010549	LOC115620848|XP_030370151.1|SLEB	LOC117896238|XP_034660276.1|DSUB
OG0010550	LOC115621732|XP_030371322.1|SLEB	LOC117897726|XP_034662644.1|DSUB
OG0010551	LOC115621977|XP_030371688.1|SLEB	LOC117899144|XP_034664842.1|DSUB
OG0010552	LOC115621602|XP_030371155.1|SLEB	LOC117899328|XP_034665155.1|DSUB
OG0010553	LOC115621456|XP_030370972.1|SLEB	LOC117899332|XP_034665159.1|DSUB
OG0010554	LOC115621317|XP_030370794.1|SLEB	LOC117898741|XP_034664253.1|DSUB
OG0010555	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB	LOC117897257|XP_034661872.1|DSUB
OG0010556	LOC115624045|XP_030374485.1|SLEB	LOC117899470|XP_034665378.1|DSUB
OG0010557	LOC115624227|XP_030374702.1|SLEB	LOC117896825|XP_034661224.1|DSUB
OG0010559	LOC115625567|XP_030376521.1|SLEB	LOC117898757|XP_034664273.1|DSUB
OG0010560	LOC115623408|XP_030373578.1|SLEB	LOC117897903|XP_034662873.1|DSUB
OG0010561	LOC115624218|XP_030374692.1|SLEB	LOC117898298|XP_034663460.1|DSUB
OG0010562	LOC115624175|XP_030374631.1|SLEB	LOC117896480|XP_034660711.1|DSUB
OG0010563	LOC115623869|XP_030374274.1|SLEB	LOC117896633|XP_034660967.1|DSUB
OG0010564	LOC115621104|XP_030370502.1|SLEB	LOC117896293|XP_034660404.1|DSUB
OG0010565	LOC115621233|XP_030370683.1|SLEB	LOC117898090|XP_034663161.1|DSUB
OG0010566	LOC115621827|XP_030371495.1|SLEB	LOC117899644|XP_034665711.1|DSUB
OG0010567	LOC115621419|XP_030370928.1|SLEB	LOC117896274|XP_034660367.1|DSUB
OG0010568	LOC115621157|XP_030370574.1|SLEB	LOC117897774|XP_034662710.1|DSUB
OG0010569	LOC115621553|XP_030371082.1|SLEB	LOC117896658|XP_034660996.1|DSUB
OG0010570	LOC115621325|XP_030370805.1|SLEB	LOC117898104|XP_034663177.1|DSUB
OG0010571	LOC115621895|XP_030371584.1|SLEB	LOC117899661|XP_034665735.1|DSUB
OG0010572	LOC115622045|XP_030371777.1|SLEB	LOC117899706|XP_034665805.1|DSUB
OG0010573	LOC115621005|XP_030370385.1|SLEB	LOC117899302|XP_034665112.1|DSUB
OG0010574	LOC115621006|XP_030370386.1|SLEB	LOC117899309|XP_034665126.1|DSUB
OG0010575	LOC115621225|XP_030370672.1|SLEB	LOC117898151|XP_034663240.1|DSUB
OG0010576	LOC115625090|XP_030375849.1|SLEB	LOC117898456|XP_034663769.1|DSUB
OG0010577	LOC115625189|XP_030376015.1|SLEB	LOC117898480|XP_034663807.1|DSUB
OG0010578	LOC115620986|XP_030370366.1|SLEB	LOC117898848|XP_034664416.1|DSUB
OG0010579	LOC115624118|XP_030374573.1|SLEB	LOC117898335|XP_034663550.1|DSUB
OG0010580	LOC115623937|XP_030374358.1|SLEB	LOC117898486|XP_034663814.1|DSUB
OG0010581	LOC115620991|XP_030370370.1|SLEB	LOC117896432|XP_034660650.1|DSUB
OG0010582	LOC115621888|XP_030371576.1|SLEB	LOC117898669|XP_034664136.1|DSUB
OG0010583	LOC115620389|XP_030369456.1|SLEB	LOC117899385|XP_034665258.1|DSUB
OG0010584	LOC115625588|XP_030376560.1|SLEB	LOC117899448|XP_034665347.1|DSUB
OG0010585	LOC115621643|XP_030371203.1|SLEB	LOC117896693|XP_034661034.1|DSUB
OG0010586	LOC115623061|XP_030373100.1|SLEB, LOC115623190|XP_030373273.1|SLEB	LOC117896923|XP_034661354.1|DSUB
OG0010587	LOC115620266|XP_030369284.1|SLEB	LOC117898068|XP_034663132.1|DSUB, LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB
OG0010588	LOC115621319|XP_030370798.1|SLEB	LOC117899376|XP_034665249.1|DSUB
OG0010589	LOC115634342|XP_030387858.1|SLEB	LOC117892737|XP_034655053.1|DSUB
OG0010592	LOC115633700|XP_030387019.1|SLEB	LOC117901629|XP_034668349.1|DSUB
OG0010593	LOC115623004|XP_030373034.1|SLEB	LOC117894758|XP_034657866.1|DSUB
OG0010594	LOC115633076|XP_030386310.1|SLEB, LOC115633075|XP_030386308.1|SLEB	LOC117898209|XP_034663322.1|DSUB
OG0010595	LOC115627666|XP_030379268.1|SLEB	LOC117895718|XP_034659466.1|DSUB
OG0010596	LOC115625368|XP_030376268.1|SLEB	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB
OG0010597	LOC115632947|XP_030386103.1|SLEB	LOC117895056|XP_034658327.1|DSUB
OG0010598	LOC115632966|XP_030386126.1|SLEB	LOC117894879|XP_034658038.1|DSUB
OG0010599	LOC115626168|XP_030377302.1|SLEB	LOC117901117|XP_034667643.1|DSUB
OG0010600	LOC115626089|XP_030377202.1|SLEB	LOC117902243|XP_034669379.1|DSUB
OG0010601	LOC115626422|XP_030377651.1|SLEB	LOC117902765|XP_034670248.1|DSUB
OG0010608	LOC115631406|XP_030383989.1|SLEB	LOC117902279|XP_034669440.1|DSUB
OG0010612	LOC115626628|XP_030377892.1|SLEB	LOC117901727|XP_034668500.1|DSUB
OG0010619	LOC115622871|XP_030372820.1|SLEB	LOC117903507|XP_034671481.1|DSUB
OG0010621	LOC115627994|XP_030379750.1|SLEB	LOC117903356|XP_034671200.1|DSUB
OG0010622	LOC115623623|XP_030373920.1|SLEB	LOC117895988|XP_034659864.1|DSUB
OG0010624	LOC115623766|XP_030374162.1|SLEB	LOC117896916|XP_034661346.1|DSUB
OG0010626	LOC115624308|XP_030374791.1|SLEB	LOC117897695|XP_034662607.1|DSUB
OG0010628	LOC115621039|XP_030370421.1|SLEB	LOC117896057|XP_034659961.1|DSUB
OG0010631	LOC115625713|XP_030376718.1|SLEB	LOC117900688|XP_034667028.1|DSUB
OG0010632	LOC115624094|XP_030374547.1|SLEB	LOC117890660|XP_034651524.1|DSUB
OG0010634	LOC115619980|XP_030368885.1|SLEB	LOC117891290|XP_034652574.1|DSUB
OG0010636	LOC115634795|XP_030388562.1|SLEB	LOC117890241|XP_034650878.1|DSUB
OG0010637	LOC115624378|XP_030374941.1|SLEB	LOC117900791|XP_034667162.1|DSUB
OG0010639	LOC115629820|XP_030382250.1|SLEB	LOC117903070|XP_034670730.1|DSUB
OG0010640	LOC115629821|XP_030382251.1|SLEB	LOC117903098|XP_034670801.1|DSUB
OG0010641	LOC115629812|XP_030382239.1|SLEB	LOC117895561|XP_034659167.1|DSUB
OG0010642	LOC115628759|XP_030380834.1|SLEB	LOC117899051|XP_034664709.1|DSUB
OG0010643	LOC115627927|XP_030379681.1|SLEB	LOC117903782|XP_034672098.1|DSUB
OG0010644	LOC115629891|XP_030382348.1|SLEB	LOC117902536|XP_034669859.1|DSUB
OG0010647	LOC115622826|XP_030372764.1|SLEB	LOC117894429|XP_034657382.1|DSUB
OG0010648	LOC115632868|XP_030385992.1|SLEB	LOC117893201|XP_034655606.1|DSUB
OG0010649	LOC115624937|XP_030375648.1|SLEB	LOC117895563|XP_034659170.1|DSUB
OG0010650	LOC115622883|XP_030372840.1|SLEB	LOC117894933|XP_034658127.1|DSUB
OG0010655	LOC115622254|XP_030372013.1|SLEB	LOC117894725|XP_034657804.1|DSUB
OG0010658	LOC115629332|XP_030381640.1|SLEB	LOC117903742|XP_034672003.1|DSUB
OG0010659	LOC115629517|XP_030381858.1|SLEB	LOC117903159|XP_034670889.1|DSUB
OG0010661	LOC115629708|XP_030382087.1|SLEB	LOC117899205|XP_034665005.1|DSUB
OG0010662	LOC115626988|XP_030378364.1|SLEB	LOC117903352|XP_034671194.1|DSUB
OG0010663	LOC115627490|XP_030379035.1|SLEB	LOC117903802|XP_034672128.1|DSUB
OG0010666	LOC115628032|XP_030379834.1|SLEB	LOC117890576|XP_034651408.1|DSUB
OG0010667	LOC115627370|XP_030378882.1|SLEB	LOC117893780|XP_034656416.1|DSUB
OG0010668	LOC115628375|XP_030380313.1|SLEB	LOC117903088|XP_034670787.1|DSUB
OG0010669	LOC115627662|XP_030379264.1|SLEB	LOC117903817|XP_034672148.1|DSUB
OG0010670	LOC115633374|XP_030386678.1|SLEB	LOC117893162|XP_034655532.1|DSUB
OG0010671	LOC115633371|XP_030386675.1|SLEB	LOC117893150|XP_034655506.1|DSUB
OG0010672	LOC115630247|XP_030382650.1|SLEB	LOC117903220|XP_034671011.1|DSUB
OG0010673	LOC115627290|XP_030378782.1|SLEB	LOC117901216|XP_034667777.1|DSUB
OG0010676	LOC115627693|XP_030379296.1|SLEB	LOC117898924|XP_034664528.1|DSUB
OG0010677	LOC115627420|XP_030378950.1|SLEB	LOC117903301|XP_034671125.1|DSUB
OG0010678	LOC115627561|XP_030379142.1|SLEB	LOC117894895|XP_034658078.1|DSUB
OG0010679	LOC115627850|XP_030379570.1|SLEB	LOC117902504|XP_034669823.1|DSUB
OG0010684	LOC115626580|XP_030377821.1|SLEB	LOC117900520|XP_034666806.1|DSUB
OG0010686	LOC115626615|XP_030377868.1|SLEB	LOC117900780|XP_034667152.1|DSUB
OG0010690	LOC115630739|XP_030383253.1|SLEB	LOC117901757|XP_034668535.1|DSUB
OG0010691	LOC115630641|XP_030383141.1|SLEB	LOC117900286|XP_034666488.1|DSUB
OG0010692	LOC115630639|XP_030383139.1|SLEB	LOC117900282|XP_034666486.1|DSUB
OG0010695	LOC115631843|XP_030384546.1|SLEB	LOC117900582|XP_034666883.1|DSUB
OG0010698	LOC115626147|XP_030377271.1|SLEB	LOC117902613|XP_034670016.1|DSUB
OG0010699	LOC115626055|XP_030377166.1|SLEB	LOC117902341|XP_034669531.1|DSUB
OG0010700	LOC115631230|XP_030383798.1|SLEB	LOC117900862|XP_034667275.1|DSUB
OG0010702	LOC115631817|XP_030384514.1|SLEB	LOC117900390|XP_034666634.1|DSUB
OG0010703	LOC115631159|XP_030383695.1|SLEB	LOC117900732|XP_034667097.1|DSUB
OG0010706	LOC115622562|XP_030372392.1|SLEB	LOC117895443|XP_034658999.1|DSUB
OG0010707	LOC115622556|XP_030372385.1|SLEB	LOC117892955|XP_034655179.1|DSUB
OG0010708	LOC115632609|XP_030385697.1|SLEB	LOC117893392|XP_034655880.1|DSUB
OG0010711	LOC115623778|XP_030374177.1|SLEB	LOC117898778|XP_034664305.1|DSUB
OG0010712	LOC115623136|XP_030373205.1|SLEB	LOC117895389|XP_034658904.1|DSUB
OG0010714	LOC115632127|XP_030384993.1|SLEB	LOC117894945|XP_034658159.1|DSUB
OG0010717	LOC115622418|XP_030372211.1|SLEB	LOC117893178|XP_034655560.1|DSUB
OG0010718	LOC115632799|XP_030385911.1|SLEB	LOC117893868|XP_034656532.1|DSUB
OG0010722	LOC115634336|XP_030387853.1|SLEB	LOC117891558|XP_034652969.1|DSUB
OG0010723	LOC115632847|XP_030385965.1|SLEB	LOC117894029|XP_034656759.1|DSUB
OG0010726	LOC115634499|XP_030388118.1|SLEB	LOC117890612|XP_034651443.1|DSUB
OG0010728	LOC115634072|XP_030387479.1|SLEB	LOC117890399|XP_034651095.1|DSUB
OG0010729	LOC115633849|XP_030387201.1|SLEB	LOC117892411|XP_034654532.1|DSUB
OG0010734	LOC115634130|XP_030387555.1|SLEB	LOC117891016|XP_034652065.1|DSUB
OG0010736	LOC115624794|XP_030375497.1|SLEB	LOC117890265|XP_034650915.1|DSUB
OG0010738	LOC115625153|XP_030375938.1|SLEB	LOC117899305|XP_034665121.1|DSUB
OG0010739	LOC115624092|XP_030374542.1|SLEB	LOC117897099|XP_034661633.1|DSUB
OG0010740	LOC115623644|XP_030373949.1|SLEB	LOC117896632|XP_034660966.1|DSUB
OG0010741	LOC115623905|XP_030374321.1|SLEB	LOC117898055|XP_034663109.1|DSUB
OG0010744	LOC115624246|XP_030374726.1|SLEB	LOC117897910|XP_034662879.1|DSUB
OG0010745	LOC115623796|XP_030374196.1|SLEB	LOC117895979|XP_034659832.1|DSUB
OG0010746	LOC115623081|XP_030373140.1|SLEB	LOC117899235|XP_034665000.1|DSUB
OG0010747	LOC115629542|XP_030381885.1|SLEB	LOC117896034|XP_034659934.1|DSUB
OG0010748	LOC115625552|XP_030376504.1|SLEB	LOC117899134|XP_034664824.1|DSUB
OG0010751	LOC115624357|XP_030374876.1|SLEB	LOC117896793|XP_034661180.1|DSUB
OG0010752	LOC115621696|XP_030371262.1|SLEB	LOC117896803|XP_034661197.1|DSUB
OG0010753	LOC115620959|XP_030370338.1|SLEB	LOC117897536|XP_034662348.1|DSUB
OG0010757	LOC115620272|XP_030369299.1|SLEB	LOC117897190|XP_034661781.1|DSUB
OG0010760	LOC115623982|XP_030374413.1|SLEB	LOC117899603|XP_034665617.1|DSUB
OG0010761	LOC115623889|XP_030374302.1|SLEB	LOC117898735|XP_034664246.1|DSUB
OG0010762	LOC115620244|XP_030369253.1|SLEB	LOC117896649|XP_034660987.1|DSUB
OG0010763	LOC115620343|XP_030369404.1|SLEB	LOC117899704|XP_034665802.1|DSUB
OG0010765	LOC115621496|XP_030371024.1|SLEB	LOC117898969|XP_034664600.1|DSUB
OG0010768	LOC115621940|XP_030371646.1|SLEB	LOC117896196|XP_034660183.1|DSUB
OG0010769	LOC115621846|XP_030371518.1|SLEB	LOC117898188|XP_034663295.1|DSUB
OG0010771	LOC115624176|XP_030374632.1|SLEB	LOC117891614|XP_034653042.1|DSUB
OG0010772	LOC115623938|XP_030374360.1|SLEB	LOC117898719|XP_034664227.1|DSUB
OG0010775	LOC115621957|XP_030371664.1|SLEB	LOC117899004|XP_034664642.1|DSUB
OG0010776	LOC115628983|XP_030381122.1|SLEB	LOC117900766|XP_034667137.1|DSUB
OG0010778	LOC115624216|XP_030374689.1|SLEB	LOC117896815|XP_034661211.1|DSUB
OG0010779	LOC115624259|XP_030374742.1|SLEB	LOC117898176|XP_034663276.1|DSUB
OG0010780	LOC115621408|XP_030370912.1|SLEB	LOC117897519|XP_034662326.1|DSUB
OG0010781	LOC115621632|XP_030371193.1|SLEB	LOC117896683|XP_034661025.1|DSUB
OG0010783	LOC115623922|XP_030374339.1|SLEB	LOC117897343|XP_034662008.1|DSUB
OG0010784	LOC115633493|XP_030386820.1|SLEB	LOC117892131|XP_034654058.1|DSUB
OG0010785	LOC115624695|XP_030375368.1|SLEB	LOC117890882|XP_034651865.1|DSUB
OG0010786	LOC115622204|XP_030371960.1|SLEB	LOC117891088|XP_034652159.1|DSUB
OG0010788	LOC115634483|XP_030388079.1|SLEB	LOC117892186|XP_034654164.1|DSUB
OG0010791	LOC115633515|XP_030386839.1|SLEB	LOC117900939|XP_034667396.1|DSUB, LOC117901182|XP_034667726.1|DSUB
OG0010792	LOC115627522|XP_030379082.1|SLEB	LOC117900019|XP_034666099.1|DSUB
OG0010793	LOC115627669|XP_030379270.1|SLEB	LOC117897654|XP_034662531.1|DSUB
OG0010794	LOC115629710|XP_030382089.1|SLEB, LOC115623020|XP_030373052.1|SLEB	LOC117895856|XP_034659713.1|DSUB
OG0010795	LOC115632181|XP_030385075.1|SLEB	LOC117895673|XP_034659386.1|DSUB
OG0010797	LOC115632991|XP_030386172.1|SLEB	LOC117894529|XP_034657537.1|DSUB
OG0010799	LOC115625244|XP_030376095.1|SLEB, LOC115625243|XP_030376094.1|SLEB	LOC117893013|XP_034655259.1|DSUB
OG0010800	LOC115623180|XP_030373260.1|SLEB	LOC117894381|XP_034657276.1|DSUB
OG0010801	LOC115625899|XP_030376988.1|SLEB	LOC117900856|XP_034667267.1|DSUB
OG0010802	LOC115621936|XP_030371643.1|SLEB	LOC117900775|XP_034667147.1|DSUB
OG0010803	LOC115631058|XP_030383557.1|SLEB	LOC117900809|XP_034667190.1|DSUB
OG0010804	LOC115631415|XP_030384001.1|SLEB	LOC117900503|XP_034666785.1|DSUB
OG0010805	LOC115628560|XP_030380583.1|SLEB	LOC117901780|XP_034668579.1|DSUB
OG0010806	LOC115631640|XP_030384308.1|SLEB	LOC117901805|XP_034668610.1|DSUB
OG0010807	LOC115626282|XP_030377467.1|SLEB	LOC117901819|XP_034668628.1|DSUB
OG0010810	LOC115624574|XP_030375165.1|SLEB	LOC117892196|XP_034654178.1|DSUB
OG0010813	LOC115625729|XP_030376738.1|SLEB	LOC117900384|XP_034666628.1|DSUB
OG0010828	LOC115630197|XP_030382625.1|SLEB	LOC117897107|XP_034661647.1|DSUB
OG0010829	LOC115621038|XP_030370420.1|SLEB	LOC117898293|XP_034663439.1|DSUB
OG0010830	LOC115629974|XP_030382455.1|SLEB, LOC115630732|XP_030383246.1|SLEB	LOC117901586|XP_034668286.1|DSUB
OG0010831	LOC115626360|XP_030377570.1|SLEB	LOC117902823|XP_034670341.1|DSUB
OG0010832	LOC115628706|XP_030380755.1|SLEB	LOC117890191|XP_034650788.1|DSUB
OG0010833	LOC115633975|XP_030387355.1|SLEB	LOC117896260|XP_034660341.1|DSUB
OG0010834	LOC115633293|XP_030386565.1|SLEB	LOC117899741|XP_034665880.1|DSUB
OG0010836	LOC115624835|XP_030375542.1|SLEB	LOC117893443|XP_034655953.1|DSUB
OG0010838	LOC115622322|XP_030372089.1|SLEB	LOC117895725|XP_034659473.1|DSUB
OG0010839	LOC115622259|XP_030372020.1|SLEB	LOC117894754|XP_034657858.1|DSUB
OG0010841	LOC115625704|XP_030376705.1|SLEB	LOC117902436|XP_034669709.1|DSUB
OG0010842	LOC115634132|XP_030387557.1|SLEB	LOC117892273|XP_034654286.1|DSUB
OG0010843	LOC115631375|XP_030383960.1|SLEB	LOC117892476|XP_034654619.1|DSUB
OG0010845	LOC115627297|XP_030378790.1|SLEB	LOC117893549|XP_034656094.1|DSUB
OG0010846	LOC115626903|XP_030378273.1|SLEB	LOC117897874|XP_034662840.1|DSUB
OG0010849	LOC115629471|XP_030381802.1|SLEB	LOC117903099|XP_034670802.1|DSUB
OG0010851	LOC115627491|XP_030379037.1|SLEB	LOC117903040|XP_034670665.1|DSUB
OG0010856	LOC115627900|XP_030379654.1|SLEB	LOC117898083|XP_034663156.1|DSUB
OG0010858	LOC115633395|XP_030386698.1|SLEB	LOC117900057|XP_034666155.1|DSUB
OG0010859	LOC115625698|XP_030376699.1|SLEB	LOC117900129|XP_034666244.1|DSUB
OG0010861	LOC115630470|XP_030382901.1|SLEB	LOC117900892|XP_034667314.1|DSUB
OG0010862	LOC115631852|XP_030384556.1|SLEB	LOC117900575|XP_034666876.1|DSUB
OG0010866	LOC115632777|XP_030385886.1|SLEB	LOC117895144|XP_034658462.1|DSUB
OG0010868	LOC115622748|XP_030372659.1|SLEB	LOC117892956|XP_034655180.1|DSUB
OG0010869	LOC115632737|XP_030385843.1|SLEB	LOC117895302|XP_034658752.1|DSUB
OG0010870	LOC115622445|XP_030372246.1|SLEB	LOC117893630|XP_034656203.1|DSUB
OG0010871	LOC115622446|XP_030372247.1|SLEB	LOC117895003|XP_034658241.1|DSUB
OG0010873	LOC115632719|XP_030385824.1|SLEB	LOC117893640|XP_034656218.1|DSUB
OG0010874	LOC115632813|XP_030385924.1|SLEB	LOC117893192|XP_034655592.1|DSUB
OG0010875	LOC115628259|XP_030380138.1|SLEB	LOC117895608|XP_034659247.1|DSUB
OG0010876	LOC115632370|XP_030385349.1|SLEB	LOC117893772|XP_034656402.1|DSUB
OG0010878	LOC115632988|XP_030386165.1|SLEB	LOC117895086|XP_034658374.1|DSUB
OG0010879	LOC115632806|XP_030385917.1|SLEB	LOC117895584|XP_034659208.1|DSUB
OG0010880	LOC115622300|XP_030372064.1|SLEB	LOC117893434|XP_034655943.1|DSUB
OG0010882	LOC115634527|XP_030388193.1|SLEB	LOC117889866|XP_034650264.1|DSUB
OG0010883	LOC115634258|XP_030387711.1|SLEB	LOC117893864|XP_034656525.1|DSUB
OG0010884	LOC115634364|XP_030387886.1|SLEB	LOC117893350|XP_034655831.1|DSUB
OG0010885	LOC115634075|XP_030387486.1|SLEB	LOC117894329|XP_034657204.1|DSUB
OG0010886	LOC115632146|XP_030385025.1|SLEB	LOC117896320|XP_034660443.1|DSUB
OG0010890	LOC115633890|XP_030387255.1|SLEB, LOC115628113|XP_030379959.1|SLEB	LOC117889965|XP_034650418.1|DSUB
OG0010891	LOC115634082|XP_030387495.1|SLEB	LOC117891044|XP_034652104.1|DSUB, LOC117891045|XP_034652105.1|DSUB
OG0010896	LOC115629165|XP_030381441.1|SLEB	LOC117892523|XP_034654704.1|DSUB
OG0010897	LOC115623874|XP_030374281.1|SLEB	LOC117896420|XP_034660628.1|DSUB
OG0010899	LOC115621931|XP_030371639.1|SLEB	LOC117896491|XP_034660723.1|DSUB
OG0010900	LOC115622010|XP_030371725.1|SLEB	LOC117896789|XP_034661177.1|DSUB
OG0010901	LOC115621623|XP_030371178.1|SLEB	LOC117897207|XP_034661801.1|DSUB
OG0010902	LOC115620273|XP_030369300.1|SLEB	LOC117899081|XP_034664741.1|DSUB
OG0010903	LOC115620312|XP_030369358.1|SLEB	LOC117896978|XP_034661424.1|DSUB
OG0010905	LOC115622028|XP_030371746.1|SLEB	LOC117899054|XP_034664712.1|DSUB
OG0010906	LOC115621904|XP_030371594.1|SLEB	LOC117901532|XP_034668212.1|DSUB
OG0010907	LOC115624228|XP_030374703.1|SLEB	LOC117896809|XP_034661203.1|DSUB
OG0010910	LOC115621557|XP_030371090.1|SLEB	LOC117899293|XP_034665096.1|DSUB
OG0010915	LOC115631180|XP_030383734.1|SLEB	LOC117892134|XP_034654061.1|DSUB
OG0010917	LOC115622032|XP_030371788.1|SLEB	LOC117891787|XP_034653350.1|DSUB
OG0010918	LOC115631818|XP_030384515.1|SLEB	LOC117900269|XP_034666471.1|DSUB
OG0010922	LOC115631762|XP_030384457.1|SLEB	LOC117900787|XP_034667157.1|DSUB
OG0010923	LOC115629536|XP_030381875.1|SLEB	LOC117903398|XP_034671276.1|DSUB
OG0010926	LOC115632095|XP_030384937.1|SLEB	LOC117895840|XP_034659683.1|DSUB
OG0010929	LOC115626080|XP_030377193.1|SLEB	LOC117901513|XP_034668175.1|DSUB
OG0010932	LOC115629780|XP_030382195.1|SLEB	LOC117900700|XP_034667043.1|DSUB
OG0010934	LOC115622199|XP_030371953.1|SLEB	LOC117902147|XP_034669176.1|DSUB
OG0010936	LOC115620971|XP_030370352.1|SLEB	LOC117900391|XP_034666635.1|DSUB
OG0010946	LOC115623925|XP_030374344.1|SLEB	LOC117896419|XP_034660627.1|DSUB
OG0010957	LOC115625378|XP_030376275.1|SLEB	LOC117896314|XP_034660434.1|DSUB
OG0010962	LOC115625900|XP_030376989.1|SLEB	LOC117902449|XP_034669735.1|DSUB
OG0010963	LOC115626415|XP_030377642.1|SLEB	LOC117901376|XP_034667976.1|DSUB
OG0010964	LOC115625717|XP_030376723.1|SLEB	LOC117900474|XP_034666744.1|DSUB
OG0010974	LOC115622872|XP_030372821.1|SLEB	LOC117894934|XP_034658128.1|DSUB
OG0010979	LOC115629269|XP_030381553.1|SLEB	LOC117892006|XP_034653787.1|DSUB
OG0010981	LOC115629196|XP_030381456.1|SLEB	LOC117894598|XP_034657642.1|DSUB
OG0010982	LOC115626786|XP_030378112.1|SLEB	LOC117896254|XP_034660331.1|DSUB
OG0010983	LOC115627683|XP_030379286.1|SLEB	LOC117894902|XP_034658090.1|DSUB
OG0010988	LOC115629326|XP_030381634.1|SLEB	LOC117898183|XP_034663293.1|DSUB
OG0010990	LOC115626235|XP_030377399.1|SLEB	LOC117900873|XP_034667288.1|DSUB
OG0010991	LOC115626575|XP_030377814.1|SLEB	LOC117900744|XP_034667113.1|DSUB
OG0010993	LOC115630613|XP_030383098.1|SLEB	LOC117901668|XP_034668400.1|DSUB
OG0010995	LOC115633136|XP_030386402.1|SLEB	LOC117894955|XP_034658176.1|DSUB
OG0010996	LOC115623066|XP_030373120.1|SLEB	LOC117893262|XP_034655720.1|DSUB
OG0010997	LOC115622533|XP_030372356.1|SLEB	LOC117893489|XP_034656012.1|DSUB
OG0011000	LOC115628350|XP_030380283.1|SLEB	LOC117895697|XP_034659435.1|DSUB
OG0011001	LOC115622215|XP_030371972.1|SLEB	LOC117893451|XP_034655961.1|DSUB
OG0011005	LOC115634739|XP_030388487.1|SLEB	LOC117891590|XP_034653008.1|DSUB
OG0011007	LOC115634684|XP_030388407.1|SLEB	LOC117892525|XP_034654706.1|DSUB
OG0011008	LOC115621612|XP_030371165.1|SLEB	LOC117897267|XP_034661883.1|DSUB
OG0011011	LOC115621751|XP_030371345.1|SLEB	LOC117899388|XP_034665263.1|DSUB
OG0011014	LOC115623870|XP_030374275.1|SLEB	LOC117896977|XP_034661423.1|DSUB
OG0011015	LOC115621327|XP_030370807.1|SLEB	LOC117898127|XP_034663210.1|DSUB
OG0011016	LOC115620562|XP_030369710.1|SLEB	LOC117893529|XP_034656063.1|DSUB
OG0011017	LOC115625565|XP_030376520.1|SLEB	LOC117899022|XP_034664673.1|DSUB
OG0011020	LOC115624138|XP_030374593.1|SLEB	LOC117896805|XP_034661199.1|DSUB
OG0011021	LOC115625488|XP_030376398.1|SLEB	LOC117897220|XP_034661826.1|DSUB
OG0011023	LOC115620899|XP_030370248.1|SLEB	LOC117896476|XP_034660705.1|DSUB
OG0011025	LOC115621573|XP_030371120.1|SLEB	LOC117896879|XP_034661299.1|DSUB
OG0011028	LOC115634365|XP_030387887.1|SLEB	LOC117892396|XP_034654502.1|DSUB
OG0011031	LOC115634718|XP_030388462.1|SLEB	LOC117891735|XP_034653219.1|DSUB
OG0011032	LOC115626305|XP_030377498.1|SLEB	LOC117892054|XP_034653873.1|DSUB
OG0011033	LOC115627915|XP_030379669.1|SLEB	LOC117891033|XP_034652091.1|DSUB
OG0011035	LOC115622918|XP_030372902.1|SLEB, LOC115622886|XP_030372845.1|SLEB	LOC117901824|XP_034668643.1|DSUB
OG0011036	LOC115631520|XP_030384149.1|SLEB	LOC117902255|XP_034669405.1|DSUB
OG0011039	LOC115626618|XP_030377872.1|SLEB	LOC117902573|XP_034669924.1|DSUB
OG0011040	LOC115631554|XP_030384201.1|SLEB	LOC117901536|XP_034668218.1|DSUB
OG0011048	LOC115629234|XP_030381507.1|SLEB	LOC117896608|XP_034660933.1|DSUB
OG0011053	LOC115632778|XP_030385887.1|SLEB	LOC117893615|XP_034656183.1|DSUB
