Orthogroup	SLEB.longest_only	DSAN.longest_only
OG0008746	LOC115623370|XP_030373515.1|SLEB	LOC120452497|XP_039492681.1|DSAN
OG0008747	LOC115622403|XP_030372193.1|SLEB	LOC120447522|XP_039484888.1|DSAN
OG0008748	LOC115631630|XP_030384297.1|SLEB	LOC120458447|XP_039502026.1|DSAN
OG0008749	LOC115631646|XP_030384317.1|SLEB	LOC120456922|XP_039500029.1|DSAN
OG0008750	LOC115625682|XP_030376679.1|SLEB	LOC120450622|XP_039489707.1|DSAN
OG0008751	LOC115624269|XP_030374755.1|SLEB	LOC120452269|XP_039492332.1|DSAN
OG0008752	LOC115623648|XP_030373954.1|SLEB	LOC120453911|XP_039494779.1|DSAN
OG0008753	LOC115623051|XP_030373090.1|SLEB	LOC120448101|XP_039485838.1|DSAN
OG0008756	LOC115621932|XP_030371640.1|SLEB	LOC120453634|XP_039494360.1|DSAN
OG0008757	LOC115621624|XP_030371180.1|SLEB	LOC120452174|XP_039492216.1|DSAN
OG0008758	LOC115631593|XP_030384254.1|SLEB	LOC120458134|XP_039501611.1|DSAN
OG0008759	LOC115631550|XP_030384187.1|SLEB	LOC120458156|XP_039501641.1|DSAN
OG0008760	LOC115630691|XP_030383202.1|SLEB, LOC115630685|XP_030383192.1|SLEB, LOC115630696|XP_030383208.1|SLEB	LOC120443893|XP_039479254.1|DSAN
OG0008761	LOC115626426|XP_030377658.1|SLEB	LOC120458329|XP_039501880.1|DSAN
OG0008762	LOC115632108|XP_030384957.1|SLEB	LOC120458369|XP_039501923.1|DSAN
OG0008763	LOC115625718|XP_030376724.1|SLEB	LOC120456717|XP_039499637.1|DSAN
OG0008764	LOC115626038|XP_030377148.1|SLEB	LOC120458652|XP_039502316.1|DSAN
OG0008765	LOC115633627|XP_030386926.1|SLEB	LOC120447111|XP_039484466.1|DSAN
OG0008766	LOC115631879|XP_030384587.1|SLEB	LOC120443961|XP_039479357.1|DSAN
OG0008767	LOC115632388|XP_030385380.1|SLEB	LOC120444396|XP_039479951.1|DSAN
OG0008768	LOC115620213|XP_030369215.1|SLEB	LOC120446337|XP_039483187.1|DSAN
OG0008769	LOC115628546|XP_030380571.1|SLEB	LOC120447075|XP_039484400.1|DSAN
OG0008770	LOC115628178|XP_030380025.1|SLEB	LOC120446662|XP_039483711.1|DSAN
OG0008771	LOC115633895|XP_030387263.1|SLEB	LOC120444710|XP_039480521.1|DSAN
OG0008772	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB	LOC120457724|XP_039501157.1|DSAN
OG0008773	LOC115624535|XP_030375119.1|SLEB	LOC120447104|XP_039484449.1|DSAN
OG0008774	LOC115633903|XP_030387267.1|SLEB	LOC120446673|XP_039483680.1|DSAN
OG0008775	LOC115634693|XP_030388433.1|SLEB	LOC120446914|XP_039484086.1|DSAN
OG0008776	LOC115634657|XP_030388375.1|SLEB	LOC120445460|XP_039481838.1|DSAN
OG0008777	LOC115619977|XP_030368873.1|SLEB	LOC120444772|XP_039480638.1|DSAN
OG0008778	LOC115624510|XP_030375082.1|SLEB	LOC120443946|XP_039479328.1|DSAN
OG0008779	LOC115627126|XP_030378557.1|SLEB	LOC120456960|XP_039500039.1|DSAN
OG0008780	LOC115628374|XP_030380312.1|SLEB	LOC120452192|XP_039492237.1|DSAN
OG0008781	LOC115628715|XP_030380769.1|SLEB	LOC120455204|XP_039497094.1|DSAN
OG0008782	LOC115623238|XP_030373353.1|SLEB	LOC120447612|XP_039485019.1|DSAN
OG0008783	LOC115634019|XP_030387405.1|SLEB	LOC120446782|XP_039483862.1|DSAN
OG0008784	LOC115625633|XP_030376625.1|SLEB	LOC120450440|XP_039489386.1|DSAN
OG0008785	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB	LOC120448484|XP_039486447.1|DSAN
OG0008786	LOC115622110|XP_030371811.1|SLEB	LOC120454153|XP_039495151.1|DSAN
OG0008788	LOC115622354|XP_030372129.1|SLEB	LOC120449161|XP_039487435.1|DSAN
OG0008789	LOC115628346|XP_030380272.1|SLEB	LOC120449832|XP_039488416.1|DSAN
OG0008791	LOC115634193|XP_030387641.1|SLEB	LOC120446697|XP_039483729.1|DSAN
OG0008792	LOC115624763|XP_030375456.1|SLEB	LOC120445345|XP_039481616.1|DSAN
OG0008793	LOC115624544|XP_030375130.1|SLEB	LOC120458147|XP_039501627.1|DSAN
OG0008795	LOC115623944|XP_030374366.1|SLEB	LOC120453984|XP_039494873.1|DSAN
OG0008797	LOC115621600|XP_030371152.1|SLEB	LOC120451753|XP_039491612.1|DSAN
OG0008799	LOC115622440|XP_030372242.1|SLEB, LOC115634335|XP_030387851.1|SLEB, LOC115634229|XP_030387680.1|SLEB, LOC115622439|XP_030372241.1|SLEB	LOC120458381|XP_039501937.1|DSAN
OG0008806	LOC115629230|XP_030381500.1|SLEB	LOC120455349|XP_039497377.1|DSAN
OG0008807	LOC115629769|XP_030382181.1|SLEB	LOC120457111|XP_039500253.1|DSAN
OG0008808	LOC115629654|XP_030382028.1|SLEB	LOC120455001|XP_039496750.1|DSAN
OG0008809	LOC115625597|XP_030376579.1|SLEB	LOC120453572|XP_039494263.1|DSAN
OG0008811	LOC115621577|XP_030371127.1|SLEB	LOC120451255|XP_039490714.1|DSAN
OG0008814	LOC115634582|XP_030388275.1|SLEB	LOC120446310|XP_039483158.1|DSAN
OG0008815	LOC115632879|XP_030386017.1|SLEB	LOC120447844|XP_039485384.1|DSAN, LOC120451889|XP_039491829.1|DSAN
OG0008816	LOC115632718|XP_030385823.1|SLEB	LOC120450104|XP_039488833.1|DSAN
OG0008819	LOC115634394|XP_030387946.1|SLEB	LOC120446100|XP_039482826.1|DSAN
OG0008820	LOC115626041|XP_030377152.1|SLEB	LOC120458287|XP_039501819.1|DSAN
OG0008823	LOC115629145|XP_030381360.1|SLEB	LOC120456798|XP_039499766.1|DSAN
OG0008824	LOC115630449|XP_030382912.1|SLEB	LOC120448743|XP_039486856.1|DSAN
OG0008825	LOC115634136|XP_030387566.1|SLEB	LOC120449880|XP_039488488.1|DSAN
OG0008829	LOC115628825|XP_030380917.1|SLEB	LOC120456160|XP_039498733.1|DSAN
OG0008830	LOC115627688|XP_030379291.1|SLEB	LOC120456812|XP_039499789.1|DSAN
OG0008831	LOC115629313|XP_030381619.1|SLEB	LOC120455393|XP_039497464.1|DSAN
OG0008832	LOC115629215|XP_030381478.1|SLEB	LOC120455391|XP_039497455.1|DSAN
OG0008833	LOC115626743|XP_030378054.1|SLEB	LOC120456203|XP_039498817.1|DSAN
OG0008834	LOC115628202|XP_030380055.1|SLEB	LOC120452081|XP_039492078.1|DSAN
OG0008836	LOC115634116|XP_030387540.1|SLEB	LOC120455274|XP_039497232.1|DSAN
OG0008837	LOC115634357|XP_030387877.1|SLEB	LOC120446700|XP_039483732.1|DSAN
OG0008838	LOC115625722|XP_030376730.1|SLEB	LOC120456111|XP_039498676.1|DSAN
OG0008839	LOC115622470|XP_030372274.1|SLEB	LOC120446938|XP_039484122.1|DSAN
OG0008840	LOC115631523|XP_030384154.1|SLEB	LOC120446521|XP_039483467.1|DSAN
OG0008841	LOC115628406|XP_030380355.1|SLEB	LOC120447629|XP_039485062.1|DSAN
OG0008843	LOC115632829|XP_030385944.1|SLEB	LOC120450196|XP_039488998.1|DSAN
OG0008845	LOC115631227|XP_030383794.1|SLEB	LOC120458596|XP_039502233.1|DSAN
OG0008846	LOC115622568|XP_030372399.1|SLEB	LOC120450285|XP_039489136.1|DSAN
OG0008847	LOC115624232|XP_030374708.1|SLEB	LOC120454458|XP_039495707.1|DSAN
OG0008848	LOC115624086|XP_030374575.1|SLEB	LOC120446479|XP_039483415.1|DSAN
OG0008849	LOC115628875|XP_030380989.1|SLEB	LOC120456232|XP_039498852.1|DSAN
OG0008850	LOC115634327|XP_030387845.1|SLEB	LOC120445243|XP_039481449.1|DSAN
OG0008851	LOC115630609|XP_030383092.1|SLEB	LOC120458902|XP_039502682.1|DSAN
OG0008852	LOC115634520|XP_030388186.1|SLEB	LOC120458392|XP_039501945.1|DSAN
OG0008854	LOC115631179|XP_030383728.1|SLEB	LOC120447837|XP_039485379.1|DSAN
OG0008855	LOC115629496|XP_030381833.1|SLEB	LOC120455908|XP_039498349.1|DSAN
OG0008856	LOC115627830|XP_030379530.1|SLEB	LOC120454891|XP_039496465.1|DSAN
OG0008857	LOC115628414|XP_030380361.1|SLEB	LOC120448438|XP_039486384.1|DSAN
OG0008858	LOC115622435|XP_030372236.1|SLEB	LOC120450743|XP_039489799.1|DSAN
OG0008859	LOC115623252|XP_030373380.1|SLEB	LOC120449374|XP_039487740.1|DSAN
OG0008860	LOC115621818|XP_030371468.1|SLEB	LOC120453591|XP_039494287.1|DSAN
OG0008861	LOC115634403|XP_030387956.1|SLEB	LOC120458670|XP_039502339.1|DSAN
OG0008862	LOC115620492|XP_030369593.1|SLEB	LOC120452406|XP_039492558.1|DSAN
OG0008863	LOC115624490|XP_030375053.1|SLEB	LOC120457218|XP_039500526.1|DSAN
OG0008864	LOC115624894|XP_030375602.1|SLEB	LOC120446835|XP_039483954.1|DSAN
OG0008865	LOC115631488|XP_030384104.1|SLEB	LOC120443818|XP_039479094.1|DSAN
OG0008866	LOC115628508|XP_030380511.1|SLEB	LOC120458406|XP_039501969.1|DSAN
OG0008867	LOC115626999|XP_030378374.1|SLEB	LOC120456219|XP_039498835.1|DSAN
OG0008868	LOC115634108|XP_030387526.1|SLEB	LOC120444576|XP_039480274.1|DSAN
OG0008869	LOC115632154|XP_030385031.1|SLEB	LOC120450508|XP_039489495.1|DSAN
OG0008870	LOC115633669|XP_030386974.1|SLEB	LOC120449783|XP_039488358.1|DSAN
OG0008871	LOC115622592|XP_030372448.1|SLEB	LOC120450178|XP_039488971.1|DSAN
OG0008872	LOC115631826|XP_030384526.1|SLEB	LOC120454058|XP_039495004.1|DSAN
OG0008873	LOC115625922|XP_030377017.1|SLEB	LOC120458482|XP_039502077.1|DSAN
OG0008874	LOC115634548|XP_030388224.1|SLEB	LOC120446885|XP_039484030.1|DSAN
OG0008875	LOC115634050|XP_030387454.1|SLEB	LOC120445702|XP_039482195.1|DSAN
OG0008876	LOC115627868|XP_030379610.1|SLEB	LOC120454844|XP_039496272.1|DSAN
OG0008877	LOC115624591|XP_030375189.1|SLEB	LOC120448008|XP_039485657.1|DSAN
OG0008878	LOC115628505|XP_030380508.1|SLEB	LOC120444012|XP_039479429.1|DSAN
OG0008879	LOC115634326|XP_030387844.1|SLEB	LOC120446477|XP_039483413.1|DSAN
OG0008880	LOC115621839|XP_030371510.1|SLEB	LOC120454398|XP_039495584.1|DSAN
OG0008881	LOC115634233|XP_030387685.1|SLEB	LOC120446822|XP_039483933.1|DSAN
OG0008882	LOC115626058|XP_030377170.1|SLEB	LOC120450450|XP_039489405.1|DSAN
OG0008883	LOC115623634|XP_030373935.1|SLEB	LOC120453687|XP_039494441.1|DSAN
OG0008884	LOC115623946|XP_030374368.1|SLEB	LOC120452800|XP_039493133.1|DSAN
OG0008885	LOC115626228|XP_030377388.1|SLEB	LOC120445189|XP_039481339.1|DSAN
OG0008886	LOC115620240|XP_030369251.1|SLEB	LOC120444963|XP_039480913.1|DSAN
OG0008887	LOC115630787|XP_030383306.1|SLEB	LOC120447159|XP_039484544.1|DSAN
OG0008888	LOC115632226|XP_030385145.1|SLEB	LOC120449089|XP_039487331.1|DSAN
OG0008889	LOC115624996|XP_030375731.1|SLEB	LOC120444308|XP_039479783.1|DSAN
OG0008891	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB	LOC120448147|XP_039485912.1|DSAN
OG0008892	LOC115626563|XP_030377805.1|SLEB	LOC120446886|XP_039484031.1|DSAN
OG0008893	LOC115622309|XP_030372074.1|SLEB	LOC120449235|XP_039487542.1|DSAN
OG0008894	LOC115620853|XP_030370157.1|SLEB	LOC120451320|XP_039490825.1|DSAN
OG0008895	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB	LOC120453173|XP_039493668.1|DSAN
OG0008896	LOC115622974|XP_030372986.1|SLEB	LOC120450253|XP_039489074.1|DSAN
OG0008897	LOC115624137|XP_030374592.1|SLEB	LOC120452535|XP_039492735.1|DSAN
OG0008898	LOC115624662|XP_030375308.1|SLEB	LOC120447145|XP_039484518.1|DSAN
OG0008899	LOC115631965|XP_030384688.1|SLEB	LOC120446421|XP_039483315.1|DSAN
OG0008900	LOC115631314|XP_030383889.1|SLEB	LOC120445187|XP_039481335.1|DSAN
OG0008901	LOC115632958|XP_030386117.1|SLEB	LOC120448572|XP_039486567.1|DSAN
OG0008902	LOC115627815|XP_030379506.1|SLEB	LOC120454860|XP_039496335.1|DSAN
OG0008903	LOC115631898|XP_030384607.1|SLEB	LOC120447857|XP_039485402.1|DSAN
OG0008904	LOC115632089|XP_030384962.1|SLEB	LOC120446378|XP_039483243.1|DSAN
OG0008905	LOC115627727|XP_030379341.1|SLEB	LOC120454855|XP_039496319.1|DSAN
OG0008906	LOC115622857|XP_030372802.1|SLEB	LOC120449702|XP_039488252.1|DSAN
OG0008907	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB	LOC120454317|XP_039495454.1|DSAN
OG0008908	LOC115623854|XP_030374258.1|SLEB	LOC120454043|XP_039494971.1|DSAN
OG0008909	LOC115621383|XP_030370872.1|SLEB	LOC120453481|XP_039494148.1|DSAN
OG0008910	LOC115625160|XP_030375949.1|SLEB	LOC120453314|XP_039493904.1|DSAN
OG0008911	LOC115620652|XP_030369861.1|SLEB	LOC120452377|XP_039492502.1|DSAN
OG0008912	LOC115621722|XP_030371295.1|SLEB	LOC120453165|XP_039493658.1|DSAN
OG0008913	LOC115620362|XP_030369426.1|SLEB	LOC120453747|XP_039494513.1|DSAN
OG0008914	LOC115624242|XP_030374721.1|SLEB	LOC120452237|XP_039492296.1|DSAN
OG0008915	LOC115623882|XP_030374292.1|SLEB	LOC120453764|XP_039494532.1|DSAN
OG0008916	LOC115631507|XP_030384130.1|SLEB	LOC120452041|XP_039492031.1|DSAN
OG0008917	LOC115631650|XP_030384321.1|SLEB	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN
OG0008918	LOC115631194|XP_030383744.1|SLEB	LOC120446263|XP_039483071.1|DSAN
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC120454096|XP_039495044.1|DSAN
OG0008920	LOC115624851|XP_030375556.1|SLEB	LOC120449914|XP_039488540.1|DSAN
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC120444307|XP_039479780.1|DSAN
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC120454216|XP_039495289.1|DSAN
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC120446052|XP_039482761.1|DSAN
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC120444416|XP_039479976.1|DSAN
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC120444873|XP_039480787.1|DSAN
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC120443864|XP_039479162.1|DSAN
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC120446339|XP_039483190.1|DSAN
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC120452465|XP_039492634.1|DSAN
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC120445908|XP_039482498.1|DSAN
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC120452315|XP_039492400.1|DSAN
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC120455358|XP_039497441.1|DSAN
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC120444766|XP_039480629.1|DSAN
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC120457720|XP_039501153.1|DSAN
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC120450011|XP_039488662.1|DSAN
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC120458747|XP_039502442.1|DSAN
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC120445866|XP_039482442.1|DSAN
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC120447224|XP_039484677.1|DSAN
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC120446491|XP_039483432.1|DSAN
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC120444962|XP_039480912.1|DSAN
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC120446900|XP_039484052.1|DSAN
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC120457385|XP_039500869.1|DSAN
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC120456094|XP_039498624.1|DSAN
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC120456733|XP_039499654.1|DSAN
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC120454954|XP_039496667.1|DSAN
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC120457420|XP_039500952.1|DSAN
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC120455129|XP_039496955.1|DSAN
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC120455596|XP_039497904.1|DSAN
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC120455339|XP_039497355.1|DSAN
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC120448387|XP_039486309.1|DSAN
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC120456961|XP_039500040.1|DSAN
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC120447788|XP_039485280.1|DSAN
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC120454993|XP_039496727.1|DSAN
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC120448494|XP_039486457.1|DSAN
OG0008954	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB	LOC120457184|XP_039500450.1|DSAN, LOC120457868|XP_039501329.1|DSAN
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC120456298|XP_039498982.1|DSAN
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC120449333|XP_039487666.1|DSAN
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC120447443|XP_039484734.1|DSAN
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC120449466|XP_039487871.1|DSAN
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC120447547|XP_039484928.1|DSAN
OG0008961	LOC115630649|XP_030383151.1|SLEB	LOC120446454|XP_039483383.1|DSAN
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC120456215|XP_039498831.1|DSAN
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC120455913|XP_039498357.1|DSAN
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC120452492|XP_039492678.1|DSAN
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC120451080|XP_039490379.1|DSAN
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB	LOC120458645|XP_039502308.1|DSAN
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC120458265|XP_039501789.1|DSAN
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC120448561|XP_039486551.1|DSAN
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC120449917|XP_039488544.1|DSAN
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC120449980|XP_039488623.1|DSAN
OG0008977	LOC115626083|XP_030377195.1|SLEB	LOC120453120|XP_039493602.1|DSAN
OG0008978	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB	LOC120453548|XP_039494238.1|DSAN
OG0008979	LOC115626420|XP_030377648.1|SLEB	LOC120444027|XP_039479467.1|DSAN
OG0008983	LOC115633063|XP_030386283.1|SLEB	LOC120445955|XP_039482576.1|DSAN
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC120448644|XP_039486705.1|DSAN
OG0008987	LOC115631448|XP_030384052.1|SLEB	LOC120453440|XP_039494085.1|DSAN
OG0008988	LOC115620707|XP_030369942.1|SLEB	LOC120452673|XP_039492949.1|DSAN
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC120454972|XP_039496688.1|DSAN
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC120449780|XP_039488354.1|DSAN
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC120451451|XP_039491064.1|DSAN
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC120448544|XP_039486525.1|DSAN
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC120455745|XP_039498105.1|DSAN
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC120446209|XP_039482998.1|DSAN
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC120455963|XP_039498441.1|DSAN
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC120455412|XP_039497491.1|DSAN
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC120455677|XP_039498022.1|DSAN
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC120454958|XP_039496670.1|DSAN
OG0009001	LOC115625896|XP_030376984.1|SLEB	LOC120444446|XP_039480040.1|DSAN
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC120454604|XP_039495997.1|DSAN
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC120448424|XP_039486358.1|DSAN
OG0009004	LOC115626531|XP_030377771.1|SLEB	LOC120457730|XP_039501164.1|DSAN
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC120444080|XP_039479533.1|DSAN
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC120453289|XP_039493852.1|DSAN
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC120449210|XP_039487511.1|DSAN
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC120451603|XP_039491368.1|DSAN
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC120447909|XP_039485493.1|DSAN
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC120448325|XP_039486209.1|DSAN
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC120450205|XP_039489006.1|DSAN
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC120446153|XP_039482916.1|DSAN
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC120455626|XP_039497943.1|DSAN
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC120450232|XP_039489044.1|DSAN
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC120449554|XP_039488017.1|DSAN
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC120448425|XP_039486359.1|DSAN
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC120455697|XP_039498042.1|DSAN
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC120454823|XP_039496213.1|DSAN
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC120454913|XP_039496544.1|DSAN
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC120451249|XP_039490705.1|DSAN
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC120451133|XP_039490480.1|DSAN
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC120454028|XP_039494952.1|DSAN
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC120454292|XP_039495419.1|DSAN
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC120451147|XP_039490508.1|DSAN
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC120451398|XP_039490998.1|DSAN
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC120453341|XP_039493941.1|DSAN
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC120444593|XP_039480301.1|DSAN
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC120449113|XP_039487357.1|DSAN
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC120453214|XP_039493742.1|DSAN
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC120458234|XP_039501753.1|DSAN
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC120453178|XP_039493673.1|DSAN
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC120453179|XP_039493674.1|DSAN
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC120458386|XP_039501939.1|DSAN
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC120458534|XP_039502145.1|DSAN
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC120458516|XP_039502123.1|DSAN
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC120455118|XP_039496947.1|DSAN
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC120447957|XP_039485585.1|DSAN
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC120452652|XP_039492904.1|DSAN
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC120453790|XP_039494594.1|DSAN
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC120445300|XP_039481537.1|DSAN
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC120451716|XP_039491553.1|DSAN
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC120458436|XP_039502013.1|DSAN
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC120446140|XP_039482899.1|DSAN
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC120453330|XP_039493927.1|DSAN
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC120452955|XP_039493374.1|DSAN
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC120450460|XP_039489413.1|DSAN
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC120458942|XP_039502730.1|DSAN
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC120458889|XP_039502662.1|DSAN
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC120453656|XP_039494384.1|DSAN
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC120444157|XP_039479670.1|DSAN
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC120447211|XP_039484657.1|DSAN
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC120453522|XP_039494203.1|DSAN
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC120451846|XP_039491757.1|DSAN
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC120452573|XP_039492789.1|DSAN
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC120446826|XP_039483941.1|DSAN
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC120444723|XP_039480576.1|DSAN
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC120449319|XP_039487650.1|DSAN
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC120454839|XP_039496257.1|DSAN
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC120449037|XP_039487255.1|DSAN
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC120454488|XP_039495768.1|DSAN
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC120444977|XP_039480934.1|DSAN
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC120444323|XP_039479806.1|DSAN
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC120444904|XP_039480828.1|DSAN
