Orthogroup	SLEB.longest_only	DSEC.longest_only
OG0009515	LOC115631627|XP_030384294.1|SLEB	LOC6614617|XP_032576448.1|DSEC
OG0009516	LOC115630485|XP_030382926.1|SLEB	LOC6614512|XP_002038943.2|DSEC
OG0009517	LOC115631953|XP_030384670.1|SLEB	LOC6611539|XP_002036078.1|DSEC
OG0009518	LOC115623118|XP_030373185.1|SLEB, LOC115622404|XP_030372195.1|SLEB	LOC116800970|XP_032573821.1|DSEC
OG0009519	LOC115628433|XP_030380381.1|SLEB	LOC6610325|XP_032574398.1|DSEC
OG0009520	LOC115625465|XP_030376373.1|SLEB	LOC116801392|XP_032576349.1|DSEC
OG0009521	LOC115623031|XP_030373069.1|SLEB	LOC6610541|XP_002035121.2|DSEC
OG0009523	LOC115633743|XP_030387077.1|SLEB	LOC6615520|XP_002039899.1|DSEC
OG0009524	LOC115632472|XP_030385505.1|SLEB	LOC6609420|XP_002034105.1|DSEC
OG0009525	LOC115634316|XP_030387836.1|SLEB	LOC6608608|XP_002033342.1|DSEC
OG0009526	LOC115633831|XP_030387182.1|SLEB	LOC6608607|XP_002033341.2|DSEC
OG0009527	LOC115624135|XP_030374594.1|SLEB	LOC6609775|XP_002034429.1|DSEC
OG0009528	LOC115634164|XP_030387605.1|SLEB, LOC115634214|XP_030387666.1|SLEB	LOC6615499|XP_002039878.2|DSEC
OG0009529	LOC115625959|XP_030377436.1|SLEB	LOC6621068|XP_032571401.1|DSEC
OG0009530	LOC115634575|XP_030388266.1|SLEB	LOC6609045|XP_002033748.2|DSEC
OG0009531	LOC115624881|XP_030375587.1|SLEB	LOC6608720|XP_002033444.1|DSEC
OG0009532	LOC115624899|XP_030375608.1|SLEB	LOC116800674|XP_032572834.1|DSEC
OG0009533	LOC115633845|XP_030387196.1|SLEB	LOC6610012|XP_002034632.1|DSEC
OG0009534	LOC115627083|XP_030378493.1|SLEB	LOC6610028|XP_002034646.2|DSEC
OG0009535	LOC115633680|XP_030386994.1|SLEB	LOC6615687|XP_002040058.1|DSEC
OG0009536	LOC115623779|XP_030374178.1|SLEB	LOC6606744|XP_032578754.1|DSEC
OG0009537	LOC115620277|XP_030369310.1|SLEB	LOC6606961|XP_032579044.1|DSEC
OG0009538	LOC115625154|XP_030375943.1|SLEB	LOC6612971|XP_002037462.1|DSEC
OG0009539	LOC115624305|XP_030374787.1|SLEB	LOC6620072|XP_032578071.1|DSEC
OG0009540	LOC115621049|XP_030370431.1|SLEB	LOC6612712|XP_002037215.1|DSEC
OG0009542	LOC115620933|XP_030370301.1|SLEB	LOC6612901|XP_002037393.1|DSEC
OG0009543	LOC115623749|XP_030374144.1|SLEB	LOC6616986|XP_002041314.1|DSEC
OG0009544	LOC115620299|XP_030369341.1|SLEB, LOC115620300|XP_030369342.1|SLEB	LOC6607145|XP_002031931.2|DSEC
OG0009545	LOC115624953|XP_030375665.1|SLEB	LOC116801709|XP_032578727.1|DSEC
OG0009546	LOC115620980|XP_030370359.1|SLEB	LOC6606459|XP_002031262.1|DSEC
OG0009547	LOC115633928|XP_030387305.1|SLEB	LOC6609575|XP_002034254.1|DSEC, LOC6609576|XP_002034255.1|DSEC
OG0009549	LOC115622884|XP_030372841.1|SLEB	LOC6618316|XP_032574019.1|DSEC
OG0009556	LOC115630620|XP_030383149.1|SLEB	LOC116801744|XP_032578891.1|DSEC, LOC116801540|XP_032577727.1|DSEC
OG0009560	LOC115626845|XP_030378193.1|SLEB	LOC6620176|XP_002044387.1|DSEC
OG0009562	LOC115620720|XP_030369959.1|SLEB	LOC6618184|XP_032583529.1|DSEC
OG0009563	LOC115622210|XP_030371966.1|SLEB	LOC6605502|XP_002030335.1|DSEC
OG0009564	LOC115628064|XP_030379888.1|SLEB	LOC6620219|XP_032580508.1|DSEC
OG0009565	LOC115623121|XP_030373188.1|SLEB	LOC6604932|XP_032574503.1|DSEC
OG0009568	LOC115626005|XP_030377113.1|SLEB	LOC6619329|XP_002043546.1|DSEC
OG0009569	LOC115629614|XP_030381972.1|SLEB	LOC6614902|XP_002039319.1|DSEC
OG0009570	LOC115623933|XP_030374353.1|SLEB	LOC6620390|XP_002044598.1|DSEC
OG0009571	LOC115623566|XP_030373823.1|SLEB	LOC6606848|XP_002031645.1|DSEC
OG0009572	LOC115628896|XP_030381015.1|SLEB	LOC6620247|XP_002044456.1|DSEC
OG0009573	LOC115628846|XP_030380952.1|SLEB	LOC6618630|XP_032582503.1|DSEC
OG0009575	LOC115633784|XP_030387123.1|SLEB	LOC6608617|XP_002033351.1|DSEC
OG0009576	LOC115621989|XP_030371703.1|SLEB	LOC6614087|XP_002038541.1|DSEC
OG0009577	LOC115626567|XP_030377806.1|SLEB	LOC6613537|XP_002038005.1|DSEC
OG0009578	LOC115625773|XP_030376804.1|SLEB	LOC6614704|XP_002039131.1|DSEC
OG0009579	LOC115629601|XP_030381953.1|SLEB	LOC6615177|XP_002039593.2|DSEC
OG0009581	LOC115626018|XP_030377126.1|SLEB	LOC6613665|XP_032579859.1|DSEC
OG0009582	LOC115632501|XP_030385539.1|SLEB	LOC6606030|XP_032574613.1|DSEC
OG0009583	LOC115629828|XP_030382263.1|SLEB	LOC6619815|XP_002044028.1|DSEC
OG0009584	LOC115627991|XP_030379746.1|SLEB	LOC6620229|XP_002044438.2|DSEC
OG0009586	LOC115632722|XP_030385828.1|SLEB	LOC6606031|XP_002030842.1|DSEC
OG0009588	LOC115628792|XP_030380867.1|SLEB	LOC6619666|XP_002043881.2|DSEC
OG0009589	LOC115628370|XP_030380308.1|SLEB	LOC116800929|XP_032573527.1|DSEC
OG0009590	LOC115632125|XP_030384991.1|SLEB	LOC6611090|XP_002035647.1|DSEC
OG0009591	LOC115625132|XP_030375906.1|SLEB	LOC6607176|XP_002031962.1|DSEC
OG0009592	LOC115624387|XP_030374958.1|SLEB	LOC116801372|XP_032576129.1|DSEC
OG0009593	LOC115624152|XP_030374609.1|SLEB	LOC6619061|XP_032577983.1|DSEC
OG0009594	LOC115625537|XP_030376475.1|SLEB	LOC6619726|XP_002043941.1|DSEC
OG0009595	LOC115623831|XP_030374236.1|SLEB	LOC6614251|XP_002038696.1|DSEC
OG0009596	LOC115623991|XP_030374422.1|SLEB	LOC6614286|XP_002038726.1|DSEC
OG0009597	LOC115624282|XP_030374765.1|SLEB	LOC6614289|XP_002038729.1|DSEC
OG0009598	LOC115623484|XP_030373713.1|SLEB	LOC6614292|XP_002038732.2|DSEC
OG0009599	LOC115624112|XP_030374566.1|SLEB	LOC6606894|XP_002031688.1|DSEC
OG0009600	LOC115625068|XP_030375811.1|SLEB	LOC6606166|XP_002030974.1|DSEC
OG0009601	LOC115625404|XP_030376302.1|SLEB	LOC6607758|XP_002032521.1|DSEC
OG0009602	LOC115626103|XP_030377215.1|SLEB	LOC6616985|XP_002041313.2|DSEC
OG0009603	LOC115623353|XP_030373496.1|SLEB	LOC6607221|XP_032578760.1|DSEC
OG0009604	LOC115629876|XP_030382334.1|SLEB	LOC6614793|XP_002039212.2|DSEC
OG0009605	LOC115625441|XP_030376349.1|SLEB	LOC6617013|XP_002041341.1|DSEC
OG0009606	LOC115625355|XP_030376248.1|SLEB	LOC6617009|XP_002041337.1|DSEC
OG0009607	LOC115625541|XP_030376478.1|SLEB	LOC6617008|XP_002041336.1|DSEC
OG0009608	LOC115625414|XP_030376313.1|SLEB	LOC6607744|XP_002032507.1|DSEC
OG0009609	LOC115624945|XP_030375656.1|SLEB	LOC6616914|XP_002041244.2|DSEC
OG0009610	LOC115624336|XP_030374845.1|SLEB	LOC6619071|XP_002043311.1|DSEC
OG0009611	LOC115623808|XP_030374212.1|SLEB	LOC6619072|XP_032577799.1|DSEC
OG0009612	LOC115623914|XP_030374330.1|SLEB	LOC6620073|XP_002044285.1|DSEC
OG0009614	LOC115620214|XP_030369212.1|SLEB	LOC6606435|XP_002031239.1|DSEC
OG0009615	LOC115621028|XP_030370408.1|SLEB, LOC115621030|XP_030370409.1|SLEB	LOC6617130|XP_002041457.1|DSEC
OG0009616	LOC115621571|XP_030371118.1|SLEB	LOC6617110|XP_002041437.1|DSEC
OG0009617	LOC115620313|XP_030369361.1|SLEB	LOC6613753|XP_032579197.1|DSEC
OG0009618	LOC115620924|XP_030370286.1|SLEB	LOC116803407|XP_032583031.1|DSEC
OG0009619	LOC115621309|XP_030370783.1|SLEB	LOC6607414|XP_002032187.2|DSEC
OG0009620	LOC115625494|XP_030376409.1|SLEB	LOC6607290|XP_002032069.1|DSEC
OG0009621	LOC115625366|XP_030376263.1|SLEB	LOC6607292|XP_032578021.1|DSEC
OG0009622	LOC115620937|XP_030370309.1|SLEB	LOC6613714|XP_002038184.1|DSEC
OG0009623	LOC115621055|XP_030370436.1|SLEB	LOC116801408|XP_032576556.1|DSEC
OG0009624	LOC115621911|XP_030371605.1|SLEB	LOC6619537|XP_032578628.1|DSEC
OG0009625	LOC115620259|XP_030369269.1|SLEB	LOC6612873|XP_002037365.1|DSEC
OG0009626	LOC115620291|XP_030369328.1|SLEB	LOC6607504|XP_002032273.1|DSEC
OG0009627	LOC115620294|XP_030369335.1|SLEB	LOC6607505|XP_002032274.2|DSEC
OG0009628	LOC115620290|XP_030369327.1|SLEB	LOC6607499|XP_002032268.1|DSEC
OG0009629	LOC115625472|XP_030376381.1|SLEB	LOC6616781|XP_002041118.1|DSEC
OG0009630	LOC115625470|XP_030376379.1|SLEB	LOC6616785|XP_002041122.1|DSEC
OG0009631	LOC115621984|XP_030371697.1|SLEB	LOC6606601|XP_032576341.1|DSEC
OG0009632	LOC115627674|XP_030379276.1|SLEB	LOC6617650|XP_002041963.1|DSEC
OG0009633	LOC115633974|XP_030387354.1|SLEB	LOC6609209|XP_032572040.1|DSEC
OG0009634	LOC115621772|XP_030371384.1|SLEB	LOC6612979|XP_002037470.1|DSEC
OG0009635	LOC115621279|XP_030370741.1|SLEB	LOC6606443|XP_002031247.2|DSEC
OG0009636	LOC115633262|XP_030386530.1|SLEB	LOC6616315|XP_032573990.1|DSEC
OG0009637	LOC115620644|XP_030369850.1|SLEB	LOC6619611|XP_032578946.1|DSEC
OG0009638	LOC115621708|XP_030371276.1|SLEB	LOC6613729|XP_002038199.1|DSEC
OG0009639	LOC115623751|XP_030374145.1|SLEB	LOC6614155|XP_002038608.1|DSEC
OG0009640	LOC115621361|XP_030370845.1|SLEB	LOC6617075|XP_002041403.1|DSEC
OG0009641	LOC115620356|XP_030369419.1|SLEB	LOC6607397|XP_002032170.2|DSEC
OG0009642	LOC115620355|XP_030369418.1|SLEB	LOC6607395|XP_002032168.1|DSEC
OG0009643	LOC115621011|XP_030370391.1|SLEB	LOC6616867|XP_002041203.1|DSEC
OG0009644	LOC115620469|XP_030369560.1|SLEB	LOC6620989|XP_032578054.1|DSEC
OG0009645	LOC115621053|XP_030370433.1|SLEB	LOC6607611|XP_002032379.2|DSEC
OG0009646	LOC115620267|XP_030369286.1|SLEB	LOC6612882|XP_032577682.1|DSEC
OG0009647	LOC115620260|XP_030369271.1|SLEB	LOC6612874|XP_002037366.1|DSEC
OG0009648	LOC115620775|XP_030370044.1|SLEB	LOC6614061|XP_002038515.1|DSEC
OG0009649	LOC115621431|XP_030370942.1|SLEB	LOC6612620|XP_002037124.1|DSEC
OG0009650	LOC115630542|XP_030383008.1|SLEB	LOC6614387|XP_002038825.2|DSEC
OG0009651	LOC115630953|XP_030383387.1|SLEB	LOC6617672|XP_002041980.1|DSEC
OG0009652	LOC115631353|XP_030383930.1|SLEB	LOC6613252|XP_032576181.1|DSEC
OG0009653	LOC115631895|XP_030384603.1|SLEB	LOC6613276|XP_002037753.1|DSEC
OG0009654	LOC115631740|XP_030384439.1|SLEB	LOC6613275|XP_002037752.1|DSEC
OG0009655	LOC115632037|XP_030384862.1|SLEB	LOC6611596|XP_032583127.1|DSEC
OG0009656	LOC115631412|XP_030383998.1|SLEB	LOC6611628|XP_002036164.1|DSEC
OG0009657	LOC115631378|XP_030383959.1|SLEB	LOC6613099|XP_002037582.1|DSEC
OG0009658	LOC115631856|XP_030384562.1|SLEB	LOC6617708|XP_032575815.1|DSEC
OG0009659	LOC115630577|XP_030383054.1|SLEB	LOC6613387|XP_002037861.1|DSEC
OG0009660	LOC115632008|XP_030384797.1|SLEB	LOC6613064|XP_002037547.2|DSEC
OG0009661	LOC115631779|XP_030384473.1|SLEB	LOC6611571|XP_002036109.1|DSEC
OG0009662	LOC115630651|XP_030383153.1|SLEB, LOC115630420|XP_030382819.1|SLEB	LOC6612166|XP_002036683.2|DSEC
OG0009663	LOC115628468|XP_030380450.1|SLEB	LOC6613090|XP_002037573.1|DSEC
OG0009664	LOC115630616|XP_030383103.1|SLEB	LOC6613140|XP_032583767.1|DSEC
OG0009665	LOC115623931|XP_030374350.1|SLEB	LOC6617320|XP_002041645.2|DSEC
OG0009666	LOC115631044|XP_030383536.1|SLEB	LOC6614410|XP_002038843.1|DSEC
OG0009667	LOC115628580|XP_030380624.1|SLEB	LOC6618176|XP_002042451.1|DSEC
OG0009668	LOC115630803|XP_030383324.1|SLEB	LOC6618209|XP_002042484.1|DSEC
OG0009669	LOC115631172|XP_030383721.1|SLEB	LOC6614566|XP_032574171.1|DSEC
OG0009670	LOC115630947|XP_030383377.1|SLEB	LOC6613431|XP_002037905.1|DSEC
OG0009671	LOC115631810|XP_030384507.1|SLEB	LOC6614591|XP_002039019.1|DSEC
OG0009672	LOC115625970|XP_030377074.1|SLEB	LOC6611819|XP_032583311.1|DSEC
OG0009673	LOC115626056|XP_030377167.1|SLEB	LOC6611821|XP_002036343.2|DSEC
OG0009674	LOC115625818|XP_030376867.1|SLEB	LOC6614728|XP_002039152.1|DSEC
OG0009675	LOC115628993|XP_030381134.1|SLEB	LOC6611343|XP_002035889.1|DSEC
OG0009676	LOC115626116|XP_030377231.1|SLEB	LOC6619313|XP_002043530.1|DSEC
OG0009677	LOC115631497|XP_030384117.1|SLEB	LOC6611699|XP_002036233.2|DSEC
OG0009678	LOC115626109|XP_030377224.1|SLEB	LOC116802199|XP_032581739.1|DSEC
OG0009679	LOC115626355|XP_030377566.1|SLEB	LOC6613528|XP_002037996.2|DSEC
OG0009680	LOC115626419|XP_030377647.1|SLEB	LOC6617892|XP_002042200.1|DSEC
OG0009681	LOC115633951|XP_030387329.1|SLEB	LOC6615711|XP_032571946.1|DSEC
OG0009682	LOC115634681|XP_030388400.1|SLEB	LOC6610123|XP_002034732.1|DSEC
OG0009683	LOC115633948|XP_030387326.1|SLEB	LOC6607932|XP_002032682.1|DSEC
OG0009684	LOC115634118|XP_030387542.1|SLEB	LOC6607933|XP_002032683.1|DSEC
OG0009685	LOC115633693|XP_030387009.1|SLEB	LOC6607936|XP_002032686.1|DSEC
OG0009686	LOC115633067|XP_030386298.1|SLEB	LOC6609717|XP_032571952.1|DSEC
OG0009687	LOC115633998|XP_030387381.1|SLEB	LOC6609722|XP_002034379.1|DSEC
OG0009688	LOC115629087|XP_030381263.1|SLEB	LOC6609858|XP_002034509.1|DSEC
OG0009690	LOC115633936|XP_030387314.1|SLEB	LOC6609128|XP_002033830.1|DSEC
OG0009691	LOC115634169|XP_030387612.1|SLEB	LOC6615331|XP_002039729.1|DSEC
OG0009692	LOC115632480|XP_030385517.1|SLEB	LOC6609417|XP_002034102.1|DSEC
OG0009693	LOC115630770|XP_030383288.1|SLEB	LOC6608855|XP_002033569.1|DSEC
OG0009694	LOC115624557|XP_030375148.1|SLEB	LOC116800311|XP_032570262.1|DSEC
OG0009695	LOC115634324|XP_030387842.1|SLEB	LOC6618902|XP_002043150.1|DSEC
OG0009696	LOC115634114|XP_030387538.1|SLEB	LOC116800519|XP_032571825.1|DSEC
OG0009697	LOC115626927|XP_030378294.1|SLEB	LOC6605398|XP_032574390.1|DSEC
OG0009698	LOC115634079|XP_030387491.1|SLEB	LOC6621834|XP_032572191.1|DSEC
OG0009699	LOC115625491|XP_030376405.1|SLEB	LOC6608635|XP_032571287.1|DSEC
OG0009700	LOC115622761|XP_030372680.1|SLEB	LOC6618847|XP_002043096.1|DSEC
OG0009701	LOC115621568|XP_030371115.1|SLEB	LOC6612792|XP_002037293.1|DSEC
OG0009703	LOC115631676|XP_030384349.1|SLEB	LOC6617227|XP_002041554.1|DSEC
OG0009704	LOC115634094|XP_030387509.1|SLEB	LOC6608101|XP_002032849.2|DSEC
OG0009705	LOC115634800|XP_030388568.1|SLEB	LOC6608844|XP_032571414.1|DSEC
OG0009706	LOC115634801|XP_030388569.1|SLEB	LOC6608839|XP_002033553.1|DSEC
OG0009707	LOC115620407|XP_030369486.1|SLEB	LOC6607039|XP_002031827.1|DSEC
OG0009708	LOC115634043|XP_030387447.1|SLEB	LOC6607938|XP_002032688.1|DSEC
OG0009709	LOC115634419|XP_030387986.1|SLEB	LOC6607941|XP_002032691.1|DSEC
OG0009710	LOC115624611|XP_030375258.1|SLEB	LOC6607942|XP_002032692.1|DSEC
OG0009711	LOC115633771|XP_030387106.1|SLEB	LOC6607958|XP_002032706.2|DSEC
OG0009712	LOC115633023|XP_030386207.1|SLEB	LOC6605927|XP_032573436.1|DSEC
OG0009713	LOC115634401|XP_030387954.1|SLEB	LOC6608242|XP_032572513.1|DSEC
OG0009714	LOC115633365|XP_030386673.1|SLEB	LOC6609074|XP_002033777.1|DSEC
OG0009716	LOC115634240|XP_030387694.1|SLEB	LOC6608227|XP_002032971.2|DSEC
OG0009718	LOC115634568|XP_030388251.1|SLEB	LOC6609053|XP_002033756.1|DSEC
OG0009719	LOC115627624|XP_030379223.1|SLEB	LOC6618811|XP_002043060.1|DSEC
OG0009720	LOC115634642|XP_030388359.1|SLEB	LOC6609481|XP_032572991.1|DSEC
OG0009721	LOC115624845|XP_030375549.1|SLEB	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC115624939|XP_030375650.1|SLEB	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC115624273|XP_030374762.1|SLEB	LOC6615304|XP_002039708.1|DSEC
OG0009726	LOC115629460|XP_030381788.1|SLEB	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC115634589|XP_030388278.1|SLEB	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC115634303|XP_030387820.1|SLEB	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC115634311|XP_030387832.1|SLEB	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC115630032|XP_030382525.1|SLEB	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC115624880|XP_030375586.1|SLEB	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC115634660|XP_030388380.1|SLEB	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC115628758|XP_030380833.1|SLEB	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC115631534|XP_030384167.1|SLEB	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC115629661|XP_030382035.1|SLEB	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC115621449|XP_030370962.1|SLEB	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC115627584|XP_030379168.1|SLEB	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC115627611|XP_030379201.1|SLEB	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC115629509|XP_030381850.1|SLEB	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC115627373|XP_030378885.1|SLEB	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB	LOC6618030|XP_032580449.1|DSEC
OG0009745	LOC115627215|XP_030378695.1|SLEB	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC115633969|XP_030387350.1|SLEB	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC115631914|XP_030384625.1|SLEB	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC115629133|XP_030381335.1|SLEB	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC115626887|XP_030378257.1|SLEB	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC115629691|XP_030382072.1|SLEB	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC115630084|XP_030382569.1|SLEB	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC115627875|XP_030379619.1|SLEB	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC115627919|XP_030379674.1|SLEB	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC115634347|XP_030387862.1|SLEB	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC115627857|XP_030379578.1|SLEB	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC115629668|XP_030382044.1|SLEB	LOC6617510|XP_002041826.1|DSEC
OG0009757	LOC115632929|XP_030386081.1|SLEB	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC115620182|XP_030369165.1|SLEB	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC115627886|XP_030379632.1|SLEB	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC115627932|XP_030379685.1|SLEB	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC115627788|XP_030379469.1|SLEB	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC115629960|XP_030382433.1|SLEB	LOC6616149|XP_002040514.1|DSEC
OG0009764	LOC115632720|XP_030385826.1|SLEB	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC115632172|XP_030385061.1|SLEB	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC115632924|XP_030386077.1|SLEB	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC115632681|XP_030385775.1|SLEB	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC115628407|XP_030380356.1|SLEB	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC115628231|XP_030380094.1|SLEB	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC115632598|XP_030385683.1|SLEB	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC115632892|XP_030386043.1|SLEB	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC115628434|XP_030380382.1|SLEB	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC115632531|XP_030385587.1|SLEB	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC115632706|XP_030385807.1|SLEB	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC115628264|XP_030380143.1|SLEB	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC115632921|XP_030386073.1|SLEB	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC115622665|XP_030372538.1|SLEB	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC115622797|XP_030372722.1|SLEB	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC115632217|XP_030385135.1|SLEB	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC115632723|XP_030385829.1|SLEB	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC115632787|XP_030385899.1|SLEB	LOC6611016|XP_002035573.1|DSEC
OG0009783	LOC115622731|XP_030372632.1|SLEB	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC115632877|XP_030386012.1|SLEB	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC115622511|XP_030372324.1|SLEB	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC115622608|XP_030372469.1|SLEB	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC115622750|XP_030372663.1|SLEB	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC115622864|XP_030372809.1|SLEB	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC115632747|XP_030385855.1|SLEB	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC115624952|XP_030375664.1|SLEB	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC115632742|XP_030385849.1|SLEB	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC115632326|XP_030385290.1|SLEB	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC115624728|XP_030375414.1|SLEB	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC115625373|XP_030376270.1|SLEB	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC115630202|XP_030382630.1|SLEB	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC115622430|XP_030372231.1|SLEB	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC115632267|XP_030385206.1|SLEB	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC115632212|XP_030385130.1|SLEB	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC115632996|XP_030386176.1|SLEB	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC115624925|XP_030375636.1|SLEB	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC115632652|XP_030385742.1|SLEB	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC115632607|XP_030385694.1|SLEB	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC115632833|XP_030385947.1|SLEB	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC115632587|XP_030385671.1|SLEB	LOC6605922|XP_002030735.2|DSEC
OG0009806	LOC115633046|XP_030386250.1|SLEB	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC115633013|XP_030386198.1|SLEB	LOC6605898|XP_002030711.2|DSEC
OG0009808	LOC115632196|XP_030385102.1|SLEB	LOC6610583|XP_032573599.1|DSEC
OG0009809	LOC115632967|XP_030386127.1|SLEB	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC115622508|XP_030372320.1|SLEB	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC115622506|XP_030372315.1|SLEB	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC115622306|XP_030372071.1|SLEB	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC115631893|XP_030384605.1|SLEB	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC115623545|XP_030373795.1|SLEB	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC115633924|XP_030387299.1|SLEB	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC115622290|XP_030372053.1|SLEB	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC115622289|XP_030372052.1|SLEB	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC115634055|XP_030387462.1|SLEB	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC115634044|XP_030387451.1|SLEB	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC115634035|XP_030387440.1|SLEB	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC115627763|XP_030379456.1|SLEB	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC115622634|XP_030372501.1|SLEB	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC115622766|XP_030372682.1|SLEB	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC115622154|XP_030371883.1|SLEB	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC115624887|XP_030375594.1|SLEB	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC115622137|XP_030371856.1|SLEB	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC115622138|XP_030371857.1|SLEB	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC115623085|XP_030373149.1|SLEB	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC115634792|XP_030388563.1|SLEB	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC115624961|XP_030375676.1|SLEB	LOC6616500|XP_002040860.1|DSEC
