Orthogroup	SLEB.longest_only	CCAP.longest_only
OG0007110	LOC115631024|XP_030383499.1|SLEB	CCAP1982_LOCUS8571|CAD7000070.1|CCAP
OG0007111	LOC115631944|XP_030384657.1|SLEB	CCAP1982_LOCUS7393|CAD6998844.1|CCAP
OG0007112	LOC115631174|XP_030383724.1|SLEB	CCAP1982_LOCUS7501|CAD6998954.1|CCAP
OG0007113	LOC115620926|XP_030370292.1|SLEB	CCAP1982_LOCUS2444|CAD6993634.1|CCAP
OG0007114	LOC115631237|XP_030383805.1|SLEB	CCAP1982_LOCUS8259|CAD6999733.1|CCAP
OG0007115	LOC115630978|XP_030383420.1|SLEB	CCAP1982_LOCUS8261|CAD6999735.1|CCAP
OG0007116	LOC115632039|XP_030384866.1|SLEB	CCAP1982_LOCUS8864|CAD7000388.1|CCAP
OG0007117	LOC115630424|XP_030382822.1|SLEB	CCAP1982_LOCUS7696|CAD6999158.1|CCAP
OG0007118	LOC115631716|XP_030384410.1|SLEB	CCAP1982_LOCUS8559|CAD7000055.1|CCAP
OG0007124	LOC115624772|XP_030375463.1|SLEB	CCAP1982_LOCUS14438|CAD7006106.1|CCAP
OG0007125	LOC115624706|XP_030375384.1|SLEB	CCAP1982_LOCUS13823|CAD7005463.1|CCAP
OG0007126	LOC115624781|XP_030375473.1|SLEB	CCAP1982_LOCUS13816|CAD7005456.1|CCAP
OG0007127	LOC115624724|XP_030375406.1|SLEB	CCAP1982_LOCUS14233|CAD7005893.1|CCAP
OG0007128	LOC115624776|XP_030375468.1|SLEB	CCAP1982_LOCUS13827|CAD7005467.1|CCAP
OG0007129	LOC115624628|XP_030375243.1|SLEB	CCAP1982_LOCUS13825|CAD7005465.1|CCAP
OG0007130	LOC115622842|XP_030372782.1|SLEB	CCAP1982_LOCUS13965|CAD7005606.1|CCAP
OG0007131	LOC115621856|XP_030371538.1|SLEB	CCAP1982_LOCUS11653|CAD7003191.1|CCAP
OG0007132	LOC115627133|XP_030378570.1|SLEB	CCAP1982_LOCUS11686|CAD7003225.1|CCAP
OG0007133	LOC115632163|XP_030385050.1|SLEB	CCAP1982_LOCUS13226|CAD7004840.1|CCAP
OG0007134	LOC115622729|XP_030372630.1|SLEB	CCAP1982_LOCUS12053|CAD7003609.1|CCAP
OG0007135	LOC115632437|XP_030385441.1|SLEB	CCAP1982_LOCUS11440|CAD7002977.1|CCAP
OG0007136	LOC115622577|XP_030372420.1|SLEB	CCAP1982_LOCUS11814|CAD7003355.1|CCAP
OG0007142	LOC115620032|XP_030368998.1|SLEB	CCAP1982_LOCUS14614|CAD7006291.1|CCAP
OG0007143	LOC115621166|XP_030370588.1|SLEB	CCAP1982_LOCUS3194|CAD6994446.1|CCAP
OG0007144	LOC115623485|XP_030373714.1|SLEB	CCAP1982_LOCUS241|CAD6991312.1|CCAP
OG0007145	LOC115625333|XP_030376218.1|SLEB	CCAP1982_LOCUS430|CAD6991507.1|CCAP
OG0007146	LOC115625510|XP_030376434.1|SLEB	CCAP1982_LOCUS433|CAD6991511.1|CCAP
OG0007149	LOC115626348|XP_030377595.1|SLEB	CCAP1982_LOCUS22324|CAD7014327.1|CCAP
OG0007150	LOC115620071|XP_030369088.1|SLEB	CCAP1982_LOCUS11655|CAD7003193.1|CCAP
OG0007151	LOC115632772|XP_030385880.1|SLEB	CCAP1982_LOCUS11432|CAD7002968.1|CCAP
OG0007154	LOC115626879|XP_030378251.1|SLEB	CCAP1982_LOCUS20283|CAD7012182.1|CCAP
OG0007155	LOC115629560|XP_030381915.1|SLEB	CCAP1982_LOCUS19995|CAD7011883.1|CCAP
OG0007156	LOC115621910|XP_030371603.1|SLEB	CCAP1982_LOCUS1430|CAD6992582.1|CCAP
OG0007157	LOC115625259|XP_030376115.1|SLEB	CCAP1982_LOCUS563|CAD6991649.1|CCAP
OG0007158	LOC115632919|XP_030386070.1|SLEB	CCAP1982_LOCUS12225|CAD7003791.1|CCAP
OG0007160	LOC115623412|XP_030373582.1|SLEB	CCAP1982_LOCUS4974|CAD6996290.1|CCAP
OG0007163	LOC115620438|XP_030369525.1|SLEB	CCAP1982_LOCUS149|CAD6991211.1|CCAP
OG0007164	LOC115620414|XP_030369497.1|SLEB	CCAP1982_LOCUS148|CAD6991210.1|CCAP
OG0007174	LOC115620663|XP_030369877.1|SLEB	CCAP1982_LOCUS777|CAD6991886.1|CCAP
OG0007175	LOC115624690|XP_030375356.1|SLEB	CCAP1982_LOCUS14454|CAD7006122.1|CCAP
OG0007176	LOC115623613|XP_030373890.1|SLEB	CCAP1982_LOCUS829|CAD6991941.1|CCAP
OG0007177	LOC115625292|XP_030376165.1|SLEB	CCAP1982_LOCUS748|CAD6991849.1|CCAP
OG0007178	LOC115623700|XP_030374036.1|SLEB	CCAP1982_LOCUS867|CAD6991980.1|CCAP
OG0007179	LOC115623384|XP_030373541.1|SLEB	CCAP1982_LOCUS750|CAD6991852.1|CCAP
OG0007180	LOC115625059|XP_030375791.1|SLEB	CCAP1982_LOCUS745|CAD6991846.1|CCAP
OG0007182	LOC115624144|XP_030374601.1|SLEB	CCAP1982_LOCUS967|CAD6992087.1|CCAP
OG0007183	LOC115624334|XP_030374830.1|SLEB	CCAP1982_LOCUS970|CAD6992091.1|CCAP
OG0007184	LOC115623951|XP_030374375.1|SLEB	CCAP1982_LOCUS962|CAD6992082.1|CCAP
OG0007185	LOC115630476|XP_030382910.1|SLEB	CCAP1982_LOCUS7881|CAD6999354.1|CCAP
OG0007186	LOC115623702|XP_030374041.1|SLEB	CCAP1982_LOCUS906|CAD6992022.1|CCAP
OG0007187	LOC115625579|XP_030376539.1|SLEB	CCAP1982_LOCUS335|CAD6991408.1|CCAP
OG0007188	LOC115624310|XP_030374793.1|SLEB	CCAP1982_LOCUS5020|CAD6996342.1|CCAP
OG0007189	LOC115623746|XP_030374122.1|SLEB	CCAP1982_LOCUS4951|CAD6996268.1|CCAP
OG0007190	LOC115624017|XP_030374450.1|SLEB	CCAP1982_LOCUS708|CAD6991805.1|CCAP
OG0007191	LOC115633002|XP_030386188.1|SLEB	CCAP1982_LOCUS12894|CAD7004492.1|CCAP
OG0007195	LOC115624188|XP_030374646.1|SLEB	CCAP1982_LOCUS680|CAD6991773.1|CCAP
OG0007196	LOC115621253|XP_030370707.1|SLEB	CCAP1982_LOCUS451|CAD6991533.1|CCAP
OG0007197	LOC115632574|XP_030385655.1|SLEB	CCAP1982_LOCUS13596|CAD7005238.1|CCAP
OG0007198	LOC115624030|XP_030374467.1|SLEB	CCAP1982_LOCUS898|CAD6992012.1|CCAP
OG0007199	LOC115624283|XP_030374766.1|SLEB	CCAP1982_LOCUS580|CAD6991666.1|CCAP
OG0007200	LOC115623711|XP_030374051.1|SLEB	CCAP1982_LOCUS4879|CAD6996187.1|CCAP
OG0007201	LOC115622822|XP_030372757.1|SLEB	CCAP1982_LOCUS11204|CAD7002729.1|CCAP
OG0007202	LOC115628353|XP_030380286.1|SLEB	CCAP1982_LOCUS13344|CAD7004966.1|CCAP
OG0007203	LOC115628352|XP_030380285.1|SLEB	CCAP1982_LOCUS13330|CAD7004951.1|CCAP
OG0007205	LOC115622663|XP_030372536.1|SLEB	CCAP1982_LOCUS13329|CAD7004950.1|CCAP
OG0007206	LOC115623878|XP_030374287.1|SLEB	CCAP1982_LOCUS716|CAD6991815.1|CCAP
OG0007207	LOC115625270|XP_030376132.1|SLEB	CCAP1982_LOCUS721|CAD6991820.1|CCAP
OG0007208	LOC115623493|XP_030373727.1|SLEB	CCAP1982_LOCUS720|CAD6991819.1|CCAP
OG0007209	LOC115623492|XP_030373725.1|SLEB	CCAP1982_LOCUS719|CAD6991818.1|CCAP
OG0007210	LOC115623950|XP_030374373.1|SLEB	CCAP1982_LOCUS894|CAD6992008.1|CCAP
OG0007211	LOC115623819|XP_030374223.1|SLEB	CCAP1982_LOCUS4295|CAD6995585.1|CCAP
OG0007212	LOC115621128|XP_030370537.1|SLEB	CCAP1982_LOCUS169|CAD6991232.1|CCAP
OG0007214	LOC115622286|XP_030372046.1|SLEB	CCAP1982_LOCUS13363|CAD7004987.1|CCAP
OG0007215	LOC115625496|XP_030376412.1|SLEB	CCAP1982_LOCUS392|CAD6991468.1|CCAP
OG0007216	LOC115620271|XP_030369298.1|SLEB	CCAP1982_LOCUS1848|CAD6993013.1|CCAP, CCAP1982_LOCUS1847|CAD6993012.1|CCAP
OG0007217	LOC115628147|XP_030379978.1|SLEB	CCAP1982_LOCUS20135|CAD7012031.1|CCAP
OG0007218	LOC115620429|XP_030369516.1|SLEB	CCAP1982_LOCUS261|CAD6991332.1|CCAP
OG0007219	LOC115624147|XP_030374603.1|SLEB	CCAP1982_LOCUS780|CAD6991889.1|CCAP
OG0007220	LOC115620882|XP_030370220.1|SLEB	CCAP1982_LOCUS1421|CAD6992573.1|CCAP
OG0007221	LOC115625039|XP_030375745.1|SLEB	CCAP1982_LOCUS5051|CAD6996372.1|CCAP
OG0007222	LOC115621067|XP_030370452.1|SLEB	CCAP1982_LOCUS4924|CAD6996240.1|CCAP
OG0007223	LOC115620428|XP_030369515.1|SLEB	CCAP1982_LOCUS155|CAD6991217.1|CCAP
OG0007224	LOC115623713|XP_030374054.1|SLEB	CCAP1982_LOCUS4413|CAD6995706.1|CCAP
OG0007225	LOC115625515|XP_030376440.1|SLEB	CCAP1982_LOCUS240|CAD6991311.1|CCAP
OG0007226	LOC115624366|XP_030374886.1|SLEB	CCAP1982_LOCUS372|CAD6991446.1|CCAP
OG0007227	LOC115628306|XP_030380214.1|SLEB	CCAP1982_LOCUS12755|CAD7004337.1|CCAP
OG0007228	LOC115623144|XP_030373213.1|SLEB	CCAP1982_LOCUS12753|CAD7004335.1|CCAP
OG0007229	LOC115623678|XP_030374007.1|SLEB	CCAP1982_LOCUS2800|CAD6994023.1|CCAP
OG0007230	LOC115623547|XP_030373798.1|SLEB	CCAP1982_LOCUS4944|CAD6996261.1|CCAP
OG0007231	LOC115623974|XP_030374403.1|SLEB	CCAP1982_LOCUS802|CAD6991913.1|CCAP
OG0007232	LOC115622519|XP_030372334.1|SLEB	CCAP1982_LOCUS12462|CAD7004037.1|CCAP
OG0007233	LOC115622554|XP_030372383.1|SLEB	CCAP1982_LOCUS12465|CAD7004040.1|CCAP
OG0007234	LOC115623068|XP_030373122.1|SLEB	CCAP1982_LOCUS12468|CAD7004043.1|CCAP
OG0007235	LOC115622312|XP_030372078.1|SLEB	CCAP1982_LOCUS12480|CAD7004055.1|CCAP
OG0007236	LOC115624153|XP_030374610.1|SLEB	CCAP1982_LOCUS952|CAD6992072.1|CCAP
OG0007237	LOC115624091|XP_030374541.1|SLEB	CCAP1982_LOCUS86|CAD6991144.1|CCAP
OG0007239	LOC115625210|XP_030376039.1|SLEB	CCAP1982_LOCUS4425|CAD6995718.1|CCAP
OG0007240	LOC115623755|XP_030374150.1|SLEB	CCAP1982_LOCUS11582|CAD7003120.1|CCAP
OG0007245	LOC115621861|XP_030371540.1|SLEB	CCAP1982_LOCUS1858|CAD6993022.1|CCAP
OG0007246	LOC115620907|XP_030370260.1|SLEB	CCAP1982_LOCUS2224|CAD6993409.1|CCAP
OG0007247	LOC115623570|XP_030373831.1|SLEB	CCAP1982_LOCUS7138|CAD6998553.1|CCAP
OG0007251	LOC115623351|XP_030373495.1|SLEB	CCAP1982_LOCUS955|CAD6992075.1|CCAP
OG0007252	LOC115625485|XP_030376394.1|SLEB	CCAP1982_LOCUS4289|CAD6995579.1|CCAP
OG0007253	LOC115622762|XP_030372677.1|SLEB	CCAP1982_LOCUS12058|CAD7003616.1|CCAP
OG0007254	LOC115623930|XP_030374349.1|SLEB	CCAP1982_LOCUS645|CAD6991733.1|CCAP
OG0007256	LOC115625293|XP_030376167.1|SLEB	CCAP1982_LOCUS747|CAD6991848.1|CCAP
OG0007257	LOC115623689|XP_030374020.1|SLEB	CCAP1982_LOCUS5123|CAD6996451.1|CCAP
OG0007258	LOC115623692|XP_030374024.1|SLEB	CCAP1982_LOCUS259|CAD6991330.1|CCAP
OG0007266	LOC115620642|XP_030369842.1|SLEB	CCAP1982_LOCUS21|CAD6991072.1|CCAP
OG0007267	LOC115623399|XP_030373568.1|SLEB	CCAP1982_LOCUS22944|CAD7014986.1|CCAP
OG0007268	LOC115626312|XP_030377510.1|SLEB	CCAP1982_LOCUS19677|CAD7011588.1|CCAP
OG0007270	LOC115621574|XP_030371122.1|SLEB	CCAP1982_LOCUS5137|CAD6996468.1|CCAP
OG0007271	LOC115623734|XP_030374104.1|SLEB	CCAP1982_LOCUS84|CAD6991142.1|CCAP
OG0007272	LOC115628378|XP_030380319.1|SLEB	CCAP1982_LOCUS12889|CAD7004485.1|CCAP
OG0007273	LOC115623722|XP_030374064.1|SLEB	CCAP1982_LOCUS4633|CAD6995931.1|CCAP
OG0007274	LOC115625489|XP_030376399.1|SLEB	CCAP1982_LOCUS4273|CAD6995562.1|CCAP
OG0007275	LOC115632262|XP_030385198.1|SLEB	CCAP1982_LOCUS11313|CAD7002844.1|CCAP
OG0007276	LOC115632973|XP_030386142.1|SLEB	CCAP1982_LOCUS11322|CAD7002854.1|CCAP
OG0007277	LOC115624691|XP_030375359.1|SLEB	CCAP1982_LOCUS12267|CAD7003834.1|CCAP
OG0007278	LOC115622641|XP_030372509.1|SLEB	CCAP1982_LOCUS14983|CAD7006683.1|CCAP
OG0007279	LOC115622498|XP_030372304.1|SLEB	CCAP1982_LOCUS14984|CAD7006684.1|CCAP
OG0007280	LOC115622590|XP_030372445.1|SLEB	CCAP1982_LOCUS14986|CAD7006686.1|CCAP
OG0007281	LOC115623452|XP_030373668.1|SLEB	CCAP1982_LOCUS595|CAD6991682.1|CCAP
OG0007282	LOC115623451|XP_030373667.1|SLEB	CCAP1982_LOCUS594|CAD6991681.1|CCAP
OG0007283	LOC115625468|XP_030376377.1|SLEB	CCAP1982_LOCUS208|CAD6991277.1|CCAP
OG0007284	LOC115621483|XP_030371003.1|SLEB	CCAP1982_LOCUS3395|CAD6994660.1|CCAP
OG0007287	LOC115631532|XP_030384165.1|SLEB	CCAP1982_LOCUS7484|CAD6998937.1|CCAP
OG0007290	LOC115624392|XP_030374964.1|SLEB	CCAP1982_LOCUS587|CAD6991674.1|CCAP
OG0007291	LOC115625150|XP_030375934.1|SLEB	CCAP1982_LOCUS3528|CAD6994797.1|CCAP
OG0007293	LOC115625185|XP_030376009.1|SLEB	CCAP1982_LOCUS298|CAD6991368.1|CCAP
OG0007294	LOC115623397|XP_030373565.1|SLEB	CCAP1982_LOCUS1027|CAD6992149.1|CCAP
OG0007295	LOC115624213|XP_030374684.1|SLEB	CCAP1982_LOCUS3441|CAD6994706.1|CCAP
OG0007296	LOC115620651|XP_030369858.1|SLEB	CCAP1982_LOCUS1016|CAD6992137.1|CCAP
OG0007297	LOC115624319|XP_030374810.1|SLEB	CCAP1982_LOCUS4653|CAD6995944.1|CCAP
OG0007298	LOC115625215|XP_030376045.1|SLEB	CCAP1982_LOCUS4435|CAD6995730.1|CCAP
OG0007299	LOC115624271|XP_030374758.1|SLEB	CCAP1982_LOCUS5169|CAD6996501.1|CCAP
OG0007300	LOC115623691|XP_030374023.1|SLEB	CCAP1982_LOCUS379|CAD6991454.1|CCAP
OG0007301	LOC115625050|XP_030375762.1|SLEB	CCAP1982_LOCUS4540|CAD6995838.1|CCAP
OG0007302	LOC115624290|XP_030374774.1|SLEB	CCAP1982_LOCUS5045|CAD6996366.1|CCAP
OG0007304	LOC115625843|XP_030376905.1|SLEB	CCAP1982_LOCUS6553|CAD6997935.1|CCAP
OG0007305	LOC115622907|XP_030372890.1|SLEB	CCAP1982_LOCUS14100|CAD7005751.1|CCAP
OG0007306	LOC115622849|XP_030372791.1|SLEB	CCAP1982_LOCUS14101|CAD7005752.1|CCAP
OG0007307	LOC115625048|XP_030375760.1|SLEB	CCAP1982_LOCUS5065|CAD6996390.1|CCAP
OG0007309	LOC115625268|XP_030376131.1|SLEB	CCAP1982_LOCUS310|CAD6991383.1|CCAP
OG0007310	LOC115625143|XP_030375922.1|SLEB	CCAP1982_LOCUS309|CAD6991382.1|CCAP
OG0007311	LOC115625596|XP_030376576.1|SLEB	CCAP1982_LOCUS304|CAD6991375.1|CCAP
OG0007316	LOC115623564|XP_030373821.1|SLEB	CCAP1982_LOCUS997|CAD6992113.1|CCAP
OG0007317	LOC115623348|XP_030373490.1|SLEB	CCAP1982_LOCUS766|CAD6991874.1|CCAP
OG0007318	LOC115623347|XP_030373485.1|SLEB	CCAP1982_LOCUS765|CAD6991872.1|CCAP
OG0007319	LOC115622212|XP_030371967.1|SLEB	CCAP1982_LOCUS11203|CAD7002728.1|CCAP
OG0007324	LOC115625042|XP_030375751.1|SLEB	CCAP1982_LOCUS4825|CAD6996131.1|CCAP
OG0007325	LOC115621987|XP_030371700.1|SLEB	CCAP1982_LOCUS4878|CAD6996186.1|CCAP
OG0007326	LOC115625186|XP_030376011.1|SLEB	CCAP1982_LOCUS4843|CAD6996150.1|CCAP
OG0007327	LOC115632428|XP_030385429.1|SLEB	CCAP1982_LOCUS12605|CAD7004186.1|CCAP
OG0007328	LOC115620861|XP_030370182.1|SLEB	CCAP1982_LOCUS4824|CAD6996130.1|CCAP
OG0007329	LOC115624329|XP_030374817.1|SLEB	CCAP1982_LOCUS836|CAD6991948.1|CCAP
OG0007333	LOC115625309|XP_030376188.1|SLEB	CCAP1982_LOCUS5111|CAD6996439.1|CCAP
OG0007335	LOC115623269|XP_030373405.1|SLEB	CCAP1982_LOCUS14948|CAD7006643.1|CCAP
OG0007337	LOC115632241|XP_030385163.1|SLEB	CCAP1982_LOCUS12036|CAD7003588.1|CCAP
OG0007338	LOC115632678|XP_030385771.1|SLEB	CCAP1982_LOCUS14978|CAD7006677.1|CCAP
OG0007339	LOC115624346|XP_030374857.1|SLEB	CCAP1982_LOCUS176|CAD6991240.1|CCAP
OG0007340	LOC115623978|XP_030374409.1|SLEB	CCAP1982_LOCUS5191|CAD6996523.1|CCAP
OG0007341	LOC115625057|XP_030375781.1|SLEB	CCAP1982_LOCUS4563|CAD6995862.1|CCAP
OG0007342	LOC115620193|XP_030369184.1|SLEB	CCAP1982_LOCUS5140|CAD6996471.1|CCAP
OG0007343	LOC115625487|XP_030376396.1|SLEB	CCAP1982_LOCUS426|CAD6991502.1|CCAP
OG0007345	LOC115625334|XP_030376219.1|SLEB	CCAP1982_LOCUS429|CAD6991505.1|CCAP
OG0007346	LOC115628272|XP_030380156.1|SLEB	CCAP1982_LOCUS12748|CAD7004329.1|CCAP
OG0007351	LOC115632779|XP_030385888.1|SLEB	CCAP1982_LOCUS13609|CAD7005252.1|CCAP
OG0007352	LOC115633727|XP_030387059.1|SLEB	CCAP1982_LOCUS21584|CAD7013524.1|CCAP
OG0007353	LOC115624053|XP_030374494.1|SLEB	CCAP1982_LOCUS1008|CAD6992129.1|CCAP
OG0007354	LOC115623684|XP_030374014.1|SLEB	CCAP1982_LOCUS20275|CAD7012173.1|CCAP
OG0007355	LOC115625133|XP_030375907.1|SLEB	CCAP1982_LOCUS558|CAD6991644.1|CCAP
OG0007356	LOC115623728|XP_030374099.1|SLEB	CCAP1982_LOCUS21381|CAD7013311.1|CCAP
OG0007357	LOC115624317|XP_030374806.1|SLEB	CCAP1982_LOCUS4455|CAD6995751.1|CCAP
OG0007358	LOC115623873|XP_030374279.1|SLEB	CCAP1982_LOCUS4816|CAD6996121.1|CCAP
OG0007360	LOC115621591|XP_030371141.1|SLEB	CCAP1982_LOCUS1890|CAD6993060.1|CCAP
OG0007362	LOC115625989|XP_030377095.1|SLEB	CCAP1982_LOCUS5554|CAD6996881.1|CCAP
OG0007366	LOC115624114|XP_030374568.1|SLEB	CCAP1982_LOCUS4415|CAD6995708.1|CCAP
OG0007367	LOC115628431|XP_030380379.1|SLEB	CCAP1982_LOCUS12741|CAD7004322.1|CCAP
OG0007368	LOC115623617|XP_030373896.1|SLEB	CCAP1982_LOCUS584|CAD6991671.1|CCAP
OG0007369	LOC115625394|XP_030376293.1|SLEB	CCAP1982_LOCUS4308|CAD6995601.1|CCAP
OG0007370	LOC115627421|XP_030378955.1|SLEB	CCAP1982_LOCUS22387|CAD7014393.1|CCAP
OG0007371	LOC115620187|XP_030369177.1|SLEB	CCAP1982_LOCUS3268|CAD6994524.1|CCAP
OG0007372	LOC115624253|XP_030374738.1|SLEB	CCAP1982_LOCUS246|CAD6991317.1|CCAP
OG0007389	LOC115629079|XP_030381255.1|SLEB	CCAP1982_LOCUS6401|CAD6997775.1|CCAP
OG0007393	LOC115625601|XP_030376592.1|SLEB	CCAP1982_LOCUS5062|CAD6996385.1|CCAP
OG0007396	LOC115625595|XP_030376575.1|SLEB	CCAP1982_LOCUS4566|CAD6995865.1|CCAP
OG0007397	LOC115630464|XP_030382892.1|SLEB	CCAP1982_LOCUS6480|CAD6997857.1|CCAP, CCAP1982_LOCUS6479|CAD6997856.1|CCAP
OG0007398	LOC115627806|XP_030379499.1|SLEB	CCAP1982_LOCUS20412|CAD7012318.1|CCAP
OG0007402	LOC115624338|XP_030374850.1|SLEB	CCAP1982_LOCUS4479|CAD6995775.1|CCAP
OG0007403	LOC115624352|XP_030374870.1|SLEB	CCAP1982_LOCUS4486|CAD6995782.1|CCAP
OG0007404	LOC115624379|XP_030374942.1|SLEB	CCAP1982_LOCUS4527|CAD6995824.1|CCAP
OG0007405	LOC115624361|XP_030374880.1|SLEB	CCAP1982_LOCUS686|CAD6991781.1|CCAP
OG0007406	LOC115623344|XP_030373482.1|SLEB	CCAP1982_LOCUS4363|CAD6995656.1|CCAP
OG0007407	LOC115626269|XP_030377443.1|SLEB	CCAP1982_LOCUS5431|CAD6996752.1|CCAP, CCAP1982_LOCUS5430|CAD6996751.1|CCAP
OG0007408	LOC115630984|XP_030383430.1|SLEB	CCAP1982_LOCUS14593|CAD7006269.1|CCAP
OG0007409	LOC115630430|XP_030382846.1|SLEB	CCAP1982_LOCUS7010|CAD6998410.1|CCAP
OG0007413	LOC115631224|XP_030383795.1|SLEB	CCAP1982_LOCUS23203|CAD7015255.1|CCAP
OG0007419	LOC115621926|XP_030371630.1|SLEB	CCAP1982_LOCUS2364|CAD6993552.1|CCAP, CCAP1982_LOCUS2363|CAD6993551.1|CCAP
OG0007420	LOC115625481|XP_030376393.1|SLEB	CCAP1982_LOCUS21572|CAD7013512.1|CCAP
OG0007424	LOC115622338|XP_030372109.1|SLEB	CCAP1982_LOCUS13372|CAD7004996.1|CCAP
OG0007425	LOC115630566|XP_030383045.1|SLEB	CCAP1982_LOCUS13380|CAD7005005.1|CCAP
OG0007429	LOC115624871|XP_030375575.1|SLEB	CCAP1982_LOCUS21051|CAD7012960.1|CCAP
OG0007430	LOC115632863|XP_030385987.1|SLEB	CCAP1982_LOCUS12596|CAD7004176.1|CCAP
OG0007431	LOC115630578|XP_030383055.1|SLEB	CCAP1982_LOCUS8214|CAD6999686.1|CCAP
OG0007432	LOC115632630|XP_030385720.1|SLEB	CCAP1982_LOCUS13753|CAD7005393.1|CCAP
OG0007433	LOC115626758|XP_030378074.1|SLEB	CCAP1982_LOCUS14013|CAD7005656.1|CCAP
OG0007434	LOC115622326|XP_030372095.1|SLEB	CCAP1982_LOCUS14025|CAD7005670.1|CCAP
OG0007436	LOC115626349|XP_030377561.1|SLEB	CCAP1982_LOCUS13811|CAD7005451.1|CCAP
OG0007437	LOC115622594|XP_030372451.1|SLEB	CCAP1982_LOCUS11674|CAD7003214.1|CCAP
OG0007438	LOC115624960|XP_030375675.1|SLEB	CCAP1982_LOCUS14461|CAD7006129.1|CCAP
OG0007441	LOC115634484|XP_030388080.1|SLEB	CCAP1982_LOCUS19618|CAD7011529.1|CCAP
OG0007442	LOC115623398|XP_030373567.1|SLEB	CCAP1982_LOCUS20522|CAD7012440.1|CCAP
OG0007443	LOC115633375|XP_030386679.1|SLEB, LOC115621180|XP_030370608.1|SLEB	CCAP1982_LOCUS23350|CAD7015407.1|CCAP
OG0007444	LOC115625868|XP_030376942.1|SLEB	CCAP1982_LOCUS20645|CAD7012560.1|CCAP
OG0007445	LOC115625859|XP_030376931.1|SLEB	CCAP1982_LOCUS20644|CAD7012559.1|CCAP
OG0007446	LOC115631516|XP_030384146.1|SLEB	CCAP1982_LOCUS8283|CAD6999760.1|CCAP
OG0007447	LOC115631974|XP_030384736.1|SLEB	CCAP1982_LOCUS21118|CAD7013034.1|CCAP
OG0007448	LOC115622985|XP_030372998.1|SLEB	CCAP1982_LOCUS20471|CAD7012377.1|CCAP
OG0007449	LOC115622984|XP_030372997.1|SLEB	CCAP1982_LOCUS14049|CAD7005697.1|CCAP
OG0007450	LOC115622180|XP_030371928.1|SLEB	CCAP1982_LOCUS14048|CAD7005696.1|CCAP
OG0007451	LOC115633994|XP_030387376.1|SLEB	CCAP1982_LOCUS14097|CAD7005748.1|CCAP
OG0007452	LOC115623339|XP_030373475.1|SLEB	CCAP1982_LOCUS14095|CAD7005744.1|CCAP
OG0007453	LOC115622152|XP_030371881.1|SLEB	CCAP1982_LOCUS13360|CAD7004983.1|CCAP
OG0007454	LOC115622552|XP_030372380.1|SLEB	CCAP1982_LOCUS14676|CAD7006354.1|CCAP
OG0007455	LOC115620074|XP_030369096.1|SLEB	CCAP1982_LOCUS20521|CAD7012439.1|CCAP
OG0007457	LOC115624664|XP_030375312.1|SLEB	CCAP1982_LOCUS12756|CAD7004340.1|CCAP
OG0007458	LOC115626318|XP_030377517.1|SLEB	CCAP1982_LOCUS5439|CAD6996760.1|CCAP
OG0007459	LOC115620958|XP_030370337.1|SLEB	CCAP1982_LOCUS3176|CAD6994425.1|CCAP
OG0007460	LOC115632338|XP_030385307.1|SLEB	CCAP1982_LOCUS20640|CAD7012555.1|CCAP
OG0007461	LOC115622999|XP_030373019.1|SLEB	CCAP1982_LOCUS13456|CAD7005094.1|CCAP
OG0007462	LOC115623005|XP_030373035.1|SLEB	CCAP1982_LOCUS13453|CAD7005090.1|CCAP
OG0007463	LOC115623002|XP_030373026.1|SLEB	CCAP1982_LOCUS13451|CAD7005088.1|CCAP
OG0007464	LOC115623000|XP_030373023.1|SLEB	CCAP1982_LOCUS13457|CAD7005095.1|CCAP
OG0007465	LOC115624676|XP_030375334.1|SLEB	CCAP1982_LOCUS13881|CAD7005521.1|CCAP
OG0007466	LOC115624546|XP_030375132.1|SLEB	CCAP1982_LOCUS20263|CAD7012161.1|CCAP
OG0007467	LOC115624609|XP_030375219.1|SLEB	CCAP1982_LOCUS20270|CAD7012168.1|CCAP, CCAP1982_LOCUS20269|CAD7012167.1|CCAP
OG0007468	LOC115626896|XP_030378268.1|SLEB	CCAP1982_LOCUS20279|CAD7012177.1|CCAP
OG0007469	LOC115622319|XP_030372085.1|SLEB	CCAP1982_LOCUS14126|CAD7005777.1|CCAP
OG0007470	LOC115625889|XP_030376975.1|SLEB	CCAP1982_LOCUS13322|CAD7004943.1|CCAP
OG0007471	LOC115634338|XP_030387854.1|SLEB	CCAP1982_LOCUS19913|CAD7011803.1|CCAP
OG0007473	LOC115628174|XP_030380021.1|SLEB	CCAP1982_LOCUS14237|CAD7005897.1|CCAP
OG0007474	LOC115633642|XP_030386943.1|SLEB	CCAP1982_LOCUS20063|CAD7011952.1|CCAP
OG0007475	LOC115622712|XP_030372603.1|SLEB	CCAP1982_LOCUS15011|CAD7006712.1|CCAP
OG0007478	LOC115631107|XP_030383626.1|SLEB	CCAP1982_LOCUS5617|CAD6996949.1|CCAP
OG0007480	LOC115624172|XP_030374628.1|SLEB	CCAP1982_LOCUS4811|CAD6996116.1|CCAP
OG0007481	LOC115628301|XP_030380209.1|SLEB	CCAP1982_LOCUS11111|CAD7002627.1|CCAP
