Orthogroup	SLEB.longest_only	ASTE.longest_only
OG0006379	LOC115627003|XP_030378379.1|SLEB	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC115633261|XP_030386526.1|SLEB	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC115629640|XP_030382002.1|SLEB	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC115629257|XP_030381538.1|SLEB	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC115627492|XP_030379039.1|SLEB	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC115627517|XP_030379071.1|SLEB	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC115621894|XP_030371583.1|SLEB	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC115626146|XP_030377270.1|SLEB	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC115621234|XP_030370684.1|SLEB	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC115628932|XP_030381065.1|SLEB	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC115628907|XP_030381026.1|SLEB	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC115626683|XP_030377970.1|SLEB	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC115631146|XP_030383677.1|SLEB	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC115621960|XP_030371668.1|SLEB	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC115621115|XP_030370519.1|SLEB	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC115627363|XP_030378873.1|SLEB	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC115628813|XP_030380898.1|SLEB	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC115633211|XP_030386458.1|SLEB	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC115627495|XP_030379042.1|SLEB	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC115627494|XP_030379041.1|SLEB	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC115628163|XP_030380037.1|SLEB	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC115624087|XP_030374537.1|SLEB	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC115623864|XP_030374269.1|SLEB	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC115624101|XP_030374551.1|SLEB	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC115623795|XP_030374195.1|SLEB	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC115620629|XP_030369819.1|SLEB	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC115627252|XP_030378739.1|SLEB	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC115627087|XP_030378497.1|SLEB	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC115629733|XP_030382126.1|SLEB	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC115627153|XP_030378592.1|SLEB	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC115633269|XP_030386538.1|SLEB	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC115620231|XP_030369233.1|SLEB	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC115621803|XP_030371444.1|SLEB	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC115620816|XP_030370103.1|SLEB	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC115629551|XP_030381895.1|SLEB	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC115629660|XP_030382034.1|SLEB	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC115625781|XP_030376812.1|SLEB, LOC115629939|XP_030382406.1|SLEB	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC115626714|XP_030378015.1|SLEB	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC115621385|XP_030370876.1|SLEB	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC115621797|XP_030371435.1|SLEB	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC115629030|XP_030381189.1|SLEB	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC115628987|XP_030381127.1|SLEB	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC115621863|XP_030371544.1|SLEB	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC115620671|XP_030369891.1|SLEB	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC115620905|XP_030370255.1|SLEB	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC115621280|XP_030370742.1|SLEB	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC115620655|XP_030369865.1|SLEB	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC115620218|XP_030369217.1|SLEB	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC115623601|XP_030373877.1|SLEB	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC115620610|XP_030369787.1|SLEB	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC115622015|XP_030371729.1|SLEB	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC115620586|XP_030369753.1|SLEB	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC115631397|XP_030383980.1|SLEB	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC115620730|XP_030369972.1|SLEB	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC115629139|XP_030381347.1|SLEB	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC115629186|XP_030381431.1|SLEB	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC115631246|XP_030383815.1|SLEB	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC115620777|XP_030370046.1|SLEB	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC115621013|XP_030370393.1|SLEB	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC115621961|XP_030371669.1|SLEB	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC115621884|XP_030371571.1|SLEB	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC115624051|XP_030374491.1|SLEB	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC115621780|XP_030371395.1|SLEB	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC115630051|XP_030382543.1|SLEB	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC115628779|XP_030380850.1|SLEB	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC115628782|XP_030380855.1|SLEB	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC115620650|XP_030369857.1|SLEB	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC115620864|XP_030370190.1|SLEB	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC115630580|XP_030383058.1|SLEB	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC115630192|XP_030382617.1|SLEB	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC115628203|XP_030380056.1|SLEB	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC115632424|XP_030385424.1|SLEB	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC115627016|XP_030378401.1|SLEB	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC115621786|XP_030371406.1|SLEB	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC115620250|XP_030369260.1|SLEB	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC115621078|XP_030370468.1|SLEB	LOC118507470|XP_035901865.1|ASTE
OG0006459	LOC115620612|XP_030369789.1|SLEB	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC115620507|XP_030369626.1|SLEB	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC115623674|XP_030374004.1|SLEB	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC115620473|XP_030369564.1|SLEB	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC115621231|XP_030370680.1|SLEB	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC115624842|XP_030375548.1|SLEB	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC115627345|XP_030378852.1|SLEB	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC115629739|XP_030382134.1|SLEB	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC115621190|XP_030370626.1|SLEB	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC115620930|XP_030370297.1|SLEB	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC115629557|XP_030381908.1|SLEB	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC115622955|XP_030372955.1|SLEB	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC115620368|XP_030369433.1|SLEB	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC115620818|XP_030370105.1|SLEB	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC115622365|XP_030372140.1|SLEB	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC115634096|XP_030387513.1|SLEB	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC115621834|XP_030371503.1|SLEB	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC115628869|XP_030380985.1|SLEB	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC115628764|XP_030380840.1|SLEB	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC115621782|XP_030371399.1|SLEB	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC115621390|XP_030370883.1|SLEB	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC115620008|XP_030368967.1|SLEB	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC115631695|XP_030384377.1|SLEB	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC115620665|XP_030369879.1|SLEB	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC115621300|XP_030370769.1|SLEB	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC115622014|XP_030371728.1|SLEB	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC115625314|XP_030376192.1|SLEB	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC115623872|XP_030374278.1|SLEB	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC115629458|XP_030381785.1|SLEB	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC115627209|XP_030378689.1|SLEB	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC115621739|XP_030371329.1|SLEB	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC115623767|XP_030374163.1|SLEB	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC115631882|XP_030384591.1|SLEB	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC115621504|XP_030371033.1|SLEB	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC115629130|XP_030381330.1|SLEB	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC115626703|XP_030377996.1|SLEB	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC115627167|XP_030378617.1|SLEB	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC115621088|XP_030370481.1|SLEB	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC115620837|XP_030370130.1|SLEB	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC115620881|XP_030370219.1|SLEB	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC115621010|XP_030370389.1|SLEB	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC115631750|XP_030384447.1|SLEB	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC115621843|XP_030371515.1|SLEB	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC115620868|XP_030370201.1|SLEB	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC115620946|XP_030370321.1|SLEB	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC115621351|XP_030370833.1|SLEB	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC115620622|XP_030369809.1|SLEB	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC115622618|XP_030372479.1|SLEB	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC115625187|XP_030376013.1|SLEB	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC115625397|XP_030376296.1|SLEB	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC115627377|XP_030378890.1|SLEB	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC115620340|XP_030369399.1|SLEB	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC115620448|XP_030369538.1|SLEB	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC115620289|XP_030369324.1|SLEB	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC115620274|XP_030369301.1|SLEB	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC115620927|XP_030370293.1|SLEB	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC115621114|XP_030370518.1|SLEB	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC115625459|XP_030376366.1|SLEB	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC115625183|XP_030376007.1|SLEB	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC115625550|XP_030376491.1|SLEB	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC115625184|XP_030376008.1|SLEB	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC115621266|XP_030370725.1|SLEB	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC115621177|XP_030370601.1|SLEB	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC115620799|XP_030370082.1|SLEB	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC115621580|XP_030371130.1|SLEB	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC115625910|XP_030377001.1|SLEB	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC115629136|XP_030381340.1|SLEB	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC115621998|XP_030371713.1|SLEB	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC115621681|XP_030371251.1|SLEB	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC115621997|XP_030371712.1|SLEB	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC115621988|XP_030371701.1|SLEB	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC115621979|XP_030371691.1|SLEB	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC115625639|XP_030376628.1|SLEB, LOC115621652|XP_030371214.1|SLEB	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC115621226|XP_030370675.1|SLEB	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC115624888|XP_030375596.1|SLEB	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC115620375|XP_030369441.1|SLEB	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC115621919|XP_030371622.1|SLEB	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC115625583|XP_030376547.1|SLEB	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC115620484|XP_030369576.1|SLEB	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC115620544|XP_030369687.1|SLEB	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC115622038|XP_030371766.1|SLEB	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC115621235|XP_030370685.1|SLEB	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC115620587|XP_030369756.1|SLEB	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC115620588|XP_030369757.1|SLEB	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC115620506|XP_030369623.1|SLEB	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC115623626|XP_030373926.1|SLEB	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC115629728|XP_030382121.1|SLEB	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC115620762|XP_030370022.1|SLEB	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC115625316|XP_030376197.1|SLEB	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC115621493|XP_030371021.1|SLEB	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC115625609|XP_030376604.1|SLEB	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC115621556|XP_030371088.1|SLEB	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC115629593|XP_030381944.1|SLEB	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC115629559|XP_030381910.1|SLEB	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC115620855|XP_030370159.1|SLEB	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC115623902|XP_030374317.1|SLEB	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC115622753|XP_030372667.1|SLEB	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC115621123|XP_030370529.1|SLEB	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC115625233|XP_030376078.1|SLEB	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC115620673|XP_030369896.1|SLEB	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC115621250|XP_030370703.1|SLEB	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC115620471|XP_030369562.1|SLEB	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC115621333|XP_030370814.1|SLEB	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC115620965|XP_030370346.1|SLEB	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC115621996|XP_030371711.1|SLEB	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC115620819|XP_030370106.1|SLEB	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC115622039|XP_030371767.1|SLEB	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC115625587|XP_030376557.1|SLEB	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC115620192|XP_030369183.1|SLEB	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC115620190|XP_030369181.1|SLEB	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC115632473|XP_030385502.1|SLEB	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC115624397|XP_030374984.1|SLEB	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC115620432|XP_030369520.1|SLEB	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC115629976|XP_030382459.1|SLEB	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC115623400|XP_030373569.1|SLEB	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC115620288|XP_030369321.1|SLEB	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC115621147|XP_030370563.1|SLEB	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC115625152|XP_030375937.1|SLEB	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC115625313|XP_030376191.1|SLEB	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC115625151|XP_030375935.1|SLEB	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC115628535|XP_030380557.1|SLEB	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC115621443|XP_030370957.1|SLEB	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC115623921|XP_030374338.1|SLEB	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC115623532|XP_030373775.1|SLEB	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC115620457|XP_030369547.1|SLEB	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC115631004|XP_030383463.1|SLEB	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC115631949|XP_030384663.1|SLEB	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC115620535|XP_030369666.1|SLEB	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC115620533|XP_030369663.1|SLEB	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC115625200|XP_030376027.1|SLEB	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC115629463|XP_030381791.1|SLEB	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC115623441|XP_030373650.1|SLEB	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC115622192|XP_030371941.1|SLEB	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC115625089|XP_030375848.1|SLEB	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC115625088|XP_030375846.1|SLEB	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC115632549|XP_030385624.1|SLEB	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC115631092|XP_030383603.1|SLEB	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC115625815|XP_030376865.1|SLEB	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC115632215|XP_030385132.1|SLEB	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC115631999|XP_030384788.1|SLEB	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC115623178|XP_030373258.1|SLEB	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC115628219|XP_030380069.1|SLEB	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC115633143|XP_030386411.1|SLEB	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC115633144|XP_030386413.1|SLEB	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC115632604|XP_030385689.1|SLEB	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC115622961|XP_030372967.1|SLEB	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC115628915|XP_030381038.1|SLEB	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC115622839|XP_030372778.1|SLEB	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC115633078|XP_030386312.1|SLEB	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC115623480|XP_030373709.1|SLEB	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC115621631|XP_030371191.1|SLEB	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC115632188|XP_030385092.1|SLEB	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC115632204|XP_030385113.1|SLEB	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC115632763|XP_030385871.1|SLEB	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC115632784|XP_030385895.1|SLEB	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC115632082|XP_030384902.1|SLEB	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC115632216|XP_030385134.1|SLEB	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC115632179|XP_030385073.1|SLEB	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC115632129|XP_030384995.1|SLEB	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC115622819|XP_030372752.1|SLEB	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC115622652|XP_030372521.1|SLEB	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC115622198|XP_030371950.1|SLEB	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC115622534|XP_030372357.1|SLEB	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC115622623|XP_030372486.1|SLEB	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC115622890|XP_030372853.1|SLEB	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC115633847|XP_030387199.1|SLEB	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC115633853|XP_030387204.1|SLEB	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC115621136|XP_030370553.1|SLEB	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC115622573|XP_030372416.1|SLEB	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC115629866|XP_030382321.1|SLEB	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC115627737|XP_030379371.1|SLEB	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC115633885|XP_030387253.1|SLEB	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC115632890|XP_030386032.1|SLEB	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC115633732|XP_030387065.1|SLEB	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC115628262|XP_030380141.1|SLEB	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC115631054|XP_030383550.1|SLEB	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC115631907|XP_030384617.1|SLEB	LOC118512187|XP_035912171.1|ASTE
OG0006636	LOC115626739|XP_030378048.1|SLEB	LOC118512117|XP_035911986.1|ASTE
OG0006638	LOC115630710|XP_030383226.1|SLEB	LOC118512078|XP_035911910.1|ASTE
OG0006639	LOC115634388|XP_030387933.1|SLEB	LOC118512051|XP_035911787.1|ASTE
OG0006640	LOC115623323|XP_030373449.1|SLEB	LOC118512088|XP_035911944.1|ASTE
OG0006641	LOC115623908|XP_030374327.1|SLEB	LOC118512081|XP_035911930.1|ASTE
OG0006642	LOC115627958|XP_030379715.1|SLEB	LOC118512055|XP_035911799.1|ASTE
OG0006643	LOC115634039|XP_030387443.1|SLEB	LOC118512118|XP_035911987.1|ASTE
OG0006644	LOC115622856|XP_030372800.1|SLEB	LOC118504421|XP_035894750.1|ASTE
OG0006645	LOC115626198|XP_030377338.1|SLEB	LOC118513602|XP_035915532.1|ASTE
OG0006646	LOC115624617|XP_030375232.1|SLEB	LOC118513607|XP_035915541.1|ASTE
OG0006647	LOC115619937|XP_030368823.1|SLEB	LOC118508868|XP_035904549.1|ASTE
OG0006648	LOC115622352|XP_030372126.1|SLEB	LOC118512216|XP_035912224.1|ASTE
OG0006649	LOC115628302|XP_030380213.1|SLEB	LOC118508909|XP_035904663.1|ASTE
OG0006650	LOC115634645|XP_030388362.1|SLEB	LOC118514493|XP_035917309.1|ASTE
OG0006651	LOC115633065|XP_030386289.1|SLEB	LOC118509596|XP_035906271.1|ASTE
OG0006652	LOC115622855|XP_030372799.1|SLEB	LOC118509597|XP_035906280.1|ASTE
OG0006653	LOC115633036|XP_030386240.1|SLEB	LOC118513075|XP_035914318.1|ASTE
OG0006654	LOC115622670|XP_030372544.1|SLEB	LOC118513086|XP_035914348.1|ASTE
OG0006655	LOC115632659|XP_030385750.1|SLEB	LOC118509820|XP_035906874.1|ASTE
OG0006656	LOC115623021|XP_030373053.1|SLEB	LOC118509835|XP_035906919.1|ASTE
OG0006657	LOC115633950|XP_030387328.1|SLEB	LOC118509105|XP_035905165.1|ASTE
OG0006658	LOC115622263|XP_030372024.1|SLEB	LOC118513031|XP_035914201.1|ASTE
OG0006659	LOC115622647|XP_030372515.1|SLEB	LOC118513035|XP_035914205.1|ASTE
OG0006660	LOC115632685|XP_030385780.1|SLEB	LOC118514461|XP_035917271.1|ASTE
OG0006661	LOC115632697|XP_030385794.1|SLEB	LOC118513009|XP_035914172.1|ASTE
OG0006662	LOC115630569|XP_030383046.1|SLEB	LOC118504687|XP_035895394.1|ASTE
OG0006663	LOC115622129|XP_030371842.1|SLEB	LOC118510885|XP_035909158.1|ASTE
OG0006664	LOC115621665|XP_030371234.1|SLEB	LOC118511373|XP_035910260.1|ASTE
OG0006665	LOC115628282|XP_030380172.1|SLEB	LOC118511370|XP_035910257.1|ASTE
OG0006666	LOC115623086|XP_030373156.1|SLEB	LOC118512960|XP_035914079.1|ASTE
OG0006667	LOC115632466|XP_030385487.1|SLEB	LOC118512176|XP_035912155.1|ASTE
OG0006668	LOC115634425|XP_030387992.1|SLEB	LOC118512988|XP_035914136.1|ASTE
OG0006669	LOC115632648|XP_030385738.1|SLEB	LOC118512981|XP_035914127.1|ASTE
OG0006670	LOC115633156|XP_030386426.1|SLEB	LOC118512992|XP_035914141.1|ASTE
OG0006671	LOC115633157|XP_030386427.1|SLEB	LOC118512979|XP_035914117.1|ASTE
OG0006672	LOC115632532|XP_030385589.1|SLEB	LOC118512977|XP_035914103.1|ASTE
