Orthogroup	SLEB.longest_only	DYAK.longest_only
OG0007846	LOC115627573|XP_030379156.1|SLEB	LOC6524124|XP_039226155.1|DYAK
OG0007848	LOC115620810|XP_030370094.1|SLEB	LOC6538775|XP_002099289.1|DYAK
OG0007849	LOC115620408|XP_030369489.1|SLEB	LOC6536421|XP_002097003.1|DYAK
OG0007850	LOC115620397|XP_030369469.1|SLEB	LOC6536422|XP_002097004.1|DYAK
OG0007851	LOC115621533|XP_030371058.1|SLEB	LOC6538296|XP_002098823.1|DYAK
OG0007852	LOC115622041|XP_030371769.1|SLEB	LOC6536803|XP_002097373.1|DYAK
OG0007853	LOC115621947|XP_030371654.1|SLEB	LOC6538147|XP_002098681.1|DYAK
OG0007854	LOC115621086|XP_030370479.1|SLEB	LOC6538764|XP_002099278.1|DYAK
OG0007855	LOC115625473|XP_030376382.1|SLEB	LOC6536476|XP_002097057.3|DYAK
OG0007856	LOC115621566|XP_030371107.1|SLEB	LOC6538774|XP_002099288.1|DYAK
OG0007857	LOC115620948|XP_030370323.1|SLEB	LOC6537926|XP_002098466.1|DYAK
OG0007858	LOC115632038|XP_030384863.1|SLEB	LOC6527678|XP_015053052.1|DYAK
OG0007859	LOC115630198|XP_030382626.1|SLEB	LOC6525226|XP_002101064.1|DYAK
OG0007860	LOC115620888|XP_030370230.1|SLEB	LOC6536553|XP_002097129.1|DYAK
OG0007861	LOC115628786|XP_030380861.1|SLEB	LOC6536549|XP_002097125.1|DYAK
OG0007862	LOC115621915|XP_030371616.1|SLEB	LOC120321910|XP_039232020.1|DYAK
OG0007863	LOC115631742|XP_030384441.1|SLEB	LOC6529494|XP_002090496.1|DYAK
OG0007864	LOC115625108|XP_030375873.1|SLEB	LOC6536192|XP_002096783.1|DYAK
OG0007865	LOC115632478|XP_030385512.1|SLEB	LOC6533793|XP_002094494.1|DYAK
OG0007866	LOC115620417|XP_030369500.1|SLEB	LOC6537443|XP_002097999.1|DYAK
OG0007867	LOC115621733|XP_030371323.1|SLEB	LOC6537766|XP_002098307.2|DYAK
OG0007868	LOC115621683|XP_030371254.1|SLEB	LOC6538621|XP_002099143.1|DYAK
OG0007869	LOC115628955|XP_030381091.1|SLEB	LOC6523997|XP_002099869.1|DYAK
OG0007870	LOC115623174|XP_030373250.1|SLEB	LOC6533652|XP_002094358.1|DYAK
OG0007871	LOC115629923|XP_030382388.1|SLEB	LOC6524811|XP_002100653.1|DYAK
OG0007872	LOC115623012|XP_030373043.1|SLEB	LOC6533291|XP_039229712.1|DYAK
OG0007873	LOC115622348|XP_030372121.1|SLEB	LOC6533297|XP_002094023.1|DYAK
OG0007874	LOC115629663|XP_030382038.1|SLEB	LOC6524158|XP_002100021.1|DYAK
OG0007875	LOC115620395|XP_030369472.1|SLEB	LOC6529383|XP_039228827.1|DYAK
OG0007876	LOC115628887|XP_030381004.1|SLEB	LOC6523993|XP_002099865.3|DYAK
OG0007877	LOC115627149|XP_030378587.1|SLEB	LOC6524807|XP_015045891.1|DYAK
OG0007878	LOC115623116|XP_030373186.1|SLEB	LOC6530766|XP_002091654.1|DYAK
OG0007879	LOC115632281|XP_030385230.1|SLEB	LOC6534308|XP_015050558.1|DYAK
OG0007880	LOC115620045|XP_030369025.1|SLEB	LOC6524269|XP_002100132.1|DYAK
OG0007881	LOC115628339|XP_030380262.1|SLEB	LOC6532872|XP_039229821.1|DYAK
OG0007882	LOC115628325|XP_030380241.1|SLEB	LOC6532866|XP_002093602.2|DYAK
OG0007883	LOC115628287|XP_030380184.1|SLEB	LOC6532867|XP_002093603.1|DYAK
OG0007884	LOC115632443|XP_030385449.1|SLEB	LOC6534381|XP_039229961.1|DYAK
OG0007885	LOC115627816|XP_030379511.1|SLEB	LOC6529382|XP_002090387.2|DYAK
OG0007886	LOC115626608|XP_030377861.1|SLEB	LOC6527507|XP_002088597.1|DYAK
OG0007887	LOC115628324|XP_030380239.1|SLEB	LOC6532865|XP_002093601.2|DYAK
OG0007888	LOC115633004|XP_030386189.1|SLEB	LOC6533661|XP_002094367.1|DYAK
OG0007889	LOC115622658|XP_030372528.1|SLEB	LOC6534647|XP_002095322.1|DYAK
OG0007890	LOC115633135|XP_030386397.1|SLEB	LOC6533416|XP_039230191.1|DYAK
OG0007891	LOC115621791|XP_030371422.1|SLEB	LOC6537166|XP_002097727.1|DYAK
OG0007892	LOC115620016|XP_030368981.1|SLEB	LOC6529105|XP_002090118.1|DYAK
OG0007893	LOC115633297|XP_030386572.1|SLEB	LOC6531842|XP_002092629.1|DYAK
OG0007894	LOC115632115|XP_030384967.1|SLEB	LOC6532611|XP_039230210.1|DYAK
OG0007895	LOC115633158|XP_030386428.1|SLEB	LOC6532191|XP_039229772.1|DYAK
OG0007896	LOC115632236|XP_030385156.1|SLEB	LOC6533615|XP_002094323.1|DYAK
OG0007897	LOC115622551|XP_030372378.1|SLEB	LOC6533882|XP_002094582.1|DYAK
OG0007898	LOC115632422|XP_030385423.1|SLEB	LOC6533520|XP_002094231.1|DYAK
OG0007899	LOC115632515|XP_030385566.1|SLEB	LOC6534295|XP_015050549.1|DYAK
OG0007900	LOC115623428|XP_030373659.1|SLEB	LOC26536225|XP_015052959.1|DYAK
OG0007901	LOC115623237|XP_030373349.1|SLEB	LOC6532664|XP_002093408.1|DYAK
OG0007902	LOC115626738|XP_030378047.1|SLEB	LOC6524777|XP_002100621.1|DYAK
OG0007903	LOC115632728|XP_030385833.1|SLEB	LOC6535108|XP_002095771.2|DYAK
OG0007904	LOC115632418|XP_030385417.1|SLEB	LOC6534733|XP_002095408.2|DYAK
OG0007905	LOC115630460|XP_030382885.1|SLEB	LOC6527633|XP_002088721.1|DYAK
OG0007906	LOC115622350|XP_030372124.1|SLEB	LOC6533060|XP_039229908.1|DYAK
OG0007907	LOC115622162|XP_030371891.1|SLEB	LOC6533041|XP_002093776.1|DYAK
OG0007908	LOC115622163|XP_030371892.1|SLEB	LOC6533040|XP_002093775.2|DYAK
OG0007909	LOC115626813|XP_030378149.1|SLEB	LOC6524459|XP_002100316.1|DYAK
OG0007910	LOC115630974|XP_030383419.1|SLEB	LOC6539664|XP_002086550.3|DYAK
OG0007911	LOC115628226|XP_030380090.1|SLEB	LOC6532861|XP_002093597.1|DYAK
OG0007912	LOC115628326|XP_030380243.1|SLEB	LOC6532446|XP_002093193.1|DYAK
OG0007913	LOC115628227|XP_030380091.1|SLEB	LOC6532860|XP_002093596.1|DYAK
OG0007914	LOC115634027|XP_030387427.1|SLEB	LOC6533821|XP_039230874.1|DYAK
OG0007915	LOC115632300|XP_030385261.1|SLEB	LOC6534430|XP_002095107.1|DYAK
OG0007916	LOC115626568|XP_030377807.1|SLEB	LOC6528099|XP_002089166.1|DYAK
OG0007917	LOC115633686|XP_030387003.1|SLEB	LOC6528753|XP_002089788.1|DYAK
OG0007918	LOC115625242|XP_030376097.1|SLEB	LOC6528354|XP_002089403.1|DYAK
OG0007919	LOC115624003|XP_030374438.1|SLEB	LOC6531568|XP_002092366.1|DYAK
OG0007920	LOC115633978|XP_030387359.1|SLEB	LOC6530598|XP_002091511.3|DYAK
OG0007921	LOC115634182|XP_030387627.1|SLEB	LOC6530286|XP_002091214.1|DYAK
OG0007922	LOC115624244|XP_030374723.1|SLEB	LOC6536761|XP_002097333.2|DYAK
OG0007923	LOC115626747|XP_030378059.1|SLEB	LOC6525089|XP_002100928.2|DYAK
OG0007924	LOC115620704|XP_030369941.1|SLEB	LOC6530066|XP_002091012.1|DYAK
OG0007925	LOC115630105|XP_030382583.1|SLEB	LOC6532153|XP_002092929.1|DYAK
OG0007926	LOC115634212|XP_030387664.1|SLEB	LOC6531498|XP_002092297.1|DYAK
OG0007927	LOC115629008|XP_030381155.1|SLEB	LOC6527042|XP_039227756.1|DYAK
OG0007928	LOC115626604|XP_030377855.1|SLEB	LOC6527777|XP_015053011.1|DYAK
OG0007929	LOC115625759|XP_030376777.1|SLEB	LOC6527018|XP_002088113.1|DYAK
OG0007930	LOC115624905|XP_030375614.1|SLEB	LOC6532169|XP_039228920.1|DYAK
OG0007931	LOC115625924|XP_030377019.1|SLEB	LOC6527093|XP_015053614.1|DYAK
OG0007932	LOC115627732|XP_030379354.1|SLEB	LOC6524944|XP_039226099.1|DYAK
OG0007933	LOC115623377|XP_030373533.1|SLEB	LOC6536701|XP_002097273.3|DYAK
OG0007934	LOC115626399|XP_030377622.1|SLEB	LOC26534835|XP_039232786.1|DYAK
OG0007935	LOC115626159|XP_030377293.1|SLEB	LOC6527453|XP_002088545.1|DYAK
OG0007936	LOC115632050|XP_030384883.1|SLEB	LOC6539130|XP_039227582.1|DYAK
OG0007937	LOC115632023|XP_030384828.1|SLEB	LOC6526898|XP_002087997.1|DYAK
OG0007938	LOC115630446|XP_030382868.1|SLEB	LOC6527180|XP_002088274.1|DYAK
OG0007939	LOC115631080|XP_030383587.1|SLEB	LOC6526781|XP_002087884.1|DYAK
OG0007940	LOC115632047|XP_030384879.1|SLEB	LOC6526783|XP_039227343.1|DYAK
OG0007941	LOC115632299|XP_030385262.1|SLEB	LOC6539177|XP_002086078.2|DYAK
OG0007942	LOC115629229|XP_030381499.1|SLEB	LOC6524896|XP_002100736.1|DYAK
OG0007943	LOC115626087|XP_030377200.1|SLEB	LOC6527487|XP_002088577.3|DYAK
OG0007944	LOC115628225|XP_030380089.1|SLEB	LOC6532448|XP_015049359.1|DYAK
OG0007945	LOC115628479|XP_030380461.1|SLEB	LOC6527145|XP_002088239.1|DYAK
OG0007946	LOC115625971|XP_030377075.1|SLEB	LOC6531922|XP_002092708.1|DYAK
OG0007947	LOC115626172|XP_030377309.1|SLEB	LOC6527481|XP_002088571.1|DYAK
OG0007948	LOC115626302|XP_030377490.1|SLEB	LOC6528981|XP_002090013.1|DYAK
OG0007949	LOC115629671|XP_030382049.1|SLEB	LOC6525455|XP_002101290.1|DYAK
OG0007950	LOC115630751|XP_030383266.1|SLEB	LOC6529277|XP_002090282.1|DYAK
OG0007951	LOC115630945|XP_030383374.1|SLEB	LOC6527594|XP_002088682.1|DYAK
OG0007952	LOC115631099|XP_030383613.1|SLEB	LOC6526861|XP_015053243.1|DYAK
OG0007953	LOC115625672|XP_030376668.1|SLEB	LOC6527096|XP_002088189.1|DYAK
OG0007954	LOC115629016|XP_030381172.1|SLEB	LOC6527036|XP_002088130.1|DYAK
OG0007955	LOC115626121|XP_030377234.1|SLEB	LOC6527928|XP_039227363.1|DYAK
OG0007956	LOC115629045|XP_030381207.1|SLEB	LOC6529751|XP_002090741.1|DYAK
OG0007957	LOC115630733|XP_030383247.1|SLEB	LOC6527975|XP_039226987.1|DYAK
OG0007958	LOC115629797|XP_030382219.1|SLEB	LOC6524716|XP_039230647.1|DYAK
OG0007959	LOC115631825|XP_030384525.1|SLEB	LOC6529587|XP_002090581.1|DYAK
OG0007960	LOC115625680|XP_030376677.1|SLEB	LOC6528049|XP_002089116.1|DYAK
OG0007961	LOC115623594|XP_030373856.1|SLEB	LOC6538506|XP_002099028.3|DYAK
OG0007962	LOC115627099|XP_030378515.1|SLEB	LOC6524389|XP_002100247.1|DYAK
OG0007963	LOC115626160|XP_030377294.1|SLEB	LOC6527461|XP_002088552.1|DYAK
OG0007964	LOC115628999|XP_030381144.1|SLEB	LOC6527071|XP_002088164.1|DYAK
OG0007965	LOC115626253|XP_030377409.1|SLEB	LOC6527128|XP_015053187.1|DYAK
OG0007966	LOC115631796|XP_030384493.1|SLEB	LOC6526446|XP_002087565.1|DYAK
OG0007967	LOC115630583|XP_030383061.1|SLEB	LOC6529261|XP_002090266.2|DYAK
OG0007969	LOC115632017|XP_030384812.1|SLEB	LOC6527994|XP_002089061.1|DYAK
OG0007970	LOC115624698|XP_030375373.1|SLEB	LOC26535558|XP_015051546.1|DYAK
OG0007971	LOC115628665|XP_030380695.1|SLEB	LOC6525035|XP_002100874.2|DYAK
OG0007972	LOC115634154|XP_030387594.1|SLEB	LOC6530113|XP_002091059.1|DYAK
OG0007973	LOC115631870|XP_030384578.1|SLEB	LOC6527379|XP_002088471.2|DYAK
OG0007974	LOC115629246|XP_030381524.1|SLEB	LOC6524564|XP_002100421.2|DYAK
OG0007975	LOC115625533|XP_030376469.1|SLEB	LOC6537521|XP_002098067.1|DYAK
OG0007976	LOC115627599|XP_030379183.1|SLEB	LOC6525286|XP_002101122.2|DYAK
OG0007977	LOC115632025|XP_030384832.1|SLEB	LOC6527652|XP_002088738.1|DYAK
OG0007978	LOC115630630|XP_030383124.1|SLEB	LOC6527623|XP_002088711.1|DYAK
OG0007979	LOC115629066|XP_030381241.1|SLEB	LOC6529785|XP_039229360.1|DYAK
OG0007980	LOC115631119|XP_030383640.1|SLEB	LOC6529826|XP_002090807.1|DYAK
OG0007981	LOC115629555|XP_030381904.1|SLEB	LOC6524861|XP_002100701.1|DYAK
OG0007982	LOC115631833|XP_030384534.1|SLEB	LOC6527220|XP_039226945.1|DYAK
OG0007983	LOC115631208|XP_030383773.1|SLEB	LOC6529561|XP_002090558.1|DYAK
OG0007984	LOC115625772|XP_030376803.1|SLEB	LOC6529727|XP_015052408.1|DYAK
OG0007986	LOC115628507|XP_030380510.1|SLEB	LOC6527382|XP_002088474.1|DYAK
OG0007987	LOC115630606|XP_030383086.1|SLEB	LOC6526614|XP_002087722.1|DYAK
OG0007988	LOC115625845|XP_030376908.1|SLEB	LOC6529801|XP_002090785.1|DYAK
OG0007989	LOC115630665|XP_030383167.1|SLEB	LOC6527981|XP_002089048.1|DYAK
OG0007990	LOC115631522|XP_030384152.1|SLEB	LOC6528048|XP_002089115.1|DYAK
OG0007991	LOC115631393|XP_030383975.1|SLEB	LOC6526772|XP_002087875.1|DYAK
OG0007992	LOC115628475|XP_030380456.1|SLEB	LOC6527759|XP_039227454.1|DYAK
OG0007993	LOC115621215|XP_030370658.1|SLEB	LOC6539015|XP_015049165.1|DYAK
OG0007994	LOC115626192|XP_030377333.1|SLEB	LOC6527933|XP_002089001.1|DYAK
OG0007995	LOC115626525|XP_030377764.1|SLEB	LOC6527537|XP_002088627.1|DYAK
OG0007996	LOC115633302|XP_030386574.1|SLEB	LOC6525864|XP_015046521.1|DYAK
OG0007997	LOC115625113|XP_030375883.1|SLEB	LOC6534188|XP_002094871.1|DYAK
OG0007998	LOC115631585|XP_030384245.1|SLEB	LOC6529639|XP_015052395.1|DYAK
OG0007999	LOC115630593|XP_030383073.1|SLEB	LOC6527181|XP_002088275.1|DYAK
OG0008000	LOC115631461|XP_030384070.1|SLEB	LOC6527183|XP_039227213.1|DYAK
OG0008001	LOC115628485|XP_030380473.1|SLEB	LOC6527405|XP_002088497.1|DYAK
OG0008002	LOC115631468|XP_030384081.1|SLEB	LOC6526301|XP_039226297.1|DYAK
OG0008003	LOC115631391|XP_030383972.1|SLEB	LOC6527407|XP_002088499.3|DYAK
OG0008004	LOC115626979|XP_030378355.1|SLEB	LOC6523785|XP_002099660.2|DYAK
OG0008005	LOC115629541|XP_030381881.1|SLEB	LOC6526023|XP_002101840.2|DYAK
OG0008006	LOC115627057|XP_030378463.1|SLEB	LOC6525143|XP_002100981.1|DYAK
OG0008007	LOC115629263|XP_030381547.1|SLEB	LOC6524231|XP_002100094.1|DYAK
OG0008008	LOC115623281|XP_030373427.1|SLEB	LOC6539464|XP_002086355.2|DYAK
OG0008009	LOC115629722|XP_030382106.1|SLEB	LOC6524266|XP_002100129.1|DYAK
OG0008010	LOC115627736|XP_030379366.1|SLEB	LOC6539987|XP_002086857.2|DYAK
OG0008012	LOC115630597|XP_030383079.1|SLEB	LOC6529348|XP_039228810.1|DYAK
OG0008013	LOC115628710|XP_030380767.1|SLEB	LOC6530902|XP_002091754.2|DYAK
OG0008014	LOC115623810|XP_030374214.1|SLEB	LOC6535303|XP_002095959.2|DYAK
OG0008015	LOC115622153|XP_030371882.1|SLEB	LOC6533684|XP_002094389.1|DYAK
OG0008016	LOC115622155|XP_030371884.1|SLEB	LOC6533686|XP_002094391.1|DYAK
OG0008017	LOC115629310|XP_030381616.1|SLEB	LOC6524547|XP_002100404.2|DYAK
OG0008018	LOC115627721|XP_030379330.1|SLEB	LOC6523916|XP_039227005.1|DYAK
OG0008019	LOC115627229|XP_030378712.1|SLEB	LOC6525140|XP_015046117.1|DYAK
OG0008020	LOC115623787|XP_030374189.1|SLEB	LOC6535765|XP_002096388.2|DYAK
OG0008021	LOC115629172|XP_030381406.1|SLEB	LOC6524333|XP_002100191.1|DYAK
OG0008022	LOC115621033|XP_030370415.1|SLEB	LOC6538316|XP_002098843.1|DYAK
OG0008023	LOC115627819|XP_030379512.1|SLEB	LOC6523903|XP_002099776.1|DYAK
OG0008024	LOC115628002|XP_030379768.1|SLEB	LOC26535641|XP_039233415.1|DYAK
OG0008025	LOC115627783|XP_030379453.1|SLEB	LOC120320839|XP_039227627.1|DYAK
OG0008026	LOC115628735|XP_030380798.1|SLEB	LOC6525036|XP_002100875.1|DYAK
OG0008027	LOC115627277|XP_030378767.1|SLEB	LOC6524222|XP_002100085.1|DYAK
OG0008028	LOC115624286|XP_030374768.1|SLEB	LOC6535530|XP_015047202.1|DYAK
OG0008029	LOC115625347|XP_030376238.1|SLEB	LOC6538739|XP_002099254.1|DYAK
OG0008030	LOC115623490|XP_030373723.1|SLEB	LOC6535324|XP_002095980.1|DYAK
OG0008031	LOC115629013|XP_030381166.1|SLEB	LOC6526643|XP_002087751.1|DYAK
OG0008032	LOC115620847|XP_030370150.1|SLEB	LOC6539021|XP_002099523.2|DYAK
OG0008033	LOC115623574|XP_030373832.1|SLEB	LOC6537414|XP_039231449.1|DYAK
OG0008034	LOC115633304|XP_030386579.1|SLEB	LOC6536757|XP_002097329.2|DYAK
OG0008036	LOC115625137|XP_030375916.1|SLEB	LOC6538512|XP_002099034.1|DYAK
OG0008037	LOC115625534|XP_030376473.1|SLEB	LOC6538519|XP_039232320.1|DYAK
OG0008038	LOC115629563|XP_030381914.1|SLEB	LOC6524202|XP_002100065.1|DYAK
OG0008039	LOC115621900|XP_030371589.1|SLEB	LOC6535822|XP_002096443.2|DYAK
OG0008040	LOC115620435|XP_030369523.1|SLEB	LOC6539039|XP_002099541.1|DYAK
OG0008041	LOC115627845|XP_030379561.1|SLEB	LOC6525512|XP_002101347.1|DYAK
OG0008042	LOC115620828|XP_030370118.1|SLEB	LOC6536821|XP_002097391.3|DYAK
OG0008043	LOC115627798|XP_030379485.1|SLEB	LOC6524416|XP_002100274.1|DYAK
OG0008044	LOC115626794|XP_030378120.1|SLEB	LOC6524380|XP_039229098.1|DYAK
OG0008045	LOC115628743|XP_030380808.1|SLEB	LOC6524307|XP_002100166.1|DYAK
OG0008046	LOC115620791|XP_030370071.1|SLEB	LOC6535814|XP_002096436.2|DYAK
OG0008047	LOC115623468|XP_030373690.1|SLEB	LOC6535895|XP_002096511.3|DYAK
OG0008048	LOC115620724|XP_030369963.1|SLEB	LOC6535817|XP_002096439.1|DYAK
OG0008049	LOC115623466|XP_030373687.1|SLEB	LOC6535894|XP_039232234.1|DYAK
OG0008050	LOC115624409|XP_030375004.1|SLEB	LOC6538486|XP_002099010.2|DYAK
OG0008051	LOC115625109|XP_030375875.1|SLEB	LOC6536861|XP_002097430.1|DYAK
OG0008052	LOC115623335|XP_030373466.1|SLEB	LOC6537105|XP_002097666.1|DYAK
OG0008053	LOC115628084|XP_030379921.1|SLEB	LOC6535211|XP_039229748.1|DYAK
OG0008054	LOC115629666|XP_030382041.1|SLEB	LOC6523783|XP_002099658.1|DYAK
OG0008055	LOC115628673|XP_030380706.1|SLEB	LOC6525037|XP_002100876.2|DYAK
OG0008056	LOC115626828|XP_030378169.1|SLEB	LOC6523924|XP_002099797.1|DYAK
OG0008057	LOC115624079|XP_030374529.1|SLEB	LOC6537491|XP_002098039.2|DYAK
OG0008058	LOC115621854|XP_030371532.1|SLEB	LOC6537315|XP_002097872.1|DYAK
OG0008059	LOC115625043|XP_030375752.1|SLEB	LOC6537479|XP_002098035.1|DYAK
OG0008060	LOC115624109|XP_030374562.1|SLEB	LOC6536615|XP_002097187.1|DYAK
OG0008061	LOC115626826|XP_030378167.1|SLEB	LOC6525385|XP_002101221.1|DYAK
OG0008062	LOC115629926|XP_030382391.1|SLEB	LOC6524822|XP_002100664.1|DYAK
OG0008063	LOC115620829|XP_030370119.1|SLEB	LOC6536820|XP_002097390.1|DYAK
OG0008064	LOC115627849|XP_030379568.1|SLEB	LOC6524930|XP_002100770.1|DYAK
OG0008065	LOC115629321|XP_030381630.1|SLEB	LOC6524037|XP_002099907.1|DYAK
OG0008066	LOC115627711|XP_030379319.1|SLEB	LOC6526219|XP_002102028.1|DYAK
OG0008067	LOC115633307|XP_030386590.1|SLEB	LOC6525518|XP_002101353.1|DYAK
OG0008068	LOC115627869|XP_030379612.1|SLEB	LOC6525515|XP_015046337.1|DYAK
OG0008069	LOC115621137|XP_030370550.1|SLEB	LOC6537183|XP_002097741.1|DYAK
OG0008070	LOC115621094|XP_030370488.1|SLEB	LOC6535818|XP_015047367.2|DYAK
OG0008071	LOC115629672|XP_030382050.1|SLEB	LOC6525456|XP_002101291.1|DYAK
OG0008072	LOC115629118|XP_030381306.1|SLEB	LOC6525195|XP_002101033.1|DYAK
OG0008073	LOC115633380|XP_030386684.1|SLEB	LOC6525310|XP_002101146.1|DYAK
OG0008074	LOC115629786|XP_030382201.1|SLEB	LOC6525307|XP_002101143.2|DYAK
OG0008075	LOC115624898|XP_030375605.1|SLEB	LOC6530543|XP_015051914.1|DYAK
OG0008076	LOC115628058|XP_030379879.1|SLEB	LOC6524427|XP_002100285.3|DYAK
OG0008077	LOC115625254|XP_030376108.1|SLEB	LOC6535319|XP_002095975.1|DYAK
OG0008078	LOC115629342|XP_030381651.1|SLEB	LOC6524010|XP_002099882.1|DYAK
OG0008079	LOC115629945|XP_030382414.1|SLEB	LOC6524818|XP_002100660.1|DYAK
OG0008080	LOC115627903|XP_030379658.1|SLEB	LOC26535869|XP_015045697.2|DYAK
OG0008081	LOC115630038|XP_030382532.1|SLEB	LOC6524446|XP_002100304.1|DYAK
OG0008082	LOC115622052|XP_030371787.1|SLEB	LOC6538295|XP_002098822.2|DYAK
OG0008083	LOC115623449|XP_030373660.1|SLEB	LOC6537496|XP_002098044.2|DYAK
OG0008084	LOC115620753|XP_030370007.1|SLEB	LOC6537642|XP_002098187.2|DYAK
OG0008085	LOC115621609|XP_030371162.1|SLEB	LOC6538386|XP_002098910.1|DYAK
OG0008086	LOC115623429|XP_030373618.1|SLEB	LOC6537493|XP_015048374.1|DYAK
OG0008087	LOC115627461|XP_030378992.1|SLEB	LOC6524834|XP_002100676.1|DYAK
OG0008088	LOC115627134|XP_030378566.1|SLEB	LOC6524366|XP_002100224.1|DYAK
OG0008089	LOC115633055|XP_030386260.1|SLEB	LOC6532344|XP_002093104.1|DYAK
OG0008090	LOC115628721|XP_030380777.1|SLEB	LOC6523876|XP_002099749.1|DYAK
OG0008091	LOC115620525|XP_030369652.1|SLEB	LOC6538788|XP_002099301.1|DYAK
OG0008092	LOC115623833|XP_030374238.1|SLEB	LOC6535750|XP_039232599.1|DYAK
OG0008093	LOC115626952|XP_030378328.1|SLEB	LOC6525743|XP_039226585.1|DYAK
OG0008094	LOC115631819|XP_030384516.1|SLEB	LOC6527327|XP_002088419.1|DYAK
OG0008095	LOC115624375|XP_030374936.1|SLEB	LOC6537397|XP_002097953.1|DYAK
OG0008096	LOC115627282|XP_030378773.1|SLEB	LOC6523821|XP_002099696.1|DYAK
OG0008097	LOC115627143|XP_030378580.1|SLEB	LOC6525275|XP_002101111.1|DYAK
OG0008098	LOC115632111|XP_030384964.1|SLEB	LOC6534107|XP_002094793.2|DYAK
OG0008099	LOC115632569|XP_030385649.1|SLEB	LOC6534807|XP_015050843.1|DYAK
OG0008100	LOC115623737|XP_030374108.1|SLEB	LOC6538693|XP_002099212.1|DYAK
OG0008101	LOC115629775|XP_030382190.1|SLEB	LOC6524717|XP_002100561.1|DYAK
OG0008102	LOC115624081|XP_030374531.1|SLEB	LOC120320442|XP_039231884.1|DYAK
OG0008103	LOC115629657|XP_030382031.1|SLEB	LOC6525213|XP_002101051.1|DYAK
OG0008104	LOC115624725|XP_030375408.1|SLEB	LOC6534496|XP_039229965.1|DYAK
OG0008105	LOC115621590|XP_030371140.1|SLEB	LOC6537262|XP_015048230.1|DYAK
OG0008106	LOC115632373|XP_030385353.1|SLEB	LOC6535194|XP_002095854.1|DYAK
OG0008107	LOC115624077|XP_030374527.1|SLEB	LOC6537399|XP_039231621.1|DYAK
OG0008108	LOC115629662|XP_030382037.1|SLEB	LOC6523782|XP_002099657.1|DYAK
OG0008109	LOC115626705|XP_030377999.1|SLEB	LOC6524228|XP_002100091.1|DYAK
OG0008110	LOC115626788|XP_030378114.1|SLEB	LOC6525091|XP_002100930.1|DYAK
OG0008111	LOC115626867|XP_030378233.1|SLEB	LOC6523804|XP_002099679.1|DYAK
OG0008112	LOC115627344|XP_030378850.1|SLEB	LOC6524471|XP_039233514.1|DYAK
OG0008113	LOC115629262|XP_030381544.1|SLEB	LOC6524543|XP_002100400.1|DYAK
OG0008114	LOC115629309|XP_030381615.1|SLEB	LOC6524544|XP_002100401.1|DYAK
OG0008115	LOC115629762|XP_030382173.1|SLEB	LOC6525332|XP_015046244.1|DYAK
OG0008116	LOC115627707|XP_030379310.1|SLEB	LOC6525336|XP_039226673.1|DYAK
OG0008117	LOC115629595|XP_030381947.1|SLEB	LOC6525129|XP_002100967.1|DYAK
OG0008118	LOC115627009|XP_030378389.1|SLEB	LOC6523806|XP_002099681.1|DYAK
OG0008119	LOC115627186|XP_030378649.1|SLEB	LOC6525149|XP_002100987.1|DYAK
OG0008121	LOC115630951|XP_030383386.1|SLEB	LOC6530089|XP_002091035.1|DYAK
OG0008122	LOC115633206|XP_030386447.1|SLEB	LOC6524056|XP_002099925.1|DYAK
OG0008123	LOC115629339|XP_030381647.1|SLEB	LOC6524015|XP_002099887.1|DYAK
OG0008124	LOC115626684|XP_030377972.1|SLEB	LOC6524397|XP_039226142.1|DYAK
OG0008125	LOC115629348|XP_030381657.1|SLEB	LOC6524234|XP_002100097.1|DYAK
OG0008126	LOC115628678|XP_030380712.1|SLEB	LOC6524020|XP_002099892.1|DYAK
OG0008127	LOC115633210|XP_030386456.1|SLEB	LOC6524046|XP_002099915.1|DYAK
OG0008128	LOC115633284|XP_030386553.1|SLEB	LOC6524869|XP_002100709.1|DYAK
OG0008129	LOC115626790|XP_030378116.1|SLEB	LOC6524018|XP_039232368.1|DYAK
OG0008130	LOC115627183|XP_030378646.1|SLEB	LOC6525107|XP_002100946.1|DYAK
OG0008131	LOC115629700|XP_030382078.1|SLEB	LOC6523778|XP_002099653.3|DYAK
OG0008132	LOC115625175|XP_030375997.1|SLEB	LOC6538735|XP_002099250.1|DYAK
OG0008133	LOC115627196|XP_030378670.1|SLEB	LOC6524573|XP_002100430.1|DYAK
OG0008134	LOC115628768|XP_030380843.1|SLEB	LOC6524021|XP_002099893.1|DYAK
OG0008135	LOC115623427|XP_030373614.1|SLEB	LOC6536265|XP_002096851.1|DYAK
OG0008136	LOC115630761|XP_030383276.1|SLEB	LOC6526866|XP_002087966.2|DYAK
OG0008137	LOC115627296|XP_030378789.1|SLEB	LOC6524221|XP_002100084.1|DYAK
OG0008138	LOC115632368|XP_030385345.1|SLEB	LOC26536213|XP_015050996.1|DYAK
OG0008139	LOC115633762|XP_030387097.1|SLEB	LOC6529960|XP_002090907.2|DYAK
OG0008140	LOC115629320|XP_030381629.1|SLEB	LOC6524235|XP_002100098.1|DYAK
OG0008141	LOC115627350|XP_030378858.1|SLEB	LOC6525060|XP_002100899.2|DYAK
OG0008142	LOC115627321|XP_030378823.1|SLEB	LOC6525168|XP_002101006.1|DYAK
