Orthogroup	SLEB.longest_only	DHYD.longest_only
OG0010342	LOC115629712|XP_030382092.1|SLEB	LOC111591904|XP_030079557.1|DHYD
OG0010343	LOC115629746|XP_030382141.1|SLEB	LOC111596714|XP_023166803.1|DHYD
OG0010344	LOC115629333|XP_030381641.1|SLEB	LOC111598858|XP_023170067.2|DHYD
OG0010345	LOC115628905|XP_030381023.1|SLEB	LOC111598187|XP_023169054.2|DHYD
OG0010346	LOC115629167|XP_030381399.1|SLEB	LOC111605148|XP_023179299.2|DHYD
OG0010349	LOC115629520|XP_030381859.1|SLEB	LOC111593813|XP_023162650.2|DHYD
OG0010350	LOC115629757|XP_030382158.1|SLEB	LOC111605653|XP_030079675.1|DHYD
OG0010351	LOC115628884|XP_030381000.1|SLEB	LOC111605457|XP_023179747.1|DHYD
OG0010352	LOC115629740|XP_030382135.1|SLEB	LOC111594247|XP_023163226.1|DHYD
OG0010353	LOC115633385|XP_030386689.1|SLEB	LOC115483724|XP_030081767.1|DHYD
OG0010354	LOC115629163|XP_030381397.1|SLEB	LOC111601644|XP_023174091.1|DHYD
OG0010355	LOC115627387|XP_030378900.1|SLEB	LOC111591898|XP_023159574.2|DHYD
OG0010357	LOC115630088|XP_030382575.1|SLEB	LOC111594256|XP_023163245.2|DHYD
OG0010358	LOC115633426|XP_030386746.1|SLEB	LOC111603216|XP_023176482.2|DHYD
OG0010359	LOC115627935|XP_030379688.1|SLEB	LOC111601881|XP_023174491.2|DHYD
OG0010360	LOC115627945|XP_030379698.1|SLEB	LOC111601918|XP_023174534.1|DHYD
OG0010361	LOC115627908|XP_030379663.1|SLEB	LOC111601897|XP_023174508.2|DHYD
OG0010362	LOC115627233|XP_030378715.1|SLEB	LOC111601899|XP_023174509.1|DHYD
OG0010363	LOC115633406|XP_030386709.1|SLEB	LOC111594067|XP_023162967.1|DHYD
OG0010364	LOC115627993|XP_030379749.1|SLEB	LOC111594054|XP_023162940.2|DHYD
OG0010365	LOC115627946|XP_030379699.1|SLEB	LOC111598347|XP_023169324.1|DHYD
OG0010367	LOC115627372|XP_030378884.1|SLEB	LOC111605048|XP_030078904.1|DHYD
OG0010369	LOC115633219|XP_030386468.1|SLEB	LOC111601621|XP_023174057.1|DHYD
OG0010370	LOC115627882|XP_030379628.1|SLEB	LOC111596568|XP_023166610.2|DHYD
OG0010371	LOC115629648|XP_030382019.1|SLEB	LOC111603353|XP_023176668.1|DHYD
OG0010372	LOC115627398|XP_030378913.1|SLEB	LOC111597566|XP_023168136.2|DHYD
OG0010373	LOC115627403|XP_030378917.1|SLEB	LOC111597610|XP_023168180.2|DHYD
OG0010374	LOC115629204|XP_030381463.1|SLEB	LOC111605334|XP_023179570.1|DHYD
OG0010375	LOC115629160|XP_030381393.1|SLEB	LOC111605335|XP_023179572.2|DHYD
OG0010376	LOC115626777|XP_030378103.1|SLEB	LOC111601952|XP_023174585.2|DHYD
OG0010377	LOC115628943|XP_030381076.1|SLEB	LOC111598442|XP_023169451.1|DHYD
OG0010378	LOC115629814|XP_030382242.1|SLEB	LOC111597463|XP_023167983.2|DHYD
OG0010379	LOC115633242|XP_030386497.1|SLEB	LOC111596040|XP_023165844.1|DHYD
OG0010380	LOC115629359|XP_030381671.1|SLEB	LOC111598414|XP_030079363.1|DHYD
OG0010381	LOC115632808|XP_030385920.1|SLEB	LOC111598438|XP_023169448.1|DHYD
OG0010382	LOC115629381|XP_030381695.1|SLEB	LOC111598433|XP_023169443.1|DHYD
OG0010383	LOC115629370|XP_030381688.1|SLEB	LOC111598435|XP_023169444.1|DHYD
OG0010384	LOC115626792|XP_030378117.1|SLEB	LOC111603186|XP_023176437.2|DHYD
OG0010385	LOC115626488|XP_030377733.1|SLEB	LOC111598966|XP_023170226.2|DHYD
OG0010386	LOC115626380|XP_030377597.1|SLEB	LOC111594092|XP_030079056.1|DHYD
OG0010387	LOC115626414|XP_030377641.1|SLEB	LOC111603933|XP_023177528.2|DHYD
OG0010388	LOC115626064|XP_030377177.1|SLEB	LOC111603866|XP_023177442.2|DHYD
OG0010389	LOC115621864|XP_030371545.1|SLEB	LOC111603861|XP_023177434.1|DHYD
OG0010390	LOC115625736|XP_030376749.1|SLEB	LOC111594113|XP_023163039.2|DHYD
OG0010391	LOC115625794|XP_030376830.1|SLEB	LOC111594087|XP_023163002.2|DHYD
OG0010393	LOC115626594|XP_030377837.1|SLEB	LOC111597208|XP_023167544.2|DHYD
OG0010394	LOC115625979|XP_030377085.1|SLEB	LOC111596308|XP_023166235.1|DHYD
OG0010395	LOC115625398|XP_030376297.1|SLEB	LOC111600422|XP_023172272.2|DHYD
OG0010396	LOC115626552|XP_030377790.1|SLEB	LOC111600356|XP_023172196.2|DHYD
OG0010397	LOC115626548|XP_030377785.1|SLEB	LOC111600437|XP_023172298.2|DHYD
OG0010399	LOC115626609|XP_030377862.1|SLEB	LOC111594784|XP_023164005.2|DHYD
OG0010400	LOC115626538|XP_030377778.1|SLEB	LOC111594752|XP_023163968.1|DHYD
OG0010401	LOC115626421|XP_030377650.1|SLEB	LOC111594774|XP_023163991.2|DHYD
OG0010402	LOC115625825|XP_030376875.1|SLEB	LOC111594660|XP_023163830.2|DHYD
OG0010403	LOC115625649|XP_030376637.1|SLEB	LOC111594796|XP_023164031.2|DHYD
OG0010404	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB	LOC111592574|XP_023160653.1|DHYD
OG0010405	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB	LOC111592575|XP_023160654.2|DHYD
OG0010406	LOC115629005|XP_030381153.1|SLEB	LOC111592579|XP_023160658.2|DHYD
OG0010407	LOC115626093|XP_030377205.1|SLEB	LOC111602306|XP_023175075.2|DHYD
OG0010409	LOC115629993|XP_030382479.1|SLEB	LOC111593665|XP_030080519.1|DHYD
OG0010411	LOC115631724|XP_030384419.1|SLEB	LOC111603768|XP_023177270.2|DHYD
OG0010412	LOC115630794|XP_030383312.1|SLEB	LOC111594243|XP_023163222.1|DHYD
OG0010413	LOC115631839|XP_030384541.1|SLEB	LOC111595579|XP_023165153.1|DHYD
OG0010414	LOC115631847|XP_030384551.1|SLEB	LOC111595581|XP_023165155.1|DHYD
OG0010415	LOC115631275|XP_030383846.1|SLEB	LOC111591964|XP_023159675.2|DHYD
OG0010416	LOC115631824|XP_030384524.1|SLEB	LOC111603531|XP_023176932.2|DHYD
OG0010417	LOC115631322|XP_030383901.1|SLEB	LOC111603536|XP_023176940.1|DHYD
OG0010418	LOC115631639|XP_030384307.1|SLEB	LOC111601123|XP_023173349.1|DHYD
OG0010419	LOC115630533|XP_030382997.1|SLEB	LOC111600779|XP_023172831.2|DHYD
OG0010421	LOC115631269|XP_030383841.1|SLEB	LOC111595797|XP_023165455.1|DHYD
OG0010422	LOC115631189|XP_030383740.1|SLEB	LOC111592896|XP_023161106.1|DHYD
OG0010423	LOC115621593|XP_030371144.1|SLEB	LOC111592914|XP_023161131.1|DHYD
OG0010424	LOC115628603|XP_030380647.1|SLEB	LOC111597268|XP_030080337.1|DHYD
OG0010425	LOC115630777|XP_030383292.1|SLEB	LOC111594224|XP_023163192.2|DHYD
OG0010426	LOC115630726|XP_030383241.1|SLEB	LOC111594223|XP_023163191.2|DHYD
OG0010427	LOC115628610|XP_030380653.1|SLEB	LOC111599160|XP_023170500.1|DHYD
OG0010428	LOC115628590|XP_030380633.1|SLEB	LOC111599209|XP_023170574.2|DHYD
OG0010429	LOC115632058|XP_030384895.1|SLEB	LOC111599170|XP_023170519.1|DHYD
OG0010430	LOC115631863|XP_030384572.1|SLEB	LOC111596270|XP_023166177.2|DHYD
OG0010431	LOC115631295|XP_030383870.1|SLEB	LOC111601012|XP_023173181.2|DHYD
OG0010432	LOC115631512|XP_030384139.1|SLEB	LOC111601913|XP_023174532.2|DHYD
OG0010433	LOC115631297|XP_030383872.1|SLEB	LOC111602010|XP_023174676.1|DHYD
OG0010434	LOC115631265|XP_030383837.1|SLEB	LOC111599382|XP_023170787.2|DHYD
OG0010435	LOC115631426|XP_030384016.1|SLEB	LOC111601875|XP_023174485.1|DHYD
OG0010436	LOC115631340|XP_030383917.1|SLEB	LOC111595204|XP_023164570.1|DHYD
OG0010437	LOC115625865|XP_030376936.1|SLEB	LOC111605016|XP_023179113.2|DHYD
OG0010438	LOC115626112|XP_030377226.1|SLEB	LOC115483221|XP_030080422.1|DHYD
OG0010439	LOC115626002|XP_030377107.1|SLEB	LOC111603803|XP_023177326.1|DHYD
OG0010440	LOC115630783|XP_030383299.1|SLEB	LOC111603535|XP_023176936.1|DHYD
OG0010441	LOC115630492|XP_030382938.1|SLEB	LOC111603533|XP_023176934.2|DHYD
OG0010442	LOC115633679|XP_030386993.1|SLEB	LOC111595869|XP_023165554.2|DHYD
OG0010443	LOC115631841|XP_030384544.1|SLEB	LOC111601175|XP_023173422.1|DHYD
OG0010444	LOC115631823|XP_030384523.1|SLEB	LOC111601183|XP_023173431.1|DHYD
OG0010445	LOC115630523|XP_030382987.1|SLEB	LOC111596085|XP_023165914.2|DHYD
OG0010446	LOC115628562|XP_030380584.1|SLEB	LOC111595992|XP_023165757.2|DHYD
OG0010447	LOC115622975|XP_030372987.1|SLEB	LOC111592819|XP_023161010.1|DHYD
OG0010448	LOC115622668|XP_030372543.1|SLEB	LOC111597509|XP_023168045.2|DHYD
OG0010449	LOC115632954|XP_030386114.1|SLEB	LOC111597624|XP_023168190.2|DHYD
OG0010450	LOC115622422|XP_030372217.1|SLEB	LOC111597550|XP_023168114.2|DHYD
OG0010451	LOC115622845|XP_030372786.1|SLEB	LOC111597497|XP_023168023.1|DHYD
OG0010452	LOC115622916|XP_030372900.1|SLEB	LOC111597496|XP_023168022.2|DHYD
OG0010453	LOC115622640|XP_030372507.1|SLEB	LOC111595146|XP_023164487.1|DHYD
OG0010454	LOC115633010|XP_030386195.1|SLEB	LOC111605664|XP_023180095.1|DHYD
OG0010455	LOC115624817|XP_030375523.1|SLEB	LOC111605677|XP_023180111.1|DHYD
OG0010456	LOC115632922|XP_030386074.1|SLEB	LOC111601702|XP_023174186.1|DHYD
OG0010457	LOC115622524|XP_030372348.1|SLEB	LOC111591927|XP_023159625.1|DHYD
OG0010458	LOC115622526|XP_030372349.1|SLEB	LOC111591936|XP_023159643.2|DHYD
OG0010459	LOC115622532|XP_030372355.1|SLEB	LOC111591938|XP_023159645.1|DHYD
OG0010460	LOC115632801|XP_030385912.1|SLEB	LOC115483023|XP_030079619.1|DHYD
OG0010461	LOC115623024|XP_030373063.1|SLEB	LOC111604504|XP_023178367.1|DHYD
OG0010462	LOC115632208|XP_030385120.1|SLEB	LOC111596512|XP_023166545.2|DHYD
OG0010463	LOC115632612|XP_030385699.1|SLEB	LOC111604725|XP_023178667.1|DHYD
OG0010464	LOC115632614|XP_030385701.1|SLEB	LOC111604708|XP_023178649.1|DHYD
OG0010465	LOC115632897|XP_030386048.1|SLEB	LOC111604707|XP_023178648.1|DHYD
OG0010466	LOC115632912|XP_030386061.1|SLEB	LOC111604674|XP_023178603.1|DHYD
OG0010467	LOC115632834|XP_030385949.1|SLEB	LOC111604679|XP_023178609.1|DHYD
OG0010468	LOC115632662|XP_030385755.1|SLEB	LOC111592954|XP_023161210.1|DHYD
OG0010469	LOC115628412|XP_030380360.1|SLEB	LOC111595295|XP_023164717.2|DHYD
OG0010470	LOC115632796|XP_030385908.1|SLEB	LOC111603075|XP_023176303.1|DHYD
OG0010471	LOC115632812|XP_030385923.1|SLEB	LOC111603039|XP_023176237.1|DHYD
OG0010472	LOC115623171|XP_030373248.1|SLEB	LOC111596145|XP_023165997.2|DHYD
OG0010473	LOC115622340|XP_030372112.1|SLEB	LOC111593105|XP_023161472.1|DHYD
OG0010474	LOC115633052|XP_030386258.1|SLEB	LOC111598069|XP_023168871.1|DHYD
OG0010475	LOC115622954|XP_030372954.1|SLEB	LOC111601713|XP_023174199.2|DHYD
OG0010476	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB	LOC111595658|XP_023165249.1|DHYD
OG0010477	LOC115632974|XP_030386144.1|SLEB	LOC111601594|XP_023174023.1|DHYD
OG0010478	LOC115628417|XP_030380365.1|SLEB	LOC111593207|XP_023161620.2|DHYD
OG0010479	LOC115628336|XP_030380260.1|SLEB	LOC111593215|XP_023161633.2|DHYD
OG0010480	LOC115632959|XP_030386119.1|SLEB	LOC111605182|XP_023179347.2|DHYD
OG0010481	LOC115632341|XP_030385306.1|SLEB	LOC111592729|XP_023160886.1|DHYD
OG0010482	LOC115632399|XP_030385393.1|SLEB	LOC111595085|XP_023164408.2|DHYD
OG0010483	LOC115632554|XP_030385629.1|SLEB	LOC111599833|XP_023171394.1|DHYD
OG0010484	LOC115632859|XP_030385980.1|SLEB	LOC111592873|XP_023161090.2|DHYD
OG0010485	LOC115622820|XP_030372755.1|SLEB	LOC111599415|XP_023170832.2|DHYD
OG0010486	LOC115624920|XP_030375630.1|SLEB	LOC111600991|XP_023173151.2|DHYD
OG0010487	LOC115623287|XP_030373431.1|SLEB	LOC111598386|XP_023169368.2|DHYD
OG0010488	LOC115632257|XP_030385190.1|SLEB	LOC111603314|XP_023176603.2|DHYD
OG0010489	LOC115632938|XP_030386093.1|SLEB	LOC111603337|XP_023176641.2|DHYD
OG0010490	LOC115634607|XP_030388316.1|SLEB	LOC111592131|XP_023159940.2|DHYD
OG0010491	LOC115624893|XP_030375601.1|SLEB	LOC111601230|XP_030082010.1|DHYD
OG0010492	LOC115634260|XP_030387714.1|SLEB	LOC111593532|XP_023162100.1|DHYD
OG0010493	LOC115622991|XP_030373011.1|SLEB	LOC111599838|XP_023171401.1|DHYD
OG0010494	LOC115622201|XP_030371956.1|SLEB	LOC111597618|XP_023168185.1|DHYD
OG0010495	LOC115622283|XP_030372045.1|SLEB	LOC111597589|XP_023168155.2|DHYD
OG0010496	LOC115624040|XP_030374481.1|SLEB	LOC111604521|XP_023178385.2|DHYD
OG0010497	LOC115634065|XP_030387474.1|SLEB	LOC111604545|XP_023178412.1|DHYD
OG0010498	LOC115634171|XP_030387614.1|SLEB	LOC111602123|XP_023174840.2|DHYD
OG0010499	LOC115634406|XP_030387961.1|SLEB	LOC111602124|XP_023174841.1|DHYD
OG0010500	LOC115634682|XP_030388401.1|SLEB	LOC111602134|XP_023174851.2|DHYD
OG0010501	LOC115634741|XP_030388489.1|SLEB	LOC111600774|XP_030080942.1|DHYD
OG0010502	LOC115623183|XP_030373263.1|SLEB	LOC111604330|XP_023178160.2|DHYD
OG0010503	LOC115634790|XP_030388558.1|SLEB	LOC111593179|XP_023161556.2|DHYD
OG0010504	LOC115628750|XP_030380823.1|SLEB	LOC111596403|XP_023166377.1|DHYD
OG0010505	LOC115629667|XP_030382045.1|SLEB	LOC111599906|XP_023171496.2|DHYD
OG0010506	LOC115621278|XP_030370744.1|SLEB	LOC111593879|XP_023162712.2|DHYD
OG0010507	LOC115634228|XP_030387679.1|SLEB	LOC115483379|XP_030080960.1|DHYD
OG0010508	LOC115634434|XP_030388001.1|SLEB	LOC111603805|XP_023177324.2|DHYD
OG0010509	LOC115634399|XP_030387950.1|SLEB	LOC111600603|XP_023172566.1|DHYD
OG0010510	LOC115634315|XP_030387835.1|SLEB	LOC111595455|XP_030082024.1|DHYD
OG0010511	LOC115629765|XP_030382216.1|SLEB	LOC111599756|XP_023171278.2|DHYD
OG0010512	LOC115627644|XP_030379241.1|SLEB	LOC111594323|XP_023163335.1|DHYD
OG0010513	LOC115634102|XP_030387518.1|SLEB	LOC111594312|XP_023163323.2|DHYD
OG0010514	LOC115623181|XP_030373266.1|SLEB	LOC111594303|XP_023163309.2|DHYD
OG0010515	LOC115634030|XP_030387426.1|SLEB	LOC111602554|XP_023175476.2|DHYD
OG0010516	LOC115634518|XP_030388145.1|SLEB	LOC111594159|XP_023163111.1|DHYD
OG0010517	LOC115634249|XP_030387704.1|SLEB	LOC111595557|XP_023165117.1|DHYD
OG0010518	LOC115634179|XP_030387628.1|SLEB	LOC111601209|XP_023173473.1|DHYD
OG0010519	LOC115624693|XP_030375366.1|SLEB	LOC111592104|XP_023159901.1|DHYD
OG0010521	LOC115633926|XP_030387302.1|SLEB	LOC111594192|XP_023163158.1|DHYD
OG0010522	LOC115633958|XP_030387336.1|SLEB	LOC111597017|XP_023167291.1|DHYD
OG0010523	LOC115624064|XP_030374513.1|SLEB	LOC111597016|XP_023167290.2|DHYD
OG0010524	LOC115624527|XP_030375107.1|SLEB	LOC111597099|XP_023167409.1|DHYD
OG0010525	LOC115634595|XP_030388288.1|SLEB	LOC111594442|XP_023163501.2|DHYD
OG0010526	LOC115634398|XP_030387949.1|SLEB	LOC111594588|XP_023163719.2|DHYD
OG0010527	LOC115634617|XP_030388325.1|SLEB	LOC111593113|XP_023161485.2|DHYD
OG0010528	LOC115634374|XP_030387912.1|SLEB	LOC111594083|XP_023162999.1|DHYD
OG0010530	LOC115630251|XP_030382652.1|SLEB	LOC111594097|XP_023163021.2|DHYD
OG0010531	LOC115621061|XP_030370445.1|SLEB	LOC111598567|XP_023169636.1|DHYD
OG0010533	LOC115622635|XP_030372502.1|SLEB	LOC111599272|XP_023170639.2|DHYD
OG0010534	LOC115624303|XP_030374786.1|SLEB	LOC111596443|XP_023166434.2|DHYD
OG0010536	LOC115623800|XP_030374202.1|SLEB	LOC111596702|XP_023166789.2|DHYD
OG0010537	LOC115624129|XP_030374585.1|SLEB	LOC111603643|XP_023177089.1|DHYD
OG0010538	LOC115625098|XP_030375856.1|SLEB	LOC111604620|XP_023178509.2|DHYD
OG0010540	LOC115621560|XP_030371093.1|SLEB	LOC111603297|XP_023176588.1|DHYD
OG0010541	LOC115627243|XP_030378765.1|SLEB	LOC111594535|XP_023163643.2|DHYD
OG0010542	LOC115622006|XP_030371721.1|SLEB	LOC111594517|XP_023163613.1|DHYD
OG0010543	LOC115621194|XP_030370630.1|SLEB	LOC111594593|XP_023163722.1|DHYD
OG0010544	LOC115621531|XP_030371056.1|SLEB	LOC111594549|XP_023163670.2|DHYD
OG0010545	LOC115621001|XP_030370382.1|SLEB	LOC111594603|XP_030080608.1|DHYD
OG0010546	LOC115620494|XP_030369597.1|SLEB	LOC111604221|XP_023177959.1|DHYD
OG0010547	LOC115621410|XP_030370917.1|SLEB	LOC111604243|XP_023177995.2|DHYD
OG0010548	LOC115620359|XP_030369423.1|SLEB	LOC111596451|XP_023166448.2|DHYD
OG0010549	LOC115620848|XP_030370151.1|SLEB	LOC111604258|XP_023178017.1|DHYD
OG0010550	LOC115621732|XP_030371322.1|SLEB	LOC111592706|XP_023160862.2|DHYD
OG0010551	LOC115621977|XP_030371688.1|SLEB	LOC111597887|XP_023168590.2|DHYD
OG0010552	LOC115621602|XP_030371155.1|SLEB	LOC111597843|XP_023168517.1|DHYD
OG0010553	LOC115621456|XP_030370972.1|SLEB	LOC111597823|XP_023168479.2|DHYD
OG0010554	LOC115621317|XP_030370794.1|SLEB	LOC111593227|XP_023161646.2|DHYD
OG0010555	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB	LOC111597759|XP_023168381.1|DHYD
OG0010556	LOC115624045|XP_030374485.1|SLEB	LOC111604997|XP_023179087.1|DHYD
OG0010557	LOC115624227|XP_030374702.1|SLEB	LOC111600270|XP_023172086.1|DHYD
OG0010559	LOC115625567|XP_030376521.1|SLEB	LOC111595182|XP_023164529.2|DHYD
OG0010560	LOC115623408|XP_030373578.1|SLEB	LOC111595349|XP_023164792.2|DHYD
OG0010561	LOC115624218|XP_030374692.1|SLEB	LOC111601328|XP_023173625.1|DHYD
OG0010562	LOC115624175|XP_030374631.1|SLEB	LOC111597191|XP_023167530.1|DHYD
OG0010563	LOC115623869|XP_030374274.1|SLEB	LOC111597187|XP_023167525.1|DHYD
OG0010564	LOC115621104|XP_030370502.1|SLEB	LOC111601451|XP_023173796.2|DHYD
OG0010565	LOC115621233|XP_030370683.1|SLEB	LOC111592484|XP_023160472.2|DHYD
OG0010566	LOC115621827|XP_030371495.1|SLEB	LOC111592471|XP_023160454.1|DHYD
OG0010568	LOC115621157|XP_030370574.1|SLEB	LOC111601989|XP_023174646.2|DHYD
OG0010569	LOC115621553|XP_030371082.1|SLEB	LOC111602007|XP_023174662.2|DHYD
OG0010570	LOC115621325|XP_030370805.1|SLEB	LOC111602022|XP_023174690.1|DHYD
OG0010571	LOC115621895|XP_030371584.1|SLEB	LOC111600632|XP_023172603.2|DHYD
OG0010572	LOC115622045|XP_030371777.1|SLEB	LOC111599433|XP_023170854.1|DHYD
OG0010573	LOC115621005|XP_030370385.1|SLEB	LOC111596401|XP_023166374.2|DHYD
OG0010575	LOC115621225|XP_030370672.1|SLEB	LOC111596404|XP_023166378.1|DHYD
OG0010576	LOC115625090|XP_030375849.1|SLEB	LOC111595673|XP_023165276.1|DHYD
OG0010577	LOC115625189|XP_030376015.1|SLEB	LOC111594499|XP_023163578.2|DHYD
OG0010578	LOC115620986|XP_030370366.1|SLEB	LOC111594426|XP_030080689.1|DHYD
OG0010579	LOC115624118|XP_030374573.1|SLEB	LOC111604231|XP_023177976.1|DHYD
OG0010580	LOC115623937|XP_030374358.1|SLEB	LOC111599586|XP_023171028.2|DHYD
OG0010581	LOC115620991|XP_030370370.1|SLEB	LOC111598857|XP_023170068.2|DHYD
OG0010582	LOC115621888|XP_030371576.1|SLEB	LOC111598578|XP_023169655.2|DHYD
OG0010583	LOC115620389|XP_030369456.1|SLEB	LOC111601483|XP_023173839.2|DHYD
OG0010584	LOC115625588|XP_030376560.1|SLEB	LOC111595684|XP_023165292.2|DHYD
OG0010585	LOC115621643|XP_030371203.1|SLEB	LOC111602779|XP_023175813.2|DHYD
OG0010586	LOC115623061|XP_030373100.1|SLEB, LOC115623190|XP_030373273.1|SLEB	LOC111602414|XP_023175213.2|DHYD
OG0010588	LOC115621319|XP_030370798.1|SLEB	LOC111603288|XP_023176577.1|DHYD
OG0010589	LOC115634342|XP_030387858.1|SLEB	LOC111603796|XP_023177312.1|DHYD
OG0010592	LOC115633700|XP_030387019.1|SLEB	LOC111603525|XP_023176925.2|DHYD
OG0010593	LOC115623004|XP_030373034.1|SLEB	LOC111601003|XP_023173169.2|DHYD
OG0010595	LOC115627666|XP_030379268.1|SLEB	LOC115483756|XP_030081863.1|DHYD, LOC115483449|XP_030081303.1|DHYD
OG0010597	LOC115632947|XP_030386103.1|SLEB	LOC111598725|XP_023169884.2|DHYD
OG0010598	LOC115632966|XP_030386126.1|SLEB	LOC111597585|XP_023168152.1|DHYD
OG0010599	LOC115626168|XP_030377302.1|SLEB	LOC111592616|XP_023160719.1|DHYD
OG0010600	LOC115626089|XP_030377202.1|SLEB	LOC111592596|XP_023160681.2|DHYD
OG0010601	LOC115626422|XP_030377651.1|SLEB	LOC111594775|XP_023163992.2|DHYD
OG0010608	LOC115631406|XP_030383989.1|SLEB	LOC111597444|XP_023167931.1|DHYD
OG0010612	LOC115626628|XP_030377892.1|SLEB	LOC111596349|XP_023166308.1|DHYD
OG0010613	LOC115632409|XP_030385405.1|SLEB	LOC111595045|XP_023164339.2|DHYD
OG0010622	LOC115623623|XP_030373920.1|SLEB	LOC111603018|XP_023176205.2|DHYD
OG0010624	LOC115623766|XP_030374162.1|SLEB	LOC115482781|XP_030078627.1|DHYD
OG0010627	LOC115621188|XP_030370624.1|SLEB	LOC111603494|XP_023176869.2|DHYD
OG0010628	LOC115621039|XP_030370421.1|SLEB	LOC111602657|XP_023175597.1|DHYD
OG0010631	LOC115625713|XP_030376718.1|SLEB	LOC111602212|XP_023174956.2|DHYD
OG0010635	LOC115634428|XP_030387994.1|SLEB	LOC111593845|XP_023162658.2|DHYD
OG0010637	LOC115624378|XP_030374941.1|SLEB	LOC111596447|XP_023166440.1|DHYD
OG0010638	LOC115627095|XP_030378508.1|SLEB	LOC115482854|XP_030078962.1|DHYD
OG0010639	LOC115629820|XP_030382250.1|SLEB	LOC111597482|XP_023168004.2|DHYD
OG0010640	LOC115629821|XP_030382251.1|SLEB	LOC111600198|XP_023171981.2|DHYD
OG0010641	LOC115629812|XP_030382239.1|SLEB	LOC111600189|XP_023171966.1|DHYD
OG0010642	LOC115628759|XP_030380834.1|SLEB	LOC111601847|XP_023174450.2|DHYD
OG0010643	LOC115627927|XP_030379681.1|SLEB	LOC111598436|XP_023169445.1|DHYD
OG0010644	LOC115629891|XP_030382348.1|SLEB	LOC111593998|XP_023162858.2|DHYD
OG0010647	LOC115622826|XP_030372764.1|SLEB	LOC111595150|XP_023164499.2|DHYD
OG0010649	LOC115624937|XP_030375648.1|SLEB	LOC111601026|XP_023173203.2|DHYD
OG0010650	LOC115622883|XP_030372840.1|SLEB	LOC111598377|XP_023169353.1|DHYD
OG0010652	LOC115623277|XP_030373419.1|SLEB, LOC115629041|XP_030381204.1|SLEB, LOC115633472|XP_030386795.1|SLEB	LOC115483062|XP_030079731.1|DHYD, LOC115483060|XP_030079729.1|DHYD, LOC115483056|XP_030079723.1|DHYD, LOC115483063|XP_030079733.1|DHYD, LOC115483055|XP_030079721.1|DHYD, LOC115483149|XP_030080168.1|DHYD, LOC115483151|XP_030080173.1|DHYD, LOC115483150|XP_030080170.1|DHYD, LOC115483057|XP_030079725.1|DHYD, LOC115483059|XP_030079728.1|DHYD, LOC115483145|XP_030080166.1|DHYD, LOC115483045|XP_030079717.1|DHYD, LOC115483061|XP_030079730.1|DHYD, LOC115483058|XP_030079727.1|DHYD
OG0010658	LOC115629332|XP_030381640.1|SLEB	LOC111598846|XP_023170050.2|DHYD
OG0010659	LOC115629517|XP_030381858.1|SLEB	LOC111605635|XP_030079677.1|DHYD
OG0010661	LOC115629708|XP_030382087.1|SLEB	LOC111593399|XP_023161888.2|DHYD
OG0010662	LOC115626988|XP_030378364.1|SLEB	LOC111601868|XP_023174476.1|DHYD
OG0010666	LOC115628032|XP_030379834.1|SLEB	LOC111596806|XP_023166935.2|DHYD
OG0010667	LOC115627370|XP_030378882.1|SLEB	LOC111605047|XP_023179150.2|DHYD
OG0010669	LOC115627662|XP_030379264.1|SLEB	LOC111604037|XP_023177662.2|DHYD
OG0010670	LOC115633374|XP_030386678.1|SLEB	LOC111601633|XP_030079922.1|DHYD
OG0010671	LOC115633371|XP_030386675.1|SLEB	LOC111601637|XP_023174075.2|DHYD
OG0010676	LOC115627693|XP_030379296.1|SLEB	LOC111603155|XP_030079315.1|DHYD
OG0010677	LOC115627420|XP_030378950.1|SLEB	LOC111602847|XP_023175927.1|DHYD
OG0010678	LOC115627561|XP_030379142.1|SLEB	LOC111603123|XP_023176364.1|DHYD
OG0010679	LOC115627850|XP_030379570.1|SLEB	LOC111601822|XP_023174412.2|DHYD
OG0010680	LOC115629327|XP_030381636.1|SLEB	LOC111598421|XP_023169429.1|DHYD
OG0010684	LOC115626580|XP_030377821.1|SLEB	LOC111598977|XP_023170243.1|DHYD
OG0010686	LOC115626615|XP_030377868.1|SLEB	LOC111594748|XP_023163964.2|DHYD
OG0010690	LOC115630739|XP_030383253.1|SLEB	LOC111601325|XP_023173626.2|DHYD
OG0010691	LOC115630641|XP_030383141.1|SLEB	LOC111600687|XP_023172712.1|DHYD
OG0010692	LOC115630639|XP_030383139.1|SLEB	LOC111600668|XP_023172688.2|DHYD
OG0010695	LOC115631843|XP_030384546.1|SLEB	LOC111602503|XP_023175346.2|DHYD
OG0010699	LOC115626055|XP_030377166.1|SLEB	LOC111603795|XP_023177315.1|DHYD
OG0010703	LOC115631159|XP_030383695.1|SLEB	LOC111599057|XP_023170346.1|DHYD
OG0010706	LOC115622562|XP_030372392.1|SLEB	LOC115483426|XP_030081240.1|DHYD, LOC111599841|XP_023171404.2|DHYD
