Orthogroup	SLEB.longest_only	DSIM.longest_only
OG0008918	LOC115631194|XP_030383744.1|SLEB	LOC6732725|XP_016025456.1|DSIM
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC115624851|XP_030375556.1|SLEB	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC6735608|XP_016028968.1|DSIM
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC27206950|XP_039147982.1|DSIM
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC6725275|XP_002106297.1|DSIM
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC6725653|XP_002106660.1|DSIM
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC27207640|XP_039150335.1|DSIM
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC27207178|XP_016037923.1|DSIM
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC6739151|XP_039149832.1|DSIM
OG0008954	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB	LOC27206672|XP_016025059.1|DSIM, LOC27209187|XP_016023664.1|DSIM
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC115630649|XP_030383151.1|SLEB	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC6740021|XP_002076906.1|DSIM
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC6732469|XP_016025105.1|DSIM
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC6738132|XP_002084945.1|DSIM
OG0008977	LOC115626083|XP_030377195.1|SLEB	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC115626420|XP_030377648.1|SLEB	LOC6732228|XP_002079357.1|DSIM
OG0008983	LOC115633063|XP_030386283.1|SLEB	LOC6735987|XP_002082896.1|DSIM
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC6738318|XP_002085128.1|DSIM
OG0008987	LOC115631448|XP_030384052.1|SLEB	LOC6731041|XP_002078202.1|DSIM
OG0008988	LOC115620707|XP_030369942.1|SLEB	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC6737439|XP_002084276.1|DSIM
OG0008991	LOC115621344|XP_030370823.1|SLEB	LOC27208669|XP_039154250.1|DSIM, LOC120285677|XP_039154254.1|DSIM
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC6728597|XP_016035228.1|DSIM
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC6731461|XP_002078612.1|DSIM
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC6737526|XP_039148045.1|DSIM
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC6740222|XP_002077103.1|DSIM
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC6739987|XP_016038146.1|DSIM
OG0009001	LOC115625896|XP_030376984.1|SLEB	LOC6732767|XP_016025485.1|DSIM
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC115626531|XP_030377771.1|SLEB	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC6727890|XP_016034499.1|DSIM
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC115627090|XP_030378506.1|SLEB	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC115621228|XP_030370677.1|SLEB	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC115624505|XP_030375074.1|SLEB	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC115623268|XP_030373399.1|SLEB	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC115634014|XP_030387398.1|SLEB	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC115631629|XP_030384296.1|SLEB	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC115621616|XP_030371172.1|SLEB	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC115625249|XP_030376102.1|SLEB	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC115624093|XP_030374543.1|SLEB	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC115623961|XP_030374388.1|SLEB	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC115624376|XP_030374937.1|SLEB	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC115623770|XP_030374165.1|SLEB	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC115625228|XP_030376071.1|SLEB	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC115623589|XP_030373849.1|SLEB	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC115623349|XP_030373492.1|SLEB	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC115624099|XP_030374549.1|SLEB	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC115625445|XP_030376353.1|SLEB	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC115628274|XP_030380163.1|SLEB	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC115623624|XP_030373921.1|SLEB	LOC6728615|XP_016035249.1|DSIM
OG0009086	LOC115621290|XP_030370752.1|SLEB	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC115621943|XP_030371650.1|SLEB	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC115620258|XP_030369268.1|SLEB	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC115626839|XP_030378184.1|SLEB	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC115621823|XP_030371475.1|SLEB	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC115621036|XP_030370418.1|SLEB	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC115623877|XP_030374286.1|SLEB	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC115621129|XP_030370538.1|SLEB	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC115620669|XP_030369886.1|SLEB	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC115621048|XP_030370430.1|SLEB	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC115620549|XP_030369691.1|SLEB	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC115621076|XP_030370466.1|SLEB	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC115631342|XP_030383920.1|SLEB	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC115631220|XP_030383786.1|SLEB	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC115630973|XP_030383413.1|SLEB	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC115631741|XP_030384440.1|SLEB	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC115630958|XP_030383392.1|SLEB	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC115628571|XP_030380598.1|SLEB	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC115630612|XP_030383097.1|SLEB	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC115631525|XP_030384156.1|SLEB	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC115623504|XP_030373742.1|SLEB	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC115631753|XP_030384450.1|SLEB	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC115631171|XP_030383720.1|SLEB	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC115624768|XP_030375461.1|SLEB	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC115631097|XP_030383609.1|SLEB	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC115630743|XP_030383256.1|SLEB	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC115626338|XP_030377543.1|SLEB	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC115626464|XP_030377706.1|SLEB	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC115629773|XP_030382187.1|SLEB	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC115626029|XP_030377140.1|SLEB	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC115632764|XP_030385872.1|SLEB	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC115634702|XP_030388440.1|SLEB	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC115634643|XP_030388360.1|SLEB	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC115634188|XP_030387635.1|SLEB	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC115633719|XP_030387047.1|SLEB	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC115633986|XP_030387369.1|SLEB	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC115629906|XP_030382375.1|SLEB	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC115633821|XP_030387167.1|SLEB	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC115634070|XP_030387477.1|SLEB	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC115628570|XP_030380638.1|SLEB	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC115630413|XP_030382811.1|SLEB	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC115620041|XP_030369019.1|SLEB	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC115629296|XP_030381604.1|SLEB	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC115619970|XP_030368866.1|SLEB	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC115623723|XP_030374111.1|SLEB	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC115628107|XP_030379950.1|SLEB	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC115634753|XP_030388504.1|SLEB	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC115634808|XP_030388580.1|SLEB	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC115634809|XP_030388581.1|SLEB	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC115632167|XP_030385058.1|SLEB	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC115633991|XP_030387374.1|SLEB	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC115634061|XP_030387465.1|SLEB	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC115634368|XP_030387892.1|SLEB	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC115633913|XP_030387282.1|SLEB	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC115634510|XP_030388137.1|SLEB	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC115624815|XP_030375521.1|SLEB	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC115622191|XP_030371944.1|SLEB	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC115634630|XP_030388346.1|SLEB	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC115629544|XP_030381889.1|SLEB	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC115634332|XP_030387852.1|SLEB	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC115621428|XP_030370943.1|SLEB	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC115634046|XP_030387449.1|SLEB	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC115633711|XP_030387032.1|SLEB	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC115633887|XP_030387250.1|SLEB	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC115620382|XP_030369450.1|SLEB	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC115634333|XP_030387849.1|SLEB	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC115626455|XP_030377694.1|SLEB	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC115626222|XP_030377381.1|SLEB	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC115624793|XP_030375496.1|SLEB	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC115627663|XP_030379265.1|SLEB	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC115626961|XP_030378336.1|SLEB	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC115626941|XP_030378317.1|SLEB	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC115632849|XP_030385967.1|SLEB	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC115632740|XP_030385847.1|SLEB	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC115622680|XP_030372558.1|SLEB	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC115632725|XP_030385831.1|SLEB	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC115632589|XP_030385674.1|SLEB	LOC6737771|XP_002084599.2|DSIM
OG0009167	LOC115622739|XP_030372642.1|SLEB	LOC6738988|XP_002085783.2|DSIM
OG0009168	LOC115622740|XP_030372644.1|SLEB	LOC6738989|XP_016032815.1|DSIM
OG0009169	LOC115632193|XP_030385098.1|SLEB	LOC6739629|XP_016031208.1|DSIM
OG0009170	LOC115632578|XP_030385659.1|SLEB	LOC6738266|XP_002085077.1|DSIM
OG0009171	LOC115632941|XP_030386097.1|SLEB	LOC6738419|XP_002085228.2|DSIM
OG0009172	LOC115624875|XP_030375580.1|SLEB	LOC6737718|XP_016031493.1|DSIM
OG0009173	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB	LOC6736506|XP_016030082.1|DSIM
OG0009174	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB	LOC6725016|XP_002106048.1|DSIM
OG0009175	LOC115628517|XP_030380529.1|SLEB	LOC6731546|XP_039154528.1|DSIM
OG0009176	LOC115623102|XP_030373167.1|SLEB	LOC6738012|XP_039150274.1|DSIM
OG0009178	LOC115622187|XP_030371938.1|SLEB	LOC6738195|XP_002085008.1|DSIM
OG0009179	LOC115632831|XP_030385945.1|SLEB	LOC6739163|XP_039149849.1|DSIM
OG0009180	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB	LOC6738028|XP_002084843.1|DSIM
OG0009183	LOC115624858|XP_030375563.1|SLEB	LOC6737951|XP_002084770.1|DSIM
OG0009184	LOC115632841|XP_030385958.1|SLEB	LOC6739127|XP_002085920.1|DSIM
OG0009185	LOC115632347|XP_030385313.1|SLEB	LOC27207179|XP_016032876.1|DSIM
OG0009186	LOC115620602|XP_030369778.1|SLEB	LOC6738894|XP_016032715.1|DSIM
OG0009187	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB	LOC6727754|XP_002103116.1|DSIM
OG0009188	LOC115633889|XP_030387254.1|SLEB	LOC6735002|XP_002081984.1|DSIM
OG0009189	LOC115622867|XP_030372813.1|SLEB	LOC6738328|XP_002085138.1|DSIM
OG0009190	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB	LOC6736474|XP_002083345.2|DSIM
OG0009191	LOC115634686|XP_030388409.1|SLEB	LOC6733847|XP_002080891.2|DSIM
OG0009192	LOC115631399|XP_030383985.1|SLEB	LOC6740043|XP_002076927.1|DSIM
OG0009193	LOC115625848|XP_030376913.1|SLEB	LOC27207254|XP_016024979.1|DSIM
OG0009194	LOC115630734|XP_030383249.1|SLEB	LOC6739300|XP_002076208.1|DSIM
OG0009195	LOC115623057|XP_030373096.1|SLEB	LOC6737551|XP_002084384.1|DSIM
OG0009196	LOC115622393|XP_030372177.1|SLEB	LOC6737537|XP_002084372.1|DSIM
OG0009197	LOC115631190|XP_030383741.1|SLEB	LOC6739665|XP_002076560.2|DSIM
OG0009199	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB	LOC6738577|XP_002085382.2|DSIM
OG0009200	LOC115620061|XP_030369061.1|SLEB	LOC6733836|XP_016026845.1|DSIM
OG0009201	LOC115624156|XP_030374616.1|SLEB	LOC6735098|XP_002082075.1|DSIM
OG0009202	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB	LOC6736057|XP_002082958.1|DSIM
OG0009203	LOC115624891|XP_030375599.1|SLEB	LOC6733216|XP_002080279.2|DSIM
OG0009204	LOC115633684|XP_030387001.1|SLEB	LOC6735386|XP_002082333.1|DSIM
OG0009206	LOC115634696|XP_030388434.1|SLEB	LOC27208181|XP_016027628.1|DSIM
OG0009209	LOC115623985|XP_030374416.1|SLEB	LOC6728564|XP_002103905.1|DSIM
OG0009210	LOC115624145|XP_030374605.1|SLEB	LOC27208889|XP_016028366.1|DSIM
OG0009211	LOC115628513|XP_030380523.1|SLEB	LOC6733043|XP_016025732.1|DSIM
OG0009214	LOC115623038|XP_030373075.1|SLEB	LOC6736546|XP_002083416.1|DSIM
OG0009219	LOC115625463|XP_030376371.1|SLEB	LOC27206377|XP_039151699.1|DSIM
