Orthogroup	SLEB.longest_only	AALB.longest_only
OG0007619	LOC115622541|XP_030372367.1|SLEB	LOC118463994|XP_035786917.1|AALB
OG0007620	LOC115623197|XP_030373281.1|SLEB	LOC118465928|XP_035790521.1|AALB
OG0007621	LOC115632800|XP_030385915.1|SLEB	LOC118466925|XP_035792703.1|AALB
OG0007622	LOC115623219|XP_030373318.1|SLEB	LOC118463755|XP_035786450.1|AALB
OG0007623	LOC115623248|XP_030373371.1|SLEB	LOC118462684|XP_035784486.1|AALB
OG0007624	LOC115633758|XP_030387093.1|SLEB	LOC118466098|XP_035790906.1|AALB
OG0007625	LOC115622121|XP_030371829.1|SLEB	LOC118465978|XP_035790633.1|AALB
OG0007626	LOC115632530|XP_030385586.1|SLEB	LOC118465992|XP_035790677.1|AALB
OG0007627	LOC115632529|XP_030385585.1|SLEB	LOC118465989|XP_035790671.1|AALB
OG0007628	LOC115627977|XP_030379733.1|SLEB	LOC118456878|XP_035773887.1|AALB
OG0007629	LOC115622881|XP_030372834.1|SLEB	LOC118460913|XP_035781557.1|AALB
OG0007630	LOC115623811|XP_030374215.1|SLEB	LOC118465939|XP_035790551.1|AALB
OG0007631	LOC115620496|XP_030369607.1|SLEB	LOC118460683|XP_035781074.1|AALB
OG0007632	LOC115624556|XP_030375144.1|SLEB	LOC118468349|XP_035795002.1|AALB
OG0007633	LOC115631881|XP_030384590.1|SLEB	LOC118457152|XP_035774370.1|AALB
OG0007634	LOC115633259|XP_030386523.1|SLEB, LOC115632045|XP_030384876.1|SLEB, LOC115620715|XP_030369952.1|SLEB	LOC118468401|XP_035795058.1|AALB
OG0007635	LOC115626039|XP_030377150.1|SLEB	LOC118461204|XP_035782149.1|AALB
OG0007636	LOC115633812|XP_030387156.1|SLEB	LOC118466863|XP_035792592.1|AALB
OG0007637	LOC115632671|XP_030385765.1|SLEB	LOC118464130|XP_035787118.1|AALB
OG0007638	LOC115631948|XP_030384665.1|SLEB	LOC118464530|XP_035787859.1|AALB
OG0007639	LOC115623446|XP_030373656.1|SLEB	LOC118463263|XP_035785627.1|AALB
OG0007665	LOC115633285|XP_030386554.1|SLEB	LOC118459890|XP_035779587.1|AALB
OG0007667	LOC115626933|XP_030378302.1|SLEB	LOC118463704|XP_035786392.1|AALB
OG0007668	LOC115625983|XP_030377089.1|SLEB	LOC118466605|XP_035792106.1|AALB
OG0007669	LOC115628820|XP_030380908.1|SLEB	LOC118462035|XP_035783906.1|AALB
OG0007670	LOC115628819|XP_030380907.1|SLEB	LOC118462026|XP_035783894.1|AALB
OG0007671	LOC115630193|XP_030382620.1|SLEB	LOC118463623|XP_035786214.1|AALB
OG0007672	LOC115627817|XP_030379507.1|SLEB	LOC118463063|XP_035785215.1|AALB
OG0007673	LOC115621091|XP_030370485.1|SLEB	LOC118467038|XP_035792920.1|AALB
OG0007674	LOC115627552|XP_030379129.1|SLEB	LOC118456371|XP_035772948.1|AALB
OG0007675	LOC115627073|XP_030378480.1|SLEB	LOC118463206|XP_035785583.1|AALB
OG0007676	LOC115627502|XP_030379051.1|SLEB	LOC118462076|XP_035783977.1|AALB
OG0007677	LOC115626730|XP_030378036.1|SLEB	LOC118466216|XP_035791132.1|AALB
OG0007679	LOC115628026|XP_030379822.1|SLEB	LOC118464627|XP_035787968.1|AALB
OG0007680	LOC115629051|XP_030381218.1|SLEB	LOC118457096|XP_035774280.1|AALB
OG0007682	LOC115627289|XP_030378780.1|SLEB	LOC118458641|XP_035777226.1|AALB
OG0007683	LOC115627414|XP_030378936.1|SLEB	LOC118461566|XP_035782935.1|AALB
OG0007684	LOC115627278|XP_030378768.1|SLEB	LOC118462940|XP_035784971.1|AALB
OG0007685	LOC115628748|XP_030380815.1|SLEB	LOC118463151|XP_035785430.1|AALB
OG0007686	LOC115627789|XP_030379470.1|SLEB	LOC118457697|XP_035775367.1|AALB
OG0007687	LOC115626865|XP_030378231.1|SLEB	LOC118461954|XP_035783747.1|AALB
OG0007688	LOC115621920|XP_030371623.1|SLEB	LOC118458033|XP_035776045.1|AALB
OG0007689	LOC115627507|XP_030379061.1|SLEB	LOC118460147|XP_035780137.1|AALB
OG0007690	LOC115627416|XP_030378938.1|SLEB	LOC118466351|XP_035791381.1|AALB
OG0007691	LOC115621381|XP_030370870.1|SLEB	LOC118458658|XP_035777246.1|AALB
OG0007692	LOC115629678|XP_030382058.1|SLEB	LOC118465101|XP_035788960.1|AALB
OG0007693	LOC115627424|XP_030378957.1|SLEB	LOC118464479|XP_035787792.1|AALB
OG0007694	LOC115628680|XP_030380713.1|SLEB	LOC118458932|XP_035777800.1|AALB
OG0007695	LOC115628900|XP_030381019.1|SLEB	LOC118456341|XP_035772891.1|AALB
OG0007696	LOC115633916|XP_030387284.1|SLEB	LOC118461964|XP_035783767.1|AALB
OG0007697	LOC115624999|XP_030375734.1|SLEB	LOC118459082|XP_035778034.1|AALB
OG0007698	LOC115629243|XP_030381519.1|SLEB	LOC118459598|XP_035779035.1|AALB
OG0007699	LOC115627602|XP_030379184.1|SLEB	LOC118460060|XP_035779949.1|AALB
OG0007700	LOC115628865|XP_030380977.1|SLEB	LOC118460510|XP_035780771.1|AALB
OG0007701	LOC115629578|XP_030381930.1|SLEB	LOC118461497|XP_035782817.1|AALB
OG0007702	LOC115629811|XP_030382238.1|SLEB	LOC118457139|XP_035774387.1|AALB
OG0007703	LOC115633260|XP_030386525.1|SLEB	LOC118459807|XP_035779441.1|AALB
OG0007704	LOC115620316|XP_030369368.1|SLEB	LOC118468869|XP_035796048.1|AALB
OG0007705	LOC115629602|XP_030381956.1|SLEB	LOC118460330|XP_035780441.1|AALB
OG0007706	LOC115627527|XP_030379087.1|SLEB	LOC118459584|XP_035779008.1|AALB
OG0007707	LOC115633305|XP_030386584.1|SLEB	LOC118468659|XP_035795588.1|AALB
OG0007708	LOC115627529|XP_030379089.1|SLEB	LOC118464777|XP_035788299.1|AALB
OG0007709	LOC115629112|XP_030381301.1|SLEB	LOC118466036|XP_035790764.1|AALB
OG0007710	LOC115627855|XP_030379576.1|SLEB	LOC118461656|XP_035783166.1|AALB
OG0007711	LOC115627255|XP_030378742.1|SLEB	LOC118468416|XP_035795075.1|AALB
OG0007712	LOC115629867|XP_030382319.1|SLEB	LOC118465197|XP_035789068.1|AALB
OG0007713	LOC115629716|XP_030382097.1|SLEB	LOC118461271|XP_035782311.1|AALB
OG0007714	LOC115627451|XP_030378977.1|SLEB	LOC118465614|XP_035789888.1|AALB
OG0007715	LOC115627129|XP_030378561.1|SLEB	LOC118461523|XP_035782851.1|AALB
OG0007716	LOC115629491|XP_030381825.1|SLEB	LOC118456153|XP_035772565.1|AALB
OG0007717	LOC115620517|XP_030369643.1|SLEB	LOC118458754|XP_035777442.1|AALB
OG0007718	LOC115626801|XP_030378129.1|SLEB	LOC118463383|XP_035785817.1|AALB
OG0007719	LOC115628807|XP_030380883.1|SLEB	LOC118456402|XP_035773001.1|AALB
OG0007720	LOC115628938|XP_030381071.1|SLEB	LOC118459694|XP_035779232.1|AALB
OG0007721	LOC115627793|XP_030379473.1|SLEB	LOC118460673|XP_035781089.1|AALB
OG0007722	LOC115627971|XP_030379726.1|SLEB	LOC118468565|XP_035795375.1|AALB
OG0007723	LOC115628001|XP_030379767.1|SLEB	LOC118456571|XP_035773342.1|AALB
OG0007724	LOC115631899|XP_030384608.1|SLEB	LOC118456483|XP_035773197.1|AALB
OG0007725	LOC115629788|XP_030382203.1|SLEB	LOC118459301|XP_035778446.1|AALB
OG0007726	LOC115627315|XP_030378819.1|SLEB	LOC118467056|XP_035792998.1|AALB
OG0007727	LOC115625929|XP_030377025.1|SLEB	LOC118459861|XP_035779529.1|AALB
OG0007728	LOC115628808|XP_030380888.1|SLEB	LOC118466157|XP_035791067.1|AALB
OG0007729	LOC115627101|XP_030378517.1|SLEB	LOC118462784|XP_035784669.1|AALB
OG0007731	LOC115623236|XP_030373345.1|SLEB	LOC118456287|XP_035772798.1|AALB
OG0007733	LOC115627340|XP_030378845.1|SLEB	LOC118461642|XP_035783111.1|AALB
OG0007735	LOC115626823|XP_030378163.1|SLEB	LOC118460684|XP_035781079.1|AALB
OG0007736	LOC115626854|XP_030378216.1|SLEB	LOC118458075|XP_035776128.1|AALB
OG0007737	LOC115621263|XP_030370722.1|SLEB	LOC118464411|XP_035787665.1|AALB
OG0007738	LOC115620889|XP_030370231.1|SLEB	LOC118466333|XP_035791349.1|AALB
OG0007741	LOC115629749|XP_030382145.1|SLEB	LOC118460967|XP_035781670.1|AALB
OG0007742	LOC115627731|XP_030379353.1|SLEB	LOC118456365|XP_035772933.1|AALB
OG0007743	LOC115621047|XP_030370429.1|SLEB	LOC118459847|XP_035779511.1|AALB
OG0007744	LOC115629127|XP_030381325.1|SLEB	LOC118466209|XP_035791123.1|AALB
OG0007745	LOC115621865|XP_030371546.1|SLEB	LOC118461267|XP_035782293.1|AALB
OG0007746	LOC115620411|XP_030369491.1|SLEB	LOC118460595|XP_035780919.1|AALB
OG0007747	LOC115627680|XP_030379283.1|SLEB	LOC118460552|XP_035780843.1|AALB
OG0007749	LOC115626906|XP_030378276.1|SLEB	LOC118466762|XP_035792369.1|AALB
OG0007751	LOC115631722|XP_030384417.1|SLEB	LOC118462901|XP_035784892.1|AALB
OG0007753	LOC115627572|XP_030379155.1|SLEB	LOC118457856|XP_035775641.1|AALB
OG0007754	LOC115629121|XP_030381318.1|SLEB	LOC118468805|XP_035795909.1|AALB
OG0007755	LOC115629207|XP_030381467.1|SLEB	LOC118460763|XP_035781256.1|AALB
OG0007756	LOC115626947|XP_030378323.1|SLEB	LOC118464326|XP_035787532.1|AALB
OG0007758	LOC115625665|XP_030376659.1|SLEB	LOC118456894|XP_035773908.1|AALB
OG0007760	LOC115628818|XP_030380906.1|SLEB	LOC118460774|XP_035781275.1|AALB
OG0007761	LOC115629107|XP_030381292.1|SLEB	LOC118466394|XP_035791584.1|AALB
OG0007762	LOC115629129|XP_030381329.1|SLEB	LOC118458786|XP_035777527.1|AALB
OG0007763	LOC115631708|XP_030384395.1|SLEB	LOC118457131|XP_035774342.1|AALB
OG0007764	LOC115626751|XP_030378064.1|SLEB	LOC118457304|XP_035774687.1|AALB
OG0007765	LOC115626882|XP_030378252.1|SLEB	LOC118459063|XP_035777995.1|AALB
OG0007767	LOC115627984|XP_030379740.1|SLEB	LOC118464693|XP_035788111.1|AALB
OG0007768	LOC115626764|XP_030378081.1|SLEB	LOC118465585|XP_035789849.1|AALB
OG0007769	LOC115629132|XP_030381334.1|SLEB	LOC118457091|XP_035774272.1|AALB, LOC118459634|XP_035779108.1|AALB
OG0007770	LOC115624071|XP_030374517.1|SLEB	LOC118460429|XP_035780613.1|AALB
OG0007771	LOC115626410|XP_030377636.1|SLEB	LOC118462664|XP_035784453.1|AALB
OG0007772	LOC115628824|XP_030380916.1|SLEB	LOC118466974|XP_035792779.1|AALB
OG0007773	LOC115626424|XP_030377652.1|SLEB	LOC118460446|XP_035780651.1|AALB
OG0007774	LOC115628328|XP_030380245.1|SLEB	LOC118461277|XP_035782323.1|AALB, LOC118462616|XP_035784344.1|AALB
OG0007775	LOC115629782|XP_030382196.1|SLEB	LOC118464866|XP_035788481.1|AALB
OG0007776	LOC115627684|XP_030379287.1|SLEB	LOC118458526|XP_035777000.1|AALB
OG0007777	LOC115633349|XP_030386644.1|SLEB	LOC118468445|XP_035795112.1|AALB
OG0007778	LOC115627116|XP_030378541.1|SLEB	LOC118468395|XP_035795051.1|AALB
OG0007779	LOC115632221|XP_030385139.1|SLEB	LOC118465472|XP_035789664.1|AALB
OG0007780	LOC115633218|XP_030386465.1|SLEB	LOC118465513|XP_035789728.1|AALB
OG0007781	LOC115629858|XP_030382303.1|SLEB	LOC118459370|XP_035778564.1|AALB
OG0007782	LOC115629216|XP_030381482.1|SLEB	LOC118459432|XP_035778674.1|AALB
OG0007783	LOC115629337|XP_030381643.1|SLEB	LOC118458025|XP_035776024.1|AALB
OG0007784	LOC115621801|XP_030371440.1|SLEB	LOC118467381|XP_035793754.1|AALB
OG0007785	LOC115629904|XP_030382369.1|SLEB	LOC118460838|XP_035781413.1|AALB
OG0007786	LOC115631252|XP_030383824.1|SLEB	LOC118460134|XP_035780091.1|AALB
OG0007787	LOC115620725|XP_030369965.1|SLEB	LOC118457809|XP_035775556.1|AALB
OG0007788	LOC115621116|XP_030370520.1|SLEB	LOC118468319|XP_035794957.1|AALB
OG0007790	LOC115621784|XP_030371402.1|SLEB	LOC118460940|XP_035781597.1|AALB
OG0007792	LOC115627184|XP_030378647.1|SLEB	LOC118460537|XP_035780817.1|AALB
OG0007793	LOC115623443|XP_030373653.1|SLEB	LOC118460081|XP_035779988.1|AALB
OG0007794	LOC115629135|XP_030381338.1|SLEB	LOC118460665|XP_035781028.1|AALB
OG0007795	LOC115627518|XP_030379073.1|SLEB	LOC118458115|XP_035776182.1|AALB
OG0007796	LOC115629032|XP_030381194.1|SLEB	LOC118459039|XP_035777952.1|AALB
OG0007797	LOC115620526|XP_030369653.1|SLEB	LOC118457292|XP_035774647.1|AALB
OG0007798	LOC115621689|XP_030371259.1|SLEB	LOC118457294|XP_035774652.1|AALB
OG0007799	LOC115621150|XP_030370568.1|SLEB	LOC118457830|XP_035775598.1|AALB
OG0007800	LOC115621131|XP_030370542.1|SLEB	LOC118462038|XP_035783905.1|AALB
OG0007802	LOC115625521|XP_030376446.1|SLEB	LOC118461388|XP_035782542.1|AALB
OG0007803	LOC115621934|XP_030371641.1|SLEB	LOC118461597|XP_035782994.1|AALB
OG0007804	LOC115628670|XP_030380699.1|SLEB	LOC118460901|XP_035781537.1|AALB
OG0007805	LOC115628733|XP_030380796.1|SLEB	LOC118460908|XP_035781551.1|AALB
OG0007806	LOC115628694|XP_030380731.1|SLEB	LOC118460902|XP_035781538.1|AALB
OG0007808	LOC115629998|XP_030382486.1|SLEB	LOC118458041|XP_035776053.1|AALB
OG0007809	LOC115627267|XP_030378755.1|SLEB	LOC118469013|XP_035796347.1|AALB
OG0007810	LOC115626606|XP_030377859.1|SLEB	LOC118469010|XP_035796337.1|AALB
OG0007811	LOC115620925|XP_030370288.1|SLEB	LOC118462043|XP_035783913.1|AALB
OG0007812	LOC115627156|XP_030378598.1|SLEB	LOC118462039|XP_035783907.1|AALB
OG0007813	LOC115621890|XP_030371578.1|SLEB	LOC118456276|XP_035772782.1|AALB
OG0007814	LOC115629934|XP_030382400.1|SLEB	LOC118458318|XP_035776554.1|AALB
OG0007815	LOC115627304|XP_030378806.1|SLEB	LOC118460946|XP_035781607.1|AALB
OG0007816	LOC115628175|XP_030380022.1|SLEB	LOC118460456|XP_035780670.1|AALB
OG0007817	LOC115621430|XP_030370941.1|SLEB	LOC118460454|XP_035780667.1|AALB
OG0007818	LOC115620485|XP_030369578.1|SLEB	LOC118458467|XP_035776880.1|AALB
OG0007819	LOC115627242|XP_030378725.1|SLEB	LOC118460556|XP_035780846.1|AALB
OG0007820	LOC115621771|XP_030371381.1|SLEB	LOC118457057|XP_035774198.1|AALB
OG0007821	LOC115621370|XP_030370856.1|SLEB	LOC118458614|XP_035777184.1|AALB
OG0007822	LOC115621369|XP_030370855.1|SLEB	LOC118458612|XP_035777181.1|AALB
OG0007823	LOC115621265|XP_030370724.1|SLEB	LOC118466764|XP_035792381.1|AALB
OG0007824	LOC115621240|XP_030370692.1|SLEB	LOC118460811|XP_035781321.1|AALB
OG0007825	LOC115621073|XP_030370460.1|SLEB	LOC118459490|XP_035778801.1|AALB
OG0007827	LOC115633320|XP_030386610.1|SLEB	LOC118458129|XP_035776203.1|AALB
OG0007828	LOC115624973|XP_030375685.1|SLEB	LOC118464782|XP_035788305.1|AALB
OG0007829	LOC115620580|XP_030369740.1|SLEB	LOC118460206|XP_035780208.1|AALB
OG0007830	LOC115621345|XP_030370825.1|SLEB	LOC118456262|XP_035772756.1|AALB
OG0007831	LOC115629554|XP_030381902.1|SLEB	LOC118457754|XP_035775463.1|AALB
OG0007832	LOC115629580|XP_030381932.1|SLEB	LOC118459589|XP_035779010.1|AALB
OG0007833	LOC115626812|XP_030378148.1|SLEB	LOC118458802|XP_035777558.1|AALB
OG0007834	LOC115628204|XP_030380057.1|SLEB	LOC118461380|XP_035782526.1|AALB
OG0007835	LOC115629543|XP_030381886.1|SLEB	LOC118460479|XP_035780713.1|AALB
OG0007836	LOC115621213|XP_030370655.1|SLEB	LOC118461492|XP_035782767.1|AALB
OG0007837	LOC115621974|XP_030371684.1|SLEB	LOC118458405|XP_035776713.1|AALB
OG0007838	LOC115621227|XP_030370676.1|SLEB	LOC118456161|XP_035772577.1|AALB
OG0007839	LOC115633418|XP_030386737.1|SLEB	LOC118468927|XP_035796139.1|AALB
OG0007840	LOC115620713|XP_030369950.1|SLEB	LOC118458253|XP_035776435.1|AALB
OG0007841	LOC115621599|XP_030371151.1|SLEB	LOC118456926|XP_035773949.1|AALB
OG0007842	LOC115621239|XP_030370690.1|SLEB	LOC118461363|XP_035782494.1|AALB
OG0007843	LOC115620183|XP_030369166.1|SLEB	LOC118462070|XP_035783959.1|AALB
OG0007844	LOC115629245|XP_030381562.1|SLEB	LOC118458097|XP_035776158.1|AALB
OG0007845	LOC115621409|XP_030370914.1|SLEB	LOC118458107|XP_035776173.1|AALB
OG0007846	LOC115627573|XP_030379156.1|SLEB	LOC118468686|XP_035795693.1|AALB
OG0007848	LOC115620810|XP_030370094.1|SLEB	LOC118457094|XP_035774275.1|AALB
OG0007849	LOC115620408|XP_030369489.1|SLEB	LOC118458993|XP_035777885.1|AALB
OG0007850	LOC115620397|XP_030369469.1|SLEB	LOC118458989|XP_035777881.1|AALB
OG0007852	LOC115622041|XP_030371769.1|SLEB	LOC118460383|XP_035780535.1|AALB
OG0007853	LOC115621947|XP_030371654.1|SLEB	LOC118458789|XP_035777523.1|AALB
OG0007854	LOC115621086|XP_030370479.1|SLEB	LOC118468568|XP_035795389.1|AALB
OG0007855	LOC115625473|XP_030376382.1|SLEB	LOC118459189|XP_035778239.1|AALB
OG0007856	LOC115621566|XP_030371107.1|SLEB	LOC118458697|XP_035777329.1|AALB
OG0007857	LOC115620948|XP_030370323.1|SLEB	LOC118461655|XP_035783126.1|AALB
OG0007858	LOC115632038|XP_030384863.1|SLEB	LOC118468313|XP_035794949.1|AALB
OG0007859	LOC115630198|XP_030382626.1|SLEB	LOC118459827|XP_035779482.1|AALB
OG0007860	LOC115620888|XP_030370230.1|SLEB	LOC118468563|XP_035795368.1|AALB
OG0007861	LOC115628786|XP_030380861.1|SLEB	LOC118457553|XP_035775113.1|AALB
OG0007863	LOC115631742|XP_030384441.1|SLEB	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB
OG0007864	LOC115625108|XP_030375873.1|SLEB	LOC118456784|XP_035773753.1|AALB
OG0007865	LOC115632478|XP_030385512.1|SLEB	LOC118456718|XP_035773648.1|AALB
OG0007866	LOC115620417|XP_030369500.1|SLEB	LOC118459563|XP_035778955.1|AALB
OG0007867	LOC115621733|XP_030371323.1|SLEB	LOC118468312|XP_035794943.1|AALB
OG0007868	LOC115621683|XP_030371254.1|SLEB	LOC118458052|XP_035776069.1|AALB
OG0007869	LOC115628955|XP_030381091.1|SLEB	LOC118461292|XP_035782358.1|AALB
OG0007870	LOC115623174|XP_030373250.1|SLEB	LOC118463895|XP_035786718.1|AALB
OG0007871	LOC115629923|XP_030382388.1|SLEB	LOC118464868|XP_035788483.1|AALB
OG0007872	LOC115623012|XP_030373043.1|SLEB	LOC118464825|XP_035788388.1|AALB
OG0007874	LOC115629663|XP_030382038.1|SLEB	LOC118467049|XP_035792936.1|AALB
OG0007875	LOC115620395|XP_030369472.1|SLEB	LOC118462974|XP_035785036.1|AALB
OG0007876	LOC115628887|XP_030381004.1|SLEB	LOC118464856|XP_035788457.1|AALB
OG0007877	LOC115627149|XP_030378587.1|SLEB	LOC118466828|XP_035792516.1|AALB
OG0007878	LOC115623116|XP_030373186.1|SLEB	LOC118465410|XP_035789525.1|AALB
OG0007880	LOC115620045|XP_030369025.1|SLEB	LOC118463157|XP_035785433.1|AALB
OG0007881	LOC115628339|XP_030380262.1|SLEB	LOC118463702|XP_035786379.1|AALB
OG0007882	LOC115628325|XP_030380241.1|SLEB	LOC118466765|XP_035792379.1|AALB
OG0007883	LOC115628287|XP_030380184.1|SLEB	LOC118466763|XP_035792370.1|AALB
OG0007884	LOC115632443|XP_030385449.1|SLEB	LOC118466094|XP_035790900.1|AALB
OG0007885	LOC115627816|XP_030379511.1|SLEB	LOC118465529|XP_035789748.1|AALB
OG0007886	LOC115626608|XP_030377861.1|SLEB	LOC118467340|XP_035793608.1|AALB
OG0007887	LOC115628324|XP_030380239.1|SLEB	LOC118464467|XP_035787768.1|AALB
OG0007888	LOC115633004|XP_030386189.1|SLEB	LOC118467081|XP_035793013.1|AALB
OG0007889	LOC115622658|XP_030372528.1|SLEB	LOC118467091|XP_035793029.1|AALB
OG0007890	LOC115633135|XP_030386397.1|SLEB	LOC118463212|XP_035785547.1|AALB
OG0007891	LOC115621791|XP_030371422.1|SLEB	LOC118464090|XP_035787048.1|AALB
OG0007892	LOC115620016|XP_030368981.1|SLEB	LOC118462650|XP_035784396.1|AALB
OG0007893	LOC115633297|XP_030386572.1|SLEB	LOC118466284|XP_035791262.1|AALB
OG0007894	LOC115632115|XP_030384967.1|SLEB	LOC118463540|XP_035786052.1|AALB
OG0007895	LOC115633158|XP_030386428.1|SLEB	LOC118463539|XP_035786048.1|AALB
OG0007896	LOC115632236|XP_030385156.1|SLEB	LOC118466432|XP_035791622.1|AALB
OG0007897	LOC115622551|XP_030372378.1|SLEB	LOC118462885|XP_035784860.1|AALB
OG0007898	LOC115632422|XP_030385423.1|SLEB	LOC118467506|XP_035793951.1|AALB
OG0007899	LOC115632515|XP_030385566.1|SLEB	LOC118462687|XP_035784494.1|AALB
OG0007900	LOC115623428|XP_030373659.1|SLEB	LOC118463615|XP_035786201.1|AALB
OG0007901	LOC115623237|XP_030373349.1|SLEB	LOC118462909|XP_035784903.1|AALB
OG0007902	LOC115626738|XP_030378047.1|SLEB	LOC118468845|XP_035795982.1|AALB
OG0007903	LOC115632728|XP_030385833.1|SLEB	LOC118466224|XP_035791152.1|AALB
OG0007904	LOC115632418|XP_030385417.1|SLEB	LOC118466225|XP_035791153.1|AALB
OG0007905	LOC115630460|XP_030382885.1|SLEB	LOC118458716|XP_035777354.1|AALB
OG0007906	LOC115622350|XP_030372124.1|SLEB	LOC118464496|XP_035787817.1|AALB
OG0007907	LOC115622162|XP_030371891.1|SLEB	LOC118466275|XP_035791241.1|AALB
OG0007908	LOC115622163|XP_030371892.1|SLEB	LOC118466278|XP_035791248.1|AALB
OG0007909	LOC115626813|XP_030378149.1|SLEB	LOC118467371|XP_035793677.1|AALB
OG0007911	LOC115628226|XP_030380090.1|SLEB	LOC118464311|XP_035787495.1|AALB
OG0007912	LOC115628326|XP_030380243.1|SLEB	LOC118464314|XP_035787503.1|AALB
OG0007913	LOC115628227|XP_030380091.1|SLEB	LOC118464316|XP_035787505.1|AALB
OG0007914	LOC115634027|XP_030387427.1|SLEB	LOC118466442|XP_035791644.1|AALB
OG0007915	LOC115632300|XP_030385261.1|SLEB	LOC118466347|XP_035791371.1|AALB
OG0007916	LOC115626568|XP_030377807.1|SLEB	LOC118467368|XP_035793669.1|AALB
OG0007917	LOC115633686|XP_030387003.1|SLEB	LOC118466756|XP_035792349.1|AALB
OG0007918	LOC115625242|XP_030376097.1|SLEB	LOC118467804|XP_035794571.1|AALB
OG0007919	LOC115624003|XP_030374438.1|SLEB	LOC118466906|XP_035792663.1|AALB
OG0007920	LOC115633978|XP_030387359.1|SLEB	LOC118466912|XP_035792670.1|AALB
OG0007921	LOC115634182|XP_030387627.1|SLEB	LOC118464026|XP_035786975.1|AALB
OG0007922	LOC115624244|XP_030374723.1|SLEB	LOC118456930|XP_035773965.1|AALB
OG0007923	LOC115626747|XP_030378059.1|SLEB	LOC118465895|XP_035790439.1|AALB
OG0007924	LOC115620704|XP_030369941.1|SLEB	LOC118463576|XP_035786109.1|AALB
OG0007925	LOC115630105|XP_030382583.1|SLEB	LOC118464399|XP_035787646.1|AALB
OG0007926	LOC115634212|XP_030387664.1|SLEB	LOC118457558|XP_035775122.1|AALB
OG0007927	LOC115629008|XP_030381155.1|SLEB	LOC118458139|XP_035776223.1|AALB
OG0007928	LOC115626604|XP_030377855.1|SLEB	LOC118461869|XP_035783584.1|AALB
OG0007929	LOC115625759|XP_030376777.1|SLEB	LOC118457730|XP_035775415.1|AALB
OG0007930	LOC115624905|XP_030375614.1|SLEB	LOC118456901|XP_035773918.1|AALB
OG0007931	LOC115625924|XP_030377019.1|SLEB	LOC118457040|XP_035774175.1|AALB
OG0007932	LOC115627732|XP_030379354.1|SLEB	LOC118461846|XP_035783521.1|AALB
OG0007933	LOC115623377|XP_030373533.1|SLEB	LOC118456481|XP_035773188.1|AALB
OG0007934	LOC115626399|XP_030377622.1|SLEB	LOC118459157|XP_035778138.1|AALB
OG0007935	LOC115626159|XP_030377293.1|SLEB	LOC118468679|XP_035795683.1|AALB
OG0007936	LOC115632050|XP_030384883.1|SLEB	LOC118457675|XP_035775325.1|AALB
OG0007937	LOC115632023|XP_030384828.1|SLEB	LOC118457175|XP_035774400.1|AALB
OG0007938	LOC115630446|XP_030382868.1|SLEB	LOC118456682|XP_035773555.1|AALB
OG0007939	LOC115631080|XP_030383587.1|SLEB	LOC118457851|XP_035775631.1|AALB
OG0007940	LOC115632047|XP_030384879.1|SLEB	LOC118457384|XP_035774811.1|AALB
OG0007941	LOC115632299|XP_030385262.1|SLEB	LOC118458354|XP_035776598.1|AALB
OG0007942	LOC115629229|XP_030381499.1|SLEB	LOC118468922|XP_035796125.1|AALB
OG0007944	LOC115628225|XP_030380089.1|SLEB	LOC118459768|XP_035779356.1|AALB
OG0007945	LOC115628479|XP_030380461.1|SLEB	LOC118456855|XP_035773848.1|AALB
OG0007946	LOC115625971|XP_030377075.1|SLEB	LOC118456965|XP_035774048.1|AALB
OG0007947	LOC115626172|XP_030377309.1|SLEB	LOC118468737|XP_035795781.1|AALB
OG0007948	LOC115626302|XP_030377490.1|SLEB	LOC118456159|XP_035772575.1|AALB
OG0007949	LOC115629671|XP_030382049.1|SLEB	LOC118457326|XP_035774712.1|AALB
OG0007950	LOC115630751|XP_030383266.1|SLEB	LOC118461542|XP_035782881.1|AALB
OG0007951	LOC115630945|XP_030383374.1|SLEB	LOC118461544|XP_035782885.1|AALB
OG0007952	LOC115631099|XP_030383613.1|SLEB	LOC118461545|XP_035782887.1|AALB
OG0007953	LOC115625672|XP_030376668.1|SLEB	LOC118461872|XP_035783597.1|AALB
OG0007954	LOC115629016|XP_030381172.1|SLEB	LOC118457935|XP_035775840.1|AALB
OG0007955	LOC115626121|XP_030377234.1|SLEB	LOC118468538|XP_035795314.1|AALB
OG0007956	LOC115629045|XP_030381207.1|SLEB	LOC118458010|XP_035776000.1|AALB
OG0007957	LOC115630733|XP_030383247.1|SLEB	LOC118457870|XP_035775677.1|AALB
OG0007958	LOC115629797|XP_030382219.1|SLEB	LOC118456970|XP_035774057.1|AALB
OG0007959	LOC115631825|XP_030384525.1|SLEB	LOC118456499|XP_035773221.1|AALB
OG0007960	LOC115625680|XP_030376677.1|SLEB	LOC118467157|XP_035793194.1|AALB
OG0007961	LOC115623594|XP_030373856.1|SLEB	LOC118458304|XP_035776527.1|AALB
OG0007962	LOC115627099|XP_030378515.1|SLEB	LOC118456180|XP_035772624.1|AALB
