Orthogroup	SLEB.longest_only	DMEL.longest_only
OG0009836	LOC115624164|XP_030374622.1|SLEB	CG14282|NP_650788.1|DMEL
OG0009837	LOC115627261|XP_030378748.1|SLEB	CG4009|NP_650588.2|DMEL
OG0009838	LOC115630778|XP_030383293.1|SLEB	CG15152|NP_609865.1|DMEL
OG0009839	LOC115620900|XP_030370252.1|SLEB	CG43341|NP_001246190.1|DMEL
OG0009840	LOC115625720|XP_030376726.1|SLEB	CG18094|NP_001260584.1|DMEL
OG0009841	LOC115626285|XP_030377470.1|SLEB	Vm26Ab|NP_476784.1|DMEL
OG0009842	LOC115632932|XP_030386085.1|SLEB	CG13474|NP_648714.1|DMEL
OG0009843	LOC115632594|XP_030385678.1|SLEB	CG32270|NP_728837.1|DMEL
OG0009844	LOC115633106|XP_030386349.1|SLEB	stwl|NP_524068.2|DMEL
OG0009845	LOC115632293|XP_030385248.1|SLEB	Cyp317a1|NP_611004.1|DMEL
OG0009846	LOC115626473|XP_030377717.1|SLEB	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL
OG0009847	LOC115626772|XP_030378094.1|SLEB	CG15773|NP_572251.1|DMEL
OG0009848	LOC115627334|XP_030378839.1|SLEB	CG17764|NP_572211.1|DMEL
OG0009849	LOC115621064|XP_030370449.1|SLEB	Elal|NP_524491.1|DMEL
OG0009850	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB	CG12061|NP_001104467.2|DMEL
OG0009851	LOC115629534|XP_030381873.1|SLEB	CG2898|NP_572623.1|DMEL
OG0009852	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB	CG10752|NP_648614.1|DMEL
OG0009853	LOC115622107|XP_030371809.1|SLEB	CG11068|NP_572936.1|DMEL
OG0009855	LOC115626500|XP_030377746.1|SLEB	CG12438|NP_609249.1|DMEL
OG0009856	LOC115626526|XP_030377768.1|SLEB	CG9014|NP_609668.2|DMEL
OG0009857	LOC115625792|XP_030376827.1|SLEB	CG13083|NP_995727.1|DMEL
OG0009858	LOC115626057|XP_030377169.1|SLEB	ppk11|NP_001334672.1|DMEL
OG0009859	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB	OS9|NP_652666.2|DMEL
OG0009860	LOC115630111|XP_030382584.1|SLEB	CG7309|NP_609468.4|DMEL
OG0009861	LOC115631652|XP_030384324.1|SLEB	CG33128|NP_787961.1|DMEL
OG0009862	LOC115630647|XP_030383146.1|SLEB	CG4983|NP_609513.1|DMEL
OG0009863	LOC115631670|XP_030384344.1|SLEB	CG17078|NP_608512.2|DMEL
OG0009864	LOC115631014|XP_030383484.1|SLEB	CG33322|NP_995734.1|DMEL
OG0009865	LOC115630759|XP_030383274.1|SLEB	Elba3|NP_608850.1|DMEL
OG0009866	LOC115622990|XP_030373010.1|SLEB	CG43127|NP_001097575.2|DMEL
OG0009867	LOC115622548|XP_030372375.1|SLEB	CG13712|NP_647926.1|DMEL
OG0009868	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB	CG32221|NP_730456.2|DMEL
OG0009870	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB	Cyp312a1|NP_649030.1|DMEL
OG0009871	LOC115634698|XP_030388436.1|SLEB	CG17575|NP_001188917.1|DMEL
OG0009872	LOC115624632|XP_030375251.1|SLEB	CG4286|NP_611560.1|DMEL
OG0009874	LOC115622949|XP_030372944.1|SLEB	CG5506|NP_649021.1|DMEL
OG0009875	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB	CG11425|NP_649395.1|DMEL
OG0009877	LOC115634243|XP_030387697.1|SLEB	Tsen15|NP_724774.1|DMEL
OG0009878	LOC115634605|XP_030388314.1|SLEB	CG30056|NP_725186.1|DMEL
OG0009879	LOC115623088|XP_030373153.1|SLEB	CG10931|NP_611261.1|DMEL
OG0009880	LOC115634194|XP_030387642.1|SLEB	CG30278|NP_726180.1|DMEL
OG0009881	LOC115634318|XP_030387838.1|SLEB	CG17048|NP_610866.1|DMEL
OG0009882	LOC115633778|XP_030387115.1|SLEB	CG10332|NP_611809.2|DMEL
OG0009883	LOC115634017|XP_030387403.1|SLEB	CG13423|NP_611485.1|DMEL
OG0009884	LOC115634137|XP_030387563.1|SLEB	CG13428|NP_611487.1|DMEL
OG0009885	LOC115634767|XP_030388525.1|SLEB	CG1690|NP_610515.1|DMEL
OG0009886	LOC115631162|XP_030383711.1|SLEB	ste24c|NP_001261038.1|DMEL
OG0009887	LOC115624049|XP_030374493.1|SLEB	CG8586|NP_610402.1|DMEL
OG0009888	LOC115634280|XP_030387773.1|SLEB	CG15124|NP_611435.1|DMEL
OG0009889	LOC115633787|XP_030387122.1|SLEB	Gpdh2|NP_611760.2|DMEL
OG0009890	LOC115620226|XP_030369231.1|SLEB	CG5089|NP_611142.3|DMEL
OG0009891	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB	CG14644|NP_649445.3|DMEL
OG0009892	LOC115625191|XP_030376017.1|SLEB	CG8260|NP_573069.1|DMEL
OG0009893	LOC115634563|XP_030388247.1|SLEB	Drep3|NP_610723.2|DMEL
OG0009894	LOC115623926|XP_030374345.1|SLEB	CG10445|NP_649751.2|DMEL
OG0009895	LOC115623849|XP_030374252.1|SLEB	RacGAP84C|NP_476704.1|DMEL
OG0009896	LOC115624126|XP_030374581.1|SLEB	CHKov2|NP_651387.1|DMEL
OG0009897	LOC115623508|XP_030373748.1|SLEB	CG5399|NP_650481.1|DMEL
OG0009898	LOC115624070|XP_030374516.1|SLEB	CG3987|NP_650421.3|DMEL
OG0009899	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB	soti|NP_650358.1|DMEL
OG0009900	LOC115621376|XP_030370862.1|SLEB	Ravus|NP_731779.1|DMEL
OG0009901	LOC115625141|XP_030375919.1|SLEB	Hex-t1|NP_788744.1|DMEL
OG0009902	LOC115623046|XP_030373082.1|SLEB	CG14691|NP_650012.2|DMEL
OG0009903	LOC115623807|XP_030374211.1|SLEB	e_y_2b|NP_652310.1|DMEL
OG0009904	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB	CG14857|NP_650392.1|DMEL
OG0009905	LOC115621460|XP_030370977.1|SLEB	Rbp4|NP_476935.1|DMEL
OG0009906	LOC115621954|XP_030371661.1|SLEB	CG9759|NP_650296.1|DMEL
OG0009907	LOC115622035|XP_030371762.1|SLEB	CG31199|NP_732546.1|DMEL
OG0009909	LOC115621312|XP_030370786.1|SLEB	CG6059|NP_651541.2|DMEL
OG0009910	LOC115621024|XP_030370404.1|SLEB	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL
OG0009911	LOC115634296|XP_030387809.1|SLEB	CG34210|NP_001097430.1|DMEL
OG0009913	LOC115627697|XP_030379299.1|SLEB	CG18558|NP_608720.2|DMEL
OG0009915	LOC115631364|XP_030383943.1|SLEB	CG31933|NP_722734.1|DMEL
OG0009916	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB	NimC1|NP_001260453.1|DMEL
OG0009925	LOC115624264|XP_030374748.1|SLEB	CG14710|NP_650092.4|DMEL
OG0009926	LOC115627166|XP_030378615.1|SLEB	MICAL-like|NP_648621.1|DMEL
OG0009928	LOC115631555|XP_030384206.1|SLEB	CG7829|NP_651732.1|DMEL
OG0009932	LOC115634558|XP_030388239.1|SLEB	CG12923|NP_610532.1|DMEL
OG0009933	LOC115634213|XP_030387665.1|SLEB	COX6AL|NP_725504.1|DMEL
OG0009934	LOC115623074|XP_030373135.1|SLEB	CG46320|NP_001334709.1|DMEL
OG0009937	LOC115629990|XP_030382476.1|SLEB	CG43968|NP_001262238.1|DMEL
OG0009938	LOC115627939|XP_030379691.1|SLEB	CG8568|NP_573217.1|DMEL
OG0009940	LOC115624111|XP_030374565.1|SLEB	CG4730|NP_651413.1|DMEL
OG0009941	LOC115628607|XP_030380651.1|SLEB	tomb|NP_608936.1|DMEL
OG0009942	LOC115633728|XP_030387056.1|SLEB	CG12744|NP_610530.1|DMEL
OG0009943	LOC115621439|XP_030370952.1|SLEB	CG12253|NP_652056.2|DMEL
OG0009944	LOC115629197|XP_030381457.1|SLEB	CG11382|NP_569895.1|DMEL
OG0009945	LOC115627235|XP_030378717.1|SLEB	CG2202|NP_572657.2|DMEL
OG0009946	LOC115625127|XP_030375901.1|SLEB	CG34307|NP_001097753.2|DMEL
OG0009947	LOC115622355|XP_030372130.1|SLEB	CG10486|NP_647998.2|DMEL
OG0009948	LOC115626821|XP_030378162.1|SLEB	CG3699|NP_569875.2|DMEL
OG0009949	LOC115624108|XP_030374561.1|SLEB	dpr16|NP_001287169.1|DMEL
OG0009950	LOC115624163|XP_030374620.1|SLEB	CG18765|NP_001097750.1|DMEL
OG0009951	LOC115624157|XP_030374613.1|SLEB	Xport-B|NP_001163658.1|DMEL
OG0009953	LOC115624015|XP_030374447.1|SLEB	CG5039|NP_651414.1|DMEL
OG0009954	LOC115623760|XP_030374155.1|SLEB	CG3281|NP_650132.1|DMEL
OG0009955	LOC115633637|XP_030386938.1|SLEB	CG30466|NP_001286463.1|DMEL
OG0009956	LOC115626967|XP_030378341.1|SLEB	CG42449|NP_572244.1|DMEL
OG0009957	LOC115621210|XP_030370652.1|SLEB	ZIPIC|NP_651765.1|DMEL
OG0009958	LOC115621474|XP_030370994.1|SLEB	CG14259|NP_651532.1|DMEL
OG0009960	LOC115621785|XP_030371404.1|SLEB	Nepl11|NP_649449.1|DMEL
OG0009961	LOC115621041|XP_030370422.1|SLEB	CG14642|NP_730791.1|DMEL
OG0009962	LOC115621087|XP_030370480.1|SLEB	Lip3|NP_477331.1|DMEL
OG0009963	LOC115620795|XP_030370075.1|SLEB	CG43342|NP_001247238.1|DMEL
OG0009964	LOC115620467|XP_030369558.1|SLEB	CG10300|NP_651174.2|DMEL
OG0009965	LOC115620262|XP_030369281.1|SLEB	CG31371|NP_733375.2|DMEL
OG0009966	LOC115630520|XP_030382981.1|SLEB	Dif|NP_001162998.1|DMEL
OG0009967	LOC115631548|XP_030384183.1|SLEB, LOC115630658|XP_030383159.1|SLEB	CG10650|NP_609929.2|DMEL
OG0009969	LOC115631045|XP_030383537.1|SLEB	CG31808|NP_001188822.1|DMEL
OG0009970	LOC115631442|XP_030384044.1|SLEB	CG10570|NP_652585.1|DMEL
OG0009971	LOC115630506|XP_030382963.1|SLEB	CG31805|NP_001246052.1|DMEL
OG0009972	LOC115625454|XP_030376362.1|SLEB	l_2_SH0834|NP_609376.1|DMEL
OG0009975	LOC115628614|XP_030380658.1|SLEB	GluRIIA|NP_523484.2|DMEL
OG0009976	LOC115629033|XP_030381195.1|SLEB	CG13766|NP_609050.1|DMEL
OG0009977	LOC115625944|XP_030377040.1|SLEB	Spn31A|NP_609341.1|DMEL
OG0009978	LOC115626014|XP_030377121.1|SLEB	CG13133|NP_609343.1|DMEL
OG0009979	LOC115626164|XP_030377299.1|SLEB	CG16820|NP_609627.1|DMEL
OG0009980	LOC115634352|XP_030387870.1|SLEB	CG30161|NP_611953.2|DMEL
OG0009981	LOC115633997|XP_030387380.1|SLEB	CG34005|NP_001033957.2|DMEL
OG0009982	LOC115632160|XP_030385086.1|SLEB	Muc55B|NP_611285.2|DMEL
OG0009983	LOC115633421|XP_030386744.1|SLEB	CG34208|NP_001097413.1|DMEL
OG0009984	LOC115634273|XP_030387761.1|SLEB	CG13151|NP_610793.1|DMEL
OG0009985	LOC115634123|XP_030387553.1|SLEB	CG34222|NP_001097257.1|DMEL
OG0009986	LOC115634067|XP_030387472.1|SLEB	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC115633717|XP_030387042.1|SLEB	CG13516|NP_001286741.1|DMEL
OG0009988	LOC115634174|XP_030387620.1|SLEB	CG30269|NP_611704.2|DMEL
OG0009989	LOC115634351|XP_030387869.1|SLEB	CG15674|NP_611593.1|DMEL
OG0009990	LOC115634110|XP_030387529.1|SLEB	CG16739|NP_611477.1|DMEL
OG0009991	LOC115634431|XP_030387998.1|SLEB	CG30076|NP_725400.2|DMEL
OG0009992	LOC115629886|XP_030382345.1|SLEB	CG9101|NP_573011.1|DMEL
OG0009993	LOC115627988|XP_030379744.1|SLEB	disco-r|NP_727938.1|DMEL
OG0009994	LOC115629524|XP_030381864.1|SLEB	CG15579|NP_652515.1|DMEL
OG0009995	LOC115629919|XP_030382383.1|SLEB	CG11356|NP_572786.2|DMEL
OG0009996	LOC115626657|XP_030377927.1|SLEB	CG2147|NP_572465.1|DMEL
OG0009997	LOC115630200|XP_030382628.1|SLEB	CG12057|NP_572534.1|DMEL
OG0009998	LOC115629713|XP_030382093.1|SLEB	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC115627486|XP_030379026.1|SLEB	CG12155|NP_572403.1|DMEL
OG0010000	LOC115633422|XP_030386741.1|SLEB	CG10962|NP_788887.1|DMEL
OG0010001	LOC115629914|XP_030382380.1|SLEB	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC115632985|XP_030386162.1|SLEB	CG34263|NP_001097459.1|DMEL
OG0010003	LOC115632032|XP_030384844.1|SLEB	piwi|NP_476875.1|DMEL
OG0010004	LOC115629679|XP_030382060.1|SLEB	CG14440|NP_572343.1|DMEL
OG0010005	LOC115629131|XP_030381333.1|SLEB	CG32396|NP_729172.1|DMEL
OG0010006	LOC115633397|XP_030386700.1|SLEB	CG12995|NP_728059.1|DMEL
OG0010007	LOC115628895|XP_030381013.1|SLEB	CG6067|NP_572283.1|DMEL
OG0010008	LOC115627560|XP_030379141.1|SLEB	CG6290|NP_573294.1|DMEL
OG0010009	LOC115626010|XP_030377118.1|SLEB	scw|NP_524863.3|DMEL
OG0010010	LOC115627702|XP_030379305.1|SLEB	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC115626978|XP_030378354.1|SLEB	CG3546|NP_572172.1|DMEL
OG0010012	LOC115627369|XP_030378881.1|SLEB	CG32603|NP_727758.1|DMEL
OG0010013	LOC115626928|XP_030378295.1|SLEB	CG1545|NP_572677.2|DMEL
OG0010014	LOC115629279|XP_030381571.1|SLEB	CG12643|NP_652547.1|DMEL
OG0010015	LOC115626886|XP_030378255.1|SLEB	CG1552|NP_572676.2|DMEL
OG0010016	LOC115627983|XP_030379739.1|SLEB	tsg|NP_511135.1|DMEL
OG0010017	LOC115626963|XP_030378338.1|SLEB	CG1537|NP_572678.1|DMEL
OG0010018	LOC115628866|XP_030380980.1|SLEB	FarO|NP_652021.1|DMEL
OG0010019	LOC115627354|XP_030378862.1|SLEB	NetB|NP_511155.1|DMEL
OG0010020	LOC115627200|XP_030378678.1|SLEB	CG44325|NP_001285034.1|DMEL
OG0010021	LOC115629202|XP_030381462.1|SLEB	CG9673|NP_573149.1|DMEL
OG0010022	LOC115633428|XP_030386748.1|SLEB	CG1801|NP_728408.3|DMEL
OG0010023	LOC115626901|XP_030378271.1|SLEB	sc|NP_476803.1|DMEL
OG0010024	LOC115626916|XP_030378286.1|SLEB	ac|NP_476824.1|DMEL
OG0010025	LOC115626799|XP_030378128.1|SLEB	a6|NP_477309.1|DMEL
OG0010026	LOC115626885|XP_030378254.1|SLEB	CG11162|NP_572910.1|DMEL
OG0010027	LOC115626986|XP_030378362.1|SLEB	PIP82|NP_572487.3|DMEL
OG0010028	LOC115628672|XP_030380702.1|SLEB	Sk1|NP_572717.1|DMEL
OG0010029	LOC115627311|XP_030378814.1|SLEB	CG34331|NP_001285478.1|DMEL
OG0010030	LOC115627400|XP_030378915.1|SLEB	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC115627399|XP_030378914.1|SLEB	CG11816|NP_001259515.1|DMEL
OG0010032	LOC115631877|XP_030384585.1|SLEB	CG15256|NP_609754.2|DMEL
OG0010033	LOC115633368|XP_030386672.1|SLEB	CG4116|NP_570047.1|DMEL
OG0010034	LOC115633369|XP_030386674.1|SLEB	CG14423|NP_570044.1|DMEL
OG0010035	LOC115633372|XP_030386676.1|SLEB	CG3598|NP_570040.1|DMEL
OG0010036	LOC115633373|XP_030386677.1|SLEB	CG32793|NP_726835.1|DMEL
OG0010037	LOC115633359|XP_030386659.1|SLEB	CG14424|NP_570037.1|DMEL
OG0010038	LOC115629714|XP_030382094.1|SLEB	CG15465|NP_572206.1|DMEL
OG0010039	LOC115622255|XP_030372014.1|SLEB	CG13170|NP_610750.1|DMEL
OG0010040	LOC115621175|XP_030370599.1|SLEB	CG31910|NP_723211.1|DMEL
OG0010041	LOC115627349|XP_030378857.1|SLEB	CG42264|NP_572260.2|DMEL
OG0010042	LOC115627873|XP_030379617.1|SLEB	CG9686|NP_572586.2|DMEL
OG0010043	LOC115628061|XP_030379881.1|SLEB	CG9691|NP_572588.1|DMEL
OG0010044	LOC115633231|XP_030386485.1|SLEB	Ilp6|NP_570000.1|DMEL
OG0010045	LOC115629306|XP_030381611.1|SLEB	Obp19c|NP_608392.1|DMEL
OG0010046	LOC115629305|XP_030381610.1|SLEB	Obp19b|NP_608391.2|DMEL
OG0010047	LOC115627425|XP_030378958.1|SLEB	Yp3|NP_511148.2|DMEL
OG0010048	LOC115629884|XP_030382343.1|SLEB	CG33178|NP_001285263.1|DMEL
OG0010049	LOC115626837|XP_030378181.1|SLEB	CG8206|NP_573064.1|DMEL
OG0010050	LOC115627752|XP_030379396.1|SLEB	CG8944|NP_573065.1|DMEL
OG0010051	LOC115629495|XP_030381831.1|SLEB	CG15570|NP_572154.1|DMEL
OG0010052	LOC115627667|XP_030379269.1|SLEB	CG17169|NP_001163862.1|DMEL
OG0010053	LOC115629502|XP_030381841.1|SLEB	CG2909|NP_572616.1|DMEL
OG0010054	LOC115626779|XP_030378105.1|SLEB	CG2116|NP_572444.2|DMEL
OG0010055	LOC115627000|XP_030378375.1|SLEB	CG17982|NP_572447.1|DMEL
OG0010056	LOC115626980|XP_030378356.1|SLEB	Met|NP_511126.2|DMEL
OG0010057	LOC115628720|XP_030380776.1|SLEB	CG14630|NP_651985.1|DMEL
OG0010058	LOC115627360|XP_030378869.1|SLEB	CG12723|NP_572864.2|DMEL
OG0010059	LOC115627422|XP_030378951.1|SLEB	CG15210|NP_652465.1|DMEL
OG0010060	LOC115626993|XP_030378368.1|SLEB	Cpr11B|NP_572807.1|DMEL
OG0010062	LOC115633022|XP_030386206.1|SLEB	CG13297|NP_648030.2|DMEL
OG0010063	LOC115632709|XP_030385811.1|SLEB	CG13728|NP_648974.3|DMEL
OG0010064	LOC115632242|XP_030385165.1|SLEB	CG12229|NP_648980.1|DMEL
OG0010065	LOC115622875|XP_030372825.1|SLEB	CG13285|NP_647969.1|DMEL
OG0010066	LOC115628410|XP_030380358.1|SLEB	CG13931|NP_001261274.1|DMEL
OG0010067	LOC115632878|XP_030386013.1|SLEB	CG32298|NP_728742.1|DMEL
OG0010068	LOC115623243|XP_030373361.1|SLEB	CG33056|NP_788556.1|DMEL
OG0010069	LOC115622135|XP_030371853.1|SLEB	Cpr62Bc|NP_647668.1|DMEL
OG0010070	LOC115632519|XP_030385574.1|SLEB	CG33285|NP_996130.1|DMEL
OG0010071	LOC115627744|XP_030379379.1|SLEB	CG34250|NP_001287094.1|DMEL
OG0010072	LOC115623169|XP_030373245.1|SLEB	CG15213|NP_652459.1|DMEL
OG0010073	LOC115622835|XP_030372774.1|SLEB	CG42445|NP_001163378.1|DMEL
OG0010074	LOC115627331|XP_030378836.1|SLEB	CG4198|NP_572213.1|DMEL
OG0010075	LOC115632593|XP_030385677.1|SLEB	CG33159|NP_788455.1|DMEL
OG0010076	LOC115624618|XP_030375228.1|SLEB	ver|NP_648587.1|DMEL
OG0010077	LOC115632628|XP_030385718.1|SLEB	CG13058|NP_648877.1|DMEL
OG0010078	LOC115632626|XP_030385715.1|SLEB	CG13038|NP_652415.2|DMEL
OG0010079	LOC115632618|XP_030385706.1|SLEB	CG13047|NP_648862.2|DMEL
OG0010080	LOC115622462|XP_030372267.1|SLEB	tut|NP_729346.1|DMEL
OG0010081	LOC115633031|XP_030386232.1|SLEB	CG3982|NP_729490.1|DMEL
OG0010082	LOC115623201|XP_030373285.1|SLEB	CG32267|NP_728885.1|DMEL
OG0010083	LOC115632807|XP_030385919.1|SLEB	CG4613|NP_648707.2|DMEL
OG0010084	LOC115633123|XP_030386375.1|SLEB	CG42507|NP_001163443.1|DMEL
OG0010085	LOC115632846|XP_030385963.1|SLEB	CG14459|NP_001356911.1|DMEL
OG0010086	LOC115632852|XP_030385971.1|SLEB	Lk|NP_524893.2|DMEL
OG0010087	LOC115622148|XP_030371874.1|SLEB	CG13737|NP_648666.1|DMEL
OG0010088	LOC115624918|XP_030375628.1|SLEB	CG14569|NP_649354.1|DMEL
OG0010089	LOC115627980|XP_030379736.1|SLEB	CG7512|NP_001097585.3|DMEL
OG0010090	LOC115627974|XP_030379729.1|SLEB	ey|NP_001014693.1|DMEL
OG0010091	LOC115621501|XP_030371029.1|SLEB	CG10139|NP_610976.1|DMEL
OG0010092	LOC115621544|XP_030371069.1|SLEB	CG40298|NP_001036631.1|DMEL
OG0010095	LOC115625544|XP_030376481.1|SLEB	CG17786|NP_651231.1|DMEL
OG0010096	LOC115628868|XP_030380984.1|SLEB	CG32750|NP_727067.1|DMEL
OG0010097	LOC115627406|XP_030378921.1|SLEB	CG13358|NP_569862.3|DMEL
OG0010098	LOC115626280|XP_030377462.1|SLEB	psd|NP_001260116.1|DMEL
OG0010099	LOC115631470|XP_030384083.1|SLEB	CG10623|NP_609921.1|DMEL
OG0010100	LOC115622696|XP_030372584.1|SLEB	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC115632372|XP_030385351.1|SLEB	CG7148|NP_649366.1|DMEL
OG0010102	LOC115624843|XP_030375546.1|SLEB	CG14564|NP_649361.1|DMEL
OG0010103	LOC115624917|XP_030375627.1|SLEB	CG14570|NP_649353.1|DMEL
OG0010104	LOC115624979|XP_030375694.1|SLEB	Bet3|NP_648312.3|DMEL
OG0010105	LOC115632303|XP_030385265.1|SLEB	CG31898|NP_723390.1|DMEL
OG0010107	LOC115634637|XP_030388353.1|SLEB	Gr59e|NP_788431.1|DMEL
OG0010108	LOC115632012|XP_030384849.1|SLEB	CG5756|NP_611292.2|DMEL
OG0010111	LOC115621491|XP_030371019.1|SLEB	CG11828|NP_651648.5|DMEL
OG0010112	LOC115620995|XP_030370375.1|SLEB	wntD|NP_650272.1|DMEL
OG0010113	LOC115628894|XP_030381012.1|SLEB	rux|NP_511053.2|DMEL
OG0010114	LOC115626918|XP_030378288.1|SLEB	CG12680|NP_572201.2|DMEL
OG0010115	LOC115629715|XP_030382096.1|SLEB	CG5062|NP_572207.1|DMEL
OG0010116	LOC115627658|XP_030379259.1|SLEB	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC115629301|XP_030381608.1|SLEB	CG15458|NP_652293.1|DMEL
OG0010118	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB	CG2901|NP_570077.1|DMEL
OG0010119	LOC115633386|XP_030386690.1|SLEB	Ipod|NP_572614.1|DMEL
OG0010120	LOC115633298|XP_030386569.1|SLEB	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC115627681|XP_030379284.1|SLEB	upd2|NP_001356882.1|DMEL
OG0010122	LOC115627292|XP_030378784.1|SLEB	CG10996|NP_572924.1|DMEL
OG0010123	LOC115627366|XP_030378876.1|SLEB	CG13403|NP_572944.1|DMEL
OG0010125	LOC115627794|XP_030379480.1|SLEB	Ser7|NP_572582.1|DMEL
OG0010126	LOC115626325|XP_030377530.1|SLEB	Adhr|NP_477495.1|DMEL
OG0010127	LOC115626060|XP_030377172.1|SLEB	CG33299|NP_995671.2|DMEL
OG0010128	LOC115626061|XP_030377173.1|SLEB	gcm2|NP_609302.1|DMEL
OG0010129	LOC115625831|XP_030376885.1|SLEB	CG16826|NP_609638.1|DMEL
OG0010130	LOC115626375|XP_030377591.1|SLEB	CG18662|NP_652561.1|DMEL
OG0010131	LOC115625813|XP_030376857.1|SLEB	CG43052|NP_001246030.1|DMEL
OG0010132	LOC115625795|XP_030376832.1|SLEB	CG13084|NP_609971.1|DMEL
OG0010133	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB	CG10195|NP_609970.4|DMEL
OG0010134	LOC115625648|XP_030376636.1|SLEB	CG13116|NP_609306.2|DMEL
OG0010135	LOC115628540|XP_030380561.1|SLEB	CG18266|NP_608945.1|DMEL
OG0010136	LOC115628563|XP_030380587.1|SLEB	CG14011|NP_608943.1|DMEL
OG0010137	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB	CG13983|NP_609006.1|DMEL
OG0010138	LOC115626015|XP_030377123.1|SLEB	dunk|NP_001036384.1|DMEL
OG0010139	LOC115628564|XP_030380588.1|SLEB	CG17470|NP_610041.1|DMEL
OG0010140	LOC115631864|XP_030384573.1|SLEB	CG42658|NP_001188682.1|DMEL
OG0010141	LOC115631786|XP_030384480.1|SLEB	CG14071|NP_609466.1|DMEL
OG0010142	LOC115631814|XP_030384510.1|SLEB	CG14346|NP_608599.1|DMEL
OG0010143	LOC115630589|XP_030383067.1|SLEB	CG14932|NP_001162956.1|DMEL
OG0010144	LOC115623107|XP_030373173.1|SLEB	CG15142|NP_609846.1|DMEL
OG0010145	LOC115628608|XP_030380652.1|SLEB	CG14014|NP_608939.2|DMEL
OG0010146	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB	CG31627|NP_724314.2|DMEL
OG0010147	LOC115631846|XP_030384549.1|SLEB	CG15422|NP_608814.1|DMEL
OG0010148	LOC115632002|XP_030384791.1|SLEB	CG5888|NP_609794.1|DMEL
OG0010149	LOC115631857|XP_030384563.1|SLEB	c-cup|NP_608623.2|DMEL
OG0010150	LOC115631871|XP_030384579.1|SLEB	CG31787|NP_724105.1|DMEL
OG0010151	LOC115626141|XP_030377263.1|SLEB	CG34173|NP_001097187.1|DMEL
OG0010152	LOC115628573|XP_030380601.1|SLEB	CG5421|NP_609569.1|DMEL
OG0010153	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB	CG4161|NP_609753.1|DMEL
OG0010154	LOC115631785|XP_030384479.1|SLEB	CG15262|NP_609750.1|DMEL
OG0010155	LOC115631851|XP_030384555.1|SLEB	CG12617|NP_652589.1|DMEL
OG0010156	LOC115622944|XP_030372935.1|SLEB	CG5194|NP_648281.1|DMEL
OG0010157	LOC115623123|XP_030373192.1|SLEB	CG14151|NP_648399.2|DMEL
OG0010158	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB	CG8072|NP_648384.1|DMEL
OG0010159	LOC115622545|XP_030372371.1|SLEB	CG15876|NP_647925.1|DMEL
OG0010160	LOC115627534|XP_030379096.1|SLEB	CG12078|NP_647795.2|DMEL
OG0010161	LOC115632625|XP_030385713.1|SLEB	CG13040|NP_648875.1|DMEL
OG0010163	LOC115632961|XP_030386121.1|SLEB	CG12984|NP_649276.2|DMEL
OG0010164	LOC115633087|XP_030386324.1|SLEB	Irbp18|NP_648434.1|DMEL
OG0010165	LOC115632934|XP_030386087.1|SLEB	CG13299|NP_648039.1|DMEL
OG0010166	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB	Or67b|NP_524007.2|DMEL
OG0010169	LOC115622246|XP_030372004.1|SLEB	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC115622307|XP_030372072.1|SLEB	skl|NP_524139.1|DMEL
