Orthogroup	SLEB.longest_only	DNOV.longest_only
OG0007851	LOC115621533|XP_030371058.1|SLEB	LOC115761724|XP_030559465.1|DNOV
OG0007852	LOC115622041|XP_030371769.1|SLEB	LOC115771846|XP_030573587.1|DNOV
OG0007853	LOC115621947|XP_030371654.1|SLEB	LOC115772061|XP_030573864.1|DNOV
OG0007854	LOC115621086|XP_030370479.1|SLEB	LOC115764061|XP_030562768.1|DNOV
OG0007855	LOC115625473|XP_030376382.1|SLEB	LOC115761459|XP_030559086.1|DNOV
OG0007856	LOC115621566|XP_030371107.1|SLEB	LOC115764106|XP_030562819.1|DNOV
OG0007857	LOC115620948|XP_030370323.1|SLEB	LOC115757724|XP_030553949.1|DNOV
OG0007858	LOC115632038|XP_030384863.1|SLEB	LOC115758513|XP_030555065.1|DNOV
OG0007859	LOC115630198|XP_030382626.1|SLEB	LOC115767086|XP_030567094.1|DNOV
OG0007860	LOC115620888|XP_030370230.1|SLEB	LOC115764898|XP_030564049.1|DNOV
OG0007861	LOC115628786|XP_030380861.1|SLEB	LOC115765078|XP_030564314.1|DNOV
OG0007863	LOC115631742|XP_030384441.1|SLEB	LOC115763154|XP_030561464.1|DNOV
OG0007864	LOC115625108|XP_030375873.1|SLEB	LOC115764987|XP_030564175.1|DNOV
OG0007865	LOC115632478|XP_030385512.1|SLEB	LOC115771539|XP_030573136.1|DNOV
OG0007866	LOC115620417|XP_030369500.1|SLEB	LOC115757768|XP_030554053.1|DNOV
OG0007867	LOC115621733|XP_030371323.1|SLEB	LOC115764631|XP_030563657.1|DNOV
OG0007868	LOC115621683|XP_030371254.1|SLEB	LOC115771694|XP_030573371.1|DNOV
OG0007869	LOC115628955|XP_030381091.1|SLEB	LOC115767607|XP_030567764.1|DNOV
OG0007870	LOC115623174|XP_030373250.1|SLEB	LOC115770170|XP_030571189.1|DNOV
OG0007871	LOC115629923|XP_030382388.1|SLEB	LOC115768276|XP_030568674.1|DNOV
OG0007872	LOC115623012|XP_030373043.1|SLEB	LOC115762634|XP_030560798.1|DNOV
OG0007873	LOC115622348|XP_030372121.1|SLEB	LOC115762832|XP_030561059.1|DNOV
OG0007874	LOC115629663|XP_030382038.1|SLEB	LOC115768607|XP_030569120.1|DNOV
OG0007876	LOC115628887|XP_030381004.1|SLEB	LOC115767617|XP_030567777.1|DNOV
OG0007877	LOC115627149|XP_030378587.1|SLEB	LOC115768916|XP_030569506.1|DNOV
OG0007878	LOC115623116|XP_030373186.1|SLEB	LOC115762112|XP_030560076.1|DNOV
OG0007879	LOC115632281|XP_030385230.1|SLEB	LOC115771227|XP_030572688.1|DNOV
OG0007880	LOC115620045|XP_030369025.1|SLEB	LOC115768394|XP_030568828.1|DNOV
OG0007881	LOC115628339|XP_030380262.1|SLEB	LOC115766977|XP_030566932.1|DNOV
OG0007884	LOC115632443|XP_030385449.1|SLEB	LOC115769823|XP_030570654.1|DNOV
OG0007886	LOC115626608|XP_030377861.1|SLEB	LOC115769197|XP_030569761.1|DNOV
OG0007888	LOC115633004|XP_030386189.1|SLEB	LOC115769794|XP_030570622.1|DNOV
OG0007889	LOC115622658|XP_030372528.1|SLEB	LOC115770919|XP_030572236.1|DNOV
OG0007890	LOC115633135|XP_030386397.1|SLEB	LOC115762725|XP_030560914.1|DNOV
OG0007891	LOC115621791|XP_030371422.1|SLEB	LOC115771881|XP_030573629.1|DNOV
OG0007892	LOC115620016|XP_030368981.1|SLEB	LOC115760620|XP_030557929.1|DNOV
OG0007893	LOC115633297|XP_030386572.1|SLEB	LOC115760720|XP_030558051.1|DNOV
OG0007894	LOC115632115|XP_030384967.1|SLEB	LOC115762682|XP_030560855.1|DNOV
OG0007895	LOC115633158|XP_030386428.1|SLEB	LOC115762871|XP_030561106.1|DNOV
OG0007896	LOC115632236|XP_030385156.1|SLEB	LOC115762916|XP_030561156.1|DNOV
OG0007897	LOC115622551|XP_030372378.1|SLEB	LOC115769404|XP_030570067.1|DNOV
OG0007898	LOC115632422|XP_030385423.1|SLEB	LOC115769451|XP_030570124.1|DNOV
OG0007899	LOC115632515|XP_030385566.1|SLEB	LOC115771229|XP_030572690.1|DNOV
OG0007900	LOC115623428|XP_030373659.1|SLEB	LOC115761113|XP_030558603.1|DNOV
OG0007901	LOC115623237|XP_030373349.1|SLEB	LOC115771298|XP_030572782.1|DNOV
OG0007902	LOC115626738|XP_030378047.1|SLEB	LOC115766844|XP_030566752.1|DNOV
OG0007903	LOC115632728|XP_030385833.1|SLEB	LOC115767657|XP_030567804.1|DNOV
OG0007904	LOC115632418|XP_030385417.1|SLEB	LOC115762909|XP_030561149.1|DNOV
OG0007905	LOC115630460|XP_030382885.1|SLEB	LOC115758637|XP_030555233.1|DNOV
OG0007906	LOC115622350|XP_030372124.1|SLEB	LOC115769667|XP_030570439.1|DNOV
OG0007907	LOC115622162|XP_030371891.1|SLEB	LOC115771182|XP_030572630.1|DNOV
OG0007908	LOC115622163|XP_030371892.1|SLEB	LOC115771183|XP_030572631.1|DNOV
OG0007909	LOC115626813|XP_030378149.1|SLEB	LOC115767366|XP_030567483.1|DNOV
OG0007910	LOC115630974|XP_030383419.1|SLEB	LOC115771563|XP_030573174.1|DNOV
OG0007914	LOC115634027|XP_030387427.1|SLEB	LOC115769433|XP_030570101.1|DNOV
OG0007915	LOC115632300|XP_030385261.1|SLEB	LOC115765827|XP_030565411.1|DNOV
OG0007916	LOC115626568|XP_030377807.1|SLEB	LOC115769695|XP_030570479.1|DNOV
OG0007917	LOC115633686|XP_030387003.1|SLEB	LOC115762400|XP_030560445.1|DNOV
OG0007918	LOC115625242|XP_030376097.1|SLEB	LOC115762052|XP_030559992.1|DNOV
OG0007919	LOC115624003|XP_030374438.1|SLEB	LOC115760971|XP_030558432.1|DNOV
OG0007920	LOC115633978|XP_030387359.1|SLEB	LOC115760587|XP_030557873.1|DNOV
OG0007921	LOC115634182|XP_030387627.1|SLEB	LOC115760650|XP_030557977.1|DNOV
OG0007923	LOC115626747|XP_030378059.1|SLEB	LOC115768178|XP_030568544.1|DNOV
OG0007924	LOC115620704|XP_030369941.1|SLEB	LOC115762515|XP_030560625.1|DNOV
OG0007925	LOC115630105|XP_030382583.1|SLEB	LOC115760986|XP_030558454.1|DNOV
OG0007926	LOC115634212|XP_030387664.1|SLEB	LOC115761014|XP_030558488.1|DNOV
OG0007927	LOC115629008|XP_030381155.1|SLEB	LOC115759059|XP_030555744.1|DNOV
OG0007928	LOC115626604|XP_030377855.1|SLEB	LOC115763299|XP_030561647.1|DNOV
OG0007929	LOC115625759|XP_030376777.1|SLEB	LOC115760260|XP_030557383.1|DNOV
OG0007930	LOC115624905|XP_030375614.1|SLEB	LOC115764546|XP_030563521.1|DNOV
OG0007931	LOC115625924|XP_030377019.1|SLEB	LOC115758873|XP_030555527.1|DNOV
OG0007932	LOC115627732|XP_030379354.1|SLEB	LOC115765212|XP_030564515.1|DNOV
OG0007933	LOC115623377|XP_030373533.1|SLEB	LOC115765671|XP_030565194.1|DNOV
OG0007934	LOC115626399|XP_030377622.1|SLEB	LOC115759347|XP_030556130.1|DNOV
OG0007935	LOC115626159|XP_030377293.1|SLEB	LOC115763453|XP_030561884.1|DNOV
OG0007936	LOC115632050|XP_030384883.1|SLEB	LOC115759926|XP_030556923.1|DNOV
OG0007937	LOC115632023|XP_030384828.1|SLEB	LOC115758758|XP_030555377.1|DNOV
OG0007938	LOC115630446|XP_030382868.1|SLEB	LOC115759938|XP_030556937.1|DNOV
OG0007939	LOC115631080|XP_030383587.1|SLEB	LOC115759294|XP_030556056.1|DNOV
OG0007940	LOC115632047|XP_030384879.1|SLEB	LOC115759296|XP_030556058.1|DNOV
OG0007941	LOC115632299|XP_030385262.1|SLEB	LOC115772098|XP_030573924.1|DNOV
OG0007942	LOC115629229|XP_030381499.1|SLEB	LOC115766330|XP_030566080.1|DNOV
OG0007943	LOC115626087|XP_030377200.1|SLEB	LOC115763571|XP_030562050.1|DNOV
OG0007945	LOC115628479|XP_030380461.1|SLEB	LOC115765450|XP_030564872.1|DNOV
OG0007946	LOC115625971|XP_030377075.1|SLEB	LOC115769180|XP_030569744.1|DNOV
OG0007947	LOC115626172|XP_030377309.1|SLEB	LOC115763476|XP_030561920.1|DNOV
OG0007948	LOC115626302|XP_030377490.1|SLEB	LOC115763544|XP_030562020.1|DNOV
OG0007949	LOC115629671|XP_030382049.1|SLEB	LOC115768868|XP_030569433.1|DNOV
OG0007950	LOC115630751|XP_030383266.1|SLEB	LOC115758579|XP_030555155.1|DNOV
OG0007951	LOC115630945|XP_030383374.1|SLEB	LOC115758564|XP_030555133.1|DNOV
OG0007952	LOC115631099|XP_030383613.1|SLEB	LOC115758648|XP_030555243.1|DNOV
OG0007953	LOC115625672|XP_030376668.1|SLEB	LOC115758424|XP_030554935.1|DNOV
OG0007954	LOC115629016|XP_030381172.1|SLEB	LOC115759017|XP_030555689.1|DNOV
OG0007955	LOC115626121|XP_030377234.1|SLEB	LOC115759904|XP_030556886.1|DNOV
OG0007956	LOC115629045|XP_030381207.1|SLEB	LOC115759225|XP_030555982.1|DNOV
OG0007957	LOC115630733|XP_030383247.1|SLEB	LOC115769195|XP_030569759.1|DNOV
OG0007958	LOC115629797|XP_030382219.1|SLEB	LOC115765178|XP_030564460.1|DNOV
OG0007959	LOC115631825|XP_030384525.1|SLEB	LOC115767710|XP_030567865.1|DNOV
OG0007960	LOC115625680|XP_030376677.1|SLEB	LOC115763192|XP_030561514.1|DNOV
OG0007961	LOC115623594|XP_030373856.1|SLEB	LOC115761649|XP_030559348.1|DNOV
OG0007962	LOC115627099|XP_030378515.1|SLEB	LOC115767758|XP_030567936.1|DNOV
OG0007963	LOC115626160|XP_030377294.1|SLEB	LOC115763416|XP_030561832.1|DNOV
OG0007964	LOC115628999|XP_030381144.1|SLEB	LOC115763044|XP_030561326.1|DNOV
OG0007965	LOC115626253|XP_030377409.1|SLEB	LOC115758484|XP_030555019.1|DNOV
OG0007966	LOC115631796|XP_030384493.1|SLEB	LOC115760258|XP_030557380.1|DNOV
OG0007967	LOC115630583|XP_030383061.1|SLEB	LOC115759053|XP_030555737.1|DNOV
OG0007969	LOC115632017|XP_030384812.1|SLEB	LOC115758511|XP_030555063.1|DNOV
OG0007970	LOC115624698|XP_030375373.1|SLEB	LOC115758119|XP_030554535.1|DNOV
OG0007971	LOC115628665|XP_030380695.1|SLEB	LOC115767028|XP_030567014.1|DNOV
OG0007972	LOC115634154|XP_030387594.1|SLEB	LOC115760676|XP_030558003.1|DNOV
OG0007973	LOC115631870|XP_030384578.1|SLEB	LOC115759914|XP_030556905.1|DNOV
OG0007974	LOC115629246|XP_030381524.1|SLEB	LOC115767387|XP_030567510.1|DNOV
OG0007975	LOC115625533|XP_030376469.1|SLEB	LOC115765761|XP_030565283.1|DNOV
OG0007976	LOC115627599|XP_030379183.1|SLEB	LOC115764238|XP_030563013.1|DNOV
OG0007977	LOC115632025|XP_030384832.1|SLEB	LOC115759731|XP_030556610.1|DNOV
OG0007978	LOC115630630|XP_030383124.1|SLEB	LOC115760049|XP_030557080.1|DNOV
OG0007979	LOC115629066|XP_030381241.1|SLEB	LOC115758589|XP_030555168.1|DNOV
OG0007980	LOC115631119|XP_030383640.1|SLEB	LOC115759932|XP_030556930.1|DNOV
OG0007981	LOC115629555|XP_030381904.1|SLEB	LOC115767725|XP_030567895.1|DNOV
OG0007982	LOC115631833|XP_030384534.1|SLEB	LOC115763018|XP_030561273.1|DNOV
OG0007984	LOC115625772|XP_030376803.1|SLEB	LOC115763600|XP_030562085.1|DNOV
OG0007985	LOC115630416|XP_030382810.1|SLEB	LOC115760159|XP_030557231.1|DNOV
OG0007986	LOC115628507|XP_030380510.1|SLEB	LOC115765454|XP_030564878.1|DNOV
OG0007987	LOC115630606|XP_030383086.1|SLEB	LOC115763426|XP_030561846.1|DNOV
OG0007988	LOC115625845|XP_030376908.1|SLEB	LOC115763167|XP_030561480.1|DNOV
OG0007989	LOC115630665|XP_030383167.1|SLEB	LOC115768711|XP_030569265.1|DNOV
OG0007990	LOC115631522|XP_030384152.1|SLEB	LOC115763186|XP_030561503.1|DNOV
OG0007991	LOC115631393|XP_030383975.1|SLEB	LOC115759696|XP_030556554.1|DNOV
OG0007992	LOC115628475|XP_030380456.1|SLEB	LOC115760059|XP_030557098.1|DNOV
OG0007993	LOC115621215|XP_030370658.1|SLEB	LOC115757730|XP_030553966.1|DNOV
OG0007994	LOC115626192|XP_030377333.1|SLEB	LOC115763587|XP_030562068.1|DNOV
OG0007995	LOC115626525|XP_030377764.1|SLEB	LOC115763302|XP_030561653.1|DNOV
OG0007996	LOC115633302|XP_030386574.1|SLEB	LOC115768050|XP_030568345.1|DNOV
OG0007997	LOC115625113|XP_030375883.1|SLEB	LOC115770200|XP_030571253.1|DNOV
OG0007998	LOC115631585|XP_030384245.1|SLEB	LOC115759796|XP_030556736.1|DNOV
OG0007999	LOC115630593|XP_030383073.1|SLEB	LOC115760131|XP_030557190.1|DNOV
OG0008000	LOC115631461|XP_030384070.1|SLEB	LOC115759799|XP_030556742.1|DNOV
OG0008001	LOC115628485|XP_030380473.1|SLEB	LOC115765521|XP_030564999.1|DNOV
OG0008002	LOC115631468|XP_030384081.1|SLEB	LOC115765853|XP_030565441.1|DNOV
OG0008003	LOC115631391|XP_030383972.1|SLEB	LOC115765485|XP_030564937.1|DNOV
OG0008004	LOC115626979|XP_030378355.1|SLEB	LOC115771337|XP_030572866.1|DNOV
OG0008005	LOC115629541|XP_030381881.1|SLEB	LOC115767298|XP_030567392.1|DNOV
OG0008006	LOC115627057|XP_030378463.1|SLEB	LOC115769002|XP_030569572.1|DNOV
OG0008007	LOC115629263|XP_030381547.1|SLEB	LOC115768854|XP_030569415.1|DNOV
OG0008008	LOC115623281|XP_030373427.1|SLEB	LOC115771519|XP_030573113.1|DNOV
OG0008009	LOC115629722|XP_030382106.1|SLEB	LOC115768390|XP_030568821.1|DNOV
OG0008010	LOC115627736|XP_030379366.1|SLEB	LOC115765109|XP_030564354.1|DNOV
OG0008012	LOC115630597|XP_030383079.1|SLEB	LOC115772001|XP_030573796.1|DNOV
OG0008013	LOC115628710|XP_030380767.1|SLEB	LOC115767472|XP_030567637.1|DNOV
OG0008014	LOC115623810|XP_030374214.1|SLEB	LOC115764774|XP_030563873.1|DNOV
OG0008015	LOC115622153|XP_030371882.1|SLEB	LOC115767652|XP_030567802.1|DNOV
OG0008016	LOC115622155|XP_030371884.1|SLEB	LOC115767663|XP_030567814.1|DNOV
OG0008017	LOC115629310|XP_030381616.1|SLEB	LOC115767364|XP_030567481.1|DNOV
OG0008018	LOC115627721|XP_030379330.1|SLEB	LOC115767012|XP_030566994.1|DNOV
OG0008020	LOC115623787|XP_030374189.1|SLEB	LOC115763807|XP_030562411.1|DNOV
OG0008021	LOC115629172|XP_030381406.1|SLEB	LOC115768066|XP_030568377.1|DNOV
OG0008022	LOC115621033|XP_030370415.1|SLEB	LOC115771638|XP_030573298.1|DNOV
OG0008023	LOC115627819|XP_030379512.1|SLEB	LOC115764321|XP_030563127.1|DNOV
OG0008024	LOC115628002|XP_030379768.1|SLEB	LOC115764247|XP_030563025.1|DNOV
OG0008025	LOC115627783|XP_030379453.1|SLEB	LOC115767061|XP_030567061.1|DNOV
OG0008026	LOC115628735|XP_030380798.1|SLEB	LOC115767029|XP_030567015.1|DNOV
OG0008027	LOC115627277|XP_030378767.1|SLEB	LOC115767773|XP_030567958.1|DNOV
OG0008028	LOC115624286|XP_030374768.1|SLEB	LOC115764719|XP_030563778.1|DNOV
OG0008029	LOC115625347|XP_030376238.1|SLEB	LOC115770639|XP_030571845.1|DNOV
OG0008030	LOC115623490|XP_030373723.1|SLEB	LOC115763787|XP_030562375.1|DNOV
OG0008031	LOC115629013|XP_030381166.1|SLEB	LOC115763349|XP_030561727.1|DNOV
OG0008032	LOC115620847|XP_030370150.1|SLEB	LOC115757776|XP_030554060.1|DNOV
OG0008033	LOC115623574|XP_030373832.1|SLEB	LOC115766109|XP_030565789.1|DNOV
OG0008034	LOC115633304|XP_030386579.1|SLEB	LOC115765407|XP_030564806.1|DNOV
OG0008036	LOC115625137|XP_030375916.1|SLEB	LOC115766175|XP_030565878.1|DNOV
OG0008037	LOC115625534|XP_030376473.1|SLEB	LOC115770948|XP_030572268.1|DNOV
OG0008038	LOC115629563|XP_030381914.1|SLEB	LOC115764250|XP_030563028.1|DNOV
OG0008039	LOC115621900|XP_030371589.1|SLEB	LOC115771685|XP_030573362.1|DNOV
OG0008040	LOC115620435|XP_030369523.1|SLEB	LOC115766112|XP_030565793.1|DNOV
OG0008041	LOC115627845|XP_030379561.1|SLEB	LOC115765344|XP_030564715.1|DNOV
OG0008042	LOC115620828|XP_030370118.1|SLEB	LOC115757723|XP_030553948.1|DNOV
OG0008043	LOC115627798|XP_030379485.1|SLEB	LOC115767961|XP_030568220.1|DNOV
OG0008044	LOC115626794|XP_030378120.1|SLEB	LOC115767589|XP_030567735.1|DNOV
OG0008045	LOC115628743|XP_030380808.1|SLEB	LOC115767052|XP_030567044.1|DNOV
OG0008046	LOC115620791|XP_030370071.1|SLEB	LOC115771928|XP_030573686.1|DNOV
OG0008047	LOC115623468|XP_030373690.1|SLEB	LOC115765682|XP_030565200.1|DNOV
OG0008048	LOC115620724|XP_030369963.1|SLEB	LOC115772084|XP_030573899.1|DNOV
OG0008049	LOC115623466|XP_030373687.1|SLEB	LOC115765654|XP_030565171.1|DNOV
OG0008050	LOC115624409|XP_030375004.1|SLEB	LOC115763704|XP_030562253.1|DNOV
OG0008051	LOC115625109|XP_030375875.1|SLEB	LOC115761705|XP_030559436.1|DNOV
OG0008052	LOC115623335|XP_030373466.1|SLEB	LOC115770601|XP_030571799.1|DNOV
OG0008054	LOC115629666|XP_030382041.1|SLEB	LOC115768002|XP_030568271.1|DNOV
OG0008055	LOC115628673|XP_030380706.1|SLEB	LOC115767087|XP_030567095.1|DNOV
OG0008056	LOC115626828|XP_030378169.1|SLEB	LOC115768442|XP_030568860.1|DNOV
OG0008057	LOC115624079|XP_030374529.1|SLEB	LOC115763641|XP_030562134.1|DNOV
OG0008058	LOC115621854|XP_030371532.1|SLEB	LOC115771775|XP_030573489.1|DNOV
OG0008059	LOC115625043|XP_030375752.1|SLEB	LOC115766218|XP_030565932.1|DNOV
OG0008060	LOC115624109|XP_030374562.1|SLEB	LOC115765780|XP_030565314.1|DNOV
OG0008061	LOC115626826|XP_030378167.1|SLEB	LOC115768130|XP_030568485.1|DNOV
OG0008062	LOC115629926|XP_030382391.1|SLEB	LOC115766441|XP_030566231.1|DNOV
OG0008063	LOC115620829|XP_030370119.1|SLEB	LOC115771714|XP_030573394.1|DNOV
OG0008064	LOC115627849|XP_030379568.1|SLEB	LOC115766299|XP_030566035.1|DNOV
OG0008065	LOC115629321|XP_030381630.1|SLEB	LOC115768028|XP_030568310.1|DNOV
OG0008066	LOC115627711|XP_030379319.1|SLEB	LOC115765223|XP_030564525.1|DNOV
OG0008067	LOC115633307|XP_030386590.1|SLEB	LOC115766841|XP_030566743.1|DNOV
OG0008068	LOC115627869|XP_030379612.1|SLEB	LOC115765397|XP_030564786.1|DNOV
OG0008069	LOC115621137|XP_030370550.1|SLEB	LOC115761393|XP_030559009.1|DNOV
OG0008070	LOC115621094|XP_030370488.1|SLEB	LOC115772085|XP_030573901.1|DNOV
OG0008071	LOC115629672|XP_030382050.1|SLEB	LOC115768870|XP_030569434.1|DNOV
OG0008072	LOC115629118|XP_030381306.1|SLEB	LOC115769121|XP_030569685.1|DNOV
OG0008073	LOC115633380|XP_030386684.1|SLEB	LOC115771346|XP_030572876.1|DNOV
OG0008074	LOC115629786|XP_030382201.1|SLEB	LOC115771310|XP_030572824.1|DNOV
OG0008075	LOC115624898|XP_030375605.1|SLEB	LOC115762609|XP_030560769.1|DNOV
OG0008076	LOC115628058|XP_030379879.1|SLEB	LOC115768781|XP_030569336.1|DNOV
OG0008077	LOC115625254|XP_030376108.1|SLEB	LOC115765628|XP_030565139.1|DNOV
OG0008078	LOC115629342|XP_030381651.1|SLEB	LOC115768289|XP_030568692.1|DNOV
OG0008079	LOC115629945|XP_030382414.1|SLEB	LOC115766423|XP_030566207.1|DNOV
OG0008080	LOC115627903|XP_030379658.1|SLEB	LOC115767987|XP_030568246.1|DNOV
OG0008081	LOC115630038|XP_030382532.1|SLEB	LOC115768489|XP_030568931.1|DNOV
OG0008082	LOC115622052|XP_030371787.1|SLEB	LOC115768908|XP_030569494.1|DNOV
OG0008083	LOC115623449|XP_030373660.1|SLEB	LOC115763698|XP_030562245.1|DNOV
OG0008084	LOC115620753|XP_030370007.1|SLEB	LOC115771650|XP_030573316.1|DNOV
OG0008085	LOC115621609|XP_030371162.1|SLEB	LOC115771906|XP_030573656.1|DNOV
OG0008086	LOC115623429|XP_030373618.1|SLEB	LOC115763809|XP_030562413.1|DNOV
OG0008087	LOC115627461|XP_030378992.1|SLEB	LOC115764388|XP_030563216.1|DNOV
OG0008088	LOC115627134|XP_030378566.1|SLEB	LOC115766358|XP_030566118.1|DNOV
OG0008089	LOC115633055|XP_030386260.1|SLEB	LOC115769863|XP_030570721.1|DNOV
OG0008090	LOC115628721|XP_030380777.1|SLEB	LOC115767023|XP_030567007.1|DNOV
OG0008091	LOC115620525|XP_030369652.1|SLEB	LOC115764086|XP_030562797.1|DNOV
OG0008092	LOC115623833|XP_030374238.1|SLEB	LOC115763676|XP_030562208.1|DNOV
OG0008093	LOC115626952|XP_030378328.1|SLEB	LOC115766830|XP_030566728.1|DNOV
OG0008094	LOC115631819|XP_030384516.1|SLEB	LOC115760202|XP_030557295.1|DNOV
OG0008095	LOC115624375|XP_030374936.1|SLEB	LOC115767931|XP_030568163.1|DNOV
OG0008096	LOC115627282|XP_030378773.1|SLEB	LOC115767545|XP_030567687.1|DNOV
OG0008097	LOC115627143|XP_030378580.1|SLEB	LOC115767310|XP_030567408.1|DNOV
OG0008098	LOC115632111|XP_030384964.1|SLEB	LOC115770155|XP_030571168.1|DNOV
OG0008099	LOC115632569|XP_030385649.1|SLEB	LOC115770128|XP_030571121.1|DNOV
OG0008100	LOC115623737|XP_030374108.1|SLEB	LOC115770640|XP_030571847.1|DNOV
OG0008101	LOC115629775|XP_030382190.1|SLEB	LOC115765148|XP_030564411.1|DNOV
OG0008102	LOC115624081|XP_030374531.1|SLEB	LOC115770703|XP_030571958.1|DNOV
OG0008103	LOC115629657|XP_030382031.1|SLEB	LOC115768052|XP_030568351.1|DNOV
OG0008104	LOC115624725|XP_030375408.1|SLEB	LOC115768106|XP_030568473.1|DNOV
OG0008105	LOC115621590|XP_030371140.1|SLEB	LOC115761633|XP_030559323.1|DNOV
OG0008106	LOC115632373|XP_030385353.1|SLEB	LOC115771462|XP_030573040.1|DNOV
OG0008107	LOC115624077|XP_030374527.1|SLEB	LOC115766083|XP_030565749.1|DNOV
OG0008108	LOC115629662|XP_030382037.1|SLEB	LOC115768001|XP_030568270.1|DNOV
OG0008109	LOC115626705|XP_030377999.1|SLEB	LOC115766470|XP_030566274.1|DNOV
OG0008110	LOC115626788|XP_030378114.1|SLEB	LOC115767551|XP_030567693.1|DNOV
OG0008111	LOC115626867|XP_030378233.1|SLEB	LOC115768162|XP_030568518.1|DNOV
OG0008112	LOC115627344|XP_030378850.1|SLEB	LOC115767297|XP_030567389.1|DNOV
OG0008113	LOC115629262|XP_030381544.1|SLEB	LOC115767375|XP_030567494.1|DNOV
OG0008114	LOC115629309|XP_030381615.1|SLEB	LOC115767374|XP_030567493.1|DNOV
OG0008115	LOC115629762|XP_030382173.1|SLEB	LOC115765232|XP_030564544.1|DNOV
OG0008116	LOC115627707|XP_030379310.1|SLEB	LOC115765266|XP_030564613.1|DNOV
OG0008118	LOC115627009|XP_030378389.1|SLEB	LOC115768353|XP_030568777.1|DNOV
OG0008119	LOC115627186|XP_030378649.1|SLEB	LOC115769010|XP_030569581.1|DNOV
OG0008121	LOC115630951|XP_030383386.1|SLEB	LOC115766533|XP_030566360.1|DNOV
OG0008122	LOC115633206|XP_030386447.1|SLEB	LOC115768021|XP_030568298.1|DNOV
OG0008123	LOC115629339|XP_030381647.1|SLEB	LOC115768516|XP_030568962.1|DNOV
OG0008124	LOC115626684|XP_030377972.1|SLEB	LOC115766859|XP_030566778.1|DNOV
OG0008125	LOC115629348|XP_030381657.1|SLEB	LOC115768018|XP_030568291.1|DNOV
OG0008126	LOC115628678|XP_030380712.1|SLEB	LOC115768918|XP_030569510.1|DNOV
OG0008127	LOC115633210|XP_030386456.1|SLEB	LOC115768007|XP_030568276.1|DNOV
OG0008128	LOC115633284|XP_030386553.1|SLEB	LOC115767994|XP_030568256.1|DNOV
OG0008129	LOC115626790|XP_030378116.1|SLEB	LOC115768362|XP_030568790.1|DNOV
OG0008130	LOC115627183|XP_030378646.1|SLEB	LOC115766455|XP_030566247.1|DNOV
OG0008131	LOC115629700|XP_030382078.1|SLEB	LOC115767230|XP_030567289.1|DNOV
OG0008132	LOC115625175|XP_030375997.1|SLEB	LOC115770600|XP_030571797.1|DNOV
OG0008133	LOC115627196|XP_030378670.1|SLEB	LOC115767574|XP_030567720.1|DNOV
OG0008134	LOC115628768|XP_030380843.1|SLEB	LOC115766368|XP_030566127.1|DNOV
OG0008135	LOC115623427|XP_030373614.1|SLEB	LOC115759559|XP_030556385.1|DNOV
OG0008136	LOC115630761|XP_030383276.1|SLEB	LOC115768556|XP_030569025.1|DNOV
OG0008137	LOC115627296|XP_030378789.1|SLEB	LOC115767790|XP_030567982.1|DNOV
OG0008138	LOC115632368|XP_030385345.1|SLEB	LOC115762663|XP_030560831.1|DNOV
OG0008139	LOC115633762|XP_030387097.1|SLEB	LOC115765177|XP_030564457.1|DNOV
OG0008140	LOC115629320|XP_030381629.1|SLEB	LOC115768036|XP_030568318.1|DNOV
OG0008141	LOC115627350|XP_030378858.1|SLEB	LOC115771366|XP_030572910.1|DNOV
OG0008142	LOC115627321|XP_030378823.1|SLEB	LOC115768156|XP_030568511.1|DNOV
OG0008143	LOC115627152|XP_030378591.1|SLEB	LOC115763306|XP_030561660.1|DNOV
OG0008144	LOC115625528|XP_030376466.1|SLEB	LOC115762478|XP_030560562.1|DNOV
OG0008145	LOC115626755|XP_030378070.1|SLEB	LOC115768584|XP_030569089.1|DNOV
OG0008146	LOC115629674|XP_030382053.1|SLEB	LOC115767235|XP_030567296.1|DNOV
OG0008147	LOC115629677|XP_030382055.1|SLEB	LOC115767205|XP_030567257.1|DNOV
OG0008148	LOC115629384|XP_030381697.1|SLEB	LOC115768736|XP_030569279.1|DNOV
OG0008149	LOC115621762|XP_030371354.1|SLEB, LOC115629874|XP_030382331.1|SLEB	LOC115766857|XP_030566773.1|DNOV
OG0008150	LOC115626806|XP_030378136.1|SLEB	LOC115768314|XP_030568723.1|DNOV
OG0008151	LOC115627643|XP_030379237.1|SLEB	LOC115768172|XP_030568530.1|DNOV
OG0008152	LOC115627374|XP_030378886.1|SLEB	LOC115767279|XP_030567371.1|DNOV
OG0008153	LOC115628679|XP_030380716.1|SLEB	LOC115760930|XP_030558364.1|DNOV
OG0008154	LOC115633124|XP_030386376.1|SLEB	LOC115770475|XP_030571619.1|DNOV
OG0008155	LOC115622331|XP_030372101.1|SLEB	LOC115766305|XP_030566046.1|DNOV
OG0008156	LOC115621201|XP_030370640.1|SLEB	LOC115772059|XP_030573863.1|DNOV
OG0008157	LOC115620821|XP_030370111.1|SLEB	LOC115761956|XP_030559854.1|DNOV
OG0008158	LOC115626871|XP_030378239.1|SLEB	LOC115765125|XP_030564381.1|DNOV
OG0008159	LOC115623280|XP_030373423.1|SLEB	LOC115766402|XP_030566183.1|DNOV
