Orthogroup	SLEB.longest_only	DKIK.longest_only
OG0007960	LOC115625680|XP_030376677.1|SLEB	LOC108077188|XP_017025921.1|DKIK
OG0007961	LOC115623594|XP_030373856.1|SLEB	LOC108081265|XP_017031850.1|DKIK
OG0007962	LOC115627099|XP_030378515.1|SLEB	LOC108085769|XP_017038001.1|DKIK
OG0007963	LOC115626160|XP_030377294.1|SLEB	LOC108072573|XP_017019268.1|DKIK
OG0007964	LOC115628999|XP_030381144.1|SLEB	LOC108082823|XP_017033872.1|DKIK
OG0007965	LOC115626253|XP_030377409.1|SLEB	LOC108082214|XP_017033034.1|DKIK
OG0007966	LOC115631796|XP_030384493.1|SLEB	LOC108072547|XP_017019208.1|DKIK
OG0007967	LOC115630583|XP_030383061.1|SLEB	LOC108081439|XP_017032114.1|DKIK
OG0007969	LOC115632017|XP_030384812.1|SLEB	LOC108077236|XP_017025983.1|DKIK
OG0007970	LOC115624698|XP_030375373.1|SLEB	LOC108086145|XP_017038494.1|DKIK
OG0007971	LOC115628665|XP_030380695.1|SLEB	LOC108075254|XP_017023104.1|DKIK
OG0007972	LOC115634154|XP_030387594.1|SLEB	LOC108082395|XP_017033229.1|DKIK
OG0007973	LOC115631870|XP_030384578.1|SLEB	LOC108075803|XP_017023867.1|DKIK
OG0007974	LOC115629246|XP_030381524.1|SLEB	LOC108079421|XP_017029237.1|DKIK
OG0007975	LOC115625533|XP_030376469.1|SLEB	LOC108085487|XP_017037596.1|DKIK
OG0007976	LOC115627599|XP_030379183.1|SLEB	LOC108085937|XP_017038208.1|DKIK
OG0007977	LOC115632025|XP_030384832.1|SLEB	LOC108077118|XP_017025801.1|DKIK
OG0007978	LOC115630630|XP_030383124.1|SLEB	LOC108086188|XP_017038540.1|DKIK
OG0007979	LOC115629066|XP_030381241.1|SLEB	LOC108072633|XP_017019353.1|DKIK
OG0007980	LOC115631119|XP_030383640.1|SLEB	LOC108079656|XP_017029542.1|DKIK
OG0007981	LOC115629555|XP_030381904.1|SLEB	LOC108080540|XP_017030832.1|DKIK
OG0007982	LOC115631833|XP_030384534.1|SLEB	LOC108077008|XP_017025572.1|DKIK
OG0007983	LOC115631208|XP_030383773.1|SLEB	LOC108074320|XP_017021809.1|DKIK
OG0007984	LOC115625772|XP_030376803.1|SLEB	LOC108072589|XP_017019285.1|DKIK
OG0007985	LOC115630416|XP_030382810.1|SLEB	LOC108083315|XP_017034541.1|DKIK
OG0007986	LOC115628507|XP_030380510.1|SLEB	LOC108077069|XP_017025725.1|DKIK
OG0007987	LOC115630606|XP_030383086.1|SLEB	LOC108086252|XP_017038624.1|DKIK
OG0007988	LOC115625845|XP_030376908.1|SLEB	LOC108072501|XP_017019157.1|DKIK
OG0007989	LOC115630665|XP_030383167.1|SLEB	LOC108077279|XP_017026042.1|DKIK
OG0007990	LOC115631522|XP_030384152.1|SLEB	LOC108077186|XP_017025919.1|DKIK
OG0007991	LOC115631393|XP_030383975.1|SLEB	LOC108074324|XP_017021817.1|DKIK
OG0007992	LOC115628475|XP_030380456.1|SLEB	LOC108074821|XP_017022507.1|DKIK
OG0007993	LOC115621215|XP_030370658.1|SLEB	LOC108084983|XP_017036896.1|DKIK
OG0007994	LOC115626192|XP_030377333.1|SLEB	LOC108082046|XP_017032812.1|DKIK
OG0007995	LOC115626525|XP_030377764.1|SLEB	LOC108077942|XP_017026969.1|DKIK
OG0007996	LOC115633302|XP_030386574.1|SLEB	LOC108082960|XP_017034066.1|DKIK
OG0007997	LOC115625113|XP_030375883.1|SLEB	LOC108085525|XP_017037646.1|DKIK
OG0007998	LOC115631585|XP_030384245.1|SLEB	LOC108079597|XP_017029435.1|DKIK
OG0007999	LOC115630593|XP_030383073.1|SLEB	LOC108077064|XP_017025718.1|DKIK
OG0008000	LOC115631461|XP_030384070.1|SLEB	LOC108077137|XP_017025840.1|DKIK
OG0008001	LOC115628485|XP_030380473.1|SLEB	LOC108077153|XP_017025874.1|DKIK
OG0008002	LOC115631468|XP_030384081.1|SLEB	LOC108086131|XP_017038472.1|DKIK
OG0008003	LOC115631391|XP_030383972.1|SLEB	LOC108077155|XP_017025876.1|DKIK
OG0008004	LOC115626979|XP_030378355.1|SLEB	LOC108079369|XP_017029169.1|DKIK
OG0008005	LOC115629541|XP_030381881.1|SLEB	LOC108083827|XP_017035272.1|DKIK
OG0008006	LOC115627057|XP_030378463.1|SLEB	LOC108080184|XP_017030324.1|DKIK
OG0008007	LOC115629263|XP_030381547.1|SLEB	LOC108080372|XP_017030581.1|DKIK
OG0008008	LOC115623281|XP_030373427.1|SLEB	LOC108085491|XP_017037599.1|DKIK
OG0008009	LOC115629722|XP_030382106.1|SLEB	LOC108084678|XP_017036498.1|DKIK
OG0008010	LOC115627736|XP_030379366.1|SLEB	LOC108083533|XP_017034856.1|DKIK
OG0008012	LOC115630597|XP_030383079.1|SLEB	LOC108078530|XP_017027929.1|DKIK
OG0008013	LOC115628710|XP_030380767.1|SLEB	LOC108082181|XP_017032987.1|DKIK
OG0008014	LOC115623810|XP_030374214.1|SLEB	LOC108080825|XP_017031218.1|DKIK
OG0008015	LOC115622153|XP_030371882.1|SLEB	LOC108083122|XP_017034285.1|DKIK
OG0008016	LOC115622155|XP_030371884.1|SLEB	LOC108083123|XP_017034286.1|DKIK
OG0008017	LOC115629310|XP_030381616.1|SLEB	LOC108079922|XP_017029945.1|DKIK
OG0008018	LOC115627721|XP_030379330.1|SLEB	LOC108076060|XP_017024241.1|DKIK
OG0008019	LOC115627229|XP_030378712.1|SLEB	LOC108080177|XP_017030313.1|DKIK
OG0008020	LOC115623787|XP_030374189.1|SLEB	LOC108073381|XP_017020452.1|DKIK
OG0008021	LOC115629172|XP_030381406.1|SLEB	LOC108071707|XP_017018013.1|DKIK
OG0008022	LOC115621033|XP_030370415.1|SLEB	LOC108084905|XP_017036789.1|DKIK
OG0008023	LOC115627819|XP_030379512.1|SLEB	LOC108084667|XP_017036479.1|DKIK
OG0008024	LOC115628002|XP_030379768.1|SLEB	LOC108084639|XP_017036419.1|DKIK
OG0008025	LOC115627783|XP_030379453.1|SLEB	LOC108076083|XP_017024285.1|DKIK
OG0008026	LOC115628735|XP_030380798.1|SLEB	LOC108075097|XP_017022870.1|DKIK
OG0008027	LOC115627277|XP_030378767.1|SLEB	LOC108071244|XP_017017418.1|DKIK
OG0008028	LOC115624286|XP_030374768.1|SLEB	LOC108083187|XP_017034375.1|DKIK
OG0008029	LOC115625347|XP_030376238.1|SLEB	LOC108073214|XP_017020231.1|DKIK
OG0008030	LOC115623490|XP_030373723.1|SLEB	LOC108080834|XP_017031226.1|DKIK
OG0008031	LOC115629013|XP_030381166.1|SLEB	LOC108075894|XP_017024000.1|DKIK
OG0008032	LOC115620847|XP_030370150.1|SLEB	LOC108085051|XP_017037000.1|DKIK
OG0008033	LOC115623574|XP_030373832.1|SLEB	LOC108072027|XP_017018497.1|DKIK
OG0008034	LOC115633304|XP_030386579.1|SLEB	LOC108080478|XP_017030718.1|DKIK
OG0008036	LOC115625137|XP_030375916.1|SLEB	LOC108072182|XP_017018726.1|DKIK
OG0008037	LOC115625534|XP_030376473.1|SLEB	LOC108072051|XP_017018524.1|DKIK
OG0008038	LOC115629563|XP_030381914.1|SLEB	LOC108075982|XP_017024124.1|DKIK
OG0008039	LOC115621900|XP_030371589.1|SLEB	LOC108083998|XP_017035500.1|DKIK
OG0008040	LOC115620435|XP_030369523.1|SLEB	LOC108084963|XP_017036868.1|DKIK
OG0008041	LOC115627845|XP_030379561.1|SLEB	LOC108075108|XP_017022879.1|DKIK
OG0008042	LOC115620828|XP_030370118.1|SLEB	LOC108077881|XP_017026906.1|DKIK
OG0008043	LOC115627798|XP_030379485.1|SLEB	LOC108083489|XP_017034776.1|DKIK
OG0008044	LOC115626794|XP_030378120.1|SLEB	LOC108071738|XP_017018052.1|DKIK
OG0008045	LOC115628743|XP_030380808.1|SLEB	LOC108080180|XP_017030317.1|DKIK
OG0008046	LOC115620791|XP_030370071.1|SLEB	LOC108075642|XP_017023674.1|DKIK
OG0008047	LOC115623468|XP_030373690.1|SLEB	LOC108084839|XP_017036702.1|DKIK
OG0008048	LOC115620724|XP_030369963.1|SLEB	LOC108084121|XP_017035642.1|DKIK
OG0008049	LOC115623466|XP_030373687.1|SLEB	LOC108084838|XP_017036701.1|DKIK
OG0008050	LOC115624409|XP_030375004.1|SLEB	LOC108082859|XP_017033930.1|DKIK
OG0008051	LOC115625109|XP_030375875.1|SLEB	LOC108085739|XP_017037958.1|DKIK
OG0008052	LOC115623335|XP_030373466.1|SLEB	LOC108081120|XP_017031616.1|DKIK
OG0008053	LOC115628084|XP_030379921.1|SLEB	LOC108085302|XP_017037352.1|DKIK
OG0008054	LOC115629666|XP_030382041.1|SLEB	LOC108079372|XP_017029173.1|DKIK
OG0008055	LOC115628673|XP_030380706.1|SLEB	LOC108075295|XP_017023179.1|DKIK
OG0008056	LOC115626828|XP_030378169.1|SLEB	LOC108076111|XP_017024324.1|DKIK
OG0008057	LOC115624079|XP_030374529.1|SLEB	LOC108085447|XP_017037548.1|DKIK
OG0008058	LOC115621854|XP_030371532.1|SLEB	LOC108077605|XP_017026497.1|DKIK
OG0008059	LOC115625043|XP_030375752.1|SLEB	LOC108075498|XP_017023449.1|DKIK
OG0008060	LOC115624109|XP_030374562.1|SLEB	LOC108084881|XP_017036765.1|DKIK
OG0008061	LOC115626826|XP_030378167.1|SLEB	LOC108083437|XP_017034681.1|DKIK
OG0008062	LOC115629926|XP_030382391.1|SLEB	LOC108083881|XP_017035362.1|DKIK
OG0008063	LOC115620829|XP_030370119.1|SLEB	LOC108077882|XP_017026907.1|DKIK
OG0008064	LOC115627849|XP_030379568.1|SLEB	LOC108079275|XP_017029059.1|DKIK
OG0008065	LOC115629321|XP_030381630.1|SLEB	LOC108079284|XP_017029070.1|DKIK
OG0008066	LOC115627711|XP_030379319.1|SLEB	LOC108079782|XP_017029717.1|DKIK
OG0008067	LOC115633307|XP_030386590.1|SLEB	LOC108071767|XP_017018097.1|DKIK
OG0008068	LOC115627869|XP_030379612.1|SLEB	LOC108075312|XP_017023205.1|DKIK
OG0008069	LOC115621137|XP_030370550.1|SLEB	LOC108080940|XP_017031335.1|DKIK
OG0008070	LOC115621094|XP_030370488.1|SLEB	LOC108084123|XP_017035647.1|DKIK
OG0008071	LOC115629672|XP_030382050.1|SLEB	LOC108079427|XP_017029247.1|DKIK
OG0008072	LOC115629118|XP_030381306.1|SLEB	LOC108079398|XP_017029212.1|DKIK
OG0008073	LOC115633380|XP_030386684.1|SLEB	LOC108074120|XP_017021509.1|DKIK
OG0008074	LOC115629786|XP_030382201.1|SLEB	LOC108081018|XP_017031454.1|DKIK
OG0008075	LOC115624898|XP_030375605.1|SLEB	LOC108072220|XP_017018772.1|DKIK
OG0008076	LOC115628058|XP_030379879.1|SLEB	LOC108083425|XP_017034670.1|DKIK
OG0008077	LOC115625254|XP_030376108.1|SLEB	LOC108080753|XP_017031096.1|DKIK
OG0008078	LOC115629342|XP_030381651.1|SLEB	LOC108083885|XP_017035364.1|DKIK
OG0008079	LOC115629945|XP_030382414.1|SLEB	LOC108085073|XP_017037031.1|DKIK
OG0008080	LOC115627903|XP_030379658.1|SLEB	LOC108083561|XP_017034905.1|DKIK
OG0008081	LOC115630038|XP_030382532.1|SLEB	LOC108083424|XP_017034669.1|DKIK
OG0008082	LOC115622052|XP_030371787.1|SLEB	LOC108084926|XP_017036812.1|DKIK
OG0008083	LOC115623449|XP_030373660.1|SLEB	LOC108084373|XP_017036046.1|DKIK
OG0008084	LOC115620753|XP_030370007.1|SLEB	LOC108073357|XP_017020410.1|DKIK
OG0008085	LOC115621609|XP_030371162.1|SLEB	LOC108077681|XP_017026592.1|DKIK
OG0008087	LOC115627461|XP_030378992.1|SLEB	LOC108083558|XP_017034897.1|DKIK
OG0008089	LOC115633055|XP_030386260.1|SLEB	LOC108080653|XP_017030965.1|DKIK
OG0008090	LOC115628721|XP_030380777.1|SLEB	LOC108080147|XP_017030274.1|DKIK
OG0008091	LOC115620525|XP_030369652.1|SLEB	LOC108084553|XP_017036294.1|DKIK
OG0008092	LOC115623833|XP_030374238.1|SLEB	LOC108075523|XP_017023546.1|DKIK
OG0008093	LOC115626952|XP_030378328.1|SLEB	LOC108083444|XP_017034693.1|DKIK
OG0008094	LOC115631819|XP_030384516.1|SLEB	LOC108076151|XP_017024369.1|DKIK
OG0008095	LOC115624375|XP_030374936.1|SLEB	LOC108082985|XP_017034099.1|DKIK
OG0008096	LOC115627282|XP_030378773.1|SLEB	LOC108077174|XP_017025900.1|DKIK
OG0008097	LOC115627143|XP_030378580.1|SLEB	LOC108071819|XP_017018214.1|DKIK
OG0008098	LOC115632111|XP_030384964.1|SLEB	LOC108072785|XP_017019556.1|DKIK
OG0008099	LOC115632569|XP_030385649.1|SLEB	LOC108075009|XP_017022746.1|DKIK
OG0008100	LOC115623737|XP_030374108.1|SLEB	LOC108073228|XP_017020254.1|DKIK
OG0008101	LOC115629775|XP_030382190.1|SLEB	LOC108076977|XP_017025521.1|DKIK
OG0008102	LOC115624081|XP_030374531.1|SLEB	LOC108081058|XP_017031526.1|DKIK
OG0008103	LOC115629657|XP_030382031.1|SLEB	LOC108076749|XP_017025236.1|DKIK
OG0008104	LOC115624725|XP_030375408.1|SLEB	LOC108083054|XP_017034171.1|DKIK
OG0008105	LOC115621590|XP_030371140.1|SLEB	LOC108075534|XP_017023521.1|DKIK
OG0008106	LOC115632373|XP_030385353.1|SLEB	LOC108083319|XP_017034550.1|DKIK
OG0008107	LOC115624077|XP_030374527.1|SLEB	LOC108082685|XP_017033680.1|DKIK
OG0008108	LOC115629662|XP_030382037.1|SLEB	LOC108072812|XP_017019595.1|DKIK
OG0008109	LOC115626705|XP_030377999.1|SLEB	LOC108084681|XP_017036501.1|DKIK
OG0008110	LOC115626788|XP_030378114.1|SLEB	LOC108085922|XP_017038186.1|DKIK
OG0008111	LOC115626867|XP_030378233.1|SLEB	LOC108082941|XP_017034043.1|DKIK
OG0008112	LOC115627344|XP_030378850.1|SLEB	LOC108080321|XP_017030501.1|DKIK
OG0008113	LOC115629262|XP_030381544.1|SLEB	LOC108079243|XP_017029018.1|DKIK
OG0008114	LOC115629309|XP_030381615.1|SLEB	LOC108079161|XP_017028900.1|DKIK
OG0008115	LOC115629762|XP_030382173.1|SLEB	LOC108080089|XP_017030179.1|DKIK
OG0008116	LOC115627707|XP_030379310.1|SLEB	LOC108083838|XP_017035304.1|DKIK
OG0008117	LOC115629595|XP_030381947.1|SLEB	LOC108083819|XP_017035260.1|DKIK
OG0008118	LOC115627009|XP_030378389.1|SLEB	LOC108083795|XP_017035211.1|DKIK
OG0008119	LOC115627186|XP_030378649.1|SLEB	LOC108082927|XP_017034007.1|DKIK
OG0008121	LOC115630951|XP_030383386.1|SLEB	LOC108078454|XP_017027831.1|DKIK
OG0008122	LOC115633206|XP_030386447.1|SLEB	LOC108079383|XP_017029193.1|DKIK
OG0008123	LOC115629339|XP_030381647.1|SLEB	LOC108079148|XP_017028884.1|DKIK
OG0008124	LOC115626684|XP_030377972.1|SLEB	LOC108085754|XP_017037981.1|DKIK
OG0008125	LOC115629348|XP_030381657.1|SLEB	LOC108080358|XP_017030559.1|DKIK
OG0008126	LOC115628678|XP_030380712.1|SLEB	LOC108080262|XP_017030414.1|DKIK
OG0008127	LOC115633210|XP_030386456.1|SLEB	LOC108076512|XP_017024911.1|DKIK
OG0008128	LOC115633284|XP_030386553.1|SLEB	LOC108074955|XP_017022678.1|DKIK
OG0008129	LOC115626790|XP_030378116.1|SLEB	LOC108079324|XP_017029110.1|DKIK
OG0008130	LOC115627183|XP_030378646.1|SLEB	LOC108080139|XP_017030262.1|DKIK
OG0008131	LOC115629700|XP_030382078.1|SLEB	LOC108080361|XP_017030564.1|DKIK
OG0008132	LOC115625175|XP_030375997.1|SLEB	LOC108073165|XP_017020161.1|DKIK
OG0008133	LOC115627196|XP_030378670.1|SLEB	LOC108080389|XP_017030604.1|DKIK
OG0008134	LOC115628768|XP_030380843.1|SLEB	LOC108080547|XP_017030838.1|DKIK
OG0008135	LOC115623427|XP_030373614.1|SLEB	LOC108085436|XP_017037520.1|DKIK
OG0008136	LOC115630761|XP_030383276.1|SLEB	LOC108076885|XP_017025405.1|DKIK
OG0008137	LOC115627296|XP_030378789.1|SLEB	LOC108071229|XP_017017402.1|DKIK
OG0008138	LOC115632368|XP_030385345.1|SLEB	LOC108078906|XP_017028528.1|DKIK
OG0008139	LOC115633762|XP_030387097.1|SLEB	LOC108070912|XP_017017057.1|DKIK
OG0008140	LOC115629320|XP_030381629.1|SLEB	LOC108080385|XP_017030597.1|DKIK
OG0008141	LOC115627350|XP_030378858.1|SLEB	LOC108074126|XP_017021514.1|DKIK
OG0008142	LOC115627321|XP_030378823.1|SLEB	LOC108083581|XP_017034930.1|DKIK
OG0008143	LOC115627152|XP_030378591.1|SLEB	LOC108084791|XP_017036628.1|DKIK
OG0008144	LOC115625528|XP_030376466.1|SLEB	LOC108078260|XP_017027487.1|DKIK
OG0008145	LOC115626755|XP_030378070.1|SLEB	LOC108076068|XP_017024260.1|DKIK
OG0008146	LOC115629674|XP_030382053.1|SLEB	LOC108079455|XP_017029282.1|DKIK
OG0008147	LOC115629677|XP_030382055.1|SLEB	LOC108079414|XP_017029229.1|DKIK
OG0008148	LOC115629384|XP_030381697.1|SLEB	LOC108083826|XP_017035271.1|DKIK
OG0008149	LOC115621762|XP_030371354.1|SLEB, LOC115629874|XP_030382331.1|SLEB	LOC108076071|XP_017024266.1|DKIK
OG0008150	LOC115626806|XP_030378136.1|SLEB	LOC108084488|XP_017036209.1|DKIK
OG0008151	LOC115627643|XP_030379237.1|SLEB	LOC108079935|XP_017029959.1|DKIK
OG0008152	LOC115627374|XP_030378886.1|SLEB	LOC108080218|XP_017030363.1|DKIK
OG0008153	LOC115628679|XP_030380716.1|SLEB	LOC108076309|XP_017024574.1|DKIK
OG0008154	LOC115633124|XP_030386376.1|SLEB	LOC108072741|XP_017019497.1|DKIK
OG0008155	LOC115622331|XP_030372101.1|SLEB	LOC108073974|XP_017021306.1|DKIK
OG0008156	LOC115621201|XP_030370640.1|SLEB	LOC108084999|XP_017036916.1|DKIK
OG0008157	LOC115620821|XP_030370111.1|SLEB	LOC108077861|XP_017026883.1|DKIK
OG0008158	LOC115626871|XP_030378239.1|SLEB	LOC108079955|XP_017030003.1|DKIK
OG0008159	LOC115623280|XP_030373423.1|SLEB	LOC108080623|XP_017030936.1|DKIK
OG0008160	LOC115634266|XP_030387752.1|SLEB	LOC108076612|XP_017025016.1|DKIK
OG0008161	LOC115627838|XP_030379543.1|SLEB	LOC108079274|XP_017029057.1|DKIK
OG0008162	LOC115627145|XP_030378583.1|SLEB	LOC108085959|XP_017038241.1|DKIK
OG0008163	LOC115632105|XP_030384948.1|SLEB	LOC108084406|XP_017036093.1|DKIK
OG0008164	LOC115627563|XP_030379144.1|SLEB	LOC108074254|XP_017021713.1|DKIK
OG0008165	LOC115629941|XP_030382410.1|SLEB	LOC108084672|XP_017036488.1|DKIK
OG0008166	LOC115629940|XP_030382407.1|SLEB	LOC108084995|XP_017036914.1|DKIK
OG0008167	LOC115628010|XP_030379793.1|SLEB	LOC108083395|XP_017034635.1|DKIK
OG0008168	LOC115627893|XP_030379645.1|SLEB	LOC108083553|XP_017034892.1|DKIK
OG0008169	LOC115626774|XP_030378097.1|SLEB	LOC108080313|XP_017030492.1|DKIK
OG0008170	LOC115624541|XP_030375126.1|SLEB	LOC108074748|XP_017022412.1|DKIK
OG0008171	LOC115626722|XP_030378025.1|SLEB	LOC108083451|XP_017034708.1|DKIK
OG0008172	LOC115623861|XP_030374266.1|SLEB	LOC108084837|XP_017036700.1|DKIK
OG0008173	LOC115628549|XP_030380570.1|SLEB	LOC108073643|XP_017020851.1|DKIK
OG0008174	LOC115633678|XP_030386992.1|SLEB	LOC108085123|XP_017037113.1|DKIK
OG0008175	LOC115627256|XP_030378743.1|SLEB	LOC108083597|XP_017034951.1|DKIK
OG0008176	LOC115627154|XP_030378593.1|SLEB	LOC108071689|XP_017017992.1|DKIK
OG0008177	LOC115627575|XP_030379157.1|SLEB	LOC108083788|XP_017035202.1|DKIK
OG0008178	LOC115626667|XP_030377949.1|SLEB	LOC108084486|XP_017036207.1|DKIK
OG0008179	LOC115627195|XP_030378669.1|SLEB	LOC108080118|XP_017030239.1|DKIK
OG0008180	LOC115628709|XP_030380764.1|SLEB	LOC108080099|XP_017030203.1|DKIK
OG0008181	LOC115628726|XP_030380786.1|SLEB	LOC108080108|XP_017030216.1|DKIK
OG0008182	LOC115634402|XP_030387955.1|SLEB	LOC108082498|XP_017033407.1|DKIK
OG0008183	LOC115624507|XP_030375080.1|SLEB	LOC108070901|XP_017017046.1|DKIK
OG0008184	LOC115631528|XP_030384158.1|SLEB	LOC108077272|XP_017026030.1|DKIK
OG0008185	LOC115621282|XP_030370745.1|SLEB	LOC108077795|XP_017026785.1|DKIK
OG0008186	LOC115626929|XP_030378297.1|SLEB	LOC108076324|XP_017024596.1|DKIK
OG0008187	LOC115626935|XP_030378311.1|SLEB	LOC108076328|XP_017024602.1|DKIK
OG0008188	LOC115630411|XP_030382807.1|SLEB	LOC108076322|XP_017024598.1|DKIK
OG0008189	LOC115626166|XP_030377300.1|SLEB	LOC108072575|XP_017019270.1|DKIK
OG0008190	LOC115624681|XP_030375344.1|SLEB	LOC108073935|XP_017021230.1|DKIK
OG0008191	LOC115627800|XP_030379489.1|SLEB	LOC108083589|XP_017034938.1|DKIK
OG0008192	LOC115627094|XP_030378507.1|SLEB	LOC108082934|XP_017034027.1|DKIK
OG0008193	LOC115627852|XP_030379573.1|SLEB	LOC108074191|XP_017021622.1|DKIK
OG0008194	LOC115626436|XP_030377671.1|SLEB	LOC108085251|XP_017037287.1|DKIK
OG0008195	LOC115634577|XP_030388268.1|SLEB	LOC108083518|XP_017034831.1|DKIK
OG0008196	LOC115634042|XP_030387446.1|SLEB	LOC108076178|XP_017024397.1|DKIK
OG0008197	LOC115623285|XP_030373428.1|SLEB	LOC108082993|XP_017034105.1|DKIK
OG0008198	LOC115627022|XP_030378407.1|SLEB	LOC108080374|XP_017030583.1|DKIK
OG0008199	LOC115627189|XP_030378652.1|SLEB	LOC108083572|XP_017034918.1|DKIK
OG0008200	LOC115629166|XP_030381403.1|SLEB	LOC108078529|XP_017027927.1|DKIK
OG0008201	LOC115622330|XP_030372099.1|SLEB	LOC108073973|XP_017021305.1|DKIK
OG0008202	LOC115632109|XP_030384960.1|SLEB	LOC108073816|XP_017021083.1|DKIK
OG0008203	LOC115628290|XP_030380197.1|SLEB	LOC108079802|XP_017029771.1|DKIK
OG0008204	LOC115629597|XP_030381948.1|SLEB	LOC108071193|XP_017017366.1|DKIK
OG0008205	LOC115629120|XP_030381317.1|SLEB	LOC108071843|XP_017018246.1|DKIK
OG0008206	LOC115632244|XP_030385169.1|SLEB	LOC108083658|XP_017035019.1|DKIK
OG0008207	LOC115633721|XP_030387046.1|SLEB	LOC108075079|XP_017022850.1|DKIK
OG0008208	LOC115624383|XP_030374954.1|SLEB	LOC108082565|XP_017033505.1|DKIK
OG0008209	LOC115632916|XP_030386067.1|SLEB	LOC108079860|XP_017029861.1|DKIK
OG0008210	LOC115630677|XP_030383185.1|SLEB	LOC108084752|XP_017036553.1|DKIK
OG0008211	LOC115625988|XP_030377094.1|SLEB	LOC108074601|XP_017022205.1|DKIK
OG0008212	LOC115633738|XP_030387071.1|SLEB	LOC108083289|XP_017034508.1|DKIK
OG0008213	LOC115629742|XP_030382136.1|SLEB	LOC108076046|XP_017024206.1|DKIK
OG0008214	LOC115624855|XP_030375560.1|SLEB	LOC108070475|XP_017016448.1|DKIK
OG0008215	LOC115627281|XP_030378772.1|SLEB	LOC108082657|XP_017033643.1|DKIK
OG0008216	LOC115623249|XP_030373376.1|SLEB	LOC108075031|XP_017022775.1|DKIK
OG0008217	LOC115627187|XP_030378650.1|SLEB	LOC108080086|XP_017030172.1|DKIK
OG0008219	LOC115627174|XP_030378630.1|SLEB	LOC108083807|XP_017035237.1|DKIK
OG0008220	LOC115627408|XP_030378923.1|SLEB	LOC108085947|XP_017038223.1|DKIK
OG0008221	LOC115631513|XP_030384140.1|SLEB	LOC108074273|XP_017021734.1|DKIK
OG0008222	LOC115632225|XP_030385143.1|SLEB	LOC108072788|XP_017019563.1|DKIK
OG0008223	LOC115632544|XP_030385619.1|SLEB	LOC108072766|XP_017019531.1|DKIK
OG0008224	LOC115634375|XP_030387913.1|SLEB	LOC108075205|XP_017023029.1|DKIK
OG0008225	LOC115626866|XP_030378232.1|SLEB	LOC108079267|XP_017029047.1|DKIK
OG0008226	LOC115629823|XP_030382254.1|SLEB	LOC108076009|XP_017024154.1|DKIK
OG0008227	LOC115622051|XP_030371786.1|SLEB	LOC108084900|XP_017036783.1|DKIK
OG0008228	LOC115620206|XP_030369201.1|SLEB	LOC108073439|XP_017020548.1|DKIK
OG0008229	LOC115621542|XP_030371067.1|SLEB	LOC108085887|XP_017038139.1|DKIK
OG0008230	LOC115623435|XP_030373641.1|SLEB	LOC108084843|XP_017036706.1|DKIK
OG0008232	LOC115632583|XP_030385663.1|SLEB	LOC108079748|XP_017029652.1|DKIK
OG0008233	LOC115628978|XP_030381117.1|SLEB	LOC108082678|XP_017033665.1|DKIK
OG0008234	LOC115624256|XP_030374743.1|SLEB	LOC108072339|XP_017018916.1|DKIK
OG0008235	LOC115629505|XP_030381846.1|SLEB	LOC108083818|XP_017035259.1|DKIK
OG0008236	LOC115621144|XP_030370564.1|SLEB	LOC108084302|XP_017035954.1|DKIK, LOC108070933|XP_017017074.1|DKIK
OG0008237	LOC115632884|XP_030386026.1|SLEB	LOC108070893|XP_017017027.1|DKIK
OG0008238	LOC115628311|XP_030380225.1|SLEB	LOC108079047|XP_017028741.1|DKIK
OG0008239	LOC115622678|XP_030372555.1|SLEB	LOC108080208|XP_017030355.1|DKIK
OG0008240	LOC115629980|XP_030382465.1|SLEB	LOC108081181|XP_017031729.1|DKIK
OG0008243	LOC115620831|XP_030370123.1|SLEB	LOC108072881|XP_017019690.1|DKIK
OG0008244	LOC115629612|XP_030381968.1|SLEB, LOC115621462|XP_030370979.1|SLEB, LOC115633239|XP_030386495.1|SLEB	LOC108073333|XP_017020384.1|DKIK
OG0008245	LOC115627232|XP_030378718.1|SLEB	LOC108082119|XP_017032909.1|DKIK
OG0008246	LOC115634611|XP_030388321.1|SLEB	LOC108077988|XP_017027020.1|DKIK
OG0008247	LOC115625230|XP_030376075.1|SLEB	LOC108075405|XP_017023318.1|DKIK
OG0008248	LOC115621165|XP_030370587.1|SLEB	LOC108084916|XP_017036802.1|DKIK
OG0008249	LOC115621077|XP_030370467.1|SLEB	LOC108073731|XP_017020979.1|DKIK
OG0008250	LOC115623122|XP_030373226.1|SLEB	LOC108081011|XP_017031436.1|DKIK
OG0008251	LOC115634099|XP_030387516.1|SLEB, LOC115632308|XP_030385273.1|SLEB	LOC108080736|XP_017031084.1|DKIK, LOC108080711|XP_017031036.1|DKIK, LOC108080701|XP_017031028.1|DKIK
OG0008252	LOC115632572|XP_030385657.1|SLEB	LOC108077982|XP_017027014.1|DKIK
OG0008253	LOC115634514|XP_030388140.1|SLEB	LOC108070788|XP_017016877.1|DKIK
OG0008254	LOC115622806|XP_030372734.1|SLEB	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK
OG0008255	LOC115627322|XP_030378825.1|SLEB	LOC108083311|XP_017034538.1|DKIK
OG0008257	LOC115620518|XP_030369644.1|SLEB	LOC108079443|XP_017029266.1|DKIK
