Orthogroup	SLEB.longest_only	DALB.longest_only
OG0008761	LOC115626426|XP_030377658.1|SLEB	LOC117578404|XP_034097283.1|DALB
OG0008762	LOC115632108|XP_030384957.1|SLEB	LOC117569599|XP_034106725.1|DALB
OG0008763	LOC115625718|XP_030376724.1|SLEB	LOC117564511|XP_034099221.1|DALB
OG0008764	LOC115626038|XP_030377148.1|SLEB	LOC117563793|XP_034098214.1|DALB
OG0008765	LOC115633627|XP_030386926.1|SLEB	LOC117570440|XP_034107988.1|DALB
OG0008766	LOC115631879|XP_030384587.1|SLEB	LOC117565761|XP_034100919.1|DALB
OG0008767	LOC115632388|XP_030385380.1|SLEB	LOC117568926|XP_034105728.1|DALB
OG0008768	LOC115620213|XP_030369215.1|SLEB	LOC117572388|XP_034111051.1|DALB
OG0008769	LOC115628546|XP_030380571.1|SLEB	LOC117569248|XP_034106213.1|DALB
OG0008770	LOC115628178|XP_030380025.1|SLEB	LOC117571196|XP_034109129.1|DALB
OG0008771	LOC115633895|XP_030387263.1|SLEB	LOC117567255|XP_034102995.1|DALB
OG0008772	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB	LOC117570599|XP_034108233.1|DALB
OG0008773	LOC115624535|XP_030375119.1|SLEB	LOC117572147|XP_034110678.1|DALB
OG0008774	LOC115633903|XP_030387267.1|SLEB	LOC117570843|XP_034108615.1|DALB
OG0008776	LOC115634657|XP_030388375.1|SLEB	LOC117570256|XP_034107660.1|DALB
OG0008777	LOC115619977|XP_030368873.1|SLEB	LOC117568104|XP_034104387.1|DALB
OG0008778	LOC115624510|XP_030375082.1|SLEB	LOC117567448|XP_034103351.1|DALB
OG0008779	LOC115627126|XP_030378557.1|SLEB	LOC117578151|XP_034119260.1|DALB
OG0008780	LOC115628374|XP_030380312.1|SLEB	LOC117571422|XP_034109456.1|DALB
OG0008781	LOC115628715|XP_030380769.1|SLEB	LOC117564817|XP_034099633.1|DALB, LOC117564776|XP_034099569.1|DALB
OG0008782	LOC115623238|XP_030373353.1|SLEB	LOC117572190|XP_034110735.1|DALB
OG0008783	LOC115634019|XP_030387405.1|SLEB	LOC117571735|XP_034109945.1|DALB
OG0008784	LOC115625633|XP_030376625.1|SLEB	LOC117570487|XP_034108067.1|DALB
OG0008785	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB	LOC117564632|XP_034099382.1|DALB
OG0008786	LOC115622110|XP_030371811.1|SLEB	LOC117564569|XP_034099295.1|DALB
OG0008788	LOC115622354|XP_030372129.1|SLEB	LOC117568722|XP_034105431.1|DALB, LOC117569876|XP_034107105.1|DALB
OG0008789	LOC115628346|XP_030380272.1|SLEB	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB
OG0008791	LOC115634193|XP_030387641.1|SLEB	LOC117571519|XP_034109582.1|DALB
OG0008792	LOC115624763|XP_030375456.1|SLEB	LOC117571536|XP_034109616.1|DALB
OG0008793	LOC115624544|XP_030375130.1|SLEB	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008795	LOC115623944|XP_030374366.1|SLEB	LOC117575713|XP_034115939.1|DALB
OG0008797	LOC115621600|XP_030371152.1|SLEB	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB
OG0008805	LOC115628687|XP_030380721.1|SLEB	LOC117578197|XP_034119411.1|DALB
OG0008806	LOC115629230|XP_030381500.1|SLEB	LOC117564448|XP_034099120.1|DALB
OG0008807	LOC115629769|XP_030382181.1|SLEB	LOC117577661|XP_034118439.1|DALB
OG0008808	LOC115629654|XP_030382028.1|SLEB	LOC117577767|XP_034118569.1|DALB
OG0008809	LOC115625597|XP_030376579.1|SLEB	LOC117575556|XP_034115707.1|DALB
OG0008811	LOC115621577|XP_030371127.1|SLEB	LOC117575476|XP_034115600.1|DALB
OG0008815	LOC115632879|XP_030386017.1|SLEB	LOC117575519|XP_034115657.1|DALB
OG0008816	LOC115632718|XP_030385823.1|SLEB	LOC117572284|XP_034110881.1|DALB
OG0008819	LOC115634394|XP_030387946.1|SLEB	LOC117570814|XP_034108565.1|DALB
OG0008820	LOC115626041|XP_030377152.1|SLEB	LOC117565925|XP_034101189.1|DALB
OG0008821	LOC115626653|XP_030377918.1|SLEB	LOC117574919|XP_034114862.1|DALB
OG0008823	LOC115629145|XP_030381360.1|SLEB	LOC117573861|XP_034113228.1|DALB
OG0008824	LOC115630449|XP_030382912.1|SLEB	LOC117566494|XP_034101924.1|DALB
OG0008825	LOC115634136|XP_030387566.1|SLEB	LOC117566533|XP_034101964.1|DALB
OG0008829	LOC115628825|XP_030380917.1|SLEB	LOC117574152|XP_034113725.1|DALB
OG0008830	LOC115627688|XP_030379291.1|SLEB	LOC117574005|XP_034113473.1|DALB
OG0008831	LOC115629313|XP_030381619.1|SLEB	LOC117569517|XP_034106604.1|DALB
OG0008832	LOC115629215|XP_030381478.1|SLEB	LOC117563852|XP_034098274.1|DALB
OG0008833	LOC115626743|XP_030378054.1|SLEB	LOC117572968|XP_034111820.1|DALB
OG0008834	LOC115628202|XP_030380055.1|SLEB	LOC117575489|XP_034115615.1|DALB
OG0008836	LOC115634116|XP_030387540.1|SLEB	LOC117570329|XP_034107768.1|DALB
OG0008837	LOC115634357|XP_030387877.1|SLEB	LOC117571964|XP_034110354.1|DALB
OG0008838	LOC115625722|XP_030376730.1|SLEB	LOC117565409|XP_034100385.1|DALB
OG0008839	LOC115622470|XP_030372274.1|SLEB	LOC117569830|XP_034107046.1|DALB
OG0008840	LOC115631523|XP_030384154.1|SLEB	LOC117565785|XP_034100952.1|DALB
OG0008841	LOC115628406|XP_030380355.1|SLEB	LOC117569099|XP_034106007.1|DALB
OG0008843	LOC115632829|XP_030385944.1|SLEB	LOC117570058|XP_034107384.1|DALB
OG0008845	LOC115631227|XP_030383794.1|SLEB	LOC117565383|XP_034100351.1|DALB
OG0008846	LOC115622568|XP_030372399.1|SLEB	LOC117571388|XP_034109398.1|DALB
OG0008847	LOC115624232|XP_030374708.1|SLEB	LOC117575643|XP_034115814.1|DALB
OG0008848	LOC115624086|XP_030374575.1|SLEB	LOC117568188|XP_034104536.1|DALB
OG0008849	LOC115628875|XP_030380989.1|SLEB	LOC117576730|XP_034117648.1|DALB
OG0008850	LOC115634327|XP_030387845.1|SLEB	LOC117566562|XP_034101995.1|DALB
OG0008851	LOC115630609|XP_030383092.1|SLEB	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	LOC115634520|XP_030388186.1|SLEB	LOC117569571|XP_034106685.1|DALB
OG0008854	LOC115631179|XP_030383728.1|SLEB	LOC117565817|XP_034101008.1|DALB
OG0008855	LOC115629496|XP_030381833.1|SLEB	LOC117565566|XP_034100633.1|DALB
OG0008856	LOC115627830|XP_030379530.1|SLEB	LOC117573099|XP_034111902.1|DALB
OG0008857	LOC115628414|XP_030380361.1|SLEB	LOC117571415|XP_034109446.1|DALB
OG0008858	LOC115622435|XP_030372236.1|SLEB	LOC117567538|XP_034103474.1|DALB
OG0008859	LOC115623252|XP_030373380.1|SLEB	LOC117567515|XP_034103450.1|DALB
OG0008860	LOC115621818|XP_030371468.1|SLEB	LOC117573309|XP_034112304.1|DALB
OG0008861	LOC115634403|XP_030387956.1|SLEB	LOC117568808|XP_034105560.1|DALB
OG0008862	LOC115620492|XP_030369593.1|SLEB	LOC117576644|XP_034117468.1|DALB
OG0008863	LOC115624490|XP_030375053.1|SLEB	LOC117564485|XP_034099181.1|DALB
OG0008864	LOC115624894|XP_030375602.1|SLEB	LOC117570889|XP_034108677.1|DALB
OG0008865	LOC115631488|XP_030384104.1|SLEB	LOC117565484|XP_034100477.1|DALB
OG0008866	LOC115628508|XP_030380511.1|SLEB	LOC117563679|XP_034097997.1|DALB
OG0008867	LOC115626999|XP_030378374.1|SLEB	LOC117566446|XP_034101871.1|DALB
OG0008868	LOC115634108|XP_030387526.1|SLEB	LOC117568306|XP_034104743.1|DALB
OG0008869	LOC115632154|XP_030385031.1|SLEB	LOC117568678|XP_034105373.1|DALB
OG0008870	LOC115633669|XP_030386974.1|SLEB	LOC117571356|XP_034109356.1|DALB
OG0008871	LOC115622592|XP_030372448.1|SLEB	LOC117567280|XP_034103037.1|DALB
OG0008872	LOC115631826|XP_030384526.1|SLEB	LOC117564257|XP_034098849.1|DALB
OG0008873	LOC115625922|XP_030377017.1|SLEB	LOC117563529|XP_034097799.1|DALB
OG0008874	LOC115634548|XP_030388224.1|SLEB	LOC117571514|XP_034109578.1|DALB
OG0008875	LOC115634050|XP_030387454.1|SLEB	LOC117572691|XP_034111633.1|DALB
OG0008876	LOC115627868|XP_030379610.1|SLEB	LOC117573206|XP_034112094.1|DALB
OG0008877	LOC115624591|XP_030375189.1|SLEB	LOC117568539|XP_034105148.1|DALB
OG0008878	LOC115628505|XP_030380508.1|SLEB	LOC117563440|XP_034097667.1|DALB
OG0008879	LOC115634326|XP_030387844.1|SLEB	LOC117569396|XP_034106423.1|DALB
OG0008880	LOC115621839|XP_030371510.1|SLEB	LOC117576567|XP_034117297.1|DALB
OG0008881	LOC115634233|XP_030387685.1|SLEB	LOC117570657|XP_034108333.1|DALB
OG0008882	LOC115626058|XP_030377170.1|SLEB	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB
OG0008883	LOC115623634|XP_030373935.1|SLEB	LOC117576442|XP_034117096.1|DALB
OG0008884	LOC115623946|XP_030374368.1|SLEB	LOC117574849|XP_034114739.1|DALB
OG0008885	LOC115626228|XP_030377388.1|SLEB	LOC117563596|XP_034097875.1|DALB
OG0008886	LOC115620240|XP_030369251.1|SLEB	LOC117568710|XP_034105415.1|DALB
OG0008887	LOC115630787|XP_030383306.1|SLEB	LOC117570567|XP_034108190.1|DALB
OG0008888	LOC115632226|XP_030385145.1|SLEB	LOC117567054|XP_034102673.1|DALB
OG0008889	LOC115624996|XP_030375731.1|SLEB	LOC117571535|XP_034109615.1|DALB
OG0008891	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB	LOC117567569|XP_034103527.1|DALB
OG0008892	LOC115626563|XP_030377805.1|SLEB	LOC117570826|XP_034108581.1|DALB
OG0008893	LOC115622309|XP_030372074.1|SLEB	LOC117567304|XP_034103080.1|DALB
OG0008895	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB	LOC117575804|XP_034116082.1|DALB
OG0008897	LOC115624137|XP_030374592.1|SLEB	LOC117576683|XP_034117570.1|DALB
OG0008898	LOC115624662|XP_030375308.1|SLEB	LOC117570274|XP_034107681.1|DALB
OG0008899	LOC115631965|XP_030384688.1|SLEB	LOC117566122|XP_034101489.1|DALB
OG0008900	LOC115631314|XP_030383889.1|SLEB	LOC117563234|XP_034097328.1|DALB
OG0008901	LOC115632958|XP_030386117.1|SLEB	LOC117569169|XP_034106126.1|DALB
OG0008902	LOC115627815|XP_030379506.1|SLEB	LOC117573151|XP_034111994.1|DALB
OG0008903	LOC115631898|XP_030384607.1|SLEB	LOC117565819|XP_034101010.1|DALB
OG0008904	LOC115632089|XP_030384962.1|SLEB	LOC117566545|XP_034101977.1|DALB
OG0008905	LOC115627727|XP_030379341.1|SLEB	LOC117573089|XP_034111877.1|DALB
OG0008906	LOC115622857|XP_030372802.1|SLEB	LOC117568880|XP_034105671.1|DALB
OG0008907	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB	LOC117573314|XP_034112313.1|DALB
OG0008908	LOC115623854|XP_030374258.1|SLEB	LOC117576243|XP_034116753.1|DALB
OG0008909	LOC115621383|XP_030370872.1|SLEB	LOC117573395|XP_034112489.1|DALB
OG0008910	LOC115625160|XP_030375949.1|SLEB	LOC117576318|XP_034116866.1|DALB
OG0008911	LOC115620652|XP_030369861.1|SLEB	LOC117574928|XP_034114870.1|DALB
OG0008912	LOC115621722|XP_030371295.1|SLEB	LOC117575216|XP_034115233.1|DALB
OG0008913	LOC115620362|XP_030369426.1|SLEB	LOC117574803|XP_034114659.1|DALB
OG0008914	LOC115624242|XP_030374721.1|SLEB	LOC117574757|XP_034114592.1|DALB
OG0008915	LOC115623882|XP_030374292.1|SLEB	LOC117576181|XP_034116661.1|DALB
OG0008916	LOC115631507|XP_030384130.1|SLEB	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB
OG0008917	LOC115631650|XP_030384321.1|SLEB	LOC117565330|XP_034100267.1|DALB
OG0008918	LOC115631194|XP_030383744.1|SLEB	LOC117565986|XP_034101290.1|DALB
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC117564142|XP_034098695.1|DALB
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC117565947|XP_034101225.1|DALB
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC117570116|XP_034107470.1|DALB
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC117569678|XP_034106817.1|DALB
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC117567092|XP_034102763.1|DALB
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC117570416|XP_034107933.1|DALB
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC117567631|XP_034103621.1|DALB
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC117569447|XP_034106501.1|DALB
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC117570405|XP_034107920.1|DALB
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC117573454|XP_034112567.1|DALB
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC117571546|XP_034109630.1|DALB
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC117568854|XP_034105625.1|DALB
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC117569189|XP_034106149.1|DALB
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC117571423|XP_034109453.1|DALB
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC117571468|XP_034109512.1|DALB
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC117571331|XP_034109313.1|DALB
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC117569203|XP_034106162.1|DALB
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC117571470|XP_034109514.1|DALB
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC117568945|XP_034105774.1|DALB
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC117567656|XP_034103659.1|DALB
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC117566119|XP_034101487.1|DALB
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC117572492|XP_034111237.1|DALB
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC117577558|XP_034118284.1|DALB
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC117577385|XP_034118188.1|DALB
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC117570055|XP_034107413.1|DALB
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC117575179|XP_034115183.1|DALB
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC117571126|XP_034109022.1|DALB
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC117578107|XP_034119178.1|DALB
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC117567836|XP_034103975.1|DALB
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC117576602|XP_034117393.1|DALB
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC117572076|XP_034110555.1|DALB
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC117570104|XP_034107454.1|DALB
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC117568206|XP_034104567.1|DALB
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC117570896|XP_034108690.1|DALB
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC117571696|XP_034109881.1|DALB
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC117568368|XP_034104858.1|DALB
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC117571023|XP_034108874.1|DALB
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC117569107|XP_034106016.1|DALB
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC117572464|XP_034111197.1|DALB
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC117568038|XP_034104278.1|DALB
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC117563539|XP_034097809.1|DALB
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB	LOC117565402|XP_034100378.1|DALB
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC117571349|XP_034109348.1|DALB
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC117571373|XP_034109379.1|DALB
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC117568765|XP_034105494.1|DALB
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC117576590|XP_034117371.1|DALB
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC117571738|XP_034109946.1|DALB
OG0008991	LOC115621344|XP_030370823.1|SLEB	LOC117575950|XP_034116304.1|DALB
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC117575677|XP_034115856.1|DALB
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC117568343|XP_034104820.1|DALB
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC117565963|XP_034101250.1|DALB
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC117571364|XP_034109366.1|DALB
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC117574371|XP_034114099.1|DALB
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC117578006|XP_034118995.1|DALB
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC117573251|XP_034112214.1|DALB
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC117573639|XP_034112840.1|DALB
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC117571466|XP_034109510.1|DALB
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC117563329|XP_034097484.1|DALB
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC117573566|XP_034112744.1|DALB
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC117569637|XP_034106767.1|DALB
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC117576191|XP_034116674.1|DALB
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC117572752|XP_034111727.1|DALB
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC117569507|XP_034106581.1|DALB
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC117572112|XP_034110624.1|DALB
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC117569863|XP_034107087.1|DALB
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC117577242|XP_034118124.1|DALB
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC117571645|XP_034109771.1|DALB
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC117571417|XP_034109448.1|DALB
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC117568995|XP_034105861.1|DALB
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC117564666|XP_034099420.1|DALB
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC117573142|XP_034111969.1|DALB
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC117573098|XP_034111891.1|DALB
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC117574029|XP_034113513.1|DALB
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC117576612|XP_034117407.1|DALB
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC117575928|XP_034116278.1|DALB
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC117574962|XP_034114917.1|DALB
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC117576224|XP_034116726.1|DALB
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC117573738|XP_034113007.1|DALB
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC117575280|XP_034115312.1|DALB
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC117571315|XP_034109285.1|DALB
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC117569140|XP_034106061.1|DALB
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC117565381|XP_034100346.1|DALB
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC117565097|XP_034099946.1|DALB
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC117575618|XP_034115783.1|DALB
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC117575620|XP_034115785.1|DALB
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC117564858|XP_034099688.1|DALB
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC117564250|XP_034098845.1|DALB
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC117566863|XP_034102350.1|DALB
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC117564759|XP_034099546.1|DALB
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC117573624|XP_034112817.1|DALB
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC117575160|XP_034115154.1|DALB
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC117566752|XP_034102187.1|DALB
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC117573864|XP_034113227.1|DALB
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC117563601|XP_034097884.1|DALB
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC117564624|XP_034099371.1|DALB
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC117563264|XP_034097383.1|DALB
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC117574850|XP_034114740.1|DALB
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC117567068|XP_034102702.1|DALB
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC117566818|XP_034102270.1|DALB
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC117564683|XP_034099449.1|DALB
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC117574885|XP_034114808.1|DALB
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC117565746|XP_034100884.1|DALB
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC117572746|XP_034111714.1|DALB
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC117575641|XP_034115811.1|DALB
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC117576375|XP_034116961.1|DALB
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC117575039|XP_034115011.1|DALB
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC117566032|XP_034101368.1|DALB
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC117563304|XP_034097443.1|DALB
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC117566856|XP_034102340.1|DALB
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC117573078|XP_034111849.1|DALB
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC117568786|XP_034105515.1|DALB
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC117576918|XP_034117950.1|DALB
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC117567903|XP_034104067.1|DALB
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC117572212|XP_034110775.1|DALB
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC117564030|XP_034098524.1|DALB
OG0009064	LOC115627090|XP_030378506.1|SLEB	LOC117568729|XP_034105439.1|DALB
OG0009065	LOC115621228|XP_030370677.1|SLEB	LOC117573897|XP_034113296.1|DALB
OG0009066	LOC115624505|XP_030375074.1|SLEB	LOC117571912|XP_034110281.1|DALB
OG0009067	LOC115623268|XP_030373399.1|SLEB	LOC117566951|XP_034102474.1|DALB
OG0009068	LOC115634014|XP_030387398.1|SLEB	LOC117571296|XP_034109258.1|DALB
OG0009069	LOC115631629|XP_030384296.1|SLEB	LOC117565460|XP_034100454.1|DALB
OG0009070	LOC115621616|XP_030371172.1|SLEB	LOC117569130|XP_034106041.1|DALB
OG0009071	LOC115625249|XP_030376102.1|SLEB	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB
OG0009072	LOC115624093|XP_030374543.1|SLEB	LOC117576177|XP_034116652.1|DALB
OG0009073	LOC115623961|XP_030374388.1|SLEB	LOC117576294|XP_034116835.1|DALB
OG0009074	LOC115624376|XP_030374937.1|SLEB	LOC117574019|XP_034113498.1|DALB
OG0009075	LOC115623770|XP_030374165.1|SLEB	LOC117574108|XP_034113645.1|DALB
OG0009076	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB	LOC117573803|XP_034113103.1|DALB
OG0009077	LOC115625228|XP_030376071.1|SLEB	LOC117568347|XP_034104832.1|DALB
OG0009078	LOC115623589|XP_030373849.1|SLEB	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB
OG0009079	LOC115623349|XP_030373492.1|SLEB	LOC117576651|XP_034117479.1|DALB
OG0009080	LOC115624099|XP_030374549.1|SLEB	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB
OG0009081	LOC115625445|XP_030376353.1|SLEB	LOC117574987|XP_034114948.1|DALB
OG0009082	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB	LOC117573316|XP_034112315.1|DALB
OG0009083	LOC115628274|XP_030380163.1|SLEB	LOC117565635|XP_034100739.1|DALB
OG0009084	LOC115623624|XP_030373921.1|SLEB	LOC117576702|XP_034117600.1|DALB
OG0009086	LOC115621290|XP_030370752.1|SLEB	LOC117573490|XP_034112609.1|DALB
OG0009087	LOC115621943|XP_030371650.1|SLEB	LOC117575359|XP_034115415.1|DALB
OG0009088	LOC115620258|XP_030369268.1|SLEB	LOC117574620|XP_034114398.1|DALB
OG0009089	LOC115626839|XP_030378184.1|SLEB	LOC117574982|XP_034114943.1|DALB
