Orthogroup	SLEB.longest_only	DPSE.longest_only
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC6903375|XP_002132257.2|DPSE
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC6903541|XP_033235585.1|DPSE
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC4804063|XP_001360684.3|DPSE
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC6898486|XP_015039942.1|DPSE
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC4804810|XP_001361312.2|DPSE
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC4805504|XP_001361897.3|DPSE
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC4805589|XP_033234359.1|DPSE
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC4803465|XP_001360183.1|DPSE
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC4803626|XP_001360314.1|DPSE
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC4801635|XP_001358691.3|DPSE
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC4804717|XP_001361235.2|DPSE
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC4804699|XP_001361218.2|DPSE
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC4804737|XP_001361250.2|DPSE
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC4813842|XP_001353241.3|DPSE
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC4803476|XP_001360194.3|DPSE
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC4803690|XP_001360367.3|DPSE
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC4804361|XP_001360935.3|DPSE
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC4804391|XP_033234755.1|DPSE
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC4804970|XP_001361446.3|DPSE
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC4805712|XP_015040836.2|DPSE
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC6901802|XP_033240669.1|DPSE
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC4815293|XP_001354629.3|DPSE
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC4815201|XP_001354918.2|DPSE
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC4815970|XP_001355311.2|DPSE
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC6901124|XP_002134599.2|DPSE
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC6901321|XP_002134022.3|DPSE
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC6902096|XP_002133627.2|DPSE
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC6901118|XP_002134593.2|DPSE
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC6900948|XP_002134649.3|DPSE
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC4815288|XP_001354645.2|DPSE
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC4812138|XP_001352587.2|DPSE
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC4815216|XP_001354616.3|DPSE
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC4813775|XP_001353383.4|DPSE
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC4813436|XP_001353343.1|DPSE
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC6900124|XP_002135475.2|DPSE
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC26532882|XP_015042905.2|DPSE
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC4813454|XP_001353523.2|DPSE
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC4813773|XP_001353272.4|DPSE
OG0008961	LOC115630649|XP_030383151.1|SLEB	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC4815887|XP_001355442.2|DPSE
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC4817086|XP_001356316.4|DPSE
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC4816720|XP_001356180.2|DPSE
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB	LOC4817628|XP_001357024.4|DPSE
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC4812166|XP_001352838.2|DPSE
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC4813601|XP_001353162.2|DPSE
OG0008977	LOC115626083|XP_030377195.1|SLEB	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE
OG0008978	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB	LOC4804842|XP_001361338.3|DPSE
OG0008979	LOC115626420|XP_030377648.1|SLEB	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE
OG0008983	LOC115633063|XP_030386283.1|SLEB	LOC4804291|XP_001360871.4|DPSE
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC4812151|XP_001352570.2|DPSE
OG0008987	LOC115631448|XP_030384052.1|SLEB	LOC4816356|XP_001355963.3|DPSE
OG0008988	LOC115620707|XP_030369942.1|SLEB	LOC4801648|XP_001358701.3|DPSE
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC6901255|XP_002133956.2|DPSE
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC4812309|XP_001352618.2|DPSE
OG0008991	LOC115621344|XP_030370823.1|SLEB	LOC26532184|XP_015038083.2|DPSE
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC4802104|XP_033232840.1|DPSE
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC4813278|XP_033238008.1|DPSE
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC4817291|XP_001356607.1|DPSE
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC4805625|XP_001361997.3|DPSE
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC4815802|XP_001355684.3|DPSE
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC4815294|XP_001354796.2|DPSE
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC4814702|XP_001355122.3|DPSE
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC6902043|XP_033240631.1|DPSE
OG0009001	LOC115625896|XP_030376984.1|SLEB	LOC4816661|XP_015036860.1|DPSE
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC13036292|XP_033232726.1|DPSE
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC6902048|XP_002133582.2|DPSE
OG0009004	LOC115626531|XP_030377771.1|SLEB	LOC4804735|XP_001361248.3|DPSE
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC4816489|XP_001355919.1|DPSE
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC4800252|XP_001357540.2|DPSE
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC4813988|XP_001354172.1|DPSE
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC4802902|XP_001359729.2|DPSE
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC4813065|XP_001353648.3|DPSE
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC4813936|XP_001354098.1|DPSE
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC4812650|XP_001353038.3|DPSE
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC4805282|XP_001361707.2|DPSE
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC6901848|XP_002133386.2|DPSE
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC4812157|XP_001352583.3|DPSE
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC117183170|XP_015042644.2|DPSE
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC4811857|XP_001352513.2|DPSE
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC6902662|XP_033236864.1|DPSE
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC6899894|XP_033237063.1|DPSE
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC4811780|XP_033237294.1|DPSE
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC6897048|XP_003736396.2|DPSE
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC4802312|XP_001359253.4|DPSE
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC4801422|XP_001358518.2|DPSE
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC4801248|XP_001358371.2|DPSE
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC4800436|XP_015038515.2|DPSE
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC6896924|XP_002137109.3|DPSE
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC6897320|XP_033240222.1|DPSE
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC4803754|XP_003736954.3|DPSE
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC4812235|XP_001352609.1|DPSE
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC4817897|XP_001357202.1|DPSE
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC4817601|XP_001357003.3|DPSE
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC4802938|XP_001359753.1|DPSE
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC4802937|XP_001359752.2|DPSE
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC4816439|XP_001355913.3|DPSE
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC4816471|XP_001356012.3|DPSE
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC4817311|XP_001356349.3|DPSE
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC4805134|XP_001361588.5|DPSE
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC4817330|XP_001356767.4|DPSE
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC6897045|XP_002137230.2|DPSE
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC4802334|XP_001359272.3|DPSE
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC26534446|XP_033233693.1|DPSE
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC4801004|XP_001358178.3|DPSE
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC4817043|XP_001356726.1|DPSE
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC4816134|XP_001355819.3|DPSE
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC4816528|XP_001355961.1|DPSE
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC6897552|XP_033241178.1|DPSE
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC4811944|XP_015043947.2|DPSE
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC4803450|XP_015039082.1|DPSE
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC4817946|XP_001357322.2|DPSE
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC4802890|XP_001359718.1|DPSE
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC4816759|XP_001356232.2|DPSE
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC4804496|XP_001361052.2|DPSE
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC4802994|XP_001359802.3|DPSE
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC4802162|XP_015037646.2|DPSE
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC4802586|XP_001359479.3|DPSE
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC4811692|XP_001352274.3|DPSE
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC4816141|XP_001355780.3|DPSE
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC4812422|XP_033239540.1|DPSE
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC26533170|XP_033237178.1|DPSE
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC4813129|XP_015043169.2|DPSE
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC6897746|XP_002137851.3|DPSE
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC6898582|XP_015040075.2|DPSE
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC4803803|XP_001360461.3|DPSE
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC4817386|XP_015036011.1|DPSE
OG0009064	LOC115627090|XP_030378506.1|SLEB	LOC4804988|XP_001361460.2|DPSE
OG0009065	LOC115621228|XP_030370677.1|SLEB	LOC4800541|XP_002137001.3|DPSE
OG0009066	LOC115624505|XP_030375074.1|SLEB	LOC4812171|XP_001352602.3|DPSE
OG0009067	LOC115623268|XP_030373399.1|SLEB	LOC4812444|XP_015043809.2|DPSE
OG0009068	LOC115634014|XP_030387398.1|SLEB	LOC4804904|XP_001361389.2|DPSE
OG0009069	LOC115631629|XP_030384296.1|SLEB	LOC4817754|XP_033235973.1|DPSE
OG0009070	LOC115621616|XP_030371172.1|SLEB	LOC4804365|XP_033234426.1|DPSE
OG0009071	LOC115625249|XP_030376102.1|SLEB	LOC4802419|XP_003736732.2|DPSE
OG0009072	LOC115624093|XP_030374543.1|SLEB	LOC4802982|XP_001359791.3|DPSE
OG0009073	LOC115623961|XP_030374388.1|SLEB	LOC4803082|XP_015038273.2|DPSE
OG0009074	LOC115624376|XP_030374937.1|SLEB	LOC6899285|XP_002136240.2|DPSE
OG0009075	LOC115623770|XP_030374165.1|SLEB	LOC4802515|XP_001359423.3|DPSE
OG0009076	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB	LOC4803024|XP_001359826.5|DPSE
OG0009077	LOC115625228|XP_030376071.1|SLEB	LOC4802459|XP_001359376.4|DPSE
OG0009078	LOC115623589|XP_030373849.1|SLEB	LOC4803154|XP_001359944.5|DPSE
OG0009079	LOC115623349|XP_030373492.1|SLEB	LOC4802539|XP_001359440.5|DPSE
OG0009080	LOC115624099|XP_030374549.1|SLEB	LOC6897562|XP_002137707.1|DPSE
OG0009081	LOC115625445|XP_030376353.1|SLEB	LOC4802214|XP_001359182.2|DPSE
OG0009082	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB	LOC4802871|XP_001359702.3|DPSE
OG0009083	LOC115628274|XP_030380163.1|SLEB	LOC6901818|XP_002134486.3|DPSE
OG0009084	LOC115623624|XP_030373921.1|SLEB	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE
OG0009086	LOC115621290|XP_030370752.1|SLEB	LOC6897776|XP_015038054.2|DPSE
OG0009087	LOC115621943|XP_030371650.1|SLEB	LOC4800688|XP_001357914.1|DPSE
OG0009088	LOC115620258|XP_030369268.1|SLEB	LOC4800373|XP_001357661.3|DPSE
OG0009089	LOC115626839|XP_030378184.1|SLEB	LOC6901905|XP_002133440.1|DPSE
OG0009090	LOC115621823|XP_030371475.1|SLEB	LOC4800242|XP_001357650.2|DPSE
OG0009091	LOC115621036|XP_030370418.1|SLEB	LOC4802765|XP_001359626.3|DPSE
OG0009092	LOC115623877|XP_030374286.1|SLEB	LOC4801353|XP_001358463.5|DPSE
OG0009093	LOC115621129|XP_030370538.1|SLEB	LOC6897163|XP_033232735.1|DPSE
OG0009094	LOC115620669|XP_030369886.1|SLEB	LOC4800493|XP_015038573.2|DPSE
OG0009095	LOC115621048|XP_030370430.1|SLEB	LOC4800491|XP_015038501.2|DPSE
OG0009096	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB	LOC4800751|XP_001357968.4|DPSE
OG0009097	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB	LOC4800750|XP_001357967.4|DPSE
OG0009098	LOC115620549|XP_030369691.1|SLEB	LOC4800743|XP_003736301.3|DPSE
OG0009099	LOC115621076|XP_030370466.1|SLEB	LOC4800265|XP_001357628.2|DPSE
OG0009100	LOC115631342|XP_030383920.1|SLEB	LOC4816511|XP_001356015.2|DPSE
OG0009101	LOC115631220|XP_030383786.1|SLEB	LOC4817624|XP_001357023.4|DPSE
OG0009102	LOC115630973|XP_030383413.1|SLEB	LOC4817303|XP_001356668.2|DPSE
OG0009103	LOC115631741|XP_030384440.1|SLEB	LOC4817374|XP_001356683.3|DPSE
OG0009104	LOC115630958|XP_030383392.1|SLEB	LOC6902962|XP_002132688.2|DPSE
OG0009105	LOC115628571|XP_030380598.1|SLEB	LOC4816566|XP_001355905.2|DPSE
OG0009106	LOC115630612|XP_030383097.1|SLEB	LOC4817533|XP_001356947.2|DPSE
OG0009107	LOC115631525|XP_030384156.1|SLEB	LOC4817928|XP_001357440.2|DPSE
OG0009108	LOC115623504|XP_030373742.1|SLEB	LOC4803314|XP_001360078.2|DPSE
OG0009109	LOC115631753|XP_030384450.1|SLEB	LOC4816863|XP_001356756.4|DPSE
OG0009110	LOC115631171|XP_030383720.1|SLEB	LOC4816805|XP_001356450.1|DPSE
OG0009111	LOC115624768|XP_030375461.1|SLEB	LOC6900043|XP_033238672.1|DPSE
OG0009112	LOC115631097|XP_030383609.1|SLEB	LOC4817379|XP_001356430.4|DPSE
OG0009113	LOC115630743|XP_030383256.1|SLEB	LOC4816741|XP_001356051.2|DPSE
OG0009114	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB	LOC4818113|XP_001357461.4|DPSE
OG0009115	LOC115626338|XP_030377543.1|SLEB	LOC6903330|XP_002132211.1|DPSE
OG0009116	LOC115626464|XP_030377706.1|SLEB	LOC6902661|XP_002133177.1|DPSE
OG0009117	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB	LOC4816474|XP_033236602.1|DPSE
OG0009118	LOC115629773|XP_030382187.1|SLEB	LOC4815080|XP_033239547.1|DPSE
OG0009119	LOC115626029|XP_030377140.1|SLEB	LOC4816588|XP_001356220.3|DPSE
OG0009120	LOC115632764|XP_030385872.1|SLEB	LOC4812741|XP_033237414.1|DPSE
OG0009121	LOC115634702|XP_030388440.1|SLEB	LOC4804055|XP_001360676.2|DPSE
OG0009122	LOC115634643|XP_030388360.1|SLEB	LOC4804471|XP_001361029.2|DPSE
OG0009123	LOC115634188|XP_030387635.1|SLEB	LOC4804420|XP_001360987.1|DPSE
OG0009124	LOC115633719|XP_030387047.1|SLEB	LOC4817930|XP_001357382.2|DPSE
OG0009125	LOC115633986|XP_030387369.1|SLEB	LOC6898098|XP_002138180.1|DPSE
OG0009126	LOC115629906|XP_030382375.1|SLEB	LOC4804111|XP_001360724.2|DPSE
OG0009127	LOC115633821|XP_030387167.1|SLEB	LOC4805447|XP_001361847.2|DPSE
OG0009128	LOC115634070|XP_030387477.1|SLEB	LOC4803488|XP_001360205.2|DPSE
OG0009129	LOC115628570|XP_030380638.1|SLEB	LOC4803369|XP_001360100.2|DPSE
OG0009130	LOC115630413|XP_030382811.1|SLEB	LOC4805004|XP_015040355.2|DPSE
OG0009131	LOC115620041|XP_030369019.1|SLEB	LOC4805008|XP_001361478.1|DPSE
OG0009132	LOC115629296|XP_030381604.1|SLEB	LOC4803547|XP_001360255.4|DPSE
OG0009133	LOC115619970|XP_030368866.1|SLEB	LOC4803344|XP_001360122.3|DPSE
OG0009134	LOC115623723|XP_030374111.1|SLEB	LOC4805727|XP_033233742.1|DPSE
OG0009135	LOC115628107|XP_030379950.1|SLEB	LOC6898524|XP_002138565.3|DPSE
OG0009136	LOC115634753|XP_030388504.1|SLEB	LOC4805422|XP_015040642.2|DPSE
OG0009137	LOC115634808|XP_030388580.1|SLEB	LOC26532645|XP_033234039.1|DPSE
OG0009138	LOC115634809|XP_030388581.1|SLEB	LOC4804271|XP_001360853.3|DPSE
OG0009139	LOC115632167|XP_030385058.1|SLEB	LOC4805443|XP_001361844.1|DPSE
OG0009140	LOC115633991|XP_030387374.1|SLEB	LOC4804734|XP_001361247.3|DPSE
OG0009141	LOC115634061|XP_030387465.1|SLEB	LOC6898100|XP_002138182.1|DPSE
OG0009142	LOC115634368|XP_030387892.1|SLEB	LOC4803480|XP_001360198.2|DPSE
OG0009143	LOC115633913|XP_030387282.1|SLEB	LOC4803827|XP_001360481.3|DPSE
OG0009144	LOC115634510|XP_030388137.1|SLEB	LOC26533240|XP_015039375.2|DPSE
OG0009145	LOC115624815|XP_030375521.1|SLEB	LOC4805270|XP_001361695.1|DPSE
OG0009146	LOC115622191|XP_030371944.1|SLEB	LOC4805155|XP_001361605.1|DPSE
OG0009147	LOC115634630|XP_030388346.1|SLEB	LOC6899101|XP_002139018.3|DPSE
OG0009148	LOC115629544|XP_030381889.1|SLEB	LOC4804005|XP_001360636.4|DPSE
OG0009149	LOC115634332|XP_030387852.1|SLEB	LOC4804942|XP_001361423.3|DPSE
OG0009150	LOC115621428|XP_030370943.1|SLEB	LOC6898467|XP_002138510.2|DPSE
OG0009151	LOC115634046|XP_030387449.1|SLEB	LOC4805102|XP_001361560.2|DPSE
OG0009152	LOC115633711|XP_030387032.1|SLEB	LOC4805116|XP_001361574.3|DPSE
OG0009153	LOC115633887|XP_030387250.1|SLEB	LOC4804302|XP_001360882.2|DPSE
OG0009154	LOC115620382|XP_030369450.1|SLEB	LOC6900811|XP_002135170.3|DPSE, LOC6896872|XP_033240084.1|DPSE
OG0009155	LOC115634333|XP_030387849.1|SLEB	LOC4805045|XP_001361510.3|DPSE
OG0009156	LOC115626455|XP_030377694.1|SLEB	LOC4816268|XP_001355845.4|DPSE
OG0009157	LOC115626222|XP_030377381.1|SLEB	LOC4816469|XP_001356271.3|DPSE
OG0009158	LOC115624793|XP_030375496.1|SLEB	LOC4812069|XP_001352474.3|DPSE
OG0009159	LOC115627663|XP_030379265.1|SLEB	LOC6901873|XP_002133411.2|DPSE
OG0009160	LOC115626961|XP_030378336.1|SLEB	LOC6898357|XP_002138410.2|DPSE
OG0009161	LOC115626941|XP_030378317.1|SLEB	LOC4814855|XP_015041836.1|DPSE
OG0009162	LOC115632849|XP_030385967.1|SLEB	LOC4813415|XP_001353804.3|DPSE
OG0009163	LOC115632740|XP_030385847.1|SLEB	LOC4812759|XP_015043085.2|DPSE
OG0009164	LOC115622680|XP_030372558.1|SLEB	LOC6900551|XP_015042910.2|DPSE
OG0009165	LOC115632725|XP_030385831.1|SLEB	LOC4813706|XP_001353848.4|DPSE
OG0009166	LOC115632589|XP_030385674.1|SLEB	LOC4813409|XP_001353617.4|DPSE
OG0009167	LOC115622739|XP_030372642.1|SLEB	LOC4813921|XP_001354084.2|DPSE
OG0009168	LOC115622740|XP_030372644.1|SLEB	LOC4813922|XP_001354085.2|DPSE
OG0009169	LOC115632193|XP_030385098.1|SLEB	LOC4812468|XP_033240828.1|DPSE
OG0009170	LOC115632578|XP_030385659.1|SLEB	LOC4812393|XP_033238772.1|DPSE
OG0009171	LOC115632941|XP_030386097.1|SLEB	LOC4812108|XP_001352435.3|DPSE
OG0009172	LOC115624875|XP_030375580.1|SLEB	LOC6900125|XP_002135476.3|DPSE
OG0009173	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB	LOC4814119|XP_001354291.2|DPSE
OG0009174	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB	LOC6902823|XP_002132560.2|DPSE
OG0009175	LOC115628517|XP_030380529.1|SLEB	LOC6902376|XP_033236629.1|DPSE
OG0009176	LOC115623102|XP_030373167.1|SLEB	LOC4813784|XP_001353540.2|DPSE
OG0009178	LOC115622187|XP_030371938.1|SLEB	LOC4812772|XP_001353128.2|DPSE
OG0009179	LOC115632831|XP_030385945.1|SLEB	LOC4813645|XP_033238790.1|DPSE
OG0009180	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB	LOC4813281|XP_001353686.3|DPSE
OG0009183	LOC115624858|XP_030375563.1|SLEB	LOC6900217|XP_002135547.2|DPSE
OG0009184	LOC115632841|XP_030385958.1|SLEB	LOC6899914|XP_002135282.3|DPSE
OG0009185	LOC115632347|XP_030385313.1|SLEB	LOC4813324|XP_001353521.2|DPSE
OG0009186	LOC115620602|XP_030369778.1|SLEB	LOC6900290|XP_033239464.1|DPSE
OG0009187	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB	LOC4802097|XP_001359082.2|DPSE
OG0009188	LOC115633889|XP_030387254.1|SLEB	LOC6898902|XP_002138872.1|DPSE
OG0009189	LOC115622867|XP_030372813.1|SLEB	LOC4812015|XP_001352576.2|DPSE
OG0009190	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB	LOC4813651|XP_001354043.3|DPSE
OG0009191	LOC115634686|XP_030388409.1|SLEB	LOC4804234|XP_001360825.2|DPSE
OG0009192	LOC115631399|XP_030383985.1|SLEB	LOC117183773|XP_033234924.1|DPSE
OG0009193	LOC115625848|XP_030376913.1|SLEB, LOC115629017|XP_030381173.1|SLEB	LOC4816328|XP_033235578.1|DPSE
OG0009194	LOC115630734|XP_030383249.1|SLEB	LOC6902423|XP_002133357.2|DPSE
OG0009195	LOC115623057|XP_030373096.1|SLEB	LOC6900678|XP_002135042.2|DPSE, LOC6902746|XP_002133260.2|DPSE
OG0009196	LOC115622393|XP_030372177.1|SLEB	LOC6903399|XP_015035335.2|DPSE, LOC6901264|XP_002133965.3|DPSE, LOC6896840|XP_002137043.2|DPSE
OG0009197	LOC115631190|XP_030383741.1|SLEB	LOC6902129|XP_002133660.2|DPSE, LOC6902933|XP_033235724.1|DPSE
OG0009199	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB	LOC4813005|XP_015043372.2|DPSE
OG0009200	LOC115620061|XP_030369061.1|SLEB	LOC4804205|XP_001360802.3|DPSE
OG0009201	LOC115624156|XP_030374616.1|SLEB	LOC6898655|XP_002138660.3|DPSE
OG0009202	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB	LOC6899059|XP_015040734.1|DPSE
OG0009203	LOC115624891|XP_030375599.1|SLEB	LOC6899050|XP_002138975.2|DPSE
OG0009204	LOC115633684|XP_030387001.1|SLEB	LOC4804634|XP_001361165.3|DPSE
OG0009206	LOC115634696|XP_030388434.1|SLEB	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE
OG0009208	LOC115620233|XP_030369237.1|SLEB, LOC115620230|XP_030369232.1|SLEB	LOC6897357|XP_002137510.3|DPSE, LOC6897358|XP_002137511.2|DPSE
OG0009209	LOC115623985|XP_030374416.1|SLEB	LOC4803131|XP_001359924.3|DPSE
OG0009210	LOC115624145|XP_030374605.1|SLEB	LOC6898653|XP_002138658.3|DPSE
OG0009211	LOC115628513|XP_030380523.1|SLEB	LOC6903584|XP_033235739.1|DPSE
