Orthogroup	SLEB.longest_only	DELE.longest_only
OG0009509	LOC115632080|XP_030384905.1|SLEB	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC115629900|XP_030382360.1|SLEB	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC115629195|XP_030381454.1|SLEB	LOC108136743|XP_017113575.1|DELE
OG0009512	LOC115629522|XP_030381860.1|SLEB	LOC108149918|XP_017133322.1|DELE
OG0009514	LOC115632940|XP_030386096.1|SLEB	LOC108135547|XP_017111784.1|DELE
OG0009515	LOC115631627|XP_030384294.1|SLEB	LOC108138641|XP_017116468.1|DELE
OG0009516	LOC115630485|XP_030382926.1|SLEB	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC115631953|XP_030384670.1|SLEB	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC115623118|XP_030373185.1|SLEB, LOC115622404|XP_030372195.1|SLEB	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC115628433|XP_030380381.1|SLEB	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC115625465|XP_030376373.1|SLEB	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC115623031|XP_030373069.1|SLEB	LOC108145605|XP_017126629.1|DELE
OG0009523	LOC115633743|XP_030387077.1|SLEB	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC115632472|XP_030385505.1|SLEB	LOC108138099|XP_017115585.1|DELE, LOC108137911|XP_017115341.1|DELE
OG0009525	LOC115634316|XP_030387836.1|SLEB	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC115633831|XP_030387182.1|SLEB	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC115624135|XP_030374594.1|SLEB	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC115634164|XP_030387605.1|SLEB, LOC115634214|XP_030387666.1|SLEB	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC115625959|XP_030377436.1|SLEB	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC115634575|XP_030388266.1|SLEB	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC115624881|XP_030375587.1|SLEB	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC115624899|XP_030375608.1|SLEB	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC115633845|XP_030387196.1|SLEB	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC115627083|XP_030378493.1|SLEB	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC115633680|XP_030386994.1|SLEB	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC115623779|XP_030374178.1|SLEB	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC115620277|XP_030369310.1|SLEB	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC115625154|XP_030375943.1|SLEB	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC115624305|XP_030374787.1|SLEB	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC115621049|XP_030370431.1|SLEB	LOC108148586|XP_017131123.1|DELE
OG0009542	LOC115620933|XP_030370301.1|SLEB	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009543	LOC115623749|XP_030374144.1|SLEB	LOC108147325|XP_017129241.1|DELE
OG0009544	LOC115620299|XP_030369341.1|SLEB, LOC115620300|XP_030369342.1|SLEB	LOC108143100|XP_017122811.1|DELE
OG0009545	LOC115624953|XP_030375665.1|SLEB	LOC108148618|XP_017131198.1|DELE
OG0009546	LOC115620980|XP_030370359.1|SLEB	LOC108139131|XP_017117234.1|DELE
OG0009547	LOC115633928|XP_030387305.1|SLEB	LOC108144260|XP_017124431.1|DELE
OG0009549	LOC115622884|XP_030372841.1|SLEB	LOC108135703|XP_017112035.1|DELE, LOC108135544|XP_017111780.1|DELE
OG0009556	LOC115630620|XP_030383149.1|SLEB	LOC108146903|XP_017128638.1|DELE
OG0009560	LOC115626845|XP_030378193.1|SLEB	LOC108136664|XP_017113477.1|DELE
OG0009562	LOC115620720|XP_030369959.1|SLEB	LOC108141738|XP_017120720.1|DELE
OG0009563	LOC115622210|XP_030371966.1|SLEB	LOC108146914|XP_017128645.1|DELE
OG0009564	LOC115628064|XP_030379888.1|SLEB	LOC108140340|XP_017118519.1|DELE
OG0009568	LOC115626005|XP_030377113.1|SLEB	LOC108135199|XP_017111310.1|DELE
OG0009569	LOC115629614|XP_030381972.1|SLEB	LOC108136403|XP_017113001.1|DELE
OG0009570	LOC115623933|XP_030374353.1|SLEB	LOC108136970|XP_017113950.1|DELE
OG0009571	LOC115623566|XP_030373823.1|SLEB	LOC108140719|XP_017119172.1|DELE
OG0009572	LOC115628896|XP_030381015.1|SLEB	LOC108138530|XP_017116281.1|DELE
OG0009573	LOC115628846|XP_030380952.1|SLEB	LOC108138417|XP_017116101.1|DELE
OG0009574	LOC115627456|XP_030378984.1|SLEB	LOC108137179|XP_017114246.1|DELE
OG0009575	LOC115633784|XP_030387123.1|SLEB	LOC108144165|XP_017124311.1|DELE
OG0009577	LOC115626567|XP_030377806.1|SLEB	LOC108137820|XP_017115232.1|DELE
OG0009578	LOC115625773|XP_030376804.1|SLEB	LOC108138939|XP_017117006.1|DELE
OG0009579	LOC115629601|XP_030381953.1|SLEB	LOC108145127|XP_017125834.1|DELE
OG0009581	LOC115626018|XP_030377126.1|SLEB	LOC108150438|XP_017134086.1|DELE
OG0009582	LOC115632501|XP_030385539.1|SLEB	LOC108146705|XP_017128258.1|DELE
OG0009583	LOC115629828|XP_030382263.1|SLEB	LOC108150552|XP_017134274.1|DELE
OG0009584	LOC115627991|XP_030379746.1|SLEB	LOC108141577|XP_017120512.1|DELE
OG0009586	LOC115632722|XP_030385828.1|SLEB	LOC108146656|XP_017128189.1|DELE
OG0009588	LOC115628792|XP_030380867.1|SLEB	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC115628370|XP_030380308.1|SLEB	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC115632125|XP_030384991.1|SLEB	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC115625132|XP_030375906.1|SLEB	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC115624387|XP_030374958.1|SLEB	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC115624152|XP_030374609.1|SLEB	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC115625537|XP_030376475.1|SLEB	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC115623831|XP_030374236.1|SLEB	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC115623991|XP_030374422.1|SLEB	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC115624282|XP_030374765.1|SLEB	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC115623484|XP_030373713.1|SLEB	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC115624112|XP_030374566.1|SLEB	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC115625068|XP_030375811.1|SLEB	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC115625404|XP_030376302.1|SLEB	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC115626103|XP_030377215.1|SLEB	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC115629876|XP_030382334.1|SLEB	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC115625441|XP_030376349.1|SLEB	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC115625355|XP_030376248.1|SLEB	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC115625541|XP_030376478.1|SLEB	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC115625414|XP_030376313.1|SLEB	LOC108139141|XP_017117245.1|DELE
OG0009609	LOC115624945|XP_030375656.1|SLEB	LOC108135078|XP_017111131.1|DELE
OG0009610	LOC115624336|XP_030374845.1|SLEB	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC115623808|XP_030374212.1|SLEB	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC115623914|XP_030374330.1|SLEB	LOC108140353|XP_017118536.1|DELE
OG0009614	LOC115620214|XP_030369212.1|SLEB	LOC108139136|XP_017117239.1|DELE
OG0009615	LOC115621028|XP_030370408.1|SLEB, LOC115621030|XP_030370409.1|SLEB	LOC108148565|XP_017131100.1|DELE
OG0009616	LOC115621571|XP_030371118.1|SLEB	LOC108148516|XP_017131042.1|DELE
OG0009617	LOC115620313|XP_030369361.1|SLEB	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC115621309|XP_030370783.1|SLEB	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC115625494|XP_030376409.1|SLEB	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC115625366|XP_030376263.1|SLEB	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC115620937|XP_030370309.1|SLEB	LOC108135736|XP_017112059.1|DELE
OG0009623	LOC115621055|XP_030370436.1|SLEB	LOC108134595|XP_017110444.1|DELE
OG0009624	LOC115621911|XP_030371605.1|SLEB	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC115620259|XP_030369269.1|SLEB	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC115620291|XP_030369328.1|SLEB	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC115620294|XP_030369335.1|SLEB	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC115620290|XP_030369327.1|SLEB	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC115625472|XP_030376381.1|SLEB	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC115625470|XP_030376379.1|SLEB	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC115621984|XP_030371697.1|SLEB	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC115627674|XP_030379276.1|SLEB	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC115633974|XP_030387354.1|SLEB	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC115621772|XP_030371384.1|SLEB	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC115621279|XP_030370741.1|SLEB	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC115633262|XP_030386530.1|SLEB	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC115620644|XP_030369850.1|SLEB	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC115621708|XP_030371276.1|SLEB	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC115623751|XP_030374145.1|SLEB	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC115621361|XP_030370845.1|SLEB	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC115620356|XP_030369419.1|SLEB	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC115620355|XP_030369418.1|SLEB	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC115621011|XP_030370391.1|SLEB	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC115620469|XP_030369560.1|SLEB	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC115621053|XP_030370433.1|SLEB	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC115620267|XP_030369286.1|SLEB	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC115620260|XP_030369271.1|SLEB	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC115620775|XP_030370044.1|SLEB	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC115621431|XP_030370942.1|SLEB	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC115630542|XP_030383008.1|SLEB	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC115630953|XP_030383387.1|SLEB	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC115631353|XP_030383930.1|SLEB	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC115631895|XP_030384603.1|SLEB	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC115631740|XP_030384439.1|SLEB	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC115632037|XP_030384862.1|SLEB	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC115631412|XP_030383998.1|SLEB	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC115631378|XP_030383959.1|SLEB	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC115631856|XP_030384562.1|SLEB	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC115630577|XP_030383054.1|SLEB	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC115632008|XP_030384797.1|SLEB	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC115631779|XP_030384473.1|SLEB	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC115630651|XP_030383153.1|SLEB, LOC115630420|XP_030382819.1|SLEB	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC115628468|XP_030380450.1|SLEB	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC115630616|XP_030383103.1|SLEB	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC115623931|XP_030374350.1|SLEB	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC115631044|XP_030383536.1|SLEB	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC115628580|XP_030380624.1|SLEB	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC115630803|XP_030383324.1|SLEB	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC115631172|XP_030383721.1|SLEB	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC115630947|XP_030383377.1|SLEB	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC115631810|XP_030384507.1|SLEB	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC115625970|XP_030377074.1|SLEB	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC115626056|XP_030377167.1|SLEB	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC115625818|XP_030376867.1|SLEB	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC115628993|XP_030381134.1|SLEB	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC115626116|XP_030377231.1|SLEB	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC115631497|XP_030384117.1|SLEB	LOC108142112|XP_017121299.1|DELE
OG0009678	LOC115626109|XP_030377224.1|SLEB	LOC108138766|XP_017116676.1|DELE
OG0009679	LOC115626355|XP_030377566.1|SLEB	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC115626419|XP_030377647.1|SLEB	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC115633951|XP_030387329.1|SLEB	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC115634681|XP_030388400.1|SLEB	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC115633948|XP_030387326.1|SLEB	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC115634118|XP_030387542.1|SLEB	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC115633693|XP_030387009.1|SLEB	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC115633067|XP_030386298.1|SLEB	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC115633998|XP_030387381.1|SLEB	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC115629087|XP_030381263.1|SLEB	LOC108145178|XP_017125903.1|DELE
OG0009690	LOC115633936|XP_030387314.1|SLEB	LOC108149842|XP_017133208.1|DELE
OG0009691	LOC115634169|XP_030387612.1|SLEB	LOC108145227|XP_017125978.1|DELE
OG0009692	LOC115632480|XP_030385517.1|SLEB	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC115630770|XP_030383288.1|SLEB	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC115624557|XP_030375148.1|SLEB	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC115634324|XP_030387842.1|SLEB	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC115634114|XP_030387538.1|SLEB	LOC108149771|XP_017133109.1|DELE
OG0009697	LOC115626927|XP_030378294.1|SLEB	LOC108142325|XP_017121567.1|DELE
OG0009698	LOC115634079|XP_030387491.1|SLEB	LOC108145105|XP_017125790.1|DELE
OG0009699	LOC115625491|XP_030376405.1|SLEB	LOC108144844|XP_017125474.1|DELE
OG0009700	LOC115622761|XP_030372680.1|SLEB	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC115621568|XP_030371115.1|SLEB	LOC108148835|XP_017131588.1|DELE
OG0009703	LOC115631676|XP_030384349.1|SLEB	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC115634094|XP_030387509.1|SLEB	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC115634800|XP_030388568.1|SLEB	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC115634801|XP_030388569.1|SLEB	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC115620407|XP_030369486.1|SLEB	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC115634043|XP_030387447.1|SLEB	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC115634419|XP_030387986.1|SLEB	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC115624611|XP_030375258.1|SLEB	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC115633771|XP_030387106.1|SLEB	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC115633023|XP_030386207.1|SLEB	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC115634401|XP_030387954.1|SLEB	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC115633365|XP_030386673.1|SLEB	LOC108147572|XP_017129646.1|DELE
OG0009716	LOC115634240|XP_030387694.1|SLEB	LOC108145461|XP_017126397.1|DELE
OG0009718	LOC115634568|XP_030388251.1|SLEB	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC115627624|XP_030379223.1|SLEB	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC115634642|XP_030388359.1|SLEB	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC115624845|XP_030375549.1|SLEB	LOC108137887|XP_017115314.1|DELE
OG0009722	LOC115628152|XP_030379986.1|SLEB	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE
OG0009723	LOC115624939|XP_030375650.1|SLEB	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC115624273|XP_030374762.1|SLEB	LOC108145447|XP_017126367.1|DELE
OG0009726	LOC115629460|XP_030381788.1|SLEB	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC115634589|XP_030388278.1|SLEB	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC115634303|XP_030387820.1|SLEB	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC115634311|XP_030387832.1|SLEB	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC115630032|XP_030382525.1|SLEB	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC115624880|XP_030375586.1|SLEB	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC115634660|XP_030388380.1|SLEB	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC115628758|XP_030380833.1|SLEB	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC115631534|XP_030384167.1|SLEB	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC115629661|XP_030382035.1|SLEB	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC115621449|XP_030370962.1|SLEB	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC115627584|XP_030379168.1|SLEB	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC115627611|XP_030379201.1|SLEB	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC115629509|XP_030381850.1|SLEB	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC115627373|XP_030378885.1|SLEB	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB	LOC108137292|XP_017114399.1|DELE
OG0009745	LOC115627215|XP_030378695.1|SLEB	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC115633969|XP_030387350.1|SLEB	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC115631914|XP_030384625.1|SLEB	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC115629133|XP_030381335.1|SLEB	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC115626887|XP_030378257.1|SLEB	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC115629691|XP_030382072.1|SLEB	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC115630084|XP_030382569.1|SLEB	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC115627875|XP_030379619.1|SLEB	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC115627919|XP_030379674.1|SLEB	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC115634347|XP_030387862.1|SLEB	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC115627857|XP_030379578.1|SLEB	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC115629668|XP_030382044.1|SLEB	LOC108137266|XP_017114350.1|DELE
OG0009757	LOC115632929|XP_030386081.1|SLEB	LOC108141296|XP_017120052.1|DELE
OG0009758	LOC115620182|XP_030369165.1|SLEB	LOC108148682|XP_017131311.1|DELE
OG0009759	LOC115627886|XP_030379632.1|SLEB	LOC108140938|XP_017119495.1|DELE
OG0009760	LOC115627932|XP_030379685.1|SLEB	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC115627788|XP_030379469.1|SLEB	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC115629960|XP_030382433.1|SLEB	LOC108137102|XP_017114116.1|DELE
OG0009764	LOC115632720|XP_030385826.1|SLEB	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC115632172|XP_030385061.1|SLEB	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC115632924|XP_030386077.1|SLEB	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC115632681|XP_030385775.1|SLEB	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC115628407|XP_030380356.1|SLEB	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC115628231|XP_030380094.1|SLEB	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC115632598|XP_030385683.1|SLEB	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC115632892|XP_030386043.1|SLEB	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC115628434|XP_030380382.1|SLEB	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC115632531|XP_030385587.1|SLEB	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC115632706|XP_030385807.1|SLEB	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC115628264|XP_030380143.1|SLEB	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC115632921|XP_030386073.1|SLEB	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC115622665|XP_030372538.1|SLEB	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC115622797|XP_030372722.1|SLEB	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC115632217|XP_030385135.1|SLEB	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC115632723|XP_030385829.1|SLEB	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC115632787|XP_030385899.1|SLEB	LOC108142641|XP_017122126.1|DELE
OG0009783	LOC115622731|XP_030372632.1|SLEB	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC115632877|XP_030386012.1|SLEB	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC115622511|XP_030372324.1|SLEB	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC115622608|XP_030372469.1|SLEB	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC115622750|XP_030372663.1|SLEB	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC115622864|XP_030372809.1|SLEB	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC115632747|XP_030385855.1|SLEB	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC115624952|XP_030375664.1|SLEB	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC115632742|XP_030385849.1|SLEB	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC115632326|XP_030385290.1|SLEB	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC115624728|XP_030375414.1|SLEB	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC115625373|XP_030376270.1|SLEB	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC115630202|XP_030382630.1|SLEB	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC115622430|XP_030372231.1|SLEB	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC115632267|XP_030385206.1|SLEB	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC115632212|XP_030385130.1|SLEB	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC115632996|XP_030386176.1|SLEB	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC115624925|XP_030375636.1|SLEB	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC115632652|XP_030385742.1|SLEB	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC115632607|XP_030385694.1|SLEB	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC115632833|XP_030385947.1|SLEB	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC115632587|XP_030385671.1|SLEB	LOC108146212|XP_017127620.1|DELE
OG0009806	LOC115633046|XP_030386250.1|SLEB	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC115633013|XP_030386198.1|SLEB	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC115632196|XP_030385102.1|SLEB	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC115632967|XP_030386127.1|SLEB	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC115622508|XP_030372320.1|SLEB	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC115622506|XP_030372315.1|SLEB	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC115622306|XP_030372071.1|SLEB	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC115631893|XP_030384605.1|SLEB	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC115623545|XP_030373795.1|SLEB	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC115633924|XP_030387299.1|SLEB	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC115622290|XP_030372053.1|SLEB	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC115622289|XP_030372052.1|SLEB	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC115634055|XP_030387462.1|SLEB	LOC108146985|XP_017128731.1|DELE
OG0009819	LOC115634044|XP_030387451.1|SLEB	LOC108146983|XP_017128729.1|DELE
OG0009820	LOC115634035|XP_030387440.1|SLEB	LOC108146636|XP_017128169.1|DELE
OG0009821	LOC115627763|XP_030379456.1|SLEB	LOC108142866|XP_017122429.1|DELE
OG0009822	LOC115622634|XP_030372501.1|SLEB	LOC108135648|XP_017111965.1|DELE
OG0009823	LOC115622766|XP_030372682.1|SLEB	LOC108147505|XP_017129561.1|DELE
OG0009824	LOC115622154|XP_030371883.1|SLEB	LOC108150308|XP_017133911.1|DELE
OG0009825	LOC115624887|XP_030375594.1|SLEB	LOC108146758|XP_017128381.1|DELE
OG0009826	LOC115622137|XP_030371856.1|SLEB	LOC108143222|XP_017123007.1|DELE
OG0009827	LOC115622138|XP_030371857.1|SLEB	LOC108143224|XP_017123010.1|DELE
OG0009828	LOC115623085|XP_030373149.1|SLEB	LOC108150349|XP_017133969.1|DELE
OG0009829	LOC115634792|XP_030388563.1|SLEB	LOC108142869|XP_017122431.1|DELE
OG0009830	LOC115624961|XP_030375676.1|SLEB	LOC108143163|XP_017122898.1|DELE
