Orthogroup	SLEB.longest_only	DSER.longest_only
OG0008830	LOC115627688|XP_030379291.1|SLEB	LOC110176080|XP_020797980.1|DSER
OG0008831	LOC115629313|XP_030381619.1|SLEB	LOC110180416|XP_020803739.1|DSER
OG0008832	LOC115629215|XP_030381478.1|SLEB	LOC110180449|XP_020803782.1|DSER
OG0008833	LOC115626743|XP_030378054.1|SLEB	LOC110179707|XP_020802976.1|DSER
OG0008834	LOC115628202|XP_030380055.1|SLEB	LOC110190540|XP_020816751.1|DSER
OG0008836	LOC115634116|XP_030387540.1|SLEB	LOC110178461|XP_020801257.1|DSER
OG0008837	LOC115634357|XP_030387877.1|SLEB	LOC110178419|XP_020801222.1|DSER
OG0008838	LOC115625722|XP_030376730.1|SLEB	LOC110177873|XP_020800489.1|DSER
OG0008839	LOC115622470|XP_030372274.1|SLEB	LOC110189236|XP_020814878.1|DSER
OG0008840	LOC115631523|XP_030384154.1|SLEB	LOC110182705|XP_020806460.1|DSER
OG0008841	LOC115628406|XP_030380355.1|SLEB	LOC110187549|XP_020812600.1|DSER
OG0008843	LOC115632829|XP_030385944.1|SLEB	LOC110187691|XP_020812787.1|DSER
OG0008845	LOC115631227|XP_030383794.1|SLEB	LOC110183136|XP_020806985.1|DSER
OG0008846	LOC115622568|XP_030372399.1|SLEB	LOC110191366|XP_020817874.1|DSER
OG0008847	LOC115624232|XP_030374708.1|SLEB	LOC110191753|XP_020818349.1|DSER
OG0008848	LOC115624086|XP_030374575.1|SLEB	LOC110181331|XP_020804712.1|DSER
OG0008849	LOC115628875|XP_030380989.1|SLEB	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER
OG0008850	LOC115634327|XP_030387845.1|SLEB	LOC110182976|XP_020806828.1|DSER
OG0008851	LOC115630609|XP_030383092.1|SLEB	LOC110183374|XP_020807295.1|DSER
OG0008852	LOC115634520|XP_030388186.1|SLEB	LOC110180621|XP_020803969.1|DSER
OG0008854	LOC115631179|XP_030383728.1|SLEB	LOC110176833|XP_020798944.1|DSER
OG0008855	LOC115629496|XP_030381833.1|SLEB	LOC110181970|XP_020805580.1|DSER
OG0008856	LOC115627830|XP_030379530.1|SLEB	LOC110185406|XP_020809871.1|DSER
OG0008857	LOC115628414|XP_030380361.1|SLEB	LOC110176703|XP_020798800.1|DSER
OG0008858	LOC115622435|XP_030372236.1|SLEB	LOC110187891|XP_020813036.1|DSER
OG0008859	LOC115623252|XP_030373380.1|SLEB	LOC110190553|XP_020816767.1|DSER
OG0008860	LOC115621818|XP_030371468.1|SLEB	LOC110186529|XP_020811386.1|DSER
OG0008861	LOC115634403|XP_030387956.1|SLEB	LOC110178406|XP_020801206.1|DSER
OG0008862	LOC115620492|XP_030369593.1|SLEB	LOC110191124|XP_020817535.1|DSER
OG0008863	LOC115624490|XP_030375053.1|SLEB	LOC110185834|XP_020810500.1|DSER
OG0008864	LOC115624894|XP_030375602.1|SLEB	LOC110177669|XP_020800150.1|DSER
OG0008865	LOC115631488|XP_030384104.1|SLEB	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER
OG0008866	LOC115628508|XP_030380511.1|SLEB	LOC110177094|XP_020799283.1|DSER
OG0008867	LOC115626999|XP_030378374.1|SLEB	LOC110179737|XP_020803013.1|DSER
OG0008868	LOC115634108|XP_030387526.1|SLEB	LOC110188993|XP_020814603.1|DSER
OG0008869	LOC115632154|XP_030385031.1|SLEB	LOC110190353|XP_020816417.1|DSER
OG0008870	LOC115633669|XP_030386974.1|SLEB	LOC110185309|XP_020809722.1|DSER
OG0008871	LOC115622592|XP_030372448.1|SLEB	LOC110190381|XP_020816470.1|DSER
OG0008872	LOC115631826|XP_030384526.1|SLEB	LOC110182674|XP_020806417.1|DSER
OG0008873	LOC115625922|XP_030377017.1|SLEB	LOC110185691|XP_020810318.1|DSER
OG0008874	LOC115634548|XP_030388224.1|SLEB	LOC110176361|XP_020798350.1|DSER
OG0008875	LOC115634050|XP_030387454.1|SLEB	LOC110178743|XP_020801634.1|DSER
OG0008876	LOC115627868|XP_030379610.1|SLEB	LOC110185417|XP_020809889.1|DSER
OG0008877	LOC115624591|XP_030375189.1|SLEB	LOC110177524|XP_020799940.1|DSER
OG0008878	LOC115628505|XP_030380508.1|SLEB	LOC110183830|XP_020807842.1|DSER
OG0008879	LOC115634326|XP_030387844.1|SLEB	LOC110180284|XP_020803600.1|DSER
OG0008880	LOC115621839|XP_030371510.1|SLEB	LOC110176453|XP_020798465.1|DSER
OG0008881	LOC115634233|XP_030387685.1|SLEB	LOC110179471|XP_020802705.1|DSER
OG0008882	LOC115626058|XP_030377170.1|SLEB	LOC110177897|XP_020800525.1|DSER
OG0008883	LOC115623634|XP_030373935.1|SLEB	LOC110184570|XP_020808808.1|DSER
OG0008884	LOC115623946|XP_030374368.1|SLEB	LOC110186772|XP_020811701.1|DSER
OG0008885	LOC115626228|XP_030377388.1|SLEB	LOC110181398|XP_020804791.1|DSER
OG0008886	LOC115620240|XP_030369251.1|SLEB	LOC110186132|XP_020810876.1|DSER
OG0008887	LOC115630787|XP_030383306.1|SLEB	LOC110182900|XP_020806716.1|DSER
OG0008888	LOC115632226|XP_030385145.1|SLEB	LOC110178603|XP_020801447.1|DSER
OG0008889	LOC115624996|XP_030375731.1|SLEB	LOC110177733|XP_020800245.1|DSER
OG0008891	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB	LOC110190120|XP_020816094.1|DSER
OG0008892	LOC115626563|XP_030377805.1|SLEB	LOC110177111|XP_020799318.1|DSER
OG0008893	LOC115622309|XP_030372074.1|SLEB	LOC110189054|XP_020814679.1|DSER
OG0008894	LOC115620853|XP_030370157.1|SLEB	LOC110188214|XP_020813511.1|DSER
OG0008895	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB	LOC110187924|XP_020813094.1|DSER
OG0008896	LOC115622974|XP_030372986.1|SLEB	LOC110179965|XP_020803205.1|DSER, LOC110179968|XP_020803209.1|DSER, LOC110179970|XP_020803210.1|DSER
OG0008897	LOC115624137|XP_030374592.1|SLEB	LOC110188729|XP_020814202.1|DSER
OG0008898	LOC115624662|XP_030375308.1|SLEB	LOC110189363|XP_020815065.1|DSER
OG0008899	LOC115631965|XP_030384688.1|SLEB	LOC110176822|XP_020798929.1|DSER
OG0008900	LOC115631314|XP_030383889.1|SLEB	LOC110187509|XP_020812562.1|DSER
OG0008901	LOC115632958|XP_030386117.1|SLEB	LOC110186799|XP_020811742.1|DSER
OG0008902	LOC115627815|XP_030379506.1|SLEB	LOC110185413|XP_020809880.1|DSER
OG0008903	LOC115631898|XP_030384607.1|SLEB	LOC110176834|XP_020798945.1|DSER
OG0008904	LOC115632089|XP_030384962.1|SLEB	LOC110180053|XP_020803334.1|DSER
OG0008905	LOC115627727|XP_030379341.1|SLEB	LOC110185485|XP_020810017.1|DSER
OG0008906	LOC115622857|XP_030372802.1|SLEB	LOC110184778|XP_020809073.1|DSER
OG0008907	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB	LOC110186147|XP_020810857.1|DSER
OG0008908	LOC115623854|XP_030374258.1|SLEB	LOC110188446|XP_020813832.1|DSER
OG0008909	LOC115621383|XP_030370872.1|SLEB	LOC110184733|XP_020809023.1|DSER
OG0008910	LOC115625160|XP_030375949.1|SLEB	LOC110190980|XP_020817347.1|DSER
OG0008911	LOC115620652|XP_030369861.1|SLEB	LOC110188213|XP_020813510.1|DSER
OG0008912	LOC115621722|XP_030371295.1|SLEB	LOC110188674|XP_020814131.1|DSER
OG0008913	LOC115620362|XP_030369426.1|SLEB	LOC110188552|XP_020813968.1|DSER
OG0008914	LOC115624242|XP_030374721.1|SLEB	LOC110186933|XP_020811923.1|DSER
OG0008915	LOC115623882|XP_030374292.1|SLEB	LOC110191856|XP_020818493.1|DSER
OG0008916	LOC115631507|XP_030384130.1|SLEB	LOC110176846|XP_020798966.1|DSER
OG0008917	LOC115631650|XP_030384321.1|SLEB	LOC110177002|XP_020799171.1|DSER
OG0008918	LOC115631194|XP_030383744.1|SLEB	LOC110176996|XP_020799163.1|DSER
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC110187577|XP_020812623.1|DSER
OG0008920	LOC115624851|XP_030375556.1|SLEB	LOC110176267|XP_020798241.1|DSER
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC110183876|XP_020807888.1|DSER
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC110183843|XP_020807853.1|DSER
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC110184067|XP_020808106.1|DSER
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC110182908|XP_020806726.1|DSER
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC110189714|XP_020815563.1|DSER
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC110188974|XP_020814581.1|DSER
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC110180875|XP_020804213.1|DSER
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC110189337|XP_020815038.1|DSER
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC110184107|XP_020808156.1|DSER
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC110191262|XP_020817712.1|DSER
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC110189266|XP_020814940.1|DSER
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC110181751|XP_020805274.1|DSER
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC110189528|XP_020815317.1|DSER
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC110177737|XP_020800250.1|DSER
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC110177084|XP_020799274.1|DSER
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC110180356|XP_020803709.1|DSER
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC110181810|XP_020805359.1|DSER
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC110177663|XP_020800140.1|DSER
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC110184312|XP_020808458.1|DSER
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC110183221|XP_020807094.1|DSER
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC110184424|XP_020808618.1|DSER
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC110185529|XP_020810095.1|DSER
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC110179532|XP_020802771.1|DSER
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC110181551|XP_020804993.1|DSER
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC110180546|XP_020803899.1|DSER
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC110179508|XP_020802744.1|DSER
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC110184758|XP_020809047.1|DSER
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC110181787|XP_020805326.1|DSER
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC110188495|XP_020813884.1|DSER
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC110181878|XP_020805464.1|DSER
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC110190228|XP_020816247.1|DSER
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC110186870|XP_020811829.1|DSER
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC110178817|XP_020801740.1|DSER
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC110190281|XP_020816314.1|DSER
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC110179818|XP_020803083.1|DSER
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC110178568|XP_020801400.1|DSER
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC110179018|XP_020802021.1|DSER
OG0008961	LOC115630649|XP_030383151.1|SLEB	LOC110184919|XP_020809223.1|DSER
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC110179724|XP_020803002.1|DSER
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC110182457|XP_020806152.1|DSER
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC110187347|XP_020812394.1|DSER
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC110186037|XP_020810734.1|DSER
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB	LOC110185703|XP_020810333.1|DSER
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC110185783|XP_020810445.1|DSER
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC110183690|XP_020807689.1|DSER
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC110178761|XP_020801657.1|DSER
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC110176283|XP_020798261.1|DSER
OG0008977	LOC115626083|XP_030377195.1|SLEB	LOC110185896|XP_020810567.1|DSER
OG0008978	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER
OG0008979	LOC115626420|XP_030377648.1|SLEB	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER
OG0008983	LOC115633063|XP_030386283.1|SLEB	LOC110191644|XP_020818197.1|DSER
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC110188655|XP_020814092.1|DSER
OG0008987	LOC115631448|XP_030384052.1|SLEB	LOC110182348|XP_020806047.1|DSER
OG0008988	LOC115620707|XP_030369942.1|SLEB	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC110182553|XP_020806262.1|DSER
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC110190768|XP_020817057.1|DSER
OG0008991	LOC115621344|XP_030370823.1|SLEB	LOC110179908|XP_020803165.1|DSER
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC110191434|XP_020817950.1|DSER
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC110181274|XP_020804646.1|DSER
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC110176838|XP_020798953.1|DSER
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC110176820|XP_020798931.1|DSER
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC110187090|XP_020812154.1|DSER
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC110183077|XP_020806922.1|DSER
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC110181922|XP_020805516.1|DSER
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC110178017|XP_020800689.1|DSER
OG0009001	LOC115625896|XP_030376984.1|SLEB	LOC110181450|XP_020804853.1|DSER
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC110188703|XP_020814169.1|DSER
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC110177520|XP_020799936.1|DSER
OG0009004	LOC115626531|XP_030377771.1|SLEB	LOC110178851|XP_020801773.1|DSER
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC110182613|XP_020806333.1|DSER
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC110188402|XP_020813786.1|DSER
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC110190644|XP_020816902.1|DSER
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC110188208|XP_020813496.1|DSER
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC110178716|XP_020801579.1|DSER
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC110190557|XP_020816772.1|DSER
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC110183681|XP_020807677.1|DSER
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC110189386|XP_020815095.1|DSER
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC110183550|XP_020807505.1|DSER
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC110188515|XP_020813910.1|DSER
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC110176733|XP_020798835.1|DSER
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC110189073|XP_020814702.1|DSER
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC110185609|XP_020810213.1|DSER
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC110185462|XP_020809962.1|DSER
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC110185399|XP_020809845.1|DSER
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC110191713|XP_020818287.1|DSER
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC110187668|XP_020812747.1|DSER
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC110187817|XP_020812954.1|DSER
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC110177384|XP_020799744.1|DSER
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC110188822|XP_020814369.1|DSER
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC110191272|XP_020817726.1|DSER
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC110176421|XP_020798424.1|DSER
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC110178536|XP_020801355.1|DSER
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC110190691|XP_020816962.1|DSER
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC110185742|XP_020810392.1|DSER
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC110185621|XP_020810229.1|DSER
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC110188338|XP_020813704.1|DSER
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC110188339|XP_020813705.1|DSER
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC110182608|XP_020806329.1|DSER
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC110182374|XP_020806073.1|DSER
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC110183447|XP_020807386.1|DSER
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC110178289|XP_020801023.1|DSER
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC110189019|XP_020814639.1|DSER
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC110191926|XP_020818586.1|DSER
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC110190993|XP_020817367.1|DSER
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC110188389|XP_020813768.1|DSER
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC110182324|XP_020806015.1|DSER
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC110185805|XP_020810469.1|DSER
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC110182309|XP_020805984.1|DSER
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC110191732|XP_020818316.1|DSER
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC110191346|XP_020817852.1|DSER
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC110189379|XP_020815085.1|DSER
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC110185080|XP_020809419.1|DSER
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC110191739|XP_020818328.1|DSER
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC110186014|XP_020810709.1|DSER
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC110179640|XP_020802913.1|DSER
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC110185303|XP_020809717.1|DSER
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC110186203|XP_020810922.1|DSER
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC110176575|XP_020798644.1|DSER
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC110181425|XP_020804825.1|DSER
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC110185607|XP_020810211.1|DSER
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC110181870|XP_020805453.1|DSER
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC110185401|XP_020809859.1|DSER
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC110185192|XP_020809575.1|DSER
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC110186320|XP_020811119.1|DSER
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC110176326|XP_020798304.1|DSER
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC110181605|XP_020805064.1|DSER
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC110178157|XP_020800850.1|DSER
OG0009064	LOC115627090|XP_030378506.1|SLEB	LOC110177706|XP_020800201.1|DSER
OG0009065	LOC115621228|XP_030370677.1|SLEB	LOC110185490|XP_020810044.1|DSER
OG0009066	LOC115624505|XP_030375074.1|SLEB	LOC110190598|XP_020816851.1|DSER
OG0009067	LOC115623268|XP_030373399.1|SLEB	LOC110190317|XP_020816365.1|DSER
OG0009068	LOC115634014|XP_030387398.1|SLEB	LOC110191562|XP_020818098.1|DSER
OG0009069	LOC115631629|XP_030384296.1|SLEB	LOC110184971|XP_020809278.1|DSER
OG0009070	LOC115621616|XP_030371172.1|SLEB	LOC110179319|XP_020802471.1|DSER
OG0009071	LOC115625249|XP_030376102.1|SLEB	LOC110191945|XP_020818624.1|DSER
OG0009072	LOC115624093|XP_030374543.1|SLEB	LOC110188498|XP_020813888.1|DSER
OG0009073	LOC115623961|XP_030374388.1|SLEB	LOC110188709|XP_020814176.1|DSER
OG0009074	LOC115624376|XP_030374937.1|SLEB	LOC110186698|XP_020811629.1|DSER
OG0009075	LOC115623770|XP_030374165.1|SLEB	LOC110187673|XP_020812754.1|DSER
OG0009076	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB	LOC110188507|XP_020813900.1|DSER
OG0009077	LOC115625228|XP_030376071.1|SLEB	LOC110187755|XP_020812875.1|DSER
OG0009078	LOC115623589|XP_030373849.1|SLEB	LOC110189949|XP_020815899.1|DSER
OG0009079	LOC115623349|XP_030373492.1|SLEB	LOC110186356|XP_020811166.1|DSER
OG0009080	LOC115624099|XP_030374549.1|SLEB	LOC110191796|XP_020818405.1|DSER
OG0009081	LOC115625445|XP_030376353.1|SLEB	LOC110186224|XP_020810946.1|DSER
OG0009082	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB	LOC110188375|XP_020813749.1|DSER
OG0009083	LOC115628274|XP_030380163.1|SLEB	LOC110184528|XP_020808762.1|DSER
OG0009084	LOC115623624|XP_030373921.1|SLEB	LOC110186355|XP_020811161.1|DSER
OG0009086	LOC115621290|XP_030370752.1|SLEB	LOC110176405|XP_020798403.1|DSER
OG0009087	LOC115621943|XP_030371650.1|SLEB	LOC110177444|XP_020799836.1|DSER
OG0009088	LOC115620258|XP_030369268.1|SLEB	LOC110186278|XP_020811051.1|DSER
OG0009089	LOC115626839|XP_030378184.1|SLEB	LOC110181700|XP_020805202.1|DSER
OG0009090	LOC115621823|XP_030371475.1|SLEB	LOC110176461|XP_020798477.1|DSER
OG0009091	LOC115621036|XP_030370418.1|SLEB	LOC110188434|XP_020813820.1|DSER
OG0009092	LOC115623877|XP_030374286.1|SLEB	LOC110188527|XP_020813931.1|DSER
OG0009093	LOC115621129|XP_030370538.1|SLEB	LOC110186579|XP_020811455.1|DSER, LOC110186571|XP_020811443.1|DSER
OG0009095	LOC115621048|XP_030370430.1|SLEB	LOC110186316|XP_020811098.1|DSER
OG0009096	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB	LOC110186332|XP_020811137.1|DSER
OG0009097	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB	LOC110186333|XP_020811138.1|DSER
OG0009098	LOC115620549|XP_030369691.1|SLEB	LOC110186422|XP_020811261.1|DSER
OG0009099	LOC115621076|XP_030370466.1|SLEB	LOC110186403|XP_020811228.1|DSER
OG0009100	LOC115631342|XP_030383920.1|SLEB	LOC110182387|XP_020806086.1|DSER
OG0009101	LOC115631220|XP_030383786.1|SLEB	LOC110185997|XP_020810684.1|DSER
OG0009102	LOC115630973|XP_030383413.1|SLEB	LOC110187566|XP_020812614.1|DSER
OG0009103	LOC115631741|XP_030384440.1|SLEB	LOC110187585|XP_020812631.1|DSER
OG0009104	LOC115630958|XP_030383392.1|SLEB	LOC110187583|XP_020812629.1|DSER
OG0009105	LOC115628571|XP_030380598.1|SLEB	LOC110181288|XP_020804669.1|DSER, LOC110183952|XP_020807969.1|DSER, LOC110183948|XP_020807968.1|DSER
OG0009106	LOC115630612|XP_030383097.1|SLEB	LOC110182227|XP_020805912.1|DSER, LOC110178422|XP_020801221.1|DSER
OG0009107	LOC115631525|XP_030384156.1|SLEB	LOC110182666|XP_020806404.1|DSER, LOC110180301|XP_020803614.1|DSER
OG0009108	LOC115623504|XP_030373742.1|SLEB	LOC110191794|XP_020818403.1|DSER
OG0009109	LOC115631753|XP_030384450.1|SLEB	LOC110183028|XP_020806874.1|DSER
OG0009110	LOC115631171|XP_030383720.1|SLEB	LOC110187601|XP_020812652.1|DSER
OG0009111	LOC115624768|XP_030375461.1|SLEB	LOC110190157|XP_020816152.1|DSER
OG0009112	LOC115631097|XP_030383609.1|SLEB	LOC110178197|XP_020800890.1|DSER
OG0009113	LOC115630743|XP_030383256.1|SLEB	LOC110183434|XP_020807374.1|DSER
OG0009114	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB	LOC110178149|XP_020800836.1|DSER
OG0009115	LOC115626338|XP_030377543.1|SLEB	LOC110186099|XP_020810800.1|DSER
OG0009116	LOC115626464|XP_030377706.1|SLEB	LOC110186078|XP_020810772.1|DSER
OG0009117	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB	LOC110182707|XP_020806463.1|DSER
OG0009118	LOC115629773|XP_030382187.1|SLEB	LOC110182653|XP_020806383.1|DSER
OG0009119	LOC115626029|XP_030377140.1|SLEB	LOC110186122|XP_020810830.1|DSER
OG0009120	LOC115632764|XP_030385872.1|SLEB	LOC110190722|XP_020817003.1|DSER
OG0009121	LOC115634702|XP_030388440.1|SLEB	LOC110184056|XP_020808092.1|DSER
OG0009122	LOC115634643|XP_030388360.1|SLEB	LOC110178489|XP_020801293.1|DSER
OG0009123	LOC115634188|XP_030387635.1|SLEB	LOC110182909|XP_020806727.1|DSER
OG0009124	LOC115633719|XP_030387047.1|SLEB	LOC110185992|XP_020810678.1|DSER
OG0009125	LOC115633986|XP_030387369.1|SLEB	LOC110189578|XP_020815370.1|DSER
OG0009126	LOC115629906|XP_030382375.1|SLEB	LOC110180057|XP_020803337.1|DSER
OG0009127	LOC115633821|XP_030387167.1|SLEB	LOC110178190|XP_020800885.1|DSER
