Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0007531	LOC115624877|XP_030375582.1|SLEB	LOC108595800|XP_017836580.1|DBUS
OG0007532	LOC115631568|XP_030384259.1|SLEB	LOC108597769|XP_017839971.1|DBUS
OG0007533	LOC115633862|XP_030387214.1|SLEB	LOC108600048|XP_017842882.1|DBUS
OG0007534	LOC115622133|XP_030371850.1|SLEB	LOC108598838|XP_017841081.1|DBUS
OG0007535	LOC115623152|XP_030373222.1|SLEB	LOC108599015|XP_017841283.2|DBUS
OG0007536	LOC115625177|XP_030376001.1|SLEB	LOC108603539|XP_017847940.1|DBUS
OG0007537	LOC115622147|XP_030371873.1|SLEB	LOC108600229|XP_033149772.1|DBUS
OG0007538	LOC115622796|XP_030372721.1|SLEB	LOC108600432|XP_033149314.1|DBUS
OG0007539	LOC115630484|XP_030382925.1|SLEB	LOC108595435|XP_033150825.1|DBUS
OG0007540	LOC115620906|XP_030370259.1|SLEB	LOC108603235|XP_017847343.1|DBUS
OG0007541	LOC115627704|XP_030379311.1|SLEB	LOC108595060|XP_017835694.1|DBUS
OG0007542	LOC115626441|XP_030377678.1|SLEB	LOC108595081|XP_017835721.1|DBUS
OG0007543	LOC115627718|XP_030379322.1|SLEB	LOC108607368|XP_017853572.1|DBUS
OG0007544	LOC115623222|XP_030373321.1|SLEB	LOC108598429|XP_017840546.1|DBUS
OG0007545	LOC115626004|XP_030377112.1|SLEB	LOC108597169|XP_017839076.1|DBUS
OG0007546	LOC115625511|XP_030376435.1|SLEB	LOC108602221|XP_017845757.1|DBUS
OG0007547	LOC115633944|XP_030387321.1|SLEB	LOC108596290|XP_017837368.1|DBUS
OG0007548	LOC115632482|XP_030385516.1|SLEB	LOC108600580|XP_017843737.1|DBUS
OG0007549	LOC115631681|XP_030384356.1|SLEB	LOC108599122|XP_017841399.1|DBUS
OG0007550	LOC115623185|XP_030373267.1|SLEB	LOC108600628|XP_017843803.1|DBUS
OG0007551	LOC115634416|XP_030387980.1|SLEB	LOC108595098|XP_017835738.2|DBUS
OG0007552	LOC115631960|XP_030384685.1|SLEB	LOC108602428|XP_017846038.1|DBUS
OG0007553	LOC115631457|XP_030384065.1|SLEB	LOC108608126|XP_017854845.1|DBUS
OG0007554	LOC115622691|XP_030372576.1|SLEB	LOC108599182|XP_017841463.1|DBUS
OG0007555	LOC115625082|XP_030375837.1|SLEB	LOC108596196|XP_017837199.1|DBUS
OG0007556	LOC115624711|XP_030375393.1|SLEB	LOC108596589|XP_017838005.1|DBUS
OG0007557	LOC115624529|XP_030375110.1|SLEB	LOC108597423|XP_017839465.1|DBUS
OG0007558	LOC115632528|XP_030385588.1|SLEB	LOC108595101|XP_033148900.1|DBUS
OG0007559	LOC115625955|XP_030377054.1|SLEB	LOC108602856|XP_017846624.1|DBUS
OG0007560	LOC115627335|XP_030378878.1|SLEB	LOC108598319|XP_017840424.1|DBUS
OG0007561	LOC115633701|XP_030387020.1|SLEB	LOC108601000|XP_033149497.1|DBUS
OG0007562	LOC115623224|XP_030373326.1|SLEB	LOC108598578|XP_017840756.2|DBUS
OG0007563	LOC115633117|XP_030386366.1|SLEB	LOC108601040|XP_017844415.1|DBUS
OG0007564	LOC115634080|XP_030387494.1|SLEB	LOC108601143|XP_017844560.1|DBUS
OG0007565	LOC115630050|XP_030382541.1|SLEB	LOC108604506|XP_017849494.1|DBUS
OG0007566	LOC115628159|XP_030379989.1|SLEB	LOC108597565|XP_017839663.1|DBUS
OG0007567	LOC115620524|XP_030369650.1|SLEB	LOC108604191|XP_017849031.1|DBUS
OG0007568	LOC115624578|XP_030375173.1|SLEB	LOC108596593|XP_017838011.1|DBUS
OG0007569	LOC115631003|XP_030383465.1|SLEB	LOC108597219|XP_017839149.1|DBUS
OG0007570	LOC115624577|XP_030375171.1|SLEB	LOC108597567|XP_017839667.1|DBUS
OG0007571	LOC115624600|XP_030375201.1|SLEB	LOC108596592|XP_017838010.1|DBUS
OG0007572	LOC115629019|XP_030381179.1|SLEB	LOC108595330|XP_017836039.1|DBUS
OG0007573	LOC115633880|XP_030387244.1|SLEB	LOC108595978|XP_017836754.1|DBUS
OG0007574	LOC115626457|XP_030377702.1|SLEB	LOC108597172|XP_017839075.1|DBUS
OG0007575	LOC115624594|XP_030375193.1|SLEB	LOC108597311|XP_017839285.1|DBUS
OG0007576	LOC115627198|XP_030378672.1|SLEB	LOC108606750|XP_033150503.1|DBUS
OG0007577	LOC115626671|XP_030377957.1|SLEB	LOC108605928|XP_017851237.1|DBUS
OG0007579	LOC115620807|XP_030370092.1|SLEB	LOC108596219|XP_017837236.1|DBUS
OG0007580	LOC115622256|XP_030372016.1|SLEB	LOC108598638|XP_017840832.2|DBUS
OG0007581	LOC115631140|XP_030383670.1|SLEB	LOC108607839|XP_017854392.2|DBUS
OG0007582	LOC115623592|XP_030373852.1|SLEB	LOC108601894|XP_017845357.1|DBUS
OG0007583	LOC115627603|XP_030379185.1|SLEB	LOC108595657|XP_017836423.1|DBUS
OG0007584	LOC115629289|XP_030381589.1|SLEB	LOC117134953|XP_033150467.1|DBUS
OG0007585	LOC115623001|XP_030373025.1|SLEB	LOC108599452|XP_017841774.2|DBUS
OG0007586	LOC115621360|XP_030370844.1|SLEB	LOC108607580|XP_017853965.1|DBUS
OG0007587	LOC115624705|XP_030375380.1|SLEB	LOC108597394|XP_017839419.1|DBUS
OG0007588	LOC115630415|XP_030382809.1|SLEB	LOC108607955|XP_017854572.2|DBUS
OG0007589	LOC115626761|XP_030378078.1|SLEB	LOC108606743|XP_017852630.1|DBUS
OG0007590	LOC115633122|XP_030386372.1|SLEB	LOC108600425|XP_017843481.1|DBUS
OG0007591	LOC115634439|XP_030388006.1|SLEB	LOC108596702|XP_017838214.2|DBUS
OG0007592	LOC115630287|XP_030382686.1|SLEB	LOC108595385|XP_017836099.1|DBUS
OG0007593	LOC115627121|XP_030378551.1|SLEB	LOC108605511|XP_017850750.1|DBUS
OG0007594	LOC115625775|XP_030376808.1|SLEB	LOC108595201|XP_017835878.1|DBUS
OG0007595	LOC115632499|XP_030385542.1|SLEB	LOC108595421|XP_017836138.1|DBUS
OG0007596	LOC115622951|XP_030372946.1|SLEB	LOC108599150|XP_017841427.1|DBUS
OG0007597	LOC115625423|XP_030376326.1|SLEB	LOC108599675|XP_017842154.2|DBUS
OG0007598	LOC115633808|XP_030387153.1|SLEB	LOC108597151|XP_017839039.1|DBUS
OG0007599	LOC115624671|XP_030375332.1|SLEB	LOC108598876|XP_017841125.1|DBUS
OG0007600	LOC115621040|XP_030370425.1|SLEB	LOC108600538|XP_017843679.1|DBUS
OG0007601	LOC115624692|XP_030375362.1|SLEB	LOC108599072|XP_017841344.1|DBUS
OG0007602	LOC115624740|XP_030375427.1|SLEB	LOC108599258|XP_017841543.1|DBUS
OG0007603	LOC115624786|XP_030375478.1|SLEB	LOC108601035|XP_017844403.1|DBUS
OG0007604	LOC115632600|XP_030385685.1|SLEB	LOC108600960|XP_017844303.1|DBUS
OG0007605	LOC115623150|XP_030373220.1|SLEB	LOC108599826|XP_017842419.1|DBUS
OG0007606	LOC115623286|XP_030373429.1|SLEB	LOC108599829|XP_017842425.1|DBUS
OG0007607	LOC115620527|XP_030369656.1|SLEB	LOC108604292|XP_017849193.1|DBUS
OG0007608	LOC115634378|XP_030387922.1|SLEB	LOC108599952|XP_017842692.1|DBUS
OG0007609	LOC115627226|XP_030378709.1|SLEB	LOC108606694|XP_017852550.1|DBUS
OG0007610	LOC115629227|XP_030381502.1|SLEB	LOC108595127|XP_017839954.1|DBUS
OG0007611	LOC115627862|XP_030379585.1|SLEB	LOC108607377|XP_017853588.1|DBUS
OG0007612	LOC115634743|XP_030388495.1|SLEB	LOC108597332|XP_017839316.2|DBUS
OG0007613	LOC115633376|XP_030386683.1|SLEB	LOC108597718|XP_017839898.1|DBUS
OG0007614	LOC115632427|XP_030385428.1|SLEB	LOC108600767|XP_017844017.1|DBUS
OG0007615	LOC115633032|XP_030386236.1|SLEB	LOC108600114|XP_017842975.1|DBUS
OG0007616	LOC115620666|XP_030369880.1|SLEB	LOC108601984|XP_017845468.1|DBUS
OG0007617	LOC115630373|XP_030382768.1|SLEB	LOC108600867|XP_017844166.1|DBUS
OG0007618	LOC115622296|XP_030372059.1|SLEB	LOC108600351|XP_017843364.1|DBUS
OG0007619	LOC115622541|XP_030372367.1|SLEB	LOC108600320|XP_017843311.1|DBUS
OG0007620	LOC115623197|XP_030373281.1|SLEB	LOC108598378|XP_033149459.1|DBUS
OG0007621	LOC115632800|XP_030385915.1|SLEB	LOC108596988|XP_017838742.1|DBUS
OG0007622	LOC115623219|XP_030373318.1|SLEB	LOC108599620|XP_017842068.2|DBUS
OG0007623	LOC115623248|XP_030373371.1|SLEB	LOC108599795|XP_017842348.2|DBUS
OG0007624	LOC115633758|XP_030387093.1|SLEB	LOC108599234|XP_017841521.2|DBUS
OG0007625	LOC115622121|XP_030371829.1|SLEB	LOC108600339|XP_017843345.2|DBUS
OG0007626	LOC115632530|XP_030385586.1|SLEB	LOC108600163|XP_017843053.1|DBUS
OG0007627	LOC115632529|XP_030385585.1|SLEB	LOC108600161|XP_017843052.1|DBUS
OG0007628	LOC115627977|XP_030379733.1|SLEB	LOC108607349|XP_017853523.1|DBUS
OG0007629	LOC115622881|XP_030372834.1|SLEB	LOC108599965|XP_017842707.2|DBUS
OG0007630	LOC115623811|XP_030374215.1|SLEB	LOC108601487|XP_017844874.1|DBUS
OG0007631	LOC115620496|XP_030369607.1|SLEB	LOC108603635|XP_017848084.1|DBUS
OG0007632	LOC115624556|XP_030375144.1|SLEB	LOC108598832|XP_017841074.1|DBUS
OG0007633	LOC115631881|XP_030384590.1|SLEB	LOC108607796|XP_017854325.1|DBUS
OG0007634	LOC115633259|XP_030386523.1|SLEB, LOC115632045|XP_030384876.1|SLEB, LOC115620715|XP_030369952.1|SLEB	LOC108601865|XP_017845312.1|DBUS
OG0007635	LOC115626039|XP_030377150.1|SLEB	LOC108608459|XP_017855332.2|DBUS
OG0007636	LOC115633812|XP_030387156.1|SLEB	LOC108600224|XP_017843136.1|DBUS
OG0007637	LOC115632671|XP_030385765.1|SLEB	LOC108600815|XP_017844093.2|DBUS
OG0007638	LOC115631948|XP_030384665.1|SLEB	LOC108594760|XP_033149183.1|DBUS
OG0007639	LOC115623446|XP_030373656.1|SLEB	LOC108606216|XP_017851596.1|DBUS
OG0007640	LOC115631215|XP_030383783.1|SLEB	LOC108596412|XP_017837609.1|DBUS
OG0007641	LOC115624475|XP_030375038.1|SLEB, LOC115624162|XP_030374619.1|SLEB	LOC108602423|XP_017846027.1|DBUS, LOC108602472|XP_017846085.1|DBUS, LOC108603380|XP_017847639.1|DBUS
OG0007642	LOC115634440|XP_030388009.1|SLEB	LOC108596691|XP_017838200.1|DBUS
OG0007643	LOC115623774|XP_030374170.1|SLEB	LOC108603260|XP_017847400.1|DBUS
OG0007644	LOC115620413|XP_030369496.1|SLEB	LOC108604311|XP_017849222.1|DBUS
OG0007645	LOC115623507|XP_030373747.1|SLEB, LOC115623505|XP_030373743.1|SLEB, LOC115623962|XP_030374389.1|SLEB, LOC115623506|XP_030373744.1|SLEB	LOC108602506|XP_017846122.1|DBUS
OG0007646	LOC115630590|XP_030383069.1|SLEB	LOC108603859|XP_017848546.1|DBUS, LOC108600499|XP_017843626.2|DBUS
OG0007647	LOC115629073|XP_030381249.1|SLEB	LOC108607916|XP_033150899.1|DBUS
OG0007648	LOC115627600|XP_030379187.1|SLEB	LOC108597654|XP_017839798.1|DBUS
OG0007649	LOC115632434|XP_030385437.1|SLEB, LOC115632770|XP_030385878.1|SLEB, LOC115632748|XP_030385856.1|SLEB	LOC108600887|XP_017844196.2|DBUS
OG0007650	LOC115620199|XP_030369192.1|SLEB, LOC115620202|XP_030369197.1|SLEB	LOC108595870|XP_017836651.1|DBUS
OG0007651	LOC115629259|XP_030381540.1|SLEB	LOC108607202|XP_017853354.1|DBUS
OG0007652	LOC115625798|XP_030376839.1|SLEB	LOC108596041|XP_017836911.1|DBUS
OG0007653	LOC115620883|XP_030370221.1|SLEB	LOC108598200|XP_033149624.1|DBUS
OG0007654	LOC115622992|XP_030373012.1|SLEB	LOC108600054|XP_017842890.1|DBUS
OG0007655	LOC115627159|XP_030378644.1|SLEB	LOC108594655|XP_033148966.1|DBUS, LOC108598866|XP_017841113.2|DBUS
OG0007656	LOC115624307|XP_030374789.1|SLEB	LOC108599224|XP_017841509.1|DBUS
OG0007658	LOC115623099|XP_030373165.1|SLEB, LOC115623098|XP_030373164.1|SLEB	LOC108596599|XP_017838017.1|DBUS
OG0007659	LOC115634455|XP_030388037.1|SLEB	LOC108595960|XP_017836736.1|DBUS
OG0007659	LOC115634267|XP_030387756.1|SLEB, LOC115634458|XP_030388043.1|SLEB	LOC108597755|XP_017839953.1|DBUS
OG0007660	LOC115623983|XP_030374414.1|SLEB	LOC108601483|XP_017844870.1|DBUS, LOC108602495|XP_017846111.1|DBUS
OG0007664	LOC115620215|XP_030369213.1|SLEB	LOC108602241|XP_017845779.1|DBUS
OG0007665	LOC115633285|XP_030386554.1|SLEB	LOC108605032|XP_033150285.1|DBUS
OG0007667	LOC115626933|XP_030378302.1|SLEB	LOC108606394|XP_017851961.1|DBUS
OG0007669	LOC115628820|XP_030380908.1|SLEB	LOC108606382|XP_017851932.1|DBUS
OG0007670	LOC115628819|XP_030380907.1|SLEB	LOC108606381|XP_033150463.1|DBUS
OG0007671	LOC115630193|XP_030382620.1|SLEB	LOC108605284|XP_017850421.1|DBUS
OG0007672	LOC115627817|XP_030379507.1|SLEB	LOC108607101|XP_017853216.1|DBUS
OG0007673	LOC115621091|XP_030370485.1|SLEB	LOC108602162|XP_017845684.1|DBUS
OG0007674	LOC115627552|XP_030379129.1|SLEB	LOC108606532|XP_017852195.1|DBUS
OG0007675	LOC115627073|XP_030378480.1|SLEB	LOC108606811|XP_017852773.1|DBUS
OG0007676	LOC115627502|XP_030379051.1|SLEB	LOC108606353|XP_017851890.1|DBUS
OG0007677	LOC115626730|XP_030378036.1|SLEB	LOC108606574|XP_017852283.1|DBUS
OG0007678	LOC115627992|XP_030379747.1|SLEB	LOC108604927|XP_017849986.1|DBUS
OG0007679	LOC115628026|XP_030379822.1|SLEB	LOC108605547|XP_017850794.1|DBUS
OG0007680	LOC115629051|XP_030381218.1|SLEB	LOC108608427|XP_017855284.1|DBUS
OG0007681	LOC115625295|XP_030376169.1|SLEB	LOC108602973|XP_033149925.1|DBUS
OG0007682	LOC115627289|XP_030378780.1|SLEB	LOC108606387|XP_033150298.1|DBUS
OG0007683	LOC115627414|XP_030378936.1|SLEB	LOC108606214|XP_017851593.1|DBUS
OG0007684	LOC115627278|XP_030378768.1|SLEB	LOC108605945|XP_017851255.1|DBUS
OG0007685	LOC115628748|XP_030380815.1|SLEB	LOC108606538|XP_017852215.1|DBUS
OG0007686	LOC115627789|XP_030379470.1|SLEB	LOC108606554|XP_017852244.1|DBUS
OG0007687	LOC115626865|XP_030378231.1|SLEB	LOC108606894|XP_017852910.1|DBUS
OG0007688	LOC115621920|XP_030371623.1|SLEB	LOC108604059|XP_017848811.1|DBUS
OG0007689	LOC115627507|XP_030379061.1|SLEB	LOC108607270|XP_017853452.1|DBUS
OG0007690	LOC115627416|XP_030378938.1|SLEB	LOC108606307|XP_017851789.1|DBUS
OG0007691	LOC115621381|XP_030370870.1|SLEB	LOC108602770|XP_017846431.1|DBUS
OG0007692	LOC115629678|XP_030382058.1|SLEB	LOC108606461|XP_017852067.1|DBUS
OG0007693	LOC115627424|XP_030378957.1|SLEB	LOC108606300|XP_017851776.1|DBUS
OG0007694	LOC115628680|XP_030380713.1|SLEB	LOC108598930|XP_017841184.1|DBUS
OG0007695	LOC115628900|XP_030381019.1|SLEB	LOC108606846|XP_017852831.1|DBUS
OG0007696	LOC115633916|XP_030387284.1|SLEB	LOC108598744|XP_017840967.1|DBUS
OG0007697	LOC115624999|XP_030375734.1|SLEB	LOC108600281|XP_017843238.1|DBUS
OG0007698	LOC115629243|XP_030381519.1|SLEB	LOC108606660|XP_033150472.1|DBUS
OG0007699	LOC115627602|XP_030379184.1|SLEB	LOC108605848|XP_017851145.1|DBUS
OG0007700	LOC115628865|XP_030380977.1|SLEB	LOC108606885|XP_017852899.1|DBUS
OG0007701	LOC115629578|XP_030381930.1|SLEB	LOC108605058|XP_017850115.1|DBUS
OG0007702	LOC115629811|XP_030382238.1|SLEB	LOC108605256|XP_017850368.1|DBUS
OG0007703	LOC115633260|XP_030386525.1|SLEB	LOC108605211|XP_017850307.1|DBUS
OG0007704	LOC115620316|XP_030369368.1|SLEB	LOC108601908|XP_017845374.1|DBUS
OG0007705	LOC115629602|XP_030381956.1|SLEB	LOC108606447|XP_017852050.1|DBUS
OG0007706	LOC115627527|XP_030379087.1|SLEB	LOC108605714|XP_017850997.1|DBUS
OG0007707	LOC115633305|XP_030386584.1|SLEB	LOC108606377|XP_033150294.1|DBUS
OG0007708	LOC115627529|XP_030379089.1|SLEB	LOC108606599|XP_017852344.1|DBUS
OG0007709	LOC115629112|XP_030381301.1|SLEB	LOC108605510|XP_017850749.1|DBUS
OG0007710	LOC115627855|XP_030379576.1|SLEB	LOC108607052|XP_017853153.1|DBUS
OG0007711	LOC115627255|XP_030378742.1|SLEB	LOC108606712|XP_017852579.1|DBUS
OG0007712	LOC115629867|XP_030382319.1|SLEB	LOC108605616|XP_033150348.1|DBUS
OG0007713	LOC115629716|XP_030382097.1|SLEB	LOC108606195|XP_033150364.1|DBUS
OG0007714	LOC115627451|XP_030378977.1|SLEB	LOC108604912|XP_017849971.1|DBUS
OG0007716	LOC115629491|XP_030381825.1|SLEB	LOC108606476|XP_017852092.1|DBUS
OG0007717	LOC115620517|XP_030369643.1|SLEB	LOC108603828|XP_017848451.1|DBUS
OG0007718	LOC115626801|XP_030378129.1|SLEB	LOC108607074|XP_017853182.1|DBUS
OG0007719	LOC115628807|XP_030380883.1|SLEB	LOC108607006|XP_017853074.2|DBUS
OG0007720	LOC115628938|XP_030381071.1|SLEB	LOC108605363|XP_017850521.1|DBUS
OG0007721	LOC115627793|XP_030379473.1|SLEB	LOC108606786|XP_017852709.1|DBUS
OG0007722	LOC115627971|XP_030379726.1|SLEB	LOC108604958|XP_017850017.1|DBUS
OG0007723	LOC115628001|XP_030379767.1|SLEB	LOC108606063|XP_017851399.1|DBUS
OG0007724	LOC115631899|XP_030384608.1|SLEB	LOC108594519|XP_017835212.2|DBUS
OG0007725	LOC115629788|XP_030382203.1|SLEB	LOC108606217|XP_017851597.1|DBUS
OG0007726	LOC115627315|XP_030378819.1|SLEB	LOC108605057|XP_017850114.1|DBUS
OG0007727	LOC115625929|XP_030377025.1|SLEB	LOC108607180|XP_017853324.1|DBUS
OG0007728	LOC115628808|XP_030380888.1|SLEB	LOC108606423|XP_017852016.1|DBUS
OG0007729	LOC115627101|XP_030378517.1|SLEB	LOC108605625|XP_017850897.1|DBUS
OG0007730	LOC115628897|XP_030381016.1|SLEB	LOC108607193|XP_033150362.1|DBUS
OG0007731	LOC115623236|XP_030373345.1|SLEB	LOC108600526|XP_017843660.1|DBUS
OG0007732	LOC115627485|XP_030379024.1|SLEB	LOC108605583|XP_017850843.1|DBUS
OG0007733	LOC115627340|XP_030378845.1|SLEB	LOC108606715|XP_017852581.1|DBUS
OG0007735	LOC115626823|XP_030378163.1|SLEB	LOC108606969|XP_017853021.1|DBUS
OG0007736	LOC115626854|XP_030378216.1|SLEB	LOC108606289|XP_017851763.1|DBUS
OG0007737	LOC115621263|XP_030370722.1|SLEB	LOC108604635|XP_017849673.1|DBUS
OG0007738	LOC115620889|XP_030370231.1|SLEB	LOC108604178|XP_017849005.1|DBUS
OG0007739	LOC115628696|XP_030380735.1|SLEB	LOC108606494|XP_017852139.1|DBUS
OG0007740	LOC115628816|XP_030380902.1|SLEB	LOC108605300|XP_017850453.1|DBUS
OG0007741	LOC115629749|XP_030382145.1|SLEB	LOC108606254|XP_017851692.1|DBUS
OG0007742	LOC115627731|XP_030379353.1|SLEB	LOC108606672|XP_017852494.1|DBUS
OG0007743	LOC115621047|XP_030370429.1|SLEB	LOC108602816|XP_017846536.1|DBUS
OG0007744	LOC115629127|XP_030381325.1|SLEB	LOC108599482|XP_017841818.1|DBUS
OG0007745	LOC115621865|XP_030371546.1|SLEB	LOC108603286|XP_017847443.1|DBUS
OG0007746	LOC115620411|XP_030369491.1|SLEB	LOC108601704|XP_017845106.1|DBUS
OG0007747	LOC115627680|XP_030379283.1|SLEB	LOC108606428|XP_017852025.1|DBUS
OG0007748	LOC115627570|XP_030379154.1|SLEB	LOC108605380|XP_033150260.1|DBUS
OG0007749	LOC115626906|XP_030378276.1|SLEB	LOC108605210|XP_017850304.1|DBUS
OG0007750	LOC115620581|XP_030369744.1|SLEB	LOC108603547|XP_017847952.1|DBUS
OG0007751	LOC115631722|XP_030384417.1|SLEB	LOC108594328|XP_017834967.1|DBUS
OG0007753	LOC115627572|XP_030379155.1|SLEB	LOC108606638|XP_017852423.1|DBUS
OG0007754	LOC115629121|XP_030381318.1|SLEB	LOC108605493|XP_017850727.1|DBUS
OG0007755	LOC115629207|XP_030381467.1|SLEB	LOC108605958|XP_017851267.1|DBUS
OG0007756	LOC115626947|XP_030378323.1|SLEB	LOC108605407|XP_033150392.1|DBUS
OG0007757	LOC115627448|XP_030378973.1|SLEB	LOC108606550|XP_017852239.1|DBUS
OG0007758	LOC115625665|XP_030376659.1|SLEB	LOC108606016|XP_017851335.1|DBUS
OG0007759	LOC115620708|XP_030369943.1|SLEB	LOC108601730|XP_017845140.1|DBUS
OG0007760	LOC115628818|XP_030380906.1|SLEB	LOC108605948|XP_017851258.1|DBUS
OG0007761	LOC115629107|XP_030381292.1|SLEB	LOC108605451|XP_033150282.1|DBUS
OG0007762	LOC115629129|XP_030381329.1|SLEB	LOC108605450|XP_017850622.1|DBUS
OG0007763	LOC115631708|XP_030384395.1|SLEB	LOC108603577|XP_017848416.2|DBUS
OG0007764	LOC115626751|XP_030378064.1|SLEB	LOC108606950|XP_033150153.1|DBUS
OG0007765	LOC115626882|XP_030378252.1|SLEB	LOC108607049|XP_017853146.1|DBUS
OG0007766	LOC115620568|XP_030369719.1|SLEB	LOC108603203|XP_017847274.1|DBUS
OG0007767	LOC115627984|XP_030379740.1|SLEB	LOC108607328|XP_017853486.1|DBUS
OG0007768	LOC115626764|XP_030378081.1|SLEB	LOC108605728|XP_017851010.1|DBUS
OG0007769	LOC115629132|XP_030381334.1|SLEB	LOC108605883|XP_017851184.1|DBUS
OG0007770	LOC115624071|XP_030374517.1|SLEB	LOC108606633|XP_017852414.1|DBUS
OG0007771	LOC115626410|XP_030377636.1|SLEB	LOC108599216|XP_017841503.2|DBUS
OG0007772	LOC115628824|XP_030380916.1|SLEB	LOC108605149|XP_017850212.1|DBUS
OG0007773	LOC115626424|XP_030377652.1|SLEB	LOC108608400|XP_017855247.1|DBUS
OG0007774	LOC115628328|XP_030380245.1|SLEB	LOC108601163|XP_017844584.1|DBUS
OG0007775	LOC115629782|XP_030382196.1|SLEB	LOC108606628|XP_017852404.1|DBUS
OG0007776	LOC115627684|XP_030379287.1|SLEB	LOC108606838|XP_017852820.1|DBUS
OG0007777	LOC115633349|XP_030386644.1|SLEB	LOC108607035|XP_017853117.1|DBUS
OG0007778	LOC115627116|XP_030378541.1|SLEB	LOC108606987|XP_017853049.1|DBUS
OG0007779	LOC115632221|XP_030385139.1|SLEB	LOC108601057|XP_017844437.1|DBUS
OG0007780	LOC115633218|XP_030386465.1|SLEB	LOC108607257|XP_017853430.1|DBUS
OG0007781	LOC115629858|XP_030382303.1|SLEB	LOC108605200|XP_017850282.1|DBUS
OG0007782	LOC115629216|XP_030381482.1|SLEB	LOC108607260|XP_017853437.1|DBUS
OG0007783	LOC115629337|XP_030381643.1|SLEB	LOC108606771|XP_017852673.1|DBUS
OG0007784	LOC115621801|XP_030371440.1|SLEB	LOC108604207|XP_017849057.1|DBUS
OG0007785	LOC115629904|XP_030382369.1|SLEB	LOC108607159|XP_033150357.1|DBUS
OG0007786	LOC115631252|XP_030383824.1|SLEB	LOC108599824|XP_017842422.1|DBUS
OG0007787	LOC115620725|XP_030369965.1|SLEB	LOC108601603|XP_017844991.1|DBUS
OG0007788	LOC115621116|XP_030370520.1|SLEB	LOC108603061|XP_017846986.1|DBUS
OG0007789	LOC115620984|XP_030370364.1|SLEB	LOC108604132|XP_017848928.1|DBUS
OG0007790	LOC115621784|XP_030371402.1|SLEB	LOC108601384|XP_033149911.1|DBUS
OG0007791	LOC115620728|XP_030369968.1|SLEB	LOC108603395|XP_017847663.1|DBUS
OG0007792	LOC115627184|XP_030378647.1|SLEB	LOC108605793|XP_017851084.1|DBUS
OG0007793	LOC115623443|XP_030373653.1|SLEB	LOC108603098|XP_017847083.1|DBUS
OG0007794	LOC115629135|XP_030381338.1|SLEB	LOC108606608|XP_017852365.1|DBUS
OG0007795	LOC115627518|XP_030379073.1|SLEB	LOC108606920|XP_017852950.1|DBUS
OG0007797	LOC115620526|XP_030369653.1|SLEB	LOC108604102|XP_017848871.1|DBUS
OG0007798	LOC115621689|XP_030371259.1|SLEB	LOC108603881|XP_017848542.1|DBUS
OG0007799	LOC115621150|XP_030370568.1|SLEB	LOC108602131|XP_017845647.1|DBUS
OG0007800	LOC115621131|XP_030370542.1|SLEB	LOC108601879|XP_017845340.1|DBUS
OG0007801	LOC115628649|XP_030380678.1|SLEB	LOC117134665|XP_033148958.1|DBUS
OG0007802	LOC115625521|XP_030376446.1|SLEB	LOC108603706|XP_017848235.1|DBUS
OG0007803	LOC115621934|XP_030371641.1|SLEB	LOC108601267|XP_017844656.1|DBUS
OG0007804	LOC115628670|XP_030380699.1|SLEB	LOC108606489|XP_017852119.1|DBUS
OG0007805	LOC115628733|XP_030380796.1|SLEB	LOC108606491|XP_017852123.1|DBUS
OG0007806	LOC115628694|XP_030380731.1|SLEB	LOC108605646|XP_017850918.1|DBUS
OG0007808	LOC115629998|XP_030382486.1|SLEB	LOC108601858|XP_017845299.1|DBUS
OG0007809	LOC115627267|XP_030378755.1|SLEB	LOC108606222|XP_017851608.1|DBUS
OG0007810	LOC115626606|XP_030377859.1|SLEB	LOC108608402|XP_033150738.1|DBUS
OG0007811	LOC115620925|XP_030370288.1|SLEB	LOC108603231|XP_017847335.1|DBUS
OG0007812	LOC115627156|XP_030378598.1|SLEB	LOC108606000|XP_017851311.1|DBUS
OG0007813	LOC115621890|XP_030371578.1|SLEB	LOC108603803|XP_017848390.1|DBUS
OG0007814	LOC115629934|XP_030382400.1|SLEB	LOC108605518|XP_017850756.1|DBUS
OG0007815	LOC115627304|XP_030378806.1|SLEB	LOC108607105|XP_017853222.1|DBUS
OG0007816	LOC115628175|XP_030380022.1|SLEB	LOC108598945|XP_017841204.2|DBUS
OG0007817	LOC115621430|XP_030370941.1|SLEB	LOC108603858|XP_017848504.1|DBUS
OG0007818	LOC115620485|XP_030369578.1|SLEB	LOC108604515|XP_017849508.1|DBUS
OG0007819	LOC115627242|XP_030378725.1|SLEB	LOC108606803|XP_017852762.1|DBUS
OG0007820	LOC115621771|XP_030371381.1|SLEB	LOC108604134|XP_017848929.1|DBUS
OG0007821	LOC115621370|XP_030370856.1|SLEB	LOC108602092|XP_017845605.1|DBUS
OG0007822	LOC115621369|XP_030370855.1|SLEB	LOC108602091|XP_017845604.1|DBUS
OG0007823	LOC115621265|XP_030370724.1|SLEB	LOC108604530|XP_017849532.1|DBUS
OG0007824	LOC115621240|XP_030370692.1|SLEB	LOC108602987|XP_017846866.1|DBUS
OG0007825	LOC115621073|XP_030370460.1|SLEB	LOC108602876|XP_017846656.1|DBUS
