Orthogroup	SLEB.longest_only	DANA.longest_only
OG0010364	LOC115627993|XP_030379749.1|SLEB	LOC6502740|XP_032311943.1|DANA
OG0010365	LOC115627946|XP_030379699.1|SLEB	LOC6504394|XP_001967058.1|DANA
OG0010367	LOC115627372|XP_030378884.1|SLEB	LOC6501998|XP_032308168.1|DANA
OG0010368	LOC115627368|XP_030378880.1|SLEB	LOC6502003|XP_001966850.1|DANA
OG0010369	LOC115633219|XP_030386468.1|SLEB	LOC6505117|XP_001965425.1|DANA
OG0010370	LOC115627882|XP_030379628.1|SLEB	LOC6501899|XP_001966705.3|DANA
OG0010371	LOC115629648|XP_030382019.1|SLEB	LOC6501913|XP_001966681.3|DANA
OG0010372	LOC115627398|XP_030378913.1|SLEB	LOC6505231|XP_001965586.1|DANA
OG0010373	LOC115627403|XP_030378917.1|SLEB	LOC6505227|XP_001965583.1|DANA
OG0010374	LOC115629204|XP_030381463.1|SLEB	LOC6505308|XP_001965735.1|DANA
OG0010375	LOC115629160|XP_030381393.1|SLEB	LOC6504955|XP_001965736.1|DANA
OG0010376	LOC115626777|XP_030378103.1|SLEB	LOC6504584|XP_001966582.1|DANA
OG0010377	LOC115628943|XP_030381076.1|SLEB	LOC6504828|XP_001966411.2|DANA
OG0010378	LOC115629814|XP_030382242.1|SLEB	LOC6503771|XP_001963772.2|DANA
OG0010379	LOC115633242|XP_030386497.1|SLEB	LOC26514791|XP_014759307.1|DANA
OG0010380	LOC115629359|XP_030381671.1|SLEB	LOC6503838|XP_001963695.1|DANA
OG0010381	LOC115632808|XP_030385920.1|SLEB	LOC26514577|XP_014761220.1|DANA
OG0010382	LOC115629381|XP_030381695.1|SLEB	LOC6503819|XP_001963683.1|DANA
OG0010383	LOC115629370|XP_030381688.1|SLEB	LOC6503828|XP_001963679.1|DANA
OG0010384	LOC115626792|XP_030378117.1|SLEB	LOC6504044|XP_001964072.1|DANA
OG0010385	LOC115626488|XP_030377733.1|SLEB	LOC6497710|XP_032307505.1|DANA
OG0010386	LOC115626380|XP_030377597.1|SLEB	LOC6497757|XP_001961418.1|DANA
OG0010387	LOC115626414|XP_030377641.1|SLEB	LOC6497823|XP_001961523.1|DANA
OG0010388	LOC115626064|XP_030377177.1|SLEB	LOC6496969|XP_001963027.1|DANA
OG0010389	LOC115621864|XP_030371545.1|SLEB	LOC6505394|XP_001964876.2|DANA
OG0010390	LOC115625736|XP_030376749.1|SLEB	LOC26514738|XP_014762362.1|DANA
OG0010391	LOC115625794|XP_030376830.1|SLEB	LOC6498430|XP_001962801.2|DANA
OG0010393	LOC115626594|XP_030377837.1|SLEB	LOC6497798|XP_001961470.1|DANA
OG0010394	LOC115625979|XP_030377085.1|SLEB	LOC6496996|XP_001962966.3|DANA
OG0010395	LOC115625398|XP_030376297.1|SLEB	LOC6498259|XP_001962416.2|DANA
OG0010396	LOC115626552|XP_030377790.1|SLEB	LOC6498358|XP_001962619.2|DANA
OG0010397	LOC115626548|XP_030377785.1|SLEB	LOC6505664|XP_001964982.1|DANA
OG0010399	LOC115626609|XP_030377862.1|SLEB	LOC6505894|XP_001965044.2|DANA
OG0010400	LOC115626538|XP_030377778.1|SLEB	LOC6505947|XP_001965053.1|DANA
OG0010401	LOC115626421|XP_030377650.1|SLEB	LOC6504303|XP_001965061.1|DANA
OG0010402	LOC115625825|XP_030376875.1|SLEB	LOC6504560|XP_032311256.1|DANA
OG0010403	LOC115625649|XP_030376637.1|SLEB	LOC6505449|XP_001964913.1|DANA
OG0010404	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB	LOC6497265|XP_001962442.1|DANA
OG0010405	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB	LOC6497266|XP_001962441.1|DANA
OG0010406	LOC115629005|XP_030381153.1|SLEB	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA
OG0010407	LOC115626093|XP_030377205.1|SLEB	LOC6494037|XP_032306003.1|DANA
OG0010409	LOC115629993|XP_030382479.1|SLEB	LOC116654903|XP_032307404.1|DANA
OG0010411	LOC115631724|XP_030384419.1|SLEB	LOC6504297|XP_032311024.1|DANA
OG0010412	LOC115630794|XP_030383312.1|SLEB	LOC116654943|XP_032307632.1|DANA
OG0010413	LOC115631839|XP_030384541.1|SLEB	LOC6498100|XP_001962077.1|DANA
OG0010414	LOC115631847|XP_030384551.1|SLEB	LOC6498096|XP_001962073.1|DANA
OG0010415	LOC115631275|XP_030383846.1|SLEB	LOC6503479|XP_001965309.2|DANA
OG0010416	LOC115631824|XP_030384524.1|SLEB	LOC6496881|XP_001963215.1|DANA
OG0010417	LOC115631322|XP_030383901.1|SLEB	LOC6498636|XP_001963212.1|DANA
OG0010418	LOC115631639|XP_030384307.1|SLEB	LOC6496888|XP_001963204.1|DANA
OG0010419	LOC115630533|XP_030382997.1|SLEB	LOC6498618|XP_001963165.2|DANA
OG0010421	LOC115631269|XP_030383841.1|SLEB	LOC6496867|XP_032311464.1|DANA
OG0010422	LOC115631189|XP_030383740.1|SLEB	LOC6497041|XP_001962866.3|DANA
OG0010423	LOC115621593|XP_030371144.1|SLEB	LOC26514925|XP_014762387.1|DANA
OG0010424	LOC115628603|XP_030380647.1|SLEB	LOC26514608|XP_014762349.1|DANA
OG0010425	LOC115630777|XP_030383292.1|SLEB	LOC6497631|XP_001961673.1|DANA
OG0010426	LOC115630726|XP_030383241.1|SLEB	LOC6497898|XP_001961672.3|DANA
OG0010427	LOC115628610|XP_030380653.1|SLEB	LOC6497962|XP_001961803.1|DANA
OG0010428	LOC115628590|XP_030380633.1|SLEB	LOC6497966|XP_001961810.2|DANA
OG0010429	LOC115632058|XP_030384895.1|SLEB	LOC6498132|XP_032307483.1|DANA
OG0010430	LOC115631863|XP_030384572.1|SLEB	LOC6496837|XP_001963306.1|DANA
OG0010431	LOC115631295|XP_030383870.1|SLEB	LOC6497485|XP_001961985.1|DANA
OG0010432	LOC115631512|XP_030384139.1|SLEB	LOC6497483|XP_001961987.1|DANA
OG0010433	LOC115631297|XP_030383872.1|SLEB	LOC6497478|XP_001961995.1|DANA
OG0010434	LOC115631265|XP_030383837.1|SLEB	LOC6497426|XP_001962112.2|DANA
OG0010435	LOC115631426|XP_030384016.1|SLEB	LOC6506265|XP_001965144.2|DANA
OG0010436	LOC115631340|XP_030383917.1|SLEB	LOC6498444|XP_001962830.1|DANA
OG0010437	LOC115625865|XP_030376936.1|SLEB	LOC6497291|XP_001962380.1|DANA
OG0010439	LOC115626002|XP_030377107.1|SLEB	LOC6504180|XP_001965175.1|DANA
OG0010440	LOC115630783|XP_030383299.1|SLEB	LOC6497601|XP_001961731.1|DANA
OG0010441	LOC115630492|XP_030382938.1|SLEB	LOC26514514|XP_014762342.1|DANA
OG0010442	LOC115633679|XP_030386993.1|SLEB	LOC6500022|XP_001953377.1|DANA
OG0010443	LOC115631841|XP_030384544.1|SLEB	LOC6497350|XP_001962267.1|DANA
OG0010444	LOC115631823|XP_030384523.1|SLEB	LOC6497351|XP_001962264.1|DANA
OG0010445	LOC115630523|XP_030382987.1|SLEB	LOC6496717|XP_001967322.1|DANA
OG0010446	LOC115628562|XP_030380584.1|SLEB	LOC6497865|XP_001961594.2|DANA
OG0010447	LOC115622975|XP_030372987.1|SLEB	LOC6507327|XP_001956235.2|DANA
OG0010448	LOC115622668|XP_030372543.1|SLEB	LOC6506478|XP_001957798.1|DANA
OG0010449	LOC115632954|XP_030386114.1|SLEB	LOC6507639|XP_032309658.1|DANA
OG0010450	LOC115622422|XP_030372217.1|SLEB	LOC6507055|XP_001956742.1|DANA
OG0010451	LOC115622845|XP_030372786.1|SLEB	LOC6492969|XP_001956765.1|DANA
OG0010452	LOC115622916|XP_030372900.1|SLEB	LOC6493553|XP_001957984.1|DANA
OG0010453	LOC115622640|XP_030372507.1|SLEB	LOC6493557|XP_001957992.1|DANA
OG0010454	LOC115633010|XP_030386195.1|SLEB	LOC6493377|XP_001957636.1|DANA
OG0010455	LOC115624817|XP_030375523.1|SLEB	LOC6507295|XP_001956296.1|DANA
OG0010456	LOC115632922|XP_030386074.1|SLEB	LOC6506546|XP_001957679.1|DANA
OG0010457	LOC115622524|XP_030372348.1|SLEB	LOC26514992|XP_014765690.1|DANA
OG0010458	LOC115622526|XP_030372349.1|SLEB	LOC116655819|XP_032310175.1|DANA
OG0010459	LOC115622532|XP_030372355.1|SLEB	LOC26515607|XP_014765747.1|DANA
OG0010460	LOC115632801|XP_030385912.1|SLEB	LOC6507703|XP_001956172.2|DANA
OG0010461	LOC115623024|XP_030373063.1|SLEB	LOC6507339|XP_001956219.1|DANA
OG0010462	LOC115632208|XP_030385120.1|SLEB	LOC6507671|XP_001956120.1|DANA
OG0010463	LOC115632612|XP_030385699.1|SLEB	LOC6506800|XP_001957213.1|DANA
OG0010464	LOC115632614|XP_030385701.1|SLEB	LOC6506806|XP_001957204.1|DANA
OG0010465	LOC115632897|XP_030386048.1|SLEB	LOC6506813|XP_001957189.1|DANA
OG0010466	LOC115632912|XP_030386061.1|SLEB	LOC6506817|XP_001957180.1|DANA
OG0010467	LOC115632834|XP_030385949.1|SLEB	LOC6506818|XP_001957179.2|DANA
OG0010468	LOC115632662|XP_030385755.1|SLEB	LOC6506921|XP_001956993.2|DANA
OG0010469	LOC115628412|XP_030380360.1|SLEB	LOC6507450|XP_001955987.1|DANA
OG0010470	LOC115632796|XP_030385908.1|SLEB	LOC6493199|XP_001957249.1|DANA
OG0010471	LOC115632812|XP_030385923.1|SLEB	LOC6493499|XP_001957872.1|DANA
OG0010472	LOC115623171|XP_030373248.1|SLEB	LOC6507483|XP_001955912.1|DANA
OG0010473	LOC115622340|XP_030372112.1|SLEB	LOC6493324|XP_032309829.1|DANA
OG0010474	LOC115633052|XP_030386258.1|SLEB	LOC116655811|XP_032310101.1|DANA
OG0010475	LOC115622954|XP_030372954.1|SLEB	LOC6506827|XP_001957160.1|DANA
OG0010476	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB	LOC6502824|XP_001956317.1|DANA
OG0010477	LOC115632974|XP_030386144.1|SLEB	LOC6506855|XP_001957114.1|DANA
OG0010478	LOC115628417|XP_030380365.1|SLEB	LOC6506424|XP_001957907.3|DANA
OG0010479	LOC115628336|XP_030380260.1|SLEB	LOC6506417|XP_001957918.1|DANA
OG0010480	LOC115632959|XP_030386119.1|SLEB	LOC6506956|XP_001956926.2|DANA
OG0010481	LOC115632341|XP_030385306.1|SLEB	LOC6506527|XP_001957708.1|DANA
OG0010482	LOC115632399|XP_030385393.1|SLEB	LOC6506646|XP_001957479.2|DANA
OG0010483	LOC115632554|XP_030385629.1|SLEB	LOC6507246|XP_001956397.2|DANA
OG0010484	LOC115632859|XP_030385980.1|SLEB	LOC6506084|XP_001958587.2|DANA
OG0010485	LOC115622820|XP_030372755.1|SLEB	LOC6506250|XP_001958265.2|DANA
OG0010486	LOC115624920|XP_030375630.1|SLEB	LOC6507792|XP_001956353.1|DANA
OG0010487	LOC115623287|XP_030373431.1|SLEB	LOC6507912|XP_001956589.1|DANA
OG0010488	LOC115632257|XP_030385190.1|SLEB	LOC6507858|XP_001956480.1|DANA
OG0010489	LOC115632938|XP_030386093.1|SLEB	LOC6507229|XP_001956427.1|DANA
OG0010490	LOC115634607|XP_030388316.1|SLEB	LOC6494993|XP_001959257.2|DANA
OG0010491	LOC115624893|XP_030375601.1|SLEB	LOC6496115|XP_001960261.1|DANA
OG0010492	LOC115634260|XP_030387714.1|SLEB	LOC6506278|XP_001958211.3|DANA
OG0010493	LOC115622991|XP_030373011.1|SLEB	LOC26515343|XP_014765722.1|DANA
OG0010494	LOC115622201|XP_030371956.1|SLEB	LOC6506101|XP_001958550.2|DANA
OG0010495	LOC115622283|XP_030372045.1|SLEB	LOC6493837|XP_001958534.2|DANA
OG0010496	LOC115624040|XP_030374481.1|SLEB	LOC6506670|XP_032310849.1|DANA
OG0010497	LOC115634065|XP_030387474.1|SLEB	LOC6506675|XP_032310675.1|DANA
OG0010498	LOC115634171|XP_030387614.1|SLEB	LOC6495792|XP_001959595.1|DANA
OG0010499	LOC115634406|XP_030387961.1|SLEB	LOC6495064|XP_001959143.1|DANA
OG0010500	LOC115634682|XP_030388401.1|SLEB	LOC6495054|XP_001959162.1|DANA
OG0010501	LOC115634741|XP_030388489.1|SLEB	LOC6494217|XP_001960728.1|DANA
OG0010502	LOC115623183|XP_030373263.1|SLEB	LOC6493608|XP_032310742.1|DANA
OG0010503	LOC115634790|XP_030388558.1|SLEB	LOC6495370|XP_001958683.1|DANA
OG0010504	LOC115628750|XP_030380823.1|SLEB	LOC6494054|XP_014762621.1|DANA
OG0010505	LOC115629667|XP_030382045.1|SLEB	LOC6496483|XP_001960992.2|DANA
OG0010506	LOC115621278|XP_030370744.1|SLEB	LOC6494615|XP_001960005.1|DANA
OG0010507	LOC115634228|XP_030387679.1|SLEB	LOC6494401|XP_001960397.1|DANA
OG0010508	LOC115634434|XP_030388001.1|SLEB	LOC6494720|XP_001959799.1|DANA
OG0010509	LOC115634399|XP_030387950.1|SLEB	LOC6495956|XP_001959930.2|DANA
OG0010510	LOC115634315|XP_030387835.1|SLEB	LOC6496262|XP_001960565.1|DANA
OG0010511	LOC115629765|XP_030382216.1|SLEB	LOC6502520|XP_001960156.3|DANA
OG0010512	LOC115627644|XP_030379241.1|SLEB	LOC6502585|XP_001960941.1|DANA
OG0010513	LOC115634102|XP_030387518.1|SLEB	LOC6494114|XP_001960936.1|DANA
OG0010514	LOC115623181|XP_030373266.1|SLEB	LOC6494117|XP_001960933.3|DANA
OG0010515	LOC115634030|XP_030387426.1|SLEB	LOC6495478|XP_001958935.2|DANA
OG0010516	LOC115634518|XP_030388145.1|SLEB	LOC6495449|XP_001958867.1|DANA
OG0010517	LOC115634249|XP_030387704.1|SLEB	LOC6495121|XP_001959012.1|DANA
OG0010518	LOC115634179|XP_030387628.1|SLEB	LOC26515006|XP_014764071.1|DANA
OG0010519	LOC115624693|XP_030375366.1|SLEB	LOC6495945|XP_001959903.2|DANA
OG0010521	LOC115633926|XP_030387302.1|SLEB	LOC6502560|XP_001959386.1|DANA
OG0010522	LOC115633958|XP_030387336.1|SLEB	LOC6495419|XP_001958806.1|DANA
OG0010523	LOC115624064|XP_030374513.1|SLEB	LOC6495227|XP_001958807.2|DANA
OG0010524	LOC115624527|XP_030375107.1|SLEB	LOC6494461|XP_001960284.1|DANA
OG0010525	LOC115634595|XP_030388288.1|SLEB	LOC6494590|XP_001960051.1|DANA
OG0010526	LOC115634398|XP_030387949.1|SLEB	LOC6494591|XP_001960049.1|DANA
OG0010527	LOC115634617|XP_030388325.1|SLEB	LOC6494431|XP_001960323.1|DANA
OG0010528	LOC115634374|XP_030387912.1|SLEB	LOC6496151|XP_032306460.1|DANA
OG0010530	LOC115630251|XP_030382652.1|SLEB	LOC6494283|XP_001960608.1|DANA
OG0010531	LOC115621061|XP_030370445.1|SLEB	LOC6499217|XP_001955083.1|DANA
OG0010533	LOC115622635|XP_030372502.1|SLEB	LOC6506259|XP_001958249.1|DANA
OG0010534	LOC115624303|XP_030374786.1|SLEB	LOC6501297|XP_001954942.1|DANA
OG0010536	LOC115623800|XP_030374202.1|SLEB	LOC6500132|XP_001953162.1|DANA
OG0010537	LOC115624129|XP_030374585.1|SLEB	LOC6500968|XP_001954264.2|DANA
OG0010538	LOC115625098|XP_030375856.1|SLEB	LOC6494719|XP_001965961.2|DANA
OG0010539	LOC115625063|XP_030375797.1|SLEB	LOC6500506|XP_001953362.2|DANA
OG0010540	LOC115621560|XP_030371093.1|SLEB	LOC6498981|XP_001955567.1|DANA
OG0010541	LOC115627243|XP_030378765.1|SLEB	LOC6507881|XP_001956518.2|DANA
OG0010542	LOC115622006|XP_030371721.1|SLEB	LOC6502616|XP_001955145.1|DANA
OG0010543	LOC115621194|XP_030370630.1|SLEB	LOC6501594|XP_032312018.1|DANA
OG0010544	LOC115621531|XP_030371056.1|SLEB	LOC6500184|XP_001953067.1|DANA
OG0010545	LOC115621001|XP_030370382.1|SLEB	LOC6499711|XP_032305566.1|DANA
OG0010546	LOC115620494|XP_030369597.1|SLEB	LOC6505861|XP_001964504.1|DANA
OG0010547	LOC115621410|XP_030370917.1|SLEB	LOC6505662|XP_001964507.1|DANA
OG0010548	LOC115620359|XP_030369423.1|SLEB	LOC6501343|XP_001955031.1|DANA
OG0010549	LOC115620848|XP_030370151.1|SLEB	LOC6505875|XP_001964529.1|DANA
OG0010550	LOC115621732|XP_030371322.1|SLEB	LOC6506006|XP_001964768.1|DANA
OG0010551	LOC115621977|XP_030371688.1|SLEB	LOC6505517|XP_001964782.1|DANA
OG0010552	LOC115621602|XP_030371155.1|SLEB	LOC6505943|XP_001964656.2|DANA
OG0010553	LOC115621456|XP_030370972.1|SLEB	LOC6505582|XP_001964657.2|DANA
OG0010554	LOC115621317|XP_030370794.1|SLEB	LOC6501467|XP_001955312.1|DANA
OG0010555	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB	LOC6499791|XP_001953906.1|DANA
OG0010556	LOC115624045|XP_030374485.1|SLEB	LOC6501007|XP_001954362.1|DANA
OG0010557	LOC115624227|XP_030374702.1|SLEB	LOC6501042|XP_001954444.1|DANA
OG0010559	LOC115625567|XP_030376521.1|SLEB	LOC116654575|XP_032305759.1|DANA
OG0010560	LOC115623408|XP_030373578.1|SLEB	LOC6500576|XP_014766634.1|DANA
OG0010561	LOC115624218|XP_030374692.1|SLEB	LOC6499548|XP_032311838.1|DANA
OG0010562	LOC115624175|XP_030374631.1|SLEB	LOC6500227|XP_001952986.1|DANA
OG0010563	LOC115623869|XP_030374274.1|SLEB	LOC6500331|XP_001952984.1|DANA
OG0010564	LOC115621104|XP_030370502.1|SLEB	LOC6505587|XP_001964643.1|DANA
OG0010565	LOC115621233|XP_030370683.1|SLEB	LOC6498980|XP_001955569.1|DANA
OG0010566	LOC115621827|XP_030371495.1|SLEB	LOC26513945|XP_014760896.1|DANA
OG0010567	LOC115621419|XP_030370928.1|SLEB	LOC6505850|XP_001964483.1|DANA
OG0010568	LOC115621157|XP_030370574.1|SLEB	LOC6505961|XP_001964686.1|DANA
OG0010569	LOC115621553|XP_030371082.1|SLEB	LOC6505945|XP_001964659.1|DANA
OG0010570	LOC115621325|XP_030370805.1|SLEB	LOC6499249|XP_001955025.1|DANA
OG0010571	LOC115621895|XP_030371584.1|SLEB	LOC6502675|XP_001954562.1|DANA
OG0010572	LOC115622045|XP_030371777.1|SLEB	LOC6502636|XP_001954001.1|DANA
OG0010573	LOC115621005|XP_030370385.1|SLEB	LOC6499787|XP_001953916.1|DANA
OG0010574	LOC115621006|XP_030370386.1|SLEB	LOC6502665|XP_001953917.1|DANA
OG0010575	LOC115621225|XP_030370672.1|SLEB	LOC6499986|XP_001953483.2|DANA
OG0010576	LOC115625090|XP_030375849.1|SLEB	LOC6499928|XP_001953613.2|DANA
OG0010577	LOC115625189|XP_030376015.1|SLEB	LOC6499918|XP_001953635.2|DANA
OG0010578	LOC115620986|XP_030370366.1|SLEB	LOC6505640|XP_001964547.1|DANA
OG0010579	LOC115624118|XP_030374573.1|SLEB	LOC6500612|XP_001953563.1|DANA
OG0010580	LOC115623937|XP_030374358.1|SLEB	LOC6500599|XP_001953540.1|DANA
OG0010581	LOC115620991|XP_030370370.1|SLEB	LOC6505782|XP_001964363.1|DANA
OG0010582	LOC115621888|XP_030371576.1|SLEB	LOC6500762|XP_001953874.1|DANA
OG0010583	LOC115620389|XP_030369456.1|SLEB	LOC6499199|XP_001955128.1|DANA
OG0010584	LOC115625588|XP_030376560.1|SLEB	LOC6500234|XP_001952972.1|DANA
OG0010585	LOC115621643|XP_030371203.1|SLEB	LOC6501665|XP_001955712.1|DANA
OG0010586	LOC115623061|XP_030373100.1|SLEB, LOC115623190|XP_030373273.1|SLEB	LOC6498880|XP_001955749.2|DANA
OG0010587	LOC115620266|XP_030369284.1|SLEB	LOC26514240|XP_032305387.1|DANA
OG0010588	LOC115621319|XP_030370798.1|SLEB	LOC26513751|XP_014760891.1|DANA
OG0010589	LOC115634342|XP_030387858.1|SLEB	LOC6494693|XP_001959843.1|DANA
OG0010592	LOC115633700|XP_030387019.1|SLEB	LOC6497925|XP_001961728.2|DANA
OG0010593	LOC115623004|XP_030373034.1|SLEB	LOC6507119|XP_001956636.1|DANA
OG0010594	LOC115633076|XP_030386310.1|SLEB, LOC115633075|XP_030386308.1|SLEB	LOC6506916|XP_001956997.2|DANA
OG0010595	LOC115627666|XP_030379268.1|SLEB	LOC6506694|XP_001957403.1|DANA
OG0010596	LOC115625368|XP_030376268.1|SLEB	LOC26514277|XP_014765599.1|DANA
OG0010597	LOC115632947|XP_030386103.1|SLEB	LOC6506491|XP_001957776.1|DANA
OG0010598	LOC115632966|XP_030386126.1|SLEB	LOC6493849|XP_001958554.1|DANA
OG0010599	LOC115626168|XP_030377302.1|SLEB	LOC6505752|XP_001965001.1|DANA
OG0010600	LOC115626089|XP_030377202.1|SLEB	LOC6504343|XP_032310921.1|DANA
OG0010601	LOC115626422|XP_030377651.1|SLEB	LOC6504306|XP_001965059.1|DANA
OG0010612	LOC115626628|XP_030377892.1|SLEB	LOC6497324|XP_001962317.3|DANA
OG0010613	LOC115632409|XP_030385405.1|SLEB	LOC26514618|XP_032309427.1|DANA
OG0010621	LOC115627994|XP_030379750.1|SLEB	LOC6499305|XP_001954904.3|DANA
OG0010622	LOC115623623|XP_030373920.1|SLEB	LOC26515167|XP_014767400.1|DANA
OG0010624	LOC115623766|XP_030374162.1|SLEB	LOC6499378|XP_001954753.1|DANA
OG0010627	LOC115621188|XP_030370624.1|SLEB	LOC6499511|XP_001954471.1|DANA
OG0010628	LOC115621039|XP_030370421.1|SLEB	LOC6499618|XP_001954281.1|DANA
OG0010631	LOC115625713|XP_030376718.1|SLEB	LOC6497340|XP_001962288.2|DANA
OG0010632	LOC115624094|XP_030374547.1|SLEB	LOC6494682|XP_001959870.1|DANA
OG0010634	LOC115619980|XP_030368885.1|SLEB	LOC6496522|XP_001961064.1|DANA
OG0010635	LOC115634428|XP_030387994.1|SLEB	LOC6494776|XP_001959693.1|DANA
OG0010636	LOC115634795|XP_030388562.1|SLEB	LOC6495371|XP_001958684.1|DANA
OG0010637	LOC115624378|XP_030374941.1|SLEB	LOC26513817|XP_014759117.1|DANA
OG0010638	LOC115627095|XP_030378508.1|SLEB	LOC6502966|XP_001963500.1|DANA
OG0010639	LOC115629820|XP_030382250.1|SLEB	LOC6505032|XP_001965598.1|DANA
OG0010640	LOC115629821|XP_030382251.1|SLEB	LOC6505031|XP_001965599.1|DANA
OG0010641	LOC115629812|XP_030382239.1|SLEB	LOC6505237|XP_001965602.3|DANA
OG0010642	LOC115628759|XP_030380834.1|SLEB	LOC6505297|XP_001965710.1|DANA
OG0010643	LOC115627927|XP_030379681.1|SLEB	LOC6503963|XP_001963925.1|DANA
OG0010644	LOC115629891|XP_030382348.1|SLEB	LOC6503532|XP_001964204.1|DANA
OG0010647	LOC115622826|XP_030372764.1|SLEB	LOC26514103|XP_032310491.1|DANA
OG0010648	LOC115632868|XP_030385992.1|SLEB	LOC6493441|XP_001957756.1|DANA
OG0010650	LOC115622883|XP_030372840.1|SLEB	LOC6506983|XP_001956881.1|DANA
OG0010652	LOC115623277|XP_030373419.1|SLEB, LOC115629041|XP_030381204.1|SLEB, LOC115633472|XP_030386795.1|SLEB	LOC116656438|XP_032311936.1|DANA
OG0010655	LOC115622254|XP_030372013.1|SLEB	LOC6493248|XP_014764288.2|DANA
OG0010658	LOC115629332|XP_030381640.1|SLEB	LOC6502262|XP_032309372.1|DANA
OG0010659	LOC115629517|XP_030381858.1|SLEB	LOC6504167|XP_001964306.1|DANA
OG0010661	LOC115629708|XP_030382087.1|SLEB	LOC6503186|XP_001963606.1|DANA
OG0010662	LOC115626988|XP_030378364.1|SLEB	LOC6504720|XP_001966336.1|DANA
OG0010663	LOC115627490|XP_030379035.1|SLEB	LOC6504375|XP_001967094.1|DANA
OG0010666	LOC115628032|XP_030379834.1|SLEB	LOC6503973|XP_001963935.2|DANA
OG0010667	LOC115627370|XP_030378882.1|SLEB	LOC6502000|XP_001966846.1|DANA
OG0010668	LOC115628375|XP_030380313.1|SLEB	LOC6501828|XP_001966848.1|DANA
OG0010669	LOC115627662|XP_030379264.1|SLEB	LOC6503722|XP_001963860.2|DANA
OG0010670	LOC115633374|XP_030386678.1|SLEB	LOC6505134|XP_032307887.1|DANA
OG0010671	LOC115633371|XP_030386675.1|SLEB	LOC6505125|XP_032307912.1|DANA
OG0010672	LOC115630247|XP_030382650.1|SLEB	LOC6502270|XP_001966136.2|DANA
OG0010673	LOC115627290|XP_030378782.1|SLEB	LOC6504412|XP_001967024.1|DANA
OG0010676	LOC115627693|XP_030379296.1|SLEB	LOC6501964|XP_001966770.1|DANA
OG0010678	LOC115627561|XP_030379142.1|SLEB	LOC26514113|XP_014760356.1|DANA
OG0010679	LOC115627850|XP_030379570.1|SLEB	LOC6503964|XP_001963926.1|DANA
OG0010680	LOC115629327|XP_030381636.1|SLEB	LOC26513646|XP_032308436.1|DANA
OG0010683	LOC115626492|XP_030377736.1|SLEB	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA
OG0010684	LOC115626580|XP_030377821.1|SLEB	LOC6497712|XP_014761794.1|DANA
OG0010686	LOC115626615|XP_030377868.1|SLEB	LOC6504319|XP_032310992.1|DANA
OG0010690	LOC115630739|XP_030383253.1|SLEB	LOC26514519|XP_014762205.2|DANA
OG0010691	LOC115630641|XP_030383141.1|SLEB	LOC6498613|XP_001963156.1|DANA
OG0010692	LOC115630639|XP_030383139.1|SLEB	LOC6498611|XP_001963154.2|DANA
OG0010695	LOC115631843|XP_030384546.1|SLEB	LOC6504512|XP_001964942.1|DANA
OG0010698	LOC115626147|XP_030377271.1|SLEB	LOC26514742|XP_014762363.1|DANA
OG0010699	LOC115626055|XP_030377166.1|SLEB	LOC6506361|XP_001965158.1|DANA
OG0010702	LOC115631817|XP_030384514.1|SLEB	LOC6497842|XP_001961555.1|DANA
OG0010703	LOC115631159|XP_030383695.1|SLEB	LOC6497642|XP_001961653.1|DANA
OG0010706	LOC115622562|XP_030372392.1|SLEB	LOC26514163|XP_014765582.1|DANA
OG0010707	LOC115622556|XP_030372385.1|SLEB	LOC6507721|XP_032309543.1|DANA
OG0010708	LOC115632609|XP_030385697.1|SLEB	LOC6493189|XP_001957230.1|DANA
OG0010711	LOC115623778|XP_030374177.1|SLEB	LOC6500455|XP_001953245.1|DANA
OG0010712	LOC115623136|XP_030373205.1|SLEB	LOC6493022|XP_001956876.1|DANA
OG0010714	LOC115632127|XP_030384993.1|SLEB	LOC6507427|XP_014765233.1|DANA
OG0010717	LOC115622418|XP_030372211.1|SLEB	LOC6506720|XP_001957368.2|DANA
OG0010718	LOC115632799|XP_030385911.1|SLEB	LOC6507827|XP_032310456.1|DANA
OG0010722	LOC115634336|XP_030387853.1|SLEB	LOC6494745|XP_001959746.2|DANA
OG0010723	LOC115632847|XP_030385965.1|SLEB	LOC6493848|XP_001958551.2|DANA
OG0010726	LOC115634499|XP_030388118.1|SLEB	LOC6496423|XP_001960886.1|DANA
OG0010728	LOC115634072|XP_030387479.1|SLEB	LOC6495103|XP_001959062.1|DANA
OG0010729	LOC115633849|XP_030387201.1|SLEB	LOC6493930|XP_001961304.2|DANA
OG0010734	LOC115634130|XP_030387555.1|SLEB	LOC6496360|XP_001960762.1|DANA
OG0010736	LOC115624794|XP_030375497.1|SLEB	LOC6496657|XP_001961346.1|DANA
