Orthogroup	SLEB.longest_only	DEUG.longest_only
OG0009850	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB	LOC108102389|XP_017062820.1|DEUG
OG0009851	LOC115629534|XP_030381873.1|SLEB	LOC108105048|XP_017066942.1|DEUG
OG0009852	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB	LOC108113938|XP_017080135.1|DEUG
OG0009853	LOC115622107|XP_030371809.1|SLEB	LOC108102890|XP_017063582.1|DEUG
OG0009854	LOC115627612|XP_030379202.1|SLEB	LOC108109932|XP_017074221.1|DEUG
OG0009855	LOC115626500|XP_030377746.1|SLEB	LOC108110572|XP_017075158.1|DEUG
OG0009856	LOC115626526|XP_030377768.1|SLEB	LOC108105756|XP_017067964.1|DEUG
OG0009857	LOC115625792|XP_030376827.1|SLEB	LOC108106903|XP_017069641.1|DEUG
OG0009858	LOC115626057|XP_030377169.1|SLEB	LOC108110463|XP_017075020.1|DEUG
OG0009859	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB	LOC108114870|XP_017081513.1|DEUG
OG0009860	LOC115630111|XP_030382584.1|SLEB	LOC108111480|XP_017076455.1|DEUG
OG0009861	LOC115631652|XP_030384324.1|SLEB	LOC108110840|XP_017075574.1|DEUG
OG0009862	LOC115630647|XP_030383146.1|SLEB	LOC108104038|XP_017065362.1|DEUG
OG0009863	LOC115631670|XP_030384344.1|SLEB	LOC108106123|XP_017068491.1|DEUG
OG0009864	LOC115631014|XP_030383484.1|SLEB	LOC108115490|XP_017082464.1|DEUG
OG0009865	LOC115630759|XP_030383274.1|SLEB	LOC108102532|XP_017063057.1|DEUG
OG0009866	LOC115622990|XP_030373010.1|SLEB	LOC108114079|XP_017080323.1|DEUG
OG0009867	LOC115622548|XP_030372375.1|SLEB	LOC108107798|XP_017071002.1|DEUG
OG0009868	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB	LOC108108242|XP_017071701.1|DEUG
OG0009870	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB	LOC108108430|XP_017071972.1|DEUG
OG0009871	LOC115634698|XP_030388436.1|SLEB	LOC108112220|XP_017077526.1|DEUG
OG0009872	LOC115624632|XP_030375251.1|SLEB	LOC108109221|XP_017073178.1|DEUG
OG0009874	LOC115622949|XP_030372944.1|SLEB	LOC108108445|XP_017071988.1|DEUG
OG0009875	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB	LOC108116779|XP_017084303.1|DEUG
OG0009877	LOC115634243|XP_030387697.1|SLEB	LOC108104487|XP_017066087.1|DEUG
OG0009878	LOC115634605|XP_030388314.1|SLEB	LOC108112764|XP_017078513.1|DEUG
OG0009879	LOC115623088|XP_030373153.1|SLEB	LOC108112424|XP_017077755.1|DEUG
OG0009880	LOC115634194|XP_030387642.1|SLEB	LOC108112334|XP_017077652.1|DEUG
OG0009881	LOC115634318|XP_030387838.1|SLEB	LOC108111913|XP_017077041.1|DEUG
OG0009882	LOC115633778|XP_030387115.1|SLEB	LOC108108964|XP_017072708.1|DEUG
OG0009883	LOC115634017|XP_030387403.1|SLEB	LOC108108930|XP_017072672.1|DEUG
OG0009884	LOC115634137|XP_030387563.1|SLEB	LOC108108934|XP_017072677.1|DEUG
OG0009885	LOC115634767|XP_030388525.1|SLEB	LOC108104846|XP_017066652.1|DEUG
OG0009886	LOC115631162|XP_030383711.1|SLEB	LOC108112613|XP_017078193.1|DEUG
OG0009887	LOC115624049|XP_030374493.1|SLEB	LOC108104611|XP_017066274.1|DEUG
OG0009888	LOC115634280|XP_030387773.1|SLEB	LOC108108974|XP_017072718.1|DEUG
OG0009889	LOC115633787|XP_030387122.1|SLEB	LOC108112363|XP_017077682.1|DEUG
OG0009890	LOC115620226|XP_030369231.1|SLEB	LOC108113095|XP_017079032.1|DEUG
OG0009891	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB	LOC108115270|XP_017082116.1|DEUG
OG0009892	LOC115625191|XP_030376017.1|SLEB	LOC108110059|XP_017074428.1|DEUG
OG0009893	LOC115634563|XP_030388247.1|SLEB	LOC108106274|XP_017068730.1|DEUG
OG0009894	LOC115623926|XP_030374345.1|SLEB	LOC108115177|XP_017081990.1|DEUG
OG0009895	LOC115623849|XP_030374252.1|SLEB	LOC108116222|XP_017083499.1|DEUG
OG0009896	LOC115624126|XP_030374581.1|SLEB	LOC108113685|XP_017079851.1|DEUG
OG0009897	LOC115623508|XP_030373748.1|SLEB	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	LOC115624070|XP_030374516.1|SLEB	LOC108116170|XP_017083397.1|DEUG
OG0009899	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB	LOC108111653|XP_017076673.1|DEUG
OG0009900	LOC115621376|XP_030370862.1|SLEB	LOC108116817|XP_017084355.1|DEUG
OG0009901	LOC115625141|XP_030375919.1|SLEB	LOC108113619|XP_017079770.1|DEUG
OG0009902	LOC115623046|XP_030373082.1|SLEB	LOC108116308|XP_017083587.1|DEUG
OG0009903	LOC115623807|XP_030374211.1|SLEB	LOC108116202|XP_017083450.1|DEUG
OG0009904	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB	LOC108109223|XP_017073186.1|DEUG
OG0009905	LOC115621460|XP_030370977.1|SLEB	LOC108116826|XP_017084365.1|DEUG
OG0009906	LOC115621954|XP_030371661.1|SLEB	LOC108116837|XP_017084379.1|DEUG
OG0009907	LOC115622035|XP_030371762.1|SLEB	LOC108110187|XP_017074627.1|DEUG
OG0009909	LOC115621312|XP_030370786.1|SLEB	LOC108115807|XP_017082885.1|DEUG
OG0009910	LOC115621024|XP_030370404.1|SLEB	LOC108109433|XP_017073422.1|DEUG
OG0009911	LOC115634296|XP_030387809.1|SLEB	LOC108112434|XP_017077769.1|DEUG
OG0009913	LOC115627697|XP_030379299.1|SLEB	LOC108111174|XP_017076042.1|DEUG
OG0009915	LOC115631364|XP_030383943.1|SLEB	LOC108111448|XP_017076410.1|DEUG
OG0009925	LOC115624264|XP_030374748.1|SLEB	LOC108116447|XP_017083849.1|DEUG
OG0009926	LOC115627166|XP_030378615.1|SLEB	LOC108114498|XP_017081007.1|DEUG
OG0009928	LOC115631555|XP_030384206.1|SLEB	LOC108111301|XP_017076184.1|DEUG
OG0009932	LOC115634558|XP_030388239.1|SLEB	LOC108104851|XP_017066657.1|DEUG
OG0009933	LOC115634213|XP_030387665.1|SLEB	LOC108112501|XP_017077869.1|DEUG
OG0009937	LOC115629990|XP_030382476.1|SLEB	LOC108109609|XP_017073661.1|DEUG
OG0009938	LOC115627939|XP_030379691.1|SLEB	LOC108105337|XP_017067319.1|DEUG
OG0009940	LOC115624111|XP_030374565.1|SLEB	LOC108113534|XP_017079617.1|DEUG
OG0009941	LOC115628607|XP_030380651.1|SLEB	LOC108115453|XP_017082379.1|DEUG
OG0009942	LOC115633728|XP_030387056.1|SLEB	LOC108104844|XP_017066645.1|DEUG
OG0009943	LOC115621439|XP_030370952.1|SLEB	LOC108111438|XP_017076398.1|DEUG
OG0009944	LOC115629197|XP_030381457.1|SLEB	LOC108118504|XP_017086732.1|DEUG
OG0009945	LOC115627235|XP_030378717.1|SLEB	LOC108117607|XP_017085620.1|DEUG
OG0009946	LOC115625127|XP_030375901.1|SLEB	LOC108116349|XP_017083652.1|DEUG
OG0009947	LOC115622355|XP_030372130.1|SLEB	LOC108107523|XP_017070553.1|DEUG
OG0009948	LOC115626821|XP_030378162.1|SLEB	LOC108105412|XP_017067449.1|DEUG
OG0009949	LOC115624108|XP_030374561.1|SLEB	LOC108115035|XP_017081772.1|DEUG
OG0009950	LOC115624163|XP_030374620.1|SLEB	LOC108116298|XP_017083576.1|DEUG
OG0009951	LOC115624157|XP_030374613.1|SLEB	LOC108117226|XP_017085046.1|DEUG
OG0009953	LOC115624015|XP_030374447.1|SLEB	LOC108113526|XP_017079608.1|DEUG
OG0009954	LOC115623760|XP_030374155.1|SLEB	LOC108111767|XP_017076821.1|DEUG
OG0009955	LOC115633637|XP_030386938.1|SLEB	LOC108113028|XP_017078947.1|DEUG
OG0009956	LOC115626967|XP_030378341.1|SLEB	LOC108103667|XP_017064714.1|DEUG
OG0009957	LOC115621210|XP_030370652.1|SLEB	LOC108111404|XP_017076343.1|DEUG
OG0009958	LOC115621474|XP_030370994.1|SLEB	LOC108115869|XP_017082989.1|DEUG
OG0009960	LOC115621785|XP_030371404.1|SLEB	LOC108114959|XP_017081641.1|DEUG
OG0009962	LOC115621087|XP_030370480.1|SLEB	LOC108116827|XP_017084367.1|DEUG
OG0009963	LOC115620795|XP_030370075.1|SLEB	LOC108115663|XP_017082711.1|DEUG
OG0009964	LOC115620467|XP_030369558.1|SLEB	LOC108116711|XP_017084221.1|DEUG
OG0009966	LOC115630520|XP_030382981.1|SLEB	LOC108103063|XP_017063894.1|DEUG
OG0009969	LOC115631045|XP_030383537.1|SLEB	LOC108118461|XP_017086669.1|DEUG
OG0009970	LOC115631442|XP_030384044.1|SLEB	LOC108107179|XP_017070087.1|DEUG
OG0009971	LOC115630506|XP_030382963.1|SLEB	LOC108118451|XP_017086655.1|DEUG
OG0009972	LOC115625454|XP_030376362.1|SLEB	LOC108110529|XP_017075099.1|DEUG
OG0009975	LOC115628614|XP_030380658.1|SLEB	LOC108103416|XP_017064363.1|DEUG
OG0009976	LOC115629033|XP_030381195.1|SLEB	LOC108106999|XP_017069829.1|DEUG
OG0009977	LOC115625944|XP_030377040.1|SLEB	LOC108110976|XP_017075769.1|DEUG
OG0009978	LOC115626014|XP_030377121.1|SLEB	LOC108110760|XP_017075461.1|DEUG
OG0009979	LOC115626164|XP_030377299.1|SLEB	LOC108111199|XP_017076082.1|DEUG
OG0009980	LOC115634352|XP_030387870.1|SLEB	LOC108107378|XP_017070377.1|DEUG
OG0009981	LOC115633997|XP_030387380.1|SLEB	LOC108112446|XP_017077782.1|DEUG
OG0009982	LOC115632160|XP_030385086.1|SLEB	LOC108112089|XP_017077328.1|DEUG
OG0009983	LOC115633421|XP_030386744.1|SLEB	LOC108112675|XP_017078308.1|DEUG
OG0009984	LOC115634273|XP_030387761.1|SLEB	LOC108106647|XP_017069351.1|DEUG
OG0009985	LOC115634123|XP_030387553.1|SLEB	LOC108106481|XP_017069048.1|DEUG
OG0009986	LOC115634067|XP_030387472.1|SLEB	LOC108112277|XP_017077588.1|DEUG
OG0009987	LOC115633717|XP_030387042.1|SLEB	LOC108112339|XP_017077657.1|DEUG
OG0009988	LOC115634174|XP_030387620.1|SLEB	LOC108112204|XP_017077509.1|DEUG
OG0009989	LOC115634351|XP_030387869.1|SLEB	LOC108112669|XP_017078296.1|DEUG
OG0009990	LOC115634110|XP_030387529.1|SLEB	LOC108108988|XP_017072735.1|DEUG
OG0009991	LOC115634431|XP_030387998.1|SLEB	LOC108106467|XP_017069025.1|DEUG
OG0009992	LOC115629886|XP_030382345.1|SLEB	LOC108110016|XP_017074343.1|DEUG
OG0009993	LOC115627988|XP_030379744.1|SLEB	LOC108103616|XP_017064645.1|DEUG
OG0009994	LOC115629524|XP_030381864.1|SLEB	LOC108103527|XP_017064529.1|DEUG
OG0009995	LOC115629919|XP_030382383.1|SLEB	LOC108103789|XP_017064912.1|DEUG
OG0009996	LOC115626657|XP_030377927.1|SLEB	LOC108103431|XP_017064390.1|DEUG
OG0009997	LOC115630200|XP_030382628.1|SLEB	LOC108103131|XP_017063987.1|DEUG
OG0009998	LOC115629713|XP_030382093.1|SLEB	LOC108104343|XP_017065826.1|DEUG
OG0009999	LOC115627486|XP_030379026.1|SLEB	LOC108104975|XP_017066834.1|DEUG
OG0010000	LOC115633422|XP_030386741.1|SLEB	LOC108116475|XP_017083898.1|DEUG
OG0010001	LOC115629914|XP_030382380.1|SLEB	LOC108103802|XP_017064972.1|DEUG
OG0010002	LOC115632985|XP_030386162.1|SLEB	LOC108104693|XP_017066392.1|DEUG
OG0010003	LOC115632032|XP_030384844.1|SLEB	LOC108112006|XP_017077234.1|DEUG
OG0010004	LOC115629679|XP_030382060.1|SLEB	LOC108109759|XP_017073923.1|DEUG
OG0010005	LOC115629131|XP_030381333.1|SLEB	LOC108117230|XP_017085055.1|DEUG
OG0010006	LOC115633397|XP_030386700.1|SLEB	LOC108105342|XP_017067328.1|DEUG
OG0010007	LOC115628895|XP_030381013.1|SLEB	LOC108103259|XP_017064160.1|DEUG
OG0010008	LOC115627560|XP_030379141.1|SLEB	LOC108110003|XP_017074330.1|DEUG
OG0010009	LOC115626010|XP_030377118.1|SLEB	LOC108114810|XP_017081420.1|DEUG
OG0010010	LOC115627702|XP_030379305.1|SLEB	LOC108109697|XP_017073812.1|DEUG
OG0010011	LOC115626978|XP_030378354.1|SLEB	LOC108110283|XP_017074766.1|DEUG
OG0010012	LOC115627369|XP_030378881.1|SLEB	LOC108102976|XP_017063774.1|DEUG
OG0010013	LOC115626928|XP_030378295.1|SLEB	LOC108111843|XP_017076938.1|DEUG
OG0010014	LOC115629279|XP_030381571.1|SLEB	LOC108109637|XP_017073702.1|DEUG
OG0010015	LOC115626886|XP_030378255.1|SLEB	LOC108111841|XP_017076935.1|DEUG
OG0010016	LOC115627983|XP_030379739.1|SLEB	LOC108102887|XP_017063575.1|DEUG
OG0010017	LOC115626963|XP_030378338.1|SLEB	LOC108111844|XP_017076939.1|DEUG
OG0010018	LOC115628866|XP_030380980.1|SLEB	LOC108103649|XP_017064695.1|DEUG
OG0010019	LOC115627354|XP_030378862.1|SLEB	LOC108102963|XP_017063750.1|DEUG
OG0010020	LOC115627200|XP_030378678.1|SLEB	LOC108117594|XP_017085598.1|DEUG
OG0010021	LOC115629202|XP_030381462.1|SLEB	LOC108103984|XP_017065261.1|DEUG
OG0010022	LOC115633428|XP_030386748.1|SLEB	LOC108117674|XP_017085691.1|DEUG
OG0010023	LOC115626901|XP_030378271.1|SLEB	LOC108105419|XP_017067456.1|DEUG
OG0010024	LOC115626916|XP_030378286.1|SLEB	LOC108105420|XP_017067457.1|DEUG
OG0010025	LOC115626799|XP_030378128.1|SLEB	LOC108102445|XP_017062927.1|DEUG
OG0010026	LOC115626885|XP_030378254.1|SLEB	LOC108118375|XP_017086536.1|DEUG
OG0010027	LOC115626986|XP_030378362.1|SLEB	LOC108118072|XP_017086103.1|DEUG
OG0010028	LOC115628672|XP_030380702.1|SLEB	LOC108117028|XP_017084689.1|DEUG
OG0010029	LOC115627311|XP_030378814.1|SLEB	LOC108104995|XP_017066861.1|DEUG
OG0010030	LOC115627400|XP_030378915.1|SLEB	LOC108118388|XP_017086551.1|DEUG
OG0010031	LOC115627399|XP_030378914.1|SLEB	LOC108118345|XP_017086477.1|DEUG
OG0010032	LOC115631877|XP_030384585.1|SLEB	LOC108105149|XP_017067073.1|DEUG
OG0010033	LOC115633368|XP_030386672.1|SLEB	LOC108118141|XP_017086189.1|DEUG
OG0010034	LOC115633369|XP_030386674.1|SLEB	LOC108118157|XP_017086205.1|DEUG
OG0010035	LOC115633372|XP_030386676.1|SLEB	LOC108118148|XP_017086194.1|DEUG
OG0010036	LOC115633373|XP_030386677.1|SLEB	LOC108118162|XP_017086213.1|DEUG
OG0010037	LOC115633359|XP_030386659.1|SLEB	LOC108118142|XP_017086190.1|DEUG
OG0010038	LOC115629714|XP_030382094.1|SLEB	LOC108110278|XP_017074753.1|DEUG
OG0010039	LOC115622255|XP_030372014.1|SLEB	LOC108106354|XP_017068823.1|DEUG
OG0010040	LOC115621175|XP_030370599.1|SLEB	LOC108107153|XP_017070051.1|DEUG
OG0010041	LOC115627349|XP_030378857.1|SLEB	LOC108103339|XP_017064263.1|DEUG
OG0010042	LOC115627873|XP_030379617.1|SLEB	LOC108103111|XP_017063968.1|DEUG
OG0010043	LOC115628061|XP_030379881.1|SLEB	LOC108103174|XP_017064048.1|DEUG
OG0010044	LOC115633231|XP_030386485.1|SLEB	LOC108103315|XP_017064233.1|DEUG
OG0010045	LOC115629306|XP_030381611.1|SLEB	LOC108104988|XP_017066854.1|DEUG
OG0010046	LOC115629305|XP_030381610.1|SLEB	LOC108104989|XP_017066855.1|DEUG
OG0010047	LOC115627425|XP_030378958.1|SLEB	LOC108103013|XP_017063825.1|DEUG
OG0010048	LOC115629884|XP_030382343.1|SLEB	LOC108110079|XP_017074456.1|DEUG
OG0010049	LOC115626837|XP_030378181.1|SLEB	LOC108110086|XP_017074465.1|DEUG
OG0010050	LOC115627752|XP_030379396.1|SLEB	LOC108110085|XP_017074464.1|DEUG
OG0010051	LOC115629495|XP_030381831.1|SLEB	LOC108103533|XP_017064550.1|DEUG
OG0010052	LOC115627667|XP_030379269.1|SLEB	LOC108102408|XP_017062857.1|DEUG
OG0010053	LOC115629502|XP_030381841.1|SLEB	LOC108105103|XP_017067027.1|DEUG
OG0010054	LOC115626779|XP_030378105.1|SLEB	LOC108103463|XP_017064446.1|DEUG
OG0010055	LOC115627000|XP_030378375.1|SLEB	LOC108103445|XP_017064416.1|DEUG
OG0010056	LOC115626980|XP_030378356.1|SLEB	LOC108109972|XP_017074281.1|DEUG
OG0010057	LOC115628720|XP_030380776.1|SLEB	LOC108105537|XP_017067658.1|DEUG
OG0010058	LOC115627360|XP_030378869.1|SLEB	LOC108103911|XP_017065149.1|DEUG
OG0010059	LOC115627422|XP_030378951.1|SLEB	LOC108117600|XP_017085605.1|DEUG
OG0010060	LOC115626993|XP_030378368.1|SLEB	LOC108103856|XP_017065050.1|DEUG
OG0010062	LOC115633022|XP_030386206.1|SLEB	LOC108107813|XP_017071032.1|DEUG
OG0010063	LOC115632709|XP_030385811.1|SLEB	LOC108108424|XP_017071965.1|DEUG
OG0010064	LOC115632242|XP_030385165.1|SLEB	LOC108108636|XP_017072226.1|DEUG
OG0010065	LOC115622875|XP_030372825.1|SLEB	LOC108107586|XP_017070636.1|DEUG
OG0010066	LOC115628410|XP_030380358.1|SLEB	LOC108113582|XP_017079704.1|DEUG
OG0010067	LOC115632878|XP_030386013.1|SLEB	LOC108107692|XP_017070786.1|DEUG
OG0010068	LOC115623243|XP_030373361.1|SLEB	LOC108114183|XP_017080478.1|DEUG
OG0010069	LOC115622135|XP_030371853.1|SLEB	LOC108114080|XP_017080327.1|DEUG
OG0010070	LOC115632519|XP_030385574.1|SLEB	LOC108114212|XP_017080520.1|DEUG
OG0010071	LOC115627744|XP_030379379.1|SLEB	LOC108108608|XP_017072195.1|DEUG
OG0010072	LOC115623169|XP_030373245.1|SLEB	LOC108107697|XP_017070791.1|DEUG
OG0010073	LOC115622835|XP_030372774.1|SLEB	LOC108109913|XP_017074210.1|DEUG
OG0010074	LOC115627331|XP_030378836.1|SLEB	LOC108104437|XP_017065985.1|DEUG
OG0010075	LOC115632593|XP_030385677.1|SLEB	LOC108107504|XP_017070535.1|DEUG
OG0010076	LOC115624618|XP_030375228.1|SLEB	LOC108107771|XP_017070950.1|DEUG
OG0010077	LOC115632628|XP_030385718.1|SLEB	LOC108113967|XP_017080171.1|DEUG
OG0010079	LOC115632618|XP_030385706.1|SLEB	LOC108114264|XP_017080649.1|DEUG
OG0010080	LOC115622462|XP_030372267.1|SLEB	LOC108109784|XP_017073952.1|DEUG
OG0010081	LOC115633031|XP_030386232.1|SLEB	LOC108117356|XP_017085224.1|DEUG
OG0010082	LOC115623201|XP_030373285.1|SLEB	LOC108108097|XP_017071483.1|DEUG
OG0010083	LOC115632807|XP_030385919.1|SLEB	LOC108105952|XP_017068241.1|DEUG
OG0010084	LOC115633123|XP_030386375.1|SLEB	LOC108105938|XP_017068222.1|DEUG
OG0010085	LOC115632846|XP_030385963.1|SLEB	LOC108116724|XP_017084230.1|DEUG
OG0010086	LOC115632852|XP_030385971.1|SLEB	LOC108106027|XP_017068365.1|DEUG
OG0010087	LOC115622148|XP_030371874.1|SLEB	LOC108105977|XP_017068283.1|DEUG
OG0010089	LOC115627980|XP_030379736.1|SLEB	LOC108114685|XP_017081266.1|DEUG
OG0010090	LOC115627974|XP_030379729.1|SLEB	LOC108102386|XP_017062813.1|DEUG
OG0010091	LOC115621501|XP_030371029.1|SLEB	LOC108106276|XP_017068731.1|DEUG
OG0010092	LOC115621544|XP_030371069.1|SLEB	LOC108105569|XP_017067703.1|DEUG
OG0010095	LOC115625544|XP_030376481.1|SLEB	LOC108116588|XP_017084021.1|DEUG
OG0010096	LOC115628868|XP_030380984.1|SLEB	LOC108103203|XP_017064081.1|DEUG
OG0010097	LOC115627406|XP_030378921.1|SLEB	LOC108105539|XP_017067660.1|DEUG
OG0010098	LOC115626280|XP_030377462.1|SLEB	LOC108113411|XP_017079455.1|DEUG
OG0010099	LOC115631470|XP_030384083.1|SLEB	LOC108106947|XP_017069704.1|DEUG
OG0010100	LOC115622696|XP_030372584.1|SLEB	LOC108108046|XP_017071409.1|DEUG
OG0010101	LOC115632372|XP_030385351.1|SLEB	LOC108108817|XP_017072504.1|DEUG
OG0010102	LOC115624843|XP_030375546.1|SLEB	LOC108108789|XP_017072453.1|DEUG
OG0010103	LOC115624917|XP_030375627.1|SLEB	LOC108108797|XP_017072466.1|DEUG
OG0010104	LOC115624979|XP_030375694.1|SLEB	LOC108117366|XP_017085238.1|DEUG
OG0010105	LOC115632303|XP_030385265.1|SLEB	LOC108106200|XP_017068616.1|DEUG
OG0010107	LOC115634637|XP_030388353.1|SLEB	LOC108108858|XP_017072564.1|DEUG
OG0010108	LOC115632012|XP_030384849.1|SLEB	LOC108112797|XP_017078573.1|DEUG
OG0010111	LOC115621491|XP_030371019.1|SLEB	LOC108115912|XP_017083038.1|DEUG
OG0010112	LOC115620995|XP_030370375.1|SLEB	LOC108116834|XP_017084375.1|DEUG
OG0010113	LOC115628894|XP_030381012.1|SLEB	LOC108103214|XP_017064098.1|DEUG
OG0010114	LOC115626918|XP_030378288.1|SLEB	LOC108110292|XP_017074779.1|DEUG
OG0010115	LOC115629715|XP_030382096.1|SLEB	LOC108110277|XP_017074752.1|DEUG
OG0010116	LOC115627658|XP_030379259.1|SLEB	LOC108117410|XP_017085307.1|DEUG
OG0010117	LOC115629301|XP_030381608.1|SLEB	LOC108105003|XP_017066868.1|DEUG
OG0010118	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB	LOC108118296|XP_017086397.1|DEUG
OG0010119	LOC115633386|XP_030386690.1|SLEB	LOC108109638|XP_017073703.1|DEUG
OG0010120	LOC115633298|XP_030386569.1|SLEB	LOC108103135|XP_017063994.1|DEUG
OG0010121	LOC115627681|XP_030379284.1|SLEB	LOC108109929|XP_017074217.1|DEUG
OG0010122	LOC115627292|XP_030378784.1|SLEB	LOC108102903|XP_017063614.1|DEUG
OG0010123	LOC115627366|XP_030378876.1|SLEB	LOC108102979|XP_017063777.1|DEUG
OG0010125	LOC115627794|XP_030379480.1|SLEB	LOC108103184|XP_017064059.1|DEUG
OG0010126	LOC115626325|XP_030377530.1|SLEB	LOC108105778|XP_017067992.1|DEUG
OG0010127	LOC115626060|XP_030377172.1|SLEB	LOC108110638|XP_017075227.1|DEUG
OG0010128	LOC115626061|XP_030377173.1|SLEB	LOC108110464|XP_017075021.1|DEUG
OG0010129	LOC115625831|XP_030376885.1|SLEB	LOC108111232|XP_017076124.1|DEUG
OG0010130	LOC115626375|XP_030377591.1|SLEB	LOC108108486|XP_017072032.1|DEUG
OG0010131	LOC115625813|XP_030376857.1|SLEB	LOC108105893|XP_017068163.1|DEUG
OG0010132	LOC115625795|XP_030376832.1|SLEB	LOC108106887|XP_017069624.1|DEUG
OG0010133	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB	LOC108106891|XP_017069628.1|DEUG
OG0010134	LOC115625648|XP_030376636.1|SLEB	LOC108110655|XP_017075256.1|DEUG
OG0010135	LOC115628540|XP_030380561.1|SLEB	LOC108103383|XP_017064318.1|DEUG
OG0010136	LOC115628563|XP_030380587.1|SLEB	LOC108103385|XP_017064321.1|DEUG
OG0010137	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB	LOC108113467|XP_017079538.1|DEUG
OG0010138	LOC115626015|XP_030377123.1|SLEB	LOC108111544|XP_017076552.1|DEUG
OG0010139	LOC115628564|XP_030380588.1|SLEB	LOC108115440|XP_017082364.1|DEUG
OG0010140	LOC115631864|XP_030384573.1|SLEB	LOC108111203|XP_017076089.1|DEUG
OG0010141	LOC115631786|XP_030384480.1|SLEB	LOC108111549|XP_017076560.1|DEUG
OG0010142	LOC115631814|XP_030384510.1|SLEB	LOC108110919|XP_017075683.1|DEUG
OG0010143	LOC115630589|XP_030383067.1|SLEB	LOC108104020|XP_017065341.1|DEUG
OG0010144	LOC115623107|XP_030373173.1|SLEB	LOC108103081|XP_017063921.1|DEUG
OG0010145	LOC115628608|XP_030380652.1|SLEB	LOC108115443|XP_017082368.1|DEUG
OG0010146	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB	LOC108115489|XP_017082463.1|DEUG
OG0010147	LOC115631846|XP_030384549.1|SLEB	LOC108110595|XP_017075182.1|DEUG
OG0010148	LOC115632002|XP_030384791.1|SLEB	LOC108103653|XP_017064741.1|DEUG
OG0010149	LOC115631857|XP_030384563.1|SLEB	LOC108112483|XP_017077840.1|DEUG
OG0010150	LOC115631871|XP_030384579.1|SLEB	LOC108105654|XP_017067832.1|DEUG
OG0010151	LOC115626141|XP_030377263.1|SLEB	LOC108114804|XP_017081407.1|DEUG
OG0010152	LOC115628573|XP_030380601.1|SLEB	LOC108104145|XP_017065535.1|DEUG
OG0010153	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB	LOC108105134|XP_017067056.1|DEUG
OG0010154	LOC115631785|XP_030384479.1|SLEB	LOC108105127|XP_017067049.1|DEUG
OG0010155	LOC115631851|XP_030384555.1|SLEB	LOC108115444|XP_017082369.1|DEUG
OG0010156	LOC115622944|XP_030372935.1|SLEB	LOC108108285|XP_017071777.1|DEUG
OG0010157	LOC115623123|XP_030373192.1|SLEB	LOC108114083|XP_017080326.1|DEUG
OG0010158	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB	LOC108114518|XP_017081032.1|DEUG
OG0010159	LOC115622545|XP_030372371.1|SLEB	LOC108107795|XP_017070999.1|DEUG
OG0010160	LOC115627534|XP_030379096.1|SLEB	LOC108107669|XP_017070744.1|DEUG
OG0010161	LOC115632625|XP_030385713.1|SLEB	LOC108114262|XP_017080647.1|DEUG
OG0010163	LOC115632961|XP_030386121.1|SLEB	LOC108114217|XP_017080533.1|DEUG
OG0010164	LOC115633087|XP_030386324.1|SLEB	LOC108114609|XP_017081160.1|DEUG
OG0010165	LOC115632934|XP_030386087.1|SLEB	LOC108107672|XP_017070749.1|DEUG
OG0010166	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB	LOC108114534|XP_017081061.1|DEUG
OG0010169	LOC115622246|XP_030372004.1|SLEB	LOC108114736|XP_017081337.1|DEUG
OG0010170	LOC115622307|XP_030372072.1|SLEB	LOC108108446|XP_017071989.1|DEUG
OG0010171	LOC115622304|XP_030372068.1|SLEB	LOC108108453|XP_017071996.1|DEUG
OG0010172	LOC115628739|XP_030380803.1|SLEB	LOC108118185|XP_017086232.1|DEUG
OG0010173	LOC115634703|XP_030388442.1|SLEB, LOC115622221|XP_030371982.1|SLEB	LOC108112227|XP_017077536.1|DEUG
OG0010174	LOC115623404|XP_030373577.1|SLEB	LOC108112834|XP_017078631.1|DEUG
