Orthogroup	SLEB.longest_only	DSUZ.longest_only
OG0007836	LOC115621213|XP_030370655.1|SLEB	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ
OG0007837	LOC115621974|XP_030371684.1|SLEB	LOC108016039|XP_016938123.1|DSUZ
OG0007838	LOC115621227|XP_030370676.1|SLEB	LOC108015992|XP_016938074.2|DSUZ
OG0007839	LOC115633418|XP_030386737.1|SLEB	LOC108016661|XP_016938860.1|DSUZ
OG0007840	LOC115620713|XP_030369950.1|SLEB	LOC108015483|XP_016937404.1|DSUZ
OG0007841	LOC115621599|XP_030371151.1|SLEB	LOC108016186|XP_016938299.1|DSUZ
OG0007842	LOC115621239|XP_030370690.1|SLEB	LOC108007232|XP_016926358.2|DSUZ
OG0007843	LOC115620183|XP_030369166.1|SLEB	LOC108007199|XP_016926322.1|DSUZ
OG0007844	LOC115629245|XP_030381562.1|SLEB	LOC108018235|XP_016941251.2|DSUZ
OG0007845	LOC115621409|XP_030370914.1|SLEB	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ
OG0007846	LOC115627573|XP_030379156.1|SLEB	LOC108015290|XP_016937152.1|DSUZ
OG0007848	LOC115620810|XP_030370094.1|SLEB	LOC108020591|XP_036673344.1|DSUZ
OG0007849	LOC115620408|XP_030369489.1|SLEB	LOC108010585|XP_016930960.2|DSUZ
OG0007850	LOC115620397|XP_030369469.1|SLEB	LOC108010583|XP_036674259.1|DSUZ
OG0007851	LOC115621533|XP_030371058.1|SLEB	LOC108011708|XP_016932410.1|DSUZ
OG0007852	LOC115622041|XP_030371769.1|SLEB	LOC108018406|XP_016941452.1|DSUZ
OG0007853	LOC115621947|XP_030371654.1|SLEB	LOC108007610|XP_036673517.1|DSUZ
OG0007854	LOC115621086|XP_030370479.1|SLEB	LOC108020639|XP_036673271.1|DSUZ
OG0007855	LOC115625473|XP_030376382.1|SLEB	LOC108020076|XP_036674095.1|DSUZ
OG0007856	LOC115621566|XP_030371107.1|SLEB	LOC108015744|XP_036673423.1|DSUZ
OG0007857	LOC115620948|XP_030370323.1|SLEB	LOC108007860|XP_036674284.1|DSUZ
OG0007858	LOC115632038|XP_030384863.1|SLEB	LOC108021558|XP_016945816.1|DSUZ
OG0007859	LOC115630198|XP_030382626.1|SLEB	LOC108016611|XP_016938791.1|DSUZ
OG0007860	LOC115620888|XP_030370230.1|SLEB	LOC108006462|XP_016925475.2|DSUZ
OG0007861	LOC115628786|XP_030380861.1|SLEB	LOC108010916|XP_036674668.1|DSUZ
OG0007862	LOC115621915|XP_030371616.1|SLEB	LOC108016469|XP_016938612.2|DSUZ
OG0007863	LOC115631742|XP_030384441.1|SLEB	LOC108021191|XP_016945268.1|DSUZ
OG0007864	LOC115625108|XP_030375873.1|SLEB	LOC108006507|XP_016925519.2|DSUZ
OG0007865	LOC115632478|XP_030385512.1|SLEB	LOC108007507|XP_016926682.2|DSUZ
OG0007866	LOC115620417|XP_030369500.1|SLEB	LOC108020812|XP_016944680.1|DSUZ
OG0007867	LOC115621733|XP_030371323.1|SLEB	LOC108012192|XP_016932976.2|DSUZ
OG0007868	LOC115621683|XP_030371254.1|SLEB	LOC108014580|XP_036673372.1|DSUZ
OG0007869	LOC115628955|XP_030381091.1|SLEB	LOC108004594|XP_016923021.1|DSUZ
OG0007870	LOC115623174|XP_030373250.1|SLEB	LOC108014100|XP_036670474.1|DSUZ
OG0007871	LOC115629923|XP_030382388.1|SLEB	LOC108005449|XP_016924227.1|DSUZ
OG0007872	LOC115623012|XP_030373043.1|SLEB	LOC108005753|XP_036671559.1|DSUZ
OG0007873	LOC115622348|XP_030372121.1|SLEB	LOC108005901|XP_016924785.1|DSUZ
OG0007874	LOC115629663|XP_030382038.1|SLEB	LOC108021812|XP_016946103.1|DSUZ
OG0007875	LOC115620395|XP_030369472.1|SLEB	LOC108009480|XP_016929351.1|DSUZ
OG0007876	LOC115628887|XP_030381004.1|SLEB	LOC108004771|XP_016923306.1|DSUZ
OG0007877	LOC115627149|XP_030378587.1|SLEB	LOC108005318|XP_036677229.1|DSUZ
OG0007878	LOC115623116|XP_030373186.1|SLEB	LOC108008592|XP_016927960.1|DSUZ
OG0007879	LOC115632281|XP_030385230.1|SLEB	LOC108004813|XP_036670972.1|DSUZ
OG0007880	LOC115620045|XP_030369025.1|SLEB	LOC108013686|XP_016935093.1|DSUZ
OG0007881	LOC115628339|XP_030380262.1|SLEB	LOC108011815|XP_036671759.1|DSUZ
OG0007882	LOC115628325|XP_030380241.1|SLEB	LOC108006807|XP_016925844.1|DSUZ
OG0007883	LOC115628287|XP_030380184.1|SLEB	LOC108006802|XP_036670398.1|DSUZ
OG0007884	LOC115632443|XP_030385449.1|SLEB	LOC108006829|XP_036671987.1|DSUZ
OG0007885	LOC115627816|XP_030379511.1|SLEB	LOC108009481|XP_016929355.1|DSUZ
OG0007886	LOC115626608|XP_030377861.1|SLEB	LOC108021662|XP_016945965.1|DSUZ
OG0007887	LOC115628324|XP_030380239.1|SLEB	LOC108006805|XP_016925842.2|DSUZ
OG0007888	LOC115633004|XP_030386189.1|SLEB	LOC108014598|XP_016936250.2|DSUZ
OG0007889	LOC115622658|XP_030372528.1|SLEB	LOC108012405|XP_016933254.1|DSUZ
OG0007890	LOC115633135|XP_030386397.1|SLEB	LOC108013091|XP_016934214.1|DSUZ
OG0007891	LOC115621791|XP_030371422.1|SLEB	LOC108018728|XP_016941790.2|DSUZ
OG0007892	LOC115620016|XP_030368981.1|SLEB	LOC108010627|XP_016931008.2|DSUZ
OG0007893	LOC115633297|XP_030386572.1|SLEB	LOC108009846|XP_016930027.1|DSUZ
OG0007894	LOC115632115|XP_030384967.1|SLEB	LOC108013293|XP_016934560.1|DSUZ
OG0007895	LOC115633158|XP_030386428.1|SLEB	LOC108012987|XP_016934046.1|DSUZ
OG0007896	LOC115632236|XP_030385156.1|SLEB	LOC108012642|XP_016933555.1|DSUZ
OG0007897	LOC115622551|XP_030372378.1|SLEB	LOC108012388|XP_016933232.1|DSUZ
OG0007898	LOC115632422|XP_030385423.1|SLEB	LOC108012539|XP_016933442.1|DSUZ
OG0007899	LOC115632515|XP_030385566.1|SLEB	LOC108015555|XP_036671030.1|DSUZ
OG0007900	LOC115623428|XP_030373659.1|SLEB	LOC108009055|XP_016928548.1|DSUZ
OG0007901	LOC115623237|XP_030373349.1|SLEB	LOC108013152|XP_016934330.1|DSUZ
OG0007902	LOC115626738|XP_030378047.1|SLEB	LOC108005193|XP_016923867.1|DSUZ
OG0007903	LOC115632728|XP_030385833.1|SLEB	LOC108007498|XP_016926670.2|DSUZ
OG0007904	LOC115632418|XP_030385417.1|SLEB	LOC108012881|XP_016933860.1|DSUZ
OG0007905	LOC115630460|XP_030382885.1|SLEB	LOC108019183|XP_016942442.1|DSUZ
OG0007906	LOC115622350|XP_030372124.1|SLEB	LOC108013617|XP_016935047.2|DSUZ
OG0007907	LOC115622162|XP_030371891.1|SLEB	LOC108014472|XP_016936086.1|DSUZ
OG0007908	LOC115622163|XP_030371892.1|SLEB	LOC108014473|XP_016936089.1|DSUZ
OG0007909	LOC115626813|XP_030378149.1|SLEB	LOC108016752|XP_016938988.1|DSUZ
OG0007910	LOC115630974|XP_030383419.1|SLEB	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ
OG0007911	LOC115628226|XP_030380090.1|SLEB	LOC108014524|XP_016936152.2|DSUZ
OG0007912	LOC115628326|XP_030380243.1|SLEB	LOC108013522|XP_016934907.1|DSUZ
OG0007913	LOC115628227|XP_030380091.1|SLEB	LOC108014525|XP_016936153.1|DSUZ
OG0007914	LOC115634027|XP_030387427.1|SLEB	LOC108014649|XP_036672196.1|DSUZ
OG0007915	LOC115632300|XP_030385261.1|SLEB	LOC108005628|XP_016924427.2|DSUZ
OG0007916	LOC115626568|XP_030377807.1|SLEB	LOC108018311|XP_016941343.1|DSUZ
OG0007917	LOC115633686|XP_030387003.1|SLEB	LOC108008687|XP_016928069.1|DSUZ
OG0007918	LOC115625242|XP_030376097.1|SLEB	LOC108017748|XP_016940349.1|DSUZ
OG0007919	LOC115624003|XP_030374438.1|SLEB	LOC108018202|XP_016941207.1|DSUZ
OG0007920	LOC115633978|XP_030387359.1|SLEB	LOC108010319|XP_016930708.1|DSUZ
OG0007921	LOC115634182|XP_030387627.1|SLEB	LOC108008781|XP_016928168.1|DSUZ
OG0007922	LOC115624244|XP_030374723.1|SLEB	LOC108019257|XP_036673845.1|DSUZ
OG0007923	LOC115626747|XP_030378059.1|SLEB	LOC108021791|XP_036676950.1|DSUZ
OG0007924	LOC115620704|XP_030369941.1|SLEB	LOC108019918|XP_016943511.1|DSUZ
OG0007925	LOC115630105|XP_030382583.1|SLEB	LOC108008301|XP_016927607.1|DSUZ
OG0007926	LOC115634212|XP_030387664.1|SLEB	LOC108017985|XP_016940817.1|DSUZ
OG0007927	LOC115629008|XP_030381155.1|SLEB	LOC108020989|XP_016944937.1|DSUZ
OG0007928	LOC115626604|XP_030377855.1|SLEB	LOC108007867|XP_016927118.1|DSUZ
OG0007929	LOC115625759|XP_030376777.1|SLEB	LOC108021095|XP_016945109.1|DSUZ
OG0007930	LOC115624905|XP_030375614.1|SLEB	LOC108008284|XP_016927561.1|DSUZ
OG0007932	LOC115627732|XP_030379354.1|SLEB	LOC108006315|XP_016925307.1|DSUZ
OG0007933	LOC115623377|XP_030373533.1|SLEB	LOC118877814|XP_036673857.1|DSUZ
OG0007934	LOC115626399|XP_030377622.1|SLEB	LOC108011632|XP_016932310.2|DSUZ
OG0007935	LOC115626159|XP_030377293.1|SLEB	LOC108014594|XP_016936249.1|DSUZ
OG0007936	LOC115632050|XP_030384883.1|SLEB	LOC108021494|XP_016945726.1|DSUZ
OG0007937	LOC115632023|XP_030384828.1|SLEB	LOC108019179|XP_016942437.1|DSUZ
OG0007938	LOC115630446|XP_030382868.1|SLEB	LOC108020885|XP_016944777.1|DSUZ
OG0007939	LOC115631080|XP_030383587.1|SLEB	LOC108021260|XP_016945376.1|DSUZ
OG0007940	LOC115632047|XP_030384879.1|SLEB	LOC108021375|XP_036668759.1|DSUZ
OG0007942	LOC115629229|XP_030381499.1|SLEB	LOC108019175|XP_016942427.1|DSUZ
OG0007943	LOC115626087|XP_030377200.1|SLEB	LOC108017266|XP_036678695.1|DSUZ
OG0007944	LOC115628225|XP_030380089.1|SLEB	LOC108012871|XP_016933848.1|DSUZ
OG0007945	LOC115628479|XP_030380461.1|SLEB	LOC108021612|XP_016945900.1|DSUZ
OG0007946	LOC115625971|XP_030377075.1|SLEB	LOC108010289|XP_016930648.1|DSUZ
OG0007947	LOC115626172|XP_030377309.1|SLEB	LOC108021267|XP_016945389.1|DSUZ
OG0007948	LOC115626302|XP_030377490.1|SLEB	LOC108021500|XP_016945737.2|DSUZ
OG0007949	LOC115629671|XP_030382049.1|SLEB	LOC108004731|XP_016923244.1|DSUZ
OG0007950	LOC115630751|XP_030383266.1|SLEB	LOC108020489|XP_016944312.1|DSUZ
OG0007951	LOC115630945|XP_030383374.1|SLEB	LOC108021209|XP_016945296.1|DSUZ
OG0007952	LOC115631099|XP_030383613.1|SLEB	LOC108021439|XP_016945645.1|DSUZ
OG0007954	LOC115629016|XP_030381172.1|SLEB	LOC108021602|XP_016945887.1|DSUZ
OG0007955	LOC115626121|XP_030377234.1|SLEB	LOC108009201|XP_036674191.1|DSUZ
OG0007956	LOC115629045|XP_030381207.1|SLEB	LOC108014775|XP_016936460.1|DSUZ
OG0007957	LOC115630733|XP_030383247.1|SLEB	LOC108008509|XP_016927868.1|DSUZ
OG0007958	LOC115629797|XP_030382219.1|SLEB	LOC108006560|XP_016925579.1|DSUZ
OG0007959	LOC115631825|XP_030384525.1|SLEB	LOC108021309|XP_016945452.1|DSUZ
OG0007960	LOC115625680|XP_030376677.1|SLEB	LOC108021303|XP_016945447.1|DSUZ
OG0007961	LOC115623594|XP_030373856.1|SLEB	LOC108004981|XP_016923587.2|DSUZ
OG0007962	LOC115627099|XP_030378515.1|SLEB	LOC108016923|XP_016939339.1|DSUZ
OG0007963	LOC115626160|XP_030377294.1|SLEB	LOC108020924|XP_016944836.1|DSUZ
OG0007964	LOC115628999|XP_030381144.1|SLEB	LOC108021693|XP_016946010.1|DSUZ
OG0007965	LOC115626253|XP_030377409.1|SLEB	LOC108020086|XP_036677919.1|DSUZ
OG0007966	LOC115631796|XP_030384493.1|SLEB	LOC108015270|XP_016937124.1|DSUZ
OG0007967	LOC115630583|XP_030383061.1|SLEB	LOC108008811|XP_016928207.1|DSUZ
OG0007969	LOC115632017|XP_030384812.1|SLEB	LOC108009585|XP_016929548.1|DSUZ
OG0007970	LOC115624698|XP_030375373.1|SLEB	LOC108008203|XP_016927482.2|DSUZ
OG0007971	LOC115628665|XP_030380695.1|SLEB	LOC108016885|XP_016939268.1|DSUZ
OG0007972	LOC115634154|XP_030387594.1|SLEB	LOC108008705|XP_016928091.1|DSUZ
OG0007973	LOC115631870|XP_030384578.1|SLEB	LOC108014277|XP_016935810.1|DSUZ
OG0007974	LOC115629246|XP_030381524.1|SLEB	LOC108005451|XP_016924230.1|DSUZ
OG0007975	LOC115625533|XP_030376469.1|SLEB	LOC108006729|XP_036675236.1|DSUZ
OG0007976	LOC115627599|XP_030379183.1|SLEB	LOC108015069|XP_016936797.1|DSUZ
OG0007977	LOC115632025|XP_030384832.1|SLEB	LOC108011966|XP_016932715.1|DSUZ
OG0007978	LOC115630630|XP_030383124.1|SLEB	LOC108006926|XP_016926021.1|DSUZ
OG0007979	LOC115629066|XP_030381241.1|SLEB	LOC108020912|XP_016944818.1|DSUZ
OG0007980	LOC115631119|XP_030383640.1|SLEB	LOC108021437|XP_016945646.1|DSUZ
OG0007981	LOC115629555|XP_030381904.1|SLEB	LOC108018945|XP_016942036.1|DSUZ
OG0007982	LOC115631833|XP_030384534.1|SLEB	LOC108020404|XP_016944183.1|DSUZ
OG0007983	LOC115631208|XP_030383773.1|SLEB	LOC108021527|XP_016945778.1|DSUZ
OG0007984	LOC115625772|XP_030376803.1|SLEB	LOC108016851|XP_036668799.1|DSUZ
OG0007985	LOC115630416|XP_030382810.1|SLEB	LOC108007466|XP_016926628.1|DSUZ
OG0007986	LOC115628507|XP_030380510.1|SLEB	LOC108014274|XP_016935806.1|DSUZ
OG0007987	LOC115630606|XP_030383086.1|SLEB	LOC108021184|XP_016945255.1|DSUZ
OG0007988	LOC115625845|XP_030376908.1|SLEB	LOC108005331|XP_016924052.1|DSUZ
OG0007989	LOC115630665|XP_030383167.1|SLEB	LOC108021048|XP_016945042.1|DSUZ
OG0007990	LOC115631522|XP_030384152.1|SLEB	LOC108021295|XP_016945435.1|DSUZ
OG0007991	LOC115631393|XP_030383975.1|SLEB	LOC108021333|XP_016945493.1|DSUZ
OG0007992	LOC115628475|XP_030380456.1|SLEB	LOC108016346|XP_016938472.1|DSUZ
OG0007993	LOC115621215|XP_030370658.1|SLEB	LOC108010860|XP_016931323.1|DSUZ
OG0007994	LOC115626192|XP_030377333.1|SLEB	LOC108017723|XP_036668721.1|DSUZ
OG0007995	LOC115626525|XP_030377764.1|SLEB	LOC108018250|XP_016941270.1|DSUZ
OG0007996	LOC115633302|XP_030386574.1|SLEB	LOC108015325|XP_016937213.1|DSUZ
OG0007997	LOC115625113|XP_030375883.1|SLEB	LOC108015806|XP_016937856.1|DSUZ
OG0007998	LOC115631585|XP_030384245.1|SLEB	LOC108021218|XP_016945306.1|DSUZ
OG0007999	LOC115630593|XP_030383073.1|SLEB	LOC108021315|XP_016945460.1|DSUZ
OG0008000	LOC115631461|XP_030384070.1|SLEB	LOC108004720|XP_016923232.1|DSUZ
OG0008001	LOC115628485|XP_030380473.1|SLEB	LOC108014275|XP_016935807.1|DSUZ
OG0008002	LOC115631468|XP_030384081.1|SLEB	LOC108020874|XP_016944765.1|DSUZ
OG0008003	LOC115631391|XP_030383972.1|SLEB	LOC108014295|XP_016935850.1|DSUZ
OG0008004	LOC115626979|XP_030378355.1|SLEB	LOC108016803|XP_016939069.2|DSUZ
OG0008005	LOC115629541|XP_030381881.1|SLEB	LOC108019082|XP_016942241.1|DSUZ
OG0008006	LOC115627057|XP_030378463.1|SLEB	LOC108013679|XP_016935087.1|DSUZ
OG0008007	LOC115629263|XP_030381547.1|SLEB	LOC108016970|XP_016939401.1|DSUZ
OG0008008	LOC115623281|XP_030373427.1|SLEB	LOC108020731|XP_016944592.1|DSUZ
OG0008009	LOC115629722|XP_030382106.1|SLEB	LOC108013729|XP_016935162.1|DSUZ
OG0008010	LOC115627736|XP_030379366.1|SLEB	LOC108006310|XP_016925294.1|DSUZ
OG0008012	LOC115630597|XP_030383079.1|SLEB	LOC108009840|XP_016930020.1|DSUZ
OG0008013	LOC115628710|XP_030380767.1|SLEB	LOC108008336|XP_016927651.1|DSUZ
OG0008014	LOC115623810|XP_030374214.1|SLEB	LOC108011597|XP_036673683.1|DSUZ
OG0008015	LOC115622153|XP_030371882.1|SLEB	LOC108015897|XP_036671357.1|DSUZ
OG0008016	LOC115622155|XP_030371884.1|SLEB	LOC108015913|XP_016937975.1|DSUZ
OG0008017	LOC115629310|XP_030381616.1|SLEB	LOC108005214|XP_016923892.1|DSUZ
OG0008018	LOC115627721|XP_030379330.1|SLEB	LOC108016595|XP_016938771.2|DSUZ
OG0008019	LOC115627229|XP_030378712.1|SLEB	LOC108013726|XP_016935155.1|DSUZ
OG0008020	LOC115623787|XP_030374189.1|SLEB	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ
OG0008021	LOC115629172|XP_030381406.1|SLEB	LOC108018887|XP_016941966.1|DSUZ
OG0008022	LOC115621033|XP_030370415.1|SLEB	LOC108020598|XP_016944437.2|DSUZ
OG0008023	LOC115627819|XP_030379512.1|SLEB	LOC108015338|XP_016937233.1|DSUZ
OG0008024	LOC115628002|XP_030379768.1|SLEB	LOC108015429|XP_016937351.1|DSUZ
OG0008025	LOC115627783|XP_030379453.1|SLEB	LOC108016572|XP_016938734.2|DSUZ
OG0008026	LOC115628735|XP_030380798.1|SLEB	LOC108016886|XP_016939269.1|DSUZ
OG0008027	LOC115627277|XP_030378767.1|SLEB	LOC108016682|XP_016938892.1|DSUZ
OG0008028	LOC115624286|XP_030374768.1|SLEB	LOC108018594|XP_036673578.1|DSUZ
OG0008029	LOC115625347|XP_030376238.1|SLEB	LOC108017595|XP_036673429.1|DSUZ
OG0008030	LOC115623490|XP_030373723.1|SLEB	LOC108018802|XP_016941878.2|DSUZ
OG0008031	LOC115629013|XP_030381166.1|SLEB	LOC108006302|XP_016925279.1|DSUZ
OG0008032	LOC115620847|XP_030370150.1|SLEB	LOC108010846|XP_016931306.1|DSUZ
OG0008033	LOC115623574|XP_030373832.1|SLEB	LOC108015626|XP_036674158.1|DSUZ
OG0008034	LOC115633304|XP_030386579.1|SLEB	LOC108019280|XP_036673744.1|DSUZ
OG0008036	LOC115625137|XP_030375916.1|SLEB	LOC108004985|XP_016923593.2|DSUZ
OG0008037	LOC115625534|XP_030376473.1|SLEB	LOC108012101|XP_036674599.1|DSUZ
OG0008038	LOC115629563|XP_030381914.1|SLEB	LOC108016731|XP_016938949.1|DSUZ
OG0008039	LOC115621900|XP_030371589.1|SLEB	LOC108012010|XP_036674652.1|DSUZ
OG0008040	LOC115620435|XP_030369523.1|SLEB	LOC108010776|XP_036675654.1|DSUZ
OG0008041	LOC115627845|XP_030379561.1|SLEB	LOC108006300|XP_016925265.1|DSUZ
OG0008042	LOC115620828|XP_030370118.1|SLEB	LOC108018706|XP_016941769.2|DSUZ
OG0008043	LOC115627798|XP_030379485.1|SLEB	LOC108016854|XP_016939206.1|DSUZ
OG0008044	LOC115626794|XP_030378120.1|SLEB	LOC108015129|XP_016936880.1|DSUZ
OG0008045	LOC115628743|XP_030380808.1|SLEB	LOC108019221|XP_016942506.1|DSUZ
OG0008046	LOC115620791|XP_030370071.1|SLEB	LOC108007804|XP_036674350.1|DSUZ
OG0008047	LOC115623468|XP_030373690.1|SLEB	LOC108014424|XP_016936025.2|DSUZ
OG0008048	LOC115620724|XP_030369963.1|SLEB	LOC108012000|XP_016932760.2|DSUZ
OG0008049	LOC115623466|XP_030373687.1|SLEB	LOC108014406|XP_036672596.1|DSUZ
OG0008050	LOC115624409|XP_030375004.1|SLEB	LOC108012072|XP_036674258.1|DSUZ
OG0008051	LOC115625109|XP_030375875.1|SLEB	LOC108008076|XP_016927348.1|DSUZ
OG0008052	LOC115623335|XP_030373466.1|SLEB	LOC108014574|XP_036673244.1|DSUZ
OG0008053	LOC115628084|XP_030379921.1|SLEB	LOC108007396|XP_016926540.1|DSUZ
OG0008054	LOC115629666|XP_030382041.1|SLEB	LOC108016805|XP_016939072.1|DSUZ
OG0008055	LOC115628673|XP_030380706.1|SLEB	LOC108016985|XP_016939421.1|DSUZ
OG0008056	LOC115626828|XP_030378169.1|SLEB	LOC108016589|XP_016938763.1|DSUZ
OG0008057	LOC115624079|XP_030374529.1|SLEB	LOC108006748|XP_016925789.2|DSUZ
OG0008058	LOC115621854|XP_030371532.1|SLEB	LOC108018789|XP_036674246.1|DSUZ
OG0008059	LOC115625043|XP_030375752.1|SLEB	LOC108016280|XP_016938400.2|DSUZ
OG0008060	LOC115624109|XP_030374562.1|SLEB	LOC108006202|XP_016925128.2|DSUZ
OG0008061	LOC115626826|XP_030378167.1|SLEB	LOC108004739|XP_016923254.1|DSUZ
OG0008062	LOC115629926|XP_030382391.1|SLEB	LOC108005470|XP_016924258.1|DSUZ
OG0008063	LOC115620829|XP_030370119.1|SLEB	LOC108018707|XP_036672748.1|DSUZ
OG0008064	LOC115627849|XP_030379568.1|SLEB	LOC108006320|XP_016925311.1|DSUZ
OG0008065	LOC115629321|XP_030381630.1|SLEB	LOC108015030|XP_016936750.1|DSUZ
OG0008066	LOC115627711|XP_030379319.1|SLEB	LOC108005082|XP_016923738.1|DSUZ
OG0008067	LOC115633307|XP_030386590.1|SLEB	LOC108014039|XP_016935545.1|DSUZ
OG0008068	LOC115627869|XP_030379612.1|SLEB	LOC108006337|XP_016925336.1|DSUZ
OG0008069	LOC115621137|XP_030370550.1|SLEB	LOC108006393|XP_036673301.1|DSUZ
OG0008070	LOC115621094|XP_030370488.1|SLEB	LOC108012001|XP_036674653.1|DSUZ
OG0008071	LOC115629672|XP_030382050.1|SLEB	LOC108004732|XP_016923246.1|DSUZ
OG0008072	LOC115629118|XP_030381306.1|SLEB	LOC108015371|XP_016937278.1|DSUZ
OG0008073	LOC115633380|XP_030386684.1|SLEB	LOC108021784|XP_036677169.1|DSUZ
OG0008074	LOC115629786|XP_030382201.1|SLEB	LOC108004761|XP_016923288.1|DSUZ
OG0008075	LOC115624898|XP_030375605.1|SLEB	LOC108008272|XP_016927550.1|DSUZ
OG0008076	LOC115628058|XP_030379879.1|SLEB	LOC108016825|XP_016939131.1|DSUZ
OG0008077	LOC115625254|XP_030376108.1|SLEB	LOC108013798|XP_016935260.1|DSUZ
OG0008078	LOC115629342|XP_030381651.1|SLEB	LOC108004755|XP_016923281.1|DSUZ
OG0008079	LOC115629945|XP_030382414.1|SLEB	LOC108005180|XP_016923851.1|DSUZ
OG0008080	LOC115627903|XP_030379658.1|SLEB	LOC108016606|XP_016938785.1|DSUZ
OG0008081	LOC115630038|XP_030382532.1|SLEB	LOC108016848|XP_016939197.1|DSUZ
OG0008082	LOC115622052|XP_030371787.1|SLEB	LOC108011710|XP_016932413.2|DSUZ
OG0008083	LOC115623449|XP_030373660.1|SLEB	LOC108016290|XP_016938415.1|DSUZ
OG0008084	LOC115620753|XP_030370007.1|SLEB	LOC118877663|XP_036673191.1|DSUZ, LOC108014392|XP_016935985.2|DSUZ
OG0008085	LOC115621609|XP_030371162.1|SLEB	LOC108010907|XP_036675523.1|DSUZ
OG0008086	LOC115623429|XP_030373618.1|SLEB	LOC108016244|XP_036675025.1|DSUZ
OG0008087	LOC115627461|XP_030378992.1|SLEB	LOC108005414|XP_016924167.1|DSUZ
OG0008088	LOC115627134|XP_030378566.1|SLEB	LOC108018936|XP_016942020.1|DSUZ
OG0008089	LOC115633055|XP_030386260.1|SLEB	LOC108013316|XP_016934598.1|DSUZ
OG0008090	LOC115628721|XP_030380777.1|SLEB	LOC108015299|XP_016937165.1|DSUZ
OG0008091	LOC115620525|XP_030369652.1|SLEB	LOC108015758|XP_016937785.2|DSUZ
OG0008092	LOC115623833|XP_030374238.1|SLEB	LOC108015566|XP_036672616.1|DSUZ
OG0008093	LOC115626952|XP_030378328.1|SLEB	LOC108016798|XP_016939061.1|DSUZ
OG0008094	LOC115631819|XP_030384516.1|SLEB	LOC108021369|XP_016945549.1|DSUZ
OG0008095	LOC115624375|XP_030374936.1|SLEB	LOC108007248|XP_036675373.1|DSUZ
OG0008096	LOC115627282|XP_030378773.1|SLEB	LOC108015133|XP_016936887.1|DSUZ
OG0008097	LOC115627143|XP_030378580.1|SLEB	LOC108015331|XP_016937221.1|DSUZ
OG0008098	LOC115632111|XP_030384964.1|SLEB	LOC108012687|XP_016933603.1|DSUZ
OG0008099	LOC115632569|XP_030385649.1|SLEB	LOC108005883|XP_016924754.1|DSUZ
OG0008100	LOC115623737|XP_030374108.1|SLEB	LOC108007991|XP_036673953.1|DSUZ
OG0008101	LOC115629775|XP_030382190.1|SLEB	LOC108006527|XP_036676109.1|DSUZ
OG0008102	LOC115624081|XP_030374531.1|SLEB	LOC108014571|XP_016936214.2|DSUZ
OG0008103	LOC115629657|XP_030382031.1|SLEB	LOC108015196|XP_016937006.1|DSUZ
OG0008104	LOC115624725|XP_030375408.1|SLEB	LOC108011364|XP_016931968.1|DSUZ
OG0008105	LOC115621590|XP_030371140.1|SLEB	LOC108007644|XP_016926854.2|DSUZ
OG0008106	LOC115632373|XP_030385353.1|SLEB	LOC108007710|XP_016926947.1|DSUZ
OG0008107	LOC115624077|XP_030374527.1|SLEB	LOC108007250|XP_036675577.1|DSUZ
OG0008108	LOC115629662|XP_030382037.1|SLEB	LOC108016804|XP_036676231.1|DSUZ
OG0008109	LOC115626705|XP_030377999.1|SLEB	LOC108016676|XP_016938883.1|DSUZ
OG0008110	LOC115626788|XP_030378114.1|SLEB	LOC108021836|XP_016946131.2|DSUZ
OG0008111	LOC115626867|XP_030378233.1|SLEB	LOC108016605|XP_016938784.1|DSUZ
OG0008112	LOC115627344|XP_030378850.1|SLEB	LOC108016642|XP_016938829.1|DSUZ
OG0008113	LOC115629262|XP_030381544.1|SLEB	LOC108005221|XP_016923901.1|DSUZ
OG0008114	LOC115629309|XP_030381615.1|SLEB	LOC108005191|XP_016923865.1|DSUZ
OG0008115	LOC115629762|XP_030382173.1|SLEB	LOC108019090|XP_016942255.1|DSUZ
OG0008116	LOC115627707|XP_030379310.1|SLEB	LOC108019113|XP_016942324.1|DSUZ
OG0008117	LOC115629595|XP_030381947.1|SLEB	LOC108013734|XP_016935172.1|DSUZ
OG0008118	LOC115627009|XP_030378389.1|SLEB	LOC108016653|XP_016938850.1|DSUZ
OG0008119	LOC115627186|XP_030378649.1|SLEB	LOC108015203|XP_016937017.1|DSUZ
OG0008121	LOC115630951|XP_030383386.1|SLEB	LOC108019617|XP_016942987.1|DSUZ
OG0008122	LOC115633206|XP_030386447.1|SLEB	LOC108015346|XP_016937246.1|DSUZ
OG0008123	LOC115629339|XP_030381647.1|SLEB	LOC108021780|XP_016946072.2|DSUZ
OG0008124	LOC115626684|XP_030377972.1|SLEB	LOC108016833|XP_016939141.1|DSUZ
OG0008125	LOC115629348|XP_030381657.1|SLEB	LOC108016908|XP_016939313.1|DSUZ
