Orthogroup	SLEB.longest_only	DFIC.longest_only
OG0009843	LOC115632594|XP_030385678.1|SLEB	LOC108099099|XP_017057907.1|DFIC
OG0009844	LOC115633106|XP_030386349.1|SLEB	LOC108086899|XP_017039455.1|DFIC
OG0009845	LOC115632293|XP_030385248.1|SLEB	LOC108087656|XP_017040633.1|DFIC
OG0009846	LOC115626473|XP_030377717.1|SLEB	LOC108090063|XP_017044059.1|DFIC
OG0009847	LOC115626772|XP_030378094.1|SLEB	LOC108097102|XP_017054660.1|DFIC
OG0009848	LOC115627334|XP_030378839.1|SLEB	LOC108095336|XP_017051907.1|DFIC
OG0009849	LOC115621064|XP_030370449.1|SLEB	LOC108099655|XP_017058777.1|DFIC
OG0009850	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB	LOC108102160|XP_017062347.1|DFIC
OG0009851	LOC115629534|XP_030381873.1|SLEB	LOC108095535|XP_017052151.1|DFIC
OG0009852	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB	LOC108095408|XP_017051981.1|DFIC, LOC108089330|XP_017042997.1|DFIC
OG0009853	LOC115622107|XP_030371809.1|SLEB	LOC108097503|XP_017055303.1|DFIC
OG0009854	LOC115627612|XP_030379202.1|SLEB	LOC108088589|XP_017041928.1|DFIC
OG0009855	LOC115626500|XP_030377746.1|SLEB	LOC108098715|XP_017057321.1|DFIC
OG0009856	LOC115626526|XP_030377768.1|SLEB	LOC108092618|XP_017047745.1|DFIC
OG0009857	LOC115625792|XP_030376827.1|SLEB	LOC108094468|XP_017050540.1|DFIC, LOC108094428|XP_017050487.1|DFIC
OG0009858	LOC115626057|XP_030377169.1|SLEB	LOC108101148|XP_017060860.1|DFIC
OG0009859	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB	LOC108098301|XP_017056600.1|DFIC, LOC108098369|XP_017056708.1|DFIC, LOC108098306|XP_017056607.1|DFIC
OG0009860	LOC115630111|XP_030382584.1|SLEB	LOC108100120|XP_017059362.1|DFIC
OG0009861	LOC115631652|XP_030384324.1|SLEB	LOC108094182|XP_017050132.1|DFIC
OG0009862	LOC115630647|XP_030383146.1|SLEB	LOC108089756|XP_017043672.1|DFIC
OG0009863	LOC115631670|XP_030384344.1|SLEB	LOC108091473|XP_017046179.1|DFIC
OG0009864	LOC115631014|XP_030383484.1|SLEB	LOC108089907|XP_017043873.1|DFIC
OG0009865	LOC115630759|XP_030383274.1|SLEB	LOC108089801|XP_017043689.1|DFIC
OG0009866	LOC115622990|XP_030373010.1|SLEB	LOC108089705|XP_017043540.1|DFIC
OG0009867	LOC115622548|XP_030372375.1|SLEB	LOC108096257|XP_017053200.1|DFIC
OG0009868	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB	LOC108100710|XP_017060230.1|DFIC
OG0009870	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB	LOC108099974|XP_017059154.1|DFIC
OG0009871	LOC115634698|XP_030388436.1|SLEB	LOC108096496|XP_017053595.1|DFIC
OG0009872	LOC115624632|XP_030375251.1|SLEB	LOC108087851|XP_017040920.1|DFIC
OG0009874	LOC115622949|XP_030372944.1|SLEB	LOC108099767|XP_017058885.1|DFIC
OG0009875	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB	LOC108088794|XP_017042248.1|DFIC
OG0009877	LOC115634243|XP_030387697.1|SLEB	LOC108090383|XP_017044520.1|DFIC
OG0009878	LOC115634605|XP_030388314.1|SLEB	LOC108096667|XP_017053929.1|DFIC
OG0009879	LOC115623088|XP_030373153.1|SLEB	LOC108093648|XP_017049295.1|DFIC
OG0009880	LOC115634194|XP_030387642.1|SLEB	LOC108096802|XP_017054175.1|DFIC
OG0009881	LOC115634318|XP_030387838.1|SLEB	LOC108094799|XP_017051059.1|DFIC
OG0009882	LOC115633778|XP_030387115.1|SLEB	LOC108087672|XP_017040657.1|DFIC
OG0009883	LOC115634017|XP_030387403.1|SLEB	LOC108094963|XP_017051315.1|DFIC
OG0009884	LOC115634137|XP_030387563.1|SLEB	LOC108094802|XP_017051062.1|DFIC
OG0009885	LOC115634767|XP_030388525.1|SLEB	LOC108090882|XP_017045272.1|DFIC
OG0009886	LOC115631162|XP_030383711.1|SLEB	LOC108093714|XP_017049407.1|DFIC
OG0009887	LOC115624049|XP_030374493.1|SLEB	LOC108090567|XP_017044800.1|DFIC
OG0009888	LOC115634280|XP_030387773.1|SLEB	LOC108094794|XP_017051055.1|DFIC
OG0009889	LOC115633787|XP_030387122.1|SLEB	LOC108096570|XP_017053755.1|DFIC
OG0009890	LOC115620226|XP_030369231.1|SLEB	LOC108090477|XP_017044664.1|DFIC
OG0009891	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB	LOC108094017|XP_017049934.1|DFIC
OG0009892	LOC115625191|XP_030376017.1|SLEB	LOC108094645|XP_017050844.1|DFIC
OG0009893	LOC115634563|XP_030388247.1|SLEB	LOC108087610|XP_017040537.1|DFIC
OG0009894	LOC115623926|XP_030374345.1|SLEB	LOC108098620|XP_017057176.1|DFIC
OG0009895	LOC115623849|XP_030374252.1|SLEB	LOC108093548|XP_017049133.1|DFIC
OG0009896	LOC115624126|XP_030374581.1|SLEB	LOC108095675|XP_017052332.1|DFIC
OG0009897	LOC115623508|XP_030373748.1|SLEB	LOC108097956|XP_017056057.1|DFIC
OG0009898	LOC115624070|XP_030374516.1|SLEB	LOC108098911|XP_017057599.1|DFIC
OG0009899	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB	LOC108091891|XP_017046764.1|DFIC
OG0009900	LOC115621376|XP_030370862.1|SLEB	LOC108087077|XP_017039744.1|DFIC
OG0009901	LOC115625141|XP_030375919.1|SLEB	LOC108095904|XP_017052714.1|DFIC
OG0009902	LOC115623046|XP_030373082.1|SLEB	LOC108098778|XP_017057401.1|DFIC
OG0009903	LOC115623807|XP_030374211.1|SLEB	LOC108098439|XP_017056825.1|DFIC
OG0009904	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB	LOC108098823|XP_017057468.1|DFIC
OG0009905	LOC115621460|XP_030370977.1|SLEB	LOC108091631|XP_017046419.1|DFIC, LOC108097628|XP_017055542.1|DFIC
OG0009906	LOC115621954|XP_030371661.1|SLEB	LOC108091597|XP_017046360.1|DFIC
OG0009907	LOC115622035|XP_030371762.1|SLEB	LOC108093312|XP_017048784.1|DFIC
OG0009909	LOC115621312|XP_030370786.1|SLEB	LOC108086594|XP_017039052.1|DFIC
OG0009910	LOC115621024|XP_030370404.1|SLEB	LOC108099472|XP_017058516.1|DFIC
OG0009911	LOC115634296|XP_030387809.1|SLEB	LOC108096578|XP_017053765.1|DFIC
OG0009913	LOC115627697|XP_030379299.1|SLEB	LOC108092355|XP_017047378.1|DFIC, LOC108092358|XP_017047382.1|DFIC, LOC108093390|XP_017048898.1|DFIC, LOC108092480|XP_017047561.1|DFIC
OG0009915	LOC115631364|XP_030383943.1|SLEB	LOC108094181|XP_017050131.1|DFIC, LOC108094273|XP_017050280.1|DFIC
OG0009916	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB	LOC108098378|XP_017056728.1|DFIC
OG0009925	LOC115624264|XP_030374748.1|SLEB	LOC108102080|XP_017062215.1|DFIC
OG0009926	LOC115627166|XP_030378615.1|SLEB	LOC108095426|XP_017052024.1|DFIC
OG0009928	LOC115631555|XP_030384206.1|SLEB	LOC108088404|XP_017041647.1|DFIC
OG0009932	LOC115634558|XP_030388239.1|SLEB	LOC108090773|XP_017045104.1|DFIC
OG0009933	LOC115634213|XP_030387665.1|SLEB	LOC108093662|XP_017049331.1|DFIC
OG0009937	LOC115629990|XP_030382476.1|SLEB	LOC108095559|XP_017052194.1|DFIC
OG0009938	LOC115627939|XP_030379691.1|SLEB	LOC108097896|XP_017055923.1|DFIC
OG0009940	LOC115624111|XP_030374565.1|SLEB	LOC108095967|XP_017052799.1|DFIC
OG0009941	LOC115628607|XP_030380651.1|SLEB	LOC108089855|XP_017043789.1|DFIC
OG0009942	LOC115633728|XP_030387056.1|SLEB	LOC108090776|XP_017045106.1|DFIC
OG0009943	LOC115621439|XP_030370952.1|SLEB	LOC108100028|XP_017059233.1|DFIC
OG0009944	LOC115629197|XP_030381457.1|SLEB	LOC108097035|XP_017054544.1|DFIC
OG0009945	LOC115627235|XP_030378717.1|SLEB	LOC108091213|XP_017045799.1|DFIC
OG0009946	LOC115625127|XP_030375901.1|SLEB	LOC108102030|XP_017062122.1|DFIC
OG0009947	LOC115622355|XP_030372130.1|SLEB	LOC108093040|XP_017048436.1|DFIC
OG0009948	LOC115626821|XP_030378162.1|SLEB	LOC108097296|XP_017054999.1|DFIC
OG0009949	LOC115624108|XP_030374561.1|SLEB	LOC108090222|XP_017044304.1|DFIC
OG0009950	LOC115624163|XP_030374620.1|SLEB	LOC108102006|XP_017062093.1|DFIC
OG0009951	LOC115624157|XP_030374613.1|SLEB	LOC108101024|XP_017060679.1|DFIC
OG0009953	LOC115624015|XP_030374447.1|SLEB	LOC108095969|XP_017052801.1|DFIC
OG0009954	LOC115623760|XP_030374155.1|SLEB	LOC108087984|XP_017041074.1|DFIC
OG0009955	LOC115633637|XP_030386938.1|SLEB	LOC108086456|XP_017038868.1|DFIC
OG0009956	LOC115626967|XP_030378341.1|SLEB	LOC108097011|XP_017054498.1|DFIC
OG0009957	LOC115621210|XP_030370652.1|SLEB	LOC108088500|XP_017041819.1|DFIC
OG0009958	LOC115621474|XP_030370994.1|SLEB	LOC108086605|XP_017039067.1|DFIC
OG0009961	LOC115621041|XP_030370422.1|SLEB	LOC108098470|XP_017056867.1|DFIC
OG0009962	LOC115621087|XP_030370480.1|SLEB	LOC108087081|XP_017039750.1|DFIC
OG0009963	LOC115620795|XP_030370075.1|SLEB	LOC108099541|XP_017058605.1|DFIC
OG0009964	LOC115620467|XP_030369558.1|SLEB	LOC108087355|XP_017040185.1|DFIC
OG0009965	LOC115620262|XP_030369281.1|SLEB	LOC108099283|XP_017058162.1|DFIC
OG0009966	LOC115630520|XP_030382981.1|SLEB	LOC108090603|XP_017044860.1|DFIC
OG0009967	LOC115631548|XP_030384183.1|SLEB, LOC115630658|XP_030383159.1|SLEB	LOC108101246|XP_017060991.1|DFIC
OG0009969	LOC115631045|XP_030383537.1|SLEB	LOC108098228|XP_017056498.1|DFIC
OG0009970	LOC115631442|XP_030384044.1|SLEB	LOC108096038|XP_017052874.1|DFIC
OG0009971	LOC115630506|XP_030382963.1|SLEB	LOC108098215|XP_017056482.1|DFIC
OG0009972	LOC115625454|XP_030376362.1|SLEB	LOC108089124|XP_017042729.1|DFIC
OG0009975	LOC115628614|XP_030380658.1|SLEB	LOC108093421|XP_017048956.1|DFIC
OG0009976	LOC115629033|XP_030381195.1|SLEB	LOC108088194|XP_017041383.1|DFIC
OG0009977	LOC115625944|XP_030377040.1|SLEB	LOC108089199|XP_017042833.1|DFIC
OG0009978	LOC115626014|XP_030377121.1|SLEB	LOC108089164|XP_017042784.1|DFIC
OG0009979	LOC115626164|XP_030377299.1|SLEB	LOC108092619|XP_017047746.1|DFIC
OG0009980	LOC115634352|XP_030387870.1|SLEB	LOC108101906|XP_017061969.1|DFIC
OG0009981	LOC115633997|XP_030387380.1|SLEB	LOC108093975|XP_017049871.1|DFIC
OG0009982	LOC115632160|XP_030385086.1|SLEB	LOC108093971|XP_017049866.1|DFIC
OG0009983	LOC115633421|XP_030386744.1|SLEB	LOC108096719|XP_017054047.1|DFIC
OG0009984	LOC115634273|XP_030387761.1|SLEB	LOC108086735|XP_017039255.1|DFIC
OG0009985	LOC115634123|XP_030387553.1|SLEB	LOC108096841|XP_017054241.1|DFIC
OG0009986	LOC115634067|XP_030387472.1|SLEB	LOC108094228|XP_017050175.1|DFIC
OG0009987	LOC115633717|XP_030387042.1|SLEB	LOC108096781|XP_017054146.1|DFIC
OG0009988	LOC115634174|XP_030387620.1|SLEB	LOC108096783|XP_017054148.1|DFIC
OG0009989	LOC115634351|XP_030387869.1|SLEB	LOC108096797|XP_017054166.1|DFIC
OG0009990	LOC115634110|XP_030387529.1|SLEB	LOC108094797|XP_017051058.1|DFIC
OG0009991	LOC115634431|XP_030387998.1|SLEB	LOC108086684|XP_017039167.1|DFIC
OG0009992	LOC115629886|XP_030382345.1|SLEB	LOC108094574|XP_017050680.1|DFIC
OG0009993	LOC115627988|XP_030379744.1|SLEB	LOC108102148|XP_017062312.1|DFIC
OG0009994	LOC115629524|XP_030381864.1|SLEB	LOC108091289|XP_017045899.1|DFIC
OG0009995	LOC115629919|XP_030382383.1|SLEB	LOC108097928|XP_017055970.1|DFIC
OG0009996	LOC115626657|XP_030377927.1|SLEB	LOC108098054|XP_017056227.1|DFIC
OG0009997	LOC115630200|XP_030382628.1|SLEB	LOC108088694|XP_017042124.1|DFIC
OG0009998	LOC115629713|XP_030382093.1|SLEB	LOC108101663|XP_017061572.1|DFIC
OG0009999	LOC115627486|XP_030379026.1|SLEB	LOC108095354|XP_017051924.1|DFIC
OG0010000	LOC115633422|XP_030386741.1|SLEB	LOC108088597|XP_017041953.1|DFIC
OG0010001	LOC115629914|XP_030382380.1|SLEB	LOC108097914|XP_017055939.1|DFIC
OG0010002	LOC115632985|XP_030386162.1|SLEB	LOC108099093|XP_017057900.1|DFIC
OG0010003	LOC115632032|XP_030384844.1|SLEB	LOC108100025|XP_017059225.1|DFIC
OG0010004	LOC115629679|XP_030382060.1|SLEB	LOC108097358|XP_017055087.1|DFIC
OG0010005	LOC115629131|XP_030381333.1|SLEB	LOC108091124|XP_017045644.1|DFIC
OG0010006	LOC115633397|XP_030386700.1|SLEB	LOC108097872|XP_017055897.1|DFIC
OG0010007	LOC115628895|XP_030381013.1|SLEB	LOC108101643|XP_017061548.1|DFIC
OG0010008	LOC115627560|XP_030379141.1|SLEB	LOC108088721|XP_017042156.1|DFIC
OG0010009	LOC115626010|XP_030377118.1|SLEB	LOC108092643|XP_017047778.1|DFIC
OG0010010	LOC115627702|XP_030379305.1|SLEB	LOC108098080|XP_017056269.1|DFIC
OG0010011	LOC115626978|XP_030378354.1|SLEB	LOC108091298|XP_017045909.1|DFIC
OG0010012	LOC115627369|XP_030378881.1|SLEB	LOC108097432|XP_017055190.1|DFIC
OG0010013	LOC115626928|XP_030378295.1|SLEB	LOC108091153|XP_017045678.1|DFIC
OG0010014	LOC115629279|XP_030381571.1|SLEB	LOC108097577|XP_017055453.1|DFIC
OG0010015	LOC115626886|XP_030378255.1|SLEB	LOC108091142|XP_017045666.1|DFIC
OG0010016	LOC115627983|XP_030379739.1|SLEB	LOC108097459|XP_017055222.1|DFIC
OG0010017	LOC115626963|XP_030378338.1|SLEB	LOC108091154|XP_017045679.1|DFIC
OG0010018	LOC115628866|XP_030380980.1|SLEB	LOC108097068|XP_017054595.1|DFIC
OG0010019	LOC115627354|XP_030378862.1|SLEB	LOC108097550|XP_017055397.1|DFIC
OG0010020	LOC115627200|XP_030378678.1|SLEB	LOC108088660|XP_017042077.1|DFIC
OG0010021	LOC115629202|XP_030381462.1|SLEB	LOC108098019|XP_017056161.1|DFIC
OG0010022	LOC115633428|XP_030386748.1|SLEB	LOC108098124|XP_017056334.1|DFIC
OG0010023	LOC115626901|XP_030378271.1|SLEB	LOC108092830|XP_017048123.1|DFIC
OG0010024	LOC115626916|XP_030378286.1|SLEB	LOC108092834|XP_017048126.1|DFIC
OG0010025	LOC115626799|XP_030378128.1|SLEB	LOC108097183|XP_017054814.1|DFIC
OG0010026	LOC115626885|XP_030378254.1|SLEB	LOC108097457|XP_017055218.1|DFIC
OG0010027	LOC115626986|XP_030378362.1|SLEB	LOC108097509|XP_017055311.1|DFIC
OG0010028	LOC115628672|XP_030380702.1|SLEB	LOC108091067|XP_017045554.1|DFIC
OG0010029	LOC115627311|XP_030378814.1|SLEB	LOC108088575|XP_017041913.1|DFIC
OG0010030	LOC115627400|XP_030378915.1|SLEB	LOC108102205|XP_017062396.1|DFIC
OG0010031	LOC115627399|XP_030378914.1|SLEB	LOC108102204|XP_017062395.1|DFIC
OG0010032	LOC115631877|XP_030384585.1|SLEB	LOC108094532|XP_017050623.1|DFIC
OG0010033	LOC115633368|XP_030386672.1|SLEB	LOC108097218|XP_017054855.1|DFIC
OG0010034	LOC115633369|XP_030386674.1|SLEB	LOC108097209|XP_017054846.1|DFIC
OG0010035	LOC115633372|XP_030386676.1|SLEB	LOC108097210|XP_017054847.1|DFIC
OG0010036	LOC115633373|XP_030386677.1|SLEB	LOC108097207|XP_017054842.1|DFIC
OG0010037	LOC115633359|XP_030386659.1|SLEB	LOC108097213|XP_017054850.1|DFIC
OG0010038	LOC115629714|XP_030382094.1|SLEB	LOC108095273|XP_017051806.1|DFIC
OG0010039	LOC115622255|XP_030372014.1|SLEB	LOC108086667|XP_017039137.1|DFIC
OG0010040	LOC115621175|XP_030370599.1|SLEB	LOC108088215|XP_017041409.1|DFIC
OG0010041	LOC115627349|XP_030378857.1|SLEB	LOC108092808|XP_017048070.1|DFIC
OG0010042	LOC115627873|XP_030379617.1|SLEB	LOC108097446|XP_017055206.1|DFIC
OG0010043	LOC115628061|XP_030379881.1|SLEB	LOC108097437|XP_017055196.1|DFIC
OG0010044	LOC115633231|XP_030386485.1|SLEB	LOC108092989|XP_017048371.1|DFIC
OG0010045	LOC115629306|XP_030381611.1|SLEB	LOC108095506|XP_017052104.1|DFIC
OG0010046	LOC115629305|XP_030381610.1|SLEB	LOC108095500|XP_017052095.1|DFIC
OG0010047	LOC115627425|XP_030378958.1|SLEB	LOC108097706|XP_017055682.1|DFIC
OG0010048	LOC115629884|XP_030382343.1|SLEB	LOC108094602|XP_017050742.1|DFIC
OG0010049	LOC115626837|XP_030378181.1|SLEB	LOC108094662|XP_017050861.1|DFIC
OG0010050	LOC115627752|XP_030379396.1|SLEB	LOC108094661|XP_017050860.1|DFIC
OG0010051	LOC115629495|XP_030381831.1|SLEB	LOC108091281|XP_017045884.1|DFIC
OG0010052	LOC115627667|XP_030379269.1|SLEB	LOC108102129|XP_017062282.1|DFIC
OG0010053	LOC115629502|XP_030381841.1|SLEB	LOC108095607|XP_017052260.1|DFIC
OG0010054	LOC115626779|XP_030378105.1|SLEB	LOC108097997|XP_017056123.1|DFIC
OG0010055	LOC115627000|XP_030378375.1|SLEB	LOC108097888|XP_017055916.1|DFIC
OG0010056	LOC115626980|XP_030378356.1|SLEB	LOC108095586|XP_017052238.1|DFIC
OG0010057	LOC115628720|XP_030380776.1|SLEB	LOC108097268|XP_017054955.1|DFIC
OG0010058	LOC115627360|XP_030378869.1|SLEB	LOC108095551|XP_017052175.1|DFIC
OG0010059	LOC115627422|XP_030378951.1|SLEB	LOC108091194|XP_017045764.1|DFIC
OG0010060	LOC115626993|XP_030378368.1|SLEB	LOC108091175|XP_017045714.1|DFIC
OG0010062	LOC115633022|XP_030386206.1|SLEB	LOC108093125|XP_017048558.1|DFIC
OG0010063	LOC115632709|XP_030385811.1|SLEB	LOC108099712|XP_017058823.1|DFIC
OG0010064	LOC115632242|XP_030385165.1|SLEB	LOC108099933|XP_017059092.1|DFIC
OG0010065	LOC115622875|XP_030372825.1|SLEB	LOC108099753|XP_017058870.1|DFIC
OG0010066	LOC115628410|XP_030380358.1|SLEB	LOC108100323|XP_017059619.1|DFIC
OG0010067	LOC115632878|XP_030386013.1|SLEB	LOC108099007|XP_017057731.1|DFIC
OG0010068	LOC115623243|XP_030373361.1|SLEB	LOC108093072|XP_017048473.1|DFIC
OG0010069	LOC115622135|XP_030371853.1|SLEB	LOC108100656|XP_017060156.1|DFIC
OG0010070	LOC115632519|XP_030385574.1|SLEB	LOC108093064|XP_017048462.1|DFIC
OG0010071	LOC115627744|XP_030379379.1|SLEB	LOC108099775|XP_017058893.1|DFIC
OG0010072	LOC115623169|XP_030373245.1|SLEB	LOC108088990|XP_017042522.1|DFIC
OG0010073	LOC115622835|XP_030372774.1|SLEB	LOC108096467|XP_017053568.1|DFIC
OG0010074	LOC115627331|XP_030378836.1|SLEB	LOC108095348|XP_017051918.1|DFIC
OG0010076	LOC115624618|XP_030375228.1|SLEB	LOC108089597|XP_017043444.1|DFIC
OG0010077	LOC115632628|XP_030385718.1|SLEB	LOC108089322|XP_017042989.1|DFIC
OG0010078	LOC115632626|XP_030385715.1|SLEB	LOC108089356|XP_017043022.1|DFIC
OG0010079	LOC115632618|XP_030385706.1|SLEB	LOC108089319|XP_017042985.1|DFIC
OG0010080	LOC115622462|XP_030372267.1|SLEB	LOC108088941|XP_017042453.1|DFIC
OG0010081	LOC115633031|XP_030386232.1|SLEB	LOC108096272|XP_017053223.1|DFIC
OG0010082	LOC115623201|XP_030373285.1|SLEB	LOC108099143|XP_017057975.1|DFIC
OG0010083	LOC115632807|XP_030385919.1|SLEB	LOC108086886|XP_017039435.1|DFIC
OG0010084	LOC115633123|XP_030386375.1|SLEB	LOC108087452|XP_017040303.1|DFIC
OG0010085	LOC115632846|XP_030385963.1|SLEB	LOC108088749|XP_017042186.1|DFIC
OG0010086	LOC115632852|XP_030385971.1|SLEB	LOC108086931|XP_017039525.1|DFIC
OG0010087	LOC115622148|XP_030371874.1|SLEB	LOC108086919|XP_017039497.1|DFIC
OG0010088	LOC115624918|XP_030375628.1|SLEB	LOC108088824|XP_017042280.1|DFIC
OG0010089	LOC115627980|XP_030379736.1|SLEB	LOC108100663|XP_017060164.1|DFIC
OG0010090	LOC115627974|XP_030379729.1|SLEB	LOC108095041|XP_017051423.1|DFIC
OG0010091	LOC115621501|XP_030371029.1|SLEB	LOC108086636|XP_017039101.1|DFIC
OG0010092	LOC115621544|XP_030371069.1|SLEB	LOC108102086|XP_017062227.1|DFIC
OG0010095	LOC115625544|XP_030376481.1|SLEB	LOC108092005|XP_017046923.1|DFIC
OG0010096	LOC115628868|XP_030380984.1|SLEB	LOC108097362|XP_017055095.1|DFIC
OG0010097	LOC115627406|XP_030378921.1|SLEB	LOC108097025|XP_017054531.1|DFIC
OG0010098	LOC115626280|XP_030377462.1|SLEB	LOC108088126|XP_017041273.1|DFIC
OG0010099	LOC115631470|XP_030384083.1|SLEB	LOC108101249|XP_017060994.1|DFIC
OG0010100	LOC115622696|XP_030372584.1|SLEB	LOC108089733|XP_017043603.1|DFIC
OG0010101	LOC115632372|XP_030385351.1|SLEB	LOC108088863|XP_017042331.1|DFIC
OG0010102	LOC115624843|XP_030375546.1|SLEB	LOC108088891|XP_017042378.1|DFIC
OG0010103	LOC115624917|XP_030375627.1|SLEB	LOC108088903|XP_017042397.1|DFIC
OG0010104	LOC115624979|XP_030375694.1|SLEB	LOC108087513|XP_017040405.1|DFIC
OG0010105	LOC115632303|XP_030385265.1|SLEB	LOC108100993|XP_017060647.1|DFIC
OG0010107	LOC115634637|XP_030388353.1|SLEB	LOC108087634|XP_017040580.1|DFIC
OG0010108	LOC115632012|XP_030384849.1|SLEB	LOC108093789|XP_017049558.1|DFIC
OG0010111	LOC115621491|XP_030371019.1|SLEB	LOC108097755|XP_017055755.1|DFIC
OG0010112	LOC115620995|XP_030370375.1|SLEB	LOC108087110|XP_017039781.1|DFIC
OG0010113	LOC115628894|XP_030381012.1|SLEB	LOC108101648|XP_017061552.1|DFIC
OG0010114	LOC115626918|XP_030378288.1|SLEB	LOC108101765|XP_017061719.1|DFIC
OG0010115	LOC115629715|XP_030382096.1|SLEB	LOC108095272|XP_017051805.1|DFIC
OG0010116	LOC115627658|XP_030379259.1|SLEB	LOC108095292|XP_017051822.1|DFIC
OG0010117	LOC115629301|XP_030381608.1|SLEB	LOC108095630|XP_017052286.1|DFIC
OG0010118	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB	LOC108091325|XP_017045955.1|DFIC
OG0010119	LOC115633386|XP_030386690.1|SLEB	LOC108097428|XP_017055188.1|DFIC
OG0010120	LOC115633298|XP_030386569.1|SLEB	LOC108088645|XP_017042055.1|DFIC
OG0010121	LOC115627681|XP_030379284.1|SLEB	LOC108088586|XP_017041925.1|DFIC
OG0010122	LOC115627292|XP_030378784.1|SLEB	LOC108097623|XP_017055529.1|DFIC
OG0010123	LOC115627366|XP_030378876.1|SLEB	LOC108097425|XP_017055182.1|DFIC
OG0010125	LOC115627794|XP_030379480.1|SLEB	LOC108097768|XP_017055782.1|DFIC
OG0010126	LOC115626325|XP_030377530.1|SLEB	LOC108090035|XP_017044019.1|DFIC
OG0010127	LOC115626060|XP_030377172.1|SLEB	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC
OG0010128	LOC115626061|XP_030377173.1|SLEB	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC
OG0010129	LOC115625831|XP_030376885.1|SLEB	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC
OG0010130	LOC115626375|XP_030377591.1|SLEB	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC
OG0010131	LOC115625813|XP_030376857.1|SLEB	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC
OG0010132	LOC115625795|XP_030376832.1|SLEB	LOC108094485|XP_017050561.1|DFIC
OG0010133	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB	LOC108094430|XP_017050490.1|DFIC
OG0010134	LOC115625648|XP_030376636.1|SLEB	LOC108101185|XP_017060915.1|DFIC
OG0010135	LOC115628540|XP_030380561.1|SLEB	LOC108093447|XP_017049002.1|DFIC
OG0010136	LOC115628563|XP_030380587.1|SLEB	LOC108093387|XP_017048894.1|DFIC
OG0010137	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB	LOC108093384|XP_017048890.1|DFIC
OG0010138	LOC115626015|XP_030377123.1|SLEB	LOC108100805|XP_017060362.1|DFIC
OG0010139	LOC115628564|XP_030380588.1|SLEB	LOC108089999|XP_017043991.1|DFIC
OG0010140	LOC115631864|XP_030384573.1|SLEB	LOC108092416|XP_017047472.1|DFIC
OG0010141	LOC115631786|XP_030384480.1|SLEB	LOC108100014|XP_017059210.1|DFIC
OG0010142	LOC115631814|XP_030384510.1|SLEB	LOC108095160|XP_017051603.1|DFIC
OG0010143	LOC115630589|XP_030383067.1|SLEB	LOC108102095|XP_017062238.1|DFIC
OG0010144	LOC115623107|XP_030373173.1|SLEB	LOC108090621|XP_017044887.1|DFIC
OG0010145	LOC115628608|XP_030380652.1|SLEB	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC
OG0010146	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB	LOC108089894|XP_017043854.1|DFIC
OG0010147	LOC115631846|XP_030384549.1|SLEB	LOC108091428|XP_017046107.1|DFIC
OG0010148	LOC115632002|XP_030384791.1|SLEB	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC
OG0010149	LOC115631857|XP_030384563.1|SLEB	LOC108094121|XP_017050031.1|DFIC
OG0010150	LOC115631871|XP_030384579.1|SLEB	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC
OG0010151	LOC115626141|XP_030377263.1|SLEB	LOC108094365|XP_017050395.1|DFIC
OG0010152	LOC115628573|XP_030380601.1|SLEB	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC
