Orthogroup	SLEB.longest_only	AAEG.longest_only
OG0006958	LOC115631865|XP_030384576.1|SLEB	LOC5568817|XP_001658183.2|AAEG
OG0006959	LOC115628275|XP_030380164.1|SLEB	LOC5568819|XP_001658185.1|AAEG
OG0006960	LOC115626099|XP_030377211.1|SLEB	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG
OG0006961	LOC115630591|XP_030383070.1|SLEB	LOC5568830|XP_021701344.1|AAEG
OG0006962	LOC115629028|XP_030381186.1|SLEB	LOC5564978|XP_001649330.2|AAEG
OG0006963	LOC115625666|XP_030376662.1|SLEB	LOC5570300|XP_021701406.1|AAEG
OG0006964	LOC115625917|XP_030377011.1|SLEB	LOC5577475|XP_001656501.2|AAEG
OG0006965	LOC115631706|XP_030384393.1|SLEB	LOC5578795|XP_001657167.2|AAEG
OG0006966	LOC115631165|XP_030383714.1|SLEB	LOC5578794|XP_001657165.1|AAEG
OG0006967	LOC115633697|XP_030387015.1|SLEB	LOC5578793|XP_001657164.2|AAEG
OG0006968	LOC115623216|XP_030373317.1|SLEB	LOC5578768|XP_021701446.1|AAEG
OG0006969	LOC115622851|XP_030372793.1|SLEB	LOC5578753|XP_001657121.1|AAEG
OG0006970	LOC115620660|XP_030369871.1|SLEB	LOC5570954|XP_021701486.1|AAEG
OG0006971	LOC115630489|XP_030382933.1|SLEB	LOC5576430|XP_001662635.1|AAEG
OG0006972	LOC115631438|XP_030384037.1|SLEB	LOC5576427|XP_001662630.2|AAEG
OG0006973	LOC115628601|XP_030380644.1|SLEB	LOC5577727|XP_021697246.1|AAEG
OG0006974	LOC115623686|XP_030374016.1|SLEB	LOC5565282|XP_001649622.2|AAEG
OG0006975	LOC115631447|XP_030384051.1|SLEB	LOC5568241|XP_001657933.2|AAEG
OG0006976	LOC115628988|XP_030381129.1|SLEB	LOC5570636|XP_021701628.1|AAEG
OG0006977	LOC115633629|XP_030386924.1|SLEB	LOC5578973|XP_021701659.1|AAEG
OG0006978	LOC115630579|XP_030383056.1|SLEB	LOC5576060|XP_021701664.1|AAEG
OG0006979	LOC115631276|XP_030383848.1|SLEB	LOC5577127|XP_021701683.1|AAEG
OG0006980	LOC115626333|XP_030377537.1|SLEB	LOC5576862|XP_001662958.1|AAEG
OG0006981	LOC115622901|XP_030372880.1|SLEB	LOC5577187|XP_021701706.1|AAEG
OG0006982	LOC115628550|XP_030380572.1|SLEB	LOC5577184|XP_021701707.1|AAEG
OG0006983	LOC115628519|XP_030380531.1|SLEB	LOC5577190|XP_021701711.1|AAEG
OG0006984	LOC115631485|XP_030384100.1|SLEB	LOC23687802|XP_021701713.1|AAEG
OG0006985	LOC115628469|XP_030380451.1|SLEB	LOC5574881|XP_021701718.1|AAEG
OG0006986	LOC115630650|XP_030383152.1|SLEB	LOC5574879|XP_001661689.1|AAEG
OG0006987	LOC115633663|XP_030386968.1|SLEB	LOC5565864|XP_001650230.1|AAEG
OG0006988	LOC115631727|XP_030384423.1|SLEB	LOC5564530|XP_021701754.1|AAEG
OG0006989	LOC115631770|XP_030384465.1|SLEB	LOC5568486|XP_001658071.1|AAEG
OG0006990	LOC115630584|XP_030383062.1|SLEB	LOC5573100|XP_021701800.1|AAEG
OG0006991	LOC115620401|XP_030369477.1|SLEB	LOC5573091|XP_001654405.1|AAEG
OG0006992	LOC115631051|XP_030383543.1|SLEB	LOC5564482|XP_021701933.1|AAEG
OG0006993	LOC115630619|XP_030383106.1|SLEB	LOC5579471|XP_021702015.1|AAEG
OG0006994	LOC115631466|XP_030384076.1|SLEB	LOC5563793|XP_021702026.1|AAEG
OG0006995	LOC115625748|XP_030376764.1|SLEB	LOC5563857|XP_001648171.2|AAEG
OG0006996	LOC115625867|XP_030376938.1|SLEB	LOC5575714|XP_001662161.1|AAEG
OG0006997	LOC115619966|XP_030368862.1|SLEB	LOC5572015|XP_021702111.1|AAEG
OG0006998	LOC115630079|XP_030382564.1|SLEB	LOC5567716|XP_001657637.2|AAEG
OG0006999	LOC115631612|XP_030384276.1|SLEB	LOC5567313|XP_001651748.1|AAEG
OG0007000	LOC115630999|XP_030383453.1|SLEB	LOC5576503|XP_001662695.1|AAEG
OG0007001	LOC115630203|XP_030382635.1|SLEB	LOC5577601|XP_011492990.2|AAEG
OG0007002	LOC115626213|XP_030377365.1|SLEB	LOC5575182|XP_021702262.1|AAEG
OG0007003	LOC115625677|XP_030376678.1|SLEB	LOC5575180|XP_001655561.2|AAEG
OG0007004	LOC115631725|XP_030384420.1|SLEB	LOC5575159|XP_021702294.1|AAEG
OG0007005	LOC115630716|XP_030383228.1|SLEB	LOC5575158|XP_021702298.1|AAEG
OG0007006	LOC115626456|XP_030377696.1|SLEB	LOC5566374|XP_021702362.1|AAEG
OG0007007	LOC115631759|XP_030384453.1|SLEB	LOC5566398|XP_001650762.1|AAEG
OG0007008	LOC115630756|XP_030383271.1|SLEB	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG
OG0007009	LOC115631148|XP_030383679.1|SLEB	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG
OG0007010	LOC115631423|XP_030384011.1|SLEB	LOC5572440|XP_021702437.1|AAEG
OG0007011	LOC115629455|XP_030381780.1|SLEB	LOC5572447|XP_001660391.1|AAEG
OG0007012	LOC115630629|XP_030383123.1|SLEB	LOC5572451|XP_021702453.1|AAEG
OG0007013	LOC115626354|XP_030377565.1|SLEB	LOC5572466|XP_001660412.2|AAEG
OG0007014	LOC115626403|XP_030377626.1|SLEB	LOC5565305|XP_021702487.1|AAEG
OG0007015	LOC115625656|XP_030376644.1|SLEB	LOC5565307|XP_001649665.2|AAEG
OG0007016	LOC115626106|XP_030377219.1|SLEB	LOC5565300|XP_021702509.1|AAEG
OG0007017	LOC115629012|XP_030381164.1|SLEB	LOC5566799|XP_021702550.1|AAEG
OG0007018	LOC115622902|XP_030372881.1|SLEB	LOC5566800|XP_021702552.1|AAEG
OG0007019	LOC115626096|XP_030377209.1|SLEB	LOC5576032|XP_021702615.1|AAEG
OG0007020	LOC115626050|XP_030377162.1|SLEB	LOC5564911|XP_021702621.1|AAEG
OG0007021	LOC115631055|XP_030383551.1|SLEB	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG
OG0007022	LOC115631154|XP_030383688.1|SLEB	LOC5572816|XP_021702701.1|AAEG
OG0007023	LOC115631489|XP_030384105.1|SLEB	LOC23687450|XP_011493524.1|AAEG
OG0007024	LOC115623643|XP_030373948.1|SLEB	LOC5572828|XP_001654224.2|AAEG
OG0007025	LOC115629818|XP_030382249.1|SLEB	LOC5570694|XP_021702717.1|AAEG
OG0007026	LOC115631166|XP_030383715.1|SLEB	LOC5570696|XP_021702721.1|AAEG
OG0007027	LOC115631458|XP_030384066.1|SLEB	LOC5572901|XP_021702739.1|AAEG
OG0007028	LOC115631696|XP_030384378.1|SLEB	LOC5572902|XP_021702740.1|AAEG
OG0007029	LOC115631232|XP_030383801.1|SLEB	LOC5568614|XP_021702769.1|AAEG
OG0007030	LOC115627185|XP_030378648.1|SLEB	LOC5568605|XP_001652439.1|AAEG
OG0007031	LOC115630483|XP_030382924.1|SLEB	LOC5568611|XP_021702789.1|AAEG
OG0007032	LOC115622965|XP_030372975.1|SLEB	LOC5577539|XP_021702804.1|AAEG
OG0007033	LOC115625810|XP_030376855.1|SLEB	LOC5577537|XP_001656550.2|AAEG
OG0007034	LOC115630603|XP_030383083.1|SLEB	LOC5564020|XP_001648342.1|AAEG
OG0007035	LOC115633788|XP_030387125.1|SLEB	LOC5564021|XP_001648343.1|AAEG
OG0007036	LOC115623250|XP_030373378.1|SLEB	LOC5564022|XP_001648345.1|AAEG
OG0007037	LOC115620426|XP_030369513.1|SLEB	LOC5564024|XP_001648346.1|AAEG
OG0007038	LOC115632643|XP_030385736.1|SLEB	LOC5566784|XP_021702855.1|AAEG
OG0007039	LOC115620080|XP_030369122.1|SLEB	LOC5573247|XP_001654456.2|AAEG
OG0007040	LOC115628506|XP_030380509.1|SLEB	LOC5573251|XP_001654461.1|AAEG
OG0007041	LOC115629077|XP_030381252.1|SLEB	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC115626508|XP_030377755.1|SLEB	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC115625594|XP_030376571.1|SLEB	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC115631777|XP_030384472.1|SLEB	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC115623845|XP_030374247.1|SLEB	LOC5564842|XP_021703006.1|AAEG
OG0007046	LOC115623719|XP_030374062.1|SLEB	LOC5564845|XP_021703016.1|AAEG
OG0007047	LOC115630671|XP_030383175.1|SLEB	LOC5569074|XP_001658304.1|AAEG
OG0007048	LOC115630538|XP_030383003.1|SLEB	LOC5569077|XP_021703044.1|AAEG
OG0007049	LOC115630633|XP_030383129.1|SLEB	LOC5567973|XP_001657795.1|AAEG
OG0007050	LOC115630936|XP_030383364.1|SLEB	LOC5573699|XP_001661025.1|AAEG
OG0007051	LOC115631392|XP_030383973.1|SLEB	LOC5571525|XP_021703126.1|AAEG
OG0007052	LOC115629851|XP_030382292.1|SLEB	LOC5568941|XP_021703172.1|AAEG
OG0007053	LOC115625125|XP_030375899.1|SLEB	LOC5568923|XP_021703194.1|AAEG
OG0007054	LOC115634717|XP_030388460.1|SLEB	LOC5573119|XP_001660735.2|AAEG
OG0007055	LOC115626035|XP_030377149.1|SLEB	LOC5573122|XP_001660738.2|AAEG
OG0007056	LOC115622799|XP_030372724.1|SLEB	LOC5573139|XP_001660755.1|AAEG
OG0007057	LOC115629873|XP_030382328.1|SLEB	LOC5573186|XP_001660803.2|AAEG
OG0007058	LOC115627078|XP_030378486.1|SLEB	LOC5573192|XP_001660809.2|AAEG
OG0007059	LOC115631163|XP_030383707.1|SLEB	LOC5573895|XP_001654928.2|AAEG
OG0007060	LOC115631417|XP_030384003.1|SLEB	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC115632055|XP_030384889.1|SLEB	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC115631211|XP_030383776.1|SLEB	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC115625976|XP_030377079.1|SLEB	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC115621831|XP_030371502.1|SLEB	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC115631460|XP_030384068.1|SLEB	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC115624753|XP_030375443.1|SLEB	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC115631000|XP_030383455.1|SLEB	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC115626194|XP_030377335.1|SLEB	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC115626402|XP_030377624.1|SLEB	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC115621497|XP_030371028.1|SLEB	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC115623072|XP_030373132.1|SLEB	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC115621499|XP_030371026.1|SLEB	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC115630663|XP_030383165.1|SLEB	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC115633867|XP_030387223.1|SLEB	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC115631065|XP_030383564.1|SLEB	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC115624957|XP_030375673.1|SLEB	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC115631842|XP_030384545.1|SLEB	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC115631025|XP_030383502.1|SLEB	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC115631026|XP_030383503.1|SLEB	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC115626309|XP_030377502.1|SLEB	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC115625864|XP_030376935.1|SLEB	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC115628518|XP_030380530.1|SLEB	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC115631352|XP_030383928.1|SLEB	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC115629872|XP_030382327.1|SLEB	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC115632059|XP_030384896.1|SLEB	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC115631145|XP_030383676.1|SLEB	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC115625096|XP_030375858.1|SLEB	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC115630988|XP_030383433.1|SLEB	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC115631539|XP_030384171.1|SLEB	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC115631214|XP_030383779.1|SLEB	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC115632036|XP_030384861.1|SLEB	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC115623531|XP_030373773.1|SLEB	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC115625824|XP_030376874.1|SLEB	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC115625963|XP_030377066.1|SLEB	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC115625934|XP_030377031.1|SLEB	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC115629003|XP_030381149.1|SLEB	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC115630746|XP_030383260.1|SLEB	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC115630502|XP_030382954.1|SLEB	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC115621074|XP_030370462.1|SLEB	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC115625809|XP_030376853.1|SLEB	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC115631611|XP_030384275.1|SLEB	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC115628620|XP_030380665.1|SLEB	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC115624140|XP_030374596.1|SLEB	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC115631834|XP_030384538.1|SLEB	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC115630451|XP_030382871.1|SLEB	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC115631254|XP_030383827.1|SLEB	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC115630427|XP_030382839.1|SLEB	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC115630535|XP_030383001.1|SLEB	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC115631658|XP_030384331.1|SLEB	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC115631024|XP_030383499.1|SLEB	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC115631944|XP_030384657.1|SLEB	LOC5567344|XP_021704052.1|AAEG
OG0007112	LOC115631174|XP_030383724.1|SLEB	LOC23687430|XP_011493248.1|AAEG
OG0007113	LOC115620926|XP_030370292.1|SLEB	LOC5569772|XP_001653000.2|AAEG
OG0007114	LOC115631237|XP_030383805.1|SLEB	LOC5569771|XP_001652998.2|AAEG
OG0007115	LOC115630978|XP_030383420.1|SLEB	LOC5569757|XP_001652994.2|AAEG
OG0007116	LOC115632039|XP_030384866.1|SLEB	LOC5569763|XP_021704085.1|AAEG
OG0007117	LOC115630424|XP_030382822.1|SLEB	LOC5569765|XP_001652986.2|AAEG
OG0007118	LOC115631716|XP_030384410.1|SLEB	LOC5569768|XP_021704087.1|AAEG
OG0007119	LOC115626894|XP_030378264.1|SLEB	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG
OG0007120	LOC115628815|XP_030380900.1|SLEB	LOC5568559|XP_001652390.2|AAEG
OG0007121	LOC115626859|XP_030378222.1|SLEB	LOC5568553|XP_001652385.1|AAEG
OG0007122	LOC115629119|XP_030381307.1|SLEB	LOC5568556|XP_021709379.1|AAEG
OG0007123	LOC115629709|XP_030382088.1|SLEB	LOC5568551|XP_021706949.1|AAEG
OG0007124	LOC115624772|XP_030375463.1|SLEB	LOC5567867|XP_021708822.1|AAEG
OG0007125	LOC115624706|XP_030375384.1|SLEB	LOC5575370|XP_021706049.1|AAEG
OG0007126	LOC115624781|XP_030375473.1|SLEB	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC115624724|XP_030375406.1|SLEB	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC115624776|XP_030375468.1|SLEB	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC115624628|XP_030375243.1|SLEB	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC115622842|XP_030372782.1|SLEB	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC115621856|XP_030371538.1|SLEB	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC115627133|XP_030378570.1|SLEB	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC115632163|XP_030385050.1|SLEB	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC115622729|XP_030372630.1|SLEB	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC115632437|XP_030385441.1|SLEB	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC115622577|XP_030372420.1|SLEB	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC115626917|XP_030378287.1|SLEB	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC115629464|XP_030381794.1|SLEB	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC115628908|XP_030381027.1|SLEB	LOC5571898|XP_021705906.1|AAEG
OG0007140	LOC115627902|XP_030379656.1|SLEB	LOC5571899|XP_001653815.1|AAEG
OG0007141	LOC115626969|XP_030378344.1|SLEB	LOC5571901|XP_001653816.1|AAEG
OG0007142	LOC115620032|XP_030368998.1|SLEB	LOC5570133|XP_001653114.1|AAEG
OG0007143	LOC115621166|XP_030370588.1|SLEB	LOC5568063|XP_021706338.1|AAEG
OG0007144	LOC115623485|XP_030373714.1|SLEB	LOC5568062|XP_021706333.1|AAEG
OG0007145	LOC115625333|XP_030376218.1|SLEB	LOC110679831|XP_021711285.1|AAEG
OG0007146	LOC115625510|XP_030376434.1|SLEB	LOC5568059|XP_001651995.1|AAEG
OG0007147	LOC115620824|XP_030370114.1|SLEB	LOC5568050|XP_021710032.1|AAEG
OG0007148	LOC115629329|XP_030381638.1|SLEB	LOC5569395|XP_021707871.1|AAEG
OG0007149	LOC115626348|XP_030377595.1|SLEB	LOC5572510|XP_021709936.1|AAEG
OG0007150	LOC115620071|XP_030369088.1|SLEB	LOC5566760|XP_001651163.1|AAEG
OG0007151	LOC115632772|XP_030385880.1|SLEB	LOC5566759|XP_001651161.1|AAEG
OG0007152	LOC115627056|XP_030378462.1|SLEB	LOC5575113|XP_021709386.1|AAEG
OG0007153	LOC115627288|XP_030378779.1|SLEB	LOC5575108|XP_001661830.1|AAEG
OG0007154	LOC115626879|XP_030378251.1|SLEB	LOC5575102|XP_001661824.1|AAEG
OG0007155	LOC115629560|XP_030381915.1|SLEB	LOC5575100|XP_001661823.1|AAEG
OG0007156	LOC115621910|XP_030371603.1|SLEB	LOC5575099|XP_001661820.1|AAEG
OG0007157	LOC115625259|XP_030376115.1|SLEB	LOC5572232|XP_001653924.1|AAEG
OG0007158	LOC115632919|XP_030386070.1|SLEB	LOC5572236|XP_001653923.1|AAEG
OG0007159	LOC115628031|XP_030379833.1|SLEB	LOC5571956|XP_021709182.1|AAEG
OG0007160	LOC115623412|XP_030373582.1|SLEB	LOC5576666|XP_001656205.1|AAEG
OG0007161	LOC115629684|XP_030382066.1|SLEB	LOC5567645|XP_021710629.1|AAEG
OG0007162	LOC115627047|XP_030378444.1|SLEB	LOC5567646|XP_001651840.1|AAEG
OG0007163	LOC115620438|XP_030369525.1|SLEB	LOC5563791|XP_001648060.1|AAEG
OG0007164	LOC115620414|XP_030369497.1|SLEB	LOC5563784|XP_001648071.1|AAEG
OG0007165	LOC115628809|XP_030380889.1|SLEB	LOC5578562|XP_021708688.1|AAEG
OG0007166	LOC115630782|XP_030383298.1|SLEB	LOC5563810|XP_021710831.1|AAEG
OG0007167	LOC115629556|XP_030381907.1|SLEB	LOC5563812|XP_001648095.1|AAEG
OG0007168	LOC115627046|XP_030378443.1|SLEB	LOC5570780|XP_021708848.1|AAEG
OG0007169	LOC115629881|XP_030382338.1|SLEB	LOC5570779|XP_001659370.1|AAEG
OG0007170	LOC115621878|XP_030371565.1|SLEB	LOC5579219|XP_021708060.1|AAEG
OG0007171	LOC115629927|XP_030382392.1|SLEB	LOC5567820|XP_021704643.1|AAEG
OG0007172	LOC115627770|XP_030379428.1|SLEB	LOC5567824|XP_001657730.2|AAEG
OG0007173	LOC115627889|XP_030379635.1|SLEB	LOC5567826|XP_021711081.1|AAEG
OG0007174	LOC115620663|XP_030369877.1|SLEB	LOC5577686|XP_021705453.1|AAEG
OG0007175	LOC115624690|XP_030375356.1|SLEB	LOC5566392|XP_021710584.1|AAEG
OG0007176	LOC115623613|XP_030373890.1|SLEB	LOC5574394|XP_001655107.1|AAEG
OG0007177	LOC115625292|XP_030376165.1|SLEB	LOC5574401|XP_001655108.1|AAEG
OG0007178	LOC115623700|XP_030374036.1|SLEB	LOC5574406|XP_001655113.1|AAEG
OG0007179	LOC115623384|XP_030373541.1|SLEB	LOC5574409|XP_001655116.1|AAEG
OG0007180	LOC115625059|XP_030375791.1|SLEB	LOC5574410|XP_001655117.1|AAEG
OG0007181	LOC115628034|XP_030379836.1|SLEB	LOC5580266|XP_001662893.1|AAEG
OG0007182	LOC115624144|XP_030374601.1|SLEB	LOC5580264|XP_021711480.1|AAEG
OG0007183	LOC115624334|XP_030374830.1|SLEB	LOC5580270|XP_021704264.1|AAEG
OG0007184	LOC115623951|XP_030374375.1|SLEB	LOC5580271|XP_021707734.1|AAEG
OG0007185	LOC115630476|XP_030382910.1|SLEB	LOC5580278|XP_001662904.1|AAEG
OG0007186	LOC115623702|XP_030374041.1|SLEB	LOC5570551|XP_021710343.1|AAEG
OG0007187	LOC115625579|XP_030376539.1|SLEB	LOC5570549|XP_021706869.1|AAEG
OG0007188	LOC115624310|XP_030374793.1|SLEB	LOC5570556|XP_021710715.1|AAEG
OG0007189	LOC115623746|XP_030374122.1|SLEB	LOC5570559|XP_001653215.1|AAEG
OG0007190	LOC115624017|XP_030374450.1|SLEB	LOC5570550|XP_021706979.1|AAEG
OG0007191	LOC115633002|XP_030386188.1|SLEB	LOC5570555|XP_021705253.1|AAEG
OG0007192	LOC115627514|XP_030379068.1|SLEB	LOC5575629|XP_021707063.1|AAEG
OG0007193	LOC115627513|XP_030379067.1|SLEB	LOC5575632|XP_001655773.1|AAEG
OG0007194	LOC115627280|XP_030378771.1|SLEB	LOC5575628|XP_021706178.1|AAEG
OG0007195	LOC115624188|XP_030374646.1|SLEB	LOC5570066|XP_001653052.1|AAEG
OG0007196	LOC115621253|XP_030370707.1|SLEB	LOC5571237|XP_021710952.1|AAEG
OG0007197	LOC115632574|XP_030385655.1|SLEB	LOC5574517|XP_001661490.1|AAEG
OG0007198	LOC115624030|XP_030374467.1|SLEB	LOC5576018|XP_021708175.1|AAEG
OG0007199	LOC115624283|XP_030374766.1|SLEB	LOC5570240|XP_021710073.1|AAEG
OG0007200	LOC115623711|XP_030374051.1|SLEB	LOC5576751|XP_021708355.1|AAEG
OG0007201	LOC115622822|XP_030372757.1|SLEB	LOC5579918|XP_001657892.1|AAEG
OG0007202	LOC115628353|XP_030380286.1|SLEB	LOC5579911|XP_001657891.1|AAEG
OG0007203	LOC115628352|XP_030380285.1|SLEB	LOC5579907|XP_021709805.1|AAEG
OG0007204	LOC115629162|XP_030381395.1|SLEB	LOC5579906|XP_001657887.1|AAEG
OG0007205	LOC115622663|XP_030372536.1|SLEB	LOC5579902|XP_001657882.2|AAEG
OG0007206	LOC115623878|XP_030374287.1|SLEB	LOC5579898|XP_021708390.1|AAEG
OG0007207	LOC115625270|XP_030376132.1|SLEB	LOC5579897|XP_001657877.2|AAEG
OG0007208	LOC115623493|XP_030373727.1|SLEB	LOC5579896|XP_021710250.1|AAEG
OG0007209	LOC115623492|XP_030373725.1|SLEB	LOC5579894|XP_021710248.1|AAEG
OG0007210	LOC115623950|XP_030374373.1|SLEB	LOC5579893|XP_001657871.2|AAEG
OG0007211	LOC115623819|XP_030374223.1|SLEB	LOC5579891|XP_001657869.2|AAEG
OG0007212	LOC115621128|XP_030370537.1|SLEB	LOC5579887|XP_021705483.1|AAEG
OG0007213	LOC115630752|XP_030383270.1|SLEB	LOC5567684|XP_001657613.1|AAEG
OG0007214	LOC115622286|XP_030372046.1|SLEB	LOC5567681|XP_021704958.1|AAEG
OG0007215	LOC115625496|XP_030376412.1|SLEB	LOC5564520|XP_021707222.1|AAEG
OG0007216	LOC115620271|XP_030369298.1|SLEB	LOC5578739|XP_021707388.1|AAEG
OG0007217	LOC115628147|XP_030379978.1|SLEB	LOC5578734|XP_001657106.1|AAEG
OG0007218	LOC115620429|XP_030369516.1|SLEB	LOC5578749|XP_001657116.1|AAEG
OG0007219	LOC115624147|XP_030374603.1|SLEB	LOC5574464|XP_021704646.1|AAEG
OG0007220	LOC115620882|XP_030370220.1|SLEB	LOC5573339|XP_021709525.1|AAEG
OG0007221	LOC115625039|XP_030375745.1|SLEB	LOC5573343|XP_001660822.1|AAEG
OG0007222	LOC115621067|XP_030370452.1|SLEB	LOC5567517|XP_021708406.1|AAEG
OG0007223	LOC115620428|XP_030369515.1|SLEB	LOC5567528|XP_001657523.1|AAEG
OG0007224	LOC115623713|XP_030374054.1|SLEB	LOC5567529|XP_001657524.1|AAEG
OG0007225	LOC115625515|XP_030376440.1|SLEB	LOC5567531|XP_021710585.1|AAEG
OG0007226	LOC115624366|XP_030374886.1|SLEB	LOC5567532|XP_001657527.2|AAEG
OG0007227	LOC115628306|XP_030380214.1|SLEB	LOC5567533|XP_001657528.2|AAEG
OG0007228	LOC115623144|XP_030373213.1|SLEB	LOC5567534|XP_021705905.1|AAEG
OG0007229	LOC115623678|XP_030374007.1|SLEB	LOC5567538|XP_001657533.1|AAEG
OG0007230	LOC115623547|XP_030373798.1|SLEB	LOC5568784|XP_001658149.1|AAEG
OG0007231	LOC115623974|XP_030374403.1|SLEB	LOC5568787|XP_021704811.1|AAEG
OG0007232	LOC115622519|XP_030372334.1|SLEB	LOC5568788|XP_021709249.1|AAEG
OG0007233	LOC115622554|XP_030372383.1|SLEB	LOC5568791|XP_021705790.1|AAEG
OG0007234	LOC115623068|XP_030373122.1|SLEB	LOC5569950|XP_001658850.1|AAEG
OG0007235	LOC115622312|XP_030372078.1|SLEB	LOC5569948|XP_021704129.1|AAEG
OG0007236	LOC115624153|XP_030374610.1|SLEB	LOC5576837|XP_001662944.2|AAEG
OG0007237	LOC115624091|XP_030374541.1|SLEB	LOC5576836|XP_001662943.2|AAEG
OG0007238	LOC115627996|XP_030379753.1|SLEB	LOC5572681|XP_021707150.1|AAEG
OG0007239	LOC115625210|XP_030376039.1|SLEB	LOC5578005|XP_001656743.2|AAEG
OG0007240	LOC115623755|XP_030374150.1|SLEB	LOC5578002|XP_021708497.1|AAEG
OG0007241	LOC115629896|XP_030382356.1|SLEB	LOC5577997|XP_001656735.1|AAEG
OG0007242	LOC115629895|XP_030382353.1|SLEB	LOC5577988|XP_021706142.1|AAEG
OG0007243	LOC115627359|XP_030378868.1|SLEB	LOC5565984|XP_021706674.1|AAEG
OG0007244	LOC115623964|XP_030374392.1|SLEB	LOC5577457|XP_001663383.1|AAEG
OG0007245	LOC115621861|XP_030371540.1|SLEB	LOC5577454|XP_021710132.1|AAEG
