Orthogroup	SLEB.longest_only	DMAU.longest_only
OG0008354	LOC115627466|XP_030378998.1|SLEB	LOC117147358|XP_033170113.1|DMAU
OG0008355	LOC115621949|XP_030371659.1|SLEB	LOC117136702|XP_033153611.1|DMAU
OG0008356	LOC115624561|XP_030375150.1|SLEB	LOC117142107|XP_033161884.1|DMAU
OG0008357	LOC115625131|XP_030375905.1|SLEB	LOC117142396|XP_033162234.1|DMAU
OG0008358	LOC115626570|XP_030377809.1|SLEB	LOC117150644|XP_033173510.1|DMAU
OG0008359	LOC115634784|XP_030388547.1|SLEB	LOC117137807|XP_033155372.1|DMAU
OG0008360	LOC115619955|XP_030368848.1|SLEB	LOC117137252|XP_033154506.1|DMAU
OG0008361	LOC115628536|XP_030380558.1|SLEB	LOC117150539|XP_033173356.1|DMAU
OG0008362	LOC115627123|XP_030378552.1|SLEB	LOC117147028|XP_033169612.1|DMAU
OG0008363	LOC115633652|XP_030386955.1|SLEB	LOC117136283|XP_033153009.1|DMAU
OG0008364	LOC115622671|XP_030372546.1|SLEB	LOC117141905|XP_033161508.1|DMAU
OG0008365	LOC115624530|XP_030375112.1|SLEB	LOC117136798|XP_033153747.1|DMAU
OG0008366	LOC115623881|XP_030374291.1|SLEB	LOC117143712|XP_033164402.1|DMAU
OG0008367	LOC115626830|XP_030378171.1|SLEB	LOC117146453|XP_033168572.1|DMAU
OG0008368	LOC115631690|XP_030384372.1|SLEB	LOC117150764|XP_033173695.1|DMAU
OG0008369	LOC115629787|XP_030382202.1|SLEB	LOC117148872|XP_033172434.1|DMAU
OG0008370	LOC115621742|XP_030371334.1|SLEB	LOC117145990|XP_033167795.1|DMAU
OG0008372	LOC115629842|XP_030382283.1|SLEB	LOC117135676|XP_033151964.1|DMAU
OG0008373	LOC115631032|XP_030383513.1|SLEB	LOC117146489|XP_033168622.1|DMAU
OG0008374	LOC115625936|XP_030377033.1|SLEB	LOC117136740|XP_033153663.1|DMAU
OG0008375	LOC115628589|XP_030380632.1|SLEB	LOC117136462|XP_033153285.1|DMAU
OG0008376	LOC115631376|XP_030383957.1|SLEB	LOC117150758|XP_033173686.1|DMAU
OG0008377	LOC115631101|XP_030383615.1|SLEB	LOC117147614|XP_033170466.1|DMAU
OG0008378	LOC115631100|XP_030383614.1|SLEB	LOC117147604|XP_033170454.1|DMAU
OG0008379	LOC115625869|XP_030376939.1|SLEB	LOC117137004|XP_033154084.1|DMAU
OG0008380	LOC115626200|XP_030377343.1|SLEB	LOC117142345|XP_033162156.1|DMAU
OG0008381	LOC115630442|XP_030382861.1|SLEB	LOC117139060|XP_033157063.1|DMAU
OG0008383	LOC115631911|XP_030384622.1|SLEB	LOC117140126|XP_033158785.1|DMAU
OG0008384	LOC115630689|XP_030383199.1|SLEB	LOC117144944|XP_033166292.1|DMAU
OG0008385	LOC115630675|XP_030383179.1|SLEB	LOC117137221|XP_033154470.1|DMAU
OG0008386	LOC115627230|XP_030378713.1|SLEB	LOC117146943|XP_033169484.1|DMAU
OG0008387	LOC115620913|XP_030370268.1|SLEB	LOC117142855|XP_033162987.1|DMAU
OG0008388	LOC115625938|XP_030377035.1|SLEB	LOC117150826|XP_033173784.1|DMAU
OG0008389	LOC115631268|XP_030383840.1|SLEB	LOC117150510|XP_033173308.1|DMAU
OG0008390	LOC115630653|XP_030383155.1|SLEB	LOC117138878|XP_033156868.1|DMAU
OG0008391	LOC115631803|XP_030384502.1|SLEB	LOC117148619|XP_033172002.1|DMAU
OG0008392	LOC115620513|XP_030369638.1|SLEB, LOC115623006|XP_030373037.1|SLEB	LOC117139393|XP_033157550.1|DMAU
OG0008394	LOC115632356|XP_030385336.1|SLEB	LOC117139515|XP_033157764.1|DMAU
OG0008395	LOC115627060|XP_030378467.1|SLEB	LOC117148618|XP_033171997.1|DMAU
OG0008396	LOC115629764|XP_030382175.1|SLEB	LOC117146900|XP_033169398.1|DMAU
OG0008397	LOC115629347|XP_030381655.1|SLEB	LOC117146971|XP_033169531.1|DMAU
OG0008398	LOC115629331|XP_030381639.1|SLEB	LOC117148365|XP_033171613.1|DMAU
OG0008399	LOC115628040|XP_030379845.1|SLEB	LOC117148257|XP_033171453.1|DMAU
OG0008400	LOC115622983|XP_030372996.1|SLEB	LOC117141765|XP_033161285.1|DMAU
OG0008401	LOC115631319|XP_030383894.1|SLEB	LOC117138019|XP_033155721.1|DMAU
OG0008402	LOC115620615|XP_030369794.1|SLEB	LOC117145170|XP_033166610.1|DMAU
OG0008403	LOC115628744|XP_030380809.1|SLEB	LOC117146821|XP_033169266.1|DMAU
OG0008404	LOC115625101|XP_030375864.1|SLEB	LOC117143930|XP_033164737.1|DMAU
OG0008406	LOC115628906|XP_030381024.1|SLEB	LOC117147000|XP_033169571.1|DMAU
OG0008407	LOC115623526|XP_030373768.1|SLEB	LOC117142658|XP_033162674.1|DMAU
OG0008408	LOC115633363|XP_030386666.1|SLEB	LOC117148897|XP_033172494.1|DMAU
OG0008409	LOC115632780|XP_030385890.1|SLEB	LOC117139846|XP_033158383.1|DMAU
OG0008410	LOC115624263|XP_030374747.1|SLEB	LOC117143014|XP_033163272.1|DMAU
OG0008411	LOC115623503|XP_030373741.1|SLEB	LOC117143805|XP_033164540.1|DMAU
OG0008412	LOC115629287|XP_030381588.1|SLEB	LOC117148317|XP_033171538.1|DMAU
OG0008413	LOC115622579|XP_030372423.1|SLEB	LOC117140673|XP_033159615.1|DMAU
OG0008414	LOC115629224|XP_030381495.1|SLEB	LOC117146618|XP_033168838.1|DMAU
OG0008415	LOC115627595|XP_030379178.1|SLEB	LOC117146449|XP_033168567.1|DMAU
OG0008416	LOC115627132|XP_030378565.1|SLEB	LOC117148218|XP_033171398.1|DMAU
OG0008417	LOC115627901|XP_030379655.1|SLEB	LOC117148679|XP_033172109.1|DMAU
OG0008418	LOC115627916|XP_030379670.1|SLEB	LOC117146852|XP_033169308.1|DMAU
OG0008419	LOC115627175|XP_030378634.1|SLEB	LOC117148823|XP_033172361.1|DMAU
OG0008420	LOC115627269|XP_030378758.1|SLEB	LOC117148124|XP_033171237.1|DMAU
OG0008421	LOC115627796|XP_030379483.1|SLEB	LOC117146938|XP_033169477.1|DMAU
OG0008422	LOC115627032|XP_030378422.1|SLEB	LOC117146877|XP_033169357.1|DMAU
OG0008423	LOC115634625|XP_030388339.1|SLEB	LOC117136976|XP_033154042.1|DMAU
OG0008424	LOC115626678|XP_030377965.1|SLEB	LOC117147046|XP_033169684.1|DMAU
OG0008425	LOC115625190|XP_030376016.1|SLEB	LOC117143691|XP_033164370.1|DMAU
OG0008426	LOC115634545|XP_030388215.1|SLEB	LOC117138564|XP_033156615.1|DMAU
OG0008427	LOC115629382|XP_030381696.1|SLEB	LOC117147132|XP_033169801.1|DMAU
OG0008428	LOC115627899|XP_030379653.1|SLEB	LOC117146814|XP_033169254.1|DMAU
OG0008429	LOC115623600|XP_030373873.1|SLEB	LOC117144959|XP_033166306.1|DMAU
OG0008430	LOC115629358|XP_030381670.1|SLEB	LOC117147466|XP_033170248.1|DMAU
OG0008431	LOC115631027|XP_030383547.1|SLEB	LOC117142089|XP_033161863.1|DMAU
OG0008432	LOC115621402|XP_030370906.1|SLEB	LOC117145944|XP_033167715.1|DMAU
OG0008433	LOC115623184|XP_030373265.1|SLEB	LOC117141584|XP_033160988.1|DMAU
OG0008434	LOC115621521|XP_030371046.1|SLEB	LOC117143615|XP_033164264.1|DMAU
OG0008435	LOC115631685|XP_030384362.1|SLEB	LOC117150489|XP_033173282.1|DMAU
OG0008436	LOC115626943|XP_030378322.1|SLEB	LOC117136198|XP_033152835.1|DMAU
OG0008438	LOC115624026|XP_030374463.1|SLEB	LOC117144728|XP_033165962.1|DMAU
OG0008439	LOC115633692|XP_030387008.1|SLEB	LOC117136366|XP_033153137.1|DMAU
OG0008440	LOC115623447|XP_030373657.1|SLEB	LOC117145761|XP_033167417.1|DMAU
OG0008441	LOC115632285|XP_030385233.1|SLEB	LOC117140549|XP_033159434.1|DMAU
OG0008442	LOC115626964|XP_030378342.1|SLEB	LOC117138549|XP_033156597.1|DMAU
OG0008443	LOC115624575|XP_030375166.1|SLEB	LOC117139482|XP_033157693.1|DMAU
OG0008444	LOC115623279|XP_030373422.1|SLEB	LOC117141735|XP_033161244.1|DMAU
OG0008445	LOC115627035|XP_030378426.1|SLEB	LOC117147972|XP_033171012.1|DMAU
OG0008446	LOC115627323|XP_030378826.1|SLEB	LOC117147877|XP_033170848.1|DMAU
OG0008447	LOC115628836|XP_030380935.1|SLEB	LOC117146649|XP_033168873.1|DMAU
OG0008448	LOC115629343|XP_030381652.1|SLEB	LOC117148735|XP_033172194.1|DMAU
OG0008449	LOC115627631|XP_030379227.1|SLEB	LOC117147016|XP_033169591.1|DMAU
OG0008450	LOC115629625|XP_030381986.1|SLEB	LOC117147433|XP_033170204.1|DMAU
OG0008451	LOC115624155|XP_030374612.1|SLEB	LOC117145517|XP_033167099.1|DMAU
OG0008452	LOC115631572|XP_030384224.1|SLEB	LOC117150679|XP_033173576.1|DMAU
OG0008453	LOC115629687|XP_030382071.1|SLEB	LOC117138278|XP_033156138.1|DMAU
OG0008454	LOC115629250|XP_030381527.1|SLEB	LOC117146726|XP_033169054.1|DMAU
OG0008455	LOC115628391|XP_030380335.1|SLEB	LOC117141798|XP_033161331.1|DMAU
OG0008456	LOC115623318|XP_030373439.1|SLEB	LOC117145658|XP_033167280.1|DMAU
OG0008457	LOC115623640|XP_030373944.1|SLEB	LOC117142423|XP_033162274.1|DMAU
OG0008458	LOC115624860|XP_030375566.1|SLEB	LOC117136116|XP_033152703.1|DMAU
OG0008459	LOC115620697|XP_030369927.1|SLEB	LOC117147498|XP_033170291.1|DMAU
OG0008460	LOC115626344|XP_030377553.1|SLEB	LOC117135283|XP_033151342.1|DMAU
OG0008461	LOC115631987|XP_030384766.1|SLEB	LOC117137950|XP_033155606.1|DMAU
OG0008462	LOC115631737|XP_030384435.1|SLEB	LOC117150366|XP_033173120.1|DMAU
OG0008463	LOC115631964|XP_030384687.1|SLEB	LOC117137988|XP_033155667.1|DMAU
OG0008464	LOC115631726|XP_030384424.1|SLEB	LOC117137506|XP_033154877.1|DMAU
OG0008465	LOC115623043|XP_030373083.1|SLEB	LOC117135622|XP_033151875.1|DMAU
OG0008466	LOC115634103|XP_030387519.1|SLEB	LOC117135561|XP_033151758.1|DMAU
OG0008467	LOC115628930|XP_030381056.1|SLEB	LOC117137262|XP_033154516.1|DMAU
OG0008468	LOC115631849|XP_030384553.1|SLEB	LOC117150869|XP_033173879.1|DMAU
OG0008469	LOC115626097|XP_030377243.1|SLEB	LOC117148451|XP_033171716.1|DMAU
OG0008470	LOC115626501|XP_030377750.1|SLEB	LOC117135535|XP_033151697.1|DMAU
OG0008472	LOC115628381|XP_030380326.1|SLEB	LOC117138240|XP_033156080.1|DMAU
OG0008473	LOC115628045|XP_030379849.1|SLEB	LOC117146346|XP_033168377.1|DMAU
OG0008474	LOC115625214|XP_030376044.1|SLEB	LOC117146050|XP_033167881.1|DMAU
OG0008475	LOC115626084|XP_030377196.1|SLEB	LOC117142866|XP_033163023.1|DMAU
OG0008476	LOC115625453|XP_030376361.1|SLEB	LOC117145029|XP_033166422.1|DMAU
OG0008477	LOC115619971|XP_030368867.1|SLEB	LOC117137480|XP_033154851.1|DMAU
OG0008479	LOC115624537|XP_030375121.1|SLEB	LOC117135682|XP_033151975.1|DMAU
OG0008480	LOC115622419|XP_030372214.1|SLEB	LOC117141607|XP_033161013.1|DMAU
OG0008481	LOC115633300|XP_030386571.1|SLEB	LOC117147092|XP_033169747.1|DMAU
OG0008482	LOC115632150|XP_030385028.1|SLEB	LOC117147412|XP_033170179.1|DMAU, LOC117139960|XP_033158544.1|DMAU
OG0008483	LOC115631720|XP_030384415.1|SLEB	LOC117150948|XP_033174012.1|DMAU
OG0008484	LOC115624119|XP_030374574.1|SLEB	LOC117143669|XP_033164341.1|DMAU
OG0008485	LOC115626299|XP_030377487.1|SLEB	LOC117135153|XP_033151104.1|DMAU
OG0008486	LOC115627746|XP_030379380.1|SLEB	LOC117146337|XP_033168345.1|DMAU
OG0008487	LOC115633247|XP_030386503.1|SLEB	LOC117147124|XP_033169782.1|DMAU
OG0008488	LOC115624309|XP_030374792.1|SLEB	LOC117142732|XP_033162793.1|DMAU
OG0008489	LOC115624247|XP_030374728.1|SLEB	LOC117144338|XP_033165341.1|DMAU
OG0008490	LOC115624139|XP_030374595.1|SLEB	LOC117145900|XP_033167642.1|DMAU
OG0008491	LOC115620974|XP_030370355.1|SLEB	LOC117145431|XP_033166970.1|DMAU
OG0008492	LOC115631388|XP_030383970.1|SLEB	LOC117150295|XP_033173008.1|DMAU
OG0008493	LOC115626024|XP_030377133.1|SLEB	LOC117150253|XP_033172944.1|DMAU
OG0008494	LOC115632642|XP_030385732.1|SLEB, LOC115634759|XP_030388510.1|SLEB, LOC115632867|XP_030385990.1|SLEB	LOC117136716|XP_033153630.1|DMAU
OG0008495	LOC115634695|XP_030388430.1|SLEB	LOC117137609|XP_033155022.1|DMAU
OG0008496	LOC115623032|XP_030373072.1|SLEB	LOC117135621|XP_033151874.1|DMAU
OG0008497	LOC115634074|XP_030387481.1|SLEB	LOC117138025|XP_033155724.1|DMAU
OG0008498	LOC115621705|XP_030371275.1|SLEB	LOC117137851|XP_033155450.1|DMAU
OG0008499	LOC115632157|XP_030385046.1|SLEB	LOC117136698|XP_033153607.1|DMAU
OG0008500	LOC115631272|XP_030383847.1|SLEB	LOC117137401|XP_033154713.1|DMAU
OG0008501	LOC115622997|XP_030373016.1|SLEB	LOC117139317|XP_033157452.1|DMAU
OG0008502	LOC115627201|XP_030378679.1|SLEB	LOC117146849|XP_033169300.1|DMAU
OG0008503	LOC115628936|XP_030381068.1|SLEB	LOC117146740|XP_033169087.1|DMAU
OG0008504	LOC115633038|XP_030386242.1|SLEB	LOC117141992|XP_033161723.1|DMAU
OG0008505	LOC115623245|XP_030373366.1|SLEB	LOC117140516|XP_033159386.1|DMAU
OG0008506	LOC115632335|XP_030385300.1|SLEB	LOC117139593|XP_033157899.1|DMAU
OG0008507	LOC115622633|XP_030372499.1|SLEB	LOC117139064|XP_033157064.1|DMAU
OG0008508	LOC115627987|XP_030379743.1|SLEB	LOC117148542|XP_033171865.1|DMAU
OG0008509	LOC115629750|XP_030382149.1|SLEB	LOC117146935|XP_033169471.1|DMAU, LOC117143808|XP_033164544.1|DMAU, LOC117147080|XP_033169734.1|DMAU
OG0008510	LOC115633278|XP_030386549.1|SLEB	LOC117147743|XP_033170635.1|DMAU, LOC117148875|XP_033172438.1|DMAU, LOC117148874|XP_033172437.1|DMAU
OG0008512	LOC115629023|XP_030381180.1|SLEB	LOC117147807|XP_033170750.1|DMAU, LOC117147608|XP_033170456.1|DMAU
OG0008513	LOC115631263|XP_030383834.1|SLEB	LOC117150762|XP_033173690.1|DMAU
OG0008514	LOC115631429|XP_030384021.1|SLEB	LOC117144426|XP_033165464.1|DMAU
OG0008515	LOC115631613|XP_030384277.1|SLEB	LOC117138158|XP_033155931.1|DMAU
OG0008516	LOC115623177|XP_030373257.1|SLEB	LOC117140230|XP_033158920.1|DMAU
OG0008517	LOC115623270|XP_030373409.1|SLEB	LOC117140001|XP_033158602.1|DMAU
OG0008518	LOC115634106|XP_030387524.1|SLEB	LOC117140200|XP_033158876.1|DMAU
OG0008519	LOC115634780|XP_030388540.1|SLEB	LOC117138034|XP_033155735.1|DMAU
OG0008520	LOC115623740|XP_030374113.1|SLEB	LOC117142552|XP_033162492.1|DMAU
OG0008521	LOC115625435|XP_030376341.1|SLEB, LOC115625430|XP_030376330.1|SLEB	LOC117143927|XP_033164735.1|DMAU
OG0008522	LOC115625732|XP_030376748.1|SLEB	LOC117150229|XP_033172915.1|DMAU, LOC117136211|XP_033152863.1|DMAU
OG0008523	LOC115626126|XP_030377240.1|SLEB	LOC117147074|XP_033169729.1|DMAU
OG0008524	LOC115626955|XP_030378330.1|SLEB	LOC117148568|XP_033171917.1|DMAU, LOC117148047|XP_033171123.1|DMAU
OG0008527	LOC115627578|XP_030379161.1|SLEB	LOC117148287|XP_033171498.1|DMAU
OG0008528	LOC115632230|XP_030385150.1|SLEB	LOC117141649|XP_033161113.1|DMAU
OG0008529	LOC115626930|XP_030378296.1|SLEB	LOC117147205|XP_033169910.1|DMAU
OG0008530	LOC115633341|XP_030386633.1|SLEB	LOC117146404|XP_033168479.1|DMAU
OG0008531	LOC115629855|XP_030382297.1|SLEB	LOC117148427|XP_033171689.1|DMAU
OG0008532	LOC115629122|XP_030381319.1|SLEB	LOC117148398|XP_033171653.1|DMAU
OG0008534	LOC115629633|XP_030381994.1|SLEB	LOC117147444|XP_033170217.1|DMAU
OG0008535	LOC115626875|XP_030378246.1|SLEB	LOC117147980|XP_033171021.1|DMAU
OG0008538	LOC115628684|XP_030380718.1|SLEB	LOC117146562|XP_033168751.1|DMAU
OG0008540	LOC115625344|XP_030376232.1|SLEB	LOC117143086|XP_033163453.1|DMAU
OG0008541	LOC115622583|XP_030372439.1|SLEB	LOC117137986|XP_033155661.1|DMAU
OG0008542	LOC115632197|XP_030385103.1|SLEB	LOC117141119|XP_033160331.1|DMAU
OG0008544	LOC115634389|XP_030387938.1|SLEB	LOC117138003|XP_033155695.1|DMAU
OG0008545	LOC115633691|XP_030387007.1|SLEB	LOC117135447|XP_033151517.1|DMAU
OG0008546	LOC115622970|XP_030372980.1|SLEB	LOC117140094|XP_033158740.1|DMAU
OG0008547	LOC115628920|XP_030381041.1|SLEB	LOC117147139|XP_033169809.1|DMAU
OG0008548	LOC115626271|XP_030377449.1|SLEB	LOC117143821|XP_033164558.1|DMAU
OG0008549	LOC115620555|XP_030369702.1|SLEB	LOC117143984|XP_033164816.1|DMAU
OG0008550	LOC115624498|XP_030375062.1|SLEB	LOC117147090|XP_033169746.1|DMAU
OG0008551	LOC115622353|XP_030372128.1|SLEB	LOC117140630|XP_033159541.1|DMAU
OG0008552	LOC115622617|XP_030372478.1|SLEB	LOC117139471|XP_033157679.1|DMAU
OG0008553	LOC115634310|XP_030387828.1|SLEB	LOC117137923|XP_033155564.1|DMAU
OG0008554	LOC115627780|XP_030379449.1|SLEB	LOC117146422|XP_033168516.1|DMAU
OG0008555	LOC115626676|XP_030377962.1|SLEB	LOC117147895|XP_033170889.1|DMAU
OG0008556	LOC115620561|XP_030369712.1|SLEB	LOC117136570|XP_033153417.1|DMAU
OG0008557	LOC115620714|XP_030369951.1|SLEB	LOC117145195|XP_033166648.1|DMAU
OG0008558	LOC115625873|XP_030376946.1|SLEB	LOC117147527|XP_033170342.1|DMAU
OG0008560	LOC115626634|XP_030377902.1|SLEB	LOC117146300|XP_033168227.1|DMAU
OG0008562	LOC115626203|XP_030377346.1|SLEB	LOC117150241|XP_033172926.1|DMAU
OG0008563	LOC115620890|XP_030370233.1|SLEB	LOC117142825|XP_033162938.1|DMAU
OG0008564	LOC115631403|XP_030383986.1|SLEB	LOC117150286|XP_033172996.1|DMAU
OG0008565	LOC115633356|XP_030386656.1|SLEB	LOC117141852|XP_033161419.1|DMAU
OG0008566	LOC115625675|XP_030376672.1|SLEB	LOC117146254|XP_033168095.1|DMAU
OG0008567	LOC115631621|XP_030384287.1|SLEB	LOC117137535|XP_033154924.1|DMAU
OG0008569	LOC115629144|XP_030381358.1|SLEB	LOC117148298|XP_033171510.1|DMAU
OG0008571	LOC115622616|XP_030372476.1|SLEB	LOC117139470|XP_033157678.1|DMAU
OG0008572	LOC115623654|XP_030373969.1|SLEB	LOC117143281|XP_033163750.1|DMAU
OG0008573	LOC115633255|XP_030386516.1|SLEB	LOC117147215|XP_033169920.1|DMAU
OG0008574	LOC115622828|XP_030372766.1|SLEB	LOC117140301|XP_033159037.1|DMAU
OG0008575	LOC115620500|XP_030369612.1|SLEB	LOC117142788|XP_033162871.1|DMAU
OG0008576	LOC115627569|XP_030379153.1|SLEB	LOC117148915|XP_033172525.1|DMAU
OG0008577	LOC115622213|XP_030371968.1|SLEB	LOC117141858|XP_033161428.1|DMAU
OG0008579	LOC115623271|XP_030373410.1|SLEB	LOC117140003|XP_033158605.1|DMAU
OG0008581	LOC115633739|XP_030387072.1|SLEB	LOC117140226|XP_033158915.1|DMAU
OG0008582	LOC115629349|XP_030381658.1|SLEB	LOC117147138|XP_033169808.1|DMAU
OG0008583	LOC115629634|XP_030381995.1|SLEB	LOC117147846|XP_033170806.1|DMAU
OG0008584	LOC115629264|XP_030381548.1|SLEB	LOC117146728|XP_033169061.1|DMAU
OG0008585	LOC115627031|XP_030378421.1|SLEB	LOC117147968|XP_033171009.1|DMAU
OG0008586	LOC115627029|XP_030378418.1|SLEB	LOC117147965|XP_033171005.1|DMAU
OG0008587	LOC115623424|XP_030373606.1|SLEB	LOC117142723|XP_033162775.1|DMAU
OG0008588	LOC115624380|XP_030374947.1|SLEB	LOC117143268|XP_033163738.1|DMAU
OG0008589	LOC115629958|XP_030382432.1|SLEB	LOC117146659|XP_033168892.1|DMAU
OG0008590	LOC115625512|XP_030376436.1|SLEB	LOC117142763|XP_033162835.1|DMAU
OG0008592	LOC115631908|XP_030384618.1|SLEB, LOC115624767|XP_030375460.1|SLEB	LOC117135800|XP_033152187.1|DMAU
OG0008593	LOC115623140|XP_030373210.1|SLEB	LOC117141840|XP_033161391.1|DMAU
OG0008594	LOC115621230|XP_030370679.1|SLEB	LOC117144857|XP_033166150.1|DMAU
OG0008595	LOC115634210|XP_030387662.1|SLEB	LOC117137738|XP_033155212.1|DMAU
OG0008596	LOC115634208|XP_030387659.1|SLEB	LOC117138182|XP_033155971.1|DMAU
OG0008597	LOC115625392|XP_030376289.1|SLEB	LOC117143403|XP_033163987.1|DMAU
OG0008598	LOC115629501|XP_030381840.1|SLEB	LOC117147841|XP_033170790.1|DMAU
OG0008599	LOC115629682|XP_030382064.1|SLEB	LOC117148508|XP_033171804.1|DMAU
OG0008600	LOC115624422|XP_030375019.1|SLEB	LOC117142963|XP_033163181.1|DMAU
OG0008601	LOC115631711|XP_030384398.1|SLEB	LOC117150224|XP_033172911.1|DMAU
OG0008602	LOC115625318|XP_030376200.1|SLEB	LOC117142284|XP_033162058.1|DMAU
OG0008603	LOC115621498|XP_030371025.1|SLEB	LOC117145375|XP_033166890.1|DMAU
OG0008604	LOC115623079|XP_030373143.1|SLEB	LOC117135717|XP_033152040.1|DMAU
OG0008605	LOC115626104|XP_030377217.1|SLEB	LOC117135277|XP_033151335.1|DMAU
OG0008606	LOC115622095|XP_030371797.1|SLEB, LOC115630758|XP_030383273.1|SLEB	LOC117150494|XP_033173289.1|DMAU
OG0008607	LOC115623682|XP_030374012.1|SLEB	LOC117143875|XP_033164651.1|DMAU
OG0008608	LOC115627318|XP_030378821.1|SLEB	LOC117147987|XP_033171028.1|DMAU
OG0008609	LOC115623436|XP_030373642.1|SLEB, LOC115623981|XP_030374411.1|SLEB	LOC117143215|XP_033163655.1|DMAU
OG0008610	LOC115633682|XP_030386996.1|SLEB	LOC117137721|XP_033155184.1|DMAU
OG0008612	LOC115633874|XP_030387235.1|SLEB	LOC117137439|XP_033154767.1|DMAU
OG0008614	LOC115627520|XP_030379080.1|SLEB	LOC117148937|XP_033172554.1|DMAU
OG0008615	LOC115623853|XP_030374257.1|SLEB	LOC117144233|XP_033165192.1|DMAU
OG0008616	LOC115625561|XP_030376515.1|SLEB	LOC117144103|XP_033165013.1|DMAU
OG0008617	LOC115621618|XP_030371173.1|SLEB	LOC117144587|XP_033165756.1|DMAU
OG0008619	LOC115630708|XP_030383221.1|SLEB	LOC117150797|XP_033173746.1|DMAU
OG0008620	LOC115628000|XP_030379770.1|SLEB	LOC117137995|XP_033155673.1|DMAU
OG0008621	LOC115621221|XP_030370666.1|SLEB	LOC117146055|XP_033167886.1|DMAU
OG0008622	LOC115634634|XP_030388349.1|SLEB	LOC117137135|XP_033154326.1|DMAU
OG0008623	LOC115621620|XP_030371175.1|SLEB, LOC115621367|XP_030370850.1|SLEB	LOC117137710|XP_033155173.1|DMAU
OG0008624	LOC115633659|XP_030386965.1|SLEB	LOC117138363|XP_033156321.1|DMAU
OG0008625	LOC115634565|XP_030388252.1|SLEB	LOC117136066|XP_033152606.1|DMAU
OG0008626	LOC115623064|XP_030373107.1|SLEB	LOC117136189|XP_033152827.1|DMAU
OG0008627	LOC115632999|XP_030386181.1|SLEB	LOC117141137|XP_033160353.1|DMAU
OG0008629	LOC115625812|XP_030376899.1|SLEB	LOC117150384|XP_033173137.1|DMAU
OG0008630	LOC115627761|XP_030379407.1|SLEB	LOC117146241|XP_033168049.1|DMAU
OG0008631	LOC115622042|XP_030371770.1|SLEB	LOC117143159|XP_033163558.1|DMAU
OG0008632	LOC115620497|XP_030369609.1|SLEB	LOC117145787|XP_033167458.1|DMAU
OG0008633	LOC115626573|XP_030377817.1|SLEB	LOC117135598|XP_033151832.1|DMAU
OG0008634	LOC115626406|XP_030377631.1|SLEB	LOC117135981|XP_033152489.1|DMAU
OG0008635	LOC115634056|XP_030387459.1|SLEB	LOC117137987|XP_033155662.1|DMAU
OG0008636	LOC115623911|XP_030374326.1|SLEB	LOC117145808|XP_033167500.1|DMAU
OG0008637	LOC115634383|XP_030387928.1|SLEB	LOC117141474|XP_033160835.1|DMAU
OG0008638	LOC115620386|XP_030369454.1|SLEB	LOC117143098|XP_033163468.1|DMAU
OG0008639	LOC115621159|XP_030370577.1|SLEB	LOC117143032|XP_033163313.1|DMAU
OG0008640	LOC115620338|XP_030369395.1|SLEB	LOC117142334|XP_033162141.1|DMAU
OG0008641	LOC115621916|XP_030371617.1|SLEB	LOC117145477|XP_033167043.1|DMAU
OG0008642	LOC115628984|XP_030381123.1|SLEB	LOC117145058|XP_033166463.1|DMAU
OG0008643	LOC115620511|XP_030369634.1|SLEB	LOC117145788|XP_033167459.1|DMAU
OG0008644	LOC115620934|XP_030370302.1|SLEB	LOC117145243|XP_033166714.1|DMAU
OG0008645	LOC115626142|XP_030377264.1|SLEB	LOC117145976|XP_033167777.1|DMAU
OG0008646	LOC115630807|XP_030383331.1|SLEB	LOC117150894|XP_033173922.1|DMAU
OG0008647	LOC115630957|XP_030383391.1|SLEB	LOC117150994|XP_033174090.1|DMAU
OG0008648	LOC115631878|XP_030384586.1|SLEB	LOC117139612|XP_033157953.1|DMAU
OG0008649	LOC115630948|XP_030383418.1|SLEB	LOC117137158|XP_033154359.1|DMAU
OG0008650	LOC115624075|XP_030374524.1|SLEB	LOC117143702|XP_033164389.1|DMAU
OG0008651	LOC115633025|XP_030386213.1|SLEB	LOC117135502|XP_033151616.1|DMAU
OG0008652	LOC115629101|XP_030381285.1|SLEB	LOC117137049|XP_033154149.1|DMAU, LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU
OG0008653	LOC115634317|XP_030387837.1|SLEB	LOC117137289|XP_033154554.1|DMAU
OG0008654	LOC115633830|XP_030387178.1|SLEB	LOC117135579|XP_033151794.1|DMAU
OG0008655	LOC115633689|XP_030387006.1|SLEB	LOC117137099|XP_033154276.1|DMAU
OG0008656	LOC115628934|XP_030381066.1|SLEB	LOC117147094|XP_033169749.1|DMAU
OG0008657	LOC115626697|XP_030377985.1|SLEB	LOC117146395|XP_033168460.1|DMAU
OG0008658	LOC115629894|XP_030382350.1|SLEB	LOC117146533|XP_033168694.1|DMAU
OG0008659	LOC115630540|XP_030383006.1|SLEB	LOC117141417|XP_033160735.1|DMAU
OG0008660	LOC115632340|XP_030385304.1|SLEB	LOC117139861|XP_033158406.1|DMAU
OG0008661	LOC115622889|XP_030372852.1|SLEB	LOC117139925|XP_033158500.1|DMAU
OG0008662	LOC115632683|XP_030385779.1|SLEB	LOC117140375|XP_033159131.1|DMAU
