Orthogroup	SLEB.longest_only	DPER.longest_only
OG0008779	LOC115627126|XP_030378557.1|SLEB	LOC6598575|XP_002023638.1|DPER
OG0008780	LOC115628374|XP_030380312.1|SLEB	LOC6591978|XP_002017022.1|DPER
OG0008781	LOC115628715|XP_030380769.1|SLEB	LOC6600030|XP_026849229.1|DPER
OG0008782	LOC115623238|XP_030373353.1|SLEB	LOC6602713|XP_026849452.1|DPER
OG0008783	LOC115634019|XP_030387405.1|SLEB	LOC6590445|XP_002015872.1|DPER
OG0008784	LOC115625633|XP_030376625.1|SLEB	LOC6601792|XP_002026851.1|DPER
OG0008785	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB	LOC113567105|XP_026850083.1|DPER, LOC113567103|XP_026850081.1|DPER, LOC113567104|XP_026850082.1|DPER, LOC6604536|XP_002029425.2|DPER
OG0008786	LOC115622110|XP_030371811.1|SLEB	LOC6596547|XP_002021684.2|DPER, LOC6596548|XP_026843624.1|DPER
OG0008788	LOC115622354|XP_030372129.1|SLEB	LOC6602931|XP_026848847.1|DPER
OG0008789	LOC115628346|XP_030380272.1|SLEB	LOC6599546|XP_026849422.1|DPER
OG0008791	LOC115634193|XP_030387641.1|SLEB	LOC6590287|XP_002016344.1|DPER
OG0008792	LOC115624763|XP_030375456.1|SLEB	LOC6601612|XP_002026648.1|DPER
OG0008793	LOC115624544|XP_030375130.1|SLEB	LOC6603173|XP_002028166.1|DPER
OG0008795	LOC115623944|XP_030374366.1|SLEB	LOC6591623|XP_026846414.1|DPER
OG0008797	LOC115621600|XP_030371152.1|SLEB	LOC6588228|XP_002012915.2|DPER
OG0008799	LOC115622440|XP_030372242.1|SLEB, LOC115634335|XP_030387851.1|SLEB, LOC115634229|XP_030387680.1|SLEB, LOC115622439|XP_030372241.1|SLEB	LOC6590842|XP_002015774.1|DPER
OG0008805	LOC115628687|XP_030380721.1|SLEB	LOC6597432|XP_026846565.1|DPER
OG0008806	LOC115629230|XP_030381500.1|SLEB	LOC6602850|XP_002027871.1|DPER
OG0008807	LOC115629769|XP_030382181.1|SLEB	LOC6598137|XP_026846290.1|DPER
OG0008808	LOC115629654|XP_030382028.1|SLEB	LOC6600775|XP_026845174.1|DPER
OG0008809	LOC115625597|XP_030376579.1|SLEB	LOC6595277|XP_026840851.1|DPER
OG0008811	LOC115621577|XP_030371127.1|SLEB	LOC6594819|XP_026843871.1|DPER
OG0008814	LOC115634582|XP_030388275.1|SLEB	LOC6591049|XP_002016560.1|DPER
OG0008816	LOC115632718|XP_030385823.1|SLEB	LOC6600535|XP_002025722.1|DPER
OG0008819	LOC115634394|XP_030387946.1|SLEB	LOC6593242|XP_002018363.1|DPER
OG0008820	LOC115626041|XP_030377152.1|SLEB	LOC6589550|XP_026843910.1|DPER
OG0008821	LOC115626653|XP_030377918.1|SLEB	LOC6603793|XP_026846625.1|DPER
OG0008824	LOC115630449|XP_030382912.1|SLEB	LOC6590166|XP_026842030.1|DPER
OG0008825	LOC115634136|XP_030387566.1|SLEB	LOC6595905|XP_002021444.1|DPER
OG0008829	LOC115621668|XP_030371237.1|SLEB, LOC115628825|XP_030380917.1|SLEB	LOC6600702|XP_002025866.1|DPER
OG0008830	LOC115627688|XP_030379291.1|SLEB	LOC6601746|XP_026847034.1|DPER
OG0008831	LOC115629313|XP_030381619.1|SLEB	LOC6600449|XP_026848417.1|DPER
OG0008832	LOC115629215|XP_030381478.1|SLEB	LOC6600448|XP_026848393.1|DPER
OG0008833	LOC115626743|XP_030378054.1|SLEB	LOC6598159|XP_026846295.1|DPER
OG0008834	LOC115628202|XP_030380055.1|SLEB	LOC113565960|XP_026845192.1|DPER
OG0008836	LOC115634116|XP_030387540.1|SLEB	LOC6590006|XP_026842487.1|DPER
OG0008837	LOC115634357|XP_030387877.1|SLEB	LOC6590935|XP_026842715.1|DPER
OG0008838	LOC115625722|XP_030376730.1|SLEB	LOC6588921|XP_002014483.1|DPER
OG0008839	LOC115622470|XP_030372274.1|SLEB	LOC6590200|XP_002015831.1|DPER
OG0008840	LOC115631523|XP_030384154.1|SLEB	LOC6596436|XP_002021617.1|DPER
OG0008841	LOC115628406|XP_030380355.1|SLEB	LOC113566618|XP_026848854.1|DPER
OG0008843	LOC115632829|XP_030385944.1|SLEB	LOC6601065|XP_002026089.1|DPER
OG0008845	LOC115631227|XP_030383794.1|SLEB	LOC6596413|XP_002021598.1|DPER
OG0008846	LOC115622568|XP_030372399.1|SLEB	LOC6589287|XP_002014274.2|DPER
OG0008847	LOC115624232|XP_030374708.1|SLEB	LOC6591830|XP_002016980.1|DPER
OG0008848	LOC115624086|XP_030374575.1|SLEB	LOC6592620|XP_002018496.2|DPER
OG0008849	LOC115628875|XP_030380989.1|SLEB	LOC113566620|XP_026848888.1|DPER
OG0008850	LOC115634327|XP_030387845.1|SLEB	LOC6593183|XP_002017898.1|DPER
OG0008851	LOC115630609|XP_030383092.1|SLEB	LOC6596623|XP_002021631.1|DPER
OG0008852	LOC115634520|XP_030388186.1|SLEB	LOC6591086|XP_026842853.1|DPER
OG0008854	LOC115631179|XP_030383728.1|SLEB	LOC6589377|XP_002015049.2|DPER
OG0008855	LOC115629496|XP_030381833.1|SLEB	LOC6599218|XP_026848266.1|DPER
OG0008856	LOC115627830|XP_030379530.1|SLEB	LOC6602008|XP_002027036.1|DPER
OG0008857	LOC115628414|XP_030380361.1|SLEB	LOC6597138|XP_002022326.1|DPER
OG0008858	LOC115622435|XP_030372236.1|SLEB	LOC6591609|XP_002017104.1|DPER
OG0008859	LOC115623252|XP_030373380.1|SLEB	LOC6602812|XP_002027814.2|DPER
OG0008860	LOC115621818|XP_030371468.1|SLEB	LOC6594975|XP_002020494.1|DPER
OG0008861	LOC115634403|XP_030387956.1|SLEB	LOC6592210|XP_002017770.1|DPER
OG0008862	LOC115620492|XP_030369593.1|SLEB	LOC6591322|XP_026845585.1|DPER
OG0008863	LOC115624490|XP_030375053.1|SLEB	LOC113565557|XP_026843671.1|DPER
OG0008864	LOC115624894|XP_030375602.1|SLEB	LOC6592590|XP_002018072.2|DPER
OG0008865	LOC115631488|XP_030384104.1|SLEB	LOC6595449|XP_026844208.1|DPER
OG0008866	LOC115628508|XP_030380511.1|SLEB	LOC6595574|XP_026844391.1|DPER
OG0008867	LOC115626999|XP_030378374.1|SLEB	LOC6598360|XP_002023435.1|DPER
OG0008868	LOC115634108|XP_030387526.1|SLEB	LOC6593020|XP_002018261.2|DPER
OG0008869	LOC115632154|XP_030385031.1|SLEB	LOC6596171|XP_002021148.1|DPER
OG0008870	LOC115633669|XP_030386974.1|SLEB	LOC113566471|XP_026848004.1|DPER
OG0008871	LOC115622592|XP_030372448.1|SLEB	LOC6601518|XP_026848010.1|DPER
OG0008872	LOC115631826|XP_030384526.1|SLEB	LOC6595414|XP_002020887.1|DPER
OG0008873	LOC115625922|XP_030377017.1|SLEB	LOC6588357|XP_026842613.1|DPER, LOC113565469|XP_026843369.1|DPER, LOC6593728|XP_002019106.2|DPER
OG0008874	LOC115634548|XP_030388224.1|SLEB	LOC6590529|XP_002016398.1|DPER
OG0008875	LOC115634050|XP_030387454.1|SLEB	LOC6592220|XP_002018490.1|DPER
OG0008876	LOC115627868|XP_030379610.1|SLEB	LOC6602001|XP_026846796.1|DPER
OG0008877	LOC115624591|XP_030375189.1|SLEB	LOC6595970|XP_026845354.1|DPER
OG0008878	LOC115628505|XP_030380508.1|SLEB	LOC6591926|XP_026849375.1|DPER, LOC6593532|XP_002018719.1|DPER
OG0008879	LOC115634326|XP_030387844.1|SLEB	LOC6592621|XP_026842538.1|DPER
OG0008880	LOC115621839|XP_030371510.1|SLEB	LOC6596917|XP_026845500.1|DPER
OG0008881	LOC115634233|XP_030387685.1|SLEB	LOC6601304|XP_002026342.1|DPER
OG0008882	LOC115626058|XP_030377170.1|SLEB	LOC6588918|XP_002014480.2|DPER
OG0008883	LOC115623634|XP_030373935.1|SLEB	LOC6592146|XP_002017282.1|DPER
OG0008884	LOC115623946|XP_030374368.1|SLEB	LOC6592009|XP_002017437.1|DPER
OG0008885	LOC115626228|XP_030377388.1|SLEB	LOC6598061|XP_002023154.2|DPER
OG0008886	LOC115620240|XP_030369251.1|SLEB	LOC6601627|XP_002026630.2|DPER
OG0008887	LOC115630787|XP_030383306.1|SLEB	LOC6592554|XP_002017932.1|DPER
OG0008888	LOC115632226|XP_030385145.1|SLEB	LOC6601487|XP_002026547.2|DPER
OG0008889	LOC115624996|XP_030375731.1|SLEB	LOC6601618|XP_002026654.2|DPER
OG0008891	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB	LOC6599724|XP_026847258.1|DPER
OG0008892	LOC115626563|XP_030377805.1|SLEB	LOC6592744|XP_026841222.1|DPER
OG0008893	LOC115622309|XP_030372074.1|SLEB	LOC6599594|XP_002024714.1|DPER
OG0008894	LOC115620853|XP_030370157.1|SLEB	LOC6594765|XP_026848114.1|DPER
OG0008895	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB	LOC6594319|XP_026840186.1|DPER
OG0008896	LOC115622974|XP_030372986.1|SLEB	LOC6596061|XP_026845405.1|DPER
OG0008897	LOC115624137|XP_030374592.1|SLEB	LOC6594153|XP_026842480.1|DPER
OG0008898	LOC115624662|XP_030375308.1|SLEB	LOC6590533|XP_026841855.1|DPER
OG0008899	LOC115631965|XP_030384688.1|SLEB	LOC6589402|XP_002015291.1|DPER
OG0008900	LOC115631314|XP_030383889.1|SLEB	LOC6589445|XP_026844401.1|DPER
OG0008901	LOC115632958|XP_030386117.1|SLEB	LOC6595955|XP_002021083.2|DPER
OG0008902	LOC115627815|XP_030379506.1|SLEB	LOC6602011|XP_026846854.1|DPER
OG0008903	LOC115631898|XP_030384607.1|SLEB	LOC6589525|XP_002015048.1|DPER
OG0008904	LOC115632089|XP_030384962.1|SLEB	LOC6590289|XP_026840615.1|DPER
OG0008905	LOC115627727|XP_030379341.1|SLEB	LOC6602004|XP_026846902.1|DPER
OG0008906	LOC115622857|XP_030372802.1|SLEB	LOC113566667|XP_026849089.1|DPER
OG0008907	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB	LOC6592122|XP_002016829.2|DPER
OG0008908	LOC115623854|XP_030374258.1|SLEB	LOC6594514|XP_002019497.2|DPER
OG0008909	LOC115621383|XP_030370872.1|SLEB	LOC6594770|XP_002020084.1|DPER
OG0008910	LOC115625160|XP_030375949.1|SLEB	LOC6595029|XP_002019994.2|DPER
OG0008911	LOC115620652|XP_030369861.1|SLEB	LOC6588456|XP_002013199.2|DPER
OG0008912	LOC115621722|XP_030371295.1|SLEB	LOC113564907|XP_026840039.1|DPER
OG0008913	LOC115620362|XP_030369426.1|SLEB	LOC113567365|XP_026850746.1|DPER
OG0008914	LOC115624242|XP_030374721.1|SLEB	LOC6587289|XP_002013671.1|DPER
OG0008915	LOC115623882|XP_030374292.1|SLEB	LOC6591440|XP_002016963.1|DPER
OG0008916	LOC115631507|XP_030384130.1|SLEB	LOC6589174|XP_026844926.1|DPER
OG0008917	LOC115631650|XP_030384321.1|SLEB	LOC6589186|XP_002015010.2|DPER
OG0008919	LOC115631248|XP_030383818.1|SLEB	LOC6589672|XP_026844270.1|DPER
OG0008920	LOC115624851|XP_030375556.1|SLEB	LOC6597064|XP_002022189.1|DPER
OG0008921	LOC115628473|XP_030380455.1|SLEB	LOC6593983|XP_002019025.1|DPER
OG0008922	LOC115625937|XP_030377034.1|SLEB	LOC6593798|XP_002018718.2|DPER
OG0008923	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB	LOC6590070|XP_026841896.1|DPER
OG0008924	LOC115620004|XP_030368952.1|SLEB	LOC6592482|XP_026842713.1|DPER
OG0008925	LOC115624856|XP_030375565.1|SLEB	LOC6592324|XP_002018558.1|DPER
OG0008926	LOC115632034|XP_030384855.1|SLEB	LOC6600837|XP_002025931.1|DPER
OG0008927	LOC115626633|XP_030377937.1|SLEB	LOC6601298|XP_026841150.1|DPER
OG0008928	LOC115634178|XP_030387624.1|SLEB	LOC6591141|XP_002015564.1|DPER
OG0008929	LOC115634509|XP_030388135.1|SLEB	LOC6590491|XP_002015760.1|DPER
OG0008930	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB	LOC6588666|XP_002013615.1|DPER
OG0008931	LOC115633805|XP_030387148.1|SLEB	LOC6592788|XP_002018439.1|DPER
OG0008932	LOC115634479|XP_030388070.1|SLEB	LOC6592280|XP_002018421.1|DPER
OG0008933	LOC115633774|XP_030387113.1|SLEB	LOC6593011|XP_002018463.1|DPER
OG0008934	LOC115628382|XP_030380325.1|SLEB	LOC6597195|XP_002022340.1|DPER
OG0008935	LOC115630017|XP_030382516.1|SLEB	LOC6590903|XP_026840788.1|DPER
OG0008936	LOC115633764|XP_030387098.1|SLEB	LOC6590204|XP_026841308.1|DPER
OG0008937	LOC115633834|XP_030387181.1|SLEB	LOC6592204|XP_026841301.1|DPER
OG0008938	LOC115626165|XP_030377303.1|SLEB	LOC6592760|XP_002017878.1|DPER
OG0008939	LOC115622567|XP_030372403.1|SLEB	LOC6589952|XP_026841785.1|DPER
OG0008940	LOC115624661|XP_030375303.1|SLEB	LOC6601620|XP_026841466.1|DPER
OG0008941	LOC115627475|XP_030379014.1|SLEB	LOC6597545|XP_026848949.1|DPER
OG0008942	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER
OG0008943	LOC115627028|XP_030378417.1|SLEB	LOC6599904|XP_002025017.1|DPER
OG0008944	LOC115629901|XP_030382361.1|SLEB	LOC6600397|XP_026848418.1|DPER
OG0008945	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB	LOC6596861|XP_026845990.1|DPER
OG0008946	LOC115624274|XP_030374760.1|SLEB	LOC6598284|XP_002023307.2|DPER
OG0008947	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB	LOC6596680|XP_026845953.1|DPER
OG0008948	LOC115626674|XP_030377960.1|SLEB	LOC6596850|XP_026845917.1|DPER
OG0008949	LOC115632995|XP_030386175.1|SLEB	LOC6599467|XP_002024616.1|DPER
OG0008950	LOC115633377|XP_030386680.1|SLEB	LOC6598581|XP_002023644.1|DPER
OG0008951	LOC115628425|XP_030380372.1|SLEB	LOC6599769|XP_026847392.1|DPER
OG0008952	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB	LOC6598501|XP_002023589.1|DPER
OG0008953	LOC115632870|XP_030385994.1|SLEB	LOC6596144|XP_026845568.1|DPER
OG0008955	LOC115632702|XP_030385798.1|SLEB	LOC6595950|XP_002021078.1|DPER
OG0008956	LOC115632797|XP_030385909.1|SLEB	LOC6600644|XP_002025654.2|DPER
OG0008957	LOC115622629|XP_030372496.1|SLEB	LOC113565986|XP_026845372.1|DPER
OG0008958	LOC115632263|XP_030385201.1|SLEB	LOC6595770|XP_002021351.2|DPER
OG0008959	LOC115623015|XP_030373045.1|SLEB	LOC6596027|XP_002021026.1|DPER
OG0008960	LOC115622279|XP_030372041.1|SLEB	LOC6595936|XP_026845554.1|DPER
OG0008961	LOC115630649|XP_030383151.1|SLEB	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER
OG0008962	LOC115626905|XP_030378274.1|SLEB	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER
OG0008964	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB	LOC6596728|XP_002021944.1|DPER
OG0008965	LOC115626068|XP_030377181.1|SLEB	LOC6589016|XP_026844898.1|DPER
OG0008966	LOC115624491|XP_030375054.1|SLEB	LOC6602441|XP_002027476.1|DPER
OG0008969	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB	LOC6595628|XP_002020702.2|DPER
OG0008970	LOC115631530|XP_030384160.1|SLEB	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER
OG0008971	LOC115622873|XP_030372823.1|SLEB	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER
OG0008972	LOC115622703|XP_030372593.1|SLEB	LOC6601649|XP_026847621.1|DPER
OG0008973	LOC115631730|XP_030384427.1|SLEB	LOC6597051|XP_026845609.1|DPER
OG0008977	LOC115626083|XP_030377195.1|SLEB	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER
OG0008978	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB	LOC6602149|XP_002027096.1|DPER
OG0008979	LOC115626420|XP_030377648.1|SLEB	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER
OG0008983	LOC115633063|XP_030386283.1|SLEB	LOC6591046|XP_002016557.2|DPER
OG0008985	LOC115632634|XP_030385723.1|SLEB	LOC6599814|XP_002024914.1|DPER
OG0008987	LOC115631448|XP_030384052.1|SLEB	LOC6596515|XP_002021510.1|DPER
OG0008988	LOC115620707|XP_030369942.1|SLEB	LOC6588633|XP_002013600.2|DPER
OG0008989	LOC115633246|XP_030386502.1|SLEB	LOC6598582|XP_002023645.2|DPER
OG0008990	LOC115632771|XP_030385879.1|SLEB	LOC113566322|XP_026847267.1|DPER
OG0008991	LOC115621344|XP_030370823.1|SLEB	LOC113565742|XP_026844581.1|DPER
OG0008992	LOC115620747|XP_030370001.1|SLEB	LOC6592004|XP_002016730.2|DPER
OG0008993	LOC115623082|XP_030373142.1|SLEB	LOC6598873|XP_026847800.1|DPER
OG0008994	LOC115632040|XP_030384867.1|SLEB	LOC6588763|XP_002014848.1|DPER
OG0008995	LOC115624841|XP_030375545.1|SLEB	LOC6601325|XP_002026376.1|DPER
OG0008996	LOC115627228|XP_030378711.1|SLEB	LOC6597700|XP_002022881.1|DPER
OG0008997	LOC115626940|XP_030378316.1|SLEB	LOC6598152|XP_002023489.1|DPER
OG0008999	LOC115633413|XP_030386717.1|SLEB	LOC6597471|XP_026849280.1|DPER
OG0009000	LOC115627332|XP_030378837.1|SLEB	LOC6596907|XP_002021868.2|DPER
OG0009001	LOC115625896|XP_030376984.1|SLEB	LOC6597974|XP_002023112.1|DPER
OG0009002	LOC115620351|XP_030369412.1|SLEB	LOC113565461|XP_026843317.1|DPER
OG0009003	LOC115622863|XP_030372808.1|SLEB	LOC6596800|XP_002021880.1|DPER
OG0009004	LOC115626531|XP_030377771.1|SLEB	LOC6593010|XP_002018462.1|DPER
OG0009005	LOC115631793|XP_030384491.1|SLEB	LOC6602239|XP_002027269.1|DPER
OG0009006	LOC115621229|XP_030370678.1|SLEB	LOC6595075|XP_002020339.1|DPER
OG0009007	LOC115622496|XP_030372302.1|SLEB	LOC6602999|XP_002028026.1|DPER
OG0009008	LOC115624351|XP_030374869.1|SLEB	LOC6594525|XP_002019467.1|DPER
OG0009009	LOC115632896|XP_030386047.1|SLEB	LOC6603309|XP_026849880.1|DPER
OG0009010	LOC115622484|XP_030372290.1|SLEB	LOC6601209|XP_026848068.1|DPER
OG0009011	LOC115628389|XP_030380332.1|SLEB	LOC6601890|XP_026849384.1|DPER
OG0009012	LOC115627863|XP_030379600.1|SLEB	LOC6593207|XP_002018036.1|DPER
OG0009013	LOC115629652|XP_030382022.1|SLEB	LOC6600221|XP_002025219.1|DPER
OG0009014	LOC115628399|XP_030380348.1|SLEB	LOC6599715|XP_002024900.2|DPER
OG0009015	LOC115628415|XP_030380362.1|SLEB	LOC6597139|XP_002022327.1|DPER
OG0009016	LOC115632810|XP_030385922.1|SLEB	LOC6599850|XP_002024999.1|DPER
OG0009017	LOC115626347|XP_030377556.1|SLEB	LOC6603377|XP_002028363.1|DPER
OG0009018	LOC115627820|XP_030379513.1|SLEB	LOC6602014|XP_002027042.1|DPER
OG0009019	LOC115627762|XP_030379409.1|SLEB	LOC6602009|XP_026846887.1|DPER
OG0009020	LOC115621294|XP_030370757.1|SLEB	LOC6588495|XP_026850274.1|DPER
OG0009021	LOC115623417|XP_030373595.1|SLEB	LOC6591980|XP_002017024.1|DPER
OG0009022	LOC115620608|XP_030369782.1|SLEB	LOC6587389|XP_002013864.1|DPER
OG0009023	LOC115621522|XP_030371047.1|SLEB	LOC6587710|XP_002014072.1|DPER
OG0009024	LOC115625304|XP_030376183.1|SLEB	LOC6595278|XP_026850609.1|DPER
OG0009025	LOC115621990|XP_030371704.1|SLEB	LOC6598723|XP_002023870.1|DPER
OG0009026	LOC115625482|XP_030376390.1|SLEB	LOC6587220|XP_002013513.2|DPER
OG0009027	LOC115621639|XP_030371598.1|SLEB	LOC113565046|XP_026840968.1|DPER
OG0009028	LOC115628379|XP_030380320.1|SLEB	LOC6599776|XP_002024863.1|DPER
OG0009029	LOC115626425|XP_030377656.1|SLEB	LOC6589742|XP_002014240.2|DPER
OG0009030	LOC115630518|XP_030382980.1|SLEB	LOC6595526|XP_002020661.2|DPER
OG0009031	LOC115623757|XP_030374152.1|SLEB	LOC6594193|XP_002019501.1|DPER
OG0009032	LOC115623758|XP_030374153.1|SLEB	LOC6594192|XP_002019500.1|DPER
OG0009033	LOC115628521|XP_030380534.1|SLEB	LOC6602245|XP_002027275.1|DPER
OG0009034	LOC115631229|XP_030383797.1|SLEB	LOC6596402|XP_002021587.1|DPER
OG0009035	LOC115626054|XP_030377165.1|SLEB	LOC6588677|XP_002014472.1|DPER
OG0009036	LOC115634263|XP_030387744.1|SLEB	LOC6593035|XP_002017712.2|DPER
OG0009037	LOC115631603|XP_030384264.1|SLEB	LOC6588856|XP_002015086.2|DPER
OG0009038	LOC115621380|XP_030370869.1|SLEB	LOC6587792|XP_002012964.1|DPER
OG0009039	LOC115623714|XP_030374055.1|SLEB	LOC6591901|XP_026840255.1|DPER
OG0009040	LOC115634226|XP_030387681.1|SLEB	LOC6590730|XP_026842906.1|DPER
OG0009041	LOC115620519|XP_030369645.1|SLEB	LOC6587988|XP_002012848.1|DPER
OG0009042	LOC115630605|XP_030383085.1|SLEB	LOC6589166|XP_002015023.1|DPER
OG0009043	LOC115625805|XP_030376847.1|SLEB	LOC6593296|XP_002019187.1|DPER
OG0009044	LOC115631372|XP_030383953.1|SLEB	LOC6596512|XP_002021507.1|DPER
OG0009045	LOC115623687|XP_030374017.1|SLEB	LOC6592032|XP_026851190.1|DPER
OG0009046	LOC115629781|XP_030382199.1|SLEB	LOC6602194|XP_026848033.1|DPER
OG0009047	LOC115631647|XP_030384322.1|SLEB	LOC6590882|XP_026841506.1|DPER
OG0009048	LOC115626613|XP_030377866.1|SLEB	LOC6593824|XP_002018903.1|DPER
OG0009049	LOC115625614|XP_030376611.1|SLEB	LOC6594220|XP_002019455.1|DPER
OG0009050	LOC115626009|XP_030377117.1|SLEB	LOC6597998|XP_002023223.1|DPER
OG0009051	LOC115634756|XP_030388508.1|SLEB	LOC6593166|XP_002018180.2|DPER
OG0009052	LOC115623357|XP_030373501.1|SLEB	LOC6594165|XP_002019574.2|DPER
OG0009053	LOC115625128|XP_030375902.1|SLEB	LOC6592120|XP_026850740.1|DPER
OG0009054	LOC115623781|XP_030374181.1|SLEB	LOC6591875|XP_026845013.1|DPER
OG0009055	LOC115625768|XP_030376794.1|SLEB	LOC6598064|XP_026843865.1|DPER
OG0009056	LOC115632721|XP_030385827.1|SLEB	LOC6593417|XP_002019123.2|DPER
OG0009057	LOC115633121|XP_030386371.1|SLEB	LOC6601106|XP_002026071.2|DPER
OG0009058	LOC115628022|XP_030379813.1|SLEB	LOC6602560|XP_002027581.2|DPER
OG0009059	LOC115632192|XP_030385096.1|SLEB	LOC6601377|XP_002026513.2|DPER
OG0009060	LOC115624131|XP_030374587.1|SLEB	LOC6591946|XP_002017490.1|DPER
OG0009061	LOC115634392|XP_030387942.1|SLEB	LOC6593245|XP_026840812.1|DPER
OG0009062	LOC115631075|XP_030383584.1|SLEB	LOC6590098|XP_002015983.1|DPER
OG0009063	LOC115631637|XP_030384306.1|SLEB	LOC6589652|XP_026844194.1|DPER
OG0009064	LOC115627090|XP_030378506.1|SLEB	LOC6590813|XP_002016670.2|DPER
OG0009065	LOC115621228|XP_030370677.1|SLEB	LOC6595117|XP_002020191.1|DPER
OG0009066	LOC115624505|XP_030375074.1|SLEB	LOC6599783|XP_002024870.1|DPER
OG0009067	LOC115623268|XP_030373399.1|SLEB	LOC6600501|XP_026847644.1|DPER
OG0009068	LOC115634014|XP_030387398.1|SLEB	LOC6602062|XP_002027168.1|DPER
OG0009069	LOC115631629|XP_030384296.1|SLEB	LOC6595405|XP_026844371.1|DPER
OG0009070	LOC115621616|XP_030371172.1|SLEB	LOC6592267|XP_002017845.1|DPER
OG0009071	LOC115625249|XP_030376102.1|SLEB	LOC6591849|XP_026850976.1|DPER
OG0009072	LOC115624093|XP_030374543.1|SLEB	LOC6594703|XP_002019558.2|DPER
OG0009073	LOC115623961|XP_030374388.1|SLEB	LOC6594418|XP_002019682.1|DPER
OG0009074	LOC115624376|XP_030374937.1|SLEB	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER
OG0009075	LOC115623770|XP_030374165.1|SLEB	LOC6591697|XP_002017268.1|DPER
OG0009076	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB	LOC6594286|XP_026846041.1|DPER
OG0009077	LOC115625228|XP_030376071.1|SLEB	LOC6591628|XP_002017195.2|DPER
OG0009078	LOC115623589|XP_030373849.1|SLEB	LOC6594148|XP_026850236.1|DPER
OG0009079	LOC115623349|XP_030373492.1|SLEB	LOC6592105|XP_026839991.1|DPER
OG0009080	LOC115624099|XP_030374549.1|SLEB	LOC6592180|XP_002017040.1|DPER
OG0009081	LOC115625445|XP_030376353.1|SLEB	LOC6591728|XP_002016905.1|DPER
OG0009082	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB	LOC6594132|XP_002019436.2|DPER
OG0009083	LOC115628274|XP_030380163.1|SLEB	LOC6597642|XP_026848918.1|DPER
OG0009084	LOC115623624|XP_030373921.1|SLEB	LOC6594675|XP_026850267.1|DPER
OG0009086	LOC115621290|XP_030370752.1|SLEB	LOC6591317|XP_026841414.1|DPER
OG0009087	LOC115621943|XP_030371650.1|SLEB	LOC6594824|XP_002020019.1|DPER
OG0009088	LOC115620258|XP_030369268.1|SLEB	LOC6594835|XP_002020530.1|DPER
OG0009089	LOC115626839|XP_030378184.1|SLEB	LOC6602637|XP_002027658.1|DPER
OG0009090	LOC115621823|XP_030371475.1|SLEB	LOC6594908|XP_002020508.1|DPER
OG0009091	LOC115621036|XP_030370418.1|SLEB	LOC6594604|XP_026850289.1|DPER
OG0009092	LOC115623877|XP_030374286.1|SLEB	LOC6588565|XP_002013951.1|DPER
OG0009093	LOC115621129|XP_030370538.1|SLEB	LOC6587435|XP_026851111.1|DPER
OG0009094	LOC115620669|XP_030369886.1|SLEB	LOC6595159|XP_002020286.2|DPER
OG0009095	LOC115621048|XP_030370430.1|SLEB	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER
OG0009096	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB	LOC6598753|XP_002023787.1|DPER
OG0009097	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB	LOC6598752|XP_002023786.2|DPER
