Orthogroup	AAEG.longest_only	CCAP.longest_only
OG0006983	LOC5577190|XP_021701711.1|AAEG	CCAP1982_LOCUS6675|CAD6998061.1|CCAP
OG0006984	LOC23687802|XP_021701713.1|AAEG	CCAP1982_LOCUS8106|CAD6999582.1|CCAP
OG0006985	LOC5574881|XP_021701718.1|AAEG	CCAP1982_LOCUS8029|CAD6999505.1|CCAP
OG0006986	LOC5574879|XP_001661689.1|AAEG	CCAP1982_LOCUS7055|CAD6998458.1|CCAP
OG0006987	LOC5565864|XP_001650230.1|AAEG	CCAP1982_LOCUS22644|CAD7014656.1|CCAP
OG0006988	LOC5564530|XP_021701754.1|AAEG	CCAP1982_LOCUS8265|CAD6999739.1|CCAP
OG0006989	LOC5568486|XP_001658071.1|AAEG	CCAP1982_LOCUS7610|CAD6999064.1|CCAP
OG0006991	LOC5573091|XP_001654405.1|AAEG	CCAP1982_LOCUS5132|CAD6996463.1|CCAP
OG0006992	LOC5564482|XP_021701933.1|AAEG	CCAP1982_LOCUS7789|CAD6999259.1|CCAP
OG0006993	LOC5579471|XP_021702015.1|AAEG	CCAP1982_LOCUS7044|CAD6998446.1|CCAP, CCAP1982_LOCUS7045|CAD6998447.1|CCAP
OG0006994	LOC5563793|XP_021702026.1|AAEG	CCAP1982_LOCUS8388|CAD6999879.1|CCAP
OG0006995	LOC5563857|XP_001648171.2|AAEG	CCAP1982_LOCUS5690|CAD6997031.1|CCAP
OG0006996	LOC5575714|XP_001662161.1|AAEG	CCAP1982_LOCUS6107|CAD6997464.1|CCAP
OG0006997	LOC5572015|XP_021702111.1|AAEG	CCAP1982_LOCUS22555|CAD7014554.1|CCAP
OG0006998	LOC5567716|XP_001657637.2|AAEG	CCAP1982_LOCUS8778|CAD7000288.1|CCAP
OG0006999	LOC5567313|XP_001651748.1|AAEG	CCAP1982_LOCUS23139|CAD7015188.1|CCAP
OG0007000	LOC5576503|XP_001662695.1|AAEG	CCAP1982_LOCUS7504|CAD6998957.1|CCAP
OG0007002	LOC5575182|XP_021702262.1|AAEG	CCAP1982_LOCUS5776|CAD6997131.1|CCAP
OG0007003	LOC5575180|XP_001655561.2|AAEG	CCAP1982_LOCUS21089|CAD7012999.1|CCAP
OG0007004	LOC5575159|XP_021702294.1|AAEG	CCAP1982_LOCUS8615|CAD7000122.1|CCAP
OG0007005	LOC5575158|XP_021702298.1|AAEG	CCAP1982_LOCUS7656|CAD6999111.1|CCAP
OG0007006	LOC5566374|XP_021702362.1|AAEG	CCAP1982_LOCUS5395|CAD6996712.1|CCAP
OG0007007	LOC5566398|XP_001650762.1|AAEG	CCAP1982_LOCUS5618|CAD6996950.1|CCAP
OG0007008	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG	CCAP1982_LOCUS8437|CAD6999924.1|CCAP
OG0007009	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG	CCAP1982_LOCUS5645|CAD6996983.1|CCAP
OG0007010	LOC5572440|XP_021702437.1|AAEG	CCAP1982_LOCUS8665|CAD7000173.1|CCAP
OG0007011	LOC5572447|XP_001660391.1|AAEG	CCAP1982_LOCUS6463|CAD6997839.1|CCAP
OG0007012	LOC5572451|XP_021702453.1|AAEG	CCAP1982_LOCUS7841|CAD6999314.1|CCAP
OG0007015	LOC5565307|XP_001649665.2|AAEG	CCAP1982_LOCUS5400|CAD6996719.1|CCAP
OG0007016	LOC5565300|XP_021702509.1|AAEG	CCAP1982_LOCUS5545|CAD6996872.1|CCAP
OG0007019	LOC5576032|XP_021702615.1|AAEG	CCAP1982_LOCUS6166|CAD6997527.1|CCAP
OG0007020	LOC5564911|XP_021702621.1|AAEG	CCAP1982_LOCUS9090|CAD7000616.1|CCAP, CCAP1982_LOCUS9091|CAD7000617.1|CCAP
OG0007021	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG	CCAP1982_LOCUS7488|CAD6998942.1|CCAP
OG0007022	LOC5572816|XP_021702701.1|AAEG	CCAP1982_LOCUS8723|CAD7000231.1|CCAP
OG0007023	LOC23687450|XP_011493524.1|AAEG	CCAP1982_LOCUS13964|CAD7005605.1|CCAP
OG0007024	LOC5572828|XP_001654224.2|AAEG	CCAP1982_LOCUS650|CAD6991738.1|CCAP
OG0007026	LOC5570696|XP_021702721.1|AAEG	CCAP1982_LOCUS6944|CAD6998342.1|CCAP
OG0007027	LOC5572901|XP_021702739.1|AAEG	CCAP1982_LOCUS7358|CAD6998809.1|CCAP
OG0007028	LOC5572902|XP_021702740.1|AAEG	CCAP1982_LOCUS7384|CAD6998835.1|CCAP
OG0007029	LOC5568614|XP_021702769.1|AAEG	CCAP1982_LOCUS8603|CAD7000105.1|CCAP
OG0007031	LOC5568611|XP_021702789.1|AAEG	CCAP1982_LOCUS5857|CAD6997222.1|CCAP, CCAP1982_LOCUS5866|CAD6997232.1|CCAP
OG0007032	LOC5577539|XP_021702804.1|AAEG	CCAP1982_LOCUS21398|CAD7013329.1|CCAP
OG0007033	LOC5577537|XP_001656550.2|AAEG	CCAP1982_LOCUS6554|CAD6997936.1|CCAP
OG0007034	LOC5564020|XP_001648342.1|AAEG	CCAP1982_LOCUS8181|CAD6999651.1|CCAP
OG0007035	LOC5564021|XP_001648343.1|AAEG	CCAP1982_LOCUS23410|CAD7015470.1|CCAP
OG0007037	LOC5564024|XP_001648346.1|AAEG	CCAP1982_LOCUS3270|CAD6994526.1|CCAP
OG0007038	LOC5566784|XP_021702855.1|AAEG	CCAP1982_LOCUS7155|CAD6998576.1|CCAP
OG0007040	LOC5573251|XP_001654461.1|AAEG	CCAP1982_LOCUS8336|CAD6999824.1|CCAP
OG0007041	LOC5571858|XP_021702924.1|AAEG	CCAP1982_LOCUS6403|CAD6997778.1|CCAP
OG0007042	LOC5571857|XP_021702927.1|AAEG	CCAP1982_LOCUS5381|CAD6996697.1|CCAP
OG0007043	LOC5571860|XP_021702937.1|AAEG	CCAP1982_LOCUS4565|CAD6995864.1|CCAP
OG0007045	LOC5564842|XP_021703006.1|AAEG	CCAP1982_LOCUS99|CAD6991159.1|CCAP
OG0007046	LOC5564845|XP_021703016.1|AAEG	CCAP1982_LOCUS4323|CAD6995617.1|CCAP
OG0007047	LOC5569074|XP_001658304.1|AAEG	CCAP1982_LOCUS8507|CAD7000001.1|CCAP
OG0007048	LOC5569077|XP_021703044.1|AAEG	CCAP1982_LOCUS8594|CAD7000096.1|CCAP
OG0007049	LOC5567973|XP_001657795.1|AAEG	CCAP1982_LOCUS9153|CAD7000679.1|CCAP
OG0007050	LOC5573699|XP_001661025.1|AAEG	CCAP1982_LOCUS8068|CAD6999548.1|CCAP
OG0007051	LOC5571525|XP_021703126.1|AAEG	CCAP1982_LOCUS8732|CAD7000240.1|CCAP
OG0007053	LOC5568923|XP_021703194.1|AAEG	CCAP1982_LOCUS4789|CAD6996083.1|CCAP
OG0007054	LOC5573119|XP_001660735.2|AAEG	CCAP1982_LOCUS21443|CAD7013378.1|CCAP
OG0007055	LOC5573122|XP_001660738.2|AAEG	CCAP1982_LOCUS22840|CAD7014876.1|CCAP
OG0007056	LOC5573139|XP_001660755.1|AAEG	CCAP1982_LOCUS12881|CAD7004476.1|CCAP
OG0007059	LOC5573895|XP_001654928.2|AAEG	CCAP1982_LOCUS8284|CAD6999761.1|CCAP
OG0007060	LOC5573893|XP_001654933.2|AAEG	CCAP1982_LOCUS8288|CAD6999765.1|CCAP
OG0007061	LOC5573899|XP_021703333.1|AAEG	CCAP1982_LOCUS8289|CAD6999766.1|CCAP
OG0007062	LOC5573960|XP_001654980.1|AAEG	CCAP1982_LOCUS7441|CAD6998894.1|CCAP
OG0007063	LOC5573958|XP_001654982.2|AAEG	CCAP1982_LOCUS5521|CAD6996845.1|CCAP
OG0007064	LOC5573949|XP_001654986.2|AAEG	CCAP1982_LOCUS21728|CAD7013687.1|CCAP
OG0007065	LOC5573950|XP_001654988.2|AAEG	CCAP1982_LOCUS8842|CAD7000360.1|CCAP
OG0007066	LOC5573952|XP_001654990.2|AAEG	CCAP1982_LOCUS13819|CAD7005459.1|CCAP
OG0007067	LOC5573954|XP_001654992.2|AAEG	CCAP1982_LOCUS7438|CAD6998891.1|CCAP
OG0007068	LOC5573956|XP_001654994.2|AAEG	CCAP1982_LOCUS6290|CAD6997660.1|CCAP
OG0007070	LOC110677119|XP_021703531.1|AAEG	CCAP1982_LOCUS21250|CAD7013179.1|CCAP
OG0007071	LOC5567995|XP_001657822.1|AAEG	CCAP1982_LOCUS22928|CAD7014968.1|CCAP
OG0007073	LOC5567987|XP_001657814.1|AAEG	CCAP1982_LOCUS8062|CAD6999541.1|CCAP
OG0007074	LOC5572057|XP_001653821.1|AAEG	CCAP1982_LOCUS20176|CAD7012076.1|CCAP
OG0007075	LOC5572056|XP_001653823.1|AAEG	CCAP1982_LOCUS8114|CAD6999590.1|CCAP
OG0007076	LOC5572074|XP_021703591.1|AAEG	CCAP1982_LOCUS22136|CAD7014131.1|CCAP
OG0007077	LOC5572075|XP_001653843.1|AAEG	CCAP1982_LOCUS7920|CAD6999394.1|CCAP
OG0007078	LOC5565855|XP_021703597.1|AAEG	CCAP1982_LOCUS7354|CAD6998803.1|CCAP
OG0007079	LOC5565829|XP_001650198.2|AAEG	CCAP1982_LOCUS7353|CAD6998799.1|CCAP
OG0007080	LOC5564923|XP_021703753.1|AAEG	CCAP1982_LOCUS6393|CAD6997763.1|CCAP
OG0007081	LOC5564926|XP_001649289.2|AAEG	CCAP1982_LOCUS5561|CAD6996887.1|CCAP
OG0007082	LOC5564938|XP_001649290.2|AAEG	CCAP1982_LOCUS6673|CAD6998057.1|CCAP
OG0007083	LOC5564936|XP_021703763.1|AAEG	CCAP1982_LOCUS6906|CAD6998297.1|CCAP
OG0007086	LOC5565919|XP_001650271.2|AAEG	CCAP1982_LOCUS8255|CAD6999729.1|CCAP
OG0007087	LOC5565909|XP_001650253.2|AAEG	CCAP1982_LOCUS6897|CAD6998288.1|CCAP
OG0007088	LOC5565906|XP_021703840.1|AAEG	CCAP1982_LOCUS6895|CAD6998286.1|CCAP
OG0007089	LOC5569698|XP_021703852.1|AAEG	CCAP1982_LOCUS7485|CAD6998938.1|CCAP
OG0007090	LOC5569699|XP_021703853.1|AAEG	CCAP1982_LOCUS8235|CAD6999709.1|CCAP
OG0007091	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG	CCAP1982_LOCUS6972|CAD6998372.1|CCAP
OG0007092	LOC5569709|XP_001658697.2|AAEG	CCAP1982_LOCUS4644|CAD6995942.1|CCAP
OG0007093	LOC5569713|XP_021703871.1|AAEG	CCAP1982_LOCUS10850|CAD7002356.1|CCAP
OG0007095	LOC5577907|XP_001656685.2|AAEG	CCAP1982_LOCUS7737|CAD6999203.1|CCAP
OG0007096	LOC5577906|XP_001656686.2|AAEG	CCAP1982_LOCUS5513|CAD6996840.1|CCAP
OG0007097	LOC5568179|XP_001652118.2|AAEG	CCAP1982_LOCUS7965|CAD6999441.1|CCAP
OG0007098	LOC5568181|XP_021703906.1|AAEG	CCAP1982_LOCUS7969|CAD6999445.1|CCAP
OG0007099	LOC5564525|XP_021703941.1|AAEG	CCAP1982_LOCUS2724|CAD6993938.1|CCAP
OG0007100	LOC5575670|XP_021703944.1|AAEG	CCAP1982_LOCUS7691|CAD6999152.1|CCAP
OG0007102	LOC5568085|XP_021703979.1|AAEG	CCAP1982_LOCUS6630|CAD6998013.1|CCAP, CCAP1982_LOCUS6634|CAD6998017.1|CCAP, CCAP1982_LOCUS6637|CAD6998020.1|CCAP
OG0007103	LOC5569517|XP_001652823.2|AAEG	CCAP1982_LOCUS6721|CAD6998107.1|CCAP
OG0007104	LOC5569529|XP_001652827.1|AAEG	CCAP1982_LOCUS5635|CAD6996970.1|CCAP
OG0007105	LOC5569520|XP_001652832.2|AAEG	CCAP1982_LOCUS5711|CAD6997057.1|CCAP
OG0007106	LOC5569525|XP_021704022.1|AAEG	CCAP1982_LOCUS7479|CAD6998932.1|CCAP
OG0007107	LOC5567332|XP_021704031.1|AAEG	CCAP1982_LOCUS8486|CAD6999982.1|CCAP
OG0007109	LOC5567342|XP_001651772.1|AAEG	CCAP1982_LOCUS8807|CAD7000324.1|CCAP
OG0007110	LOC5567343|XP_001651773.1|AAEG	CCAP1982_LOCUS8571|CAD7000070.1|CCAP
OG0007111	LOC5567344|XP_021704052.1|AAEG	CCAP1982_LOCUS7393|CAD6998844.1|CCAP
OG0007112	LOC23687430|XP_011493248.1|AAEG	CCAP1982_LOCUS7501|CAD6998954.1|CCAP
OG0007113	LOC5569772|XP_001653000.2|AAEG	CCAP1982_LOCUS2444|CAD6993634.1|CCAP
OG0007114	LOC5569771|XP_001652998.2|AAEG	CCAP1982_LOCUS8259|CAD6999733.1|CCAP
OG0007115	LOC5569757|XP_001652994.2|AAEG	CCAP1982_LOCUS8261|CAD6999735.1|CCAP
OG0007116	LOC5569763|XP_021704085.1|AAEG	CCAP1982_LOCUS8864|CAD7000388.1|CCAP
OG0007117	LOC5569765|XP_001652986.2|AAEG	CCAP1982_LOCUS7696|CAD6999158.1|CCAP
OG0007118	LOC5569768|XP_021704087.1|AAEG	CCAP1982_LOCUS8559|CAD7000055.1|CCAP
OG0007124	LOC5567867|XP_021708822.1|AAEG	CCAP1982_LOCUS14438|CAD7006106.1|CCAP
OG0007125	LOC5575370|XP_021706049.1|AAEG	CCAP1982_LOCUS13823|CAD7005463.1|CCAP
OG0007126	LOC5575374|XP_001661901.2|AAEG	CCAP1982_LOCUS13816|CAD7005456.1|CCAP
OG0007127	LOC5575372|XP_001661903.1|AAEG	CCAP1982_LOCUS14233|CAD7005893.1|CCAP
OG0007128	LOC5575376|XP_001661906.1|AAEG	CCAP1982_LOCUS13827|CAD7005467.1|CCAP
OG0007129	LOC5575377|XP_001661907.1|AAEG	CCAP1982_LOCUS13825|CAD7005465.1|CCAP
OG0007130	LOC5568419|XP_001652245.1|AAEG	CCAP1982_LOCUS13965|CAD7005606.1|CCAP
OG0007131	LOC5568426|XP_001652254.1|AAEG	CCAP1982_LOCUS11653|CAD7003191.1|CCAP
OG0007132	LOC5568427|XP_001652255.3|AAEG	CCAP1982_LOCUS11686|CAD7003225.1|CCAP
OG0007133	LOC5568435|XP_001652267.1|AAEG	CCAP1982_LOCUS13226|CAD7004840.1|CCAP
OG0007134	LOC5570307|XP_001653128.1|AAEG	CCAP1982_LOCUS12053|CAD7003609.1|CCAP
OG0007135	LOC5570309|XP_021708394.1|AAEG	CCAP1982_LOCUS11440|CAD7002977.1|CCAP
OG0007136	LOC5570315|XP_021708637.1|AAEG	CCAP1982_LOCUS11814|CAD7003355.1|CCAP
OG0007142	LOC5570133|XP_001653114.1|AAEG	CCAP1982_LOCUS14614|CAD7006291.1|CCAP
OG0007143	LOC5568063|XP_021706338.1|AAEG	CCAP1982_LOCUS3194|CAD6994446.1|CCAP
OG0007144	LOC5568062|XP_021706333.1|AAEG	CCAP1982_LOCUS241|CAD6991312.1|CCAP
OG0007145	LOC110679831|XP_021711285.1|AAEG	CCAP1982_LOCUS430|CAD6991507.1|CCAP
OG0007146	LOC5568059|XP_001651995.1|AAEG	CCAP1982_LOCUS433|CAD6991511.1|CCAP
OG0007149	LOC5572510|XP_021709936.1|AAEG	CCAP1982_LOCUS22324|CAD7014327.1|CCAP
OG0007150	LOC5566760|XP_001651163.1|AAEG	CCAP1982_LOCUS11655|CAD7003193.1|CCAP
OG0007151	LOC5566759|XP_001651161.1|AAEG	CCAP1982_LOCUS11432|CAD7002968.1|CCAP
OG0007154	LOC5575102|XP_001661824.1|AAEG	CCAP1982_LOCUS20283|CAD7012182.1|CCAP
OG0007155	LOC5575100|XP_001661823.1|AAEG	CCAP1982_LOCUS19995|CAD7011883.1|CCAP
OG0007156	LOC5575099|XP_001661820.1|AAEG	CCAP1982_LOCUS1430|CAD6992582.1|CCAP
OG0007157	LOC5572232|XP_001653924.1|AAEG	CCAP1982_LOCUS563|CAD6991649.1|CCAP
OG0007158	LOC5572236|XP_001653923.1|AAEG	CCAP1982_LOCUS12225|CAD7003791.1|CCAP
OG0007160	LOC5576666|XP_001656205.1|AAEG	CCAP1982_LOCUS4974|CAD6996290.1|CCAP
OG0007163	LOC5563791|XP_001648060.1|AAEG	CCAP1982_LOCUS149|CAD6991211.1|CCAP
OG0007164	LOC5563784|XP_001648071.1|AAEG	CCAP1982_LOCUS148|CAD6991210.1|CCAP
OG0007174	LOC5577686|XP_021705453.1|AAEG	CCAP1982_LOCUS777|CAD6991886.1|CCAP
OG0007175	LOC5566392|XP_021710584.1|AAEG	CCAP1982_LOCUS14454|CAD7006122.1|CCAP
OG0007176	LOC5574394|XP_001655107.1|AAEG	CCAP1982_LOCUS829|CAD6991941.1|CCAP
OG0007177	LOC5574401|XP_001655108.1|AAEG	CCAP1982_LOCUS748|CAD6991849.1|CCAP
OG0007178	LOC5574406|XP_001655113.1|AAEG	CCAP1982_LOCUS867|CAD6991980.1|CCAP
OG0007179	LOC5574409|XP_001655116.1|AAEG	CCAP1982_LOCUS750|CAD6991852.1|CCAP
OG0007180	LOC5574410|XP_001655117.1|AAEG	CCAP1982_LOCUS745|CAD6991846.1|CCAP
OG0007182	LOC5580264|XP_021711480.1|AAEG	CCAP1982_LOCUS967|CAD6992087.1|CCAP
OG0007183	LOC5580270|XP_021704264.1|AAEG	CCAP1982_LOCUS970|CAD6992091.1|CCAP
OG0007184	LOC5580271|XP_021707734.1|AAEG	CCAP1982_LOCUS962|CAD6992082.1|CCAP
OG0007185	LOC5580278|XP_001662904.1|AAEG	CCAP1982_LOCUS7881|CAD6999354.1|CCAP
OG0007186	LOC5570551|XP_021710343.1|AAEG	CCAP1982_LOCUS906|CAD6992022.1|CCAP
OG0007187	LOC5570549|XP_021706869.1|AAEG	CCAP1982_LOCUS335|CAD6991408.1|CCAP
OG0007188	LOC5570556|XP_021710715.1|AAEG	CCAP1982_LOCUS5020|CAD6996342.1|CCAP
OG0007189	LOC5570559|XP_001653215.1|AAEG	CCAP1982_LOCUS4951|CAD6996268.1|CCAP
OG0007190	LOC5570550|XP_021706979.1|AAEG	CCAP1982_LOCUS708|CAD6991805.1|CCAP
OG0007191	LOC5570555|XP_021705253.1|AAEG	CCAP1982_LOCUS12894|CAD7004492.1|CCAP
OG0007195	LOC5570066|XP_001653052.1|AAEG	CCAP1982_LOCUS680|CAD6991773.1|CCAP
OG0007196	LOC5571237|XP_021710952.1|AAEG	CCAP1982_LOCUS451|CAD6991533.1|CCAP
OG0007197	LOC5574517|XP_001661490.1|AAEG	CCAP1982_LOCUS13596|CAD7005238.1|CCAP
OG0007198	LOC5576018|XP_021708175.1|AAEG	CCAP1982_LOCUS898|CAD6992012.1|CCAP
OG0007199	LOC5570240|XP_021710073.1|AAEG	CCAP1982_LOCUS580|CAD6991666.1|CCAP
OG0007200	LOC5576751|XP_021708355.1|AAEG	CCAP1982_LOCUS4879|CAD6996187.1|CCAP
OG0007201	LOC5579918|XP_001657892.1|AAEG	CCAP1982_LOCUS11204|CAD7002729.1|CCAP
OG0007202	LOC5579911|XP_001657891.1|AAEG	CCAP1982_LOCUS13344|CAD7004966.1|CCAP
OG0007203	LOC5579907|XP_021709805.1|AAEG	CCAP1982_LOCUS13330|CAD7004951.1|CCAP
OG0007205	LOC5579902|XP_001657882.2|AAEG	CCAP1982_LOCUS13329|CAD7004950.1|CCAP
OG0007206	LOC5579898|XP_021708390.1|AAEG	CCAP1982_LOCUS716|CAD6991815.1|CCAP
OG0007207	LOC5579897|XP_001657877.2|AAEG	CCAP1982_LOCUS721|CAD6991820.1|CCAP
OG0007208	LOC5579896|XP_021710250.1|AAEG	CCAP1982_LOCUS720|CAD6991819.1|CCAP
OG0007209	LOC5579894|XP_021710248.1|AAEG	CCAP1982_LOCUS719|CAD6991818.1|CCAP
OG0007210	LOC5579893|XP_001657871.2|AAEG	CCAP1982_LOCUS894|CAD6992008.1|CCAP
OG0007211	LOC5579891|XP_001657869.2|AAEG	CCAP1982_LOCUS4295|CAD6995585.1|CCAP
OG0007212	LOC5579887|XP_021705483.1|AAEG	CCAP1982_LOCUS169|CAD6991232.1|CCAP
OG0007214	LOC5567681|XP_021704958.1|AAEG	CCAP1982_LOCUS13363|CAD7004987.1|CCAP
OG0007215	LOC5564520|XP_021707222.1|AAEG	CCAP1982_LOCUS392|CAD6991468.1|CCAP
OG0007216	LOC5578739|XP_021707388.1|AAEG	CCAP1982_LOCUS1848|CAD6993013.1|CCAP, CCAP1982_LOCUS1847|CAD6993012.1|CCAP
OG0007217	LOC5578734|XP_001657106.1|AAEG	CCAP1982_LOCUS20135|CAD7012031.1|CCAP
OG0007218	LOC5578749|XP_001657116.1|AAEG	CCAP1982_LOCUS261|CAD6991332.1|CCAP
OG0007219	LOC5574464|XP_021704646.1|AAEG	CCAP1982_LOCUS780|CAD6991889.1|CCAP
OG0007220	LOC5573339|XP_021709525.1|AAEG	CCAP1982_LOCUS1421|CAD6992573.1|CCAP
OG0007221	LOC5573343|XP_001660822.1|AAEG	CCAP1982_LOCUS5051|CAD6996372.1|CCAP
OG0007222	LOC5567517|XP_021708406.1|AAEG	CCAP1982_LOCUS4924|CAD6996240.1|CCAP
OG0007223	LOC5567528|XP_001657523.1|AAEG	CCAP1982_LOCUS155|CAD6991217.1|CCAP
OG0007224	LOC5567529|XP_001657524.1|AAEG	CCAP1982_LOCUS4413|CAD6995706.1|CCAP
OG0007225	LOC5567531|XP_021710585.1|AAEG	CCAP1982_LOCUS240|CAD6991311.1|CCAP
OG0007226	LOC5567532|XP_001657527.2|AAEG	CCAP1982_LOCUS372|CAD6991446.1|CCAP
OG0007227	LOC5567533|XP_001657528.2|AAEG	CCAP1982_LOCUS12755|CAD7004337.1|CCAP
OG0007228	LOC5567534|XP_021705905.1|AAEG	CCAP1982_LOCUS12753|CAD7004335.1|CCAP
OG0007229	LOC5567538|XP_001657533.1|AAEG	CCAP1982_LOCUS2800|CAD6994023.1|CCAP
OG0007230	LOC5568784|XP_001658149.1|AAEG	CCAP1982_LOCUS4944|CAD6996261.1|CCAP
OG0007231	LOC5568787|XP_021704811.1|AAEG	CCAP1982_LOCUS802|CAD6991913.1|CCAP
OG0007232	LOC5568788|XP_021709249.1|AAEG	CCAP1982_LOCUS12462|CAD7004037.1|CCAP
OG0007233	LOC5568791|XP_021705790.1|AAEG	CCAP1982_LOCUS12465|CAD7004040.1|CCAP
OG0007234	LOC5569950|XP_001658850.1|AAEG	CCAP1982_LOCUS12468|CAD7004043.1|CCAP
OG0007235	LOC5569948|XP_021704129.1|AAEG	CCAP1982_LOCUS12480|CAD7004055.1|CCAP
OG0007236	LOC5576837|XP_001662944.2|AAEG	CCAP1982_LOCUS952|CAD6992072.1|CCAP
OG0007237	LOC5576836|XP_001662943.2|AAEG	CCAP1982_LOCUS86|CAD6991144.1|CCAP
OG0007239	LOC5578005|XP_001656743.2|AAEG	CCAP1982_LOCUS4425|CAD6995718.1|CCAP
OG0007240	LOC5578002|XP_021708497.1|AAEG	CCAP1982_LOCUS11582|CAD7003120.1|CCAP
OG0007245	LOC5577454|XP_021710132.1|AAEG	CCAP1982_LOCUS1858|CAD6993022.1|CCAP
OG0007246	LOC5579169|XP_001664263.1|AAEG	CCAP1982_LOCUS2224|CAD6993409.1|CCAP
OG0007247	LOC5579180|XP_001664275.2|AAEG	CCAP1982_LOCUS7138|CAD6998553.1|CCAP
OG0007251	LOC5566161|XP_021705624.1|AAEG	CCAP1982_LOCUS955|CAD6992075.1|CCAP
OG0007252	LOC110678681|XP_021707579.1|AAEG	CCAP1982_LOCUS4289|CAD6995579.1|CCAP
OG0007253	LOC5566152|XP_021709420.1|AAEG	CCAP1982_LOCUS12058|CAD7003616.1|CCAP
OG0007254	LOC5564630|XP_021707585.1|AAEG	CCAP1982_LOCUS645|CAD6991733.1|CCAP
OG0007256	LOC5564648|XP_021707148.1|AAEG	CCAP1982_LOCUS747|CAD6991848.1|CCAP
OG0007257	LOC5564643|XP_001648991.2|AAEG	CCAP1982_LOCUS5123|CAD6996451.1|CCAP
OG0007258	LOC5564645|XP_021709010.1|AAEG	CCAP1982_LOCUS259|CAD6991330.1|CCAP
OG0007266	LOC5569287|XP_021707892.1|AAEG	CCAP1982_LOCUS21|CAD6991072.1|CCAP
OG0007267	LOC5563625|XP_001647946.2|AAEG	CCAP1982_LOCUS22944|CAD7014986.1|CCAP
OG0007268	LOC5563582|XP_021704841.1|AAEG	CCAP1982_LOCUS19677|CAD7011588.1|CCAP
OG0007270	LOC5573555|XP_021704600.1|AAEG	CCAP1982_LOCUS5137|CAD6996468.1|CCAP
OG0007271	LOC5563639|XP_001647891.2|AAEG	CCAP1982_LOCUS84|CAD6991142.1|CCAP
OG0007272	LOC5563647|XP_001647890.2|AAEG	CCAP1982_LOCUS12889|CAD7004485.1|CCAP
OG0007273	LOC5563644|XP_021705396.1|AAEG	CCAP1982_LOCUS4633|CAD6995931.1|CCAP
OG0007274	LOC5563563|XP_001647885.1|AAEG	CCAP1982_LOCUS4273|CAD6995562.1|CCAP
OG0007275	LOC5563659|XP_001647883.2|AAEG	CCAP1982_LOCUS11313|CAD7002844.1|CCAP
OG0007276	LOC5563652|XP_001647882.2|AAEG	CCAP1982_LOCUS11322|CAD7002854.1|CCAP
OG0007277	LOC23687755|XP_021706437.1|AAEG	CCAP1982_LOCUS12267|CAD7003834.1|CCAP
OG0007278	LOC5563572|XP_001647861.1|AAEG	CCAP1982_LOCUS14983|CAD7006683.1|CCAP
OG0007279	LOC5563620|XP_021709402.1|AAEG	CCAP1982_LOCUS14984|CAD7006684.1|CCAP
OG0007280	LOC5563558|XP_021705604.1|AAEG	CCAP1982_LOCUS14986|CAD7006686.1|CCAP
OG0007281	LOC5570157|XP_001658959.1|AAEG	CCAP1982_LOCUS595|CAD6991682.1|CCAP
OG0007282	LOC5570158|XP_021709430.1|AAEG	CCAP1982_LOCUS594|CAD6991681.1|CCAP
OG0007283	LOC5570161|XP_001658963.1|AAEG	CCAP1982_LOCUS208|CAD6991277.1|CCAP
OG0007284	LOC5570002|XP_001658891.1|AAEG	CCAP1982_LOCUS3395|CAD6994660.1|CCAP
OG0007287	LOC5564869|XP_001649227.1|AAEG	CCAP1982_LOCUS7484|CAD6998937.1|CCAP
OG0007290	LOC5564872|XP_001649208.2|AAEG	CCAP1982_LOCUS587|CAD6991674.1|CCAP
OG0007291	LOC5575417|XP_001661938.2|AAEG	CCAP1982_LOCUS3528|CAD6994797.1|CCAP
OG0007293	LOC5566932|XP_001651346.2|AAEG	CCAP1982_LOCUS298|CAD6991368.1|CCAP
OG0007294	LOC5564353|XP_001648704.1|AAEG	CCAP1982_LOCUS1027|CAD6992149.1|CCAP
OG0007295	LOC5572146|XP_001660223.2|AAEG	CCAP1982_LOCUS3441|CAD6994706.1|CCAP
OG0007296	LOC5566886|XP_021709054.1|AAEG	CCAP1982_LOCUS1016|CAD6992137.1|CCAP
OG0007297	LOC5566884|XP_001651259.2|AAEG	CCAP1982_LOCUS4653|CAD6995944.1|CCAP
OG0007298	LOC5566843|XP_001651256.1|AAEG	CCAP1982_LOCUS4435|CAD6995730.1|CCAP
OG0007299	LOC5566842|XP_001651252.1|AAEG	CCAP1982_LOCUS5169|CAD6996501.1|CCAP
OG0007300	LOC5572552|XP_001654071.1|AAEG	CCAP1982_LOCUS379|CAD6991454.1|CCAP
OG0007301	LOC5572565|XP_021710773.1|AAEG	CCAP1982_LOCUS4540|CAD6995838.1|CCAP
OG0007302	LOC5575776|XP_021704892.1|AAEG	CCAP1982_LOCUS5045|CAD6996366.1|CCAP
