Orthogroup	AAEG.longest_only	DMAU.longest_only
OG0006063	LOC5579107|XP_001657302.2|AAEG	LOC117150382|XP_033173136.1|DMAU
OG0006064	LOC5579109|XP_001657306.2|AAEG	LOC117138442|XP_033156444.1|DMAU
OG0006065	LOC5579110|XP_001657307.2|AAEG	LOC117141990|XP_033161720.1|DMAU
OG0006066	LOC5579114|XP_001657313.2|AAEG	LOC117137335|XP_033154616.1|DMAU
OG0006067	LOC5579122|XP_021707507.1|AAEG	LOC117138542|XP_033156576.1|DMAU
OG0006068	LOC5572093|XP_021704708.1|AAEG	LOC117148824|XP_033172363.1|DMAU
OG0006069	LOC110678752|XP_021707732.1|AAEG, LOC110681331|XP_021712776.1|AAEG	LOC117140683|XP_033159630.1|DMAU
OG0006070	LOC110680268|XP_021711780.1|AAEG, LOC5566060|XP_001650411.1|AAEG	LOC117141286|XP_033160547.1|DMAU
OG0006071	LOC5566047|XP_001650415.2|AAEG	LOC117144234|XP_033165193.1|DMAU
OG0006072	LOC5566055|XP_001650427.2|AAEG	LOC117141998|XP_033161737.1|DMAU
OG0006073	LOC110677949|XP_021705719.1|AAEG	LOC117141129|XP_033160346.1|DMAU
OG0006074	LOC5578081|XP_021709335.1|AAEG	LOC117148528|XP_033171832.1|DMAU
OG0006075	LOC5578082|XP_001656776.1|AAEG	LOC117147332|XP_033170077.1|DMAU
OG0006076	LOC5578094|XP_021707463.1|AAEG	LOC117136758|XP_033153685.1|DMAU
OG0006077	LOC5578122|XP_001656822.2|AAEG	LOC117139990|XP_033158589.1|DMAU
OG0006078	LOC5578124|XP_001656823.1|AAEG	LOC117139403|XP_033157562.1|DMAU
OG0006079	LOC5578906|XP_001664114.2|AAEG	LOC117139635|XP_033157985.1|DMAU
OG0006080	LOC5580209|XP_001662068.2|AAEG	LOC117139082|XP_033157089.1|DMAU
OG0006081	LOC5568261|XP_001657958.2|AAEG	LOC117136457|XP_033153274.1|DMAU
OG0006082	LOC5568260|XP_001657955.1|AAEG	LOC117137575|XP_033154972.1|DMAU
OG0006083	LOC5571706|XP_021709357.1|AAEG	LOC117141937|XP_033161568.1|DMAU
OG0006084	LOC5574073|XP_001661146.1|AAEG	LOC117140215|XP_033158895.1|DMAU
OG0006085	LOC5574080|XP_001661151.2|AAEG	LOC117140454|XP_033159276.1|DMAU
OG0006086	LOC5568514|XP_021706187.1|AAEG	LOC117139706|XP_033158111.1|DMAU
OG0006087	LOC5568520|XP_011493363.2|AAEG	LOC117136847|XP_033153831.1|DMAU
OG0006088	LOC5568522|XP_021705413.1|AAEG	LOC117140964|XP_033160078.1|DMAU
OG0006089	LOC5576713|XP_021712506.1|AAEG, LOC5563836|XP_001648152.1|AAEG	LOC117148096|XP_033171200.1|DMAU
OG0006090	LOC5566900|XP_021708665.1|AAEG	LOC117139615|XP_033157959.1|DMAU
OG0006091	LOC110678373|XP_021706867.1|AAEG	LOC117141531|XP_033160912.1|DMAU
OG0006092	LOC5566875|XP_021710311.1|AAEG	LOC117147321|XP_033170063.1|DMAU
OG0006093	LOC5566860|XP_001651286.2|AAEG	LOC117138261|XP_033156116.1|DMAU
OG0006094	LOC5566859|XP_001651285.1|AAEG	LOC117139110|XP_033157138.1|DMAU
OG0006095	LOC5579922|XP_001652211.1|AAEG	LOC117138152|XP_033155921.1|DMAU
OG0006096	LOC5577281|XP_021706774.1|AAEG	LOC117136130|XP_033152724.1|DMAU
OG0006097	LOC5571245|XP_021706897.1|AAEG	LOC117141736|XP_033161245.1|DMAU
OG0006098	LOC5573258|XP_001654471.1|AAEG	LOC117135172|XP_033151129.1|DMAU
OG0006099	LOC5576492|XP_001662684.2|AAEG	LOC117138289|XP_033156158.1|DMAU
OG0006100	LOC5576491|XP_001662683.1|AAEG	LOC117137627|XP_033155049.1|DMAU
OG0006101	LOC5574205|XP_021707443.1|AAEG, LOC5574204|XP_001661261.1|AAEG	LOC117141939|XP_033161582.1|DMAU
OG0006102	LOC5574194|XP_001661251.2|AAEG	LOC117138526|XP_033156555.1|DMAU
OG0006103	LOC5574186|XP_021708046.1|AAEG	LOC117148791|XP_033172294.1|DMAU
OG0006104	LOC5574184|XP_001661241.1|AAEG	LOC117146972|XP_033169532.1|DMAU
OG0006105	LOC110678272|XP_021706587.1|AAEG	LOC117146965|XP_033169524.1|DMAU
OG0006106	LOC5575195|XP_021706591.1|AAEG	LOC117140577|XP_033159470.1|DMAU
OG0006107	LOC5567482|XP_021708246.1|AAEG	LOC117137113|XP_033154296.1|DMAU
OG0006108	LOC5567476|XP_001657481.2|AAEG	LOC117148552|XP_033171877.1|DMAU
OG0006109	LOC5567465|XP_001657467.1|AAEG	LOC117140547|XP_033159432.1|DMAU
OG0006110	LOC5567463|XP_001657463.1|AAEG	LOC117139187|XP_033157245.1|DMAU
OG0006111	LOC5571921|XP_021708626.1|AAEG	LOC117135756|XP_033152103.1|DMAU
OG0006112	LOC5571927|XP_021708642.1|AAEG	LOC117138457|XP_033156475.1|DMAU
OG0006113	LOC5571929|XP_021708648.1|AAEG	LOC117140992|XP_033160133.1|DMAU
OG0006114	LOC5571931|XP_001660028.1|AAEG	LOC117145731|XP_033167382.1|DMAU
OG0006115	LOC5569731|XP_021708744.1|AAEG	LOC117137280|XP_033154542.1|DMAU
OG0006116	LOC5569737|XP_021708789.1|AAEG	LOC117136272|XP_033152992.1|DMAU
OG0006117	LOC5569739|XP_001652965.2|AAEG	LOC117138249|XP_033156095.1|DMAU
OG0006118	LOC5566546|XP_021708860.1|AAEG	LOC117135813|XP_033152209.1|DMAU
OG0006119	LOC5566545|XP_021708901.1|AAEG	LOC117135497|XP_033151610.1|DMAU
OG0006120	LOC5566536|XP_001650931.2|AAEG	LOC117135650|XP_033151925.1|DMAU
OG0006121	LOC5563668|XP_001647965.1|AAEG	LOC117139152|XP_033157201.1|DMAU
OG0006122	LOC5563695|XP_021709532.1|AAEG	LOC117146301|XP_033168224.1|DMAU
OG0006123	LOC5563693|XP_001647960.3|AAEG	LOC117137645|XP_033155071.1|DMAU
OG0006124	LOC5563688|XP_001647961.1|AAEG	LOC117145686|XP_033167319.1|DMAU
OG0006125	LOC5568960|XP_001652616.2|AAEG	LOC117139492|XP_033157705.1|DMAU
OG0006126	LOC5571611|XP_001659805.1|AAEG	LOC117141669|XP_033161154.1|DMAU
OG0006127	LOC5565427|XP_001649813.1|AAEG	LOC117139381|XP_033157530.1|DMAU
OG0006128	LOC5565451|XP_021710495.1|AAEG	LOC117139955|XP_033158538.1|DMAU
OG0006129	LOC5565441|XP_011493116.1|AAEG	LOC117139163|XP_033157213.1|DMAU
OG0006130	LOC5567902|XP_001651941.1|AAEG	LOC117141860|XP_033161431.1|DMAU
OG0006131	LOC110680335|XP_021711849.1|AAEG, LOC5567891|XP_001651929.1|AAEG	LOC117142125|XP_033161912.1|DMAU
OG0006132	LOC5567890|XP_001651928.1|AAEG	LOC117140668|XP_033159607.1|DMAU
OG0006133	LOC5567888|XP_001651923.1|AAEG	LOC117141861|XP_033161432.1|DMAU
OG0006134	LOC5567881|XP_021710667.1|AAEG	LOC117141785|XP_033161309.1|DMAU
OG0006135	LOC5567874|XP_001651908.2|AAEG	LOC117139099|XP_033157118.1|DMAU
OG0006136	LOC5576321|XP_001656059.1|AAEG	LOC117139494|XP_033157710.1|DMAU
OG0006137	LOC110679716|XP_021711090.1|AAEG	LOC117141405|XP_033160719.1|DMAU
OG0006138	LOC5564142|XP_001648441.1|AAEG	LOC117137350|XP_033154640.1|DMAU
OG0006139	LOC5566693|XP_021711453.1|AAEG	LOC117138200|XP_033156019.1|DMAU
OG0006140	LOC5566685|XP_001651092.2|AAEG	LOC117136899|XP_033153904.1|DMAU
OG0006141	LOC5568576|XP_021711531.1|AAEG	LOC117136967|XP_033154027.1|DMAU
OG0006142	LOC5568595|XP_021711629.1|AAEG	LOC117139227|XP_033157318.1|DMAU
OG0006143	LOC5568600|XP_001652432.2|AAEG	LOC117140651|XP_033159581.1|DMAU
OG0006144	LOC5568601|XP_001652433.2|AAEG	LOC117141103|XP_033160316.1|DMAU
OG0006145	LOC5568602|XP_001652434.1|AAEG	LOC117141782|XP_033161305.1|DMAU
OG0006146	LOC5569494|XP_001658579.2|AAEG	LOC117150823|XP_033173780.1|DMAU
OG0006147	LOC5573233|XP_021704288.1|AAEG	LOC117144502|XP_033165582.1|DMAU
OG0006148	LOC5573222|XP_001654438.2|AAEG	LOC117141757|XP_033161271.1|DMAU
OG0006149	LOC5573217|XP_021704310.1|AAEG	LOC117141752|XP_033161265.1|DMAU
OG0006150	LOC5573224|XP_021704309.1|AAEG	LOC117141749|XP_033161263.1|DMAU
OG0006151	LOC5573210|XP_021704327.1|AAEG	LOC117150390|XP_033173182.1|DMAU
OG0006181	LOC5575827|XP_001655854.1|AAEG	LOC117142393|XP_033162230.1|DMAU
OG0006182	LOC5575824|XP_001655849.1|AAEG	LOC117143147|XP_033163535.1|DMAU
OG0006183	LOC110674709|XP_021694453.1|AAEG	LOC117144231|XP_033165190.1|DMAU
OG0006184	LOC5574751|XP_001655319.2|AAEG	LOC117144351|XP_033165357.1|DMAU
OG0006185	LOC5574752|XP_001655318.1|AAEG	LOC117143277|XP_033163747.1|DMAU
OG0006186	LOC5574753|XP_001655317.2|AAEG	LOC117143167|XP_033163569.1|DMAU
OG0006187	LOC5577736|XP_001663510.1|AAEG	LOC117145207|XP_033166662.1|DMAU
OG0006188	LOC5574744|XP_021694466.1|AAEG	LOC117146535|XP_033168697.1|DMAU
OG0006189	LOC5574741|XP_021694467.1|AAEG	LOC117146536|XP_033168701.1|DMAU
OG0006190	LOC5571578|XP_021694471.1|AAEG	LOC117142316|XP_033162113.1|DMAU
OG0006191	LOC5574533|XP_021694480.1|AAEG	LOC117144899|XP_033166220.1|DMAU
OG0006192	LOC5574528|XP_001655180.1|AAEG	LOC117147345|XP_033170095.1|DMAU
OG0006193	LOC5574522|XP_001655173.1|AAEG	LOC117146795|XP_033169226.1|DMAU
OG0006194	LOC5572377|XP_001660334.1|AAEG	LOC117147624|XP_033170478.1|DMAU
OG0006195	LOC5572378|XP_001660333.1|AAEG	LOC117147853|XP_033170819.1|DMAU
OG0006196	LOC5572036|XP_021694489.1|AAEG	LOC117143489|XP_033164094.1|DMAU
OG0006197	LOC5572033|XP_021694494.1|AAEG	LOC117146294|XP_033168196.1|DMAU
OG0006198	LOC5572028|XP_021694514.1|AAEG	LOC117148944|XP_033172560.1|DMAU
OG0006199	LOC5572024|XP_001660130.1|AAEG	LOC117143745|XP_033164446.1|DMAU
OG0006200	LOC5574332|XP_021694631.1|AAEG	LOC117144741|XP_033165985.1|DMAU
OG0006201	LOC23687935|XP_021694662.1|AAEG	LOC117146717|XP_033169034.1|DMAU
OG0006202	LOC5569474|XP_001658560.1|AAEG	LOC117148022|XP_033171083.1|DMAU
OG0006203	LOC5569475|XP_021694672.1|AAEG	LOC117148742|XP_033172204.1|DMAU
OG0006204	LOC5569478|XP_021694694.1|AAEG	LOC117143381|XP_033163952.1|DMAU
OG0006205	LOC5574647|XP_001661571.1|AAEG	LOC117146863|XP_033169336.1|DMAU
OG0006206	LOC5564249|XP_001648600.1|AAEG	LOC117147761|XP_033170673.1|DMAU
OG0006207	LOC5564252|XP_021694709.1|AAEG	LOC117135110|XP_033151017.1|DMAU
OG0006208	LOC5564219|XP_021694708.1|AAEG	LOC117142095|XP_033161869.1|DMAU
OG0006209	LOC110680804|XP_021712271.1|AAEG, LOC5574717|XP_001655297.2|AAEG	LOC117148694|XP_033172128.1|DMAU
OG0006210	LOC5578809|XP_021694724.1|AAEG	LOC117148804|XP_033172310.1|DMAU
OG0006211	LOC5578729|XP_021694733.1|AAEG	LOC117150307|XP_033173023.1|DMAU
OG0006212	LOC5578727|XP_021694734.1|AAEG	LOC117150303|XP_033173017.1|DMAU
OG0006213	LOC110681277|XP_021712737.1|AAEG, LOC110674366|XP_021694338.1|AAEG	LOC117144071|XP_033164972.1|DMAU
OG0006214	LOC5564724|XP_001649065.1|AAEG	LOC117146700|XP_033168987.1|DMAU
OG0006215	LOC5576538|XP_021694801.1|AAEG	LOC117148565|XP_033171910.1|DMAU
OG0006216	LOC5567107|XP_001651485.1|AAEG	LOC117144163|XP_033165089.1|DMAU
OG0006217	LOC5572314|XP_021694825.1|AAEG	LOC117147617|XP_033170465.1|DMAU
OG0006218	LOC5579242|XP_021694828.1|AAEG	LOC117143603|XP_033164249.1|DMAU
OG0006219	LOC5574750|XP_021694834.1|AAEG	LOC117147894|XP_033170888.1|DMAU
OG0006220	LOC5577045|XP_001663141.2|AAEG	LOC117141105|XP_033160318.1|DMAU
OG0006221	LOC5565087|XP_001649427.2|AAEG	LOC117142924|XP_033163112.1|DMAU
OG0006222	LOC110674796|XP_021694846.1|AAEG	LOC117142925|XP_033163114.1|DMAU
OG0006223	LOC5564286|XP_001648636.2|AAEG	LOC117147275|XP_033169999.1|DMAU
OG0006224	LOC5566787|XP_021694862.1|AAEG	LOC117146864|XP_033169339.1|DMAU
OG0006225	LOC5564667|XP_021694871.1|AAEG	LOC117147762|XP_033170677.1|DMAU
OG0006226	LOC5580072|XP_001654818.1|AAEG	LOC117137801|XP_033155364.1|DMAU
OG0006227	LOC5580071|XP_001654812.1|AAEG	LOC117147357|XP_033170112.1|DMAU
OG0006228	LOC5580062|XP_001654808.1|AAEG	LOC117136410|XP_033153209.1|DMAU
OG0006229	LOC5578710|XP_021694900.1|AAEG	LOC117146266|XP_033168132.1|DMAU
OG0006230	LOC5578281|XP_021694910.1|AAEG	LOC117147716|XP_033170606.1|DMAU
OG0006231	LOC110675165|XP_021695245.1|AAEG, LOC5569245|XP_021694914.1|AAEG	LOC117146753|XP_033169133.1|DMAU
OG0006232	LOC5573728|XP_001661035.2|AAEG	LOC117147757|XP_033170659.1|DMAU
OG0006233	LOC5573727|XP_021694936.1|AAEG	LOC117146861|XP_033169329.1|DMAU
OG0006234	LOC5570517|XP_001659205.1|AAEG	LOC117147829|XP_033170778.1|DMAU
OG0006235	LOC5568336|XP_021694950.1|AAEG	LOC117148844|XP_033172388.1|DMAU
OG0006236	LOC23687501|XP_011493011.1|AAEG	LOC117147999|XP_033171046.1|DMAU
OG0006237	LOC5564076|XP_021694973.1|AAEG	LOC117148230|XP_033171414.1|DMAU
OG0006238	LOC5574725|XP_021694985.1|AAEG	LOC117147506|XP_033170301.1|DMAU
OG0006239	LOC5579033|XP_021694991.1|AAEG	LOC117148913|XP_033172523.1|DMAU
OG0006240	LOC5579034|XP_021694992.1|AAEG	LOC117145753|XP_033167409.1|DMAU
OG0006241	LOC5579269|XP_001647577.1|AAEG	LOC117147827|XP_033170777.1|DMAU
OG0006242	LOC5577194|XP_021695013.1|AAEG	LOC117148137|XP_033171255.1|DMAU
OG0006243	LOC5564018|XP_021695017.1|AAEG	LOC117144678|XP_033165892.1|DMAU
OG0006244	LOC110674839|XP_021695039.1|AAEG	LOC117144500|XP_033165577.1|DMAU
OG0006245	LOC5571724|XP_021695068.1|AAEG	LOC117142808|XP_033162907.1|DMAU
OG0006246	LOC5566751|XP_001651159.1|AAEG	LOC117148178|XP_033171337.1|DMAU
OG0006247	LOC5573032|XP_021695105.1|AAEG	LOC117136040|XP_033152567.1|DMAU
OG0006248	LOC5576759|XP_021695123.1|AAEG	LOC117144595|XP_033165766.1|DMAU
OG0006249	LOC5576924|XP_021695160.1|AAEG	LOC117138602|XP_033156697.1|DMAU
OG0006250	LOC5568027|XP_021695522.1|AAEG	LOC117146903|XP_033169403.1|DMAU
OG0006251	LOC5579467|XP_021693196.1|AAEG	LOC117144978|XP_033166336.1|DMAU
OG0006252	LOC5578380|XP_021693622.1|AAEG	LOC117144975|XP_033166331.1|DMAU
OG0006253	LOC5573035|XP_021693722.1|AAEG	LOC117148177|XP_033171336.1|DMAU
OG0006254	LOC5579004|XP_021695716.1|AAEG	LOC117143068|XP_033163420.1|DMAU
OG0006255	LOC110675593|XP_021696708.1|AAEG, LOC5578999|XP_021696520.1|AAEG	LOC117143607|XP_033164250.1|DMAU
OG0006256	LOC110681301|XP_021712751.1|AAEG, LOC110675740|XP_021697182.1|AAEG	LOC117146569|XP_033168760.1|DMAU
OG0006257	LOC5565025|XP_021697607.1|AAEG	LOC117148114|XP_033171224.1|DMAU
OG0006258	LOC5565023|XP_021697735.1|AAEG	LOC117148692|XP_033172127.1|DMAU
OG0006259	LOC5569197|XP_021699670.1|AAEG	LOC117143258|XP_033163720.1|DMAU
OG0006260	LOC5566776|XP_021700021.1|AAEG	LOC117148115|XP_033171226.1|DMAU
OG0006261	LOC5566775|XP_001651184.2|AAEG	LOC117138321|XP_033156249.1|DMAU
OG0006262	LOC5566773|XP_001651182.2|AAEG	LOC117147701|XP_033170580.1|DMAU
OG0006263	LOC5566772|XP_001651180.1|AAEG	LOC117147051|XP_033169692.1|DMAU
OG0006264	LOC5566770|XP_021701011.1|AAEG	LOC117146556|XP_033168745.1|DMAU
OG0006265	LOC5566768|XP_021701317.1|AAEG	LOC117135847|XP_033152255.1|DMAU
OG0006266	LOC5566778|XP_001651175.2|AAEG	LOC117146555|XP_033168744.1|DMAU
OG0006267	LOC5566766|XP_001651173.2|AAEG	LOC117148103|XP_033171210.1|DMAU
OG0006268	LOC5569486|XP_001658571.2|AAEG	LOC117135989|XP_033152495.1|DMAU
OG0006269	LOC5573512|XP_001660915.1|AAEG	LOC117144546|XP_033165673.1|DMAU
OG0006270	LOC5573519|XP_001660912.2|AAEG, LOC110680671|XP_021712154.1|AAEG	LOC117147927|XP_033170954.1|DMAU
OG0006271	LOC5568404|XP_001658056.1|AAEG	LOC117144685|XP_033165900.1|DMAU
OG0006272	LOC5570650|XP_001659245.1|AAEG	LOC117146368|XP_033168411.1|DMAU
OG0006273	LOC5570654|XP_001659249.1|AAEG	LOC117136514|XP_033153349.1|DMAU
OG0006274	LOC5574016|XP_001661110.2|AAEG	LOC117148222|XP_033171403.1|DMAU
OG0006275	LOC110679564|XP_021710277.1|AAEG, LOC5564965|XP_021710653.1|AAEG	LOC117148513|XP_033171810.1|DMAU
OG0006276	LOC110681430|XP_021712864.1|AAEG, LOC5571991|XP_001660095.2|AAEG	LOC117140121|XP_033158775.1|DMAU
OG0006277	LOC5571977|XP_001660079.2|AAEG	LOC117143760|XP_033164467.1|DMAU
OG0006278	LOC5579136|XP_001664229.2|AAEG	LOC117147266|XP_033169981.1|DMAU
OG0006279	LOC5576072|XP_021713191.1|AAEG, LOC5576066|XP_021713140.1|AAEG	LOC117146664|XP_033168898.1|DMAU
OG0006280	LOC5564154|XP_021713278.1|AAEG	LOC117148729|XP_033172173.1|DMAU
OG0006281	LOC5564153|XP_001648484.2|AAEG	LOC117148727|XP_033172170.1|DMAU
OG0006282	LOC5573487|XP_021713334.1|AAEG	LOC117148010|XP_033171060.1|DMAU
OG0006283	LOC5564534|XP_021713347.1|AAEG	LOC117145077|XP_033166485.1|DMAU
OG0006284	LOC5564532|XP_001648875.1|AAEG	LOC117140521|XP_033159390.1|DMAU
OG0006285	LOC5580024|XP_001653907.2|AAEG	LOC117143047|XP_033163385.1|DMAU
OG0006286	LOC5580026|XP_021713401.1|AAEG	LOC117143357|XP_033163921.1|DMAU
OG0006287	LOC5570123|XP_021693098.1|AAEG	LOC117148530|XP_033171835.1|DMAU
OG0006288	LOC5570124|XP_021693114.1|AAEG	LOC117145594|XP_033167199.1|DMAU
OG0006289	LOC5569752|XP_001652976.1|AAEG	LOC117143091|XP_033163460.1|DMAU
OG0006290	LOC5569750|XP_021693568.1|AAEG	LOC117146713|XP_033169023.1|DMAU
OG0006291	LOC5570747|XP_021693712.1|AAEG	LOC117150264|XP_033172961.1|DMAU
OG0006292	LOC5578392|XP_021694023.1|AAEG	LOC117146838|XP_033169280.1|DMAU
OG0006293	LOC110674241|XP_021694157.1|AAEG	LOC117139465|XP_033157667.1|DMAU
OG0006294	LOC110680398|XP_021711896.1|AAEG, LOC5572787|XP_021694297.1|AAEG	LOC117146787|XP_033169215.1|DMAU
OG0006295	LOC5572391|XP_001654045.2|AAEG	LOC117147324|XP_033170066.1|DMAU
OG0006296	LOC5572395|XP_021694382.1|AAEG	LOC117146914|XP_033169430.1|DMAU
OG0006297	LOC110674718|XP_021694472.1|AAEG	LOC117148793|XP_033172296.1|DMAU
OG0006298	LOC5564150|XP_021694510.1|AAEG	LOC117146789|XP_033169218.1|DMAU
OG0006299	LOC5564151|XP_021694519.1|AAEG	LOC117147606|XP_033170446.1|DMAU
OG0006300	LOC5578291|XP_001663817.1|AAEG	LOC117147396|XP_033170156.1|DMAU
OG0006301	LOC5574147|XP_001661213.2|AAEG	LOC117148499|XP_033171792.1|DMAU
OG0006302	LOC5569551|XP_021695167.1|AAEG	LOC117147059|XP_033169705.1|DMAU
OG0006303	LOC5565400|XP_001649725.2|AAEG, LOC110675150|XP_021695225.1|AAEG	LOC117135651|XP_033151926.1|DMAU
OG0006304	LOC5578884|XP_021695292.1|AAEG, LOC5569569|XP_021712700.1|AAEG	LOC117142578|XP_033162537.1|DMAU
OG0006305	LOC5578888|XP_021695333.1|AAEG	LOC117142619|XP_033162595.1|DMAU
OG0006306	LOC5563948|XP_021695343.1|AAEG	LOC117143198|XP_033163629.1|DMAU
OG0006307	LOC5563947|XP_021695396.1|AAEG	LOC117145780|XP_033167450.1|DMAU
OG0006308	LOC110675293|XP_021695488.1|AAEG	LOC117148094|XP_033171197.1|DMAU
OG0006309	LOC5574253|XP_021695648.1|AAEG	LOC117147422|XP_033170190.1|DMAU
OG0006310	LOC5574257|XP_021695746.1|AAEG	LOC117142735|XP_033162796.1|DMAU
OG0006311	LOC5569922|XP_001658821.2|AAEG	LOC117147183|XP_033169875.1|DMAU
OG0006312	LOC5569925|XP_021695873.1|AAEG	LOC117148231|XP_033171415.1|DMAU
OG0006313	LOC5569926|XP_001658823.2|AAEG	LOC117146411|XP_033168501.1|DMAU
OG0006314	LOC5576024|XP_001662362.1|AAEG	LOC117146749|XP_033169117.1|DMAU
OG0006315	LOC5566493|XP_001650886.2|AAEG	LOC117144835|XP_033166114.1|DMAU
OG0006316	LOC5571323|XP_021696697.1|AAEG	LOC117146495|XP_033168633.1|DMAU
OG0006317	LOC5571322|XP_001653610.1|AAEG	LOC117148906|XP_033172505.1|DMAU
OG0006318	LOC5570448|XP_021696888.1|AAEG	LOC117147394|XP_033170154.1|DMAU
OG0006319	LOC5564010|XP_021697066.1|AAEG	LOC117135805|XP_033152195.1|DMAU
OG0006320	LOC5564829|XP_021697212.1|AAEG	LOC117147339|XP_033170085.1|DMAU
OG0006321	LOC5576595|XP_001656178.2|AAEG	LOC117146957|XP_033169510.1|DMAU
OG0006322	LOC5576592|XP_001656173.1|AAEG	LOC117148723|XP_033172166.1|DMAU
OG0006323	LOC5576586|XP_021697461.1|AAEG	LOC117148463|XP_033171727.1|DMAU
OG0006324	LOC5574996|XP_021697597.1|AAEG	LOC117148156|XP_033171280.1|DMAU
OG0006325	LOC5574988|XP_021697667.1|AAEG	LOC117143431|XP_033164028.1|DMAU
OG0006326	LOC5574986|XP_001655459.2|AAEG	LOC117140835|XP_033159835.1|DMAU
OG0006327	LOC5574983|XP_001655456.2|AAEG	LOC117142714|XP_033162764.1|DMAU
OG0006328	LOC5574982|XP_021697717.1|AAEG	LOC117144547|XP_033165674.1|DMAU
OG0006329	LOC5574971|XP_021697845.1|AAEG	LOC117148859|XP_033172414.1|DMAU
OG0006330	LOC5577024|XP_021698112.1|AAEG	LOC117142272|XP_033162039.1|DMAU
OG0006331	LOC5572545|XP_001660477.2|AAEG	LOC117146528|XP_033168689.1|DMAU
OG0006332	LOC5572540|XP_001660476.2|AAEG	LOC117146646|XP_033168871.1|DMAU
OG0006333	LOC5572543|XP_021698170.1|AAEG	LOC117148671|XP_033172078.1|DMAU
OG0006334	LOC5572548|XP_021698233.1|AAEG	LOC117147151|XP_033169823.1|DMAU
OG0006335	LOC5566388|XP_021698878.1|AAEG	LOC117145907|XP_033167651.1|DMAU
OG0006336	LOC5572011|XP_021698892.1|AAEG	LOC117146410|XP_033168500.1|DMAU
OG0006337	LOC5580122|XP_021699339.1|AAEG	LOC117147388|XP_033170149.1|DMAU
OG0006338	LOC5567929|XP_001651968.2|AAEG	LOC117144310|XP_033165313.1|DMAU
OG0006339	LOC5580055|XP_021699699.1|AAEG	LOC117147682|XP_033170552.1|DMAU
OG0006340	LOC5580058|XP_011493555.1|AAEG	LOC117148577|XP_033171935.1|DMAU
OG0006341	LOC5580070|XP_001654823.1|AAEG	LOC117147226|XP_033169929.1|DMAU
OG0006342	LOC5576247|XP_021699775.1|AAEG	LOC117147509|XP_033170309.1|DMAU
OG0006343	LOC5569694|XP_001658675.2|AAEG	LOC117148064|XP_033171146.1|DMAU
OG0006344	LOC5568097|XP_021699868.1|AAEG	LOC117147681|XP_033170550.1|DMAU
OG0006345	LOC5564403|XP_021699994.1|AAEG	LOC117142446|XP_033162305.1|DMAU
OG0006346	LOC5564392|XP_001648745.1|AAEG	LOC117142365|XP_033162183.1|DMAU
OG0006347	LOC5564399|XP_021700076.1|AAEG	LOC117142850|XP_033162978.1|DMAU
OG0006348	LOC23687419|XP_021700400.1|AAEG	LOC117148666|XP_033172070.1|DMAU
OG0006349	LOC5576477|XP_021700521.1|AAEG	LOC117146991|XP_033169554.1|DMAU
OG0006350	LOC5576483|XP_001662676.2|AAEG	LOC117145625|XP_033167234.1|DMAU
OG0006351	LOC5576486|XP_001662679.2|AAEG	LOC117147569|XP_033170404.1|DMAU
OG0006352	LOC5576487|XP_001662680.2|AAEG	LOC117137272|XP_033154530.1|DMAU
OG0006353	LOC5575639|XP_021700696.1|AAEG	LOC117145479|XP_033167045.1|DMAU
OG0006354	LOC5570714|XP_021700801.1|AAEG	LOC117143609|XP_033164253.1|DMAU
OG0006355	LOC5570702|XP_021700994.1|AAEG	LOC117148700|XP_033172134.1|DMAU
OG0006356	LOC5571573|XP_001653710.2|AAEG	LOC117146736|XP_033169074.1|DMAU
OG0006357	LOC5571574|XP_021701329.1|AAEG	LOC117146892|XP_033169381.1|DMAU
OG0006358	LOC5567106|XP_001651492.1|AAEG	LOC117142120|XP_033161906.1|DMAU
OG0006359	LOC5567104|XP_021701584.1|AAEG	LOC117143273|XP_033163743.1|DMAU
OG0006360	LOC5567102|XP_021701592.1|AAEG	LOC117147289|XP_033170025.1|DMAU
OG0006361	LOC5565274|XP_001649600.2|AAEG	LOC117145417|XP_033166953.1|DMAU
OG0006362	LOC5565253|XP_021701766.1|AAEG	LOC117147030|XP_033169614.1|DMAU
OG0006363	LOC5564185|XP_001648523.2|AAEG	LOC117146744|XP_033169104.1|DMAU
OG0006364	LOC5567564|XP_001657555.2|AAEG	LOC117142916|XP_033163100.1|DMAU
OG0006365	LOC5567562|XP_021702952.1|AAEG	LOC117148205|XP_033171380.1|DMAU
OG0006366	LOC5567558|XP_021702974.1|AAEG	LOC117147515|XP_033170322.1|DMAU
OG0006367	LOC110681435|XP_021712879.1|AAEG, LOC5568687|XP_021703023.1|AAEG	LOC117147703|XP_033170582.1|DMAU
OG0006368	LOC5568679|XP_001658089.1|AAEG	LOC117144494|XP_033165571.1|DMAU
OG0006369	LOC5568680|XP_021703108.1|AAEG	LOC117145798|XP_033167476.1|DMAU
OG0006370	LOC5576891|XP_021703357.1|AAEG	LOC117148247|XP_033171441.1|DMAU
OG0006371	LOC5576876|XP_001662974.1|AAEG	LOC117145445|XP_033166995.1|DMAU
OG0006372	LOC5576871|XP_021703551.1|AAEG	LOC117145252|XP_033166725.1|DMAU
OG0006373	LOC5575874|XP_021703663.1|AAEG	LOC117147304|XP_033170042.1|DMAU
OG0006374	LOC5573561|XP_001660932.2|AAEG	LOC117148522|XP_033171825.1|DMAU
