Orthogroup	AAEG.longest_only	DALB.longest_only
OG0007170	LOC5579219|XP_021708060.1|AAEG	LOC117576843|XP_034117815.1|DALB
OG0007171	LOC5567820|XP_021704643.1|AAEG	LOC117576845|XP_034117830.1|DALB
OG0007172	LOC5567824|XP_001657730.2|AAEG	LOC117569584|XP_034106707.1|DALB
OG0007173	LOC5567826|XP_021711081.1|AAEG	LOC117574291|XP_034114002.1|DALB
OG0007174	LOC5577686|XP_021705453.1|AAEG	LOC117575379|XP_034115443.1|DALB
OG0007175	LOC5566392|XP_021710584.1|AAEG	LOC117567382|XP_034103218.1|DALB
OG0007176	LOC5574394|XP_001655107.1|AAEG	LOC117573972|XP_034113405.1|DALB
OG0007177	LOC5574401|XP_001655108.1|AAEG	LOC117573668|XP_034112887.1|DALB
OG0007178	LOC5574406|XP_001655113.1|AAEG	LOC117573875|XP_034113243.1|DALB
OG0007179	LOC5574409|XP_001655116.1|AAEG	LOC117576257|XP_034116787.1|DALB
OG0007180	LOC5574410|XP_001655117.1|AAEG	LOC117573669|XP_034112889.1|DALB
OG0007181	LOC5580266|XP_001662893.1|AAEG	LOC117564800|XP_034099614.1|DALB
OG0007182	LOC5580264|XP_021711480.1|AAEG	LOC117574740|XP_034114567.1|DALB
OG0007183	LOC5580270|XP_021704264.1|AAEG	LOC117576405|XP_034117023.1|DALB
OG0007184	LOC5580271|XP_021707734.1|AAEG	LOC117574739|XP_034114565.1|DALB
OG0007185	LOC5580278|XP_001662904.1|AAEG	LOC117564792|XP_034099603.1|DALB
OG0007186	LOC5570551|XP_021710343.1|AAEG	LOC117576649|XP_034117473.1|DALB
OG0007187	LOC5570549|XP_021706869.1|AAEG	LOC117573766|XP_034113049.1|DALB
OG0007188	LOC5570556|XP_021710715.1|AAEG	LOC117574664|XP_034114460.1|DALB
OG0007189	LOC5570559|XP_001653215.1|AAEG	LOC117574642|XP_034114430.1|DALB
OG0007190	LOC5570550|XP_021706979.1|AAEG	LOC117576505|XP_034117191.1|DALB
OG0007191	LOC5570555|XP_021705253.1|AAEG	LOC117572104|XP_034110611.1|DALB
OG0007192	LOC5575629|XP_021707063.1|AAEG	LOC117577705|XP_034118494.1|DALB
OG0007193	LOC5575632|XP_001655773.1|AAEG	LOC117569628|XP_034106761.1|DALB
OG0007194	LOC5575628|XP_021706178.1|AAEG	LOC117572577|XP_034111354.1|DALB
OG0007195	LOC5570066|XP_001653052.1|AAEG	LOC117574109|XP_034113646.1|DALB
OG0007196	LOC5571237|XP_021710952.1|AAEG	LOC117576712|XP_034117621.1|DALB
OG0007197	LOC5574517|XP_001661490.1|AAEG	LOC117567561|XP_034103512.1|DALB
OG0007198	LOC5576018|XP_021708175.1|AAEG	LOC117576111|XP_034116560.1|DALB
OG0007199	LOC5570240|XP_021710073.1|AAEG	LOC117574684|XP_034114481.1|DALB
OG0007200	LOC5576751|XP_021708355.1|AAEG	LOC117576491|XP_034117156.1|DALB
OG0007201	LOC5579918|XP_001657892.1|AAEG	LOC117568820|XP_034105581.1|DALB
OG0007202	LOC5579911|XP_001657891.1|AAEG	LOC117571644|XP_034109765.1|DALB
OG0007203	LOC5579907|XP_021709805.1|AAEG	LOC117571642|XP_034109763.1|DALB
OG0007204	LOC5579906|XP_001657887.1|AAEG	LOC117569774|XP_034106967.1|DALB
OG0007205	LOC5579902|XP_001657882.2|AAEG	LOC117567890|XP_034104053.1|DALB
OG0007206	LOC5579898|XP_021708390.1|AAEG	LOC117573683|XP_034112920.1|DALB
OG0007207	LOC5579897|XP_001657877.2|AAEG	LOC117576039|XP_034116455.1|DALB
OG0007208	LOC5579896|XP_021710250.1|AAEG	LOC117576920|XP_034117952.1|DALB
OG0007209	LOC5579894|XP_021710248.1|AAEG	LOC117576922|XP_034117954.1|DALB
OG0007210	LOC5579893|XP_001657871.2|AAEG	LOC117573980|XP_034113418.1|DALB
OG0007211	LOC5579891|XP_001657869.2|AAEG	LOC117574745|XP_034114573.1|DALB
OG0007212	LOC5579887|XP_021705483.1|AAEG	LOC117573310|XP_034112305.1|DALB
OG0007213	LOC5567684|XP_001657613.1|AAEG	LOC117567550|XP_034103499.1|DALB
OG0007214	LOC5567681|XP_021704958.1|AAEG	LOC117568184|XP_034104523.1|DALB
OG0007215	LOC5564520|XP_021707222.1|AAEG	LOC117575781|XP_034116041.1|DALB
OG0007216	LOC5578739|XP_021707388.1|AAEG	LOC117576331|XP_034116894.1|DALB
OG0007217	LOC5578734|XP_001657106.1|AAEG	LOC117569160|XP_034106115.1|DALB
OG0007218	LOC5578749|XP_001657116.1|AAEG	LOC117574667|XP_034114463.1|DALB
OG0007219	LOC5574464|XP_021704646.1|AAEG	LOC117576633|XP_034117450.1|DALB
OG0007220	LOC5573339|XP_021709525.1|AAEG	LOC117573492|XP_034112611.1|DALB
OG0007221	LOC5573343|XP_001660822.1|AAEG	LOC117575763|XP_034116019.1|DALB
OG0007222	LOC5567517|XP_021708406.1|AAEG	LOC117573751|XP_034113021.1|DALB
OG0007223	LOC5567528|XP_001657523.1|AAEG	LOC117574220|XP_034113816.1|DALB
OG0007224	LOC5567529|XP_001657524.1|AAEG	LOC117573666|XP_034112885.1|DALB
OG0007225	LOC5567531|XP_021710585.1|AAEG	LOC117573558|XP_034112735.1|DALB
OG0007226	LOC5567532|XP_001657527.2|AAEG	LOC117574974|XP_034114929.1|DALB
OG0007227	LOC5567533|XP_001657528.2|AAEG	LOC117567374|XP_034103208.1|DALB
OG0007228	LOC5567534|XP_021705905.1|AAEG	LOC117570200|XP_034107577.1|DALB
OG0007229	LOC5567538|XP_001657533.1|AAEG	LOC117574213|XP_034113810.1|DALB
OG0007230	LOC5568784|XP_001658149.1|AAEG	LOC117576839|XP_034117812.1|DALB
OG0007231	LOC5568787|XP_021704811.1|AAEG	LOC117574847|XP_034114735.1|DALB
OG0007232	LOC5568788|XP_021709249.1|AAEG	LOC117569533|XP_034106626.1|DALB
OG0007233	LOC5568791|XP_021705790.1|AAEG	LOC117572003|XP_034110410.1|DALB
OG0007234	LOC5569950|XP_001658850.1|AAEG	LOC117567272|XP_034103027.1|DALB
OG0007235	LOC5569948|XP_021704129.1|AAEG	LOC117567269|XP_034103022.1|DALB
OG0007236	LOC5576837|XP_001662944.2|AAEG	LOC117575092|XP_034115084.1|DALB
OG0007237	LOC5576836|XP_001662943.2|AAEG	LOC117573991|XP_034113431.1|DALB
OG0007238	LOC5572681|XP_021707150.1|AAEG	LOC117573217|XP_034112124.1|DALB
OG0007239	LOC5578005|XP_001656743.2|AAEG	LOC117576327|XP_034116885.1|DALB
OG0007240	LOC5578002|XP_021708497.1|AAEG	LOC117575215|XP_034115232.1|DALB
OG0007241	LOC5577997|XP_001656735.1|AAEG	LOC117574963|XP_034114921.1|DALB
OG0007242	LOC5577988|XP_021706142.1|AAEG	LOC117574853|XP_034114761.1|DALB
OG0007243	LOC5565984|XP_021706674.1|AAEG	LOC117566037|XP_034101380.1|DALB
OG0007244	LOC5577457|XP_001663383.1|AAEG	LOC117574952|XP_034114900.1|DALB
OG0007245	LOC5577454|XP_021710132.1|AAEG	LOC117573776|XP_034113068.1|DALB
OG0007246	LOC5579169|XP_001664263.1|AAEG	LOC117575239|XP_034115261.1|DALB
OG0007247	LOC5579180|XP_001664275.2|AAEG	LOC117572427|XP_034111142.1|DALB
OG0007248	LOC110678610|XP_021707413.1|AAEG	LOC117568330|XP_034104807.1|DALB
OG0007249	LOC5566168|XP_021710310.1|AAEG	LOC117578090|XP_034119147.1|DALB, LOC117578091|XP_034119149.1|DALB
OG0007250	LOC5566166|XP_021710285.1|AAEG	LOC117565546|XP_034100592.1|DALB
OG0007251	LOC5566161|XP_021705624.1|AAEG	LOC117574249|XP_034113869.1|DALB
OG0007252	LOC110678681|XP_021707579.1|AAEG	LOC117575730|XP_034115965.1|DALB
OG0007253	LOC5566152|XP_021709420.1|AAEG	LOC117568067|XP_034104317.1|DALB
OG0007254	LOC5564630|XP_021707585.1|AAEG	LOC117573783|XP_034113080.1|DALB
OG0007255	LOC5564666|XP_021705426.1|AAEG	LOC117577827|XP_034118657.1|DALB
OG0007256	LOC5564648|XP_021707148.1|AAEG	LOC117573670|XP_034112890.1|DALB
OG0007257	LOC5564643|XP_001648991.2|AAEG	LOC117573346|XP_034112360.1|DALB
OG0007258	LOC5564645|XP_021709010.1|AAEG	LOC117573343|XP_034112354.1|DALB
OG0007259	LOC5570973|XP_001659442.2|AAEG	LOC117563820|XP_034098243.1|DALB
OG0007260	LOC5570982|XP_021706632.1|AAEG	LOC117563831|XP_034098253.1|DALB
OG0007261	LOC5576190|XP_001662527.2|AAEG	LOC117570231|XP_034107624.1|DALB
OG0007262	LOC5576337|XP_001656078.2|AAEG	LOC117578234|XP_034119523.1|DALB
OG0007263	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG	LOC117576628|XP_034117444.1|DALB
OG0007264	LOC5576333|XP_001656071.2|AAEG	LOC117567869|XP_034104027.1|DALB
OG0007265	LOC5577678|XP_001663461.1|AAEG	LOC117578087|XP_034119139.1|DALB
OG0007267	LOC5563625|XP_001647946.2|AAEG	LOC117573321|XP_034112320.1|DALB
OG0007268	LOC5563582|XP_021704841.1|AAEG	LOC117572207|XP_034110766.1|DALB
OG0007269	LOC5563562|XP_021707408.1|AAEG	LOC117578000|XP_034118990.1|DALB
OG0007270	LOC5573555|XP_021704600.1|AAEG	LOC117575922|XP_034116269.1|DALB
OG0007271	LOC5563639|XP_001647891.2|AAEG	LOC117573458|XP_034112572.1|DALB
OG0007272	LOC5563647|XP_001647890.2|AAEG	LOC117570800|XP_034108547.1|DALB
OG0007273	LOC5563644|XP_021705396.1|AAEG	LOC117574080|XP_034113605.1|DALB
OG0007274	LOC5563563|XP_001647885.1|AAEG	LOC117576622|XP_034117432.1|DALB
OG0007275	LOC5563659|XP_001647883.2|AAEG	LOC117570923|XP_034108743.1|DALB
OG0007276	LOC5563652|XP_001647882.2|AAEG	LOC117570922|XP_034108742.1|DALB
OG0007277	LOC23687755|XP_021706437.1|AAEG	LOC117568845|XP_034105612.1|DALB
OG0007278	LOC5563572|XP_001647861.1|AAEG	LOC117572549|XP_034111311.1|DALB
OG0007279	LOC5563620|XP_021709402.1|AAEG	LOC117568082|XP_034104348.1|DALB
OG0007280	LOC5563558|XP_021705604.1|AAEG	LOC117567812|XP_034103938.1|DALB
OG0007281	LOC5570157|XP_001658959.1|AAEG	LOC117575660|XP_034115839.1|DALB
OG0007282	LOC5570158|XP_021709430.1|AAEG	LOC117575654|XP_034115831.1|DALB
OG0007283	LOC5570161|XP_001658963.1|AAEG	LOC117575764|XP_034116020.1|DALB
OG0007284	LOC5570002|XP_001658891.1|AAEG	LOC117574027|XP_034113509.1|DALB
OG0007285	LOC5570059|XP_001658892.1|AAEG	LOC117566410|XP_034101859.1|DALB, LOC117570946|XP_034108771.1|DALB
OG0007286	LOC5570058|XP_021711449.1|AAEG	LOC117567623|XP_034103609.1|DALB
OG0007287	LOC5564869|XP_001649227.1|AAEG	LOC117564077|XP_034098594.1|DALB
OG0007288	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG	LOC117567994|XP_034104206.1|DALB
OG0007289	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG	LOC117577706|XP_034118497.1|DALB
OG0007290	LOC5564872|XP_001649208.2|AAEG	LOC117573337|XP_034112337.1|DALB
OG0007291	LOC5575417|XP_001661938.2|AAEG	LOC117569205|XP_034106171.1|DALB
OG0007292	LOC5575410|XP_001661930.2|AAEG	LOC117570366|XP_034107850.1|DALB
OG0007293	LOC5566932|XP_001651346.2|AAEG	LOC117573809|XP_034113111.1|DALB
OG0007294	LOC5564353|XP_001648704.1|AAEG	LOC117574199|XP_034113793.1|DALB
OG0007295	LOC5572146|XP_001660223.2|AAEG	LOC117575743|XP_034115988.1|DALB
OG0007296	LOC5566886|XP_021709054.1|AAEG	LOC117576807|XP_034117758.1|DALB
OG0007297	LOC5566884|XP_001651259.2|AAEG	LOC117576205|XP_034116689.1|DALB
OG0007298	LOC5566843|XP_001651256.1|AAEG	LOC117573675|XP_034112895.1|DALB
OG0007299	LOC5566842|XP_001651252.1|AAEG	LOC117575146|XP_034115143.1|DALB
OG0007300	LOC5572552|XP_001654071.1|AAEG	LOC117573348|XP_034112365.1|DALB
OG0007301	LOC5572565|XP_021710773.1|AAEG	LOC117576983|XP_034118059.1|DALB
OG0007302	LOC5575776|XP_021704892.1|AAEG	LOC117576047|XP_034116466.1|DALB
OG0007303	LOC5576103|XP_001662448.1|AAEG	LOC117573819|XP_034113140.1|DALB
OG0007304	LOC5569943|XP_001658839.2|AAEG	LOC117563548|XP_034097817.1|DALB
OG0007305	LOC5571079|XP_001659519.2|AAEG	LOC117567235|XP_034102957.1|DALB
OG0007306	LOC5571078|XP_001659518.1|AAEG	LOC117567233|XP_034102955.1|DALB
OG0007307	LOC5571066|XP_021707164.1|AAEG	LOC117573988|XP_034113426.1|DALB
OG0007308	LOC5571058|XP_001659500.2|AAEG	LOC117574454|XP_034114182.1|DALB
OG0007309	LOC5569636|XP_001658663.1|AAEG	LOC117574555|XP_034114318.1|DALB
OG0007310	LOC5571454|XP_021709505.1|AAEG	LOC117573696|XP_034112947.1|DALB
OG0007311	LOC5571458|XP_021706793.1|AAEG	LOC117576756|XP_034117684.1|DALB
OG0007312	LOC5571463|XP_021711494.1|AAEG	LOC117572787|XP_034111776.1|DALB
OG0007313	LOC5568750|XP_001658130.2|AAEG	LOC117572181|XP_034110728.1|DALB
OG0007314	LOC5567262|XP_001651707.1|AAEG	LOC117577829|XP_034118664.1|DALB
OG0007315	LOC5567265|XP_021705170.1|AAEG	LOC117566063|XP_034101414.1|DALB
OG0007316	LOC5574663|XP_001655238.1|AAEG	LOC117576166|XP_034116637.1|DALB
OG0007317	LOC5567592|XP_001651817.1|AAEG	LOC117575348|XP_034115404.1|DALB
OG0007318	LOC5567591|XP_021707607.1|AAEG	LOC117575344|XP_034115396.1|DALB
OG0007319	LOC5567585|XP_001651828.2|AAEG	LOC117568818|XP_034105574.1|DALB
OG0007321	LOC5574868|XP_021707835.1|AAEG	LOC117569956|XP_034107220.1|DALB
OG0007322	LOC5568504|XP_021705846.1|AAEG	LOC117575652|XP_034115833.1|DALB
OG0007323	LOC5568507|XP_001652330.2|AAEG	LOC117567646|XP_034103684.1|DALB
OG0007324	LOC5575718|XP_001655825.1|AAEG	LOC117576410|XP_034117029.1|DALB
OG0007325	LOC5575717|XP_001655824.1|AAEG	LOC117574411|XP_034114139.1|DALB
OG0007326	LOC5575715|XP_001655819.1|AAEG	LOC117576407|XP_034117025.1|DALB
OG0007327	LOC5575716|XP_001655818.2|AAEG	LOC117571604|XP_034109713.1|DALB
OG0007328	LOC5579222|XP_001664302.1|AAEG	LOC117574033|XP_034113518.1|DALB
OG0007329	LOC5564429|XP_021704855.1|AAEG	LOC117574281|XP_034113923.1|DALB
OG0007330	LOC5577945|XP_021704427.1|AAEG	LOC117566024|XP_034101353.1|DALB
OG0007331	LOC23687919|XP_011493731.1|AAEG	LOC117578198|XP_034119415.1|DALB
OG0007332	LOC5577947|XP_021704416.1|AAEG	LOC117574872|XP_034114835.1|DALB
OG0007333	LOC5572309|XP_021705539.1|AAEG	LOC117576340|XP_034116906.1|DALB
OG0007334	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG	LOC117574023|XP_034113505.1|DALB
OG0007335	LOC5566725|XP_021709649.1|AAEG	LOC117572278|XP_034110873.1|DALB
OG0007336	LOC5575800|XP_001662226.1|AAEG	LOC117574541|XP_034114303.1|DALB
OG0007337	LOC5575804|XP_021705389.1|AAEG	LOC117567204|XP_034102925.1|DALB
OG0007338	LOC110679216|XP_021709049.1|AAEG	LOC117568778|XP_034105507.1|DALB
OG0007339	LOC5578457|XP_001656979.1|AAEG	LOC117573919|XP_034113323.1|DALB
OG0007340	LOC110679566|XP_021710257.1|AAEG	LOC117575147|XP_034115144.1|DALB
OG0007341	LOC5578440|XP_001656957.2|AAEG	LOC117575868|XP_034116182.1|DALB
OG0007342	LOC5578435|XP_021705068.1|AAEG	LOC117574675|XP_034114472.1|DALB
OG0007343	LOC5563970|XP_001648279.1|AAEG	LOC117575285|XP_034115319.1|DALB
OG0007344	LOC5563952|XP_001648280.1|AAEG	LOC117563581|XP_034097859.1|DALB
OG0007345	LOC5563989|XP_021708266.1|AAEG	LOC117574570|XP_034114336.1|DALB
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC117572585|XP_034111360.1|DALB
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC117578054|XP_034119075.1|DALB
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC117578030|XP_034119038.1|DALB
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC117564573|XP_034099305.1|DALB
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC117568930|XP_034105741.1|DALB
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC117566612|XP_034102044.1|DALB
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC117569931|XP_034107181.1|DALB
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC117574660|XP_034114455.1|DALB
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC117575538|XP_034115683.1|DALB
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC117576699|XP_034117587.1|DALB
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC117569888|XP_034107118.1|DALB
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC117576302|XP_034116847.1|DALB
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC117576416|XP_034117034.1|DALB
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC117576584|XP_034117357.1|DALB
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC117575273|XP_034115300.1|DALB
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC117578280|XP_034119597.1|DALB
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC117577608|XP_034118344.1|DALB
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC117578213|XP_034119471.1|DALB
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC117576961|XP_034118031.1|DALB
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC117566845|XP_034102327.1|DALB
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC117573333|XP_034112332.1|DALB
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC117574271|XP_034113908.1|DALB
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC117572108|XP_034110618.1|DALB
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC117576125|XP_034116574.1|DALB
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC117576385|XP_034116988.1|DALB
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC117566184|XP_034101584.1|DALB
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC117577928|XP_034118822.1|DALB
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC117577951|XP_034118878.1|DALB
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC117567483|XP_034103407.1|DALB
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC117565800|XP_034100978.1|DALB
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC117565871|XP_034101103.1|DALB
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC117578120|XP_034119199.1|DALB
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC117578121|XP_034119196.1|DALB
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC117578173|XP_034119355.1|DALB
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC117577577|XP_034118306.1|DALB
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC117570136|XP_034107495.1|DALB
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC117565879|XP_034101151.1|DALB
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC117573837|XP_034113198.1|DALB
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC117577693|XP_034118484.1|DALB
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC117577739|XP_034118540.1|DALB
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC117578156|XP_034119269.1|DALB
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC117577419|XP_034118223.1|DALB
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC117575103|XP_034115100.1|DALB
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC117576703|XP_034117609.1|DALB
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC117565094|XP_034099947.1|DALB
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC117576371|XP_034116953.1|DALB
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC117578233|XP_034119516.1|DALB
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC117578135|XP_034119232.1|DALB
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC117576714|XP_034117623.1|DALB
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC117565239|XP_034100138.1|DALB
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC117567841|XP_034103979.1|DALB
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC117572508|XP_034111256.1|DALB
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC117569949|XP_034107206.1|DALB
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC117578020|XP_034119011.1|DALB
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC117576580|XP_034117351.1|DALB
OG0007403	LOC5576158|XP_021709328.1|AAEG	LOC117575931|XP_034116281.1|DALB
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC117573631|XP_034112824.1|DALB
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC117576680|XP_034117567.1|DALB
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC117576744|XP_034117668.1|DALB
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC117563307|XP_034097445.1|DALB
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC117569964|XP_034107228.1|DALB
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC117577823|XP_034118648.1|DALB
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC117570285|XP_034107700.1|DALB
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC117574947|XP_034114895.1|DALB
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC117571343|XP_034109342.1|DALB
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC117578260|XP_034119572.1|DALB
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC117578016|XP_034119008.1|DALB
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC117575443|XP_034115545.1|DALB
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC117577605|XP_034118342.1|DALB
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC117572645|XP_034111515.1|DALB
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC117574335|XP_034114045.1|DALB
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC117571080|XP_034108948.1|DALB
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC117573657|XP_034112916.1|DALB
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC117564044|XP_034098548.1|DALB
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC117578273|XP_034119587.1|DALB
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC117567014|XP_034102592.1|DALB
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC117572335|XP_034110965.1|DALB
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC117571130|XP_034109100.1|DALB
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC117575662|XP_034115843.1|DALB
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC117578212|XP_034119467.1|DALB
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC117566779|XP_034102213.1|DALB
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC117570867|XP_034108650.1|DALB
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC117564794|XP_034099606.1|DALB
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC117570505|XP_034108092.1|DALB
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC117577776|XP_034118586.1|DALB
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC117571705|XP_034109894.1|DALB
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC117568039|XP_034104274.1|DALB
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC117571149|XP_034109045.1|DALB
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC117567345|XP_034103162.1|DALB
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC117571700|XP_034109887.1|DALB
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC117576122|XP_034116575.1|DALB
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC117571174|XP_034109096.1|DALB
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC117568100|XP_034104373.1|DALB
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC117573319|XP_034112317.1|DALB
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC117572741|XP_034111709.1|DALB
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC117567140|XP_034102845.1|DALB
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC117567139|XP_034102844.1|DALB
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC117563238|XP_034097335.1|DALB
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC117565356|XP_034100307.1|DALB
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC117570512|XP_034108101.1|DALB
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC117571207|XP_034109144.1|DALB
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC117565633|XP_034100734.1|DALB
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC117571799|XP_034110055.1|DALB
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC117571794|XP_034110049.1|DALB
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC117567183|XP_034102899.1|DALB
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC117567413|XP_034103280.1|DALB
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC117571231|XP_034109170.1|DALB
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC117575941|XP_034116296.1|DALB
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC117570346|XP_034107794.1|DALB
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC117565724|XP_034100864.1|DALB
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC117573518|XP_034112642.1|DALB
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC117566908|XP_034102417.1|DALB
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC117568578|XP_034105197.1|DALB
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC117570564|XP_034108185.1|DALB
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC117571683|XP_034109814.1|DALB
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC117568579|XP_034105199.1|DALB
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC117567175|XP_034102881.1|DALB
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC117570706|XP_034108401.1|DALB
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC117567372|XP_034103206.1|DALB
