Orthogroup	AAEG.longest_only	DBUS.longest_only
OG0007870	LOC5571441|XP_001659693.2|AAEG	LOC108600359|XP_017843380.2|DBUS
OG0007871	LOC5579864|XP_001664326.2|AAEG	LOC108605084|XP_017850140.1|DBUS
OG0007872	LOC5575755|XP_021695607.1|AAEG	LOC108601168|XP_017844589.2|DBUS
OG0007873	LOC110675366|XP_021695788.1|AAEG	LOC108600405|XP_017843445.1|DBUS
OG0007874	LOC110675408|XP_021696036.1|AAEG	LOC108607276|XP_017853460.1|DBUS
OG0007875	LOC5575910|XP_021696043.1|AAEG	LOC108596840|XP_017838457.1|DBUS
OG0007876	LOC5572896|XP_021696216.1|AAEG	LOC108605560|XP_017850814.1|DBUS
OG0007877	LOC5579996|XP_021696288.1|AAEG	LOC108606648|XP_017852447.1|DBUS
OG0007878	LOC5570510|XP_001659197.1|AAEG	LOC108597761|XP_017839961.1|DBUS
OG0007879	LOC5566265|XP_021696579.1|AAEG	LOC108599844|XP_017842457.1|DBUS
OG0007880	LOC5574281|XP_001661332.1|AAEG	LOC108605932|XP_017851240.1|DBUS
OG0007881	LOC5572344|XP_021696820.1|AAEG	LOC108598517|XP_017840684.2|DBUS
OG0007882	LOC110675667|XP_021696955.1|AAEG	LOC108600940|XP_017844268.1|DBUS
OG0007883	LOC5576419|XP_021696957.1|AAEG	LOC108600239|XP_017843158.1|DBUS
OG0007884	LOC110675711|XP_021697101.1|AAEG	LOC108598053|XP_017840157.2|DBUS
OG0007885	LOC5572689|XP_001660508.1|AAEG	LOC108596841|XP_017838459.1|DBUS
OG0007886	LOC5578537|XP_021697271.1|AAEG	LOC108597034|XP_017838820.2|DBUS
OG0007887	LOC5575897|XP_021697300.1|AAEG	LOC108600939|XP_017844267.1|DBUS
OG0007888	LOC5579977|XP_001658604.1|AAEG	LOC108600981|XP_017844332.1|DBUS
OG0007889	LOC5579978|XP_021697400.1|AAEG	LOC108598754|XP_017840978.1|DBUS
OG0007890	LOC5579058|XP_001657258.1|AAEG	LOC108598518|XP_017840685.1|DBUS
OG0007891	LOC5567753|XP_001657653.1|AAEG	LOC108601641|XP_017845030.1|DBUS
OG0007892	LOC5572762|XP_001660583.2|AAEG	LOC108596801|XP_017838397.1|DBUS
OG0007893	LOC5572767|XP_021697644.1|AAEG	LOC108597274|XP_017839226.1|DBUS
OG0007894	LOC5571563|XP_021697737.1|AAEG	LOC108600438|XP_017843504.2|DBUS
OG0007895	LOC5565534|XP_021697739.1|AAEG	LOC108598039|XP_033149592.1|DBUS
OG0007896	LOC5565541|XP_001649896.2|AAEG	LOC108598419|XP_017840535.1|DBUS
OG0007897	LOC5573998|XP_001661085.2|AAEG	LOC108599823|XP_017842416.1|DBUS
OG0007898	LOC5568731|XP_001658111.1|AAEG	LOC108597922|XP_017840067.1|DBUS
OG0007899	LOC5566834|XP_021698107.1|AAEG	LOC108597916|XP_033149289.1|DBUS
OG0007900	LOC5573667|XP_001660989.2|AAEG	LOC108596090|XP_017836997.1|DBUS
OG0007901	LOC5574161|XP_001655070.1|AAEG	LOC108599547|XP_017841921.1|DBUS
OG0007902	LOC5579153|XP_001664248.2|AAEG	LOC108605642|XP_017850914.1|DBUS
OG0007903	LOC5571408|XP_021698668.1|AAEG	LOC108600984|XP_017844336.2|DBUS
OG0007904	LOC5571406|XP_021698670.1|AAEG	LOC108600557|XP_017843708.2|DBUS
OG0007905	LOC5569668|XP_001652932.1|AAEG	LOC108594307|XP_017834941.2|DBUS
OG0007906	LOC5564155|XP_021698763.1|AAEG	LOC108600159|XP_033149422.1|DBUS
OG0007907	LOC5567319|XP_021698800.1|AAEG	LOC108600289|XP_017843248.1|DBUS
OG0007908	LOC5572190|XP_001653860.2|AAEG	LOC108600290|XP_017843249.1|DBUS
OG0007909	LOC5572189|XP_001653847.2|AAEG	LOC108605279|XP_017850414.1|DBUS
OG0007910	LOC5575606|XP_001662092.2|AAEG	LOC108600611|XP_017843778.1|DBUS
OG0007911	LOC5572502|XP_001660442.2|AAEG	LOC108599459|XP_033149484.1|DBUS
OG0007912	LOC5572504|XP_001660444.2|AAEG	LOC108599461|XP_017841785.2|DBUS
OG0007913	LOC110676274|XP_021699205.1|AAEG	LOC108599462|XP_017841787.1|DBUS
OG0007916	LOC110676318|XP_021699420.1|AAEG	LOC108599323|XP_017841615.1|DBUS
OG0007917	LOC110676370|XP_021699636.1|AAEG	LOC108596107|XP_017837015.1|DBUS
OG0007918	LOC5575622|XP_021699697.1|AAEG	LOC108597213|XP_017839142.1|DBUS
OG0007919	LOC5567705|XP_001651871.2|AAEG	LOC108596960|XP_017838695.1|DBUS
OG0007920	LOC5567703|XP_001651869.2|AAEG	LOC108595438|XP_017836159.1|DBUS
OG0007921	LOC5567694|XP_001651855.1|AAEG	LOC108595691|XP_017836461.1|DBUS
OG0007922	LOC5575902|XP_021699835.1|AAEG	LOC108602553|XP_017846176.1|DBUS
OG0007923	LOC5574835|XP_021699842.1|AAEG	LOC108605393|XP_033150156.1|DBUS
OG0007924	LOC5574644|XP_021699901.1|AAEG	LOC108597647|XP_017839789.1|DBUS
OG0007925	LOC5572043|XP_021699922.1|AAEG	LOC108596291|XP_017837369.1|DBUS
OG0007926	LOC5569988|XP_001658877.1|AAEG	LOC108596454|XP_017837690.1|DBUS
OG0007927	LOC5569985|XP_021700016.1|AAEG	LOC108608505|XP_017855392.1|DBUS
OG0007928	LOC5574683|XP_021700061.1|AAEG	LOC108607877|XP_017854468.1|DBUS
OG0007929	LOC5564085|XP_021700070.1|AAEG	LOC108608117|XP_017854835.1|DBUS
OG0007930	LOC110676455|XP_021700084.1|AAEG	LOC108595695|XP_017836467.1|DBUS
OG0007931	LOC5571144|XP_001653457.2|AAEG	LOC108608496|XP_017855381.1|DBUS
OG0007932	LOC5568633|XP_021700315.1|AAEG	LOC108606673|XP_017852495.1|DBUS
OG0007933	LOC5568631|XP_021700324.1|AAEG	LOC108604669|XP_017849710.1|DBUS
OG0007934	LOC110675597|XP_021696704.1|AAEG	LOC108607821|XP_017854358.2|DBUS
OG0007935	LOC5575448|XP_001661964.1|AAEG	LOC108608137|XP_017854861.1|DBUS
OG0007936	LOC5578156|XP_021700404.1|AAEG	LOC108594241|XP_017834844.1|DBUS
OG0007937	LOC5580325|XP_021700499.1|AAEG	LOC108607840|XP_017854393.1|DBUS
OG0007938	LOC5577419|XP_001656499.1|AAEG	LOC108608268|XP_033149642.1|DBUS
OG0007939	LOC5564446|XP_021700503.1|AAEG	LOC108594403|XP_017835060.2|DBUS
OG0007940	LOC5577415|XP_021700508.1|AAEG	LOC108608152|XP_017854889.2|DBUS
OG0007941	LOC5578356|XP_001656926.2|AAEG	LOC117135036|XP_033150755.1|DBUS
OG0007942	LOC5566445|XP_001650816.1|AAEG	LOC117134922|XP_033150317.1|DBUS
OG0007943	LOC5566425|XP_021700554.1|AAEG	LOC108595169|XP_033149993.1|DBUS
OG0007944	LOC5565687|XP_021700587.1|AAEG	LOC108599456|XP_017841781.2|DBUS
OG0007945	LOC5570921|XP_001653400.2|AAEG	LOC108607787|XP_017854316.2|DBUS
OG0007947	LOC5571730|XP_001659882.2|AAEG	LOC108608546|XP_017855453.1|DBUS
OG0007948	LOC5571432|XP_021700743.1|AAEG	LOC108594525|XP_017835217.2|DBUS
OG0007949	LOC5570422|XP_001659133.3|AAEG	LOC108605544|XP_017850785.1|DBUS
OG0007950	LOC5574308|XP_021700852.1|AAEG	LOC108606547|XP_017852238.2|DBUS
OG0007951	LOC5564717|XP_021700853.1|AAEG	LOC108608470|XP_033149958.1|DBUS
OG0007952	LOC5574304|XP_001655089.1|AAEG	LOC108608250|XP_017854515.1|DBUS
OG0007953	LOC5564304|XP_021700920.1|AAEG	LOC108602023|XP_017845518.1|DBUS
OG0007954	LOC5576296|XP_021700956.1|AAEG	LOC108594508|XP_033150787.1|DBUS
OG0007955	LOC5565359|XP_021700980.1|AAEG	LOC108601600|XP_017844992.2|DBUS
OG0007956	LOC5565369|XP_001649728.1|AAEG	LOC108607915|XP_017854516.1|DBUS
OG0007957	LOC5566514|XP_021701158.1|AAEG	LOC117135003|XP_033150671.1|DBUS
OG0007958	LOC5571663|XP_001653749.1|AAEG	LOC108607249|XP_017853421.1|DBUS
OG0007959	LOC5571659|XP_021701191.1|AAEG	LOC108608449|XP_017855319.1|DBUS
OG0007960	LOC5574494|XP_001655156.1|AAEG	LOC108596620|XP_017838057.1|DBUS
OG0007961	LOC5568818|XP_021701330.1|AAEG	LOC108602005|XP_017845496.1|DBUS
OG0007962	LOC5578792|XP_001657162.2|AAEG	LOC108607116|XP_017853238.1|DBUS
OG0007963	LOC5578765|XP_001657135.1|AAEG	LOC108607597|XP_017853988.1|DBUS
OG0007964	LOC5578754|XP_021701460.1|AAEG	LOC108607738|XP_017854251.2|DBUS
OG0007965	LOC5576861|XP_001662959.1|AAEG	LOC108607872|XP_017854456.2|DBUS
OG0007966	LOC5577209|XP_001663303.2|AAEG	LOC108606560|XP_017852266.1|DBUS
OG0007967	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG	LOC108596319|XP_017837427.2|DBUS
OG0007968	LOC5573094|XP_001654401.2|AAEG	LOC108607639|XP_033150797.1|DBUS
OG0007969	LOC5569035|XP_021701854.1|AAEG	LOC108603080|XP_017847061.2|DBUS
OG0007970	LOC23687839|XP_021702045.1|AAEG	LOC108595090|XP_017835731.1|DBUS
OG0007971	LOC5576502|XP_001662694.2|AAEG	LOC108607053|XP_017853154.1|DBUS
OG0007972	LOC5577611|XP_001656605.1|AAEG	LOC108595650|XP_017836413.1|DBUS
OG0007974	LOC5575167|XP_001655545.1|AAEG	LOC108606002|XP_017851314.1|DBUS
OG0007975	LOC5566384|XP_021702372.1|AAEG	LOC108603419|XP_017847709.1|DBUS
OG0007976	LOC5572446|XP_001660390.1|AAEG	LOC108605615|XP_017850886.1|DBUS
OG0007977	LOC5576030|XP_001655971.2|AAEG	LOC108605576|XP_017850838.1|DBUS
OG0007980	LOC5572799|XP_001654200.1|AAEG	LOC108597389|XP_017839415.1|DBUS
OG0007981	LOC5572801|XP_001654202.2|AAEG	LOC108605757|XP_017851048.1|DBUS
OG0007982	LOC5572804|XP_021702687.1|AAEG	LOC108608294|XP_017855108.1|DBUS
OG0007983	LOC5577546|XP_001656562.1|AAEG	LOC108594384|XP_017835036.1|DBUS
OG0007984	LOC110676981|XP_021702895.1|AAEG	LOC108604293|XP_017849199.1|DBUS
OG0007985	LOC5573242|XP_001654451.1|AAEG	LOC108601546|XP_017844937.1|DBUS
OG0007986	LOC5573250|XP_001654460.1|AAEG	LOC108596694|XP_017838207.1|DBUS
OG0007987	LOC5573813|XP_021702973.1|AAEG	LOC108600726|XP_017843957.1|DBUS
OG0007988	LOC110677009|XP_021703024.1|AAEG	LOC108596630|XP_017838080.1|DBUS
OG0007989	LOC5569070|XP_021703037.1|AAEG	LOC108598840|XP_033150585.1|DBUS
OG0007990	LOC5569085|XP_001658314.1|AAEG	LOC108596612|XP_017838045.1|DBUS
OG0007991	LOC5571319|XP_021703124.1|AAEG	LOC108608436|XP_017855301.1|DBUS
OG0007992	LOC5568943|XP_001658265.1|AAEG	LOC108608193|XP_017854952.1|DBUS
OG0007993	LOC110677031|XP_021703192.1|AAEG	LOC108604552|XP_017849569.1|DBUS
OG0007994	LOC5573951|XP_001654989.2|AAEG	LOC108606008|XP_033149544.1|DBUS
OG0007995	LOC5567004|XP_021703504.1|AAEG	LOC108608388|XP_033150817.1|DBUS
OG0007996	LOC5568002|XP_021703553.1|AAEG	LOC108605545|XP_017850786.1|DBUS
OG0007997	LOC5565908|XP_001650252.1|AAEG	LOC108598767|XP_017841062.1|DBUS
OG0007998	LOC5565889|XP_001650247.2|AAEG	LOC108603039|XP_017846989.2|DBUS
OG0007999	LOC5568195|XP_021703926.1|AAEG	LOC108594411|XP_017835069.1|DBUS
OG0008000	LOC5579520|XP_021703929.1|AAEG	LOC108599857|XP_017842488.1|DBUS
OG0008002	LOC5564871|XP_021704062.1|AAEG	LOC108607986|XP_017854628.1|DBUS
OG0008004	LOC5568569|XP_021710094.1|AAEG	LOC108606774|XP_017852677.1|DBUS
OG0008005	LOC5568568|XP_021710682.1|AAEG	LOC108606463|XP_017852074.2|DBUS
OG0008006	LOC5567855|XP_021705078.1|AAEG	LOC108606456|XP_017852060.1|DBUS
OG0008007	LOC5567869|XP_001651889.2|AAEG	LOC108605732|XP_017851016.1|DBUS
OG0008008	LOC5570316|XP_021708317.1|AAEG	LOC108598920|XP_017841173.1|DBUS
OG0008009	LOC5579023|XP_001664204.1|AAEG	LOC108605601|XP_017850867.1|DBUS
OG0008010	LOC5564303|XP_021710601.1|AAEG	LOC108605134|XP_017850191.1|DBUS
OG0008011	LOC5564310|XP_021707947.1|AAEG	LOC108595845|XP_017836623.1|DBUS
OG0008012	LOC5564320|XP_001648668.1|AAEG	LOC108596481|XP_017837745.1|DBUS
OG0008013	LOC5570141|XP_001653124.2|AAEG	LOC117134655|XP_033148911.1|DBUS
OG0008014	LOC5570138|XP_001653120.1|AAEG	LOC108601761|XP_017845174.1|DBUS
OG0008015	LOC5570134|XP_021706328.1|AAEG	LOC108600804|XP_017844077.1|DBUS
OG0008016	LOC5570132|XP_021706329.1|AAEG	LOC108600807|XP_017844079.1|DBUS
OG0008017	LOC5568052|XP_021707945.1|AAEG	LOC108605973|XP_017851284.1|DBUS
OG0008018	LOC5572519|XP_021710788.1|AAEG	LOC108606277|XP_033150257.1|DBUS
OG0008019	LOC5575110|XP_021706695.1|AAEG	LOC108607141|XP_017853268.1|DBUS
OG0008020	LOC5575098|XP_021708828.1|AAEG	LOC108604379|XP_017849322.1|DBUS
OG0008021	LOC5563788|XP_001648063.1|AAEG	LOC108605051|XP_017850108.1|DBUS
OG0008022	LOC5571713|XP_021705831.1|AAEG	LOC108601283|XP_017844671.1|DBUS
OG0008023	LOC5571135|XP_001659577.1|AAEG	LOC108604948|XP_017850007.1|DBUS
OG0008024	LOC5571134|XP_001659575.2|AAEG	LOC108604949|XP_033150371.1|DBUS
OG0008025	LOC5567369|XP_001657384.1|AAEG, LOC110681218|XP_021712680.1|AAEG	LOC108607041|XP_017853132.1|DBUS
OG0008026	LOC5575391|XP_001661916.1|AAEG	LOC108606134|XP_017851476.1|DBUS
OG0008027	LOC5575396|XP_001661913.1|AAEG	LOC108605727|XP_017851008.1|DBUS
OG0008028	LOC5574404|XP_001655111.1|AAEG	LOC108603592|XP_017848022.1|DBUS
OG0008029	LOC5574414|XP_021704944.1|AAEG	LOC108602924|XP_017846755.1|DBUS
OG0008030	LOC5570065|XP_021705981.1|AAEG	LOC108604614|XP_017849642.1|DBUS
OG0008031	LOC5570069|XP_001653055.1|AAEG	LOC108600473|XP_017843580.2|DBUS
OG0008032	LOC5570244|XP_021704947.1|AAEG	LOC108602409|XP_017846010.1|DBUS
OG0008033	LOC5579888|XP_021706307.1|AAEG	LOC108604381|XP_017849325.1|DBUS
OG0008034	LOC5566562|XP_021708872.1|AAEG	LOC108606790|XP_017852722.1|DBUS
OG0008035	LOC5569835|XP_021706983.1|AAEG	LOC108605116|XP_033150389.1|DBUS
OG0008036	LOC5578747|XP_001657114.1|AAEG	LOC108604675|XP_017849716.1|DBUS
OG0008037	LOC5578803|XP_021709692.1|AAEG	LOC108602846|XP_033150697.1|DBUS
OG0008038	LOC5573340|XP_001660820.1|AAEG	LOC108604930|XP_017849989.1|DBUS
OG0008039	LOC5567526|XP_021707577.1|AAEG	LOC108601242|XP_017844630.2|DBUS
OG0008040	LOC5567530|XP_021705845.1|AAEG	LOC108601691|XP_017845091.1|DBUS
OG0008041	LOC5567545|XP_021708893.1|AAEG	LOC108605369|XP_033150361.1|DBUS
OG0008043	LOC23687683|XP_011493168.2|AAEG	LOC108605419|XP_017850580.1|DBUS
OG0008044	LOC5570169|XP_021710526.1|AAEG	LOC108606230|XP_017851638.1|DBUS
OG0008045	LOC5578016|XP_001656754.1|AAEG	LOC108605905|XP_017851209.1|DBUS
OG0008046	LOC5578012|XP_021711098.1|AAEG, LOC110678092|XP_021706379.1|AAEG	LOC108601743|XP_017845152.1|DBUS
OG0008047	LOC5578010|XP_001656748.2|AAEG	LOC108603609|XP_017848045.1|DBUS
OG0008048	LOC5578008|XP_021704856.1|AAEG	LOC108604543|XP_017849550.1|DBUS
OG0008049	LOC5578007|XP_021709483.1|AAEG	LOC108603606|XP_017848041.1|DBUS
OG0008050	LOC5578003|XP_021708496.1|AAEG	LOC108604222|XP_017849075.1|DBUS
OG0008051	LOC5578000|XP_001656738.1|AAEG	LOC108603520|XP_017847903.1|DBUS
OG0008052	LOC5577449|XP_021710136.1|AAEG	LOC108602978|XP_017846851.1|DBUS
OG0008053	LOC5579184|XP_001664280.1|AAEG	LOC108594658|XP_033150931.1|DBUS
OG0008054	LOC5570299|XP_021705511.1|AAEG	LOC108605729|XP_017851011.1|DBUS
OG0008055	LOC5570297|XP_021709132.1|AAEG	LOC108605551|XP_017850801.1|DBUS
OG0008056	LOC5566177|XP_001650527.1|AAEG	LOC108606404|XP_017851978.1|DBUS
OG0008057	LOC5564663|XP_001649002.2|AAEG	LOC108603194|XP_017847262.1|DBUS
OG0008058	LOC5576334|XP_001656072.1|AAEG	LOC108603522|XP_017847905.1|DBUS
OG0008059	LOC5577679|XP_001663462.2|AAEG	LOC108601749|XP_017845162.1|DBUS
OG0008060	LOC5563627|XP_001647945.1|AAEG	LOC108604689|XP_017849734.1|DBUS
OG0008061	LOC5563588|XP_001647934.2|AAEG	LOC108605842|XP_017851139.1|DBUS
OG0008062	LOC5563589|XP_021708066.1|AAEG	LOC108605579|XP_017850837.1|DBUS
OG0008064	LOC5570055|XP_001658894.2|AAEG	LOC108605760|XP_017851052.1|DBUS
OG0008065	LOC5564883|XP_021707321.1|AAEG, LOC110681195|XP_021712665.1|AAEG	LOC108605735|XP_017851019.1|DBUS, LOC108605892|XP_017851196.1|DBUS
OG0008067	LOC5575411|XP_001661931.2|AAEG	LOC108606237|XP_017851667.1|DBUS
OG0008068	LOC5564357|XP_021710691.1|AAEG	LOC108606902|XP_017852924.1|DBUS
OG0008069	LOC5572567|XP_001654084.2|AAEG	LOC108602174|XP_017845699.1|DBUS
OG0008070	LOC5569093|XP_001658327.1|AAEG	LOC108604544|XP_017849551.1|DBUS
OG0008071	LOC5576104|XP_001662449.2|AAEG	LOC108605996|XP_017851308.1|DBUS
OG0008072	LOC5579330|XP_021710188.1|AAEG	LOC108606607|XP_017852363.1|DBUS
OG0008073	LOC5571092|XP_021706691.1|AAEG	LOC108605829|XP_017851124.1|DBUS
OG0008074	LOC5571089|XP_001659529.1|AAEG	LOC108605514|XP_017850753.1|DBUS
OG0008075	LOC5571072|XP_021706413.1|AAEG	LOC108594695|XP_017835325.1|DBUS
OG0008076	LOC110679022|XP_021708619.1|AAEG	LOC108606558|XP_017852248.2|DBUS
OG0008077	LOC5571466|XP_001659715.1|AAEG	LOC108602233|XP_017845770.1|DBUS
OG0008078	LOC5571461|XP_001659711.1|AAEG	LOC108605513|XP_017850752.1|DBUS
OG0008079	LOC5571462|XP_021709834.1|AAEG	LOC108605771|XP_017851064.1|DBUS
OG0008080	LOC110678287|XP_021706628.1|AAEG	LOC108605428|XP_017850593.1|DBUS
OG0008081	LOC5567260|XP_011493308.1|AAEG	LOC108606401|XP_017851973.1|DBUS
OG0008082	LOC5574670|XP_001655247.1|AAEG	LOC108604926|XP_017849985.1|DBUS
OG0008083	LOC5567588|XP_021705766.1|AAEG	LOC108604830|XP_017849933.1|DBUS
OG0008084	LOC110677973|XP_021705853.1|AAEG	LOC108602972|XP_017846844.1|DBUS
OG0008085	LOC5565475|XP_021708712.1|AAEG	LOC108601586|XP_017844975.1|DBUS
OG0008086	LOC5575721|XP_001655826.2|AAEG	LOC108603193|XP_017847260.1|DBUS
OG0008087	LOC5572952|XP_021711354.1|AAEG	LOC108606515|XP_017852174.1|DBUS
OG0008088	LOC5569651|XP_001652912.1|AAEG	LOC108605038|XP_017850095.1|DBUS
OG0008089	LOC110678983|XP_021708461.1|AAEG	LOC108598514|XP_017840679.1|DBUS
OG0008090	LOC110678000|XP_021705988.1|AAEG	LOC108604925|XP_017849984.1|DBUS
OG0008091	LOC5573048|XP_001654367.2|AAEG	LOC108604057|XP_017848809.1|DBUS
OG0008092	LOC5578452|XP_001656973.2|AAEG	LOC108603933|XP_033149847.1|DBUS
OG0008093	LOC5578442|XP_021708238.1|AAEG	LOC108605391|XP_017850550.1|DBUS
OG0008094	LOC5578441|XP_021708240.1|AAEG	LOC108608560|XP_017855472.1|DBUS
OG0008095	LOC5563972|XP_001648286.1|AAEG	LOC108604303|XP_017849210.1|DBUS
OG0008096	LOC5563977|XP_001648288.1|AAEG	LOC108606486|XP_017852115.1|DBUS
OG0008097	LOC5563971|XP_021705206.1|AAEG	LOC108605661|XP_017850937.1|DBUS
OG0008098	LOC5563987|XP_021706425.1|AAEG	LOC108598226|XP_017841430.1|DBUS
OG0008099	LOC5574133|XP_021706761.1|AAEG	LOC108599666|XP_017842137.1|DBUS
OG0008100	LOC5571582|XP_021707444.1|AAEG	LOC108603912|XP_017848584.1|DBUS
OG0008101	LOC5579947|XP_001652236.1|AAEG	LOC108606866|XP_017852865.1|DBUS
OG0008103	LOC5568662|XP_001652497.1|AAEG	LOC108605902|XP_017851204.1|DBUS
OG0008105	LOC5577817|XP_021706430.1|AAEG	LOC108603108|XP_017847102.1|DBUS
OG0008106	LOC5567161|XP_021704977.1|AAEG	LOC108599888|XP_017842560.1|DBUS
OG0008107	LOC5567165|XP_021708811.1|AAEG	LOC108603264|XP_017847409.1|DBUS
OG0008108	LOC5571587|XP_021704341.1|AAEG	LOC108606473|XP_017852090.1|DBUS
OG0008109	LOC5573604|XP_001654738.1|AAEG	LOC108605672|XP_017850953.1|DBUS
OG0008110	LOC5577377|XP_001656460.1|AAEG	LOC108605783|XP_017851074.1|DBUS
OG0008111	LOC5577381|XP_001656464.2|AAEG	LOC108605582|XP_017850841.1|DBUS
OG0008112	LOC5577382|XP_021706270.1|AAEG	LOC108606498|XP_017852151.1|DBUS
OG0008113	LOC5577385|XP_001656467.1|AAEG	LOC108606021|XP_017851337.1|DBUS
OG0008114	LOC5579142|XP_001664237.1|AAEG	LOC108605624|XP_017850896.1|DBUS
OG0008115	LOC5579140|XP_021704369.1|AAEG	LOC108605248|XP_033150510.1|DBUS
OG0008116	LOC5577102|XP_021708908.1|AAEG	LOC108605292|XP_017850431.1|DBUS
OG0008117	LOC5574166|XP_021707939.1|AAEG	LOC108605137|XP_017850196.1|DBUS
OG0008118	LOC5568860|XP_001652584.2|AAEG	LOC108606050|XP_017851388.1|DBUS
OG0008119	LOC5568862|XP_001652587.1|AAEG	LOC108607232|XP_017853398.1|DBUS
OG0008120	LOC5566952|XP_001651366.1|AAEG	LOC108605853|XP_017851152.1|DBUS
OG0008121	LOC5566956|XP_001651370.2|AAEG	LOC108594746|XP_017835374.1|DBUS
OG0008122	LOC5575049|XP_021704788.1|AAEG	LOC108607083|XP_017853192.1|DBUS
OG0008123	LOC5575045|XP_001655482.1|AAEG	LOC108607255|XP_017853427.1|DBUS
OG0008124	LOC5571400|XP_021711367.1|AAEG	LOC108607272|XP_017853454.1|DBUS
OG0008125	LOC5571398|XP_021704979.1|AAEG	LOC108606433|XP_017852033.1|DBUS
OG0008126	LOC5571395|XP_001653647.2|AAEG	LOC108605022|XP_017850078.1|DBUS
OG0008127	LOC5574432|XP_021707456.1|AAEG	LOC108605417|XP_017850576.1|DBUS
OG0008128	LOC5574437|XP_001661451.2|AAEG	LOC108605351|XP_017850509.1|DBUS
OG0008129	LOC5578302|XP_021705145.1|AAEG	LOC108607095|XP_017853210.1|DBUS
OG0008130	LOC5578301|XP_001656883.2|AAEG	LOC108605619|XP_017850889.1|DBUS
OG0008131	LOC5569003|XP_001652655.2|AAEG	LOC108605953|XP_017851262.1|DBUS
OG0008132	LOC5569000|XP_021706230.1|AAEG	LOC108602926|XP_017846756.1|DBUS
OG0008133	LOC5568989|XP_001652638.1|AAEG	LOC108605688|XP_017850968.1|DBUS
OG0008134	LOC5572487|XP_021706930.1|AAEG	LOC108605024|XP_017850080.1|DBUS
OG0008135	LOC5572486|XP_001660435.1|AAEG	LOC108603559|XP_017847967.1|DBUS
OG0008136	LOC5572471|XP_001660418.2|AAEG	LOC108597410|XP_017839450.1|DBUS
OG0008137	LOC5564780|XP_021707642.1|AAEG	LOC108607104|XP_033150343.1|DBUS
OG0008138	LOC5564856|XP_001649231.1|AAEG	LOC108598431|XP_017840550.1|DBUS
OG0008139	LOC5564874|XP_001649229.1|AAEG	LOC108605271|XP_017850392.1|DBUS
OG0008140	LOC5570008|XP_021706045.1|AAEG	LOC108605539|XP_017850779.1|DBUS
OG0008141	LOC5570010|XP_001658899.2|AAEG	LOC108606564|XP_017852270.1|DBUS
OG0008142	LOC5570013|XP_001658904.1|AAEG	LOC108606215|XP_017851595.1|DBUS
OG0008143	LOC5570018|XP_001658908.2|AAEG	LOC108606367|XP_017851904.1|DBUS
OG0008144	LOC5570020|XP_001658910.1|AAEG	LOC108597392|XP_017839417.1|DBUS
OG0008145	LOC5570027|XP_021705788.1|AAEG	LOC108605135|XP_017850194.1|DBUS
OG0008146	LOC5570028|XP_001658918.2|AAEG	LOC108605918|XP_017851223.1|DBUS
OG0008147	LOC5570031|XP_021708724.1|AAEG	LOC108606992|XP_017853055.1|DBUS
OG0008148	LOC5568010|XP_021711000.1|AAEG	LOC108606411|XP_017851983.1|DBUS
OG0008149	LOC5579856|XP_021710339.1|AAEG	LOC108606758|XP_017852655.1|DBUS
OG0008150	LOC5579854|XP_001651530.1|AAEG	LOC108605206|XP_017850298.1|DBUS
OG0008151	LOC5579853|XP_021708504.1|AAEG	LOC117134950|XP_033150422.1|DBUS
OG0008152	LOC5579849|XP_001651524.3|AAEG	LOC108606818|XP_033150183.1|DBUS
OG0008154	LOC5570808|XP_001653315.2|AAEG	LOC108600428|XP_017843485.1|DBUS
OG0008155	LOC5572121|XP_001660204.1|AAEG	LOC108600555|XP_017843704.2|DBUS
OG0008156	LOC5570576|XP_001653228.2|AAEG	LOC108602401|XP_017846001.1|DBUS
OG0008157	LOC5576212|XP_021706267.1|AAEG	LOC108601860|XP_017845305.1|DBUS
OG0008158	LOC5578388|XP_001663853.2|AAEG	LOC108606905|XP_017852929.1|DBUS
OG0008159	LOC110679481|XP_021709877.1|AAEG	LOC108600013|XP_017842808.2|DBUS
OG0008160	LOC5565233|XP_021704997.1|AAEG	LOC108597200|XP_017839124.1|DBUS
OG0008161	LOC5571095|XP_021709984.1|AAEG	LOC108605406|XP_017850565.1|DBUS
OG0008162	LOC5571106|XP_021711460.1|AAEG	LOC108606850|XP_017852837.2|DBUS
OG0008163	LOC5573743|XP_001654771.2|AAEG	LOC108600582|XP_017843743.1|DBUS
OG0008164	LOC5565509|XP_021705970.1|AAEG	LOC108607204|XP_017853357.1|DBUS
OG0008165	LOC5579530|XP_021710700.1|AAEG	LOC108606732|XP_017852612.1|DBUS
OG0008166	LOC23687820|XP_021705127.1|AAEG	LOC108606733|XP_017852614.1|DBUS
OG0008167	LOC5576931|XP_021709434.1|AAEG	LOC108606127|XP_017851471.1|DBUS
OG0008168	LOC5576933|XP_001656295.1|AAEG	LOC108607109|XP_017853227.1|DBUS
OG0008169	LOC5576934|XP_001656296.1|AAEG	LOC108605726|XP_017851007.1|DBUS
OG0008170	LOC5576939|XP_001656301.2|AAEG	LOC108596092|XP_017837001.1|DBUS
OG0008171	LOC5571006|XP_001653435.1|AAEG	LOC108607021|XP_017853095.1|DBUS
