Orthogroup	AAEG.longest_only	DYAK.longest_only
OG0006864	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG	LOC6530040|XP_002090986.1|DYAK
OG0006865	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG	LOC6535427|XP_039231354.1|DYAK
OG0006866	LOC5574641|XP_001661556.2|AAEG	LOC6531295|XP_002092099.1|DYAK
OG0006867	LOC110676410|XP_021699895.1|AAEG	LOC6531194|XP_039227861.1|DYAK
OG0006868	LOC5574640|XP_021699897.1|AAEG	LOC6531193|XP_039227860.1|DYAK
OG0006869	LOC5574645|XP_021699909.1|AAEG	LOC6530008|XP_002090954.2|DYAK
OG0006870	LOC5572042|XP_001660147.3|AAEG	LOC6529378|XP_039227934.1|DYAK
OG0006871	LOC5572050|XP_001660156.2|AAEG	LOC6528538|XP_002089584.1|DYAK
OG0006872	LOC110676417|XP_021699960.1|AAEG	LOC6528463|XP_002089509.1|DYAK
OG0006873	LOC5564188|XP_021699967.1|AAEG	LOC6530658|XP_015051870.1|DYAK
OG0006874	LOC5574548|XP_001661497.1|AAEG	LOC6539310|XP_002086199.1|DYAK
OG0006875	LOC5574376|XP_021700082.1|AAEG	LOC6529605|XP_002090599.1|DYAK
OG0006876	LOC5574374|XP_021700091.1|AAEG	LOC6531986|XP_002092772.1|DYAK
OG0006877	LOC23687406|XP_021700101.1|AAEG	LOC26536409|XP_015054733.1|DYAK
OG0006878	LOC5574390|XP_001661408.2|AAEG	LOC6528081|XP_002089148.1|DYAK
OG0006879	LOC5575906|XP_021700113.1|AAEG	LOC6531357|XP_002092160.1|DYAK
OG0006880	LOC5575901|XP_001662278.1|AAEG	LOC6528932|XP_002089964.1|DYAK
OG0006881	LOC5574362|XP_001661395.3|AAEG	LOC6528230|XP_002089292.1|DYAK
OG0006882	LOC5571154|XP_001653470.1|AAEG	LOC6529369|XP_002090374.1|DYAK
OG0006883	LOC5575437|XP_021700362.1|AAEG	LOC6529177|XP_015052232.1|DYAK
OG0006884	LOC5575441|XP_021700369.1|AAEG	LOC6526654|XP_002087762.1|DYAK
OG0006885	LOC5575449|XP_021700372.1|AAEG	LOC6527152|XP_015053622.1|DYAK
OG0006886	LOC5578152|XP_001663724.2|AAEG	LOC6537862|XP_002098403.1|DYAK
OG0006887	LOC5578153|XP_021700394.1|AAEG	LOC6524480|XP_015045720.1|DYAK
OG0006888	LOC5578155|XP_021700401.1|AAEG	LOC6528042|XP_002089109.1|DYAK
OG0006889	LOC5578158|XP_001663730.1|AAEG	LOC6529175|XP_002090182.1|DYAK
OG0006890	LOC5571936|XP_001660046.2|AAEG	LOC6526876|XP_002087976.1|DYAK
OG0006891	LOC5571942|XP_021700428.1|AAEG	LOC6527330|XP_002088422.1|DYAK
OG0006892	LOC5571945|XP_001660049.1|AAEG	LOC6526364|XP_002087485.1|DYAK
OG0006893	LOC5571947|XP_001660051.2|AAEG	LOC6526268|XP_002087390.1|DYAK
OG0006894	LOC5571949|XP_021700441.1|AAEG	LOC6526269|XP_015053356.1|DYAK
OG0006895	LOC5569506|XP_021700483.1|AAEG	LOC6523996|XP_039227844.1|DYAK
OG0006896	LOC5569507|XP_021700485.1|AAEG	LOC6528969|XP_002090001.1|DYAK
OG0006897	LOC5569512|XP_021700487.1|AAEG	LOC6527862|XP_002088934.1|DYAK
OG0006898	LOC5568223|XP_001652155.2|AAEG	LOC6529603|XP_002090597.1|DYAK
OG0006899	LOC5580327|XP_001663279.1|AAEG	LOC6526519|XP_002087629.1|DYAK
OG0006900	LOC5569011|XP_001652665.1|AAEG	LOC6525560|XP_002101395.1|DYAK
OG0006901	LOC5564161|XP_001648490.1|AAEG	LOC6526288|XP_002087410.1|DYAK
OG0006902	LOC5565619|XP_001649973.1|AAEG	LOC6524341|XP_002100199.1|DYAK
OG0006903	LOC5566449|XP_001650817.2|AAEG	LOC6538043|XP_002098578.3|DYAK
OG0006904	LOC5565700|XP_001650043.1|AAEG	LOC6527548|XP_002088638.1|DYAK
OG0006905	LOC5565680|XP_001650055.2|AAEG	LOC6529460|XP_002090462.3|DYAK
OG0006906	LOC5570925|XP_001653405.2|AAEG	LOC6529631|XP_039228220.1|DYAK
OG0006907	LOC5570922|XP_021700604.1|AAEG	LOC6529249|XP_039228751.1|DYAK
OG0006908	LOC5570916|XP_001653395.1|AAEG	LOC6529041|XP_002090072.1|DYAK
OG0006909	LOC5570914|XP_001653393.1|AAEG	LOC6528017|XP_002089084.1|DYAK
OG0006910	LOC5570913|XP_021700629.1|AAEG	LOC6527726|XP_002088809.1|DYAK
OG0006911	LOC5574739|XP_021700699.1|AAEG	LOC6525121|XP_002100959.2|DYAK
OG0006912	LOC5571728|XP_021700724.1|AAEG	LOC6529725|XP_002090718.1|DYAK
OG0006913	LOC5571738|XP_021700728.1|AAEG	LOC6526956|XP_002088052.1|DYAK
OG0006914	LOC5571737|XP_021700731.1|AAEG	LOC6534021|XP_002094708.1|DYAK
OG0006915	LOC5571734|XP_021700733.1|AAEG	LOC6526703|XP_002087806.1|DYAK
OG0006916	LOC5571740|XP_021700738.1|AAEG	LOC6527520|XP_002088610.1|DYAK
OG0006917	LOC5571433|XP_021700741.1|AAEG	LOC6528978|XP_002090010.1|DYAK
OG0006918	LOC5571429|XP_001659681.1|AAEG	LOC6528980|XP_002090012.1|DYAK
OG0006919	LOC5571426|XP_001659678.1|AAEG, LOC5576404|XP_021709873.1|AAEG	LOC6527871|XP_002088943.1|DYAK
OG0006920	LOC5566347|XP_021700770.1|AAEG	LOC6527249|XP_015053168.1|DYAK
OG0006921	LOC5569682|XP_021700789.1|AAEG	LOC6526751|XP_002087854.1|DYAK
OG0006922	LOC5570429|XP_001659136.1|AAEG	LOC6527499|XP_002088589.1|DYAK
OG0006923	LOC5570430|XP_021700795.1|AAEG	LOC6526777|XP_002087880.2|DYAK
OG0006924	LOC5572672|XP_001654138.1|AAEG	LOC6539212|XP_002086110.1|DYAK
OG0006925	LOC5572641|XP_021700802.1|AAEG	LOC6538053|XP_002098588.1|DYAK
OG0006926	LOC5572653|XP_001654153.2|AAEG	LOC6526571|XP_015053426.1|DYAK
OG0006927	LOC5572654|XP_021700823.1|AAEG	LOC6526568|XP_002087678.1|DYAK
OG0006928	LOC5572656|XP_021700826.1|AAEG	LOC6526564|XP_002087674.2|DYAK
OG0006929	LOC5574315|XP_001655092.2|AAEG	LOC6526247|XP_015053364.1|DYAK
OG0006930	LOC5579442|XP_021700855.1|AAEG	LOC6526860|XP_002087960.2|DYAK
OG0006931	LOC5565756|XP_001650128.2|AAEG	LOC6527352|XP_002088444.1|DYAK
OG0006932	LOC5565777|XP_001650136.1|AAEG	LOC6528026|XP_002089093.1|DYAK
OG0006933	LOC5565757|XP_021700902.1|AAEG	LOC6528022|XP_002089089.1|DYAK
OG0006934	LOC5564835|XP_021700940.1|AAEG	LOC6536577|XP_002097153.1|DYAK
OG0006935	LOC5565351|XP_001649746.1|AAEG	LOC6528977|XP_039226404.1|DYAK
OG0006936	LOC5569176|XP_021701029.1|AAEG	LOC6527068|XP_015053609.1|DYAK
OG0006937	LOC5569180|XP_001652760.1|AAEG	LOC6527993|XP_002089060.1|DYAK
OG0006938	LOC5569181|XP_011493383.1|AAEG	LOC6527923|XP_002088991.1|DYAK
OG0006939	LOC5569183|XP_001652766.1|AAEG	LOC6524133|XP_015045517.1|DYAK
OG0006940	LOC5564492|XP_001648832.1|AAEG	LOC6526946|XP_002088044.1|DYAK
OG0006941	LOC5566991|XP_021701107.1|AAEG	LOC6527227|XP_002088321.1|DYAK
OG0006942	LOC5566521|XP_021701142.1|AAEG	LOC6529401|XP_015052340.1|DYAK
OG0006943	LOC5571666|XP_001653753.2|AAEG	LOC6529509|XP_002090511.2|DYAK
OG0006944	LOC5571664|XP_021701188.1|AAEG	LOC6526445|XP_002087564.1|DYAK
OG0006945	LOC5571661|XP_021701189.1|AAEG	LOC6529590|XP_002090584.1|DYAK
OG0006946	LOC5571642|XP_001653737.2|AAEG	LOC6536884|XP_002097453.1|DYAK
OG0006947	LOC5571643|XP_001653736.1|AAEG	LOC6528279|XP_002089332.1|DYAK
OG0006948	LOC5571647|XP_001653732.1|AAEG	LOC6529793|XP_002090777.1|DYAK
OG0006949	LOC5575675|XP_001655804.1|AAEG	LOC6526828|XP_002087929.1|DYAK
OG0006950	LOC5573845|XP_001654882.1|AAEG	LOC6529111|XP_039226549.1|DYAK
OG0006951	LOC23687432|XP_021701306.1|AAEG	LOC6527730|XP_002088813.2|DYAK
OG0006952	LOC5573803|XP_001661053.1|AAEG	LOC6536849|XP_002097418.1|DYAK
OG0006953	LOC5568799|XP_001658164.1|AAEG	LOC6533378|XP_002094103.1|DYAK
OG0006954	LOC5568801|XP_001658166.2|AAEG	LOC6527412|XP_002088504.3|DYAK
OG0006955	LOC5568807|XP_001658168.2|AAEG	LOC6535812|XP_002096434.2|DYAK
OG0006956	LOC5568815|XP_001658181.2|AAEG	LOC6526670|XP_002087778.2|DYAK
OG0006957	LOC5568816|XP_021701325.1|AAEG	LOC6527552|XP_015053712.1|DYAK
OG0006958	LOC5568817|XP_001658183.2|AAEG	LOC6531919|XP_002092705.1|DYAK
OG0006959	LOC5568819|XP_001658185.1|AAEG	LOC6532240|XP_002093013.1|DYAK
OG0006960	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG	LOC6527713|XP_002088797.1|DYAK
OG0006961	LOC5568830|XP_021701344.1|AAEG	LOC6529441|XP_002090445.1|DYAK
OG0006962	LOC5564978|XP_001649330.2|AAEG	LOC6526637|XP_002087745.1|DYAK
OG0006963	LOC5570300|XP_021701406.1|AAEG	LOC6527964|XP_039226984.1|DYAK
OG0006964	LOC5577475|XP_001656501.2|AAEG	LOC6527953|XP_002089020.1|DYAK
OG0006965	LOC5578795|XP_001657167.2|AAEG	LOC6529601|XP_002090595.2|DYAK
OG0006966	LOC5578794|XP_001657165.1|AAEG	LOC6529818|XP_002090800.1|DYAK
OG0006967	LOC5578793|XP_001657164.2|AAEG	LOC6530774|XP_015052748.1|DYAK
OG0006968	LOC5578768|XP_021701446.1|AAEG	LOC6530257|XP_002091191.1|DYAK
OG0006969	LOC5578753|XP_001657121.1|AAEG	LOC6533632|XP_002094339.1|DYAK
OG0006970	LOC5570954|XP_021701486.1|AAEG	LOC6538252|XP_002098779.1|DYAK
OG0006971	LOC5576430|XP_001662635.1|AAEG	LOC6526388|XP_002087507.1|DYAK
OG0006972	LOC5576427|XP_001662630.2|AAEG	LOC6527217|XP_015053630.1|DYAK
OG0006974	LOC5565282|XP_001649622.2|AAEG	LOC6527081|XP_002088174.1|DYAK
OG0006975	LOC5568241|XP_001657933.2|AAEG	LOC6527589|XP_002088677.1|DYAK
OG0006976	LOC5570636|XP_021701628.1|AAEG	LOC6528116|XP_002089183.2|DYAK
OG0006977	LOC5578973|XP_021701659.1|AAEG	LOC6531020|XP_002091857.3|DYAK
OG0006978	LOC5576060|XP_021701664.1|AAEG	LOC6529458|XP_002090460.1|DYAK
OG0006979	LOC5577127|XP_021701683.1|AAEG	LOC6526311|XP_002087433.1|DYAK
OG0006980	LOC5576862|XP_001662958.1|AAEG	LOC6527129|XP_002088223.1|DYAK
OG0006981	LOC5577187|XP_021701706.1|AAEG	LOC6527454|XP_002088546.1|DYAK
OG0006982	LOC5577184|XP_021701707.1|AAEG	LOC6529228|XP_002090235.1|DYAK
OG0006983	LOC5577190|XP_021701711.1|AAEG	LOC6526250|XP_002087372.2|DYAK
OG0006984	LOC23687802|XP_021701713.1|AAEG	LOC6529534|XP_002090536.1|DYAK
OG0006985	LOC5574881|XP_021701718.1|AAEG	LOC6527667|XP_002088753.1|DYAK
OG0006986	LOC5574879|XP_001661689.1|AAEG	LOC6526862|XP_002087962.1|DYAK
OG0006987	LOC5565864|XP_001650230.1|AAEG	LOC6528321|XP_002089374.1|DYAK
OG0006988	LOC5564530|XP_021701754.1|AAEG	LOC6529588|XP_002090582.1|DYAK
OG0006989	LOC5568486|XP_001658071.1|AAEG	LOC6527406|XP_002088498.1|DYAK
OG0006990	LOC5573100|XP_021701800.1|AAEG	LOC6529260|XP_002090265.1|DYAK
OG0006991	LOC5573091|XP_001654405.1|AAEG	LOC6539051|XP_002099553.1|DYAK
OG0006992	LOC5564482|XP_021701933.1|AAEG	LOC6527584|XP_002088672.2|DYAK
OG0006993	LOC5579471|XP_021702015.1|AAEG	LOC6529471|XP_039229074.1|DYAK
OG0006994	LOC5563793|XP_021702026.1|AAEG	LOC6527654|XP_002088740.1|DYAK
OG0006995	LOC5563857|XP_001648171.2|AAEG	LOC6527494|XP_002088584.1|DYAK
OG0006996	LOC5575714|XP_001662161.1|AAEG	LOC6527495|XP_002088585.1|DYAK
OG0006997	LOC5572015|XP_021702111.1|AAEG	LOC6528681|XP_002089723.1|DYAK
OG0006998	LOC5567716|XP_001657637.2|AAEG	LOC6538603|XP_002099125.1|DYAK
OG0006999	LOC5567313|XP_001651748.1|AAEG	LOC6526450|XP_002087569.1|DYAK
OG0007000	LOC5576503|XP_001662695.1|AAEG	LOC6526299|XP_002087421.1|DYAK
OG0007001	LOC5577601|XP_011492990.2|AAEG	LOC6530126|XP_002091072.1|DYAK
OG0007002	LOC5575182|XP_021702262.1|AAEG	LOC6529701|XP_015052071.1|DYAK
OG0007003	LOC5575180|XP_001655561.2|AAEG	LOC6530400|XP_015051951.1|DYAK
OG0007004	LOC5575159|XP_021702294.1|AAEG	LOC6526554|XP_002087664.1|DYAK
OG0007005	LOC5575158|XP_021702298.1|AAEG	LOC6529443|XP_002090447.1|DYAK
OG0007006	LOC5566374|XP_021702362.1|AAEG	LOC6528073|XP_039226469.1|DYAK
OG0007007	LOC5566398|XP_001650762.1|AAEG	LOC6528040|XP_002089107.2|DYAK
OG0007008	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG	LOC6526818|XP_002087920.1|DYAK
OG0007009	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG	LOC6528025|XP_002089092.1|DYAK
OG0007010	LOC5572440|XP_021702437.1|AAEG	LOC6529580|XP_039227907.1|DYAK
OG0007011	LOC5572447|XP_001660391.1|AAEG	LOC6537323|XP_002097880.1|DYAK
OG0007012	LOC5572451|XP_021702453.1|AAEG	LOC6527624|XP_039226390.1|DYAK
OG0007013	LOC5572466|XP_001660412.2|AAEG	LOC6528104|XP_002089171.1|DYAK
OG0007014	LOC5565305|XP_021702487.1|AAEG	LOC6528106|XP_039226278.1|DYAK
OG0007015	LOC5565307|XP_001649665.2|AAEG	LOC6526653|XP_039226425.1|DYAK
OG0007016	LOC5565300|XP_021702509.1|AAEG	LOC6526984|XP_039226921.1|DYAK
OG0007017	LOC5566799|XP_021702550.1|AAEG	LOC6526644|XP_015053295.1|DYAK
OG0007018	LOC5566800|XP_021702552.1|AAEG	LOC6527455|XP_015053693.1|DYAK
OG0007019	LOC5576032|XP_021702615.1|AAEG	LOC6539248|XP_039228121.1|DYAK
OG0007020	LOC5564911|XP_021702621.1|AAEG	LOC6529198|XP_002090205.1|DYAK
OG0007021	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG	LOC6526352|XP_002087474.1|DYAK
OG0007022	LOC5572816|XP_021702701.1|AAEG	LOC6526776|XP_002087879.1|DYAK
OG0007023	LOC23687450|XP_011493524.1|AAEG	LOC6527992|XP_002089059.1|DYAK
OG0007024	LOC5572828|XP_001654224.2|AAEG	LOC6535517|XP_002096146.3|DYAK
OG0007025	LOC5570694|XP_021702717.1|AAEG	LOC6524139|XP_002100002.1|DYAK
OG0007026	LOC5570696|XP_021702721.1|AAEG	LOC6526308|XP_002087430.1|DYAK
OG0007027	LOC5572901|XP_021702739.1|AAEG	LOC6526669|XP_002087777.1|DYAK
OG0007028	LOC5572902|XP_021702740.1|AAEG	LOC6526290|XP_002087412.1|DYAK
OG0007029	LOC5568614|XP_021702769.1|AAEG	LOC6529504|XP_002090506.1|DYAK
OG0007030	LOC5568605|XP_001652439.1|AAEG	LOC6525247|XP_002101084.1|DYAK
OG0007031	LOC5568611|XP_021702789.1|AAEG	LOC6539286|XP_002086181.1|DYAK
OG0007032	LOC5577539|XP_021702804.1|AAEG	LOC6534577|XP_002095253.1|DYAK
OG0007033	LOC5577537|XP_001656550.2|AAEG	LOC6528225|XP_015053895.1|DYAK
OG0007034	LOC5564020|XP_001648342.1|AAEG	LOC6526612|XP_039227766.1|DYAK
OG0007035	LOC5564021|XP_001648343.1|AAEG	LOC6524639|XP_002100496.1|DYAK
OG0007036	LOC5564022|XP_001648345.1|AAEG	LOC6534829|XP_002095501.2|DYAK
OG0007037	LOC5564024|XP_001648346.1|AAEG	LOC6537770|XP_002098311.1|DYAK
OG0007038	LOC5566784|XP_021702855.1|AAEG	LOC6531731|XP_015051522.1|DYAK
OG0007039	LOC5573247|XP_001654456.2|AAEG	LOC6528894|XP_002089926.2|DYAK
OG0007040	LOC5573251|XP_001654461.1|AAEG	LOC6527381|XP_002088473.1|DYAK
OG0007041	LOC5571858|XP_021702924.1|AAEG	LOC6529205|XP_002090212.1|DYAK
OG0007042	LOC5571857|XP_021702927.1|AAEG	LOC6527814|XP_015053003.1|DYAK
OG0007043	LOC5571860|XP_021702937.1|AAEG	LOC6535414|XP_015047140.1|DYAK
OG0007044	LOC5564830|XP_021703000.1|AAEG	LOC6526959|XP_002088055.2|DYAK
OG0007045	LOC5564842|XP_021703006.1|AAEG	LOC6535743|XP_002096366.1|DYAK
OG0007046	LOC5564845|XP_021703016.1|AAEG	LOC6535360|XP_002096011.1|DYAK
OG0007047	LOC5569074|XP_001658304.1|AAEG	LOC6527579|XP_002088667.1|DYAK
OG0007048	LOC5569077|XP_021703044.1|AAEG	LOC6526497|XP_002087608.1|DYAK
OG0007049	LOC5567973|XP_001657795.1|AAEG	LOC6526819|XP_002087921.1|DYAK
OG0007050	LOC5573699|XP_001661025.1|AAEG	LOC6526955|XP_002088051.1|DYAK
OG0007051	LOC5571525|XP_021703126.1|AAEG	LOC6526771|XP_039226289.1|DYAK
OG0007052	LOC5568941|XP_021703172.1|AAEG	LOC6525719|XP_002101541.1|DYAK
OG0007053	LOC5568923|XP_021703194.1|AAEG	LOC6537237|XP_002097795.1|DYAK
OG0007054	LOC5573119|XP_001660735.2|AAEG	LOC6532115|XP_002092891.1|DYAK
OG0007055	LOC5573122|XP_001660738.2|AAEG	LOC6531424|XP_015051324.1|DYAK
OG0007056	LOC5573139|XP_001660755.1|AAEG	LOC26536235|XP_015049604.1|DYAK
OG0007057	LOC5573186|XP_001660803.2|AAEG	LOC6525720|XP_039226641.1|DYAK
OG0007058	LOC5573192|XP_001660809.2|AAEG	LOC6524370|XP_002100228.1|DYAK
OG0007059	LOC5573895|XP_001654928.2|AAEG	LOC6526907|XP_002088006.1|DYAK
OG0007060	LOC5573893|XP_001654933.2|AAEG	LOC6526910|XP_002088009.2|DYAK
OG0007061	LOC5573899|XP_021703333.1|AAEG	LOC6526911|XP_002088010.1|DYAK
OG0007062	LOC5573960|XP_001654980.1|AAEG	LOC6526275|XP_002087397.1|DYAK
OG0007063	LOC5573958|XP_001654982.2|AAEG	LOC6527725|XP_002088808.1|DYAK
OG0007064	LOC5573949|XP_001654986.2|AAEG	LOC6528715|XP_002089750.3|DYAK
OG0007065	LOC5573950|XP_001654988.2|AAEG	LOC6534243|XP_002094925.1|DYAK
OG0007066	LOC5573952|XP_001654990.2|AAEG	LOC6534180|XP_002094863.1|DYAK
OG0007067	LOC5573954|XP_001654992.2|AAEG	LOC6527202|XP_002088296.1|DYAK
OG0007068	LOC5573956|XP_001654994.2|AAEG	LOC6527932|XP_002089000.1|DYAK
OG0007069	LOC5575585|XP_021703482.1|AAEG	LOC6527531|XP_002088621.1|DYAK
OG0007070	LOC110677119|XP_021703531.1|AAEG	LOC6530072|XP_002091018.1|DYAK
OG0007071	LOC5567995|XP_001657822.1|AAEG	LOC6532146|XP_002092922.1|DYAK
OG0007072	LOC110677123|XP_021703537.1|AAEG	LOC6535250|XP_002095906.1|DYAK
OG0007073	LOC5567987|XP_001657814.1|AAEG	LOC6526816|XP_002087918.1|DYAK
OG0007074	LOC5572057|XP_001653821.1|AAEG	LOC6531895|XP_002092682.1|DYAK
OG0007075	LOC5572056|XP_001653823.1|AAEG	LOC6526505|XP_015053317.1|DYAK
OG0007076	LOC5572074|XP_021703591.1|AAEG	LOC6530371|XP_002091297.1|DYAK
OG0007077	LOC5572075|XP_001653843.1|AAEG	LOC6527186|XP_002088280.1|DYAK
OG0007078	LOC5565855|XP_021703597.1|AAEG	LOC6526666|XP_039227153.1|DYAK
OG0007079	LOC5565829|XP_001650198.2|AAEG	LOC6526665|XP_002087773.1|DYAK
OG0007080	LOC5564923|XP_021703753.1|AAEG	LOC6527843|XP_002088915.1|DYAK
OG0007081	LOC5564926|XP_001649289.2|AAEG	LOC6527087|XP_002088180.1|DYAK
OG0007082	LOC5564938|XP_001649290.2|AAEG	LOC6526251|XP_002087373.1|DYAK
OG0007083	LOC5564936|XP_021703763.1|AAEG	LOC6527361|XP_002088453.1|DYAK
OG0007084	LOC23687794|XP_011493653.2|AAEG	LOC6524994|XP_002100834.2|DYAK
OG0007085	LOC5570859|XP_021703784.1|AAEG	LOC6526449|XP_002087568.1|DYAK
OG0007086	LOC5565919|XP_001650271.2|AAEG	LOC6528921|XP_002089953.1|DYAK
OG0007087	LOC5565909|XP_001650253.2|AAEG	LOC6534187|XP_002094870.1|DYAK
OG0007088	LOC5565906|XP_021703840.1|AAEG	LOC6529820|XP_039228929.1|DYAK
OG0007089	LOC5569698|XP_021703852.1|AAEG	LOC6526348|XP_002087470.1|DYAK
OG0007090	LOC5569699|XP_021703853.1|AAEG	LOC6526551|XP_002087661.1|DYAK
OG0007091	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG	LOC6528935|XP_002089967.1|DYAK
OG0007092	LOC5569709|XP_001658697.2|AAEG	LOC6535463|XP_015047160.1|DYAK
OG0007093	LOC5569713|XP_021703871.1|AAEG	LOC6527886|XP_002088958.1|DYAK
OG0007094	LOC5577910|XP_001656680.1|AAEG	LOC6527885|XP_002088957.1|DYAK
OG0007095	LOC5577907|XP_001656685.2|AAEG	LOC6529710|XP_002090703.1|DYAK
OG0007096	LOC5577906|XP_001656686.2|AAEG	LOC6529761|XP_002090751.1|DYAK
OG0007097	LOC5568179|XP_001652118.2|AAEG	LOC6529255|XP_002090260.1|DYAK
OG0007098	LOC5568181|XP_021703906.1|AAEG	LOC6529259|XP_002090264.3|DYAK
OG0007099	LOC5564525|XP_021703941.1|AAEG	LOC6536901|XP_002097470.1|DYAK
OG0007100	LOC5575670|XP_021703944.1|AAEG	LOC6527060|XP_002088153.2|DYAK
OG0007101	LOC5568087|XP_001652025.1|AAEG	LOC6529525|XP_002090527.1|DYAK
OG0007102	LOC5568085|XP_021703979.1|AAEG	LOC6526261|XP_002087383.2|DYAK
OG0007103	LOC5569517|XP_001652823.2|AAEG	LOC6527915|XP_002088983.1|DYAK
OG0007104	LOC5569529|XP_001652827.1|AAEG	LOC6527223|XP_002088317.1|DYAK
OG0007105	LOC5569520|XP_001652832.2|AAEG	LOC6528038|XP_002089105.1|DYAK
OG0007106	LOC5569525|XP_021704022.1|AAEG	LOC6526339|XP_002087461.1|DYAK
OG0007107	LOC5567332|XP_021704031.1|AAEG	LOC6526493|XP_015053413.1|DYAK
OG0007108	LOC110677245|XP_021704040.1|AAEG	LOC6526858|XP_002087958.1|DYAK
OG0007109	LOC5567342|XP_001651772.1|AAEG	LOC6529642|XP_002090636.1|DYAK
OG0007110	LOC5567343|XP_001651773.1|AAEG	LOC6526664|XP_002087772.1|DYAK
OG0007111	LOC5567344|XP_021704052.1|AAEG	LOC6526935|XP_015053520.1|DYAK
OG0007112	LOC23687430|XP_011493248.1|AAEG	LOC6526300|XP_002087422.1|DYAK
OG0007113	LOC5569772|XP_001653000.2|AAEG	LOC6538614|XP_002099136.1|DYAK
OG0007114	LOC5569771|XP_001652998.2|AAEG	LOC6527339|XP_002088431.1|DYAK
OG0007115	LOC5569757|XP_001652994.2|AAEG	LOC6527411|XP_002088503.1|DYAK
OG0007116	LOC5569763|XP_021704085.1|AAEG	LOC6527629|XP_002088717.1|DYAK
OG0007117	LOC5569765|XP_001652986.2|AAEG	LOC6526395|XP_002087514.1|DYAK
OG0007118	LOC5569768|XP_021704087.1|AAEG	LOC6527271|XP_002088365.1|DYAK
OG0007119	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG	LOC6525384|XP_002101220.1|DYAK
OG0007120	LOC5568559|XP_001652390.2|AAEG	LOC6524188|XP_002100051.1|DYAK
OG0007121	LOC5568553|XP_001652385.1|AAEG	LOC6524752|XP_002100596.1|DYAK
OG0007122	LOC5568556|XP_021709379.1|AAEG	LOC6525184|XP_015046138.1|DYAK
OG0007123	LOC5568551|XP_021706949.1|AAEG	LOC6525182|XP_039227703.1|DYAK
OG0007124	LOC5567867|XP_021708822.1|AAEG	LOC6533916|XP_015050326.1|DYAK
OG0007125	LOC5575370|XP_021706049.1|AAEG	LOC6534009|XP_039229647.1|DYAK
OG0007126	LOC5575374|XP_001661901.2|AAEG	LOC6534459|XP_002095136.1|DYAK
OG0007127	LOC5575372|XP_001661903.1|AAEG	LOC6534817|XP_039229719.1|DYAK
OG0007128	LOC5575376|XP_001661906.1|AAEG	LOC6534007|XP_002094696.1|DYAK
OG0007129	LOC5575377|XP_001661907.1|AAEG	LOC6534008|XP_002094697.1|DYAK
OG0007130	LOC5568419|XP_001652245.1|AAEG	LOC6539413|XP_039230422.1|DYAK
OG0007131	LOC5568426|XP_001652254.1|AAEG	LOC6535128|XP_002095790.1|DYAK
OG0007132	LOC5568427|XP_001652255.3|AAEG	LOC6539340|XP_039230566.1|DYAK
OG0007133	LOC5568435|XP_001652267.1|AAEG	LOC6534436|XP_002095113.1|DYAK
OG0007134	LOC5570307|XP_001653128.1|AAEG	LOC6534569|XP_002095245.1|DYAK
OG0007135	LOC5570309|XP_021708394.1|AAEG	LOC6535105|XP_002095768.1|DYAK
OG0007136	LOC5570315|XP_021708637.1|AAEG	LOC6534885|XP_002095557.2|DYAK
OG0007137	LOC5571891|XP_021704737.1|AAEG	LOC6523848|XP_039233672.1|DYAK
OG0007138	LOC5571895|XP_021706110.1|AAEG	LOC6524245|XP_015045565.1|DYAK
OG0007139	LOC5571898|XP_021705906.1|AAEG	LOC6525161|XP_002100999.1|DYAK
OG0007140	LOC5571899|XP_001653815.1|AAEG	LOC6524423|XP_002100281.1|DYAK
OG0007141	LOC5571901|XP_001653816.1|AAEG	LOC6524403|XP_002100261.1|DYAK
OG0007142	LOC5570133|XP_001653114.1|AAEG	LOC6534906|XP_002095577.1|DYAK
OG0007143	LOC5568063|XP_021706338.1|AAEG	LOC6538012|XP_002098547.1|DYAK
OG0007144	LOC5568062|XP_021706333.1|AAEG	LOC6536300|XP_039231777.1|DYAK
OG0007145	LOC110679831|XP_021711285.1|AAEG	LOC6538706|XP_002099221.1|DYAK
OG0007146	LOC5568059|XP_001651995.1|AAEG	LOC6538418|XP_002098942.1|DYAK
OG0007147	LOC5568050|XP_021710032.1|AAEG	LOC6536858|XP_002097427.1|DYAK
OG0007148	LOC5569395|XP_021707871.1|AAEG	LOC6525415|XP_039233359.1|DYAK
OG0007149	LOC5572510|XP_021709936.1|AAEG	LOC6528480|XP_002089526.2|DYAK
OG0007150	LOC5566760|XP_001651163.1|AAEG	LOC26535990|XP_039230786.1|DYAK
OG0007151	LOC5566759|XP_001651161.1|AAEG	LOC6532550|XP_039229754.1|DYAK
