Orthogroup	AAEG.longest_only	AEAL.longest_only
OG0008543	LOC5579954|XP_001658471.2|AAEG	LOC109406193|XP_019534793.1|AEAL
OG0008545	LOC5571255|XP_021695937.1|AAEG	LOC109423356|XP_019553865.2|AEAL
OG0008546	LOC110675463|XP_021696263.1|AAEG	LOC115265474|XP_029726575.1|AEAL
OG0008547	LOC5566290|XP_021696557.1|AAEG	LOC109407778|XP_019536499.2|AEAL
OG0008548	LOC5568303|XP_001652180.1|AAEG	LOC109426579|XP_029725605.1|AEAL
OG0008548	LOC5568302|XP_021697093.1|AAEG	LOC109410522|XP_029725606.1|AEAL
OG0008549	LOC5572695|XP_001660513.1|AAEG	LOC109426770|XP_019557851.2|AEAL
OG0008550	LOC5572686|XP_001660504.2|AAEG	LOC109426745|XP_019557825.2|AEAL
OG0008551	LOC5571347|XP_021698962.1|AAEG	LOC115269243|XP_029733645.1|AEAL, LOC109403097|XP_029725118.1|AEAL
OG0008552	LOC5572501|XP_001660441.2|AAEG	LOC109420867|XP_019550893.2|AEAL
OG0008553	LOC5566075|XP_001650439.2|AAEG	LOC109423741|XP_019554280.2|AEAL, LOC109414248|XP_019543603.2|AEAL
OG0008554	LOC5576379|XP_021699715.1|AAEG	LOC109408213|XP_029728786.1|AEAL
OG0008555	LOC5574837|XP_001661654.2|AAEG	LOC109415138|XP_019544567.2|AEAL
OG0008559	LOC23687823|XP_011493693.1|AAEG	LOC109412709|XP_019541870.1|AEAL
OG0008559	LOC5577129|XP_001663218.2|AAEG, LOC5568248|XP_021697287.1|AAEG, LOC110675792|XP_021697286.1|AAEG, LOC5564677|XP_001649022.2|AAEG	LOC109424210|XP_019554841.1|AEAL, LOC109405886|XP_019534488.2|AEAL, LOC115258679|XP_029714860.1|AEAL, LOC109407216|XP_019535750.2|AEAL, LOC109405887|XP_019534489.1|AEAL, LOC109405885|XP_029715070.1|AEAL, LOC109407215|XP_019535748.1|AEAL, LOC115258792|XP_029715072.1|AEAL, LOC115258761|XP_029715017.1|AEAL
OG0008559	LOC110675201|XP_021695306.1|AAEG	LOC109424208|XP_019554840.2|AEAL
OG0008560	LOC5568246|XP_021701566.1|AAEG	LOC109405896|XP_029715267.1|AEAL
OG0008561	LOC110675210|XP_021695316.1|AAEG	LOC115255331|XP_029709202.1|AEAL, LOC109417557|XP_019547176.2|AEAL, LOC115255377|XP_029709280.1|AEAL
OG0008562	LOC5577013|XP_021702622.1|AAEG	LOC109427452|XP_029708469.1|AEAL
OG0008563	LOC5572819|XP_021702705.1|AAEG	LOC109428064|XP_019559288.2|AEAL
OG0008564	LOC110677032|XP_021703193.1|AAEG	LOC109409190|XP_029727082.1|AEAL
OG0008565	LOC5573137|XP_001660753.1|AAEG	LOC109421412|XP_019551432.2|AEAL
OG0008567	LOC5565918|XP_001650269.2|AAEG	LOC109429547|XP_019561069.2|AEAL, LOC109429910|XP_019561463.2|AEAL
OG0008568	LOC5567643|XP_021706882.1|AAEG, LOC110680950|XP_021712423.1|AAEG	LOC109428089|XP_029720203.1|AEAL, LOC109418314|XP_029720021.1|AEAL, LOC115262116|XP_029720011.1|AEAL, LOC109428088|XP_029720209.1|AEAL
OG0008568	LOC110677813|XP_021705037.1|AAEG	LOC109418283|XP_019547992.2|AEAL, LOC115262033|XP_029719827.1|AEAL
OG0008568	LOC5579916|XP_001657896.1|AAEG	LOC109400914|XP_019528949.2|AEAL, LOC115254047|XP_029717483.1|AEAL, LOC115260635|XP_029717562.1|AEAL, LOC109422832|XP_029717484.1|AEAL
OG0008568	LOC5565797|XP_001650162.2|AAEG	LOC109428924|XP_029730822.1|AEAL, LOC109408717|XP_029730843.1|AEAL
OG0008570	LOC5574417|XP_021712366.1|AAEG, LOC110679588|XP_021710442.1|AAEG	LOC109419222|XP_029723309.1|AEAL
OG0008571	LOC5568786|XP_021711092.1|AAEG	LOC109425041|XP_019555787.2|AEAL
OG0008572	LOC5577688|XP_021706226.1|AAEG	LOC115266343|XP_029728322.1|AEAL, LOC115266145|XP_029727970.1|AEAL, LOC115266347|XP_029728343.1|AEAL, LOC109400207|XP_029728240.1|AEAL
OG0008574	LOC5566153|XP_001650535.2|AAEG	LOC115266713|XP_029729103.1|AEAL, LOC109423801|XP_019554382.2|AEAL, LOC109415330|XP_019544759.2|AEAL
OG0008576	LOC5570006|XP_021710118.1|AAEG	LOC109409549|XP_029731963.1|AEAL
OG0008578	LOC5568221|XP_001652153.1|AAEG	LOC109422755|XP_019553179.2|AEAL, LOC115266090|XP_029727878.1|AEAL
OG0008579	LOC110673990|XP_021704980.1|AAEG	LOC109401774|XP_019529930.1|AEAL
OG0008580	LOC110679262|XP_021709180.1|AAEG	LOC109397798|XP_029713755.1|AEAL, LOC115266552|XP_029728714.1|AEAL, LOC115261683|XP_029719431.1|AEAL, LOC115261875|XP_029719661.1|AEAL, LOC109423460|XP_029709193.1|AEAL, LOC109427468|XP_029708695.1|AEAL, LOC109426562|XP_029712068.1|AEAL, LOC115259696|XP_029716335.1|AEAL, LOC109423891|XP_019554493.1|AEAL, LOC115259419|XP_029715848.1|AEAL, LOC115261171|XP_029718390.1|AEAL, LOC109410131|XP_019539202.1|AEAL, LOC109418037|XP_019547746.1|AEAL, LOC115254828|XP_029708357.1|AEAL, LOC115267012|XP_029729642.1|AEAL, LOC115263497|XP_029722596.1|AEAL, LOC115255833|XP_029709882.1|AEAL, LOC109409777|XP_019538830.2|AEAL, LOC115262318|XP_029720578.1|AEAL, LOC115269545|XP_029734188.1|AEAL, LOC115255945|XP_029710040.1|AEAL, LOC115255676|XP_029709638.1|AEAL, LOC109418826|XP_029735381.1|AEAL, LOC109404410|XP_029733032.1|AEAL, LOC115259676|XP_029716319.1|AEAL, LOC109399267|XP_019527251.1|AEAL, LOC109397037|XP_029727349.1|AEAL, LOC109398598|XP_029733473.1|AEAL, LOC109408171|XP_029707931.1|AEAL, LOC115265079|XP_029725159.1|AEAL, LOC109407491|XP_029734568.1|AEAL, LOC115266776|XP_029729206.1|AEAL
OG0008581	LOC5571402|XP_001653652.2|AAEG	LOC109416175|XP_019545701.2|AEAL, LOC109404984|XP_019533516.2|AEAL
OG0008582	LOC23687702|XP_011493475.2|AAEG	LOC109404961|XP_029718394.1|AEAL
OG0008583	LOC5568997|XP_021709571.1|AAEG, LOC110680956|XP_021712426.1|AAEG	LOC109432807|XP_029719332.1|AEAL
OG0008584	LOC5568991|XP_021709574.1|AAEG	LOC109432811|XP_029719335.1|AEAL
OG0008585	LOC5565409|XP_001649755.1|AAEG	LOC109404234|XP_019532611.1|AEAL
OG0008587	LOC5568209|XP_021709281.1|AAEG	LOC109406241|XP_029733101.1|AEAL, LOC115253823|XP_029733082.1|AEAL
OG0008589	LOC110679172|XP_021708962.1|AAEG	LOC109428799|XP_019560197.2|AEAL
OG0008590	LOC5577749|XP_021707287.1|AAEG	LOC109409868|XP_019538923.2|AEAL
OG0008591	LOC5569953|XP_001658856.2|AAEG	LOC115267880|XP_029731330.1|AEAL, LOC109408333|XP_019537162.2|AEAL, LOC109411244|XP_019540305.2|AEAL
OG0008591	LOC110678812|XP_021707919.1|AAEG	LOC115262618|XP_029720875.1|AEAL, LOC115258788|XP_029715063.1|AEAL, LOC115257014|XP_029712114.1|AEAL, LOC109424122|XP_029733335.1|AEAL
OG0008592	LOC5576073|XP_021707076.1|AAEG	LOC109431583|XP_029731501.1|AEAL
OG0008677	LOC110675634|XP_021696901.1|AAEG, LOC110675614|XP_021696805.1|AAEG	LOC115269616|XP_029734306.1|AEAL
OG0008678	LOC5565938|XP_001650310.2|AAEG	LOC109424788|XP_029723551.1|AEAL
OG0008678	LOC5573991|XP_001661078.1|AAEG	LOC109403203|XP_019531503.2|AEAL
OG0008678	LOC5578035|XP_001663657.2|AAEG	LOC109404557|XP_019533000.2|AEAL, LOC109400615|XP_029712628.1|AEAL, LOC115267258|XP_029730020.1|AEAL, LOC115265042|XP_029725101.1|AEAL
OG0008678	LOC5577022|XP_021698044.1|AAEG	LOC115256511|XP_029711053.1|AEAL, LOC115256483|XP_029710996.1|AEAL
OG0008679	LOC110676157|XP_021698621.1|AAEG	LOC109432919|XP_019564827.2|AEAL, LOC115270987|XP_029736217.1|AEAL
OG0008680	LOC5564397|XP_021699935.1|AAEG	LOC109402252|XP_019530448.2|AEAL
OG0008681	LOC5564405|XP_001648735.1|AAEG	LOC109412993|XP_029729997.1|AEAL
OG0008682	LOC5576877|XP_001662977.2|AAEG	LOC109412949|XP_029717708.1|AEAL
OG0008683	LOC5577254|XP_021705002.1|AAEG	LOC109415581|XP_019545015.2|AEAL
OG0008684	LOC110677824|XP_021705087.1|AAEG	LOC115260742|XP_029717896.1|AEAL
OG0008685	LOC110674162|XP_021693707.1|AAEG	LOC115268113|XP_029732001.1|AEAL, LOC115258483|XP_029714459.1|AEAL
OG0008686	LOC5577641|XP_021693848.1|AAEG	LOC109416060|XP_019545567.2|AEAL
OG0008687	LOC5571606|XP_001653726.2|AAEG	LOC109408514|XP_019537389.2|AEAL
OG0008689	LOC5574391|XP_021700109.1|AAEG	LOC109421591|XP_029728220.1|AEAL
OG0008690	LOC5565755|XP_021700879.1|AAEG	LOC109621956|XP_029724958.1|AEAL, LOC109415047|XP_029724915.1|AEAL, LOC115267274|XP_029730043.1|AEAL
OG0008691	LOC5577204|XP_001663302.1|AAEG	LOC109429198|XP_019560635.2|AEAL, LOC109421065|XP_019551103.2|AEAL
OG0008693	LOC5573159|XP_001660775.1|AAEG, LOC5573164|XP_021703266.1|AAEG, LOC5573158|XP_001660774.1|AAEG	LOC109432565|XP_029726848.1|AEAL, LOC109421397|XP_019551417.1|AEAL, LOC109421398|XP_019551418.2|AEAL
OG0008693	LOC5573162|XP_001660778.1|AAEG, LOC5573163|XP_001660779.1|AAEG, LOC5573165|XP_001660781.1|AAEG, LOC5573161|XP_001660777.1|AAEG, LOC5573160|XP_001660776.1|AAEG	LOC109432495|XP_019564372.1|AEAL, LOC109432491|XP_029726845.1|AEAL
OG0008693	LOC5573157|XP_001660773.1|AAEG, LOC5573154|XP_001660770.1|AAEG, LOC5573152|XP_001660768.2|AAEG, LOC5573156|XP_021703264.1|AAEG, LOC5573155|XP_001660771.1|AAEG, LOC5573151|XP_001660767.1|AAEG, LOC5573148|XP_001660764.1|AAEG, LOC5573150|XP_001660766.1|AAEG, LOC5573149|XP_001660765.1|AAEG, LOC5573153|XP_021703265.1|AAEG, LOC5573147|XP_001660763.1|AAEG	LOC109421453|XP_029727602.1|AEAL, LOC109432509|XP_029726844.1|AEAL, LOC109421454|XP_029727601.1|AEAL, LOC109432508|XP_019564384.2|AEAL, LOC109432497|XP_019564374.2|AEAL, LOC109432500|XP_019564376.1|AEAL, LOC109432503|XP_019564380.1|AEAL, LOC109432510|XP_029727600.1|AEAL
OG0008694	LOC5570076|XP_001653062.1|AAEG	LOC109402922|XP_019531210.2|AEAL, LOC109431762|XP_019563578.2|AEAL
OG0008696	LOC5567400|XP_021704781.1|AAEG	LOC109400184|XP_019528198.2|AEAL
OG0008697	LOC5573594|XP_021707464.1|AAEG	LOC115253918|XP_029718870.1|AEAL
OG0008699	LOC5578189|XP_001656831.2|AAEG	LOC109431320|XP_019563085.1|AEAL, LOC109432022|XP_019563871.1|AEAL
OG0008700	LOC5573741|XP_001654769.2|AAEG	LOC109424404|XP_019555040.2|AEAL
OG0008701	LOC5572359|XP_021710154.1|AAEG	LOC115270967|XP_029736201.1|AEAL, LOC109411565|XP_019540648.2|AEAL
OG0008702	LOC110677839|XP_021705168.1|AAEG	LOC115268103|XP_029731985.1|AEAL
OG0008703	LOC5573227|XP_001654432.1|AAEG	LOC109425774|XP_019556642.2|AEAL
OG0008804	LOC5572249|XP_001653939.1|AAEG	LOC115269412|XP_029733983.1|AEAL, LOC109428795|XP_019560190.1|AEAL, LOC109397771|XP_019525634.2|AEAL
OG0008804	LOC5570589|XP_001653256.1|AAEG, LOC110676135|XP_021698500.1|AAEG	LOC109397644|XP_019525479.2|AEAL, LOC115271008|XP_029736260.1|AEAL
OG0008804	LOC5564930|XP_001649266.2|AAEG	LOC109429608|XP_019561146.2|AEAL, LOC109408537|XP_019537404.2|AEAL, LOC109429601|XP_019561140.2|AEAL, LOC109408535|XP_019537403.2|AEAL, LOC109408533|XP_019537397.2|AEAL, LOC109429611|XP_019561149.2|AEAL
OG0008804	LOC5574144|XP_001661216.2|AAEG	LOC109432597|XP_019564486.2|AEAL
OG0008804	LOC5574145|XP_001661215.2|AAEG	LOC109422136|XP_029712535.1|AEAL, LOC109422133|XP_019552316.1|AEAL
OG0008805	LOC5569924|XP_021695837.1|AAEG	LOC115256895|XP_029711890.1|AEAL, LOC109421986|XP_019552164.2|AEAL
OG0008806	LOC5577250|XP_021704907.1|AAEG	LOC109415577|XP_019545007.2|AEAL
OG0008807	LOC5575469|XP_021707407.1|AAEG	LOC109405544|XP_029723956.1|AEAL
OG0008808	LOC5568548|XP_021707573.1|AAEG	LOC109405484|XP_019534117.2|AEAL
OG0008810	LOC5573329|XP_021694419.1|AAEG, LOC5573330|XP_001654550.3|AAEG, LOC5566960|XP_001651373.2|AAEG, LOC5573331|XP_001654551.2|AAEG	LOC115263418|XP_029722568.1|AEAL, LOC109429998|XP_029722569.1|AEAL
OG0008810	LOC5573332|XP_001654552.3|AAEG	LOC109430008|XP_029722550.1|AEAL, LOC109429999|XP_029722551.1|AEAL, LOC115263404|XP_029722549.1|AEAL, LOC109416379|XP_019545964.2|AEAL
OG0008810	LOC5573335|XP_001654555.1|AAEG	LOC109430010|XP_019561566.2|AEAL, LOC109416399|XP_019545982.2|AEAL, LOC115263407|XP_029722554.1|AEAL
OG0008810	LOC110674111|XP_021693469.1|AAEG, LOC5573334|XP_001654554.1|AAEG, LOC110674109|XP_021693467.1|AAEG	LOC115263419|XP_029722570.1|AEAL
OG0008813	LOC5565925|XP_021693921.1|AAEG	LOC109424826|XP_019555563.1|AEAL
OG0008814	LOC5578057|XP_021695967.1|AAEG	LOC109423347|XP_019553845.2|AEAL
OG0008815	LOC5574291|XP_001661328.2|AAEG	LOC109622111|XP_029733476.1|AEAL
OG0008816	LOC5568294|XP_021697099.1|AAEG	LOC109426589|XP_029725609.1|AEAL
OG0008817	LOC110677087|XP_021703443.1|AAEG	LOC115265189|XP_029725319.1|AEAL, LOC109621833|XP_029724075.1|AEAL, LOC115264485|XP_029724084.1|AEAL
OG0008817	LOC110677088|XP_021703444.1|AAEG	LOC109421274|XP_019932948.2|AEAL, LOC109421273|XP_029724063.1|AEAL, LOC115253454|XP_029724064.1|AEAL
OG0008817	LOC110678626|XP_021707429.1|AAEG	LOC109420568|XP_029708942.1|AEAL, LOC115255461|XP_029709445.1|AEAL
OG0008817	LOC5563733|XP_021697437.1|AAEG, LOC5579056|XP_001657251.2|AAEG, LOC5579057|XP_001657252.1|AAEG	LOC109406038|XP_019534649.2|AEAL, LOC109418003|XP_029732463.1|AEAL, LOC109406034|XP_019534646.2|AEAL
OG0008817	LOC110677090|XP_021703449.1|AAEG	LOC115265548|XP_029726995.1|AEAL
OG0008817	LOC110677089|XP_021703445.1|AAEG	LOC109421172|XP_029724050.1|AEAL, LOC109621829|XP_029725323.1|AEAL
OG0008818	LOC5578871|XP_021699359.1|AAEG	LOC109424255|XP_019554883.2|AEAL
OG0008818	LOC5578868|XP_001664079.2|AAEG	LOC109424258|XP_019554887.2|AEAL, LOC109428722|XP_029714079.1|AEAL
OG0008818	LOC5578870|XP_001664081.2|AAEG	LOC109424257|XP_029735267.1|AEAL, LOC115269854|XP_029734499.1|AEAL
OG0008818	LOC5578869|XP_001664080.2|AAEG	LOC109424256|XP_019554884.2|AEAL, LOC109428726|XP_019560097.2|AEAL, LOC115270169|XP_029735268.1|AEAL
OG0008818	LOC5578867|XP_001664078.2|AAEG	LOC109424259|XP_029735266.1|AEAL, LOC115270181|XP_029735286.1|AEAL, LOC109428723|XP_019560093.2|AEAL
OG0008821	LOC5563796|XP_001648056.1|AAEG	LOC109414223|XP_019543911.2|AEAL
OG0008822	LOC5572422|XP_021702414.1|AAEG	LOC109420628|XP_029708709.1|AEAL
OG0008823	LOC5570168|XP_001658977.2|AAEG, LOC5577435|XP_001663362.1|AAEG	LOC109426998|XP_019558103.2|AEAL
OG0008824	LOC5575033|XP_001661761.2|AAEG	LOC109425593|XP_029729648.1|AEAL, LOC109411277|XP_019540352.2|AEAL
OG0008825	LOC5575028|XP_021706384.1|AAEG	LOC109412132|XP_029729654.1|AEAL
OG0008827	LOC5570041|XP_021710662.1|AAEG	LOC109405779|XP_029724150.1|AEAL, LOC115264713|XP_029724588.1|AEAL
OG0008827	LOC110677843|XP_021705197.1|AAEG, LOC5570044|XP_001658934.2|AAEG	LOC109399646|XP_029724191.1|AEAL, LOC115253861|XP_029724587.1|AEAL
OG0008828	LOC5567230|XP_021706229.1|AAEG	LOC109433671|XP_019565670.2|AEAL
OG0008828	LOC5567232|XP_001651662.2|AAEG, LOC5567233|XP_001651663.2|AAEG	LOC115267809|XP_029731027.1|AEAL, LOC109397010|XP_019524877.2|AEAL, LOC109396997|XP_029731029.1|AEAL, LOC109432251|XP_029730677.1|AEAL, LOC115268263|XP_029732169.1|AEAL, LOC109432232|XP_029730678.1|AEAL, LOC109397011|XP_019524878.2|AEAL, LOC109396996|XP_019524861.2|AEAL
OG0008982	LOC110674072|XP_021693212.1|AAEG, LOC110678879|XP_021708139.1|AAEG	LOC109427023|XP_029725545.1|AEAL
OG0008982	LOC5576422|XP_021706340.1|AAEG	LOC109430307|XP_029714059.1|AEAL, LOC109426273|XP_029732069.1|AEAL
OG0008982	LOC110677010|XP_021703035.1|AAEG, LOC110677736|XP_021704659.1|AAEG, LOC110676588|XP_021700758.1|AAEG, LOC110679484|XP_021709906.1|AAEG, LOC110680992|XP_021712452.1|AAEG, LOC5572406|XP_021697008.1|AAEG	LOC115267420|XP_029730259.1|AEAL, LOC109420173|XP_029729885.1|AEAL, LOC115259482|XP_029715932.1|AEAL, LOC115257803|XP_029713616.1|AEAL, LOC109431592|XP_029712211.1|AEAL, LOC109428591|XP_029733097.1|AEAL, LOC115254579|XP_029708049.1|AEAL
OG0008983	LOC23687890|XP_021695710.1|AAEG	LOC109409696|XP_019538721.2|AEAL
OG0008984	LOC110675611|XP_021696766.1|AAEG	LOC115265355|XP_029725916.1|AEAL
OG0008984	LOC110675610|XP_021696765.1|AAEG	LOC115265356|XP_029725917.1|AEAL
OG0008984	LOC110675609|XP_021696764.1|AAEG	LOC115265354|XP_029725915.1|AEAL, LOC115265344|XP_029725875.1|AEAL
OG0008985	LOC5574855|XP_001661679.1|AAEG	LOC109412560|XP_019541737.2|AEAL, LOC109420767|XP_019550781.2|AEAL
OG0008986	LOC5565683|XP_021700574.1|AAEG	LOC115257373|XP_029712750.1|AEAL
OG0008987	LOC5568237|XP_001657928.1|AAEG	LOC109407297|XP_019535840.1|AEAL, LOC109414299|XP_019543659.1|AEAL
OG0008988	LOC5573177|XP_001660794.2|AAEG	LOC109432555|XP_029726862.1|AEAL
OG0008989	LOC110677154|XP_021703664.1|AAEG	LOC109406526|XP_019535165.2|AEAL, LOC109429673|XP_019561224.2|AEAL
OG0008990	LOC5566753|XP_021706970.1|AAEG	LOC115262292|XP_029720553.1|AEAL
OG0008991	LOC5578553|XP_001663945.1|AAEG	LOC109421107|XP_019551129.2|AEAL, LOC115258198|XP_029714124.1|AEAL
OG0009218	LOC5566749|XP_001651156.2|AAEG, LOC5566747|XP_021695508.1|AAEG	LOC115254105|XP_029722192.1|AEAL, LOC109407389|XP_019535942.2|AEAL, LOC109416002|XP_019545522.2|AEAL, LOC109400775|XP_029732184.1|AEAL, LOC109403838|XP_019532281.2|AEAL, LOC109406235|XP_029732507.1|AEAL, LOC115264361|XP_029723880.1|AEAL
OG0009218	LOC5572376|XP_001660335.1|AAEG	LOC109397831|XP_029709629.1|AEAL, LOC109405372|XP_019533970.2|AEAL
OG0009218	LOC5572375|XP_001660336.1|AAEG	LOC109397821|XP_029709565.1|AEAL, LOC109405350|XP_019533950.1|AEAL, LOC115255656|XP_029709620.1|AEAL
OG0009219	LOC5574207|XP_021694887.1|AAEG	LOC115253762|XP_029733415.1|AEAL
OG0009220	LOC5571994|XP_001660097.2|AAEG	LOC115269549|XP_029734194.1|AEAL, LOC109432960|XP_029734235.1|AEAL
OG0009222	LOC5580003|XP_001653895.2|AAEG	LOC115259631|XP_029716258.1|AEAL, LOC109411878|XP_029730489.1|AEAL
OG0009223	LOC5565631|XP_001649987.2|AAEG, LOC5576526|XP_001662720.1|AAEG	LOC109423540|XP_019554069.2|AEAL
OG0009223	LOC5566672|XP_001651077.2|AAEG	LOC109397138|XP_029716300.1|AEAL, LOC109400729|XP_029716305.1|AEAL
OG0009225	LOC5567116|XP_021700187.1|AAEG	LOC109622250|XP_029728118.1|AEAL, LOC109414432|XP_029728302.1|AEAL
OG0009226	LOC110676532|XP_021700486.1|AAEG	LOC109622874|XP_019932884.1|AEAL
OG0009227	LOC110676551|XP_021700560.1|AAEG	LOC109400991|XP_029713146.1|AEAL, LOC115257456|XP_029712915.1|AEAL
OG0009227	LOC5571206|XP_001659584.2|AAEG	LOC115267774|XP_029730909.1|AEAL, LOC115267800|XP_029730985.1|AEAL
OG0009228	LOC5573104|XP_021701817.1|AAEG	LOC109405613|XP_019534218.2|AEAL
OG0009230	LOC5572795|XP_021702675.1|AAEG	LOC109427879|XP_029720745.1|AEAL
OG0009233	LOC5572149|XP_001660233.2|AAEG	LOC109622082|XP_019931865.2|AEAL
OG0009233	LOC5572151|XP_001660231.2|AAEG	LOC109622083|XP_019931866.2|AEAL
OG0009233	LOC5572154|XP_001660229.2|AAEG	LOC109622081|XP_019931864.2|AEAL
OG0009234	LOC5574784|XP_001655344.2|AAEG	LOC109428883|XP_019560267.2|AEAL
OG0009235	ND5|YP_009389267.1|AAEG	ND5|YP_194918.1|AEAL
OG0009555	LOC5569199|XP_001658375.2|AAEG	LOC109406979|XP_029708043.1|AEAL, LOC109397874|XP_029710975.1|AEAL
OG0009555	LOC5569204|XP_001658377.2|AAEG	LOC109406980|XP_029711465.1|AEAL, LOC109397886|XP_029708042.1|AEAL, LOC109406990|XP_019535558.2|AEAL
OG0009555	LOC5569205|XP_021698961.1|AAEG	LOC109406987|XP_019535555.2|AEAL, LOC109397888|XP_019525773.2|AEAL
OG0009555	LOC5569200|XP_021699364.1|AAEG	LOC109397887|XP_029708047.1|AEAL, LOC109406981|XP_019535548.2|AEAL
OG0009555	LOC5565950|XP_021701655.1|AAEG	LOC109432380|XP_019564284.2|AEAL
OG0009555	LOC5580123|XP_001655276.2|AAEG	LOC115269528|XP_029734175.1|AEAL
OG0009555	LOC5580063|XP_001654819.1|AAEG	LOC109428384|XP_019559652.2|AEAL, LOC109428385|XP_019559654.2|AEAL
OG0009556	LOC5566948|XP_021694252.1|AAEG	LOC115260518|XP_029717293.1|AEAL, LOC109422762|XP_029717304.1|AEAL, LOC115260520|XP_029717295.1|AEAL
OG0009557	LOC5565259|XP_001649614.2|AAEG	LOC109412133|XP_029718075.1|AEAL
OG0009558	LOC5566850|XP_001651274.2|AAEG	LOC109418777|XP_019548555.2|AEAL, LOC115260477|XP_029717279.1|AEAL, LOC109622077|XP_029733354.1|AEAL, LOC109413937|XP_029713787.1|AEAL, LOC115253519|XP_019543215.2|AEAL
OG0009558	LOC5577728|XP_021695296.1|AAEG	LOC109407301|XP_029714515.1|AEAL
OG0009559	LOC5572396|XP_001660345.2|AAEG	LOC109432669|XP_019564584.2|AEAL, LOC115268226|XP_029732142.1|AEAL
OG0009559	LOC110677030|XP_021703189.1|AAEG	LOC109421525|XP_019551582.2|AEAL, LOC109421483|XP_019551523.2|AEAL
OG0009559	LOC5565434|XP_001649809.2|AAEG	LOC109426052|XP_019557039.2|AEAL
OG0009559	LOC5576315|XP_021710795.1|AAEG, LOC5565448|XP_001649779.2|AAEG	LOC109425889|XP_019556813.2|AEAL, LOC109425974|XP_019556937.2|AEAL, LOC109425973|XP_019556936.2|AEAL, LOC115268086|XP_029731964.1|AEAL
OG0009561	LOC5568259|XP_001657953.2|AAEG	LOC109410595|XP_019539663.2|AEAL
OG0009561	LOC5574696|XP_001661594.2|AAEG	LOC109414404|XP_019543755.2|AEAL, LOC115268305|XP_029732197.1|AEAL, LOC109410590|XP_019539659.2|AEAL
OG0009920	LOC110678339|XP_021706773.1|AAEG, LOC5572205|XP_021693069.1|AAEG, LOC110680290|XP_021711816.1|AAEG	LOC115263789|XP_029723030.1|AEAL
OG0009920	LOC110676430|XP_021699990.1|AAEG	LOC109398652|XP_019526584.2|AEAL
OG0009920	LOC110679212|XP_021709041.1|AAEG, LOC110681485|XP_021712946.1|AAEG	LOC109622849|XP_029728925.1|AEAL
OG0009920	LOC5573311|XP_021693437.1|AAEG	LOC115268372|XP_029732242.1|AEAL, LOC115266632|XP_029728997.1|AEAL
OG0009921	LOC110677208|XP_021703887.1|AAEG, LOC110678797|XP_021707877.1|AAEG	LOC115255249|XP_029709055.1|AEAL
OG0009921	LOC110679523|XP_021710060.1|AAEG	LOC109416518|XP_029709949.1|AEAL
OG0009921	LOC5568810|XP_001658176.1|AAEG	LOC109409260|XP_019538223.1|AEAL
OG0009921	LOC5573057|XP_001654377.1|AAEG	LOC109415311|XP_019544740.2|AEAL
OG0009921	LOC5570254|XP_001659034.2|AAEG	LOC109409734|XP_029726065.1|AEAL, LOC115253892|XP_029726099.1|AEAL
OG0009923	LOC5577958|XP_001663632.1|AAEG	LOC115263362|XP_029722520.1|AEAL, LOC109430775|XP_019562390.1|AEAL, LOC115263228|XP_029722085.1|AEAL
OG0009923	LOC110676143|XP_021698575.1|AAEG, LOC110676144|XP_021698576.1|AAEG	LOC109430778|XP_019562392.2|AEAL, LOC115263088|XP_029721868.1|AEAL
OG0009923	LOC5577960|XP_001663634.1|AAEG	LOC109430766|XP_019562386.1|AEAL, LOC109424139|XP_019554776.2|AEAL, LOC115263227|XP_029722084.1|AEAL, LOC109424184|XP_019554822.1|AEAL, LOC115263087|XP_029721867.1|AEAL
OG0009923	LOC5577962|XP_001663636.1|AAEG, LOC5577961|XP_001663635.2|AAEG	LOC109424138|XP_019554775.2|AEAL, LOC115263364|XP_029722522.1|AEAL
OG0009924	LOC5577131|XP_021699422.1|AAEG	LOC109423824|XP_019554411.2|AEAL, LOC115267537|XP_029730480.1|AEAL, LOC109430636|XP_019562274.2|AEAL
OG0009924	LOC5571180|XP_001653478.2|AAEG	LOC109406507|XP_019535139.2|AEAL
OG0009924	LOC5571163|XP_001653475.2|AAEG	LOC109418725|XP_019548503.2|AEAL
OG0009926	LOC5568663|XP_021707713.1|AAEG	LOC109398825|XP_029714400.1|AEAL, LOC109429236|XP_029718712.1|AEAL
OG0010262	LOC110674852|XP_021695055.1|AAEG, LOC5564954|XP_021712113.1|AAEG, LOC110674855|XP_021695061.1|AAEG, LOC110674127|XP_021693544.1|AAEG, LOC110674848|XP_021695048.1|AAEG, LOC110674853|XP_021695058.1|AAEG, LOC110674851|XP_021695052.1|AAEG, LOC110674850|XP_021695049.1|AAEG, LOC110674132|XP_021693562.1|AAEG, LOC5570144|XP_001653127.1|AAEG	LOC109421769|XP_019551849.2|AEAL
OG0010262	LOC5572217|XP_021711558.1|AAEG, LOC110677856|XP_021705271.1|AAEG, LOC110679867|XP_021711549.1|AAEG	LOC115264322|XP_029723859.1|AEAL, LOC115267703|XP_029730714.1|AEAL, LOC109401951|XP_019530124.2|AEAL
OG0010263	LOC5571806|XP_021708979.1|AAEG	LOC109427542|XP_029733908.1|AEAL, LOC115256484|XP_029711001.1|AEAL, LOC115256406|XP_029710747.1|AEAL
