Orthogroup	AAEG.longest_only	DSEC.longest_only
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC6619092|XP_032577088.1|DSEC
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC6619692|XP_002043907.1|DSEC
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC6621162|XP_032578743.1|DSEC
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC6613538|XP_002038006.2|DSEC
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC6618382|XP_002042652.1|DSEC
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC6613381|XP_032575065.1|DSEC
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC116801966|XP_032580329.1|DSEC
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC6616145|XP_002040510.1|DSEC
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC6615234|XP_002039640.2|DSEC
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC6608472|XP_002033206.1|DSEC
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC6615923|XP_002040291.1|DSEC
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC6618564|XP_002042824.1|DSEC
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC6618589|XP_032581454.1|DSEC
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC6612478|XP_002036986.1|DSEC
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC6609646|XP_002034320.1|DSEC
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC6606408|XP_032576381.1|DSEC
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC6608897|XP_002033611.1|DSEC
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC6616170|XP_032580971.1|DSEC
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC116802090|XP_032581092.1|DSEC
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC6617546|XP_032581963.1|DSEC
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC6605233|XP_002030071.1|DSEC
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC6619374|XP_032573247.1|DSEC
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC6619850|XP_032580093.1|DSEC
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC6618110|XP_032580274.1|DSEC
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC6618112|XP_032582709.1|DSEC
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC6621008|XP_002045201.1|DSEC
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC6610257|XP_002034852.1|DSEC
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC6613388|XP_002037862.1|DSEC
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC6616588|XP_002040947.1|DSEC
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC6620255|XP_002044463.1|DSEC
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC6605308|XP_002030146.1|DSEC
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC6605321|XP_002030158.1|DSEC
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC6616328|XP_002040688.1|DSEC
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC6605699|XP_002030515.1|DSEC
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC6619441|XP_032575012.1|DSEC
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC6620515|XP_002044719.1|DSEC
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC6620086|XP_032581555.1|DSEC
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC6609316|XP_032570621.1|DSEC
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC6616651|XP_002041008.1|DSEC
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC116800508|XP_032571794.1|DSEC
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC6609201|XP_002033892.1|DSEC
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC6609202|XP_002033893.1|DSEC
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC6614578|XP_032569921.1|DSEC
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC6614545|XP_002038976.1|DSEC
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC6608563|XP_002033297.1|DSEC
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC6605337|XP_002030173.1|DSEC
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC116800662|XP_032572771.1|DSEC
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC6605853|XP_002030667.2|DSEC
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC6605851|XP_002030665.2|DSEC
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC6605248|XP_002030086.1|DSEC
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC6605829|XP_032573373.1|DSEC
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC6609945|XP_002034591.2|DSEC
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC6614818|XP_032581826.1|DSEC
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC6621491|XP_002045638.1|DSEC
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC6620430|XP_002044627.1|DSEC
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC6607502|XP_032577697.1|DSEC
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC6609619|XP_002034296.1|DSEC
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC6616239|XP_032573590.1|DSEC
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC6605384|XP_002030217.1|DSEC
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC6605383|XP_032575039.1|DSEC
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC6616244|XP_032573159.1|DSEC
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC6605579|XP_002030401.1|DSEC
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC6608701|XP_032572427.1|DSEC
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC6607863|XP_002032617.1|DSEC
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC6609533|XP_002034216.1|DSEC
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC6618325|XP_002042597.2|DSEC
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC6611473|XP_002036014.1|DSEC
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC6609515|XP_032572116.1|DSEC
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC6618542|XP_032581662.1|DSEC
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC6616283|XP_002040647.1|DSEC
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC6608568|XP_032572976.1|DSEC
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC6611043|XP_002035600.1|DSEC
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC6618576|XP_002042835.1|DSEC
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC6618574|XP_032580081.1|DSEC
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC6612003|XP_002036520.1|DSEC
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC6616034|XP_002040400.1|DSEC
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC6606191|XP_002030999.2|DSEC
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC6610677|XP_002035243.1|DSEC
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC6611636|XP_002036172.2|DSEC
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC6608465|XP_032572704.1|DSEC
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC116802213|XP_032581842.1|DSEC
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC6620097|XP_002044309.1|DSEC
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC6615030|XP_032582533.1|DSEC
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC6619472|XP_002043687.1|DSEC
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC6616288|XP_002040652.2|DSEC
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC6607182|XP_002031968.1|DSEC
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC6619974|XP_032580709.1|DSEC
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC6612244|XP_002036756.2|DSEC
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC6607981|XP_002032729.2|DSEC
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC6620994|XP_032581337.1|DSEC
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC6611928|XP_002036445.1|DSEC
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC6614920|XP_002039337.2|DSEC
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC6619424|XP_032573261.1|DSEC
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC6605166|XP_002030005.2|DSEC
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC6605641|XP_032573341.1|DSEC
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC6616458|XP_002040819.1|DSEC
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC6616457|XP_002040818.2|DSEC
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC6616608|XP_032575438.1|DSEC
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC116801384|XP_032576230.1|DSEC
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC6613380|XP_002037854.1|DSEC
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC6616331|XP_002040691.1|DSEC
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC6605719|XP_002030535.1|DSEC
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC6605717|XP_002030533.1|DSEC
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC6617716|XP_002042028.1|DSEC
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC6620615|XP_002044818.1|DSEC
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC6617858|XP_002042166.1|DSEC
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC6608256|XP_002033000.1|DSEC
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC6617820|XP_002042130.2|DSEC
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC6619014|XP_032576526.1|DSEC
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC6617252|XP_002041579.1|DSEC
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC6610395|XP_032575526.1|DSEC
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC6611497|XP_002036038.2|DSEC
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC6613488|XP_002037957.1|DSEC
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC6616293|XP_002040657.2|DSEC
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC6613046|XP_002037529.1|DSEC
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC6615308|XP_032571104.1|DSEC
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC6620354|XP_002044564.2|DSEC
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC6619805|XP_002044018.1|DSEC
OG0007522	LOC5566415|XP_021710266.1|AAEG	LOC6615035|XP_002039452.1|DSEC
OG0007523	LOC5575516|XP_021710609.1|AAEG	LOC6608712|XP_002033436.1|DSEC
OG0007524	LOC5564364|XP_021706173.1|AAEG	LOC6613382|XP_002037856.1|DSEC
OG0007525	LOC5571035|XP_001659470.1|AAEG	LOC6611208|XP_002035764.1|DSEC
OG0007526	LOC5571024|XP_001659458.2|AAEG	LOC6606240|XP_032577803.1|DSEC
OG0007527	LOC5569796|XP_001653010.1|AAEG	LOC6605184|XP_002030023.1|DSEC
OG0007528	LOC5572184|XP_021710216.1|AAEG	LOC6619158|XP_002043398.1|DSEC
OG0007529	LOC5578347|XP_021704792.1|AAEG	LOC6609161|XP_032571979.1|DSEC
OG0007530	LOC5567240|XP_001651670.2|AAEG	LOC6619645|XP_002043860.1|DSEC
OG0007531	LOC5567238|XP_001651668.2|AAEG	LOC6619184|XP_002043408.1|DSEC
OG0007532	LOC5567221|XP_001651650.2|AAEG	LOC6618800|XP_002043049.1|DSEC
OG0007533	LOC5567219|XP_001651647.2|AAEG	LOC6616455|XP_002040816.1|DSEC
OG0007534	LOC5567216|XP_001651645.1|AAEG	LOC6605649|XP_002030467.1|DSEC
OG0007535	LOC5567210|XP_001651639.2|AAEG	LOC6605572|XP_002030394.1|DSEC
OG0007536	LOC5567207|XP_021710699.1|AAEG	LOC6606151|XP_032579062.1|DSEC
OG0007537	LOC5567198|XP_021709908.1|AAEG	LOC6605609|XP_032573849.1|DSEC
OG0007538	LOC5567190|XP_021710084.1|AAEG	LOC6605612|XP_032575858.1|DSEC
OG0007539	LOC5567180|XP_021709178.1|AAEG	LOC6614513|XP_032574249.1|DSEC
OG0007540	LOC5567179|XP_001651608.1|AAEG	LOC6612983|XP_032578307.1|DSEC
OG0007541	LOC110679261|XP_021709179.1|AAEG	LOC6609035|XP_002033738.2|DSEC
OG0007542	LOC5567178|XP_021706240.1|AAEG	LOC6615491|XP_002039871.1|DSEC
OG0007543	LOC5571202|XP_001659588.2|AAEG	LOC6620282|XP_032579867.1|DSEC
OG0007544	LOC5571904|XP_001660002.1|AAEG	LOC6605387|XP_032575043.1|DSEC
OG0007545	LOC5574817|XP_021711563.1|AAEG	LOC6614737|XP_002039161.1|DSEC
OG0007546	LOC5577750|XP_001663523.2|AAEG	LOC6617021|XP_002041349.2|DSEC
OG0007547	LOC5579104|XP_021707664.1|AAEG	LOC6609741|XP_002034395.1|DSEC
OG0007548	LOC5572083|XP_021707928.1|AAEG	LOC6610339|XP_032574354.1|DSEC
OG0007549	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG	LOC6616472|XP_002040833.1|DSEC
OG0007550	LOC5566064|XP_021711259.1|AAEG	LOC6605597|XP_002030416.2|DSEC
OG0007551	LOC5566044|XP_021711454.1|AAEG	LOC6608104|XP_032571765.1|DSEC
OG0007552	LOC5566045|XP_001650420.1|AAEG	LOC116801939|XP_032579942.1|DSEC
OG0007553	LOC5566061|XP_001650421.1|AAEG	LOC6613196|XP_002037677.1|DSEC
OG0007554	LOC5578125|XP_001656772.1|AAEG	LOC6605087|XP_002029928.1|DSEC
OG0007555	LOC5578084|XP_021710051.1|AAEG	LOC6609542|XP_002034225.1|DSEC
OG0007556	LOC5578086|XP_021706803.1|AAEG	LOC6618940|XP_032571758.1|DSEC
OG0007557	LOC5578088|XP_021710800.1|AAEG	LOC6618785|XP_032571220.1|DSEC
OG0007558	LOC5578097|XP_021706575.1|AAEG	LOC6609207|XP_032571436.1|DSEC
OG0007559	LOC5578100|XP_001656796.2|AAEG	LOC6611736|XP_002036259.1|DSEC
OG0007560	LOC5578115|XP_001656813.2|AAEG	LOC6616314|XP_002040674.1|DSEC
OG0007561	LOC5578903|XP_021708574.1|AAEG	LOC6618389|XP_032574734.1|DSEC
OG0007562	LOC5580212|XP_001662072.2|AAEG	LOC6605367|XP_032576083.1|DSEC
OG0007563	LOC5568521|XP_001652343.2|AAEG	LOC6606140|XP_002030948.1|DSEC
OG0007564	LOC110677853|XP_021705246.1|AAEG	LOC6605536|XP_002030364.1|DSEC
OG0007565	LOC5566872|XP_021705357.1|AAEG	LOC6619674|XP_002043889.1|DSEC
OG0007566	LOC5566867|XP_021710072.1|AAEG	LOC6609153|XP_002033855.1|DSEC
OG0007567	LOC5564584|XP_001648922.2|AAEG	LOC6612652|XP_002037156.1|DSEC
OG0007568	LOC5564591|XP_021707551.1|AAEG	LOC6608954|XP_002033668.1|DSEC
OG0007569	LOC5564588|XP_021704602.1|AAEG	LOC6609955|XP_002034601.1|DSEC
OG0007570	LOC5564593|XP_001648925.2|AAEG	LOC6608953|XP_032570882.1|DSEC
OG0007571	LOC5564598|XP_001648926.2|AAEG	LOC6608956|XP_032571601.1|DSEC
OG0007572	LOC5564582|XP_021705472.1|AAEG	LOC6613487|XP_002037956.2|DSEC
OG0007573	LOC5564589|XP_001648945.2|AAEG	LOC6609381|XP_002034070.1|DSEC
OG0007574	LOC5579923|XP_021705877.1|AAEG	LOC6618851|XP_002043100.2|DSEC
OG0007575	LOC5579925|XP_021705957.1|AAEG	LOC6609341|XP_032572615.1|DSEC
OG0007576	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG	LOC6617589|XP_032582494.1|DSEC
OG0007577	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG	LOC6614824|XP_002039243.1|DSEC
OG0007578	LOC5577286|XP_021706718.1|AAEG	LOC6613697|XP_032583599.1|DSEC
OG0007579	LOC5573261|XP_001654472.1|AAEG	LOC6608208|XP_002032953.2|DSEC
OG0007580	LOC5573262|XP_021709471.1|AAEG	LOC6605803|XP_002030618.1|DSEC
OG0007581	LOC5573265|XP_021707203.1|AAEG	LOC6614417|XP_002038850.2|DSEC
OG0007582	LOC5573266|XP_021707044.1|AAEG	LOC6619689|XP_002043904.1|DSEC
OG0007583	LOC5573269|XP_021707075.1|AAEG	LOC6615427|XP_002039809.1|DSEC
OG0007584	LOC5574192|XP_021707347.1|AAEG	LOC6615120|XP_002039536.2|DSEC
OG0007585	LOC5574191|XP_001661248.1|AAEG	LOC6622009|XP_032575038.1|DSEC
OG0007586	LOC5574174|XP_021708031.1|AAEG	LOC6611192|XP_002035748.1|DSEC
OG0007587	LOC5567490|XP_021708142.1|AAEG	LOC6615314|XP_032571105.1|DSEC
OG0007588	LOC5567489|XP_001657496.1|AAEG	LOC6620275|XP_032582775.1|DSEC
OG0007589	LOC5567471|XP_021708456.1|AAEG, LOC110681387|XP_021712824.1|AAEG	LOC6620165|XP_002044376.1|DSEC
OG0007590	LOC5567461|XP_021708534.1|AAEG	LOC6605691|XP_032575736.1|DSEC
OG0007591	LOC5567458|XP_001657458.1|AAEG	LOC6608380|XP_002033116.1|DSEC
OG0007592	LOC5567453|XP_001657457.1|AAEG	LOC6615554|XP_002039928.1|DSEC
OG0007593	LOC5571923|XP_021708638.1|AAEG	LOC116802035|XP_032580881.1|DSEC
OG0007594	LOC5566548|XP_001650943.2|AAEG	LOC6608373|XP_002033109.1|DSEC
OG0007595	LOC5566544|XP_001650939.1|AAEG	LOC6609958|XP_002034604.1|DSEC
OG0007596	LOC5566535|XP_001650927.1|AAEG	LOC6604862|XP_002029707.1|DSEC
OG0007597	LOC5563691|XP_001647963.1|AAEG	LOC6618334|XP_002042606.1|DSEC
OG0007598	LOC5568961|XP_001652621.1|AAEG	LOC6609343|XP_002034032.1|DSEC
OG0007599	LOC5576161|XP_021709806.1|AAEG	LOC6605570|XP_032574176.1|DSEC
OG0007600	LOC5568951|XP_001652611.1|AAEG	LOC6618398|XP_002042668.1|DSEC
OG0007601	LOC5565426|XP_001649804.1|AAEG	LOC6605771|XP_032575148.1|DSEC
OG0007602	LOC5565447|XP_001649793.1|AAEG	LOC6616497|XP_002040857.1|DSEC
OG0007603	LOC5565439|XP_021710531.1|AAEG	LOC6616496|XP_032574627.1|DSEC
OG0007604	LOC5567876|XP_001651907.1|AAEG	LOC6610137|XP_032575084.1|DSEC
OG0007605	LOC5576319|XP_021710862.1|AAEG	LOC6616551|XP_032574774.1|DSEC
OG0007606	LOC5576326|XP_001656061.1|AAEG	LOC6605334|XP_032576075.1|DSEC
OG0007607	LOC5564131|XP_021711054.1|AAEG	LOC6617054|XP_032576166.1|DSEC
OG0007608	LOC5564115|XP_001648450.1|AAEG	LOC6616350|XP_002040710.1|DSEC
OG0007609	LOC5564110|XP_001648448.1|AAEG	LOC6618544|XP_002042804.1|DSEC
OG0007610	LOC5566702|XP_021711360.1|AAEG	LOC6608409|XP_002033143.2|DSEC
OG0007611	LOC5566699|XP_021711392.1|AAEG	LOC6619454|XP_032579934.1|DSEC
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC6608400|XP_032571575.1|DSEC
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC6615310|XP_002039714.2|DSEC
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC6610566|XP_002035139.1|DSEC
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC6605027|XP_002029870.1|DSEC
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC6612653|XP_032576999.1|DSEC
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC6605837|XP_032574593.1|DSEC
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC6605650|XP_002030468.1|DSEC
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC6605593|XP_002030412.1|DSEC
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC6605629|XP_002030447.2|DSEC
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC6608323|XP_002033060.1|DSEC
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC6620533|XP_032575342.1|DSEC
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC6616259|XP_032573166.1|DSEC
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC6616356|XP_032575319.1|DSEC
OG0007625	LOC5573208|XP_021704307.1|AAEG	LOC6605250|XP_032573396.1|DSEC
OG0007626	LOC5573228|XP_001654433.1|AAEG	LOC6610306|XP_002034901.1|DSEC
OG0007627	LOC5573216|XP_001654431.1|AAEG	LOC6610307|XP_002034902.1|DSEC
OG0007628	LOC5572034|XP_001660142.1|AAEG	LOC6619487|XP_002043702.1|DSEC
OG0007629	LOC110680484|XP_021711981.1|AAEG	LOC6604875|XP_002029720.1|DSEC
OG0007664	LOC5579633|XP_021694454.1|AAEG	LOC6606440|XP_032577729.1|DSEC
OG0007665	LOC5575983|XP_021694469.1|AAEG	LOC6616230|XP_032580439.1|DSEC
OG0007666	LOC5566218|XP_001650621.2|AAEG	LOC6612588|XP_032580409.1|DSEC
OG0007667	LOC5574530|XP_001655183.2|AAEG	LOC6620333|XP_032581605.1|DSEC
OG0007668	LOC5572032|XP_001660139.1|AAEG	LOC6611674|XP_002036209.1|DSEC
OG0007669	LOC5572018|XP_001660127.1|AAEG	LOC6620094|XP_032580442.1|DSEC
OG0007670	LOC5572019|XP_021694526.1|AAEG	LOC6620093|XP_032580441.1|DSEC
OG0007671	LOC5579819|XP_021694539.1|AAEG	LOC6619842|XP_002044055.1|DSEC
OG0007672	LOC5564262|XP_001648601.2|AAEG	LOC6615989|XP_002040356.1|DSEC
OG0007673	LOC5574715|XP_001655294.1|AAEG	LOC6617137|XP_002041464.1|DSEC
OG0007674	LOC5574714|XP_021694711.1|AAEG	LOC6618436|XP_002042706.1|DSEC
OG0007675	LOC5567109|XP_021694820.1|AAEG	LOC6618453|XP_002042723.2|DSEC
OG0007676	LOC5579417|XP_001647719.2|AAEG	LOC6614856|XP_002039274.1|DSEC
OG0007677	LOC5564702|XP_021694824.1|AAEG	LOC6612191|XP_032582464.1|DSEC
OG0007678	LOC5577043|XP_021694833.1|AAEG	LOC6617919|XP_032582160.1|DSEC
OG0007679	LOC5574747|XP_021694839.1|AAEG	LOC6617923|XP_032582152.1|DSEC
OG0007680	LOC5580053|XP_001654817.2|AAEG	LOC6613168|XP_002037649.1|DSEC
OG0007681	LOC110674813|XP_021694898.1|AAEG	LOC6620397|XP_002044605.1|DSEC
OG0007682	LOC5566204|XP_021694939.1|AAEG	LOC6620007|XP_002044219.2|DSEC
OG0007683	LOC5568331|XP_021694941.1|AAEG	LOC6615016|XP_002039433.1|DSEC
OG0007684	LOC5568330|XP_001657986.2|AAEG	LOC6618456|XP_002042726.1|DSEC
OG0007685	LOC5564956|XP_021694953.1|AAEG	LOC6619987|XP_032580715.1|DSEC
OG0007686	LOC5576498|XP_021694976.1|AAEG	LOC6617936|XP_032580334.1|DSEC
OG0007687	LOC110674836|XP_021695005.1|AAEG	LOC6612491|XP_002036999.2|DSEC
OG0007688	LOC5577553|XP_001663425.2|AAEG	LOC6607670|XP_002032435.1|DSEC
OG0007689	LOC5572116|XP_001660190.2|AAEG	LOC6615169|XP_032581288.1|DSEC
OG0007690	LOC5579456|XP_021695153.1|AAEG	LOC6618472|XP_032580285.1|DSEC
OG0007691	LOC5573614|XP_001660939.2|AAEG	LOC6618739|XP_002042997.1|DSEC
OG0007692	LOC5579011|XP_021695301.1|AAEG	LOC6618440|XP_032581131.1|DSEC
OG0007693	LOC5579009|XP_001664189.2|AAEG	LOC6614955|XP_002039372.1|DSEC
OG0007694	LOC5565024|XP_001649367.2|AAEG	LOC6605774|XP_002030589.1|DSEC
OG0007695	LOC5566765|XP_021701470.1|AAEG	LOC6612318|XP_032581295.1|DSEC
OG0007696	LOC5566767|XP_021702078.1|AAEG	LOC6618351|XP_002042622.2|DSEC
OG0007697	LOC5573524|XP_001660921.1|AAEG	LOC6610782|XP_032574608.1|DSEC
OG0007698	LOC5573520|XP_001660919.2|AAEG	LOC6618623|XP_032580817.1|DSEC
OG0007699	LOC5569928|XP_021704115.1|AAEG	LOC6620271|XP_002044446.1|DSEC
OG0007700	LOC5569932|XP_021705373.1|AAEG	LOC6616112|XP_032580379.1|DSEC
OG0007701	LOC5568402|XP_021705509.1|AAEG	LOC6612348|XP_032581221.1|DSEC
OG0007702	LOC5568405|XP_021705959.1|AAEG	LOC6615901|XP_032581348.1|DSEC
OG0007703	LOC5574013|XP_001661100.1|AAEG	LOC6612497|XP_002037005.1|DSEC
OG0007704	LOC5571986|XP_021711684.1|AAEG	LOC6612942|XP_002037434.1|DSEC
OG0007705	LOC5571976|XP_001660081.1|AAEG	LOC6614905|XP_002039322.1|DSEC
OG0007706	LOC110681501|XP_021713061.1|AAEG	LOC6614887|XP_002039304.1|DSEC
OG0007707	LOC5571379|XP_021713067.1|AAEG	LOC6619554|XP_032582751.1|DSEC
OG0007708	LOC23687681|XP_021713268.1|AAEG	LOC6620492|XP_032582046.1|DSEC
OG0007709	LOC5569753|XP_021693528.1|AAEG	LOC6618675|XP_002042934.1|DSEC
OG0007710	LOC5571233|XP_021694148.1|AAEG	LOC6620306|XP_032581034.1|DSEC
OG0007711	LOC5567951|XP_001657767.2|AAEG	LOC6618006|XP_002042314.2|DSEC
OG0007712	LOC5564206|XP_021694249.1|AAEG	LOC6619599|XP_032581399.1|DSEC
OG0007713	LOC5565116|XP_021695026.1|AAEG	LOC6612435|XP_032580514.1|DSEC
OG0007714	LOC5569553|XP_001658614.1|AAEG	LOC6615189|XP_032582353.1|DSEC
OG0007715	LOC5569564|XP_021695249.1|AAEG	LOC6618469|XP_002042739.1|DSEC
OG0007716	LOC5569927|XP_001658824.2|AAEG	LOC6617579|XP_002041892.1|DSEC
OG0007717	LOC5566491|XP_021696198.1|AAEG	LOC6612951|XP_032576279.1|DSEC
OG0007718	LOC5571307|XP_001653622.2|AAEG	LOC6615237|XP_032581774.1|DSEC
OG0007719	LOC5568412|XP_021696984.1|AAEG	LOC6612389|XP_032581167.1|DSEC
OG0007720	LOC5568407|XP_021697048.1|AAEG	LOC6612387|XP_032579984.1|DSEC
OG0007721	LOC5564013|XP_021697118.1|AAEG	LOC6620642|XP_032581104.1|DSEC
OG0007722	LOC5579401|XP_021694236.1|AAEG	LOC6620639|XP_032581350.1|DSEC
OG0007723	LOC5564822|XP_001649177.2|AAEG	LOC6617500|XP_002041817.2|DSEC
OG0007724	LOC5576601|XP_021697242.1|AAEG	LOC6617268|XP_032574058.1|DSEC
OG0007725	LOC5576603|XP_021697338.1|AAEG	LOC6618430|XP_032581099.1|DSEC
