Orthogroup	AAEG.longest_only	CPIP.longest_only
OG0009233	LOC5572154|XP_001660229.2|AAEG	LOC120418770|XP_039437181.1|CPIP
OG0009234	LOC5574784|XP_001655344.2|AAEG	LOC120415120|XP_039432473.1|CPIP
OG0009235	ND5|YP_009389267.1|AAEG	ND5|YP_004221855.1|CPIP
OG0009555	LOC5565950|XP_021701655.1|AAEG	LOC120428372|XP_039449307.1|CPIP
OG0009555	LOC5580123|XP_001655276.2|AAEG	LOC120426605|XP_039447332.1|CPIP, LOC120426604|XP_039447330.1|CPIP
OG0009555	LOC5580063|XP_001654819.1|AAEG	LOC120419976|XP_039438789.1|CPIP
OG0009556	LOC5566948|XP_021694252.1|AAEG	LOC120430284|XP_039451310.1|CPIP
OG0009557	LOC5565259|XP_001649614.2|AAEG	LOC120427449|XP_039448251.1|CPIP
OG0009558	LOC5566850|XP_001651274.2|AAEG	LOC120428116|XP_039449034.1|CPIP, LOC120428115|XP_039449032.1|CPIP, LOC120428113|XP_039449030.1|CPIP, LOC120428114|XP_039449031.1|CPIP, LOC120413064|XP_039429702.1|CPIP, LOC120427867|XP_039448731.1|CPIP
OG0009558	LOC5577728|XP_021695296.1|AAEG	LOC120420289|XP_039439225.1|CPIP
OG0009559	LOC5572396|XP_001660345.2|AAEG	LOC120412747|XP_039429273.1|CPIP
OG0009559	LOC110677030|XP_021703189.1|AAEG	LOC120423900|XP_039443815.1|CPIP
OG0009559	LOC5565434|XP_001649809.2|AAEG	LOC120429203|XP_039450346.1|CPIP
OG0009559	LOC5576315|XP_021710795.1|AAEG, LOC5565448|XP_001649779.2|AAEG	LOC120416541|XP_039434198.1|CPIP
OG0009561	LOC5568259|XP_001657953.2|AAEG	LOC120414971|XP_039432238.1|CPIP
OG0009561	LOC5574696|XP_001661594.2|AAEG	LOC120414958|XP_039432225.1|CPIP
OG0009920	LOC110678339|XP_021706773.1|AAEG, LOC5572205|XP_021693069.1|AAEG, LOC110680290|XP_021711816.1|AAEG	LOC120418737|XP_039437146.1|CPIP
OG0009921	LOC5568810|XP_001658176.1|AAEG	LOC120425911|XP_039446465.1|CPIP
OG0009921	LOC5573057|XP_001654377.1|AAEG	LOC120413822|XP_039430711.1|CPIP
OG0009921	LOC5570254|XP_001659034.2|AAEG	LOC120428394|XP_039449335.1|CPIP
OG0009922	LOC110675903|XP_021697594.1|AAEG	LOC120413197|XP_039429847.1|CPIP
OG0009924	LOC5577131|XP_021699422.1|AAEG	LOC120417491|XP_039435500.1|CPIP
OG0009924	LOC5571175|XP_001653479.2|AAEG	LOC120425286|XP_039445672.1|CPIP, LOC120425280|XP_039445665.1|CPIP
OG0009924	LOC5571163|XP_001653475.2|AAEG	LOC120425276|XP_039445661.1|CPIP
OG0009926	LOC5568663|XP_021707713.1|AAEG	LOC120423431|XP_039443170.1|CPIP
OG0009927	LOC5576225|XP_001656003.2|AAEG	LOC120431497|XP_039452536.1|CPIP, LOC120415340|XP_039432763.1|CPIP
OG0010262	LOC110674852|XP_021695055.1|AAEG, LOC5564954|XP_021712113.1|AAEG, LOC110674855|XP_021695061.1|AAEG, LOC110674127|XP_021693544.1|AAEG, LOC110674848|XP_021695048.1|AAEG, LOC110674853|XP_021695058.1|AAEG, LOC110674851|XP_021695052.1|AAEG, LOC110674850|XP_021695049.1|AAEG, LOC110674132|XP_021693562.1|AAEG, LOC5570144|XP_001653127.1|AAEG, LOC5572217|XP_021711558.1|AAEG, LOC110677856|XP_021705271.1|AAEG, LOC110679867|XP_021711549.1|AAEG	LOC120416621|XP_039434356.1|CPIP, LOC120418079|XP_039436273.1|CPIP, LOC120418069|XP_039436264.1|CPIP, LOC120432209|XP_039453302.1|CPIP
OG0010263	LOC5571806|XP_021708979.1|AAEG	LOC120420166|XP_039439066.1|CPIP
OG0010263	LOC5569406|XP_001658498.2|AAEG	LOC120419702|XP_039438423.1|CPIP
OG0010263	LOC110678062|XP_021706507.1|AAEG	LOC120419703|XP_039438424.1|CPIP
OG0010263	LOC5573611|XP_001660938.2|AAEG	LOC120419704|XP_039438425.1|CPIP
OG0010264	LOC110674303|XP_021694279.1|AAEG	LOC120413094|XP_039429735.1|CPIP, LOC120423224|XP_039442866.1|CPIP, LOC120431770|XP_039452822.1|CPIP, LOC120429977|XP_039451004.1|CPIP
OG0010265	LOC5572441|XP_021702449.1|AAEG, LOC5572180|XP_021702106.1|AAEG	LOC120413829|XP_039430718.1|CPIP, LOC120413827|XP_039430715.1|CPIP, LOC120413828|XP_039430716.1|CPIP, LOC120420462|XP_039439419.1|CPIP
OG0010265	LOC5569823|XP_001653043.3|AAEG, LOC5569822|XP_001653042.2|AAEG, LOC5569821|XP_021703682.1|AAEG, LOC5569820|XP_001653040.2|AAEG	LOC120413826|XP_039430714.1|CPIP, LOC120413832|XP_039430721.1|CPIP
OG0010266	LOC5564427|XP_021705250.1|AAEG	LOC120413012|XP_039429598.1|CPIP
OG0010266	LOC5579808|XP_001648121.2|AAEG, LOC5579807|XP_001648120.2|AAEG, LOC5564426|XP_001648771.2|AAEG	LOC120413716|XP_039430577.1|CPIP, LOC120413725|XP_039430588.1|CPIP
OG0010606	LOC110679833|XP_021711298.1|AAEG, LOC5577511|XP_001656532.2|AAEG, LOC110681125|XP_021712588.1|AAEG, LOC5577512|XP_001656533.1|AAEG, LOC110681124|XP_021712587.1|AAEG, LOC110680480|XP_021711977.1|AAEG, LOC110681121|XP_021712580.1|AAEG, LOC5577513|XP_001656534.2|AAEG	LOC120428734|XP_039449744.1|CPIP
OG0010606	LOC110681120|XP_021712579.1|AAEG, LOC5577515|XP_001656536.1|AAEG, LOC5577514|XP_001656535.1|AAEG, LOC110681119|XP_021712578.1|AAEG	LOC120428733|XP_039449743.1|CPIP
OG0010607	LOC5565311|XP_001649648.2|AAEG, LOC110675945|XP_021697716.1|AAEG, LOC110675946|XP_021697718.1|AAEG	LOC120426943|XP_039447699.1|CPIP
OG0010607	LOC5565306|XP_001649647.2|AAEG	LOC120426944|XP_039447700.1|CPIP
OG0010607	LOC5567749|XP_001657658.1|AAEG	LOC120418507|XP_039436878.1|CPIP, LOC120418494|XP_039436865.1|CPIP
OG0010608	LOC5565898|XP_021703813.1|AAEG	LOC120412699|XP_039429213.1|CPIP
OG0010609	LOC5580220|XP_001662079.2|AAEG, LOC5580219|XP_001662078.2|AAEG, LOC5569838|XP_001658738.1|AAEG, LOC5568182|XP_001652121.2|AAEG	LOC120421971|XP_039441215.1|CPIP
OG0010609	LOC5580217|XP_001662076.1|AAEG, LOC5580218|XP_001662077.2|AAEG	LOC120428657|XP_039449637.1|CPIP
OG0010610	ND6|YP_009389270.1|AAEG	ND6|YP_004221858.1|CPIP
OG0010811	LOC5577552|XP_001663424.2|AAEG	LOC120415351|XP_039432777.1|CPIP, LOC120417730|XP_039435819.1|CPIP, LOC120417728|XP_039435816.1|CPIP, LOC120415360|XP_039432789.1|CPIP
OG0010812	LOC5572458|XP_001660404.2|AAEG	LOC120416780|XP_039434581.1|CPIP
OG0010812	LOC5574172|XP_021708030.1|AAEG	LOC120431048|XP_039452137.1|CPIP
OG0010812	LOC5570615|XP_001659209.1|AAEG	LOC120416797|XP_039434607.1|CPIP, LOC120416788|XP_039434589.1|CPIP
OG0010813	LOC5577431|XP_021702659.1|AAEG	LOC120427903|XP_039448778.1|CPIP, LOC120428122|XP_039449041.1|CPIP
OG0010814	LOC5572790|XP_001654190.2|AAEG	LOC120412849|XP_039429406.1|CPIP
OG0010814	LOC110677139|XP_021703621.1|AAEG	LOC120420503|XP_039439490.1|CPIP
OG0010815	LOC5577448|XP_001663374.3|AAEG, LOC5577443|XP_001663370.3|AAEG, LOC5577444|XP_021710142.1|AAEG, LOC5577445|XP_021710138.1|AAEG, LOC5577446|XP_021710141.1|AAEG	LOC120421595|XP_039440755.1|CPIP, LOC120421596|XP_039440756.1|CPIP, LOC120427298|XP_039448085.1|CPIP, LOC120421618|XP_039440781.1|CPIP
OG0010939	LOC110675428|XP_021696097.1|AAEG	LOC120425485|XP_039445963.1|CPIP, LOC120427382|XP_039448169.1|CPIP
OG0010939	LOC110681206|XP_021712677.1|AAEG, LOC110674846|XP_021695047.1|AAEG	LOC120426998|XP_039447749.1|CPIP
OG0010940	LOC5569890|XP_001658784.2|AAEG	LOC120430688|XP_039451723.1|CPIP, LOC120430695|XP_039451738.1|CPIP, LOC120430357|XP_039451392.1|CPIP
OG0010940	LOC5569892|XP_021693694.1|AAEG	LOC120430685|XP_039451716.1|CPIP, LOC120430354|XP_039451388.1|CPIP, LOC120430687|XP_039451722.1|CPIP
OG0010941	LOC110675951|XP_021697722.1|AAEG, LOC110676051|XP_021698230.1|AAEG, LOC110678841|XP_021708026.1|AAEG, LOC110678152|XP_021706465.1|AAEG	LOC120424194|XP_039444187.1|CPIP
OG0010942	LOC5576382|XP_001662597.2|AAEG	LOC120431373|XP_039452438.1|CPIP
OG0010943	LOC5578802|XP_001657145.2|AAEG	LOC120421708|XP_039440888.1|CPIP
OG0010943	LOC5578790|XP_001657160.2|AAEG, LOC5578791|XP_001657161.2|AAEG, LOC5578789|XP_001657159.2|AAEG	LOC120421709|XP_039440889.1|CPIP
OG0010944	LOC5573142|XP_001660758.1|AAEG, LOC5573141|XP_001660757.1|AAEG, LOC5573166|XP_001660782.2|AAEG	LOC120421168|XP_039440296.1|CPIP, LOC120421151|XP_039440275.1|CPIP, LOC120421164|XP_039440291.1|CPIP, LOC120421147|XP_039440271.1|CPIP, LOC120421165|XP_039440292.1|CPIP, LOC120421163|XP_039440290.1|CPIP, LOC120421166|XP_039440294.1|CPIP, LOC120421167|XP_039440295.1|CPIP
OG0010945	LOC23687602|XP_021705354.1|AAEG	LOC120416150|XP_039433762.1|CPIP
OG0010946	LOC5579938|XP_001652227.2|AAEG	LOC120429953|XP_039450980.1|CPIP, LOC120427425|XP_039448218.1|CPIP
OG0010947	LOC5567939|XP_021710784.1|AAEG	LOC120420845|XP_039439896.1|CPIP, LOC120420844|XP_039439895.1|CPIP
OG0010948	LOC5576224|XP_001656002.1|AAEG	LOC120415337|XP_039432760.1|CPIP
OG0010949	LOC5568270|XP_001657967.2|AAEG, LOC110680808|XP_021712275.1|AAEG	LOC120418588|XP_039436968.1|CPIP
OG0010949	LOC5568268|XP_001657965.2|AAEG	LOC120418584|XP_039436965.1|CPIP
OG0011066	LOC5578828|XP_001664045.2|AAEG	LOC120415629|XP_039433161.1|CPIP
OG0011067	LOC5579875|XP_021695532.1|AAEG	LOC120423011|XP_039442577.1|CPIP
OG0011068	LOC5568737|XP_001658117.2|AAEG, LOC110676017|XP_021698042.1|AAEG, LOC5568738|XP_001658118.2|AAEG, LOC5568740|XP_021698043.1|AAEG, LOC5579504|XP_001647802.2|AAEG	LOC120413479|XP_039430263.1|CPIP, LOC120413480|XP_039430264.1|CPIP, LOC120413482|XP_039430266.1|CPIP, LOC120425345|XP_039445781.1|CPIP
OG0011069	LOC110676397|XP_021699839.1|AAEG	LOC120427498|XP_039448287.1|CPIP
OG0011070	LOC110679480|XP_021709870.1|AAEG	LOC120425626|XP_039446146.1|CPIP, LOC120425620|XP_039446136.1|CPIP, LOC120421679|XP_039440844.1|CPIP, LOC120419956|XP_039438751.1|CPIP, LOC120428866|XP_039449927.1|CPIP, LOC120420392|XP_039439338.1|CPIP, LOC120429184|XP_039450331.1|CPIP, LOC120421510|XP_039440666.1|CPIP, LOC120428268|XP_039449195.1|CPIP
OG0011071	LOC5565214|XP_021706966.1|AAEG	LOC120414247|XP_039431295.1|CPIP, LOC120414248|XP_039431296.1|CPIP, LOC120414246|XP_039431294.1|CPIP
OG0011071	LOC5565231|XP_001649562.2|AAEG, LOC5571117|XP_001659559.1|AAEG	LOC120414245|XP_039431293.1|CPIP, LOC120414244|XP_039431292.1|CPIP
OG0011072	LOC5576820|XP_021704233.1|AAEG	LOC120428241|XP_039449154.1|CPIP
OG0011072	LOC5576821|XP_001656265.2|AAEG, LOC5577177|XP_001663265.1|AAEG	LOC120428237|XP_039449149.1|CPIP, LOC120428233|XP_039449146.1|CPIP, LOC120428236|XP_039449148.1|CPIP, LOC120428232|XP_039449145.1|CPIP, LOC120428238|XP_039449151.1|CPIP
OG0011169	LOC5566635|XP_021705011.1|AAEG	LOC120428592|XP_039449551.1|CPIP
OG0011169	LOC5571025|XP_001659459.2|AAEG	LOC120429999|XP_039451031.1|CPIP
OG0011169	LOC5572910|XP_001660651.2|AAEG	LOC120417617|XP_039435665.1|CPIP
OG0011171	ND2|YP_009389260.1|AAEG	ND2|YP_004221848.1|CPIP
OG0011172	CYTB|YP_009389271.1|AAEG	CYTB|YP_004221859.1|CPIP
OG0011290	LOC110674231|XP_021694128.1|AAEG, LOC110676302|XP_021699373.1|AAEG, LOC110676311|XP_021699400.1|AAEG	LOC120431807|XP_039452860.1|CPIP, LOC120416939|XP_039434791.1|CPIP, LOC120421000|XP_039440050.1|CPIP, LOC120430793|XP_039451843.1|CPIP
OG0011290	LOC110678579|XP_021707301.1|AAEG, LOC110674771|XP_021694751.1|AAEG	LOC120428185|XP_039449099.1|CPIP
OG0011292	LOC5574594|XP_001655226.2|AAEG	LOC120423832|XP_039443709.1|CPIP
OG0011292	LOC5574596|XP_001655228.2|AAEG	LOC120423833|XP_039443710.1|CPIP
OG0011293	LOC5564088|XP_021713250.1|AAEG	LOC120431637|XP_039452689.1|CPIP
OG0011294	LOC5565860|XP_021703639.1|AAEG	LOC120420542|XP_039439547.1|CPIP, LOC120413869|XP_039430772.1|CPIP
OG0011294	LOC110677146|XP_021703647.1|AAEG	LOC120413882|XP_039430790.1|CPIP, LOC120420540|XP_039439546.1|CPIP
OG0011294	LOC5576195|XP_001662532.2|AAEG	LOC120413892|XP_039430802.1|CPIP
OG0011295	LOC5571760|XP_001659894.2|AAEG	LOC120417808|XP_039435941.1|CPIP
OG0011296	LOC110678792|XP_021707849.1|AAEG, LOC5571300|XP_021695818.1|AAEG, LOC5579397|XP_021695789.1|AAEG	LOC120412979|XP_039429563.1|CPIP, LOC120412980|XP_039429564.1|CPIP, LOC120420846|XP_039439897.1|CPIP
OG0011297	LOC5571726|XP_001659872.1|AAEG	LOC120421106|XP_039440194.1|CPIP
OG0011298	LOC5577122|XP_021701688.1|AAEG, LOC5577120|XP_001663215.2|AAEG	LOC120421955|XP_039441202.1|CPIP
OG0011298	LOC110677039|XP_021703237.1|AAEG	LOC120428890|XP_039449964.1|CPIP
OG0011299	LOC5570689|XP_001659278.2|AAEG	LOC120415704|XP_039433232.1|CPIP
OG0011300	LOC5567956|XP_001657778.1|AAEG, LOC5567958|XP_001657779.1|AAEG, LOC110681423|XP_021712859.1|AAEG	LOC120416877|XP_039434705.1|CPIP, LOC120422422|XP_039441770.1|CPIP, LOC120422423|XP_039441771.1|CPIP, LOC120429676|XP_039450641.1|CPIP
OG0011301	LOC5573111|XP_021703227.1|AAEG	LOC120431919|XP_039452985.1|CPIP
OG0011301	LOC5573114|XP_021703238.1|AAEG	LOC120430966|XP_039452035.1|CPIP, LOC120431921|XP_039452988.1|CPIP, LOC120430965|XP_039452032.1|CPIP, LOC120431918|XP_039452983.1|CPIP, LOC120431922|XP_039452990.1|CPIP
OG0011302	LOC5575112|XP_001661834.1|AAEG	LOC120428002|XP_039448904.1|CPIP
OG0011302	LOC5575111|XP_001661833.2|AAEG	LOC120428003|XP_039448905.1|CPIP, LOC120416959|XP_039434804.1|CPIP
OG0011303	LOC5573342|XP_001660818.2|AAEG, LOC5567518|XP_001657509.1|AAEG, LOC5567551|XP_001657506.2|AAEG	LOC120413044|XP_039429669.1|CPIP, LOC120413042|XP_039429667.1|CPIP, LOC120426760|XP_039447468.1|CPIP
OG0011304	LOC5564886|XP_001649204.2|AAEG	LOC120417505|XP_039435517.1|CPIP
OG0011304	LOC5576788|XP_021704580.1|AAEG	LOC120417517|XP_039435534.1|CPIP
OG0011304	LOC5579282|XP_001647590.2|AAEG, LOC5576787|XP_001662874.2|AAEG	LOC120417518|XP_039435535.1|CPIP
OG0011305	LOC5569004|XP_021704301.1|AAEG	LOC120428069|XP_039448977.1|CPIP, LOC120420255|XP_039439185.1|CPIP
OG0011306	LOC5563927|XP_021707346.1|AAEG	LOC120423087|XP_039442696.1|CPIP, LOC120427755|XP_039448599.1|CPIP, LOC120427749|XP_039448593.1|CPIP, LOC120423086|XP_039442695.1|CPIP, LOC120427741|XP_039448580.1|CPIP, LOC120423069|XP_039442675.1|CPIP, LOC120427754|XP_039448598.1|CPIP, LOC120423066|XP_039442672.1|CPIP
OG0011307	LOC110678195|XP_021706514.1|AAEG, LOC110681434|XP_021712878.1|AAEG	LOC120427172|XP_039447966.1|CPIP, LOC120430083|XP_039451106.1|CPIP
OG0011419	LOC5566179|XP_021694829.1|AAEG	LOC120418119|XP_039436330.1|CPIP
OG0011420	LOC110677710|XP_021704546.1|AAEG, LOC110674331|XP_021694317.1|AAEG, LOC110674254|XP_021694210.1|AAEG	LOC120432048|XP_039453114.1|CPIP, LOC120413282|XP_039429953.1|CPIP, LOC120425949|XP_039446520.1|CPIP, LOC120430835|XP_039451883.1|CPIP
OG0011422	LOC5576506|XP_001662698.1|AAEG, LOC5576507|XP_001662699.2|AAEG	LOC120422905|XP_039442404.1|CPIP
OG0011422	LOC110675306|XP_021695512.1|AAEG	LOC120428414|XP_039449361.1|CPIP
OG0011423	LOC5578208|XP_001656852.2|AAEG, LOC5578209|XP_021695644.1|AAEG	LOC120422835|XP_039442311.1|CPIP, LOC120422863|XP_039442346.1|CPIP
OG0011423	LOC5578210|XP_001656854.2|AAEG	LOC120422868|XP_039442351.1|CPIP
OG0011423	LOC110675563|XP_021696580.1|AAEG	LOC120432630|XP_039453814.1|CPIP
OG0011424	LOC110675890|XP_021697552.1|AAEG	LOC120418497|XP_039436868.1|CPIP
OG0011425	LOC5573183|XP_001660800.1|AAEG	LOC120421158|XP_039440284.1|CPIP
OG0011428	LOC5570366|XP_001659087.2|AAEG	LOC120426405|XP_039447095.1|CPIP, LOC120432137|XP_039453201.1|CPIP, LOC120421677|XP_039440842.1|CPIP, LOC120426416|XP_039447108.1|CPIP, LOC120421705|XP_039440885.1|CPIP, LOC120432011|XP_039453080.1|CPIP, LOC120426418|XP_039447110.1|CPIP, LOC120421706|XP_039440886.1|CPIP
OG0011429	LOC5575309|XP_001655683.2|AAEG	LOC120431884|XP_039452946.1|CPIP, LOC120431882|XP_039452944.1|CPIP, LOC120425791|XP_039446333.1|CPIP, LOC120431883|XP_039452945.1|CPIP, LOC120425804|XP_039446351.1|CPIP, LOC120425811|XP_039446362.1|CPIP
OG0011430	LOC110679465|XP_021709808.1|AAEG	LOC120420390|XP_039439337.1|CPIP, LOC120414743|XP_039431987.1|CPIP, LOC120426774|XP_039447482.1|CPIP, LOC120420079|XP_039438938.1|CPIP, LOC120427573|XP_039448385.1|CPIP, LOC120423667|XP_039443488.1|CPIP, LOC120424618|XP_039444720.1|CPIP, LOC120424744|XP_039444870.1|CPIP, LOC120430440|XP_039451486.1|CPIP
OG0011431	LOC5567429|XP_001657429.1|AAEG	LOC120415190|XP_039432582.1|CPIP
OG0011431	LOC5567450|XP_001657428.2|AAEG	LOC120415197|XP_039432589.1|CPIP
OG0011431	LOC5567431|XP_021707988.1|AAEG	LOC120415181|XP_039432573.1|CPIP
OG0011432	LOC5568973|XP_021709726.1|AAEG, LOC5568976|XP_001652626.2|AAEG, LOC5564670|XP_001649016.2|AAEG	LOC120421580|XP_039440746.1|CPIP, LOC120421559|XP_039440719.1|CPIP, LOC120420247|XP_039439169.1|CPIP, LOC120420246|XP_039439167.1|CPIP
OG0011433	COX1|YP_009389261.1|AAEG	COX1|YP_004221849.1|CPIP
OG0011434	COX2|YP_009389262.1|AAEG	COX2|YP_004221850.1|CPIP
OG0011435	ND4|YP_009389268.1|AAEG	ND4|YP_004221856.1|CPIP
OG0011515	LOC110676234|XP_021699266.1|AAEG, LOC110679292|XP_021709299.1|AAEG, LOC110675537|XP_021696529.1|AAEG, LOC110676044|XP_021698197.1|AAEG	LOC120417780|XP_039435870.1|CPIP, LOC120428188|XP_039449102.1|CPIP
OG0011516	LOC110681571|XP_021713378.1|AAEG	LOC120430698|XP_039451744.1|CPIP
OG0011517	LOC5576686|XP_021698329.1|AAEG, LOC5576684|XP_001662819.2|AAEG, LOC110680788|XP_021712267.1|AAEG	LOC120430023|XP_039451077.1|CPIP, LOC120413317|XP_039430021.1|CPIP, LOC120429943|XP_039450999.1|CPIP
OG0011518	LOC5566037|XP_001650404.2|AAEG	LOC120412577|XP_039429023.1|CPIP, LOC120412584|XP_039429035.1|CPIP
OG0011519	LOC110674159|XP_021693684.1|AAEG	LOC120430350|XP_039451383.1|CPIP, LOC120430686|XP_039451717.1|CPIP
OG0011519	LOC5577236|XP_001656342.2|AAEG	LOC120426492|XP_039447195.1|CPIP
OG0011520	LOC5573016|XP_021699236.1|AAEG	LOC120415778|XP_039433335.1|CPIP
OG0011521	LOC5565384|XP_001649737.1|AAEG	LOC120422902|XP_039442401.1|CPIP
OG0011522	LOC110676885|XP_021702130.1|AAEG, LOC110676886|XP_021702131.1|AAEG	LOC120423331|XP_039443037.1|CPIP, LOC120416098|XP_039433716.1|CPIP, LOC120416096|XP_039433713.1|CPIP
OG0011522	LOC110676887|XP_021702132.1|AAEG	LOC120416114|XP_039433731.1|CPIP
OG0011523	LOC23687870|XP_021707173.1|AAEG, LOC23687622|XP_021708300.1|AAEG, LOC5569834|XP_011493409.2|AAEG	LOC120427304|XP_039448091.1|CPIP, LOC120431068|XP_039452157.1|CPIP
OG0011524	LOC5569637|XP_001658654.1|AAEG, LOC5569628|XP_021708237.1|AAEG	LOC120414798|XP_039432047.1|CPIP
OG0011525	LOC5574662|XP_001655241.2|AAEG	LOC120413971|XP_039430912.1|CPIP
OG0011526	LOC5568255|XP_001657948.2|AAEG	LOC120424080|XP_039444028.1|CPIP, LOC120424081|XP_039444029.1|CPIP, LOC120426753|XP_039447462.1|CPIP, LOC120426749|XP_039447457.1|CPIP, LOC120426754|XP_039447463.1|CPIP, LOC120426752|XP_039447461.1|CPIP, LOC120426751|XP_039447460.1|CPIP, LOC120426750|XP_039447458.1|CPIP
OG0011527	LOC5564580|XP_021705076.1|AAEG	LOC120426617|XP_039447343.1|CPIP
OG0011601	LOC110677044|XP_021703263.1|AAEG	LOC120427393|XP_039448176.1|CPIP, LOC120431798|XP_039452850.1|CPIP
OG0011602	LOC5565102|XP_021696184.1|AAEG	LOC120428904|XP_039449972.1|CPIP
OG0011603	LOC5565290|XP_021697472.1|AAEG	LOC120415793|XP_039433355.1|CPIP, LOC120427732|XP_039448574.1|CPIP, LOC120429133|XP_039450265.1|CPIP, LOC120431214|XP_039452291.1|CPIP, LOC120428753|XP_039449769.1|CPIP, LOC120428757|XP_039449773.1|CPIP
OG0011604	LOC5564618|XP_001648961.1|AAEG	LOC120424367|XP_039444397.1|CPIP, LOC120424366|XP_039444395.1|CPIP
OG0011604	LOC5567690|XP_001651850.2|AAEG, LOC5564619|XP_001648963.1|AAEG, LOC110676841|XP_021701919.1|AAEG	LOC120424368|XP_039444398.1|CPIP
OG0011605	LOC110678348|XP_021706797.1|AAEG	LOC120416576|XP_039434246.1|CPIP
OG0011606	LOC5577368|XP_021707267.1|AAEG	LOC120418239|XP_039436477.1|CPIP, LOC120422709|XP_039442156.1|CPIP
OG0011607	LOC5563667|XP_001647950.1|AAEG	LOC120416689|XP_039434440.1|CPIP
OG0011608	ND1|YP_009389272.1|AAEG	ND1|YP_004221860.1|CPIP
OG0011685	LOC5575836|XP_021694440.1|AAEG	LOC120415042|XP_039432349.1|CPIP
OG0011686	LOC5565491|XP_021694725.1|AAEG	LOC120432141|XP_039453210.1|CPIP
OG0011687	LOC110674794|XP_021694837.1|AAEG	LOC120432311|XP_039453432.1|CPIP
OG0011688	LOC5564917|XP_021694895.1|AAEG	LOC120416058|XP_039433656.1|CPIP, LOC120420833|XP_039439888.1|CPIP, LOC120428316|XP_039449248.1|CPIP, LOC120422391|XP_039441776.1|CPIP
OG0011689	LOC110680998|XP_021712454.1|AAEG, LOC5572000|XP_001660105.2|AAEG	LOC120432371|XP_039453501.1|CPIP
OG0011690	LOC5572339|XP_021713126.1|AAEG, LOC110681513|XP_021713128.1|AAEG, LOC5573461|XP_001660883.1|AAEG, LOC5564001|XP_001648322.2|AAEG	LOC120427170|XP_039447962.1|CPIP, LOC120427167|XP_039447960.1|CPIP, LOC120427166|XP_039447959.1|CPIP, LOC120427165|XP_039447958.1|CPIP
OG0011691	LOC5574121|XP_021692951.1|AAEG	LOC120427909|XP_039448783.1|CPIP
OG0011691	LOC110674025|XP_021692948.1|AAEG	LOC120420711|XP_039439740.1|CPIP
OG0011692	LOC110678767|XP_021707796.1|AAEG, LOC110680246|XP_021711750.1|AAEG	LOC120431156|XP_039452230.1|CPIP
OG0011692	LOC5573055|XP_001654379.2|AAEG	LOC120414969|XP_039432234.1|CPIP
OG0011693	LOC5575768|XP_001662189.2|AAEG	LOC120421737|XP_039440932.1|CPIP, LOC120421738|XP_039440933.1|CPIP, LOC120422827|XP_039442298.1|CPIP
OG0011694	LOC5565002|XP_001649332.2|AAEG, LOC5564980|XP_001649331.2|AAEG, LOC5568171|XP_001652107.2|AAEG, LOC110675682|XP_021697019.1|AAEG, LOC5574805|XP_021697016.1|AAEG, LOC110675681|XP_021697014.1|AAEG	LOC120427327|XP_039448111.1|CPIP
OG0011696	LOC5573661|XP_001660984.1|AAEG	LOC120421529|XP_039440683.1|CPIP
OG0011697	LOC110675940|XP_021697711.1|AAEG, LOC110675942|XP_021697713.1|AAEG, LOC5572434|XP_001660371.1|AAEG, LOC110675941|XP_021697712.1|AAEG	LOC120419816|XP_039438587.1|CPIP, LOC120419815|XP_039438586.1|CPIP, LOC120413693|XP_039430555.1|CPIP
OG0011698	LOC5573145|XP_001660761.1|AAEG, LOC5573146|XP_001660762.1|AAEG	LOC120421160|XP_039440286.1|CPIP, LOC120421124|XP_039440214.1|CPIP, LOC120421125|XP_039440215.1|CPIP, LOC120421157|XP_039440283.1|CPIP, LOC120421138|XP_039440253.1|CPIP, LOC120421139|XP_039440254.1|CPIP
OG0011700	LOC5579384|XP_021710307.1|AAEG	LOC120423263|XP_039442931.1|CPIP, LOC120427533|XP_039448333.1|CPIP
OG0011700	LOC23687844|XP_021705254.1|AAEG	LOC120431869|XP_039452935.1|CPIP, LOC120421480|XP_039440631.1|CPIP
OG0011701	LOC5574695|XP_001661597.2|AAEG	LOC120418574|XP_039436953.1|CPIP
OG0011701	LOC5574698|XP_001661598.2|AAEG	LOC120414961|XP_039432227.1|CPIP
OG0011702	LOC5567898|XP_021710627.1|AAEG	LOC120416339|XP_039434000.1|CPIP
OG0011702	LOC5567896|XP_001651933.1|AAEG	LOC120416340|XP_039434001.1|CPIP
OG0011703	LOC5568578|XP_001652407.2|AAEG	LOC120423700|XP_039443536.1|CPIP
OG0011703	LOC5568579|XP_001652408.2|AAEG	LOC120423699|XP_039443535.1|CPIP
OG0011704	LOC5569158|XP_021712380.1|AAEG	LOC120412620|XP_039429105.1|CPIP
OG0011789	LOC5575834|XP_021694443.1|AAEG	LOC120415025|XP_039432324.1|CPIP
OG0011791	LOC110679849|XP_021711426.1|AAEG, LOC110679850|XP_021711429.1|AAEG, LOC110674854|XP_021695059.1|AAEG, LOC110679337|XP_021709410.1|AAEG, LOC110679851|XP_021711431.1|AAEG, LOC110679660|XP_021710761.1|AAEG, LOC110680363|XP_021711865.1|AAEG, LOC110678880|XP_021708140.1|AAEG	LOC120430419|XP_039451453.1|CPIP, LOC120414989|XP_039432279.1|CPIP
