Orthogroup	AAEG.longest_only	DSUZ.longest_only
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC108020202|XP_016943800.1|DSUZ
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC108005282|XP_036677188.1|DSUZ
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC108005277|XP_016923955.1|DSUZ
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC108005102|XP_036677186.1|DSUZ
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC108015034|XP_016936754.1|DSUZ
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC108013248|XP_036672420.1|DSUZ
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC108019625|XP_016942996.2|DSUZ
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC108006951|XP_016926045.1|DSUZ
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC108016669|XP_016938874.1|DSUZ
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC108006741|XP_036675225.1|DSUZ
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC108010026|XP_016930315.1|DSUZ
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC108016010|XP_036674926.1|DSUZ
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC108014587|XP_036673309.1|DSUZ
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC108020159|XP_016943749.1|DSUZ
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC108015721|XP_016926855.2|DSUZ
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC108016887|XP_016939270.1|DSUZ
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC108008696|XP_016928084.1|DSUZ
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC108013680|XP_016935088.1|DSUZ
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC108013709|XP_016935125.1|DSUZ
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC108017008|XP_016939450.1|DSUZ
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC108017558|XP_036672759.1|DSUZ
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC108013976|XP_016935480.2|DSUZ
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC108017194|XP_036672881.1|DSUZ
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC108012036|XP_036675325.1|DSUZ
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC108019712|XP_016943100.1|DSUZ
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC108007219|XP_016926342.2|DSUZ
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC108011550|XP_016932205.2|DSUZ
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC108005477|XP_016924267.1|DSUZ
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC108016641|XP_016938828.1|DSUZ
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC108014975|XP_036676736.1|DSUZ
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC108005116|XP_016923779.2|DSUZ
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC108011127|XP_016931687.1|DSUZ
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC108013669|XP_036676233.1|DSUZ
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC108019180|XP_016942438.1|DSUZ
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC108016577|XP_016938746.2|DSUZ
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC108019141|XP_016942378.1|DSUZ
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC108016829|XP_016939135.1|DSUZ
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC108016740|XP_036676276.1|DSUZ
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC108016830|XP_016939136.1|DSUZ
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC108016942|XP_016939360.1|DSUZ
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC108015393|XP_016937302.1|DSUZ
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC108018980|XP_016942074.1|DSUZ
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC108019093|XP_016942270.1|DSUZ
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC108018067|XP_016940957.1|DSUZ
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC108016933|XP_016939350.1|DSUZ
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC108005055|XP_036673280.1|DSUZ
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC108016862|XP_016939221.1|DSUZ
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC108017592|XP_036673223.1|DSUZ
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC108016643|XP_016938831.1|DSUZ
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC108015282|XP_036676715.1|DSUZ
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC108016285|XP_016938406.2|DSUZ
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC108021046|XP_016945038.1|DSUZ
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC108009331|XP_016929096.1|DSUZ
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC108014974|XP_036676583.1|DSUZ
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC108016662|XP_016938862.1|DSUZ
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC108014955|XP_036676168.1|DSUZ
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC108013749|XP_036672592.1|DSUZ
OG0007403	LOC5576158|XP_021709328.1|AAEG	LOC108017563|XP_036672554.1|DSUZ
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC108010741|XP_036672556.1|DSUZ
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC108007938|XP_016927198.1|DSUZ
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC108016088|XP_036675043.1|DSUZ
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC108018304|XP_016941331.1|DSUZ
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC108011769|XP_036670978.1|DSUZ, LOC108020710|XP_036672439.1|DSUZ
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC108021044|XP_016945035.1|DSUZ
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC108006331|XP_016925322.1|DSUZ
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC108016679|XP_016938888.1|DSUZ
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC108011208|XP_016931788.1|DSUZ
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC108009283|XP_016929002.1|DSUZ
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC108015260|XP_016937104.1|DSUZ
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC108005253|XP_016923935.1|DSUZ
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC108005138|XP_036677282.1|DSUZ
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC108016997|XP_036676158.1|DSUZ
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC108009885|XP_016930082.1|DSUZ
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC108017486|XP_016940022.2|DSUZ
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC108019821|XP_016943326.1|DSUZ
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC108015098|XP_036676388.1|DSUZ
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC108016837|XP_016939148.1|DSUZ
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC108019086|XP_016942249.1|DSUZ
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC108013933|XP_016935432.2|DSUZ
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC108010661|XP_016931049.2|DSUZ
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC108015312|XP_016937181.1|DSUZ
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC108016904|XP_016939309.1|DSUZ
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC108016831|XP_036676812.1|DSUZ
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC108017932|XP_016940614.1|DSUZ
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC108013358|XP_016934665.1|DSUZ
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC108021203|XP_016945292.1|DSUZ
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC108007670|XP_016926880.2|DSUZ
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC108004693|XP_016923192.1|DSUZ
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC108010712|XP_016931115.1|DSUZ
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC108010715|XP_036671486.1|DSUZ
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC108012580|XP_016933484.1|DSUZ
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC108012369|XP_016933213.1|DSUZ
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC108004791|XP_036671705.1|DSUZ
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC118877596|XP_036672789.1|DSUZ
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC108007884|XP_016927142.1|DSUZ
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC108018070|XP_016940958.1|DSUZ
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC118877731|XP_036673611.1|DSUZ, LOC108018612|XP_036675700.1|DSUZ
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC108009454|XP_016929311.1|DSUZ
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC108008540|XP_016927900.1|DSUZ
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC108008539|XP_016927898.1|DSUZ
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC108021253|XP_016945359.1|DSUZ
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC108006793|XP_016925834.1|DSUZ
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC108008408|XP_016927743.1|DSUZ
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC108014984|XP_036671713.1|DSUZ
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC108015451|XP_016937375.1|DSUZ
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC108014028|XP_016935534.1|DSUZ
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC108013777|XP_016935230.2|DSUZ
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC108005095|XP_036671341.1|DSUZ
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC108020535|XP_016944367.2|DSUZ
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC108008505|XP_016927860.1|DSUZ
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC108016801|XP_016939066.1|DSUZ
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC108012404|XP_016933253.1|DSUZ
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC108015837|XP_016937894.1|DSUZ
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC108005965|XP_036672995.1|DSUZ
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC108009058|XP_016928553.1|DSUZ
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC108006222|XP_036670682.1|DSUZ
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC108014660|XP_036671875.1|DSUZ
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC108014651|XP_036672201.1|DSUZ
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC108006223|XP_036672367.1|DSUZ
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC108012508|XP_036671975.1|DSUZ
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC108009225|XP_016928876.1|DSUZ
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC108014320|XP_016935881.1|DSUZ
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC108009291|XP_016929010.1|DSUZ
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC108007739|XP_036670425.1|DSUZ
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC108020953|XP_016944884.1|DSUZ
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC108009564|XP_016929516.1|DSUZ
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC108006536|XP_016925550.1|DSUZ
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC108005784|XP_016924602.1|DSUZ
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC108009518|XP_036668936.1|DSUZ
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC108013438|XP_016934797.1|DSUZ
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC108005186|XP_016923859.1|DSUZ
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC108005322|XP_016924026.1|DSUZ
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC108021187|XP_016945264.1|DSUZ
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC108016600|XP_036676309.1|DSUZ
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC108016084|XP_036673327.1|DSUZ
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC108006806|XP_016925843.2|DSUZ
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC108005698|XP_016924517.1|DSUZ
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC108010021|XP_016930308.1|DSUZ
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC108005425|XP_016924192.1|DSUZ
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC108020466|XP_016944280.1|DSUZ
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC108014986|XP_016936696.1|DSUZ
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC108020429|XP_016944237.1|DSUZ
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC108005824|XP_016924646.1|DSUZ
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC108018450|XP_036672982.1|DSUZ
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC108019147|XP_016942385.1|DSUZ
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC108015204|XP_016937018.1|DSUZ
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC108018153|XP_016941109.1|DSUZ
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC108019203|XP_016942485.1|DSUZ
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC108005314|XP_016924019.1|DSUZ
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC108011218|XP_016931800.1|DSUZ
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC108005563|XP_016924350.1|DSUZ
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC108013267|XP_016934517.1|DSUZ
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC108013224|XP_036670740.1|DSUZ
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC108006911|XP_016925996.2|DSUZ
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC108006913|XP_016925999.2|DSUZ
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC108007700|XP_016926927.1|DSUZ
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC108011575|XP_016932234.1|DSUZ
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC108021610|XP_016945895.1|DSUZ
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC108012569|XP_016933472.1|DSUZ
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC108013459|XP_016934826.1|DSUZ
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC108012477|XP_016933363.1|DSUZ
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC108021173|XP_016945244.1|DSUZ
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC108020916|XP_016944825.1|DSUZ
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC108021086|XP_016945096.1|DSUZ
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC108018101|XP_016941004.1|DSUZ
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC108020925|XP_016944837.1|DSUZ
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC108015561|XP_036672614.1|DSUZ
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC108021006|XP_016944970.1|DSUZ
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC108013006|XP_016934082.1|DSUZ
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC108007709|XP_016926946.1|DSUZ
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC108015405|XP_016937318.1|DSUZ
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC108005822|XP_016924644.1|DSUZ
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC108009811|XP_016929977.1|DSUZ
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC108010060|XP_016930362.1|DSUZ
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC108005317|XP_016924020.1|DSUZ
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC108005478|XP_016924268.2|DSUZ
OG0007522	LOC5566415|XP_021710266.1|AAEG	LOC108015142|XP_016936901.1|DSUZ
OG0007523	LOC5575516|XP_021710609.1|AAEG	LOC108009971|XP_016930223.1|DSUZ
OG0007524	LOC5564364|XP_021706173.1|AAEG	LOC108021045|XP_016945037.1|DSUZ
OG0007525	LOC5571035|XP_001659470.1|AAEG	LOC108006149|XP_016925095.1|DSUZ
OG0007526	LOC5571024|XP_001659458.2|AAEG	LOC108018730|XP_036673296.1|DSUZ
OG0007527	LOC5569796|XP_001653010.1|AAEG	LOC108013422|XP_016934775.1|DSUZ
OG0007528	LOC5572184|XP_021710216.1|AAEG	LOC108019790|XP_016943274.1|DSUZ
OG0007529	LOC5578347|XP_021704792.1|AAEG	LOC108008704|XP_016928090.1|DSUZ
OG0007530	LOC5567240|XP_001651670.2|AAEG	LOC108006623|XP_016925637.2|DSUZ
OG0007531	LOC5567238|XP_001651668.2|AAEG	LOC108019651|XP_016943023.1|DSUZ
OG0007532	LOC5567221|XP_001651650.2|AAEG	LOC108010249|XP_016930592.1|DSUZ
OG0007533	LOC5567219|XP_001651647.2|AAEG	LOC108006909|XP_036670925.1|DSUZ
OG0007534	LOC5567216|XP_001651645.1|AAEG	LOC108012531|XP_016933433.1|DSUZ
OG0007535	LOC5567210|XP_001651639.2|AAEG	LOC108005531|XP_036672105.1|DSUZ
OG0007536	LOC5567207|XP_021710699.1|AAEG	LOC108006649|XP_036673483.1|DSUZ
OG0007537	LOC5567198|XP_021709908.1|AAEG	LOC108013063|XP_036672317.1|DSUZ
OG0007538	LOC5567190|XP_021710084.1|AAEG	LOC108013339|XP_016934634.1|DSUZ
OG0007539	LOC5567180|XP_021709178.1|AAEG	LOC108021122|XP_016945161.1|DSUZ
OG0007540	LOC5567179|XP_001651608.1|AAEG	LOC108010834|XP_016931290.2|DSUZ
OG0007541	LOC110679261|XP_021709179.1|AAEG	LOC108019600|XP_016942930.1|DSUZ
OG0007542	LOC5567178|XP_021706240.1|AAEG	LOC108009689|XP_016929725.1|DSUZ
OG0007543	LOC5571202|XP_001659588.2|AAEG	LOC108020380|XP_016944123.1|DSUZ
OG0007544	LOC5571904|XP_001660002.1|AAEG	LOC108014668|XP_036670688.1|DSUZ
OG0007545	LOC5574817|XP_021711563.1|AAEG	LOC108021552|XP_016945809.1|DSUZ
OG0007546	LOC5577750|XP_001663523.2|AAEG	LOC108014055|XP_016935561.2|DSUZ
OG0007547	LOC5579104|XP_021707664.1|AAEG	LOC108006183|XP_016925106.1|DSUZ
OG0007548	LOC5572083|XP_021707928.1|AAEG	LOC108013172|XP_016934356.1|DSUZ
OG0007549	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG	LOC108006892|XP_016925969.2|DSUZ
OG0007550	LOC5566064|XP_021711259.1|AAEG	LOC108013336|XP_016934627.1|DSUZ
OG0007551	LOC5566044|XP_021711454.1|AAEG	LOC108019565|XP_036670000.1|DSUZ
OG0007552	LOC5566045|XP_001650420.1|AAEG	LOC108008743|XP_016928133.1|DSUZ
OG0007553	LOC5566061|XP_001650421.1|AAEG	LOC108005009|XP_016923636.1|DSUZ
OG0007554	LOC5578125|XP_001656772.1|AAEG	LOC108013498|XP_016934870.1|DSUZ
OG0007555	LOC5578084|XP_021710051.1|AAEG	LOC108009321|XP_016929080.1|DSUZ
OG0007556	LOC5578086|XP_021706803.1|AAEG	LOC108010294|XP_016930655.1|DSUZ
OG0007557	LOC5578088|XP_021710800.1|AAEG	LOC108010045|XP_016930343.1|DSUZ
OG0007558	LOC5578097|XP_021706575.1|AAEG	LOC108010308|XP_016930681.1|DSUZ
OG0007559	LOC5578100|XP_001656796.2|AAEG	LOC108007871|XP_016927125.1|DSUZ
OG0007560	LOC5578115|XP_001656813.2|AAEG	LOC108013484|XP_016934856.1|DSUZ
OG0007561	LOC5578903|XP_021708574.1|AAEG	LOC108020750|XP_036672482.1|DSUZ, LOC118877351|XP_036671661.1|DSUZ
OG0007562	LOC5580212|XP_001662072.2|AAEG	LOC108014678|XP_036671160.1|DSUZ
OG0007563	LOC5568521|XP_001652343.2|AAEG	LOC108010516|XP_016930879.1|DSUZ
OG0007564	LOC110677853|XP_021705246.1|AAEG	LOC108006701|XP_016925730.1|DSUZ
OG0007565	LOC5566872|XP_021705357.1|AAEG	LOC108005015|XP_036673256.1|DSUZ
OG0007566	LOC5566867|XP_021710072.1|AAEG	LOC108010113|XP_016930426.1|DSUZ
OG0007567	LOC5564584|XP_001648922.2|AAEG	LOC108007216|XP_016926339.2|DSUZ
OG0007568	LOC5564591|XP_021707551.1|AAEG	LOC108019849|XP_016943376.1|DSUZ
OG0007569	LOC5564588|XP_021704602.1|AAEG	LOC108009851|XP_016930037.1|DSUZ
OG0007570	LOC5564593|XP_001648925.2|AAEG	LOC108019848|XP_016943373.1|DSUZ
OG0007571	LOC5564598|XP_001648926.2|AAEG	LOC108019908|XP_016943495.1|DSUZ
OG0007572	LOC5564582|XP_021705472.1|AAEG	LOC108015440|XP_016937362.1|DSUZ
OG0007573	LOC5564589|XP_001648945.2|AAEG	LOC108009374|XP_016929167.1|DSUZ
OG0007574	LOC5579923|XP_021705877.1|AAEG	LOC108009265|XP_016928958.1|DSUZ
OG0007575	LOC5579925|XP_021705957.1|AAEG	LOC108018142|XP_016941090.1|DSUZ
OG0007576	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG	LOC108004717|XP_016923222.1|DSUZ
OG0007577	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG	LOC108016668|XP_016938873.1|DSUZ
OG0007578	LOC5577286|XP_021706718.1|AAEG	LOC108017279|XP_016939788.2|DSUZ
OG0007579	LOC5573261|XP_001654472.1|AAEG	LOC108019889|XP_016943456.1|DSUZ
OG0007580	LOC5573262|XP_021709471.1|AAEG	LOC108015705|XP_036671490.1|DSUZ
OG0007581	LOC5573265|XP_021707203.1|AAEG	LOC108021127|XP_016945173.1|DSUZ
OG0007582	LOC5573266|XP_021707044.1|AAEG	LOC108007936|XP_016927196.2|DSUZ
OG0007583	LOC5573269|XP_021707075.1|AAEG	LOC108010087|XP_016930395.1|DSUZ
OG0007584	LOC5574192|XP_021707347.1|AAEG	LOC108018863|XP_036675839.1|DSUZ
OG0007585	LOC5574191|XP_001661248.1|AAEG	LOC108014663|XP_016936314.2|DSUZ
OG0007586	LOC5574174|XP_021708031.1|AAEG	LOC108021446|XP_016945655.1|DSUZ
OG0007587	LOC5567490|XP_021708142.1|AAEG	LOC108009463|XP_016929328.1|DSUZ
OG0007588	LOC5567489|XP_001657496.1|AAEG	LOC108005714|XP_016924531.1|DSUZ
OG0007589	LOC5567471|XP_021708456.1|AAEG, LOC110681387|XP_021712824.1|AAEG	LOC108019185|XP_016942445.1|DSUZ
OG0007590	LOC5567461|XP_021708534.1|AAEG	LOC108013132|XP_016934300.1|DSUZ
OG0007591	LOC5567458|XP_001657458.1|AAEG	LOC108009149|XP_016928741.1|DSUZ
OG0007592	LOC5567453|XP_001657457.1|AAEG	LOC108009547|XP_016929478.1|DSUZ
OG0007593	LOC5571923|XP_021708638.1|AAEG	LOC108011166|XP_016931743.1|DSUZ
OG0007594	LOC5566548|XP_001650943.2|AAEG	LOC108008386|XP_016927720.1|DSUZ
OG0007595	LOC5566544|XP_001650939.1|AAEG	LOC108008462|XP_016927805.1|DSUZ
OG0007596	LOC5566535|XP_001650927.1|AAEG	LOC108012609|XP_016933517.1|DSUZ
OG0007597	LOC5563691|XP_001647963.1|AAEG	LOC108015538|XP_016937505.1|DSUZ
OG0007598	LOC5568961|XP_001652621.1|AAEG	LOC108018135|XP_016941079.1|DSUZ
OG0007599	LOC5576161|XP_021709806.1|AAEG	LOC108005564|XP_016924352.1|DSUZ
OG0007600	LOC5568951|XP_001652611.1|AAEG	LOC108016315|XP_016938440.1|DSUZ, LOC118877516|XP_036672445.1|DSUZ
OG0007601	LOC5565426|XP_001649804.1|AAEG	LOC108019358|XP_016942669.2|DSUZ
OG0007602	LOC5565447|XP_001649793.1|AAEG	LOC108017614|XP_036670550.1|DSUZ
OG0007603	LOC5565439|XP_021710531.1|AAEG	LOC108017638|XP_016940238.2|DSUZ
OG0007604	LOC5567876|XP_001651907.1|AAEG	LOC108013120|XP_016934280.1|DSUZ
OG0007605	LOC5576319|XP_021710862.1|AAEG	LOC108007430|XP_036671841.1|DSUZ
OG0007606	LOC5576326|XP_001656061.1|AAEG	LOC108015410|XP_036670426.1|DSUZ
OG0007607	LOC5564131|XP_021711054.1|AAEG	LOC108020314|XP_036675698.1|DSUZ
OG0007608	LOC5564115|XP_001648450.1|AAEG	LOC108012840|XP_016933796.1|DSUZ
OG0007609	LOC5564110|XP_001648448.1|AAEG	LOC108006548|XP_016925568.1|DSUZ
OG0007610	LOC5566702|XP_021711360.1|AAEG	LOC108008535|XP_016927894.1|DSUZ
OG0007611	LOC5566699|XP_021711392.1|AAEG	LOC108020353|XP_036674584.1|DSUZ
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC108009669|XP_016929688.1|DSUZ
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC108008291|XP_016927591.2|DSUZ
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC108007098|XP_036671088.1|DSUZ
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC108013068|XP_016934175.1|DSUZ
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC108007207|XP_036674142.1|DSUZ
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC108013766|XP_036671113.1|DSUZ
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC108012769|XP_016933690.1|DSUZ
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC108013000|XP_016934071.1|DSUZ
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC108012901|XP_016933898.1|DSUZ
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC108008347|XP_016927665.1|DSUZ
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC108010479|XP_036672297.1|DSUZ
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC108006216|XP_036671540.1|DSUZ
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC108012588|XP_016933495.1|DSUZ
