Orthogroup	AAEG.longest_only	DERE.longest_only
OG0006828	LOC5573299|XP_021699066.1|AAEG	LOC6543154|XP_001969425.1|DERE
OG0006829	LOC5575939|XP_001662292.2|AAEG	LOC6545193|XP_001972039.1|DERE
OG0006830	LOC5577292|XP_021699169.1|AAEG	LOC6543769|XP_001971197.1|DERE
OG0006831	LOC5572503|XP_001660443.2|AAEG	LOC6545676|XP_001971658.1|DERE
OG0006832	LOC5577144|XP_021699221.1|AAEG	LOC6545390|XP_001971620.1|DERE
OG0006833	LOC5577147|XP_021699228.1|AAEG	LOC6543731|XP_026833270.1|DERE
OG0006834	LOC5573014|XP_001654342.2|AAEG	LOC6555409|XP_026835312.1|DERE
OG0006835	LOC5573011|XP_021699250.1|AAEG	LOC6543669|XP_001971367.1|DERE
OG0006836	LOC5573010|XP_001654338.2|AAEG	LOC6546375|XP_001971320.1|DERE
OG0006837	LOC5573001|XP_001654328.1|AAEG	LOC6543827|XP_001971877.1|DERE
OG0006838	LOC5574542|XP_021699261.1|AAEG	LOC6546082|XP_015013215.1|DERE
OG0006839	LOC5574541|XP_021699268.1|AAEG	LOC6543753|XP_001971871.1|DERE
OG0006840	LOC5578845|XP_021699292.1|AAEG	LOC6540916|XP_001970026.2|DERE
OG0006841	LOC5578859|XP_021699353.1|AAEG	LOC6544206|XP_001971899.2|DERE
OG0006842	LOC5571041|XP_021699362.1|AAEG	LOC6546260|XP_001971772.1|DERE
OG0006843	LOC110676304|XP_021699379.1|AAEG	LOC6555720|XP_001982564.1|DERE
OG0006844	LOC5578061|XP_001663683.2|AAEG	LOC6552037|XP_001980682.1|DERE
OG0006845	LOC5570325|XP_001653153.1|AAEG	LOC6543910|XP_015014017.1|DERE
OG0006846	LOC5570323|XP_021699516.1|AAEG	LOC6544846|XP_026833512.1|DERE
OG0006847	LOC5578493|XP_021699519.1|AAEG	LOC6544843|XP_001971533.2|DERE
OG0006848	LOC5570720|XP_001659313.2|AAEG	LOC6547837|XP_001975048.2|DERE
OG0006849	LOC5576986|XP_001663087.2|AAEG	LOC6545737|XP_001971631.3|DERE
OG0006850	LOC5576985|XP_001663086.2|AAEG	LOC6545736|XP_001971630.2|DERE
OG0006851	LOC5576984|XP_021699580.1|AAEG	LOC6545733|XP_015013771.1|DERE
OG0006852	LOC5570872|XP_001659378.1|AAEG	LOC6542281|XP_026835414.1|DERE
OG0006853	LOC5569275|XP_021699681.1|AAEG	LOC6545802|XP_015013782.1|DERE
OG0006854	LOC5578326|XP_021699692.1|AAEG	LOC6541491|XP_026834486.1|DERE
OG0006855	LOC5575625|XP_021699709.1|AAEG	LOC6545312|XP_001972554.1|DERE
OG0006856	LOC5573556|XP_021699711.1|AAEG	LOC6547157|XP_001974685.2|DERE
OG0006857	LOC110676379|XP_021699724.1|AAEG	LOC6542839|XP_026834703.1|DERE
OG0006858	LOC5576383|XP_021699727.1|AAEG	LOC6543607|XP_001971393.1|DERE
OG0006859	LOC5569576|XP_001658637.2|AAEG	LOC6541773|XP_026835280.1|DERE
OG0006860	LOC5567709|XP_021699758.1|AAEG	LOC6547347|XP_001976180.1|DERE
OG0006861	LOC5567692|XP_021699794.1|AAEG	LOC6546669|XP_015011629.1|DERE
OG0006862	LOC5565716|XP_001650075.2|AAEG	LOC6544979|XP_015013756.1|DERE
OG0006863	LOC5564741|XP_021699864.1|AAEG	LOC6550117|XP_001977654.1|DERE
OG0006864	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG	LOC6546628|XP_001975844.1|DERE
OG0006865	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG	LOC6552244|XP_001979756.2|DERE
OG0006866	LOC5574641|XP_001661556.2|AAEG	LOC6546657|XP_001974500.1|DERE
OG0006867	LOC110676410|XP_021699895.1|AAEG	LOC26526411|XP_015012800.2|DERE
OG0006868	LOC5574640|XP_021699897.1|AAEG	LOC6546666|XP_001974578.1|DERE
OG0006869	LOC5574645|XP_021699909.1|AAEG	LOC6549520|XP_026835829.1|DERE
OG0006870	LOC5572042|XP_001660147.3|AAEG	LOC6547349|XP_001976182.3|DERE
OG0006871	LOC5572050|XP_001660156.2|AAEG	LOC6541868|XP_001970510.1|DERE
OG0006872	LOC110676417|XP_021699960.1|AAEG	LOC6542038|XP_001970591.1|DERE
OG0006873	LOC5564188|XP_021699967.1|AAEG	LOC6547928|XP_015012228.1|DERE
OG0006874	LOC5574548|XP_001661497.1|AAEG	LOC26526761|XP_026838671.1|DERE
OG0006875	LOC5574376|XP_021700082.1|AAEG	LOC6549233|XP_001974358.1|DERE
OG0006876	LOC5574374|XP_021700091.1|AAEG	LOC6547952|XP_026837034.1|DERE
OG0006877	LOC23687406|XP_021700101.1|AAEG	LOC26526950|XP_015015582.1|DERE
OG0006878	LOC5574390|XP_001661408.2|AAEG	LOC6540673|XP_026834135.1|DERE
OG0006879	LOC5575906|XP_021700113.1|AAEG	LOC6548494|XP_026836247.1|DERE
OG0006880	LOC5575901|XP_001662278.1|AAEG	LOC6543080|XP_001969033.1|DERE
OG0006881	LOC5574362|XP_001661395.3|AAEG	LOC6540632|XP_015015092.1|DERE
OG0006882	LOC5571154|XP_001653470.1|AAEG	LOC6547555|XP_001976176.1|DERE
OG0006883	LOC5575437|XP_021700362.1|AAEG	LOC6548600|XP_001973945.1|DERE
OG0006884	LOC5575441|XP_021700369.1|AAEG	LOC113564054|XP_026834233.1|DERE
OG0006885	LOC5575449|XP_021700372.1|AAEG	LOC6541525|XP_015014899.1|DERE
OG0006886	LOC5578152|XP_001663724.2|AAEG	LOC6554560|XP_001982164.1|DERE
OG0006887	LOC5578153|XP_021700394.1|AAEG	LOC6555656|XP_001982569.2|DERE
OG0006888	LOC5578155|XP_021700401.1|AAEG	LOC6541730|XP_001969478.1|DERE
OG0006889	LOC5578158|XP_001663730.1|AAEG	LOC6548599|XP_001973944.1|DERE
OG0006890	LOC5571936|XP_001660046.2|AAEG	LOC6543523|XP_001968723.1|DERE
OG0006891	LOC5571942|XP_021700428.1|AAEG	LOC6543304|XP_001969787.1|DERE
OG0006892	LOC5571945|XP_001660049.1|AAEG	LOC6543219|XP_001968229.1|DERE
OG0006893	LOC5571947|XP_001660051.2|AAEG	LOC6540830|XP_001968135.1|DERE
OG0006894	LOC5571949|XP_021700441.1|AAEG	LOC6540849|XP_026835084.1|DERE
OG0006895	LOC5569506|XP_021700483.1|AAEG	LOC26526319|XP_015011450.1|DERE
OG0006896	LOC5569507|XP_021700485.1|AAEG	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE
OG0006897	LOC5569512|XP_021700487.1|AAEG	LOC6543004|XP_026835159.1|DERE
OG0006898	LOC5568223|XP_001652155.2|AAEG	LOC6549235|XP_026835901.1|DERE
OG0006899	LOC5580327|XP_001663279.1|AAEG	LOC6543090|XP_001968367.1|DERE
OG0006900	LOC5569011|XP_001652665.1|AAEG	LOC6551308|XP_001977096.1|DERE
OG0006901	LOC5564161|XP_001648490.1|AAEG	LOC6543189|XP_001968155.1|DERE
OG0006902	LOC5565619|XP_001649973.1|AAEG	LOC6550324|XP_001976772.1|DERE
OG0006903	LOC5566449|XP_001650817.2|AAEG	LOC6554662|XP_001981342.3|DERE
OG0006904	LOC5565700|XP_001650043.1|AAEG	LOC6540939|XP_001969581.1|DERE
OG0006905	LOC5565680|XP_001650055.2|AAEG	LOC6549637|XP_001974443.1|DERE
OG0006906	LOC5570925|XP_001653405.2|AAEG	LOC6549328|XP_001974333.1|DERE
OG0006907	LOC5570922|XP_021700604.1|AAEG	LOC6548699|XP_026837049.1|DERE
OG0006908	LOC5570916|XP_001653395.1|AAEG	LOC6542294|XP_001968933.1|DERE
OG0006909	LOC5570914|XP_001653393.1|AAEG	LOC6543396|XP_001969452.1|DERE
OG0006910	LOC5570913|XP_021700629.1|AAEG	LOC6540668|XP_001970306.1|DERE
OG0006911	LOC5574739|XP_021700699.1|AAEG	LOC6550446|XP_015011155.1|DERE
OG0006912	LOC5571728|XP_021700724.1|AAEG	LOC6549202|XP_001974241.1|DERE
OG0006913	LOC5571738|XP_021700728.1|AAEG	LOC6542749|XP_001970148.1|DERE
OG0006914	LOC5571737|XP_021700731.1|AAEG	LOC6544823|XP_001972659.1|DERE
OG0006915	LOC5571734|XP_021700733.1|AAEG	LOC6542512|XP_026835509.1|DERE
OG0006916	LOC5571740|XP_021700738.1|AAEG	LOC6542390|XP_001969609.1|DERE
OG0006917	LOC5571433|XP_021700741.1|AAEG	LOC6542173|XP_026834050.1|DERE
OG0006918	LOC5571429|XP_001659681.1|AAEG	LOC6543206|XP_001968989.1|DERE
OG0006919	LOC5571426|XP_001659678.1|AAEG, LOC5576404|XP_021709873.1|AAEG	LOC6541446|XP_026834444.1|DERE
OG0006920	LOC5566347|XP_021700770.1|AAEG	LOC6541707|XP_015014467.1|DERE
OG0006921	LOC5569682|XP_021700789.1|AAEG	LOC6540897|XP_026835321.1|DERE
OG0006922	LOC5570429|XP_001659136.1|AAEG	LOC6541967|XP_001969630.1|DERE
OG0006923	LOC5570430|XP_021700795.1|AAEG	LOC6542859|XP_001968623.1|DERE
OG0006924	LOC5572672|XP_001654138.1|AAEG	LOC6548269|XP_001973863.1|DERE
OG0006925	LOC5572641|XP_021700802.1|AAEG	LOC6554631|XP_026831514.1|DERE
OG0006926	LOC5572653|XP_001654153.2|AAEG	LOC6542079|XP_015015274.1|DERE
OG0006927	LOC5572654|XP_021700823.1|AAEG	LOC6542142|XP_001968415.1|DERE
OG0006928	LOC5572656|XP_021700826.1|AAEG	LOC6541684|XP_001968411.2|DERE
OG0006929	LOC5574315|XP_001655092.2|AAEG	LOC6542288|XP_001968115.1|DERE
OG0006930	LOC5579442|XP_021700855.1|AAEG	LOC6543475|XP_001968707.2|DERE
OG0006931	LOC5565756|XP_001650128.2|AAEG	LOC6541461|XP_001969766.1|DERE
OG0006932	LOC5565777|XP_001650136.1|AAEG	LOC6543056|XP_001969461.1|DERE
OG0006933	LOC5565757|XP_021700902.1|AAEG	LOC6542526|XP_001969457.1|DERE
OG0006934	LOC5564835|XP_021700940.1|AAEG	LOC6551920|XP_026832032.1|DERE
OG0006935	LOC5565351|XP_001649746.1|AAEG	LOC6541397|XP_015015364.1|DERE
OG0006936	LOC5569176|XP_021701029.1|AAEG	LOC6540848|XP_026835108.1|DERE
OG0006937	LOC5569180|XP_001652760.1|AAEG	LOC6541319|XP_001969429.1|DERE
OG0006938	LOC5569181|XP_011493383.1|AAEG	LOC6542074|XP_001969363.1|DERE
OG0006939	LOC5569183|XP_001652766.1|AAEG	LOC6550925|XP_001976980.1|DERE
OG0006940	LOC5564492|XP_001648832.1|AAEG	LOC6542519|XP_001970156.2|DERE
OG0006941	LOC5566991|XP_021701107.1|AAEG	LOC6542041|XP_026835254.1|DERE
OG0006942	LOC5566521|XP_021701142.1|AAEG	LOC6547459|XP_026836815.1|DERE
OG0006943	LOC5571666|XP_001653753.2|AAEG	LOC6547630|XP_001976265.2|DERE
OG0006944	LOC5571664|XP_021701188.1|AAEG	LOC6541703|XP_001968312.3|DERE
OG0006945	LOC5571661|XP_021701189.1|AAEG	LOC6549299|XP_001974373.1|DERE
OG0006946	LOC5571642|XP_001653737.2|AAEG	LOC6553570|XP_015009864.1|DERE
OG0006947	LOC5571643|XP_001653736.1|AAEG	LOC6541257|XP_001968926.1|DERE
OG0006948	LOC5571647|XP_001653732.1|AAEG	LOC6549112|XP_026836011.1|DERE
OG0006949	LOC5575675|XP_001655804.1|AAEG	LOC6541569|XP_001968677.1|DERE
OG0006950	LOC5573845|XP_001654882.1|AAEG	LOC6542353|XP_026835069.1|DERE
OG0006951	LOC23687432|XP_021701306.1|AAEG	LOC6540696|XP_015014542.1|DERE
OG0006952	LOC5573803|XP_001661053.1|AAEG	LOC6553680|XP_001980377.1|DERE
OG0006953	LOC5568799|XP_001658164.1|AAEG	LOC6543604|XP_001971390.1|DERE
OG0006954	LOC5568801|XP_001658166.2|AAEG	LOC6542458|XP_001969710.3|DERE
OG0006955	LOC5568807|XP_001658168.2|AAEG	LOC6553756|XP_001979416.1|DERE
OG0006956	LOC5568815|XP_001658181.2|AAEG	LOC6542127|XP_001968517.2|DERE
OG0006957	LOC5568816|XP_021701325.1|AAEG	LOC6542322|XP_001969576.1|DERE
OG0006958	LOC5568817|XP_001658183.2|AAEG	LOC6548209|XP_001976488.1|DERE
OG0006959	LOC5568819|XP_001658185.1|AAEG	LOC6545235|XP_026833314.1|DERE
OG0006960	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG	LOC6540968|XP_001970295.1|DERE
OG0006961	LOC5568830|XP_021701344.1|AAEG	LOC6549254|XP_026836452.1|DERE
OG0006962	LOC5564978|XP_001649330.2|AAEG	LOC6541369|XP_001968483.1|DERE
OG0006963	LOC5570300|XP_021701406.1|AAEG	LOC6541549|XP_001969400.2|DERE
OG0006964	LOC5577475|XP_001656501.2|AAEG	LOC6541663|XP_026835047.1|DERE
OG0006965	LOC5578795|XP_001657167.2|AAEG	LOC6549173|XP_001974362.2|DERE
OG0006966	LOC5578794|XP_001657165.1|AAEG	LOC6549040|XP_001974159.1|DERE
OG0006967	LOC5578793|XP_001657164.2|AAEG	LOC6547092|XP_001974931.1|DERE
OG0006968	LOC5578768|XP_021701446.1|AAEG	LOC6546938|XP_001976047.1|DERE
OG0006969	LOC5578753|XP_001657121.1|AAEG	LOC6543778|XP_001972313.1|DERE
OG0006970	LOC5570954|XP_021701486.1|AAEG	LOC6554355|XP_001981530.1|DERE
OG0006971	LOC5576430|XP_001662635.1|AAEG	LOC6542999|XP_001968251.1|DERE
OG0006972	LOC5576427|XP_001662630.2|AAEG	LOC6541548|XP_015014906.1|DERE
OG0006973	LOC5577727|XP_021697246.1|AAEG	LOC6542495|XP_001968110.2|DERE
OG0006974	LOC5565282|XP_001649622.2|AAEG	LOC6540908|XP_001970027.1|DERE
OG0006975	LOC5568241|XP_001657933.2|AAEG	LOC6540727|XP_001968763.1|DERE
OG0006976	LOC5570636|XP_021701628.1|AAEG	LOC6540742|XP_001968842.2|DERE
OG0006977	LOC5578973|XP_021701659.1|AAEG	LOC6547195|XP_001974742.3|DERE
OG0006978	LOC5576060|XP_021701664.1|AAEG	LOC6549635|XP_001974441.1|DERE
OG0006979	LOC5577127|XP_021701683.1|AAEG	LOC6540811|XP_026834218.1|DERE
OG0006980	LOC5576862|XP_001662958.1|AAEG	LOC6541273|XP_026834227.1|DERE
OG0006981	LOC5577187|XP_021701706.1|AAEG	LOC6542842|XP_026834030.1|DERE
OG0006982	LOC5577184|XP_021701707.1|AAEG	LOC6548862|XP_001974050.1|DERE
OG0006983	LOC5577190|XP_021701711.1|AAEG	LOC6542314|XP_001968116.2|DERE
OG0006984	LOC23687802|XP_021701713.1|AAEG	LOC6547505|XP_026836975.1|DERE
OG0006985	LOC5574881|XP_021701718.1|AAEG	LOC6541706|XP_001970252.1|DERE
OG0006986	LOC5574879|XP_001661689.1|AAEG	LOC6543511|XP_001968709.1|DERE
OG0006987	LOC5565864|XP_001650230.1|AAEG	LOC6543344|XP_001970728.1|DERE
OG0006988	LOC5564530|XP_021701754.1|AAEG	LOC6549301|XP_001974375.1|DERE
OG0006989	LOC5568486|XP_001658071.1|AAEG	LOC6543000|XP_001969716.2|DERE
OG0006990	LOC5573100|XP_021701800.1|AAEG	LOC6548958|XP_026835918.1|DERE
OG0006991	LOC5573091|XP_001654405.1|AAEG	LOC6555122|XP_001981043.1|DERE
OG0006992	LOC5564482|XP_021701933.1|AAEG	LOC6540725|XP_015015324.1|DERE
OG0006993	LOC5579471|XP_021702015.1|AAEG	LOC6549219|XP_026836905.1|DERE
OG0006994	LOC5563793|XP_021702026.1|AAEG	LOC6542784|XP_001970239.1|DERE
OG0006995	LOC5563857|XP_001648171.2|AAEG	LOC6541871|XP_001969635.1|DERE
OG0006996	LOC5575714|XP_001662161.1|AAEG	LOC6541156|XP_026835004.1|DERE
OG0006997	LOC5572015|XP_021702111.1|AAEG	LOC6542971|XP_001970381.1|DERE
OG0006998	LOC5567716|XP_001657637.2|AAEG	LOC6555322|XP_001981883.1|DERE
OG0006999	LOC5567313|XP_001651748.1|AAEG	LOC6542160|XP_001968317.1|DERE
OG0007000	LOC5576503|XP_001662695.1|AAEG	LOC6543427|XP_001968164.2|DERE
OG0007001	LOC5577601|XP_011492990.2|AAEG	LOC6546820|XP_001975930.1|DERE
OG0007002	LOC5575182|XP_021702262.1|AAEG	LOC6549490|XP_026836964.1|DERE
OG0007003	LOC5575180|XP_001655561.2|AAEG	LOC6549169|XP_015012384.1|DERE
OG0007004	LOC5575159|XP_021702294.1|AAEG	LOC6543152|XP_026834587.1|DERE
OG0007005	LOC5575158|XP_021702298.1|AAEG	LOC6549256|XP_026836451.1|DERE
OG0007006	LOC5566374|XP_021702362.1|AAEG	LOC6543530|XP_026834765.1|DERE
OG0007007	LOC5566398|XP_001650762.1|AAEG	LOC6542820|XP_001969475.1|DERE
OG0007008	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG	LOC6541792|XP_001968667.1|DERE
OG0007009	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG	LOC6542400|XP_001969460.1|DERE
OG0007010	LOC5572440|XP_021702437.1|AAEG	LOC6549294|XP_015012076.1|DERE
OG0007011	LOC5572447|XP_001660391.1|AAEG	LOC6552521|XP_026839792.1|DERE
OG0007012	LOC5572451|XP_021702453.1|AAEG	LOC6540804|XP_001968729.1|DERE
OG0007013	LOC5572466|XP_001660412.2|AAEG	LOC6542931|XP_026835095.1|DERE
OG0007014	LOC5565305|XP_021702487.1|AAEG	LOC6542939|XP_026835050.1|DERE
OG0007015	LOC5565307|XP_001649665.2|AAEG	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE
OG0007016	LOC5565300|XP_021702509.1|AAEG	LOC6541920|XP_026834324.1|DERE
OG0007017	LOC5566799|XP_021702550.1|AAEG	LOC6541376|XP_015015170.1|DERE
OG0007018	LOC5566800|XP_021702552.1|AAEG	LOC6542101|XP_015014943.1|DERE
OG0007019	LOC5576032|XP_021702615.1|AAEG	LOC6548607|XP_026838672.1|DERE
OG0007020	LOC5564911|XP_021702621.1|AAEG	LOC6548874|XP_026839457.1|DERE
OG0007021	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG	LOC6542718|XP_001968218.1|DERE
OG0007022	LOC5572816|XP_021702701.1|AAEG	LOC6541224|XP_001968622.1|DERE
OG0007023	LOC23687450|XP_011493524.1|AAEG	LOC6543017|XP_026834898.1|DERE
OG0007024	LOC5572828|XP_001654224.2|AAEG	LOC6551960|XP_001979686.1|DERE
OG0007025	LOC5570694|XP_021702717.1|AAEG	LOC6550935|XP_001976973.1|DERE
OG0007026	LOC5570696|XP_021702721.1|AAEG	LOC6540779|XP_001968173.1|DERE
OG0007027	LOC5572901|XP_021702739.1|AAEG	LOC6540985|XP_001968516.1|DERE
OG0007028	LOC5572902|XP_021702740.1|AAEG	LOC6543319|XP_026835323.1|DERE
OG0007029	LOC5568614|XP_021702769.1|AAEG	LOC6547634|XP_001976269.1|DERE
OG0007030	LOC5568605|XP_001652439.1|AAEG	LOC6549903|XP_001977379.1|DERE
OG0007031	LOC5568611|XP_021702789.1|AAEG	LOC6542847|XP_026838612.1|DERE
OG0007032	LOC5577539|XP_021702804.1|AAEG	LOC6544062|XP_001973691.1|DERE
OG0007033	LOC5577537|XP_001656550.2|AAEG	LOC6540653|XP_026834098.1|DERE
OG0007034	LOC5564020|XP_001648342.1|AAEG	LOC6543127|XP_001968457.1|DERE
OG0007035	LOC5564021|XP_001648343.1|AAEG	LOC6551133|XP_001978247.1|DERE
OG0007036	LOC5564022|XP_001648345.1|AAEG	LOC6545755|XP_026833101.1|DERE
OG0007037	LOC5564024|XP_001648346.1|AAEG	LOC6555114|XP_001982256.1|DERE
OG0007038	LOC5566784|XP_021702855.1|AAEG	LOC6547404|XP_026836022.1|DERE
OG0007039	LOC5573247|XP_001654456.2|AAEG	LOC6542781|XP_001969068.3|DERE
OG0007040	LOC5573251|XP_001654461.1|AAEG	LOC6542751|XP_001969740.1|DERE
OG0007041	LOC5571858|XP_021702924.1|AAEG	LOC6548790|XP_026839452.1|DERE
OG0007042	LOC5571857|XP_021702927.1|AAEG	LOC6541957|XP_015015018.1|DERE
OG0007043	LOC5571860|XP_021702937.1|AAEG	LOC6552203|XP_026832394.1|DERE
OG0007044	LOC5564830|XP_021703000.1|AAEG	LOC6542672|XP_001970144.2|DERE
OG0007045	LOC5564842|XP_021703006.1|AAEG	LOC6553934|XP_001979485.1|DERE
OG0007046	LOC5564845|XP_021703016.1|AAEG	LOC6552373|XP_001978884.1|DERE
OG0007047	LOC5569074|XP_001658304.1|AAEG	LOC6540606|XP_001968773.1|DERE
OG0007048	LOC5569077|XP_021703044.1|AAEG	LOC6542319|XP_026834521.1|DERE
OG0007049	LOC5567973|XP_001657795.1|AAEG	LOC6541856|XP_001968668.1|DERE
OG0007050	LOC5573699|XP_001661025.1|AAEG	LOC6543292|XP_001970149.1|DERE
OG0007051	LOC5571525|XP_021703126.1|AAEG	LOC6541381|XP_026835086.1|DERE
OG0007052	LOC5568941|XP_021703172.1|AAEG	LOC6550110|XP_026837408.1|DERE
OG0007053	LOC5568923|XP_021703194.1|AAEG	LOC6552892|XP_001980000.1|DERE
OG0007054	LOC5573119|XP_001660735.2|AAEG	LOC6548404|XP_001976670.1|DERE
OG0007055	LOC5573122|XP_001660738.2|AAEG	LOC6548530|XP_015011712.1|DERE
OG0007056	LOC5573139|XP_001660755.1|AAEG	LOC26526422|XP_015014275.1|DERE
OG0007057	LOC5573186|XP_001660803.2|AAEG	LOC6550111|XP_001977602.1|DERE
OG0007058	LOC5573192|XP_001660809.2|AAEG	LOC6550585|XP_001976743.1|DERE
OG0007059	LOC5573895|XP_001654928.2|AAEG	LOC6541479|XP_001970194.1|DERE
OG0007060	LOC5573893|XP_001654933.2|AAEG	LOC6541295|XP_001970191.2|DERE
OG0007061	LOC5573899|XP_021703333.1|AAEG	LOC6541203|XP_026835030.1|DERE
OG0007062	LOC5573960|XP_001654980.1|AAEG	LOC6540955|XP_001968142.1|DERE
OG0007063	LOC5573958|XP_001654982.2|AAEG	LOC6540694|XP_001970305.1|DERE
OG0007064	LOC5573949|XP_001654986.2|AAEG	LOC6541042|XP_001970353.1|DERE
OG0007065	LOC5573950|XP_001654988.2|AAEG	LOC6546165|XP_001972862.1|DERE
OG0007066	LOC5573952|XP_001654990.2|AAEG	LOC6546063|XP_001972804.1|DERE
OG0007067	LOC5573954|XP_001654992.2|AAEG	LOC6543285|XP_001969903.1|DERE
OG0007068	LOC5573956|XP_001654994.2|AAEG	LOC6541522|XP_001969373.1|DERE
OG0007069	LOC5575585|XP_021703482.1|AAEG	LOC6540795|XP_001969597.2|DERE
OG0007070	LOC110677119|XP_021703531.1|AAEG	LOC6546724|XP_001975877.1|DERE
OG0007071	LOC5567995|XP_001657822.1|AAEG	LOC6548616|XP_001976702.1|DERE
OG0007072	LOC110677123|XP_021703537.1|AAEG	LOC6552016|XP_001978781.1|DERE
OG0007073	LOC5567987|XP_001657814.1|AAEG	LOC6542022|XP_001968665.1|DERE
OG0007074	LOC5572057|XP_001653821.1|AAEG	LOC6548385|XP_001976466.1|DERE
OG0007075	LOC5572056|XP_001653823.1|AAEG	LOC6541377|XP_015015190.1|DERE
OG0007076	LOC5572074|XP_021703591.1|AAEG	LOC6549414|XP_001975647.1|DERE
OG0007077	LOC5572075|XP_001653843.1|AAEG	LOC6542658|XP_001969919.1|DERE
OG0007078	LOC5565855|XP_021703597.1|AAEG	LOC6542464|XP_001968513.2|DERE
OG0007079	LOC5565829|XP_001650198.2|AAEG	LOC6541486|XP_001968512.1|DERE
OG0007080	LOC5564923|XP_021703753.1|AAEG	LOC6542128|XP_026835046.1|DERE
OG0007081	LOC5564926|XP_001649289.2|AAEG	LOC6540950|XP_001970020.1|DERE
OG0007082	LOC5564938|XP_001649290.2|AAEG	LOC6542327|XP_001968117.2|DERE
OG0007083	LOC5564936|XP_021703763.1|AAEG	LOC6541542|XP_001969757.1|DERE
OG0007084	LOC23687794|XP_011493653.2|AAEG	LOC6549999|XP_001977465.2|DERE
OG0007085	LOC5570859|XP_021703784.1|AAEG	LOC6543180|XP_026834887.1|DERE
OG0007086	LOC5565919|XP_001650271.2|AAEG	LOC6541466|XP_001969044.1|DERE
OG0007087	LOC5565909|XP_001650253.2|AAEG	LOC6545999|XP_001972811.2|DERE
OG0007088	LOC5565906|XP_021703840.1|AAEG	LOC6549038|XP_015011979.1|DERE
OG0007089	LOC5569698|XP_021703852.1|AAEG	LOC6542813|XP_001968214.1|DERE
OG0007090	LOC5569699|XP_021703853.1|AAEG	LOC6543141|XP_026835076.1|DERE
OG0007091	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG	LOC6541157|XP_001969030.1|DERE
OG0007092	LOC5569709|XP_001658697.2|AAEG	LOC6552173|XP_026835803.1|DERE
OG0007093	LOC5569713|XP_021703871.1|AAEG	LOC6542177|XP_001969332.1|DERE
OG0007094	LOC5577910|XP_001656680.1|AAEG	LOC6540856|XP_001969331.1|DERE
OG0007095	LOC5577907|XP_001656685.2|AAEG	LOC6549650|XP_001974255.1|DERE
OG0007096	LOC5577906|XP_001656686.2|AAEG	LOC6549096|XP_015012037.1|DERE
OG0007097	LOC5568179|XP_001652118.2|AAEG	LOC6548953|XP_001974076.1|DERE
OG0007098	LOC5568181|XP_021703906.1|AAEG	LOC6548957|XP_026836772.1|DERE
OG0007099	LOC5564525|XP_021703941.1|AAEG	LOC6553739|XP_001980325.1|DERE
OG0007100	LOC5575670|XP_021703944.1|AAEG	LOC6540861|XP_026834539.1|DERE
OG0007101	LOC5568087|XP_001652025.1|AAEG	LOC6547611|XP_001976248.1|DERE
OG0007102	LOC5568085|XP_021703979.1|AAEG	LOC6542867|XP_001968128.2|DERE
OG0007103	LOC5569517|XP_001652823.2|AAEG	LOC6542633|XP_001969357.1|DERE
OG0007104	LOC5569529|XP_001652827.1|AAEG	LOC6542164|XP_001969883.1|DERE
OG0007105	LOC5569520|XP_001652832.2|AAEG	LOC6542444|XP_001969473.1|DERE
OG0007106	LOC5569525|XP_021704022.1|AAEG	LOC6543253|XP_001968205.1|DERE
OG0007107	LOC5567332|XP_021704031.1|AAEG	LOC6541981|XP_015015266.1|DERE
OG0007108	LOC110677245|XP_021704040.1|AAEG	LOC6543419|XP_001968706.1|DERE
OG0007109	LOC5567342|XP_001651772.1|AAEG	LOC6549342|XP_001974322.1|DERE
OG0007110	LOC5567343|XP_001651773.1|AAEG	LOC6541338|XP_026835586.1|DERE
OG0007111	LOC5567344|XP_021704052.1|AAEG	LOC6542437|XP_015014839.1|DERE
OG0007112	LOC23687430|XP_011493248.1|AAEG	LOC6543053|XP_001968165.1|DERE
OG0007113	LOC5569772|XP_001653000.2|AAEG	LOC6554264|XP_001981894.1|DERE
OG0007114	LOC5569771|XP_001652998.2|AAEG	LOC6541328|XP_001969779.1|DERE
OG0007115	LOC5569757|XP_001652994.2|AAEG	LOC6541959|XP_001969711.1|DERE
OG0007116	LOC5569763|XP_021704085.1|AAEG	LOC6543370|XP_026834245.1|DERE
OG0007117	LOC5569765|XP_001652986.2|AAEG	LOC6540834|XP_001968258.1|DERE
OG0007118	LOC5569768|XP_021704087.1|AAEG	LOC6543103|XP_001969833.1|DERE
OG0007119	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG	LOC6551635|XP_001978583.1|DERE
