Orthogroup	AAEG.longest_only	DSUP.longest_only
OG0007289	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG	LOC119556427|XP_037724574.1|DSUP
OG0007290	LOC5564872|XP_001649208.2|AAEG	LOC119563492|XP_037732856.1|DSUP
OG0007291	LOC5575417|XP_001661938.2|AAEG	LOC119557585|XP_037726314.1|DSUP
OG0007292	LOC5575410|XP_001661930.2|AAEG	LOC119557669|XP_037726460.1|DSUP
OG0007293	LOC5566932|XP_001651346.2|AAEG	LOC119554073|XP_037720748.1|DSUP
OG0007294	LOC5564353|XP_001648704.1|AAEG	LOC119546017|XP_037707961.1|DSUP
OG0007295	LOC5572146|XP_001660223.2|AAEG	LOC119560485|XP_037729880.1|DSUP
OG0007296	LOC5566886|XP_021709054.1|AAEG	LOC119563443|XP_037732761.1|DSUP
OG0007297	LOC5566884|XP_001651259.2|AAEG	LOC119563499|XP_037732867.1|DSUP
OG0007298	LOC5566843|XP_001651256.1|AAEG	LOC119561014|XP_037730763.1|DSUP
OG0007299	LOC5566842|XP_001651252.1|AAEG	LOC119545680|XP_037707345.1|DSUP
OG0007300	LOC5572552|XP_001654071.1|AAEG	LOC119563030|XP_037732156.1|DSUP
OG0007301	LOC5572565|XP_021710773.1|AAEG	LOC119559895|XP_037728980.1|DSUP
OG0007302	LOC5575776|XP_021704892.1|AAEG	LOC119559876|XP_037728934.1|DSUP
OG0007303	LOC5576103|XP_001662448.1|AAEG	LOC119556386|XP_037724489.1|DSUP
OG0007304	LOC5569943|XP_001658839.2|AAEG	LOC119548174|XP_037711215.1|DSUP
OG0007305	LOC5571079|XP_001659519.2|AAEG	LOC119554605|XP_037721525.1|DSUP
OG0007306	LOC5571078|XP_001659518.1|AAEG	LOC119554604|XP_037721524.1|DSUP
OG0007307	LOC5571066|XP_021707164.1|AAEG	LOC119552099|XP_037717814.1|DSUP
OG0007308	LOC5571058|XP_001659500.2|AAEG	LOC119563521|XP_037732917.1|DSUP
OG0007309	LOC5569636|XP_001658663.1|AAEG	LOC119557990|XP_037727019.1|DSUP
OG0007310	LOC5571454|XP_021709505.1|AAEG	LOC119553155|XP_037719308.1|DSUP
OG0007311	LOC5571458|XP_021706793.1|AAEG	LOC119545646|XP_037707293.1|DSUP
OG0007312	LOC5571463|XP_021711494.1|AAEG	LOC119550866|XP_037715773.1|DSUP
OG0007313	LOC5568750|XP_001658130.2|AAEG	LOC119556983|XP_037725432.1|DSUP
OG0007314	LOC5567262|XP_001651707.1|AAEG	LOC119557592|XP_037726322.1|DSUP
OG0007315	LOC5567265|XP_021705170.1|AAEG	LOC119556232|XP_037724185.1|DSUP
OG0007316	LOC5574663|XP_001655238.1|AAEG	LOC119561095|XP_037730916.1|DSUP
OG0007317	LOC5567592|XP_001651817.1|AAEG	LOC119559893|XP_037728977.1|DSUP
OG0007318	LOC5567591|XP_021707607.1|AAEG	LOC119559891|XP_037728969.1|DSUP
OG0007319	LOC5567585|XP_001651828.2|AAEG	LOC119554225|XP_037720981.1|DSUP
OG0007320	LOC5574867|XP_001655393.1|AAEG	LOC119545819|XP_037707642.1|DSUP
OG0007321	LOC5574868|XP_021707835.1|AAEG	LOC119557891|XP_037726820.1|DSUP
OG0007322	LOC5568504|XP_021705846.1|AAEG	LOC119557354|XP_037726019.1|DSUP
OG0007323	LOC5568507|XP_001652330.2|AAEG	LOC119557849|XP_037726760.1|DSUP
OG0007324	LOC5575718|XP_001655825.1|AAEG	LOC119560501|XP_037729899.1|DSUP
OG0007325	LOC5575717|XP_001655824.1|AAEG	LOC119563434|XP_037732752.1|DSUP
OG0007326	LOC5575715|XP_001655819.1|AAEG	LOC119560158|XP_037729441.1|DSUP
OG0007327	LOC5575716|XP_001655818.2|AAEG	LOC119553192|XP_037719370.1|DSUP
OG0007328	LOC5579222|XP_001664302.1|AAEG	LOC119563220|XP_037732446.1|DSUP
OG0007329	LOC5564429|XP_021704855.1|AAEG	LOC119562394|XP_037731518.1|DSUP
OG0007330	LOC5577945|XP_021704427.1|AAEG	LOC119556146|XP_037723971.1|DSUP
OG0007331	LOC23687919|XP_011493731.1|AAEG	LOC119557085|XP_037725566.1|DSUP
OG0007332	LOC5577947|XP_021704416.1|AAEG	LOC119557958|XP_037726925.1|DSUP
OG0007333	LOC5572309|XP_021705539.1|AAEG	LOC119563088|XP_037732247.1|DSUP
OG0007334	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG	LOC119548468|XP_037711664.1|DSUP
OG0007335	LOC5566725|XP_021709649.1|AAEG	LOC119552564|XP_037718113.1|DSUP
OG0007336	LOC5575800|XP_001662226.1|AAEG	LOC119556510|XP_037724704.1|DSUP
OG0007337	LOC5575804|XP_021705389.1|AAEG	LOC119554691|XP_037721620.1|DSUP
OG0007338	LOC110679216|XP_021709049.1|AAEG	LOC119555116|XP_037722268.1|DSUP
OG0007339	LOC5578457|XP_001656979.1|AAEG	LOC119553008|XP_037718967.1|DSUP
OG0007340	LOC110679566|XP_021710257.1|AAEG	LOC119552323|XP_037717998.1|DSUP
OG0007341	LOC5578440|XP_001656957.2|AAEG	LOC119559809|XP_037728822.1|DSUP
OG0007342	LOC5578435|XP_021705068.1|AAEG	LOC119563264|XP_037732507.1|DSUP
OG0007343	LOC5563970|XP_001648279.1|AAEG	LOC119550997|XP_037715977.1|DSUP
OG0007344	LOC5563952|XP_001648280.1|AAEG	LOC119547474|XP_037710288.1|DSUP
OG0007345	LOC5563989|XP_021708266.1|AAEG	LOC119549163|XP_037712884.1|DSUP
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC119552803|XP_037718568.1|DSUP
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC119558236|XP_037727483.1|DSUP
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC119558231|XP_037727478.1|DSUP
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC119558225|XP_037727471.1|DSUP
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC119556542|XP_037724753.1|DSUP
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC119552885|XP_037718716.1|DSUP
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC119550052|XP_037714435.1|DSUP
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC119560120|XP_037729398.1|DSUP
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC119557767|XP_037726592.1|DSUP
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC119561115|XP_037730954.1|DSUP
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC119549249|XP_037713083.1|DSUP
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC119561001|XP_037730744.1|DSUP
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC119548151|XP_037711183.1|DSUP
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC119563540|XP_037732950.1|DSUP
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC119560920|XP_037730552.1|DSUP
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC119558336|XP_037727717.1|DSUP
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC119546308|XP_037708431.1|DSUP
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC119558157|XP_037727330.1|DSUP
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC119558155|XP_037727323.1|DSUP
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC119557554|XP_037726265.1|DSUP
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC119560880|XP_037730485.1|DSUP
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC119553851|XP_037720424.1|DSUP
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC119561079|XP_037730864.1|DSUP
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC119545755|XP_037707520.1|DSUP
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC119549242|XP_037713068.1|DSUP
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC119560004|XP_037729210.1|DSUP
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC119545736|XP_037707486.1|DSUP
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC119556068|XP_037723809.1|DSUP
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC119556136|XP_037723956.1|DSUP
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC119558086|XP_037727208.1|DSUP
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC119556786|XP_037725147.1|DSUP
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC119556891|XP_037725299.1|DSUP
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC119556182|XP_037724051.1|DSUP
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC119556213|XP_037724121.1|DSUP
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC119557226|XP_037725835.1|DSUP
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC119556367|XP_037724461.1|DSUP
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC119558179|XP_037727374.1|DSUP
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC119558330|XP_037727715.1|DSUP
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC119558180|XP_037727375.1|DSUP
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC119556884|XP_037725291.1|DSUP
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC119556166|XP_037724013.1|DSUP
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC119556579|XP_037724806.1|DSUP
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC119556293|XP_037724282.1|DSUP
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC119548882|XP_037712442.1|DSUP
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC119556151|XP_037723981.1|DSUP
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC119547240|XP_037709950.1|DSUP
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC119558398|XP_037727854.1|DSUP
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC119547597|XP_037710449.1|DSUP
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC119556970|XP_037725408.1|DSUP
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC119557433|XP_037726113.1|DSUP
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC119561006|XP_037730754.1|DSUP
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC119546242|XP_037708318.1|DSUP
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC119551261|XP_037716446.1|DSUP
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC119557867|XP_037726794.1|DSUP
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC119556656|XP_037724926.1|DSUP
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC119558378|XP_037727823.1|DSUP
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC119560122|XP_037729400.1|DSUP
OG0007403	LOC5576158|XP_021709328.1|AAEG	LOC119559829|XP_037728850.1|DSUP
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC119561108|XP_037730937.1|DSUP
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC119560843|XP_037730426.1|DSUP
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC119561063|XP_037730832.1|DSUP
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC119548771|XP_037712242.1|DSUP
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC119552839|XP_037718629.1|DSUP
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC119546471|XP_037708683.1|DSUP
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC119556088|XP_037723869.1|DSUP
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC119556366|XP_037724460.1|DSUP
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC119557959|XP_037726928.1|DSUP
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC119551622|XP_037716973.1|DSUP
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC119556038|XP_037723753.1|DSUP
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC119557202|XP_037725785.1|DSUP
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC119556670|XP_037724957.1|DSUP
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC119556154|XP_037723983.1|DSUP
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC119550508|XP_037715141.1|DSUP
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC119549329|XP_037713238.1|DSUP
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC119551293|XP_037716500.1|DSUP
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC119555851|XP_037723410.1|DSUP
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC119556441|XP_037724603.1|DSUP
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC119555815|XP_037723361.1|DSUP
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC119552660|XP_037718294.1|DSUP
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC119553435|XP_037719752.1|DSUP
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC119558250|XP_037727504.1|DSUP
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC119556583|XP_037724811.1|DSUP
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC119558299|XP_037727619.1|DSUP
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC119551946|XP_037717564.1|DSUP
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC119553013|XP_037718986.1|DSUP
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC119547901|XP_037710866.1|DSUP
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC119554843|XP_037721847.1|DSUP
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC119556465|XP_037724640.1|DSUP
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC119552845|XP_037718641.1|DSUP
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC119554266|XP_037721038.1|DSUP
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC119553344|XP_037719608.1|DSUP
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC119554556|XP_037721454.1|DSUP
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC119554987|XP_037722050.1|DSUP
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC119561076|XP_037730861.1|DSUP
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC119558263|XP_037727541.1|DSUP
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC119550499|XP_037715119.1|DSUP
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC119563201|XP_037732419.1|DSUP
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC119549191|XP_037712947.1|DSUP
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC119549034|XP_037712645.1|DSUP
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC119549032|XP_037712644.1|DSUP
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC119547003|XP_037709598.1|DSUP
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC119548320|XP_037711428.1|DSUP
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC119550972|XP_037715935.1|DSUP
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC119554873|XP_037721886.1|DSUP
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC119548816|XP_037712337.1|DSUP
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC119555457|XP_037722786.1|DSUP
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC119555451|XP_037722755.1|DSUP
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC119553999|XP_037720634.1|DSUP
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC119555607|XP_037723032.1|DSUP
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC119551031|XP_037716020.1|DSUP
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC119558312|XP_037727645.1|DSUP
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC119552498|XP_037718030.1|DSUP
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC119562425|XP_037731541.1|DSUP
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC119545720|XP_037707463.1|DSUP
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC119550939|XP_037715892.1|DSUP
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC119552723|XP_037718401.1|DSUP
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC119555036|XP_037722111.1|DSUP
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC119555540|XP_037722901.1|DSUP
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC119555587|XP_037722988.1|DSUP
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC119553542|XP_037719908.1|DSUP
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC119549171|XP_037712899.1|DSUP
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC119551395|XP_037716649.1|DSUP
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC119551993|XP_037717641.1|DSUP
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC119553177|XP_037719345.1|DSUP
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC119546329|XP_037708457.1|DSUP
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC119551972|XP_037717614.1|DSUP
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC119557580|XP_037726309.1|DSUP
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC119555118|XP_037722270.1|DSUP
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC119550513|XP_037715147.1|DSUP
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC119553600|XP_037719984.1|DSUP
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC119556807|XP_037725187.1|DSUP
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC119556805|XP_037725176.1|DSUP
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC119547391|XP_037710167.1|DSUP
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC119557665|XP_037726454.1|DSUP
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC119563401|XP_037732689.1|DSUP
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC119555155|XP_037722311.1|DSUP
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC119546808|XP_037709316.1|DSUP
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC119550884|XP_037715799.1|DSUP
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC119556711|XP_037725037.1|DSUP
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC119556207|XP_037724094.1|DSUP
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC119557504|XP_037726205.1|DSUP
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC119563224|XP_037732458.1|DSUP
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC119554119|XP_037720816.1|DSUP
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC119553010|XP_037718982.1|DSUP
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC119556907|XP_037725322.1|DSUP
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC119557576|XP_037726301.1|DSUP
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC119550481|XP_037715098.1|DSUP
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC119557349|XP_037726014.1|DSUP
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC119548244|XP_037711312.1|DSUP
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC119557831|XP_037726719.1|DSUP
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC119554591|XP_037721502.1|DSUP
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC119553213|XP_037719398.1|DSUP
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC119552754|XP_037718473.1|DSUP
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC119555654|XP_037723161.1|DSUP
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC119555655|XP_037723164.1|DSUP
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC119553730|XP_037720246.1|DSUP
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC119563367|XP_037732646.1|DSUP
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC119547388|XP_037710164.1|DSUP
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC119553440|XP_037719758.1|DSUP
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC119554327|XP_037721120.1|DSUP
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC119553319|XP_037719577.1|DSUP
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC119546517|XP_037708774.1|DSUP
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC119547466|XP_037710279.1|DSUP
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC119546251|XP_037708333.1|DSUP
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC119549984|XP_037714316.1|DSUP
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC119546194|XP_037708247.1|DSUP
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC119559818|XP_037728836.1|DSUP
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC119548210|XP_037711272.1|DSUP
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC119555240|XP_037722447.1|DSUP
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC119548549|XP_037711773.1|DSUP
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC119548812|XP_037712331.1|DSUP
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC119552655|XP_037718285.1|DSUP
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC119549969|XP_037714292.1|DSUP
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC119550491|XP_037715110.1|DSUP
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC119557667|XP_037726459.1|DSUP
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC119555915|XP_037723541.1|DSUP
OG0007522	LOC5566415|XP_021710266.1|AAEG	LOC119558081|XP_037727191.1|DSUP
OG0007523	LOC5575516|XP_021710609.1|AAEG	LOC119550563|XP_037715280.1|DSUP
OG0007524	LOC5564364|XP_021706173.1|AAEG	LOC119546472|XP_037708684.1|DSUP
OG0007525	LOC5571035|XP_001659470.1|AAEG	LOC119548490|XP_037711693.1|DSUP
OG0007526	LOC5571024|XP_001659458.2|AAEG	LOC119561980|XP_037731303.1|DSUP
OG0007527	LOC5569796|XP_001653010.1|AAEG	LOC119555382|XP_037722654.1|DSUP
OG0007528	LOC5572184|XP_021710216.1|AAEG	LOC119559457|XP_037728488.1|DSUP
OG0007529	LOC5578347|XP_021704792.1|AAEG	LOC119550106|XP_037714515.1|DSUP
OG0007530	LOC5567240|XP_001651670.2|AAEG	LOC119563254|XP_037732496.1|DSUP
OG0007531	LOC5567238|XP_001651668.2|AAEG	LOC119559399|XP_037728391.1|DSUP
OG0007532	LOC5567221|XP_001651650.2|AAEG	LOC119551408|XP_037716676.1|DSUP
OG0007533	LOC5567219|XP_001651647.2|AAEG	LOC119552977|XP_037718920.1|DSUP
OG0007534	LOC5567216|XP_001651645.1|AAEG	LOC119554942|XP_037721980.1|DSUP
OG0007535	LOC5567210|XP_001651639.2|AAEG	LOC119553930|XP_037720546.1|DSUP
OG0007536	LOC5567207|XP_021710699.1|AAEG	LOC119545698|XP_037707382.1|DSUP
OG0007537	LOC5567198|XP_021709908.1|AAEG	LOC119555568|XP_037722947.1|DSUP
OG0007538	LOC5567190|XP_021710084.1|AAEG	LOC119553171|XP_037719335.1|DSUP
OG0007539	LOC5567180|XP_021709178.1|AAEG	LOC119546735|XP_037709158.1|DSUP
OG0007540	LOC5567179|XP_001651608.1|AAEG	LOC119548534|XP_037711759.1|DSUP
OG0007541	LOC110679261|XP_021709179.1|AAEG	LOC119559370|XP_037728336.1|DSUP
OG0007542	LOC5567178|XP_021706240.1|AAEG	LOC119549678|XP_037713809.1|DSUP
OG0007543	LOC5571202|XP_001659588.2|AAEG	LOC119563151|XP_037732341.1|DSUP
OG0007544	LOC5571904|XP_001660002.1|AAEG	LOC119554038|XP_037720693.1|DSUP
OG0007545	LOC5574817|XP_021711563.1|AAEG	LOC119547868|XP_037710831.1|DSUP
OG0007546	LOC5577750|XP_001663523.2|AAEG	LOC119562912|XP_037731984.1|DSUP
OG0007547	LOC5579104|XP_021707664.1|AAEG	LOC119550376|XP_037714951.1|DSUP
OG0007548	LOC5572083|XP_021707928.1|AAEG	LOC119553358|XP_037719628.1|DSUP
OG0007549	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG	LOC119553951|XP_037720573.1|DSUP
OG0007550	LOC5566064|XP_021711259.1|AAEG	LOC119553042|XP_037719035.1|DSUP
OG0007551	LOC5566044|XP_021711454.1|AAEG	LOC119550743|XP_037715587.1|DSUP
OG0007552	LOC5566045|XP_001650420.1|AAEG	LOC119546877|XP_037709413.1|DSUP
OG0007553	LOC5566061|XP_001650421.1|AAEG	LOC119547129|XP_037709770.1|DSUP
OG0007554	LOC5578125|XP_001656772.1|AAEG	LOC119552571|XP_037718123.1|DSUP
OG0007555	LOC5578084|XP_021710051.1|AAEG	LOC119552100|XP_037717811.1|DSUP
OG0007556	LOC5578086|XP_021706803.1|AAEG	LOC119551466|XP_037716747.1|DSUP
OG0007557	LOC5578088|XP_021710800.1|AAEG	LOC119550546|XP_037715204.1|DSUP
OG0007558	LOC5578097|XP_021706575.1|AAEG	LOC119549760|XP_037713931.1|DSUP
OG0007559	LOC5578100|XP_001656796.2|AAEG	LOC119548126|XP_037711151.1|DSUP
OG0007560	LOC5578115|XP_001656813.2|AAEG	LOC119553406|XP_037719707.1|DSUP
OG0007561	LOC5578903|XP_021708574.1|AAEG	LOC119553049|XP_037719087.1|DSUP
OG0007562	LOC5580212|XP_001662072.2|AAEG	LOC119552792|XP_037718551.1|DSUP
OG0007563	LOC5568521|XP_001652343.2|AAEG	LOC119554185|XP_037720907.1|DSUP
OG0007564	LOC110677853|XP_021705246.1|AAEG	LOC119554064|XP_037720733.1|DSUP
OG0007565	LOC5566872|XP_021705357.1|AAEG	LOC119546703|XP_037709114.1|DSUP
OG0007566	LOC5566867|XP_021710072.1|AAEG	LOC119549157|XP_037712871.1|DSUP
OG0007567	LOC5564584|XP_001648922.2|AAEG	LOC119546836|XP_037709361.1|DSUP
OG0007568	LOC5564591|XP_021707551.1|AAEG	LOC119549841|XP_037714061.1|DSUP
OG0007569	LOC5564588|XP_021704602.1|AAEG	LOC119550020|XP_037714372.1|DSUP
OG0007570	LOC5564593|XP_001648925.2|AAEG	LOC119549839|XP_037714059.1|DSUP
OG0007571	LOC5564598|XP_001648926.2|AAEG	LOC119549523|XP_037713566.1|DSUP
OG0007572	LOC5564582|XP_021705472.1|AAEG	LOC119548815|XP_037712336.1|DSUP
OG0007573	LOC5564589|XP_001648945.2|AAEG	LOC119548994|XP_037712529.1|DSUP
OG0007574	LOC5579923|XP_021705877.1|AAEG	LOC119552010|XP_037717668.1|DSUP
OG0007575	LOC5579925|XP_021705957.1|AAEG	LOC119550464|XP_037715078.1|DSUP
