Orthogroup	AAEG.longest_only	DPER.longest_only
OG0007683	LOC5568331|XP_021694941.1|AAEG	LOC6602906|XP_002027929.1|DPER
OG0007684	LOC5568330|XP_001657986.2|AAEG	LOC6598524|XP_002023563.1|DPER
OG0007685	LOC5564956|XP_021694953.1|AAEG	LOC6603405|XP_026845830.1|DPER
OG0007686	LOC5576498|XP_021694976.1|AAEG	LOC6599421|XP_002024471.1|DPER
OG0007687	LOC110674836|XP_021695005.1|AAEG	LOC6597773|XP_026847051.1|DPER
OG0007688	LOC5577553|XP_001663425.2|AAEG	LOC6588550|XP_026846362.1|DPER
OG0007689	LOC5572116|XP_001660190.2|AAEG	LOC6599455|XP_002024519.2|DPER
OG0007690	LOC5579456|XP_021695153.1|AAEG	LOC6599133|XP_026849255.1|DPER
OG0007691	LOC5573614|XP_001660939.2|AAEG	LOC6588044|XP_002012965.1|DPER
OG0007692	LOC5579011|XP_021695301.1|AAEG	LOC6602659|XP_026845966.1|DPER
OG0007693	LOC5579009|XP_001664189.2|AAEG	LOC6597371|XP_026846587.1|DPER
OG0007694	LOC5565024|XP_001649367.2|AAEG	LOC6597043|XP_002022203.1|DPER
OG0007695	LOC5566765|XP_021701470.1|AAEG	LOC6599249|XP_026848267.1|DPER
OG0007696	LOC5566767|XP_021702078.1|AAEG	LOC6604015|XP_002028961.2|DPER
OG0007697	LOC5573524|XP_001660921.1|AAEG	LOC6604497|XP_026847255.1|DPER
OG0007698	LOC5573520|XP_001660919.2|AAEG	LOC6597695|XP_026846556.1|DPER
OG0007699	LOC5569928|XP_021704115.1|AAEG	LOC6597635|XP_002022738.1|DPER
OG0007700	LOC5569932|XP_021705373.1|AAEG	LOC6600170|XP_026846740.1|DPER
OG0007701	LOC5568402|XP_021705509.1|AAEG	LOC6600387|XP_026848420.1|DPER
OG0007702	LOC5568405|XP_021705959.1|AAEG	LOC6600005|XP_026849146.1|DPER
OG0007703	LOC5574013|XP_001661100.1|AAEG	LOC6598276|XP_002023299.1|DPER
OG0007704	LOC5571986|XP_021711684.1|AAEG	LOC6595215|XP_002020390.1|DPER
OG0007705	LOC5571976|XP_001660081.1|AAEG	LOC6601718|XP_002026776.1|DPER
OG0007706	LOC110681501|XP_021713061.1|AAEG	LOC6601737|XP_002026795.2|DPER
OG0007707	LOC5571379|XP_021713067.1|AAEG	LOC6598394|XP_026846358.1|DPER
OG0007708	LOC23687681|XP_021713268.1|AAEG	LOC6600185|XP_026846686.1|DPER
OG0007709	LOC5569753|XP_021693528.1|AAEG	LOC6600072|XP_002025196.1|DPER
OG0007710	LOC5571233|XP_021694148.1|AAEG	LOC6599415|XP_026847214.1|DPER
OG0007711	LOC5567951|XP_001657767.2|AAEG	LOC6602694|XP_002027721.1|DPER
OG0007712	LOC5564206|XP_021694249.1|AAEG	LOC6600393|XP_026848422.1|DPER
OG0007713	LOC5565116|XP_021695026.1|AAEG	LOC6596805|XP_026849900.1|DPER
OG0007714	LOC5569553|XP_001658614.1|AAEG	LOC6597854|XP_026846943.1|DPER
OG0007715	LOC5569564|XP_021695249.1|AAEG	LOC6599136|XP_002024401.1|DPER
OG0007716	LOC5569927|XP_001658824.2|AAEG	LOC6600083|XP_026845101.1|DPER
OG0007717	LOC5566491|XP_021696198.1|AAEG	LOC6595102|XP_002020380.2|DPER
OG0007718	LOC5571307|XP_001653622.2|AAEG	LOC6602639|XP_026846669.1|DPER
OG0007719	LOC5568412|XP_021696984.1|AAEG	LOC6597831|XP_026846463.1|DPER
OG0007720	LOC5568407|XP_021697048.1|AAEG	LOC6597833|XP_026846542.1|DPER
OG0007721	LOC5564013|XP_021697118.1|AAEG	LOC6603943|XP_026846970.1|DPER
OG0007722	LOC5579401|XP_021694236.1|AAEG	LOC6597878|XP_026847037.1|DPER
OG0007723	LOC5564822|XP_001649177.2|AAEG	LOC6597888|XP_002023048.1|DPER
OG0007724	LOC5576601|XP_021697242.1|AAEG	LOC6588978|XP_026844318.1|DPER
OG0007725	LOC5576603|XP_021697338.1|AAEG	LOC6598184|XP_002023358.2|DPER
OG0007726	LOC5574999|XP_021697582.1|AAEG	LOC6600338|XP_002025497.2|DPER
OG0007727	LOC5574994|XP_001655467.1|AAEG	LOC6600070|XP_002025194.1|DPER
OG0007728	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG	LOC6599237|XP_002024294.1|DPER
OG0007729	LOC5574976|XP_001655446.2|AAEG	LOC6600352|XP_026848392.1|DPER
OG0007730	LOC5574969|XP_001655440.2|AAEG	LOC6599236|XP_026848301.1|DPER
OG0007731	LOC110676091|XP_021698314.1|AAEG	LOC6600284|XP_026849052.1|DPER
OG0007732	LOC5576682|XP_021698349.1|AAEG	LOC6599372|XP_026847092.1|DPER
OG0007733	LOC5572007|XP_021698932.1|AAEG	LOC6597428|XP_026846502.1|DPER
OG0007734	LOC5572004|XP_001660110.2|AAEG	LOC6598265|XP_002023323.2|DPER
OG0007735	LOC23687982|XP_011493172.2|AAEG	LOC6600687|XP_002025851.1|DPER
OG0007736	LOC5564402|XP_001648749.2|AAEG	LOC6596772|XP_002021923.1|DPER
OG0007737	LOC5576468|XP_021700427.1|AAEG	LOC6598691|XP_002023945.2|DPER
OG0007738	LOC5576470|XP_021700451.1|AAEG	LOC6595150|XP_026844331.1|DPER
OG0007739	LOC5570708|XP_021700880.1|AAEG	LOC6599330|XP_002024573.1|DPER
OG0007740	LOC5570701|XP_021701097.1|AAEG	LOC6596895|XP_002021842.2|DPER
OG0007741	LOC5571572|XP_001653709.2|AAEG	LOC6598351|XP_002023426.2|DPER
OG0007742	LOC5567105|XP_021701568.1|AAEG	LOC6599364|XP_002024487.1|DPER
OG0007743	LOC5567099|XP_001651499.3|AAEG	LOC113567348|XP_026850674.1|DPER
OG0007744	LOC5565275|XP_021701816.1|AAEG	LOC113566063|XP_026845772.1|DPER
OG0007746	LOC5576302|XP_001656042.2|AAEG	LOC6587188|XP_002013527.1|DPER
OG0007747	LOC5567571|XP_021702904.1|AAEG	LOC6598498|XP_026848636.1|DPER
OG0007748	LOC5567572|XP_021703002.1|AAEG	LOC6599367|XP_002024541.2|DPER
OG0007749	LOC5576896|XP_001662996.1|AAEG	LOC6600175|XP_002025274.2|DPER
OG0007750	LOC110674492|XP_021694381.1|AAEG	LOC6595065|XP_002020418.1|DPER
OG0007751	LOC5564060|XP_021703839.1|AAEG	LOC6589592|XP_002014565.2|DPER
OG0007752	LOC5564061|XP_001648364.2|AAEG	LOC6600105|XP_002025333.1|DPER
OG0007753	LOC5564038|XP_001648366.2|AAEG	LOC6597710|XP_026846399.1|DPER
OG0007754	LOC5564045|XP_021703960.1|AAEG	LOC6598428|XP_026848605.1|DPER
OG0007755	LOC5564046|XP_021703985.1|AAEG	LOC6598585|XP_002023618.1|DPER
OG0007756	LOC5564068|XP_021704096.1|AAEG	LOC6599296|XP_026848297.1|DPER
OG0007757	LOC5571506|XP_021694258.1|AAEG	LOC6600793|XP_002025816.1|DPER
OG0007758	LOC5571496|XP_001659746.2|AAEG	LOC6593560|XP_002018975.1|DPER
OG0007759	LOC5571493|XP_001659743.2|AAEG	LOC6594788|XP_026841025.1|DPER
OG0007760	LOC5580111|XP_001655054.1|AAEG	LOC6597812|XP_026846932.1|DPER
OG0007761	LOC5580107|XP_021704459.1|AAEG	LOC6598590|XP_026846215.1|DPER
OG0007762	LOC5580108|XP_001655040.1|AAEG	LOC6598589|XP_026846339.1|DPER
OG0007763	LOC110677702|XP_021704492.1|AAEG	LOC6589588|XP_002014561.1|DPER
OG0007764	LOC5578658|XP_021704511.1|AAEG	LOC6600422|XP_026848432.1|DPER
OG0007765	LOC5578659|XP_021704527.1|AAEG	LOC113566547|XP_026848419.1|DPER
OG0007766	LOC110677718|XP_021704592.1|AAEG	LOC6587812|XP_026850953.1|DPER
OG0007767	LOC110674289|XP_021694260.1|AAEG	LOC6602557|XP_002027578.2|DPER
OG0007768	LOC5577256|XP_021705022.1|AAEG	LOC6597813|XP_002022945.1|DPER
OG0007769	LOC5577257|XP_001656360.1|AAEG	LOC6603574|XP_002028553.1|DPER
OG0007770	LOC5577258|XP_001656361.1|AAEG	LOC6603743|XP_002028709.1|DPER
OG0007771	LOC5579197|XP_021705065.1|AAEG	LOC6593697|XP_002018844.1|DPER
OG0007772	LOC5579196|XP_001657325.2|AAEG	LOC6600662|XP_002025867.1|DPER
OG0007773	LOC5565066|XP_001649403.2|AAEG	LOC6589741|XP_002014239.1|DPER
OG0007774	LOC5576009|XP_001662352.2|AAEG	LOC6597177|XP_002022355.1|DPER
OG0007775	LOC5575290|XP_021706199.1|AAEG	LOC6599294|XP_026848279.1|DPER
OG0007776	LOC5575288|XP_021706251.1|AAEG	LOC6601757|XP_002026832.1|DPER
OG0007777	LOC5575432|XP_001655750.2|AAEG	LOC6598519|XP_026848630.1|DPER
OG0007778	LOC5575428|XP_001655746.1|AAEG	LOC113566684|XP_026849209.1|DPER
OG0007779	LOC5569994|XP_021707172.1|AAEG	LOC6599821|XP_002024921.2|DPER
OG0007780	LOC5575471|XP_001661986.1|AAEG	LOC6598418|XP_026846213.1|DPER
OG0007781	LOC5568545|XP_021707578.1|AAEG	LOC6602630|XP_026846657.1|DPER
OG0007782	LOC5568541|XP_001652367.1|AAEG	LOC6597607|XP_002022824.2|DPER
OG0007783	LOC5568538|XP_021707687.1|AAEG	LOC6603076|XP_026847079.1|DPER
OG0007784	LOC5568537|XP_001652371.2|AAEG	LOC6591320|XP_002017549.1|DPER
OG0007785	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG	LOC6597562|XP_026848893.1|DPER
OG0007786	LOC5568534|XP_021707765.1|AAEG	LOC6589586|XP_026844329.1|DPER
OG0007787	LOC5568532|XP_001652376.3|AAEG	LOC6594793|XP_002020474.1|DPER
OG0007788	LOC5572776|XP_001654175.2|AAEG	LOC113567351|XP_026850680.1|DPER
OG0007789	LOC5579261|XP_021708436.1|AAEG	LOC6587942|XP_026841873.1|DPER
OG0007790	LOC23687431|XP_021709172.1|AAEG	LOC6587807|XP_026851050.1|DPER
OG0007791	LOC110679370|XP_021709494.1|AAEG	LOC6587666|XP_002014067.2|DPER
OG0007792	LOC5574606|XP_001655220.2|AAEG	LOC6597237|XP_026846528.1|DPER
OG0007793	LOC5567424|XP_001657398.1|AAEG	LOC113567257|XP_026850303.1|DPER
OG0007794	LOC5567421|XP_021710553.1|AAEG	LOC6597667|XP_002022844.1|DPER
OG0007795	LOC5567404|XP_021710666.1|AAEG	LOC6600198|XP_002025298.1|DPER
OG0007796	LOC5568342|XP_001657996.1|AAEG	LOC113565111|XP_026841661.1|DPER
OG0007797	LOC5578684|XP_001657083.2|AAEG	LOC6594732|XP_026850581.1|DPER
OG0007798	LOC5578682|XP_001657081.2|AAEG	LOC6594733|XP_002020559.1|DPER
OG0007799	LOC5577510|XP_001656531.1|AAEG	LOC6588497|XP_002013578.1|DPER
OG0007800	LOC5577525|XP_001656527.2|AAEG	LOC6587974|XP_002013783.1|DPER
OG0007801	LOC5569263|XP_021712559.1|AAEG	LOC6591933|XP_002016773.2|DPER
OG0007802	LOC110681343|XP_021712786.1|AAEG	LOC6594920|XP_002020128.1|DPER
OG0007803	LOC5573378|XP_021713002.1|AAEG	LOC6588486|XP_026843332.1|DPER
OG0007804	LOC5577980|XP_021713024.1|AAEG	LOC6599187|XP_026848244.1|DPER
OG0007805	LOC5572600|XP_001654110.2|AAEG	LOC6599185|XP_002024342.1|DPER
OG0007806	LOC5572599|XP_001654109.2|AAEG	LOC6599184|XP_026848270.1|DPER
OG0007808	LOC5568727|XP_021713155.1|AAEG	LOC6591762|XP_026845755.1|DPER
OG0007809	LOC5576287|XP_001662577.2|AAEG	LOC6597335|XP_002022523.1|DPER
OG0007810	LOC5576284|XP_021713185.1|AAEG	LOC6593712|XP_026842965.1|DPER
OG0007811	LOC5576283|XP_021713187.1|AAEG	LOC6588206|XP_026840500.1|DPER
OG0007812	LOC5572169|XP_001660244.1|AAEG	LOC6597255|XP_002022449.1|DPER
OG0007813	LOC5574622|XP_021713239.1|AAEG	LOC6587192|XP_026851165.1|DPER
OG0007814	LOC5574050|XP_001655028.1|AAEG	LOC6597564|XP_002022781.1|DPER
OG0007815	LOC5564605|XP_001648953.1|AAEG	LOC6597339|XP_026846393.1|DPER
OG0007816	LOC5580205|XP_001655617.2|AAEG	LOC6603343|XP_002028327.1|DPER
OG0007817	LOC5580204|XP_001655616.2|AAEG	LOC6588208|XP_002013778.1|DPER
OG0007818	LOC5580187|XP_021713409.1|AAEG	LOC6587640|XP_002013439.2|DPER
OG0007819	LOC5580186|XP_021713411.1|AAEG	LOC6599108|XP_026849265.1|DPER
OG0007820	LOC5580164|XP_021692931.1|AAEG	LOC6598855|XP_026842969.1|DPER
OG0007821	LOC5580172|XP_021692938.1|AAEG	LOC6595046|XP_002020569.1|DPER
OG0007822	LOC5580169|XP_021692934.1|AAEG	LOC6595045|XP_026849114.1|DPER
OG0007823	LOC5580174|XP_001655579.2|AAEG	LOC6594740|XP_002020566.2|DPER
OG0007824	LOC5578277|XP_001663805.2|AAEG	LOC6594980|XP_002020271.1|DPER
OG0007825	LOC5570839|XP_001653346.2|AAEG	LOC6587543|XP_026845365.1|DPER
OG0007826	LOC5564810|XP_001649155.2|AAEG	LOC6595257|XP_002020073.2|DPER
OG0007827	LOC5578942|XP_001657231.1|AAEG	LOC6600231|XP_002025229.1|DPER
OG0007828	LOC5578935|XP_001657223.1|AAEG	LOC6602834|XP_002027805.2|DPER
OG0007829	LOC5578928|XP_021693203.1|AAEG	LOC6591591|XP_026850239.1|DPER
OG0007830	LOC5578921|XP_001657207.1|AAEG	LOC6588404|XP_002013814.1|DPER
OG0007831	LOC5563711|XP_001648009.2|AAEG	LOC6597761|XP_002022892.2|DPER
OG0007832	LOC5576351|XP_021693308.1|AAEG	LOC6597897|XP_002023024.1|DPER
OG0007833	LOC5576345|XP_001656083.2|AAEG	LOC6600773|XP_026845148.1|DPER
OG0007834	LOC5576734|XP_021693352.1|AAEG	LOC6591931|XP_002016771.1|DPER
OG0007836	LOC5576721|XP_001656228.2|AAEG	LOC6587980|XP_002013326.1|DPER
OG0007837	LOC5564511|XP_001648825.2|AAEG	LOC6587237|XP_002013300.1|DPER
OG0007838	LOC5573635|XP_001660962.2|AAEG	LOC6587827|XP_002013291.1|DPER
OG0007839	LOC5573310|XP_001654530.1|AAEG	LOC6597341|XP_002022543.1|DPER
OG0007840	LOC5573056|XP_001654378.1|AAEG	LOC6594791|XP_002020472.1|DPER
OG0007841	LOC5577932|XP_021694422.1|AAEG	LOC6587773|XP_026840387.1|DPER
OG0007842	LOC5575947|XP_021693726.1|AAEG	LOC6594840|XP_026842289.1|DPER
OG0007843	LOC5576515|XP_001662708.2|AAEG	LOC6594841|XP_002020245.1|DPER
OG0007844	LOC5565598|XP_021693787.1|AAEG	LOC6593151|XP_002018528.2|DPER
OG0007846	LOC5565605|XP_021693796.1|AAEG	LOC6600704|XP_026848612.1|DPER
OG0007847	LOC5565602|XP_021693797.1|AAEG	LOC6587838|XP_002013449.1|DPER
OG0007848	LOC5565926|XP_001650302.2|AAEG	LOC6588439|XP_002013442.1|DPER
OG0007849	LOC5565958|XP_001650298.2|AAEG	LOC6587765|XP_002013736.1|DPER
OG0007850	LOC5565936|XP_001650296.2|AAEG	LOC6587960|XP_002013737.1|DPER
OG0007851	LOC5565961|XP_021693928.1|AAEG	LOC6587399|XP_002013029.1|DPER
OG0007852	LOC110674691|XP_021694427.1|AAEG	LOC6598617|XP_002023862.1|DPER
OG0007853	LOC5573537|XP_001654672.2|AAEG	LOC6594771|XP_002020085.1|DPER
OG0007854	LOC5573534|XP_021693955.1|AAEG	LOC6588445|XP_002013427.1|DPER
OG0007855	LOC5579957|XP_001658473.2|AAEG	LOC6598746|XP_026851105.1|DPER
OG0007856	LOC110674221|XP_021694064.1|AAEG	LOC6588421|XP_002013441.1|DPER
OG0007857	LOC5565635|XP_021694071.1|AAEG	LOC6595088|XP_002020150.2|DPER
OG0007858	LOC5578918|XP_021694074.1|AAEG	LOC6588762|XP_026845010.1|DPER
OG0007859	LOC5576111|XP_001662456.2|AAEG	LOC6599951|XP_002025028.1|DPER
OG0007860	LOC5576119|XP_001662466.1|AAEG	LOC6591433|XP_002016737.2|DPER
OG0007861	LOC5576129|XP_001662475.2|AAEG	LOC6591406|XP_002016740.1|DPER
OG0007862	LOC5576130|XP_001662476.2|AAEG	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER
OG0007863	LOC5576133|XP_001662481.2|AAEG	LOC6595431|XP_002020853.1|DPER
OG0007864	LOC5565140|XP_021694141.1|AAEG	LOC6588215|XP_026849758.1|DPER
OG0007865	LOC110674239|XP_021694150.1|AAEG	LOC6600591|XP_002025646.1|DPER
OG0007866	LOC5577584|XP_021694151.1|AAEG	LOC6588209|XP_002012901.1|DPER
OG0007867	LOC5565083|XP_021694163.1|AAEG	LOC6594867|XP_026847618.1|DPER
OG0007868	LOC5572607|XP_021694173.1|AAEG	LOC6588403|XP_002013926.1|DPER
OG0007869	LOC5566104|XP_021695322.1|AAEG	LOC6599273|XP_026848313.1|DPER
OG0007870	LOC5571441|XP_001659693.2|AAEG	LOC6599086|XP_002024219.1|DPER
OG0007871	LOC5579864|XP_001664326.2|AAEG	LOC6597584|XP_002022771.1|DPER
OG0007872	LOC5575755|XP_021695607.1|AAEG	LOC6602976|XP_026848755.1|DPER
OG0007873	LOC110675366|XP_021695788.1|AAEG	LOC113566616|XP_026848850.1|DPER
OG0007874	LOC110675408|XP_021696036.1|AAEG	LOC6597504|XP_026849289.1|DPER
OG0007875	LOC5575910|XP_021696043.1|AAEG	LOC6592983|XP_026840619.1|DPER
OG0007876	LOC5572896|XP_021696216.1|AAEG	LOC6599277|XP_002024272.1|DPER
OG0007877	LOC5579996|XP_021696288.1|AAEG	LOC6602611|XP_026846617.1|DPER
OG0007878	LOC5570510|XP_001659197.1|AAEG	LOC6592484|XP_026841663.1|DPER
OG0007879	LOC5566265|XP_021696579.1|AAEG	LOC6595914|XP_026845613.1|DPER
OG0007880	LOC5574281|XP_001661332.1|AAEG	LOC6602749|XP_002027771.1|DPER
OG0007881	LOC5572344|XP_021696820.1|AAEG	LOC6600992|XP_002026178.2|DPER
OG0007882	LOC110675667|XP_021696955.1|AAEG	LOC6600996|XP_002026182.2|DPER
OG0007883	LOC5576419|XP_021696957.1|AAEG	LOC6600995|XP_026849724.1|DPER
OG0007884	LOC110675711|XP_021697101.1|AAEG	LOC6600537|XP_002025724.1|DPER
OG0007885	LOC5572689|XP_001660508.1|AAEG	LOC6592984|XP_002017660.2|DPER
OG0007886	LOC5578537|XP_021697271.1|AAEG	LOC6593716|XP_026843025.1|DPER
OG0007887	LOC5575897|XP_021697300.1|AAEG	LOC6601108|XP_002026183.1|DPER
OG0007888	LOC5579977|XP_001658604.1|AAEG	LOC6596052|XP_002021236.1|DPER
OG0007889	LOC5579978|XP_021697400.1|AAEG	LOC6602986|XP_002028000.1|DPER
OG0007890	LOC5579058|XP_001657258.1|AAEG	LOC6599484|XP_026849395.1|DPER
OG0007891	LOC5567753|XP_001657653.1|AAEG	LOC6587806|XP_002012765.1|DPER
OG0007892	LOC5572762|XP_001660583.2|AAEG	LOC6602135|XP_002027106.1|DPER
OG0007893	LOC5572767|XP_021697644.1|AAEG	LOC6592406|XP_026841638.1|DPER
OG0007894	LOC5571563|XP_021697737.1|AAEG	LOC6602709|XP_026849472.1|DPER
OG0007895	LOC5565534|XP_021697739.1|AAEG	LOC6601128|XP_026847241.1|DPER
OG0007896	LOC5565541|XP_001649896.2|AAEG	LOC6600624|XP_002025618.1|DPER
OG0007897	LOC5573998|XP_001661085.2|AAEG	LOC6596178|XP_026845235.1|DPER
OG0007898	LOC5568731|XP_001658111.1|AAEG	LOC6601191|XP_026849951.1|DPER
OG0007899	LOC5566834|XP_021698107.1|AAEG	LOC6596089|XP_026845528.1|DPER
OG0007900	LOC5573667|XP_001660989.2|AAEG	LOC6590921|XP_002015763.1|DPER
OG0007901	LOC5574161|XP_001655070.1|AAEG	LOC6602475|XP_026848812.1|DPER
OG0007902	LOC5579153|XP_001664248.2|AAEG	LOC6600052|XP_002025067.1|DPER
OG0007903	LOC5571408|XP_021698668.1|AAEG	LOC6599806|XP_002024976.1|DPER
OG0007904	LOC5571406|XP_021698670.1|AAEG	LOC6597129|XP_002022317.2|DPER
OG0007905	LOC5569668|XP_001652932.1|AAEG	LOC6589559|XP_002015268.1|DPER
OG0007906	LOC5564155|XP_021698763.1|AAEG	LOC6600298|XP_026849063.1|DPER
OG0007907	LOC5567319|XP_021698800.1|AAEG	LOC6599497|XP_026849565.1|DPER
OG0007908	LOC5572190|XP_001653860.2|AAEG	LOC6599496|XP_002024716.1|DPER
OG0007909	LOC5572189|XP_001653847.2|AAEG	LOC6600771|XP_002025839.2|DPER
OG0007910	LOC5575606|XP_001662092.2|AAEG	LOC6601498|XP_002026560.1|DPER
OG0007911	LOC5572502|XP_001660442.2|AAEG	LOC6601111|XP_002026186.1|DPER
OG0007912	LOC5572504|XP_001660444.2|AAEG	LOC6601118|XP_002026193.1|DPER
OG0007913	LOC110676274|XP_021699205.1|AAEG	LOC6601112|XP_002026187.2|DPER
OG0007914	LOC110676292|XP_021699291.1|AAEG	LOC6596014|XP_026845298.1|DPER
OG0007915	LOC5571046|XP_001659483.1|AAEG	LOC6601916|XP_002026965.2|DPER
OG0007916	LOC110676318|XP_021699420.1|AAEG	LOC6588831|XP_002014263.1|DPER
OG0007917	LOC110676370|XP_021699636.1|AAEG	LOC6592890|XP_002018209.1|DPER
OG0007918	LOC5575622|XP_021699697.1|AAEG	LOC6590879|XP_002015547.1|DPER
OG0007919	LOC5567705|XP_001651871.2|AAEG	LOC6602107|XP_026841928.1|DPER
OG0007920	LOC5567703|XP_001651869.2|AAEG	LOC6592975|XP_002018025.1|DPER
OG0007921	LOC5567694|XP_001651855.1|AAEG	LOC6591051|XP_002016636.1|DPER
OG0007922	LOC5575902|XP_021699835.1|AAEG	LOC6591863|XP_026839924.1|DPER
OG0007923	LOC5574835|XP_021699842.1|AAEG	LOC6600783|XP_026848621.1|DPER
OG0007924	LOC5574644|XP_021699901.1|AAEG	LOC6592223|XP_002018493.2|DPER
OG0007925	LOC5572043|XP_021699922.1|AAEG	LOC6591161|XP_026842836.1|DPER
OG0007926	LOC5569988|XP_001658877.1|AAEG	LOC6601351|XP_002026410.1|DPER
OG0007927	LOC5569985|XP_021700016.1|AAEG	LOC6593346|XP_026843321.1|DPER
OG0007928	LOC5574683|XP_021700061.1|AAEG	LOC6593880|XP_026843836.1|DPER
OG0007929	LOC5564085|XP_021700070.1|AAEG	LOC6593731|XP_002019109.1|DPER
OG0007930	LOC110676455|XP_021700084.1|AAEG	LOC6592507|XP_026842476.1|DPER
OG0007931	LOC5571144|XP_001653457.2|AAEG	LOC6593651|XP_002019238.1|DPER
OG0007932	LOC5568633|XP_021700315.1|AAEG	LOC6599365|XP_002024488.1|DPER
OG0007933	LOC5568631|XP_021700324.1|AAEG	LOC6588435|XP_002014158.1|DPER
OG0007934	LOC110675597|XP_021696704.1|AAEG	LOC6589009|XP_002014205.1|DPER
OG0007935	LOC5575448|XP_001661964.1|AAEG	LOC6596279|XP_002021801.1|DPER
OG0007936	LOC5578156|XP_021700404.1|AAEG	LOC6589469|XP_002014414.1|DPER
OG0007937	LOC5580325|XP_021700499.1|AAEG	LOC6589526|XP_002015014.1|DPER
OG0007938	LOC5577419|XP_001656499.1|AAEG	LOC6592368|XP_002017973.1|DPER
OG0007939	LOC5564446|XP_021700503.1|AAEG	LOC6589148|XP_026844542.1|DPER
OG0007940	LOC5577415|XP_021700508.1|AAEG	LOC6589145|XP_026845018.1|DPER
OG0007941	LOC5578356|XP_001656926.2|AAEG	LOC6603252|XP_002028233.2|DPER
OG0007942	LOC5566445|XP_001650816.1|AAEG	LOC6602858|XP_002027869.1|DPER
OG0007943	LOC5566425|XP_021700554.1|AAEG	LOC6593625|XP_026843108.1|DPER
OG0007944	LOC5565687|XP_021700587.1|AAEG	LOC6601113|XP_026849699.1|DPER
OG0007945	LOC5570921|XP_001653400.2|AAEG	LOC6596619|XP_002021627.1|DPER
OG0007946	LOC5572920|XP_001654253.2|AAEG	LOC6591301|XP_026842847.1|DPER
OG0007947	LOC5571730|XP_001659882.2|AAEG	LOC6593390|XP_026843074.1|DPER
OG0007948	LOC5571432|XP_021700743.1|AAEG	LOC6603382|XP_026843670.1|DPER
OG0007949	LOC5570422|XP_001659133.3|AAEG	LOC6597534|XP_002022664.1|DPER
OG0007950	LOC5574308|XP_021700852.1|AAEG	LOC6589110|XP_002015229.1|DPER
OG0007951	LOC5564717|XP_021700853.1|AAEG	LOC6596509|XP_002021504.1|DPER
OG0007952	LOC5574304|XP_001655089.1|AAEG	LOC6595369|XP_002020805.1|DPER
OG0007953	LOC5564304|XP_021700920.1|AAEG	LOC6593654|XP_002019241.1|DPER
OG0007954	LOC5576296|XP_021700956.1|AAEG	LOC6593341|XP_002018743.1|DPER
OG0007955	LOC5565359|XP_021700980.1|AAEG	LOC6589275|XP_026844698.1|DPER
OG0007956	LOC5565369|XP_001649728.1|AAEG	LOC6593898|XP_002019077.1|DPER
OG0007957	LOC5566514|XP_021701158.1|AAEG	LOC6589878|XP_002014374.1|DPER
OG0007958	LOC5571663|XP_001653749.1|AAEG	LOC6599303|XP_026848243.1|DPER
OG0007959	LOC5571659|XP_021701191.1|AAEG	LOC6589440|XP_002014823.1|DPER
OG0007960	LOC5574494|XP_001655156.1|AAEG	LOC6588960|XP_026844340.1|DPER
OG0007961	LOC5568818|XP_021701330.1|AAEG	LOC6591779|XP_002017140.1|DPER
OG0007962	LOC5578792|XP_001657162.2|AAEG	LOC6597393|XP_026846401.1|DPER
OG0007963	LOC5578765|XP_001657135.1|AAEG	LOC6596271|XP_002021797.1|DPER
OG0007964	LOC5578754|XP_021701460.1|AAEG	LOC6593765|XP_026843537.1|DPER
OG0007965	LOC5576861|XP_001662959.1|AAEG	LOC6589865|XP_026844292.1|DPER
OG0007966	LOC5577209|XP_001663303.2|AAEG	LOC6589818|XP_002015341.1|DPER
OG0007967	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG	LOC6593369|XP_002018590.2|DPER
OG0007968	LOC5573094|XP_001654401.2|AAEG	LOC6595674|XP_026844378.1|DPER
OG0007969	LOC5569035|XP_021701854.1|AAEG	LOC6589330|XP_002014355.1|DPER
OG0007970	LOC23687839|XP_021702045.1|AAEG	LOC113565083|XP_026841424.1|DPER
OG0007971	LOC5576502|XP_001662694.2|AAEG	LOC6599164|XP_026848287.1|DPER
OG0007972	LOC5577611|XP_001656605.1|AAEG	LOC6590252|XP_002016544.1|DPER
OG0007973	LOC5573509|XP_021702247.1|AAEG	LOC6589380|XP_026844996.1|DPER
OG0007974	LOC5575167|XP_001655545.1|AAEG	LOC6597696|XP_002022877.1|DPER
OG0007975	LOC5566384|XP_021702372.1|AAEG	LOC6588281|XP_002014138.1|DPER
OG0007976	LOC5572446|XP_001660390.1|AAEG	LOC6602678|XP_002027689.2|DPER
OG0007977	LOC5576030|XP_001655971.2|AAEG	LOC6602215|XP_002027253.2|DPER
OG0007978	LOC5576031|XP_001655972.2|AAEG	LOC6589533|XP_026844238.1|DPER
OG0007979	LOC5564562|XP_021702657.1|AAEG	LOC6596459|XP_026843648.1|DPER
OG0007980	LOC5572799|XP_001654200.1|AAEG	LOC6596437|XP_026843530.1|DPER
OG0007981	LOC5572801|XP_001654202.2|AAEG	LOC6597759|XP_002022890.1|DPER
