Orthogroup	AAEG.longest_only	DHYD.longest_only
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC111592109|XP_023159908.2|DHYD
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC111597050|XP_023167336.2|DHYD
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC111591931|XP_023159629.2|DHYD
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC111603740|XP_023177225.1|DHYD
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC111598332|XP_023169301.2|DHYD
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC111593529|XP_023162090.1|DHYD
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC111600987|XP_023173146.1|DHYD
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC111604290|XP_023178076.1|DHYD
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC111604451|XP_030079933.1|DHYD
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC111604105|XP_023177777.2|DHYD
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC111599241|XP_023170606.2|DHYD
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC111600949|XP_023173088.2|DHYD
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC111605709|XP_023180163.2|DHYD
OG0007625	LOC5573208|XP_021704307.1|AAEG	LOC111592772|XP_023160941.2|DHYD
OG0007626	LOC5573228|XP_001654433.1|AAEG	LOC111605628|XP_023180048.1|DHYD
OG0007627	LOC5573216|XP_001654431.1|AAEG	LOC111605627|XP_023180047.2|DHYD
OG0007628	LOC5572034|XP_001660142.1|AAEG	LOC111594143|XP_023163080.1|DHYD
OG0007629	LOC110680484|XP_021711981.1|AAEG	LOC111601553|XP_023173963.2|DHYD
OG0007664	LOC5579633|XP_021694454.1|AAEG	LOC111593267|XP_023161702.1|DHYD
OG0007665	LOC5575983|XP_021694469.1|AAEG	LOC111598298|XP_023169257.2|DHYD
OG0007666	LOC5566218|XP_001650621.2|AAEG	LOC111598190|XP_023169087.1|DHYD
OG0007667	LOC5574530|XP_001655183.2|AAEG	LOC111593029|XP_023161359.1|DHYD
OG0007668	LOC5572032|XP_001660139.1|AAEG	LOC111598946|XP_023170195.1|DHYD
OG0007669	LOC5572018|XP_001660127.1|AAEG	LOC111598399|XP_023169388.2|DHYD
OG0007670	LOC5572019|XP_021694526.1|AAEG	LOC111598398|XP_023169387.2|DHYD
OG0007671	LOC5579819|XP_021694539.1|AAEG	LOC111603147|XP_023176390.1|DHYD
OG0007672	LOC5564262|XP_001648601.2|AAEG	LOC111598426|XP_023169437.2|DHYD
OG0007673	LOC5574715|XP_001655294.1|AAEG	LOC111594502|XP_023163582.2|DHYD
OG0007674	LOC5574714|XP_021694711.1|AAEG	LOC111603230|XP_030079327.1|DHYD
OG0007675	LOC5567109|XP_021694820.1|AAEG	LOC111602875|XP_023175970.2|DHYD
OG0007676	LOC5579417|XP_001647719.2|AAEG	LOC111601903|XP_023174517.2|DHYD
OG0007677	LOC5564702|XP_021694824.1|AAEG	LOC111597253|XP_023167624.2|DHYD
OG0007678	LOC5577043|XP_021694833.1|AAEG	LOC111595360|XP_023164807.2|DHYD
OG0007679	LOC5574747|XP_021694839.1|AAEG	LOC111595352|XP_023164791.1|DHYD
OG0007680	LOC5580053|XP_001654817.2|AAEG	LOC111602270|XP_023175033.1|DHYD
OG0007681	LOC110674813|XP_021694898.1|AAEG	LOC111597171|XP_023167499.1|DHYD
OG0007682	LOC5566204|XP_021694939.1|AAEG	LOC111598413|XP_023169420.1|DHYD
OG0007683	LOC5568331|XP_021694941.1|AAEG	LOC111591984|XP_023159703.1|DHYD
OG0007684	LOC5568330|XP_001657986.2|AAEG	LOC111602863|XP_023175947.2|DHYD
OG0007685	LOC5564956|XP_021694953.1|AAEG	LOC111600222|XP_030079390.1|DHYD
OG0007686	LOC5576498|XP_021694976.1|AAEG	LOC111594053|XP_023162937.2|DHYD
OG0007687	LOC110674836|XP_021695005.1|AAEG	LOC111593638|XP_023162282.2|DHYD
OG0007688	LOC5577553|XP_001663425.2|AAEG	LOC111604197|XP_023177921.1|DHYD
OG0007689	LOC5572116|XP_001660190.2|AAEG	LOC111593061|XP_023161403.2|DHYD
OG0007690	LOC5579456|XP_021695153.1|AAEG	LOC111596758|XP_023166867.2|DHYD
OG0007691	LOC5573614|XP_001660939.2|AAEG	LOC111603296|XP_023176586.1|DHYD
OG0007692	LOC5579011|XP_021695301.1|AAEG	LOC111603356|XP_023176670.2|DHYD
OG0007693	LOC5579009|XP_001664189.2|AAEG	LOC111593043|XP_023161380.2|DHYD
OG0007694	LOC5565024|XP_001649367.2|AAEG	LOC111595063|XP_023164386.1|DHYD
OG0007695	LOC5566765|XP_021701470.1|AAEG	LOC111596472|XP_030079443.1|DHYD
OG0007696	LOC5566767|XP_021702078.1|AAEG	LOC111592341|XP_023160237.2|DHYD
OG0007697	LOC5573524|XP_001660921.1|AAEG	LOC111591911|XP_030079626.1|DHYD
OG0007698	LOC5573520|XP_001660919.2|AAEG	LOC111593463|XP_030079406.1|DHYD
OG0007699	LOC5569928|XP_021704115.1|AAEG	LOC111593989|XP_023162848.1|DHYD
OG0007700	LOC5569932|XP_021705373.1|AAEG	LOC111596771|XP_023166886.2|DHYD
OG0007701	LOC5568402|XP_021705509.1|AAEG	LOC111604748|XP_030079556.1|DHYD
OG0007702	LOC5568405|XP_021705959.1|AAEG	LOC111591983|XP_023159702.1|DHYD
OG0007703	LOC5574013|XP_001661100.1|AAEG	LOC111604268|XP_023178078.1|DHYD
OG0007704	LOC5571986|XP_021711684.1|AAEG	LOC111597845|XP_023168522.1|DHYD
OG0007705	LOC5571976|XP_001660081.1|AAEG	LOC111595963|XP_023165705.1|DHYD
OG0007706	LOC110681501|XP_021713061.1|AAEG	LOC111603219|XP_030079311.1|DHYD
OG0007707	LOC5571379|XP_021713067.1|AAEG	LOC111600202|XP_030079392.1|DHYD
OG0007708	LOC23687681|XP_021713268.1|AAEG	LOC111593022|XP_023161331.2|DHYD
OG0007709	LOC5569753|XP_021693528.1|AAEG	LOC111596709|XP_030078955.1|DHYD
OG0007710	LOC5571233|XP_021694148.1|AAEG	LOC111592370|XP_023160304.1|DHYD
OG0007711	LOC5567951|XP_001657767.2|AAEG	LOC111598286|XP_023169236.2|DHYD
OG0007712	LOC5564206|XP_021694249.1|AAEG	LOC111598148|XP_030078880.1|DHYD
OG0007713	LOC5565116|XP_021695026.1|AAEG	LOC111597365|XP_030079942.1|DHYD
OG0007714	LOC5569553|XP_001658614.1|AAEG	LOC111594080|XP_023162991.2|DHYD
OG0007715	LOC5569564|XP_021695249.1|AAEG	LOC111596750|XP_023166850.1|DHYD
OG0007716	LOC5569927|XP_001658824.2|AAEG	LOC111595984|XP_023165738.2|DHYD
OG0007718	LOC5571307|XP_001653622.2|AAEG	LOC111594273|XP_023163271.1|DHYD
OG0007719	LOC5568412|XP_021696984.1|AAEG	LOC111598402|XP_023169394.1|DHYD
OG0007720	LOC5568407|XP_021697048.1|AAEG	LOC111598400|XP_023169392.2|DHYD
OG0007721	LOC5564013|XP_021697118.1|AAEG	LOC111603349|XP_023176659.2|DHYD
OG0007722	LOC5579401|XP_021694236.1|AAEG	LOC111603377|XP_023176697.2|DHYD
OG0007723	LOC5564822|XP_001649177.2|AAEG	LOC111596576|XP_023166617.1|DHYD
OG0007724	LOC5576601|XP_021697242.1|AAEG	LOC111599040|XP_023170322.2|DHYD
OG0007725	LOC5576603|XP_021697338.1|AAEG	LOC111597453|XP_023167958.1|DHYD
OG0007726	LOC5574999|XP_021697582.1|AAEG	LOC111596715|XP_023166804.1|DHYD
OG0007727	LOC5574994|XP_001655467.1|AAEG	LOC111596878|XP_023167095.1|DHYD
OG0007728	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG	LOC111597309|XP_023167703.2|DHYD
OG0007729	LOC5574976|XP_001655446.2|AAEG	LOC111597284|XP_023167667.1|DHYD
OG0007730	LOC5574969|XP_001655440.2|AAEG	LOC111597257|XP_023167629.2|DHYD
OG0007731	LOC110676091|XP_021698314.1|AAEG	LOC111598760|XP_023169937.2|DHYD
OG0007732	LOC5576682|XP_021698349.1|AAEG	LOC111593078|XP_023161433.1|DHYD
OG0007733	LOC5572007|XP_021698932.1|AAEG	LOC111598268|XP_023169213.1|DHYD
OG0007734	LOC5572004|XP_001660110.2|AAEG	LOC111598351|XP_023169326.2|DHYD
OG0007735	LOC23687982|XP_011493172.2|AAEG	LOC111603385|XP_023176712.1|DHYD
OG0007736	LOC5564402|XP_001648749.2|AAEG	LOC111594199|XP_023163556.1|DHYD
OG0007737	LOC5576468|XP_021700427.1|AAEG	LOC111600712|XP_023172737.2|DHYD
OG0007738	LOC5576470|XP_021700451.1|AAEG	LOC111599559|XP_023170995.2|DHYD
OG0007739	LOC5570708|XP_021700880.1|AAEG	LOC111604742|XP_023178684.2|DHYD
OG0007740	LOC5570701|XP_021701097.1|AAEG	LOC111596469|XP_023166488.2|DHYD
OG0007741	LOC5571572|XP_001653709.2|AAEG	LOC111597374|XP_023167800.2|DHYD
OG0007742	LOC5567105|XP_021701568.1|AAEG	LOC111598828|XP_023170028.1|DHYD
OG0007743	LOC5567099|XP_001651499.3|AAEG	LOC111604272|XP_023178038.2|DHYD
OG0007744	LOC5565275|XP_021701816.1|AAEG	LOC111600510|XP_023172406.1|DHYD
OG0007745	LOC5575022|XP_021702025.1|AAEG	LOC111596725|XP_023166826.2|DHYD
OG0007746	LOC5576302|XP_001656042.2|AAEG	LOC111597400|XP_023167847.2|DHYD
OG0007747	LOC5567571|XP_021702904.1|AAEG	LOC111603101|XP_030079303.1|DHYD
OG0007748	LOC5567572|XP_021703002.1|AAEG	LOC111593059|XP_030079316.1|DHYD
OG0007749	LOC5576896|XP_001662996.1|AAEG	LOC111593425|XP_023161937.2|DHYD
OG0007750	LOC110674492|XP_021694381.1|AAEG	LOC111601974|XP_023174619.2|DHYD
OG0007751	LOC5564060|XP_021703839.1|AAEG	LOC111599214|XP_023170579.2|DHYD
OG0007752	LOC5564061|XP_001648364.2|AAEG	LOC111593030|XP_023161364.1|DHYD
OG0007753	LOC5564038|XP_001648366.2|AAEG	LOC111598448|XP_023169470.1|DHYD
OG0007754	LOC5564045|XP_021703960.1|AAEG	LOC111596630|XP_023166686.1|DHYD
OG0007755	LOC5564046|XP_021703985.1|AAEG	LOC111596636|XP_023166693.1|DHYD
OG0007756	LOC5564068|XP_021704096.1|AAEG	LOC111602878|XP_023175973.2|DHYD
OG0007757	LOC5571506|XP_021694258.1|AAEG	LOC111593654|XP_023162308.1|DHYD
OG0007758	LOC5571496|XP_001659746.2|AAEG	LOC111596333|XP_023166268.1|DHYD
OG0007759	LOC5571493|XP_001659743.2|AAEG	LOC111592464|XP_023160433.1|DHYD
OG0007760	LOC5580111|XP_001655054.1|AAEG	LOC111601917|XP_023174533.1|DHYD
OG0007761	LOC5580107|XP_021704459.1|AAEG	LOC111605312|XP_023179541.2|DHYD
OG0007762	LOC5580108|XP_001655040.1|AAEG	LOC111596638|XP_023166696.2|DHYD
OG0007763	LOC110677702|XP_021704492.1|AAEG	LOC111599181|XP_023170534.2|DHYD
OG0007764	LOC5578658|XP_021704511.1|AAEG	LOC111594269|XP_023163267.1|DHYD
OG0007765	LOC5578659|XP_021704527.1|AAEG	LOC111594268|XP_023163266.2|DHYD
OG0007766	LOC110677718|XP_021704592.1|AAEG	LOC111605495|XP_023179811.2|DHYD
OG0007767	LOC110674289|XP_021694260.1|AAEG	LOC111597864|XP_023168566.1|DHYD
OG0007768	LOC5577256|XP_021705022.1|AAEG	LOC111601955|XP_023174587.1|DHYD
OG0007769	LOC5577257|XP_001656360.1|AAEG	LOC111604759|XP_023178722.2|DHYD
OG0007770	LOC5577258|XP_001656361.1|AAEG	LOC111604711|XP_023178655.2|DHYD
OG0007771	LOC5579197|XP_021705065.1|AAEG	LOC111598939|XP_023170185.2|DHYD
OG0007772	LOC5579196|XP_001657325.2|AAEG	LOC111598876|XP_023170104.1|DHYD
OG0007773	LOC5565066|XP_001649403.2|AAEG	LOC111602208|XP_023174948.2|DHYD
OG0007774	LOC5576009|XP_001662352.2|AAEG	LOC111593214|XP_023161632.2|DHYD
OG0007775	LOC5575290|XP_021706199.1|AAEG	LOC111596546|XP_030079530.1|DHYD
OG0007776	LOC5575288|XP_021706251.1|AAEG	LOC111593054|XP_023161396.1|DHYD
OG0007777	LOC5575432|XP_001655750.2|AAEG	LOC111598265|XP_023169212.2|DHYD
OG0007778	LOC5575428|XP_001655746.1|AAEG	LOC111593473|XP_023162002.2|DHYD
OG0007779	LOC5569994|XP_021707172.1|AAEG	LOC111604656|XP_023178581.2|DHYD
OG0007780	LOC5575471|XP_001661986.1|AAEG	LOC111595353|XP_030079929.1|DHYD
OG0007781	LOC5568545|XP_021707578.1|AAEG	LOC111598147|XP_030078847.1|DHYD
OG0007782	LOC5568541|XP_001652367.1|AAEG	LOC111605614|XP_023180054.1|DHYD
OG0007783	LOC5568538|XP_021707687.1|AAEG	LOC111598101|XP_023168920.1|DHYD
OG0007784	LOC5568537|XP_001652371.2|AAEG	LOC111601971|XP_023174614.2|DHYD
OG0007785	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG	LOC111602418|XP_023175220.2|DHYD
OG0007786	LOC5568534|XP_021707765.1|AAEG	LOC111599184|XP_023170537.2|DHYD
OG0007787	LOC5568532|XP_001652376.3|AAEG	LOC111596412|XP_023166391.2|DHYD
OG0007788	LOC5572776|XP_001654175.2|AAEG	LOC111603546|XP_023176947.2|DHYD
OG0007789	LOC5579261|XP_021708436.1|AAEG	LOC111600058|XP_030081691.1|DHYD
OG0007790	LOC23687431|XP_021709172.1|AAEG	LOC111596255|XP_030080825.1|DHYD
OG0007792	LOC5574606|XP_001655220.2|AAEG	LOC111593414|XP_023161912.2|DHYD
OG0007793	LOC5567424|XP_001657398.1|AAEG	LOC111597190|XP_023167528.1|DHYD
OG0007794	LOC5567421|XP_021710553.1|AAEG	LOC111595646|XP_023165278.1|DHYD
OG0007795	LOC5567404|XP_021710666.1|AAEG	LOC111602409|XP_023175208.1|DHYD
OG0007796	LOC5568342|XP_001657996.1|AAEG	LOC111601348|XP_023173648.2|DHYD
OG0007797	LOC5578684|XP_001657083.2|AAEG	LOC111603261|XP_023176537.1|DHYD
OG0007798	LOC5578682|XP_001657081.2|AAEG	LOC111603237|XP_023176510.2|DHYD
OG0007799	LOC5577510|XP_001656531.1|AAEG	LOC111599893|XP_023171487.1|DHYD
OG0007800	LOC5577525|XP_001656527.2|AAEG	LOC111597826|XP_023168484.2|DHYD
OG0007801	LOC5569263|XP_021712559.1|AAEG	LOC111598526|XP_030081576.1|DHYD
OG0007802	LOC110681343|XP_021712786.1|AAEG	LOC111595713|XP_023165325.1|DHYD
OG0007803	LOC5573378|XP_021713002.1|AAEG	LOC111602640|XP_023175569.1|DHYD
OG0007804	LOC5577980|XP_021713024.1|AAEG	LOC111601809|XP_023174372.1|DHYD
OG0007805	LOC5572600|XP_001654110.2|AAEG	LOC111601811|XP_023174377.1|DHYD
OG0007806	LOC5572599|XP_001654109.2|AAEG	LOC111601845|XP_023174447.2|DHYD
OG0007808	LOC5568727|XP_021713155.1|AAEG	LOC111600853|XP_023172932.1|DHYD
OG0007809	LOC5576287|XP_001662577.2|AAEG	LOC111593488|XP_023162021.2|DHYD
OG0007810	LOC5576284|XP_021713185.1|AAEG	LOC111594710|XP_023163902.2|DHYD
OG0007811	LOC5576283|XP_021713187.1|AAEG	LOC111601777|XP_023174291.2|DHYD
OG0007812	LOC5572169|XP_001660244.1|AAEG	LOC111603163|XP_023176409.2|DHYD
OG0007813	LOC5574622|XP_021713239.1|AAEG	LOC111594491|XP_030080632.1|DHYD
OG0007814	LOC5574050|XP_001655028.1|AAEG	LOC111604034|XP_023177659.1|DHYD
OG0007815	LOC5564605|XP_001648953.1|AAEG	LOC111605323|XP_023179556.2|DHYD
OG0007816	LOC5580205|XP_001655617.2|AAEG	LOC111591863|XP_023159513.1|DHYD
OG0007817	LOC5580204|XP_001655616.2|AAEG	LOC111598713|XP_023169874.1|DHYD
OG0007818	LOC5580187|XP_021713409.1|AAEG	LOC111596500|XP_023166529.2|DHYD
OG0007819	LOC5580186|XP_021713411.1|AAEG	LOC111603293|XP_023176615.1|DHYD
OG0007820	LOC5580164|XP_021692931.1|AAEG	LOC111597908|XP_023168615.1|DHYD
OG0007821	LOC5580172|XP_021692938.1|AAEG	LOC111594480|XP_023163553.1|DHYD
OG0007822	LOC5580169|XP_021692934.1|AAEG	LOC111594481|XP_023163554.2|DHYD
OG0007823	LOC5580174|XP_001655579.2|AAEG	LOC111594424|XP_030080651.1|DHYD
OG0007824	LOC5578277|XP_001663805.2|AAEG	LOC111592695|XP_023160836.2|DHYD
OG0007825	LOC5570839|XP_001653346.2|AAEG	LOC111594554|XP_023163675.2|DHYD
OG0007826	LOC5564810|XP_001649155.2|AAEG	LOC111598214|XP_023169136.1|DHYD
OG0007827	LOC5578942|XP_001657231.1|AAEG	LOC111597329|XP_023167740.2|DHYD
OG0007828	LOC5578935|XP_001657223.1|AAEG	LOC111595307|XP_023164733.2|DHYD
OG0007829	LOC5578928|XP_021693203.1|AAEG	LOC111605484|XP_023179788.2|DHYD
OG0007830	LOC5578921|XP_001657207.1|AAEG	LOC111592940|XP_023161172.2|DHYD
OG0007831	LOC5563711|XP_001648009.2|AAEG	LOC111597366|XP_023167831.1|DHYD
OG0007832	LOC5576351|XP_021693308.1|AAEG	LOC111596162|XP_023166022.2|DHYD
OG0007833	LOC5576345|XP_001656083.2|AAEG	LOC111594262|XP_023163256.2|DHYD
OG0007834	LOC5576734|XP_021693352.1|AAEG	LOC111600837|XP_023172909.1|DHYD
OG0007836	LOC5576721|XP_001656228.2|AAEG	LOC111594522|XP_023163620.1|DHYD
OG0007837	LOC5564511|XP_001648825.2|AAEG	LOC111594440|XP_023163496.1|DHYD
OG0007838	LOC5573635|XP_001660962.2|AAEG	LOC111594561|XP_023163686.1|DHYD
OG0007839	LOC5573310|XP_001654530.1|AAEG	LOC111603226|XP_023176499.1|DHYD
OG0007840	LOC5573056|XP_001654378.1|AAEG	LOC111598236|XP_023169168.1|DHYD
OG0007841	LOC5577932|XP_021694422.1|AAEG	LOC111598217|XP_023169142.1|DHYD
OG0007842	LOC5575947|XP_021693726.1|AAEG	LOC111594446|XP_030080655.1|DHYD
OG0007843	LOC5576515|XP_001662708.2|AAEG	LOC111595228|XP_023164627.2|DHYD
OG0007844	LOC5565598|XP_021693787.1|AAEG	LOC111597710|XP_023168318.1|DHYD
OG0007845	LOC5565599|XP_021693790.1|AAEG	LOC111605513|XP_023179838.1|DHYD
OG0007846	LOC5565605|XP_021693796.1|AAEG	LOC111593653|XP_023162306.2|DHYD
OG0007847	LOC5565602|XP_021693797.1|AAEG	LOC111596486|XP_023166515.1|DHYD
OG0007848	LOC5565926|XP_001650302.2|AAEG	LOC111596488|XP_023166517.2|DHYD
OG0007849	LOC5565958|XP_001650298.2|AAEG	LOC111602792|XP_023175833.1|DHYD
OG0007850	LOC5565936|XP_001650296.2|AAEG	LOC111602789|XP_023175830.2|DHYD
OG0007851	LOC5565961|XP_021693928.1|AAEG	LOC111598312|XP_023169275.1|DHYD
OG0007852	LOC110674691|XP_021694427.1|AAEG	LOC111598924|XP_023170165.2|DHYD
OG0007853	LOC5573537|XP_001654672.2|AAEG	LOC111596147|XP_023166002.2|DHYD
OG0007854	LOC5573534|XP_021693955.1|AAEG	LOC111598902|XP_023170139.1|DHYD
OG0007855	LOC5579957|XP_001658473.2|AAEG	LOC111594433|XP_030080653.1|DHYD
OG0007856	LOC110674221|XP_021694064.1|AAEG	LOC111596503|XP_023166532.1|DHYD
OG0007857	LOC5565635|XP_021694071.1|AAEG	LOC111601477|XP_023173831.2|DHYD
OG0007858	LOC5578918|XP_021694074.1|AAEG	LOC111601886|XP_023174496.1|DHYD
OG0007859	LOC5576111|XP_001662456.2|AAEG	LOC111601855|XP_023174462.1|DHYD
OG0007860	LOC5576119|XP_001662466.1|AAEG	LOC111601308|XP_023173596.1|DHYD
OG0007861	LOC5576129|XP_001662475.2|AAEG	LOC111601322|XP_023173620.1|DHYD
OG0007863	LOC5576133|XP_001662481.2|AAEG	LOC111601151|XP_023173389.1|DHYD
OG0007864	LOC5565140|XP_021694141.1|AAEG	LOC111596250|XP_030080835.1|DHYD
OG0007865	LOC110674239|XP_021694150.1|AAEG	LOC111591860|XP_023159509.2|DHYD
OG0007866	LOC5577584|XP_021694151.1|AAEG	LOC111601474|XP_023173827.2|DHYD
OG0007867	LOC5565083|XP_021694163.1|AAEG	LOC111602689|XP_023175684.1|DHYD
OG0007868	LOC5572607|XP_021694173.1|AAEG	LOC111596187|XP_023166062.1|DHYD
OG0007869	LOC5566104|XP_021695322.1|AAEG	LOC111596483|XP_023166507.2|DHYD
OG0007870	LOC5571441|XP_001659693.2|AAEG	LOC111597602|XP_023168170.2|DHYD
OG0007871	LOC5579864|XP_001664326.2|AAEG	LOC111598865|XP_023170081.2|DHYD
OG0007872	LOC5575755|XP_021695607.1|AAEG	LOC111592848|XP_023161054.2|DHYD
OG0007873	LOC110675366|XP_021695788.1|AAEG	LOC111592857|XP_023161065.1|DHYD
OG0007874	LOC110675408|XP_021696036.1|AAEG	LOC111593407|XP_023161898.2|DHYD
OG0007875	LOC5575910|XP_021696043.1|AAEG	LOC111599274|XP_023170644.2|DHYD
OG0007876	LOC5572896|XP_021696216.1|AAEG	LOC111596475|XP_023166496.2|DHYD
OG0007877	LOC5579996|XP_021696288.1|AAEG	LOC111596760|XP_023166873.2|DHYD
OG0007878	LOC5570510|XP_001659197.1|AAEG	LOC111602149|XP_023174866.2|DHYD
OG0007879	LOC5566265|XP_021696579.1|AAEG	LOC111601112|XP_023173326.2|DHYD
OG0007880	LOC5574281|XP_001661332.1|AAEG	LOC111593534|XP_023162154.1|DHYD
OG0007881	LOC5572344|XP_021696820.1|AAEG	LOC111596858|XP_023167063.1|DHYD
OG0007882	LOC110675667|XP_021696955.1|AAEG	LOC111596854|XP_023167057.2|DHYD
OG0007883	LOC5576419|XP_021696957.1|AAEG	LOC111596848|XP_023167042.1|DHYD
OG0007884	LOC110675711|XP_021697101.1|AAEG	LOC111603695|XP_023177162.1|DHYD
OG0007885	LOC5572689|XP_001660508.1|AAEG	LOC111599202|XP_023170565.2|DHYD
OG0007886	LOC5578537|XP_021697271.1|AAEG	LOC111594711|XP_030079114.1|DHYD
OG0007887	LOC5575897|XP_021697300.1|AAEG	LOC111596853|XP_023167056.1|DHYD
OG0007888	LOC5579977|XP_001658604.1|AAEG	LOC111604770|XP_023178737.2|DHYD
OG0007889	LOC5579978|XP_021697400.1|AAEG	LOC111601096|XP_023173300.1|DHYD
OG0007890	LOC5579058|XP_001657258.1|AAEG	LOC111592842|XP_023161039.2|DHYD
OG0007891	LOC5567753|XP_001657653.1|AAEG	LOC111595223|XP_023164607.1|DHYD
OG0007892	LOC5572762|XP_001660583.2|AAEG	LOC111597724|XP_023168333.1|DHYD
OG0007893	LOC5572767|XP_021697644.1|AAEG	LOC111594114|XP_023163040.2|DHYD
OG0007894	LOC5571563|XP_021697737.1|AAEG	LOC111600482|XP_023172365.2|DHYD
OG0007895	LOC5565534|XP_021697739.1|AAEG	LOC111600494|XP_030079622.1|DHYD
OG0007896	LOC5565541|XP_001649896.2|AAEG	LOC111592973|XP_023161236.1|DHYD
OG0007897	LOC5573998|XP_001661085.2|AAEG	LOC111598751|XP_023169920.1|DHYD
OG0007898	LOC5568731|XP_001658111.1|AAEG	LOC111596611|XP_023166662.1|DHYD
OG0007899	LOC5566834|XP_021698107.1|AAEG	LOC111601120|XP_023173342.2|DHYD
OG0007900	LOC5573667|XP_001660989.2|AAEG	LOC111595331|XP_023164759.2|DHYD
OG0007901	LOC5574161|XP_001655070.1|AAEG	LOC111600799|XP_030081544.1|DHYD
OG0007902	LOC5579153|XP_001664248.2|AAEG	LOC111591896|XP_023159572.1|DHYD
OG0007903	LOC5571408|XP_021698668.1|AAEG	LOC111596956|XP_023167180.1|DHYD
OG0007904	LOC5571406|XP_021698670.1|AAEG	LOC111592956|XP_023161212.2|DHYD
OG0007905	LOC5569668|XP_001652932.1|AAEG	LOC111599328|XP_023170717.2|DHYD
OG0007906	LOC5564155|XP_021698763.1|AAEG	LOC111598076|XP_023168885.1|DHYD
OG0007907	LOC5567319|XP_021698800.1|AAEG	LOC111601654|XP_023174103.1|DHYD
OG0007908	LOC5572190|XP_001653860.2|AAEG	LOC111601656|XP_023174107.1|DHYD
OG0007909	LOC5572189|XP_001653847.2|AAEG	LOC111594264|XP_023163258.1|DHYD
OG0007910	LOC5575606|XP_001662092.2|AAEG	LOC111592263|XP_023160124.2|DHYD
OG0007911	LOC5572502|XP_001660442.2|AAEG	LOC111596851|XP_023167054.2|DHYD
OG0007912	LOC5572504|XP_001660444.2|AAEG	LOC111596856|XP_023167061.2|DHYD
OG0007913	LOC110676274|XP_021699205.1|AAEG	LOC111596852|XP_023167055.2|DHYD
OG0007914	LOC110676292|XP_021699291.1|AAEG	LOC111604517|XP_030081574.1|DHYD
OG0007915	LOC5571046|XP_001659483.1|AAEG	LOC111592432|XP_030081645.1|DHYD
OG0007916	LOC110676318|XP_021699420.1|AAEG	LOC111604774|XP_023178747.1|DHYD
OG0007917	LOC110676370|XP_021699636.1|AAEG	LOC111593184|XP_023161561.1|DHYD
OG0007918	LOC5575622|XP_021699697.1|AAEG	LOC111599939|XP_023171556.1|DHYD
OG0007919	LOC5567705|XP_001651871.2|AAEG	LOC111597665|XP_023168256.2|DHYD
OG0007920	LOC5567703|XP_001651869.2|AAEG	LOC111592521|XP_023160542.2|DHYD
OG0007921	LOC5567694|XP_001651855.1|AAEG	LOC111605421|XP_023179701.1|DHYD
OG0007922	LOC5575902|XP_021699835.1|AAEG	LOC111592385|XP_023160328.2|DHYD
OG0007923	LOC5574835|XP_021699842.1|AAEG	LOC111605508|XP_023179832.2|DHYD
OG0007924	LOC5574644|XP_021699901.1|AAEG	LOC111605222|XP_023179413.1|DHYD
OG0007925	LOC5572043|XP_021699922.1|AAEG	LOC111605388|XP_023179649.2|DHYD
OG0007926	LOC5569988|XP_001658877.1|AAEG	LOC111594038|XP_023162920.1|DHYD
OG0007927	LOC5569985|XP_021700016.1|AAEG	LOC111602267|XP_023175030.2|DHYD
OG0007928	LOC5574683|XP_021700061.1|AAEG	LOC111600348|XP_023172186.2|DHYD
OG0007929	LOC5564085|XP_021700070.1|AAEG	LOC111605032|XP_023179132.2|DHYD
OG0007930	LOC110676455|XP_021700084.1|AAEG	LOC111594416|XP_023163472.1|DHYD
OG0007931	LOC5571144|XP_001653457.2|AAEG	LOC111592060|XP_023159827.2|DHYD
OG0007932	LOC5568633|XP_021700315.1|AAEG	LOC111598829|XP_023170029.2|DHYD
OG0007933	LOC5568631|XP_021700324.1|AAEG	LOC111600278|XP_023172095.1|DHYD
OG0007934	LOC110675597|XP_021696704.1|AAEG	LOC111602332|XP_023175102.2|DHYD
OG0007935	LOC5575448|XP_001661964.1|AAEG	LOC111603906|XP_023177492.2|DHYD
OG0007936	LOC5578156|XP_021700404.1|AAEG	LOC111603871|XP_023177446.1|DHYD
OG0007937	LOC5580325|XP_021700499.1|AAEG	LOC111602517|XP_023175368.1|DHYD
OG0007938	LOC5577419|XP_001656499.1|AAEG	LOC111600750|XP_023172800.2|DHYD
OG0007939	LOC5564446|XP_021700503.1|AAEG	LOC111602170|XP_023174900.2|DHYD
OG0007940	LOC5577415|XP_021700508.1|AAEG	LOC111602169|XP_023174895.2|DHYD
