Orthogroup	AAEG.longest_only	AALB.longest_only
OG0007129	LOC5575377|XP_001661907.1|AAEG	LOC118460290|XP_035780376.1|AALB
OG0007130	LOC5568419|XP_001652245.1|AAEG	LOC118460294|XP_035780382.1|AALB
OG0007131	LOC5568426|XP_001652254.1|AAEG	LOC118461280|XP_035782326.1|AALB
OG0007132	LOC5568427|XP_001652255.3|AAEG	LOC118461282|XP_035782328.1|AALB
OG0007133	LOC5568435|XP_001652267.1|AAEG	LOC118460961|XP_035781630.1|AALB
OG0007134	LOC5570307|XP_001653128.1|AAEG	LOC118460954|XP_035781623.1|AALB
OG0007135	LOC5570309|XP_021708394.1|AAEG	LOC118460399|XP_035780571.1|AALB
OG0007136	LOC5570315|XP_021708637.1|AAEG	LOC118460391|XP_035780557.1|AALB
OG0007137	LOC5571891|XP_021704737.1|AAEG	LOC118459927|XP_035779668.1|AALB
OG0007138	LOC5571895|XP_021706110.1|AAEG	LOC118468487|XP_035795207.1|AALB
OG0007139	LOC5571898|XP_021705906.1|AAEG	LOC118468990|XP_035796299.1|AALB
OG0007140	LOC5571899|XP_001653815.1|AAEG	LOC118468992|XP_035796311.1|AALB
OG0007141	LOC5571901|XP_001653816.1|AAEG	LOC118460022|XP_035779847.1|AALB
OG0007142	LOC5570133|XP_001653114.1|AAEG	LOC118468844|XP_035795981.1|AALB
OG0007143	LOC5568063|XP_021706338.1|AAEG	LOC118459469|XP_035778770.1|AALB
OG0007144	LOC5568062|XP_021706333.1|AAEG	LOC118459465|XP_035778766.1|AALB
OG0007145	LOC110679831|XP_021711285.1|AAEG	LOC118459468|XP_035778769.1|AALB
OG0007146	LOC5568059|XP_001651995.1|AAEG	LOC118459485|XP_035778791.1|AALB
OG0007147	LOC5568050|XP_021710032.1|AAEG	LOC118461692|XP_035783202.1|AALB
OG0007148	LOC5569395|XP_021707871.1|AAEG	LOC118461437|XP_035782638.1|AALB
OG0007149	LOC5572510|XP_021709936.1|AAEG	LOC118468462|XP_035795148.1|AALB
OG0007151	LOC5566759|XP_001651161.1|AAEG	LOC118456531|XP_035773266.1|AALB
OG0007152	LOC5575113|XP_021709386.1|AAEG	LOC118456305|XP_035772836.1|AALB
OG0007153	LOC5575108|XP_001661830.1|AAEG	LOC118456951|XP_035774019.1|AALB
OG0007154	LOC5575102|XP_001661824.1|AAEG	LOC118459853|XP_035779516.1|AALB
OG0007155	LOC5575100|XP_001661823.1|AAEG	LOC118461530|XP_035782855.1|AALB
OG0007156	LOC5575099|XP_001661820.1|AAEG	LOC118456950|XP_035774018.1|AALB
OG0007157	LOC5572232|XP_001653924.1|AAEG	LOC118458627|XP_035777208.1|AALB
OG0007158	LOC5572236|XP_001653923.1|AAEG	LOC118458631|XP_035777213.1|AALB
OG0007159	LOC5571956|XP_021709182.1|AAEG	LOC118459633|XP_035779104.1|AALB
OG0007160	LOC5576666|XP_001656205.1|AAEG	LOC118460777|XP_035781274.1|AALB
OG0007161	LOC5567645|XP_021710629.1|AAEG	LOC118459919|XP_035779654.1|AALB
OG0007162	LOC5567646|XP_001651840.1|AAEG	LOC118459918|XP_035779653.1|AALB
OG0007163	LOC5563791|XP_001648060.1|AAEG	LOC118456708|XP_035773637.1|AALB
OG0007164	LOC5563784|XP_001648071.1|AAEG	LOC118466404|XP_035791565.1|AALB
OG0007165	LOC5578562|XP_021708688.1|AAEG	LOC118462077|XP_035783979.1|AALB
OG0007166	LOC5563810|XP_021710831.1|AAEG	LOC118462071|XP_035783960.1|AALB
OG0007167	LOC5563812|XP_001648095.1|AAEG	LOC118468449|XP_035795118.1|AALB
OG0007168	LOC5570780|XP_021708848.1|AAEG	LOC118457319|XP_035774701.1|AALB
OG0007169	LOC5570779|XP_001659370.1|AAEG	LOC118457321|XP_035774705.1|AALB
OG0007170	LOC5579219|XP_021708060.1|AAEG	LOC118468484|XP_035795198.1|AALB
OG0007171	LOC5567820|XP_021704643.1|AAEG	LOC118461045|XP_035781828.1|AALB
OG0007172	LOC5567824|XP_001657730.2|AAEG	LOC118456641|XP_035773472.1|AALB
OG0007173	LOC5567826|XP_021711081.1|AAEG	LOC118456639|XP_035773467.1|AALB
OG0007174	LOC5577686|XP_021705453.1|AAEG	LOC118461233|XP_035782225.1|AALB
OG0007175	LOC5566392|XP_021710584.1|AAEG	LOC118459716|XP_035779269.1|AALB
OG0007176	LOC5574394|XP_001655107.1|AAEG	LOC118458623|XP_035777200.1|AALB
OG0007177	LOC5574401|XP_001655108.1|AAEG	LOC118461526|XP_035782850.1|AALB
OG0007178	LOC5574406|XP_001655113.1|AAEG	LOC118459466|XP_035778767.1|AALB
OG0007179	LOC5574409|XP_001655116.1|AAEG	LOC118459480|XP_035778784.1|AALB
OG0007180	LOC5574410|XP_001655117.1|AAEG	LOC118459472|XP_035778777.1|AALB
OG0007181	LOC5580266|XP_001662893.1|AAEG	LOC118458172|XP_035776270.1|AALB
OG0007182	LOC5580264|XP_021711480.1|AAEG	LOC118461604|XP_035783014.1|AALB
OG0007183	LOC5580270|XP_021704264.1|AAEG	LOC118459678|XP_035779179.1|AALB
OG0007184	LOC5580271|XP_021707734.1|AAEG	LOC118459674|XP_035779174.1|AALB
OG0007185	LOC5580278|XP_001662904.1|AAEG	LOC118468613|XP_035795507.1|AALB
OG0007186	LOC5570551|XP_021710343.1|AAEG	LOC118459576|XP_035778994.1|AALB
OG0007187	LOC5570549|XP_021706869.1|AAEG	LOC118459175|XP_035778214.1|AALB
OG0007188	LOC5570556|XP_021710715.1|AAEG	LOC118459177|XP_035778226.1|AALB
OG0007189	LOC5570559|XP_001653215.1|AAEG	LOC118459180|XP_035778229.1|AALB
OG0007190	LOC5570550|XP_021706979.1|AAEG	LOC118459185|XP_035778235.1|AALB
OG0007191	LOC5570555|XP_021705253.1|AAEG	LOC118459178|XP_035778227.1|AALB
OG0007192	LOC5575629|XP_021707063.1|AAEG	LOC118458460|XP_035776866.1|AALB
OG0007193	LOC5575632|XP_001655773.1|AAEG	LOC118458452|XP_035776833.1|AALB
OG0007194	LOC5575628|XP_021706178.1|AAEG	LOC118458459|XP_035776865.1|AALB
OG0007195	LOC5570066|XP_001653052.1|AAEG	LOC118459858|XP_035779524.1|AALB
OG0007196	LOC5571237|XP_021710952.1|AAEG	LOC118456953|XP_035774022.1|AALB
OG0007197	LOC5574517|XP_001661490.1|AAEG	LOC118458624|XP_035777201.1|AALB
OG0007198	LOC5576018|XP_021708175.1|AAEG	LOC118457259|XP_035774540.1|AALB
OG0007199	LOC5570240|XP_021710073.1|AAEG	LOC118457256|XP_035774536.1|AALB
OG0007200	LOC5576751|XP_021708355.1|AAEG	LOC118457252|XP_035774533.1|AALB
OG0007201	LOC5579918|XP_001657892.1|AAEG	LOC118467541|XP_035794036.1|AALB
OG0007202	LOC5579911|XP_001657891.1|AAEG	LOC118467534|XP_035794014.1|AALB
OG0007203	LOC5579907|XP_021709805.1|AAEG	LOC118459071|XP_035778003.1|AALB
OG0007204	LOC5579906|XP_001657887.1|AAEG	LOC118459064|XP_035777991.1|AALB
OG0007205	LOC5579902|XP_001657882.2|AAEG	LOC118459066|XP_035777996.1|AALB
OG0007206	LOC5579898|XP_021708390.1|AAEG	LOC118460278|XP_035780355.1|AALB
OG0007207	LOC5579897|XP_001657877.2|AAEG	LOC118460279|XP_035780356.1|AALB
OG0007208	LOC5579896|XP_021710250.1|AAEG	LOC118457065|XP_035774221.1|AALB
OG0007209	LOC5579894|XP_021710248.1|AAEG	LOC118457064|XP_035774220.1|AALB
OG0007210	LOC5579893|XP_001657871.2|AAEG	LOC118457370|XP_035774792.1|AALB
OG0007211	LOC5579891|XP_001657869.2|AAEG	LOC118457062|XP_035774217.1|AALB
OG0007212	LOC5579887|XP_021705483.1|AAEG	LOC118456862|XP_035773858.1|AALB
OG0007214	LOC5567681|XP_021704958.1|AAEG	LOC118458862|XP_035777696.1|AALB
OG0007215	LOC5564520|XP_021707222.1|AAEG	LOC118461706|XP_035783224.1|AALB
OG0007216	LOC5578739|XP_021707388.1|AAEG	LOC118468885|XP_035796070.1|AALB
OG0007217	LOC5578734|XP_001657106.1|AAEG	LOC118468888|XP_035796074.1|AALB
OG0007218	LOC5578749|XP_001657116.1|AAEG	LOC118460262|XP_035780327.1|AALB
OG0007219	LOC5574464|XP_021704646.1|AAEG	LOC118459693|XP_035779224.1|AALB
OG0007220	LOC5573339|XP_021709525.1|AAEG	LOC118458689|XP_035777320.1|AALB
OG0007221	LOC5573343|XP_001660822.1|AAEG	LOC118458688|XP_035777319.1|AALB
OG0007222	LOC5567517|XP_021708406.1|AAEG	LOC118457351|XP_035774742.1|AALB
OG0007223	LOC5567528|XP_001657523.1|AAEG	LOC118460592|XP_035780905.1|AALB
OG0007224	LOC5567529|XP_001657524.1|AAEG	LOC118460584|XP_035780896.1|AALB
OG0007225	LOC5567531|XP_021710585.1|AAEG	LOC118460601|XP_035780922.1|AALB
OG0007226	LOC5567532|XP_001657527.2|AAEG	LOC118460580|XP_035780886.1|AALB
OG0007227	LOC5567533|XP_001657528.2|AAEG	LOC118457533|XP_035775078.1|AALB
OG0007228	LOC5567534|XP_021705905.1|AAEG	LOC118457698|XP_035775363.1|AALB
OG0007229	LOC5567538|XP_001657533.1|AAEG	LOC118459016|XP_035777911.1|AALB
OG0007230	LOC5568784|XP_001658149.1|AAEG	LOC118461719|XP_035783272.1|AALB
OG0007231	LOC5568787|XP_021704811.1|AAEG	LOC118461714|XP_035783264.1|AALB
OG0007232	LOC5568788|XP_021709249.1|AAEG	LOC118459912|XP_035779639.1|AALB
OG0007233	LOC5568791|XP_021705790.1|AAEG	LOC118459914|XP_035779648.1|AALB
OG0007234	LOC5569950|XP_001658850.1|AAEG	LOC118457881|XP_035775703.1|AALB
OG0007235	LOC5569948|XP_021704129.1|AAEG	LOC118457879|XP_035775701.1|AALB
OG0007236	LOC5576837|XP_001662944.2|AAEG	LOC118468608|XP_035795492.1|AALB
OG0007237	LOC5576836|XP_001662943.2|AAEG	LOC118468607|XP_035795491.1|AALB
OG0007238	LOC5572681|XP_021707150.1|AAEG	LOC118461786|XP_035783408.1|AALB
OG0007239	LOC5578005|XP_001656743.2|AAEG	LOC118468494|XP_035795215.1|AALB
OG0007240	LOC5578002|XP_021708497.1|AAEG	LOC118468496|XP_035795219.1|AALB
OG0007241	LOC5577997|XP_001656735.1|AAEG	LOC118458123|XP_035776196.1|AALB
OG0007242	LOC5577988|XP_021706142.1|AAEG	LOC118458122|XP_035776189.1|AALB
OG0007243	LOC5565984|XP_021706674.1|AAEG	LOC118461137|XP_035781991.1|AALB
OG0007244	LOC5577457|XP_001663383.1|AAEG	LOC118458210|XP_035776348.1|AALB
OG0007245	LOC5577454|XP_021710132.1|AAEG	LOC118461111|XP_035781923.1|AALB
OG0007246	LOC5579169|XP_001664263.1|AAEG	LOC118459001|XP_035777896.1|AALB
OG0007247	LOC5579180|XP_001664275.2|AAEG	LOC118456294|XP_035772825.1|AALB
OG0007248	LOC110678610|XP_021707413.1|AAEG	LOC118458969|XP_035777849.1|AALB
OG0007249	LOC5566168|XP_021710310.1|AAEG	LOC118456705|XP_035773615.1|AALB
OG0007250	LOC5566166|XP_021710285.1|AAEG	LOC118459738|XP_035779307.1|AALB
OG0007251	LOC5566161|XP_021705624.1|AAEG	LOC118459739|XP_035779308.1|AALB
OG0007252	LOC110678681|XP_021707579.1|AAEG	LOC118458066|XP_035776108.1|AALB
OG0007253	LOC5566152|XP_021709420.1|AAEG	LOC118461813|XP_035783458.1|AALB
OG0007254	LOC5564630|XP_021707585.1|AAEG	LOC118457300|XP_035774663.1|AALB
OG0007255	LOC5564666|XP_021705426.1|AAEG	LOC118461527|XP_035782852.1|AALB
OG0007256	LOC5564648|XP_021707148.1|AAEG	LOC118459478|XP_035778782.1|AALB
OG0007257	LOC5564643|XP_001648991.2|AAEG	LOC118469021|XP_035796358.1|AALB
OG0007258	LOC5564645|XP_021709010.1|AAEG	LOC118461175|XP_035782078.1|AALB
OG0007259	LOC5570973|XP_001659442.2|AAEG	LOC118459454|XP_035778756.1|AALB
OG0007260	LOC5570982|XP_021706632.1|AAEG	LOC118459458|XP_035778760.1|AALB
OG0007261	LOC5576190|XP_001662527.2|AAEG	LOC118458285|XP_035776501.1|AALB
OG0007262	LOC5576337|XP_001656078.2|AAEG	LOC118459546|XP_035778919.1|AALB
OG0007263	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG	LOC118459547|XP_035778920.1|AALB
OG0007264	LOC5576333|XP_001656071.2|AAEG	LOC118457026|XP_035774154.1|AALB
OG0007265	LOC5577678|XP_001663461.1|AAEG	LOC118459722|XP_035779288.1|AALB
OG0007266	LOC5569287|XP_021707892.1|AAEG	LOC118456141|XP_035772535.1|AALB
OG0007267	LOC5563625|XP_001647946.2|AAEG	LOC118456670|XP_035773535.1|AALB
OG0007268	LOC5563582|XP_021704841.1|AAEG	LOC118456668|XP_035773528.1|AALB
OG0007269	LOC5563562|XP_021707408.1|AAEG	LOC118459195|XP_035778249.1|AALB
OG0007270	LOC5573555|XP_021704600.1|AAEG	LOC118457201|XP_035774444.1|AALB
OG0007271	LOC5563639|XP_001647891.2|AAEG	LOC118457204|XP_035774452.1|AALB
OG0007272	LOC5563647|XP_001647890.2|AAEG	LOC118457216|XP_035774484.1|AALB
OG0007273	LOC5563644|XP_021705396.1|AAEG	LOC118457209|XP_035774467.1|AALB
OG0007274	LOC5563563|XP_001647885.1|AAEG	LOC118457220|XP_035774491.1|AALB
OG0007275	LOC5563659|XP_001647883.2|AAEG	LOC118457206|XP_035774460.1|AALB
OG0007276	LOC5563652|XP_001647882.2|AAEG	LOC118460039|XP_035779895.1|AALB
OG0007277	LOC23687755|XP_021706437.1|AAEG	LOC118460036|XP_035779872.1|AALB
OG0007278	LOC5563572|XP_001647861.1|AAEG	LOC118460040|XP_035779896.1|AALB
OG0007279	LOC5563620|XP_021709402.1|AAEG	LOC118468960|XP_035796216.1|AALB
OG0007280	LOC5563558|XP_021705604.1|AAEG	LOC118457036|XP_035774163.1|AALB
OG0007281	LOC5570157|XP_001658959.1|AAEG	LOC118461152|XP_035782020.1|AALB
OG0007282	LOC5570158|XP_021709430.1|AAEG	LOC118461149|XP_035782016.1|AALB
OG0007283	LOC5570161|XP_001658963.1|AAEG	LOC118461150|XP_035782017.1|AALB
OG0007284	LOC5570002|XP_001658891.1|AAEG	LOC118468801|XP_035795904.1|AALB
OG0007285	LOC5570059|XP_001658892.1|AAEG	LOC118467031|XP_035792908.1|AALB
OG0007286	LOC5570058|XP_021711449.1|AAEG	LOC118460127|XP_035780069.1|AALB
OG0007287	LOC5564869|XP_001649227.1|AAEG	LOC118460129|XP_035780074.1|AALB
OG0007288	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG	LOC118467024|XP_035792873.1|AALB
OG0007289	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG	LOC118459724|XP_035779291.1|AALB
OG0007290	LOC5564872|XP_001649208.2|AAEG	LOC118459671|XP_035779171.1|AALB
OG0007291	LOC5575417|XP_001661938.2|AAEG	LOC118458909|XP_035777764.1|AALB
OG0007292	LOC5575410|XP_001661930.2|AAEG	LOC118458913|XP_035777770.1|AALB
OG0007293	LOC5566932|XP_001651346.2|AAEG	LOC118468896|XP_035796082.1|AALB
OG0007294	LOC5564353|XP_001648704.1|AAEG	LOC118460221|XP_035780235.1|AALB
OG0007295	LOC5572146|XP_001660223.2|AAEG	LOC118460760|XP_035781251.1|AALB
OG0007296	LOC5566886|XP_021709054.1|AAEG	LOC118461130|XP_035781984.1|AALB
OG0007297	LOC5566884|XP_001651259.2|AAEG	LOC118461134|XP_035781988.1|AALB
OG0007298	LOC5566843|XP_001651256.1|AAEG	LOC118461135|XP_035781989.1|AALB
OG0007299	LOC5566842|XP_001651252.1|AAEG	LOC118458831|XP_035777613.1|AALB
OG0007300	LOC5572552|XP_001654071.1|AAEG	LOC118468655|XP_035795580.1|AALB
OG0007301	LOC5572565|XP_021710773.1|AAEG	LOC118461587|XP_035782981.1|AALB
OG0007302	LOC5575776|XP_021704892.1|AAEG	LOC118468987|XP_035796289.1|AALB
OG0007303	LOC5576103|XP_001662448.1|AAEG	LOC118458133|XP_035776212.1|AALB
OG0007304	LOC5569943|XP_001658839.2|AAEG	LOC118466694|XP_035792221.1|AALB
OG0007305	LOC5571079|XP_001659519.2|AAEG	LOC118460854|XP_035781453.1|AALB
OG0007306	LOC5571078|XP_001659518.1|AAEG	LOC118460853|XP_035781451.1|AALB
OG0007307	LOC5571066|XP_021707164.1|AAEG	LOC118460098|XP_035780018.1|AALB
OG0007308	LOC5571058|XP_001659500.2|AAEG	LOC118458637|XP_035777219.1|AALB
OG0007309	LOC5569636|XP_001658663.1|AAEG	LOC118457899|XP_035775778.1|AALB
OG0007310	LOC5571454|XP_021709505.1|AAEG	LOC118459078|XP_035778018.1|AALB
OG0007311	LOC5571458|XP_021706793.1|AAEG	LOC118459073|XP_035778006.1|AALB
OG0007312	LOC5571463|XP_021711494.1|AAEG	LOC118468543|XP_035795320.1|AALB
OG0007313	LOC5568750|XP_001658130.2|AAEG	LOC118460646|XP_035780999.1|AALB
OG0007314	LOC5567262|XP_001651707.1|AAEG	LOC118460649|XP_035781003.1|AALB
OG0007315	LOC5567265|XP_021705170.1|AAEG	LOC118468745|XP_035795796.1|AALB
OG0007316	LOC5574663|XP_001655238.1|AAEG	LOC118457217|XP_035774486.1|AALB
OG0007317	LOC5567592|XP_001651817.1|AAEG	LOC118460045|XP_035779900.1|AALB
OG0007318	LOC5567591|XP_021707607.1|AAEG	LOC118460037|XP_035779888.1|AALB
OG0007319	LOC5567585|XP_001651828.2|AAEG	LOC118456860|XP_035773853.1|AALB
OG0007320	LOC5574867|XP_001655393.1|AAEG	LOC118461314|XP_035782402.1|AALB
OG0007321	LOC5574868|XP_021707835.1|AAEG	LOC118461612|XP_035783042.1|AALB
OG0007322	LOC5568504|XP_021705846.1|AAEG	LOC118460871|XP_035781497.1|AALB
OG0007323	LOC5568507|XP_001652330.2|AAEG	LOC118460869|XP_035781493.1|AALB
OG0007324	LOC5575718|XP_001655825.1|AAEG	LOC118459984|XP_035779774.1|AALB
OG0007325	LOC5575717|XP_001655824.1|AAEG	LOC118459977|XP_035779765.1|AALB
OG0007326	LOC5575715|XP_001655819.1|AAEG	LOC118461503|XP_035782820.1|AALB
OG0007327	LOC5575716|XP_001655818.2|AAEG	LOC118458516|XP_035776980.1|AALB
OG0007328	LOC5579222|XP_001664302.1|AAEG	LOC118459982|XP_035779772.1|AALB
OG0007329	LOC5564429|XP_021704855.1|AAEG	LOC118457783|XP_035775521.1|AALB
OG0007331	LOC23687919|XP_011493731.1|AAEG	LOC118461494|XP_035782811.1|AALB
OG0007332	LOC5577947|XP_021704416.1|AAEG	LOC118458323|XP_035776564.1|AALB
OG0007333	LOC5572309|XP_021705539.1|AAEG	LOC118460331|XP_035780438.1|AALB
OG0007334	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG	LOC118459005|XP_035777902.1|AALB
OG0007335	LOC5566725|XP_021709649.1|AAEG	LOC118458914|XP_035777772.1|AALB
OG0007336	LOC5575800|XP_001662226.1|AAEG	LOC118460734|XP_035781185.1|AALB
OG0007337	LOC5575804|XP_021705389.1|AAEG	LOC118468761|XP_035795827.1|AALB
OG0007338	LOC110679216|XP_021709049.1|AAEG	LOC118460149|XP_035780136.1|AALB
OG0007339	LOC5578457|XP_001656979.1|AAEG	LOC118460837|XP_035781412.1|AALB
OG0007340	LOC110679566|XP_021710257.1|AAEG	LOC118459316|XP_035778455.1|AALB
OG0007341	LOC5578440|XP_001656957.2|AAEG	LOC118461061|XP_035781842.1|AALB
OG0007342	LOC5578435|XP_021705068.1|AAEG	LOC118457272|XP_035774559.1|AALB
OG0007343	LOC5563970|XP_001648279.1|AAEG	LOC118456867|XP_035773864.1|AALB
OG0007344	LOC5563952|XP_001648280.1|AAEG	LOC118456866|XP_035773862.1|AALB
OG0007345	LOC5563989|XP_021708266.1|AAEG	LOC118459338|XP_035778503.1|AALB
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC118459876|XP_035779557.1|AALB
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC118457779|XP_035775504.1|AALB
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC118457768|XP_035775485.1|AALB
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC118457763|XP_035775479.1|AALB
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC118457789|XP_035775528.1|AALB
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC118461983|XP_035783808.1|AALB
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC118460680|XP_035781072.1|AALB
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC118457225|XP_035774497.1|AALB
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC118460832|XP_035781388.1|AALB
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC118461026|XP_035781774.1|AALB
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC118461588|XP_035782982.1|AALB
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC118461585|XP_035782968.1|AALB
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC118461586|XP_035782975.1|AALB
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC118458458|XP_035776864.1|AALB
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC118461520|XP_035782846.1|AALB
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC118461919|XP_035783676.1|AALB
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC118461920|XP_035783679.1|AALB
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC118469018|XP_035796355.1|AALB
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC118460124|XP_035780056.1|AALB
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC118460092|XP_035780009.1|AALB
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC118460094|XP_035780012.1|AALB
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC118459998|XP_035779793.1|AALB
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC118457574|XP_035775142.1|AALB
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC118459574|XP_035778992.1|AALB
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC118457480|XP_035774997.1|AALB
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC118460686|XP_035781078.1|AALB
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC118458753|XP_035777437.1|AALB
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC118458761|XP_035777447.1|AALB
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC118458332|XP_035776577.1|AALB
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC118459605|XP_035779045.1|AALB
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC118461023|XP_035781768.1|AALB
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC118458532|XP_035777003.1|AALB
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC118458319|XP_035776555.1|AALB
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC118466771|XP_035792393.1|AALB
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC118456520|XP_035773256.1|AALB
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC118458311|XP_035776546.1|AALB
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC118460176|XP_035780173.1|AALB
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC118458308|XP_035776536.1|AALB
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC118459343|XP_035778508.1|AALB
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC118460541|XP_035780824.1|AALB
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC118458192|XP_035776329.1|AALB
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC118458195|XP_035776333.1|AALB
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC118458185|XP_035776310.1|AALB
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC118458590|XP_035777146.1|AALB
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC118461861|XP_035783557.1|AALB
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC118458593|XP_035777151.1|AALB
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC118461857|XP_035783550.1|AALB
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC118458140|XP_035776227.1|AALB
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC118461915|XP_035783671.1|AALB
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC118461565|XP_035782923.1|AALB
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC118458135|XP_035776214.1|AALB
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC118460220|XP_035780234.1|AALB
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC118466602|XP_035792072.1|AALB
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC118464447|XP_035787722.1|AALB
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC118463427|XP_035785886.1|AALB
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC118460014|XP_035779838.1|AALB
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC118456541|XP_035773288.1|AALB
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC118460825|XP_035781360.1|AALB
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC118458004|XP_035775971.1|AALB
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC118468442|XP_035795103.1|AALB
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC118458926|XP_035777787.1|AALB
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC118464491|XP_035787811.1|AALB
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC118457937|XP_035775842.1|AALB
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC118466377|XP_035791495.1|AALB
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC118466384|XP_035791509.1|AALB
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC118466379|XP_035791497.1|AALB
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC118466878|XP_035792626.1|AALB
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC118466702|XP_035792234.1|AALB
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC118467220|XP_035793361.1|AALB
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC118466168|XP_035791040.1|AALB
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC118466173|XP_035791051.1|AALB
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC118462479|XP_035784072.1|AALB
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC118465873|XP_035790402.1|AALB
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC118466374|XP_035791492.1|AALB
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC118464235|XP_035787312.1|AALB
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC118465415|XP_035789533.1|AALB
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC118467674|XP_035794334.1|AALB
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC118463400|XP_035785841.1|AALB
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC118466572|XP_035792009.1|AALB
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC118466554|XP_035791971.1|AALB
