Orthogroup	AAEG.longest_only	DSAN.longest_only
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC120447138|XP_039484506.1|DSAN
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC120448423|XP_039486357.1|DSAN
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC120444722|XP_039480560.1|DSAN
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC120445854|XP_039482428.1|DSAN
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC120457311|XP_039500739.1|DSAN
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC120449663|XP_039488197.1|DSAN
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC120446221|XP_039483014.1|DSAN
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC120448355|XP_039486256.1|DSAN
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC120457145|XP_039500348.1|DSAN
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC120457138|XP_039500317.1|DSAN
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC120446979|XP_039484188.1|DSAN
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC120457072|XP_039500184.1|DSAN
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC120452952|XP_039493372.1|DSAN
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC120449791|XP_039488369.1|DSAN
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC120445757|XP_039482277.1|DSAN
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC120452735|XP_039493042.1|DSAN
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC120455611|XP_039497925.1|DSAN
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC120456150|XP_039498713.1|DSAN
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC120455847|XP_039498252.1|DSAN
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC120454820|XP_039496207.1|DSAN
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC120448131|XP_039485883.1|DSAN
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC120454531|XP_039495835.1|DSAN
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC120455737|XP_039498091.1|DSAN
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC120454987|XP_039496713.1|DSAN
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC120453014|XP_039493467.1|DSAN
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC120456453|XP_039499226.1|DSAN
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC120458166|XP_039501659.1|DSAN
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC120457196|XP_039500484.1|DSAN
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC120447971|XP_039485597.1|DSAN
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC120447713|XP_039485179.1|DSAN
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC120450641|XP_039489728.1|DSAN
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC120450446|XP_039489394.1|DSAN
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC120450447|XP_039489398.1|DSAN
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC120450507|XP_039489493.1|DSAN
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC120454677|XP_039496126.1|DSAN
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC120458075|XP_039501522.1|DSAN
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC120449962|XP_039488598.1|DSAN
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC120448991|XP_039487192.1|DSAN
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC120448214|XP_039486027.1|DSAN
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC120450854|XP_039490004.1|DSAN
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC120458637|XP_039502296.1|DSAN
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC120444957|XP_039480908.1|DSAN
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC120448440|XP_039486390.1|DSAN
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC120449221|XP_039487563.1|DSAN, LOC120448984|XP_039487186.1|DSAN
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC120450871|XP_039490028.1|DSAN
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC120458337|XP_039501888.1|DSAN
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC120450466|XP_039489439.1|DSAN
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC120458480|XP_039502075.1|DSAN
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC120450524|XP_039489544.1|DSAN
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC120448130|XP_039485882.1|DSAN
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC120445353|XP_039481632.1|DSAN
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC120445016|XP_039481017.1|DSAN
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC120455188|XP_039497059.1|DSAN
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC120456023|XP_039498522.1|DSAN
OG0007522	LOC5566415|XP_021710266.1|AAEG	LOC120455501|XP_039497696.1|DSAN
OG0007523	LOC5575516|XP_021710609.1|AAEG	LOC120445317|XP_039481572.1|DSAN
OG0007524	LOC5564364|XP_021706173.1|AAEG	LOC120453826|XP_039494654.1|DSAN
OG0007525	LOC5571035|XP_001659470.1|AAEG	LOC120458401|XP_039501960.1|DSAN
OG0007526	LOC5571024|XP_001659458.2|AAEG	LOC120450957|XP_039490178.1|DSAN
OG0007527	LOC5569796|XP_001653010.1|AAEG	LOC120449088|XP_039487330.1|DSAN
OG0007528	LOC5572184|XP_021710216.1|AAEG	LOC120444061|XP_039479502.1|DSAN
OG0007529	LOC5578347|XP_021704792.1|AAEG	LOC120446045|XP_039482752.1|DSAN
OG0007530	LOC5567240|XP_001651670.2|AAEG	LOC120453679|XP_039494428.1|DSAN
OG0007531	LOC5567238|XP_001651668.2|AAEG	LOC120458693|XP_039502369.1|DSAN
OG0007532	LOC5567221|XP_001651650.2|AAEG	LOC120444744|XP_039480606.1|DSAN
OG0007533	LOC5567219|XP_001651647.2|AAEG	LOC120447959|XP_039485583.1|DSAN
OG0007534	LOC5567216|XP_001651645.1|AAEG	LOC120449606|XP_039488108.1|DSAN
OG0007535	LOC5567210|XP_001651639.2|AAEG	LOC120448443|XP_039486391.1|DSAN
OG0007536	LOC5567207|XP_021710699.1|AAEG	LOC120452352|XP_039492460.1|DSAN
OG0007537	LOC5567198|XP_021709908.1|AAEG	LOC120448185|XP_039485983.1|DSAN
OG0007538	LOC5567190|XP_021710084.1|AAEG	LOC120447463|XP_039484784.1|DSAN
OG0007539	LOC5567180|XP_021709178.1|AAEG	LOC120445211|XP_039481396.1|DSAN
OG0007540	LOC5567179|XP_001651608.1|AAEG	LOC120452691|XP_039492978.1|DSAN
OG0007541	LOC110679261|XP_021709179.1|AAEG	LOC120447163|XP_039484552.1|DSAN
OG0007542	LOC5567178|XP_021706240.1|AAEG	LOC120446285|XP_039483108.1|DSAN
OG0007543	LOC5571202|XP_001659588.2|AAEG	LOC120454883|XP_039496404.1|DSAN
OG0007544	LOC5571904|XP_001660002.1|AAEG	LOC120449842|XP_039488432.1|DSAN
OG0007545	LOC5574817|XP_021711563.1|AAEG	LOC120446018|XP_039482707.1|DSAN
OG0007546	LOC5577750|XP_001663523.2|AAEG	LOC120451437|XP_039491045.1|DSAN
OG0007547	LOC5579104|XP_021707664.1|AAEG	LOC120444354|XP_039479872.1|DSAN
OG0007548	LOC5572083|XP_021707928.1|AAEG	LOC120450529|XP_039489550.1|DSAN
OG0007549	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG	LOC120449499|XP_039487933.1|DSAN
OG0007550	LOC5566064|XP_021711259.1|AAEG	LOC120448357|XP_039486259.1|DSAN
OG0007551	LOC5566044|XP_021711454.1|AAEG	LOC120452849|XP_039493223.1|DSAN
OG0007552	LOC5566045|XP_001650420.1|AAEG	LOC120457942|XP_039501385.1|DSAN
OG0007553	LOC5566061|XP_001650421.1|AAEG	LOC120458164|XP_039501655.1|DSAN
OG0007554	LOC5578125|XP_001656772.1|AAEG	LOC120448867|XP_039487014.1|DSAN
OG0007555	LOC5578084|XP_021710051.1|AAEG	LOC120445747|XP_039482259.1|DSAN
OG0007556	LOC5578086|XP_021706803.1|AAEG	LOC120446207|XP_039482994.1|DSAN
OG0007557	LOC5578088|XP_021710800.1|AAEG	LOC120445570|XP_039481990.1|DSAN
OG0007558	LOC5578097|XP_021706575.1|AAEG	LOC120447082|XP_039484414.1|DSAN
OG0007559	LOC5578100|XP_001656796.2|AAEG	LOC120458572|XP_039502205.1|DSAN
OG0007560	LOC5578115|XP_001656813.2|AAEG	LOC120448674|XP_039486745.1|DSAN
OG0007561	LOC5578903|XP_021708574.1|AAEG	LOC120449405|XP_039487792.1|DSAN
OG0007562	LOC5580212|XP_001662072.2|AAEG	LOC120447548|XP_039484930.1|DSAN
OG0007563	LOC5568521|XP_001652343.2|AAEG	LOC120450597|XP_039489652.1|DSAN
OG0007564	LOC110677853|XP_021705246.1|AAEG	LOC120448500|XP_039486466.1|DSAN
OG0007565	LOC5566872|XP_021705357.1|AAEG	LOC120451914|XP_039491860.1|DSAN
OG0007566	LOC5566867|XP_021710072.1|AAEG	LOC120444342|XP_039479849.1|DSAN
OG0007567	LOC5564584|XP_001648922.2|AAEG	LOC120454562|XP_039495888.1|DSAN
OG0007568	LOC5564591|XP_021707551.1|AAEG	LOC120447144|XP_039484517.1|DSAN
OG0007569	LOC5564588|XP_021704602.1|AAEG	LOC120445181|XP_039481327.1|DSAN
OG0007570	LOC5564593|XP_001648925.2|AAEG	LOC120447142|XP_039484513.1|DSAN
OG0007571	LOC5564598|XP_001648926.2|AAEG	LOC120447143|XP_039484515.1|DSAN
OG0007572	LOC5564582|XP_021705472.1|AAEG	LOC120450552|XP_039489595.1|DSAN
OG0007573	LOC5564589|XP_001648945.2|AAEG	LOC120444758|XP_039480620.1|DSAN
OG0007574	LOC5579923|XP_021705877.1|AAEG	LOC120444284|XP_039479733.1|DSAN
OG0007575	LOC5579925|XP_021705957.1|AAEG	LOC120445083|XP_039481143.1|DSAN
OG0007576	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG	LOC120457171|XP_039500389.1|DSAN
OG0007577	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG	LOC120456698|XP_039499597.1|DSAN
OG0007578	LOC5577286|XP_021706718.1|AAEG	LOC120444355|XP_039479873.1|DSAN
OG0007579	LOC5573261|XP_001654472.1|AAEG	LOC120451315|XP_039490822.1|DSAN
OG0007580	LOC5573262|XP_021709471.1|AAEG	LOC120449288|XP_039487609.1|DSAN
OG0007581	LOC5573265|XP_021707203.1|AAEG	LOC120444925|XP_039480857.1|DSAN
OG0007582	LOC5573266|XP_021707044.1|AAEG	LOC120450737|XP_039489790.1|DSAN
OG0007583	LOC5573269|XP_021707075.1|AAEG	LOC120445964|XP_039482602.1|DSAN
OG0007584	LOC5574192|XP_021707347.1|AAEG	LOC120456691|XP_039499591.1|DSAN
OG0007585	LOC5574191|XP_001661248.1|AAEG	LOC120449838|XP_039488426.1|DSAN
OG0007586	LOC5574174|XP_021708031.1|AAEG	LOC120443965|XP_039479403.1|DSAN
OG0007587	LOC5567490|XP_021708142.1|AAEG	LOC120445018|XP_039481021.1|DSAN
OG0007588	LOC5567489|XP_001657496.1|AAEG	LOC120458008|XP_039501438.1|DSAN
OG0007589	LOC5567471|XP_021708456.1|AAEG, LOC110681387|XP_021712824.1|AAEG	LOC120456187|XP_039498797.1|DSAN
OG0007590	LOC5567461|XP_021708534.1|AAEG	LOC120447685|XP_039485146.1|DSAN
OG0007591	LOC5567458|XP_001657458.1|AAEG	LOC120448318|XP_039486203.1|DSAN
OG0007592	LOC5567453|XP_001657457.1|AAEG	LOC120445400|XP_039481744.1|DSAN
OG0007593	LOC5571923|XP_021708638.1|AAEG	LOC120455289|XP_039497264.1|DSAN
OG0007594	LOC5566548|XP_001650943.2|AAEG	LOC120448342|XP_039486242.1|DSAN
OG0007595	LOC5566544|XP_001650939.1|AAEG	LOC120446534|XP_039483481.1|DSAN
OG0007596	LOC5566535|XP_001650927.1|AAEG	LOC120448330|XP_039486218.1|DSAN
OG0007597	LOC5563691|XP_001647963.1|AAEG	LOC120449551|XP_039488014.1|DSAN
OG0007598	LOC5568961|XP_001652621.1|AAEG	LOC120444462|XP_039480065.1|DSAN
OG0007599	LOC5576161|XP_021709806.1|AAEG	LOC120449454|XP_039487860.1|DSAN
OG0007600	LOC5568951|XP_001652611.1|AAEG	LOC120448047|XP_039485726.1|DSAN
OG0007601	LOC5565426|XP_001649804.1|AAEG	LOC120449251|XP_039487561.1|DSAN
OG0007602	LOC5565447|XP_001649793.1|AAEG	LOC120448702|XP_039486791.1|DSAN
OG0007603	LOC5565439|XP_021710531.1|AAEG	LOC120448700|XP_039486789.1|DSAN
OG0007604	LOC5567876|XP_001651907.1|AAEG	LOC120448686|XP_039486760.1|DSAN
OG0007605	LOC5576319|XP_021710862.1|AAEG	LOC120447625|XP_039485053.1|DSAN
OG0007606	LOC5576326|XP_001656061.1|AAEG	LOC120450515|XP_039489522.1|DSAN
OG0007607	LOC5564131|XP_021711054.1|AAEG	LOC120451178|XP_039490550.1|DSAN
OG0007608	LOC5564115|XP_001648450.1|AAEG	LOC120450453|XP_039489407.1|DSAN
OG0007609	LOC5564110|XP_001648448.1|AAEG	LOC120457314|XP_039500746.1|DSAN
OG0007610	LOC5566702|XP_021711360.1|AAEG	LOC120458705|XP_039502383.1|DSAN
OG0007611	LOC5566699|XP_021711392.1|AAEG	LOC120454879|XP_039496384.1|DSAN
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC120450899|XP_039490081.1|DSAN
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC120445042|XP_039481084.1|DSAN
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC120448016|XP_039485678.1|DSAN
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC120449972|XP_039488614.1|DSAN
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC120454561|XP_039495887.1|DSAN
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC120449124|XP_039487371.1|DSAN
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC120450051|XP_039488741.1|DSAN
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC120447631|XP_039485068.1|DSAN
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC120449220|XP_039487522.1|DSAN
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC120458310|XP_039501850.1|DSAN
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC120447528|XP_039484897.1|DSAN
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC120450537|XP_039489562.1|DSAN
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC120449681|XP_039488226.1|DSAN
OG0007625	LOC5573208|XP_021704307.1|AAEG	LOC120447596|XP_039484998.1|DSAN
OG0007626	LOC5573228|XP_001654433.1|AAEG	LOC120447449|XP_039484742.1|DSAN
OG0007627	LOC5573216|XP_001654431.1|AAEG	LOC120447448|XP_039484741.1|DSAN
OG0007628	LOC5572034|XP_001660142.1|AAEG	LOC120454911|XP_039496541.1|DSAN
OG0007629	LOC110680484|XP_021711981.1|AAEG	LOC120449531|XP_039487985.1|DSAN
OG0007664	LOC5579633|XP_021694454.1|AAEG	LOC120454122|XP_039495092.1|DSAN
OG0007665	LOC5575983|XP_021694469.1|AAEG	LOC120455174|XP_039497039.1|DSAN
OG0007666	LOC5566218|XP_001650621.2|AAEG	LOC120455322|XP_039497333.1|DSAN
OG0007667	LOC5574530|XP_001655183.2|AAEG	LOC120457374|XP_039500843.1|DSAN
OG0007668	LOC5572032|XP_001660139.1|AAEG	LOC120443785|XP_039479048.1|DSAN
OG0007669	LOC5572018|XP_001660127.1|AAEG	LOC120455271|XP_039497207.1|DSAN
OG0007670	LOC5572019|XP_021694526.1|AAEG	LOC120455270|XP_039497206.1|DSAN
OG0007671	LOC5579819|XP_021694539.1|AAEG	LOC120455280|XP_039497237.1|DSAN
OG0007672	LOC5564262|XP_001648601.2|AAEG	LOC120457347|XP_039500793.1|DSAN
OG0007673	LOC5574715|XP_001655294.1|AAEG	LOC120451188|XP_039490571.1|DSAN
OG0007674	LOC5574714|XP_021694711.1|AAEG	LOC120457107|XP_039500247.1|DSAN
OG0007675	LOC5567109|XP_021694820.1|AAEG	LOC120456870|XP_039499901.1|DSAN
OG0007676	LOC5579417|XP_001647719.2|AAEG	LOC120456810|XP_039499787.1|DSAN
OG0007677	LOC5564702|XP_021694824.1|AAEG	LOC120456478|XP_039499276.1|DSAN
OG0007678	LOC5577043|XP_021694833.1|AAEG	LOC120455713|XP_039498059.1|DSAN
OG0007679	LOC5574747|XP_021694839.1|AAEG	LOC120455375|XP_039497427.1|DSAN
OG0007680	LOC5580053|XP_001654817.2|AAEG	LOC120452811|XP_039493152.1|DSAN
OG0007681	LOC110674813|XP_021694898.1|AAEG	LOC120452438|XP_039492600.1|DSAN
OG0007682	LOC5566204|XP_021694939.1|AAEG	LOC120455739|XP_039498095.1|DSAN
OG0007683	LOC5568331|XP_021694941.1|AAEG	LOC120455094|XP_039496903.1|DSAN
OG0007684	LOC5568330|XP_001657986.2|AAEG	LOC120456874|XP_039499904.1|DSAN
OG0007685	LOC5564956|XP_021694953.1|AAEG	LOC120456100|XP_039498629.1|DSAN
OG0007686	LOC5576498|XP_021694976.1|AAEG	LOC120456336|XP_039499040.1|DSAN
OG0007687	LOC110674836|XP_021695005.1|AAEG	LOC120457384|XP_039500868.1|DSAN
OG0007688	LOC5577553|XP_001663425.2|AAEG	LOC120452628|XP_039492871.1|DSAN
OG0007689	LOC5572116|XP_001660190.2|AAEG	LOC120456521|XP_039499323.1|DSAN
OG0007690	LOC5579456|XP_021695153.1|AAEG	LOC120456861|XP_039499873.1|DSAN
OG0007691	LOC5573614|XP_001660939.2|AAEG	LOC120452654|XP_039492905.1|DSAN
OG0007692	LOC5579011|XP_021695301.1|AAEG	LOC120456677|XP_039499568.1|DSAN
OG0007693	LOC5579009|XP_001664189.2|AAEG	LOC120455414|XP_039497493.1|DSAN
OG0007694	LOC5565024|XP_001649367.2|AAEG	LOC120449600|XP_039488101.1|DSAN
OG0007695	LOC5566765|XP_021701470.1|AAEG	LOC120455419|XP_039497502.1|DSAN
OG0007696	LOC5566767|XP_021702078.1|AAEG	LOC120449884|XP_039488495.1|DSAN
OG0007697	LOC5573524|XP_001660921.1|AAEG	LOC120448211|XP_039486023.1|DSAN
OG0007698	LOC5573520|XP_001660919.2|AAEG	LOC120455639|XP_039497962.1|DSAN
OG0007699	LOC5569928|XP_021704115.1|AAEG	LOC120456986|XP_039500069.1|DSAN
OG0007700	LOC5569932|XP_021705373.1|AAEG	LOC120455482|XP_039497650.1|DSAN
OG0007701	LOC5568402|XP_021705509.1|AAEG	LOC120456071|XP_039498594.1|DSAN
OG0007702	LOC5568405|XP_021705959.1|AAEG	LOC120456015|XP_039498512.1|DSAN
OG0007703	LOC5574013|XP_001661100.1|AAEG	LOC120455049|XP_039496836.1|DSAN
OG0007704	LOC5571986|XP_021711684.1|AAEG	LOC120453825|XP_039494646.1|DSAN
OG0007705	LOC5571976|XP_001660081.1|AAEG	LOC120457017|XP_039500107.1|DSAN
OG0007706	LOC110681501|XP_021713061.1|AAEG	LOC120456530|XP_039499335.1|DSAN
OG0007707	LOC5571379|XP_021713067.1|AAEG	LOC120455920|XP_039498364.1|DSAN
OG0007708	LOC23687681|XP_021713268.1|AAEG	LOC120456726|XP_039499643.1|DSAN
OG0007709	LOC5569753|XP_021693528.1|AAEG	LOC120456426|XP_039499192.1|DSAN
OG0007710	LOC5571233|XP_021694148.1|AAEG	LOC120456599|XP_039499442.1|DSAN
OG0007711	LOC5567951|XP_001657767.2|AAEG	LOC120456416|XP_039499182.1|DSAN
OG0007712	LOC5564206|XP_021694249.1|AAEG	LOC120456667|XP_039499541.1|DSAN
OG0007713	LOC5565116|XP_021695026.1|AAEG	LOC120454995|XP_039496728.1|DSAN
OG0007714	LOC5569553|XP_001658614.1|AAEG	LOC120457085|XP_039500198.1|DSAN
OG0007715	LOC5569564|XP_021695249.1|AAEG	LOC120456877|XP_039499909.1|DSAN
OG0007716	LOC5569927|XP_001658824.2|AAEG	LOC120457275|XP_039500638.1|DSAN
OG0007717	LOC5566491|XP_021696198.1|AAEG	LOC120454579|XP_039495918.1|DSAN
OG0007718	LOC5571307|XP_001653622.2|AAEG	LOC120456688|XP_039499584.1|DSAN
OG0007719	LOC5568412|XP_021696984.1|AAEG	LOC120457102|XP_039500226.1|DSAN
OG0007720	LOC5568407|XP_021697048.1|AAEG	LOC120456092|XP_039498621.1|DSAN
OG0007721	LOC5564013|XP_021697118.1|AAEG	LOC120455672|XP_039498003.1|DSAN
OG0007722	LOC5579401|XP_021694236.1|AAEG	LOC120456701|XP_039499601.1|DSAN
OG0007723	LOC5564822|XP_001649177.2|AAEG	LOC120455709|XP_039498056.1|DSAN
OG0007724	LOC5576601|XP_021697242.1|AAEG	LOC120446268|XP_039483082.1|DSAN
OG0007725	LOC5576603|XP_021697338.1|AAEG	LOC120456638|XP_039499494.1|DSAN
OG0007726	LOC5574999|XP_021697582.1|AAEG	LOC120455790|XP_039498181.1|DSAN
OG0007727	LOC5574994|XP_001655467.1|AAEG	LOC120456680|XP_039499571.1|DSAN
OG0007728	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG	LOC120457370|XP_039500839.1|DSAN
OG0007729	LOC5574976|XP_001655446.2|AAEG	LOC120456402|XP_039499164.1|DSAN
OG0007730	LOC5574969|XP_001655440.2|AAEG	LOC120457368|XP_039500834.1|DSAN
OG0007731	LOC110676091|XP_021698314.1|AAEG	LOC120450318|XP_039489206.1|DSAN
OG0007732	LOC5576682|XP_021698349.1|AAEG	LOC120455167|XP_039497028.1|DSAN
OG0007733	LOC5572007|XP_021698932.1|AAEG	LOC120456145|XP_039498706.1|DSAN
OG0007734	LOC5572004|XP_001660110.2|AAEG	LOC120455707|XP_039498051.1|DSAN
OG0007735	LOC23687982|XP_011493172.2|AAEG	LOC120456224|XP_039498842.1|DSAN
OG0007736	LOC5564402|XP_001648749.2|AAEG	LOC120456579|XP_039499413.1|DSAN
OG0007737	LOC5576468|XP_021700427.1|AAEG	LOC120452467|XP_039492636.1|DSAN
OG0007738	LOC5576470|XP_021700451.1|AAEG	LOC120451064|XP_039490355.1|DSAN
OG0007739	LOC5570708|XP_021700880.1|AAEG	LOC120456425|XP_039499191.1|DSAN
OG0007740	LOC5570701|XP_021701097.1|AAEG	LOC120457404|XP_039500934.1|DSAN
OG0007741	LOC5571572|XP_001653709.2|AAEG	LOC120456794|XP_039499747.1|DSAN
OG0007742	LOC5567105|XP_021701568.1|AAEG	LOC120457088|XP_039500205.1|DSAN
OG0007743	LOC5567099|XP_001651499.3|AAEG	LOC120453285|XP_039493844.1|DSAN
OG0007744	LOC5565275|XP_021701816.1|AAEG	LOC120443848|XP_039479143.1|DSAN
OG0007745	LOC5575022|XP_021702025.1|AAEG	LOC120453090|XP_039493551.1|DSAN
OG0007746	LOC5576302|XP_001656042.2|AAEG	LOC120454199|XP_039495229.1|DSAN
OG0007747	LOC5567571|XP_021702904.1|AAEG	LOC120456895|XP_039499931.1|DSAN
OG0007748	LOC5567572|XP_021703002.1|AAEG	LOC120456348|XP_039499066.1|DSAN
OG0007749	LOC5576896|XP_001662996.1|AAEG	LOC120455655|XP_039497979.1|DSAN
OG0007750	LOC110674492|XP_021694381.1|AAEG	LOC120451180|XP_039490554.1|DSAN
OG0007751	LOC5564060|XP_021703839.1|AAEG	LOC120443910|XP_039479271.1|DSAN
OG0007752	LOC5564061|XP_001648364.2|AAEG	LOC120457375|XP_039500845.1|DSAN
OG0007753	LOC5564038|XP_001648366.2|AAEG	LOC120455143|XP_039496982.1|DSAN
OG0007754	LOC5564045|XP_021703960.1|AAEG	LOC120456560|XP_039499374.1|DSAN
OG0007755	LOC5564046|XP_021703985.1|AAEG	LOC120456559|XP_039499373.1|DSAN
OG0007756	LOC5564068|XP_021704096.1|AAEG	LOC120456497|XP_039499298.1|DSAN
OG0007757	LOC5571506|XP_021694258.1|AAEG	LOC120456293|XP_039498972.1|DSAN
OG0007758	LOC5571496|XP_001659746.2|AAEG	LOC120456241|XP_039498885.1|DSAN
OG0007759	LOC5571493|XP_001659743.2|AAEG	LOC120452799|XP_039493129.1|DSAN
OG0007760	LOC5580111|XP_001655054.1|AAEG	LOC120455995|XP_039498487.1|DSAN
OG0007761	LOC5580107|XP_021704459.1|AAEG	LOC120456021|XP_039498519.1|DSAN
OG0007762	LOC5580108|XP_001655040.1|AAEG	LOC120455947|XP_039498419.1|DSAN
OG0007763	LOC110677702|XP_021704492.1|AAEG	LOC120458041|XP_039501484.1|DSAN
OG0007764	LOC5578658|XP_021704511.1|AAEG	LOC120456170|XP_039498768.1|DSAN
OG0007765	LOC5578659|XP_021704527.1|AAEG	LOC120456199|XP_039498813.1|DSAN
OG0007766	LOC110677718|XP_021704592.1|AAEG	LOC120454442|XP_039495672.1|DSAN
OG0007767	LOC110674289|XP_021694260.1|AAEG	LOC120454886|XP_039496412.1|DSAN
OG0007768	LOC5577256|XP_021705022.1|AAEG	LOC120455544|XP_039497815.1|DSAN
OG0007769	LOC5577257|XP_001656360.1|AAEG	LOC120455163|XP_039497020.1|DSAN
OG0007770	LOC5577258|XP_001656361.1|AAEG	LOC120458097|XP_039501562.1|DSAN
OG0007771	LOC5579197|XP_021705065.1|AAEG	LOC120456323|XP_039499022.1|DSAN
OG0007772	LOC5579196|XP_001657325.2|AAEG	LOC120456158|XP_039498731.1|DSAN
OG0007773	LOC5565066|XP_001649403.2|AAEG	LOC120453206|XP_039493731.1|DSAN
OG0007774	LOC5576009|XP_001662352.2|AAEG	LOC120449736|XP_039488301.1|DSAN
OG0007775	LOC5575290|XP_021706199.1|AAEG	LOC120456006|XP_039498498.1|DSAN
OG0007776	LOC5575288|XP_021706251.1|AAEG	LOC120456601|XP_039499445.1|DSAN
OG0007777	LOC5575432|XP_001655750.2|AAEG	LOC120456878|XP_039499910.1|DSAN
OG0007778	LOC5575428|XP_001655746.1|AAEG	LOC120456494|XP_039499295.1|DSAN
OG0007779	LOC5569994|XP_021707172.1|AAEG	LOC120447887|XP_039485432.1|DSAN
OG0007780	LOC5575471|XP_001661986.1|AAEG	LOC120456535|XP_039499346.1|DSAN
OG0007781	LOC5568545|XP_021707578.1|AAEG	LOC120455346|XP_039497369.1|DSAN
OG0007782	LOC5568541|XP_001652367.1|AAEG	LOC120456050|XP_039498562.1|DSAN
OG0007783	LOC5568538|XP_021707687.1|AAEG	LOC120456684|XP_039499580.1|DSAN
OG0007784	LOC5568537|XP_001652371.2|AAEG	LOC120450914|XP_039490105.1|DSAN
OG0007785	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG	LOC120455103|XP_039496918.1|DSAN
OG0007786	LOC5568534|XP_021707765.1|AAEG	LOC120458868|XP_039502635.1|DSAN
OG0007787	LOC5568532|XP_001652376.3|AAEG	LOC120453245|XP_039493782.1|DSAN
OG0007788	LOC5572776|XP_001654175.2|AAEG	LOC120452698|XP_039492989.1|DSAN
