Orthogroup	AAEG.longest_only	ASTE.longest_only
OG0007175	LOC5566392|XP_021710584.1|AAEG	LOC118506751|XP_035900226.1|ASTE
OG0007176	LOC5574394|XP_001655107.1|AAEG	LOC118505650|XP_035897625.1|ASTE
OG0007177	LOC5574401|XP_001655108.1|AAEG	LOC118517563|XP_035919698.1|ASTE
OG0007178	LOC5574406|XP_001655113.1|AAEG	LOC118517521|XP_035919643.1|ASTE
OG0007179	LOC5574409|XP_001655116.1|AAEG	LOC118517539|XP_035919668.1|ASTE
OG0007180	LOC5574410|XP_001655117.1|AAEG	LOC118517530|XP_035919657.1|ASTE
OG0007181	LOC5580266|XP_001662893.1|AAEG	LOC118505519|XP_035897312.1|ASTE
OG0007182	LOC5580264|XP_021711480.1|AAEG	LOC118506435|XP_035899448.1|ASTE
OG0007183	LOC5580270|XP_021704264.1|AAEG	LOC118506428|XP_035899422.1|ASTE
OG0007184	LOC5580271|XP_021707734.1|AAEG	LOC118506427|XP_035899420.1|ASTE
OG0007185	LOC5580278|XP_001662904.1|AAEG	LOC118506754|XP_035900244.1|ASTE
OG0007186	LOC5570551|XP_021710343.1|AAEG	LOC118506760|XP_035900246.1|ASTE
OG0007187	LOC5570549|XP_021706869.1|AAEG	LOC118508511|XP_035904248.1|ASTE
OG0007188	LOC5570556|XP_021710715.1|AAEG	LOC118508513|XP_035904254.1|ASTE
OG0007189	LOC5570559|XP_001653215.1|AAEG	LOC118508517|XP_035904263.1|ASTE
OG0007190	LOC5570550|XP_021706979.1|AAEG	LOC118508519|XP_035904266.1|ASTE
OG0007191	LOC5570555|XP_021705253.1|AAEG	LOC118508522|XP_035904274.1|ASTE
OG0007192	LOC5575629|XP_021707063.1|AAEG	LOC118504500|XP_035894915.1|ASTE
OG0007193	LOC5575632|XP_001655773.1|AAEG	LOC118504493|XP_035894909.1|ASTE
OG0007194	LOC5575628|XP_021706178.1|AAEG	LOC118504497|XP_035894913.1|ASTE
OG0007195	LOC5570066|XP_001653052.1|AAEG	LOC118505344|XP_035896896.1|ASTE
OG0007196	LOC5571237|XP_021710952.1|AAEG	LOC118504861|XP_035895790.1|ASTE
OG0007197	LOC5574517|XP_001661490.1|AAEG	LOC118505651|XP_035897626.1|ASTE
OG0007198	LOC5576018|XP_021708175.1|AAEG	LOC118506606|XP_035899866.1|ASTE
OG0007199	LOC5570240|XP_021710073.1|AAEG	LOC118506599|XP_035899858.1|ASTE
OG0007200	LOC5576751|XP_021708355.1|AAEG	LOC118506597|XP_035899855.1|ASTE
OG0007201	LOC5579918|XP_001657892.1|AAEG	LOC118505860|XP_035898135.1|ASTE
OG0007202	LOC5579911|XP_001657891.1|AAEG	LOC118505861|XP_035898137.1|ASTE
OG0007203	LOC5579907|XP_021709805.1|AAEG	LOC118503578|XP_035892911.1|ASTE
OG0007204	LOC5579906|XP_001657887.1|AAEG	LOC118503579|XP_035892912.1|ASTE
OG0007205	LOC5579902|XP_001657882.2|AAEG	LOC118503582|XP_035892914.1|ASTE
OG0007206	LOC5579898|XP_021708390.1|AAEG	LOC118506993|XP_035900766.1|ASTE
OG0007207	LOC5579897|XP_001657877.2|AAEG	LOC118502724|XP_035891173.1|ASTE
OG0007208	LOC5579896|XP_021710250.1|AAEG	LOC118502728|XP_035891181.1|ASTE
OG0007209	LOC5579894|XP_021710248.1|AAEG	LOC118502721|XP_035891170.1|ASTE
OG0007210	LOC5579893|XP_001657871.2|AAEG	LOC118511708|XP_035911022.1|ASTE
OG0007211	LOC5579891|XP_001657869.2|AAEG	LOC118502682|XP_035891083.1|ASTE
OG0007212	LOC5579887|XP_021705483.1|AAEG	LOC118503570|XP_035892896.1|ASTE
OG0007213	LOC5567684|XP_001657613.1|AAEG	LOC118506526|XP_035899671.1|ASTE
OG0007214	LOC5567681|XP_021704958.1|AAEG	LOC118506524|XP_035899658.1|ASTE
OG0007215	LOC5564520|XP_021707222.1|AAEG	LOC118506512|XP_035899631.1|ASTE
OG0007216	LOC5578739|XP_021707388.1|AAEG	LOC118502431|XP_035890552.1|ASTE
OG0007217	LOC5578734|XP_001657106.1|AAEG	LOC118506510|XP_035899627.1|ASTE
OG0007218	LOC5578749|XP_001657116.1|AAEG	LOC118505237|XP_035896669.1|ASTE
OG0007219	LOC5574464|XP_021704646.1|AAEG	LOC118504643|XP_035895287.1|ASTE
OG0007220	LOC5573339|XP_021709525.1|AAEG	LOC118505319|XP_035896857.1|ASTE
OG0007221	LOC5573343|XP_001660822.1|AAEG	LOC118505318|XP_035896855.1|ASTE
OG0007222	LOC5567517|XP_021708406.1|AAEG	LOC118504785|XP_035895629.1|ASTE
OG0007223	LOC5567528|XP_001657523.1|AAEG	LOC118503657|XP_035893073.1|ASTE
OG0007224	LOC5567529|XP_001657524.1|AAEG	LOC118503651|XP_035893065.1|ASTE
OG0007225	LOC5567531|XP_021710585.1|AAEG	LOC118503660|XP_035893078.1|ASTE
OG0007226	LOC5567532|XP_001657527.2|AAEG	LOC118503649|XP_035893061.1|ASTE
OG0007227	LOC5567533|XP_001657528.2|AAEG	LOC118506562|XP_035899777.1|ASTE
OG0007228	LOC5567534|XP_021705905.1|AAEG	LOC118504311|XP_035894506.1|ASTE
OG0007229	LOC5567538|XP_001657533.1|AAEG	LOC118505125|XP_035896334.1|ASTE
OG0007230	LOC5568784|XP_001658149.1|AAEG	LOC118505251|XP_035896697.1|ASTE
OG0007231	LOC5568787|XP_021704811.1|AAEG	LOC118507615|XP_035902220.1|ASTE
OG0007232	LOC5568788|XP_021709249.1|AAEG	LOC118505502|XP_035897256.1|ASTE
OG0007233	LOC5568791|XP_021705790.1|AAEG	LOC118505504|XP_035897265.1|ASTE
OG0007234	LOC5569950|XP_001658850.1|AAEG	LOC118505525|XP_035897330.1|ASTE
OG0007235	LOC5569948|XP_021704129.1|AAEG	LOC118505526|XP_035897331.1|ASTE
OG0007236	LOC5576837|XP_001662944.2|AAEG	LOC118505473|XP_035897179.1|ASTE
OG0007237	LOC5576836|XP_001662943.2|AAEG	LOC118505472|XP_035897178.1|ASTE
OG0007238	LOC5572681|XP_021707150.1|AAEG	LOC118516843|XP_035918586.1|ASTE, LOC118505387|XP_035896986.1|ASTE
OG0007239	LOC5578005|XP_001656743.2|AAEG	LOC118506575|XP_035899811.1|ASTE
OG0007241	LOC5577997|XP_001656735.1|AAEG	LOC118504278|XP_035894445.1|ASTE
OG0007242	LOC5577988|XP_021706142.1|AAEG	LOC118504276|XP_035894435.1|ASTE
OG0007243	LOC5565984|XP_021706674.1|AAEG	LOC118507727|XP_035902574.1|ASTE
OG0007244	LOC5577457|XP_001663383.1|AAEG	LOC118517103|XP_035918854.1|ASTE, LOC118504281|XP_035894450.1|ASTE
OG0007245	LOC5577454|XP_021710132.1|AAEG	LOC118517095|XP_035918845.1|ASTE, LOC118503674|XP_035893108.1|ASTE
OG0007246	LOC5579169|XP_001664263.1|AAEG	LOC118505461|XP_035897156.1|ASTE
OG0007247	LOC5579180|XP_001664275.2|AAEG	LOC118507637|XP_035902289.1|ASTE
OG0007248	LOC110678610|XP_021707413.1|AAEG	LOC118506340|XP_035899216.1|ASTE
OG0007249	LOC5566168|XP_021710310.1|AAEG	LOC118506330|XP_035899193.1|ASTE
OG0007250	LOC5566166|XP_021710285.1|AAEG	LOC118508545|XP_035904321.1|ASTE
OG0007251	LOC5566161|XP_021705624.1|AAEG	LOC118502617|XP_035890883.1|ASTE
OG0007252	LOC110678681|XP_021707579.1|AAEG	LOC118502612|XP_035890872.1|ASTE
OG0007253	LOC5566152|XP_021709420.1|AAEG	LOC118502594|XP_035890842.1|ASTE
OG0007254	LOC5564630|XP_021707585.1|AAEG	LOC118508354|XP_035903948.1|ASTE
OG0007255	LOC5564666|XP_021705426.1|AAEG	LOC118517566|XP_035919703.1|ASTE
OG0007256	LOC5564648|XP_021707148.1|AAEG	LOC118517537|XP_035919665.1|ASTE
OG0007257	LOC5564643|XP_001648991.2|AAEG	LOC118507000|XP_035900786.1|ASTE
OG0007258	LOC5564645|XP_021709010.1|AAEG	LOC118507005|XP_035900792.1|ASTE
OG0007259	LOC5570973|XP_001659442.2|AAEG	LOC118507041|XP_035900889.1|ASTE
OG0007260	LOC5570982|XP_021706632.1|AAEG	LOC118507040|XP_035900888.1|ASTE
OG0007261	LOC5576190|XP_001662527.2|AAEG	LOC118507049|XP_035900902.1|ASTE
OG0007262	LOC5576337|XP_001656078.2|AAEG	LOC118504336|XP_035894586.1|ASTE
OG0007263	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG	LOC118504339|XP_035894593.1|ASTE
OG0007264	LOC5576333|XP_001656071.2|AAEG	LOC118504342|XP_035894596.1|ASTE
OG0007265	LOC5577678|XP_001663461.1|AAEG	LOC118504354|XP_035894632.1|ASTE
OG0007266	LOC5569287|XP_021707892.1|AAEG	LOC118505152|XP_035896425.1|ASTE
OG0007267	LOC5563625|XP_001647946.2|AAEG	LOC118504632|XP_035895242.1|ASTE
OG0007268	LOC5563582|XP_021704841.1|AAEG	LOC118504628|XP_035895234.1|ASTE
OG0007269	LOC5563562|XP_021707408.1|AAEG	LOC118505052|XP_035896218.1|ASTE
OG0007270	LOC5573555|XP_021704600.1|AAEG	LOC118505029|XP_035896137.1|ASTE
OG0007271	LOC5563639|XP_001647891.2|AAEG	LOC118508539|XP_035904312.1|ASTE
OG0007272	LOC5563647|XP_001647890.2|AAEG	LOC118508553|XP_035904338.1|ASTE
OG0007273	LOC5563644|XP_021705396.1|AAEG	LOC118508543|XP_035904318.1|ASTE
OG0007274	LOC5563563|XP_001647885.1|AAEG	LOC118502367|XP_035890479.1|ASTE
OG0007275	LOC5563659|XP_001647883.2|AAEG	LOC118502615|XP_035890882.1|ASTE
OG0007276	LOC5563652|XP_001647882.2|AAEG	LOC118506980|XP_035900734.1|ASTE
OG0007277	LOC23687755|XP_021706437.1|AAEG	LOC118506972|XP_035900711.1|ASTE
OG0007278	LOC5563572|XP_001647861.1|AAEG	LOC118506982|XP_035900743.1|ASTE
OG0007279	LOC5563620|XP_021709402.1|AAEG	LOC118506687|XP_035900050.1|ASTE
OG0007280	LOC5563558|XP_021705604.1|AAEG	LOC118506685|XP_035900044.1|ASTE
OG0007281	LOC5570157|XP_001658959.1|AAEG	LOC118502749|XP_035891208.1|ASTE
OG0007282	LOC5570158|XP_021709430.1|AAEG	LOC118502708|XP_035891145.1|ASTE
OG0007283	LOC5570161|XP_001658963.1|AAEG	LOC118502726|XP_035891179.1|ASTE
OG0007284	LOC5570002|XP_001658891.1|AAEG	LOC118505734|XP_035897815.1|ASTE
OG0007285	LOC5570059|XP_001658892.1|AAEG	LOC118505729|XP_035897809.1|ASTE
OG0007286	LOC5570058|XP_021711449.1|AAEG	LOC118505727|XP_035897803.1|ASTE
OG0007287	LOC5564869|XP_001649227.1|AAEG	LOC118505730|XP_035897811.1|ASTE
OG0007288	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG	LOC118507720|XP_035902562.1|ASTE
OG0007289	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG	LOC118504362|XP_035894648.1|ASTE
OG0007290	LOC5564872|XP_001649208.2|AAEG	LOC118506835|XP_035900440.1|ASTE
OG0007291	LOC5575417|XP_001661938.2|AAEG	LOC118517559|XP_035919694.1|ASTE
OG0007292	LOC5575410|XP_001661930.2|AAEG	LOC118517562|XP_035919697.1|ASTE
OG0007293	LOC5566932|XP_001651346.2|AAEG	LOC118508268|XP_035903798.1|ASTE
OG0007294	LOC5564353|XP_001648704.1|AAEG	LOC118503215|XP_035892097.1|ASTE
OG0007295	LOC5572146|XP_001660223.2|AAEG	LOC118503522|XP_035892774.1|ASTE
OG0007296	LOC5566886|XP_021709054.1|AAEG	LOC118505046|XP_035896193.1|ASTE
OG0007297	LOC5566884|XP_001651259.2|AAEG	LOC118505073|XP_035896251.1|ASTE
OG0007298	LOC5566843|XP_001651256.1|AAEG	LOC118505100|XP_035896296.1|ASTE
OG0007299	LOC5566842|XP_001651252.1|AAEG	LOC118508410|XP_035904066.1|ASTE
OG0007300	LOC5572552|XP_001654071.1|AAEG	LOC118507707|XP_035902495.1|ASTE
OG0007301	LOC5572565|XP_021710773.1|AAEG	LOC118502773|XP_035891258.1|ASTE
OG0007302	LOC5575776|XP_021704892.1|AAEG	LOC118505388|XP_035896988.1|ASTE
OG0007303	LOC5576103|XP_001662448.1|AAEG	LOC118504774|XP_035895596.1|ASTE
OG0007304	LOC5569943|XP_001658839.2|AAEG	LOC118503186|XP_035892060.1|ASTE
OG0007305	LOC5571079|XP_001659519.2|AAEG	LOC118503267|XP_035892220.1|ASTE
OG0007306	LOC5571078|XP_001659518.1|AAEG	LOC118503266|XP_035892219.1|ASTE
OG0007307	LOC5571066|XP_021707164.1|AAEG	LOC118504543|XP_035895034.1|ASTE
OG0007308	LOC5571058|XP_001659500.2|AAEG	LOC118504528|XP_035894963.1|ASTE
OG0007309	LOC5569636|XP_001658663.1|AAEG	LOC118502533|XP_035890697.1|ASTE
OG0007310	LOC5571454|XP_021709505.1|AAEG	LOC118502531|XP_035890691.1|ASTE
OG0007311	LOC5571458|XP_021706793.1|AAEG	LOC118502530|XP_035890688.1|ASTE
OG0007312	LOC5571463|XP_021711494.1|AAEG	LOC118504465|XP_035894863.1|ASTE
OG0007313	LOC5568750|XP_001658130.2|AAEG	LOC118503016|XP_035891733.1|ASTE
OG0007314	LOC5567262|XP_001651707.1|AAEG	LOC118503011|XP_035891720.1|ASTE
OG0007315	LOC5567265|XP_021705170.1|AAEG	LOC118502978|XP_035891642.1|ASTE
OG0007316	LOC5574663|XP_001655238.1|AAEG	LOC118502997|XP_035891698.1|ASTE
OG0007317	LOC5567592|XP_001651817.1|AAEG	LOC118506983|XP_035900744.1|ASTE
OG0007318	LOC5567591|XP_021707607.1|AAEG	LOC118506968|XP_035900696.1|ASTE
OG0007319	LOC5567585|XP_001651828.2|AAEG	LOC118505692|XP_035897724.1|ASTE
OG0007320	LOC5574867|XP_001655393.1|AAEG	LOC118506551|XP_035899748.1|ASTE
OG0007321	LOC5574868|XP_021707835.1|AAEG	LOC118506545|XP_035899729.1|ASTE
OG0007322	LOC5568504|XP_021705846.1|AAEG	LOC118507591|XP_035902148.1|ASTE
OG0007323	LOC5568507|XP_001652330.2|AAEG	LOC118507588|XP_035902144.1|ASTE
OG0007324	LOC5575718|XP_001655825.1|AAEG	LOC118506946|XP_035900657.1|ASTE
OG0007325	LOC5575717|XP_001655824.1|AAEG	LOC118506934|XP_035900643.1|ASTE
OG0007326	LOC5575715|XP_001655819.1|AAEG	LOC118506928|XP_035900620.1|ASTE
OG0007327	LOC5575716|XP_001655818.2|AAEG	LOC118508435|XP_035904107.1|ASTE
OG0007328	LOC5579222|XP_001664302.1|AAEG	LOC118506941|XP_035900652.1|ASTE
OG0007329	LOC5564429|XP_021704855.1|AAEG	LOC118502658|XP_035891002.1|ASTE
OG0007331	LOC23687919|XP_011493731.1|AAEG	LOC118506890|XP_035900558.1|ASTE
OG0007332	LOC5577947|XP_021704416.1|AAEG	LOC118502517|XP_035890662.1|ASTE
OG0007333	LOC5572309|XP_021705539.1|AAEG	LOC118502581|XP_035890816.1|ASTE
OG0007334	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG	LOC118506691|XP_035900056.1|ASTE
OG0007335	LOC5566725|XP_021709649.1|AAEG	LOC118504743|XP_035895524.1|ASTE
OG0007336	LOC5575800|XP_001662226.1|AAEG	LOC118506733|XP_035900165.1|ASTE
OG0007337	LOC5575804|XP_021705389.1|AAEG	LOC118506739|XP_035900190.1|ASTE
OG0007338	LOC110679216|XP_021709049.1|AAEG	LOC118506398|XP_035899342.1|ASTE
OG0007339	LOC5578457|XP_001656979.1|AAEG	LOC118506531|XP_035899692.1|ASTE
OG0007340	LOC110679566|XP_021710257.1|AAEG	LOC118505135|XP_035896369.1|ASTE
OG0007341	LOC5578440|XP_001656957.2|AAEG	LOC118505791|XP_035898017.1|ASTE
OG0007342	LOC5578435|XP_021705068.1|AAEG	LOC118506961|XP_035900675.1|ASTE
OG0007343	LOC5563970|XP_001648279.1|AAEG	LOC118504507|XP_035894930.1|ASTE
OG0007344	LOC5563952|XP_001648280.1|AAEG	LOC118504506|XP_035894929.1|ASTE
OG0007345	LOC5563989|XP_021708266.1|AAEG	LOC118504504|XP_035894924.1|ASTE
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC118504817|XP_035895714.1|ASTE
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC118502631|XP_035890909.1|ASTE
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC118502622|XP_035890889.1|ASTE
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC118502620|XP_035890887.1|ASTE
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC118502639|XP_035890978.1|ASTE
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC118508368|XP_035903983.1|ASTE
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC118502806|XP_035891337.1|ASTE
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC118502811|XP_035891344.1|ASTE
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC118505412|XP_035897054.1|ASTE
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC118502676|XP_035891058.1|ASTE
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC118502772|XP_035891257.1|ASTE
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC118502766|XP_035891245.1|ASTE
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC118502767|XP_035891249.1|ASTE
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC118504496|XP_035894912.1|ASTE
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC118506388|XP_035899321.1|ASTE
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC118504304|XP_035894493.1|ASTE
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC118504306|XP_035894500.1|ASTE
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC118506269|XP_035899064.1|ASTE
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC118505770|XP_035897906.1|ASTE
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC118503249|XP_035892179.1|ASTE
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC118503251|XP_035892182.1|ASTE
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC118503256|XP_035892189.1|ASTE
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC118508501|XP_035904230.1|ASTE
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC118504868|XP_035895805.1|ASTE
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC118504865|XP_035895800.1|ASTE
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC118508382|XP_035904012.1|ASTE
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC118504245|XP_035894361.1|ASTE
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC118504250|XP_035894370.1|ASTE
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC118502522|XP_035890676.1|ASTE
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC118505044|XP_035896188.1|ASTE
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC118505054|XP_035896221.1|ASTE
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC118505017|XP_035896099.1|ASTE
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC118504982|XP_035896028.1|ASTE
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC118504997|XP_035896067.1|ASTE
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC118505002|XP_035896080.1|ASTE
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC118507564|XP_035902079.1|ASTE
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC118502873|XP_035891474.1|ASTE
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC118507561|XP_035902056.1|ASTE
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC118502559|XP_035890770.1|ASTE, LOC118515309|XP_035917891.1|ASTE
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC118506823|XP_035900406.1|ASTE
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC118506848|XP_035900471.1|ASTE
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC118506856|XP_035900479.1|ASTE
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC118506842|XP_035900449.1|ASTE
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC118507081|XP_035900957.1|ASTE
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC118506850|XP_035900473.1|ASTE
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC118507438|XP_035901809.1|ASTE
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC118506861|XP_035900485.1|ASTE
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC118505263|XP_035896718.1|ASTE
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC118505173|XP_035896507.1|ASTE
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC118505207|XP_035896584.1|ASTE
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC118505155|XP_035896441.1|ASTE
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC118504536|XP_035894992.1|ASTE
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC118505854|XP_035898127.1|ASTE
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC118505855|XP_035898129.1|ASTE
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC118509347|XP_035905758.1|ASTE
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC118511198|XP_035909864.1|ASTE, LOC118517343|XP_035919221.1|ASTE
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC118510985|XP_035909388.1|ASTE
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC118510978|XP_035909372.1|ASTE
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC118510979|XP_035909373.1|ASTE
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC118511183|XP_035909832.1|ASTE
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC118510927|XP_035909231.1|ASTE
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC118511398|XP_035910325.1|ASTE
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC118510953|XP_035909291.1|ASTE
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC118504266|XP_035894388.1|ASTE
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC118504273|XP_035894400.1|ASTE
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC118504271|XP_035894398.1|ASTE
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC118503642|XP_035893036.1|ASTE
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC118517702|XP_035920026.1|ASTE
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC118512406|XP_035912690.1|ASTE
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC118512398|XP_035912673.1|ASTE
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC118512409|XP_035912697.1|ASTE
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC118512412|XP_035912702.1|ASTE
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC118517717|XP_035920055.1|ASTE
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC118512425|XP_035912722.1|ASTE
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC118505383|XP_035896978.1|ASTE
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC118508218|XP_035903697.1|ASTE
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC118508216|XP_035903690.1|ASTE
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC118504881|XP_035895830.1|ASTE
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC118506009|XP_035898486.1|ASTE
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC118506004|XP_035898482.1|ASTE
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC118506016|XP_035898495.1|ASTE
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC118511568|XP_035910701.1|ASTE
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC118504230|XP_035894340.1|ASTE
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC118506160|XP_035898824.1|ASTE
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC118506159|XP_035898823.1|ASTE
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC118508402|XP_035904056.1|ASTE
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC118503486|XP_035892681.1|ASTE
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC118504010|XP_035893859.1|ASTE
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC118504012|XP_035893867.1|ASTE
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC118504028|XP_035893901.1|ASTE
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC118504042|XP_035893933.1|ASTE
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC118504283|XP_035894451.1|ASTE
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC118507604|XP_035902170.1|ASTE
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC118505787|XP_035897989.1|ASTE
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC118507264|XP_035901447.1|ASTE
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC118503273|XP_035892239.1|ASTE
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC118507273|XP_035901470.1|ASTE
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC118507411|XP_035901765.1|ASTE
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC118503990|XP_035893832.1|ASTE
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC118507406|XP_035901757.1|ASTE
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC118503991|XP_035893833.1|ASTE
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC118503917|XP_035893611.1|ASTE
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC118503714|XP_035893170.1|ASTE
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC118503720|XP_035893215.1|ASTE
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC118505962|XP_035898390.1|ASTE
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC118505959|XP_035898386.1|ASTE
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC118507158|XP_035901101.1|ASTE
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC118506215|XP_035898929.1|ASTE
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC118503480|XP_035892673.1|ASTE
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC118508084|XP_035903452.1|ASTE
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC118503318|XP_035892350.1|ASTE
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC118504032|XP_035893909.1|ASTE
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC118504026|XP_035893899.1|ASTE
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC118504024|XP_035893896.1|ASTE
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC118507977|XP_035903217.1|ASTE
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC118502350|XP_035890425.1|ASTE
