Orthogroup	AAEG.longest_only	HILL.longest_only
OG0007594	LOC5566548|XP_001650943.2|AAEG	LOC119655114|XP_037916764.1|HILL
OG0007595	LOC5566544|XP_001650939.1|AAEG	LOC119655969|XP_037918130.1|HILL
OG0007596	LOC5566535|XP_001650927.1|AAEG	LOC119649582|XP_037907714.1|HILL
OG0007597	LOC5563691|XP_001647963.1|AAEG	LOC119649247|XP_037907242.1|HILL
OG0007598	LOC5568961|XP_001652621.1|AAEG	LOC119655750|XP_037917730.1|HILL
OG0007599	LOC5576161|XP_021709806.1|AAEG	LOC119649423|XP_037907498.1|HILL
OG0007600	LOC5568951|XP_001652611.1|AAEG	LOC119648338|XP_037905961.1|HILL
OG0007601	LOC5565426|XP_001649804.1|AAEG	LOC119649735|XP_037907946.1|HILL
OG0007602	LOC5565447|XP_001649793.1|AAEG	LOC119648838|XP_037906642.1|HILL
OG0007603	LOC5565439|XP_021710531.1|AAEG	LOC119648043|XP_037905408.1|HILL
OG0007604	LOC5567876|XP_001651907.1|AAEG	LOC119649750|XP_037907968.1|HILL
OG0007605	LOC5576319|XP_021710862.1|AAEG	LOC119649661|XP_037907845.1|HILL
OG0007606	LOC5576326|XP_001656061.1|AAEG	LOC119647657|XP_037904655.1|HILL
OG0007607	LOC5564131|XP_021711054.1|AAEG	LOC119648101|XP_037905533.1|HILL
OG0007608	LOC5564115|XP_001648450.1|AAEG	LOC119650047|XP_037908459.1|HILL
OG0007609	LOC5564110|XP_001648448.1|AAEG	LOC119649317|XP_037907348.1|HILL
OG0007610	LOC5566702|XP_021711360.1|AAEG	LOC119653604|XP_037914288.1|HILL
OG0007611	LOC5566699|XP_021711392.1|AAEG	LOC119661003|XP_037926037.1|HILL
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC119654302|XP_037915536.1|HILL
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC119654806|XP_037916290.1|HILL
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC119655434|XP_037917255.1|HILL
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC119654842|XP_037916348.1|HILL
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC119652252|XP_037912161.1|HILL
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC119649861|XP_037908159.1|HILL
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC119647565|XP_037904487.1|HILL
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC119649934|XP_037908281.1|HILL
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC119647742|XP_037904780.1|HILL
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC119661752|XP_037927150.1|HILL
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC119648869|XP_037906684.1|HILL
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC119650256|XP_037908776.1|HILL
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC119649418|XP_037907485.1|HILL
OG0007625	LOC5573208|XP_021704307.1|AAEG	LOC119647410|XP_037904214.1|HILL
OG0007626	LOC5573228|XP_001654433.1|AAEG	LOC119647925|XP_037905184.1|HILL
OG0007627	LOC5573216|XP_001654431.1|AAEG	LOC119648883|XP_037906707.1|HILL
OG0007628	LOC5572034|XP_001660142.1|AAEG	LOC119660854|XP_037925678.1|HILL
OG0007629	LOC110680484|XP_021711981.1|AAEG	LOC119651470|XP_037911006.1|HILL
OG0007664	LOC5579633|XP_021694454.1|AAEG	LOC119653146|XP_037913608.1|HILL
OG0007665	LOC5575983|XP_021694469.1|AAEG	LOC119656492|XP_037918749.1|HILL
OG0007666	LOC5566218|XP_001650621.2|AAEG	LOC119656910|XP_037919528.1|HILL
OG0007667	LOC5574530|XP_001655183.2|AAEG	LOC119657442|XP_037920281.1|HILL
OG0007668	LOC5572032|XP_001660139.1|AAEG	LOC119657016|XP_037919690.1|HILL
OG0007669	LOC5572018|XP_001660127.1|AAEG	LOC119657676|XP_037920631.1|HILL
OG0007670	LOC5572019|XP_021694526.1|AAEG	LOC119657675|XP_037920629.1|HILL
OG0007671	LOC5579819|XP_021694539.1|AAEG	LOC119657155|XP_037919860.1|HILL
OG0007672	LOC5564262|XP_001648601.2|AAEG	LOC119657123|XP_037919815.1|HILL
OG0007673	LOC5574715|XP_001655294.1|AAEG	LOC119657769|XP_037920768.1|HILL
OG0007674	LOC5574714|XP_021694711.1|AAEG	LOC119658306|XP_037921537.1|HILL
OG0007675	LOC5567109|XP_021694820.1|AAEG	LOC119656615|XP_037918983.1|HILL
OG0007676	LOC5579417|XP_001647719.2|AAEG	LOC119656730|XP_037919193.1|HILL
OG0007677	LOC5564702|XP_021694824.1|AAEG	LOC119656703|XP_037919140.1|HILL
OG0007678	LOC5577043|XP_021694833.1|AAEG	LOC119646697|XP_037903189.1|HILL
OG0007679	LOC5574747|XP_021694839.1|AAEG	LOC119656735|XP_037919205.1|HILL
OG0007680	LOC5580053|XP_001654817.2|AAEG	LOC119650741|XP_037909738.1|HILL
OG0007681	LOC110674813|XP_021694898.1|AAEG	LOC119652053|XP_037911919.1|HILL
OG0007682	LOC5566204|XP_021694939.1|AAEG	LOC119657355|XP_037920157.1|HILL
OG0007683	LOC5568331|XP_021694941.1|AAEG	LOC119656569|XP_037918883.1|HILL
OG0007684	LOC5568330|XP_001657986.2|AAEG	LOC119657876|XP_037920935.1|HILL
OG0007685	LOC5564956|XP_021694953.1|AAEG	LOC119657760|XP_037920749.1|HILL
OG0007686	LOC5576498|XP_021694976.1|AAEG	LOC119656521|XP_037918792.1|HILL
OG0007687	LOC110674836|XP_021695005.1|AAEG	LOC119656702|XP_037919139.1|HILL
OG0007688	LOC5577553|XP_001663425.2|AAEG	LOC119651945|XP_037911726.1|HILL
OG0007689	LOC5572116|XP_001660190.2|AAEG	LOC119657558|XP_037920444.1|HILL
OG0007690	LOC5579456|XP_021695153.1|AAEG	LOC119657128|XP_037919820.1|HILL
OG0007691	LOC5573614|XP_001660939.2|AAEG	LOC119657427|XP_037920261.1|HILL
OG0007692	LOC5579011|XP_021695301.1|AAEG	LOC119658454|XP_037921788.1|HILL
OG0007693	LOC5579009|XP_001664189.2|AAEG	LOC119657781|XP_037920783.1|HILL
OG0007694	LOC5565024|XP_001649367.2|AAEG	LOC119657987|XP_037921132.1|HILL
OG0007695	LOC5566765|XP_021701470.1|AAEG	LOC119656833|XP_037919409.1|HILL
OG0007696	LOC5566767|XP_021702078.1|AAEG	LOC119661267|XP_037926453.1|HILL
OG0007697	LOC5573524|XP_001660921.1|AAEG	LOC119657993|XP_037921139.1|HILL
OG0007698	LOC5573520|XP_001660919.2|AAEG	LOC119656829|XP_037919403.1|HILL
OG0007699	LOC5569928|XP_021704115.1|AAEG	LOC119658419|XP_037921742.1|HILL
OG0007700	LOC5569932|XP_021705373.1|AAEG	LOC119656810|XP_037919356.1|HILL
OG0007701	LOC5568402|XP_021705509.1|AAEG	LOC119657538|XP_037920409.1|HILL
OG0007702	LOC5568405|XP_021705959.1|AAEG	LOC119657661|XP_037920616.1|HILL
OG0007703	LOC5574013|XP_001661100.1|AAEG	LOC119657171|XP_037919886.1|HILL
OG0007705	LOC5571976|XP_001660081.1|AAEG	LOC119657130|XP_037919828.1|HILL
OG0007706	LOC110681501|XP_021713061.1|AAEG	LOC119658362|XP_037921650.1|HILL
OG0007707	LOC5571379|XP_021713067.1|AAEG	LOC119658368|XP_037921657.1|HILL
OG0007708	LOC23687681|XP_021713268.1|AAEG	LOC119656638|XP_037919009.1|HILL
OG0007709	LOC5569753|XP_021693528.1|AAEG	LOC119657083|XP_037919767.1|HILL
OG0007710	LOC5571233|XP_021694148.1|AAEG	LOC119647545|XP_037904467.1|HILL
OG0007711	LOC5567951|XP_001657767.2|AAEG	LOC119646817|XP_037903359.1|HILL
OG0007712	LOC5564206|XP_021694249.1|AAEG	LOC119661459|XP_037926745.1|HILL
OG0007713	LOC5565116|XP_021695026.1|AAEG	LOC119657303|XP_037920076.1|HILL
OG0007714	LOC5569553|XP_001658614.1|AAEG	LOC119657764|XP_037920760.1|HILL
OG0007715	LOC5569564|XP_021695249.1|AAEG	LOC119656933|XP_037919555.1|HILL
OG0007716	LOC5569927|XP_001658824.2|AAEG	LOC119657082|XP_037919766.1|HILL
OG0007717	LOC5566491|XP_021696198.1|AAEG	LOC119658603|XP_037922002.1|HILL
OG0007718	LOC5571307|XP_001653622.2|AAEG	LOC119658300|XP_037921528.1|HILL
OG0007719	LOC5568412|XP_021696984.1|AAEG	LOC119656594|XP_037918933.1|HILL
OG0007720	LOC5568407|XP_021697048.1|AAEG	LOC119657742|XP_037920714.1|HILL
OG0007721	LOC5564013|XP_021697118.1|AAEG	LOC119656655|XP_037919050.1|HILL
OG0007722	LOC5579401|XP_021694236.1|AAEG	LOC119657430|XP_037920260.1|HILL
OG0007723	LOC5564822|XP_001649177.2|AAEG	LOC119657517|XP_037920387.1|HILL
OG0007724	LOC5576601|XP_021697242.1|AAEG	LOC119658359|XP_037921647.1|HILL
OG0007725	LOC5576603|XP_021697338.1|AAEG	LOC119657265|XP_037920024.1|HILL
OG0007726	LOC5574999|XP_021697582.1|AAEG	LOC119658259|XP_037921478.1|HILL
OG0007727	LOC5574994|XP_001655467.1|AAEG	LOC119657415|XP_037920241.1|HILL
OG0007728	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG	LOC119655240|XP_037916956.1|HILL
OG0007729	LOC5574976|XP_001655446.2|AAEG	LOC119656857|XP_037919438.1|HILL
OG0007730	LOC5574969|XP_001655440.2|AAEG	LOC119657780|XP_037920779.1|HILL
OG0007731	LOC110676091|XP_021698314.1|AAEG	LOC119656950|XP_037919591.1|HILL
OG0007732	LOC5576682|XP_021698349.1|AAEG	LOC119657288|XP_037920063.1|HILL
OG0007733	LOC5572007|XP_021698932.1|AAEG	LOC119657680|XP_037920638.1|HILL
OG0007734	LOC5572004|XP_001660110.2|AAEG	LOC119656598|XP_037918953.1|HILL
OG0007735	LOC23687982|XP_011493172.2|AAEG	LOC119657688|XP_037920646.1|HILL
OG0007736	LOC5564402|XP_001648749.2|AAEG	LOC119657692|XP_037920652.1|HILL
OG0007737	LOC5576468|XP_021700427.1|AAEG	LOC119659423|XP_037923428.1|HILL
OG0007738	LOC5576470|XP_021700451.1|AAEG	LOC119658817|XP_037922473.1|HILL
OG0007739	LOC5570708|XP_021700880.1|AAEG	LOC119657961|XP_037921091.1|HILL
OG0007740	LOC5570701|XP_021701097.1|AAEG	LOC119656728|XP_037919187.1|HILL
OG0007741	LOC5571572|XP_001653709.2|AAEG	LOC119657759|XP_037920747.1|HILL
OG0007742	LOC5567105|XP_021701568.1|AAEG	LOC119657409|XP_037920230.1|HILL
OG0007743	LOC5567099|XP_001651499.3|AAEG	LOC119651866|XP_037911602.1|HILL
OG0007744	LOC5565275|XP_021701816.1|AAEG	LOC119658241|XP_037921447.1|HILL
OG0007745	LOC5575022|XP_021702025.1|AAEG	LOC119650613|XP_037909422.1|HILL
OG0007746	LOC5576302|XP_001656042.2|AAEG	LOC119658050|XP_037921222.1|HILL
OG0007747	LOC5567571|XP_021702904.1|AAEG	LOC119657105|XP_037919790.1|HILL
OG0007748	LOC5567572|XP_021703002.1|AAEG	LOC119658263|XP_037921483.1|HILL
OG0007749	LOC5576896|XP_001662996.1|AAEG	LOC119658252|XP_037921464.1|HILL
OG0007750	LOC110674492|XP_021694381.1|AAEG	LOC119661635|XP_037926986.1|HILL
OG0007751	LOC5564060|XP_021703839.1|AAEG	LOC119657080|XP_037919763.1|HILL
OG0007753	LOC5564038|XP_001648366.2|AAEG	LOC119657289|XP_037920064.1|HILL
OG0007754	LOC5564045|XP_021703960.1|AAEG	LOC119656869|XP_037919455.1|HILL
OG0007755	LOC5564046|XP_021703985.1|AAEG	LOC119657470|XP_037920317.1|HILL
OG0007756	LOC5564068|XP_021704096.1|AAEG	LOC119657613|XP_037920539.1|HILL
OG0007757	LOC5571506|XP_021694258.1|AAEG	LOC119658060|XP_037921241.1|HILL
OG0007758	LOC5571496|XP_001659746.2|AAEG	LOC119650774|XP_037909807.1|HILL
OG0007759	LOC5571493|XP_001659743.2|AAEG	LOC119657321|XP_037920109.1|HILL
OG0007760	LOC5580111|XP_001655054.1|AAEG	LOC119657805|XP_037920829.1|HILL
OG0007761	LOC5580107|XP_021704459.1|AAEG	LOC119657325|XP_037920115.1|HILL
OG0007762	LOC5580108|XP_001655040.1|AAEG	LOC119658488|XP_037921875.1|HILL
OG0007763	LOC110677702|XP_021704492.1|AAEG	LOC119657571|XP_037920464.1|HILL
OG0007764	LOC5578658|XP_021704511.1|AAEG	LOC119656885|XP_037919482.1|HILL
OG0007765	LOC5578659|XP_021704527.1|AAEG	LOC119657356|XP_037920158.1|HILL
OG0007766	LOC110677718|XP_021704592.1|AAEG	LOC119657701|XP_037920668.1|HILL
OG0007767	LOC110674289|XP_021694260.1|AAEG	LOC119660996|XP_037926012.1|HILL
OG0007768	LOC5577256|XP_021705022.1|AAEG	LOC119657039|XP_037919721.1|HILL
OG0007769	LOC5577257|XP_001656360.1|AAEG	LOC119656909|XP_037919527.1|HILL
OG0007770	LOC5577258|XP_001656361.1|AAEG	LOC119658044|XP_037921213.1|HILL
OG0007771	LOC5579197|XP_021705065.1|AAEG	LOC119657679|XP_037920636.1|HILL
OG0007772	LOC5579196|XP_001657325.2|AAEG	LOC119656659|XP_037919065.1|HILL
OG0007773	LOC5565066|XP_001649403.2|AAEG	LOC119652861|XP_037913145.1|HILL, LOC119652495|XP_037912605.1|HILL
OG0007774	LOC5576009|XP_001662352.2|AAEG	LOC119658485|XP_037921858.1|HILL
OG0007775	LOC5575290|XP_021706199.1|AAEG	LOC119658043|XP_037921212.1|HILL
OG0007776	LOC5575288|XP_021706251.1|AAEG	LOC119657820|XP_037920862.1|HILL
OG0007777	LOC5575432|XP_001655750.2|AAEG	LOC119656662|XP_037919069.1|HILL
OG0007778	LOC5575428|XP_001655746.1|AAEG	LOC119658513|XP_037921914.1|HILL
OG0007779	LOC5569994|XP_021707172.1|AAEG	LOC119659385|XP_037923372.1|HILL
OG0007780	LOC5575471|XP_001661986.1|AAEG	LOC119657690|XP_037920648.1|HILL
OG0007781	LOC5568545|XP_021707578.1|AAEG	LOC119656511|XP_037918775.1|HILL
OG0007782	LOC5568541|XP_001652367.1|AAEG	LOC119657747|XP_037920722.1|HILL
OG0007783	LOC5568538|XP_021707687.1|AAEG	LOC119656540|XP_037918813.1|HILL
OG0007784	LOC5568537|XP_001652371.2|AAEG	LOC119660808|XP_037925576.1|HILL
OG0007785	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG	LOC119648537|XP_037906235.1|HILL
OG0007786	LOC5568534|XP_021707765.1|AAEG	LOC119661211|XP_037926362.1|HILL
OG0007787	LOC5568532|XP_001652376.3|AAEG	LOC119652680|XP_037912880.1|HILL
OG0007788	LOC5572776|XP_001654175.2|AAEG	LOC119657933|XP_037921049.1|HILL
OG0007789	LOC5579261|XP_021708436.1|AAEG	LOC119651000|XP_037910215.1|HILL
OG0007790	LOC23687431|XP_021709172.1|AAEG	LOC119653098|XP_037913534.1|HILL
OG0007791	LOC110679370|XP_021709494.1|AAEG	LOC119650903|XP_037910018.1|HILL
OG0007792	LOC5574606|XP_001655220.2|AAEG	LOC119656927|XP_037919548.1|HILL
OG0007793	LOC5567424|XP_001657398.1|AAEG	LOC119658768|XP_037922393.1|HILL
OG0007794	LOC5567421|XP_021710553.1|AAEG	LOC119660985|XP_037926001.1|HILL
OG0007795	LOC5567404|XP_021710666.1|AAEG	LOC119654618|XP_037916019.1|HILL
OG0007796	LOC5568342|XP_001657996.1|AAEG	LOC119651433|XP_037910960.1|HILL
OG0007797	LOC5578684|XP_001657083.2|AAEG	LOC119653015|XP_037913380.1|HILL
OG0007798	LOC5578682|XP_001657081.2|AAEG	LOC119653016|XP_037913382.1|HILL
OG0007799	LOC5577510|XP_001656531.1|AAEG	LOC119651538|XP_037911098.1|HILL
OG0007800	LOC5577525|XP_001656527.2|AAEG	LOC119653047|XP_037913438.1|HILL
OG0007801	LOC5569263|XP_021712559.1|AAEG	LOC119650832|XP_037909901.1|HILL
OG0007803	LOC5573378|XP_021713002.1|AAEG	LOC119658483|XP_037921856.1|HILL
OG0007804	LOC5577980|XP_021713024.1|AAEG	LOC119653082|XP_037913507.1|HILL
OG0007805	LOC5572600|XP_001654110.2|AAEG	LOC119661520|XP_037926823.1|HILL
OG0007806	LOC5572599|XP_001654109.2|AAEG	LOC119661519|XP_037926822.1|HILL
OG0007808	LOC5568727|XP_021713155.1|AAEG	LOC119652892|XP_037913190.1|HILL
OG0007809	LOC5576287|XP_001662577.2|AAEG	LOC119657532|XP_037920403.1|HILL
OG0007810	LOC5576284|XP_021713185.1|AAEG	LOC119656590|XP_037918926.1|HILL
OG0007811	LOC5576283|XP_021713187.1|AAEG	LOC119660206|XP_037924570.1|HILL
OG0007812	LOC5572169|XP_001660244.1|AAEG	LOC119654531|XP_037915902.1|HILL
OG0007813	LOC5574622|XP_021713239.1|AAEG	LOC119659740|XP_037923929.1|HILL
OG0007814	LOC5574050|XP_001655028.1|AAEG	LOC119649324|XP_037907357.1|HILL
OG0007815	LOC5564605|XP_001648953.1|AAEG	LOC119650758|XP_037909778.1|HILL
OG0007816	LOC5580205|XP_001655617.2|AAEG	LOC119653123|XP_037913577.1|HILL
OG0007817	LOC5580204|XP_001655616.2|AAEG	LOC119651161|XP_037910507.1|HILL
OG0007818	LOC5580187|XP_021713409.1|AAEG	LOC119653140|XP_037913600.1|HILL
OG0007819	LOC5580186|XP_021713411.1|AAEG	LOC119649341|XP_037907378.1|HILL
OG0007822	LOC5580169|XP_021692934.1|AAEG	LOC119652954|XP_037913275.1|HILL
OG0007823	LOC5580174|XP_001655579.2|AAEG	LOC119651954|XP_037911735.1|HILL
OG0007824	LOC5578277|XP_001663805.2|AAEG	LOC119658061|XP_037921242.1|HILL
OG0007825	LOC5570839|XP_001653346.2|AAEG	LOC119651422|XP_037910945.1|HILL
OG0007826	LOC5564810|XP_001649155.2|AAEG	LOC119651367|XP_037910870.1|HILL
OG0007827	LOC5578942|XP_001657231.1|AAEG	LOC119657157|XP_037919867.1|HILL
OG0007828	LOC5578935|XP_001657223.1|AAEG	LOC119648242|XP_037905802.1|HILL
OG0007829	LOC5578928|XP_021693203.1|AAEG	LOC119651741|XP_037911398.1|HILL
OG0007831	LOC5563711|XP_001648009.2|AAEG	LOC119658314|XP_037921566.1|HILL
OG0007832	LOC5576351|XP_021693308.1|AAEG	LOC119652973|XP_037913308.1|HILL
OG0007833	LOC5576345|XP_001656083.2|AAEG	LOC119658264|XP_037921484.1|HILL
OG0007834	LOC5576734|XP_021693352.1|AAEG	LOC119652553|XP_037912685.1|HILL
OG0007835	LOC5576739|XP_001656235.1|AAEG	LOC119651371|XP_037910872.1|HILL
OG0007837	LOC5564511|XP_001648825.2|AAEG	LOC119651875|XP_037911616.1|HILL
OG0007838	LOC5573635|XP_001660962.2|AAEG	LOC119652967|XP_037913294.1|HILL
OG0007839	LOC5573310|XP_001654530.1|AAEG	LOC119656641|XP_037919016.1|HILL
OG0007840	LOC5573056|XP_001654378.1|AAEG	LOC119650703|XP_037909630.1|HILL
OG0007841	LOC5577932|XP_021694422.1|AAEG	LOC119652711|XP_037912921.1|HILL
OG0007842	LOC5575947|XP_021693726.1|AAEG	LOC119651124|XP_037910431.1|HILL
OG0007843	LOC5576515|XP_001662708.2|AAEG	LOC119651928|XP_037911690.1|HILL
OG0007844	LOC5565598|XP_021693787.1|AAEG	LOC119657689|XP_037920647.1|HILL
OG0007845	LOC5565599|XP_021693790.1|AAEG	LOC119657025|XP_037919702.1|HILL
OG0007846	LOC5565605|XP_021693796.1|AAEG	LOC119655244|XP_037916960.1|HILL
OG0007847	LOC5565602|XP_021693797.1|AAEG	LOC119652722|XP_037912943.1|HILL
OG0007848	LOC5565926|XP_001650302.2|AAEG	LOC119650878|XP_037909970.1|HILL
OG0007849	LOC5565958|XP_001650298.2|AAEG	LOC119652458|XP_037912550.1|HILL
OG0007850	LOC5565936|XP_001650296.2|AAEG	LOC119653027|XP_037913399.1|HILL
OG0007851	LOC5565961|XP_021693928.1|AAEG	LOC119651421|XP_037910943.1|HILL
OG0007852	LOC110674691|XP_021694427.1|AAEG	LOC119652514|XP_037912636.1|HILL
OG0007853	LOC5573537|XP_001654672.2|AAEG	LOC119658335|XP_037921605.1|HILL
OG0007854	LOC5573534|XP_021693955.1|AAEG	LOC119652540|XP_037912673.1|HILL
OG0007855	LOC5579957|XP_001658473.2|AAEG	LOC119651731|XP_037911387.1|HILL
OG0007856	LOC110674221|XP_021694064.1|AAEG	LOC119652984|XP_037913333.1|HILL
OG0007857	LOC5565635|XP_021694071.1|AAEG	LOC119651225|XP_037910623.1|HILL
OG0007858	LOC5578918|XP_021694074.1|AAEG	LOC119657596|XP_037920510.1|HILL
OG0007859	LOC5576111|XP_001662456.2|AAEG	LOC119658821|XP_037922477.1|HILL
OG0007860	LOC5576119|XP_001662466.1|AAEG	LOC119652664|XP_037912858.1|HILL
OG0007861	LOC5576129|XP_001662475.2|AAEG	LOC119657647|XP_037920582.1|HILL
OG0007862	LOC5576130|XP_001662476.2|AAEG	LOC119657024|XP_037919701.1|HILL, LOC119657027|XP_037919705.1|HILL, LOC119658260|XP_037921480.1|HILL
OG0007863	LOC5576133|XP_001662481.2|AAEG	LOC119660971|XP_037925969.1|HILL
OG0007864	LOC5565140|XP_021694141.1|AAEG	LOC119652524|XP_037912649.1|HILL
OG0007865	LOC110674239|XP_021694150.1|AAEG	LOC119657998|XP_037921145.1|HILL
OG0007866	LOC5577584|XP_021694151.1|AAEG	LOC119657921|XP_037921036.1|HILL
OG0007867	LOC5565083|XP_021694163.1|AAEG	LOC119652790|XP_037913031.1|HILL
OG0007868	LOC5572607|XP_021694173.1|AAEG	LOC119650884|XP_037909984.1|HILL
OG0007869	LOC5566104|XP_021695322.1|AAEG	LOC119657377|XP_037920189.1|HILL
OG0007870	LOC5571441|XP_001659693.2|AAEG	LOC119647866|XP_037905064.1|HILL
OG0007871	LOC5579864|XP_001664326.2|AAEG	LOC119648126|XP_037905575.1|HILL
OG0007872	LOC5575755|XP_021695607.1|AAEG	LOC119649198|XP_037907165.1|HILL
OG0007873	LOC110675366|XP_021695788.1|AAEG	LOC119659680|XP_037923832.1|HILL
OG0007874	LOC110675408|XP_021696036.1|AAEG	LOC119660790|XP_037925521.1|HILL
OG0007875	LOC5575910|XP_021696043.1|AAEG	LOC119655631|XP_037917531.1|HILL
OG0007876	LOC5572896|XP_021696216.1|AAEG	LOC119657329|XP_037920122.1|HILL
OG0007877	LOC5579996|XP_021696288.1|AAEG	LOC119647813|XP_037904963.1|HILL
OG0007878	LOC5570510|XP_001659197.1|AAEG	LOC119649958|XP_037908325.1|HILL
OG0007879	LOC5566265|XP_021696579.1|AAEG	LOC119647411|XP_037904216.1|HILL
OG0007880	LOC5574281|XP_001661332.1|AAEG	LOC119655862|XP_037917911.1|HILL
OG0007881	LOC5572344|XP_021696820.1|AAEG	LOC119648807|XP_037906584.1|HILL
OG0007882	LOC110675667|XP_021696955.1|AAEG	LOC119649416|XP_037907480.1|HILL
OG0007883	LOC5576419|XP_021696957.1|AAEG	LOC119648128|XP_037905584.1|HILL
OG0007884	LOC110675711|XP_021697101.1|AAEG	LOC119649050|XP_037906956.1|HILL
OG0007885	LOC5572689|XP_001660508.1|AAEG	LOC119658277|XP_037921500.1|HILL
OG0007886	LOC5578537|XP_021697271.1|AAEG	LOC119660525|XP_037925074.1|HILL
OG0007887	LOC5575897|XP_021697300.1|AAEG	LOC119653638|XP_037914356.1|HILL
OG0007888	LOC5579977|XP_001658604.1|AAEG	LOC119648064|XP_037905461.1|HILL
OG0007889	LOC5579978|XP_021697400.1|AAEG	LOC119648150|XP_037905649.1|HILL
OG0007890	LOC5579058|XP_001657258.1|AAEG	LOC119648018|XP_037905352.1|HILL
OG0007891	LOC5567753|XP_001657653.1|AAEG	LOC119659292|XP_037923232.1|HILL
OG0007892	LOC5572762|XP_001660583.2|AAEG	LOC119653302|XP_037913832.1|HILL
OG0007894	LOC5571563|XP_021697737.1|AAEG	LOC119648045|XP_037905425.1|HILL
OG0007895	LOC5565534|XP_021697739.1|AAEG	LOC119647844|XP_037905029.1|HILL
OG0007896	LOC5565541|XP_001649896.2|AAEG	LOC119648668|XP_037906384.1|HILL
OG0007898	LOC5568731|XP_001658111.1|AAEG	LOC119648614|XP_037906312.1|HILL
OG0007899	LOC5566834|XP_021698107.1|AAEG	LOC119649598|XP_037907740.1|HILL
OG0007900	LOC5573667|XP_001660989.2|AAEG	LOC119660478|XP_037924997.1|HILL
OG0007901	LOC5574161|XP_001655070.1|AAEG	LOC119647571|XP_037904498.1|HILL
OG0007902	LOC5579153|XP_001664248.2|AAEG	LOC119657140|XP_037919840.1|HILL
OG0007905	LOC5569668|XP_001652932.1|AAEG	LOC119651287|XP_037910730.1|HILL
OG0007906	LOC5564155|XP_021698763.1|AAEG	LOC119648962|XP_037906810.1|HILL
OG0007907	LOC5567319|XP_021698800.1|AAEG	LOC119647477|XP_037904345.1|HILL
OG0007908	LOC5572190|XP_001653860.2|AAEG	LOC119648198|XP_037905722.1|HILL
OG0007909	LOC5572189|XP_001653847.2|AAEG	LOC119647123|XP_037903837.1|HILL
OG0007910	LOC5575606|XP_001662092.2|AAEG	LOC119648758|XP_037906512.1|HILL
OG0007911	LOC5572502|XP_001660442.2|AAEG	LOC119649565|XP_037907693.1|HILL
OG0007912	LOC5572504|XP_001660444.2|AAEG	LOC119648243|XP_037905803.1|HILL
OG0007913	LOC110676274|XP_021699205.1|AAEG	LOC119649566|XP_037907694.1|HILL
OG0007914	LOC110676292|XP_021699291.1|AAEG	LOC119647405|XP_037904208.1|HILL
OG0007915	LOC5571046|XP_001659483.1|AAEG	LOC119648755|XP_037906508.1|HILL
OG0007916	LOC110676318|XP_021699420.1|AAEG	LOC119655194|XP_037916891.1|HILL
OG0007917	LOC110676370|XP_021699636.1|AAEG	LOC119647171|XP_037903904.1|HILL
OG0007918	LOC5575622|XP_021699697.1|AAEG	LOC119653633|XP_037914343.1|HILL
OG0007921	LOC5567694|XP_001651855.1|AAEG	LOC119661286|XP_037926490.1|HILL
OG0007922	LOC5575902|XP_021699835.1|AAEG	LOC119655575|XP_037917435.1|HILL
OG0007923	LOC5574835|XP_021699842.1|AAEG	LOC119653402|XP_037913895.1|HILL
OG0007924	LOC5574644|XP_021699901.1|AAEG	LOC119658909|XP_037922643.1|HILL
OG0007925	LOC5572043|XP_021699922.1|AAEG	LOC119646271|XP_037902607.1|HILL, LOC119646676|XP_037903136.1|HILL
OG0007926	LOC5569988|XP_001658877.1|AAEG	LOC119661790|XP_037927202.1|HILL
OG0007927	LOC5569985|XP_021700016.1|AAEG	LOC119660778|XP_037925486.1|HILL
OG0007928	LOC5574683|XP_021700061.1|AAEG	LOC119650732|XP_037909691.1|HILL
OG0007929	LOC5564085|XP_021700070.1|AAEG	LOC119653028|XP_037913400.1|HILL
OG0007930	LOC110676455|XP_021700084.1|AAEG	LOC119659582|XP_037923666.1|HILL
OG0007931	LOC5571144|XP_001653457.2|AAEG	LOC119653048|XP_037913440.1|HILL
OG0007932	LOC5568633|XP_021700315.1|AAEG	LOC119648611|XP_037906311.1|HILL
OG0007933	LOC5568631|XP_021700324.1|AAEG	LOC119646156|XP_037902455.1|HILL
OG0007934	LOC110675597|XP_021696704.1|AAEG	LOC119651759|XP_037911425.1|HILL
OG0007935	LOC5575448|XP_001661964.1|AAEG	LOC119651495|XP_037911038.1|HILL
