Orthogroup	AAEG.longest_only	DELE.longest_only
OG0007229	LOC5567538|XP_001657533.1|AAEG	LOC108141093|XP_017119785.1|DELE
OG0007230	LOC5568784|XP_001658149.1|AAEG	LOC108136895|XP_017113842.1|DELE
OG0007231	LOC5568787|XP_021704811.1|AAEG	LOC108135113|XP_017111191.1|DELE
OG0007232	LOC5568788|XP_021709249.1|AAEG	LOC108145826|XP_017126920.1|DELE
OG0007233	LOC5568791|XP_021705790.1|AAEG	LOC108146272|XP_017127701.1|DELE
OG0007234	LOC5569950|XP_001658850.1|AAEG	LOC108146533|XP_017128063.1|DELE
OG0007235	LOC5569948|XP_021704129.1|AAEG	LOC108146269|XP_017127698.1|DELE
OG0007236	LOC5576837|XP_001662944.2|AAEG	LOC108140966|XP_017119523.1|DELE
OG0007237	LOC5576836|XP_001662943.2|AAEG	LOC108143863|XP_017123917.1|DELE
OG0007238	LOC5572681|XP_021707150.1|AAEG	LOC108145269|XP_017126038.1|DELE
OG0007239	LOC5578005|XP_001656743.2|AAEG	LOC108141192|XP_017119920.1|DELE
OG0007240	LOC5578002|XP_021708497.1|AAEG	LOC108136951|XP_017113922.1|DELE
OG0007241	LOC5577997|XP_001656735.1|AAEG	LOC108135415|XP_017111613.1|DELE
OG0007242	LOC5577988|XP_021706142.1|AAEG	LOC108135414|XP_017111612.1|DELE
OG0007243	LOC5565984|XP_021706674.1|AAEG	LOC108138424|XP_017116108.1|DELE
OG0007244	LOC5577457|XP_001663383.1|AAEG	LOC108140427|XP_017118641.1|DELE
OG0007245	LOC5577454|XP_021710132.1|AAEG	LOC108148812|XP_017131540.1|DELE
OG0007246	LOC5579169|XP_001664263.1|AAEG	LOC108134600|XP_017110453.1|DELE
OG0007247	LOC5579180|XP_001664275.2|AAEG	LOC108149809|XP_017133164.1|DELE
OG0007248	LOC110678610|XP_021707413.1|AAEG	LOC108137082|XP_017114096.1|DELE
OG0007249	LOC5566168|XP_021710310.1|AAEG	LOC108147654|XP_017129821.1|DELE
OG0007250	LOC5566166|XP_021710285.1|AAEG	LOC108140898|XP_017119430.1|DELE
OG0007251	LOC5566161|XP_021705624.1|AAEG	LOC108143904|XP_017123970.1|DELE
OG0007252	LOC110678681|XP_021707579.1|AAEG	LOC108135163|XP_017111275.1|DELE
OG0007253	LOC5566152|XP_021709420.1|AAEG	LOC108146134|XP_017127475.1|DELE
OG0007254	LOC5564630|XP_021707585.1|AAEG	LOC108137016|XP_017114005.1|DELE
OG0007255	LOC5564666|XP_021705426.1|AAEG	LOC108134889|XP_017110881.1|DELE
OG0007256	LOC5564648|XP_021707148.1|AAEG	LOC108137484|XP_017114689.1|DELE
OG0007257	LOC5564643|XP_001648991.2|AAEG	LOC108135075|XP_017111120.1|DELE
OG0007258	LOC5564645|XP_021709010.1|AAEG	LOC108135077|XP_017111122.1|DELE
OG0007259	LOC5570973|XP_001659442.2|AAEG	LOC108137305|XP_017114416.1|DELE
OG0007260	LOC5570982|XP_021706632.1|AAEG	LOC108146954|XP_017128698.1|DELE
OG0007261	LOC5576190|XP_001662527.2|AAEG	LOC108144270|XP_017124444.1|DELE
OG0007262	LOC5576337|XP_001656078.2|AAEG	LOC108136203|XP_017112694.1|DELE
OG0007263	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG	LOC108142854|XP_017122413.1|DELE
OG0007264	LOC5576333|XP_001656071.2|AAEG	LOC108143249|XP_017123045.1|DELE
OG0007265	LOC5577678|XP_001663461.1|AAEG	LOC108138495|XP_017116190.1|DELE
OG0007266	LOC5569287|XP_021707892.1|AAEG	LOC108140590|XP_017118971.1|DELE
OG0007267	LOC5563625|XP_001647946.2|AAEG	LOC108136942|XP_017113909.1|DELE
OG0007268	LOC5563582|XP_021704841.1|AAEG	LOC108144660|XP_017125195.1|DELE
OG0007269	LOC5563562|XP_021707408.1|AAEG	LOC108138434|XP_017116124.1|DELE
OG0007270	LOC5573555|XP_021704600.1|AAEG	LOC108139230|XP_017117385.1|DELE
OG0007271	LOC5563639|XP_001647891.2|AAEG	LOC108140769|XP_017119246.1|DELE
OG0007272	LOC5563647|XP_001647890.2|AAEG	LOC108147476|XP_017129515.1|DELE
OG0007273	LOC5563644|XP_021705396.1|AAEG	LOC108136992|XP_017113976.1|DELE
OG0007274	LOC5563563|XP_001647885.1|AAEG	LOC108135150|XP_017111259.1|DELE
OG0007275	LOC5563659|XP_001647883.2|AAEG	LOC108146443|XP_017127938.1|DELE
OG0007276	LOC5563652|XP_001647882.2|AAEG	LOC108146409|XP_017127900.1|DELE
OG0007277	LOC23687755|XP_021706437.1|AAEG	LOC108146939|XP_017128680.1|DELE
OG0007278	LOC5563572|XP_001647861.1|AAEG	LOC108142775|XP_017122306.1|DELE
OG0007279	LOC5563620|XP_021709402.1|AAEG	LOC108150240|XP_017133790.1|DELE
OG0007280	LOC5563558|XP_021705604.1|AAEG	LOC108142699|XP_017122198.1|DELE
OG0007281	LOC5570157|XP_001658959.1|AAEG	LOC108148852|XP_017131628.1|DELE
OG0007282	LOC5570158|XP_021709430.1|AAEG	LOC108148851|XP_017131627.1|DELE
OG0007283	LOC5570161|XP_001658963.1|AAEG	LOC108147294|XP_017129205.1|DELE
OG0007284	LOC5570002|XP_001658891.1|AAEG	LOC108136870|XP_017113801.1|DELE
OG0007285	LOC5570059|XP_001658892.1|AAEG	LOC108134920|XP_017110924.1|DELE
OG0007286	LOC5570058|XP_021711449.1|AAEG	LOC108134883|XP_017110867.1|DELE
OG0007287	LOC5564869|XP_001649227.1|AAEG	LOC108149472|XP_017132576.1|DELE
OG0007288	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG	LOC108141046|XP_017119673.1|DELE
OG0007289	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG	LOC108140913|XP_017119461.1|DELE
OG0007290	LOC5564872|XP_001649208.2|AAEG	LOC108137005|XP_017113991.1|DELE
OG0007291	LOC5575417|XP_001661938.2|AAEG	LOC108147738|XP_017129958.1|DELE
OG0007292	LOC5575410|XP_001661930.2|AAEG	LOC108134925|XP_017110934.1|DELE
OG0007293	LOC5566932|XP_001651346.2|AAEG	LOC108147235|XP_017129117.1|DELE
OG0007294	LOC5564353|XP_001648704.1|AAEG	LOC108134881|XP_017110869.1|DELE
OG0007295	LOC5572146|XP_001660223.2|AAEG	LOC108140435|XP_017118651.1|DELE
OG0007296	LOC5566886|XP_021709054.1|AAEG	LOC108147237|XP_017129120.1|DELE
OG0007297	LOC5566884|XP_001651259.2|AAEG	LOC108140454|XP_017118675.1|DELE
OG0007298	LOC5566843|XP_001651256.1|AAEG	LOC108137499|XP_017114705.1|DELE
OG0007299	LOC5566842|XP_001651252.1|AAEG	LOC108143988|XP_017124091.1|DELE
OG0007300	LOC5572552|XP_001654071.1|AAEG	LOC108135145|XP_017111246.1|DELE
OG0007301	LOC5572565|XP_021710773.1|AAEG	LOC108148267|XP_017130708.1|DELE
OG0007302	LOC5575776|XP_021704892.1|AAEG	LOC108137471|XP_017114665.1|DELE
OG0007303	LOC5576103|XP_001662448.1|AAEG	LOC108142198|XP_017121372.1|DELE
OG0007304	LOC5569943|XP_001658839.2|AAEG	LOC108138846|XP_017116847.1|DELE
OG0007305	LOC5571079|XP_001659519.2|AAEG	LOC108135669|XP_017111993.1|DELE
OG0007306	LOC5571078|XP_001659518.1|AAEG	LOC108135668|XP_017111992.1|DELE
OG0007307	LOC5571066|XP_021707164.1|AAEG	LOC108140670|XP_017119102.1|DELE
OG0007308	LOC5571058|XP_001659500.2|AAEG	LOC108147145|XP_017128928.1|DELE
OG0007309	LOC5569636|XP_001658663.1|AAEG	LOC108147274|XP_017129171.1|DELE
OG0007310	LOC5571454|XP_021709505.1|AAEG	LOC108136946|XP_017113916.1|DELE
OG0007311	LOC5571458|XP_021706793.1|AAEG	LOC108136810|XP_017113701.1|DELE
OG0007312	LOC5571463|XP_021711494.1|AAEG	LOC108137975|XP_017115433.1|DELE
OG0007313	LOC5568750|XP_001658130.2|AAEG	LOC108136567|XP_017113365.1|DELE
OG0007314	LOC5567262|XP_001651707.1|AAEG	LOC108136279|XP_017112848.1|DELE
OG0007315	LOC5567265|XP_021705170.1|AAEG	LOC108144839|XP_017125472.1|DELE
OG0007316	LOC5574663|XP_001655238.1|AAEG	LOC108136815|XP_017113707.1|DELE
OG0007317	LOC5567592|XP_001651817.1|AAEG	LOC108148340|XP_017130839.1|DELE
OG0007318	LOC5567591|XP_021707607.1|AAEG	LOC108148339|XP_017130835.1|DELE
OG0007319	LOC5567585|XP_001651828.2|AAEG	LOC108146742|XP_017128354.1|DELE
OG0007320	LOC5574867|XP_001655393.1|AAEG	LOC108140714|XP_017119165.1|DELE
OG0007321	LOC5574868|XP_021707835.1|AAEG	LOC108136340|XP_017112935.1|DELE
OG0007322	LOC5568504|XP_021705846.1|AAEG	LOC108137339|XP_017114464.1|DELE
OG0007323	LOC5568507|XP_001652330.2|AAEG	LOC108137766|XP_017115158.1|DELE
OG0007324	LOC5575718|XP_001655825.1|AAEG	LOC108137491|XP_017114697.1|DELE
OG0007325	LOC5575717|XP_001655824.1|AAEG	LOC108148822|XP_017131567.1|DELE
OG0007326	LOC5575715|XP_001655819.1|AAEG	LOC108137482|XP_017114684.1|DELE
OG0007327	LOC5575716|XP_001655818.2|AAEG	LOC108146243|XP_017127666.1|DELE
OG0007328	LOC5579222|XP_001664302.1|AAEG	LOC108140356|XP_017118539.1|DELE
OG0007329	LOC5564429|XP_021704855.1|AAEG	LOC108143887|XP_017123950.1|DELE
OG0007330	LOC5577945|XP_021704427.1|AAEG	LOC108142442|XP_017121796.1|DELE
OG0007331	LOC23687919|XP_011493731.1|AAEG	LOC108147647|XP_017129793.1|DELE
OG0007332	LOC5577947|XP_021704416.1|AAEG	LOC108140895|XP_017119428.1|DELE
OG0007333	LOC5572309|XP_021705539.1|AAEG	LOC108135121|XP_017111212.1|DELE
OG0007334	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG	LOC108148065|XP_017130407.1|DELE
OG0007335	LOC5566725|XP_021709649.1|AAEG	LOC108142576|XP_017122015.1|DELE
OG0007336	LOC5575800|XP_001662226.1|AAEG	LOC108137768|XP_017115159.1|DELE
OG0007337	LOC5575804|XP_021705389.1|AAEG	LOC108135670|XP_017111994.1|DELE
OG0007338	LOC110679216|XP_021709049.1|AAEG	LOC108146531|XP_017128060.1|DELE
OG0007339	LOC5578457|XP_001656979.1|AAEG	LOC108143918|XP_017123987.1|DELE
OG0007340	LOC110679566|XP_021710257.1|AAEG	LOC108136764|XP_017113612.1|DELE
OG0007341	LOC5578440|XP_001656957.2|AAEG	LOC108137454|XP_017114639.1|DELE
OG0007342	LOC5578435|XP_021705068.1|AAEG	LOC108147273|XP_017129167.1|DELE
OG0007343	LOC5563970|XP_001648279.1|AAEG	LOC108139145|XP_017117251.1|DELE
OG0007344	LOC5563952|XP_001648280.1|AAEG	LOC108148037|XP_017130366.1|DELE
OG0007345	LOC5563989|XP_021708266.1|AAEG	LOC108139147|XP_017117254.1|DELE
OG0007346	LOC5563984|XP_001648287.1|AAEG	LOC108146221|XP_017127629.1|DELE
OG0007347	LOC5563951|XP_021710660.1|AAEG	LOC108148113|XP_017130447.1|DELE
OG0007348	LOC5563966|XP_021710641.1|AAEG	LOC108148110|XP_017130443.1|DELE
OG0007349	LOC5563975|XP_001648300.1|AAEG	LOC108148101|XP_017130432.1|DELE
OG0007350	LOC5563967|XP_001648309.2|AAEG	LOC108136248|XP_017112776.1|DELE
OG0007351	LOC5574129|XP_021709848.1|AAEG	LOC108143243|XP_017123031.1|DELE
OG0007352	LOC110679294|XP_021709301.1|AAEG	LOC108145028|XP_017125700.1|DELE
OG0007353	LOC5574138|XP_001661208.1|AAEG	LOC108141141|XP_017119854.1|DELE
OG0007354	LOC5579952|XP_001652243.1|AAEG	LOC108135446|XP_017111678.1|DELE
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC108148279|XP_017130724.1|DELE
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC108143435|XP_017123339.1|DELE
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC108148264|XP_017130699.1|DELE
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC108140649|XP_017119064.1|DELE
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC108147192|XP_017129034.1|DELE
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC108135042|XP_017111072.1|DELE
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC108137627|XP_017114890.1|DELE
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC108138645|XP_017116474.1|DELE
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC108136645|XP_017113457.1|DELE
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC108149913|XP_017133304.1|DELE
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC108149925|XP_017133331.1|DELE
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC108135839|XP_017112212.1|DELE
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC108146109|XP_017127430.1|DELE
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC108140759|XP_017119234.1|DELE
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC108140603|XP_017119001.1|DELE
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC108145462|XP_017126398.1|DELE
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC108148745|XP_017131429.1|DELE
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC108142990|XP_017122650.1|DELE
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC108148124|XP_017130463.1|DELE
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC108136595|XP_017113397.1|DELE
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC108136524|XP_017113288.1|DELE
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC108148157|XP_017130542.1|DELE
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC108143919|XP_017123991.1|DELE
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC108147681|XP_017129867.1|DELE
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC108136480|XP_017113183.1|DELE
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC108135913|XP_017112333.1|DELE
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC108136648|XP_017113459.1|DELE
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC108136224|XP_017112734.1|DELE
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC108137078|XP_017114073.1|DELE
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC108136222|XP_017112732.1|DELE
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC108148158|XP_017130544.1|DELE
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC108136352|XP_017112950.1|DELE
OG0007387	LOC5578294|XP_001656879.1|AAEG	LOC108134824|XP_017110767.1|DELE
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC108134851|XP_017110804.1|DELE
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC108135232|XP_017111379.1|DELE
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC108136293|XP_017112868.1|DELE
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC108143877|XP_017123938.1|DELE
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC108137151|XP_017114206.1|DELE
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC108139248|XP_017117412.1|DELE
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC108136202|XP_017112690.1|DELE
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC108144043|XP_017124173.1|DELE
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC108137463|XP_017114658.1|DELE
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC108142080|XP_017121256.1|DELE
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC108144764|XP_017125360.1|DELE
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC108136484|XP_017113187.1|DELE
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC108136175|XP_017112662.1|DELE
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC108137652|XP_017114972.1|DELE
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC108135814|XP_017112178.1|DELE
OG0007403	LOC5576158|XP_021709328.1|AAEG	LOC108135781|XP_017112130.1|DELE
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC108135802|XP_017112163.1|DELE
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC108143999|XP_017124107.1|DELE
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC108141067|XP_017119713.1|DELE
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC108137807|XP_017115204.1|DELE
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC108145970|XP_017127189.1|DELE
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC108138907|XP_017116948.1|DELE
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC108141610|XP_017120555.1|DELE
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC108137077|XP_017114072.1|DELE
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC108140934|XP_017119491.1|DELE
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC108147044|XP_017128806.1|DELE
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC108137300|XP_017114410.1|DELE
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC108149965|XP_017133374.1|DELE
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC108137626|XP_017114889.1|DELE
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC108137172|XP_017114233.1|DELE
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC108144705|XP_017125286.1|DELE
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC108139265|XP_017117442.1|DELE
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC108145008|XP_017125661.1|DELE
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC108136267|XP_017112815.1|DELE
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC108137173|XP_017114235.1|DELE
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC108140883|XP_017119402.1|DELE
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC108150256|XP_017133815.1|DELE
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC108145693|XP_017126740.1|DELE
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC108136486|XP_017113189.1|DELE
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC108148166|XP_017130555.1|DELE
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC108135412|XP_017111598.1|DELE
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC108144977|XP_017125618.1|DELE
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC108146380|XP_017127863.1|DELE
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC108139004|XP_017117088.1|DELE
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC108138377|XP_017116048.1|DELE
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC108138551|XP_017116311.1|DELE
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC108135585|XP_017111869.1|DELE
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC108135655|XP_017111974.1|DELE
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC108142238|XP_017121446.1|DELE
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC108136140|XP_017112624.1|DELE
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC108142503|XP_017121894.1|DELE
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC108135741|XP_017112064.1|DELE
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC108140864|XP_017119343.1|DELE
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC108141445|XP_017120333.1|DELE
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC108136940|XP_017113906.1|DELE
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC108143474|XP_017123407.1|DELE
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC108149693|XP_017132948.1|DELE
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC108149692|XP_017132947.1|DELE
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC108149447|XP_017132526.1|DELE
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC108149561|XP_017132688.1|DELE
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC108143615|XP_017123630.1|DELE
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC108135714|XP_017112048.1|DELE
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC108149389|XP_017132408.1|DELE
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC108142531|XP_017121946.1|DELE
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC108142644|XP_017122131.1|DELE
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC108150327|XP_017133937.1|DELE
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC108136122|XP_017112599.1|DELE
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC108143308|XP_017123113.1|DELE
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC108142458|XP_017121824.1|DELE
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC108146253|XP_017127680.1|DELE
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC108136686|XP_017113501.1|DELE
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC108137368|XP_017114497.1|DELE
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC108144649|XP_017125183.1|DELE
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC108142533|XP_017121948.1|DELE
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC108142834|XP_017122388.1|DELE
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC108142874|XP_017122437.1|DELE
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC108142452|XP_017121809.1|DELE
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC108146613|XP_017128148.1|DELE
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC108144393|XP_017124661.1|DELE
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC108145118|XP_017125818.1|DELE
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC108144437|XP_017124810.1|DELE
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC108135674|XP_017112000.1|DELE
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC108135238|XP_017111390.1|DELE
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC108144554|XP_017125021.1|DELE
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC108135452|XP_017111684.1|DELE
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC108142741|XP_017122253.1|DELE
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC108143543|XP_017123533.1|DELE
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC108142564|XP_017122001.1|DELE
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC108137706|XP_017115073.1|DELE
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC108137639|XP_017114933.1|DELE
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC108141980|XP_017121124.1|DELE
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC108136343|XP_017112940.1|DELE
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC108140710|XP_017119160.1|DELE
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC108146506|XP_017128031.1|DELE
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC108149484|XP_017132591.1|DELE
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC108147028|XP_017128774.1|DELE
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC108137700|XP_017115065.1|DELE
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC108140910|XP_017119454.1|DELE
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC108148428|XP_017130955.1|DELE
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC108145303|XP_017126122.1|DELE
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC108142698|XP_017122197.1|DELE
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC108143920|XP_017123988.1|DELE
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC108134874|XP_017110855.1|DELE
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC108138579|XP_017116354.1|DELE
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC108149644|XP_017132869.1|DELE
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC108148162|XP_017130548.1|DELE
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC108142120|XP_017121306.1|DELE
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC108136470|XP_017113158.1|DELE
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC108142823|XP_017122374.1|DELE
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC108150295|XP_017133890.1|DELE
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC108146769|XP_017128396.1|DELE
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC108146844|XP_017128534.1|DELE
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC108146604|XP_017128141.1|DELE
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC108150561|XP_017134284.1|DELE
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC108135881|XP_017112277.1|DELE
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC108138972|XP_017117045.1|DELE
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC108142719|XP_017122229.1|DELE
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC108136117|XP_017112589.1|DELE
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC108136154|XP_017112638.1|DELE
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC108138213|XP_017115822.1|DELE
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC108148031|XP_017130359.1|DELE
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC108149524|XP_017132643.1|DELE
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC108149886|XP_017133271.1|DELE
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC108149532|XP_017132653.1|DELE
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC108136841|XP_017113751.1|DELE
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC108137866|XP_017115291.1|DELE
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC108146146|XP_017127491.1|DELE
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC108150736|XP_017134528.1|DELE
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC108149384|XP_017132402.1|DELE
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC108142596|XP_017122052.1|DELE
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC108144658|XP_017125193.1|DELE
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC108145245|XP_017126006.1|DELE
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC108144995|XP_017125648.1|DELE
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC108136452|XP_017113123.1|DELE
