Orthogroup	AAEG.longest_only	CQUI.longest_only
OG0012386	LOC5565699|XP_001650049.1|AAEG	LOC6050452|XP_001867058.2|CQUI, LOC6050454|XP_001867057.1|CQUI
OG0012387	LOC5573645|XP_021700870.1|AAEG	LOC6037748|XP_001847628.2|CQUI, LOC6036049|XP_001846151.2|CQUI
OG0012388	LOC5569191|XP_021695273.1|AAEG	LOC6042983|XP_001854422.2|CQUI, LOC6042976|XP_038110228.1|CQUI
OG0012388	LOC5569190|XP_021701065.1|AAEG	LOC6042981|XP_001854402.2|CQUI
OG0012389	LOC5574478|XP_021701691.1|AAEG, LOC5573446|XP_021703653.1|AAEG	LOC6037014|XP_038112846.1|CQUI
OG0012390	LOC5576028|XP_001655966.1|AAEG	LOC6032968|XP_038109699.1|CQUI
OG0012391	LOC5577916|XP_021702827.1|AAEG	LOC6036472|XP_001846522.2|CQUI
OG0012393	LOC5575574|XP_001662054.1|AAEG	LOC6050783|XP_001867331.2|CQUI
OG0012394	LOC110679213|XP_021709042.1|AAEG	LOC6039712|XP_001849267.2|CQUI
OG0012394	LOC5565913|XP_021698321.1|AAEG	LOC6036034|XP_001846136.2|CQUI
OG0012395	LOC5572522|XP_001660461.1|AAEG, LOC5572521|XP_001660460.1|AAEG	LOC6046263|XP_038118393.1|CQUI
OG0012396	LOC5566410|XP_001650802.3|AAEG	LOC6047498|XP_038121728.1|CQUI
OG0012397	LOC5565977|XP_001650347.2|AAEG	LOC6046655|XP_001863823.2|CQUI
OG0012398	LOC5570972|XP_001659434.2|AAEG	LOC6038068|XP_001847911.1|CQUI, LOC6038069|XP_038113590.1|CQUI, LOC119769626|XP_038118724.1|CQUI
OG0012399	LOC5563611|XP_001647909.2|AAEG, LOC5563600|XP_021707654.1|AAEG, LOC5563604|XP_021712743.1|AAEG, LOC5563601|XP_021707102.1|AAEG, LOC110681289|XP_021712742.1|AAEG, LOC110679524|XP_021710061.1|AAEG	LOC6050685|XP_038120721.1|CQUI, LOC6050684|XP_038120715.1|CQUI
OG0012400	LOC110678478|XP_021707116.1|AAEG	LOC119768937|XP_038116686.1|CQUI, LOC6047723|XP_001864744.2|CQUI, LOC6047722|XP_038116685.1|CQUI
OG0012400	LOC5563656|XP_001647881.2|AAEG	LOC6047726|XP_001864741.1|CQUI
OG0012401	LOC5580149|XP_001655289.1|AAEG	LOC6043766|XP_001861373.1|CQUI
OG0012402	LOC5576094|XP_021704730.1|AAEG	LOC6052225|XP_038118453.1|CQUI
OG0012403	LOC5576099|XP_021705151.1|AAEG	LOC6048632|XP_038118778.1|CQUI
OG0012404	LOC5569635|XP_001658661.1|AAEG, LOC5569630|XP_001658660.2|AAEG	LOC6039687|XP_001849245.2|CQUI, LOC6039686|XP_001849244.2|CQUI
OG0012405	LOC5573882|XP_001654912.1|AAEG	LOC6040167|XP_038121984.1|CQUI
OG0012406	LOC23687887|XP_021708476.1|AAEG, LOC5578438|XP_021709152.1|AAEG, LOC5578439|XP_001656955.2|AAEG	LOC6041575|XP_038116794.1|CQUI
OG0012407	LOC5573563|XP_001654693.2|AAEG	LOC119770290|XP_038120819.1|CQUI
OG0012407	LOC110679636|XP_021710676.1|AAEG	LOC6043287|XP_038112056.1|CQUI
OG0012408	LOC5577347|XP_001656425.2|AAEG	LOC6038942|XP_001848631.2|CQUI
OG0012409	LOC110680633|XP_021712120.1|AAEG, LOC110679485|XP_021709919.1|AAEG, LOC110679106|XP_021708761.1|AAEG, LOC110680631|XP_021712119.1|AAEG	LOC119767932|XP_038113900.1|CQUI
OG0012410	LOC5566587|XP_001650982.2|AAEG	LOC6038123|XP_038111954.1|CQUI
OG0012411	LOC5571115|XP_021709264.1|AAEG	LOC6045707|XP_038113678.1|CQUI, LOC6045708|XP_038113674.1|CQUI, LOC6045705|XP_038113677.1|CQUI, LOC6033430|XP_001843880.2|CQUI, LOC6033433|XP_038106096.1|CQUI
OG0012412	LOC5572368|XP_001660327.1|AAEG, LOC110679247|XP_021709139.1|AAEG	LOC6047104|XP_001864203.2|CQUI, LOC6047103|XP_038111148.1|CQUI
OG0012415	LOC5565415|XP_001649768.1|AAEG	LOC6047165|XP_001864258.2|CQUI
OG0012416	LOC5567877|XP_001651910.2|AAEG	LOC6043288|XP_001858188.2|CQUI, LOC6043292|XP_001858203.2|CQUI
OG0012417	LOC5573230|XP_001654446.2|AAEG, LOC5573234|XP_001654448.1|AAEG, LOC5573232|XP_021704281.1|AAEG	LOC6040547|XP_001849929.2|CQUI, LOC6040546|XP_038113144.1|CQUI
OG0012419	ATP8|YP_009389263.1|AAEG	ATP8|YP_003934125.1|CQUI
OG0012522	LOC5566238|XP_021694479.1|AAEG	LOC6042732|XP_038105105.1|CQUI
OG0012524	LOC5575968|XP_021694698.1|AAEG	LOC6054821|XP_038122983.1|CQUI
OG0012525	LOC5567316|XP_021694727.1|AAEG	LOC6052743|XP_038121560.1|CQUI
OG0012526	LOC5565084|XP_001649428.2|AAEG	LOC6051390|XP_038118338.1|CQUI, LOC6047037|XP_001864145.2|CQUI
OG0012527	LOC5565414|XP_021712432.1|AAEG, LOC110674827|XP_021694983.1|AAEG	LOC6043387|XP_038123045.1|CQUI
OG0012528	LOC5569788|XP_021695043.1|AAEG, LOC110673985|XP_021712462.1|AAEG	LOC6051865|XP_038104164.1|CQUI
OG0012530	LOC5576143|XP_001662493.2|AAEG	LOC6033919|XP_038105633.1|CQUI
OG0012530	LOC5567295|XP_001651730.2|AAEG	LOC6041081|XP_038121968.1|CQUI, LOC6044763|XP_001862227.2|CQUI, LOC119765298|XP_038104813.1|CQUI
OG0012531	LOC5567919|XP_021699500.1|AAEG	LOC6045393|XP_001862771.2|CQUI
OG0012532	LOC5573120|XP_001660736.2|AAEG	LOC119767302|XP_038111542.1|CQUI
OG0012532	LOC110676660|XP_021701103.1|AAEG	LOC6045405|XP_038111539.1|CQUI, LOC6045402|XP_038111536.1|CQUI
OG0012533	LOC5576006|XP_021705964.1|AAEG	LOC119765569|XP_038105635.1|CQUI
OG0012535	LOC5576397|XP_021693518.1|AAEG	LOC6039352|XP_038104842.1|CQUI
OG0012536	LOC5572408|XP_021693583.1|AAEG, LOC5572405|XP_021693584.1|AAEG	LOC6032990|XP_001843501.2|CQUI, LOC6032989|XP_038105327.1|CQUI, LOC119767060|XP_038110419.1|CQUI
OG0012538	LOC5575743|XP_021699972.1|AAEG	LOC6048037|XP_001865010.2|CQUI, LOC6048038|XP_001865011.2|CQUI
OG0012539	LOC5568478|XP_021695983.1|AAEG	LOC6045533|XP_038119360.1|CQUI
OG0012540	LOC5570482|XP_001659164.1|AAEG, LOC5570483|XP_001659163.2|AAEG	LOC6051550|XP_001867974.2|CQUI
OG0012540	LOC5570479|XP_001659167.2|AAEG	LOC6051549|XP_001867973.2|CQUI
OG0012542	LOC110675572|XP_021696594.1|AAEG	LOC6034098|XP_001844466.2|CQUI
OG0012543	LOC5568101|XP_021696638.1|AAEG	LOC6031001|XP_001841854.2|CQUI
OG0012544	LOC5567142|XP_001651539.2|AAEG	LOC6049147|XP_038114514.1|CQUI
OG0012545	LOC5565656|XP_001650000.1|AAEG	LOC6046796|XP_001863940.2|CQUI, LOC119769243|XP_038117104.1|CQUI, LOC119769798|XP_038119367.1|CQUI
OG0012546	LOC5569422|XP_021697579.1|AAEG	LOC6044828|XP_038117208.1|CQUI
OG0012548	LOC5576548|XP_021697850.1|AAEG	LOC6043983|XP_038118520.1|CQUI
OG0012549	LOC5564273|XP_021695218.1|AAEG, LOC5570789|XP_001653288.2|AAEG	LOC6039148|XP_038116692.1|CQUI, LOC6038389|XP_001848192.2|CQUI
OG0012550	LOC5568757|XP_021698683.1|AAEG	LOC119770189|XP_038120559.1|CQUI
OG0012550	LOC5579366|XP_001647672.2|AAEG	LOC6047199|XP_001864285.2|CQUI
OG0012551	LOC5572200|XP_021698797.1|AAEG	LOC6041982|XP_001851158.2|CQUI
OG0012552	LOC5574334|XP_021698917.1|AAEG	LOC6033571|XP_038118330.1|CQUI
OG0012553	LOC5572635|XP_001654131.2|AAEG	LOC6043138|XP_001856169.2|CQUI, LOC6043137|XP_001856164.2|CQUI
OG0012554	LOC5578848|XP_021699307.1|AAEG	LOC6037168|XP_038117079.1|CQUI
OG0012555	LOC23687782|XP_011493058.2|AAEG	LOC119770043|XP_038120103.1|CQUI
OG0012557	LOC5566450|XP_001650813.1|AAEG	LOC6032933|XP_001843453.2|CQUI
OG0012558	LOC5571421|XP_021700760.1|AAEG, LOC110676589|XP_021700761.1|AAEG	LOC6045647|XP_038106801.1|CQUI
OG0012559	LOC110680467|XP_021711964.1|AAEG, LOC5572659|XP_021700831.1|AAEG	LOC6031378|XP_001842189.2|CQUI
OG0012560	LOC5578588|XP_001657014.1|AAEG	LOC6031345|XP_001842158.2|CQUI, LOC119766877|XP_038109103.1|CQUI, LOC6031358|XP_038109102.1|CQUI
OG0012562	LOC5577299|XP_021702412.1|AAEG	LOC6054231|XP_038114281.1|CQUI
OG0012563	LOC5572785|XP_021702671.1|AAEG	LOC6044250|XP_001861789.2|CQUI
OG0012565	LOC5567999|XP_021703529.1|AAEG	LOC6036120|XP_038111688.1|CQUI
OG0012566	LOC5565833|XP_001650203.1|AAEG	LOC119766974|XP_038109717.1|CQUI, LOC119768891|XP_038116588.1|CQUI, LOC6048916|XP_038115726.1|CQUI, LOC6050241|XP_001866880.2|CQUI, LOC119769735|XP_038119151.1|CQUI
OG0012567	LOC5565838|XP_001650216.2|AAEG	LOC6033357|XP_038107631.1|CQUI
OG0012568	LOC110677147|XP_021703648.1|AAEG, LOC5579487|XP_021703645.1|AAEG	LOC6048090|XP_038106998.1|CQUI
OG0012569	LOC5573455|XP_001654620.1|AAEG	LOC6048076|XP_001865046.2|CQUI
OG0012571	LOC5570231|XP_001659010.1|AAEG	LOC6049031|XP_001865864.1|CQUI, LOC6035797|XP_038119540.1|CQUI
OG0012572	LOC110678020|XP_021706079.1|AAEG	LOC6050393|XP_038119935.1|CQUI
OG0012573	LOC5570969|XP_021705597.1|AAEG	LOC6041200|XP_038118329.1|CQUI
OG0012574	LOC5575358|XP_001661895.1|AAEG	LOC6049625|XP_038120043.1|CQUI
OG0012575	LOC5566846|XP_001651269.2|AAEG	LOC6046277|XP_038116452.1|CQUI
OG0012576	LOC5580146|XP_021706412.1|AAEG, LOC5580147|XP_021706281.1|AAEG	LOC6043772|XP_038116722.1|CQUI, LOC6043774|XP_001861379.2|CQUI
OG0012577	LOC5565462|XP_001649816.2|AAEG	LOC6054113|XP_038115940.1|CQUI
OG0012578	LOC5564424|XP_001648773.2|AAEG	LOC6043420|XP_001858972.2|CQUI, LOC6043419|XP_001858967.2|CQUI
OG0012579	LOC5572323|XP_021706152.1|AAEG	LOC6050412|XP_038117896.1|CQUI
OG0012580	LOC5572258|XP_001653943.1|AAEG	LOC6033781|XP_038113963.1|CQUI
OG0012581	LOC5576229|XP_001656007.2|AAEG	LOC6034275|XP_001844615.2|CQUI
OG0012581	LOC5576238|XP_001656016.2|AAEG	LOC6034272|XP_038113138.1|CQUI, LOC6034271|XP_038113998.1|CQUI
OG0012582	LOC5576217|XP_021709292.1|AAEG	LOC6051254|XP_038109522.1|CQUI
OG0012583	LOC5576408|XP_001662625.2|AAEG	LOC6032406|XP_001843010.2|CQUI
OG0012584	LOC110678723|XP_021707662.1|AAEG, LOC5563918|XP_021712540.1|AAEG	LOC6033319|XP_001843784.2|CQUI, LOC6038524|XP_038111108.1|CQUI
OG0012585	LOC5575326|XP_001655702.2|AAEG	LOC6052087|XP_038112063.1|CQUI
OG0012586	LOC5571101|XP_001659539.2|AAEG	LOC6043514|XP_001859471.2|CQUI
OG0012588	LOC5578235|XP_021709991.1|AAEG	LOC6054758|XP_038107553.1|CQUI
OG0012589	LOC5578236|XP_021709994.1|AAEG	LOC6052172|XP_038110506.1|CQUI
OG0012590	LOC5574916|XP_001661721.2|AAEG	LOC6045027|XP_001862447.2|CQUI
OG0012591	LOC5575461|XP_001661979.2|AAEG, LOC5571969|XP_021705377.1|AAEG	LOC6044923|XP_038113320.1|CQUI
OG0012592	LOC5571200|XP_001659581.1|AAEG	LOC6051220|XP_001867693.2|CQUI
OG0012593	LOC5566052|XP_021708421.1|AAEG	LOC6046858|XP_038111579.1|CQUI
OG0012594	LOC5576496|XP_001662689.2|AAEG, LOC110678458|XP_021707074.1|AAEG, LOC5576495|XP_001662687.2|AAEG	LOC6047416|XP_001864478.1|CQUI
OG0012595	LOC5574201|XP_021707310.1|AAEG	LOC6042714|XP_038109997.1|CQUI
OG0012596	LOC5574177|XP_021708003.1|AAEG, LOC110678273|XP_021706588.1|AAEG	LOC6037431|XP_038112203.1|CQUI
OG0012597	LOC5569735|XP_001652959.1|AAEG	LOC6051913|XP_038111227.1|CQUI
OG0012735	LOC5580061|XP_001654820.2|AAEG	LOC119765204|XP_038104532.1|CQUI
OG0012736	LOC5569484|XP_001658569.2|AAEG	LOC6041752|XP_038122836.1|CQUI
OG0012737	LOC5568409|XP_021706095.1|AAEG	LOC119771257|XP_038123008.1|CQUI
OG0012738	LOC5573410|XP_001654584.1|AAEG	LOC6050200|XP_001866845.2|CQUI
OG0012739	LOC5580019|XP_001653901.2|AAEG	LOC6051619|XP_038112933.1|CQUI
OG0012740	LOC110674067|XP_021693140.1|AAEG	LOC119765469|XP_038105285.1|CQUI
OG0012741	LOC5570754|XP_001659339.1|AAEG	LOC6044983|XP_038105841.1|CQUI
OG0012742	LOC5578613|XP_021694228.1|AAEG	LOC6041281|XP_038122403.1|CQUI
OG0012744	LOC5576597|XP_021697259.1|AAEG, LOC5576600|XP_001656184.2|AAEG	LOC119765573|XP_038105653.1|CQUI, LOC6046920|XP_038105216.1|CQUI
OG0012745	LOC5575818|XP_001662245.2|AAEG, LOC110676174|XP_021698682.1|AAEG	LOC6050705|XP_038122382.1|CQUI
OG0012747	LOC5571997|XP_001660102.2|AAEG, LOC110676240|XP_021699028.1|AAEG	LOC6039040|XP_001848718.2|CQUI
OG0012749	LOC5567041|XP_001651440.2|AAEG	LOC6045005|XP_001862429.2|CQUI
OG0012750	LOC5567042|XP_001651441.2|AAEG	LOC6045006|XP_001862430.1|CQUI
OG0012751	LOC5576308|XP_021702720.1|AAEG	LOC6038477|XP_038113190.1|CQUI
OG0012752	LOC5571504|XP_001659754.2|AAEG	LOC6034432|XP_038104718.1|CQUI
OG0012753	LOC5571819|XP_001659951.1|AAEG	LOC6048513|XP_001865420.2|CQUI
OG0012753	LOC5572103|XP_001660178.2|AAEG	LOC6031531|XP_038105715.1|CQUI, LOC6051039|XP_038122431.1|CQUI
OG0012754	LOC5576555|XP_001662741.2|AAEG	LOC6034756|XP_001845031.1|CQUI
OG0012755	LOC5567778|XP_001657679.2|AAEG	LOC6043191|XP_001857251.2|CQUI
OG0012755	LOC23687863|XP_021712303.1|AAEG	LOC119771189|XP_038122717.1|CQUI
OG0012756	LOC110674310|XP_021694288.1|AAEG	LOC6045199|XP_001862594.1|CQUI, LOC6045195|XP_001862590.2|CQUI
OG0012757	LOC5572333|XP_001654027.2|AAEG	LOC6031629|XP_001842378.2|CQUI
OG0012758	LOC110674313|XP_021694292.1|AAEG, LOC5572337|XP_021712849.1|AAEG, LOC5572338|XP_021713125.1|AAEG	LOC6031654|XP_038117851.1|CQUI
OG0012760	LOC5566891|XP_001651253.2|AAEG	LOC6052404|XP_001868681.2|CQUI
OG0012760	LOC5574052|XP_001655030.2|AAEG	LOC6037474|XP_001847385.2|CQUI, LOC6037475|XP_001847386.2|CQUI
OG0012761	LOC5580193|XP_001655614.2|AAEG	LOC6035400|XP_001845595.2|CQUI
OG0012762	LOC5574919|XP_021712724.1|AAEG, LOC23687580|XP_021693015.1|AAEG	LOC6034948|XP_038105448.1|CQUI
OG0012763	LOC5574917|XP_021693018.1|AAEG	LOC6034943|XP_038103993.1|CQUI
OG0012764	LOC5580083|XP_001654839.2|AAEG	LOC6039173|XP_001848828.2|CQUI
OG0012765	LOC5576723|XP_001656231.1|AAEG, LOC5576724|XP_001656232.1|AAEG	LOC6046147|XP_001863386.2|CQUI
OG0012766	LOC5569056|XP_001652700.1|AAEG	LOC6039351|XP_001848973.2|CQUI
OG0012767	LOC5565298|XP_021693605.1|AAEG	LOC6045611|XP_001862930.2|CQUI
OG0012768	LOC5567327|XP_021693626.1|AAEG	LOC6045601|XP_038104160.1|CQUI
OG0012769	LOC5575647|XP_001655793.2|AAEG	LOC6042399|XP_001851524.2|CQUI
OG0012770	LOC110674343|XP_021694331.1|AAEG, LOC5576151|XP_021694068.1|AAEG	LOC6036796|XP_038104083.1|CQUI
OG0012771	LOC5575233|XP_001655639.2|AAEG	LOC6037354|XP_001847277.1|CQUI
OG0012772	LOC5571295|XP_021695847.1|AAEG	LOC6031152|XP_038117687.1|CQUI
OG0012773	LOC5568470|XP_001652299.1|AAEG	LOC6041023|XP_038122388.1|CQUI
OG0012775	LOC5569893|XP_021696245.1|AAEG	LOC6053384|XP_038119063.1|CQUI
OG0012776	LOC5566369|XP_001650761.1|AAEG, LOC5569908|XP_001658805.1|AAEG, LOC5569907|XP_001658804.1|AAEG	LOC6047311|XP_001864387.2|CQUI
OG0012777	LOC110681080|XP_021712544.1|AAEG, LOC5570531|XP_021696430.1|AAEG	LOC6047858|XP_038116423.1|CQUI
OG0012778	LOC110681377|XP_021712810.1|AAEG, LOC5570083|XP_001653069.1|AAEG	LOC6049700|XP_001866417.1|CQUI
OG0012779	LOC110675607|XP_021696743.1|AAEG	LOC119768611|XP_038114702.1|CQUI, LOC6044085|XP_001861650.1|CQUI
OG0012780	LOC5564628|XP_021696774.1|AAEG	LOC6049148|XP_038114515.1|CQUI
OG0012781	LOC5567124|XP_001651551.2|AAEG, LOC5567125|XP_001651549.2|AAEG	LOC6046999|XP_001864115.2|CQUI, LOC6047003|XP_001864113.2|CQUI
OG0012782	LOC5574902|XP_021697031.1|AAEG	LOC6042004|XP_038120065.1|CQUI
OG0012783	LOC5574708|XP_001661608.2|AAEG	LOC6052422|XP_038116214.1|CQUI
OG0012784	LOC5565996|XP_001650364.1|AAEG	LOC6044829|XP_001862277.2|CQUI
OG0012785	LOC5565410|XP_001649758.1|AAEG	LOC6037296|XP_001847222.1|CQUI
OG0012786	LOC5571690|XP_001659833.2|AAEG, LOC5567983|XP_021697703.1|AAEG	LOC6036225|XP_038119199.1|CQUI
OG0012787	LOC110675944|XP_021697715.1|AAEG, LOC5568550|XP_001652358.2|AAEG	LOC6036234|XP_001846300.2|CQUI, LOC119770697|XP_038121961.1|CQUI
OG0012788	LOC5576178|XP_001655981.1|AAEG	LOC6038226|XP_001848054.1|CQUI
OG0012789	LOC5572538|XP_001654057.2|AAEG	LOC6036425|XP_001846477.2|CQUI
OG0012792	LOC5575613|XP_001662099.2|AAEG	LOC6036828|XP_001846819.2|CQUI
OG0012793	LOC5579418|XP_021699357.1|AAEG	LOC6053348|XP_038121668.1|CQUI
OG0012794	LOC5572872|XP_021699391.1|AAEG	LOC6043800|XP_038118671.1|CQUI
OG0012795	LOC5568635|XP_021700318.1|AAEG, LOC5568636|XP_021700321.1|AAEG	LOC6032468|XP_001843061.2|CQUI
OG0012796	LOC5571667|XP_021701182.1|AAEG	LOC6031933|XP_038111063.1|CQUI
OG0012798	LOC5568813|XP_001658179.2|AAEG	LOC6037100|XP_038113199.1|CQUI
OG0012800	LOC5573385|XP_001654559.1|AAEG	LOC6033180|XP_038110133.1|CQUI
OG0012801	LOC5568871|XP_021702155.1|AAEG	LOC6043713|XP_038109482.1|CQUI
OG0012802	LOC5580324|XP_001663028.2|AAEG, LOC5574766|XP_001661649.2|AAEG	LOC6036653|XP_001846677.2|CQUI
OG0012803	LOC5577595|XP_001656590.2|AAEG	LOC6042103|XP_038106870.1|CQUI
OG0012804	LOC5573200|XP_001660741.1|AAEG	LOC6034346|XP_038112258.1|CQUI
OG0012805	LOC5573135|XP_021703245.1|AAEG	LOC6034358|XP_038109879.1|CQUI
OG0012806	LOC110677215|XP_021703916.1|AAEG, LOC5568189|XP_021703917.1|AAEG	LOC6036010|XP_001846114.2|CQUI
OG0012807	LOC5579899|XP_021711677.1|AAEG	LOC6031962|XP_001842638.2|CQUI
OG0012808	LOC5567640|XP_001651833.3|AAEG	LOC6054468|XP_038118545.1|CQUI
OG0012809	LOC5566372|XP_001650784.1|AAEG	LOC6047791|XP_001864801.2|CQUI
OG0012810	LOC5567527|XP_001657522.1|AAEG	LOC6034968|XP_038118092.1|CQUI
OG0012811	LOC5564268|XP_001648617.2|AAEG	LOC6039399|XP_038119545.1|CQUI
OG0012812	LOC5564266|XP_021706799.1|AAEG	LOC6039400|XP_038120416.1|CQUI
OG0012813	LOC5564265|XP_021708091.1|AAEG	LOC6039401|XP_038115920.1|CQUI
OG0012814	LOC110679692|XP_021710957.1|AAEG	LOC119769553|XP_038118353.1|CQUI
OG0012815	LOC110678440|XP_021707022.1|AAEG	LOC119770340|XP_038120947.1|CQUI
OG0012816	LOC5564337|XP_021707257.1|AAEG	LOC6052037|XP_038120513.1|CQUI
OG0012817	LOC5567272|XP_021705939.1|AAEG	LOC6044302|XP_038119013.1|CQUI
OG0012818	LOC110679879|XP_021711622.1|AAEG	LOC119768971|XP_038116746.1|CQUI
OG0012819	LOC5570883|XP_021711606.1|AAEG	LOC6037791|XP_038115972.1|CQUI
OG0012820	LOC5577354|XP_021704712.1|AAEG	LOC6033984|XP_038115597.1|CQUI
OG0012821	LOC5567308|XP_001651743.2|AAEG	LOC6045435|XP_038113458.1|CQUI
OG0012822	LOC5567307|XP_001651742.1|AAEG	LOC119767853|XP_038113462.1|CQUI
OG0012823	LOC5578483|XP_021705116.1|AAEG	LOC6053441|XP_038109324.1|CQUI
OG0012824	LOC5576242|XP_021708980.1|AAEG	LOC6034288|XP_038108817.1|CQUI
OG0012825	LOC5565213|XP_021707432.1|AAEG	LOC6044628|XP_038112469.1|CQUI
OG0012826	LOC5575335|XP_021709497.1|AAEG	LOC6045856|XP_038113775.1|CQUI
OG0012827	LOC5572223|XP_021706394.1|AAEG	LOC119767712|XP_038112916.1|CQUI, LOC6051870|XP_038112412.1|CQUI
OG0012828	LOC5565502|XP_021706345.1|AAEG	LOC6036741|XP_001846740.1|CQUI, LOC6036742|XP_001846741.2|CQUI
OG0012829	LOC5565499|XP_001649855.2|AAEG	LOC6035967|XP_001846075.1|CQUI
OG0012830	LOC5575216|XP_021705704.1|AAEG	LOC6048201|XP_038109358.1|CQUI
OG0012831	LOC5578909|XP_021708477.1|AAEG	LOC6035864|XP_001845978.2|CQUI, LOC6035865|XP_001845979.2|CQUI
OG0012832	LOC5565719|XP_021707983.1|AAEG	LOC6037797|XP_038113562.1|CQUI
OG0012833	LOC5565801|XP_001650168.2|AAEG	LOC6041659|XP_038109708.1|CQUI
OG0012834	LOC5567182|XP_001651611.1|AAEG	LOC6037842|XP_038106184.1|CQUI, LOC6037841|XP_001847714.2|CQUI
OG0012835	LOC5577744|XP_021706675.1|AAEG	LOC6048560|XP_038113645.1|CQUI
OG0012837	LOC5566057|XP_021709167.1|AAEG	LOC6045583|XP_038114139.1|CQUI
OG0012838	LOC5566051|XP_021705779.1|AAEG	LOC6053422|XP_038109308.1|CQUI
OG0012839	LOC5578102|XP_001656798.1|AAEG, LOC5578103|XP_021705650.1|AAEG	LOC6040200|XP_038113418.1|CQUI
OG0012841	LOC5578113|XP_001656811.1|AAEG	LOC6040180|XP_001849631.2|CQUI
OG0012842	LOC110678055|XP_021706245.1|AAEG	LOC6044034|XP_038113216.1|CQUI
OG0012842	LOC5580213|XP_001662071.2|AAEG	LOC6044036|XP_001861609.2|CQUI
OG0012843	LOC23687515|XP_021705223.1|AAEG	LOC6043954|XP_038111633.1|CQUI
OG0012844	LOC5568263|XP_021710755.1|AAEG, LOC110677980|XP_021705879.1|AAEG	LOC6052261|XP_038108429.1|CQUI
OG0012845	LOC5574181|XP_021707977.1|AAEG	LOC6037434|XP_038112628.1|CQUI
OG0012846	LOC5567487|XP_021708159.1|AAEG	LOC6048526|XP_038120470.1|CQUI, LOC6051905|XP_001868263.2|CQUI
OG0012847	LOC5567467|XP_021708478.1|AAEG	LOC6037693|XP_038110825.1|CQUI
OG0012848	LOC5569732|XP_021708713.1|AAEG	LOC6040975|XP_001850295.2|CQUI
OG0012849	LOC110681177|XP_021712644.1|AAEG	LOC6037632|XP_038114269.1|CQUI
OG0012849	LOC110681176|XP_021712643.1|AAEG, LOC5565425|XP_021710466.1|AAEG	LOC6052466|XP_001868729.2|CQUI
OG0012850	LOC5576316|XP_021710759.1|AAEG	LOC6053577|XP_038111984.1|CQUI
OG0012989	LOC110674745|XP_021694651.1|AAEG	LOC119765299|XP_038104814.1|CQUI
OG0012991	LOC110674093|XP_021693341.1|AAEG, LOC110675160|XP_021695242.1|AAEG, LOC110675776|XP_021697223.1|AAEG, LOC110676846|XP_021701983.1|AAEG	LOC119769475|XP_038117980.1|CQUI
OG0012992	LOC5574018|XP_021707474.1|AAEG, LOC5570656|XP_001659251.2|AAEG, LOC5574804|XP_001655362.1|AAEG	LOC6048208|XP_001865161.1|CQUI
OG0012993	LOC110679827|XP_021711281.1|AAEG, LOC110677161|XP_021703679.1|AAEG, LOC110679829|XP_021711283.1|AAEG, LOC110679546|XP_021710170.1|AAEG	LOC119766339|XP_038106754.1|CQUI
OG0012996	LOC5572384|XP_001654041.2|AAEG	LOC6036967|XP_038122593.1|CQUI
OG0012997	LOC110674761|XP_021694726.1|AAEG	LOC119771200|XP_038122799.1|CQUI
OG0012998	LOC5569554|XP_001658618.2|AAEG	LOC6044159|XP_038122765.1|CQUI
OG0012999	LOC5571310|XP_001653625.2|AAEG	LOC6045346|XP_001862734.1|CQUI
OG0013001	LOC5576859|XP_021712725.1|AAEG, LOC5570596|XP_021698597.1|AAEG	LOC6052530|XP_038122763.1|CQUI
OG0013002	LOC5574727|XP_021698633.1|AAEG	LOC6049099|XP_038104351.1|CQUI
OG0013003	LOC5564398|XP_001648747.1|AAEG	LOC6049043|XP_001865871.2|CQUI
OG0013004	LOC5567101|XP_001651497.2|AAEG	LOC6039058|XP_001848735.2|CQUI
OG0013005	LOC5576893|XP_021703329.1|AAEG	LOC6047659|XP_038121997.1|CQUI
OG0013006	LOC5576888|XP_021703420.1|AAEG	LOC6051357|XP_001867807.2|CQUI
OG0013007	LOC5579337|XP_021704339.1|AAEG, LOC110681299|XP_021712750.1|AAEG	LOC6034462|XP_038105141.1|CQUI
OG0013008	LOC5565044|XP_001649410.2|AAEG	LOC6034801|XP_001845073.2|CQUI
OG0013009	LOC5575286|XP_021706210.1|AAEG, LOC110680753|XP_021712234.1|AAEG	LOC6052608|XP_038106941.1|CQUI
OG0013011	LOC5569455|XP_001658546.3|AAEG	LOC6046415|XP_038106908.1|CQUI
OG0013012	LOC5577400|XP_021711881.1|AAEG, LOC5577402|XP_021712593.1|AAEG, LOC5567794|XP_021712123.1|AAEG	LOC6035065|XP_038114227.1|CQUI
OG0013013	LOC5572738|XP_001660559.2|AAEG	LOC6039914|XP_001849412.2|CQUI
OG0013014	LOC5578985|XP_001664164.1|AAEG, LOC110680464|XP_021711961.1|AAEG, LOC110681492|XP_021712984.1|AAEG, LOC5578979|XP_001664163.2|AAEG	LOC6031141|XP_001841984.2|CQUI
OG0013015	LOC5580306|XP_021713075.1|AAEG	LOC6032680|XP_001843240.2|CQUI
OG0013016	LOC5580295|XP_021713076.1|AAEG	LOC6032672|XP_001843237.2|CQUI
OG0013017	LOC5572334|XP_021713120.1|AAEG	LOC6031630|XP_001842379.2|CQUI
OG0013019	LOC5576294|XP_001662584.2|AAEG	LOC6032629|XP_038105260.1|CQUI
OG0013020	LOC5570401|XP_021713175.1|AAEG	LOC6032628|XP_038117605.1|CQUI
