Orthogroup	AAEG.longest_only	DMEL.longest_only
OG0007710	LOC5571233|XP_021694148.1|AAEG	fw|NP_511136.2|DMEL
OG0007711	LOC5567951|XP_001657767.2|AAEG	Nprl2|NP_573174.1|DMEL
OG0007712	LOC5564206|XP_021694249.1|AAEG	CG9095|NP_001096984.1|DMEL
OG0007713	LOC5565116|XP_021695026.1|AAEG	rg|NP_001284879.1|DMEL
OG0007714	LOC5569553|XP_001658614.1|AAEG	CG32512|NP_608428.1|DMEL
OG0007715	LOC5569564|XP_021695249.1|AAEG	Clic|NP_572928.1|DMEL
OG0007716	LOC5569927|XP_001658824.2|AAEG	stx|NP_572648.1|DMEL
OG0007717	LOC5566491|XP_021696198.1|AAEG	stops|NP_733416.2|DMEL
OG0007718	LOC5571307|XP_001653622.2|AAEG	mst|NP_523435.1|DMEL
OG0007719	LOC5568412|XP_021696984.1|AAEG	OtopLa|NP_001162676.1|DMEL
OG0007720	LOC5568407|XP_021697048.1|AAEG	OtopLc|NP_001303575.1|DMEL
OG0007721	LOC5564013|XP_021697118.1|AAEG	CG32694|NP_727383.1|DMEL
OG0007722	LOC5579401|XP_021694236.1|AAEG	CG15252|NP_572595.2|DMEL
OG0007723	LOC5564822|XP_001649177.2|AAEG	CG15249|NP_001096928.1|DMEL
OG0007724	LOC5576601|XP_021697242.1|AAEG	rempA|NP_995608.1|DMEL
OG0007725	LOC5576603|XP_021697338.1|AAEG	CG11178|NP_572901.1|DMEL
OG0007726	LOC5574999|XP_021697582.1|AAEG	Karl|NP_727559.1|DMEL
OG0007727	LOC5574994|XP_001655467.1|AAEG	Yippee|NP_572882.1|DMEL
OG0007728	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG	Shmt|NP_572278.1|DMEL
OG0007729	LOC5574976|XP_001655446.2|AAEG	prtp|NP_572742.1|DMEL
OG0007730	LOC5574969|XP_001655440.2|AAEG	CG3726|NP_001284917.1|DMEL
OG0007731	LOC110676091|XP_021698314.1|AAEG	CG5021|NP_001163390.1|DMEL
OG0007732	LOC5576682|XP_021698349.1|AAEG	CG1812|NP_608397.1|DMEL
OG0007733	LOC5572007|XP_021698932.1|AAEG	sing|NP_573146.1|DMEL
OG0007734	LOC5572004|XP_001660110.2|AAEG	CG15865|NP_573143.1|DMEL
OG0007735	LOC23687982|XP_011493172.2|AAEG	Ykt6|NP_572423.1|DMEL
OG0007736	LOC5564402|XP_001648749.2|AAEG	dor|NP_477286.2|DMEL
OG0007737	LOC5576468|XP_021700427.1|AAEG	Pi3K92E|NP_650902.1|DMEL
OG0007738	LOC5576470|XP_021700451.1|AAEG	CenB1A|NP_524458.1|DMEL
OG0007739	LOC5570708|XP_021700880.1|AAEG	Parg|NP_001245511.1|DMEL
OG0007740	LOC5570701|XP_021701097.1|AAEG	dx|NP_511064.2|DMEL
OG0007741	LOC5571572|XP_001653709.2|AAEG	rudhira|NP_001368979.1|DMEL
OG0007742	LOC5567105|XP_021701568.1|AAEG	kat80|NP_727940.1|DMEL
OG0007743	LOC5567099|XP_001651499.3|AAEG	Dop1R2|NP_001263072.1|DMEL
OG0007744	LOC5565275|XP_021701816.1|AAEG	CG31759|NP_723735.2|DMEL
OG0007745	LOC5575022|XP_021702025.1|AAEG	CG14304|NP_650731.3|DMEL
OG0007746	LOC5576302|XP_001656042.2|AAEG	CG33722|NP_001287229.1|DMEL
OG0007747	LOC5567571|XP_021702904.1|AAEG	f|NP_001036284.1|DMEL
OG0007748	LOC5567572|XP_021703002.1|AAEG	RunxB|NP_001259745.1|DMEL
OG0007749	LOC5576896|XP_001662996.1|AAEG	Nmd3|NP_477332.1|DMEL
OG0007750	LOC110674492|XP_021694381.1|AAEG	CG15547|NP_651833.1|DMEL
OG0007751	LOC5564060|XP_021703839.1|AAEG	Nle|NP_477294.2|DMEL
OG0007752	LOC5564061|XP_001648364.2|AAEG	CG14615|NP_608459.1|DMEL
OG0007753	LOC5564038|XP_001648366.2|AAEG	Aladin|NP_572557.1|DMEL
OG0007754	LOC5564045|XP_021703960.1|AAEG	Uba5|NP_572722.2|DMEL
OG0007755	LOC5564046|XP_021703985.1|AAEG	CG43155|NP_572720.2|DMEL
OG0007756	LOC5564068|XP_021704096.1|AAEG	CG6847|NP_573259.2|DMEL
OG0007757	LOC5571506|XP_021694258.1|AAEG	Tre1|NP_001284901.1|DMEL
OG0007758	LOC5571496|XP_001659746.2|AAEG	mmy|NP_609032.1|DMEL
OG0007759	LOC5571493|XP_001659743.2|AAEG	CG2218|NP_651790.1|DMEL
OG0007760	LOC5580111|XP_001655054.1|AAEG	CG15643|NP_788909.1|DMEL
OG0007761	LOC5580107|XP_021704459.1|AAEG	CG1486|NP_608450.1|DMEL
OG0007762	LOC5580108|XP_001655040.1|AAEG	tty|NP_728415.4|DMEL
OG0007763	LOC110677702|XP_021704492.1|AAEG	Ptth|NP_001285550.1|DMEL
OG0007764	LOC5578658|XP_021704511.1|AAEG	sws|NP_727224.2|DMEL
OG0007765	LOC5578659|XP_021704527.1|AAEG	sn|NP_727226.1|DMEL
OG0007766	LOC110677718|XP_021704592.1|AAEG	CG9813|NP_001262533.1|DMEL
OG0007767	LOC110674289|XP_021694260.1|AAEG	Actbeta|NP_651942.2|DMEL
OG0007768	LOC5577256|XP_021705022.1|AAEG	CG7872|NP_573044.1|DMEL
OG0007769	LOC5577257|XP_001656360.1|AAEG	mRpL3|NP_511166.2|DMEL
OG0007770	LOC5577258|XP_001656361.1|AAEG	CG12375|NP_609183.1|DMEL
OG0007771	LOC5579197|XP_021705065.1|AAEG	THG|NP_609737.1|DMEL
OG0007772	LOC5579196|XP_001657325.2|AAEG	CG14805|NP_569954.1|DMEL
OG0007773	LOC5565066|XP_001649403.2|AAEG	Gal|NP_608978.2|DMEL
OG0007774	LOC5576009|XP_001662352.2|AAEG	CG14838|NP_648138.1|DMEL
OG0007775	LOC5575290|XP_021706199.1|AAEG	mRNA-cap|NP_572952.1|DMEL
OG0007776	LOC5575288|XP_021706251.1|AAEG	CG6123|NP_573286.1|DMEL
OG0007777	LOC5575432|XP_001655750.2|AAEG	CG11134|NP_572916.1|DMEL
OG0007778	LOC5575428|XP_001655746.1|AAEG	l_1_G0004|NP_608387.1|DMEL
OG0007779	LOC5569994|XP_021707172.1|AAEG	Golgin104|NP_648879.1|DMEL
OG0007780	LOC5575471|XP_001661986.1|AAEG	CG32795|NP_570029.1|DMEL
OG0007781	LOC5568545|XP_021707578.1|AAEG	sol|NP_476738.3|DMEL
OG0007782	LOC5568541|XP_001652367.1|AAEG	CG6379|NP_572148.2|DMEL
OG0007783	LOC5568538|XP_021707687.1|AAEG	Spt6|NP_651962.2|DMEL
OG0007784	LOC5568537|XP_001652371.2|AAEG	Cont|NP_649461.2|DMEL
OG0007785	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG	Socs16D|NP_001259662.1|DMEL
OG0007786	LOC5568534|XP_021707765.1|AAEG	Gsc|NP_001137762.2|DMEL
OG0007787	LOC5568532|XP_001652376.3|AAEG	TkR99D|NP_001263092.1|DMEL
OG0007788	LOC5572776|XP_001654175.2|AAEG	pinta|NP_651042.1|DMEL
OG0007789	LOC5579261|XP_021708436.1|AAEG	CG31191|NP_001097850.3|DMEL
OG0007790	LOC23687431|XP_021709172.1|AAEG	CG11873|NP_001263051.1|DMEL
OG0007791	LOC110679370|XP_021709494.1|AAEG	CG31068|NP_733205.3|DMEL
OG0007792	LOC5574606|XP_001655220.2|AAEG	CG17065|NP_001162805.1|DMEL
OG0007793	LOC5567424|XP_001657398.1|AAEG	CG14683|NP_788632.1|DMEL
OG0007794	LOC5567421|XP_021710553.1|AAEG	Naa15-16|NP_573384.1|DMEL
OG0007795	LOC5567404|XP_021710666.1|AAEG	CG3040|NP_572372.1|DMEL
OG0007796	LOC5568342|XP_001657996.1|AAEG	CG13663|NP_651351.1|DMEL
OG0007797	LOC5578684|XP_001657083.2|AAEG	CG9743|NP_651781.1|DMEL
OG0007798	LOC5578682|XP_001657081.2|AAEG	CG15531|NP_651780.1|DMEL
OG0007799	LOC5577510|XP_001656531.1|AAEG	Pfdn5|NP_651053.1|DMEL
OG0007800	LOC5577525|XP_001656527.2|AAEG	rdhB|NP_651024.1|DMEL
OG0007801	LOC5569263|XP_021712559.1|AAEG	CG11836|NP_001356925.1|DMEL
OG0007802	LOC110681343|XP_021712786.1|AAEG	BBIP1|NP_001163568.1|DMEL
OG0007803	LOC5573378|XP_021713002.1|AAEG	ChAT|NP_477004.5|DMEL
OG0007804	LOC5577980|XP_021713024.1|AAEG	Evi5|NP_727526.2|DMEL
OG0007805	LOC5572600|XP_001654110.2|AAEG	dod|NP_523428.1|DMEL
OG0007806	LOC5572599|XP_001654109.2|AAEG	peng|NP_523429.1|DMEL
OG0007808	LOC5568727|XP_021713155.1|AAEG	Nepl16|NP_001097912.1|DMEL
OG0007809	LOC5576287|XP_001662577.2|AAEG	CG9577|NP_608375.1|DMEL
OG0007810	LOC5576284|XP_021713185.1|AAEG	CG7099|NP_609648.1|DMEL
OG0007811	LOC5576283|XP_021713187.1|AAEG	Bruce|NP_001262460.1|DMEL
OG0007812	LOC5572169|XP_001660244.1|AAEG	CG1789|NP_572504.1|DMEL
OG0007813	LOC5574622|XP_021713239.1|AAEG	CG31121|NP_733058.1|DMEL
OG0007814	LOC5574050|XP_001655028.1|AAEG	CG6398|NP_573244.1|DMEL
OG0007815	LOC5564605|XP_001648953.1|AAEG	Bx42|NP_511093.2|DMEL
OG0007816	LOC5580205|XP_001655617.2|AAEG	CG5282|NP_649221.1|DMEL
OG0007817	LOC5580204|XP_001655616.2|AAEG	Hpr1|NP_649594.1|DMEL
OG0007818	LOC5580187|XP_021713409.1|AAEG	Kal1|NP_651220.3|DMEL
OG0007819	LOC5580186|XP_021713411.1|AAEG	Rpp20|NP_001285462.1|DMEL
OG0007820	LOC5580164|XP_021692931.1|AAEG	CG1607|NP_001263139.1|DMEL
OG0007821	LOC5580172|XP_021692938.1|AAEG	CG15529|NP_651773.1|DMEL
OG0007822	LOC5580169|XP_021692934.1|AAEG	CG11498|NP_001334706.1|DMEL
OG0007823	LOC5580174|XP_001655579.2|AAEG	CG31028|NP_733352.3|DMEL
OG0007824	LOC5578277|XP_001663805.2|AAEG	CG2321|NP_651692.2|DMEL
OG0007825	LOC5570839|XP_001653346.2|AAEG	CG46280|NP_650253.1|DMEL
OG0007826	LOC5564810|XP_001649155.2|AAEG	CG9986|NP_651623.1|DMEL
OG0007827	LOC5578942|XP_001657231.1|AAEG	CG3224|NP_572335.1|DMEL
OG0007828	LOC5578935|XP_001657223.1|AAEG	Ppat-Dpck|NP_647985.1|DMEL
OG0007829	LOC5578928|XP_021693203.1|AAEG	srl|NP_730835.2|DMEL
OG0007830	LOC5578921|XP_001657207.1|AAEG	CG14309|NP_650718.2|DMEL
OG0007831	LOC5563711|XP_001648009.2|AAEG	CG9240|NP_573054.2|DMEL
OG0007832	LOC5576351|XP_021693308.1|AAEG	Naxe|NP_572604.2|DMEL
OG0007833	LOC5576345|XP_001656083.2|AAEG	CG16903|NP_569980.1|DMEL
OG0007834	LOC5576734|XP_021693352.1|AAEG	CG11791|NP_651327.1|DMEL
OG0007835	LOC5576739|XP_001656235.1|AAEG	CG33096|NP_001356926.1|DMEL
OG0007836	LOC5576721|XP_001656228.2|AAEG	CG42375|NP_001138048.1|DMEL
OG0007837	LOC5564511|XP_001648825.2|AAEG	Osi11|NP_649630.1|DMEL
OG0007838	LOC5573635|XP_001660962.2|AAEG	Osi2|NP_649621.1|DMEL
OG0007839	LOC5573310|XP_001654530.1|AAEG	Arfrp1|NP_572526.1|DMEL
OG0007840	LOC5573056|XP_001654378.1|AAEG	eIF2Balpha|NP_651752.1|DMEL
OG0007841	LOC5577932|XP_021694422.1|AAEG	Cby|NP_650989.6|DMEL
OG0007842	LOC5575947|XP_021693726.1|AAEG	jus|NP_001097963.1|DMEL
OG0007843	LOC5576515|XP_001662708.2|AAEG	CG14515|NP_651681.2|DMEL
OG0007844	LOC5565598|XP_021693787.1|AAEG	CG33958|NP_001033958.1|DMEL
OG0007845	LOC5565599|XP_021693790.1|AAEG	CCHa2|NP_650285.1|DMEL
OG0007846	LOC5565605|XP_021693796.1|AAEG	CG4119|NP_572242.1|DMEL
OG0007847	LOC5565602|XP_021693797.1|AAEG	CG18428|NP_651213.1|DMEL
OG0007848	LOC5565926|XP_001650302.2|AAEG	Sec10|NP_651218.1|DMEL
OG0007849	LOC5565958|XP_001650298.2|AAEG	PpD3|NP_524946.1|DMEL
OG0007850	LOC5565936|XP_001650296.2|AAEG	CG16908|NP_649937.1|DMEL
OG0007851	LOC5565961|XP_021693928.1|AAEG	CG34293|NP_001097945.1|DMEL
OG0007852	LOC110674691|XP_021694427.1|AAEG	CG10035|NP_650182.1|DMEL
OG0007853	LOC5573537|XP_001654672.2|AAEG	CG10000|NP_651630.3|DMEL
OG0007854	LOC5573534|XP_021693955.1|AAEG	CG5510|NP_651224.1|DMEL
OG0007855	LOC5579957|XP_001658473.2|AAEG	nerfin-2|NP_001262446.1|DMEL
OG0007856	LOC110674221|XP_021694064.1|AAEG	Npc2f|NP_651219.1|DMEL
OG0007857	LOC5565635|XP_021694071.1|AAEG	CG10365|NP_651176.1|DMEL
OG0007858	LOC5578918|XP_021694074.1|AAEG	Snx6|NP_001245939.1|DMEL
OG0007859	LOC5576111|XP_001662456.2|AAEG	Zpr1|NP_572532.1|DMEL
OG0007860	LOC5576119|XP_001662466.1|AAEG	Mcm5|NP_524308.2|DMEL
OG0007861	LOC5576129|XP_001662475.2|AAEG	Desi|NP_650016.1|DMEL
OG0007862	LOC5576130|XP_001662476.2|AAEG	CG45073|NP_001287601.1|DMEL
OG0007863	LOC5576133|XP_001662481.2|AAEG	CG6115|NP_652578.1|DMEL
OG0007864	LOC5565140|XP_021694141.1|AAEG	CG9626|NP_649781.1|DMEL
OG0007865	LOC110674239|XP_021694150.1|AAEG	CG7264|NP_648515.1|DMEL
OG0007866	LOC5577584|XP_021694151.1|AAEG	CG5285|NP_650609.1|DMEL
OG0007867	LOC5565083|XP_021694163.1|AAEG	AdipoR|NP_651061.1|DMEL
OG0007868	LOC5572607|XP_021694173.1|AAEG	mah|NP_651316.1|DMEL
OG0007869	LOC5566104|XP_021695322.1|AAEG	Nep1|NP_511056.2|DMEL
OG0007870	LOC5571441|XP_001659693.2|AAEG	SuUR|NP_524835.1|DMEL
OG0007871	LOC5579864|XP_001664326.2|AAEG	CG9114|NP_573016.1|DMEL
OG0007872	LOC5575755|XP_021695607.1|AAEG	unc-13-4A|NP_648096.4|DMEL
OG0007873	LOC110675366|XP_021695788.1|AAEG	CG42307|NP_001137899.1|DMEL
OG0007874	LOC110675408|XP_021696036.1|AAEG	CG3309|NP_572216.1|DMEL
OG0007875	LOC5575910|XP_021696043.1|AAEG	CG11883|NP_001097260.1|DMEL
OG0007876	LOC5572896|XP_021696216.1|AAEG	Tsp5D|NP_001259266.1|DMEL
OG0007877	LOC5579996|XP_021696288.1|AAEG	gce|NP_511160.2|DMEL
OG0007878	LOC5570510|XP_001659197.1|AAEG	CG33785|NP_001027443.1|DMEL
OG0007879	LOC5566265|XP_021696579.1|AAEG	Eip74EF|NP_730288.1|DMEL
OG0007880	LOC5574281|XP_001661332.1|AAEG	Xpac|NP_476866.1|DMEL
OG0007881	LOC5572344|XP_021696820.1|AAEG	CG14982|NP_647841.1|DMEL
OG0007882	LOC110675667|XP_021696955.1|AAEG	mge|NP_523910.1|DMEL
OG0007883	LOC5576419|XP_021696957.1|AAEG	Eip63F-1|NP_524902.2|DMEL
OG0007884	LOC110675711|XP_021697101.1|AAEG	Obp73a|NP_001097628.1|DMEL
OG0007885	LOC5572689|XP_001660508.1|AAEG	Git|NP_610599.3|DMEL
OG0007886	LOC5578537|XP_021697271.1|AAEG	CG7110|NP_609652.3|DMEL
OG0007887	LOC5575897|XP_021697300.1|AAEG	ida|NP_647837.2|DMEL
OG0007888	LOC5579977|XP_001658604.1|AAEG	APP-BP1|NP_648435.1|DMEL
OG0007889	LOC5579978|XP_021697400.1|AAEG	Syx7|NP_730632.1|DMEL
OG0007890	LOC5579058|XP_001657258.1|AAEG	Atg18a|NP_001261565.1|DMEL
OG0007891	LOC5567753|XP_001657653.1|AAEG	B9d1|NP_650470.1|DMEL
OG0007892	LOC5572762|XP_001660583.2|AAEG	l_2_09851|NP_610182.3|DMEL
OG0007893	LOC5572767|XP_021697644.1|AAEG	mi|NP_611803.1|DMEL
OG0007894	LOC5571563|XP_021697737.1|AAEG	nwk|NP_001286994.1|DMEL
OG0007895	LOC5565534|XP_021697739.1|AAEG	rno|NP_612007.2|DMEL
OG0007896	LOC5565541|XP_001649896.2|AAEG	ND-13B|NP_648409.1|DMEL
OG0007897	LOC5573998|XP_001661085.2|AAEG	ArfGAP1|NP_524040.2|DMEL
OG0007898	LOC5568731|XP_001658111.1|AAEG	yellow-g2|NP_647710.1|DMEL
OG0007899	LOC5566834|XP_021698107.1|AAEG	Ccn|NP_730294.1|DMEL
OG0007900	LOC5573667|XP_001660989.2|AAEG	ND-MWFE|NP_001097297.1|DMEL
OG0007901	LOC5574161|XP_001655070.1|AAEG	Prm|NP_523982.2|DMEL
OG0007902	LOC5579153|XP_001664248.2|AAEG	opm|NP_572994.1|DMEL
OG0007903	LOC5571408|XP_021698668.1|AAEG	Strump|NP_648840.1|DMEL
OG0007904	LOC5571406|XP_021698670.1|AAEG	HIPP1|NP_649261.1|DMEL
OG0007905	LOC5569668|XP_001652932.1|AAEG	Wwox|NP_609171.1|DMEL
OG0007906	LOC5564155|XP_021698763.1|AAEG	DIP-delta|NP_001097508.2|DMEL
OG0007907	LOC5567319|XP_021698800.1|AAEG	Fitm|NP_729053.2|DMEL
OG0007908	LOC5572190|XP_001653860.2|AAEG	Gdap1|NP_647945.1|DMEL
OG0007909	LOC5572189|XP_001653847.2|AAEG	Rtca|NP_569977.1|DMEL
OG0007910	LOC5575606|XP_001662092.2|AAEG	Ugt316A1|NP_649085.1|DMEL
OG0007911	LOC5572502|XP_001660442.2|AAEG	Ccz1|NP_647835.1|DMEL
OG0007912	LOC5572504|XP_001660444.2|AAEG	mRpL46|NP_647661.1|DMEL
OG0007913	LOC110676274|XP_021699205.1|AAEG	CG14977|NP_001261382.1|DMEL
OG0007914	LOC110676292|XP_021699291.1|AAEG	prc|NP_524658.2|DMEL
OG0007915	LOC5571046|XP_001659483.1|AAEG	Su_P_|NP_524116.2|DMEL
OG0007916	LOC110676318|XP_021699420.1|AAEG	CG14000|NP_608969.1|DMEL
OG0007917	LOC110676370|XP_021699636.1|AAEG	CG33774|NP_001027396.1|DMEL
OG0007918	LOC5575622|XP_021699697.1|AAEG	CG30157|NP_724519.1|DMEL
OG0007919	LOC5567705|XP_001651871.2|AAEG	CG8180|NP_001286458.1|DMEL
OG0007920	LOC5567703|XP_001651869.2|AAEG	CG15673|NP_611591.3|DMEL
OG0007921	LOC5567694|XP_001651855.1|AAEG	Tsp47F|NP_725044.1|DMEL
OG0007922	LOC5575902|XP_021699835.1|AAEG	CG4702|NP_001247070.1|DMEL
OG0007923	LOC5574835|XP_021699842.1|AAEG	Myo10A|NP_001036269.2|DMEL
OG0007924	LOC5574644|XP_021699901.1|AAEG	nemy|NP_725208.1|DMEL
OG0007925	LOC5572043|XP_021699922.1|AAEG	CG2736|NP_611991.1|DMEL
OG0007926	LOC5569988|XP_001658877.1|AAEG	CG8320|NP_611072.2|DMEL
OG0007927	LOC5569985|XP_021700016.1|AAEG	Liprin-alpha|NP_001260155.1|DMEL
OG0007928	LOC5574683|XP_021700061.1|AAEG	Hnf4|NP_723413.1|DMEL
OG0007929	LOC5564085|XP_021700070.1|AAEG	Nlg2|NP_523496.1|DMEL
OG0007930	LOC110676455|XP_021700084.1|AAEG	CG34038|NP_001033975.2|DMEL
OG0007931	LOC5571144|XP_001653457.2|AAEG	CG9527|NP_001137800.1|DMEL
OG0007932	LOC5568633|XP_021700315.1|AAEG	Mfe2|NP_573109.1|DMEL
OG0007933	LOC5568631|XP_021700324.1|AAEG	CG14906|NP_650573.1|DMEL
OG0007934	LOC110675597|XP_021696704.1|AAEG	CG14651|NP_649475.3|DMEL
OG0007935	LOC5575448|XP_001661964.1|AAEG	Edem2|NP_609611.1|DMEL
OG0007936	LOC5578156|XP_021700404.1|AAEG	RpS27A|NP_476778.1|DMEL
OG0007937	LOC5580325|XP_021700499.1|AAEG	mts|NP_476805.1|DMEL
OG0007938	LOC5577419|XP_001656499.1|AAEG	CG6729|NP_609449.1|DMEL
OG0007939	LOC5564446|XP_021700503.1|AAEG	Cep97|NP_608811.2|DMEL
OG0007940	LOC5577415|XP_021700508.1|AAEG	capu|NP_001137784.1|DMEL
OG0007941	LOC5578356|XP_001656926.2|AAEG	Atf6|NP_995745.1|DMEL
OG0007942	LOC5566445|XP_001650816.1|AAEG	CG15914|NP_573084.1|DMEL
OG0007943	LOC5566425|XP_021700554.1|AAEG	CG43778|NP_001369129.1|DMEL
OG0007944	LOC5565687|XP_021700587.1|AAEG	dlt|NP_728672.1|DMEL
OG0007945	LOC5570921|XP_001653400.2|AAEG	CG7384|NP_609417.1|DMEL
OG0007946	LOC5572920|XP_001654253.2|AAEG	CG17658|NP_611845.2|DMEL
OG0007947	LOC5571730|XP_001659882.2|AAEG	Uvrag|NP_609632.1|DMEL
OG0007948	LOC5571432|XP_021700743.1|AAEG	CycE|NP_001246037.1|DMEL
OG0007949	LOC5570422|XP_001659133.3|AAEG	fz4|NP_511068.2|DMEL
OG0007950	LOC5574308|XP_021700852.1|AAEG	Oseg5|NP_610064.2|DMEL
OG0007951	LOC5564717|XP_021700853.1|AAEG	CG31650|NP_608899.1|DMEL
OG0007952	LOC5574304|XP_001655089.1|AAEG	slf|NP_608858.3|DMEL
OG0007953	LOC5564304|XP_021700920.1|AAEG	CG13982|NP_609025.1|DMEL
OG0007954	LOC5576296|XP_021700956.1|AAEG	meng|NP_609070.1|DMEL
OG0007955	LOC5565359|XP_021700980.1|AAEG	CG42366|NP_723501.2|DMEL
OG0007956	LOC5565369|XP_001649728.1|AAEG	Nf-YB|NP_609997.1|DMEL
OG0007957	LOC5566514|XP_021701158.1|AAEG	CG5731|NP_609354.1|DMEL
OG0007958	LOC5571663|XP_001653749.1|AAEG	CG13404|NP_572954.2|DMEL
OG0007959	LOC5571659|XP_021701191.1|AAEG	amos|NP_477446.1|DMEL
OG0007960	LOC5574494|XP_001655156.1|AAEG	SmB|NP_001188780.1|DMEL
OG0007961	LOC5568818|XP_021701330.1|AAEG	CG5112|NP_651400.1|DMEL
OG0007962	LOC5578792|XP_001657162.2|AAEG	Smyd3|NP_524768.2|DMEL
OG0007963	LOC5578765|XP_001657135.1|AAEG	CG9426|NP_609616.1|DMEL
OG0007964	LOC5578754|XP_021701460.1|AAEG	CG9596|NP_995638.1|DMEL
OG0007965	LOC5576861|XP_001662959.1|AAEG	stai|NP_001245912.1|DMEL
OG0007966	LOC5577209|XP_001663303.2|AAEG	Rrp40|NP_722725.1|DMEL
OG0007967	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG	Itgbn|NP_523608.2|DMEL
OG0007968	LOC5573094|XP_001654401.2|AAEG	haf|NP_001356954.1|DMEL
OG0007969	LOC5569035|XP_021701854.1|AAEG	Mob3|NP_609364.1|DMEL
OG0007970	LOC23687839|XP_021702045.1|AAEG	CNBP|NP_611739.1|DMEL
OG0007971	LOC5576502|XP_001662694.2|AAEG	hop|NP_511119.2|DMEL
OG0007972	LOC5577611|XP_001656605.1|AAEG	Cpr49Ah|NP_610777.1|DMEL
OG0007973	LOC5573509|XP_021702247.1|AAEG	CG6405|NP_609564.1|DMEL
OG0007974	LOC5575167|XP_001655545.1|AAEG	Fer3HCH|NP_572854.1|DMEL
OG0007975	LOC5566384|XP_021702372.1|AAEG	cas|NP_524677.1|DMEL
OG0007976	LOC5572446|XP_001660390.1|AAEG	CG12659|NP_001259344.1|DMEL
OG0007977	LOC5576030|XP_001655971.2|AAEG	Mcr|NP_524688.1|DMEL
OG0007978	LOC5576031|XP_001655972.2|AAEG	mRpL24|NP_523476.1|DMEL
OG0007979	LOC5564562|XP_021702657.1|AAEG	CG43861|NP_001260615.1|DMEL
OG0007980	LOC5572799|XP_001654200.1|AAEG	Arpc2|NP_610033.1|DMEL
OG0007981	LOC5572801|XP_001654202.2|AAEG	CG8134|NP_573056.1|DMEL
OG0007982	LOC5572804|XP_021702687.1|AAEG	TTLL4A|NP_723642.2|DMEL
OG0007983	LOC5577546|XP_001656562.1|AAEG	JMJD4|NP_609870.1|DMEL
OG0007984	LOC110676981|XP_021702895.1|AAEG	CG10137|NP_609981.1|DMEL
OG0007985	LOC5573242|XP_001654451.1|AAEG	CG41378|NP_001163836.1|DMEL
OG0007986	LOC5573250|XP_001654460.1|AAEG	CG5435|NP_609567.2|DMEL
OG0007987	LOC5573813|XP_021702973.1|AAEG	Snx21|NP_608709.1|DMEL
OG0007988	LOC110677009|XP_021703024.1|AAEG	Kua|NP_610026.1|DMEL
OG0007989	LOC5569070|XP_021703037.1|AAEG	CG5708|NP_609359.1|DMEL
OG0007990	LOC5569085|XP_001658314.1|AAEG	Wdfy2|NP_609400.1|DMEL
OG0007991	LOC5571319|XP_021703124.1|AAEG	bowl|NP_476883.1|DMEL
OG0007992	LOC5568943|XP_001658265.1|AAEG	lmgA|NP_001097122.1|DMEL
OG0007993	LOC110677031|XP_021703192.1|AAEG	gammaCOP|NP_001263145.1|DMEL
OG0007994	LOC5573951|XP_001654989.2|AAEG	CG4619|NP_001162929.1|DMEL
OG0007995	LOC5567004|XP_021703504.1|AAEG	DIP-kappa|NP_723828.1|DMEL
OG0007996	LOC5568002|XP_021703553.1|AAEG	CG7378|NP_001285421.1|DMEL
OG0007997	LOC5565908|XP_001650252.1|AAEG	MED11|NP_649057.1|DMEL
OG0007998	LOC5565889|XP_001650247.2|AAEG	Tango6|NP_609922.2|DMEL
OG0007999	LOC5568195|XP_021703926.1|AAEG	CG17124|NP_609450.1|DMEL
OG0008000	LOC5579520|XP_021703929.1|AAEG	CG6495|NP_609451.1|DMEL
OG0008001	LOC5569514|XP_001652824.1|AAEG	CCT4|NP_609579.1|DMEL
OG0008002	LOC5564871|XP_021704062.1|AAEG	AP-2alpha|NP_995607.1|DMEL
OG0008003	LOC23687575|XP_011493142.2|AAEG	IFT43|NP_609581.3|DMEL
OG0008004	LOC5568569|XP_021710094.1|AAEG	ewg|NP_001245444.1|DMEL
OG0008005	LOC5568568|XP_021710682.1|AAEG	spri|NP_001259418.1|DMEL
OG0008006	LOC5567855|XP_021705078.1|AAEG	CG14232|NP_608348.1|DMEL
OG0008007	LOC5567869|XP_001651889.2|AAEG	Usf|NP_572167.3|DMEL
OG0008008	LOC5570316|XP_021708317.1|AAEG	Blos3|NP_001097640.1|DMEL
OG0008009	LOC5579023|XP_001664204.1|AAEG	Nsun2|NP_652007.1|DMEL
OG0008010	LOC5564303|XP_021710601.1|AAEG	CG3632|NP_001096996.1|DMEL
OG0008011	LOC5564310|XP_021707947.1|AAEG	CG4269|NP_611683.1|DMEL
OG0008012	LOC5564320|XP_001648668.1|AAEG	Pex6|NP_001027403.2|DMEL
OG0008013	LOC5570141|XP_001653124.2|AAEG	isopeptidase-T-3|NP_001261098.1|DMEL
OG0008014	LOC5570138|XP_001653120.1|AAEG	Fip1|NP_649476.1|DMEL
OG0008015	LOC5570134|XP_021706328.1|AAEG	Plod|NP_648451.1|DMEL
OG0008016	LOC5570132|XP_021706329.1|AAEG	nkt|NP_648450.3|DMEL
